"","date","KODK"
"256","2014-09-26",22.889999
"257","2014-09-29",22.530001
"258","2014-09-30",21.969999
"259","2014-10-01",21.67
"260","2014-10-02",21.58
"261","2014-10-03",21.6
"262","2014-10-06",21.74
"263","2014-10-07",20.700001
"264","2014-10-08",20.16
"265","2014-10-09",19.629999
"266","2014-10-10",18.459999
"267","2014-10-13",18.35
"268","2014-10-14",18.120001
"269","2014-10-15",18.02
"270","2014-10-16",17.799999
"271","2014-10-17",18.1
"272","2014-10-20",18.6
"273","2014-10-21",19.120001
"274","2014-10-22",19.059999
"275","2014-10-23",20.110001
"276","2014-10-24",20.23
"277","2014-10-27",20.059999
"278","2014-10-28",21.379999
"279","2014-10-29",20.91
"280","2014-10-30",21.24
"281","2014-10-31",21.57
"282","2014-11-03",21.67
"283","2014-11-04",20.870001
"284","2014-11-05",23.48
"285","2014-11-06",22.9
"286","2014-11-07",22.98
"287","2014-11-10",22.889999
"288","2014-11-11",22.85
"289","2014-11-12",22.65
"290","2014-11-13",22.35
"291","2014-11-14",22.5
"292","2014-11-17",22.030001
"293","2014-11-18",21.74
"294","2014-11-19",20.870001
"295","2014-11-20",20.26
"296","2014-11-21",20.26
"297","2014-11-24",20.5
"298","2014-11-25",20.629999
"299","2014-11-26",20.5
"300","2014-11-28",20.33
"301","2014-12-01",20.35
"302","2014-12-02",20.49
"303","2014-12-03",21.200001
"304","2014-12-04",21.299999
"305","2014-12-05",22.370001
"306","2014-12-08",21.450001
"307","2014-12-09",21.52
"308","2014-12-10",21.51
"309","2014-12-11",21.469999
"310","2014-12-12",20.940001
"311","2014-12-15",20.25
"312","2014-12-16",19.66
"313","2014-12-17",19.969999
"314","2014-12-18",19.99
"315","2014-12-19",20.120001
"316","2014-12-22",20.700001
"317","2014-12-23",20.82
"318","2014-12-24",21
"319","2014-12-26",20.98
"320","2014-12-29",21.18
"321","2014-12-30",22.02
"322","2014-12-31",21.709999
"323","2015-01-02",22.07
"324","2015-01-05",21.360001
"325","2015-01-06",19.82
"326","2015-01-07",20.030001
"327","2015-01-08",20.35
"328","2015-01-09",20.129999
"329","2015-01-12",19.389999
"330","2015-01-13",19.370001
"331","2015-01-14",18.66
"332","2015-01-15",18.280001
"333","2015-01-16",18.6
"334","2015-01-20",18.18
"335","2015-01-21",18.16
"336","2015-01-22",18.360001
"337","2015-01-23",17.99
"338","2015-01-26",18.290001
"339","2015-01-27",18.299999
"340","2015-01-28",17.93
"341","2015-01-29",18.41
"342","2015-01-30",18.01
"343","2015-02-02",18.549999
"344","2015-02-03",19.68
"345","2015-02-04",18.969999
"346","2015-02-05",19.4
"347","2015-02-06",19.65
"348","2015-02-09",19.139999
"349","2015-02-10",18.75
"350","2015-02-11",18.139999
"351","2015-02-12",18.33
"352","2015-02-13",18.18
"353","2015-02-17",18.450001
"354","2015-02-18",18.6
"355","2015-02-19",18.67
"356","2015-02-20",19.040001
"357","2015-02-23",18.93
"358","2015-02-24",19.5
"359","2015-02-25",19.209999
"360","2015-02-26",19.16
"361","2015-02-27",18.860001
"362","2015-03-02",18.889999
"363","2015-03-03",18.98
"364","2015-03-04",18.469999
"365","2015-03-05",18.440001
"366","2015-03-06",18.35
"367","2015-03-09",18.450001
"368","2015-03-10",18.190001
"369","2015-03-11",18.200001
"370","2015-03-12",18.459999
"371","2015-03-13",18.360001
"372","2015-03-16",18.360001
"373","2015-03-17",19.530001
"374","2015-03-18",19.610001
"375","2015-03-19",19.209999
"376","2015-03-20",19.309999
"377","2015-03-23",19.870001
"378","2015-03-24",20.190001
"379","2015-03-25",19.540001
"380","2015-03-26",19
"381","2015-03-27",19.120001
"382","2015-03-30",19.01
"383","2015-03-31",18.99
"384","2015-04-01",19.049999
"385","2015-04-02",19.360001
"386","2015-04-06",19.719999
"387","2015-04-07",19.84
"388","2015-04-08",19.92
"389","2015-04-09",19.950001
"390","2015-04-10",20.610001
"391","2015-04-13",20.559999
"392","2015-04-14",20.209999
"393","2015-04-15",20.57
"394","2015-04-16",20.15
"395","2015-04-17",19.74
"396","2015-04-20",20.549999
"397","2015-04-21",20.52
"398","2015-04-22",20.059999
"399","2015-04-23",20.16
"400","2015-04-24",20.01
"401","2015-04-27",19.99
"402","2015-04-28",20.440001
"403","2015-04-29",20.1
"404","2015-04-30",19.370001
"405","2015-05-01",19.6
"406","2015-05-04",19.32
"407","2015-05-05",19.33
"408","2015-05-06",19.33
"409","2015-05-07",18.940001
"410","2015-05-08",17.940001
"411","2015-05-11",17.99
"412","2015-05-12",17.950001
"413","2015-05-13",18.129999
"414","2015-05-14",18.280001
"415","2015-05-15",19.07
"416","2015-05-18",18.75
"417","2015-05-19",18.870001
"418","2015-05-20",18.969999
"419","2015-05-21",19.25
"420","2015-05-22",19.389999
"421","2015-05-26",19.01
"422","2015-05-27",19
"423","2015-05-28",19.030001
"424","2015-05-29",19.059999
"425","2015-06-01",18.93
"426","2015-06-02",19.860001
"427","2015-06-03",19.77
"428","2015-06-04",19.34
"429","2015-06-05",19.309999
"430","2015-06-08",18.559999
"431","2015-06-09",18.5
"432","2015-06-10",19.02
"433","2015-06-11",18.959999
"434","2015-06-12",18.870001
"435","2015-06-15",17.549999
"436","2015-06-16",17.639999
"437","2015-06-17",17.110001
"438","2015-06-18",17.68
"439","2015-06-19",17.629999
"440","2015-06-22",17.73
"441","2015-06-23",17.610001
"442","2015-06-24",17.530001
"443","2015-06-25",17.16
"444","2015-06-26",17.040001
"445","2015-06-29",16.59
"446","2015-06-30",16.799999
"447","2015-07-01",16.219999
"448","2015-07-02",15.91
"449","2015-07-06",15.75
"450","2015-07-07",16.25
"451","2015-07-08",15.98
"452","2015-07-09",15.95
"453","2015-07-10",16.25
"454","2015-07-13",16.41
"455","2015-07-14",16.639999
"456","2015-07-15",15.52
"457","2015-07-16",15.77
"458","2015-07-17",15.92
"459","2015-07-20",14.49
"460","2015-07-21",15.07
"461","2015-07-22",14.72
"462","2015-07-23",14.66
"463","2015-07-24",14.37
"464","2015-07-27",13.98
"465","2015-07-28",14.03
"466","2015-07-29",14
"467","2015-07-30",14.36
"468","2015-07-31",13.63
"469","2015-08-03",13.71
"470","2015-08-04",13.8
"471","2015-08-05",14.99
"472","2015-08-06",15.22
"473","2015-08-07",14.83
"474","2015-08-10",15.22
"475","2015-08-11",14.89
"476","2015-08-12",15.06
"477","2015-08-13",14.71
"478","2015-08-14",15.11
"479","2015-08-17",15.27
"480","2015-08-18",15.1
"481","2015-08-19",14.7
"482","2015-08-20",14.47
"483","2015-08-21",14.34
"484","2015-08-24",13.69
"485","2015-08-25",13.38
"486","2015-08-26",13.49
"487","2015-08-27",13.65
"488","2015-08-28",14.05
"489","2015-08-31",14.08
"490","2015-09-01",13.59
"491","2015-09-02",13.62
"492","2015-09-03",13.76
"493","2015-09-04",13.94
"494","2015-09-08",14.98
"495","2015-09-09",15.11
"496","2015-09-10",15.25
"497","2015-09-11",15.48
"498","2015-09-14",14.99
"499","2015-09-15",15.41
"500","2015-09-16",15.45
"501","2015-09-17",15.68
"502","2015-09-18",15.58
"503","2015-09-21",15.49
"504","2015-09-22",15.45
"505","2015-09-23",15.41
"506","2015-09-24",15.46
"507","2015-09-25",15.28
"508","2015-09-28",15.52
"509","2015-09-29",15.31
"510","2015-09-30",15.62
"511","2015-10-01",15.46
"512","2015-10-02",15.3
"513","2015-10-05",15.86
"514","2015-10-06",15.93
"515","2015-10-07",16.41
"516","2015-10-08",16.450001
"517","2015-10-09",16.33
"518","2015-10-12",16.200001
"519","2015-10-13",16.26
"520","2015-10-14",15.93
"521","2015-10-15",16.42
"522","2015-10-16",16.5
"523","2015-10-19",16.75
"524","2015-10-20",17
"525","2015-10-21",16.389999
"526","2015-10-22",16.870001
"527","2015-10-23",15
"528","2015-10-26",12
"529","2015-10-27",10.85
"530","2015-10-28",11.4
"531","2015-10-29",12.26
"532","2015-10-30",12.52
"533","2015-11-02",12.53
"534","2015-11-03",12.77
"535","2015-11-04",13.8
"536","2015-11-05",13.99
"537","2015-11-06",14.18
"538","2015-11-09",13.74
"539","2015-11-10",13.4
"540","2015-11-11",13.74
"541","2015-11-12",13.41
"542","2015-11-13",13.1
"543","2015-11-16",12.97
"544","2015-11-17",12.59
"545","2015-11-18",12.81
"546","2015-11-19",12.64
"547","2015-11-20",12.78
"548","2015-11-23",12.95
"549","2015-11-24",12.91
"550","2015-11-25",13.04
"551","2015-11-27",13.07
"552","2015-11-30",13.04
"553","2015-12-01",13.38
"554","2015-12-02",13.41
"555","2015-12-03",13.35
"556","2015-12-04",13.66
"557","2015-12-07",12.36
"558","2015-12-08",12.79
"559","2015-12-09",13.23
"560","2015-12-10",13.35
"561","2015-12-11",12.9
"562","2015-12-14",12.61
"563","2015-12-15",12.63
"564","2015-12-16",12.92
"565","2015-12-17",12.42
"566","2015-12-18",12.48
"567","2015-12-21",12.52
"568","2015-12-22",12.98
"569","2015-12-23",13.3
"570","2015-12-24",13.48
"571","2015-12-28",12.93
"572","2015-12-29",13.05
"573","2015-12-30",12.73
"574","2015-12-31",12.54
"575","2016-01-04",12.26
"576","2016-01-05",11.79
"577","2016-01-06",11.36
"578","2016-01-07",10.99
"579","2016-01-08",10.47
"580","2016-01-11",9.76
"581","2016-01-12",9.31
"582","2016-01-13",8.96
"583","2016-01-14",9.16
"584","2016-01-15",8.7
"585","2016-01-19",8.07
"586","2016-01-20",8.42
"587","2016-01-21",8.48
"588","2016-01-22",9.16
"589","2016-01-25",8.49
"590","2016-01-26",9.05
"591","2016-01-27",8.63
"592","2016-01-28",8.58
"593","2016-01-29",9.12
"594","2016-02-01",8.98
"595","2016-02-02",8.84
"596","2016-02-03",8.86
"597","2016-02-04",9.6
"598","2016-02-05",8.88
"599","2016-02-08",8.42
"600","2016-02-09",8.37
"601","2016-02-10",8.38
"602","2016-02-11",8.57
"603","2016-02-12",8.15
"604","2016-02-16",8.54
"605","2016-02-17",8.72
"606","2016-02-18",8.95
"607","2016-02-19",8.74
"608","2016-02-22",8.87
"609","2016-02-23",8.38
"610","2016-02-24",8.56
"611","2016-02-25",8.5
"612","2016-02-26",8.85
"613","2016-02-29",9.45
"614","2016-03-01",9.58
"615","2016-03-02",10.02
"616","2016-03-03",10.59
"617","2016-03-04",10.44
"618","2016-03-07",10.9
"619","2016-03-08",10.52
"620","2016-03-09",10.02
"621","2016-03-10",9.88
"622","2016-03-11",10.19
"623","2016-03-14",11.25
"624","2016-03-15",11.02
"625","2016-03-16",11.83
"626","2016-03-17",12.01
"627","2016-03-18",12.41
"628","2016-03-21",11.96
"629","2016-03-22",12.1
"630","2016-03-23",11.45
"631","2016-03-24",11.47
"632","2016-03-28",11
"633","2016-03-29",11.16
"634","2016-03-30",10.9
"635","2016-03-31",10.85
"636","2016-04-01",10.84
"637","2016-04-04",11
"638","2016-04-05",10.86
"639","2016-04-06",11.19
"640","2016-04-07",10.37
"641","2016-04-08",10.48
"642","2016-04-11",10.75
"643","2016-04-12",11.11
"644","2016-04-13",11.35
"645","2016-04-14",11.18
"646","2016-04-15",11.37
"647","2016-04-18",11.51
"648","2016-04-19",11.57
"649","2016-04-20",11.67
"650","2016-04-21",11.9
"651","2016-04-22",12.06
"652","2016-04-25",11.63
"653","2016-04-26",12.1
"654","2016-04-27",12.33
"655","2016-04-28",12.32
"656","2016-04-29",11.82
"657","2016-05-02",12.11
"658","2016-05-03",11.75
"659","2016-05-04",11.51
"660","2016-05-05",12.01
"661","2016-05-06",11.99
"662","2016-05-09",11.72
"663","2016-05-10",12.12
"664","2016-05-11",11.8
"665","2016-05-12",11.79
"666","2016-05-13",11.66
"667","2016-05-16",11.7
"668","2016-05-17",11.88
"669","2016-05-18",12.04
"670","2016-05-19",11.48
"671","2016-05-20",11.75
"672","2016-05-23",12.06
"673","2016-05-24",12.24
"674","2016-05-25",12.55
"675","2016-05-26",12.48
"676","2016-05-27",12.74
"677","2016-05-31",13.11
"678","2016-06-01",13.45
"679","2016-06-02",13.9
"680","2016-06-03",13.85
"681","2016-06-06",14.18
"682","2016-06-07",14.59
"683","2016-06-08",14.83
"684","2016-06-09",15.3
"685","2016-06-10",15.34
"686","2016-06-13",14.98
"687","2016-06-14",14.68
"688","2016-06-15",14.98
"689","2016-06-16",15.62
"690","2016-06-17",15.96
"691","2016-06-20",15.95
"692","2016-06-21",16.280001
"693","2016-06-22",16
"694","2016-06-23",16.74
"695","2016-06-24",16.18
"696","2016-06-27",15.29
"697","2016-06-28",15.48
"698","2016-06-29",16
"699","2016-06-30",16.08
"700","2016-07-01",16.24
"701","2016-07-05",15.81
"702","2016-07-06",15.88
"703","2016-07-07",15.91
"704","2016-07-08",16.559999
"705","2016-07-11",16.309999
"706","2016-07-12",16.93
"707","2016-07-13",16.92
"708","2016-07-14",16.940001
"709","2016-07-15",17.110001
"710","2016-07-18",17.219999
"711","2016-07-19",16.809999
"712","2016-07-20",16.870001
"713","2016-07-21",16.690001
"714","2016-07-22",16.969999
"715","2016-07-25",16.83
"716","2016-07-26",16.860001
"717","2016-07-27",16.959999
"718","2016-07-28",16.889999
"719","2016-07-29",16.940001
"720","2016-08-01",16.969999
"721","2016-08-02",16.610001
"722","2016-08-03",16.709999
"723","2016-08-04",16.6
"724","2016-08-05",16.75
"725","2016-08-08",16.780001
"726","2016-08-09",16.799999
"727","2016-08-10",16.18
"728","2016-08-11",16.33
"729","2016-08-12",15.85
"730","2016-08-15",15.99
"731","2016-08-16",15.93
"732","2016-08-17",15.56
"733","2016-08-18",15.98
"734","2016-08-19",15.66
"735","2016-08-22",16.049999
"736","2016-08-23",16.1
"737","2016-08-24",15.84
"738","2016-08-25",15.65
"739","2016-08-26",15.57
"740","2016-08-29",15.69
"741","2016-08-30",15.66
"742","2016-08-31",15.49
"743","2016-09-01",15.41
"744","2016-09-02",15.58
"745","2016-09-06",15.4
"746","2016-09-07",15.41
"747","2016-09-08",15.19
"748","2016-09-09",14.49
"749","2016-09-12",14.73
"750","2016-09-13",14.31
"751","2016-09-14",14.38
"752","2016-09-15",14.37
"753","2016-09-16",14.44
"754","2016-09-19",14.68
"755","2016-09-20",14.33
"756","2016-09-21",14.51
"757","2016-09-22",14.73
"758","2016-09-23",14.72
"759","2016-09-26",14.63
"760","2016-09-27",14.45
"761","2016-09-28",14.67
"762","2016-09-29",14.51
"763","2016-09-30",15
"764","2016-10-03",14.44
"765","2016-10-04",14.29
"766","2016-10-05",14.72
"767","2016-10-06",14.77
"768","2016-10-07",14.32
"769","2016-10-10",14.5
"770","2016-10-11",14.3
"771","2016-10-12",14.28
"772","2016-10-13",13.99
"773","2016-10-14",13.96
"774","2016-10-17",13.92
"775","2016-10-18",14.11
"776","2016-10-19",14.52
"777","2016-10-20",14.55
"778","2016-10-21",14.89
"779","2016-10-24",15.37
"780","2016-10-25",15.09
"781","2016-10-26",15.11
"782","2016-10-27",14.95
"783","2016-10-28",15
"784","2016-10-31",14.9
"785","2016-11-01",14.5
"786","2016-11-02",14.2
"787","2016-11-03",14.4
"788","2016-11-04",14.5
"789","2016-11-07",14.8
"790","2016-11-08",14.5
"791","2016-11-09",14.55
"792","2016-11-10",14.7
"793","2016-11-11",15.1
"794","2016-11-14",15.5
"795","2016-11-15",15.2
"796","2016-11-16",16.299999
"797","2016-11-17",16.65
"798","2016-11-18",15
"799","2016-11-21",14.9
"800","2016-11-22",15.15
"801","2016-11-23",15.15
"802","2016-11-25",15.1
"803","2016-11-28",14.95
"804","2016-11-29",14.95
"805","2016-11-30",15.15
"806","2016-12-01",15
"807","2016-12-02",15.2
"808","2016-12-05",15.5
"809","2016-12-06",15.85
"810","2016-12-07",16.4
"811","2016-12-08",16.450001
"812","2016-12-09",16.450001
"813","2016-12-12",16.4
"814","2016-12-13",16.5
"815","2016-12-14",16.15
"816","2016-12-15",16.35
"817","2016-12-16",16.65
"818","2016-12-19",16.9
"819","2016-12-20",17
"820","2016-12-21",16.75
"821","2016-12-22",15.9
"822","2016-12-23",16
"823","2016-12-27",16.1
"824","2016-12-28",15.8
"825","2016-12-29",15.7
"826","2016-12-30",15.5
"827","2017-01-03",15.9
"828","2017-01-04",16.200001
"829","2017-01-05",16.299999
"830","2017-01-06",15.7
"831","2017-01-09",15.3
"832","2017-01-10",15.3
"833","2017-01-11",15.4
"834","2017-01-12",15.05
"835","2017-01-13",15.15
"836","2017-01-17",14.8
"837","2017-01-18",14.85
"838","2017-01-19",14.85
"839","2017-01-20",14.7
"840","2017-01-23",14.75
"841","2017-01-24",14.7
"842","2017-01-25",14.7
"843","2017-01-26",14.65
"844","2017-01-27",14.65
"845","2017-01-30",13.9
"846","2017-01-31",13.4
"847","2017-02-01",13.3
"848","2017-02-02",13.2
"849","2017-02-03",13.05
"850","2017-02-06",13.2
"851","2017-02-07",13.4
"852","2017-02-08",13.25
"853","2017-02-09",13.5
"854","2017-02-10",14
"855","2017-02-13",14.05
"856","2017-02-14",14.75
"857","2017-02-15",14.8
"858","2017-02-16",14.45
"859","2017-02-17",14.5
"860","2017-02-21",14.85
"861","2017-02-22",14.95
"862","2017-02-23",15
"863","2017-02-24",14.8
"864","2017-02-27",14.5
"865","2017-02-28",14.35
"866","2017-03-01",14.4
"867","2017-03-02",14.25
"868","2017-03-03",14.7
"869","2017-03-06",14.3
"870","2017-03-07",14.1
"871","2017-03-08",12.85
"872","2017-03-09",12.25
"873","2017-03-10",11.65
"874","2017-03-13",11.65
"875","2017-03-14",11.8
"876","2017-03-15",11.75
"877","2017-03-16",11.65
"878","2017-03-17",11.5
"879","2017-03-20",11.45
"880","2017-03-21",11.1
"881","2017-03-22",11.2
"882","2017-03-23",11.2
"883","2017-03-24",11.15
"884","2017-03-27",11.55
"885","2017-03-28",11.3
"886","2017-03-29",11.3
"887","2017-03-30",11.4
"888","2017-03-31",11.5
"889","2017-04-03",11.35
"890","2017-04-04",11.45
"891","2017-04-05",11.4
"892","2017-04-06",11.6
"893","2017-04-07",11
"894","2017-04-10",10.6
"895","2017-04-11",10.6
"896","2017-04-12",10.45
"897","2017-04-13",9.75
"898","2017-04-17",9.85
"899","2017-04-18",10.2
"900","2017-04-19",10.5
"901","2017-04-20",10.65
"902","2017-04-21",10.5
"903","2017-04-24",10.7
"904","2017-04-25",10.6
"905","2017-04-26",10.8
"906","2017-04-27",10.55
"907","2017-04-28",11
"908","2017-05-01",11
"909","2017-05-02",10.55
"910","2017-05-03",10.3
"911","2017-05-04",9.95
"912","2017-05-05",10.05
"913","2017-05-08",10.55
"914","2017-05-09",10.75
"915","2017-05-10",9.85
"916","2017-05-11",9.95
"917","2017-05-12",9.85
"918","2017-05-15",9.8
"919","2017-05-16",9.75
"920","2017-05-17",9.4
"921","2017-05-18",9.2
"922","2017-05-19",9.9
"923","2017-05-22",9.5
"924","2017-05-23",9.55
"925","2017-05-24",9.85
"926","2017-05-25",9.55
"927","2017-05-26",9.7
"928","2017-05-30",9.4
"929","2017-05-31",9.25
"930","2017-06-01",10
"931","2017-06-02",9.95
"932","2017-06-05",9.95
"933","2017-06-06",9.95
"934","2017-06-07",9.75
"935","2017-06-08",10.1
"936","2017-06-09",10.05
"937","2017-06-12",9.85
"938","2017-06-13",9.45
"939","2017-06-14",9.65
"940","2017-06-15",9.35
"941","2017-06-16",9.3
"942","2017-06-19",9.35
"943","2017-06-20",8.95
"944","2017-06-21",8.85
"945","2017-06-22",9
"946","2017-06-23",9.05
"947","2017-06-26",9.3
"948","2017-06-27",9.05
"949","2017-06-28",9.35
"950","2017-06-29",9.2
"951","2017-06-30",9.1
"952","2017-07-03",9.4
"953","2017-07-05",9.1
"954","2017-07-06",8.8
"955","2017-07-07",8.85
"956","2017-07-10",9.1
"957","2017-07-11",9.2
"958","2017-07-12",9.15
"959","2017-07-13",9.15
"960","2017-07-14",9.25
"961","2017-07-17",9.35
"962","2017-07-18",9.2
"963","2017-07-19",9.3
"964","2017-07-20",9.3
"965","2017-07-21",9.5
"966","2017-07-24",9.3
"967","2017-07-25",9.6
"968","2017-07-26",9.6
"969","2017-07-27",9.45
"970","2017-07-28",9.25
"971","2017-07-31",9.5
"972","2017-08-01",9.4
"973","2017-08-02",9.2
"974","2017-08-03",9.25
"975","2017-08-04",9.2
"976","2017-08-07",9.3
"977","2017-08-08",9.2
"978","2017-08-09",9.2
"979","2017-08-10",8.25
"980","2017-08-11",7.95
"981","2017-08-14",7.75
"982","2017-08-15",7.5
"983","2017-08-16",7.4
"984","2017-08-17",6.75
"985","2017-08-18",6.95
"986","2017-08-21",7.35
"987","2017-08-22",7.3
