"","date","SYX"
"238","2007-12-11",19.01
"239","2007-12-12",18.73
"240","2007-12-13",18.57
"241","2007-12-14",18.35
"242","2007-12-17",18.200001
"243","2007-12-18",19.15
"244","2007-12-19",19.040001
"245","2007-12-20",18.9
"246","2007-12-21",19.65
"247","2007-12-24",20.049999
"248","2007-12-26",20.77
"249","2007-12-27",20.620001
"250","2007-12-28",20.52
"251","2007-12-31",20.32
"252","2008-01-02",19.139999
"253","2008-01-03",18.309999
"254","2008-01-04",18
"255","2008-01-07",18.139999
"256","2008-01-08",17.4
"257","2008-01-09",16.809999
"258","2008-01-10",17.190001
"259","2008-01-11",16.58
"260","2008-01-14",15.94
"261","2008-01-15",15.97
"262","2008-01-16",15.54
"263","2008-01-17",14.86
"264","2008-01-18",14.59
"265","2008-01-22",15.09
"266","2008-01-23",15.63
"267","2008-01-24",15.24
"268","2008-01-25",15.59
"269","2008-01-28",13.52
"270","2008-01-29",14.22
"271","2008-01-30",13.59
"272","2008-01-31",13.85
"273","2008-02-01",13.25
"274","2008-02-04",13.08
"275","2008-02-05",12.08
"276","2008-02-06",11.65
"277","2008-02-07",12.26
"278","2008-02-08",11.89
"279","2008-02-11",12
"280","2008-02-12",12.15
"281","2008-02-13",12.44
"282","2008-02-14",12.17
"283","2008-02-15",11.93
"284","2008-02-19",11.77
"285","2008-02-20",11.87
"286","2008-02-21",11.65
"287","2008-02-22",11.27
"288","2008-02-25",11.43
"289","2008-02-26",11.53
"290","2008-02-27",11.41
"291","2008-02-28",11.23
"292","2008-02-29",10.83
"293","2008-03-03",10.33
"294","2008-03-04",10.55
"295","2008-03-05",11.01
"296","2008-03-06",9.45
"297","2008-03-07",9.38
"298","2008-03-10",9.01
"299","2008-03-11",11.85
"300","2008-03-12",11.51
"301","2008-03-13",11.51
"302","2008-03-14",11.11
"303","2008-03-17",10.85
"304","2008-03-18",10.2
"305","2008-03-19",10.1
"306","2008-03-20",11.8
"307","2008-03-24",12.32
"308","2008-03-25",12.86
"309","2008-03-26",12.48
"310","2008-03-27",12.67
"311","2008-03-28",12.81
"312","2008-03-31",12.06
"313","2008-04-01",13.01
"314","2008-04-02",13.26
"315","2008-04-03",13.46
"316","2008-04-04",13.64
"317","2008-04-07",13.6
"318","2008-04-08",13.16
"319","2008-04-09",12.74
"320","2008-04-10",13.17
"321","2008-04-11",12.61
"322","2008-04-14",12.85
"323","2008-04-15",12.98
"324","2008-04-16",13.44
"325","2008-04-17",13.3
"326","2008-04-18",13.98
"327","2008-04-21",14.08
"328","2008-04-22",14.3
"329","2008-04-23",14.32
"330","2008-04-24",15.12
"331","2008-04-25",15.53
"332","2008-04-28",15.45
"333","2008-04-29",15.29
"334","2008-04-30",16
"335","2008-05-01",16.58
"336","2008-05-02",16.5
"337","2008-05-05",16.42
"338","2008-05-06",16.370001
"339","2008-05-07",16.370001
"340","2008-05-08",16.5
"341","2008-05-09",19.299999
"342","2008-05-12",19.4
"343","2008-05-13",20.559999
"344","2008-05-14",20.42
"345","2008-05-15",20.629999
"346","2008-05-16",20.889999
"347","2008-05-19",20.43
"348","2008-05-20",20.1
"349","2008-05-21",19.799999
"350","2008-05-22",19.280001
"351","2008-05-23",19.16
"352","2008-05-27",19.290001
"353","2008-05-28",19.07
"354","2008-05-29",19.08
"355","2008-05-30",19.379999
"356","2008-06-02",19.110001
"357","2008-06-03",18.93
"358","2008-06-04",18.690001
"359","2008-06-05",18.84
"360","2008-06-06",18.5
"361","2008-06-09",18.41
"362","2008-06-10",17.540001
"363","2008-06-11",16.809999
"364","2008-06-12",16.530001
"365","2008-06-13",17.870001
"366","2008-06-16",17.73
"367","2008-06-17",17.889999
"368","2008-06-18",17.91
"369","2008-06-19",18.49
"370","2008-06-20",18.25
"371","2008-06-23",18.17
"372","2008-06-24",17.6
"373","2008-06-25",18.360001
"374","2008-06-26",18.07
"375","2008-06-27",17.879999
"376","2008-06-30",17.65
"377","2008-07-01",17.5
"378","2008-07-02",17.620001
"379","2008-07-03",17.690001
"380","2008-07-07",17.85
"381","2008-07-08",18.43
"382","2008-07-09",17.030001
"383","2008-07-10",16.66
"384","2008-07-11",16.200001
"385","2008-07-14",15.02
"386","2008-07-15",15.44
"387","2008-07-16",16.040001
"388","2008-07-17",16.860001
"389","2008-07-18",16.49
"390","2008-07-21",16.34
"391","2008-07-22",17.190001
"392","2008-07-23",17.200001
"393","2008-07-24",16.610001
"394","2008-07-25",16.809999
"395","2008-07-28",15.82
"396","2008-07-29",16.74
"397","2008-07-30",16.559999
"398","2008-07-31",16.41
"399","2008-08-01",16.709999
"400","2008-08-04",16.58
"401","2008-08-05",17.190001
"402","2008-08-06",17.219999
"403","2008-08-07",16.389999
"404","2008-08-08",16.85
"405","2008-08-11",17.459999
"406","2008-08-12",16.469999
"407","2008-08-13",16.389999
"408","2008-08-14",16.200001
"409","2008-08-15",16.18
"410","2008-08-18",15.64
"411","2008-08-19",15.21
"412","2008-08-20",15.08
"413","2008-08-21",14.79
"414","2008-08-22",15
"415","2008-08-25",14.74
"416","2008-08-26",14.84
"417","2008-08-27",15.28
"418","2008-08-28",15.66
"419","2008-08-29",15.42
"420","2008-09-02",15.46
"421","2008-09-03",15.07
"422","2008-09-04",15.38
"423","2008-09-05",15.66
"424","2008-09-08",16.51
"425","2008-09-09",16.25
"426","2008-09-10",16.610001
"427","2008-09-11",16.620001
"428","2008-09-12",16.309999
"429","2008-09-15",15.72
"430","2008-09-16",14.51
"431","2008-09-17",14.04
"432","2008-09-18",15.68
"433","2008-09-19",17.190001
"434","2008-09-22",15.6
"435","2008-09-23",15.91
"436","2008-09-24",15.44
"437","2008-09-25",16
"438","2008-09-26",15.72
"439","2008-09-29",15.1
"440","2008-09-30",14.06
"441","2008-10-01",13.85
"442","2008-10-02",13.14
"443","2008-10-03",12.74
"444","2008-10-06",12.13
"445","2008-10-07",11.24
"446","2008-10-08",10.9
"447","2008-10-09",10.7
"448","2008-10-10",11.29
"449","2008-10-13",13.7
"450","2008-10-14",12.77
"451","2008-10-15",12.12
"452","2008-10-16",13.11
"453","2008-10-17",13
"454","2008-10-20",12.98
"455","2008-10-21",12.95
"456","2008-10-22",12.93
"457","2008-10-23",13.07
"458","2008-10-24",12.51
"459","2008-10-27",12.38
"460","2008-10-28",13.07
"461","2008-10-29",12.59
"462","2008-10-30",13.68
"463","2008-10-31",14.16
"464","2008-11-03",13.15
"465","2008-11-04",12.81
"466","2008-11-05",12.73
"467","2008-11-06",12.03
"468","2008-11-07",12.12
"469","2008-11-10",11.98
"470","2008-11-11",11.88
"471","2008-11-12",11.17
"472","2008-11-13",11.89
"473","2008-11-14",10.69
"474","2008-11-17",10.73
"475","2008-11-18",10.55
"476","2008-11-19",9.79
"477","2008-11-20",9.12
"478","2008-11-21",8.75
"479","2008-11-24",8.9
"480","2008-11-25",9.04
"481","2008-11-26",9.74
"482","2008-11-28",9.78
"483","2008-12-01",9.11
"484","2008-12-02",9.59
"485","2008-12-03",10.1
"486","2008-12-04",9.77
"487","2008-12-05",10.62
"488","2008-12-08",10.84
"489","2008-12-09",10.64
"490","2008-12-10",10.96
"491","2008-12-11",10.5
"492","2008-12-12",10.81
"493","2008-12-15",10.41
"494","2008-12-16",10.94
"495","2008-12-17",10.76
"496","2008-12-18",11.25
"497","2008-12-19",11.22
"498","2008-12-22",11.04
"499","2008-12-23",10.9
"500","2008-12-24",11.25
"501","2008-12-26",11.05
"502","2008-12-29",10.64
"503","2008-12-30",10.72
"504","2008-12-31",10.77
"505","2009-01-02",10.87
"506","2009-01-05",11.04
"507","2009-01-06",11.18
"508","2009-01-07",11.17
"509","2009-01-08",11.22
"510","2009-01-09",10.63
"511","2009-01-12",10.36
"512","2009-01-13",10.89
"513","2009-01-14",10.52
"514","2009-01-15",10.86
"515","2009-01-16",10.93
"516","2009-01-20",10.11
"517","2009-01-21",11.08
"518","2009-01-22",10.31
"519","2009-01-23",9.94
"520","2009-01-26",10.22
"521","2009-01-27",10.5
"522","2009-01-28",10.53
"523","2009-01-29",10.25
"524","2009-01-30",10.13
"525","2009-02-02",10.47
"526","2009-02-03",10.72
"527","2009-02-04",10.47
"528","2009-02-05",10.8
"529","2009-02-06",10.87
"530","2009-02-09",11.01
"531","2009-02-10",10.84
"532","2009-02-11",10.68
"533","2009-02-12",10.88
"534","2009-02-13",11.08
"535","2009-02-17",10.57
"536","2009-02-18",10.19
"537","2009-02-19",10.17
"538","2009-02-20",10.01
"539","2009-02-23",9.15
"540","2009-02-24",9.55
"541","2009-02-25",9.42
"542","2009-02-26",9.2
"543","2009-02-27",9.28
"544","2009-03-02",9.12
"545","2009-03-03",9.41
"546","2009-03-04",10.79
"547","2009-03-05",10.38
"548","2009-03-06",10.4
"549","2009-03-09",9.77
"550","2009-03-10",10.77
"551","2009-03-11",10.74
"552","2009-03-12",11.2
"553","2009-03-13",11.31
"554","2009-03-16",11.2
"555","2009-03-17",11.78
"556","2009-03-18",12.13
"557","2009-03-19",12.23
"558","2009-03-20",12.05
"559","2009-03-23",12.62
"560","2009-03-24",12.69
"561","2009-03-25",13.14
"562","2009-03-26",13.75
"563","2009-03-27",13.45
"564","2009-03-30",12.68
"565","2009-03-31",12.92
"566","2009-04-01",13.22
"567","2009-04-02",14.19
"568","2009-04-03",13.98
"569","2009-04-06",13.79
"570","2009-04-07",13
"571","2009-04-08",13.28
"572","2009-04-09",14.42
"573","2009-04-13",15.35
"574","2009-04-14",15.06
"575","2009-04-15",15.59
"576","2009-04-16",15.95
"577","2009-04-17",16.280001
"578","2009-04-20",16
"579","2009-04-21",16.780001
"580","2009-04-22",16.59
"581","2009-04-23",15.92
"582","2009-04-24",16.540001
"583","2009-04-27",16.73
"584","2009-04-28",16.84
"585","2009-04-29",17.299999
"586","2009-04-30",16.860001
"587","2009-05-01",16.93
"588","2009-05-04",16.370001
"589","2009-05-05",16
"590","2009-05-06",16.700001
"591","2009-05-07",16.200001
"592","2009-05-08",16.299999
"593","2009-05-11",15.91
"594","2009-05-12",15.61
"595","2009-05-13",13.45
"596","2009-05-14",13.4
"597","2009-05-15",12.95
"598","2009-05-18",13.19
"599","2009-05-19",12.89
"600","2009-05-20",12.79
"601","2009-05-21",12.3
"602","2009-05-22",12.03
"603","2009-05-26",12.75
"604","2009-05-27",12.14
"605","2009-05-28",12.06
"606","2009-05-29",12.27
"607","2009-06-01",12.7
"608","2009-06-02",12.61
"609","2009-06-03",12.4
"610","2009-06-04",12.5
"611","2009-06-05",12.61
"612","2009-06-08",12.37
"613","2009-06-09",11.99
"614","2009-06-10",11.98
"615","2009-06-11",12.01
"616","2009-06-12",12.21
"617","2009-06-15",12.18
"618","2009-06-16",12.05
"619","2009-06-17",12.44
"620","2009-06-18",12.31
"621","2009-06-19",12.49
"622","2009-06-22",12.16
"623","2009-06-23",12.03
"624","2009-06-24",12.11
"625","2009-06-25",12.16
"626","2009-06-26",11.99
"627","2009-06-29",12.01
"628","2009-06-30",11.91
"629","2009-07-01",11.92
"630","2009-07-02",11.25
"631","2009-07-06",11.49
"632","2009-07-07",11.34
"633","2009-07-08",11.41
"634","2009-07-09",11.53
"635","2009-07-10",11.63
"636","2009-07-13",11.97
"637","2009-07-14",12.31
"638","2009-07-15",12.28
"639","2009-07-16",12.29
"640","2009-07-17",12.29
"641","2009-07-20",12.37
"642","2009-07-21",12.42
"643","2009-07-22",12.6
"644","2009-07-23",12.67
"645","2009-07-24",12.73
"646","2009-07-27",12.52
"647","2009-07-28",12.83
"648","2009-07-29",12.95
"649","2009-07-30",12.98
"650","2009-07-31",13.03
"651","2009-08-03",13.3
"652","2009-08-04",13.02
"653","2009-08-05",13.26
"654","2009-08-06",13.2
"655","2009-08-07",13.94
"656","2009-08-10",14.04
"657","2009-08-11",14.29
"658","2009-08-12",14.01
"659","2009-08-13",13.94
"660","2009-08-14",13.82
"661","2009-08-17",13.63
"662","2009-08-18",13.89
"663","2009-08-19",13.81
"664","2009-08-20",13.85
"665","2009-08-21",13.94
"666","2009-08-24",13.78
"667","2009-08-25",13.7
"668","2009-08-26",13.72
"669","2009-08-27",13.67
"670","2009-08-28",13.62
"671","2009-08-31",13.3
"672","2009-09-01",12.82
"673","2009-09-02",12.56
"674","2009-09-03",12.66
"675","2009-09-04",12.83
"676","2009-09-08",12.99
"677","2009-09-09",13.12
"678","2009-09-10",12.95
"679","2009-09-11",12.5
"680","2009-09-14",12.44
"681","2009-09-15",12.5
"682","2009-09-16",12.44
"683","2009-09-17",12.58
"684","2009-09-18",12.53
"685","2009-09-21",12.48
"686","2009-09-22",12.64
"687","2009-09-23",12.44
"688","2009-09-24",12.19
"689","2009-09-25",12.08
"690","2009-09-28",12.48
"691","2009-09-29",12.59
"692","2009-09-30",12.13
"693","2009-10-01",11.98
"694","2009-10-02",12.11
"695","2009-10-05",12
"696","2009-10-06",12.16
"697","2009-10-07",12.49
"698","2009-10-08",12.79
"699","2009-10-09",13.06
"700","2009-10-12",13.47
"701","2009-10-13",13.51
"702","2009-10-14",13.85
"703","2009-10-15",13.97
"704","2009-10-16",13.96
"705","2009-10-19",14.18
"706","2009-10-20",14.09
"707","2009-10-21",13.81
"708","2009-10-22",14.26
"709","2009-10-23",14.01
"710","2009-10-26",14.02
"711","2009-10-27",13.89
"712","2009-10-28",13.38
"713","2009-10-29",13.41
"714","2009-10-30",13.48
"715","2009-11-02",13.02
"716","2009-11-03",13.18
"717","2009-11-04",12.91
"718","2009-11-05",13.36
"719","2009-11-06",13.54
"720","2009-11-09",14.14
"721","2009-11-10",14.04
"722","2009-11-11",14.24
"723","2009-11-12",14.11
"724","2009-11-13",14.12
"725","2009-11-16",14.3
"726","2009-11-17",14.76
"727","2009-11-18",14.98
"728","2009-11-19",15.13
"729","2009-11-20",15.13
"730","2009-11-23",15.44
"731","2009-11-24",15.67
"732","2009-11-25",15.65
"733","2009-11-27",15.1
"734","2009-11-30",15.4
"735","2009-12-01",15.53
"736","2009-12-02",15.26
"737","2009-12-03",15.23
"738","2009-12-04",15.92
"739","2009-12-07",15.88
"740","2009-12-08",15.84
"741","2009-12-09",15.83
"742","2009-12-10",15.81
"743","2009-12-11",16.16
"744","2009-12-14",16.459999
"745","2009-12-15",16.18
"746","2009-12-16",16.299999
"747","2009-12-17",15.67
"748","2009-12-18",15.67
"749","2009-12-21",16
"750","2009-12-22",15.74
"751","2009-12-23",16
"752","2009-12-24",16.129999
"753","2009-12-28",15.91
"754","2009-12-29",15.96
"755","2009-12-30",16.040001
"756","2009-12-31",15.71
"757","2010-01-04",15.98
"758","2010-01-05",16.01
"759","2010-01-06",15.97
"760","2010-01-07",16.1
"761","2010-01-08",16.629999
"762","2010-01-11",16.35
"763","2010-01-12",16.440001
"764","2010-01-13",16.83
"765","2010-01-14",16.969999
"766","2010-01-15",16.98
"767","2010-01-19",17.77
"768","2010-01-20",17.450001
"769","2010-01-21",17.75
"770","2010-01-22",17.629999
"771","2010-01-25",17.799999
"772","2010-01-26",17.52
"773","2010-01-27",17.870001
"774","2010-01-28",17.68
"775","2010-01-29",17.530001
"776","2010-02-01",17.799999
"777","2010-02-02",17.65
"778","2010-02-03",17.870001
"779","2010-02-04",17.299999
"780","2010-02-05",17.280001
"781","2010-02-08",16.77
"782","2010-02-09",17.02
"783","2010-02-10",16.780001
"784","2010-02-11",17.15
"785","2010-02-12",15.8
"786","2010-02-16",16.42
"787","2010-02-17",16.450001
"788","2010-02-18",16.91
"789","2010-02-19",16.93
"790","2010-02-22",16.959999
"791","2010-02-23",16.799999
"792","2010-02-24",16.99
"793","2010-02-25",16.5
"794","2010-02-26",16.299999
"795","2010-03-01",17.01
"796","2010-03-02",17.09
"797","2010-03-03",16.889999
"798","2010-03-04",17.17
"799","2010-03-05",17.5
"800","2010-03-08",17.68
"801","2010-03-09",20.200001
"802","2010-03-10",20.549999
"803","2010-03-11",20.27
"804","2010-03-12",20
"805","2010-03-15",19.99
"806","2010-03-16",19.940001
"807","2010-03-17",20.41
"808","2010-03-18",20.48
"809","2010-03-19",20.6
"810","2010-03-22",21.6
"811","2010-03-23",21.530001
"812","2010-03-24",21.23
"813","2010-03-25",21.360001
"814","2010-03-26",21.549999
"815","2010-03-29",21.709999
"816","2010-03-30",21.700001
"817","2010-03-31",21.74
"818","2010-04-01",21.9
"819","2010-04-05",23.23
"820","2010-04-06",23.48
"821","2010-04-07",23.049999
"822","2010-04-08",23.07
"823","2010-04-09",22.75
"824","2010-04-12",22.809999
"825","2010-04-13",22.73
"826","2010-04-14",22.889999
"827","2010-04-15",23.16
"828","2010-04-16",23.15
"829","2010-04-19",22.52
"830","2010-04-20",22.43
"831","2010-04-21",22.620001
"832","2010-04-22",22.790001
"833","2010-04-23",23.1
"834","2010-04-26",23.85
"835","2010-04-27",23.35
"836","2010-04-28",23.24
"837","2010-04-29",23.58
"838","2010-04-30",23.23
"839","2010-05-03",23.200001
"840","2010-05-04",21.889999
"841","2010-05-05",21.74
"842","2010-05-06",21.690001
"843","2010-05-07",20.790001
"844","2010-05-10",21.48
"845","2010-05-11",21.639999
"846","2010-05-12",20.559999
"847","2010-05-13",21.059999
"848","2010-05-14",19.99
"849","2010-05-17",20.209999
"850","2010-05-18",19.700001
"851","2010-05-19",19.25
"852","2010-05-20",18.290001
"853","2010-05-21",18.49
"854","2010-05-24",18.59
"855","2010-05-25",18.540001
"856","2010-05-26",18.690001
"857","2010-05-27",19.41
"858","2010-05-28",19.290001
"859","2010-06-01",18.290001
"860","2010-06-02",18.83
"861","2010-06-03",19.129999
"862","2010-06-04",17.889999
"863","2010-06-07",17.280001
"864","2010-06-08",17.709999
"865","2010-06-09",17.690001
"866","2010-06-10",18.389999
"867","2010-06-11",18.76
"868","2010-06-14",18.76
"869","2010-06-15",18.559999
"870","2010-06-16",18.24
"871","2010-06-17",18.139999
"872","2010-06-18",17.98
"873","2010-06-21",17.370001
"874","2010-06-22",16.860001
"875","2010-06-23",16.65
"876","2010-06-24",15.91
"877","2010-06-25",16.370001
"878","2010-06-28",16.41
"879","2010-06-29",15.8
"880","2010-06-30",15.07
"881","2010-07-01",15.49
"882","2010-07-02",15.39
"883","2010-07-06",14.74
"884","2010-07-07",15.13
"885","2010-07-08",15.1
"886","2010-07-09",15.6
"887","2010-07-12",15.24
"888","2010-07-13",16.02
"889","2010-07-14",16.43
"890","2010-07-15",16.139999
"891","2010-07-16",15.27
"892","2010-07-19",15.37
"893","2010-07-20",15.5
"894","2010-07-21",15.12
"895","2010-07-22",16.1
"896","2010-07-23",16.469999
"897","2010-07-26",16.9
"898","2010-07-27",16.450001
"899","2010-07-28",16.049999
"900","2010-07-29",16.26
"901","2010-07-30",16.360001
"902","2010-08-02",16.969999
"903","2010-08-03",16.459999
"904","2010-08-04",16.379999
"905","2010-08-05",16.209999
"906","2010-08-06",16.219999
"907","2010-08-09",16.629999
"908","2010-08-10",16.33
"909","2010-08-11",13.03
"910","2010-08-12",13.23
"911","2010-08-13",12.86
"912","2010-08-16",12.85
"913","2010-08-17",13.26
"914","2010-08-18",13.2
"915","2010-08-19",13.1
"916","2010-08-20",13
"917","2010-08-23",12.64
"918","2010-08-24",12.06
"919","2010-08-25",12.39
"920","2010-08-26",11.98
"921","2010-08-27",12.19
"922","2010-08-30",11.85
"923","2010-08-31",11.77
"924","2010-09-01",12.27
"925","2010-09-02",12.43
"926","2010-09-03",12.7
"927","2010-09-07",12.5
"928","2010-09-08",12.01
"929","2010-09-09",12
"930","2010-09-10",12.08
"931","2010-09-13",12.45
"932","2010-09-14",12.21
"933","2010-09-15",12.2
"934","2010-09-16",11.98
"935","2010-09-17",11.99
"936","2010-09-20",12.31
"937","2010-09-21",12.13
"938","2010-09-22",11.97
"939","2010-09-23",12
"940","2010-09-24",12.4
"941","2010-09-27",12.28
"942","2010-09-28",12.25
"943","2010-09-29",12.27
"944","2010-09-30",12.28
"945","2010-10-01",12.26
"946","2010-10-04",12.09
"947","2010-10-05",12.53
"948","2010-10-06",12.44
"949","2010-10-07",12.38
"950","2010-10-08",12.55
"951","2010-10-11",12.47
"952","2010-10-12",12.53
"953","2010-10-13",12.87
"954","2010-10-14",12.96
"955","2010-10-15",13.06
"956","2010-10-18",13.31
"957","2010-10-19",13.02
"958","2010-10-20",13.5
"959","2010-10-21",13.45
"960","2010-10-22",13.22
"961","2010-10-25",13.22
"962","2010-10-26",13.14
"963","2010-10-27",12.98
"964","2010-10-28",12.92
"965","2010-10-29",12.95
"966","2010-11-01",12.56
"967","2010-11-02",13.2
"968","2010-11-03",13.05
"969","2010-11-04",13.42
"970","2010-11-05",13.55
"971","2010-11-08",13.71
"972","2010-11-09",13.87
"973","2010-11-10",13.49
"974","2010-11-11",13.83
"975","2010-11-12",13.69
"976","2010-11-15",13.69
"977","2010-11-16",13.07
"978","2010-11-17",13.01
"979","2010-11-18",13.12
"980","2010-11-19",13.06
"981","2010-11-22",12.99
"982","2010-11-23",12.85
"983","2010-11-24",13.2
"984","2010-11-26",13.14
