"","date","FNV"
"130","2008-06-13",20.889999
"131","2008-06-16",22.48
"132","2008-06-17",21.6
"133","2008-06-18",21.73
"134","2008-06-19",21.76
"135","2008-06-20",21.76
"136","2008-06-23",21.76
"137","2008-06-24",22.190001
"138","2008-06-25",21.629999
"139","2008-06-26",22.48
"140","2008-06-27",24.209999
"141","2008-06-30",24.059999
"142","2008-07-01",24.059999
"143","2008-07-02",24.040001
"144","2008-07-03",23.16
"145","2008-07-07",22.65
"146","2008-07-08",21.290001
"147","2008-07-09",21.59
"148","2008-07-10",21.75
"149","2008-07-11",23.450001
"150","2008-07-14",24.49
"151","2008-07-15",23.809999
"152","2008-07-16",23.129999
"153","2008-07-17",23.959999
"154","2008-07-18",23.719999
"155","2008-07-21",23.530001
"156","2008-07-22",23.1
"157","2008-07-23",21.33
"158","2008-07-24",21.98
"159","2008-07-25",21.870001
"160","2008-07-28",22.01
"161","2008-07-29",21.379999
"162","2008-07-30",21.93
"163","2008-07-31",20.969999
"164","2008-08-01",20.82
"165","2008-08-04",20.82
"166","2008-08-05",18.51
"167","2008-08-06",17.6
"168","2008-08-07",17.59
"169","2008-08-08",17.290001
"170","2008-08-11",16.690001
"171","2008-08-12",16.290001
"172","2008-08-13",17.280001
"173","2008-08-14",17.389999
"174","2008-08-15",17.389999
"175","2008-08-18",17.5
"176","2008-08-19",18.24
"177","2008-08-20",18.799999
"178","2008-08-21",20.219999
"179","2008-08-22",19.110001
"180","2008-08-25",19.25
"181","2008-08-26",19.99
"182","2008-08-27",20
"183","2008-08-28",19.91
"184","2008-08-29",19.959999
"185","2008-09-02",18.540001
"186","2008-09-03",18.110001
"187","2008-09-04",18.01
"188","2008-09-05",18.219999
"189","2008-09-08",17.969999
"190","2008-09-09",16.02
"191","2008-09-10",16.860001
"192","2008-09-11",16.24
"193","2008-09-12",17.860001
"194","2008-09-15",17.690001
"195","2008-09-16",16.9
"196","2008-09-17",18.23
"197","2008-09-18",19.5
"198","2008-09-19",19.93
"199","2008-09-22",20.610001
"200","2008-09-23",20.02
"201","2008-09-24",20.129999
"202","2008-09-25",20.07
"203","2008-09-26",20.190001
"204","2008-09-29",19.799999
"205","2008-09-30",18.84
"206","2008-10-01",19.85
"207","2008-10-02",16.809999
"208","2008-10-03",16.93
"209","2008-10-06",15.68
"210","2008-10-07",15.27
"211","2008-10-08",17.9
"212","2008-10-09",16.440001
"213","2008-10-10",14.82
"214","2008-10-13",14.82
"215","2008-10-14",15.92
"216","2008-10-15",14.67
"217","2008-10-16",13.3
"218","2008-10-17",13.06
"219","2008-10-20",13.27
"220","2008-10-21",13.15
"221","2008-10-22",10.5
"222","2008-10-23",10.29
"223","2008-10-24",10.21
"224","2008-10-27",10.1
"225","2008-10-28",11.46
"226","2008-10-29",13.53
"227","2008-10-30",14.4
"228","2008-10-31",14.38
"229","2008-11-03",15.08
"230","2008-11-04",17.530001
"231","2008-11-05",16.26
"232","2008-11-06",14.08
"233","2008-11-07",13.92
"234","2008-11-10",13.17
"235","2008-11-11",12.31
"236","2008-11-12",12.18
"237","2008-11-13",13.27
"238","2008-11-14",13.37
"239","2008-11-17",12.97
"240","2008-11-18",12.27
"241","2008-11-19",11.81
"242","2008-11-20",11.46
"243","2008-11-21",11.89
"244","2008-11-24",13.18
"245","2008-11-25",12.27
"246","2008-11-26",13.03
"247","2008-11-28",13.37
"248","2008-12-01",12.79
"249","2008-12-02",13.03
"250","2008-12-03",11.6
"251","2008-12-04",11.77
"252","2008-12-05",12.41
"253","2008-12-08",12.92
"254","2008-12-09",12.7
"255","2008-12-10",13.37
"256","2008-12-11",14.53
"257","2008-12-12",15.04
"258","2008-12-15",15.1
"259","2008-12-16",15.96
"260","2008-12-17",16.139999
"261","2008-12-18",15.72
"262","2008-12-19",15.97
"263","2008-12-22",16.1
"264","2008-12-23",16.629999
"265","2008-12-24",16.67
"266","2008-12-26",16.67
"267","2008-12-29",17.209999
"268","2008-12-30",16.639999
"269","2008-12-31",17.360001
"270","2009-01-02",17.190001
"271","2009-01-05",17.049999
"272","2009-01-06",16.9
"273","2009-01-07",16.360001
"274","2009-01-08",16.700001
"275","2009-01-09",17.23
"276","2009-01-12",16.17
"277","2009-01-13",15.92
"278","2009-01-14",15.29
"279","2009-01-15",15.82
"280","2009-01-16",16.26
"281","2009-01-20",15.75
"282","2009-01-21",16.6
"283","2009-01-22",17.549999
"284","2009-01-23",18.940001
"285","2009-01-26",19.68
"286","2009-01-27",19.790001
"287","2009-01-28",19.18
"288","2009-01-29",20.43
"289","2009-01-30",20.790001
"290","2009-02-02",20.959999
"291","2009-02-03",21
"292","2009-02-04",20.459999
"293","2009-02-05",20.299999
"294","2009-02-06",20.74
"295","2009-02-09",19.299999
"296","2009-02-10",19.49
"297","2009-02-11",21.17
"298","2009-02-12",21.27
"299","2009-02-13",21.129999
"300","2009-02-17",21.860001
"301","2009-02-18",22.040001
"302","2009-02-19",21.299999
"303","2009-02-20",21.52
"304","2009-02-23",21.879999
"305","2009-02-24",20.540001
"306","2009-02-25",20.08
"307","2009-02-26",21.030001
"308","2009-02-27",20.73
"309","2009-03-02",20.719999
"310","2009-03-03",20.48
"311","2009-03-04",20.110001
"312","2009-03-05",20.16
"313","2009-03-06",20.639999
"314","2009-03-09",20.18
"315","2009-03-10",19.209999
"316","2009-03-11",20.370001
"317","2009-03-12",20.5
"318","2009-03-13",22.15
"319","2009-03-16",22.57
"320","2009-03-17",22.370001
"321","2009-03-18",23.57
"322","2009-03-19",24.440001
"323","2009-03-20",24.35
"324","2009-03-23",24.219999
"325","2009-03-24",23.870001
"326","2009-03-25",23.51
"327","2009-03-26",23.02
"328","2009-03-27",22.02
"329","2009-03-30",21.200001
"330","2009-03-31",21.59
"331","2009-04-01",21.75
"332","2009-04-02",21.690001
"333","2009-04-03",20.65
"334","2009-04-06",19.76
"335","2009-04-07",20.059999
"336","2009-04-08",19.799999
"337","2009-04-09",20.440001
"338","2009-04-13",20.809999
"339","2009-04-14",20.690001
"340","2009-04-15",20.76
"341","2009-04-16",20.290001
"342","2009-04-17",19.74
"343","2009-04-20",20.43
"344","2009-04-21",20.08
"345","2009-04-22",20.43
"346","2009-04-23",21.360001
"347","2009-04-24",22.379999
"348","2009-04-27",21.629999
"349","2009-04-28",21.25
"350","2009-04-29",21.639999
"351","2009-04-30",21.18
"352","2009-05-01",21.870001
"353","2009-05-04",21.73
"354","2009-05-05",21.51
"355","2009-05-06",21.6
"356","2009-05-07",21.780001
"357","2009-05-08",22.57
"358","2009-05-11",22.790001
"359","2009-05-12",23.59
"360","2009-05-13",22.92
"361","2009-05-14",23.940001
"362","2009-05-15",23.379999
"363","2009-05-18",24.879999
"364","2009-05-19",25.48
"365","2009-05-20",25.75
"366","2009-05-21",26.110001
"367","2009-05-22",26.73
"368","2009-05-26",26.540001
"369","2009-05-27",27.26
"370","2009-05-28",26.530001
"371","2009-05-29",27.719999
"372","2009-06-01",27.610001
"373","2009-06-02",28.629999
"374","2009-06-03",26.799999
"375","2009-06-04",27.370001
"376","2009-06-05",27
"377","2009-06-08",27.129999
"378","2009-06-09",27.4
"379","2009-06-10",27.42
"380","2009-06-11",28.110001
"381","2009-06-12",27.040001
"382","2009-06-15",27.040001
"383","2009-06-16",26.559999
"384","2009-06-17",25.66
"385","2009-06-18",24.57
"386","2009-06-19",24.27
"387","2009-06-22",22.92
"388","2009-06-23",23.18
"389","2009-06-24",23.799999
"390","2009-06-25",24.43
"391","2009-06-26",24.48
"392","2009-06-29",24.35
"393","2009-06-30",24.07
"394","2009-07-01",23.84
"395","2009-07-02",24.049999
"396","2009-07-06",23.58
"397","2009-07-07",23.01
"398","2009-07-08",21.41
"399","2009-07-09",22.110001
"400","2009-07-10",21.98
"401","2009-07-13",22.1
"402","2009-07-14",22.57
"403","2009-07-15",24.24
"404","2009-07-16",24.01
"405","2009-07-17",24.35
"406","2009-07-20",24.75
"407","2009-07-21",24.360001
"408","2009-07-22",24.620001
"409","2009-07-23",25.280001
"410","2009-07-24",25.280001
"411","2009-07-27",24.559999
"412","2009-07-28",24.27
"413","2009-07-29",23.67
"414","2009-07-30",24.18
"415","2009-07-31",25.370001
"416","2009-08-03",25.219999
"417","2009-08-04",25.41
"418","2009-08-05",24.940001
"419","2009-08-06",24.98
"420","2009-08-07",24.48
"421","2009-08-10",23.700001
"422","2009-08-11",24.32
"423","2009-08-12",24.23
"424","2009-08-13",24.51
"425","2009-08-14",24
"426","2009-08-17",23.290001
"427","2009-08-18",23.549999
"428","2009-08-19",23.690001
"429","2009-08-20",24.76
"430","2009-08-21",25.91
"431","2009-08-24",25.27
"432","2009-08-25",25.16
"433","2009-08-26",25.09
"434","2009-08-27",25.83
"435","2009-08-28",25.67
"436","2009-08-31",25.540001
"437","2009-09-01",24.879999
"438","2009-09-02",25.73
"439","2009-09-03",27.65
"440","2009-09-04",28.059999
"441","2009-09-08",27.780001
"442","2009-09-09",27.799999
"443","2009-09-10",27.9
"444","2009-09-11",28.25
"445","2009-09-14",27.780001
"446","2009-09-15",28.51
"447","2009-09-16",28.969999
"448","2009-09-17",28.139999
"449","2009-09-18",27.9
"450","2009-09-21",27.59
"451","2009-09-22",28.040001
"452","2009-09-23",27
"453","2009-09-24",25.34
"454","2009-09-25",25.389999
"455","2009-09-28",25.59
"456","2009-09-29",25.77
"457","2009-09-30",26.24
"458","2009-10-01",25
"459","2009-10-02",24.98
"460","2009-10-05",25.92
"461","2009-10-06",27.530001
"462","2009-10-07",28.299999
"463","2009-10-08",28.799999
"464","2009-10-09",28.84
"465","2009-10-12",29.85
"466","2009-10-13",29.780001
"467","2009-10-14",28.959999
"468","2009-10-15",28.040001
"469","2009-10-16",28.280001
"470","2009-10-19",27.780001
"471","2009-10-20",26.549999
"472","2009-10-21",26.57
"473","2009-10-22",26.139999
"474","2009-10-23",25.969999
"475","2009-10-26",25.209999
"476","2009-10-27",25.26
"477","2009-10-28",24.26
"478","2009-10-29",25.33
"479","2009-10-30",24.75
"480","2009-11-02",24.879999
"481","2009-11-03",25.540001
"482","2009-11-04",25.82
"483","2009-11-05",25.74
"484","2009-11-06",25.82
"485","2009-11-09",27.059999
"486","2009-11-10",27.200001
"487","2009-11-11",28
"488","2009-11-12",26.51
"489","2009-11-13",27.610001
"490","2009-11-16",28.42
"491","2009-11-17",28.74
"492","2009-11-18",28.610001
"493","2009-11-19",28.66
"494","2009-11-20",28.16
"495","2009-11-23",28.41
"496","2009-11-24",28.049999
"497","2009-11-25",28.559999
"498","2009-11-27",27.459999
"499","2009-11-30",27.129999
"500","2009-12-01",29.360001
"501","2009-12-02",28.25
"502","2009-12-03",27.6
"503","2009-12-04",26.860001
"504","2009-12-07",24.99
"505","2009-12-08",24.33
"506","2009-12-09",25
"507","2009-12-10",25.01
"508","2009-12-11",25.040001
"509","2009-12-14",25.85
"510","2009-12-15",25.99
"511","2009-12-16",26.08
"512","2009-12-17",24.48
"513","2009-12-18",24.76
"514","2009-12-21",24.76
"515","2009-12-22",25.26
"516","2009-12-23",26.24
"517","2009-12-24",26.629999
"518","2009-12-28",26.6
"519","2009-12-29",26.48
"520","2009-12-30",26.08
"521","2009-12-31",26.950001
"522","2010-01-04",27.219999
"523","2010-01-05",27.530001
"524","2010-01-06",28.83
"525","2010-01-07",29
"526","2010-01-08",29.540001
"527","2010-01-11",29.73
"528","2010-01-12",28.879999
"529","2010-01-13",29.370001
"530","2010-01-14",29.35
"531","2010-01-15",29.290001
"532","2010-01-19",29.309999
"533","2010-01-20",28.879999
"534","2010-01-21",26
"535","2010-01-22",25.74
"536","2010-01-25",26.08
"537","2010-01-26",26.57
"538","2010-01-27",26.709999
"539","2010-01-28",26.389999
"540","2010-01-29",25.540001
"541","2010-02-01",25.799999
"542","2010-02-02",26.58
"543","2010-02-03",25.99
"544","2010-02-04",24.48
"545","2010-02-05",25.18
"546","2010-02-08",24.75
"547","2010-02-09",25.07
"548","2010-02-10",25.120001
"549","2010-02-11",26.110001
"550","2010-02-12",25.85
"551","2010-02-16",26.690001
"552","2010-02-17",26.530001
"553","2010-02-18",26.42
"554","2010-02-19",26.32
"555","2010-02-22",25.93
"556","2010-02-23",25.66
"557","2010-02-24",25.6
"558","2010-02-25",25.83
"559","2010-02-26",26.1
"560","2010-03-01",26.16
"561","2010-03-02",27.190001
"562","2010-03-03",27.26
"563","2010-03-04",27.190001
"564","2010-03-05",27.32
"565","2010-03-08",27.43
"566","2010-03-09",27.26
"567","2010-03-10",26.559999
"568","2010-03-11",26.09
"569","2010-03-12",26.25
"570","2010-03-15",25.99
"571","2010-03-16",26.51
"572","2010-03-17",26.49
"573","2010-03-18",26.26
"574","2010-03-19",25.85
"575","2010-03-22",25.969999
"576","2010-03-23",26.1
"577","2010-03-24",25
"578","2010-03-25",24.84
"579","2010-03-26",26.42
"580","2010-03-29",26.950001
"581","2010-03-30",26.77
"582","2010-03-31",26.82
"583","2010-04-01",27.25
"584","2010-04-05",27.379999
"585","2010-04-06",27.91
"586","2010-04-07",27.99
"587","2010-04-08",28.41
"588","2010-04-09",28.35
"589","2010-04-12",27.68
"590","2010-04-13",27.15
"591","2010-04-14",27.809999
"592","2010-04-15",27.77
"593","2010-04-16",26.860001
"594","2010-04-19",26.83
"595","2010-04-20",27.75
"596","2010-04-21",27.93
"597","2010-04-22",27.43
"598","2010-04-23",28.190001
"599","2010-04-26",27.809999
"600","2010-04-27",27.700001
"601","2010-04-28",28
"602","2010-04-29",28.25
"603","2010-04-30",28.76
"604","2010-05-03",28.68
"605","2010-05-04",28.01
"606","2010-05-05",27.84
"607","2010-05-06",27.450001
"608","2010-05-07",27.200001
"609","2010-05-10",28.42
"610","2010-05-11",30.1
"611","2010-05-12",31.26
"612","2010-05-13",31.040001
"613","2010-05-14",31.24
"614","2010-05-17",31.280001
"615","2010-05-18",30.75
"616","2010-05-19",29.690001
"617","2010-05-20",28.559999
"618","2010-05-21",28.34
"619","2010-05-24",29.459999
"620","2010-05-25",28
"621","2010-05-26",28.52
"622","2010-05-27",28.940001
"623","2010-05-28",28.540001
"624","2010-06-01",29.530001
"625","2010-06-02",29.940001
"626","2010-06-03",30.23
"627","2010-06-04",29.91
"628","2010-06-07",30.860001
"629","2010-06-08",31.690001
"630","2010-06-09",31.65
"631","2010-06-10",32.09
"632","2010-06-11",32
"633","2010-06-14",31.049999
"634","2010-06-15",32.259998
"635","2010-06-16",32.139999
"636","2010-06-17",32.950001
"637","2010-06-18",33.459999
"638","2010-06-21",32.450001
"639","2010-06-22",32.150002
"640","2010-06-23",31.5
"641","2010-06-24",31.59
"642","2010-06-25",32.529999
"643","2010-06-28",31.809999
"644","2010-06-29",30.629999
"645","2010-06-30",30.66
"646","2010-07-01",29.51
"647","2010-07-02",30.030001
"648","2010-07-06",29.559999
"649","2010-07-07",29.73
"650","2010-07-08",29.74
"651","2010-07-09",29.950001
"652","2010-07-12",29.43
"653","2010-07-13",29.459999
"654","2010-07-14",29.190001
"655","2010-07-15",29.52
"656","2010-07-16",29.09
"657","2010-07-19",28.639999
"658","2010-07-20",29.389999
"659","2010-07-21",29.49
"660","2010-07-22",29.98
"661","2010-07-23",30.450001
"662","2010-07-26",31.200001
"663","2010-07-27",30
"664","2010-07-28",29.870001
"665","2010-07-29",29.91
"666","2010-07-30",30.57
"667","2010-08-02",30.85
"668","2010-08-03",31.41
"669","2010-08-04",32.060001
"670","2010-08-05",32.060001
"671","2010-08-06",31.85
"672","2010-08-09",31.58
"673","2010-08-10",31.85
"674","2010-08-11",31
"675","2010-08-12",31.65
"676","2010-08-13",31.370001
"677","2010-08-16",31.030001
"678","2010-08-17",31.49
"679","2010-08-18",32.040001
"680","2010-08-19",32.09
"681","2010-08-20",31.799999
"682","2010-08-23",31.84
"683","2010-08-24",31.030001
"684","2010-08-25",31.530001
"685","2010-08-26",31.4
"686","2010-08-27",31.110001
"687","2010-08-30",30.1
"688","2010-08-31",29.709999
"689","2010-09-01",29.77
"690","2010-09-02",29.84
"691","2010-09-03",30.32
"692","2010-09-07",30.1
"693","2010-09-08",30.389999
"694","2010-09-09",30.01
"695","2010-09-10",30.17
"696","2010-09-13",30.280001
"697","2010-09-14",31.030001
"698","2010-09-15",30.530001
"699","2010-09-16",31.33
"700","2010-09-17",31.02
"701","2010-09-20",31.49
"702","2010-09-21",31.99
"703","2010-09-22",32.23
"704","2010-09-23",31.91
"705","2010-09-24",31.73
"706","2010-09-27",31.16
"707","2010-09-28",31.34
"708","2010-09-29",31.5
"709","2010-09-30",31.559999
"710","2010-10-01",31.68
"711","2010-10-04",32.150002
"712","2010-10-05",32.380001
"713","2010-10-06",32.720001
"714","2010-10-07",32.73
"715","2010-10-08",33.68
"716","2010-10-11",33.299999
"717","2010-10-12",33.57
"718","2010-10-13",33.990002
"719","2010-10-14",33.82
"720","2010-10-15",33.549999
"721","2010-10-18",33.779999
"722","2010-10-19",32.93
"723","2010-10-20",32.959999
"724","2010-10-21",32.459999
"725","2010-10-22",32.5
"726","2010-10-25",33.279999
"727","2010-10-26",34.09
"728","2010-10-27",33.709999
"729","2010-10-28",34.209999
"730","2010-10-29",34.619999
"731","2010-11-01",34.799999
"732","2010-11-02",35.150002
"733","2010-11-03",34.25
"734","2010-11-04",34.310001
"735","2010-11-05",33.240002
"736","2010-11-08",33.189999
"737","2010-11-09",32.029999
"738","2010-11-10",32.830002
"739","2010-11-11",32.349998
"740","2010-11-12",32.23
"741","2010-11-15",31.59
"742","2010-11-16",31.01
"743","2010-11-17",32.560001
"744","2010-11-18",33.099998
"745","2010-11-19",33.080002
"746","2010-11-22",33.150002
"747","2010-11-23",32.68
"748","2010-11-24",32.810001
"749","2010-11-26",32.549999
"750","2010-11-29",32.110001
"751","2010-11-30",33.220001
"752","2010-12-01",33.009998
"753","2010-12-02",33.900002
"754","2010-12-03",33.439999
"755","2010-12-06",33.490002
"756","2010-12-07",33.169998
"757","2010-12-08",32.950001
"758","2010-12-09",33.150002
"759","2010-12-10",33.110001
"760","2010-12-13",31.85
"761","2010-12-14",33.099998
"762","2010-12-15",32.91
"763","2010-12-16",32.91
"764","2010-12-17",33.009998
"765","2010-12-20",32.709999
"766","2010-12-21",32.790001
"767","2010-12-22",32.82
"768","2010-12-23",32.830002
"769","2010-12-27",32.669998
"770","2010-12-28",32.849998
"771","2010-12-29",33.419998
"772","2010-12-30",33.400002
"773","2010-12-31",33.360001
"774","2011-01-03",34.639999
"775","2011-01-04",32.650002
"776","2011-01-05",32.049999
"777","2011-01-06",31.719999
"778","2011-01-07",31.58
"779","2011-01-10",31.42
"780","2011-01-11",32.049999
"781","2011-01-12",32.209999
"782","2011-01-13",31.49
"783","2011-01-14",30.360001
"784","2011-01-18",30.700001
"785","2011-01-19",30.41
"786","2011-01-20",30.290001
"787","2011-01-21",29.98
"788","2011-01-24",28.92
"789","2011-01-25",28.549999
"790","2011-01-26",29.209999
"791","2011-01-27",29.16
"792","2011-01-28",28.65
"793","2011-01-31",27.889999
"794","2011-02-01",29.049999
"795","2011-02-02",29.459999
"796","2011-02-03",29.76
"797","2011-02-04",29.610001
"798","2011-02-07",29.559999
"799","2011-02-08",29.799999
"800","2011-02-09",29.91
"801","2011-02-10",29.65
"802","2011-02-11",29.559999
"803","2011-02-14",30.030001
"804","2011-02-15",30.959999
"805","2011-02-16",31.700001
"806","2011-02-17",32.18
"807","2011-02-18",32.68
"808","2011-02-22",32.240002
"809","2011-02-23",32.77
"810","2011-02-24",33.240002
"811","2011-02-25",33.5
"812","2011-02-28",34.09
"813","2011-03-01",34.52
"814","2011-03-02",34.990002
"815","2011-03-03",35.369999
"816","2011-03-04",36.049999
"817","2011-03-07",36.27
"818","2011-03-08",36.099998
"819","2011-03-09",35.849998
"820","2011-03-10",35.040001
"821","2011-03-11",34.77
"822","2011-03-14",34.330002
"823","2011-03-15",33.91
"824","2011-03-16",34.32
"825","2011-03-17",34.68
"826","2011-03-18",34.900002
"827","2011-03-21",35.400002
"828","2011-03-22",35.34
"829","2011-03-23",36.919998
"830","2011-03-24",36.849998
"831","2011-03-25",36.880001
"832","2011-03-28",36.970001
"833","2011-03-29",36.689999
"834","2011-03-30",36.900002
"835","2011-03-31",36.66
"836","2011-04-01",36.900002
"837","2011-04-04",36.709999
"838","2011-04-05",37.290001
"839","2011-04-06",37.360001
"840","2011-04-07",37.07
"841","2011-04-08",37.34
"842","2011-04-11",37.029999
"843","2011-04-12",36.5
"844","2011-04-13",36.459999
"845","2011-04-14",37.43
"846","2011-04-15",36.990002
"847","2011-04-18",36.639999
"848","2011-04-19",38.080002
"849","2011-04-20",39.220001
"850","2011-04-21",39.91
"851","2011-04-25",38.970001
"852","2011-04-26",38.73
"853","2011-04-27",39.209999
"854","2011-04-28",39.380001
"855","2011-04-29",39.509998
"856","2011-05-02",39
"857","2011-05-03",38.200001
"858","2011-05-04",37.599998
"859","2011-05-05",37.060001
"860","2011-05-06",37.25
"861","2011-05-09",37.669998
"862","2011-05-10",37.639999
"863","2011-05-11",36.689999
"864","2011-05-12",36.200001
"865","2011-05-13",36.279999
"866","2011-05-16",36.299999
"867","2011-05-17",36.639999
"868","2011-05-18",37.09
"869","2011-05-19",37.43
"870","2011-05-20",37.299999
"871","2011-05-23",37.43
"872","2011-05-24",37.939999
"873","2011-05-25",37.810001
"874","2011-05-26",37.82
"875","2011-05-27",37.93
"876","2011-05-31",38.5
"877","2011-06-01",37.93
"878","2011-06-02",37.810001
"879","2011-06-03",38.16
"880","2011-06-06",38.169998
"881","2011-06-07",38.52
"882","2011-06-08",37.919998
"883","2011-06-09",38.689999
"884","2011-06-10",38.209999
"885","2011-06-13",37.66
"886","2011-06-14",37.970001
"887","2011-06-15",37.119999
"888","2011-06-16",36.330002
"889","2011-06-17",36.200001
"890","2011-06-20",36.669998
"891","2011-06-21",37.540001
"892","2011-06-22",37.849998
"893","2011-06-23",37.400002
"894","2011-06-24",37.299999
"895","2011-06-27",37.240002
"896","2011-06-28",37.119999
"897","2011-06-29",37.509998
"898","2011-06-30",37.369999
"899","2011-07-01",37.299999
"900","2011-07-05",37.490002
"901","2011-07-06",37.310001
"902","2011-07-07",37.57
"903","2011-07-08",37.34
"904","2011-07-11",36.799999
"905","2011-07-12",37.439999
"906","2011-07-13",38.43
"907","2011-07-14",38.779999
"908","2011-07-15",39.639999
"909","2011-07-18",40.59
"910","2011-07-19",40.790001
"911","2011-07-20",42
"912","2011-07-21",41.669998
"913","2011-07-22",41.650002
"914","2011-07-25",41.689999
"915","2011-07-26",42.080002
"916","2011-07-27",41.630001
"917","2011-07-28",42.029999
"918","2011-07-29",41.900002
"919","2011-08-01",42.25
"920","2011-08-02",41.950001
"921","2011-08-03",42.82
"922","2011-08-04",41.09
"923","2011-08-05",40
"924","2011-08-08",40.419998
"925","2011-08-09",41.07
"926","2011-08-10",42.950001
"927","2011-08-11",42.860001
"928","2011-08-12",42.27
"929","2011-08-15",42.869999
"930","2011-08-16",43.310001
"931","2011-08-17",42.950001
"932","2011-08-18",42.82
"933","2011-08-19",42.720001
"934","2011-08-22",44.540001
"935","2011-08-23",43.360001
"936","2011-08-24",41.59
"937","2011-08-25",42.57
"938","2011-08-26",42.740002
"939","2011-08-29",42.880001
"940","2011-08-30",43.419998
"941","2011-08-31",42.93
"942","2011-09-01",43.32
"943","2011-09-02",44.900002
"944","2011-09-06",45.52
"945","2011-09-07",46.34
"946","2011-09-08",47.700001
"947","2011-09-09",45.77
"948","2011-09-12",44.700001
"949","2011-09-13",45.02
"950","2011-09-14",46.009998
"951","2011-09-15",44.599998
"952","2011-09-16",45.200001
"953","2011-09-19",43.029999
"954","2011-09-20",43.540001
"955","2011-09-21",43.209999
"956","2011-09-22",40.950001
"957","2011-09-23",37.689999
"958","2011-09-26",37.59
"959","2011-09-27",38.299999
"960","2011-09-28",36.040001
"961","2011-09-29",36.34
"962","2011-09-30",36.07
"963","2011-10-03",36.09
"964","2011-10-04",35.189999
"965","2011-10-05",35.23
"966","2011-10-06",36.41
"967","2011-10-07",36.080002
"968","2011-10-10",38.77
"969","2011-10-11",37.200001
