"","date","OFC"
"76","2007-04-23",48.549999
"77","2007-04-24",48.310001
"78","2007-04-25",48.25
"79","2007-04-26",48.369999
"80","2007-04-27",48.169998
"81","2007-04-30",47.110001
"82","2007-05-01",46.779999
"83","2007-05-02",47.16
"84","2007-05-03",46.259998
"85","2007-05-04",46.27
"86","2007-05-07",46.029999
"87","2007-05-08",45.23
"88","2007-05-09",45.48
"89","2007-05-10",44.490002
"90","2007-05-11",44.799999
"91","2007-05-14",43.880001
"92","2007-05-15",43.32
"93","2007-05-16",43.209999
"94","2007-05-17",42.400002
"95","2007-05-18",41.759998
"96","2007-05-21",42.240002
"97","2007-05-22",43.080002
"98","2007-05-23",42.950001
"99","2007-05-24",43.09
"100","2007-05-25",42.939999
"101","2007-05-29",44.009998
"102","2007-05-30",44.82
"103","2007-05-31",45.049999
"104","2007-06-01",45.259998
"105","2007-06-04",45.57
"106","2007-06-05",44.57
"107","2007-06-06",43.939999
"108","2007-06-07",42.689999
"109","2007-06-08",43.209999
"110","2007-06-11",42.66
"111","2007-06-12",42.560001
"112","2007-06-13",43.709999
"113","2007-06-14",43.360001
"114","2007-06-15",43.860001
"115","2007-06-18",43.529999
"116","2007-06-19",43.900002
"117","2007-06-20",42.310001
"118","2007-06-21",42.779999
"119","2007-06-22",42.689999
"120","2007-06-25",41.98
"121","2007-06-26",41.200001
"122","2007-06-27",42.009998
"123","2007-06-28",41.549999
"124","2007-06-29",41.009998
"125","2007-07-02",42.18
"126","2007-07-03",42.080002
"127","2007-07-05",42.34
"128","2007-07-06",42.119999
"129","2007-07-09",41.650002
"130","2007-07-10",40.259998
"131","2007-07-11",40.119999
"132","2007-07-12",41
"133","2007-07-13",41.849998
"134","2007-07-16",41.48
"135","2007-07-17",41.09
"136","2007-07-18",40.610001
"137","2007-07-19",41.34
"138","2007-07-20",40.860001
"139","2007-07-23",39.380001
"140","2007-07-24",38.029999
"141","2007-07-25",37.299999
"142","2007-07-26",36.639999
"143","2007-07-27",36.360001
"144","2007-07-30",37.049999
"145","2007-07-31",37.689999
"146","2007-08-01",38.599998
"147","2007-08-02",39.419998
"148","2007-08-03",38.970001
"149","2007-08-06",40.189999
"150","2007-08-07",40.82
"151","2007-08-08",42.900002
"152","2007-08-09",42.200001
"153","2007-08-10",41.639999
"154","2007-08-13",40.48
"155","2007-08-14",38.869999
"156","2007-08-15",38.709999
"157","2007-08-16",39.740002
"158","2007-08-17",41.009998
"159","2007-08-20",41.48
"160","2007-08-21",41.799999
"161","2007-08-22",41.950001
"162","2007-08-23",42.080002
"163","2007-08-24",41.990002
"164","2007-08-27",40.77
"165","2007-08-28",39.57
"166","2007-08-29",41
"167","2007-08-30",41.439999
"168","2007-08-31",43.07
"169","2007-09-04",44.029999
"170","2007-09-05",42.939999
"171","2007-09-06",42.860001
"172","2007-09-07",41.66
"173","2007-09-10",41
"174","2007-09-11",41.18
"175","2007-09-12",40.700001
"176","2007-09-13",41.75
"177","2007-09-14",42.049999
"178","2007-09-17",41.23
"179","2007-09-18",43
"180","2007-09-19",43.369999
"181","2007-09-20",42.41
"182","2007-09-21",42
"183","2007-09-24",42.23
"184","2007-09-25",41.669998
"185","2007-09-26",41.369999
"186","2007-09-27",41.709999
"187","2007-09-28",41.630001
"188","2007-10-01",42.400002
"189","2007-10-02",42.900002
"190","2007-10-03",42.529999
"191","2007-10-04",42.740002
"192","2007-10-05",44.360001
"193","2007-10-08",44.209999
"194","2007-10-09",45
"195","2007-10-10",44.93
"196","2007-10-11",45.139999
"197","2007-10-12",44.330002
"198","2007-10-15",43.049999
"199","2007-10-16",42.150002
"200","2007-10-17",42
"201","2007-10-18",42.299999
"202","2007-10-19",40.130001
"203","2007-10-22",40.98
"204","2007-10-23",41.450001
"205","2007-10-24",40.91
"206","2007-10-25",40.919998
"207","2007-10-26",41.25
"208","2007-10-29",40.34
"209","2007-10-30",40.529999
"210","2007-10-31",41.330002
"211","2007-11-01",39.630001
"212","2007-11-02",38.25
"213","2007-11-05",37.32
"214","2007-11-06",36.509998
"215","2007-11-07",36
"216","2007-11-08",35.450001
"217","2007-11-09",35.110001
"218","2007-11-12",35.009998
"219","2007-11-13",35.619999
"220","2007-11-14",34.91
"221","2007-11-15",34.619999
"222","2007-11-16",34.299999
"223","2007-11-19",33.77
"224","2007-11-20",33.360001
"225","2007-11-21",33.150002
"226","2007-11-23",33.700001
"227","2007-11-26",32.599998
"228","2007-11-27",34.139999
"229","2007-11-28",35.25
"230","2007-11-29",35.380001
"231","2007-11-30",36.119999
"232","2007-12-03",35.369999
"233","2007-12-04",34.299999
"234","2007-12-05",35.25
"235","2007-12-06",36.110001
"236","2007-12-07",36.5
"237","2007-12-10",37
"238","2007-12-11",34.77
"239","2007-12-12",34.66
"240","2007-12-13",33.669998
"241","2007-12-14",32.540001
"242","2007-12-17",31.309999
"243","2007-12-18",31.879999
"244","2007-12-19",32.580002
"245","2007-12-20",32.549999
"246","2007-12-21",32.740002
"247","2007-12-24",33.299999
"248","2007-12-26",32.959999
"249","2007-12-27",31.530001
"250","2007-12-28",30.969999
"251","2007-12-31",31.5
"252","2008-01-02",31.200001
"253","2008-01-03",30.219999
"254","2008-01-04",28.91
"255","2008-01-07",28.969999
"256","2008-01-08",27.389999
"257","2008-01-09",27.16
"258","2008-01-10",28.25
"259","2008-01-11",27.870001
"260","2008-01-14",27.73
"261","2008-01-15",26.76
"262","2008-01-16",27.52
"263","2008-01-17",27.629999
"264","2008-01-18",28.08
"265","2008-01-22",28.59
"266","2008-01-23",30.469999
"267","2008-01-24",29.879999
"268","2008-01-25",29.469999
"269","2008-01-28",30.940001
"270","2008-01-29",31.440001
"271","2008-01-30",31.309999
"272","2008-01-31",32.029999
"273","2008-02-01",33.139999
"274","2008-02-04",32.799999
"275","2008-02-05",31.440001
"276","2008-02-06",31.43
"277","2008-02-07",32.209999
"278","2008-02-08",30.950001
"279","2008-02-11",29.77
"280","2008-02-12",30.42
"281","2008-02-13",30.6
"282","2008-02-14",30.200001
"283","2008-02-15",30.700001
"284","2008-02-19",30.4
"285","2008-02-20",30.4
"286","2008-02-21",30.35
"287","2008-02-22",31.24
"288","2008-02-25",32.450001
"289","2008-02-26",32.759998
"290","2008-02-27",32.720001
"291","2008-02-28",31.65
"292","2008-02-29",30.639999
"293","2008-03-03",30.870001
"294","2008-03-04",30.51
"295","2008-03-05",30.93
"296","2008-03-06",29.74
"297","2008-03-07",30.190001
"298","2008-03-10",29.42
"299","2008-03-11",32
"300","2008-03-12",31.6
"301","2008-03-13",32.25
"302","2008-03-14",32.029999
"303","2008-03-17",32.009998
"304","2008-03-18",34.419998
"305","2008-03-19",34.470001
"306","2008-03-20",34.869999
"307","2008-03-24",35.799999
"308","2008-03-25",35.16
"309","2008-03-26",34.389999
"310","2008-03-27",33.369999
"311","2008-03-28",33.169998
"312","2008-03-31",33.610001
"313","2008-04-01",35.869999
"314","2008-04-02",35.98
"315","2008-04-03",36.560001
"316","2008-04-04",36.060001
"317","2008-04-07",35.650002
"318","2008-04-08",35.369999
"319","2008-04-09",34.169998
"320","2008-04-10",34.919998
"321","2008-04-11",34.560001
"322","2008-04-14",34.349998
"323","2008-04-15",34.650002
"324","2008-04-16",36.34
"325","2008-04-17",37.130001
"326","2008-04-18",37.360001
"327","2008-04-21",37.119999
"328","2008-04-22",37.139999
"329","2008-04-23",37.529999
"330","2008-04-24",38.91
"331","2008-04-25",38.689999
"332","2008-04-28",38.43
"333","2008-04-29",38.029999
"334","2008-04-30",37.299999
"335","2008-05-01",37.43
"336","2008-05-02",37.470001
"337","2008-05-05",37.779999
"338","2008-05-06",38.84
"339","2008-05-07",38.57
"340","2008-05-08",38.540001
"341","2008-05-09",38.240002
"342","2008-05-12",39.599998
"343","2008-05-13",39.610001
"344","2008-05-14",39.18
"345","2008-05-15",39.889999
"346","2008-05-16",38.900002
"347","2008-05-19",38.599998
"348","2008-05-20",38.189999
"349","2008-05-21",37.91
"350","2008-05-22",37.810001
"351","2008-05-23",37.5
"352","2008-05-27",38.189999
"353","2008-05-28",37.900002
"354","2008-05-29",38.459999
"355","2008-05-30",37.91
"356","2008-06-02",36.759998
"357","2008-06-03",37.41
"358","2008-06-04",37.560001
"359","2008-06-05",38.360001
"360","2008-06-06",36.59
"361","2008-06-09",36
"362","2008-06-10",36.09
"363","2008-06-11",35.900002
"364","2008-06-12",36.82
"365","2008-06-13",37.41
"366","2008-06-16",38.349998
"367","2008-06-17",37.009998
"368","2008-06-18",36.360001
"369","2008-06-19",37.650002
"370","2008-06-20",36.610001
"371","2008-06-23",35.150002
"372","2008-06-24",34.919998
"373","2008-06-25",35.189999
"374","2008-06-26",34.040001
"375","2008-06-27",34.27
"376","2008-06-30",34.330002
"377","2008-07-01",34.52
"378","2008-07-02",34.009998
"379","2008-07-03",33.630001
"380","2008-07-07",33.02
"381","2008-07-08",35.310001
"382","2008-07-09",32.830002
"383","2008-07-10",33.959999
"384","2008-07-11",34.529999
"385","2008-07-14",33.32
"386","2008-07-15",33
"387","2008-07-16",35.889999
"388","2008-07-17",36.799999
"389","2008-07-18",37.09
"390","2008-07-21",37.799999
"391","2008-07-22",38.419998
"392","2008-07-23",38.639999
"393","2008-07-24",36.470001
"394","2008-07-25",37.75
"395","2008-07-28",37.040001
"396","2008-07-29",39.389999
"397","2008-07-30",38.740002
"398","2008-07-31",38.880001
"399","2008-08-01",38.82
"400","2008-08-04",37.709999
"401","2008-08-05",39.619999
"402","2008-08-06",39.52
"403","2008-08-07",38.790001
"404","2008-08-08",40.060001
"405","2008-08-11",40.889999
"406","2008-08-12",39.32
"407","2008-08-13",38.900002
"408","2008-08-14",39.509998
"409","2008-08-15",39.259998
"410","2008-08-18",38.549999
"411","2008-08-19",38.130001
"412","2008-08-20",38
"413","2008-08-21",37.700001
"414","2008-08-22",38.900002
"415","2008-08-25",38
"416","2008-08-26",38.200001
"417","2008-08-27",38.529999
"418","2008-08-28",39.169998
"419","2008-08-29",39.099998
"420","2008-09-02",39.5
"421","2008-09-03",40.34
"422","2008-09-04",39.23
"423","2008-09-05",38.970001
"424","2008-09-08",39.939999
"425","2008-09-09",38.060001
"426","2008-09-10",38.639999
"427","2008-09-11",38.869999
"428","2008-09-12",39.380001
"429","2008-09-15",36.459999
"430","2008-09-16",38.77
"431","2008-09-17",37.310001
"432","2008-09-18",42
"433","2008-09-19",42.599998
"434","2008-09-22",39.400002
"435","2008-09-23",40.02
"436","2008-09-24",39.200001
"437","2008-09-25",39.560001
"438","2008-09-26",40.84
"439","2008-09-29",38.759998
"440","2008-09-30",40.349998
"441","2008-10-01",38.169998
"442","2008-10-02",35.599998
"443","2008-10-03",32.779999
"444","2008-10-06",31.469999
"445","2008-10-07",29.280001
"446","2008-10-08",29.68
"447","2008-10-09",26.799999
"448","2008-10-10",30.129999
"449","2008-10-13",32.380001
"450","2008-10-14",31.24
"451","2008-10-15",26.59
"452","2008-10-16",28.24
"453","2008-10-17",29.440001
"454","2008-10-20",30.620001
"455","2008-10-21",30.35
"456","2008-10-22",28.9
"457","2008-10-23",28.25
"458","2008-10-24",26.200001
"459","2008-10-27",24.84
"460","2008-10-28",27.719999
"461","2008-10-29",27.43
"462","2008-10-30",28.629999
"463","2008-10-31",31.09
"464","2008-11-03",29.48
"465","2008-11-04",30.83
"466","2008-11-05",28.33
"467","2008-11-06",27.09
"468","2008-11-07",28.940001
"469","2008-11-10",25.93
"470","2008-11-11",24.41
"471","2008-11-12",23.299999
"472","2008-11-13",27.15
"473","2008-11-14",25.049999
"474","2008-11-17",24.93
"475","2008-11-18",24.09
"476","2008-11-19",21.389999
"477","2008-11-20",21.719999
"478","2008-11-21",24.629999
"479","2008-11-24",28.4
"480","2008-11-25",28.48
"481","2008-11-26",29.879999
"482","2008-11-28",29.709999
"483","2008-12-01",22.290001
"484","2008-12-02",23.879999
"485","2008-12-03",25.42
"486","2008-12-04",24.719999
"487","2008-12-05",27.73
"488","2008-12-08",30.559999
"489","2008-12-09",28.65
"490","2008-12-10",30.23
"491","2008-12-11",25.24
"492","2008-12-12",28.360001
"493","2008-12-15",26.950001
"494","2008-12-16",31.18
"495","2008-12-17",30.58
"496","2008-12-18",28.49
"497","2008-12-19",29.15
"498","2008-12-22",28.139999
"499","2008-12-23",26.629999
"500","2008-12-24",26.32
"501","2008-12-26",27.209999
"502","2008-12-29",26.18
"503","2008-12-30",28.389999
"504","2008-12-31",30.700001
"505","2009-01-02",29.02
"506","2009-01-05",28
"507","2009-01-06",27.92
"508","2009-01-07",26.91
"509","2009-01-08",26.379999
"510","2009-01-09",25.200001
"511","2009-01-12",23.459999
"512","2009-01-13",25.030001
"513","2009-01-14",24.110001
"514","2009-01-15",25.450001
"515","2009-01-16",26.700001
"516","2009-01-20",23.690001
"517","2009-01-21",27.030001
"518","2009-01-22",26.41
"519","2009-01-23",27.51
"520","2009-01-26",27.889999
"521","2009-01-27",27.98
"522","2009-01-28",30.280001
"523","2009-01-29",27.870001
"524","2009-01-30",26.379999
"525","2009-02-02",27.4
"526","2009-02-03",26.620001
"527","2009-02-04",25.26
"528","2009-02-05",25.26
"529","2009-02-06",27.85
"530","2009-02-09",28.25
"531","2009-02-10",25.34
"532","2009-02-11",25.73
"533","2009-02-12",25.780001
"534","2009-02-13",25.07
"535","2009-02-17",24.110001
"536","2009-02-18",24.280001
"537","2009-02-19",23.530001
"538","2009-02-20",25.75
"539","2009-02-23",24.43
"540","2009-02-24",26.959999
"541","2009-02-25",26.27
"542","2009-02-26",24.959999
"543","2009-02-27",25
"544","2009-03-02",23.5
"545","2009-03-03",23.209999
"546","2009-03-04",23.280001
"547","2009-03-05",22.059999
"548","2009-03-06",21.719999
"549","2009-03-09",21.360001
"550","2009-03-10",23.82
"551","2009-03-11",22.950001
"552","2009-03-12",23.99
"553","2009-03-13",23.700001
"554","2009-03-16",22.469999
"555","2009-03-17",24.52
"556","2009-03-18",25.629999
"557","2009-03-19",24.469999
"558","2009-03-20",22.93
"559","2009-03-23",26.940001
"560","2009-03-24",24.58
"561","2009-03-25",24.280001
"562","2009-03-26",26.379999
"563","2009-03-27",24.4
"564","2009-03-30",23.35
"565","2009-03-31",24.83
"566","2009-04-01",24.4
"567","2009-04-02",25.950001
"568","2009-04-03",28
"569","2009-04-06",28.01
"570","2009-04-07",25.52
"571","2009-04-08",26.129999
"572","2009-04-09",29.530001
"573","2009-04-13",30
"574","2009-04-14",26.93
"575","2009-04-15",29.5
"576","2009-04-16",30.870001
"577","2009-04-17",30.27
"578","2009-04-20",26.969999
"579","2009-04-21",29.639999
"580","2009-04-22",27.549999
"581","2009-04-23",29.059999
"582","2009-04-24",30.65
"583","2009-04-27",28.25
"584","2009-04-28",29.52
"585","2009-04-29",30.74
"586","2009-04-30",30.559999
"587","2009-05-01",28.379999
"588","2009-05-04",31.540001
"589","2009-05-05",30.440001
"590","2009-05-06",31.959999
"591","2009-05-07",29.879999
"592","2009-05-08",32.720001
"593","2009-05-11",31.209999
"594","2009-05-12",31.200001
"595","2009-05-13",28.860001
"596","2009-05-14",29.98
"597","2009-05-15",28.73
"598","2009-05-18",30.959999
"599","2009-05-19",29.83
"600","2009-05-20",29.129999
"601","2009-05-21",28.59
"602","2009-05-22",27.32
"603","2009-05-26",28.860001
"604","2009-05-27",27.9
"605","2009-05-28",28.440001
"606","2009-05-29",29.68
"607","2009-06-01",30.75
"608","2009-06-02",31.09
"609","2009-06-03",31.5
"610","2009-06-04",32.619999
"611","2009-06-05",31.93
"612","2009-06-08",31.41
"613","2009-06-09",31.6
"614","2009-06-10",30.549999
"615","2009-06-11",29.84
"616","2009-06-12",30.52
"617","2009-06-15",29.16
"618","2009-06-16",28.879999
"619","2009-06-17",28.030001
"620","2009-06-18",28.58
"621","2009-06-19",29.030001
"622","2009-06-22",27.940001
"623","2009-06-23",28.559999
"624","2009-06-24",29.5
"625","2009-06-25",30.370001
"626","2009-06-26",29.23
"627","2009-06-29",29.129999
"628","2009-06-30",29.33
"629","2009-07-01",29.84
"630","2009-07-02",28.67
"631","2009-07-06",29
"632","2009-07-07",28.25
"633","2009-07-08",27.98
"634","2009-07-09",27.559999
"635","2009-07-10",27.389999
"636","2009-07-13",28.780001
"637","2009-07-14",29.18
"638","2009-07-15",30.33
"639","2009-07-16",30.35
"640","2009-07-17",30.07
"641","2009-07-20",31.209999
"642","2009-07-21",31.32
"643","2009-07-22",31.790001
"644","2009-07-23",33.060001
"645","2009-07-24",33.720001
"646","2009-07-27",33.41
"647","2009-07-28",33.279999
"648","2009-07-29",32.98
"649","2009-07-30",33.73
"650","2009-07-31",33.91
"651","2009-08-03",33.75
"652","2009-08-04",35.330002
"653","2009-08-05",35.880001
"654","2009-08-06",35.330002
"655","2009-08-07",37.779999
"656","2009-08-10",36.889999
"657","2009-08-11",36.509998
"658","2009-08-12",36.860001
"659","2009-08-13",37.040001
"660","2009-08-14",36.290001
"661","2009-08-17",34.77
"662","2009-08-18",35.360001
"663","2009-08-19",35.080002
"664","2009-08-20",36.740002
"665","2009-08-21",37.959999
"666","2009-08-24",38.32
"667","2009-08-25",38.650002
"668","2009-08-26",37.610001
"669","2009-08-27",37.529999
"670","2009-08-28",38.02
"671","2009-08-31",36.860001
"672","2009-09-01",34.720001
"673","2009-09-02",33.599998
"674","2009-09-03",34.349998
"675","2009-09-04",34.470001
"676","2009-09-08",35.419998
"677","2009-09-09",36.349998
"678","2009-09-10",36.360001
"679","2009-09-11",36.18
"680","2009-09-14",37.07
"681","2009-09-15",37.549999
"682","2009-09-16",39.34
"683","2009-09-17",38.48
"684","2009-09-18",38.75
"685","2009-09-21",37.849998
"686","2009-09-22",38.360001
"687","2009-09-23",36.830002
"688","2009-09-24",36.16
"689","2009-09-25",36.349998
"690","2009-09-28",37.040001
"691","2009-09-29",36.720001
"692","2009-09-30",36.880001
"693","2009-10-01",35.689999
"694","2009-10-02",35.369999
"695","2009-10-05",36.48
"696","2009-10-06",36.380001
"697","2009-10-07",36.639999
"698","2009-10-08",37.09
"699","2009-10-09",37.23
"700","2009-10-12",37.130001
"701","2009-10-13",36.459999
"702","2009-10-14",37.610001
"703","2009-10-15",37.450001
"704","2009-10-16",36.27
"705","2009-10-19",36.75
"706","2009-10-20",35.990002
"707","2009-10-21",35.459999
"708","2009-10-22",36.439999
"709","2009-10-23",35.860001
"710","2009-10-26",36.049999
"711","2009-10-27",35.759998
"712","2009-10-28",34.830002
"713","2009-10-29",34.240002
"714","2009-10-30",33.189999
"715","2009-11-02",33.240002
"716","2009-11-03",34.400002
"717","2009-11-04",34.27
"718","2009-11-05",34.529999
"719","2009-11-06",33.650002
"720","2009-11-09",34.75
"721","2009-11-10",34.790001
"722","2009-11-11",35.080002
"723","2009-11-12",34.720001
"724","2009-11-13",34.869999
"725","2009-11-16",35.099998
"726","2009-11-17",33.959999
"727","2009-11-18",34.610001
"728","2009-11-19",33.790001
"729","2009-11-20",33.919998
"730","2009-11-23",34.32
"731","2009-11-24",33.84
"732","2009-11-25",33.880001
"733","2009-11-27",33.049999
"734","2009-11-30",34.189999
"735","2009-12-01",34.939999
"736","2009-12-02",35.98
"737","2009-12-03",35.52
"738","2009-12-04",36.419998
"739","2009-12-07",35.279999
"740","2009-12-08",35.209999
"741","2009-12-09",35.299999
"742","2009-12-10",35.450001
"743","2009-12-11",36.470001
"744","2009-12-14",37.040001
"745","2009-12-15",36.279999
"746","2009-12-16",36.369999
"747","2009-12-17",36.240002
"748","2009-12-18",36.790001
"749","2009-12-21",37.119999
"750","2009-12-22",37.57
"751","2009-12-23",37.709999
"752","2009-12-24",37.77
"753","2009-12-28",37.919998
"754","2009-12-29",37.099998
"755","2009-12-30",37.139999
"756","2009-12-31",36.630001
"757","2010-01-04",36.130001
"758","2010-01-05",36.669998
"759","2010-01-06",36.900002
"760","2010-01-07",36.73
"761","2010-01-08",36.560001
"762","2010-01-11",36.759998
"763","2010-01-12",36.279999
"764","2010-01-13",37.349998
"765","2010-01-14",37.610001
"766","2010-01-15",37.830002
"767","2010-01-19",38.91
"768","2010-01-20",38.84
"769","2010-01-21",38.200001
"770","2010-01-22",37.400002
"771","2010-01-25",37.619999
"772","2010-01-26",36.84
"773","2010-01-27",36.700001
"774","2010-01-28",36.27
"775","2010-01-29",35.689999
"776","2010-02-01",36.049999
"777","2010-02-02",36.07
"778","2010-02-03",35.779999
"779","2010-02-04",34.349998
"780","2010-02-05",34.810001
"781","2010-02-08",33.48
"782","2010-02-09",33.16
"783","2010-02-10",33.43
"784","2010-02-11",34.470001
"785","2010-02-12",35.220001
"786","2010-02-16",36.099998
"787","2010-02-17",36.400002
"788","2010-02-18",36.73
"789","2010-02-19",37
"790","2010-02-22",37.240002
"791","2010-02-23",36.830002
"792","2010-02-24",37.07
"793","2010-02-25",37.029999
"794","2010-02-26",36.830002
"795","2010-03-01",37.330002
"796","2010-03-02",37.459999
"797","2010-03-03",37.43
"798","2010-03-04",37.84
"799","2010-03-05",38.639999
"800","2010-03-08",38.830002
"801","2010-03-09",39.23
"802","2010-03-10",39.32
"803","2010-03-11",39.700001
"804","2010-03-12",39.939999
"805","2010-03-15",39.639999
"806","2010-03-16",40.490002
"807","2010-03-17",41.040001
"808","2010-03-18",41.060001
"809","2010-03-19",40.869999
"810","2010-03-22",41.400002
"811","2010-03-23",41.099998
"812","2010-03-24",41.970001
"813","2010-03-25",41.540001
"814","2010-03-26",41.450001
"815","2010-03-29",41.029999
"816","2010-03-30",41.119999
"817","2010-03-31",40.130001
"818","2010-04-01",40.689999
"819","2010-04-05",41.490002
"820","2010-04-06",41.880001
"821","2010-04-07",41.02
"822","2010-04-08",41.349998
"823","2010-04-09",41.580002
"824","2010-04-12",41.43
"825","2010-04-13",42.209999
"826","2010-04-14",42.5
"827","2010-04-15",41.540001
"828","2010-04-16",40.740002
"829","2010-04-19",40.709999
"830","2010-04-20",41.77
"831","2010-04-21",42.5
"832","2010-04-22",42.73
"833","2010-04-23",43.18
"834","2010-04-26",43.189999
"835","2010-04-27",41.66
"836","2010-04-28",41.740002
"837","2010-04-29",41.549999
"838","2010-04-30",40.450001
"839","2010-05-03",41.169998
"840","2010-05-04",40.009998
"841","2010-05-05",39.75
"842","2010-05-06",38.950001
"843","2010-05-07",38.509998
"844","2010-05-10",40.900002
"845","2010-05-11",41.299999
"846","2010-05-12",41.75
"847","2010-05-13",41.279999
"848","2010-05-14",39.82
"849","2010-05-17",39.459999
"850","2010-05-18",38.619999
"851","2010-05-19",38.18
"852","2010-05-20",36.18
"853","2010-05-21",37.02
"854","2010-05-24",36.380001
"855","2010-05-25",36.689999
"856","2010-05-26",36.400002
"857","2010-05-27",38.110001
"858","2010-05-28",37.91
"859","2010-06-01",36.91
"860","2010-06-02",38.34
"861","2010-06-03",38.450001
"862","2010-06-04",36.869999
"863","2010-06-07",36.740002
"864","2010-06-08",36.880001
"865","2010-06-09",36.82
"866","2010-06-10",38.040001
"867","2010-06-11",38.470001
"868","2010-06-14",38.93
"869","2010-06-15",39.650002
"870","2010-06-16",39.490002
"871","2010-06-17",39.330002
"872","2010-06-18",40.16
"873","2010-06-21",39.549999
"874","2010-06-22",38.07
"875","2010-06-23",38.380001
"876","2010-06-24",38.060001
"877","2010-06-25",39.25
"878","2010-06-28",38.669998
"879","2010-06-29",37.810001
"880","2010-06-30",37.759998
"881","2010-07-01",37.450001
"882","2010-07-02",36.400002
"883","2010-07-06",35.43
"884","2010-07-07",37.130001
"885","2010-07-08",37.209999
"886","2010-07-09",37.759998
"887","2010-07-12",37.939999
"888","2010-07-13",38.599998
"889","2010-07-14",37.919998
"890","2010-07-15",37.709999
"891","2010-07-16",36.52
"892","2010-07-19",36.939999
"893","2010-07-20",37.369999
"894","2010-07-21",36.77
"895","2010-07-22",38.27
"896","2010-07-23",38.599998
"897","2010-07-26",39.259998
"898","2010-07-27",39.139999
"899","2010-07-28",39.110001
"900","2010-07-29",37.650002
"901","2010-07-30",37.5
"902","2010-08-02",38.950001
"903","2010-08-03",39
"904","2010-08-04",39.27
"905","2010-08-05",38.68
"906","2010-08-06",38.27
"907","2010-08-09",38.759998
"908","2010-08-10",38.279999
"909","2010-08-11",37.450001
"910","2010-08-12",37.060001
"911","2010-08-13",36.93
"912","2010-08-16",36.950001
"913","2010-08-17",37.810001
"914","2010-08-18",37.540001
"915","2010-08-19",36.330002
"916","2010-08-20",36.049999
"917","2010-08-23",35.759998
"918","2010-08-24",35.759998
"919","2010-08-25",36.369999
"920","2010-08-26",36.060001
"921","2010-08-27",36.540001
"922","2010-08-30",36.240002
"923","2010-08-31",36.099998
"924","2010-09-01",37.130001
"925","2010-09-02",37.32
"926","2010-09-03",37.93
"927","2010-09-07",37.150002
"928","2010-09-08",37.389999
"929","2010-09-09",37.59
"930","2010-09-10",37.599998
"931","2010-09-13",38.049999
"932","2010-09-14",38.009998
"933","2010-09-15",37.77
"934","2010-09-16",37.689999
"935","2010-09-17",37.880001
"936","2010-09-20",38.5
"937","2010-09-21",38.119999
"938","2010-09-22",37.860001
"939","2010-09-23",36.66
"940","2010-09-24",37.110001
"941","2010-09-27",37.41
"942","2010-09-28",37.599998
"943","2010-09-29",37.450001
"944","2010-09-30",37.310001
"945","2010-10-01",37.599998
"946","2010-10-04",37.77
"947","2010-10-05",38.290001
"948","2010-10-06",37.529999
"949","2010-10-07",37.52
"950","2010-10-08",37.77
"951","2010-10-11",37.369999
"952","2010-10-12",37.509998
"953","2010-10-13",37.740002
"954","2010-10-14",37.630001
"955","2010-10-15",37.619999
"956","2010-10-18",38.099998
