"","date","SPG"
"157","2007-08-16",81.555931
"158","2007-08-17",84.952934
"159","2007-08-20",86.920601
"160","2007-08-21",87.616707
"161","2007-08-22",89.38018
"162","2007-08-23",88.10862
"163","2007-08-24",87.273293
"164","2007-08-27",85.259224
"165","2007-08-28",81.583778
"166","2007-08-29",84.498146
"167","2007-08-30",85.973892
"168","2007-08-31",88.099342
"169","2007-09-04",90.336166
"170","2007-09-05",87.338264
"171","2007-09-06",88.414909
"172","2007-09-07",85.500542
"173","2007-09-10",85.38916
"174","2007-09-11",87.199043
"175","2007-09-12",88.127182
"176","2007-09-13",89.36161
"177","2007-09-14",89.250237
"178","2007-09-17",88.32209
"179","2007-09-18",92.563705
"180","2007-09-19",94.150833
"181","2007-09-20",92.415207
"182","2007-09-21",92.693649
"183","2007-09-24",94.605621
"184","2007-09-25",91.236465
"185","2007-09-26",91.867599
"186","2007-09-27",92.758621
"187","2007-09-28",92.814308
"188","2007-10-01",94.540649
"189","2007-10-02",97.455025
"190","2007-10-03",97.130173
"191","2007-10-04",98.726578
"192","2007-10-05",100.657112
"193","2007-10-08",97.946938
"194","2007-10-09",99.357712
"195","2007-10-10",98.949333
"196","2007-10-11",97.325081
"197","2007-10-12",96.92598
"198","2007-10-15",93.816704
"199","2007-10-16",92.396645
"200","2007-10-17",92.591553
"201","2007-10-18",93.222687
"202","2007-10-19",89.426582
"203","2007-10-22",90.605324
"204","2007-10-23",91.524185
"205","2007-10-24",90.75383
"206","2007-10-25",91.394249
"207","2007-10-26",91.403526
"208","2007-10-29",92.155327
"209","2007-10-30",95.03257
"210","2007-10-31",96.833168
"211","2007-11-01",93.204124
"212","2007-11-02",92.043945
"213","2007-11-05",90.976585
"214","2007-11-06",91.709816
"215","2007-11-07",87.867302
"216","2007-11-08",88.247841
"217","2007-11-09",86.094551
"218","2007-11-12",86.929878
"219","2007-11-13",91.978981
"220","2007-11-14",90.688858
"221","2007-11-15",89.825684
"222","2007-11-16",87.533173
"223","2007-11-19",84.674492
"224","2007-11-20",82.576889
"225","2007-11-21",83.28228
"226","2007-11-23",84.228981
"227","2007-11-26",79.85743
"228","2007-11-27",84.164009
"229","2007-11-28",88.554131
"230","2007-11-29",88.554131
"231","2007-11-30",91.375687
"232","2007-12-03",90.252632
"233","2007-12-04",87.653831
"234","2007-12-05",90.169098
"235","2007-12-06",92.480171
"236","2007-12-07",90.605324
"237","2007-12-10",92.814308
"238","2007-12-11",87.616707
"239","2007-12-12",89.138863
"240","2007-12-13",88.052933
"241","2007-12-14",85.556229
"242","2007-12-17",82.363419
"243","2007-12-18",83.328682
"244","2007-12-19",82.929581
"245","2007-12-20",82.140663
"246","2007-12-21",83.625687
"247","2007-12-24",86.976288
"248","2007-12-26",84.748741
"249","2007-12-27",81.89006
"250","2007-12-28",80.831978
"251","2007-12-31",80.618507
"252","2008-01-02",79.708923
"253","2008-01-03",77.899048
"254","2008-01-04",73.843063
"255","2008-01-07",75.383781
"256","2008-01-08",71.81971
"257","2008-01-09",74.019409
"258","2008-01-10",75.866417
"259","2008-01-11",76.135574
"260","2008-01-14",75.820007
"261","2008-01-15",73.481087
"262","2008-01-16",74.557732
"263","2008-01-17",73.824501
"264","2008-01-18",72.580788
"265","2008-01-22",77.583481
"266","2008-01-23",83.709221
"267","2008-01-24",81.490959
"268","2008-01-25",80.367905
"269","2008-01-28",82.214912
"270","2008-01-29",81.41671
"271","2008-01-30",80.609222
"272","2008-01-31",82.957428
"273","2008-02-01",88.637665
"274","2008-02-04",87.393951
"275","2008-02-05",82.511917
"276","2008-02-06",79.903839
"277","2008-02-07",81.268204
"278","2008-02-08",77.834076
"279","2008-02-11",77.592758
"280","2008-02-12",79.885277
"281","2008-02-13",79.059227
"282","2008-02-14",78.502342
"283","2008-02-15",78.43737
"284","2008-02-19",77.379288
"285","2008-02-20",78.864319
"286","2008-02-21",77.713417
"287","2008-02-22",79.708923
"288","2008-02-25",82.753235
"289","2008-02-26",82.010719
"290","2008-02-27",81.444557
"291","2008-02-28",79.625397
"292","2008-02-29",77.778389
"293","2008-03-03",78.817909
"294","2008-03-04",79.495453
"295","2008-03-05",80.37719
"296","2008-03-06",76.441864
"297","2008-03-07",78.075394
"298","2008-03-10",76.237671
"299","2008-03-11",82.966705
"300","2008-03-12",80.30294
"301","2008-03-13",81.964317
"302","2008-03-14",80.033775
"303","2008-03-17",81.500244
"304","2008-03-18",86.679283
"305","2008-03-19",84.84156
"306","2008-03-20",88.192154
"307","2008-03-24",86.159523
"308","2008-03-25",88.452034
"309","2008-03-26",87.264008
"310","2008-03-27",87.115509
"311","2008-03-28",85.704727
"312","2008-03-31",86.233772
"313","2008-04-01",92.545143
"314","2008-04-02",93.584663
"315","2008-04-03",95.775085
"316","2008-04-04",93.064903
"317","2008-04-07",93.352631
"318","2008-04-08",91.941849
"319","2008-04-09",90.002029
"320","2008-04-10",91.199341
"321","2008-04-11",90.011314
"322","2008-04-14",89.111015
"323","2008-04-15",90.503227
"324","2008-04-16",94.122986
"325","2008-04-17",94.16011
"326","2008-04-18",95.116104
"327","2008-04-21",93.491852
"328","2008-04-22",92.693649
"329","2008-04-23",94.661308
"330","2008-04-24",96.823883
"331","2008-04-25",97.083763
"332","2008-04-28",96.526878
"333","2008-04-29",94.197243
"334","2008-04-30",92.684364
"335","2008-05-01",95.589455
"336","2008-05-02",96.33197
"337","2008-05-05",96.229874
"338","2008-05-06",97.37149
"339","2008-05-07",93.389755
"340","2008-05-08",93.167
"341","2008-05-09",92.378082
"342","2008-05-12",94.030174
"343","2008-05-13",93.556824
"344","2008-05-14",94.540649
"345","2008-05-15",96.220589
"346","2008-05-16",96.062805
"347","2008-05-19",95.951431
"348","2008-05-20",94.614906
"349","2008-05-21",92.331673
"350","2008-05-22",90.540352
"351","2008-05-23",90.512512
"352","2008-05-27",92.05323
"353","2008-05-28",91.01371
"354","2008-05-29",92.879272
"355","2008-05-30",92.220291
"356","2008-06-02",90.9673
"357","2008-06-03",91.886162
"358","2008-06-04",92.767899
"359","2008-06-05",94.949036
"360","2008-06-06",90.698143
"361","2008-06-09",89.027481
"362","2008-06-10",89.593651
"363","2008-06-11",87.328979
"364","2008-06-12",89.046043
"365","2008-06-13",91.04155
"366","2008-06-16",92.433769
"367","2008-06-17",89.083168
"368","2008-06-18",87.54245
"369","2008-06-19",90.828079
"370","2008-06-20",88.257126
"371","2008-06-23",86.605026
"372","2008-06-24",87.106224
"373","2008-06-25",88.442749
"374","2008-06-26",84.702339
"375","2008-06-27",84.293953
"376","2008-06-30",83.430779
"377","2008-07-01",82.846046
"378","2008-07-02",81.834373
"379","2008-07-03",81.41671
"380","2008-07-07",78.827187
"381","2008-07-08",83.75563
"382","2008-07-09",78.827187
"383","2008-07-10",81.082581
"384","2008-07-11",80.135872
"385","2008-07-14",77.156532
"386","2008-07-15",75.50444
"387","2008-07-16",81.46312
"388","2008-07-17",83.681381
"389","2008-07-18",84.006226
"390","2008-07-21",84.293953
"391","2008-07-22",85.676888
"392","2008-07-23",86.818504
"393","2008-07-24",81.435272
"394","2008-07-25",84.080482
"395","2008-07-28",82.19635
"396","2008-07-29",87.505325
"397","2008-07-30",88.470596
"398","2008-07-31",85.973892
"399","2008-08-01",84.758026
"400","2008-08-04",83.820602
"401","2008-08-05",88.08078
"402","2008-08-06",88.238564
"403","2008-08-07",85.454132
"404","2008-08-08",89.853531
"405","2008-08-11",93.501129
"406","2008-08-12",90.837364
"407","2008-08-13",88.043648
"408","2008-08-14",89.97419
"409","2008-08-15",90.586761
"410","2008-08-18",88.498444
"411","2008-08-19",86.512215
"412","2008-08-20",87.264008
"413","2008-08-21",85.741859
"414","2008-08-22",88.665504
"415","2008-08-25",86.038864
"416","2008-08-26",86.465805
"417","2008-08-27",86.772095
"418","2008-08-28",89.612213
"419","2008-08-29",88.06221
"420","2008-09-02",88.953232
"421","2008-09-03",90.911613
"422","2008-09-04",87.440361
"423","2008-09-05",87.02269
"424","2008-09-08",92.016106
"425","2008-09-09",87.672394
"426","2008-09-10",88.192154
"427","2008-09-11",89.259521
"428","2008-09-12",91.004425
"429","2008-09-15",77.045158
"430","2008-09-16",89.862808
"431","2008-09-17",83.532875
"432","2008-09-18",87.245445
"433","2008-09-19",93.73317
"434","2008-09-22",86.317307
"435","2008-09-23",86.790657
"436","2008-09-24",86.957726
"437","2008-09-25",88.730476
"438","2008-09-26",92.535866
"439","2008-09-29",83.959824
"440","2008-09-30",90.029877
"441","2008-10-01",86.957726
"442","2008-10-02",81.611618
"443","2008-10-03",77.945457
"444","2008-10-06",75.485878
"445","2008-10-07",67.763725
"446","2008-10-08",68.914619
"447","2008-10-09",62.519718
"448","2008-10-10",72.868515
"449","2008-10-13",73.128395
"450","2008-10-14",66.891273
"451","2008-10-15",56.338284
"452","2008-10-16",61.637981
"453","2008-10-17",62.324806
"454","2008-10-20",61.83289
"455","2008-10-21",58.370918
"456","2008-10-22",55.076008
"457","2008-10-23",53.266129
"458","2008-10-24",50.221821
"459","2008-10-27",48.087093
"460","2008-10-28",59.345467
"461","2008-10-29",54.964634
"462","2008-10-30",57.377804
"463","2008-10-31",62.213428
"464","2008-11-03",61.508041
"465","2008-11-04",67.02121
"466","2008-11-05",60.050858
"467","2008-11-06",58.473011
"468","2008-11-07",63.067322
"469","2008-11-10",56.626007
"470","2008-11-11",54.333496
"471","2008-11-12",47.62302
"472","2008-11-13",53.609543
"473","2008-11-14",48.449066
"474","2008-11-17",45.349072
"475","2008-11-18",43.836197
"476","2008-11-19",38.118835
"477","2008-11-20",35.87273
"478","2008-11-21",35.622131
"479","2008-11-24",44.652962
"480","2008-11-25",44.550865
"481","2008-11-26",47.288891
"482","2008-11-28",44.086796
"483","2008-12-01",35.269436
"484","2008-12-02",41.460152
"485","2008-12-03",44.077515
"486","2008-12-04",42.778114
"487","2008-12-05",48.458347
"488","2008-12-08",52.319424
"489","2008-12-09",48.133499
"490","2008-12-10",51.660442
"491","2008-12-11",43.641285
"492","2008-12-12",48.263439
"493","2008-12-15",46.082302
"494","2008-12-16",52.55146
"495","2008-12-17",52.495773
"496","2008-12-18",47.344578
"497","2008-12-19",50.7323
"498","2008-12-22",48.263439
"499","2008-12-23",48.263439
"500","2008-12-24",47.62302
"501","2008-12-26",48.226315
"502","2008-12-29",45.441883
"503","2008-12-30",47.567333
"504","2008-12-31",49.312241
"505","2009-01-02",47.790085
"506","2009-01-05",47.019726
"507","2009-01-06",49.590683
"508","2009-01-07",47.49308
"509","2009-01-08",46.732002
"510","2009-01-09",43.557755
"511","2009-01-12",40.587696
"512","2009-01-13",42.193382
"513","2009-01-14",39.529613
"514","2009-01-15",41.39518
"515","2009-01-16",42.341885
"516","2009-01-20",38.174522
"517","2009-01-21",43.065838
"518","2009-01-22",40.067936
"519","2009-01-23",41.52512
"520","2009-01-26",40.829014
"521","2009-01-27",40.652664
"522","2009-01-28",45.451164
"523","2009-01-29",41.246677
"524","2009-01-30",39.89159
"525","2009-02-02",40.67123
"526","2009-02-03",39.882309
"527","2009-02-04",39.900871
"528","2009-02-05",40.123623
"529","2009-02-06",42.56464
"530","2009-02-09",43.492783
"531","2009-02-10",38.889194
"532","2009-02-11",39.89159
"533","2009-02-12",38.276619
"534","2009-02-13",35.315842
"535","2009-02-17",32.624229
"536","2009-02-18",33.35746
"537","2009-02-19",32.002373
"538","2009-02-20",33.61734
"539","2009-02-23",30.396685
"540","2009-02-24",32.800575
"541","2009-02-25",32.095188
"542","2009-02-26",31.018541
"543","2009-02-27",30.721535
"544","2009-03-02",27.807165
"545","2009-03-03",27.742195
"546","2009-03-04",27.25028
"547","2009-03-05",25.765251
"548","2009-03-06",24.308067
"549","2009-03-09",26.637707
"550","2009-03-10",31.1392
"551","2009-03-11",30.071835
"552","2009-03-12",33.088299
"553","2009-03-13",32.234409
"554","2009-03-16",29.236506
"555","2009-03-17",31.39908
"556","2009-03-18",32.8377
"557","2009-03-19",31.909559
"558","2009-03-20",30.443092
"559","2009-03-23",36.290394
"560","2009-03-24",32.670635
"561","2009-03-25",32.438599
"562","2009-03-26",34.1371
"563","2009-03-27",31.232014
"564","2009-03-30",28.642494
"565","2009-03-31",32.150875
"566","2009-04-01",30.860756
"567","2009-04-02",34.31345
"568","2009-04-03",38.33231
"569","2009-04-06",37.422729
"570","2009-04-07",33.320335
"571","2009-04-08",34.276321
"572","2009-04-09",39.900871
"573","2009-04-13",39.5853
"574","2009-04-14",35.798477
"575","2009-04-15",40.838295
"576","2009-04-16",43.854759
"577","2009-04-17",45.794579
"578","2009-04-20",40.299973
"579","2009-04-21",45.479012
"580","2009-04-22",42.56464
"581","2009-04-23",44.931404
"582","2009-04-24",47.010445
"583","2009-04-27",42.453262
"584","2009-04-28",43.78051
"585","2009-04-29",46.119431
"586","2009-04-30",47.892181
"587","2009-05-01",44.049671
"588","2009-05-04",48.152061
"589","2009-05-05",46.518532
"590","2009-05-06",50.899364
"591","2009-05-07",48.309845
"592","2009-05-08",50.054756
"593","2009-05-11",48.244877
"594","2009-05-12",47.715836
"595","2009-05-13",44.625118
"596","2009-05-14",46.45356
"597","2009-05-15",43.548473
"598","2009-05-18",47.790085
"599","2009-05-19",46.861942
"600","2009-05-20",46.370026
"601","2009-05-21",46.035896
"602","2009-05-22",44.968533
"603","2009-05-26",47.632301
"604","2009-05-27",46.379311
"605","2009-05-28",48.068527
"606","2009-05-29",49.627808
"607","2009-06-01",52.337986
"608","2009-06-02",50.34248
"609","2009-06-03",50.110443
"610","2009-06-04",50.667328
"611","2009-06-05",49.664936
"612","2009-06-08",49.999065
"613","2009-06-09",49.534996
"614","2009-06-10",48.820324
"615","2009-06-11",48.393379
"616","2009-06-12",50.240383
"617","2009-06-15",48.189186
"618","2009-06-16",47.660145
"619","2009-06-17",46.722721
"620","2009-06-18",47.539486
"621","2009-06-19",49.117332
"622","2009-06-22",45.590385
"623","2009-06-23",46.360744
"624","2009-06-24",46.945477
"625","2009-06-25",47.827213
"626","2009-06-26",48.189186
"627","2009-06-29",47.725117
"628","2009-06-30",47.734398
"629","2009-07-01",47.660145
"630","2009-07-02",44.847874
"631","2009-07-06",46.45356
"632","2009-07-07",44.142483
"633","2009-07-08",44.151764
"634","2009-07-09",43.075119
"635","2009-07-10",42.917336
"636","2009-07-13",45.191284
"637","2009-07-14",46.147274
"638","2009-07-15",47.056854
"639","2009-07-16",47.873619
"640","2009-07-17",46.370026
"641","2009-07-20",48.207752
"642","2009-07-21",48.087093
"643","2009-07-22",48.458347
"644","2009-07-23",50.101162
"645","2009-07-24",49.813438
"646","2009-07-27",51.094276
"647","2009-07-28",50.648766
"648","2009-07-29",50.203259
"649","2009-07-30",52.096668
"650","2009-07-31",51.716133
"651","2009-08-03",52.904156
"652","2009-08-04",56.533195
"653","2009-08-05",58.46373
"654","2009-08-06",58.380199
"655","2009-08-07",61.879299
"656","2009-08-10",59.865227
"657","2009-08-11",57.953251
"658","2009-08-12",58.565826
"659","2009-08-13",59.110203
"660","2009-08-14",58.605385
"661","2009-08-17",54.333149
"662","2009-08-18",55.436264
"663","2009-08-19",54.585556
"664","2009-08-20",57.062893
"665","2009-08-21",58.156662
"666","2009-08-24",57.3153
"667","2009-08-25",58.128616
"668","2009-08-26",59.222382
"669","2009-08-27",59.708504
"670","2009-08-28",60.549862
"671","2009-08-31",59.474792
"672","2009-09-01",56.24958
"673","2009-09-02",55.043629
"674","2009-09-03",55.894337
"675","2009-09-04",57.175076
"676","2009-09-08",60.316151
"677","2009-09-09",61.737114
"678","2009-09-10",63.036549
"679","2009-09-11",62.943062
"680","2009-09-14",64.616432
"681","2009-09-15",65.672806
"682","2009-09-16",68.580177
"683","2009-09-17",68.103401
"684","2009-09-18",69.150429
"685","2009-09-21",67.112473
"686","2009-09-22",68.626915
"687","2009-09-23",65.420403
"688","2009-09-24",62.90567
"689","2009-09-25",63.597454
"690","2009-09-28",66.98159
"691","2009-09-29",64.803406
"692","2009-09-30",64.906235
"693","2009-10-01",61.76516
"694","2009-10-02",61.727768
"695","2009-10-05",63.204819
"696","2009-10-06",63.812469
"697","2009-10-07",63.63485
"698","2009-10-08",64.392075
"699","2009-10-09",64.878189
"700","2009-10-12",64.569695
"701","2009-10-13",62.961761
"702","2009-10-14",65.803688
"703","2009-10-15",65.495186
"704","2009-10-16",63.064594
"705","2009-10-19",64.672523
"706","2009-10-20",64.055527
"707","2009-10-21",63.756378
"708","2009-10-22",65.429749
"709","2009-10-23",64.354675
"710","2009-10-26",64.317284
"711","2009-10-27",62.961761
"712","2009-10-28",60.203968
"713","2009-10-29",63.728333
"714","2009-10-30",63.466576
"715","2009-11-02",63.915302
"716","2009-11-03",64.607086
"717","2009-11-04",63.158077
"718","2009-11-05",64.831451
"719","2009-11-06",63.775074
"720","2009-11-09",67.047028
"721","2009-11-10",66.028053
"722","2009-11-11",67.925781
"723","2009-11-12",67.460022
"724","2009-11-13",68.005646
"725","2009-11-16",69.303856
"726","2009-11-17",67.902161
"727","2009-11-18",71.100662
"728","2009-11-19",69.529633
"729","2009-11-20",68.259644
"730","2009-11-23",69.868294
"731","2009-11-24",67.892754
"732","2009-11-25",67.939796
"733","2009-11-27",65.597366
"734","2009-11-30",68.353714
"735","2009-12-01",69.454376
"736","2009-12-02",70.667923
"737","2009-12-03",69.78363
"738","2009-12-04",71.307617
"739","2009-12-07",69.520226
"740","2009-12-08",70.253998
"741","2009-12-09",70.630295
"742","2009-12-10",71.063026
"743","2009-12-11",72.201317
"744","2009-12-14",73.236122
"745","2009-12-15",72.267166
"746","2009-12-16",72.267166
"747","2009-12-17",72.163689
"748","2009-12-18",73.170273
"749","2009-12-21",74.69426
"750","2009-12-22",75.117592
"751","2009-12-23",76.349953
"752","2009-12-24",77.836311
"753","2009-12-28",78.11853
"754","2009-12-29",77.177795
"755","2009-12-30",76.641579
"756","2009-12-31",75.070557
"757","2010-01-04",74.242706
"758","2010-01-05",73.734711
"759","2010-01-06",72.906868
"760","2010-01-07",73.85701
"761","2010-01-08",72.088432
"762","2010-01-11",72.154282
"763","2010-01-12",70.733772
"764","2010-01-13",71.44873
"765","2010-01-14",71.768578
"766","2010-01-15",70.451553
"767","2010-01-19",72.116653
"768","2010-01-20",70.442146
"769","2010-01-21",68.212608
"770","2010-01-22",66.406395
"771","2010-01-25",67.826904
"772","2010-01-26",67.554092
"773","2010-01-27",68.109123
"774","2010-01-28",67.80809
"775","2010-01-29",67.732834
"776","2010-02-01",69.209785
"777","2010-02-02",70.056442
"778","2010-02-03",68.48542
"779","2010-02-04",65.333961
"780","2010-02-05",69.01223
"781","2010-02-08",66.528694
"782","2010-02-09",66.406395
"783","2010-02-10",66.105362
"784","2010-02-11",67.046097
"785","2010-02-12",67.732834
"786","2010-02-16",70.385704
"787","2010-02-17",71.35466
"788","2010-02-18",72.643463
"789","2010-02-19",73.113831
"790","2010-02-22",73.979301
"791","2010-02-23",73.292564
"792","2010-02-24",72.935089
"793","2010-02-25",73.85701
"794","2010-02-26",73.650047
"795","2010-03-01",73.753525
"796","2010-03-02",73.386642
"797","2010-03-03",72.86924
"798","2010-03-04",73.010345
"799","2010-03-05",74.722481
"800","2010-03-08",75.06115
"801","2010-03-09",76.030106
"802","2010-03-10",75.98307
"803","2010-03-11",76.14299
"804","2010-03-12",77.215431
"805","2010-03-15",77.027283
"806","2010-03-16",79.190971
"807","2010-03-17",80.573845
"808","2010-03-18",79.548447
"809","2010-03-19",78.588898
"810","2010-03-22",79.934151
"811","2010-03-23",79.426155
"812","2010-03-24",79.501411
"813","2010-03-25",80.46096
"814","2010-03-26",79.971779
"815","2010-03-29",80.103477
"816","2010-03-30",80.112885
"817","2010-03-31",78.927567
"818","2010-04-01",79.463783
"819","2010-04-05",81.034805
"820","2010-04-06",82.511757
"821","2010-04-07",79.520226
"822","2010-04-08",79.708374
"823","2010-04-09",80.98777
"824","2010-04-12",79.990593
"825","2010-04-13",82.953903
"826","2010-04-14",82.737534
"827","2010-04-15",79.990593
"828","2010-04-16",77.394165
"829","2010-04-19",77.986832
"830","2010-04-20",79.642525
"831","2010-04-21",81.834435
"832","2010-04-22",83.151459
"833","2010-04-23",84.252113
"834","2010-04-26",85.221069
"835","2010-04-27",82.295387
"836","2010-04-28",82.436501
"837","2010-04-29",86.942612
"838","2010-04-30",83.744118
"839","2010-05-03",87.281281
"840","2010-05-04",84.750702
"841","2010-05-05",83.236122
"842","2010-05-06",79.84948
"843","2010-05-07",80.602066
"844","2010-05-10",84.976479
"845","2010-05-11",85.249298
"846","2010-05-12",85.898399
"847","2010-05-13",84.374413
"848","2010-05-14",81.561615
"849","2010-05-17",81.552208
"850","2010-05-18",79.181564
"851","2010-05-19",78.353714
"852","2010-05-20",76.284103
"853","2010-05-21",79.059265
"854","2010-05-24",76.904984
"855","2010-05-25",77.761055
"856","2010-05-26",77.121353
"857","2010-05-27",81.307617
"858","2010-05-28",79.990593
"859","2010-06-01",79.78363
"860","2010-06-02",81.458138
"861","2010-06-03",81.025398
"862","2010-06-04",76.6698
"863","2010-06-07",76.171211
"864","2010-06-08",77.300095
"865","2010-06-09",77.318909
"866","2010-06-10",80.733772
"867","2010-06-11",81.919098
"868","2010-06-14",83.170273
"869","2010-06-15",85.098778
"870","2010-06-16",84.148636
"871","2010-06-17",83.715897
"872","2010-06-18",84.111008
"873","2010-06-21",83.593605
"874","2010-06-22",80.517403
"875","2010-06-23",81.034805
"876","2010-06-24",78.993416
"877","2010-06-25",81.392288
"878","2010-06-28",79.934151
"879","2010-06-29",76.97084
"880","2010-06-30",75.964249
"881","2010-07-01",76.246475
"882","2010-07-02",74.393227
"883","2010-07-06",72.699905
"884","2010-07-07",76.425209
"885","2010-07-08",76.867355
"886","2010-07-09",77.761055
"887","2010-07-12",78.043274
"888","2010-07-13",80.028221
"889","2010-07-14",79.557854
"890","2010-07-15",79.858887
"891","2010-07-16",77.356537
"892","2010-07-19",78.419571
"893","2010-07-20",79.379112
"894","2010-07-21",77.478836
"895","2010-07-22",81.213547
"896","2010-07-23",82.135468
"897","2010-07-26",83.791161
"898","2010-07-27",83.988708
"899","2010-07-28",83.847603
"900","2010-07-29",82.718719
"901","2010-07-30",83.932266
"902","2010-08-02",87.986832
"903","2010-08-03",87.638756
"904","2010-08-04",88.852303
"905","2010-08-05",87.610535
"906","2010-08-06",87.337723
"907","2010-08-09",88.11853
"908","2010-08-10",87.083725
"909","2010-08-11",85.268112
"910","2010-08-12",84.31797
"911","2010-08-13",83.969894
"912","2010-08-16",84.101601
"913","2010-08-17",86.274696
"914","2010-08-18",86.415802
"915","2010-08-19",84.092194
"916","2010-08-20",83.697083
"917","2010-08-23",82.812798
"918","2010-08-24",83.019753
"919","2010-08-25",84.129822
"920","2010-08-26",83.631233
"921","2010-08-27",85.15522
"922","2010-08-30",84.449669
"923","2010-08-31",85.089371
"924","2010-09-01",88.015053
"925","2010-09-02",89.708374
"926","2010-09-03",90.761993
"927","2010-09-07",88.927567
"928","2010-09-08",89.285042
"929","2010-09-09",88.635933
"930","2010-09-10",89.2286
"931","2010-09-13",89.350891
"932","2010-09-14",88.748825
