"","date","PLPC"
"298","2008-03-10",43.779999
"299","2008-03-11",50.169998
"300","2008-03-12",47.700001
"301","2008-03-13",48.049999
"302","2008-03-14",45.5
"303","2008-03-17",44.220001
"304","2008-03-18",45.48
"305","2008-03-19",45.650002
"306","2008-03-20",46.529999
"307","2008-03-24",47.25
"308","2008-03-25",47.919998
"309","2008-03-26",49.360001
"310","2008-03-27",49.470001
"311","2008-03-28",46.709999
"312","2008-03-31",48.68
"313","2008-04-01",50.52
"314","2008-04-02",49.259998
"315","2008-04-03",49.02
"316","2008-04-04",48.200001
"317","2008-04-07",47.5
"318","2008-04-08",48.200001
"319","2008-04-09",46.41
"320","2008-04-10",50.970001
"321","2008-04-11",48.75
"322","2008-04-14",48.360001
"323","2008-04-15",48.419998
"324","2008-04-16",48.990002
"325","2008-04-17",49.669998
"326","2008-04-18",49.68
"327","2008-04-21",52.110001
"328","2008-04-22",51.75
"329","2008-04-23",50.84
"330","2008-04-24",49.889999
"331","2008-04-25",49.709999
"332","2008-04-28",49.459999
"333","2008-04-29",46.849998
"334","2008-04-30",49.299999
"335","2008-05-01",49.16
"336","2008-05-02",47.139999
"337","2008-05-05",47.060001
"338","2008-05-06",48.700001
"339","2008-05-07",46.900002
"340","2008-05-08",51.389999
"341","2008-05-09",46.560001
"342","2008-05-12",54.25
"343","2008-05-13",51.560001
"344","2008-05-14",53.799999
"345","2008-05-15",51.09
"346","2008-05-16",52.419998
"347","2008-05-19",53.880001
"348","2008-05-20",52.790001
"349","2008-05-21",51.880001
"350","2008-05-22",54.330002
"351","2008-05-23",50.630001
"352","2008-05-27",51.689999
"353","2008-05-28",51.619999
"354","2008-05-29",51.990002
"355","2008-05-30",50.52
"356","2008-06-02",50.099998
"357","2008-06-03",49.509998
"358","2008-06-04",49.34
"359","2008-06-05",50.48
"360","2008-06-06",48.240002
"361","2008-06-09",47.439999
"362","2008-06-10",47.599998
"363","2008-06-11",47.150002
"364","2008-06-12",47.5
"365","2008-06-13",47.799999
"366","2008-06-16",47.950001
"367","2008-06-17",47.700001
"368","2008-06-18",48.560001
"369","2008-06-19",48.259998
"370","2008-06-20",47.110001
"371","2008-06-23",45.18
"372","2008-06-24",44.5
"373","2008-06-25",45.490002
"374","2008-06-26",43.360001
"375","2008-06-27",41.09
"376","2008-06-30",40.310001
"377","2008-07-01",41.25
"378","2008-07-02",40.549999
"379","2008-07-03",39.459999
"380","2008-07-07",38.549999
"381","2008-07-08",39.84
"382","2008-07-09",39.48
"383","2008-07-10",39.099998
"384","2008-07-11",40.68
"385","2008-07-14",37.66
"386","2008-07-15",40.080002
"387","2008-07-16",44.709999
"388","2008-07-17",45.529999
"389","2008-07-18",46.32
"390","2008-07-21",45.119999
"391","2008-07-22",44.549999
"392","2008-07-23",44.919998
"393","2008-07-24",45.290001
"394","2008-07-25",48.5
"395","2008-07-28",47.650002
"396","2008-07-29",47.610001
"397","2008-07-30",49.130001
"398","2008-07-31",51.09
"399","2008-08-01",53
"400","2008-08-04",52.880001
"401","2008-08-05",52.669998
"402","2008-08-06",53.349998
"403","2008-08-07",50.41
"404","2008-08-08",55
"405","2008-08-11",55.82
"406","2008-08-12",54.610001
"407","2008-08-13",55.880001
"408","2008-08-14",55.27
"409","2008-08-15",54.98
"410","2008-08-18",55
"411","2008-08-19",55
"412","2008-08-20",53.889999
"413","2008-08-21",54.240002
"414","2008-08-22",54.25
"415","2008-08-25",53.560001
"416","2008-08-26",54.150002
"417","2008-08-27",54.689999
"418","2008-08-28",55
"419","2008-08-29",54.740002
"420","2008-09-02",53.48
"421","2008-09-03",52.5
"422","2008-09-04",51.939999
"423","2008-09-05",52.919998
"424","2008-09-08",51.549999
"425","2008-09-09",53.810001
"426","2008-09-10",55.099998
"427","2008-09-11",54.889999
"428","2008-09-12",53.650002
"429","2008-09-15",52.52
"430","2008-09-16",54.650002
"431","2008-09-17",51.630001
"432","2008-09-18",56
"433","2008-09-19",65.5
"434","2008-09-22",57.25
"435","2008-09-23",56.779999
"436","2008-09-24",57.150002
"437","2008-09-25",58.98
"438","2008-09-26",57.360001
"439","2008-09-29",54.939999
"440","2008-09-30",58.34
"441","2008-10-01",56.970001
"442","2008-10-02",55.810001
"443","2008-10-03",55.599998
"444","2008-10-06",51.93
"445","2008-10-07",48.849998
"446","2008-10-08",45.630001
"447","2008-10-09",42
"448","2008-10-10",32.880001
"449","2008-10-13",38.439999
"450","2008-10-14",39.02
"451","2008-10-15",37.18
"452","2008-10-16",37.450001
"453","2008-10-17",37.610001
"454","2008-10-20",38.049999
"455","2008-10-21",37.5
"456","2008-10-22",36
"457","2008-10-23",35.169998
"458","2008-10-24",33.209999
"459","2008-10-27",31.82
"460","2008-10-28",33.380001
"461","2008-10-29",33.740002
"462","2008-10-30",33.889999
"463","2008-10-31",40
"464","2008-11-03",39.200001
"465","2008-11-04",44.200001
"466","2008-11-05",41.759998
"467","2008-11-06",42.400002
"468","2008-11-07",46.93
"469","2008-11-10",44.580002
"470","2008-11-11",41.48
"471","2008-11-12",38.68
"472","2008-11-13",42.889999
"473","2008-11-14",37.529999
"474","2008-11-17",38.259998
"475","2008-11-18",39.189999
"476","2008-11-19",38.200001
"477","2008-11-20",37.459999
"478","2008-11-21",35.990002
"479","2008-11-24",35.700001
"480","2008-11-25",40.529999
"481","2008-11-26",38.549999
"482","2008-11-28",38.75
"483","2008-12-01",34
"484","2008-12-02",37.490002
"485","2008-12-03",37.450001
"486","2008-12-04",37.5
"487","2008-12-05",36.830002
"488","2008-12-08",45.150002
"489","2008-12-09",41.529999
"490","2008-12-10",42.189999
"491","2008-12-11",42.310001
"492","2008-12-12",47.93
"493","2008-12-15",46.189999
"494","2008-12-16",46.419998
"495","2008-12-17",46.73
"496","2008-12-18",48.68
"497","2008-12-19",50.049999
"498","2008-12-22",45.450001
"499","2008-12-23",44.849998
"500","2008-12-24",44.990002
"501","2008-12-26",45.32
"502","2008-12-29",46.490002
"503","2008-12-30",44.82
"504","2008-12-31",46.040001
"505","2009-01-02",47.650002
"506","2009-01-05",47.59
"507","2009-01-06",46.889999
"508","2009-01-07",45.759998
"509","2009-01-08",46.5
"510","2009-01-09",44.560001
"511","2009-01-12",42.669998
"512","2009-01-13",42.93
"513","2009-01-14",38.25
"514","2009-01-15",37.450001
"515","2009-01-16",36.93
"516","2009-01-20",35
"517","2009-01-21",35
"518","2009-01-22",33.32
"519","2009-01-23",32
"520","2009-01-26",31.49
"521","2009-01-27",30.08
"522","2009-01-28",30.190001
"523","2009-01-29",29.16
"524","2009-01-30",29.360001
"525","2009-02-02",33.98
"526","2009-02-03",35.889999
"527","2009-02-04",36.5
"528","2009-02-05",37.639999
"529","2009-02-06",39.34
"530","2009-02-09",37.91
"531","2009-02-10",35.099998
"532","2009-02-11",34.459999
"533","2009-02-12",34.220001
"534","2009-02-13",34.990002
"535","2009-02-17",32.790001
"536","2009-02-18",31.43
"537","2009-02-19",31.15
"538","2009-02-20",31.059999
"539","2009-02-23",30.110001
"540","2009-02-24",34.740002
"541","2009-02-25",33.470001
"542","2009-02-26",31.09
"543","2009-02-27",30.389999
"544","2009-03-02",29.07
"545","2009-03-03",29.75
"546","2009-03-04",30.299999
"547","2009-03-05",29
"548","2009-03-06",28.26
"549","2009-03-09",28.73
"550","2009-03-10",34
"551","2009-03-11",33.279999
"552","2009-03-12",42
"553","2009-03-13",39
"554","2009-03-16",37.91
"555","2009-03-17",38.73
"556","2009-03-18",43.060001
"557","2009-03-19",41.700001
"558","2009-03-20",41.68
"559","2009-03-23",42.75
"560","2009-03-24",40.240002
"561","2009-03-25",40.740002
"562","2009-03-26",42
"563","2009-03-27",38.68
"564","2009-03-30",37.299999
"565","2009-03-31",37.639999
"566","2009-04-01",37.48
"567","2009-04-02",39.66
"568","2009-04-03",39.66
"569","2009-04-06",38.950001
"570","2009-04-07",37.349998
"571","2009-04-08",37.529999
"572","2009-04-09",38
"573","2009-04-13",38.860001
"574","2009-04-14",37.18
"575","2009-04-15",37.16
"576","2009-04-16",36.150002
"577","2009-04-17",36.5
"578","2009-04-20",35.990002
"579","2009-04-21",38.849998
"580","2009-04-22",38.950001
"581","2009-04-23",37.369999
"582","2009-04-24",39.959999
"583","2009-04-27",37.939999
"584","2009-04-28",38.57
"585","2009-04-29",38.139999
"586","2009-04-30",37.099998
"587","2009-05-01",36.349998
"588","2009-05-04",35.799999
"589","2009-05-05",35.07
"590","2009-05-06",35.290001
"591","2009-05-07",32.700001
"592","2009-05-08",33.75
"593","2009-05-11",35.25
"594","2009-05-12",34.560001
"595","2009-05-13",32.759998
"596","2009-05-14",34.599998
"597","2009-05-15",33.360001
"598","2009-05-18",35
"599","2009-05-19",35.509998
"600","2009-05-20",35.75
"601","2009-05-21",35.91
"602","2009-05-22",36.490002
"603","2009-05-26",37.080002
"604","2009-05-27",37.43
"605","2009-05-28",40.57
"606","2009-05-29",44.25
"607","2009-06-01",46
"608","2009-06-02",48.959999
"609","2009-06-03",48.950001
"610","2009-06-04",48.82
"611","2009-06-05",48.32
"612","2009-06-08",47.259998
"613","2009-06-09",47.73
"614","2009-06-10",46.099998
"615","2009-06-11",47
"616","2009-06-12",47.790001
"617","2009-06-15",46.43
"618","2009-06-16",45.009998
"619","2009-06-17",47.299999
"620","2009-06-18",45.880001
"621","2009-06-19",47
"622","2009-06-22",45.450001
"623","2009-06-23",45.150002
"624","2009-06-24",46.84
"625","2009-06-25",46.220001
"626","2009-06-26",45.25
"627","2009-06-29",44.84
"628","2009-06-30",44.060001
"629","2009-07-01",44.16
"630","2009-07-02",40.900002
"631","2009-07-06",39.259998
"632","2009-07-07",37.709999
"633","2009-07-08",36.23
"634","2009-07-09",36.669998
"635","2009-07-10",36.389999
"636","2009-07-13",35.439999
"637","2009-07-14",35.360001
"638","2009-07-15",36.09
"639","2009-07-16",36.540001
"640","2009-07-17",35.759998
"641","2009-07-20",35.860001
"642","2009-07-21",36.419998
"643","2009-07-22",36.740002
"644","2009-07-23",35.799999
"645","2009-07-24",36
"646","2009-07-27",35.990002
"647","2009-07-28",34.580002
"648","2009-07-29",33.060001
"649","2009-07-30",35.279999
"650","2009-07-31",35.080002
"651","2009-08-03",35.630001
"652","2009-08-04",36.509998
"653","2009-08-05",35.25
"654","2009-08-06",34.599998
"655","2009-08-07",34.970001
"656","2009-08-10",34.040001
"657","2009-08-11",34.380001
"658","2009-08-12",35.009998
"659","2009-08-13",35.209999
"660","2009-08-14",33.549999
"661","2009-08-17",33.599998
"662","2009-08-18",33.73
"663","2009-08-19",33.970001
"664","2009-08-20",34.209999
"665","2009-08-21",35.689999
"666","2009-08-24",37.540001
"667","2009-08-25",38.209999
"668","2009-08-26",38.07
"669","2009-08-27",39.41
"670","2009-08-28",38.060001
"671","2009-08-31",37.5
"672","2009-09-01",37.049999
"673","2009-09-02",37.91
"674","2009-09-03",38.009998
"675","2009-09-04",37.830002
"676","2009-09-08",37.740002
"677","2009-09-09",37.919998
"678","2009-09-10",37.310001
"679","2009-09-11",37.049999
"680","2009-09-14",37.23
"681","2009-09-15",37.5
"682","2009-09-16",39.099998
"683","2009-09-17",39.400002
"684","2009-09-18",39.5
"685","2009-09-21",38.790001
"686","2009-09-22",38.32
"687","2009-09-23",38.529999
"688","2009-09-24",37.959999
"689","2009-09-25",38.759998
"690","2009-09-28",38.57
"691","2009-09-29",39.549999
"692","2009-09-30",40.049999
"693","2009-10-01",38.889999
"694","2009-10-02",38.459999
"695","2009-10-05",38.459999
"696","2009-10-06",38.720001
"697","2009-10-07",38.450001
"698","2009-10-08",38.630001
"699","2009-10-09",37.880001
"700","2009-10-12",37.849998
"701","2009-10-13",38.43
"702","2009-10-14",38.869999
"703","2009-10-15",37.98
"704","2009-10-16",38.380001
"705","2009-10-19",38.98
"706","2009-10-20",39.48
"707","2009-10-21",38.759998
"708","2009-10-22",39.470001
"709","2009-10-23",39.439999
"710","2009-10-26",39.099998
"711","2009-10-27",39.360001
"712","2009-10-28",38.25
"713","2009-10-29",39.59
"714","2009-10-30",38.5
"715","2009-11-02",39.060001
"716","2009-11-03",39.23
"717","2009-11-04",38.950001
"718","2009-11-05",39.740002
"719","2009-11-06",39.200001
"720","2009-11-09",39.5
"721","2009-11-10",38.950001
"722","2009-11-11",38.950001
"723","2009-11-12",39.099998
"724","2009-11-13",39.150002
"725","2009-11-16",39.450001
"726","2009-11-17",39.549999
"727","2009-11-18",39.619999
"728","2009-11-19",39.849998
"729","2009-11-20",40.669998
"730","2009-11-23",40.59
"731","2009-11-24",41.209999
"732","2009-11-25",41.099998
"733","2009-11-27",39.209999
"734","2009-11-30",40.450001
"735","2009-12-01",41.130001
"736","2009-12-02",41.150002
"737","2009-12-03",40.900002
"738","2009-12-04",41.860001
"739","2009-12-07",42.400002
"740","2009-12-08",42.240002
"741","2009-12-09",43.290001
"742","2009-12-10",43.040001
"743","2009-12-11",43.959999
"744","2009-12-14",44.200001
"745","2009-12-15",42.84
"746","2009-12-16",43.220001
"747","2009-12-17",43.349998
"748","2009-12-18",43
"749","2009-12-21",44.349998
"750","2009-12-22",43.91
"751","2009-12-23",43.34
"752","2009-12-24",43.049999
"753","2009-12-28",43.740002
"754","2009-12-29",43.799999
"755","2009-12-30",44.400002
"756","2009-12-31",43.799999
"757","2010-01-04",44.139999
"758","2010-01-05",44.139999
"759","2010-01-06",43.950001
"760","2010-01-07",42.529999
"761","2010-01-08",42.720001
"762","2010-01-11",41.77
"763","2010-01-12",40.830002
"764","2010-01-13",39.889999
"765","2010-01-14",39.560001
"766","2010-01-15",39.110001
"767","2010-01-19",39.639999
"768","2010-01-20",39.110001
"769","2010-01-21",39.380001
"770","2010-01-22",39.799999
"771","2010-01-25",39.57
"772","2010-01-26",38.57
"773","2010-01-27",36.84
"774","2010-01-28",36.150002
"775","2010-01-29",36.049999
"776","2010-02-01",37.32
"777","2010-02-02",36.610001
"778","2010-02-03",36.639999
"779","2010-02-04",34.709999
"780","2010-02-05",34.900002
"781","2010-02-08",34.84
"782","2010-02-09",34.599998
"783","2010-02-10",35.139999
"784","2010-02-11",34.93
"785","2010-02-12",35.130001
"786","2010-02-16",35.369999
"787","2010-02-17",34.939999
"788","2010-02-18",35.52
"789","2010-02-19",35.75
"790","2010-02-22",35.07
"791","2010-02-23",35.740002
"792","2010-02-24",35.77
"793","2010-02-25",36.380001
"794","2010-02-26",35.849998
"795","2010-03-01",36.369999
"796","2010-03-02",36.200001
"797","2010-03-03",36.009998
"798","2010-03-04",35.290001
"799","2010-03-05",36.130001
"800","2010-03-08",36.48
"801","2010-03-09",37.34
"802","2010-03-10",38.040001
"803","2010-03-11",37.970001
"804","2010-03-12",37.549999
"805","2010-03-15",37.560001
"806","2010-03-16",38.099998
"807","2010-03-17",38.84
"808","2010-03-18",38.900002
"809","2010-03-19",39.110001
"810","2010-03-22",38.759998
"811","2010-03-23",38.529999
"812","2010-03-24",38.400002
"813","2010-03-25",37.68
"814","2010-03-26",37.700001
"815","2010-03-29",36.709999
"816","2010-03-30",37.610001
"817","2010-03-31",38.150002
"818","2010-04-01",38.200001
"819","2010-04-05",38.860001
"820","2010-04-06",38.619999
"821","2010-04-07",38.290001
"822","2010-04-08",37.939999
"823","2010-04-09",38.240002
"824","2010-04-12",38.799999
"825","2010-04-13",39.060001
"826","2010-04-14",38.560001
"827","2010-04-15",38.549999
"828","2010-04-16",38.139999
"829","2010-04-19",37.959999
"830","2010-04-20",37.540001
"831","2010-04-21",37.310001
"832","2010-04-22",38
"833","2010-04-23",36.950001
"834","2010-04-26",37.279999
"835","2010-04-27",36.27
"836","2010-04-28",36.990002
"837","2010-04-29",36.900002
"838","2010-04-30",30
"839","2010-05-03",34.040001
"840","2010-05-04",33.119999
"841","2010-05-05",33.220001
"842","2010-05-06",32.990002
"843","2010-05-07",33.009998
"844","2010-05-10",34.029999
"845","2010-05-11",33.619999
"846","2010-05-12",34.299999
"847","2010-05-13",34.52
"848","2010-05-14",33.349998
"849","2010-05-17",33.110001
"850","2010-05-18",33.200001
"851","2010-05-19",33.209999
"852","2010-05-20",33
"853","2010-05-21",32.990002
"854","2010-05-24",32.549999
"855","2010-05-25",32.490002
"856","2010-05-26",33.450001
"857","2010-05-27",33.02
"858","2010-05-28",31.32
"859","2010-06-01",30.6
"860","2010-06-02",31.26
"861","2010-06-03",30.790001
"862","2010-06-04",28.940001
"863","2010-06-07",28.969999
"864","2010-06-08",28.309999
"865","2010-06-09",28.41
"866","2010-06-10",29.379999
"867","2010-06-11",29.52
"868","2010-06-14",30.549999
"869","2010-06-15",31.209999
"870","2010-06-16",30.77
"871","2010-06-17",30.870001
"872","2010-06-18",30.99
"873","2010-06-21",31.24
"874","2010-06-22",29.889999
"875","2010-06-23",30.09
"876","2010-06-24",29.530001
"877","2010-06-25",30.209999
"878","2010-06-28",29.610001
"879","2010-06-29",28.540001
"880","2010-06-30",27.950001
"881","2010-07-01",28.01
"882","2010-07-02",27.9
"883","2010-07-06",27.6
"884","2010-07-07",27.5
"885","2010-07-08",27.790001
"886","2010-07-09",27.91
"887","2010-07-12",27.82
"888","2010-07-13",29.129999
"889","2010-07-14",28.860001
"890","2010-07-15",28.48
"891","2010-07-16",28.200001
"892","2010-07-19",28.73
"893","2010-07-20",28.379999
"894","2010-07-21",28.709999
"895","2010-07-22",30.07
"896","2010-07-23",30.879999
"897","2010-07-26",32.259998
"898","2010-07-27",32.299999
"899","2010-07-28",31.969999
"900","2010-07-29",32.299999
"901","2010-07-30",32.459999
"902","2010-08-02",33.119999
"903","2010-08-03",32.869999
"904","2010-08-04",33.599998
"905","2010-08-05",34.400002
"906","2010-08-06",34.77
"907","2010-08-09",35.639999
"908","2010-08-10",34.209999
"909","2010-08-11",33.299999
"910","2010-08-12",33.889999
"911","2010-08-13",33.369999
"912","2010-08-16",33.790001
"913","2010-08-17",34.099998
"914","2010-08-18",33.970001
"915","2010-08-19",33.639999
"916","2010-08-20",33.279999
"917","2010-08-23",32.860001
"918","2010-08-24",32.189999
"919","2010-08-25",32.310001
"920","2010-08-26",31.83
"921","2010-08-27",33.84
"922","2010-08-30",32.360001
"923","2010-08-31",32.810001
"924","2010-09-01",34.299999
"925","2010-09-02",34.220001
"926","2010-09-03",33.779999
"927","2010-09-07",32.650002
"928","2010-09-08",33.040001
"929","2010-09-09",32.700001
"930","2010-09-10",32.919998
"931","2010-09-13",33.240002
"932","2010-09-14",33.259998
"933","2010-09-15",33.18
"934","2010-09-16",33.040001
"935","2010-09-17",33.360001
"936","2010-09-20",34.549999
"937","2010-09-21",33.060001
"938","2010-09-22",33.799999
"939","2010-09-23",33.779999
"940","2010-09-24",34.639999
"941","2010-09-27",33.919998
"942","2010-09-28",34
"943","2010-09-29",34.25
"944","2010-09-30",34.869999
"945","2010-10-01",33.599998
"946","2010-10-04",33.810001
"947","2010-10-05",35
"948","2010-10-06",34.080002
"949","2010-10-07",33.75
"950","2010-10-08",33.990002
"951","2010-10-11",33.970001
"952","2010-10-12",34.27
"953","2010-10-13",34.220001
"954","2010-10-14",34.18
"955","2010-10-15",34.68
"956","2010-10-18",36.880001
"957","2010-10-19",36.950001
"958","2010-10-20",38.48
"959","2010-10-21",38.700001
"960","2010-10-22",39.66
"961","2010-10-25",40.150002
