"","date","MNK"
"119","2013-12-03",51.540001
"120","2013-12-04",51.740002
"121","2013-12-05",52.299999
"122","2013-12-06",52.549999
"123","2013-12-09",52.720001
"124","2013-12-10",52.689999
"125","2013-12-11",51.849998
"126","2013-12-12",52.16
"127","2013-12-13",52.450001
"128","2013-12-16",52.59
"129","2013-12-17",50.59
"130","2013-12-18",50.900002
"131","2013-12-19",51.540001
"132","2013-12-20",52.220001
"133","2013-12-23",53.470001
"134","2013-12-24",52.759998
"135","2013-12-26",52.040001
"136","2013-12-27",51.389999
"137","2013-12-30",52.02
"138","2013-12-31",52.259998
"139","2014-01-02",51.349998
"140","2014-01-03",51.77
"141","2014-01-06",50.700001
"142","2014-01-07",52.16
"143","2014-01-08",54.380001
"144","2014-01-09",56.139999
"145","2014-01-10",56.740002
"146","2014-01-13",55.950001
"147","2014-01-14",57.84
"148","2014-01-15",57.25
"149","2014-01-16",57.779999
"150","2014-01-17",59.889999
"151","2014-01-21",60.119999
"152","2014-01-22",60.810001
"153","2014-01-23",60.900002
"154","2014-01-24",59.419998
"155","2014-01-27",56.41
"156","2014-01-28",55.959999
"157","2014-01-29",55.18
"158","2014-01-30",56.66
"159","2014-01-31",57.830002
"160","2014-02-03",55.290001
"161","2014-02-04",56.049999
"162","2014-02-05",57.18
"163","2014-02-06",57.5
"164","2014-02-07",57.889999
"165","2014-02-10",59.310001
"166","2014-02-11",66.190002
"167","2014-02-12",66.230003
"168","2014-02-13",67.029999
"169","2014-02-14",67.209999
"170","2014-02-18",71.019997
"171","2014-02-19",71.029999
"172","2014-02-20",72.809998
"173","2014-02-21",71.489998
"174","2014-02-24",71.239998
"175","2014-02-25",69.959999
"176","2014-02-26",70.620003
"177","2014-02-27",70.07
"178","2014-02-28",67.690002
"179","2014-03-03",67.470001
"180","2014-03-04",68.5
"181","2014-03-05",69.959999
"182","2014-03-06",66.900002
"183","2014-03-07",68.129997
"184","2014-03-10",66.760002
"185","2014-03-11",65.980003
"186","2014-03-12",65.029999
"187","2014-03-13",67.089996
"188","2014-03-14",70.010002
"189","2014-03-17",71.139999
"190","2014-03-18",71.260002
"191","2014-03-19",70.360001
"192","2014-03-20",69.949997
"193","2014-03-21",67.669998
"194","2014-03-24",66.620003
"195","2014-03-25",65.860001
"196","2014-03-26",63.82
"197","2014-03-27",63.970001
"198","2014-03-28",62.900002
"199","2014-03-31",63.41
"200","2014-04-01",62.59
"201","2014-04-02",62.75
"202","2014-04-03",62.490002
"203","2014-04-04",62.52
"204","2014-04-07",60.950001
"205","2014-04-08",64.230003
"206","2014-04-09",67.779999
"207","2014-04-10",65.279999
"208","2014-04-11",62.549999
"209","2014-04-14",61.209999
"210","2014-04-15",61.650002
"211","2014-04-16",62.16
"212","2014-04-17",60.279999
"213","2014-04-21",61.939999
"214","2014-04-22",63.299999
"215","2014-04-23",64.330002
"216","2014-04-24",67.610001
"217","2014-04-25",66.989998
"218","2014-04-28",69.080002
"219","2014-04-29",68.599998
"220","2014-04-30",71.230003
"221","2014-05-01",70.589996
"222","2014-05-02",73.839996
"223","2014-05-05",72.970001
"224","2014-05-06",73.239998
"225","2014-05-07",74.419998
"226","2014-05-08",75.099998
"227","2014-05-09",73.099998
"228","2014-05-12",73.389999
"229","2014-05-13",73.18
"230","2014-05-14",73.260002
"231","2014-05-15",76.260002
"232","2014-05-16",78.860001
"233","2014-05-19",81.449997
"234","2014-05-20",82.699997
"235","2014-05-21",80.370003
"236","2014-05-22",78.68
"237","2014-05-23",79.18
"238","2014-05-27",77.989998
"239","2014-05-28",77.519997
"240","2014-05-29",77.529999
"241","2014-05-30",77.760002
"242","2014-06-02",78.639999
"243","2014-06-03",77.529999
"244","2014-06-04",77.129997
"245","2014-06-05",75.220001
"246","2014-06-06",75.339996
"247","2014-06-09",76.019997
"248","2014-06-10",75.360001
"249","2014-06-11",76.07
"250","2014-06-12",74.110001
"251","2014-06-13",75.080002
"252","2014-06-16",75.800003
"253","2014-06-17",76.879997
"254","2014-06-18",76.870003
"255","2014-06-19",77.589996
"256","2014-06-20",78.349998
"257","2014-06-23",76.300003
"258","2014-06-24",77.010002
"259","2014-06-25",77.739998
"260","2014-06-26",77.139999
"261","2014-06-27",78.150002
"262","2014-06-30",80.019997
"263","2014-07-01",78.800003
"264","2014-07-02",78.669998
"265","2014-07-03",81.269997
"266","2014-07-07",79.900002
"267","2014-07-08",78.279999
"268","2014-07-09",77.5
"269","2014-07-10",77.589996
"270","2014-07-11",75.099998
"271","2014-07-14",77.010002
"272","2014-07-15",76.309998
"273","2014-07-16",75.089996
"274","2014-07-17",74.489998
"275","2014-07-18",75.110001
"276","2014-07-21",74.080002
"277","2014-07-22",74.349998
"278","2014-07-23",75.650002
"279","2014-07-24",76.559998
"280","2014-07-25",74.370003
"281","2014-07-28",72.75
"282","2014-07-29",71.239998
"283","2014-07-30",71.739998
"284","2014-07-31",69.620003
"285","2014-08-01",69.889999
"286","2014-08-04",70.510002
"287","2014-08-05",69.389999
"288","2014-08-06",68.239998
"289","2014-08-07",69.110001
"290","2014-08-08",69.43
"291","2014-08-11",69.519997
"292","2014-08-12",68.120003
"293","2014-08-13",69.610001
"294","2014-08-14",70.879997
"295","2014-08-15",71.660004
"296","2014-08-18",72
"297","2014-08-19",69.510002
"298","2014-08-20",72.169998
"299","2014-08-21",70.919998
"300","2014-08-22",72.940002
"301","2014-08-25",74.5
"302","2014-08-26",75.949997
"303","2014-08-27",78.290001
"304","2014-08-28",80.110001
"305","2014-08-29",81.489998
"306","2014-09-02",82.300003
"307","2014-09-03",85.339996
"308","2014-09-04",84.209999
"309","2014-09-05",84.510002
"310","2014-09-08",85.330002
"311","2014-09-09",83.940002
"312","2014-09-10",85.93
"313","2014-09-11",86.839996
"314","2014-09-12",86.25
"315","2014-09-15",85.779999
"316","2014-09-16",86.889999
"317","2014-09-17",87.370003
"318","2014-09-18",87.699997
"319","2014-09-19",88.82
"320","2014-09-22",88.949997
"321","2014-09-23",88.580002
"322","2014-09-24",89.190002
"323","2014-09-25",88.470001
"324","2014-09-26",90
"325","2014-09-29",89.919998
"326","2014-09-30",90.150002
"327","2014-10-01",89.059998
"328","2014-10-02",90.919998
"329","2014-10-03",92.93
"330","2014-10-06",93.290001
"331","2014-10-07",91.32
"332","2014-10-08",92.510002
"333","2014-10-09",90.5
"334","2014-10-10",87.970001
"335","2014-10-13",86.099998
"336","2014-10-14",85.989998
"337","2014-10-15",84.330002
"338","2014-10-16",83.190002
"339","2014-10-17",86.599998
"340","2014-10-20",87.150002
"341","2014-10-21",89.300003
"342","2014-10-22",87.099998
"343","2014-10-23",89.25
"344","2014-10-24",90.970001
"345","2014-10-27",90.93
"346","2014-10-28",93.739998
"347","2014-10-29",93.010002
"348","2014-10-30",92.830002
"349","2014-10-31",92.18
"350","2014-11-03",93.43
"351","2014-11-04",94.089996
"352","2014-11-05",93.5
"353","2014-11-06",94.550003
"354","2014-11-07",91.059998
"355","2014-11-10",93.230003
"356","2014-11-11",93.709999
"357","2014-11-12",92.989998
"358","2014-11-13",86.959999
"359","2014-11-14",88.110001
"360","2014-11-17",88.43
"361","2014-11-18",88.800003
"362","2014-11-19",85.980003
"363","2014-11-20",87.120003
"364","2014-11-21",87.019997
"365","2014-11-24",90.339996
"366","2014-11-25",90.910004
"367","2014-11-26",91.639999
"368","2014-11-28",92.220001
"369","2014-12-01",88.220001
"370","2014-12-02",91.769997
"371","2014-12-03",91.239998
"372","2014-12-04",94.050003
"373","2014-12-05",95.610001
"374","2014-12-08",96.269997
"375","2014-12-09",96.720001
"376","2014-12-10",96.110001
"377","2014-12-11",95.080002
"378","2014-12-12",94.720001
"379","2014-12-15",92.169998
"380","2014-12-16",91.050003
"381","2014-12-17",92.919998
"382","2014-12-18",95.489998
"383","2014-12-19",99.519997
"384","2014-12-22",99.730003
"385","2014-12-23",98.129997
"386","2014-12-24",97.839996
"387","2014-12-26",97.910004
"388","2014-12-29",99.029999
"389","2014-12-30",97.230003
"390","2014-12-31",99.029999
"391","2015-01-02",96.959999
"392","2015-01-05",96.07
"393","2015-01-06",93.889999
"394","2015-01-07",96.910004
"395","2015-01-08",100.160004
"396","2015-01-09",103.57
"397","2015-01-12",102.459999
"398","2015-01-13",105.32
"399","2015-01-14",104.25
"400","2015-01-15",103.839996
"401","2015-01-16",105
"402","2015-01-20",103.599998
"403","2015-01-21",105.480003
"404","2015-01-22",105.230003
"405","2015-01-23",106.980003
"406","2015-01-26",107.400002
"407","2015-01-27",107.330002
"408","2015-01-28",105.849998
"409","2015-01-29",108.739998
"410","2015-01-30",105.989998
"411","2015-02-02",106.739998
"412","2015-02-03",104.93
"413","2015-02-04",105.830002
"414","2015-02-05",109.370003
"415","2015-02-06",108.510002
"416","2015-02-09",107.82
"417","2015-02-10",110.790001
"418","2015-02-11",109.339996
"419","2015-02-12",112.5
"420","2015-02-13",115.010002
"421","2015-02-17",117.370003
"422","2015-02-18",117.959999
"423","2015-02-19",116.900002
"424","2015-02-20",117.580002
"425","2015-02-23",120.18
"426","2015-02-24",117.82
"427","2015-02-25",116.150002
"428","2015-02-26",119.610001
"429","2015-02-27",116.720001
"430","2015-03-02",118.82
"431","2015-03-03",114.849998
"432","2015-03-04",116.190002
"433","2015-03-05",121.699997
"434","2015-03-06",121.330002
"435","2015-03-09",122.279999
"436","2015-03-10",120.589996
"437","2015-03-11",119.419998
"438","2015-03-12",123.330002
"439","2015-03-13",124.120003
"440","2015-03-16",126.43
"441","2015-03-17",131.259995
"442","2015-03-18",132.509995
"443","2015-03-19",131.210007
"444","2015-03-20",132.470001
"445","2015-03-23",130.550003
"446","2015-03-24",129.679993
"447","2015-03-25",126.660004
"448","2015-03-26",126.779999
"449","2015-03-27",129.610001
"450","2015-03-30",130.130005
"451","2015-03-31",126.650002
"452","2015-04-01",124.720001
"453","2015-04-02",124.760002
"454","2015-04-06",124.089996
"455","2015-04-07",124.150002
"456","2015-04-08",128.029999
"457","2015-04-09",127.800003
"458","2015-04-10",129.089996
"459","2015-04-13",126.889999
"460","2015-04-14",124.75
"461","2015-04-15",124.309998
"462","2015-04-16",123.720001
"463","2015-04-17",122.379997
"464","2015-04-20",123.120003
"465","2015-04-21",125.169998
"466","2015-04-22",122.949997
"467","2015-04-23",124.849998
"468","2015-04-24",122.010002
"469","2015-04-27",115.349998
"470","2015-04-28",114.870003
"471","2015-04-29",115.709999
"472","2015-04-30",113.18
"473","2015-05-01",114.199997
"474","2015-05-04",115
"475","2015-05-05",120.269997
"476","2015-05-06",117.389999
"477","2015-05-07",119.059998
"478","2015-05-08",122.669998
"479","2015-05-11",123.309998
"480","2015-05-12",122.32
"481","2015-05-13",122.239998
"482","2015-05-14",124.309998
"483","2015-05-15",123.830002
"484","2015-05-18",127.230003
"485","2015-05-19",128.979996
"486","2015-05-20",129.039993
"487","2015-05-21",128.809998
"488","2015-05-22",127.18
"489","2015-05-26",126.57
"490","2015-05-27",129.610001
"491","2015-05-28",130.179993
"492","2015-05-29",129.440002
"493","2015-06-01",129.889999
"494","2015-06-02",129.190002
"495","2015-06-03",129.5
"496","2015-06-04",124.279999
"497","2015-06-05",126.07
"498","2015-06-08",124.32
"499","2015-06-09",122.970001
"500","2015-06-10",124.410004
"501","2015-06-11",126.290001
"502","2015-06-12",124
"503","2015-06-15",121.93
"504","2015-06-16",119.989998
"505","2015-06-17",117.68
"506","2015-06-18",121.139999
"507","2015-06-19",122.010002
"508","2015-06-22",124.019997
"509","2015-06-23",124.870003
"510","2015-06-24",120.589996
"511","2015-06-25",120.279999
"512","2015-06-26",116.779999
"513","2015-06-29",115.660004
"514","2015-06-30",117.720001
"515","2015-07-01",120.269997
"516","2015-07-02",119.459999
"517","2015-07-06",119.629997
"518","2015-07-07",121.199997
"519","2015-07-08",120.07
"520","2015-07-09",120.260002
"521","2015-07-10",122.440002
"522","2015-07-13",121.57
"523","2015-07-14",124.040001
"524","2015-07-15",124.629997
"525","2015-07-16",124.32
"526","2015-07-17",123.139999
"527","2015-07-20",122.940002
"528","2015-07-21",123.980003
"529","2015-07-22",126.510002
"530","2015-07-23",124.989998
"531","2015-07-24",123.82
"532","2015-07-27",123.080002
"533","2015-07-28",123.870003
"534","2015-07-29",122.730003
"535","2015-07-30",121.699997
"536","2015-07-31",123.959999
"537","2015-08-03",124.209999
"538","2015-08-04",106.730003
"539","2015-08-05",104.510002
"540","2015-08-06",98.489998
"541","2015-08-07",100.379997
"542","2015-08-10",103.5
"543","2015-08-11",102.330002
"544","2015-08-12",100.199997
"545","2015-08-13",98.029999
"546","2015-08-14",98.540001
"547","2015-08-17",98.839996
"548","2015-08-18",97.790001
"549","2015-08-19",95.489998
"550","2015-08-20",89.440002
"551","2015-08-21",88.300003
"552","2015-08-24",81.959999
"553","2015-08-25",78.660004
"554","2015-08-26",85.82
"555","2015-08-27",89.169998
"556","2015-08-28",89.93
"557","2015-08-31",86.239998
"558","2015-09-01",84.059998
"559","2015-09-02",84.370003
"560","2015-09-03",82.779999
"561","2015-09-04",82.860001
"562","2015-09-08",85.5
"563","2015-09-09",83.620003
"564","2015-09-10",83
"565","2015-09-11",82.080002
"566","2015-09-14",81.690002
"567","2015-09-15",83.300003
"568","2015-09-16",83.610001
"569","2015-09-17",84.949997
"570","2015-09-18",82.099998
"571","2015-09-21",73.870003
"572","2015-09-22",72.900002
"573","2015-09-23",71.639999
"574","2015-09-24",70.139999
"575","2015-09-25",68.449997
"576","2015-09-28",59.799999
"577","2015-09-29",57.959999
"578","2015-09-30",63.939999
"579","2015-10-01",63.48
"580","2015-10-02",65.870003
"581","2015-10-05",61.41
"582","2015-10-06",62.98
"583","2015-10-07",65.269997
"584","2015-10-08",68.540001
"585","2015-10-09",66.730003
"586","2015-10-12",65.889999
"587","2015-10-13",64.989998
"588","2015-10-14",65.580002
"589","2015-10-15",66.900002
"590","2015-10-16",68.129997
"591","2015-10-19",67.620003
"592","2015-10-20",64.07
"593","2015-10-21",60.48
"594","2015-10-22",58.610001
"595","2015-10-23",65.75
"596","2015-10-26",66.959999
"597","2015-10-27",67.900002
"598","2015-10-28",70.089996
"599","2015-10-29",69.989998
"600","2015-10-30",65.669998
"601","2015-11-02",67.790001
"602","2015-11-03",70.309998
"603","2015-11-04",70.629997
"604","2015-11-05",66.510002
"605","2015-11-06",69.889999
"606","2015-11-09",58.009998
"607","2015-11-10",62.580002
"608","2015-11-11",57.119999
"609","2015-11-12",53.41
"610","2015-11-13",56.939999
"611","2015-11-16",57.220001
"612","2015-11-17",57.5
"613","2015-11-18",57.610001
"614","2015-11-19",60.080002
"615","2015-11-20",61
"616","2015-11-23",66.099998
"617","2015-11-24",66.089996
"618","2015-11-25",66.059998
"619","2015-11-27",66.290001
"620","2015-11-30",67.910004
"621","2015-12-01",71.480003
"622","2015-12-02",72.360001
"623","2015-12-03",72.199997
"624","2015-12-04",74.730003
"625","2015-12-07",74.730003
"626","2015-12-08",72.150002
"627","2015-12-09",70.879997
"628","2015-12-10",71.239998
"629","2015-12-11",69.370003
"630","2015-12-14",69.220001
"631","2015-12-15",73.639999
"632","2015-12-16",74.449997
"633","2015-12-17",71.620003
"634","2015-12-18",71.239998
"635","2015-12-21",71.639999
"636","2015-12-22",74.760002
"637","2015-12-23",76.660004
"638","2015-12-24",76.400002
"639","2015-12-28",74.279999
"640","2015-12-29",74.129997
"641","2015-12-30",75.879997
"642","2015-12-31",74.629997
"643","2016-01-04",72.610001
"644","2016-01-05",73.199997
"645","2016-01-06",70.269997
"646","2016-01-07",66.849998
"647","2016-01-08",65.099998
"648","2016-01-11",65.169998
"649","2016-01-12",65.970001
"650","2016-01-13",61.830002
"651","2016-01-14",65.720001
"652","2016-01-15",65.800003
"653","2016-01-19",64.43
"654","2016-01-20",64.639999
"655","2016-01-21",63.66
"656","2016-01-22",64.300003
"657","2016-01-25",63.470001
"658","2016-01-26",64.309998
"659","2016-01-27",62.360001
"660","2016-01-28",57.299999
"661","2016-01-29",58.09
"662","2016-02-01",62.16
"663","2016-02-02",65.709999
"664","2016-02-03",68.32
"665","2016-02-04",68.800003
"666","2016-02-05",69.480003
"667","2016-02-08",65.139999
"668","2016-02-09",63.009998
"669","2016-02-10",62.490002
"670","2016-02-11",60.52
"671","2016-02-12",62.349998
"672","2016-02-16",64.220001
"673","2016-02-17",67.330002
"674","2016-02-18",66.199997
"675","2016-02-19",64.739998
"676","2016-02-22",65.269997
"677","2016-02-23",65.339996
"678","2016-02-24",66.260002
"679","2016-02-25",67.32
"680","2016-02-26",69.239998
"681","2016-02-29",65.029999
"682","2016-03-01",65.650002
"683","2016-03-02",66.470001
"684","2016-03-03",63.59
"685","2016-03-04",62.150002
"686","2016-03-07",64.919998
"687","2016-03-08",61.919998
"688","2016-03-09",63.43
"689","2016-03-10",63.5
"690","2016-03-11",68.970001
"691","2016-03-14",69.610001
"692","2016-03-15",59.509998
"693","2016-03-16",55.689999
"694","2016-03-17",53.419998
"695","2016-03-18",54.619999
"696","2016-03-21",58.959999
"697","2016-03-22",61.049999
"698","2016-03-23",60.439999
"699","2016-03-24",60.060001
"700","2016-03-28",58.98
"701","2016-03-29",61.360001
"702","2016-03-30",59.91
"703","2016-03-31",61.279999
"704","2016-04-01",64.309998
"705","2016-04-04",63.75
"706","2016-04-05",62.5
"707","2016-04-06",65.230003
"708","2016-04-07",64.260002
"709","2016-04-08",63.290001
"710","2016-04-11",61.150002
"711","2016-04-12",58.400002
"712","2016-04-13",60.130001
"713","2016-04-14",58.919998
"714","2016-04-15",59.110001
"715","2016-04-18",60.369999
"716","2016-04-19",61.860001
"717","2016-04-20",61.779999
"718","2016-04-21",64.699997
"719","2016-04-22",66.269997
"720","2016-04-25",64.089996
"721","2016-04-26",65.370003
"722","2016-04-27",65.389999
"723","2016-04-28",63.810001
"724","2016-04-29",62.52
"725","2016-05-02",60.709999
"726","2016-05-03",64.839996
"727","2016-05-04",63.080002
"728","2016-05-05",60.82
"729","2016-05-06",56.400002
"730","2016-05-09",59.849998
"731","2016-05-10",59.790001
"732","2016-05-11",57.75
"733","2016-05-12",57.419998
"734","2016-05-13",58.400002
"735","2016-05-16",59.740002
"736","2016-05-17",61.990002
"737","2016-05-18",60.57
"738","2016-05-19",58.970001
"739","2016-05-20",61.029999
"740","2016-05-23",59.23
"741","2016-05-24",60.869999
"742","2016-05-25",60.610001
"743","2016-05-26",61.48
"744","2016-05-27",62.830002
"745","2016-05-31",63.360001
"746","2016-06-01",65.190002
"747","2016-06-02",65.900002
"748","2016-06-03",65.110001
"749","2016-06-06",65.019997
"750","2016-06-07",64.410004
"751","2016-06-08",63.07
"752","2016-06-09",62.529999
"753","2016-06-10",59.77
"754","2016-06-13",59.630001
"755","2016-06-14",59.669998
"756","2016-06-15",60.119999
"757","2016-06-16",58.77
"758","2016-06-17",58.029999
"759","2016-06-20",58.009998
"760","2016-06-21",56.529999
"761","2016-06-22",56.68
"762","2016-06-23",58.720001
"763","2016-06-24",55.970001
"764","2016-06-27",54.049999
"765","2016-06-28",56.23
"766","2016-06-29",59.900002
"767","2016-06-30",60.779999
"768","2016-07-01",61.84
"769","2016-07-05",60.220001
"770","2016-07-06",61.950001
"771","2016-07-07",61.470001
"772","2016-07-08",62.290001
"773","2016-07-11",62.52
"774","2016-07-12",61.900002
"775","2016-07-13",62.16
"776","2016-07-14",62.450001
"777","2016-07-15",62.450001
"778","2016-07-18",63.200001
"779","2016-07-19",62.16
"780","2016-07-20",66.82
"781","2016-07-21",67.529999
"782","2016-07-22",66.489998
"783","2016-07-25",66.809998
"784","2016-07-26",66.860001
"785","2016-07-27",67.889999
"786","2016-07-28",67.339996
"787","2016-07-29",67.339996
"788","2016-08-01",67.370003
"789","2016-08-02",76.910004
"790","2016-08-03",79.660004
"791","2016-08-04",78.809998
"792","2016-08-05",79.989998
"793","2016-08-08",79.989998
"794","2016-08-09",79.970001
"795","2016-08-10",78.769997
"796","2016-08-11",78.980003
"797","2016-08-12",79.699997
"798","2016-08-15",79.75
"799","2016-08-16",79.370003
"800","2016-08-17",80.650002
"801","2016-08-18",80.169998
"802","2016-08-19",81.07
"803","2016-08-22",81.480003
"804","2016-08-23",83.059998
"805","2016-08-24",79.139999
"806","2016-08-25",75.239998
"807","2016-08-26",74.919998
"808","2016-08-29",74.199997
"809","2016-08-30",75.050003
"810","2016-08-31",74.540001
"811","2016-09-01",75.589996
"812","2016-09-02",72.419998
"813","2016-09-06",74.919998
"814","2016-09-07",74.550003
"815","2016-09-08",74.220001
"816","2016-09-09",73.07
"817","2016-09-12",75.459999
"818","2016-09-13",74.57
"819","2016-09-14",75.330002
"820","2016-09-15",76.269997
"821","2016-09-16",76.120003
"822","2016-09-19",75.410004
"823","2016-09-20",74.099998
"824","2016-09-21",74.089996
"825","2016-09-22",74.379997
"826","2016-09-23",76.309998
"827","2016-09-26",71.099998
"828","2016-09-27",71.230003
"829","2016-09-28",72.470001
"830","2016-09-29",68.989998
"831","2016-09-30",69.779999
"832","2016-10-03",71.169998
"833","2016-10-04",70.769997
"834","2016-10-05",71.07
"835","2016-10-06",69.480003
"836","2016-10-07",69.790001
"837","2016-10-10",70.779999
"838","2016-10-11",68.160004
"839","2016-10-12",66.580002
"840","2016-10-13",66.910004
"841","2016-10-14",65.82
"842","2016-10-17",64.959999
"843","2016-10-18",64.169998
"844","2016-10-19",63.869999
"845","2016-10-20",63.849998
"846","2016-10-21",62.099998
"847","2016-10-24",61.669998
"848","2016-10-25",63.080002
"849","2016-10-26",62.869999
"850","2016-10-27",63.040001
"851","2016-10-28",61.380001
"852","2016-10-31",59.259998
"853","2016-11-01",60.009998
"854","2016-11-02",57.700001
"855","2016-11-03",53.529999
"856","2016-11-04",54.650002
"857","2016-11-07",56.91
"858","2016-11-08",57.860001
"859","2016-11-09",63.849998
"860","2016-11-10",65.190002
"861","2016-11-11",65.910004
"862","2016-11-14",67.879997
"863","2016-11-15",67.800003
"864","2016-11-16",59.650002
"865","2016-11-17",55.32
"866","2016-11-18",54.59
"867","2016-11-21",56.860001
"868","2016-11-22",56
"869","2016-11-23",56.869999
"870","2016-11-25",57.209999
"871","2016-11-28",57.669998
"872","2016-11-29",52.419998
"873","2016-11-30",52.700001
"874","2016-12-01",53.099998
"875","2016-12-02",53.610001
"876","2016-12-05",53.560001
"877","2016-12-06",53.720001
"878","2016-12-07",51.360001
"879","2016-12-08",52.349998
"880","2016-12-09",52.599998
"881","2016-12-12",52.040001
"882","2016-12-13",53.040001
"883","2016-12-14",52.720001
"884","2016-12-15",52.07
"885","2016-12-16",53.68
"886","2016-12-19",53.380001
"887","2016-12-20",53.16
"888","2016-12-21",52.43
"889","2016-12-22",52.029999
"890","2016-12-23",53.18
"891","2016-12-27",51.77
"892","2016-12-28",49.689999
"893","2016-12-29",49.509998
"894","2016-12-30",49.82
"895","2017-01-03",51.73
"896","2017-01-04",53.189999
"897","2017-01-05",53.830002
"898","2017-01-06",52.75
"899","2017-01-09",53.549999
"900","2017-01-10",53.75
"901","2017-01-11",50.439999
"902","2017-01-12",51.619999
"903","2017-01-13",50.639999
"904","2017-01-17",49.419998
"905","2017-01-18",46.529999
"906","2017-01-19",48.119999
"907","2017-01-20",46.080002
"908","2017-01-23",45.639999
"909","2017-01-24",46.209999
"910","2017-01-25",47.09
"911","2017-01-26",46.549999
"912","2017-01-27",47.07
"913","2017-01-30",46.450001
"914","2017-01-31",48.73
"915","2017-02-01",48.990002
"916","2017-02-02",49.700001
"917","2017-02-03",49.330002
"918","2017-02-06",50.68
"919","2017-02-07",50.23
"920","2017-02-08",49.419998
"921","2017-02-09",49.060001
"922","2017-02-10",49.27
"923","2017-02-13",49.73
"924","2017-02-14",51.139999
"925","2017-02-15",52.5
"926","2017-02-16",52.5
"927","2017-02-17",54.740002
"928","2017-02-21",54.110001
"929","2017-02-22",54.209999
"930","2017-02-23",54.470001
"931","2017-02-24",53.380001
"932","2017-02-27",54.599998
"933","2017-02-28",52.419998
"934","2017-03-01",51.549999
"935","2017-03-02",51.950001
"936","2017-03-03",51.889999
"937","2017-03-06",51.259998
"938","2017-03-07",49.709999
"939","2017-03-08",50.169998
"940","2017-03-09",49.560001
"941","2017-03-10",49.389999
"942","2017-03-13",49.240002
"943","2017-03-14",47.98
"944","2017-03-15",48.59
"945","2017-03-16",47.950001
"946","2017-03-17",46.900002
