"","date","PRGO"
"78","2007-04-25",19.450001
"79","2007-04-26",19.48
"80","2007-04-27",19.27
"81","2007-04-30",19
"82","2007-05-01",18.98
"83","2007-05-02",19.08
"84","2007-05-03",19.16
"85","2007-05-04",19.33
"86","2007-05-07",19.35
"87","2007-05-08",19.75
"88","2007-05-09",19.65
"89","2007-05-10",19.290001
"90","2007-05-11",19.870001
"91","2007-05-14",19.540001
"92","2007-05-15",19.09
"93","2007-05-16",19.85
"94","2007-05-17",19.82
"95","2007-05-18",20.16
"96","2007-05-21",20.299999
"97","2007-05-22",20.370001
"98","2007-05-23",20.299999
"99","2007-05-24",19.67
"100","2007-05-25",19.59
"101","2007-05-29",19.67
"102","2007-05-30",19.48
"103","2007-05-31",19.559999
"104","2007-06-01",19.799999
"105","2007-06-04",20.030001
"106","2007-06-05",20
"107","2007-06-06",20.049999
"108","2007-06-07",20
"109","2007-06-08",19.709999
"110","2007-06-11",19.799999
"111","2007-06-12",19.549999
"112","2007-06-13",19.84
"113","2007-06-14",19.9
"114","2007-06-15",19.77
"115","2007-06-18",19.889999
"116","2007-06-19",19.59
"117","2007-06-20",19.059999
"118","2007-06-21",19.379999
"119","2007-06-22",19.34
"120","2007-06-25",19.24
"121","2007-06-26",19.66
"122","2007-06-27",19.59
"123","2007-06-28",19.42
"124","2007-06-29",19.58
"125","2007-07-02",19.620001
"126","2007-07-03",19.889999
"127","2007-07-05",19.950001
"128","2007-07-06",20.120001
"129","2007-07-09",20.01
"130","2007-07-10",19.98
"131","2007-07-11",20.4
"132","2007-07-12",20.58
"133","2007-07-13",20.549999
"134","2007-07-16",20.450001
"135","2007-07-17",20.65
"136","2007-07-18",20.370001
"137","2007-07-19",20.49
"138","2007-07-20",20.16
"139","2007-07-23",20.23
"140","2007-07-24",19.76
"141","2007-07-25",19.75
"142","2007-07-26",19.049999
"143","2007-07-27",18.49
"144","2007-07-30",18.58
"145","2007-07-31",18.65
"146","2007-08-01",19.27
"147","2007-08-02",19.690001
"148","2007-08-03",19.43
"149","2007-08-06",20.49
"150","2007-08-07",20.610001
"151","2007-08-08",21.780001
"152","2007-08-09",22.27
"153","2007-08-10",21.58
"154","2007-08-13",21.99
"155","2007-08-14",21.889999
"156","2007-08-15",21.719999
"157","2007-08-16",21.59
"158","2007-08-17",21.67
"159","2007-08-20",22.16
"160","2007-08-21",21.91
"161","2007-08-22",22.02
"162","2007-08-23",20.290001
"163","2007-08-24",20.530001
"164","2007-08-27",20.629999
"165","2007-08-28",20.190001
"166","2007-08-29",20.66
"167","2007-08-30",20.5
"168","2007-08-31",20.709999
"169","2007-09-04",20.99
"170","2007-09-05",21.299999
"171","2007-09-06",21.35
"172","2007-09-07",21.16
"173","2007-09-10",21.139999
"174","2007-09-11",21.139999
"175","2007-09-12",21.24
"176","2007-09-13",21.370001
"177","2007-09-14",21.52
"178","2007-09-17",21.209999
"179","2007-09-18",21.719999
"180","2007-09-19",21.91
"181","2007-09-20",21.68
"182","2007-09-21",21.75
"183","2007-09-24",21.809999
"184","2007-09-25",21.76
"185","2007-09-26",21.809999
"186","2007-09-27",21.67
"187","2007-09-28",21.35
"188","2007-10-01",21.66
"189","2007-10-02",21.57
"190","2007-10-03",21.48
"191","2007-10-04",21.57
"192","2007-10-05",21.41
"193","2007-10-08",21.5
"194","2007-10-09",22.16
"195","2007-10-10",21.98
"196","2007-10-11",22.290001
"197","2007-10-12",22.549999
"198","2007-10-15",22.33
"199","2007-10-16",22.620001
"200","2007-10-17",22.65
"201","2007-10-18",22.51
"202","2007-10-19",22.4
"203","2007-10-22",22.49
"204","2007-10-23",22.52
"205","2007-10-24",22.66
"206","2007-10-25",23.110001
"207","2007-10-26",23.27
"208","2007-10-29",23.59
"209","2007-10-30",23.440001
"210","2007-10-31",23.709999
"211","2007-11-01",27.059999
"212","2007-11-02",28.92
"213","2007-11-05",29.219999
"214","2007-11-06",30.02
"215","2007-11-07",29.57
"216","2007-11-08",30
"217","2007-11-09",29.91
"218","2007-11-12",29.74
"219","2007-11-13",30.58
"220","2007-11-14",30.17
"221","2007-11-15",30.360001
"222","2007-11-16",30.1
"223","2007-11-19",29.57
"224","2007-11-20",29.870001
"225","2007-11-21",29.639999
"226","2007-11-23",29.98
"227","2007-11-26",29.68
"228","2007-11-27",30.860001
"229","2007-11-28",32.18
"230","2007-11-29",31.379999
"231","2007-11-30",30.9
"232","2007-12-03",30.969999
"233","2007-12-04",30.950001
"234","2007-12-05",30.790001
"235","2007-12-06",30.82
"236","2007-12-07",30.92
"237","2007-12-10",30.950001
"238","2007-12-11",32.549999
"239","2007-12-12",31.74
"240","2007-12-13",32.650002
"241","2007-12-14",32.599998
"242","2007-12-17",32.119999
"243","2007-12-18",32.66
"244","2007-12-19",34
"245","2007-12-20",34.73
"246","2007-12-21",35.080002
"247","2007-12-24",35.599998
"248","2007-12-26",36.189999
"249","2007-12-27",36.09
"250","2007-12-28",35.599998
"251","2007-12-31",35.009998
"252","2008-01-02",34
"253","2008-01-03",34.040001
"254","2008-01-04",33.029999
"255","2008-01-07",33.09
"256","2008-01-08",33.07
"257","2008-01-09",33.259998
"258","2008-01-10",34.400002
"259","2008-01-11",33.41
"260","2008-01-14",33.689999
"261","2008-01-15",33.369999
"262","2008-01-16",34.099998
"263","2008-01-17",33.959999
"264","2008-01-18",32.619999
"265","2008-01-22",32.470001
"266","2008-01-23",31.16
"267","2008-01-24",31.68
"268","2008-01-25",30.110001
"269","2008-01-28",30.379999
"270","2008-01-29",30.559999
"271","2008-01-30",30.799999
"272","2008-01-31",30.84
"273","2008-02-01",31.280001
"274","2008-02-04",32.040001
"275","2008-02-05",33.48
"276","2008-02-06",34.169998
"277","2008-02-07",34.439999
"278","2008-02-08",35.52
"279","2008-02-11",35.950001
"280","2008-02-12",35.330002
"281","2008-02-13",35.560001
"282","2008-02-14",35.02
"283","2008-02-15",34.959999
"284","2008-02-19",35.150002
"285","2008-02-20",34.810001
"286","2008-02-21",33.959999
"287","2008-02-22",34.07
"288","2008-02-25",35.41
"289","2008-02-26",35.009998
"290","2008-02-27",34.709999
"291","2008-02-28",34.349998
"292","2008-02-29",33.419998
"293","2008-03-03",33.099998
"294","2008-03-04",33.490002
"295","2008-03-05",33.709999
"296","2008-03-06",32.279999
"297","2008-03-07",32.09
"298","2008-03-10",32.25
"299","2008-03-11",34.889999
"300","2008-03-12",34.82
"301","2008-03-13",36.07
"302","2008-03-14",34.84
"303","2008-03-17",34.549999
"304","2008-03-18",36.810001
"305","2008-03-19",36.990002
"306","2008-03-20",37.900002
"307","2008-03-24",38.810001
"308","2008-03-25",38.119999
"309","2008-03-26",37.099998
"310","2008-03-27",38.049999
"311","2008-03-28",37.529999
"312","2008-03-31",37.73
"313","2008-04-01",39.150002
"314","2008-04-02",39.07
"315","2008-04-03",38.619999
"316","2008-04-04",39.48
"317","2008-04-07",38.959999
"318","2008-04-08",39.150002
"319","2008-04-09",39.470001
"320","2008-04-10",39.619999
"321","2008-04-11",38.57
"322","2008-04-14",38.389999
"323","2008-04-15",38.439999
"324","2008-04-16",39.990002
"325","2008-04-17",39.419998
"326","2008-04-18",40.220001
"327","2008-04-21",40.029999
"328","2008-04-22",39.240002
"329","2008-04-23",39.599998
"330","2008-04-24",40.16
"331","2008-04-25",40.389999
"332","2008-04-28",41.209999
"333","2008-04-29",40.720001
"334","2008-04-30",40.990002
"335","2008-05-01",41.759998
"336","2008-05-02",42.360001
"337","2008-05-05",42.310001
"338","2008-05-06",35.490002
"339","2008-05-07",33.369999
"340","2008-05-08",33.91
"341","2008-05-09",33.349998
"342","2008-05-12",32.599998
"343","2008-05-13",31.84
"344","2008-05-14",32.25
"345","2008-05-15",32.549999
"346","2008-05-16",32.93
"347","2008-05-19",33.080002
"348","2008-05-20",33.029999
"349","2008-05-21",33.93
"350","2008-05-22",35.860001
"351","2008-05-23",35.779999
"352","2008-05-27",36.419998
"353","2008-05-28",36.57
"354","2008-05-29",36.509998
"355","2008-05-30",36.610001
"356","2008-06-02",35.77
"357","2008-06-03",36.330002
"358","2008-06-04",35.93
"359","2008-06-05",36.82
"360","2008-06-06",36.630001
"361","2008-06-09",35.889999
"362","2008-06-10",34.610001
"363","2008-06-11",33.27
"364","2008-06-12",33.610001
"365","2008-06-13",34.5
"366","2008-06-16",34.029999
"367","2008-06-17",33.349998
"368","2008-06-18",32.349998
"369","2008-06-19",32.82
"370","2008-06-20",32.5
"371","2008-06-23",32.639999
"372","2008-06-24",32.25
"373","2008-06-25",33.16
"374","2008-06-26",32.93
"375","2008-06-27",32.549999
"376","2008-06-30",31.77
"377","2008-07-01",31.799999
"378","2008-07-02",32.759998
"379","2008-07-03",33.18
"380","2008-07-07",32.849998
"381","2008-07-08",34.299999
"382","2008-07-09",34.48
"383","2008-07-10",34.860001
"384","2008-07-11",35.110001
"385","2008-07-14",35.049999
"386","2008-07-15",36.080002
"387","2008-07-16",36.5
"388","2008-07-17",36
"389","2008-07-18",36.060001
"390","2008-07-21",36.07
"391","2008-07-22",36.709999
"392","2008-07-23",36.450001
"393","2008-07-24",35.970001
"394","2008-07-25",36.470001
"395","2008-07-28",36.099998
"396","2008-07-29",35.939999
"397","2008-07-30",35.299999
"398","2008-07-31",35.23
"399","2008-08-01",35.369999
"400","2008-08-04",35.610001
"401","2008-08-05",36.189999
"402","2008-08-06",36.419998
"403","2008-08-07",35
"404","2008-08-08",35.470001
"405","2008-08-11",34.950001
"406","2008-08-12",35.139999
"407","2008-08-13",34.369999
"408","2008-08-14",34.689999
"409","2008-08-15",35.369999
"410","2008-08-18",35.98
"411","2008-08-19",35.549999
"412","2008-08-20",35.110001
"413","2008-08-21",35.970001
"414","2008-08-22",36.459999
"415","2008-08-25",35.849998
"416","2008-08-26",35.150002
"417","2008-08-27",35.330002
"418","2008-08-28",35.259998
"419","2008-08-29",34.990002
"420","2008-09-02",34.900002
"421","2008-09-03",34.900002
"422","2008-09-04",34.490002
"423","2008-09-05",34.700001
"424","2008-09-08",35.119999
"425","2008-09-09",34.740002
"426","2008-09-10",35.439999
"427","2008-09-11",34.900002
"428","2008-09-12",34.439999
"429","2008-09-15",33.639999
"430","2008-09-16",34.849998
"431","2008-09-17",35.869999
"432","2008-09-18",38.5
"433","2008-09-19",39.68
"434","2008-09-22",37.220001
"435","2008-09-23",37.060001
"436","2008-09-24",38
"437","2008-09-25",38.209999
"438","2008-09-26",38.959999
"439","2008-09-29",39.48
"440","2008-09-30",38.459999
"441","2008-10-01",37.860001
"442","2008-10-02",37.509998
"443","2008-10-03",37.27
"444","2008-10-06",35
"445","2008-10-07",35.25
"446","2008-10-08",34.630001
"447","2008-10-09",32.5
"448","2008-10-10",31.33
"449","2008-10-13",34.5
"450","2008-10-14",35.959999
"451","2008-10-15",33.02
"452","2008-10-16",33.43
"453","2008-10-17",32.150002
"454","2008-10-20",32.599998
"455","2008-10-21",31.92
"456","2008-10-22",30.389999
"457","2008-10-23",30.51
"458","2008-10-24",29.290001
"459","2008-10-27",28.26
"460","2008-10-28",29.950001
"461","2008-10-29",31.379999
"462","2008-10-30",34
"463","2008-10-31",34
"464","2008-11-03",34.470001
"465","2008-11-04",33.560001
"466","2008-11-05",32.400002
"467","2008-11-06",31.76
"468","2008-11-07",31.85
"469","2008-11-10",33.41
"470","2008-11-11",33.34
"471","2008-11-12",32.860001
"472","2008-11-13",34.450001
"473","2008-11-14",33.27
"474","2008-11-17",32.43
"475","2008-11-18",33.779999
"476","2008-11-19",32.009998
"477","2008-11-20",30.98
"478","2008-11-21",31.01
"479","2008-11-24",32.900002
"480","2008-11-25",33.77
"481","2008-11-26",33.889999
"482","2008-11-28",34.41
"483","2008-12-01",32.25
"484","2008-12-02",33.209999
"485","2008-12-03",33.310001
"486","2008-12-04",31.98
"487","2008-12-05",31.91
"488","2008-12-08",32.98
"489","2008-12-09",32.689999
"490","2008-12-10",32.419998
"491","2008-12-11",32.23
"492","2008-12-12",32.279999
"493","2008-12-15",30.620001
"494","2008-12-16",31.309999
"495","2008-12-17",32.080002
"496","2008-12-18",33.220001
"497","2008-12-19",33.099998
"498","2008-12-22",32.459999
"499","2008-12-23",32.790001
"500","2008-12-24",31.43
"501","2008-12-26",31.75
"502","2008-12-29",31.1
"503","2008-12-30",31.84
"504","2008-12-31",32.310001
"505","2009-01-02",31.620001
"506","2009-01-05",31
"507","2009-01-06",29.92
"508","2009-01-07",29.01
"509","2009-01-08",28.959999
"510","2009-01-09",29.27
"511","2009-01-12",29.290001
"512","2009-01-13",29.77
"513","2009-01-14",29.26
"514","2009-01-15",29.51
"515","2009-01-16",29.48
"516","2009-01-20",29
"517","2009-01-21",29.209999
"518","2009-01-22",28.889999
"519","2009-01-23",28.950001
"520","2009-01-26",29.309999
"521","2009-01-27",29.469999
"522","2009-01-28",29.799999
"523","2009-01-29",29.790001
"524","2009-01-30",29.35
"525","2009-02-02",29.09
"526","2009-02-03",22.940001
"527","2009-02-04",23.34
"528","2009-02-05",23.860001
"529","2009-02-06",24.459999
"530","2009-02-09",24.110001
"531","2009-02-10",23.690001
"532","2009-02-11",24.01
"533","2009-02-12",24.42
"534","2009-02-13",24.219999
"535","2009-02-17",23.93
"536","2009-02-18",23.549999
"537","2009-02-19",23.030001
"538","2009-02-20",22.43
"539","2009-02-23",21.42
"540","2009-02-24",20.540001
"541","2009-02-25",20.99
"542","2009-02-26",20.360001
"543","2009-02-27",20.09
"544","2009-03-02",18.889999
"545","2009-03-03",19.25
"546","2009-03-04",19.84
"547","2009-03-05",19.209999
"548","2009-03-06",19.34
"549","2009-03-09",19.24
"550","2009-03-10",19.549999
"551","2009-03-11",20.440001
"552","2009-03-12",21.879999
"553","2009-03-13",22
"554","2009-03-16",22.51
"555","2009-03-17",23.24
"556","2009-03-18",23.299999
"557","2009-03-19",22.49
"558","2009-03-20",22.16
"559","2009-03-23",23.33
"560","2009-03-24",22.950001
"561","2009-03-25",23.690001
"562","2009-03-26",25.08
"563","2009-03-27",25.030001
"564","2009-03-30",24.82
"565","2009-03-31",24.83
"566","2009-04-01",24.74
"567","2009-04-02",24.16
"568","2009-04-03",23.77
"569","2009-04-06",23.85
"570","2009-04-07",23.73
"571","2009-04-08",24.1
"572","2009-04-09",24.34
"573","2009-04-13",24.469999
"574","2009-04-14",23.6
"575","2009-04-15",23.530001
"576","2009-04-16",24.190001
"577","2009-04-17",24.389999
"578","2009-04-20",23.91
"579","2009-04-21",23.709999
"580","2009-04-22",23.85
"581","2009-04-23",24.700001
"582","2009-04-24",25.41
"583","2009-04-27",25.83
"584","2009-04-28",25.4
"585","2009-04-29",26.27
"586","2009-04-30",25.92
"587","2009-05-01",25.82
"588","2009-05-04",26.379999
"589","2009-05-05",25.860001
"590","2009-05-06",25.139999
"591","2009-05-07",26.879999
"592","2009-05-08",27.16
"593","2009-05-11",27
"594","2009-05-12",26.940001
"595","2009-05-13",26.77
"596","2009-05-14",26.700001
"597","2009-05-15",26.57
"598","2009-05-18",26.780001
"599","2009-05-19",27.08
"600","2009-05-20",27.110001
"601","2009-05-21",26.700001
"602","2009-05-22",26.92
"603","2009-05-26",27.09
"604","2009-05-27",27.370001
"605","2009-05-28",26.84
"606","2009-05-29",26.860001
"607","2009-06-01",27
"608","2009-06-02",26.73
"609","2009-06-03",26.379999
"610","2009-06-04",26.42
"611","2009-06-05",26.389999
"612","2009-06-08",26.26
"613","2009-06-09",25.790001
"614","2009-06-10",25.690001
"615","2009-06-11",26.26
"616","2009-06-12",26.459999
"617","2009-06-15",25.860001
"618","2009-06-16",25.950001
"619","2009-06-17",26.530001
"620","2009-06-18",26.85
"621","2009-06-19",26.809999
"622","2009-06-22",25.809999
"623","2009-06-23",26.07
"624","2009-06-24",26.540001
"625","2009-06-25",27.17
"626","2009-06-26",27.790001
"627","2009-06-29",28.139999
"628","2009-06-30",27.780001
"629","2009-07-01",28.059999
"630","2009-07-02",27.67
"631","2009-07-06",27.74
"632","2009-07-07",27.23
"633","2009-07-08",27.35
"634","2009-07-09",27.1
"635","2009-07-10",26.629999
"636","2009-07-13",27.280001
"637","2009-07-14",27.629999
"638","2009-07-15",27.75
"639","2009-07-16",27.780001
"640","2009-07-17",27.93
"641","2009-07-20",28.299999
"642","2009-07-21",28.290001
"643","2009-07-22",27.93
"644","2009-07-23",28.27
"645","2009-07-24",28.309999
"646","2009-07-27",28.290001
"647","2009-07-28",27.83
"648","2009-07-29",27.719999
"649","2009-07-30",27.360001
"650","2009-07-31",27.139999
"651","2009-08-03",28.030001
"652","2009-08-04",28
"653","2009-08-05",27.4
"654","2009-08-06",26.889999
"655","2009-08-07",26.77
"656","2009-08-10",26.75
"657","2009-08-11",26.5
"658","2009-08-12",26.530001
"659","2009-08-13",26.77
"660","2009-08-14",26.5
"661","2009-08-17",26.5
"662","2009-08-18",27.879999
"663","2009-08-19",28.139999
"664","2009-08-20",28.67
"665","2009-08-21",29
"666","2009-08-24",29.43
"667","2009-08-25",30.059999
"668","2009-08-26",29.6
"669","2009-08-27",29.6
"670","2009-08-28",29.76
"671","2009-08-31",29.52
"672","2009-09-01",29.290001
"673","2009-09-02",29.280001
"674","2009-09-03",29.129999
"675","2009-09-04",29.719999
"676","2009-09-08",30.360001
"677","2009-09-09",30.809999
"678","2009-09-10",31.01
"679","2009-09-11",31.200001
"680","2009-09-14",31
"681","2009-09-15",31.190001
"682","2009-09-16",32.169998
"683","2009-09-17",32.209999
"684","2009-09-18",31.879999
"685","2009-09-21",32.48
"686","2009-09-22",32.549999
"687","2009-09-23",32.200001
"688","2009-09-24",31.98
"689","2009-09-25",31.559999
"690","2009-09-28",32.32
"691","2009-09-29",33.529999
"692","2009-09-30",33.990002
"693","2009-10-01",33.91
"694","2009-10-02",33.689999
"695","2009-10-05",34
"696","2009-10-06",34.880001
"697","2009-10-07",35.099998
"698","2009-10-08",35.919998
"699","2009-10-09",36.040001
"700","2009-10-12",36.189999
"701","2009-10-13",37.09
"702","2009-10-14",37.720001
"703","2009-10-15",37.849998
"704","2009-10-16",37.41
"705","2009-10-19",38.580002
"706","2009-10-20",38.029999
"707","2009-10-21",37.049999
"708","2009-10-22",36.380001
"709","2009-10-23",36.77
"710","2009-10-26",36.689999
"711","2009-10-27",36.900002
"712","2009-10-28",36.369999
"713","2009-10-29",36.84
"714","2009-10-30",37.189999
"715","2009-11-02",38.099998
"716","2009-11-03",38.27
"717","2009-11-04",37.810001
"718","2009-11-05",38.740002
"719","2009-11-06",39.18
"720","2009-11-09",39.619999
"721","2009-11-10",39.470001
"722","2009-11-11",39.93
"723","2009-11-12",39.700001
"724","2009-11-13",40.189999
"725","2009-11-16",40
"726","2009-11-17",39.740002
"727","2009-11-18",39.32
"728","2009-11-19",39.169998
"729","2009-11-20",39.310001
"730","2009-11-23",39.75
"731","2009-11-24",39.93
"732","2009-11-25",40.57
"733","2009-11-27",40.68
"734","2009-11-30",40.139999
"735","2009-12-01",40.84
"736","2009-12-02",39.830002
"737","2009-12-03",39.400002
"738","2009-12-04",39.490002
"739","2009-12-07",39.66
"740","2009-12-08",39.59
"741","2009-12-09",39.5
"742","2009-12-10",40.27
"743","2009-12-11",39.599998
"744","2009-12-14",39.91
"745","2009-12-15",39.220001
"746","2009-12-16",38.889999
"747","2009-12-17",38.369999
"748","2009-12-18",38.119999
"749","2009-12-21",38.77
"750","2009-12-22",39.259998
"751","2009-12-23",39.040001
"752","2009-12-24",39.48
"753","2009-12-28",39.490002
"754","2009-12-29",39.27
"755","2009-12-30",39.689999
"756","2009-12-31",39.830002
"757","2010-01-04",40.349998
"758","2010-01-05",38.790001
"759","2010-01-06",38.299999
"760","2010-01-07",37.990002
"761","2010-01-08",37.779999
"762","2010-01-11",39.439999
"763","2010-01-12",41.110001
"764","2010-01-13",41.91
"765","2010-01-14",42.130001
"766","2010-01-15",42.150002
"767","2010-01-19",43.009998
"768","2010-01-20",42.779999
"769","2010-01-21",42.549999
"770","2010-01-22",42.560001
"771","2010-01-25",41.580002
"772","2010-01-26",42.5
"773","2010-01-27",43.049999
"774","2010-01-28",43.529999
"775","2010-01-29",44.279999
"776","2010-02-01",44.200001
"777","2010-02-02",45.919998
"778","2010-02-03",46.27
"779","2010-02-04",45.779999
"780","2010-02-05",45.290001
"781","2010-02-08",45.740002
"782","2010-02-09",46.32
"783","2010-02-10",45.810001
"784","2010-02-11",47.060001
"785","2010-02-12",48.549999
"786","2010-02-16",48.470001
"787","2010-02-17",48.119999
"788","2010-02-18",49.200001
"789","2010-02-19",49.880001
"790","2010-02-22",49.200001
"791","2010-02-23",48.970001
"792","2010-02-24",48.709999
"793","2010-02-25",49.650002
"794","2010-02-26",49.57
"795","2010-03-01",51.16
"796","2010-03-02",52.68
"797","2010-03-03",52.240002
"798","2010-03-04",51.279999
"799","2010-03-05",50.73
"800","2010-03-08",50.139999
"801","2010-03-09",49.330002
"802","2010-03-10",50.099998
"803","2010-03-11",50.77
"804","2010-03-12",50.68
"805","2010-03-15",50.939999
"806","2010-03-16",51.52
"807","2010-03-17",50.060001
"808","2010-03-18",50.189999
"809","2010-03-19",50.380001
"810","2010-03-22",51.130001
"811","2010-03-23",57.200001
"812","2010-03-24",57.799999
"813","2010-03-25",56.529999
"814","2010-03-26",56.790001
"815","2010-03-29",58.220001
"816","2010-03-30",58.68
"817","2010-03-31",58.720001
"818","2010-04-01",59.080002
"819","2010-04-05",61.009998
"820","2010-04-06",60.689999
"821","2010-04-07",59.580002
"822","2010-04-08",59
"823","2010-04-09",59
"824","2010-04-12",59.91
"825","2010-04-13",60.77
"826","2010-04-14",60.990002
"827","2010-04-15",61.98
"828","2010-04-16",60.349998
"829","2010-04-19",59.470001
"830","2010-04-20",60
"831","2010-04-21",59.07
"832","2010-04-22",59.869999
"833","2010-04-23",60.580002
"834","2010-04-26",60.240002
"835","2010-04-27",59.419998
"836","2010-04-28",59.040001
"837","2010-04-29",63.470001
"838","2010-04-30",61.139999
"839","2010-05-03",62.869999
"840","2010-05-04",61.959999
"841","2010-05-05",61.669998
"842","2010-05-06",59.330002
"843","2010-05-07",57.57
"844","2010-05-10",61.98
"845","2010-05-11",63.43
"846","2010-05-12",64.349998
"847","2010-05-13",62.450001
"848","2010-05-14",60.509998
"849","2010-05-17",59.970001
"850","2010-05-18",58.509998
"851","2010-05-19",58.299999
"852","2010-05-20",56.049999
"853","2010-05-21",58.59
"854","2010-05-24",57.040001
"855","2010-05-25",56.099998
"856","2010-05-26",58.099998
"857","2010-05-27",60.240002
"858","2010-05-28",59.41
"859","2010-06-01",56.52
"860","2010-06-02",57.490002
"861","2010-06-03",58.900002
"862","2010-06-04",56.98
"863","2010-06-07",55.82
"864","2010-06-08",57.669998
"865","2010-06-09",58.34
"866","2010-06-10",59.59
"867","2010-06-11",59.900002
"868","2010-06-14",59.759998
"869","2010-06-15",60.18
"870","2010-06-16",59.23
"871","2010-06-17",59.419998
"872","2010-06-18",58.77
"873","2010-06-21",59.970001
"874","2010-06-22",59.150002
"875","2010-06-23",58.549999
"876","2010-06-24",57.779999
"877","2010-06-25",59.189999
"878","2010-06-28",59.299999
"879","2010-06-29",59.209999
"880","2010-06-30",59.07
"881","2010-07-01",57.490002
"882","2010-07-02",57.25
"883","2010-07-06",57.060001
"884","2010-07-07",56.439999
"885","2010-07-08",57.5
"886","2010-07-09",58.049999
"887","2010-07-12",56.880001
"888","2010-07-13",57.34
"889","2010-07-14",57.110001
"890","2010-07-15",58.799999
"891","2010-07-16",57.290001
"892","2010-07-19",55.279999
"893","2010-07-20",55.580002
"894","2010-07-21",55.119999
"895","2010-07-22",56.009998
"896","2010-07-23",56.18
"897","2010-07-26",58.150002
"898","2010-07-27",57.740002
"899","2010-07-28",56.16
"900","2010-07-29",55.25
"901","2010-07-30",56.009998
"902","2010-08-02",56.720001
"903","2010-08-03",57.610001
"904","2010-08-04",58.220001
"905","2010-08-05",57.889999
"906","2010-08-06",58.07
"907","2010-08-09",58.939999
"908","2010-08-10",58.98
"909","2010-08-11",56.950001
"910","2010-08-12",59.209999
"911","2010-08-13",58.939999
"912","2010-08-16",58.75
"913","2010-08-17",59
"914","2010-08-18",58.799999
"915","2010-08-19",58.82
"916","2010-08-20",58.200001
"917","2010-08-23",58.009998
"918","2010-08-24",57.5
"919","2010-08-25",57.48
"920","2010-08-26",57.41
"921","2010-08-27",58.130001
"922","2010-08-30",57.619999
"923","2010-08-31",57.009998
"924","2010-09-01",57.990002
"925","2010-09-02",57.900002
"926","2010-09-03",58.259998
"927","2010-09-07",58.009998
"928","2010-09-08",58.900002
"929","2010-09-09",58.889999
"930","2010-09-10",58.900002
"931","2010-09-13",60.380001
"932","2010-09-14",62.16
"933","2010-09-15",64.43
"934","2010-09-16",63.240002
"935","2010-09-17",61.950001
"936","2010-09-20",63.119999
"937","2010-09-21",63.540001
"938","2010-09-22",64.519997
"939","2010-09-23",64.230003
"940","2010-09-24",66.639999
"941","2010-09-27",65.849998
"942","2010-09-28",65.459999
"943","2010-09-29",64.510002
"944","2010-09-30",64.220001
"945","2010-10-01",64.470001
"946","2010-10-04",64.18
"947","2010-10-05",65.720001
"948","2010-10-06",65.75
"949","2010-10-07",65.809998
"950","2010-10-08",66.43
"951","2010-10-11",65.57
"952","2010-10-12",66.669998
"953","2010-10-13",66.559998
"954","2010-10-14",65.660004
"955","2010-10-15",65.029999
"956","2010-10-18",64.669998
"957","2010-10-19",63.68
"958","2010-10-20",64.459999
"959","2010-10-21",64.68
"960","2010-10-22",65
"961","2010-10-25",66.199997
"962","2010-10-26",66.379997
