"","date","SCU"
"112","2008-04-25",182.5
"113","2008-04-28",187.5
"114","2008-04-29",192.899994
"115","2008-04-30",194.100006
"116","2008-05-01",213.300003
"117","2008-05-02",204
"118","2008-05-05",214.100006
"119","2008-05-06",207.100006
"120","2008-05-07",203.100006
"121","2008-05-08",198.300003
"122","2008-05-09",198
"123","2008-05-12",200.699997
"124","2008-05-13",200.899994
"125","2008-05-14",211
"126","2008-05-15",218.5
"127","2008-05-16",220
"128","2008-05-19",222.399994
"129","2008-05-20",216.100006
"130","2008-05-21",208.5
"131","2008-05-22",207.899994
"132","2008-05-23",202.199997
"133","2008-05-27",200.399994
"134","2008-05-28",199.699997
"135","2008-05-29",202.399994
"136","2008-05-30",206.399994
"137","2008-06-02",204.300003
"138","2008-06-03",201.399994
"139","2008-06-04",204.300003
"140","2008-06-05",209.5
"141","2008-06-06",209
"142","2008-06-09",208.100006
"143","2008-06-10",213.800003
"144","2008-06-11",211.300003
"145","2008-06-12",208.300003
"146","2008-06-13",211.199997
"147","2008-06-16",211
"148","2008-06-17",209.899994
"149","2008-06-18",205.800003
"150","2008-06-19",207.800003
"151","2008-06-20",209
"152","2008-06-23",211.300003
"153","2008-06-24",201
"154","2008-06-25",203.699997
"155","2008-06-26",190.699997
"156","2008-06-27",186.800003
"157","2008-06-30",190.100006
"158","2008-07-01",188
"159","2008-07-02",177.100006
"160","2008-07-03",171
"161","2008-07-07",164.800003
"162","2008-07-08",175
"163","2008-07-09",159.899994
"164","2008-07-10",164.399994
"165","2008-07-11",166.800003
"166","2008-07-14",160.699997
"167","2008-07-15",157
"168","2008-07-16",163.199997
"169","2008-07-17",170
"170","2008-07-18",172
"171","2008-07-21",170.199997
"172","2008-07-22",173.399994
"173","2008-07-23",172.600006
"174","2008-07-24",161.800003
"175","2008-07-25",162.699997
"176","2008-07-28",156.399994
"177","2008-07-29",164.800003
"178","2008-07-30",166
"179","2008-07-31",163.399994
"180","2008-08-01",165.600006
"181","2008-08-04",164
"182","2008-08-05",170.899994
"183","2008-08-06",176
"184","2008-08-07",170.600006
"185","2008-08-08",180.800003
"186","2008-08-11",187
"187","2008-08-12",178.5
"188","2008-08-13",176
"189","2008-08-14",176.199997
"190","2008-08-15",174.300003
"191","2008-08-18",172.100006
"192","2008-08-19",165.600006
"193","2008-08-20",168.100006
"194","2008-08-21",171.800003
"195","2008-08-22",180
"196","2008-08-25",168
"197","2008-08-26",170.800003
"198","2008-08-27",176.199997
"199","2008-08-28",177.899994
"200","2008-08-29",178.5
"201","2008-09-02",171.899994
"202","2008-09-03",169.800003
"203","2008-09-04",163.399994
"204","2008-09-05",165
"205","2008-09-08",172.899994
"206","2008-09-09",165.699997
"207","2008-09-10",160.399994
"208","2008-09-11",160.600006
"209","2008-09-12",158.899994
"210","2008-09-15",147.899994
"211","2008-09-16",145.800003
"212","2008-09-17",128
"213","2008-09-18",134
"214","2008-09-19",135.800003
"215","2008-09-22",131.800003
"216","2008-09-23",129
"217","2008-09-24",134
"218","2008-09-25",130.100006
"219","2008-09-26",123.5
"220","2008-09-29",116.900002
"221","2008-09-30",116.900002
"222","2008-10-01",112
"223","2008-10-02",93
"224","2008-10-03",94
"225","2008-10-06",89.400002
"226","2008-10-07",79.199997
"227","2008-10-08",70.300003
"228","2008-10-09",59.599998
"229","2008-10-10",60.200001
"230","2008-10-13",67.5
"231","2008-10-14",68
"232","2008-10-15",59.700001
"233","2008-10-16",56
"234","2008-10-17",58.5
"235","2008-10-20",54.299999
"236","2008-10-21",54.299999
"237","2008-10-22",48.5
"238","2008-10-23",41.5
"239","2008-10-24",41.5
"240","2008-10-27",40.200001
"241","2008-10-28",43.200001
"242","2008-10-29",45.599998
"243","2008-10-30",46.700001
"244","2008-10-31",46.5
"245","2008-11-03",44
"246","2008-11-04",47.5
"247","2008-11-05",49.5
"248","2008-11-06",47.599998
"249","2008-11-07",46.599998
"250","2008-11-10",45
"251","2008-11-11",44.599998
"252","2008-11-12",44.5
"253","2008-11-13",45
"254","2008-11-14",48
"255","2008-11-17",43
"256","2008-11-18",43.200001
"257","2008-11-19",40
"258","2008-11-20",39.799999
"259","2008-11-21",39.900002
"260","2008-11-24",41.099998
"261","2008-11-25",41.200001
"262","2008-11-26",50.299999
"263","2008-11-28",49.700001
"264","2008-12-01",46.5
"265","2008-12-02",53.5
"266","2008-12-03",50
"267","2008-12-04",46.200001
"268","2008-12-05",48.5
"269","2008-12-08",51.900002
"270","2008-12-09",49.799999
"271","2008-12-10",51.5
"272","2008-12-11",51.200001
"273","2008-12-12",49
"274","2008-12-15",49.700001
"275","2008-12-16",51.099998
"276","2008-12-17",49.599998
"277","2008-12-18",47.200001
"278","2008-12-19",44.5
"279","2008-12-22",44.599998
"280","2008-12-23",41.299999
"281","2008-12-24",42.200001
"282","2008-12-26",40.599998
"283","2008-12-29",45.200001
"284","2008-12-30",51.900002
"285","2008-12-31",51.5
"286","2009-01-02",53.799999
"287","2009-01-05",47.5
"288","2009-01-06",51.799999
"289","2009-01-07",47.599998
"290","2009-01-08",47.900002
"291","2009-01-09",46
"292","2009-01-12",45.799999
"293","2009-01-13",50.099998
"294","2009-01-14",46.5
"295","2009-01-15",47.799999
"296","2009-01-16",48.5
"297","2009-01-20",47.400002
"298","2009-01-21",48
"299","2009-01-22",47.099998
"300","2009-01-23",46
"301","2009-01-26",47.299999
"302","2009-01-27",48.400002
"303","2009-01-28",51.5
"304","2009-01-29",48.900002
"305","2009-01-30",49.5
"306","2009-02-02",51.099998
"307","2009-02-03",53.099998
"308","2009-02-04",56
"309","2009-02-05",57.099998
"310","2009-02-06",56.099998
"311","2009-02-09",54
"312","2009-02-10",53.5
"313","2009-02-11",54.200001
"314","2009-02-12",57.200001
"315","2009-02-13",54
"316","2009-02-17",55.099998
"317","2009-02-18",54.5
"318","2009-02-19",52.599998
"319","2009-02-20",52.900002
"320","2009-02-23",50.200001
"321","2009-02-24",52.5
"322","2009-02-25",51.5
"323","2009-02-26",51.599998
"324","2009-02-27",51.599998
"325","2009-03-02",48.599998
"326","2009-03-03",50.299999
"327","2009-03-04",57.200001
"328","2009-03-05",56.599998
"329","2009-03-06",55.599998
"330","2009-03-09",53.900002
"331","2009-03-10",59.5
"332","2009-03-11",57.799999
"333","2009-03-12",64.599998
"334","2009-03-13",62.700001
"335","2009-03-16",58.5
"336","2009-03-17",57
"337","2009-03-18",60.400002
"338","2009-03-19",54.200001
"339","2009-03-20",58.400002
"340","2009-03-23",63.099998
"341","2009-03-24",63.099998
"342","2009-03-25",64
"343","2009-03-26",65.699997
"344","2009-03-27",64
"345","2009-03-30",60
"346","2009-03-31",60.700001
"347","2009-04-01",62
"348","2009-04-02",67.900002
"349","2009-04-03",72
"350","2009-04-06",72.099998
"351","2009-04-07",67.5
"352","2009-04-08",70.400002
"353","2009-04-09",74.199997
"354","2009-04-13",77.300003
"355","2009-04-14",71.5
"356","2009-04-15",73.5
"357","2009-04-16",77.400002
"358","2009-04-17",74.699997
"359","2009-04-20",67.800003
"360","2009-04-21",71.300003
"361","2009-04-22",70
"362","2009-04-23",72.400002
"363","2009-04-24",72.5
"364","2009-04-27",73.199997
"365","2009-04-28",71.900002
"366","2009-04-29",74.5
"367","2009-04-30",74.400002
"368","2009-05-01",88
"369","2009-05-04",88.599998
"370","2009-05-05",91.699997
"371","2009-05-06",100.599998
"372","2009-05-07",95.099998
"373","2009-05-08",105.599998
"374","2009-05-11",99
"375","2009-05-12",100
"376","2009-05-13",95
"377","2009-05-14",92.800003
"378","2009-05-15",88.699997
"379","2009-05-18",93.699997
"380","2009-05-19",92.699997
"381","2009-05-20",91.900002
"382","2009-05-21",88.800003
"383","2009-05-22",87.900002
"384","2009-05-26",92.300003
"385","2009-05-27",96.300003
"386","2009-05-28",98
"387","2009-05-29",98.800003
"388","2009-06-01",99.900002
"389","2009-06-02",102.199997
"390","2009-06-03",99.800003
"391","2009-06-04",98.099998
"392","2009-06-05",95.699997
"393","2009-06-08",89.699997
"394","2009-06-09",91.400002
"395","2009-06-10",89.599998
"396","2009-06-11",88.599998
"397","2009-06-12",88
"398","2009-06-15",86
"399","2009-06-16",89.900002
"400","2009-06-17",89.300003
"401","2009-06-18",92.400002
"402","2009-06-19",92.400002
"403","2009-06-22",89.400002
"404","2009-06-23",85.099998
"405","2009-06-24",89.199997
"406","2009-06-25",90.5
"407","2009-06-26",90
"408","2009-06-29",91.5
"409","2009-06-30",89.099998
"410","2009-07-01",91.5
"411","2009-07-02",93.599998
"412","2009-07-06",89.300003
"413","2009-07-07",82.300003
"414","2009-07-08",78
"415","2009-07-09",80.300003
"416","2009-07-10",81.599998
"417","2009-07-13",84.5
"418","2009-07-14",90.300003
"419","2009-07-15",93.800003
"420","2009-07-16",95
"421","2009-07-17",96.599998
"422","2009-07-20",96
"423","2009-07-21",96.699997
"424","2009-07-22",99.5
"425","2009-07-23",99
"426","2009-07-24",99.5
"427","2009-07-27",99.900002
"428","2009-07-28",100.400002
"429","2009-07-29",100
"430","2009-07-30",101.400002
"431","2009-07-31",104.199997
"432","2009-08-03",109.300003
"433","2009-08-04",104.800003
"434","2009-08-05",106.699997
"435","2009-08-06",113.400002
"436","2009-08-07",112
"437","2009-08-10",108.199997
"438","2009-08-11",105.800003
"439","2009-08-12",106.800003
"440","2009-08-13",110.900002
"441","2009-08-14",107.599998
"442","2009-08-17",102.199997
"443","2009-08-18",103.5
"444","2009-08-19",101.400002
"445","2009-08-20",103
"446","2009-08-21",105.900002
"447","2009-08-24",104.5
"448","2009-08-25",104.599998
"449","2009-08-26",102.699997
"450","2009-08-27",100.699997
"451","2009-08-28",103
"452","2009-08-31",99.800003
"453","2009-09-01",95
"454","2009-09-02",103
"455","2009-09-03",103.400002
"456","2009-09-04",105.699997
"457","2009-09-08",107.900002
"458","2009-09-09",112.400002
"459","2009-09-10",109.900002
"460","2009-09-11",111.599998
"461","2009-09-14",110
"462","2009-09-15",110.099998
"463","2009-09-16",116.599998
"464","2009-09-17",112.800003
"465","2009-09-18",113.199997
"466","2009-09-21",117.699997
"467","2009-09-22",114.099998
"468","2009-09-23",115
"469","2009-09-24",113.199997
"470","2009-09-25",113.900002
"471","2009-09-28",118.400002
"472","2009-09-29",120.099998
"473","2009-09-30",121.699997
"474","2009-10-01",120.199997
"475","2009-10-02",119.699997
"476","2009-10-05",123.5
"477","2009-10-06",127.300003
"478","2009-10-07",125.099998
"479","2009-10-08",125.900002
"480","2009-10-09",124.199997
"481","2009-10-12",126.400002
"482","2009-10-13",125.800003
"483","2009-10-14",132.399994
"484","2009-10-15",132.399994
"485","2009-10-16",133.100006
"486","2009-10-19",134
"487","2009-10-20",128.5
"488","2009-10-21",130.899994
"489","2009-10-22",128.899994
"490","2009-10-23",126.5
"491","2009-10-26",128.100006
"492","2009-10-27",125.099998
"493","2009-10-28",115.5
"494","2009-10-29",123.099998
"495","2009-10-30",121.300003
"496","2009-11-02",119.5
"497","2009-11-03",121.400002
"498","2009-11-04",120.800003
"499","2009-11-05",126
"500","2009-11-06",125.699997
"501","2009-11-09",129.800003
"502","2009-11-10",130
"503","2009-11-11",127.199997
"504","2009-11-12",123.800003
"505","2009-11-13",123.400002
"506","2009-11-16",122.5
"507","2009-11-17",122.5
"508","2009-11-18",118.300003
"509","2009-11-19",116.800003
"510","2009-11-20",112.800003
"511","2009-11-23",116.199997
"512","2009-11-24",116.5
"513","2009-11-25",118.5
"514","2009-11-27",116.5
"515","2009-11-30",117
"516","2009-12-01",118
"517","2009-12-02",116.199997
"518","2009-12-03",114.599998
"519","2009-12-04",121.400002
"520","2009-12-07",123.099998
"521","2009-12-08",123.900002
"522","2009-12-09",122.599998
"523","2009-12-10",129.399994
"524","2009-12-11",134.399994
"525","2009-12-14",134.699997
"526","2009-12-15",135.300003
"527","2009-12-16",139.300003
"528","2009-12-17",140.399994
"529","2009-12-18",138.800003
"530","2009-12-21",137.199997
"531","2009-12-22",138.399994
"532","2009-12-23",137.100006
"533","2009-12-24",134.699997
"534","2009-12-28",134.800003
"535","2009-12-29",133.699997
"536","2009-12-30",134
"537","2009-12-31",137.399994
"538","2010-01-04",137.300003
"539","2010-01-05",140.800003
"540","2010-01-06",149.5
"541","2010-01-07",146.199997
"542","2010-01-08",148.100006
"543","2010-01-11",149.399994
"544","2010-01-12",144.800003
"545","2010-01-13",145.899994
"546","2010-01-14",146.5
"547","2010-01-15",144.300003
"548","2010-01-19",143.600006
"549","2010-01-20",145.899994
"550","2010-01-21",142.899994
"551","2010-01-22",138.199997
"552","2010-01-25",140.800003
"553","2010-01-26",139.899994
"554","2010-01-27",139
"555","2010-01-28",137.800003
"556","2010-01-29",135.300003
"557","2010-02-01",136.5
"558","2010-02-02",146.399994
"559","2010-02-03",143.899994
"560","2010-02-04",137.399994
"561","2010-02-05",134.199997
"562","2010-02-08",132.399994
"563","2010-02-09",129.399994
"564","2010-02-10",133.199997
"565","2010-02-11",137.199997
"566","2010-02-12",133.100006
"567","2010-02-16",131.699997
"568","2010-02-17",131
"569","2010-02-18",131.600006
"570","2010-02-19",130.699997
"571","2010-02-22",126.199997
"572","2010-02-23",125.900002
"573","2010-02-24",128.100006
"574","2010-02-25",129.5
"575","2010-02-26",136.600006
"576","2010-03-01",139.300003
"577","2010-03-02",139.699997
"578","2010-03-03",140.899994
"579","2010-03-04",145.399994
"580","2010-03-05",146.100006
"581","2010-03-08",147.800003
"582","2010-03-09",144
"583","2010-03-10",141
"584","2010-03-11",141.899994
"585","2010-03-12",143.399994
"586","2010-03-15",146.199997
"587","2010-03-16",147
"588","2010-03-17",147
"589","2010-03-18",145.699997
"590","2010-03-19",140
"591","2010-03-22",144.899994
"592","2010-03-23",144.5
"593","2010-03-24",145.699997
"594","2010-03-25",147.199997
"595","2010-03-26",149.5
"596","2010-03-29",149.699997
"597","2010-03-30",149.399994
"598","2010-03-31",160
"599","2010-04-01",165
"600","2010-04-05",166.199997
"601","2010-04-06",169.600006
"602","2010-04-07",175.600006
"603","2010-04-08",171.399994
"604","2010-04-09",179
"605","2010-04-12",174.899994
"606","2010-04-13",177.300003
"607","2010-04-14",176.800003
"608","2010-04-15",171.800003
"609","2010-04-16",169.600006
"610","2010-04-19",173.699997
"611","2010-04-20",177.899994
"612","2010-04-21",176.300003
"613","2010-04-22",177.899994
"614","2010-04-23",177.5
"615","2010-04-26",181.5
"616","2010-04-27",176.800003
"617","2010-04-28",174.800003
"618","2010-04-29",176
"619","2010-04-30",175.199997
"620","2010-05-03",177.600006
"621","2010-05-04",174.399994
"622","2010-05-05",176.399994
"623","2010-05-06",170.100006
"624","2010-05-07",164.5
"625","2010-05-10",172.600006
"626","2010-05-11",171.5
"627","2010-05-12",173.199997
"628","2010-05-13",170
"629","2010-05-14",163.399994
"630","2010-05-17",165
"631","2010-05-18",164.899994
"632","2010-05-19",165.399994
"633","2010-05-20",150.5
"634","2010-05-21",153.199997
"635","2010-05-24",151.5
"636","2010-05-25",143.800003
"637","2010-05-26",137.199997
"638","2010-05-27",146.199997
"639","2010-05-28",143.600006
"640","2010-06-01",146.399994
"641","2010-06-02",152.100006
"642","2010-06-03",153.600006
"643","2010-06-04",146.899994
"644","2010-06-07",138.5
"645","2010-06-08",135.600006
"646","2010-06-09",136.800003
"647","2010-06-10",140.100006
"648","2010-06-11",140.100006
"649","2010-06-14",143.699997
"650","2010-06-15",146.800003
"651","2010-06-16",144
"652","2010-06-17",140.5
"653","2010-06-18",139.399994
"654","2010-06-21",142.100006
"655","2010-06-22",142
"656","2010-06-23",142.699997
"657","2010-06-24",140.399994
"658","2010-06-25",138.899994
"659","2010-06-28",135.199997
"660","2010-06-29",128.399994
"661","2010-06-30",125.900002
"662","2010-07-01",120.300003
"663","2010-07-02",123
"664","2010-07-06",120
"665","2010-07-07",124.599998
"666","2010-07-08",125.5
"667","2010-07-09",128.100006
"668","2010-07-12",124.800003
"669","2010-07-13",133.600006
"670","2010-07-14",136.5
"671","2010-07-15",135.100006
"672","2010-07-16",126.400002
"673","2010-07-19",124.699997
"674","2010-07-20",124.599998
"675","2010-07-21",122.599998
"676","2010-07-22",129.399994
"677","2010-07-23",128.5
"678","2010-07-26",134.199997
"679","2010-07-27",139.899994
"680","2010-07-28",138.5
"681","2010-07-29",137.5
"682","2010-07-30",137.399994
"683","2010-08-02",143.600006
"684","2010-08-03",151.5
"685","2010-08-04",153.800003
"686","2010-08-05",156.899994
"687","2010-08-06",150.699997
"688","2010-08-09",151.399994
"689","2010-08-10",146.399994
"690","2010-08-11",139
"691","2010-08-12",137.5
"692","2010-08-13",136.600006
"693","2010-08-16",137
"694","2010-08-17",140.600006
"695","2010-08-18",142.199997
"696","2010-08-19",140.800003
"697","2010-08-20",138
"698","2010-08-23",137.100006
"699","2010-08-24",127.099998
"700","2010-08-25",124.300003
"701","2010-08-26",131.399994
"702","2010-08-27",132.699997
"703","2010-08-30",128.100006
"704","2010-08-31",124.599998
"705","2010-09-01",131.5
"706","2010-09-02",140.600006
"707","2010-09-03",143.800003
"708","2010-09-07",145.5
"709","2010-09-08",146.800003
"710","2010-09-09",144.899994
"711","2010-09-10",143.100006
"712","2010-09-13",145.399994
"713","2010-09-14",145.699997
"714","2010-09-15",144.899994
"715","2010-09-16",145
"716","2010-09-17",148.800003
"717","2010-09-20",149.899994
"718","2010-09-21",150.100006
"719","2010-09-22",144.899994
"720","2010-09-23",141.100006
"721","2010-09-24",145.699997
"722","2010-09-27",144.100006
"723","2010-09-28",144.5
"724","2010-09-29",147.399994
"725","2010-09-30",149
"726","2010-10-01",148.199997
"727","2010-10-04",146.100006
"728","2010-10-05",149.300003
"729","2010-10-06",148.5
"730","2010-10-07",147.300003
"731","2010-10-08",147.5
"732","2010-10-11",149.5
"733","2010-10-12",149.600006
"734","2010-10-13",150.800003
"735","2010-10-14",148.899994
"736","2010-10-15",148.600006
"737","2010-10-18",149.5
"738","2010-10-19",144.5
"739","2010-10-20",147
"740","2010-10-21",147.399994
"741","2010-10-22",145.800003
"742","2010-10-25",145.800003
"743","2010-10-26",145.699997
"744","2010-10-27",140.199997
"745","2010-10-28",147.300003
"746","2010-10-29",147.699997
"747","2010-11-01",148.800003
"748","2010-11-02",152
"749","2010-11-03",152.300003
"750","2010-11-04",159.800003
"751","2010-11-05",158.100006
"752","2010-11-08",155.399994
"753","2010-11-09",152.800003
"754","2010-11-10",152.199997
"755","2010-11-11",151.699997
"756","2010-11-12",149.399994
"757","2010-11-15",149.699997
"758","2010-11-16",147.699997
"759","2010-11-17",146.899994
"760","2010-11-18",147.300003
"761","2010-11-19",147.800003
"762","2010-11-22",143.399994
"763","2010-11-23",137.199997
"764","2010-11-24",139.699997
"765","2010-11-26",140.399994
"766","2010-11-29",139.699997
"767","2010-11-30",137.899994
"768","2010-12-01",140
"769","2010-12-02",145
"770","2010-12-03",145.100006
"771","2010-12-06",146.399994
"772","2010-12-07",144.899994
"773","2010-12-08",141.199997
"774","2010-12-09",140.300003
"775","2010-12-10",142.199997
"776","2010-12-13",141.699997
"777","2010-12-14",140.199997
"778","2010-12-15",140
"779","2010-12-16",139.600006
"780","2010-12-17",138.100006
"781","2010-12-20",136.899994
"782","2010-12-21",146.600006
"783","2010-12-22",150
"784","2010-12-23",152.300003
"785","2010-12-27",154.800003
"786","2010-12-28",157.899994
"787","2010-12-29",157.600006
"788","2010-12-30",155.100006
"789","2010-12-31",155.800003
"790","2011-01-03",156.899994
"791","2011-01-04",152.600006
"792","2011-01-05",155.600006
"793","2011-01-06",156
"794","2011-01-07",155.199997
"795","2011-01-10",156.600006
"796","2011-01-11",155.899994
"797","2011-01-12",157.899994
"798","2011-01-13",158.100006
"799","2011-01-14",161.600006
"800","2011-01-18",160.699997
"801","2011-01-19",159.300003
"802","2011-01-20",157.699997
"803","2011-01-21",156.199997
"804","2011-01-24",159.100006
"805","2011-01-25",157.899994
"806","2011-01-26",158
"807","2011-01-27",161.899994
"808","2011-01-28",158.5
"809","2011-01-31",160.600006
"810","2011-02-01",161.600006
"811","2011-02-02",161.899994
"812","2011-02-03",165.199997
"813","2011-02-04",166
"814","2011-02-07",167.5
"815","2011-02-08",165.399994
"816","2011-02-09",162.800003
"817","2011-02-10",165.600006
"818","2011-02-11",169.699997
"819","2011-02-14",172.300003
"820","2011-02-15",173.899994
"821","2011-02-16",167.399994
"822","2011-02-17",166.100006
"823","2011-02-18",166
"824","2011-02-22",160.300003
"825","2011-02-23",158.5
"826","2011-02-24",159.800003
"827","2011-02-25",161.100006
"828","2011-02-28",161.100006
"829","2011-03-01",159.100006
"830","2011-03-02",159.600006
"831","2011-03-03",164.800003
"832","2011-03-04",164.699997
"833","2011-03-07",160.699997
"834","2011-03-08",160.800003
"835","2011-03-09",161.100006
"836","2011-03-10",159
"837","2011-03-11",161.100006
"838","2011-03-14",156.800003
"839","2011-03-15",154.300003
"840","2011-03-16",154.100006
"841","2011-03-17",154.100006
"842","2011-03-18",153.399994
"843","2011-03-21",157.199997
"844","2011-03-22",159.300003
"845","2011-03-23",159.5
"846","2011-03-24",162.5
"847","2011-03-25",164.600006
"848","2011-03-28",163.399994
"849","2011-03-29",163.5
"850","2011-03-30",164.899994
"851","2011-03-31",163.199997
"852","2011-04-01",162.5
"853","2011-04-04",159.699997
"854","2011-04-05",160.899994
"855","2011-04-06",162.699997
"856","2011-04-07",163.5
"857","2011-04-08",162.600006
"858","2011-04-11",162.300003
"859","2011-04-12",158.800003
"860","2011-04-13",160.600006
"861","2011-04-14",160.399994
"862","2011-04-15",164.199997
"863","2011-04-18",158.5
"864","2011-04-19",158
"865","2011-04-20",161.699997
"866","2011-04-21",162.699997
"867","2011-04-25",161.699997
"868","2011-04-26",163.300003
"869","2011-04-27",162.399994
"870","2011-04-28",162
"871","2011-04-29",160.699997
"872","2011-05-02",159.199997
"873","2011-05-03",157.5
"874","2011-05-04",152.5
"875","2011-05-05",149.399994
"876","2011-05-06",148.199997
"877","2011-05-09",147.399994
"878","2011-05-10",151.699997
"879","2011-05-11",150.899994
"880","2011-05-12",150.5
"881","2011-05-13",148.899994
"882","2011-05-16",146.899994
"883","2011-05-17",144
"884","2011-05-18",146.399994
"885","2011-05-19",149.800003
"886","2011-05-20",149.800003
"887","2011-05-23",147.399994
"888","2011-05-24",146.199997
"889","2011-05-25",145.800003
"890","2011-05-26",145.899994
"891","2011-05-27",145.5
"892","2011-05-31",148.100006
"893","2011-06-01",143.300003
"894","2011-06-02",145.699997
"895","2011-06-03",145.800003
"896","2011-06-06",140.300003
"897","2011-06-07",141.5
"898","2011-06-08",141
"899","2011-06-09",141.399994
"900","2011-06-10",138.600006
"901","2011-06-13",136.300003
"902","2011-06-14",139
"903","2011-06-15",135.600006
"904","2011-06-16",134.899994
"905","2011-06-17",135
"906","2011-06-20",134.899994
"907","2011-06-21",136
"908","2011-06-22",133
"909","2011-06-23",132.300003
"910","2011-06-24",131.300003
"911","2011-06-27",132.100006
"912","2011-06-28",131.800003
"913","2011-06-29",136.399994
"914","2011-06-30",138.699997
"915","2011-07-01",142.600006
"916","2011-07-05",140.800003
"917","2011-07-06",141.100006
"918","2011-07-07",141.399994
"919","2011-07-08",139.399994
"920","2011-07-11",135
"921","2011-07-12",136
"922","2011-07-13",136.300003
"923","2011-07-14",131.600006
"924","2011-07-15",131
"925","2011-07-18",129
"926","2011-07-19",129.399994
"927","2011-07-20",129.699997
"928","2011-07-21",130
"929","2011-07-22",131.600006
"930","2011-07-25",130
"931","2011-07-26",130.199997
"932","2011-07-27",125.699997
"933","2011-07-28",126
"934","2011-07-29",123.599998
"935","2011-08-01",122.900002
"936","2011-08-02",123.599998
"937","2011-08-03",126.099998
"938","2011-08-04",118.199997
"939","2011-08-05",112.300003
"940","2011-08-08",103.800003
"941","2011-08-09",112.599998
"942","2011-08-10",106.699997
"943","2011-08-11",112.900002
"944","2011-08-12",109.800003
"945","2011-08-15",114.199997
"946","2011-08-16",113.599998
"947","2011-08-17",114.199997
"948","2011-08-18",110.5
"949","2011-08-19",104.800003
"950","2011-08-22",103.599998
"951","2011-08-23",104.699997
"952","2011-08-24",110
"953","2011-08-25",106
"954","2011-08-26",102
"955","2011-08-29",112.300003
"956","2011-08-30",112.800003
"957","2011-08-31",113.5
"958","2011-09-01",109
"959","2011-09-02",106.300003
"960","2011-09-06",103.300003
"961","2011-09-07",105.5
"962","2011-09-08",101.800003
"963","2011-09-09",99
"964","2011-09-12",98.400002
"965","2011-09-13",96.900002
"966","2011-09-14",99.199997
"967","2011-09-15",102
"968","2011-09-16",101.5
"969","2011-09-19",97.099998
"970","2011-09-20",97.800003
"971","2011-09-21",94.199997
"972","2011-09-22",91.099998
