"","date","WMS"
"152","2015-03-03",27.209999
"153","2015-03-04",27.440001
"154","2015-03-05",27.76
"155","2015-03-06",27.799999
"156","2015-03-09",27.99
"157","2015-03-10",27.889999
"158","2015-03-11",28.059999
"159","2015-03-12",28.26
"160","2015-03-13",27.85
"161","2015-03-16",28.01
"162","2015-03-17",28.33
"163","2015-03-18",28.6
"164","2015-03-19",28.690001
"165","2015-03-20",28.879999
"166","2015-03-23",28.889999
"167","2015-03-24",29.040001
"168","2015-03-25",29
"169","2015-03-26",28.639999
"170","2015-03-27",29.1
"171","2015-03-30",29.629999
"172","2015-03-31",29.940001
"173","2015-04-01",29.01
"174","2015-04-02",29.030001
"175","2015-04-06",29.110001
"176","2015-04-07",28.26
"177","2015-04-08",28.690001
"178","2015-04-09",28.85
"179","2015-04-10",28.65
"180","2015-04-13",28.65
"181","2015-04-14",29.41
"182","2015-04-15",29.860001
"183","2015-04-16",29.26
"184","2015-04-17",28.889999
"185","2015-04-20",28.74
"186","2015-04-21",28.030001
"187","2015-04-22",28.559999
"188","2015-04-23",28.780001
"189","2015-04-24",28.85
"190","2015-04-27",28.48
"191","2015-04-28",28.950001
"192","2015-04-29",28.75
"193","2015-04-30",28
"194","2015-05-01",27.93
"195","2015-05-04",28.450001
"196","2015-05-05",26.809999
"197","2015-05-06",26.73
"198","2015-05-07",27.49
"199","2015-05-08",27.49
"200","2015-05-11",27.469999
"201","2015-05-12",29.77
"202","2015-05-13",30.049999
"203","2015-05-14",29.870001
"204","2015-05-15",29.559999
"205","2015-05-18",29.690001
"206","2015-05-19",29.5
"207","2015-05-20",29.58
"208","2015-05-21",29.18
"209","2015-05-22",28.940001
"210","2015-05-26",28.67
"211","2015-05-27",29.209999
"212","2015-05-28",29.07
"213","2015-05-29",29.040001
"214","2015-06-01",29.33
"215","2015-06-02",29.889999
"216","2015-06-03",30.02
"217","2015-06-04",30.299999
"218","2015-06-05",30.82
"219","2015-06-08",30.889999
"220","2015-06-09",30.639999
"221","2015-06-10",31.32
"222","2015-06-11",31.27
"223","2015-06-12",31.200001
"224","2015-06-15",32.200001
"225","2015-06-16",32.43
"226","2015-06-17",32.529999
"227","2015-06-18",33.029999
"228","2015-06-19",32.5
"229","2015-06-22",32.360001
"230","2015-06-23",32.02
"231","2015-06-24",31.200001
"232","2015-06-25",30.879999
"233","2015-06-26",30.65
"234","2015-06-29",29.809999
"235","2015-06-30",29.33
"236","2015-07-01",29.280001
"237","2015-07-02",29.209999
"238","2015-07-06",29.459999
"239","2015-07-07",28.969999
"240","2015-07-08",28.950001
"241","2015-07-09",28.610001
"242","2015-07-10",28.969999
"243","2015-07-13",29.389999
"244","2015-07-14",29.25
"245","2015-07-15",28.690001
"246","2015-07-16",28.77
"247","2015-07-17",29.08
"248","2015-07-20",29.01
"249","2015-07-21",28.790001
"250","2015-07-22",28.969999
"251","2015-07-23",28.200001
"252","2015-07-24",27.82
"253","2015-07-27",27.540001
"254","2015-07-28",27.58
"255","2015-07-29",27.27
"256","2015-07-30",27.9
"257","2015-07-31",27.83
"258","2015-08-03",27.860001
"259","2015-08-04",27.440001
"260","2015-08-05",27.82
"261","2015-08-06",27.67
"262","2015-08-07",27.610001
"263","2015-08-10",27.860001
"264","2015-08-11",28.049999
"265","2015-08-12",28.309999
"266","2015-08-13",28.65
"267","2015-08-14",29.120001
"268","2015-08-17",29.42
"269","2015-08-18",28.280001
"270","2015-08-19",28.370001
"271","2015-08-20",28.290001
"272","2015-08-21",27.290001
"273","2015-08-24",26.35
"274","2015-08-25",26.790001
"275","2015-08-26",27.32
"276","2015-08-27",28.08
"277","2015-08-28",28.309999
"278","2015-08-31",28.41
"279","2015-09-01",28.34
"280","2015-09-02",28.5
"281","2015-09-03",28.780001
"282","2015-09-04",28.809999
"283","2015-09-08",29.9
"284","2015-09-09",30.15
"285","2015-09-10",30.120001
"286","2015-09-11",30.52
"287","2015-09-14",30.450001
"288","2015-09-15",30.5
"289","2015-09-16",31.219999
"290","2015-09-17",32.200001
"291","2015-09-18",32.369999
"292","2015-09-21",32.220001
"293","2015-09-22",31.780001
"294","2015-09-23",31.98
"295","2015-09-24",31.799999
"296","2015-09-25",30.91
"297","2015-09-28",29.43
"298","2015-09-29",28.33
"299","2015-09-30",28.93
"300","2015-10-01",29.129999
"301","2015-10-02",29.92
"302","2015-10-05",31.26
"303","2015-10-06",30.85
"304","2015-10-07",31.58
"305","2015-10-08",32.310001
"306","2015-10-09",31.5
"307","2015-10-12",31.459999
"308","2015-10-13",31.040001
"309","2015-10-14",30.52
"310","2015-10-15",30.84
"311","2015-10-16",31.91
"312","2015-10-19",32.07
"313","2015-10-20",31.98
"314","2015-10-21",30.75
"315","2015-10-22",31.129999
"316","2015-10-23",31.17
"317","2015-10-26",31.26
"318","2015-10-27",31.280001
"319","2015-10-28",31.99
"320","2015-10-29",31.5
"321","2015-10-30",31.42
"322","2015-11-02",31.700001
"323","2015-11-03",31.58
"324","2015-11-04",31.33
"325","2015-11-05",31.5
"326","2015-11-06",31.66
"327","2015-11-09",29.82
"328","2015-11-10",30.280001
"329","2015-11-11",30.68
"330","2015-11-12",29.879999
"331","2015-11-13",29.690001
"332","2015-11-16",29.85
"333","2015-11-17",30.559999
"334","2015-11-18",30.040001
"335","2015-11-19",30.42
"336","2015-11-20",30.66
"337","2015-11-23",31.709999
"338","2015-11-24",28.27
"339","2015-11-25",27.91
"340","2015-11-27",27.450001
"341","2015-11-30",26.809999
"342","2015-12-01",26.040001
"343","2015-12-02",25.5
"344","2015-12-03",24.43
"345","2015-12-04",24.459999
"346","2015-12-07",23.629999
"347","2015-12-08",23.309999
"348","2015-12-09",22.629999
"349","2015-12-10",22.549999
"350","2015-12-11",22.389999
"351","2015-12-14",22.799999
"352","2015-12-15",23.76
"353","2015-12-16",23.530001
"354","2015-12-17",22.860001
"355","2015-12-18",22.57
"356","2015-12-21",22.790001
"357","2015-12-22",23.58
"358","2015-12-23",24.18
"359","2015-12-24",24.08
"360","2015-12-28",23.42
"361","2015-12-29",23.440001
"362","2015-12-30",23.77
"363","2015-12-31",24.030001
"364","2016-01-04",22.860001
"365","2016-01-05",22.5
"366","2016-01-06",21.889999
"367","2016-01-07",21.43
"368","2016-01-08",21.07
"369","2016-01-11",20.65
"370","2016-01-12",21.129999
"371","2016-01-13",20.09
"372","2016-01-14",20.370001
"373","2016-01-15",20.190001
"374","2016-01-19",19.99
"375","2016-01-20",20.23
"376","2016-01-21",20.709999
"377","2016-01-22",22.01
"378","2016-01-25",21.200001
"379","2016-01-26",21.139999
"380","2016-01-27",20.969999
"381","2016-01-28",21.059999
"382","2016-01-29",22.58
"383","2016-02-01",22.85
"384","2016-02-02",20.09
"385","2016-02-03",20.84
"386","2016-02-04",21.110001
"387","2016-02-05",19.84
"388","2016-02-08",18.99
"389","2016-02-09",18.83
"390","2016-02-10",18.66
"391","2016-02-11",18.34
"392","2016-02-12",18.559999
"393","2016-02-16",18.41
"394","2016-02-17",19.219999
"395","2016-02-18",18.35
"396","2016-02-19",18.68
"397","2016-02-22",19.959999
"398","2016-02-23",19.370001
"399","2016-02-24",18.91
"400","2016-02-25",18.780001
"401","2016-02-26",19.59
"402","2016-02-29",19.4
"403","2016-03-01",20.02
"404","2016-03-02",19.879999
"405","2016-03-03",20.110001
"406","2016-03-04",21.16
"407","2016-03-07",21.889999
"408","2016-03-08",20.85
"409","2016-03-09",21.17
"410","2016-03-10",20.35
"411","2016-03-11",20.780001
"412","2016-03-14",20.959999
"413","2016-03-15",20.379999
"414","2016-03-16",20.639999
"415","2016-03-17",21.809999
"416","2016-03-18",22.1
"417","2016-03-21",21.41
"418","2016-03-22",21.4
"419","2016-03-23",20.620001
"420","2016-03-24",20.93
"421","2016-03-28",20.690001
"422","2016-03-29",22.360001
"423","2016-03-30",20.860001
"424","2016-03-31",21.299999
"425","2016-04-01",22
"426","2016-04-04",22.48
"427","2016-04-05",22.84
"428","2016-04-06",22.91
"429","2016-04-07",22.700001
"430","2016-04-08",23.110001
"431","2016-04-11",23.35
"432","2016-04-12",23.24
"433","2016-04-13",23.24
"434","2016-04-14",23.49
"435","2016-04-15",23.49
"436","2016-04-18",24.07
"437","2016-04-19",23.709999
"438","2016-04-20",23.82
"439","2016-04-21",23.59
"440","2016-04-22",24.34
"441","2016-04-25",23.700001
"442","2016-04-26",24.02
"443","2016-04-27",24.08
"444","2016-04-28",23.719999
"445","2016-04-29",23.120001
"446","2016-05-02",24.030001
"447","2016-05-03",23.440001
"448","2016-05-04",23.129999
"449","2016-05-05",23.389999
"450","2016-05-06",23.09
"451","2016-05-09",23
"452","2016-05-10",23.85
"453","2016-05-11",23.85
"454","2016-05-12",23.65
"455","2016-05-13",23.51
"456","2016-05-16",23.389999
"457","2016-05-17",23.24
"458","2016-05-18",23.15
"459","2016-05-19",22.379999
"460","2016-05-20",22.82
"461","2016-05-23",22.85
"462","2016-05-24",23.4
"463","2016-05-25",23.33
"464","2016-05-26",23.41
"465","2016-05-27",24.610001
"466","2016-05-31",24.309999
"467","2016-06-01",24.719999
"468","2016-06-02",24.6
"469","2016-06-03",24.219999
"470","2016-06-06",24.43
"471","2016-06-07",25.860001
"472","2016-06-08",26.76
"473","2016-06-09",27.110001
"474","2016-06-10",26.35
"475","2016-06-13",25.84
"476","2016-06-14",26.559999
"477","2016-06-15",26.200001
"478","2016-06-16",26.290001
"479","2016-06-17",26.26
"480","2016-06-20",27.33
"481","2016-06-21",27.190001
"482","2016-06-22",27.110001
"483","2016-06-23",27.389999
"484","2016-06-24",25.91
"485","2016-06-27",24.860001
"486","2016-06-28",25.370001
"487","2016-06-29",26.309999
"488","2016-06-30",27.370001
"489","2016-07-01",27.23
"490","2016-07-05",26.719999
"491","2016-07-06",26.85
"492","2016-07-07",27.129999
"493","2016-07-08",27.860001
"494","2016-07-11",28.15
"495","2016-07-12",28.15
"496","2016-07-13",27.67
"497","2016-07-14",27.889999
"498","2016-07-15",28.17
"499","2016-07-18",27.879999
"500","2016-07-19",27.33
"501","2016-07-20",27.450001
"502","2016-07-21",27.09
"503","2016-07-22",27.190001
"504","2016-07-25",27.26
"505","2016-07-26",27.4
"506","2016-07-27",27.35
"507","2016-07-28",27.09
"508","2016-07-29",26.709999
"509","2016-08-01",26.74
"510","2016-08-02",26.389999
"511","2016-08-03",26.870001
"512","2016-08-04",26.639999
"513","2016-08-05",27.139999
"514","2016-08-08",26.93
"515","2016-08-09",26.709999
"516","2016-08-10",26.73
"517","2016-08-11",25.58
"518","2016-08-12",25.309999
"519","2016-08-15",25.66
"520","2016-08-16",25.07
"521","2016-08-17",24.83
"522","2016-08-18",24.9
"523","2016-08-19",24.709999
"524","2016-08-22",24.6
"525","2016-08-23",24.9
"526","2016-08-24",23.940001
"527","2016-08-25",23.889999
"528","2016-08-26",23.870001
"529","2016-08-29",23.959999
"530","2016-08-30",23.51
"531","2016-08-31",23.129999
"532","2016-09-01",23.24
"533","2016-09-02",23.1
"534","2016-09-06",23.620001
"535","2016-09-07",23.82
"536","2016-09-08",23.719999
"537","2016-09-09",23.15
"538","2016-09-12",23.6
"539","2016-09-13",23.120001
"540","2016-09-14",23.129999
"541","2016-09-15",23.059999
"542","2016-09-16",23.280001
"543","2016-09-19",23.32
"544","2016-09-20",23.34
"545","2016-09-21",23.719999
"546","2016-09-22",24.49
"547","2016-09-23",24.51
"548","2016-09-26",24.360001
"549","2016-09-27",24.41
"550","2016-09-28",24.75
"551","2016-09-29",23.969999
"552","2016-09-30",24.059999
"553","2016-10-03",23.469999
"554","2016-10-04",23.299999
"555","2016-10-05",23.58
"556","2016-10-06",21.58
"557","2016-10-07",22.16
"558","2016-10-10",22.549999
"559","2016-10-11",23
"560","2016-10-12",22.549999
"561","2016-10-13",22.5
"562","2016-10-14",22.25
"563","2016-10-17",22.15
"564","2016-10-18",21.799999
"565","2016-10-19",21.15
"566","2016-10-20",20.799999
"567","2016-10-21",20.5
"568","2016-10-24",20.549999
"569","2016-10-25",20.299999
"570","2016-10-26",19.700001
"571","2016-10-27",19.700001
"572","2016-10-28",19.549999
"573","2016-10-31",19.1
"574","2016-11-01",18.85
"575","2016-11-02",18.799999
"576","2016-11-03",18.700001
"577","2016-11-04",19.25
"578","2016-11-07",19.75
"579","2016-11-08",20
"580","2016-11-09",20.9
"581","2016-11-10",21.65
"582","2016-11-11",22.200001
"583","2016-11-14",20.700001
"584","2016-11-15",20.5
"585","2016-11-16",20.65
"586","2016-11-17",21
"587","2016-11-18",21.049999
"588","2016-11-21",21.15
"589","2016-11-22",21.15
"590","2016-11-23",21.25
"591","2016-11-25",21.35
"592","2016-11-28",20.75
"593","2016-11-29",20.549999
"594","2016-11-30",20.299999
"595","2016-12-01",21
"596","2016-12-02",21
"597","2016-12-05",21
"598","2016-12-06",21.15
"599","2016-12-07",21.35
"600","2016-12-08",21.299999
"601","2016-12-09",21.35
"602","2016-12-12",21
"603","2016-12-13",21.25
"604","2016-12-14",20.950001
"605","2016-12-15",20.950001
"606","2016-12-16",20.35
"607","2016-12-19",20.450001
"608","2016-12-20",20.799999
"609","2016-12-21",20.9
"610","2016-12-22",20.200001
"611","2016-12-23",20.35
"612","2016-12-27",20.75
"613","2016-12-28",20.5
"614","2016-12-29",20.549999
"615","2016-12-30",20.6
"616","2017-01-03",20.950001
"617","2017-01-04",21
"618","2017-01-05",20.65
"619","2017-01-06",20.299999
"620","2017-01-09",20.549999
"621","2017-01-10",21.15
"622","2017-01-11",22.65
"623","2017-01-12",23.299999
"624","2017-01-13",23.799999
"625","2017-01-17",22.9
"626","2017-01-18",23.549999
"627","2017-01-19",23.5
"628","2017-01-20",23.85
"629","2017-01-23",24.1
"630","2017-01-24",24.25
"631","2017-01-25",25.4
"632","2017-01-26",25
"633","2017-01-27",24.85
"634","2017-01-30",24.200001
"635","2017-01-31",24.1
"636","2017-02-01",24.700001
"637","2017-02-02",24.200001
"638","2017-02-03",24.15
"639","2017-02-06",24.15
"640","2017-02-07",24.200001
"641","2017-02-08",24.049999
"642","2017-02-09",24.4
"643","2017-02-10",24.35
"644","2017-02-13",23.799999
"645","2017-02-14",23.450001
"646","2017-02-15",23.5
"647","2017-02-16",22.549999
"648","2017-02-17",22.4
"649","2017-02-21",22.65
"650","2017-02-22",22.950001
"651","2017-02-23",22.75
"652","2017-02-24",22.450001
"653","2017-02-27",22.700001
"654","2017-02-28",22.049999
"655","2017-03-01",22.6
"656","2017-03-02",22.25
"657","2017-03-03",22.200001
"658","2017-03-06",21.799999
"659","2017-03-07",21.799999
"660","2017-03-08",21.5
"661","2017-03-09",21.35
"662","2017-03-10",21.700001
"663","2017-03-13",22.450001
"664","2017-03-14",22.049999
"665","2017-03-15",22.450001
"666","2017-03-16",22.35
"667","2017-03-17",21.799999
"668","2017-03-20",21.85
"669","2017-03-21",21.85
"670","2017-03-22",21.65
"671","2017-03-23",21.75
"672","2017-03-24",21.450001
"673","2017-03-27",21.049999
"674","2017-03-28",21.049999
"675","2017-03-29",21
"676","2017-03-30",21.4
"677","2017-03-31",21.9
"678","2017-04-03",21.85
"679","2017-04-04",21.799999
"680","2017-04-05",21.85
"681","2017-04-06",22.25
"682","2017-04-07",22.25
"683","2017-04-10",21.950001
"684","2017-04-11",22.15
"685","2017-04-12",22.049999
"686","2017-04-13",21.65
"687","2017-04-17",22.25
"688","2017-04-18",22.15
"689","2017-04-19",22.5
"690","2017-04-20",22.65
"691","2017-04-21",22.65
"692","2017-04-24",22.9
"693","2017-04-25",23.200001
"694","2017-04-26",23.1
"695","2017-04-27",23.200001
"696","2017-04-28",23.049999
"697","2017-05-01",23.049999
"698","2017-05-02",23.25
"699","2017-05-03",22.950001
"700","2017-05-04",23
"701","2017-05-05",23
"702","2017-05-08",23.049999
"703","2017-05-09",22.950001
"704","2017-05-10",22.950001
"705","2017-05-11",22.950001
"706","2017-05-12",22.15
"707","2017-05-15",22.25
"708","2017-05-16",22.049999
"709","2017-05-17",21.549999
"710","2017-05-18",21.450001
"711","2017-05-19",22.35
"712","2017-05-22",21.9
"713","2017-05-23",21.9
"714","2017-05-24",21.6
"715","2017-05-25",21
"716","2017-05-26",20.65
"717","2017-05-30",19.799999
"718","2017-05-31",19.15
"719","2017-06-01",19.6
"720","2017-06-02",19.549999
"721","2017-06-05",19.15
"722","2017-06-06",19.299999
"723","2017-06-07",19.15
"724","2017-06-08",20.299999
"725","2017-06-09",20.35
"726","2017-06-12",20.25
"727","2017-06-13",20.35
"728","2017-06-14",20.4
"729","2017-06-15",20
"730","2017-06-16",20.25
"731","2017-06-19",20.5
"732","2017-06-20",20.75
"733","2017-06-21",20.1
"734","2017-06-22",19.950001
"735","2017-06-23",20
"736","2017-06-26",20.9
"737","2017-06-27",20.9
"738","2017-06-28",20.9
"739","2017-06-29",20.15
"740","2017-06-30",20.1
"741","2017-07-03",20.200001
"742","2017-07-05",19.85
"743","2017-07-06",19.299999
"744","2017-07-07",19.4
"745","2017-07-10",19.799999
"746","2017-07-11",20
"747","2017-07-12",20.1
"748","2017-07-13",20.25
"749","2017-07-14",20
"750","2017-07-17",20.1
"751","2017-07-18",20.1
"752","2017-07-19",20.25
"753","2017-07-20",20.85
"754","2017-07-21",20.6
"755","2017-07-24",20.25
"756","2017-07-25",20.6
"757","2017-07-26",20.299999
"758","2017-07-27",20.75
"759","2017-07-28",20.4
"760","2017-07-31",20.549999
"761","2017-08-01",20.5
"762","2017-08-02",19.9
"763","2017-08-03",19.4
"764","2017-08-04",19.950001
"765","2017-08-07",20.75
"766","2017-08-08",22.5
"767","2017-08-09",20.75
"768","2017-08-10",20.5
"769","2017-08-11",20.450001
"770","2017-08-14",20.35
"771","2017-08-15",20.049999
"772","2017-08-16",20
"773","2017-08-17",19.5
"774","2017-08-18",19.85
"775","2017-08-21",19.4
"776","2017-08-22",19.6
"777","2017-08-23",19.049999
"778","2017-08-24",19.200001
"779","2017-08-25",19.549999
"780","2017-08-28",19.65
"781","2017-08-29",19.35
"782","2017-08-30",19.1
"783","2017-08-31",19.450001
"784","2017-09-01",19.75
"785","2017-09-05",19.700001
"786","2017-09-06",20.049999
"787","2017-09-07",20.450001
"788","2017-09-08",20.9
"789","2017-09-11",20.75
"790","2017-09-12",21.200001
"791","2017-09-13",21.200001
"792","2017-09-14",20.85
"793","2017-09-15",20.25
"794","2017-09-18",19.85
"795","2017-09-19",19.65
"796","2017-09-20",20
"797","2017-09-21",19.85
"798","2017-09-22",20.1
"799","2017-09-25",20.299999
"800","2017-09-26",20.299999
"801","2017-09-27",20.700001
"802","2017-09-28",20.9
"803","2017-09-29",20.25
"804","2017-10-02",20.450001
"805","2017-10-03",20.450001
"806","2017-10-04",20
"807","2017-10-05",20
"808","2017-10-06",20.1
"809","2017-10-09",20.15
"810","2017-10-10",20
"811","2017-10-11",19.700001
"812","2017-10-12",19.65
"813","2017-10-13",19.65
"814","2017-10-16",19.75
"815","2017-10-17",18.799999
"816","2017-10-18",18.4
"817","2017-10-19",18.200001
"818","2017-10-20",18.299999
"819","2017-10-23",18.299999
"820","2017-10-24",19
"821","2017-10-25",18.75
"822","2017-10-26",18.700001
"823","2017-10-27",18.5
"824","2017-10-30",18.4
"825","2017-10-31",19.549999
"826","2017-11-01",19.35
"827","2017-11-02",20.4
"828","2017-11-03",21.299999
"829","2017-11-06",21.700001
"830","2017-11-07",21.5
"831","2017-11-08",21.049999
"832","2017-11-09",21.299999
"833","2017-11-10",21.65
"834","2017-11-13",21.4
"835","2017-11-14",21.299999
"836","2017-11-15",21.299999
"837","2017-11-16",21.799999
"838","2017-11-17",22.25
"839","2017-11-20",22.799999
"840","2017-11-21",23.35
"841","2017-11-22",23.450001
"842","2017-11-24",23.5
"843","2017-11-27",23.299999
"844","2017-11-28",23.75
"845","2017-11-29",24.4
"846","2017-11-30",23.700001
"847","2017-12-01",23.5
"848","2017-12-04",23.85
"849","2017-12-05",23.5
"850","2017-12-06",23.15
"851","2017-12-07",23.25
"852","2017-12-08",23.15
"853","2017-12-11",22.85
"854","2017-12-12",22.6
"855","2017-12-13",23.15
"856","2017-12-14",22.450001
"857","2017-12-15",22.75
"858","2017-12-18",23.75
"859","2017-12-19",23.15
"860","2017-12-20",23.25
"861","2017-12-21",23.549999
"862","2017-12-22",23.65
"863","2017-12-26",23.85
"864","2017-12-27",23.700001
"865","2017-12-28",24.15
"866","2017-12-29",23.85
"867","2018-01-02",23.950001
"868","2018-01-03",23.950001
"869","2018-01-04",23.799999
"870","2018-01-05",23.75
"871","2018-01-08",24.200001
"872","2018-01-09",24.85
"873","2018-01-10",24.15
"874","2018-01-11",24.549999
"875","2018-01-12",24.65
"876","2018-01-16",23.950001
"877","2018-01-17",23.85
"878","2018-01-18",23.799999
"879","2018-01-19",24
"880","2018-01-22",24.049999
"881","2018-01-23",24.5
"882","2018-01-24",24.65
"883","2018-01-25",24.950001
"884","2018-01-26",24.700001
"885","2018-01-29",24.4
"886","2018-01-30",24.5
"887","2018-01-31",24.700001
"888","2018-02-01",24.1
"889","2018-02-02",23.450001
"890","2018-02-05",22.299999
"891","2018-02-06",22.450001
"892","2018-02-07",22.35
"893","2018-02-08",24.049999
"894","2018-02-09",25
"895","2018-02-12",26.5
"896","2018-02-13",27.200001
"897","2018-02-14",26.9
"898","2018-02-15",27.25
"899","2018-02-16",27
"900","2018-02-20",27.049999
"901","2018-02-21",26.700001
"902","2018-02-22",26.9
"903","2018-02-23",26.450001
"904","2018-02-26",26.9
"905","2018-02-27",26.200001
"906","2018-02-28",25.549999
"907","2018-03-01",25.75
"908","2018-03-02",25.950001
"909","2018-03-05",26.1
"910","2018-03-06",26.450001
"911","2018-03-07",26.5
"912","2018-03-08",26.35
"913","2018-03-09",27.15
"914","2018-03-12",26.9
"915","2018-03-13",26.5
"916","2018-03-14",26.700001
"917","2018-03-15",25.950001
"918","2018-03-16",26.5
"919","2018-03-19",26.799999
"920","2018-03-20",26.6
"921","2018-03-21",26.799999
"922","2018-03-22",25.9
"923","2018-03-23",25.15
"924","2018-03-26",26.15
"925","2018-03-27",25.25
"926","2018-03-28",25.299999
"927","2018-03-29",25.9
"928","2018-04-02",24.75
"929","2018-04-03",25.35
"930","2018-04-04",25.35
"931","2018-04-05",26
"932","2018-04-06",25.15
"933","2018-04-09",24.799999
"934","2018-04-10",24.700001
"935","2018-04-11",24.549999
"936","2018-04-12",24.6
"937","2018-04-13",24.25
"938","2018-04-16",25
"939","2018-04-17",25.200001
"940","2018-04-18",25.6
"941","2018-04-19",25.6
"942","2018-04-20",25.65
"943","2018-04-23",25.75
"944","2018-04-24",25.75
"945","2018-04-25",26
"946","2018-04-26",25.85
"947","2018-04-27",25.799999
"948","2018-04-30",25.200001
"949","2018-05-01",25
"950","2018-05-02",24.85
"951","2018-05-03",24.65
"952","2018-05-04",24.85
"953","2018-05-07",25.15
"954","2018-05-08",25.549999
"955","2018-05-09",26.1
"956","2018-05-10",26.25
"957","2018-05-11",26
"958","2018-05-14",25.700001
"959","2018-05-15",25.700001
"960","2018-05-16",25.85
"961","2018-05-17",25.9
"962","2018-05-18",26
"963","2018-05-21",26.4
"964","2018-05-22",25.799999
"965","2018-05-23",25.799999
"966","2018-05-24",25.75
"967","2018-05-25",25.4
"968","2018-05-29",28.549999
"969","2018-05-30",30
"970","2018-05-31",29
"971","2018-06-01",29.200001
"972","2018-06-04",28.549999
"973","2018-06-05",29.200001
