"","date","ZIXI"
"457","2008-10-23",1.71
"458","2008-10-24",1.7
"459","2008-10-27",1.61
"460","2008-10-28",1.72
"461","2008-10-29",1.62
"462","2008-10-30",1.67
"463","2008-10-31",1.79
"464","2008-11-03",1.82
"465","2008-11-04",1.82
"466","2008-11-05",1.85
"467","2008-11-06",1.82
"468","2008-11-07",1.84
"469","2008-11-10",1.81
"470","2008-11-11",1.74
"471","2008-11-12",1.53
"472","2008-11-13",1.68
"473","2008-11-14",1.58
"474","2008-11-17",1.5
"475","2008-11-18",1.41
"476","2008-11-19",1.4
"477","2008-11-20",1.29
"478","2008-11-21",1.27
"479","2008-11-24",1.37
"480","2008-11-25",1.36
"481","2008-11-26",1.51
"482","2008-11-28",1.48
"483","2008-12-01",1.3
"484","2008-12-02",1.4
"485","2008-12-03",1.44
"486","2008-12-04",1.37
"487","2008-12-05",1.25
"488","2008-12-08",1.25
"489","2008-12-09",1.24
"490","2008-12-10",1.23
"491","2008-12-11",1.2
"492","2008-12-12",1.2
"493","2008-12-15",1.19
"494","2008-12-16",1.15
"495","2008-12-17",1.14
"496","2008-12-18",1.12
"497","2008-12-19",1.11
"498","2008-12-22",1.06
"499","2008-12-23",1.11
"500","2008-12-24",1.07
"501","2008-12-26",1.07
"502","2008-12-29",1
"503","2008-12-30",1.13
"504","2008-12-31",1.19
"505","2009-01-02",1.3
"506","2009-01-05",1.24
"507","2009-01-06",1.36
"508","2009-01-07",1.3
"509","2009-01-08",1.55
"510","2009-01-09",1.57
"511","2009-01-12",1.46
"512","2009-01-13",1.49
"513","2009-01-14",1.39
"514","2009-01-15",1.38
"515","2009-01-16",1.46
"516","2009-01-20",1.42
"517","2009-01-21",1.41
"518","2009-01-22",1.33
"519","2009-01-23",1.27
"520","2009-01-26",1.29
"521","2009-01-27",1.3
"522","2009-01-28",1.3
"523","2009-01-29",1.3
"524","2009-01-30",1.3
"525","2009-02-02",1.29
"526","2009-02-03",1.3
"527","2009-02-04",1.32
"528","2009-02-05",1.28
"529","2009-02-06",1.31
"530","2009-02-09",1.23
"531","2009-02-10",1.21
"532","2009-02-11",1.25
"533","2009-02-12",1.25
"534","2009-02-13",1.27
"535","2009-02-17",1.22
"536","2009-02-18",1.12
"537","2009-02-19",1
"538","2009-02-20",1.12
"539","2009-02-23",1.03
"540","2009-02-24",1
"541","2009-02-25",1.08
"542","2009-02-26",0.99
"543","2009-02-27",0.98
"544","2009-03-02",1.03
"545","2009-03-03",1.02
"546","2009-03-04",1.01
"547","2009-03-05",0.92
"548","2009-03-06",0.91
"549","2009-03-09",0.94
"550","2009-03-10",0.97
"551","2009-03-11",0.91
"552","2009-03-12",0.96
"553","2009-03-13",1.02
"554","2009-03-16",1.1
"555","2009-03-17",1.1
"556","2009-03-18",1.16
"557","2009-03-19",1.13
"558","2009-03-20",1.06
"559","2009-03-23",1.15
"560","2009-03-24",1.14
"561","2009-03-25",1.05
"562","2009-03-26",1.08
"563","2009-03-27",1.03
"564","2009-03-30",1
"565","2009-03-31",1.02
"566","2009-04-01",1
"567","2009-04-02",1.1
"568","2009-04-03",1.16
"569","2009-04-06",1.15
"570","2009-04-07",1.15
"571","2009-04-08",1.12
"572","2009-04-09",1.18
"573","2009-04-13",1.3
"574","2009-04-14",1.24
"575","2009-04-15",1.23
"576","2009-04-16",1.22
"577","2009-04-17",1.21
"578","2009-04-20",1.19
"579","2009-04-21",1.15
"580","2009-04-22",1.16
"581","2009-04-23",1.2
"582","2009-04-24",1.23
"583","2009-04-27",1.23
"584","2009-04-28",1.24
"585","2009-04-29",1.18
"586","2009-04-30",1.21
"587","2009-05-01",1.2
"588","2009-05-04",1.2
"589","2009-05-05",1.2
"590","2009-05-06",1.19
"591","2009-05-07",1.22
"592","2009-05-08",1.21
"593","2009-05-11",1.18
"594","2009-05-12",1.13
"595","2009-05-13",1.13
"596","2009-05-14",1.15
"597","2009-05-15",1.16
"598","2009-05-18",1.22
"599","2009-05-19",1.61
"600","2009-05-20",1.46
"601","2009-05-21",1.31
"602","2009-05-22",1.42
"603","2009-05-26",1.8
"604","2009-05-27",1.74
"605","2009-05-28",1.7
"606","2009-05-29",1.66
"607","2009-06-01",1.59
"608","2009-06-02",1.47
"609","2009-06-03",1.52
"610","2009-06-04",1.62
"611","2009-06-05",1.63
"612","2009-06-08",1.54
"613","2009-06-09",1.54
"614","2009-06-10",1.5
"615","2009-06-11",1.53
"616","2009-06-12",1.69
"617","2009-06-15",1.62
"618","2009-06-16",1.6
"619","2009-06-17",1.55
"620","2009-06-18",1.58
"621","2009-06-19",1.59
"622","2009-06-22",1.43
"623","2009-06-23",1.39
"624","2009-06-24",1.39
"625","2009-06-25",1.51
"626","2009-06-26",1.81
"627","2009-06-29",1.58
"628","2009-06-30",1.5
"629","2009-07-01",1.65
"630","2009-07-02",1.59
"631","2009-07-06",1.66
"632","2009-07-07",1.6
"633","2009-07-08",1.62
"634","2009-07-09",1.56
"635","2009-07-10",1.54
"636","2009-07-13",1.6
"637","2009-07-14",1.62
"638","2009-07-15",1.7
"639","2009-07-16",1.72
"640","2009-07-17",1.66
"641","2009-07-20",1.67
"642","2009-07-21",1.64
"643","2009-07-22",1.73
"644","2009-07-23",1.8
"645","2009-07-24",1.78
"646","2009-07-27",1.82
"647","2009-07-28",1.79
"648","2009-07-29",1.7
"649","2009-07-30",1.67
"650","2009-07-31",1.65
"651","2009-08-03",1.8
"652","2009-08-04",1.93
"653","2009-08-05",2
"654","2009-08-06",1.66
"655","2009-08-07",1.85
"656","2009-08-10",1.99
"657","2009-08-11",1.84
"658","2009-08-12",1.98
"659","2009-08-13",1.98
"660","2009-08-14",1.91
"661","2009-08-17",1.78
"662","2009-08-18",1.89
"663","2009-08-19",1.92
"664","2009-08-20",1.89
"665","2009-08-21",1.9
"666","2009-08-24",1.91
"667","2009-08-25",1.88
"668","2009-08-26",1.86
"669","2009-08-27",1.88
"670","2009-08-28",1.89
"671","2009-08-31",1.82
"672","2009-09-01",1.73
"673","2009-09-02",1.84
"674","2009-09-03",1.84
"675","2009-09-04",1.88
"676","2009-09-08",1.89
"677","2009-09-09",1.89
"678","2009-09-10",2.16
"679","2009-09-11",2.19
"680","2009-09-14",2.25
"681","2009-09-15",2.33
"682","2009-09-16",2.33
"683","2009-09-17",2.43
"684","2009-09-18",2.46
"685","2009-09-21",2.43
"686","2009-09-22",2.42
"687","2009-09-23",2.34
"688","2009-09-24",2.26
"689","2009-09-25",2.23
"690","2009-09-28",2.25
"691","2009-09-29",2.21
"692","2009-09-30",2.2
"693","2009-10-01",2.06
"694","2009-10-02",2
"695","2009-10-05",2.11
"696","2009-10-06",2.14
"697","2009-10-07",2.12
"698","2009-10-08",2.11
"699","2009-10-09",2.1
"700","2009-10-12",2.12
"701","2009-10-13",2.12
"702","2009-10-14",2.23
"703","2009-10-15",2.27
"704","2009-10-16",2.22
"705","2009-10-19",2.29
"706","2009-10-20",2.22
"707","2009-10-21",2.13
"708","2009-10-22",2.12
"709","2009-10-23",2.07
"710","2009-10-26",2.02
"711","2009-10-27",2.01
"712","2009-10-28",1.89
"713","2009-10-29",1.89
"714","2009-10-30",1.83
"715","2009-11-02",1.85
"716","2009-11-03",1.87
"717","2009-11-04",1.78
"718","2009-11-05",1.83
"719","2009-11-06",1.85
"720","2009-11-09",1.85
"721","2009-11-10",1.86
"722","2009-11-11",1.89
"723","2009-11-12",1.79
"724","2009-11-13",1.83
"725","2009-11-16",1.81
"726","2009-11-17",1.82
"727","2009-11-18",1.77
"728","2009-11-19",1.71
"729","2009-11-20",1.71
"730","2009-11-23",1.71
"731","2009-11-24",1.67
"732","2009-11-25",1.65
"733","2009-11-27",1.6
"734","2009-11-30",1.58
"735","2009-12-01",1.61
"736","2009-12-02",1.67
"737","2009-12-03",1.68
"738","2009-12-04",1.74
"739","2009-12-07",1.74
"740","2009-12-08",1.71
"741","2009-12-09",1.66
"742","2009-12-10",1.63
"743","2009-12-11",1.6
"744","2009-12-14",1.62
"745","2009-12-15",1.64
"746","2009-12-16",1.71
"747","2009-12-17",1.77
"748","2009-12-18",1.68
"749","2009-12-21",1.69
"750","2009-12-22",1.66
"751","2009-12-23",1.74
"752","2009-12-24",1.75
"753","2009-12-28",1.77
"754","2009-12-29",1.73
"755","2009-12-30",1.71
"756","2009-12-31",1.71
"757","2010-01-04",1.78
"758","2010-01-05",1.7
"759","2010-01-06",1.7
"760","2010-01-07",2.22
"761","2010-01-08",2.12
"762","2010-01-11",2.08
"763","2010-01-12",2.05
"764","2010-01-13",2.1
"765","2010-01-14",2.11
"766","2010-01-15",2.06
"767","2010-01-19",2.12
"768","2010-01-20",2.05
"769","2010-01-21",1.99
"770","2010-01-22",1.94
"771","2010-01-25",1.97
"772","2010-01-26",1.9
"773","2010-01-27",1.87
"774","2010-01-28",1.88
"775","2010-01-29",1.88
"776","2010-02-01",1.85
"777","2010-02-02",1.84
"778","2010-02-03",1.82
"779","2010-02-04",1.82
"780","2010-02-05",1.83
"781","2010-02-08",1.82
"782","2010-02-09",1.89
"783","2010-02-10",1.91
"784","2010-02-11",2.06
"785","2010-02-12",2.1
"786","2010-02-16",2.18
"787","2010-02-17",2.06
"788","2010-02-18",2.05
"789","2010-02-19",2.02
"790","2010-02-22",2
"791","2010-02-23",2.02
"792","2010-02-24",1.93
"793","2010-02-25",1.96
"794","2010-02-26",1.93
"795","2010-03-01",2.14
"796","2010-03-02",2.14
"797","2010-03-03",2.18
"798","2010-03-04",2.15
"799","2010-03-05",2.19
"800","2010-03-08",2.27
"801","2010-03-09",2.19
"802","2010-03-10",2.19
"803","2010-03-11",2.23
"804","2010-03-12",2.19
"805","2010-03-15",2.29
"806","2010-03-16",2.39
"807","2010-03-17",2.4
"808","2010-03-18",2.36
"809","2010-03-19",2.21
"810","2010-03-22",2.25
"811","2010-03-23",2.27
"812","2010-03-24",2.21
"813","2010-03-25",2.15
"814","2010-03-26",2.16
"815","2010-03-29",2.13
"816","2010-03-30",2.17
"817","2010-03-31",2.31
"818","2010-04-01",2.29
"819","2010-04-05",2.36
"820","2010-04-06",2.34
"821","2010-04-07",2.45
"822","2010-04-08",2.41
"823","2010-04-09",2.46
"824","2010-04-12",2.5
"825","2010-04-13",2.44
"826","2010-04-14",2.6
"827","2010-04-15",2.6
"828","2010-04-16",2.52
"829","2010-04-19",2.52
"830","2010-04-20",2.52
"831","2010-04-21",2.51
"832","2010-04-22",2.64
"833","2010-04-23",2.6
"834","2010-04-26",2.55
"835","2010-04-27",2.57
"836","2010-04-28",2.54
"837","2010-04-29",2.57
"838","2010-04-30",2.47
"839","2010-05-03",2.59
"840","2010-05-04",2.46
"841","2010-05-05",2.42
"842","2010-05-06",2.31
"843","2010-05-07",2.25
"844","2010-05-10",2.46
"845","2010-05-11",2.43
"846","2010-05-12",2.48
"847","2010-05-13",2.5
"848","2010-05-14",2.39
"849","2010-05-17",2.42
"850","2010-05-18",2.36
"851","2010-05-19",2.29
"852","2010-05-20",2.2
"853","2010-05-21",2.22
"854","2010-05-24",2.27
"855","2010-05-25",2.21
"856","2010-05-26",2.15
"857","2010-05-27",2.4
"858","2010-05-28",2.35
"859","2010-06-01",2.33
"860","2010-06-02",2.43
"861","2010-06-03",2.5
"862","2010-06-04",2.41
"863","2010-06-07",2.4
"864","2010-06-08",2.31
"865","2010-06-09",2.24
"866","2010-06-10",2.34
"867","2010-06-11",2.28
"868","2010-06-14",2.31
"869","2010-06-15",2.5
"870","2010-06-16",2.43
"871","2010-06-17",2.36
"872","2010-06-18",2.29
"873","2010-06-21",2.24
"874","2010-06-22",2.17
"875","2010-06-23",2.21
"876","2010-06-24",2.2
"877","2010-06-25",2.35
"878","2010-06-28",2.36
"879","2010-06-29",2.25
"880","2010-06-30",2.26
"881","2010-07-01",2.25
"882","2010-07-02",2.24
"883","2010-07-06",2.13
"884","2010-07-07",2.22
"885","2010-07-08",2.24
"886","2010-07-09",2.26
"887","2010-07-12",2.18
"888","2010-07-13",2.2
"889","2010-07-14",2.26
"890","2010-07-15",2.22
"891","2010-07-16",2.2
"892","2010-07-19",2.19
"893","2010-07-20",2.23
"894","2010-07-21",2.2
"895","2010-07-22",2.31
"896","2010-07-23",2.38
"897","2010-07-26",2.39
"898","2010-07-27",2.34
"899","2010-07-28",2.34
"900","2010-07-29",2.23
"901","2010-07-30",2.28
"902","2010-08-02",2.36
"903","2010-08-03",2.34
"904","2010-08-04",2.43
"905","2010-08-05",2.43
"906","2010-08-06",2.38
"907","2010-08-09",2.32
"908","2010-08-10",2.27
"909","2010-08-11",2.17
"910","2010-08-12",2.23
"911","2010-08-13",2.26
"912","2010-08-16",2.27
"913","2010-08-17",2.33
"914","2010-08-18",2.36
"915","2010-08-19",2.36
"916","2010-08-20",2.35
"917","2010-08-23",2.36
"918","2010-08-24",2.33
"919","2010-08-25",2.33
"920","2010-08-26",2.36
"921","2010-08-27",2.45
"922","2010-08-30",2.76
"923","2010-08-31",2.67
"924","2010-09-01",2.77
"925","2010-09-02",2.73
"926","2010-09-03",2.76
"927","2010-09-07",2.73
"928","2010-09-08",2.73
"929","2010-09-09",2.71
"930","2010-09-10",2.74
"931","2010-09-13",2.86
"932","2010-09-14",2.81
"933","2010-09-15",2.8
"934","2010-09-16",2.77
"935","2010-09-17",2.78
"936","2010-09-20",2.82
"937","2010-09-21",2.87
"938","2010-09-22",2.82
"939","2010-09-23",2.85
"940","2010-09-24",2.92
"941","2010-09-27",2.88
"942","2010-09-28",2.86
"943","2010-09-29",2.8
"944","2010-09-30",2.84
"945","2010-10-01",2.82
"946","2010-10-04",2.77
"947","2010-10-05",2.77
"948","2010-10-06",2.75
"949","2010-10-07",2.75
"950","2010-10-08",2.81
"951","2010-10-11",2.84
"952","2010-10-12",2.95
"953","2010-10-13",3
"954","2010-10-14",2.98
"955","2010-10-15",3
"956","2010-10-18",3.06
"957","2010-10-19",2.92
"958","2010-10-20",3.09
"959","2010-10-21",3.19
"960","2010-10-22",3.32
"961","2010-10-25",3.34
"962","2010-10-26",3.79
"963","2010-10-27",3.74
"964","2010-10-28",3.68
"965","2010-10-29",3.89
"966","2010-11-01",3.81
"967","2010-11-02",4.04
"968","2010-11-03",4.01
"969","2010-11-04",4.06
"970","2010-11-05",3.77
"971","2010-11-08",3.97
"972","2010-11-09",3.82
"973","2010-11-10",3.98
"974","2010-11-11",4
"975","2010-11-12",3.96
"976","2010-11-15",3.86
"977","2010-11-16",3.66
"978","2010-11-17",3.66
"979","2010-11-18",3.78
"980","2010-11-19",3.85
"981","2010-11-22",3.87
"982","2010-11-23",3.72
"983","2010-11-24",3.83
"984","2010-11-26",3.83
"985","2010-11-29",3.78
"986","2010-11-30",3.84
"987","2010-12-01",3.71
"988","2010-12-02",3.76
"989","2010-12-03",3.78
"990","2010-12-06",3.89
"991","2010-12-07",4.25
"992","2010-12-08",4.16
"993","2010-12-09",4.27
"994","2010-12-10",4.38
"995","2010-12-13",4.19
"996","2010-12-14",4.15
"997","2010-12-15",4.09
"998","2010-12-16",4.16
"999","2010-12-17",4.24
"1000","2010-12-20",4.19
