"","date","CMO"
"1000","2010-12-20",12.57
"1001","2010-12-21",12.67
"1002","2010-12-22",12.86
"1003","2010-12-23",12.97
"1004","2010-12-27",13.01
"1005","2010-12-28",12.95
"1006","2010-12-29",12.69
"1007","2010-12-30",12.68
"1008","2010-12-31",12.59
"1009","2011-01-03",12.71
"1010","2011-01-04",12.61
"1011","2011-01-05",12.73
"1012","2011-01-06",12.72
"1013","2011-01-07",12.72
"1014","2011-01-10",12.67
"1015","2011-01-11",12.7
"1016","2011-01-12",12.74
"1017","2011-01-13",12.74
"1018","2011-01-14",12.74
"1019","2011-01-18",12.73
"1020","2011-01-19",12.62
"1021","2011-01-20",12.61
"1022","2011-01-21",12.62
"1023","2011-01-24",12.76
"1024","2011-01-25",12.81
"1025","2011-01-26",12.89
"1026","2011-01-27",12.82
"1027","2011-01-28",12.69
"1028","2011-01-31",12.71
"1029","2011-02-01",13
"1030","2011-02-02",12.95
"1031","2011-02-03",13.14
"1032","2011-02-04",13.1
"1033","2011-02-07",13.22
"1034","2011-02-08",13.19
"1035","2011-02-09",13.13
"1036","2011-02-10",13.16
"1037","2011-02-11",13.07
"1038","2011-02-14",13
"1039","2011-02-15",12.79
"1040","2011-02-16",12.81
"1041","2011-02-17",12.75
"1042","2011-02-18",12.81
"1043","2011-02-22",12.79
"1044","2011-02-23",12.76
"1045","2011-02-24",12.91
"1046","2011-02-25",13.06
"1047","2011-02-28",13.14
"1048","2011-03-01",13.1
"1049","2011-03-02",13.24
"1050","2011-03-03",13.28
"1051","2011-03-04",13.16
"1052","2011-03-07",12.98
"1053","2011-03-08",13.13
"1054","2011-03-09",13.21
"1055","2011-03-10",13.04
"1056","2011-03-11",12.98
"1057","2011-03-14",13.04
"1058","2011-03-15",13.21
"1059","2011-03-16",13.16
"1060","2011-03-17",13.15
"1061","2011-03-18",13.28
"1062","2011-03-21",13.4
"1063","2011-03-22",13.18
"1064","2011-03-23",13.26
"1065","2011-03-24",13.32
"1066","2011-03-25",13.33
"1067","2011-03-28",13.19
"1068","2011-03-29",12.62
"1069","2011-03-30",12.67
"1070","2011-03-31",12.78
"1071","2011-04-01",12.79
"1072","2011-04-04",12.7
"1073","2011-04-05",12.86
"1074","2011-04-06",13.12
"1075","2011-04-07",12.92
"1076","2011-04-08",12.81
"1077","2011-04-11",12.87
"1078","2011-04-12",12.75
"1079","2011-04-13",12.76
"1080","2011-04-14",13.02
"1081","2011-04-15",12.95
"1082","2011-04-18",12.9
"1083","2011-04-19",12.8
"1084","2011-04-20",12.84
"1085","2011-04-21",12.91
"1086","2011-04-25",12.93
"1087","2011-04-26",12.98
"1088","2011-04-27",13.1
"1089","2011-04-28",13.2
"1090","2011-04-29",13.24
"1091","2011-05-02",13.21
"1092","2011-05-03",13.24
"1093","2011-05-04",13.23
"1094","2011-05-05",13.21
"1095","2011-05-06",13.21
"1096","2011-05-09",13.27
"1097","2011-05-10",13.33
"1098","2011-05-11",13.14
"1099","2011-05-12",13.2
"1100","2011-05-13",13.05
"1101","2011-05-16",13.02
"1102","2011-05-17",13.02
"1103","2011-05-18",13.07
"1104","2011-05-19",13.02
"1105","2011-05-20",13.07
"1106","2011-05-23",13.03
"1107","2011-05-24",12.98
"1108","2011-05-25",13.03
"1109","2011-05-26",13.07
"1110","2011-05-27",13.22
"1111","2011-05-31",13.27
"1112","2011-06-01",13.18
"1113","2011-06-02",13.18
"1114","2011-06-03",13.13
"1115","2011-06-06",13.12
"1116","2011-06-07",13.18
"1117","2011-06-08",13.31
"1118","2011-06-09",13.29
"1119","2011-06-10",13.27
"1120","2011-06-13",13.29
"1121","2011-06-14",13.59
"1122","2011-06-15",13.64
"1123","2011-06-16",13.65
"1124","2011-06-17",13.71
"1125","2011-06-20",13.88
"1126","2011-06-21",13.88
"1127","2011-06-22",13.83
"1128","2011-06-23",13.72
"1129","2011-06-24",13.77
"1130","2011-06-27",13.77
"1131","2011-06-28",13.31
"1132","2011-06-29",13.35
"1133","2011-06-30",13.4
"1134","2011-07-01",13.43
"1135","2011-07-05",13.46
"1136","2011-07-06",13.46
"1137","2011-07-07",13.43
"1138","2011-07-08",13.43
"1139","2011-07-11",13.3
"1140","2011-07-12",13.25
"1141","2011-07-13",13.37
"1142","2011-07-14",13.14
"1143","2011-07-15",13.16
"1144","2011-07-18",13.27
"1145","2011-07-19",13.48
"1146","2011-07-20",13.55
"1147","2011-07-21",13.61
"1148","2011-07-22",13.61
"1149","2011-07-25",13.4
"1150","2011-07-26",13.21
"1151","2011-07-27",13.05
"1152","2011-07-28",13.01
"1153","2011-07-29",12.64
"1154","2011-08-01",13.02
"1155","2011-08-02",12.81
"1156","2011-08-03",12.87
"1157","2011-08-04",12.48
"1158","2011-08-05",12.22
"1159","2011-08-08",11.45
"1160","2011-08-09",12.86
"1161","2011-08-10",12.47
"1162","2011-08-11",12.9
"1163","2011-08-12",12.9
"1164","2011-08-15",13.25
"1165","2011-08-16",13.16
"1166","2011-08-17",13.23
"1167","2011-08-18",12.79
"1168","2011-08-19",12.77
"1169","2011-08-22",13.12
"1170","2011-08-23",13.09
"1171","2011-08-24",12.9
"1172","2011-08-25",12.66
"1173","2011-08-26",12.87
"1174","2011-08-29",13.16
"1175","2011-08-30",13.28
"1176","2011-08-31",13.31
"1177","2011-09-01",12.79
"1178","2011-09-02",12.54
"1179","2011-09-06",12.71
"1180","2011-09-07",12.75
"1181","2011-09-08",12.69
"1182","2011-09-09",12.68
"1183","2011-09-12",12.82
"1184","2011-09-13",12.96
"1185","2011-09-14",13.09
"1186","2011-09-15",13.07
"1187","2011-09-16",13.1
"1188","2011-09-19",13.05
"1189","2011-09-20",12.85
"1190","2011-09-21",12.38
"1191","2011-09-22",12.34
"1192","2011-09-23",12.09
"1193","2011-09-26",12.37
"1194","2011-09-27",12.38
"1195","2011-09-28",11.74
"1196","2011-09-29",11.75
"1197","2011-09-30",11.54
"1198","2011-10-03",10.81
"1199","2011-10-04",11.19
"1200","2011-10-05",11.21
"1201","2011-10-06",11.72
"1202","2011-10-07",11.45
"1203","2011-10-10",11.75
"1204","2011-10-11",11.65
"1205","2011-10-12",11.43
"1206","2011-10-13",11.31
"1207","2011-10-14",11.68
"1208","2011-10-17",11.48
"1209","2011-10-18",11.61
"1210","2011-10-19",11.75
"1211","2011-10-20",11.62
"1212","2011-10-21",11.6
"1213","2011-10-24",12.06
"1214","2011-10-25",12.27
"1215","2011-10-26",12.31
"1216","2011-10-27",12.24
"1217","2011-10-28",12.15
"1218","2011-10-31",12.12
"1219","2011-11-01",11.87
"1220","2011-11-02",12.07
"1221","2011-11-03",12.04
"1222","2011-11-04",12.28
"1223","2011-11-07",12.28
"1224","2011-11-08",12.44
"1225","2011-11-09",12.13
"1226","2011-11-10",12.07
"1227","2011-11-11",12.19
"1228","2011-11-14",12.07
"1229","2011-11-15",12.22
"1230","2011-11-16",12.37
"1231","2011-11-17",12.4
"1232","2011-11-18",12.32
"1233","2011-11-21",12.08
"1234","2011-11-22",11.94
"1235","2011-11-23",11.75
"1236","2011-11-25",11.71
"1237","2011-11-28",12.11
"1238","2011-11-29",12.06
"1239","2011-11-30",12.48
"1240","2011-12-01",12.44
"1241","2011-12-02",12.52
"1242","2011-12-05",12.59
"1243","2011-12-06",12.63
"1244","2011-12-07",12.65
"1245","2011-12-08",12.39
"1246","2011-12-09",12.46
"1247","2011-12-12",12.5
"1248","2011-12-13",12.52
"1249","2011-12-14",12.71
"1250","2011-12-15",12.72
"1251","2011-12-16",12.77
"1252","2011-12-19",12.73
"1253","2011-12-20",12.8
"1254","2011-12-21",12.87
"1255","2011-12-22",12.99
"1256","2011-12-23",13.03
"1257","2011-12-27",13.08
"1258","2011-12-28",12.56
"1259","2011-12-29",12.5
"1260","2011-12-30",12.44
"1261","2012-01-03",12.6
"1262","2012-01-04",12.56
"1263","2012-01-05",12.3
"1264","2012-01-06",12.52
"1265","2012-01-09",12.55
"1266","2012-01-10",12.62
"1267","2012-01-11",12.63
"1268","2012-01-12",12.67
"1269","2012-01-13",12.7
"1270","2012-01-17",12.75
"1271","2012-01-18",12.76
"1272","2012-01-19",12.8
"1273","2012-01-20",12.86
"1274","2012-01-23",12.91
"1275","2012-01-24",12.92
"1276","2012-01-25",12.92
"1277","2012-01-26",12.96
"1278","2012-01-27",12.91
"1279","2012-01-30",12.9
"1280","2012-01-31",12.95
"1281","2012-02-01",13.1
"1282","2012-02-02",13.3
"1283","2012-02-03",13.39
"1284","2012-02-06",13.32
"1285","2012-02-07",13.33
"1286","2012-02-08",13.3
"1287","2012-02-09",13.29
"1288","2012-02-10",13.22
"1289","2012-02-13",13.38
"1290","2012-02-14",13.28
"1291","2012-02-15",13.33
"1292","2012-02-16",13.45
"1293","2012-02-17",13.55
"1294","2012-02-21",13.48
"1295","2012-02-22",13.27
"1296","2012-02-23",13.51
"1297","2012-02-24",13.47
"1298","2012-02-27",13.45
"1299","2012-02-28",13.47
"1300","2012-02-29",13.3
"1301","2012-03-01",13.19
"1302","2012-03-02",13.24
"1303","2012-03-05",13.38
"1304","2012-03-06",13.3
"1305","2012-03-07",13.46
"1306","2012-03-08",13.31
"1307","2012-03-09",13.39
"1308","2012-03-12",13.37
"1309","2012-03-13",13.49
"1310","2012-03-14",13.36
"1311","2012-03-15",13.43
"1312","2012-03-16",13.41
"1313","2012-03-19",13.45
"1314","2012-03-20",13.44
"1315","2012-03-21",13.47
"1316","2012-03-22",13.4
"1317","2012-03-23",13.41
"1318","2012-03-26",13.52
"1319","2012-03-27",13.4
"1320","2012-03-28",13.06
"1321","2012-03-29",13.07
"1322","2012-03-30",13.11
"1323","2012-04-02",13.21
"1324","2012-04-03",13.2
"1325","2012-04-04",13.07
"1326","2012-04-05",12.99
"1327","2012-04-09",12.94
"1328","2012-04-10",12.86
"1329","2012-04-11",12.99
"1330","2012-04-12",13.14
"1331","2012-04-13",13.11
"1332","2012-04-16",13.12
"1333","2012-04-17",13.24
"1334","2012-04-18",13.2
"1335","2012-04-19",13.21
"1336","2012-04-20",13.31
"1337","2012-04-23",13.26
"1338","2012-04-24",13.41
"1339","2012-04-25",13.46
"1340","2012-04-26",13.66
"1341","2012-04-27",13.76
"1342","2012-04-30",13.73
"1343","2012-05-01",13.72
"1344","2012-05-02",13.75
"1345","2012-05-03",13.77
"1346","2012-05-04",13.77
"1347","2012-05-07",13.74
"1348","2012-05-08",13.81
"1349","2012-05-09",13.8
"1350","2012-05-10",13.9
"1351","2012-05-11",13.88
"1352","2012-05-14",13.8
"1353","2012-05-15",13.69
"1354","2012-05-16",13.74
"1355","2012-05-17",13.41
"1356","2012-05-18",13.35
"1357","2012-05-21",13.66
"1358","2012-05-22",13.6
"1359","2012-05-23",13.66
"1360","2012-05-24",13.76
"1361","2012-05-25",13.77
"1362","2012-05-29",13.84
"1363","2012-05-30",13.73
"1364","2012-05-31",13.77
"1365","2012-06-01",13.56
"1366","2012-06-04",13.62
"1367","2012-06-05",13.81
"1368","2012-06-06",13.9
"1369","2012-06-07",13.83
"1370","2012-06-08",14.14
"1371","2012-06-11",14.12
"1372","2012-06-12",13.9
"1373","2012-06-13",13.8
"1374","2012-06-14",13.89
"1375","2012-06-15",13.91
"1376","2012-06-18",13.9
"1377","2012-06-19",14.03
"1378","2012-06-20",14.05
"1379","2012-06-21",14.02
"1380","2012-06-22",14.02
"1381","2012-06-25",13.97
"1382","2012-06-26",13.95
"1383","2012-06-27",13.79
"1384","2012-06-28",13.9
"1385","2012-06-29",13.91
"1386","2012-07-02",14.02
"1387","2012-07-03",13.98
"1388","2012-07-05",13.95
"1389","2012-07-06",14
"1390","2012-07-09",14.08
"1391","2012-07-10",14.01
"1392","2012-07-11",13.81
"1393","2012-07-12",13.74
"1394","2012-07-13",13.59
"1395","2012-07-16",13.88
"1396","2012-07-17",14.09
"1397","2012-07-18",14.01
"1398","2012-07-19",14.01
"1399","2012-07-20",13.94
"1400","2012-07-23",14.1
"1401","2012-07-24",14.24
"1402","2012-07-25",14.2
"1403","2012-07-26",13.86
"1404","2012-07-27",13.85
"1405","2012-07-30",14.01
"1406","2012-07-31",14.08
"1407","2012-08-01",13.91
"1408","2012-08-02",13.95
"1409","2012-08-03",13.99
"1410","2012-08-06",13.86
"1411","2012-08-07",13.75
"1412","2012-08-08",13.75
"1413","2012-08-09",13.89
"1414","2012-08-10",13.86
"1415","2012-08-13",13.99
"1416","2012-08-14",13.91
"1417","2012-08-15",13.9
"1418","2012-08-16",13.84
"1419","2012-08-17",13.98
"1420","2012-08-20",14.06
"1421","2012-08-21",13.94
"1422","2012-08-22",13.98
"1423","2012-08-23",13.95
"1424","2012-08-24",14
"1425","2012-08-27",14.1
"1426","2012-08-28",14.2
"1427","2012-08-29",14.28
"1428","2012-08-30",14.26
"1429","2012-08-31",14.34
"1430","2012-09-04",14.31
"1431","2012-09-05",14.31
"1432","2012-09-06",14.37
"1433","2012-09-07",14.41
"1434","2012-09-10",14.41
"1435","2012-09-11",14.36
"1436","2012-09-12",14.42
"1437","2012-09-13",14.39
"1438","2012-09-14",14.46
"1439","2012-09-17",14.29
"1440","2012-09-18",14.39
"1441","2012-09-19",14.39
"1442","2012-09-20",14.39
"1443","2012-09-21",14.43
"1444","2012-09-24",14.58
"1445","2012-09-25",14.39
"1446","2012-09-26",13.53
"1447","2012-09-27",13.62
"1448","2012-09-28",13.49
"1449","2012-10-01",13.43
"1450","2012-10-02",13.43
"1451","2012-10-03",13.15
"1452","2012-10-04",13.05
"1453","2012-10-05",13.06
"1454","2012-10-08",12.9
"1455","2012-10-09",12.67
"1456","2012-10-10",12.51
"1457","2012-10-11",12.62
"1458","2012-10-12",12.43
"1459","2012-10-15",12.22
"1460","2012-10-16",12.32
"1461","2012-10-17",12.48
"1462","2012-10-18",12.66
"1463","2012-10-19",12.6
"1464","2012-10-22",12.52
"1465","2012-10-23",12.39
"1466","2012-10-24",12.5
"1467","2012-10-25",12.39
"1468","2012-10-26",12.13
"1469","2012-10-31",12.32
"1470","2012-11-01",12.52
"1471","2012-11-02",12.3
"1472","2012-11-05",12.32
"1473","2012-11-06",12.07
"1474","2012-11-07",11.86
"1475","2012-11-08",11.97
"1476","2012-11-09",11.96
"1477","2012-11-12",11.91
"1478","2012-11-13",11.54
"1479","2012-11-14",11.1
"1480","2012-11-15",11.36
"1481","2012-11-16",11.87
"1482","2012-11-19",11.92
"1483","2012-11-20",11.95
"1484","2012-11-21",11.96
"1485","2012-11-23",12.13
"1486","2012-11-26",12.11
"1487","2012-11-27",12.04
"1488","2012-11-28",11.98
"1489","2012-11-29",12.03
"1490","2012-11-30",12.14
"1491","2012-12-03",12.01
"1492","2012-12-04",12.14
"1493","2012-12-05",12.05
"1494","2012-12-06",12.05
"1495","2012-12-07",12.08
"1496","2012-12-10",12.22
"1497","2012-12-11",12.08
"1498","2012-12-12",11.92
"1499","2012-12-13",11.67
"1500","2012-12-14",11.64
"1501","2012-12-17",11.79
"1502","2012-12-18",11.9
"1503","2012-12-19",12.08
"1504","2012-12-20",12.16
"1505","2012-12-21",11.99
"1506","2012-12-24",11.97
"1507","2012-12-26",11.88
"1508","2012-12-27",11.39
"1509","2012-12-28",11.4
"1510","2012-12-31",11.47
"1511","2013-01-02",11.86
"1512","2013-01-03",11.92
"1513","2013-01-04",12.04
"1514","2013-01-07",12.01
"1515","2013-01-08",11.98
"1516","2013-01-09",12.02
"1517","2013-01-10",12.06
"1518","2013-01-11",12.05
"1519","2013-01-14",12.03
"1520","2013-01-15",12.06
"1521","2013-01-16",12.15
"1522","2013-01-17",12.19
"1523","2013-01-18",12.25
"1524","2013-01-22",12.34
"1525","2013-01-23",12.34
"1526","2013-01-24",12.18
"1527","2013-01-25",12.18
"1528","2013-01-28",12.26
"1529","2013-01-29",12.31
"1530","2013-01-30",12.36
"1531","2013-01-31",12.38
"1532","2013-02-01",12.36
"1533","2013-02-04",12.17
"1534","2013-02-05",12.21
"1535","2013-02-06",12.25
"1536","2013-02-07",12.22
"1537","2013-02-08",12.19
"1538","2013-02-11",12.2
"1539","2013-02-12",12.14
"1540","2013-02-13",12.28
"1541","2013-02-14",12.23
"1542","2013-02-15",12.27
"1543","2013-02-19",12.2
"1544","2013-02-20",12.09
"1545","2013-02-21",12.15
"1546","2013-02-22",12.24
"1547","2013-02-25",12.17
"1548","2013-02-26",12.26
"1549","2013-02-27",12.34
"1550","2013-02-28",12.54
"1551","2013-03-01",12.44
"1552","2013-03-04",12.49
"1553","2013-03-05",12.39
"1554","2013-03-06",12.33
"1555","2013-03-07",12.42
"1556","2013-03-08",12.46
"1557","2013-03-11",12.59
"1558","2013-03-12",12.7
"1559","2013-03-13",12.78
"1560","2013-03-14",12.97
"1561","2013-03-15",12.98
"1562","2013-03-18",12.95
"1563","2013-03-19",12.87
"1564","2013-03-20",12.9
"1565","2013-03-21",12.96
"1566","2013-03-22",13.11
"1567","2013-03-25",13.09
"1568","2013-03-26",12.82
"1569","2013-03-27",12.91
"1570","2013-03-28",12.82
"1571","2013-04-01",12.9
"1572","2013-04-02",12.85
"1573","2013-04-03",12.82
"1574","2013-04-04",12.94
"1575","2013-04-05",12.96
"1576","2013-04-08",13.09
"1577","2013-04-09",13
"1578","2013-04-10",13.06
"1579","2013-04-11",13.04
"1580","2013-04-12",12.98
"1581","2013-04-15",12.66
"1582","2013-04-16",12.89
"1583","2013-04-17",12.78
"1584","2013-04-18",12.77
"1585","2013-04-19",12.81
"1586","2013-04-22",12.92
"1587","2013-04-23",13.04
"1588","2013-04-24",13.02
"1589","2013-04-25",13.01
"1590","2013-04-26",12.95
"1591","2013-04-29",13.05
"1592","2013-04-30",13.28
"1593","2013-05-01",13.01
"1594","2013-05-02",13
"1595","2013-05-03",12.86
"1596","2013-05-06",12.87
"1597","2013-05-07",13.11
"1598","2013-05-08",13.17
"1599","2013-05-09",13.14
"1600","2013-05-10",13.01
"1601","2013-05-13",12.66
"1602","2013-05-14",12.63
"1603","2013-05-15",12.54
"1604","2013-05-16",12.83
"1605","2013-05-17",12.94
"1606","2013-05-20",12.74
"1607","2013-05-21",12.44
"1608","2013-05-22",12.25
"1609","2013-05-23",12.31
"1610","2013-05-24",12.26
"1611","2013-05-28",12.17
"1612","2013-05-29",12.24
"1613","2013-05-30",12.55
"1614","2013-05-31",12.28
"1615","2013-06-03",12.33
"1616","2013-06-04",12.5
"1617","2013-06-05",12.37
"1618","2013-06-06",12.51
"1619","2013-06-07",12.5
"1620","2013-06-10",12.43
"1621","2013-06-11",12.25
"1622","2013-06-12",12.1
"1623","2013-06-13",12.59
"1624","2013-06-14",12.61
"1625","2013-06-17",12.44
"1626","2013-06-18",12.63
"1627","2013-06-19",12.43
"1628","2013-06-20",12.1
"1629","2013-06-21",12.39
"1630","2013-06-24",12.04
"1631","2013-06-25",12.1
"1632","2013-06-26",11.94
"1633","2013-06-27",12.02
"1634","2013-06-28",12.1
"1635","2013-07-01",12.19
"1636","2013-07-02",12.05
"1637","2013-07-03",11.98
"1638","2013-07-05",11.35
"1639","2013-07-08",11.41
"1640","2013-07-09",11.6
"1641","2013-07-10",11.57
"1642","2013-07-11",11.93
"1643","2013-07-12",11.85
"1644","2013-07-15",11.96
"1645","2013-07-16",11.83
"1646","2013-07-17",11.92
"1647","2013-07-18",11.82
"1648","2013-07-19",11.74
"1649","2013-07-22",11.76
"1650","2013-07-23",11.68
"1651","2013-07-24",11.42
"1652","2013-07-25",11.89
"1653","2013-07-26",12.03
"1654","2013-07-29",11.95
"1655","2013-07-30",11.88
"1656","2013-07-31",11.82
"1657","2013-08-01",11.85
"1658","2013-08-02",12.01
"1659","2013-08-05",11.85
"1660","2013-08-06",11.8
"1661","2013-08-07",11.84
"1662","2013-08-08",11.82
"1663","2013-08-09",11.94
"1664","2013-08-12",11.97
"1665","2013-08-13",11.88
"1666","2013-08-14",11.87
"1667","2013-08-15",11.82
"1668","2013-08-16",11.71
"1669","2013-08-19",11.25
"1670","2013-08-20",11.46
"1671","2013-08-21",11.37
"1672","2013-08-22",11.54
"1673","2013-08-23",11.78
"1674","2013-08-26",11.65
"1675","2013-08-27",11.83
"1676","2013-08-28",11.76
"1677","2013-08-29",11.89
"1678","2013-08-30",11.74
"1679","2013-09-03",11.73
"1680","2013-09-04",11.78
"1681","2013-09-05",11.66
"1682","2013-09-06",11.64
"1683","2013-09-09",11.75
"1684","2013-09-10",11.65
"1685","2013-09-11",11.66
"1686","2013-09-12",11.94
"1687","2013-09-13",11.92
"1688","2013-09-16",12.08
"1689","2013-09-17",12.16
"1690","2013-09-18",12.39
"1691","2013-09-19",12.45
"1692","2013-09-20",12.08
"1693","2013-09-23",12.12
"1694","2013-09-24",12.12
"1695","2013-09-25",12.22
"1696","2013-09-26",11.92
"1697","2013-09-27",11.85
"1698","2013-09-30",11.77
"1699","2013-10-01",11.82
"1700","2013-10-02",11.82
"1701","2013-10-03",11.73
"1702","2013-10-04",11.61
"1703","2013-10-07",11.65
"1704","2013-10-08",11.59
"1705","2013-10-09",11.6
"1706","2013-10-10",11.76
"1707","2013-10-11",11.87
"1708","2013-10-14",11.8
"1709","2013-10-15",11.75
"1710","2013-10-16",11.81
"1711","2013-10-17",12.15
"1712","2013-10-18",12.19
"1713","2013-10-21",12.09
"1714","2013-10-22",12.13
"1715","2013-10-23",12.11
"1716","2013-10-24",11.83
"1717","2013-10-25",11.8
"1718","2013-10-28",11.79
"1719","2013-10-29",11.65
"1720","2013-10-30",11.78
"1721","2013-10-31",11.83
"1722","2013-11-01",11.88
"1723","2013-11-04",11.99
"1724","2013-11-05",11.79
"1725","2013-11-06",11.86
"1726","2013-11-07",11.8
"1727","2013-11-08",11.55
"1728","2013-11-11",11.44
"1729","2013-11-12",11.53
"1730","2013-11-13",11.73
"1731","2013-11-14",11.86
"1732","2013-11-15",11.89
"1733","2013-11-18",11.87
"1734","2013-11-19",11.7
"1735","2013-11-20",11.81
"1736","2013-11-21",11.9
"1737","2013-11-22",11.99
"1738","2013-11-25",12.08
"1739","2013-11-26",12.01
"1740","2013-11-27",12.09
"1741","2013-11-29",12.03
"1742","2013-12-02",11.99
"1743","2013-12-03",12.1
"1744","2013-12-04",12.09
"1745","2013-12-05",12.09
"1746","2013-12-06",11.99
"1747","2013-12-09",11.97
"1748","2013-12-10",12.04
"1749","2013-12-11",11.99
"1750","2013-12-12",11.97
"1751","2013-12-13",12.08
"1752","2013-12-16",12.13
"1753","2013-12-17",12.28
"1754","2013-12-18",12.34
"1755","2013-12-19",12.18
"1756","2013-12-20",12.46
"1757","2013-12-23",12.39
"1758","2013-12-24",12.43
"1759","2013-12-26",12.4
"1760","2013-12-27",12.11
"1761","2013-12-30",12.05
"1762","2013-12-31",12.08
"1763","2014-01-02",12.11
"1764","2014-01-03",12.17
"1765","2014-01-06",12.27
"1766","2014-01-07",12.33
"1767","2014-01-08",12.22
"1768","2014-01-09",12.16
"1769","2014-01-10",12.22
"1770","2014-01-13",12.16
"1771","2014-01-14",12.12
"1772","2014-01-15",12.06
"1773","2014-01-16",12.1
"1774","2014-01-17",12.11
"1775","2014-01-21",12.24
"1776","2014-01-22",12.31
"1777","2014-01-23",12.44
"1778","2014-01-24",12.53
"1779","2014-01-27",12.43
"1780","2014-01-28",12.35
"1781","2014-01-29",12.37
"1782","2014-01-30",12.59
"1783","2014-01-31",12.62
"1784","2014-02-03",12.57
"1785","2014-02-04",12.59
"1786","2014-02-05",12.56
"1787","2014-02-06",12.46
"1788","2014-02-07",12.56
"1789","2014-02-10",12.65
"1790","2014-02-11",12.63
"1791","2014-02-12",12.65
"1792","2014-02-13",12.77
"1793","2014-02-14",12.76
"1794","2014-02-18",12.88
"1795","2014-02-19",12.81
"1796","2014-02-20",12.77
"1797","2014-02-21",12.67
"1798","2014-02-24",12.76
"1799","2014-02-25",12.75
"1800","2014-02-26",12.86
"1801","2014-02-27",12.8
"1802","2014-02-28",12.89
"1803","2014-03-03",12.91
"1804","2014-03-04",12.91
"1805","2014-03-05",12.98
"1806","2014-03-06",12.99
"1807","2014-03-07",12.83
"1808","2014-03-10",12.84
"1809","2014-03-11",12.8
"1810","2014-03-12",12.86
"1811","2014-03-13",13.01
"1812","2014-03-14",13.02
"1813","2014-03-17",13.04
"1814","2014-03-18",13.06
"1815","2014-03-19",12.93
"1816","2014-03-20",12.92
"1817","2014-03-21",12.99
"1818","2014-03-24",12.98
"1819","2014-03-25",13.02
"1820","2014-03-26",12.9
"1821","2014-03-27",12.6
"1822","2014-03-28",12.6
"1823","2014-03-31",12.66
"1824","2014-04-01",12.64
"1825","2014-04-02",12.7
"1826","2014-04-03",12.63
"1827","2014-04-04",12.62
"1828","2014-04-07",12.66
"1829","2014-04-08",12.65
"1830","2014-04-09",12.62
"1831","2014-04-10",12.66
"1832","2014-04-11",12.69
"1833","2014-04-14",12.73
"1834","2014-04-15",12.8
"1835","2014-04-16",12.68
"1836","2014-04-17",12.72
"1837","2014-04-21",12.8
"1838","2014-04-22",12.85
"1839","2014-04-23",12.89
"1840","2014-04-24",12.89
"1841","2014-04-25",12.88
"1842","2014-04-28",12.78
"1843","2014-04-29",12.71
"1844","2014-04-30",12.78
"1845","2014-05-01",12.89
"1846","2014-05-02",12.9
"1847","2014-05-05",12.88
"1848","2014-05-06",12.89
"1849","2014-05-07",12.93
"1850","2014-05-08",12.83
"1851","2014-05-09",12.91
"1852","2014-05-12",12.86
"1853","2014-05-13",12.91
"1854","2014-05-14",12.91
"1855","2014-05-15",12.89
"1856","2014-05-16",12.92
"1857","2014-05-19",12.95
"1858","2014-05-20",12.92
"1859","2014-05-21",12.94
"1860","2014-05-22",12.99
"1861","2014-05-23",13.08
"1862","2014-05-27",13.15
"1863","2014-05-28",13.11
"1864","2014-05-29",13.05
"1865","2014-05-30",13.17
"1866","2014-06-02",13.1
"1867","2014-06-03",13.12
"1868","2014-06-04",13.15
"1869","2014-06-05",13.21
"1870","2014-06-06",13.27
"1871","2014-06-09",13.27
"1872","2014-06-10",13.26
"1873","2014-06-11",13.29
"1874","2014-06-12",13.31
"1875","2014-06-13",13.34
"1876","2014-06-16",13.33
"1877","2014-06-17",13.28
"1878","2014-06-18",13.25
"1879","2014-06-19",13.29
"1880","2014-06-20",13.35
"1881","2014-06-23",13.32
"1882","2014-06-24",13.35
"1883","2014-06-25",13.33
"1884","2014-06-26",13.07
"1885","2014-06-27",13.13
"1886","2014-06-30",13.15
"1887","2014-07-01",12.96
"1888","2014-07-02",12.96
"1889","2014-07-03",12.9
"1890","2014-07-07",12.84
"1891","2014-07-08",13.09
"1892","2014-07-09",13.15
"1893","2014-07-10",13.22
"1894","2014-07-11",13.18
"1895","2014-07-14",13.25
"1896","2014-07-15",13.26
"1897","2014-07-16",13.23
"1898","2014-07-17",13.18
"1899","2014-07-18",13.27
"1900","2014-07-21",13.24
"1901","2014-07-22",13.23
"1902","2014-07-23",13.19
"1903","2014-07-24",13.11
"1904","2014-07-25",13.13
"1905","2014-07-28",13.2
"1906","2014-07-29",13.16
"1907","2014-07-30",12.96
"1908","2014-07-31",12.84
"1909","2014-08-01",12.83
"1910","2014-08-04",12.86
"1911","2014-08-05",12.81
"1912","2014-08-06",12.9
"1913","2014-08-07",12.93
"1914","2014-08-08",12.98
"1915","2014-08-11",13
"1916","2014-08-12",12.99
"1917","2014-08-13",13.06
"1918","2014-08-14",13.04
"1919","2014-08-15",13.05
"1920","2014-08-18",13.08
"1921","2014-08-19",13.03
"1922","2014-08-20",13.06
"1923","2014-08-21",13.07
"1924","2014-08-22",13.06
"1925","2014-08-25",13.06
"1926","2014-08-26",13.15
"1927","2014-08-27",13.12
"1928","2014-08-28",13.15
"1929","2014-08-29",13.22
"1930","2014-09-02",13.16
"1931","2014-09-03",13.19
"1932","2014-09-04",13.17
