"","date","BKH"
"81","2007-04-30",39.810001
"82","2007-05-01",39.91
"83","2007-05-02",40.82
"84","2007-05-03",41.200001
"85","2007-05-04",41.529999
"86","2007-05-07",41.790001
"87","2007-05-08",42.049999
"88","2007-05-09",41.849998
"89","2007-05-10",41.43
"90","2007-05-11",42.029999
"91","2007-05-14",42.360001
"92","2007-05-15",41.209999
"93","2007-05-16",40.849998
"94","2007-05-17",40.720001
"95","2007-05-18",41.23
"96","2007-05-21",41.330002
"97","2007-05-22",41.450001
"98","2007-05-23",40.849998
"99","2007-05-24",40.099998
"100","2007-05-25",40.400002
"101","2007-05-29",40.549999
"102","2007-05-30",40.82
"103","2007-05-31",40.990002
"104","2007-06-01",41.380001
"105","2007-06-04",41.150002
"106","2007-06-05",40.849998
"107","2007-06-06",40.439999
"108","2007-06-07",38.860001
"109","2007-06-08",39.130001
"110","2007-06-11",39.689999
"111","2007-06-12",39.450001
"112","2007-06-13",40.060001
"113","2007-06-14",40.349998
"114","2007-06-15",40.75
"115","2007-06-18",40.669998
"116","2007-06-19",40.619999
"117","2007-06-20",39.360001
"118","2007-06-21",39.450001
"119","2007-06-22",39.02
"120","2007-06-25",38.610001
"121","2007-06-26",39.07
"122","2007-06-27",39.740002
"123","2007-06-28",39.919998
"124","2007-06-29",39.75
"125","2007-07-02",40.68
"126","2007-07-03",40.560001
"127","2007-07-05",40.869999
"128","2007-07-06",40.860001
"129","2007-07-09",40.939999
"130","2007-07-10",39.93
"131","2007-07-11",40.330002
"132","2007-07-12",41.09
"133","2007-07-13",41.43
"134","2007-07-16",40.43
"135","2007-07-17",40.259998
"136","2007-07-18",40.610001
"137","2007-07-19",41.150002
"138","2007-07-20",40.48
"139","2007-07-23",40.689999
"140","2007-07-24",39.630001
"141","2007-07-25",39.900002
"142","2007-07-26",38.689999
"143","2007-07-27",37.93
"144","2007-07-30",37.900002
"145","2007-07-31",37.299999
"146","2007-08-01",38.209999
"147","2007-08-02",39.099998
"148","2007-08-03",37.18
"149","2007-08-06",39.450001
"150","2007-08-07",40.25
"151","2007-08-08",41.389999
"152","2007-08-09",43.599998
"153","2007-08-10",41.880001
"154","2007-08-13",40.970001
"155","2007-08-14",40.82
"156","2007-08-15",40.290001
"157","2007-08-16",41.349998
"158","2007-08-17",42.18
"159","2007-08-20",42.75
"160","2007-08-21",42.07
"161","2007-08-22",42.299999
"162","2007-08-23",41.799999
"163","2007-08-24",42.23
"164","2007-08-27",40.900002
"165","2007-08-28",40.119999
"166","2007-08-29",41.540001
"167","2007-08-30",40.990002
"168","2007-08-31",41.189999
"169","2007-09-04",42.209999
"170","2007-09-05",42.369999
"171","2007-09-06",42.849998
"172","2007-09-07",41.52
"173","2007-09-10",41.290001
"174","2007-09-11",41.759998
"175","2007-09-12",41.59
"176","2007-09-13",41.400002
"177","2007-09-14",41.419998
"178","2007-09-17",40.959999
"179","2007-09-18",42.200001
"180","2007-09-19",42.900002
"181","2007-09-20",41.970001
"182","2007-09-21",42.220001
"183","2007-09-24",42.060001
"184","2007-09-25",41.52
"185","2007-09-26",41.900002
"186","2007-09-27",41.610001
"187","2007-09-28",41.02
"188","2007-10-01",42.380001
"189","2007-10-02",43.650002
"190","2007-10-03",43.689999
"191","2007-10-04",42.630001
"192","2007-10-05",43.32
"193","2007-10-08",43.189999
"194","2007-10-09",43.369999
"195","2007-10-10",43.130001
"196","2007-10-11",42.689999
"197","2007-10-12",43.240002
"198","2007-10-15",42.5
"199","2007-10-16",42.209999
"200","2007-10-17",42.549999
"201","2007-10-18",42.369999
"202","2007-10-19",41.290001
"203","2007-10-22",41.889999
"204","2007-10-23",41.919998
"205","2007-10-24",41.98
"206","2007-10-25",42.700001
"207","2007-10-26",43.98
"208","2007-10-29",44.060001
"209","2007-10-30",43.830002
"210","2007-10-31",44.419998
"211","2007-11-01",44
"212","2007-11-02",42.82
"213","2007-11-05",41.630001
"214","2007-11-06",41.380001
"215","2007-11-07",40.82
"216","2007-11-08",41.48
"217","2007-11-09",41.43
"218","2007-11-12",41.279999
"219","2007-11-13",41.580002
"220","2007-11-14",40.759998
"221","2007-11-15",40.959999
"222","2007-11-16",40.830002
"223","2007-11-19",41.310001
"224","2007-11-20",41.540001
"225","2007-11-21",41.549999
"226","2007-11-23",41.610001
"227","2007-11-26",41.09
"228","2007-11-27",41.389999
"229","2007-11-28",41.470001
"230","2007-11-29",41.439999
"231","2007-11-30",41.66
"232","2007-12-03",42.43
"233","2007-12-04",42.669998
"234","2007-12-05",43.09
"235","2007-12-06",43.490002
"236","2007-12-07",43.279999
"237","2007-12-10",43.849998
"238","2007-12-11",42.720001
"239","2007-12-12",42.93
"240","2007-12-13",43.349998
"241","2007-12-14",42.48
"242","2007-12-17",41.869999
"243","2007-12-18",42.779999
"244","2007-12-19",43.259998
"245","2007-12-20",43.860001
"246","2007-12-21",44.900002
"247","2007-12-24",44.759998
"248","2007-12-26",44.82
"249","2007-12-27",44.529999
"250","2007-12-28",44.369999
"251","2007-12-31",44.099998
"252","2008-01-02",43.09
"253","2008-01-03",42.470001
"254","2008-01-04",41.84
"255","2008-01-07",42.52
"256","2008-01-08",41.869999
"257","2008-01-09",42.32
"258","2008-01-10",42.400002
"259","2008-01-11",41.799999
"260","2008-01-14",41.700001
"261","2008-01-15",41.919998
"262","2008-01-16",41.939999
"263","2008-01-17",40.369999
"264","2008-01-18",39.779999
"265","2008-01-22",38.950001
"266","2008-01-23",39.919998
"267","2008-01-24",38.59
"268","2008-01-25",37.75
"269","2008-01-28",38.540001
"270","2008-01-29",38.380001
"271","2008-01-30",37.919998
"272","2008-01-31",38.740002
"273","2008-02-01",40.18
"274","2008-02-04",40.540001
"275","2008-02-05",39.560001
"276","2008-02-06",39.18
"277","2008-02-07",39.27
"278","2008-02-08",39
"279","2008-02-11",38.610001
"280","2008-02-12",39.099998
"281","2008-02-13",38.43
"282","2008-02-14",37.509998
"283","2008-02-15",37.240002
"284","2008-02-19",37.110001
"285","2008-02-20",36.880001
"286","2008-02-21",36.040001
"287","2008-02-22",36.419998
"288","2008-02-25",37.639999
"289","2008-02-26",37.73
"290","2008-02-27",37.700001
"291","2008-02-28",37.169998
"292","2008-02-29",35.759998
"293","2008-03-03",36.240002
"294","2008-03-04",36.470001
"295","2008-03-05",36.049999
"296","2008-03-06",34.990002
"297","2008-03-07",35.439999
"298","2008-03-10",34.93
"299","2008-03-11",36.709999
"300","2008-03-12",36.209999
"301","2008-03-13",36.459999
"302","2008-03-14",35.900002
"303","2008-03-17",35.799999
"304","2008-03-18",36.66
"305","2008-03-19",35.720001
"306","2008-03-20",36.389999
"307","2008-03-24",36.189999
"308","2008-03-25",35.939999
"309","2008-03-26",35.68
"310","2008-03-27",35.610001
"311","2008-03-28",34.959999
"312","2008-03-31",35.779999
"313","2008-04-01",36.830002
"314","2008-04-02",37.470001
"315","2008-04-03",37.5
"316","2008-04-04",37.139999
"317","2008-04-07",37.75
"318","2008-04-08",37.630001
"319","2008-04-09",37.150002
"320","2008-04-10",37.439999
"321","2008-04-11",37.209999
"322","2008-04-14",37.720001
"323","2008-04-15",38.139999
"324","2008-04-16",38.959999
"325","2008-04-17",39.02
"326","2008-04-18",39.25
"327","2008-04-21",38.84
"328","2008-04-22",37.990002
"329","2008-04-23",38.459999
"330","2008-04-24",38.709999
"331","2008-04-25",38.5
"332","2008-04-28",38.880001
"333","2008-04-29",38.75
"334","2008-04-30",39.009998
"335","2008-05-01",38.830002
"336","2008-05-02",37.880001
"337","2008-05-05",37.59
"338","2008-05-06",37.32
"339","2008-05-07",35.93
"340","2008-05-08",36.389999
"341","2008-05-09",35.990002
"342","2008-05-12",36.560001
"343","2008-05-13",36.369999
"344","2008-05-14",35.799999
"345","2008-05-15",35.529999
"346","2008-05-16",35.580002
"347","2008-05-19",35.75
"348","2008-05-20",35.619999
"349","2008-05-21",35.669998
"350","2008-05-22",35.900002
"351","2008-05-23",35.099998
"352","2008-05-27",35.200001
"353","2008-05-28",34.77
"354","2008-05-29",35.580002
"355","2008-05-30",35.240002
"356","2008-06-02",35.169998
"357","2008-06-03",35.09
"358","2008-06-04",35.389999
"359","2008-06-05",36
"360","2008-06-06",35.150002
"361","2008-06-09",35.189999
"362","2008-06-10",35.549999
"363","2008-06-11",35.139999
"364","2008-06-12",35.150002
"365","2008-06-13",35.689999
"366","2008-06-16",35.889999
"367","2008-06-17",35.450001
"368","2008-06-18",35.110001
"369","2008-06-19",35.200001
"370","2008-06-20",34.919998
"371","2008-06-23",34.830002
"372","2008-06-24",34.23
"373","2008-06-25",34.080002
"374","2008-06-26",33.169998
"375","2008-06-27",32.32
"376","2008-06-30",32.060001
"377","2008-07-01",32.369999
"378","2008-07-02",31.459999
"379","2008-07-03",30.91
"380","2008-07-07",30.549999
"381","2008-07-08",31.43
"382","2008-07-09",31.68
"383","2008-07-10",31.620001
"384","2008-07-11",31.93
"385","2008-07-14",32.310001
"386","2008-07-15",31.99
"387","2008-07-16",31.75
"388","2008-07-17",32
"389","2008-07-18",31.74
"390","2008-07-21",31.719999
"391","2008-07-22",32.459999
"392","2008-07-23",31.59
"393","2008-07-24",31.790001
"394","2008-07-25",32.439999
"395","2008-07-28",32.099998
"396","2008-07-29",32.34
"397","2008-07-30",32.5
"398","2008-07-31",32.27
"399","2008-08-01",32.200001
"400","2008-08-04",32.400002
"401","2008-08-05",32.700001
"402","2008-08-06",33.169998
"403","2008-08-07",32.48
"404","2008-08-08",33.59
"405","2008-08-11",34.650002
"406","2008-08-12",33.700001
"407","2008-08-13",32.84
"408","2008-08-14",32.5
"409","2008-08-15",33.32
"410","2008-08-18",34.09
"411","2008-08-19",34.060001
"412","2008-08-20",33.970001
"413","2008-08-21",33.57
"414","2008-08-22",34.299999
"415","2008-08-25",33.650002
"416","2008-08-26",33.84
"417","2008-08-27",34.32
"418","2008-08-28",34.639999
"419","2008-08-29",33.810001
"420","2008-09-02",33.419998
"421","2008-09-03",33.330002
"422","2008-09-04",32.98
"423","2008-09-05",32.470001
"424","2008-09-08",33.169998
"425","2008-09-09",32.900002
"426","2008-09-10",32.82
"427","2008-09-11",33.09
"428","2008-09-12",32.869999
"429","2008-09-15",32.18
"430","2008-09-16",32.849998
"431","2008-09-17",31.940001
"432","2008-09-18",35.259998
"433","2008-09-19",36.18
"434","2008-09-22",34.470001
"435","2008-09-23",33.509998
"436","2008-09-24",32.09
"437","2008-09-25",32.580002
"438","2008-09-26",32.450001
"439","2008-09-29",30.540001
"440","2008-09-30",31.07
"441","2008-10-01",31.43
"442","2008-10-02",30.17
"443","2008-10-03",30.35
"444","2008-10-06",28.030001
"445","2008-10-07",26.73
"446","2008-10-08",26.43
"447","2008-10-09",24.120001
"448","2008-10-10",23.809999
"449","2008-10-13",27.5
"450","2008-10-14",26.18
"451","2008-10-15",23.42
"452","2008-10-16",25.1
"453","2008-10-17",24.67
"454","2008-10-20",27.040001
"455","2008-10-21",25.65
"456","2008-10-22",24.48
"457","2008-10-23",24.790001
"458","2008-10-24",24.32
"459","2008-10-27",23.41
"460","2008-10-28",26.17
"461","2008-10-29",25.709999
"462","2008-10-30",25.98
"463","2008-10-31",25.25
"464","2008-11-03",25.809999
"465","2008-11-04",26.34
"466","2008-11-05",25.639999
"467","2008-11-06",25.48
"468","2008-11-07",26.1
"469","2008-11-10",25.040001
"470","2008-11-11",25.290001
"471","2008-11-12",23.84
"472","2008-11-13",26.719999
"473","2008-11-14",25.01
"474","2008-11-17",25.51
"475","2008-11-18",25.690001
"476","2008-11-19",23.99
"477","2008-11-20",21.99
"478","2008-11-21",24.51
"479","2008-11-24",24.99
"480","2008-11-25",24.280001
"481","2008-11-26",24.639999
"482","2008-11-28",25.809999
"483","2008-12-01",24.360001
"484","2008-12-02",25.299999
"485","2008-12-03",25.950001
"486","2008-12-04",23.700001
"487","2008-12-05",24.940001
"488","2008-12-08",24.99
"489","2008-12-09",24.799999
"490","2008-12-10",25.07
"491","2008-12-11",25.040001
"492","2008-12-12",25.370001
"493","2008-12-15",24.92
"494","2008-12-16",26.299999
"495","2008-12-17",25.26
"496","2008-12-18",25.549999
"497","2008-12-19",26.1
"498","2008-12-22",26.24
"499","2008-12-23",25.43
"500","2008-12-24",25.76
"501","2008-12-26",26.379999
"502","2008-12-29",26.049999
"503","2008-12-30",26.65
"504","2008-12-31",26.959999
"505","2009-01-02",27.290001
"506","2009-01-05",27.360001
"507","2009-01-06",27.280001
"508","2009-01-07",26.66
"509","2009-01-08",26.84
"510","2009-01-09",26.219999
"511","2009-01-12",26.34
"512","2009-01-13",26.299999
"513","2009-01-14",25.84
"514","2009-01-15",25.809999
"515","2009-01-16",26.190001
"516","2009-01-20",25.4
"517","2009-01-21",26.110001
"518","2009-01-22",25.5
"519","2009-01-23",25.52
"520","2009-01-26",26.16
"521","2009-01-27",26.790001
"522","2009-01-28",27.059999
"523","2009-01-29",26.5
"524","2009-01-30",26.5
"525","2009-02-02",27.17
"526","2009-02-03",23.67
"527","2009-02-04",23.43
"528","2009-02-05",23.790001
"529","2009-02-06",23.65
"530","2009-02-09",23.15
"531","2009-02-10",22.66
"532","2009-02-11",22.370001
"533","2009-02-12",21.950001
"534","2009-02-13",21.48
"535","2009-02-17",20.1
"536","2009-02-18",20.34
"537","2009-02-19",20.08
"538","2009-02-20",18.99
"539","2009-02-23",18.42
"540","2009-02-24",18.299999
"541","2009-02-25",18.07
"542","2009-02-26",17.959999
"543","2009-02-27",17.809999
"544","2009-03-02",16.559999
"545","2009-03-03",15.74
"546","2009-03-04",16.120001
"547","2009-03-05",14.89
"548","2009-03-06",15.11
"549","2009-03-09",14.59
"550","2009-03-10",14.97
"551","2009-03-11",14.87
"552","2009-03-12",15.36
"553","2009-03-13",15.62
"554","2009-03-16",16.049999
"555","2009-03-17",16.57
"556","2009-03-18",17.299999
"557","2009-03-19",17.860001
"558","2009-03-20",17.719999
"559","2009-03-23",18.67
"560","2009-03-24",17.700001
"561","2009-03-25",17.879999
"562","2009-03-26",18.48
"563","2009-03-27",17.83
"564","2009-03-30",17.59
"565","2009-03-31",17.889999
"566","2009-04-01",17.83
"567","2009-04-02",18.389999
"568","2009-04-03",18.5
"569","2009-04-06",18.370001
"570","2009-04-07",18.139999
"571","2009-04-08",18.540001
"572","2009-04-09",18.889999
"573","2009-04-13",18.780001
"574","2009-04-14",18.43
"575","2009-04-15",18.540001
"576","2009-04-16",19.09
"577","2009-04-17",19.120001
"578","2009-04-20",18.84
"579","2009-04-21",19.52
"580","2009-04-22",19.32
"581","2009-04-23",18.74
"582","2009-04-24",19
"583","2009-04-27",19.18
"584","2009-04-28",19.360001
"585","2009-04-29",20
"586","2009-04-30",19.879999
"587","2009-05-01",19.99
"588","2009-05-04",20
"589","2009-05-05",19.709999
"590","2009-05-06",19.700001
"591","2009-05-07",19.790001
"592","2009-05-08",20.68
"593","2009-05-11",20.450001
"594","2009-05-12",20.370001
"595","2009-05-13",20.049999
"596","2009-05-14",19.84
"597","2009-05-15",19.41
"598","2009-05-18",19.6
"599","2009-05-19",19.780001
"600","2009-05-20",19.629999
"601","2009-05-21",19.33
"602","2009-05-22",19.700001
"603","2009-05-26",20.549999
"604","2009-05-27",20.49
"605","2009-05-28",21.09
"606","2009-05-29",21.4
"607","2009-06-01",22.549999
"608","2009-06-02",22.77
"609","2009-06-03",22.59
"610","2009-06-04",23.030001
"611","2009-06-05",22.629999
"612","2009-06-08",22.709999
"613","2009-06-09",22.219999
"614","2009-06-10",22.549999
"615","2009-06-11",22.790001
"616","2009-06-12",23.129999
"617","2009-06-15",22.860001
"618","2009-06-16",23.01
"619","2009-06-17",23.059999
"620","2009-06-18",23.299999
"621","2009-06-19",23.01
"622","2009-06-22",22.780001
"623","2009-06-23",22.620001
"624","2009-06-24",22.620001
"625","2009-06-25",22.610001
"626","2009-06-26",23.059999
"627","2009-06-29",22.959999
"628","2009-06-30",22.99
"629","2009-07-01",23.639999
"630","2009-07-02",22.950001
"631","2009-07-06",23.33
"632","2009-07-07",23.08
"633","2009-07-08",23.290001
"634","2009-07-09",23.040001
"635","2009-07-10",22.879999
"636","2009-07-13",23.32
"637","2009-07-14",23.6
"638","2009-07-15",24.200001
"639","2009-07-16",24.4
"640","2009-07-17",24.059999
"641","2009-07-20",24.049999
"642","2009-07-21",24.440001
"643","2009-07-22",24.440001
"644","2009-07-23",25.280001
"645","2009-07-24",25.73
"646","2009-07-27",25.99
"647","2009-07-28",25.790001
"648","2009-07-29",25.700001
"649","2009-07-30",26.1
"650","2009-07-31",26.01
"651","2009-08-03",26.4
"652","2009-08-04",26.25
"653","2009-08-05",26.23
"654","2009-08-06",26.07
"655","2009-08-07",26.219999
"656","2009-08-10",26.110001
"657","2009-08-11",26.27
"658","2009-08-12",26.469999
"659","2009-08-13",26.49
"660","2009-08-14",26
"661","2009-08-17",25.91
"662","2009-08-18",26
"663","2009-08-19",25.950001
"664","2009-08-20",26.24
"665","2009-08-21",26.9
"666","2009-08-24",26.610001
"667","2009-08-25",26.690001
"668","2009-08-26",26.620001
"669","2009-08-27",26.42
"670","2009-08-28",26.16
"671","2009-08-31",25.58
"672","2009-09-01",25.440001
"673","2009-09-02",24.98
"674","2009-09-03",24.370001
"675","2009-09-04",24.379999
"676","2009-09-08",24.530001
"677","2009-09-09",24.6
"678","2009-09-10",24.43
"679","2009-09-11",24.5
"680","2009-09-14",24.709999
"681","2009-09-15",25
"682","2009-09-16",25.32
"683","2009-09-17",25.51
"684","2009-09-18",25.940001
"685","2009-09-21",25.66
"686","2009-09-22",25.57
"687","2009-09-23",25.48
"688","2009-09-24",25.16
"689","2009-09-25",24.99
"690","2009-09-28",25.18
"691","2009-09-29",25.5
"692","2009-09-30",25.17
"693","2009-10-01",24.709999
"694","2009-10-02",24.290001
"695","2009-10-05",24.67
"696","2009-10-06",25
"697","2009-10-07",24.92
"698","2009-10-08",24.92
"699","2009-10-09",25.139999
"700","2009-10-12",25.18
"701","2009-10-13",25.23
"702","2009-10-14",25.629999
"703","2009-10-15",25.84
"704","2009-10-16",25.66
"705","2009-10-19",25.9
"706","2009-10-20",25.379999
"707","2009-10-21",25.219999
"708","2009-10-22",25.690001
"709","2009-10-23",25.290001
"710","2009-10-26",25.049999
"711","2009-10-27",25.09
"712","2009-10-28",25.01
"713","2009-10-29",25.24
"714","2009-10-30",24.370001
"715","2009-11-02",23.709999
"716","2009-11-03",23.620001
"717","2009-11-04",23.49
"718","2009-11-05",24.02
"719","2009-11-06",23.92
"720","2009-11-09",24.219999
"721","2009-11-10",24.440001
"722","2009-11-11",24.52
"723","2009-11-12",24.309999
"724","2009-11-13",23.92
"725","2009-11-16",24.139999
"726","2009-11-17",24.200001
"727","2009-11-18",24.25
"728","2009-11-19",23.58
"729","2009-11-20",23.540001
"730","2009-11-23",23.84
"731","2009-11-24",23.98
"732","2009-11-25",24.09
"733","2009-11-27",23.67
"734","2009-11-30",23.57
"735","2009-12-01",23.879999
"736","2009-12-02",24.209999
"737","2009-12-03",24.08
"738","2009-12-04",24.18
"739","2009-12-07",25.07
"740","2009-12-08",25.17
"741","2009-12-09",25.32
"742","2009-12-10",25.49
"743","2009-12-11",26
"744","2009-12-14",26.42
"745","2009-12-15",26.15
"746","2009-12-16",26.5
"747","2009-12-17",26.620001
"748","2009-12-18",26.5
"749","2009-12-21",26.91
"750","2009-12-22",27.049999
"751","2009-12-23",27.43
"752","2009-12-24",27.32
"753","2009-12-28",27.58
"754","2009-12-29",27.82
"755","2009-12-30",27.469999
"756","2009-12-31",26.629999
"757","2010-01-04",26.889999
"758","2010-01-05",26.139999
"759","2010-01-06",26.24
"760","2010-01-07",26.280001
"761","2010-01-08",26.41
"762","2010-01-11",26.67
"763","2010-01-12",26.52
"764","2010-01-13",26.84
"765","2010-01-14",26.74
"766","2010-01-15",26.879999
"767","2010-01-19",27.110001
"768","2010-01-20",26.889999
"769","2010-01-21",26.549999
"770","2010-01-22",26.18
"771","2010-01-25",26.219999
"772","2010-01-26",26.27
"773","2010-01-27",26.290001
"774","2010-01-28",26.48
"775","2010-01-29",25.98
"776","2010-02-01",26.110001
"777","2010-02-02",26.74
"778","2010-02-03",26.49
"779","2010-02-04",26.02
"780","2010-02-05",26.15
"781","2010-02-08",26.17
"782","2010-02-09",26.370001
"783","2010-02-10",25.860001
"784","2010-02-11",26.120001
"785","2010-02-12",26.02
"786","2010-02-16",26.73
"787","2010-02-17",26.91
"788","2010-02-18",27.17
"789","2010-02-19",27.889999
"790","2010-02-22",28.139999
"791","2010-02-23",28.030001
"792","2010-02-24",28.049999
"793","2010-02-25",28.02
"794","2010-02-26",27.870001
"795","2010-03-01",28.18
"796","2010-03-02",28.469999
"797","2010-03-03",28.52
"798","2010-03-04",28.620001
"799","2010-03-05",28.540001
"800","2010-03-08",28.67
"801","2010-03-09",28.74
"802","2010-03-10",28.91
"803","2010-03-11",29.32
"804","2010-03-12",29.09
"805","2010-03-15",28.870001
"806","2010-03-16",29.209999
"807","2010-03-17",29.51
"808","2010-03-18",29.49
"809","2010-03-19",29.43
"810","2010-03-22",29.629999
"811","2010-03-23",30
"812","2010-03-24",30.129999
"813","2010-03-25",29.9
"814","2010-03-26",30.040001
"815","2010-03-29",30.4
"816","2010-03-30",30.690001
"817","2010-03-31",30.35
"818","2010-04-01",30.85
"819","2010-04-05",31.190001
"820","2010-04-06",31.85
"821","2010-04-07",31.690001
"822","2010-04-08",31.65
"823","2010-04-09",31.870001
"824","2010-04-12",31.75
"825","2010-04-13",31.639999
"826","2010-04-14",31.73
"827","2010-04-15",31.76
"828","2010-04-16",31.84
"829","2010-04-19",31.299999
"830","2010-04-20",31.799999
"831","2010-04-21",31.76
"832","2010-04-22",31.969999
"833","2010-04-23",32.650002
"834","2010-04-26",32.759998
"835","2010-04-27",32.610001
"836","2010-04-28",32.599998
"837","2010-04-29",33.099998
"838","2010-04-30",32.889999
"839","2010-05-03",34.110001
"840","2010-05-04",33.259998
"841","2010-05-05",32.75
"842","2010-05-06",31.25
"843","2010-05-07",29.379999
"844","2010-05-10",30.700001
"845","2010-05-11",30.98
"846","2010-05-12",31.35
"847","2010-05-13",31.51
"848","2010-05-14",30.76
"849","2010-05-17",30.950001
"850","2010-05-18",30.4
"851","2010-05-19",30.26
"852","2010-05-20",28.99
"853","2010-05-21",29
"854","2010-05-24",28.76
"855","2010-05-25",28.02
"856","2010-05-26",27.91
"857","2010-05-27",28.540001
"858","2010-05-28",28.690001
"859","2010-06-01",27.940001
"860","2010-06-02",28.790001
"861","2010-06-03",29.42
"862","2010-06-04",28.09
"863","2010-06-07",27.709999
"864","2010-06-08",27.84
"865","2010-06-09",27.620001
"866","2010-06-10",28.68
"867","2010-06-11",28.68
"868","2010-06-14",29.08
"869","2010-06-15",29.799999
"870","2010-06-16",29.93
"871","2010-06-17",30.02
"872","2010-06-18",29.99
"873","2010-06-21",29.790001
"874","2010-06-22",29.110001
"875","2010-06-23",28.74
"876","2010-06-24",28.85
"877","2010-06-25",29.18
"878","2010-06-28",29.440001
"879","2010-06-29",28.959999
"880","2010-06-30",28.469999
"881","2010-07-01",28.17
"882","2010-07-02",28.360001
"883","2010-07-06",28.299999
"884","2010-07-07",29.209999
"885","2010-07-08",30.16
"886","2010-07-09",30.26
"887","2010-07-12",30.17
"888","2010-07-13",30.67
"889","2010-07-14",30.74
"890","2010-07-15",30.389999
"891","2010-07-16",29.190001
"892","2010-07-19",29.469999
"893","2010-07-20",30.27
"894","2010-07-21",29.879999
"895","2010-07-22",31.110001
"896","2010-07-23",31.870001
"897","2010-07-26",32.490002
"898","2010-07-27",33.119999
"899","2010-07-28",32.66
"900","2010-07-29",32.25
"901","2010-07-30",31.92
"902","2010-08-02",32.110001
"903","2010-08-03",32.18
"904","2010-08-04",32.400002
"905","2010-08-05",32.57
"906","2010-08-06",32.630001
"907","2010-08-09",32.950001
"908","2010-08-10",32.700001
"909","2010-08-11",31.65
"910","2010-08-12",31.07
"911","2010-08-13",31.200001
"912","2010-08-16",30.790001
"913","2010-08-17",31.450001
"914","2010-08-18",31.629999
"915","2010-08-19",30.52
"916","2010-08-20",30.18
"917","2010-08-23",30.02
"918","2010-08-24",29.799999
"919","2010-08-25",30.049999
"920","2010-08-26",30.280001
"921","2010-08-27",30.91
"922","2010-08-30",30.219999
"923","2010-08-31",30.43
"924","2010-09-01",31.33
"925","2010-09-02",31.08
"926","2010-09-03",31.01
"927","2010-09-07",30.4
"928","2010-09-08",29.809999
"929","2010-09-09",30.360001
"930","2010-09-10",30.309999
"931","2010-09-13",30.73
"932","2010-09-14",30.98
"933","2010-09-15",30.74
"934","2010-09-16",30.290001
"935","2010-09-17",30.16
"936","2010-09-20",30.559999
"937","2010-09-21",30.450001
"938","2010-09-22",30.26
"939","2010-09-23",29.98
"940","2010-09-24",30.709999
"941","2010-09-27",31.02
"942","2010-09-28",31.18
"943","2010-09-29",31.200001
"944","2010-09-30",31.200001
"945","2010-10-01",31.68
"946","2010-10-04",31.629999
"947","2010-10-05",32.25
"948","2010-10-06",32.389999
"949","2010-10-07",32.259998
"950","2010-10-08",32.439999
"951","2010-10-11",32.290001
"952","2010-10-12",32.150002
"953","2010-10-13",32.41
"954","2010-10-14",32.59
"955","2010-10-15",32.66
"956","2010-10-18",32.93
"957","2010-10-19",32.5
"958","2010-10-20",32.970001
"959","2010-10-21",32.599998
"960","2010-10-22",32.779999
"961","2010-10-25",32.580002
"962","2010-10-26",32.52
