"","date","CORE"
"388","2008-07-17",6.575
"389","2008-07-18",6.4825
"390","2008-07-21",6.5325
"391","2008-07-22",6.545
"392","2008-07-23",6.58
"393","2008-07-24",6.5
"394","2008-07-25",6.5075
"395","2008-07-28",6.455
"396","2008-07-29",6.5475
"397","2008-07-30",6.77
"398","2008-07-31",6.8075
"399","2008-08-01",6.755
"400","2008-08-04",6.695
"401","2008-08-05",6.9975
"402","2008-08-06",6.9175
"403","2008-08-07",6.635
"404","2008-08-08",7.2725
"405","2008-08-11",7.4025
"406","2008-08-12",7.26
"407","2008-08-13",7.125
"408","2008-08-14",7.4975
"409","2008-08-15",7.5875
"410","2008-08-18",7.42
"411","2008-08-19",7.3475
"412","2008-08-20",7.3625
"413","2008-08-21",7.2425
"414","2008-08-22",7.515
"415","2008-08-25",7.2475
"416","2008-08-26",7.25
"417","2008-08-27",7.375
"418","2008-08-28",7.5325
"419","2008-08-29",7.375
"420","2008-09-02",7.1875
"421","2008-09-03",7.06
"422","2008-09-04",6.96
"423","2008-09-05",6.8875
"424","2008-09-08",6.9325
"425","2008-09-09",7.0075
"426","2008-09-10",7.31
"427","2008-09-11",7.2
"428","2008-09-12",6.7175
"429","2008-09-15",6.5125
"430","2008-09-16",6.66
"431","2008-09-17",6.23
"432","2008-09-18",6.695
"433","2008-09-19",6.98
"434","2008-09-22",6.795
"435","2008-09-23",6.5475
"436","2008-09-24",6.6025
"437","2008-09-25",6.6225
"438","2008-09-26",6.66
"439","2008-09-29",6.2725
"440","2008-09-30",6.2475
"441","2008-10-01",6.125
"442","2008-10-02",5.8325
"443","2008-10-03",5.72
"444","2008-10-06",5.6075
"445","2008-10-07",5.3575
"446","2008-10-08",4.9325
"447","2008-10-09",4.44
"448","2008-10-10",5.1325
"449","2008-10-13",6.0175
"450","2008-10-14",5.5375
"451","2008-10-15",5.4575
"452","2008-10-16",5.7225
"453","2008-10-17",5.4675
"454","2008-10-20",5.4925
"455","2008-10-21",5.205
"456","2008-10-22",5.1025
"457","2008-10-23",5.0175
"458","2008-10-24",4.915
"459","2008-10-27",4.72
"460","2008-10-28",4.8275
"461","2008-10-29",4.7825
"462","2008-10-30",4.885
"463","2008-10-31",4.9425
"464","2008-11-03",4.8025
"465","2008-11-04",4.7025
"466","2008-11-05",4.5175
"467","2008-11-06",4.47
"468","2008-11-07",4.5625
"469","2008-11-10",4.5725
"470","2008-11-11",4.5375
"471","2008-11-12",4.3675
"472","2008-11-13",4.885
"473","2008-11-14",4.5525
"474","2008-11-17",4.385
"475","2008-11-18",4.345
"476","2008-11-19",4.08
"477","2008-11-20",3.9175
"478","2008-11-21",4.1925
"479","2008-11-24",4.5
"480","2008-11-25",4.6525
"481","2008-11-26",4.8925
"482","2008-11-28",5.03
"483","2008-12-01",4.19
"484","2008-12-02",4.5025
"485","2008-12-03",5.005
"486","2008-12-04",4.995
"487","2008-12-05",5.5475
"488","2008-12-08",5.825
"489","2008-12-09",5.4675
"490","2008-12-10",5.63
"491","2008-12-11",5.4375
"492","2008-12-12",5.545
"493","2008-12-15",5.225
"494","2008-12-16",5.52
"495","2008-12-17",5.46
"496","2008-12-18",5.495
"497","2008-12-19",5.46
"498","2008-12-22",5.2725
"499","2008-12-23",5.145
"500","2008-12-24",5.25
"501","2008-12-26",5.24
"502","2008-12-29",5.1725
"503","2008-12-30",5.2225
"504","2008-12-31",5.38
"505","2009-01-02",5.4025
"506","2009-01-05",5.335
"507","2009-01-06",5.475
"508","2009-01-07",5.175
"509","2009-01-08",5.1725
"510","2009-01-09",5.0975
"511","2009-01-12",5.0575
"512","2009-01-13",5.2625
"513","2009-01-14",4.875
"514","2009-01-15",5.0625
"515","2009-01-16",5.0025
"516","2009-01-20",4.74
"517","2009-01-21",4.7975
"518","2009-01-22",4.6125
"519","2009-01-23",4.675
"520","2009-01-26",4.6975
"521","2009-01-27",4.7175
"522","2009-01-28",4.86
"523","2009-01-29",4.7275
"524","2009-01-30",4.585
"525","2009-02-02",4.745
"526","2009-02-03",4.77
"527","2009-02-04",4.735
"528","2009-02-05",4.8025
"529","2009-02-06",5.01
"530","2009-02-09",4.905
"531","2009-02-10",4.63
"532","2009-02-11",4.6225
"533","2009-02-12",4.66
"534","2009-02-13",4.7125
"535","2009-02-17",4.5025
"536","2009-02-18",4.4475
"537","2009-02-19",4.2775
"538","2009-02-20",4.175
"539","2009-02-23",3.955
"540","2009-02-24",4.1275
"541","2009-02-25",3.915
"542","2009-02-26",4.0375
"543","2009-02-27",4.2775
"544","2009-03-02",4.1875
"545","2009-03-03",4.2
"546","2009-03-04",4.425
"547","2009-03-05",4.15
"548","2009-03-06",4.225
"549","2009-03-09",4.1625
"550","2009-03-10",4.3975
"551","2009-03-11",4.2
"552","2009-03-12",4.3025
"553","2009-03-13",4.515
"554","2009-03-16",4.3825
"555","2009-03-17",4.5225
"556","2009-03-18",4.45
"557","2009-03-19",4.485
"558","2009-03-20",4.4675
"559","2009-03-23",4.67
"560","2009-03-24",4.53
"561","2009-03-25",4.46
"562","2009-03-26",4.55
"563","2009-03-27",4.45
"564","2009-03-30",4.3575
"565","2009-03-31",4.555
"566","2009-04-01",4.755
"567","2009-04-02",4.9825
"568","2009-04-03",4.9475
"569","2009-04-06",4.745
"570","2009-04-07",4.555
"571","2009-04-08",4.6525
"572","2009-04-09",4.7325
"573","2009-04-13",4.6975
"574","2009-04-14",4.5225
"575","2009-04-15",4.53
"576","2009-04-16",4.575
"577","2009-04-17",4.79
"578","2009-04-20",4.685
"579","2009-04-21",4.765
"580","2009-04-22",4.5775
"581","2009-04-23",4.5575
"582","2009-04-24",4.74
"583","2009-04-27",4.6575
"584","2009-04-28",4.6625
"585","2009-04-29",4.8575
"586","2009-04-30",4.7925
"587","2009-05-01",4.8025
"588","2009-05-04",4.9725
"589","2009-05-05",5.2025
"590","2009-05-06",5.125
"591","2009-05-07",5.0675
"592","2009-05-08",5.52
"593","2009-05-11",5.4425
"594","2009-05-12",5.3775
"595","2009-05-13",5.375
"596","2009-05-14",5.6175
"597","2009-05-15",5.5725
"598","2009-05-18",5.8575
"599","2009-05-19",5.875
"600","2009-05-20",5.7375
"601","2009-05-21",5.615
"602","2009-05-22",5.7075
"603","2009-05-26",6.34
"604","2009-05-27",6.4325
"605","2009-05-28",6.5325
"606","2009-05-29",6.5275
"607","2009-06-01",6.72
"608","2009-06-02",6.7475
"609","2009-06-03",6.6625
"610","2009-06-04",6.7325
"611","2009-06-05",6.6825
"612","2009-06-08",6.69
"613","2009-06-09",6.685
"614","2009-06-10",6.73
"615","2009-06-11",6.7225
"616","2009-06-12",6.5975
"617","2009-06-15",6.5275
"618","2009-06-16",6.2625
"619","2009-06-17",6.42
"620","2009-06-18",6.475
"621","2009-06-19",6.3325
"622","2009-06-22",6.195
"623","2009-06-23",6.1075
"624","2009-06-24",6.2325
"625","2009-06-25",6.37
"626","2009-06-26",6.75
"627","2009-06-29",6.5825
"628","2009-06-30",6.515
"629","2009-07-01",6.72
"630","2009-07-02",6.6925
"631","2009-07-06",6.555
"632","2009-07-07",6.615
"633","2009-07-08",6.6575
"634","2009-07-09",6.455
"635","2009-07-10",6.3875
"636","2009-07-13",6.4325
"637","2009-07-14",6.465
"638","2009-07-15",6.685
"639","2009-07-16",6.75
"640","2009-07-17",6.785
"641","2009-07-20",6.7375
"642","2009-07-21",6.745
"643","2009-07-22",6.8375
"644","2009-07-23",7.1
"645","2009-07-24",6.98
"646","2009-07-27",7.04
"647","2009-07-28",6.9975
"648","2009-07-29",6.925
"649","2009-07-30",6.8525
"650","2009-07-31",6.715
"651","2009-08-03",6.765
"652","2009-08-04",6.75
"653","2009-08-05",6.5425
"654","2009-08-06",6.82
"655","2009-08-07",6.64
"656","2009-08-10",6.88
"657","2009-08-11",6.6675
"658","2009-08-12",7.035
"659","2009-08-13",7.31
"660","2009-08-14",7.275
"661","2009-08-17",7.2625
"662","2009-08-18",7.1275
"663","2009-08-19",7.055
"664","2009-08-20",7.0275
"665","2009-08-21",7.3425
"666","2009-08-24",7.2975
"667","2009-08-25",7.4025
"668","2009-08-26",7.4625
"669","2009-08-27",7.3575
"670","2009-08-28",7.2525
"671","2009-08-31",7.1775
"672","2009-09-01",6.9625
"673","2009-09-02",6.85
"674","2009-09-03",6.7575
"675","2009-09-04",6.9475
"676","2009-09-08",7.1275
"677","2009-09-09",7.17
"678","2009-09-10",7.125
"679","2009-09-11",7.145
"680","2009-09-14",7.195
"681","2009-09-15",7.2475
"682","2009-09-16",7.255
"683","2009-09-17",7.25
"684","2009-09-18",7.2875
"685","2009-09-21",7.27
"686","2009-09-22",7.2075
"687","2009-09-23",7.3525
"688","2009-09-24",7.26
"689","2009-09-25",7.3025
"690","2009-09-28",7.3675
"691","2009-09-29",7.3025
"692","2009-09-30",7.1575
"693","2009-10-01",7.0575
"694","2009-10-02",7.125
"695","2009-10-05",7.1675
"696","2009-10-06",7.3075
"697","2009-10-07",7.385
"698","2009-10-08",7.3975
"699","2009-10-09",7.44
"700","2009-10-12",7.415
"701","2009-10-13",7.3825
"702","2009-10-14",7.4425
"703","2009-10-15",7.425
"704","2009-10-16",7.43
"705","2009-10-19",7.415
"706","2009-10-20",7.415
"707","2009-10-21",7.205
"708","2009-10-22",7.405
"709","2009-10-23",7.285
"710","2009-10-26",7.18
"711","2009-10-27",7.1425
"712","2009-10-28",6.9025
"713","2009-10-29",6.9725
"714","2009-10-30",6.8425
"715","2009-11-02",6.8575
"716","2009-11-03",6.9875
"717","2009-11-04",6.6325
"718","2009-11-05",6.5675
"719","2009-11-06",7.095
"720","2009-11-09",7.28
"721","2009-11-10",7.1975
"722","2009-11-11",7.1775
"723","2009-11-12",7.0025
"724","2009-11-13",7.1375
"725","2009-11-16",7.1825
"726","2009-11-17",7.335
"727","2009-11-18",7.3125
"728","2009-11-19",7.2925
"729","2009-11-20",7.3025
"730","2009-11-23",7.61
"731","2009-11-24",7.7
"732","2009-11-25",7.6225
"733","2009-11-27",7.51
"734","2009-11-30",7.52
"735","2009-12-01",7.5675
"736","2009-12-02",7.5575
"737","2009-12-03",7.425
"738","2009-12-04",7.5025
"739","2009-12-07",7.5625
"740","2009-12-08",7.535
"741","2009-12-09",7.63
"742","2009-12-10",7.54
"743","2009-12-11",7.635
"744","2009-12-14",7.7525
"745","2009-12-15",7.6975
"746","2009-12-16",7.76
"747","2009-12-17",7.705
"748","2009-12-18",7.8
"749","2009-12-21",7.7975
"750","2009-12-22",7.8825
"751","2009-12-23",7.94
"752","2009-12-24",7.95
"753","2009-12-28",7.9975
"754","2009-12-29",8.0825
"755","2009-12-30",8.29
"756","2009-12-31",8.24
"757","2010-01-04",8.0925
"758","2010-01-05",8.1625
"759","2010-01-06",8.1725
"760","2010-01-07",8.1775
"761","2010-01-08",8.25
"762","2010-01-11",8.2525
"763","2010-01-12",8.16
"764","2010-01-13",8.095
"765","2010-01-14",8.0125
"766","2010-01-15",8.005
"767","2010-01-19",8.05
"768","2010-01-20",7.895
"769","2010-01-21",7.8375
"770","2010-01-22",7.6975
"771","2010-01-25",7.735
"772","2010-01-26",7.5075
"773","2010-01-27",7.495
"774","2010-01-28",7.505
"775","2010-01-29",7.455
"776","2010-02-01",7.5575
"777","2010-02-02",7.4825
"778","2010-02-03",7.6175
"779","2010-02-04",7.7325
"780","2010-02-05",7.965
"781","2010-02-08",7.8575
"782","2010-02-09",7.9925
"783","2010-02-10",7.7025
"784","2010-02-11",7.7275
"785","2010-02-12",7.94
"786","2010-02-16",8.175
"787","2010-02-17",8.25
"788","2010-02-18",8.33
"789","2010-02-19",8.2425
"790","2010-02-22",8.06
"791","2010-02-23",7.865
"792","2010-02-24",7.91
"793","2010-02-25",8.04
"794","2010-02-26",8.01
"795","2010-03-01",8.0125
"796","2010-03-02",8.1775
"797","2010-03-03",8.275
"798","2010-03-04",8.4275
"799","2010-03-05",8.535
"800","2010-03-08",8.58
"801","2010-03-09",8.4475
"802","2010-03-10",8.4775
"803","2010-03-11",8.555
"804","2010-03-12",8.36
"805","2010-03-15",7.9775
"806","2010-03-16",8.0625
"807","2010-03-17",8.3275
"808","2010-03-18",8.22
"809","2010-03-19",8.22
"810","2010-03-22",8.22
"811","2010-03-23",8.22
"812","2010-03-24",8.02
"813","2010-03-25",8.1125
"814","2010-03-26",7.955
"815","2010-03-29",7.72
"816","2010-03-30",7.7625
"817","2010-03-31",7.6525
"818","2010-04-01",7.5575
"819","2010-04-05",7.585
"820","2010-04-06",7.5475
"821","2010-04-07",7.535
"822","2010-04-08",7.4975
"823","2010-04-09",7.5025
"824","2010-04-12",7.5025
"825","2010-04-13",7.465
"826","2010-04-14",7.515
"827","2010-04-15",7.57
"828","2010-04-16",7.505
"829","2010-04-19",7.4925
"830","2010-04-20",7.6
"831","2010-04-21",7.665
"832","2010-04-22",7.9175
"833","2010-04-23",7.85
"834","2010-04-26",7.865
"835","2010-04-27",7.7
"836","2010-04-28",7.745
"837","2010-04-29",7.715
"838","2010-04-30",7.63
"839","2010-05-03",7.6475
"840","2010-05-04",7.5275
"841","2010-05-05",7.4825
"842","2010-05-06",7.2775
"843","2010-05-07",6.985
"844","2010-05-10",7.25
"845","2010-05-11",7.24
"846","2010-05-12",7.5575
"847","2010-05-13",7.51
"848","2010-05-14",7.3325
"849","2010-05-17",7.2175
"850","2010-05-18",7.145
"851","2010-05-19",6.9625
"852","2010-05-20",6.7325
"853","2010-05-21",6.8075
"854","2010-05-24",6.775
"855","2010-05-25",6.735
"856","2010-05-26",6.76
"857","2010-05-27",6.8475
"858","2010-05-28",6.77
"859","2010-06-01",6.69
"860","2010-06-02",6.835
"861","2010-06-03",6.84
"862","2010-06-04",6.7475
"863","2010-06-07",6.715
"864","2010-06-08",6.83
"865","2010-06-09",6.745
"866","2010-06-10",6.8425
"867","2010-06-11",6.9475
"868","2010-06-14",6.99
"869","2010-06-15",6.9725
"870","2010-06-16",7.155
"871","2010-06-17",7.04
"872","2010-06-18",7.03
"873","2010-06-21",6.9475
"874","2010-06-22",6.8975
"875","2010-06-23",6.9275
"876","2010-06-24",7.06
"877","2010-06-25",7.0475
"878","2010-06-28",7.1925
"879","2010-06-29",6.8975
"880","2010-06-30",6.85
"881","2010-07-01",6.94
"882","2010-07-02",6.8775
"883","2010-07-06",6.7175
"884","2010-07-07",6.7875
"885","2010-07-08",6.7675
"886","2010-07-09",6.7975
"887","2010-07-12",6.74
"888","2010-07-13",6.965
"889","2010-07-14",6.89
"890","2010-07-15",6.875
"891","2010-07-16",6.8775
"892","2010-07-19",6.8725
"893","2010-07-20",6.8975
"894","2010-07-21",6.875
"895","2010-07-22",7.3075
"896","2010-07-23",7.235
"897","2010-07-26",7.6375
"898","2010-07-27",7.635
"899","2010-07-28",7.525
"900","2010-07-29",7.59
"901","2010-07-30",7.63
"902","2010-08-02",7.54
"903","2010-08-03",7.525
"904","2010-08-04",7.625
"905","2010-08-05",7.515
"906","2010-08-06",7.3975
"907","2010-08-09",7.2075
"908","2010-08-10",7.06
"909","2010-08-11",6.89
"910","2010-08-12",6.815
"911","2010-08-13",7.0125
"912","2010-08-16",6.9075
"913","2010-08-17",6.87
"914","2010-08-18",6.985
"915","2010-08-19",6.75
"916","2010-08-20",6.6525
"917","2010-08-23",6.54
"918","2010-08-24",6.4775
"919","2010-08-25",6.735
"920","2010-08-26",6.5075
"921","2010-08-27",6.5525
"922","2010-08-30",6.405
"923","2010-08-31",6.4725
"924","2010-09-01",6.7825
"925","2010-09-02",6.855
"926","2010-09-03",6.9275
"927","2010-09-07",6.7725
"928","2010-09-08",6.8125
"929","2010-09-09",6.8675
"930","2010-09-10",6.9025
"931","2010-09-13",7.0275
"932","2010-09-14",7.0575
"933","2010-09-15",7.21
"934","2010-09-16",7.25
"935","2010-09-17",7.485
"936","2010-09-20",7.75
"937","2010-09-21",7.925
"938","2010-09-22",7.705
"939","2010-09-23",7.655
"940","2010-09-24",7.7475
"941","2010-09-27",7.7225
"942","2010-09-28",7.745
"943","2010-09-29",7.6925
"944","2010-09-30",7.74
"945","2010-10-01",7.75
"946","2010-10-04",7.5725
"947","2010-10-05",7.8375
"948","2010-10-06",7.8925
"949","2010-10-07",7.8675
"950","2010-10-08",8.05
"951","2010-10-11",7.97
"952","2010-10-12",7.94
"953","2010-10-13",8.04
"954","2010-10-14",8.035
"955","2010-10-15",8.135
"956","2010-10-18",8.2625
"957","2010-10-19",8.295
"958","2010-10-20",8.4
"959","2010-10-21",8.45
"960","2010-10-22",8.465
"961","2010-10-25",8.4825
"962","2010-10-26",8.3975
"963","2010-10-27",8.27
"964","2010-10-28",8.2725
"965","2010-10-29",8.25
