"","date","COMM"
"182","2014-07-17",23.02
"183","2014-07-18",23.799999
"184","2014-07-21",23.959999
"185","2014-07-22",24.08
"186","2014-07-23",23.26
"187","2014-07-24",23.059999
"188","2014-07-25",23.4
"189","2014-07-28",24.09
"190","2014-07-29",24.01
"191","2014-07-30",24.07
"192","2014-07-31",24.639999
"193","2014-08-01",24.889999
"194","2014-08-04",25.42
"195","2014-08-05",25.01
"196","2014-08-06",24.790001
"197","2014-08-07",24.700001
"198","2014-08-08",24.6
"199","2014-08-11",24.43
"200","2014-08-12",24.620001
"201","2014-08-13",25.26
"202","2014-08-14",25.43
"203","2014-08-15",24.969999
"204","2014-08-18",24.870001
"205","2014-08-19",24.969999
"206","2014-08-20",25.4
"207","2014-08-21",26.08
"208","2014-08-22",25.889999
"209","2014-08-25",25.99
"210","2014-08-26",25.860001
"211","2014-08-27",25.73
"212","2014-08-28",25.690001
"213","2014-08-29",25.76
"214","2014-09-02",26.5
"215","2014-09-03",26.32
"216","2014-09-04",26.139999
"217","2014-09-05",26.24
"218","2014-09-08",26.1
"219","2014-09-09",25.360001
"220","2014-09-10",25.700001
"221","2014-09-11",25.799999
"222","2014-09-12",25.190001
"223","2014-09-15",24.68
"224","2014-09-16",24.629999
"225","2014-09-17",24.25
"226","2014-09-18",24.77
"227","2014-09-19",24.639999
"228","2014-09-22",24.23
"229","2014-09-23",24.17
"230","2014-09-24",24.48
"231","2014-09-25",24.309999
"232","2014-09-26",24.219999
"233","2014-09-29",24.280001
"234","2014-09-30",23.91
"235","2014-10-01",23.940001
"236","2014-10-02",24.110001
"237","2014-10-03",23.809999
"238","2014-10-06",23.450001
"239","2014-10-07",23.15
"240","2014-10-08",23.49
"241","2014-10-09",23.030001
"242","2014-10-10",21.559999
"243","2014-10-13",21.290001
"244","2014-10-14",21.25
"245","2014-10-15",20.190001
"246","2014-10-16",21
"247","2014-10-17",22.07
"248","2014-10-20",22.18
"249","2014-10-21",22.77
"250","2014-10-22",22.360001
"251","2014-10-23",23.030001
"252","2014-10-24",22.82
"253","2014-10-27",22.4
"254","2014-10-28",22.700001
"255","2014-10-29",22.82
"256","2014-10-30",23.25
"257","2014-10-31",21.540001
"258","2014-11-03",21.09
"259","2014-11-04",21.559999
"260","2014-11-05",21.6
"261","2014-11-06",22.200001
"262","2014-11-07",22.59
"263","2014-11-10",20.77
"264","2014-11-11",21.1
"265","2014-11-12",21.120001
"266","2014-11-13",20.879999
"267","2014-11-14",21.200001
"268","2014-11-17",20.780001
"269","2014-11-18",21.58
"270","2014-11-19",21.469999
"271","2014-11-20",21.67
"272","2014-11-21",21.780001
"273","2014-11-24",22.049999
"274","2014-11-25",22.190001
"275","2014-11-26",22.51
"276","2014-11-28",22.200001
"277","2014-12-01",22.219999
"278","2014-12-02",22.5
"279","2014-12-03",23.1
"280","2014-12-04",23.41
"281","2014-12-05",23.83
"282","2014-12-08",23.59
"283","2014-12-09",23.35
"284","2014-12-10",22.549999
"285","2014-12-11",22.299999
"286","2014-12-12",21.99
"287","2014-12-15",21.955
"288","2014-12-16",21.799999
"289","2014-12-17",21.75
"290","2014-12-18",22.08
"291","2014-12-19",22.48
"292","2014-12-22",22.75
"293","2014-12-23",23
"294","2014-12-24",23.190001
"295","2014-12-26",23.24
"296","2014-12-29",23.110001
"297","2014-12-30",22.969999
"298","2014-12-31",22.83
"299","2015-01-02",22.969999
"300","2015-01-05",23.1
"301","2015-01-06",23.18
"302","2015-01-07",23.309999
"303","2015-01-08",23.709999
"304","2015-01-09",23.02
"305","2015-01-12",22.030001
"306","2015-01-13",21.41
"307","2015-01-14",21.379999
"308","2015-01-15",20.780001
"309","2015-01-16",21.030001
"310","2015-01-20",21.27
"311","2015-01-21",21.139999
"312","2015-01-22",21.299999
"313","2015-01-23",21.65
"314","2015-01-26",21.610001
"315","2015-01-27",25.57
"316","2015-01-28",27.129999
"317","2015-01-29",28.08
"318","2015-01-30",28.105
"319","2015-02-02",28.98
"320","2015-02-03",29.389999
"321","2015-02-04",30.030001
"322","2015-02-05",29.440001
"323","2015-02-06",29.620001
"324","2015-02-09",29.68
"325","2015-02-10",29.73
"326","2015-02-11",30.450001
"327","2015-02-12",30.23
"328","2015-02-13",30.4
"329","2015-02-17",30.35
"330","2015-02-18",31.129999
"331","2015-02-19",30.24
"332","2015-02-20",31.1
"333","2015-02-23",30.719999
"334","2015-02-24",30.76
"335","2015-02-25",30.82
"336","2015-02-26",31.299999
"337","2015-02-27",31.5
"338","2015-03-02",31.469999
"339","2015-03-03",31.559999
"340","2015-03-04",31.18
"341","2015-03-05",30.299999
"342","2015-03-06",29.719999
"343","2015-03-09",29.9
"344","2015-03-10",29.07
"345","2015-03-11",29.549999
"346","2015-03-12",29.799999
"347","2015-03-13",29.65
"348","2015-03-16",30.219999
"349","2015-03-17",30.219999
"350","2015-03-18",30.68
"351","2015-03-19",30.610001
"352","2015-03-20",30.860001
"353","2015-03-23",30.77
"354","2015-03-24",30.27
"355","2015-03-25",29.610001
"356","2015-03-26",28.870001
"357","2015-03-27",28.99
"358","2015-03-30",29.15
"359","2015-03-31",28.540001
"360","2015-04-01",28.625
"361","2015-04-02",28.950001
"362","2015-04-06",28.9
"363","2015-04-07",29.23
"364","2015-04-08",29.32
"365","2015-04-09",29.455
"366","2015-04-10",29.41
"367","2015-04-13",29.299999
"368","2015-04-14",29.41
"369","2015-04-15",29.790001
"370","2015-04-16",29.6
"371","2015-04-17",29.139999
"372","2015-04-20",29.48
"373","2015-04-21",29.809999
"374","2015-04-22",29.799999
"375","2015-04-23",29.299999
"376","2015-04-24",28.215
"377","2015-04-27",28.174999
"378","2015-04-28",28.59
"379","2015-04-29",27.77
"380","2015-04-30",29.51
"381","2015-05-01",29.32
"382","2015-05-04",29.389999
"383","2015-05-05",29.290001
"384","2015-05-06",29.18
"385","2015-05-07",29.389999
"386","2015-05-08",29.85
"387","2015-05-11",30.34
"388","2015-05-12",30.209999
"389","2015-05-13",30.09
"390","2015-05-14",30.73
"391","2015-05-15",30.950001
"392","2015-05-18",31.33
"393","2015-05-19",31.379999
"394","2015-05-20",31.17
"395","2015-05-21",31.25
"396","2015-05-22",31.23
"397","2015-05-26",30.870001
"398","2015-05-27",30.905001
"399","2015-05-28",31.299999
"400","2015-05-29",31.17
"401","2015-06-01",31.264999
"402","2015-06-02",31.745001
"403","2015-06-03",32.18
"404","2015-06-04",31.959999
"405","2015-06-05",32.200001
"406","2015-06-08",31.82
"407","2015-06-09",31.889999
"408","2015-06-10",32.415001
"409","2015-06-11",31.17
"410","2015-06-12",31.120001
"411","2015-06-15",30.98
"412","2015-06-16",31.5
"413","2015-06-17",31.955
"414","2015-06-18",31.879999
"415","2015-06-19",31.790001
"416","2015-06-22",31.860001
"417","2015-06-23",31.889999
"418","2015-06-24",31.469999
"419","2015-06-25",31.370001
"420","2015-06-26",31.040001
"421","2015-06-29",30.370001
"422","2015-06-30",30.51
"423","2015-07-01",30.799999
"424","2015-07-02",30.780001
"425","2015-07-06",30.58
"426","2015-07-07",30.440001
"427","2015-07-08",29.530001
"428","2015-07-09",29.690001
"429","2015-07-10",29.790001
"430","2015-07-13",30.360001
"431","2015-07-14",30.559999
"432","2015-07-15",30.389999
"433","2015-07-16",30.67
"434","2015-07-17",31.360001
"435","2015-07-20",31.290001
"436","2015-07-21",30.85
"437","2015-07-22",30.860001
"438","2015-07-23",30.790001
"439","2015-07-24",30.65
"440","2015-07-27",29.9
"441","2015-07-28",31.139999
"442","2015-07-29",30.709999
"443","2015-07-30",31.209999
"444","2015-07-31",31.370001
"445","2015-08-03",30.860001
"446","2015-08-04",31.120001
"447","2015-08-05",31.540001
"448","2015-08-06",31.17
"449","2015-08-07",31.280001
"450","2015-08-10",31.59
"451","2015-08-11",30.5
"452","2015-08-12",31.76
"453","2015-08-13",31.51
"454","2015-08-14",31.6
"455","2015-08-17",31.82
"456","2015-08-18",31.34
"457","2015-08-19",31.530001
"458","2015-08-20",30.58
"459","2015-08-21",29.309999
"460","2015-08-24",27.639999
"461","2015-08-25",28.17
"462","2015-08-26",29.5
"463","2015-08-27",30.73
"464","2015-08-28",31.9
"465","2015-08-31",32.349998
"466","2015-09-01",31.790001
"467","2015-09-02",32.224998
"468","2015-09-03",32.919998
"469","2015-09-04",32.650002
"470","2015-09-08",33.450001
"471","2015-09-09",33.41
"472","2015-09-10",32.900002
"473","2015-09-11",31.65
"474","2015-09-14",31.700001
"475","2015-09-15",31.83
"476","2015-09-16",32.389999
"477","2015-09-17",31.889999
"478","2015-09-18",31.389999
"479","2015-09-21",31.26
"480","2015-09-22",31.209999
"481","2015-09-23",30.879999
"482","2015-09-24",30.77
"483","2015-09-25",30.219999
"484","2015-09-28",29.42
"485","2015-09-29",29.030001
"486","2015-09-30",30.030001
"487","2015-10-01",30.09
"488","2015-10-02",29.48
"489","2015-10-05",29.92
"490","2015-10-06",29.559999
"491","2015-10-07",30.450001
"492","2015-10-08",30.73
"493","2015-10-09",30.709999
"494","2015-10-12",31.07
"495","2015-10-13",30.6
"496","2015-10-14",30.809999
"497","2015-10-15",31.219999
"498","2015-10-16",31.76
"499","2015-10-19",31.709999
"500","2015-10-20",31.85
"501","2015-10-21",31.34
"502","2015-10-22",31.700001
"503","2015-10-23",32.139999
"504","2015-10-26",32.259998
"505","2015-10-27",31.6
"506","2015-10-28",32.619999
"507","2015-10-29",32.459999
"508","2015-10-30",32.43
"509","2015-11-02",32.799999
"510","2015-11-03",33.209999
"511","2015-11-04",32.25
"512","2015-11-05",32.34
"513","2015-11-06",32.310001
"514","2015-11-09",28.49
"515","2015-11-10",27.790001
"516","2015-11-11",27.485001
"517","2015-11-12",27.200001
"518","2015-11-13",26.5
"519","2015-11-16",26.5
"520","2015-11-17",26.5
"521","2015-11-18",27.35
"522","2015-11-19",27.370001
"523","2015-11-20",28.299999
"524","2015-11-23",28.959999
"525","2015-11-24",28.41
"526","2015-11-25",28.24
"527","2015-11-27",28.6
"528","2015-11-30",28.620001
"529","2015-12-01",28.530001
"530","2015-12-02",27.73
"531","2015-12-03",26.99
"532","2015-12-04",27.51
"533","2015-12-07",26.719999
"534","2015-12-08",26.530001
"535","2015-12-09",25.799999
"536","2015-12-10",26.219999
"537","2015-12-11",25.860001
"538","2015-12-14",25.530001
"539","2015-12-15",25.18
"540","2015-12-16",25.360001
"541","2015-12-17",25.84
"542","2015-12-18",25
"543","2015-12-21",25.18
"544","2015-12-22",25.440001
"545","2015-12-23",26.34
"546","2015-12-24",26.33
"547","2015-12-28",26.129999
"548","2015-12-29",26.309999
"549","2015-12-30",25.950001
"550","2015-12-31",25.889999
"551","2016-01-04",25.6
"552","2016-01-05",25.115
"553","2016-01-06",24.440001
"554","2016-01-07",23.42
"555","2016-01-08",23.360001
"556","2016-01-11",23.280001
"557","2016-01-12",23.51
"558","2016-01-13",23.059999
"559","2016-01-14",23.309999
"560","2016-01-15",22.73
"561","2016-01-19",22.32
"562","2016-01-20",21.77
"563","2016-01-21",21.91
"564","2016-01-22",22.52
"565","2016-01-25",21.709999
"566","2016-01-26",22.35
"567","2016-01-27",21.51
"568","2016-01-28",21.33
"569","2016-01-29",22.42
"570","2016-02-01",23.040001
"571","2016-02-02",21.459999
"572","2016-02-03",21.83
"573","2016-02-04",22.120001
"574","2016-02-05",21.4
"575","2016-02-08",20.23
"576","2016-02-09",20.209999
"577","2016-02-10",20.5
"578","2016-02-11",19.799999
"579","2016-02-12",20.540001
"580","2016-02-16",22.18
"581","2016-02-17",23.09
"582","2016-02-18",22.530001
"583","2016-02-19",24.049999
"584","2016-02-22",25.120001
"585","2016-02-23",24.940001
"586","2016-02-24",25.219999
"587","2016-02-25",24.84
"588","2016-02-26",25.059999
"589","2016-02-29",25.190001
"590","2016-03-01",26.41
"591","2016-03-02",27.200001
"592","2016-03-03",27.120001
"593","2016-03-04",27.43
"594","2016-03-07",26.959999
"595","2016-03-08",25.82
"596","2016-03-09",26.200001
"597","2016-03-10",26.209999
"598","2016-03-11",26.879999
"599","2016-03-14",26.889999
"600","2016-03-15",26.610001
"601","2016-03-16",27.110001
"602","2016-03-17",27.57
"603","2016-03-18",27.24
"604","2016-03-21",27.209999
"605","2016-03-22",27.15
"606","2016-03-23",26.450001
"607","2016-03-24",26.52
"608","2016-03-28",26.43
"609","2016-03-29",26.84
"610","2016-03-30",27.32
"611","2016-03-31",27.92
"612","2016-04-01",27.639999
"613","2016-04-04",27.709999
"614","2016-04-05",27.52
"615","2016-04-06",27.879999
"616","2016-04-07",27.15
"617","2016-04-08",27.639999
"618","2016-04-11",27.440001
"619","2016-04-12",27.040001
"620","2016-04-13",28.309999
"621","2016-04-14",27.610001
"622","2016-04-15",26.91
"623","2016-04-18",26.59
"624","2016-04-19",26.620001
"625","2016-04-20",26.75
"626","2016-04-21",26.4
"627","2016-04-22",26.76
"628","2016-04-25",26.440001
"629","2016-04-26",26.879999
"630","2016-04-27",26.73
"631","2016-04-28",30.540001
"632","2016-04-29",30.41
"633","2016-05-02",30.34
"634","2016-05-03",28.77
"635","2016-05-04",29.040001
"636","2016-05-05",29.1
"637","2016-05-06",29.549999
"638","2016-05-09",29.559999
"639","2016-05-10",29.799999
"640","2016-05-11",29.860001
"641","2016-05-12",29.77
"642","2016-05-13",29.879999
"643","2016-05-16",30.110001
"644","2016-05-17",29.709999
"645","2016-05-18",29.690001
"646","2016-05-19",29.5
"647","2016-05-20",29.879999
"648","2016-05-23",29.82
"649","2016-05-24",30.559999
"650","2016-05-25",30.99
"651","2016-05-26",30.879999
"652","2016-05-27",31.049999
"653","2016-05-31",31.15
"654","2016-06-01",31.559999
"655","2016-06-02",31.809999
"656","2016-06-03",31.92
"657","2016-06-06",32.16
"658","2016-06-07",32.16
"659","2016-06-08",32.5
"660","2016-06-09",32.400002
"661","2016-06-10",32.029999
"662","2016-06-13",31.549999
"663","2016-06-14",31.450001
"664","2016-06-15",31.66
"665","2016-06-16",32.34
"666","2016-06-17",32.560001
"667","2016-06-20",32.200001
"668","2016-06-21",32.150002
"669","2016-06-22",32
"670","2016-06-23",32.130001
"671","2016-06-24",29.860001
"672","2016-06-27",28.52
"673","2016-06-28",29.01
"674","2016-06-29",30.35
"675","2016-06-30",31.030001
"676","2016-07-01",30.790001
"677","2016-07-05",30.139999
"678","2016-07-06",30.709999
"679","2016-07-07",31.139999
"680","2016-07-08",32.240002
"681","2016-07-11",32.139999
"682","2016-07-12",32.470001
"683","2016-07-13",31.75
"684","2016-07-14",32.09
"685","2016-07-15",31.9
"686","2016-07-18",31.67
"687","2016-07-19",31.559999
"688","2016-07-20",31.98
"689","2016-07-21",31.59
"690","2016-07-22",31.629999
"691","2016-07-25",31.530001
"692","2016-07-26",31.48
"693","2016-07-27",31.82
"694","2016-07-28",29.98
"695","2016-07-29",29.950001
"696","2016-08-01",29.59
"697","2016-08-02",28.66
"698","2016-08-03",29.030001
"699","2016-08-04",28.76
"700","2016-08-05",29.219999
"701","2016-08-08",28.459999
"702","2016-08-09",28.82
"703","2016-08-10",28.889999
"704","2016-08-11",28.540001
"705","2016-08-12",28.809999
"706","2016-08-15",29.08
"707","2016-08-16",28.99
"708","2016-08-17",28.59
"709","2016-08-18",28.540001
"710","2016-08-19",28.58
"711","2016-08-22",28.75
"712","2016-08-23",29.190001
"713","2016-08-24",29.950001
"714","2016-08-25",29.77
"715","2016-08-26",29.440001
"716","2016-08-29",29.559999
"717","2016-08-30",29.52
"718","2016-08-31",29.57
"719","2016-09-01",29.799999
"720","2016-09-02",29.870001
"721","2016-09-06",29.84
"722","2016-09-07",29.950001
"723","2016-09-08",29.73
"724","2016-09-09",29.76
"725","2016-09-12",29.879999
"726","2016-09-13",29.41
"727","2016-09-14",29.5
"728","2016-09-15",30.379999
"729","2016-09-16",30.5
"730","2016-09-19",31.07
"731","2016-09-20",30.83
"732","2016-09-21",30.639999
"733","2016-09-22",30.790001
"734","2016-09-23",30.280001
"735","2016-09-26",30.25
"736","2016-09-27",30.51
"737","2016-09-28",30.459999
"738","2016-09-29",30.059999
"739","2016-09-30",30.110001
"740","2016-10-03",30.23
"741","2016-10-04",30.190001
"742","2016-10-05",30.879999
"743","2016-10-06",31.41
"744","2016-10-07",31.620001
"745","2016-10-10",31.98
"746","2016-10-11",31.799999
"747","2016-10-12",31.030001
"748","2016-10-13",30.620001
"749","2016-10-14",31.120001
"750","2016-10-17",31.01
"751","2016-10-18",31.459999
"752","2016-10-19",32.02
"753","2016-10-20",31.889999
"754","2016-10-21",31.91
"755","2016-10-24",31.98
"756","2016-10-25",31.370001
"757","2016-10-26",31.5
"758","2016-10-27",30.57
"759","2016-10-28",30.709999
"760","2016-10-31",30.549999
"761","2016-11-01",30.280001
"762","2016-11-02",30.26
"763","2016-11-03",31.91
"764","2016-11-04",32.150002
"765","2016-11-07",32.880001
"766","2016-11-08",33.880001
"767","2016-11-09",33.66
"768","2016-11-10",34.110001
"769","2016-11-11",33.560001
"770","2016-11-14",34.849998
"771","2016-11-15",34.970001
"772","2016-11-16",35
"773","2016-11-17",35
"774","2016-11-18",35.450001
"775","2016-11-21",35.490002
"776","2016-11-22",35.700001
"777","2016-11-23",35.93
"778","2016-11-25",36.360001
"779","2016-11-28",35.830002
"780","2016-11-29",36.23
"781","2016-11-30",35.98
"782","2016-12-01",35.5
"783","2016-12-02",35.790001
"784","2016-12-05",36.060001
"785","2016-12-06",36.450001
"786","2016-12-07",36.68
"787","2016-12-08",36.889999
"788","2016-12-09",36.529999
"789","2016-12-12",36.869999
"790","2016-12-13",37.029999
"791","2016-12-14",36.560001
"792","2016-12-15",37.040001
"793","2016-12-16",36.459999
"794","2016-12-19",37.02
"795","2016-12-20",37.209999
"796","2016-12-21",37.369999
"797","2016-12-22",37.200001
"798","2016-12-23",37.16
"799","2016-12-27",37.200001
"800","2016-12-28",36.740002
"801","2016-12-29",36.959999
"802","2016-12-30",37.200001
"803","2017-01-03",36.709999
"804","2017-01-04",37.529999
"805","2017-01-05",37.380001
"806","2017-01-06",36.98
"807","2017-01-09",37.240002
"808","2017-01-10",37.57
"809","2017-01-11",37.150002
"810","2017-01-12",36.740002
"811","2017-01-13",36.970001
"812","2017-01-17",35.34
"813","2017-01-18",35.75
"814","2017-01-19",35.73
"815","2017-01-20",36.200001
"816","2017-01-23",36.130001
"817","2017-01-24",36.939999
"818","2017-01-25",36.939999
"819","2017-01-26",37.330002
"820","2017-01-27",36.66
"821","2017-01-30",37
"822","2017-01-31",37.82
"823","2017-02-01",38
"824","2017-02-02",38.16
"825","2017-02-03",38.529999
"826","2017-02-06",38.279999
"827","2017-02-07",38.509998
"828","2017-02-08",38.5
"829","2017-02-09",38.43
"830","2017-02-10",38.439999
"831","2017-02-13",38.75
"832","2017-02-14",38.860001
"833","2017-02-15",38.98
"834","2017-02-16",39.330002
"835","2017-02-17",39.450001
"836","2017-02-21",39.98
"837","2017-02-22",40.310001
"838","2017-02-23",37.720001
"839","2017-02-24",37.32
"840","2017-02-27",37.970001
"841","2017-02-28",38.049999
"842","2017-03-01",39.459999
"843","2017-03-02",38.91
"844","2017-03-03",39.299999
"845","2017-03-06",39.060001
"846","2017-03-07",38.73
"847","2017-03-08",38.84
"848","2017-03-09",38.93
"849","2017-03-10",38.939999
"850","2017-03-13",39.400002
"851","2017-03-14",39.400002
"852","2017-03-15",39.740002
"853","2017-03-16",39.779999
"854","2017-03-17",39.639999
"855","2017-03-20",40.139999
"856","2017-03-21",39.860001
"857","2017-03-22",39.869999
"858","2017-03-23",40.490002
"859","2017-03-24",41.220001
"860","2017-03-27",41.029999
"861","2017-03-28",41.18
"862","2017-03-29",40.939999
"863","2017-03-30",42.09
"864","2017-03-31",41.709999
"865","2017-04-03",41.150002
"866","2017-04-04",41.119999
"867","2017-04-05",40.82
"868","2017-04-06",41.009998
"869","2017-04-07",41.040001
"870","2017-04-10",40.509998
"871","2017-04-11",40.630001
"872","2017-04-12",40.16
"873","2017-04-13",39.98
"874","2017-04-17",40.630001
"875","2017-04-18",40.48
"876","2017-04-19",41.02
"877","2017-04-20",41.630001
"878","2017-04-21",40.93
"879","2017-04-24",41.470001
"880","2017-04-25",41.82
"881","2017-04-26",41.689999
"882","2017-04-27",42.290001
"883","2017-04-28",42.040001
"884","2017-05-01",42.32
"885","2017-05-02",41.759998
"886","2017-05-03",41.16
"887","2017-05-04",35.110001
"888","2017-05-05",35.790001
"889","2017-05-08",35.919998
"890","2017-05-09",36.73
"891","2017-05-10",37.5
"892","2017-05-11",36.709999
"893","2017-05-12",36.279999
"894","2017-05-15",36.450001
"895","2017-05-16",36.970001
"896","2017-05-17",36.849998
"897","2017-05-18",36.990002
"898","2017-05-19",37
"899","2017-05-22",37.529999
"900","2017-05-23",37.110001
"901","2017-05-24",36.900002
"902","2017-05-25",37.150002
"903","2017-05-26",36.919998
"904","2017-05-30",36.650002
"905","2017-05-31",36.990002
"906","2017-06-01",37.57
"907","2017-06-02",37.580002
"908","2017-06-05",38.09
"909","2017-06-06",37.130001
"910","2017-06-07",37.310001
"911","2017-06-08",37.990002
"912","2017-06-09",37.529999
"913","2017-06-12",37.009998
"914","2017-06-13",37.669998
"915","2017-06-14",37.189999
"916","2017-06-15",37.419998
"917","2017-06-16",37.150002
"918","2017-06-19",37.919998
"919","2017-06-20",37.950001
"920","2017-06-21",38.009998
"921","2017-06-22",38.02
"922","2017-06-23",38.080002
"923","2017-06-26",38.389999
"924","2017-06-27",38
"925","2017-06-28",38.360001
"926","2017-06-29",37.869999
"927","2017-06-30",38.029999
"928","2017-07-03",38.209999
"929","2017-07-05",37.779999
"930","2017-07-06",37.790001
"931","2017-07-07",38.150002
"932","2017-07-10",38.110001
"933","2017-07-11",38
"934","2017-07-12",35.52
"935","2017-07-13",35.650002
"936","2017-07-14",35.130001
"937","2017-07-17",34.75
"938","2017-07-18",34.5
"939","2017-07-19",35.189999
"940","2017-07-20",35.259998
"941","2017-07-21",35.279999
"942","2017-07-24",35.450001
"943","2017-07-25",35.740002
"944","2017-07-26",36.009998
"945","2017-07-27",36.529999
"946","2017-07-28",36.939999
"947","2017-07-31",36.779999
"948","2017-08-01",37
"949","2017-08-02",37.16
"950","2017-08-03",33.544998
"951","2017-08-04",32.610001
"952","2017-08-07",32.740002
"953","2017-08-08",32.16
"954","2017-08-09",32.25
"955","2017-08-10",31.66
"956","2017-08-11",31.93
"957","2017-08-14",32.599998
"958","2017-08-15",32.84
"959","2017-08-16",32.849998
"960","2017-08-17",32.84
"961","2017-08-18",33
"962","2017-08-21",33
"963","2017-08-22",33.27
"964","2017-08-23",32.889999
