"","date","SFNC"
"221","2007-11-15",12.975
"222","2007-11-16",13.105
"223","2007-11-19",12.495
"224","2007-11-20",12.92
"225","2007-11-21",13.16
"226","2007-11-23",13.33
"227","2007-11-26",12.535
"228","2007-11-27",12.95
"229","2007-11-28",13.575
"230","2007-11-29",13.24
"231","2007-11-30",13.045
"232","2007-12-03",13.175
"233","2007-12-04",12.75
"234","2007-12-05",12.94
"235","2007-12-06",13.555
"236","2007-12-07",13.46
"237","2007-12-10",13.415
"238","2007-12-11",12.81
"239","2007-12-12",13.02
"240","2007-12-13",13.13
"241","2007-12-14",12.71
"242","2007-12-17",12.46
"243","2007-12-18",13.17
"244","2007-12-19",13.215
"245","2007-12-20",13.485
"246","2007-12-21",14.255
"247","2007-12-24",14.455
"248","2007-12-26",14.645
"249","2007-12-27",13.565
"250","2007-12-28",13.405
"251","2007-12-31",13.25
"252","2008-01-02",12.76
"253","2008-01-03",12.5
"254","2008-01-04",12.28
"255","2008-01-07",12.77
"256","2008-01-08",12.355
"257","2008-01-09",12.91
"258","2008-01-10",13.215
"259","2008-01-11",12.57
"260","2008-01-14",12.845
"261","2008-01-15",12.55
"262","2008-01-16",12.625
"263","2008-01-17",12.315
"264","2008-01-18",12.265
"265","2008-01-22",13.125
"266","2008-01-23",14.475
"267","2008-01-24",14.035
"268","2008-01-25",13.615
"269","2008-01-28",13.895
"270","2008-01-29",13.74
"271","2008-01-30",13.58
"272","2008-01-31",14.175
"273","2008-02-01",14.325
"274","2008-02-04",13.775
"275","2008-02-05",13.555
"276","2008-02-06",13.3
"277","2008-02-07",13.84
"278","2008-02-08",13.59
"279","2008-02-11",13.52
"280","2008-02-12",13.755
"281","2008-02-13",14.185
"282","2008-02-14",13.445
"283","2008-02-15",13.255
"284","2008-02-19",13.27
"285","2008-02-20",13.71
"286","2008-02-21",13.265
"287","2008-02-22",13.425
"288","2008-02-25",13.75
"289","2008-02-26",13.69
"290","2008-02-27",13.38
"291","2008-02-28",13.055
"292","2008-02-29",12.775
"293","2008-03-03",12.66
"294","2008-03-04",12.68
"295","2008-03-05",12.61
"296","2008-03-06",12.205
"297","2008-03-07",12.335
"298","2008-03-10",12.425
"299","2008-03-11",13.59
"300","2008-03-12",13.655
"301","2008-03-13",13.885
"302","2008-03-14",13.355
"303","2008-03-17",13.42
"304","2008-03-18",14.485
"305","2008-03-19",13.725
"306","2008-03-20",14.5
"307","2008-03-24",14.835
"308","2008-03-25",14.85
"309","2008-03-26",14.67
"310","2008-03-27",14.395
"311","2008-03-28",14.57
"312","2008-03-31",14.865
"313","2008-04-01",15
"314","2008-04-02",15.27
"315","2008-04-03",15.065
"316","2008-04-04",14.62
"317","2008-04-07",14.445
"318","2008-04-08",14.84
"319","2008-04-09",14.5
"320","2008-04-10",14.98
"321","2008-04-11",14.545
"322","2008-04-14",14.535
"323","2008-04-15",14.86
"324","2008-04-16",15.5
"325","2008-04-17",15.275
"326","2008-04-18",15.195
"327","2008-04-21",14.76
"328","2008-04-22",14.8
"329","2008-04-23",14.85
"330","2008-04-24",15.265
"331","2008-04-25",15.23
"332","2008-04-28",15.43
"333","2008-04-29",15.495
"334","2008-04-30",16.004999
"335","2008-05-01",16.025
"336","2008-05-02",15.515
"337","2008-05-05",15.73
"338","2008-05-06",16.040001
"339","2008-05-07",15.38
"340","2008-05-08",15.37
"341","2008-05-09",15.23
"342","2008-05-12",15.53
"343","2008-05-13",15.7
"344","2008-05-14",15.7
"345","2008-05-15",15.63
"346","2008-05-16",14.895
"347","2008-05-19",15.035
"348","2008-05-20",15.005
"349","2008-05-21",14.96
"350","2008-05-22",15.39
"351","2008-05-23",15.25
"352","2008-05-27",15.735
"353","2008-05-28",15.155
"354","2008-05-29",15.425
"355","2008-05-30",15.215
"356","2008-06-02",14.98
"357","2008-06-03",14.97
"358","2008-06-04",15.21
"359","2008-06-05",15.465
"360","2008-06-06",15.355
"361","2008-06-09",15.215
"362","2008-06-10",15.405
"363","2008-06-11",15.37
"364","2008-06-12",15.65
"365","2008-06-13",15.91
"366","2008-06-16",16.475
"367","2008-06-17",16.030001
"368","2008-06-18",15.81
"369","2008-06-19",15.865
"370","2008-06-20",15.725
"371","2008-06-23",15.055
"372","2008-06-24",15.05
"373","2008-06-25",15.065
"374","2008-06-26",14.475
"375","2008-06-27",14.22
"376","2008-06-30",13.985
"377","2008-07-01",14.105
"378","2008-07-02",14.07
"379","2008-07-03",14.145
"380","2008-07-07",14.055
"381","2008-07-08",14.995
"382","2008-07-09",13.85
"383","2008-07-10",14.185
"384","2008-07-11",14.275
"385","2008-07-14",14
"386","2008-07-15",13.94
"387","2008-07-16",14.745
"388","2008-07-17",15.415
"389","2008-07-18",14.855
"390","2008-07-21",14.4
"391","2008-07-22",14.91
"392","2008-07-23",14.6
"393","2008-07-24",13.815
"394","2008-07-25",14.5
"395","2008-07-28",13.85
"396","2008-07-29",15
"397","2008-07-30",14.92
"398","2008-07-31",14.875
"399","2008-08-01",14.935
"400","2008-08-04",14.95
"401","2008-08-05",15.015
"402","2008-08-06",14.525
"403","2008-08-07",13.515
"404","2008-08-08",14.37
"405","2008-08-11",15.265
"406","2008-08-12",15.595
"407","2008-08-13",15.735
"408","2008-08-14",15.805
"409","2008-08-15",15.875
"410","2008-08-18",15.235
"411","2008-08-19",15.34
"412","2008-08-20",14.885
"413","2008-08-21",14.45
"414","2008-08-22",13.935
"415","2008-08-25",13.235
"416","2008-08-26",13.505
"417","2008-08-27",13.905
"418","2008-08-28",14.32
"419","2008-08-29",14.21
"420","2008-09-02",15.39
"421","2008-09-03",15.625
"422","2008-09-04",15.165
"423","2008-09-05",15.35
"424","2008-09-08",15.55
"425","2008-09-09",14.805
"426","2008-09-10",15.1
"427","2008-09-11",15.18
"428","2008-09-12",14.98
"429","2008-09-15",14.42
"430","2008-09-16",15.25
"431","2008-09-17",14.295
"432","2008-09-18",17.57
"433","2008-09-19",18
"434","2008-09-22",17.620001
"435","2008-09-23",16.860001
"436","2008-09-24",16.205
"437","2008-09-25",16.225
"438","2008-09-26",16.504999
"439","2008-09-29",15.71
"440","2008-09-30",17.799999
"441","2008-10-01",16.775
"442","2008-10-02",16.245001
"443","2008-10-03",15.785
"444","2008-10-06",16.59
"445","2008-10-07",15.72
"446","2008-10-08",15.01
"447","2008-10-09",12.885
"448","2008-10-10",14.275
"449","2008-10-13",15
"450","2008-10-14",14.525
"451","2008-10-15",13.05
"452","2008-10-16",15.355
"453","2008-10-17",14.63
"454","2008-10-20",14.52
"455","2008-10-21",13.78
"456","2008-10-22",13.66
"457","2008-10-23",13.635
"458","2008-10-24",13.47
"459","2008-10-27",13.6
"460","2008-10-28",14.925
"461","2008-10-29",15.19
"462","2008-10-30",15.375
"463","2008-10-31",15.51
"464","2008-11-03",15.45
"465","2008-11-04",15.765
"466","2008-11-05",14.66
"467","2008-11-06",14.395
"468","2008-11-07",14.915
"469","2008-11-10",14.92
"470","2008-11-11",14.785
"471","2008-11-12",13.75
"472","2008-11-13",15.255
"473","2008-11-14",13.815
"474","2008-11-17",14.25
"475","2008-11-18",14.115
"476","2008-11-19",13.165
"477","2008-11-20",12.805
"478","2008-11-21",12
"479","2008-11-24",13.375
"480","2008-11-25",13.79
"481","2008-11-26",14.315
"482","2008-11-28",14.69
"483","2008-12-01",11.84
"484","2008-12-02",12.52
"485","2008-12-03",13.285
"486","2008-12-04",12.9
"487","2008-12-05",14.25
"488","2008-12-08",14.3
"489","2008-12-09",13.78
"490","2008-12-10",14.07
"491","2008-12-11",13.03
"492","2008-12-12",14.185
"493","2008-12-15",13.63
"494","2008-12-16",14.65
"495","2008-12-17",14.645
"496","2008-12-18",14.525
"497","2008-12-19",14.375
"498","2008-12-22",14.155
"499","2008-12-23",13.905
"500","2008-12-24",13.83
"501","2008-12-26",14.265
"502","2008-12-29",14.195
"503","2008-12-30",14.35
"504","2008-12-31",14.735
"505","2009-01-02",14.48
"506","2009-01-05",14.21
"507","2009-01-06",14.35
"508","2009-01-07",13.66
"509","2009-01-08",13.88
"510","2009-01-09",12.985
"511","2009-01-12",12.925
"512","2009-01-13",13.47
"513","2009-01-14",13
"514","2009-01-15",13.155
"515","2009-01-16",13.205
"516","2009-01-20",11.705
"517","2009-01-21",12.025
"518","2009-01-22",11.66
"519","2009-01-23",11.835
"520","2009-01-26",12.055
"521","2009-01-27",12.61
"522","2009-01-28",13.085
"523","2009-01-29",12.37
"524","2009-01-30",12.32
"525","2009-02-02",12.975
"526","2009-02-03",12.775
"527","2009-02-04",12.595
"528","2009-02-05",12.89
"529","2009-02-06",13.33
"530","2009-02-09",13.175
"531","2009-02-10",12.625
"532","2009-02-11",12.82
"533","2009-02-12",12.985
"534","2009-02-13",12.86
"535","2009-02-17",12.605
"536","2009-02-18",12.625
"537","2009-02-19",12.375
"538","2009-02-20",12.64
"539","2009-02-23",12.215
"540","2009-02-24",13.5
"541","2009-02-25",13.2
"542","2009-02-26",13.135
"543","2009-02-27",12.8
"544","2009-03-02",12.295
"545","2009-03-03",11.965
"546","2009-03-04",12.085
"547","2009-03-05",10.835
"548","2009-03-06",10.835
"549","2009-03-09",10.155
"550","2009-03-10",11
"551","2009-03-11",10.73
"552","2009-03-12",11.695
"553","2009-03-13",11.585
"554","2009-03-16",11.145
"555","2009-03-17",11.89
"556","2009-03-18",12.495
"557","2009-03-19",12.165
"558","2009-03-20",11.525
"559","2009-03-23",13.075
"560","2009-03-24",11.715
"561","2009-03-25",12.62
"562","2009-03-26",13.2
"563","2009-03-27",12.465
"564","2009-03-30",12.375
"565","2009-03-31",12.595
"566","2009-04-01",13.05
"567","2009-04-02",13.62
"568","2009-04-03",13.735
"569","2009-04-06",13.165
"570","2009-04-07",12.84
"571","2009-04-08",13.275
"572","2009-04-09",13.87
"573","2009-04-13",13.815
"574","2009-04-14",13.285
"575","2009-04-15",13.75
"576","2009-04-16",14.175
"577","2009-04-17",13.87
"578","2009-04-20",13.2
"579","2009-04-21",13.835
"580","2009-04-22",13.285
"581","2009-04-23",12.89
"582","2009-04-24",13.38
"583","2009-04-27",12.815
"584","2009-04-28",13.07
"585","2009-04-29",13.6
"586","2009-04-30",12.965
"587","2009-05-01",12.56
"588","2009-05-04",13.25
"589","2009-05-05",12.575
"590","2009-05-06",12.75
"591","2009-05-07",13.025
"592","2009-05-08",13.475
"593","2009-05-11",13.095
"594","2009-05-12",12.825
"595","2009-05-13",12.47
"596","2009-05-14",12.655
"597","2009-05-15",12.445
"598","2009-05-18",12.98
"599","2009-05-19",12.575
"600","2009-05-20",12.205
"601","2009-05-21",12.155
"602","2009-05-22",12.005
"603","2009-05-26",12.78
"604","2009-05-27",12.1
"605","2009-05-28",12.22
"606","2009-05-29",13.665
"607","2009-06-01",13.93
"608","2009-06-02",14.495
"609","2009-06-03",14.72
"610","2009-06-04",14.97
"611","2009-06-05",14.61
"612","2009-06-08",14.385
"613","2009-06-09",14.195
"614","2009-06-10",14.13
"615","2009-06-11",14.195
"616","2009-06-12",14.3
"617","2009-06-15",13.715
"618","2009-06-16",13.26
"619","2009-06-17",13.545
"620","2009-06-18",13.485
"621","2009-06-19",13.34
"622","2009-06-22",13.06
"623","2009-06-23",12.9
"624","2009-06-24",12.725
"625","2009-06-25",13.3
"626","2009-06-26",13.225
"627","2009-06-29",13.175
"628","2009-06-30",13.36
"629","2009-07-01",13.65
"630","2009-07-02",13.255
"631","2009-07-06",13.355
"632","2009-07-07",13.14
"633","2009-07-08",13.335
"634","2009-07-09",13.14
"635","2009-07-10",13.26
"636","2009-07-13",13.745
"637","2009-07-14",13.73
"638","2009-07-15",14.01
"639","2009-07-16",14.37
"640","2009-07-17",14.815
"641","2009-07-20",14.72
"642","2009-07-21",14.63
"643","2009-07-22",14.71
"644","2009-07-23",14.94
"645","2009-07-24",14.75
"646","2009-07-27",14.965
"647","2009-07-28",15.125
"648","2009-07-29",15
"649","2009-07-30",15.07
"650","2009-07-31",14.99
"651","2009-08-03",14.93
"652","2009-08-04",15
"653","2009-08-05",14.44
"654","2009-08-06",14.285
"655","2009-08-07",14.25
"656","2009-08-10",14.76
"657","2009-08-11",14.49
"658","2009-08-12",14.76
"659","2009-08-13",14.69
"660","2009-08-14",14.285
"661","2009-08-17",13.915
"662","2009-08-18",14.345
"663","2009-08-19",14.615
"664","2009-08-20",14.655
"665","2009-08-21",15.2
"666","2009-08-24",14.84
"667","2009-08-25",14.875
"668","2009-08-26",14.965
"669","2009-08-27",14.935
"670","2009-08-28",14.4
"671","2009-08-31",14.085
"672","2009-09-01",13.935
"673","2009-09-02",14.245
"674","2009-09-03",14.23
"675","2009-09-04",14.225
"676","2009-09-08",14.06
"677","2009-09-09",14.285
"678","2009-09-10",14.29
"679","2009-09-11",14.06
"680","2009-09-14",14.19
"681","2009-09-15",14.235
"682","2009-09-16",14.46
"683","2009-09-17",14.705
"684","2009-09-18",14.765
"685","2009-09-21",14.56
"686","2009-09-22",14.86
"687","2009-09-23",14.5
"688","2009-09-24",14.2
"689","2009-09-25",14.355
"690","2009-09-28",15.19
"691","2009-09-29",14.755
"692","2009-09-30",14.405
"693","2009-10-01",13.925
"694","2009-10-02",13.55
"695","2009-10-05",13.945
"696","2009-10-06",14.145
"697","2009-10-07",14.095
"698","2009-10-08",14.165
"699","2009-10-09",14.695
"700","2009-10-12",14.505
"701","2009-10-13",14.45
"702","2009-10-14",14.505
"703","2009-10-15",14.84
"704","2009-10-16",14.79
"705","2009-10-19",14.74
"706","2009-10-20",14.705
"707","2009-10-21",14.71
"708","2009-10-22",14.85
"709","2009-10-23",14.46
"710","2009-10-26",14.57
"711","2009-10-27",14.65
"712","2009-10-28",14.54
"713","2009-10-29",14.595
"714","2009-10-30",14.63
"715","2009-11-02",14.335
"716","2009-11-03",13.795
"717","2009-11-04",12.84
"718","2009-11-05",13.255
"719","2009-11-06",13.02
"720","2009-11-09",13.25
"721","2009-11-10",12.8
"722","2009-11-11",12.26
"723","2009-11-12",12.25
"724","2009-11-13",12.355
"725","2009-11-16",12.465
"726","2009-11-17",12.505
"727","2009-11-18",12.61
"728","2009-11-19",12.43
"729","2009-11-20",12.365
"730","2009-11-23",12.495
"731","2009-11-24",12.52
"732","2009-11-25",12.515
"733","2009-11-27",12.52
"734","2009-11-30",12.655
"735","2009-12-01",12.51
"736","2009-12-02",12.55
"737","2009-12-03",12.505
"738","2009-12-04",12.765
"739","2009-12-07",12.8
"740","2009-12-08",12.665
"741","2009-12-09",13.02
"742","2009-12-10",12.855
"743","2009-12-11",12.94
"744","2009-12-14",13.23
"745","2009-12-15",13.37
"746","2009-12-16",13
"747","2009-12-17",13.085
"748","2009-12-18",13.425
"749","2009-12-21",13.495
"750","2009-12-22",13.73
"751","2009-12-23",14.17
"752","2009-12-24",14.32
"753","2009-12-28",14.305
"754","2009-12-29",14.22
"755","2009-12-30",14.015
"756","2009-12-31",13.9
"757","2010-01-04",13.935
"758","2010-01-05",13.64
"759","2010-01-06",13.39
"760","2010-01-07",13.6
"761","2010-01-08",13.695
"762","2010-01-11",13.745
"763","2010-01-12",13.73
"764","2010-01-13",13.775
"765","2010-01-14",13.73
"766","2010-01-15",13.8
"767","2010-01-19",13.975
"768","2010-01-20",13.925
"769","2010-01-21",13.65
"770","2010-01-22",13.44
"771","2010-01-25",13.735
"772","2010-01-26",13.38
"773","2010-01-27",13.715
"774","2010-01-28",13.435
"775","2010-01-29",13.42
"776","2010-02-01",13.39
"777","2010-02-02",13.17
"778","2010-02-03",13.165
"779","2010-02-04",12.895
"780","2010-02-05",12.985
"781","2010-02-08",12.645
"782","2010-02-09",12.63
"783","2010-02-10",12.88
"784","2010-02-11",13.015
"785","2010-02-12",12.935
"786","2010-02-16",13.085
"787","2010-02-17",13.245
"788","2010-02-18",13.39
"789","2010-02-19",13.355
"790","2010-02-22",13.415
"791","2010-02-23",13.38
"792","2010-02-24",13.565
"793","2010-02-25",13.5
"794","2010-02-26",13.28
"795","2010-03-01",13.325
"796","2010-03-02",13.525
"797","2010-03-03",13.42
"798","2010-03-04",13.47
"799","2010-03-05",13.65
"800","2010-03-08",13.635
"801","2010-03-09",13.415
"802","2010-03-10",13.605
"803","2010-03-11",13.465
"804","2010-03-12",13.485
"805","2010-03-15",13.625
"806","2010-03-16",13.56
"807","2010-03-17",13.685
"808","2010-03-18",13.63
"809","2010-03-19",13.52
"810","2010-03-22",13.735
"811","2010-03-23",13.785
"812","2010-03-24",13.56
"813","2010-03-25",13.48
"814","2010-03-26",13.68
"815","2010-03-29",13.625
"816","2010-03-30",13.855
"817","2010-03-31",13.785
"818","2010-04-01",13.8
"819","2010-04-05",13.895
"820","2010-04-06",13.98
"821","2010-04-07",14.025
"822","2010-04-08",14.085
"823","2010-04-09",13.87
"824","2010-04-12",13.875
"825","2010-04-13",13.875
"826","2010-04-14",14
"827","2010-04-15",14
"828","2010-04-16",13.895
"829","2010-04-19",14.1
"830","2010-04-20",14.13
"831","2010-04-21",14.37
"832","2010-04-22",14.365
"833","2010-04-23",14.37
"834","2010-04-26",14.31
"835","2010-04-27",13.905
"836","2010-04-28",13.85
"837","2010-04-29",14.355
"838","2010-04-30",14.04
"839","2010-05-03",14.405
"840","2010-05-04",14.09
"841","2010-05-05",14.025
"842","2010-05-06",13.915
"843","2010-05-07",14.035
"844","2010-05-10",14.39
"845","2010-05-11",14.62
"846","2010-05-12",14.705
"847","2010-05-13",14.56
"848","2010-05-14",14.345
"849","2010-05-17",14.5
"850","2010-05-18",14.25
"851","2010-05-19",14.215
"852","2010-05-20",13.37
"853","2010-05-21",13.505
"854","2010-05-24",13.12
"855","2010-05-25",12.92
"856","2010-05-26",12.985
"857","2010-05-27",13.305
"858","2010-05-28",13.18
"859","2010-06-01",13
"860","2010-06-02",13.505
"861","2010-06-03",13.65
"862","2010-06-04",13.035
"863","2010-06-07",13.145
"864","2010-06-08",13.05
"865","2010-06-09",12.85
"866","2010-06-10",13.18
"867","2010-06-11",13.12
"868","2010-06-14",13.21
"869","2010-06-15",13.415
"870","2010-06-16",13.475
"871","2010-06-17",13.505
"872","2010-06-18",13.66
"873","2010-06-21",13.61
"874","2010-06-22",13.28
"875","2010-06-23",13.27
"876","2010-06-24",13.205
"877","2010-06-25",13.39
"878","2010-06-28",13.295
"879","2010-06-29",13.2
"880","2010-06-30",13.13
"881","2010-07-01",13.235
"882","2010-07-02",12.92
"883","2010-07-06",13.055
"884","2010-07-07",13.285
"885","2010-07-08",13.47
"886","2010-07-09",13.69
"887","2010-07-12",13.495
"888","2010-07-13",13.995
"889","2010-07-14",13.83
"890","2010-07-15",13.715
"891","2010-07-16",13.04
"892","2010-07-19",13.085
"893","2010-07-20",13.285
"894","2010-07-21",12.95
"895","2010-07-22",13.485
"896","2010-07-23",13.825
"897","2010-07-26",13.97
"898","2010-07-27",13.86
"899","2010-07-28",13.44
"900","2010-07-29",13.4
"901","2010-07-30",13.175
"902","2010-08-02",13.475
"903","2010-08-03",13.335
"904","2010-08-04",13.56
"905","2010-08-05",13.325
"906","2010-08-06",13.125
"907","2010-08-09",13.395
"908","2010-08-10",13.1
"909","2010-08-11",12.575
"910","2010-08-12",12.54
"911","2010-08-13",12.27
"912","2010-08-16",12.435
"913","2010-08-17",12.685
"914","2010-08-18",12.75
"915","2010-08-19",12.55
"916","2010-08-20",12.625
"917","2010-08-23",12.5
"918","2010-08-24",12.615
"919","2010-08-25",12.86
"920","2010-08-26",12.77
"921","2010-08-27",13.145
"922","2010-08-30",12.78
"923","2010-08-31",12.69
"924","2010-09-01",13.145
"925","2010-09-02",13.235
"926","2010-09-03",13.35
"927","2010-09-07",13.225
"928","2010-09-08",13.335
"929","2010-09-09",13.445
"930","2010-09-10",13.54
"931","2010-09-13",13.975
"932","2010-09-14",14.015
"933","2010-09-15",14.18
"934","2010-09-16",13.995
"935","2010-09-17",14.055
"936","2010-09-20",14.365
"937","2010-09-21",14.21
"938","2010-09-22",14.05
"939","2010-09-23",13.945
"940","2010-09-24",14.485
"941","2010-09-27",14.045
"942","2010-09-28",14.24
"943","2010-09-29",14.17
"944","2010-09-30",14.135
"945","2010-10-01",14.155
"946","2010-10-04",13.855
"947","2010-10-05",14.345
"948","2010-10-06",14.295
"949","2010-10-07",14.205
"950","2010-10-08",14.26
"951","2010-10-11",14.095
"952","2010-10-12",14.1
"953","2010-10-13",14.33
"954","2010-10-14",14.45
"955","2010-10-15",14.275
"956","2010-10-18",14.58
"957","2010-10-19",14.335
"958","2010-10-20",14.58
"959","2010-10-21",14.43
"960","2010-10-22",14.34
"961","2010-10-25",14.39
"962","2010-10-26",14.165
"963","2010-10-27",13.91
"964","2010-10-28",13.72
"965","2010-10-29",13.625
"966","2010-11-01",13.565
"967","2010-11-02",14.025
"968","2010-11-03",14.14
"969","2010-11-04",14.495
"970","2010-11-05",14.465
"971","2010-11-08",14.44
"972","2010-11-09",14.12
"973","2010-11-10",14.485
"974","2010-11-11",14.475
"975","2010-11-12",14.225
"976","2010-11-15",14.28
"977","2010-11-16",14.04
"978","2010-11-17",13.935
"979","2010-11-18",14.27
"980","2010-11-19",14.285
"981","2010-11-22",14.18
"982","2010-11-23",14.185
"983","2010-11-24",14.575
"984","2010-11-26",14.5
"985","2010-11-29",14.53
"986","2010-11-30",14.525
"987","2010-12-01",14.745
"988","2010-12-02",14.75
"989","2010-12-03",14.615
"990","2010-12-06",14.605
"991","2010-12-07",14.61
"992","2010-12-08",14.53
"993","2010-12-09",14.58
"994","2010-12-10",14.72
"995","2010-12-13",14.61
"996","2010-12-14",14.615
"997","2010-12-15",14.42
"998","2010-12-16",14.595
"999","2010-12-17",14.62
"1000","2010-12-20",14.485
