"","date","RAVN"
"147","2007-08-02",18.275
"148","2007-08-03",17.344999
"149","2007-08-06",19.004999
"150","2007-08-07",19.73
"151","2007-08-08",20.725
"152","2007-08-09",19.995001
"153","2007-08-10",18.745001
"154","2007-08-13",18.5
"155","2007-08-14",17.785
"156","2007-08-15",18.045
"157","2007-08-16",19.475
"158","2007-08-17",19.665001
"159","2007-08-20",19.764999
"160","2007-08-21",19.434999
"161","2007-08-22",19.245001
"162","2007-08-23",18.985001
"163","2007-08-24",19
"164","2007-08-27",19.485001
"165","2007-08-28",19.540001
"166","2007-08-29",20.360001
"167","2007-08-30",20.27
"168","2007-08-31",20.375
"169","2007-09-04",20.74
"170","2007-09-05",20.370001
"171","2007-09-06",19.879999
"172","2007-09-07",19.285
"173","2007-09-10",19.690001
"174","2007-09-11",19.985001
"175","2007-09-12",19.450001
"176","2007-09-13",19.440001
"177","2007-09-14",19.629999
"178","2007-09-17",19.584999
"179","2007-09-18",20.975
"180","2007-09-19",21.495001
"181","2007-09-20",21
"182","2007-09-21",21.52
"183","2007-09-24",20.969999
"184","2007-09-25",20.565001
"185","2007-09-26",20.795
"186","2007-09-27",20.705
"187","2007-09-28",20.025
"188","2007-10-01",20.35
"189","2007-10-02",20.75
"190","2007-10-03",20.290001
"191","2007-10-04",20.844999
"192","2007-10-05",21.18
"193","2007-10-08",20.5
"194","2007-10-09",20.754999
"195","2007-10-10",20.5
"196","2007-10-11",20.049999
"197","2007-10-12",20.5
"198","2007-10-15",20.18
"199","2007-10-16",20.295
"200","2007-10-17",20.415001
"201","2007-10-18",20.5
"202","2007-10-19",19.940001
"203","2007-10-22",20.450001
"204","2007-10-23",21.174999
"205","2007-10-24",20.799999
"206","2007-10-25",20.82
"207","2007-10-26",21.15
"208","2007-10-29",21.049999
"209","2007-10-30",21.174999
"210","2007-10-31",21.605
"211","2007-11-01",19.885
"212","2007-11-02",20.415001
"213","2007-11-05",20.41
"214","2007-11-06",20.594999
"215","2007-11-07",19.459999
"216","2007-11-08",20.73
"217","2007-11-09",20.5
"218","2007-11-12",20.584999
"219","2007-11-13",20.965
"220","2007-11-14",20.66
"221","2007-11-15",19.33
"222","2007-11-16",18.485001
"223","2007-11-19",17.25
"224","2007-11-20",17.495001
"225","2007-11-21",17.035
"226","2007-11-23",17.254999
"227","2007-11-26",16.415001
"228","2007-11-27",16.610001
"229","2007-11-28",17.195
"230","2007-11-29",17.045
"231","2007-11-30",17.365
"232","2007-12-03",16.565001
"233","2007-12-04",17.17
"234","2007-12-05",16.795
"235","2007-12-06",17.895
"236","2007-12-07",18.25
"237","2007-12-10",17.77
"238","2007-12-11",17.15
"239","2007-12-12",17.495001
"240","2007-12-13",17.245001
"241","2007-12-14",16.66
"242","2007-12-17",16.684999
"243","2007-12-18",17.620001
"244","2007-12-19",17.885
"245","2007-12-20",18.5
"246","2007-12-21",19.370001
"247","2007-12-24",20.139999
"248","2007-12-26",19.465
"249","2007-12-27",18.985001
"250","2007-12-28",19.4
"251","2007-12-31",19.195
"252","2008-01-02",18.615
"253","2008-01-03",18.025
"254","2008-01-04",17.32
"255","2008-01-07",17.594999
"256","2008-01-08",16.9
"257","2008-01-09",17.9
"258","2008-01-10",17.264999
"259","2008-01-11",16.51
"260","2008-01-14",16.780001
"261","2008-01-15",16.495001
"262","2008-01-16",17.055
"263","2008-01-17",15.815
"264","2008-01-18",15.44
"265","2008-01-22",15.9
"266","2008-01-23",17.014999
"267","2008-01-24",16.035
"268","2008-01-25",16.075001
"269","2008-01-28",15.03
"270","2008-01-29",14.855
"271","2008-01-30",14.13
"272","2008-01-31",15.01
"273","2008-02-01",15.885
"274","2008-02-04",16.004999
"275","2008-02-05",14.815
"276","2008-02-06",14.985
"277","2008-02-07",14.975
"278","2008-02-08",14.985
"279","2008-02-11",15
"280","2008-02-12",14.965
"281","2008-02-13",16.27
"282","2008-02-14",15.735
"283","2008-02-15",15.465
"284","2008-02-19",15.59
"285","2008-02-20",15.485
"286","2008-02-21",15.03
"287","2008-02-22",15.22
"288","2008-02-25",15.225
"289","2008-02-26",15.245
"290","2008-02-27",16.045
"291","2008-02-28",15.365
"292","2008-02-29",14.64
"293","2008-03-03",14.745
"294","2008-03-04",15.1
"295","2008-03-05",15.05
"296","2008-03-06",14.555
"297","2008-03-07",14.81
"298","2008-03-10",14.135
"299","2008-03-11",15.165
"300","2008-03-12",14
"301","2008-03-13",14.03
"302","2008-03-14",13.995
"303","2008-03-17",14.23
"304","2008-03-18",14.97
"305","2008-03-19",14.65
"306","2008-03-20",14.865
"307","2008-03-24",15.375
"308","2008-03-25",15.2
"309","2008-03-26",15.645
"310","2008-03-27",15.455
"311","2008-03-28",15.185
"312","2008-03-31",15.15
"313","2008-04-01",15.65
"314","2008-04-02",15.94
"315","2008-04-03",15.63
"316","2008-04-04",15.485
"317","2008-04-07",15.235
"318","2008-04-08",15.415
"319","2008-04-09",14.97
"320","2008-04-10",15.095
"321","2008-04-11",14.355
"322","2008-04-14",14.67
"323","2008-04-15",14.69
"324","2008-04-16",15.26
"325","2008-04-17",14.615
"326","2008-04-18",15.14
"327","2008-04-21",15.23
"328","2008-04-22",14.79
"329","2008-04-23",14.745
"330","2008-04-24",15.235
"331","2008-04-25",15.235
"332","2008-04-28",15.59
"333","2008-04-29",15.28
"334","2008-04-30",15.32
"335","2008-05-01",15.925
"336","2008-05-02",15.375
"337","2008-05-05",15.05
"338","2008-05-06",15.435
"339","2008-05-07",15.5
"340","2008-05-08",15.54
"341","2008-05-09",15.91
"342","2008-05-12",16.440001
"343","2008-05-13",16.514999
"344","2008-05-14",16.555
"345","2008-05-15",16.33
"346","2008-05-16",16.205
"347","2008-05-19",17.190001
"348","2008-05-20",18.17
"349","2008-05-21",18.325001
"350","2008-05-22",18.5
"351","2008-05-23",18.235001
"352","2008-05-27",18.5
"353","2008-05-28",18.860001
"354","2008-05-29",19.35
"355","2008-05-30",18.875
"356","2008-06-02",18.525
"357","2008-06-03",18.41
"358","2008-06-04",18.795
"359","2008-06-05",19.385
"360","2008-06-06",18.190001
"361","2008-06-09",18.434999
"362","2008-06-10",18.455
"363","2008-06-11",17.905001
"364","2008-06-12",17.934999
"365","2008-06-13",18.805
"366","2008-06-16",18.665001
"367","2008-06-17",18.25
"368","2008-06-18",17.99
"369","2008-06-19",17.834999
"370","2008-06-20",17.27
"371","2008-06-23",17.025
"372","2008-06-24",16.584999
"373","2008-06-25",16.705
"374","2008-06-26",16.365
"375","2008-06-27",16.344999
"376","2008-06-30",16.389999
"377","2008-07-01",16.809999
"378","2008-07-02",16.165001
"379","2008-07-03",16.049999
"380","2008-07-07",15.84
"381","2008-07-08",16.719999
"382","2008-07-09",15.475
"383","2008-07-10",16.465
"384","2008-07-11",16.83
"385","2008-07-14",16.629999
"386","2008-07-15",16.73
"387","2008-07-16",17.594999
"388","2008-07-17",17.790001
"389","2008-07-18",17.32
"390","2008-07-21",17.745001
"391","2008-07-22",18.815001
"392","2008-07-23",18.59
"393","2008-07-24",18.504999
"394","2008-07-25",18.745001
"395","2008-07-28",17.995001
"396","2008-07-29",18.690001
"397","2008-07-30",19.344999
"398","2008-07-31",19.025
"399","2008-08-01",18.77
"400","2008-08-04",17.955
"401","2008-08-05",18.934999
"402","2008-08-06",19.379999
"403","2008-08-07",19.125
"404","2008-08-08",20.08
"405","2008-08-11",20.799999
"406","2008-08-12",20.57
"407","2008-08-13",20.705
"408","2008-08-14",21.299999
"409","2008-08-15",20.834999
"410","2008-08-18",20.620001
"411","2008-08-19",20.325001
"412","2008-08-20",20.745001
"413","2008-08-21",20.645
"414","2008-08-22",20.889999
"415","2008-08-25",20.965
"416","2008-08-26",20.985001
"417","2008-08-27",22.215
"418","2008-08-28",22.465
"419","2008-08-29",22.605
"420","2008-09-02",22
"421","2008-09-03",21.540001
"422","2008-09-04",21.174999
"423","2008-09-05",21.09
"424","2008-09-08",21.275
"425","2008-09-09",20.094999
"426","2008-09-10",20.485001
"427","2008-09-11",21.09
"428","2008-09-12",21.15
"429","2008-09-15",21.504999
"430","2008-09-16",21.565001
"431","2008-09-17",20.75
"432","2008-09-18",21.959999
"433","2008-09-19",23.07
"434","2008-09-22",22.469999
"435","2008-09-23",22.254999
"436","2008-09-24",20.450001
"437","2008-09-25",20.24
"438","2008-09-26",20.17
"439","2008-09-29",18.405001
"440","2008-09-30",19.674999
"441","2008-10-01",18.895
"442","2008-10-02",18
"443","2008-10-03",16.99
"444","2008-10-06",16.455
"445","2008-10-07",15.28
"446","2008-10-08",15.735
"447","2008-10-09",14.405
"448","2008-10-10",15.895
"449","2008-10-13",15.905
"450","2008-10-14",15.255
"451","2008-10-15",14.36
"452","2008-10-16",16.17
"453","2008-10-17",15.81
"454","2008-10-20",16.834999
"455","2008-10-21",16.455
"456","2008-10-22",15.01
"457","2008-10-23",15.09
"458","2008-10-24",13.78
"459","2008-10-27",13.09
"460","2008-10-28",14.405
"461","2008-10-29",13.985
"462","2008-10-30",14.845
"463","2008-10-31",16.094999
"464","2008-11-03",15.615
"465","2008-11-04",16.395
"466","2008-11-05",15.69
"467","2008-11-06",15.075
"468","2008-11-07",15.6
"469","2008-11-10",15.365
"470","2008-11-11",15.505
"471","2008-11-12",14.825
"472","2008-11-13",15.955
"473","2008-11-14",14.79
"474","2008-11-17",14.61
"475","2008-11-18",14.23
"476","2008-11-19",13.02
"477","2008-11-20",11.76
"478","2008-11-21",11.72
"479","2008-11-24",11.465
"480","2008-11-25",11.39
"481","2008-11-26",12.12
"482","2008-11-28",12.775
"483","2008-12-01",11.51
"484","2008-12-02",11.555
"485","2008-12-03",12.195
"486","2008-12-04",11.545
"487","2008-12-05",12.255
"488","2008-12-08",12.39
"489","2008-12-09",12.445
"490","2008-12-10",12.575
"491","2008-12-11",11.86
"492","2008-12-12",12.095
"493","2008-12-15",11.915
"494","2008-12-16",12.94
"495","2008-12-17",12.96
"496","2008-12-18",12.4
"497","2008-12-19",12.175
"498","2008-12-22",11.895
"499","2008-12-23",11.74
"500","2008-12-24",11.74
"501","2008-12-26",11.885
"502","2008-12-29",11.64
"503","2008-12-30",12.09
"504","2008-12-31",12.05
"505","2009-01-02",11.975
"506","2009-01-05",12.355
"507","2009-01-06",12.765
"508","2009-01-07",12.385
"509","2009-01-08",12.555
"510","2009-01-09",11.635
"511","2009-01-12",11.39
"512","2009-01-13",11.57
"513","2009-01-14",10.8
"514","2009-01-15",10.785
"515","2009-01-16",10.975
"516","2009-01-20",10.73
"517","2009-01-21",11.535
"518","2009-01-22",10.95
"519","2009-01-23",10.87
"520","2009-01-26",11.085
"521","2009-01-27",11.4
"522","2009-01-28",11.73
"523","2009-01-29",11.135
"524","2009-01-30",10.905
"525","2009-02-02",11.14
"526","2009-02-03",11.19
"527","2009-02-04",10.76
"528","2009-02-05",10.845
"529","2009-02-06",11.24
"530","2009-02-09",11.08
"531","2009-02-10",10.56
"532","2009-02-11",10.645
"533","2009-02-12",10.865
"534","2009-02-13",10.515
"535","2009-02-17",10.37
"536","2009-02-18",10.49
"537","2009-02-19",10.28
"538","2009-02-20",10.04
"539","2009-02-23",9.595
"540","2009-02-24",9.805
"541","2009-02-25",9.38
"542","2009-02-26",9.215
"543","2009-02-27",9.09
"544","2009-03-02",8.605
"545","2009-03-03",8.205
"546","2009-03-04",8.575
"547","2009-03-05",8.26
"548","2009-03-06",8.215
"549","2009-03-09",7.71
"550","2009-03-10",8.765
"551","2009-03-11",8.785
"552","2009-03-12",9.4
"553","2009-03-13",9.92
"554","2009-03-16",9.52
"555","2009-03-17",10.225
"556","2009-03-18",10.6
"557","2009-03-19",10.315
"558","2009-03-20",9.925
"559","2009-03-23",11.04
"560","2009-03-24",10.245
"561","2009-03-25",10.645
"562","2009-03-26",11.23
"563","2009-03-27",10.645
"564","2009-03-30",10.2
"565","2009-03-31",10.39
"566","2009-04-01",10.615
"567","2009-04-02",10.925
"568","2009-04-03",10.965
"569","2009-04-06",10.47
"570","2009-04-07",10.275
"571","2009-04-08",10.65
"572","2009-04-09",11.3
"573","2009-04-13",10.68
"574","2009-04-14",10.37
"575","2009-04-15",9.9
"576","2009-04-16",10.315
"577","2009-04-17",10.405
"578","2009-04-20",9.715
"579","2009-04-21",10.165
"580","2009-04-22",10.29
"581","2009-04-23",10.125
"582","2009-04-24",10.77
"583","2009-04-27",10.625
"584","2009-04-28",10.745
"585","2009-04-29",11.515
"586","2009-04-30",11.95
"587","2009-05-01",12.32
"588","2009-05-04",13
"589","2009-05-05",12.5
"590","2009-05-06",12.525
"591","2009-05-07",12.285
"592","2009-05-08",12.775
"593","2009-05-11",12.775
"594","2009-05-12",12.92
"595","2009-05-13",12.225
"596","2009-05-14",12.37
"597","2009-05-15",12.23
"598","2009-05-18",12.865
"599","2009-05-19",13.05
"600","2009-05-20",13.54
"601","2009-05-21",14.01
"602","2009-05-22",14.58
"603","2009-05-26",14.75
"604","2009-05-27",13.595
"605","2009-05-28",13.5
"606","2009-05-29",13.73
"607","2009-06-01",14.34
"608","2009-06-02",14.165
"609","2009-06-03",14.39
"610","2009-06-04",14.63
"611","2009-06-05",14.36
"612","2009-06-08",14.2
"613","2009-06-09",14.175
"614","2009-06-10",13.7
"615","2009-06-11",14.08
"616","2009-06-12",13.935
"617","2009-06-15",13.56
"618","2009-06-16",13.245
"619","2009-06-17",13.64
"620","2009-06-18",13.455
"621","2009-06-19",13.345
"622","2009-06-22",12.4
"623","2009-06-23",12.27
"624","2009-06-24",12.43
"625","2009-06-25",12.835
"626","2009-06-26",13.055
"627","2009-06-29",12.885
"628","2009-06-30",12.8
"629","2009-07-01",13.455
"630","2009-07-02",12.92
"631","2009-07-06",12.74
"632","2009-07-07",12.515
"633","2009-07-08",12.4
"634","2009-07-09",12.3
"635","2009-07-10",12.305
"636","2009-07-13",12.7
"637","2009-07-14",12.43
"638","2009-07-15",13.245
"639","2009-07-16",13.6
"640","2009-07-17",13.14
"641","2009-07-20",13.195
"642","2009-07-21",13.71
"643","2009-07-22",13.765
"644","2009-07-23",14.28
"645","2009-07-24",14.325
"646","2009-07-27",14.48
"647","2009-07-28",14.435
"648","2009-07-29",14.425
"649","2009-07-30",14.725
"650","2009-07-31",14.35
"651","2009-08-03",14.545
"652","2009-08-04",14.7
"653","2009-08-05",14.205
"654","2009-08-06",13.965
"655","2009-08-07",14.305
"656","2009-08-10",14.14
"657","2009-08-11",13.88
"658","2009-08-12",14.125
"659","2009-08-13",14.31
"660","2009-08-14",13.935
"661","2009-08-17",13.84
"662","2009-08-18",14.335
"663","2009-08-19",14.815
"664","2009-08-20",15
"665","2009-08-21",15.975
"666","2009-08-24",15.57
"667","2009-08-25",15.41
"668","2009-08-26",15.175
"669","2009-08-27",15.205
"670","2009-08-28",14.61
"671","2009-08-31",14.45
"672","2009-09-01",13.945
"673","2009-09-02",13.965
"674","2009-09-03",14.025
"675","2009-09-04",14.24
"676","2009-09-08",14.245
"677","2009-09-09",14.25
"678","2009-09-10",14.25
"679","2009-09-11",14.05
"680","2009-09-14",14.245
"681","2009-09-15",14.185
"682","2009-09-16",14.485
"683","2009-09-17",14.78
"684","2009-09-18",15.17
"685","2009-09-21",14.695
"686","2009-09-22",14.485
"687","2009-09-23",14.255
"688","2009-09-24",13.955
"689","2009-09-25",13.99
"690","2009-09-28",14.19
"691","2009-09-29",13.84
"692","2009-09-30",13.365
"693","2009-10-01",12.915
"694","2009-10-02",13.09
"695","2009-10-05",13.23
"696","2009-10-06",13.84
"697","2009-10-07",13.76
"698","2009-10-08",13.81
"699","2009-10-09",13.92
"700","2009-10-12",13.965
"701","2009-10-13",13.755
"702","2009-10-14",14.075
"703","2009-10-15",13.97
"704","2009-10-16",13.725
"705","2009-10-19",13.965
"706","2009-10-20",13.795
"707","2009-10-21",13.67
"708","2009-10-22",13.785
"709","2009-10-23",13.285
"710","2009-10-26",12.96
"711","2009-10-27",13.025
"712","2009-10-28",12.555
"713","2009-10-29",12.855
"714","2009-10-30",12.35
"715","2009-11-02",12.315
"716","2009-11-03",12.41
"717","2009-11-04",12.265
"718","2009-11-05",12.755
"719","2009-11-06",12.655
"720","2009-11-09",13.05
"721","2009-11-10",12.98
"722","2009-11-11",13.185
"723","2009-11-12",12.995
"724","2009-11-13",13.28
"725","2009-11-16",13.845
"726","2009-11-17",13.57
"727","2009-11-18",13.57
"728","2009-11-19",13.175
"729","2009-11-20",13.5
"730","2009-11-23",14.42
"731","2009-11-24",14.27
"732","2009-11-25",13.945
"733","2009-11-27",13.57
"734","2009-11-30",13.495
"735","2009-12-01",13.465
"736","2009-12-02",14.12
"737","2009-12-03",14.295
"738","2009-12-04",15.025
"739","2009-12-07",15.125
"740","2009-12-08",14.97
"741","2009-12-09",15.21
"742","2009-12-10",15.465
"743","2009-12-11",15.7
"744","2009-12-14",16.155001
"745","2009-12-15",16.025
"746","2009-12-16",16.235001
"747","2009-12-17",16.030001
"748","2009-12-18",16.129999
"749","2009-12-21",16.139999
"750","2009-12-22",16.105
"751","2009-12-23",16.195
"752","2009-12-24",16.424999
"753","2009-12-28",16.375
"754","2009-12-29",16.235001
"755","2009-12-30",16.245001
"756","2009-12-31",15.845
"757","2010-01-04",16.465
"758","2010-01-05",16.075001
"759","2010-01-06",15.885
"760","2010-01-07",15.84
"761","2010-01-08",15.77
"762","2010-01-11",15.695
"763","2010-01-12",15.8
"764","2010-01-13",16.08
"765","2010-01-14",15.87
"766","2010-01-15",15.885
"767","2010-01-19",16.110001
"768","2010-01-20",15.5
"769","2010-01-21",14.9
"770","2010-01-22",14.64
"771","2010-01-25",14.6
"772","2010-01-26",14.01
"773","2010-01-27",14.435
"774","2010-01-28",14.255
"775","2010-01-29",14.29
"776","2010-02-01",14.2
"777","2010-02-02",14.135
"778","2010-02-03",14.095
"779","2010-02-04",13.335
"780","2010-02-05",13.81
"781","2010-02-08",13.685
"782","2010-02-09",13.765
"783","2010-02-10",13.91
"784","2010-02-11",14.27
"785","2010-02-12",14.49
"786","2010-02-16",14.815
"787","2010-02-17",15.195
"788","2010-02-18",15.42
"789","2010-02-19",14.98
"790","2010-02-22",14.955
"791","2010-02-23",14.95
"792","2010-02-24",15
"793","2010-02-25",14.81
"794","2010-02-26",14.65
"795","2010-03-01",15.39
"796","2010-03-02",15.55
"797","2010-03-03",15.515
"798","2010-03-04",15.605
"799","2010-03-05",15.595
"800","2010-03-08",15.62
"801","2010-03-09",15.615
"802","2010-03-10",15.55
"803","2010-03-11",15.29
"804","2010-03-12",15.315
"805","2010-03-15",14.51
"806","2010-03-16",14.775
"807","2010-03-17",15.045
"808","2010-03-18",15.13
"809","2010-03-19",15.29
"810","2010-03-22",15.375
"811","2010-03-23",15.45
"812","2010-03-24",15.215
"813","2010-03-25",15.07
"814","2010-03-26",14.85
"815","2010-03-29",14.85
"816","2010-03-30",14.89
"817","2010-03-31",14.745
"818","2010-04-01",14.7
"819","2010-04-05",14.95
"820","2010-04-06",14.895
"821","2010-04-07",14.505
"822","2010-04-08",14.42
"823","2010-04-09",14.18
"824","2010-04-12",14.185
"825","2010-04-13",14.25
"826","2010-04-14",14.4
"827","2010-04-15",14.81
"828","2010-04-16",15.02
"829","2010-04-19",15.12
"830","2010-04-20",15.52
"831","2010-04-21",15.465
"832","2010-04-22",15.585
"833","2010-04-23",15.49
"834","2010-04-26",15.505
"835","2010-04-27",15.23
"836","2010-04-28",15.425
"837","2010-04-29",15.815
"838","2010-04-30",15.18
"839","2010-05-03",15.765
"840","2010-05-04",15.385
"841","2010-05-05",15.285
"842","2010-05-06",14.765
"843","2010-05-07",14.675
"844","2010-05-10",15.89
"845","2010-05-11",16.075001
"846","2010-05-12",17.055
"847","2010-05-13",16.834999
"848","2010-05-14",16.620001
"849","2010-05-17",16.924999
"850","2010-05-18",16.51
"851","2010-05-19",16.424999
"852","2010-05-20",16.360001
"853","2010-05-21",18.34
"854","2010-05-24",17.6
"855","2010-05-25",17.48
"856","2010-05-26",17.860001
"857","2010-05-27",17.885
"858","2010-05-28",17.709999
"859","2010-06-01",16.934999
"860","2010-06-02",17.215
"861","2010-06-03",17.440001
"862","2010-06-04",16.584999
"863","2010-06-07",16.395
"864","2010-06-08",16.68
"865","2010-06-09",16.655001
"866","2010-06-10",17.059999
"867","2010-06-11",17.334999
"868","2010-06-14",17.280001
"869","2010-06-15",17.809999
"870","2010-06-16",18.07
"871","2010-06-17",18.605
"872","2010-06-18",18.540001
"873","2010-06-21",18.415001
"874","2010-06-22",18.495001
"875","2010-06-23",18.35
"876","2010-06-24",18.129999
"877","2010-06-25",18.530001
"878","2010-06-28",18.18
"879","2010-06-29",17.16
"880","2010-06-30",16.855
"881","2010-07-01",16.834999
"882","2010-07-02",16.790001
"883","2010-07-06",16.504999
"884","2010-07-07",17.190001
"885","2010-07-08",17.120001
"886","2010-07-09",17.105
"887","2010-07-12",16.684999
"888","2010-07-13",17.285
"889","2010-07-14",17.26
"890","2010-07-15",17.315001
"891","2010-07-16",16.74
"892","2010-07-19",16.775
"893","2010-07-20",16.985001
"894","2010-07-21",16.459999
"895","2010-07-22",17.344999
"896","2010-07-23",18.08
"897","2010-07-26",18.535
"898","2010-07-27",18.51
"899","2010-07-28",17.844999
"900","2010-07-29",17.764999
"901","2010-07-30",17.514999
"902","2010-08-02",17.6
"903","2010-08-03",17.715
"904","2010-08-04",18.325001
"905","2010-08-05",17.73
"906","2010-08-06",17.375
"907","2010-08-09",17.83
"908","2010-08-10",17.254999
"909","2010-08-11",15.97
"910","2010-08-12",16.48
"911","2010-08-13",16.155001
"912","2010-08-16",16.27
"913","2010-08-17",16.375
"914","2010-08-18",16.424999
"915","2010-08-19",15.76
"916","2010-08-20",15.485
"917","2010-08-23",15.58
"918","2010-08-24",15.74
"919","2010-08-25",17.014999
"920","2010-08-26",16.885
"921","2010-08-27",17.275
"922","2010-08-30",17.049999
"923","2010-08-31",16.855
"924","2010-09-01",17.514999
"925","2010-09-02",17.445
"926","2010-09-03",17.73
"927","2010-09-07",17.51
"928","2010-09-08",17.745001
"929","2010-09-09",17.584999
"930","2010-09-10",17.705
"931","2010-09-13",17.809999
"932","2010-09-14",17.67
"933","2010-09-15",17.77
"934","2010-09-16",17.209999
"935","2010-09-17",17.155001
"936","2010-09-20",18.235001
"937","2010-09-21",17.93
"938","2010-09-22",17.66
"939","2010-09-23",17.004999
"940","2010-09-24",18.295
"941","2010-09-27",18.17
"942","2010-09-28",18.695
"943","2010-09-29",18.584999
"944","2010-09-30",18.945
"945","2010-10-01",19.18
"946","2010-10-04",18.190001
"947","2010-10-05",18.99
"948","2010-10-06",18.75
"949","2010-10-07",18.84
"950","2010-10-08",19.059999
"951","2010-10-11",19.030001
"952","2010-10-12",19.01
"953","2010-10-13",19.844999
"954","2010-10-14",19.905001
"955","2010-10-15",20.139999
"956","2010-10-18",20.485001
"957","2010-10-19",20.030001
"958","2010-10-20",20.584999
"959","2010-10-21",20.525
"960","2010-10-22",20.4
"961","2010-10-25",20.924999
"962","2010-10-26",20.815001
"963","2010-10-27",20.615
"964","2010-10-28",20.475
"965","2010-10-29",20.559999
"966","2010-11-01",20.32
"967","2010-11-02",21.135
"968","2010-11-03",21.379999
"969","2010-11-04",22.695
"970","2010-11-05",22.65
"971","2010-11-08",22.780001
"972","2010-11-09",22.57
"973","2010-11-10",22.834999
"974","2010-11-11",22.475
"975","2010-11-12",21.58
"976","2010-11-15",21.379999
"977","2010-11-16",20.98
"978","2010-11-17",20.66
"979","2010-11-18",21
"980","2010-11-19",20.93
"981","2010-11-22",20.98
"982","2010-11-23",21.700001
"983","2010-11-24",22.455
"984","2010-11-26",22.365
"985","2010-11-29",22.045
