"","date","ARCT"
"164","2014-01-14",149.520004
"165","2014-01-15",146.300003
"166","2014-01-16",147
"167","2014-01-17",148.399994
"168","2014-01-21",161.699997
"169","2014-01-22",161
"170","2014-01-23",157.149994
"171","2014-01-24",147.839996
"172","2014-01-27",142.240005
"173","2014-01-28",146.369995
"174","2014-01-29",149.240005
"175","2014-01-30",153.229996
"176","2014-01-31",153.300003
"177","2014-02-03",144.479996
"178","2014-02-04",142.660004
"179","2014-02-05",140.070007
"180","2014-02-06",139.649994
"181","2014-02-07",148.330002
"182","2014-02-10",148.399994
"183","2014-02-11",152.179993
"184","2014-02-12",155.610001
"185","2014-02-13",159.529999
"186","2014-02-14",151.759995
"187","2014-02-18",143.850006
"188","2014-02-19",144.410004
"189","2014-02-20",151.410004
"190","2014-02-21",154.350006
"191","2014-02-24",157.149994
"192","2014-02-25",170.520004
"193","2014-02-26",175.139999
"194","2014-02-27",173.600006
"195","2014-02-28",166.669998
"196","2014-03-03",161
"197","2014-03-04",156.869995
"198","2014-03-05",154.350006
"199","2014-03-06",165.270004
"200","2014-03-07",157.639999
"201","2014-03-10",158.339996
"202","2014-03-11",154.979996
"203","2014-03-12",155.330002
"204","2014-03-13",141.539993
"205","2014-03-14",141.470001
"206","2014-03-17",140.699997
"207","2014-03-18",145.529999
"208","2014-03-19",149.169998
"209","2014-03-20",154.839996
"210","2014-03-21",144.199997
"211","2014-03-24",137.619995
"212","2014-03-25",137.970001
"213","2014-03-26",133.279999
"214","2014-03-27",134.610001
"215","2014-03-28",129.710007
"216","2014-03-31",127.050003
"217","2014-04-01",129.429993
"218","2014-04-02",127.260002
"219","2014-04-03",122.43
"220","2014-04-04",120.68
"221","2014-04-07",118.370003
"222","2014-04-08",113.540001
"223","2014-04-09",120.889999
"224","2014-04-10",114.589996
"225","2014-04-11",113.190002
"226","2014-04-14",104.650002
"227","2014-04-15",98.209999
"228","2014-04-16",102.410004
"229","2014-04-17",108.639999
"230","2014-04-21",116.339996
"231","2014-04-22",124.879997
"232","2014-04-23",124.599998
"233","2014-04-24",122.5
"234","2014-04-25",120.889999
"235","2014-04-28",122.5
"236","2014-04-29",122.709999
"237","2014-04-30",120.959999
"238","2014-05-01",119.489998
"239","2014-05-02",120.889999
"240","2014-05-05",117.32
"241","2014-05-06",117.669998
"242","2014-05-07",112
"243","2014-05-08",112
"244","2014-05-09",110.949997
"245","2014-05-12",113.400002
"246","2014-05-13",113.610001
"247","2014-05-14",112.699997
"248","2014-05-15",114.169998
"249","2014-05-16",117.739998
"250","2014-05-19",120.260002
"251","2014-05-20",119.769997
"252","2014-05-21",118.510002
"253","2014-05-22",119.769997
"254","2014-05-23",120.400002
"255","2014-05-27",121.169998
"256","2014-05-28",121.029999
"257","2014-05-29",119.839996
"258","2014-05-30",119.769997
"259","2014-06-02",118.089996
"260","2014-06-03",115.080002
"261","2014-06-04",118.300003
"262","2014-06-05",120.959999
"263","2014-06-06",121.940002
"264","2014-06-09",123.900002
"265","2014-06-10",133
"266","2014-06-11",144.339996
"267","2014-06-12",137.339996
"268","2014-06-13",136.779999
"269","2014-06-16",131.460007
"270","2014-06-17",134.960007
"271","2014-06-18",131.529999
"272","2014-06-19",130.899994
"273","2014-06-20",138.110001
"274","2014-06-23",128.869995
"275","2014-06-24",122.57
"276","2014-06-25",125.790001
"277","2014-06-26",121.169998
"278","2014-06-27",119.139999
"279","2014-06-30",121.169998
"280","2014-07-01",125.580002
"281","2014-07-02",132.929993
"282","2014-07-03",134.889999
"283","2014-07-07",138.110001
"284","2014-07-08",129.779999
"285","2014-07-09",134.470001
"286","2014-07-10",130.199997
"287","2014-07-11",132.089996
"288","2014-07-14",133.699997
"289","2014-07-15",128.589996
"290","2014-07-16",124.599998
"291","2014-07-17",119.279999
"292","2014-07-18",119.209999
"293","2014-07-21",127.540001
"294","2014-07-22",125.860001
"295","2014-07-23",125.93
"296","2014-07-24",126
"297","2014-07-25",127.68
"298","2014-07-28",126.139999
"299","2014-07-29",125.580002
"300","2014-07-30",126.139999
"301","2014-07-31",121.940002
"302","2014-08-01",121.239998
"303","2014-08-04",123.199997
"304","2014-08-05",126.489998
"305","2014-08-06",135.240005
"306","2014-08-07",136.220001
"307","2014-08-08",139.649994
"308","2014-08-11",142.169998
"309","2014-08-12",140.350006
"310","2014-08-13",138.600006
"311","2014-08-14",145.25
"312","2014-08-15",148.330002
"313","2014-08-18",152.110001
"314","2014-08-19",144.690002
"315","2014-08-20",147.490005
"316","2014-08-21",144.479996
"317","2014-08-22",146.440002
"318","2014-08-25",144.759995
"319","2014-08-26",144.270004
"320","2014-08-27",138.039993
"321","2014-08-28",134.330002
"322","2014-08-29",134.820007
"323","2014-09-02",129.009995
"324","2014-09-03",126.139999
"325","2014-09-04",117.879997
"326","2014-09-05",116.620003
"327","2014-09-08",117.25
"328","2014-09-09",117.25
"329","2014-09-10",116.830002
"330","2014-09-11",116.199997
"331","2014-09-12",116.199997
"332","2014-09-15",115.360001
"333","2014-09-16",120.610001
"334","2014-09-17",126.769997
"335","2014-09-18",125.720001
"336","2014-09-19",122.150002
"337","2014-09-22",141.820007
"338","2014-09-23",142.589996
"339","2014-09-24",139.649994
"340","2014-09-25",131.600006
"341","2014-09-26",136.570007
"342","2014-09-29",111.370003
"343","2014-09-30",108.080002
"344","2014-10-01",92.75
"345","2014-10-02",106.610001
"346","2014-10-03",98.769997
"347","2014-10-06",42.84
"348","2014-10-07",45.57
"349","2014-10-08",47.25
"350","2014-10-09",45.709999
"351","2014-10-10",42.419998
"352","2014-10-13",38.290001
"353","2014-10-14",38.57
"354","2014-10-15",38.150002
"355","2014-10-16",39.060001
"356","2014-10-17",37.799999
"357","2014-10-20",37.240002
"358","2014-10-21",35.84
"359","2014-10-22",39.759998
"360","2014-10-23",29.4
"361","2014-10-24",25.41
"362","2014-10-27",24.709999
"363","2014-10-28",24.639999
"364","2014-10-29",24.5
"365","2014-10-30",25.690001
"366","2014-10-31",25.34
"367","2014-11-03",24.57
"368","2014-11-04",24.43
"369","2014-11-05",25.48
"370","2014-11-06",27.09
"371","2014-11-07",26.25
"372","2014-11-10",25.690001
"373","2014-11-11",25.34
"374","2014-11-12",25.34
"375","2014-11-13",25.200001
"376","2014-11-14",25.620001
"377","2014-11-17",24.15
"378","2014-11-18",22.68
"379","2014-11-19",22.959999
"380","2014-11-20",23.59
"381","2014-11-21",24.639999
"382","2014-11-24",24.290001
"383","2014-11-25",24.219999
"384","2014-11-26",25.34
"385","2014-11-28",25.9
"386","2014-12-01",24.85
"387","2014-12-02",23.59
"388","2014-12-03",23.450001
"389","2014-12-04",22.75
"390","2014-12-05",22.889999
"391","2014-12-08",22.75
"392","2014-12-09",23.1
"393","2014-12-10",22.540001
"394","2014-12-11",22.75
"395","2014-12-12",23.870001
"396","2014-12-15",23.030001
"397","2014-12-16",24.92
"398","2014-12-17",26.74
"399","2014-12-18",30.52
"400","2014-12-19",30.66
"401","2014-12-22",27.09
"402","2014-12-23",26.32
"403","2014-12-24",28
"404","2014-12-26",27.58
"405","2014-12-29",26.389999
"406","2014-12-30",26.25
"407","2014-12-31",26.110001
"408","2015-01-02",26.67
"409","2015-01-05",27.65
"410","2015-01-06",27.790001
"411","2015-01-07",28
"412","2015-01-08",29.75
"413","2015-01-09",37.029999
"414","2015-01-12",39.200001
"415","2015-01-13",42.349998
"416","2015-01-14",46.970001
"417","2015-01-15",44.939999
"418","2015-01-16",48.860001
"419","2015-01-20",49.91
"420","2015-01-21",47.18
"421","2015-01-22",45.709999
"422","2015-01-23",44.799999
"423","2015-01-26",44.869999
"424","2015-01-27",47.110001
"425","2015-01-28",43.470001
"426","2015-01-29",44.73
"427","2015-01-30",43.189999
"428","2015-02-02",40.18
"429","2015-02-03",41.650002
"430","2015-02-04",42.630001
"431","2015-02-05",45.150002
"432","2015-02-06",45.080002
"433","2015-02-09",43.330002
"434","2015-02-10",42.560001
"435","2015-02-11",40.950001
"436","2015-02-12",43.330002
"437","2015-02-13",48.439999
"438","2015-02-17",52.360001
"439","2015-02-18",50.540001
"440","2015-02-19",50.330002
"441","2015-02-20",52.009998
"442","2015-02-23",52.43
"443","2015-02-24",51.029999
"444","2015-02-25",50.959999
"445","2015-02-26",53.200001
"446","2015-02-27",52.709999
"447","2015-03-02",51.310001
"448","2015-03-03",50.400002
"449","2015-03-04",51.869999
"450","2015-03-05",50.959999
"451","2015-03-06",49.349998
"452","2015-03-09",49.279999
"453","2015-03-10",49.77
"454","2015-03-11",48.860001
"455","2015-03-12",48.790001
"456","2015-03-13",44.799999
"457","2015-03-16",40.529999
"458","2015-03-17",36.959999
"459","2015-03-18",38.220001
"460","2015-03-19",39.830002
"461","2015-03-20",38.779999
"462","2015-03-23",38.220001
"463","2015-03-24",40.32
"464","2015-03-25",41.09
"465","2015-03-26",41.299999
"466","2015-03-27",42.490002
"467","2015-03-30",41.860001
"468","2015-03-31",39.41
"469","2015-04-01",39.48
"470","2015-04-02",39.830002
"471","2015-04-06",39.549999
"472","2015-04-07",39.759998
"473","2015-04-08",39.34
"474","2015-04-09",38.5
"475","2015-04-10",39.900002
"476","2015-04-13",41.439999
"477","2015-04-14",40.740002
"478","2015-04-15",40.459999
"479","2015-04-16",40.389999
"480","2015-04-17",39.27
"481","2015-04-20",40.110001
"482","2015-04-21",39.900002
"483","2015-04-22",40.740002
"484","2015-04-23",40.810001
"485","2015-04-24",41.299999
"486","2015-04-27",39.970001
"487","2015-04-28",40.040001
"488","2015-04-29",39.27
"489","2015-04-30",41.16
"490","2015-05-01",41.580002
"491","2015-05-04",40.599998
"492","2015-05-05",39.200001
"493","2015-05-06",38.709999
"494","2015-05-07",39.200001
"495","2015-05-08",44.450001
"496","2015-05-11",43.259998
"497","2015-05-12",44.240002
"498","2015-05-13",43.119999
"499","2015-05-14",44.799999
"500","2015-05-15",45.009998
"501","2015-05-18",44.59
"502","2015-05-19",43.330002
"503","2015-05-20",47.18
"504","2015-05-21",44.029999
"505","2015-05-22",45.5
"506","2015-05-26",49
"507","2015-05-27",48.16
"508","2015-05-28",52.080002
"509","2015-05-29",53.900002
"510","2015-06-01",52.5
"511","2015-06-02",53.200001
"512","2015-06-03",53.41
"513","2015-06-04",57.470001
"514","2015-06-05",55.299999
"515","2015-06-08",52.990002
"516","2015-06-09",52.990002
"517","2015-06-10",53.689999
"518","2015-06-11",52.5
"519","2015-06-12",52.5
"520","2015-06-15",52.849998
"521","2015-06-16",52.919998
"522","2015-06-17",54.18
"523","2015-06-18",53.900002
"524","2015-06-19",53.060001
"525","2015-06-22",57.119999
"526","2015-06-23",58.73
"527","2015-06-24",51.099998
"528","2015-06-25",47.669998
"529","2015-06-26",44.73
"530","2015-06-29",44.029999
"531","2015-06-30",45.779999
"532","2015-07-01",43.68
"533","2015-07-02",44.66
"534","2015-07-06",44.169998
"535","2015-07-07",42.84
"536","2015-07-08",42.209999
"537","2015-07-09",42.91
"538","2015-07-10",45.220001
"539","2015-07-13",46.970001
"540","2015-07-14",51.450001
"541","2015-07-15",50.119999
"542","2015-07-16",50.540001
"543","2015-07-17",51.029999
"544","2015-07-20",49.77
"545","2015-07-21",51.380001
"546","2015-07-22",52.43
"547","2015-07-23",52.43
"548","2015-07-24",52.290001
"549","2015-07-27",53.970001
"550","2015-07-28",52.57
"551","2015-07-29",52.009998
"552","2015-07-30",51.310001
"553","2015-07-31",51.73
"554","2015-08-03",52.5
"555","2015-08-04",55.16
"556","2015-08-05",54.740002
"557","2015-08-06",53.900002
"558","2015-08-07",53.619999
"559","2015-08-10",54.529999
"560","2015-08-11",54.810001
"561","2015-08-12",53.41
"562","2015-08-13",57.259998
"563","2015-08-14",60.970001
"564","2015-08-17",64.610001
"565","2015-08-18",64.190002
"566","2015-08-19",61.740002
"567","2015-08-20",59.639999
"568","2015-08-21",58.169998
"569","2015-08-24",54.880001
"570","2015-08-25",55.02
"571","2015-08-26",54.880001
"572","2015-08-27",54.32
"573","2015-08-28",55.580002
"574","2015-08-31",53.759998
"575","2015-09-01",56.630001
"576","2015-09-02",55.299999
"577","2015-09-03",54.459999
"578","2015-09-04",53.200001
"579","2015-09-08",54.810001
"580","2015-09-09",53.48
"581","2015-09-10",55.299999
"582","2015-09-11",53.970001
"583","2015-09-14",54.599998
"584","2015-09-15",54.880001
"585","2015-09-16",54.040001
"586","2015-09-17",54.599998
"587","2015-09-18",57.82
"588","2015-09-21",57.049999
"589","2015-09-22",54.040001
"590","2015-09-23",53.200001
"591","2015-09-24",52.5
"592","2015-09-25",48.790001
"593","2015-09-28",40.669998
"594","2015-09-29",41.439999
"595","2015-09-30",42.279999
"596","2015-10-01",40.529999
"597","2015-10-02",40.32
"598","2015-10-05",39.830002
"599","2015-10-06",41.860001
"600","2015-10-07",41.369999
"601","2015-10-08",38.43
"602","2015-10-09",39.619999
"603","2015-10-12",40.18
"604","2015-10-13",38.5
"605","2015-10-14",41.93
"606","2015-10-15",42.91
"607","2015-10-16",43.959999
"608","2015-10-19",45.990002
"609","2015-10-20",46.830002
"610","2015-10-21",45.43
"611","2015-10-22",43.959999
"612","2015-10-23",47.110001
"613","2015-10-26",47.810001
"614","2015-10-27",48.439999
"615","2015-10-28",51.310001
"616","2015-10-29",54.040001
"617","2015-10-30",58.310001
"618","2015-11-02",57.959999
"619","2015-11-03",55.650002
"620","2015-11-04",57.82
"621","2015-11-05",55.509998
"622","2015-11-06",56.419998
"623","2015-11-09",56.139999
"624","2015-11-10",54.32
"625","2015-11-11",52.57
"626","2015-11-12",49.84
"627","2015-11-13",43.75
"628","2015-11-16",42.700001
"629","2015-11-17",40.669998
"630","2015-11-18",41.580002
"631","2015-11-19",42.560001
"632","2015-11-20",43.540001
"633","2015-11-23",43.75
"634","2015-11-24",46.549999
"635","2015-11-25",46.130001
"636","2015-11-27",46.27
"637","2015-11-30",46.130001
"638","2015-12-01",45.639999
"639","2015-12-02",44.73
"640","2015-12-03",43.889999
"641","2015-12-04",42.91
"642","2015-12-07",41.509998
"643","2015-12-08",42.139999
"644","2015-12-09",41.439999
"645","2015-12-10",40.740002
"646","2015-12-11",41.790001
"647","2015-12-14",42
"648","2015-12-15",41.02
"649","2015-12-16",40.669998
"650","2015-12-17",40.880001
"651","2015-12-18",40.669998
"652","2015-12-21",40.389999
"653","2015-12-22",40.32
"654","2015-12-23",40.529999
"655","2015-12-24",41.369999
"656","2015-12-28",42
"657","2015-12-29",42.279999
"658","2015-12-30",42.07
"659","2015-12-31",43.959999
"660","2016-01-04",43.68
"661","2016-01-05",44.73
"662","2016-01-06",41.650002
"663","2016-01-07",38.990002
"664","2016-01-08",38.290001
"665","2016-01-11",36.400002
"666","2016-01-12",36.540001
"667","2016-01-13",33.669998
"668","2016-01-14",34.439999
"669","2016-01-15",35.07
"670","2016-01-19",35.139999
"671","2016-01-20",35.98
"672","2016-01-21",35
"673","2016-01-22",35.77
"674","2016-01-25",35.84
"675","2016-01-26",36.189999
"676","2016-01-27",35.349998
"677","2016-01-28",35.07
"678","2016-01-29",35.84
"679","2016-02-01",36.610001
"680","2016-02-02",35.700001
"681","2016-02-03",35.84
"682","2016-02-04",36.470001
"683","2016-02-05",35.07
"684","2016-02-08",34.509998
"685","2016-02-09",35
"686","2016-02-10",36.540001
"687","2016-02-11",37.380001
"688","2016-02-12",39.27
"689","2016-02-16",38.290001
"690","2016-02-17",36.259998
"691","2016-02-18",35.91
"692","2016-02-19",35.91
"693","2016-02-22",34.790001
"694","2016-02-23",32.830002
"695","2016-02-24",33.389999
"696","2016-02-25",33.459999
"697","2016-02-26",33.040001
"698","2016-02-29",32.619999
"699","2016-03-01",31.85
"700","2016-03-02",32.130001
"701","2016-03-03",33.18
"702","2016-03-04",32.830002
"703","2016-03-07",33.880001
"704","2016-03-08",32.759998
"705","2016-03-09",31.08
"706","2016-03-10",31.01
"707","2016-03-11",31.709999
"708","2016-03-14",32.34
"709","2016-03-15",30.66
"710","2016-03-16",29.26
"711","2016-03-17",28.49
"712","2016-03-18",28.209999
"713","2016-03-21",28.559999
"714","2016-03-22",28.629999
"715","2016-03-23",26.6
"716","2016-03-24",26.67
"717","2016-03-28",25.41
"718","2016-03-29",25.76
"719","2016-03-30",25.34
"720","2016-03-31",26.530001
"721","2016-04-01",27.51
"722","2016-04-04",29.469999
"723","2016-04-05",29.26
"724","2016-04-06",30.66
"725","2016-04-07",31.92
"726","2016-04-08",31.5
"727","2016-04-11",29.75
"728","2016-04-12",29.889999
"729","2016-04-13",30.59
"730","2016-04-14",30.73
"731","2016-04-15",30.73
"732","2016-04-18",30.73
"733","2016-04-19",31.219999
"734","2016-04-20",31.01
"735","2016-04-21",31.290001
"736","2016-04-22",32.900002
"737","2016-04-25",32.619999
"738","2016-04-26",30.59
"739","2016-04-27",29.120001
"740","2016-04-28",29.33
"741","2016-04-29",28.07
"742","2016-05-02",28.49
"743","2016-05-03",29.33
"744","2016-05-04",27.02
"745","2016-05-05",28.84
"746","2016-05-06",29.049999
"747","2016-05-09",29.610001
"748","2016-05-10",28.559999
"749","2016-05-11",26.879999
"750","2016-05-12",25.690001
"751","2016-05-13",28.209999
"752","2016-05-16",29.190001
"753","2016-05-17",30.799999
"754","2016-05-18",29.959999
"755","2016-05-19",31.85
"756","2016-05-20",32.200001
"757","2016-05-23",34.09
"758","2016-05-24",35.98
"759","2016-05-25",36.330002
"760","2016-05-26",35.139999
"761","2016-05-27",35.84
"762","2016-05-31",37.240002
"763","2016-06-01",38.779999
"764","2016-06-02",38.5
"765","2016-06-03",38.080002
"766","2016-06-06",38.709999
"767","2016-06-07",38.57
"768","2016-06-08",38.779999
"769","2016-06-09",36.610001
"770","2016-06-10",35.700001
"771","2016-06-13",33.810001
"772","2016-06-14",32.619999
"773","2016-06-15",31.709999
"774","2016-06-16",30.52
"775","2016-06-17",29.75
"776","2016-06-20",30.1
"777","2016-06-21",28.700001
"778","2016-06-22",29.33
"779","2016-06-23",28.700001
"780","2016-06-24",29.049999
"781","2016-06-27",28.700001
"782","2016-06-28",29.469999
"783","2016-06-29",30.379999
"784","2016-06-30",31.43
"785","2016-07-01",33.810001
"786","2016-07-05",32.900002
"787","2016-07-06",33.529999
"788","2016-07-07",32.34
"789","2016-07-08",34.02
"790","2016-07-11",33.389999
"791","2016-07-12",31.780001
"792","2016-07-13",30.24
"793","2016-07-14",28.84
"794","2016-07-15",28.42
"795","2016-07-18",30.24
"796","2016-07-19",29.33
"797","2016-07-20",30.030001
"798","2016-07-21",30.17
"799","2016-07-22",29.33
"800","2016-07-25",29.120001
"801","2016-07-26",29.75
"802","2016-07-27",30.59
"803","2016-07-28",29.959999
"804","2016-07-29",29.959999
"805","2016-08-01",30.17
"806","2016-08-02",30.59
"807","2016-08-03",35
"808","2016-08-04",33.880001
"809","2016-08-05",33.880001
"810","2016-08-08",33.25
"811","2016-08-09",35.209999
"812","2016-08-10",34.369999
"813","2016-08-11",35
"814","2016-08-12",35.07
"815","2016-08-15",35.419998
"816","2016-08-16",35.279999
"817","2016-08-17",35.07
"818","2016-08-18",35
"819","2016-08-19",34.580002
"820","2016-08-22",33.950001
"821","2016-08-23",35.419998
"822","2016-08-24",34.720001
"823","2016-08-25",34.860001
"824","2016-08-26",35.07
"825","2016-08-29",37.029999
"826","2016-08-30",35.77
"827","2016-08-31",34.439999
"828","2016-09-01",33.18
"829","2016-09-02",33.389999
"830","2016-09-06",33.880001
"831","2016-09-07",33.599998
"832","2016-09-08",33.950001
"833","2016-09-09",33.740002
"834","2016-09-12",33.18
"835","2016-09-13",32.27
"836","2016-09-14",32.27
"837","2016-09-15",31.15
"838","2016-09-16",31.709999
"839","2016-09-19",31.85
"840","2016-09-20",32.27
"841","2016-09-21",33.040001
"842","2016-09-22",32.900002
"843","2016-09-23",32.549999
"844","2016-09-26",32.130001
"845","2016-09-27",32.27
"846","2016-09-28",32.34
"847","2016-09-29",17.57
"848","2016-09-30",17.290001
"849","2016-10-03",18.200001
"850","2016-10-04",18.549999
"851","2016-10-05",18.969999
"852","2016-10-06",18.200001
"853","2016-10-07",17.92
"854","2016-10-10",18.34
"855","2016-10-11",17.639999
"856","2016-10-12",17.43
"857","2016-10-13",17.290001
"858","2016-10-14",16.940001
"859","2016-10-17",16.66
"860","2016-10-18",16.66
"861","2016-10-19",16.59
"862","2016-10-20",16.379999
"863","2016-10-21",16.17
"864","2016-10-24",15.89
"865","2016-10-25",15.89
"866","2016-10-26",15.26
"867","2016-10-27",15.12
"868","2016-10-28",13.44
"869","2016-10-31",13.44
"870","2016-11-01",13.3
"871","2016-11-02",13.09
"872","2016-11-03",13.02
"873","2016-11-04",12.6
"874","2016-11-07",12.6
"875","2016-11-08",13.37
"876","2016-11-09",13.86
"877","2016-11-10",13.79
"878","2016-11-11",13.58
"879","2016-11-14",13.65
"880","2016-11-15",12.95
"881","2016-11-16",13.79
"882","2016-11-17",15.19
"883","2016-11-18",14.21
"884","2016-11-21",13.93
"885","2016-11-22",13.44
"886","2016-11-23",13.44
"887","2016-11-25",13.3
"888","2016-11-28",13.51
"889","2016-11-29",13.51
"890","2016-11-30",13.37
"891","2016-12-01",12.95
"892","2016-12-02",13.09
"893","2016-12-05",13.09
"894","2016-12-06",13.16
"895","2016-12-07",13.44
"896","2016-12-08",14.63
"897","2016-12-09",13.93
"898","2016-12-12",14.21
"899","2016-12-13",14.42
"900","2016-12-14",13.86
"901","2016-12-15",14.77
"902","2016-12-16",14.28
"903","2016-12-19",14.7
"904","2016-12-20",16.870001
"905","2016-12-21",16.1
"906","2016-12-22",16.1
"907","2016-12-23",16.450001
"908","2016-12-27",16.52
"909","2016-12-28",15.47
"910","2016-12-29",14.63
"911","2016-12-30",14.7
"912","2017-01-03",15.47
"913","2017-01-04",15.82
"914","2017-01-05",16.73
"915","2017-01-06",17.639999
"916","2017-01-09",15.19
"917","2017-01-10",15.12
"918","2017-01-11",14.56
"919","2017-01-12",14.84
"920","2017-01-13",13.3
"921","2017-01-17",6.58
"922","2017-01-18",7.21
"923","2017-01-19",6.86
"924","2017-01-20",6.93
"925","2017-01-23",7
"926","2017-01-24",7.07
"927","2017-01-25",7.28
"928","2017-01-26",7.28
"929","2017-01-27",7.14
"930","2017-01-30",7.28
"931","2017-01-31",7.35
"932","2017-02-01",8.89
"933","2017-02-02",8.12
"934","2017-02-03",9.52
"935","2017-02-06",9.1
"936","2017-02-07",8.47
"937","2017-02-08",8.26
"938","2017-02-09",8.4
"939","2017-02-10",8.26
"940","2017-02-13",8.26
"941","2017-02-14",8.4
"942","2017-02-15",9.1
"943","2017-02-16",8.61
"944","2017-02-17",8.75
"945","2017-02-21",8.47
"946","2017-02-22",8.54
"947","2017-02-23",8.54
"948","2017-02-24",8.68
"949","2017-02-27",9.66
"950","2017-02-28",9.17
"951","2017-03-01",9.1
"952","2017-03-02",9.38
"953","2017-03-03",9.24
"954","2017-03-06",8.89
"955","2017-03-07",9.03
"956","2017-03-08",8.61
"957","2017-03-09",8.4
"958","2017-03-10",8.33
