"","date","CSX"
"228","2007-11-27",13.723333
"229","2007-11-28",14.106667
"230","2007-11-29",13.78
"231","2007-11-30",14
"232","2007-12-03",13.776667
"233","2007-12-04",13.776667
"234","2007-12-05",14.116667
"235","2007-12-06",14.563334
"236","2007-12-07",14.593333
"237","2007-12-10",14.693334
"238","2007-12-11",14.373333
"239","2007-12-12",14.41
"240","2007-12-13",14.926666
"241","2007-12-14",14.496667
"242","2007-12-17",14.38
"243","2007-12-18",14.536667
"244","2007-12-19",14.403334
"245","2007-12-20",14.123333
"246","2007-12-21",14.556666
"247","2007-12-24",15.103333
"248","2007-12-26",15.073334
"249","2007-12-27",14.716666
"250","2007-12-28",14.756667
"251","2007-12-31",14.66
"252","2008-01-02",14.483334
"253","2008-01-03",14
"254","2008-01-04",13.576667
"255","2008-01-07",13.516666
"256","2008-01-08",13.443334
"257","2008-01-09",13.843333
"258","2008-01-10",14.486667
"259","2008-01-11",14.16
"260","2008-01-14",14.5
"261","2008-01-15",14.283334
"262","2008-01-16",14.57
"263","2008-01-17",13.786667
"264","2008-01-18",13.726666
"265","2008-01-22",14.463333
"266","2008-01-23",15.17
"267","2008-01-24",15.61
"268","2008-01-25",15.15
"269","2008-01-28",15.74
"270","2008-01-29",15.903334
"271","2008-01-30",15.95
"272","2008-01-31",16.153334
"273","2008-02-01",16.643333
"274","2008-02-04",16.346666
"275","2008-02-05",15.78
"276","2008-02-06",15.853333
"277","2008-02-07",15.823334
"278","2008-02-08",16.006666
"279","2008-02-11",16.296667
"280","2008-02-12",16.293333
"281","2008-02-13",16.636667
"282","2008-02-14",16.266666
"283","2008-02-15",16.26
"284","2008-02-19",16.266666
"285","2008-02-20",16.863333
"286","2008-02-21",16.753334
"287","2008-02-22",16.719999
"288","2008-02-25",17.26
"289","2008-02-26",17.573334
"290","2008-02-27",17.096666
"291","2008-02-28",16.813334
"292","2008-02-29",16.173334
"293","2008-03-03",16.299999
"294","2008-03-04",16.48
"295","2008-03-05",16.496666
"296","2008-03-06",15.94
"297","2008-03-07",15.696667
"298","2008-03-10",15.666667
"299","2008-03-11",16.323334
"300","2008-03-12",16.440001
"301","2008-03-13",16.549999
"302","2008-03-14",16.323334
"303","2008-03-17",17.103333
"304","2008-03-18",18.219999
"305","2008-03-19",17.683332
"306","2008-03-20",18.196667
"307","2008-03-24",18.686666
"308","2008-03-25",19.143333
"309","2008-03-26",18.99
"310","2008-03-27",18.486666
"311","2008-03-28",18.85
"312","2008-03-31",18.690001
"313","2008-04-01",19.43
"314","2008-04-02",19.203333
"315","2008-04-03",19.553333
"316","2008-04-04",19.096666
"317","2008-04-07",19.129999
"318","2008-04-08",19.296667
"319","2008-04-09",18.77
"320","2008-04-10",18.853333
"321","2008-04-11",18.77
"322","2008-04-14",19.036667
"323","2008-04-15",19.256666
"324","2008-04-16",19.963333
"325","2008-04-17",19.639999
"326","2008-04-18",20.413334
"327","2008-04-21",20.203333
"328","2008-04-22",20.219999
"329","2008-04-23",19.786667
"330","2008-04-24",20.256666
"331","2008-04-25",20.646667
"332","2008-04-28",20.693333
"333","2008-04-29",20.646667
"334","2008-04-30",20.983334
"335","2008-05-01",21.516666
"336","2008-05-02",21.379999
"337","2008-05-05",21.506666
"338","2008-05-06",21.693333
"339","2008-05-07",20.936666
"340","2008-05-08",21.343334
"341","2008-05-09",21.08
"342","2008-05-12",21.33
"343","2008-05-13",21.66
"344","2008-05-14",21.803333
"345","2008-05-15",21.883333
"346","2008-05-16",21.846666
"347","2008-05-19",22.313334
"348","2008-05-20",22.573334
"349","2008-05-21",22.950001
"350","2008-05-22",22.516666
"351","2008-05-23",22.243334
"352","2008-05-27",22.463333
"353","2008-05-28",22.666666
"354","2008-05-29",23.01
"355","2008-05-30",23.02
"356","2008-06-02",22.82
"357","2008-06-03",21.82
"358","2008-06-04",21.556667
"359","2008-06-05",22.389999
"360","2008-06-06",21.803333
"361","2008-06-09",22.296667
"362","2008-06-10",22.09
"363","2008-06-11",21.200001
"364","2008-06-12",21.51
"365","2008-06-13",21.806667
"366","2008-06-16",21.709999
"367","2008-06-17",21.123333
"368","2008-06-18",21.403334
"369","2008-06-19",22.113333
"370","2008-06-20",21.610001
"371","2008-06-23",21.346666
"372","2008-06-24",20.746666
"373","2008-06-25",21.076666
"374","2008-06-26",20.459999
"375","2008-06-27",20.713333
"376","2008-06-30",20.936666
"377","2008-07-01",20.309999
"378","2008-07-02",19.02
"379","2008-07-03",19.120001
"380","2008-07-07",18.959999
"381","2008-07-08",20.263334
"382","2008-07-09",19.476667
"383","2008-07-10",19.969999
"384","2008-07-11",20.206667
"385","2008-07-14",20.116667
"386","2008-07-15",19.296667
"387","2008-07-16",20.496666
"388","2008-07-17",20.333334
"389","2008-07-18",20.293333
"390","2008-07-21",20.636667
"391","2008-07-22",20.863333
"392","2008-07-23",21.68
"393","2008-07-24",21.200001
"394","2008-07-25",21.113333
"395","2008-07-28",20.606667
"396","2008-07-29",21.610001
"397","2008-07-30",22.886667
"398","2008-07-31",22.526667
"399","2008-08-01",22.056667
"400","2008-08-04",21.503334
"401","2008-08-05",22.09
"402","2008-08-06",21.65
"403","2008-08-07",21.059999
"404","2008-08-08",21.870001
"405","2008-08-11",21.48
"406","2008-08-12",20.053333
"407","2008-08-13",20.043333
"408","2008-08-14",20.393333
"409","2008-08-15",20.303333
"410","2008-08-18",20.006666
"411","2008-08-19",19.950001
"412","2008-08-20",20.129999
"413","2008-08-21",20.653334
"414","2008-08-22",21.243334
"415","2008-08-25",21.1
"416","2008-08-26",21.129999
"417","2008-08-27",21.223333
"418","2008-08-28",21.59
"419","2008-08-29",21.559999
"420","2008-09-02",20.763334
"421","2008-09-03",20.053333
"422","2008-09-04",19.326666
"423","2008-09-05",19.236666
"424","2008-09-08",19.463333
"425","2008-09-09",17.973333
"426","2008-09-10",18.283333
"427","2008-09-11",20.233334
"428","2008-09-12",20.536667
"429","2008-09-15",19.49
"430","2008-09-16",19.02
"431","2008-09-17",17.666666
"432","2008-09-18",18.870001
"433","2008-09-19",19.790001
"434","2008-09-22",18.763334
"435","2008-09-23",18.966667
"436","2008-09-24",18.493334
"437","2008-09-25",18.833334
"438","2008-09-26",18.796667
"439","2008-09-29",18.08
"440","2008-09-30",18.190001
"441","2008-10-01",17.686666
"442","2008-10-02",15.736667
"443","2008-10-03",15.9
"444","2008-10-06",15.906667
"445","2008-10-07",15.326667
"446","2008-10-08",15.523334
"447","2008-10-09",14.96
"448","2008-10-10",14.436666
"449","2008-10-13",16.623333
"450","2008-10-14",16.046667
"451","2008-10-15",14.283334
"452","2008-10-16",14.74
"453","2008-10-17",14.443334
"454","2008-10-20",15.19
"455","2008-10-21",15.023334
"456","2008-10-22",14.52
"457","2008-10-23",14.58
"458","2008-10-24",14.126667
"459","2008-10-27",13.553333
"460","2008-10-28",14.376667
"461","2008-10-29",14.446667
"462","2008-10-30",15.016666
"463","2008-10-31",15.24
"464","2008-11-03",15.003333
"465","2008-11-04",15.633333
"466","2008-11-05",14.836667
"467","2008-11-06",14.22
"468","2008-11-07",14.256667
"469","2008-11-10",14.446667
"470","2008-11-11",14.61
"471","2008-11-12",13.846666
"472","2008-11-13",14.113334
"473","2008-11-14",12.94
"474","2008-11-17",12.526667
"475","2008-11-18",12
"476","2008-11-19",10.92
"477","2008-11-20",10.59
"478","2008-11-21",11.233334
"479","2008-11-24",11.646667
"480","2008-11-25",12.2
"481","2008-11-26",12.496667
"482","2008-11-28",12.413333
"483","2008-12-01",11.263333
"484","2008-12-02",11.343333
"485","2008-12-03",11.513333
"486","2008-12-04",11.08
"487","2008-12-05",11.383333
"488","2008-12-08",12.233334
"489","2008-12-09",11.366667
"490","2008-12-10",11.87
"491","2008-12-11",11.386666
"492","2008-12-12",10.616667
"493","2008-12-15",10.46
"494","2008-12-16",11.316667
"495","2008-12-17",11.766666
"496","2008-12-18",11.066667
"497","2008-12-19",10.533334
"498","2008-12-22",10.55
"499","2008-12-23",10.406667
"500","2008-12-24",10.436666
"501","2008-12-26",10.5
"502","2008-12-29",10.176666
"503","2008-12-30",10.513333
"504","2008-12-31",10.823334
"505","2009-01-02",11.54
"506","2009-01-05",11.78
"507","2009-01-06",12.23
"508","2009-01-07",11.583333
"509","2009-01-08",11.743333
"510","2009-01-09",11.506667
"511","2009-01-12",10.74
"512","2009-01-13",10.546667
"513","2009-01-14",10.033334
"514","2009-01-15",10.06
"515","2009-01-16",9.943334
"516","2009-01-20",9.293333
"517","2009-01-21",9.696667
"518","2009-01-22",9.67
"519","2009-01-23",9.613334
"520","2009-01-26",9.463333
"521","2009-01-27",9.886666
"522","2009-01-28",10.336667
"523","2009-01-29",9.903334
"524","2009-01-30",9.653334
"525","2009-02-02",9.61
"526","2009-02-03",10.04
"527","2009-02-04",10.113334
"528","2009-02-05",10.313334
"529","2009-02-06",10.926666
"530","2009-02-09",10.926666
"531","2009-02-10",10.236667
"532","2009-02-11",10.07
"533","2009-02-12",9.773334
"534","2009-02-13",9.74
"535","2009-02-17",9.16
"536","2009-02-18",9.283334
"537","2009-02-19",8.766666
"538","2009-02-20",8.87
"539","2009-02-23",8.323334
"540","2009-02-24",8.91
"541","2009-02-25",8.46
"542","2009-02-26",8.326667
"543","2009-02-27",8.226666
"544","2009-03-02",7.62
"545","2009-03-03",7.61
"546","2009-03-04",7.84
"547","2009-03-05",7.48
"548","2009-03-06",7.196667
"549","2009-03-09",6.966667
"550","2009-03-10",7.423333
"551","2009-03-11",7.5
"552","2009-03-12",7.776667
"553","2009-03-13",7.736667
"554","2009-03-16",8.213333
"555","2009-03-17",8.36
"556","2009-03-18",8.373333
"557","2009-03-19",8.38
"558","2009-03-20",8.08
"559","2009-03-23",9.06
"560","2009-03-24",8.976666
"561","2009-03-25",8.6
"562","2009-03-26",9.316667
"563","2009-03-27",9.136666
"564","2009-03-30",8.543333
"565","2009-03-31",8.616667
"566","2009-04-01",8.85
"567","2009-04-02",9.716666
"568","2009-04-03",9.816667
"569","2009-04-06",9.566667
"570","2009-04-07",9.27
"571","2009-04-08",9.53
"572","2009-04-09",9.916667
"573","2009-04-13",9.63
"574","2009-04-14",9.463333
"575","2009-04-15",10.196667
"576","2009-04-16",10.316667
"577","2009-04-17",10.46
"578","2009-04-20",9.65
"579","2009-04-21",9.74
"580","2009-04-22",9.616667
"581","2009-04-23",10.233334
"582","2009-04-24",10.323334
"583","2009-04-27",9.833333
"584","2009-04-28",9.516666
"585","2009-04-29",9.926666
"586","2009-04-30",9.863334
"587","2009-05-01",10.19
"588","2009-05-04",10.7
"589","2009-05-05",10.426666
"590","2009-05-06",10.446667
"591","2009-05-07",10.09
"592","2009-05-08",10.34
"593","2009-05-11",9.543333
"594","2009-05-12",9.333333
"595","2009-05-13",9.013333
"596","2009-05-14",8.986667
"597","2009-05-15",9.223333
"598","2009-05-18",9.553333
"599","2009-05-19",9.553333
"600","2009-05-20",9.786667
"601","2009-05-21",9.37
"602","2009-05-22",9.386666
"603","2009-05-26",9.95
"604","2009-05-27",9.59
"605","2009-05-28",9.803333
"606","2009-05-29",10.586667
"607","2009-06-01",11.236667
"608","2009-06-02",11.43
"609","2009-06-03",10.923333
"610","2009-06-04",11.35
"611","2009-06-05",11.313334
"612","2009-06-08",11.51
"613","2009-06-09",11.756667
"614","2009-06-10",11.64
"615","2009-06-11",11.62
"616","2009-06-12",12.173333
"617","2009-06-15",11.39
"618","2009-06-16",11.466666
"619","2009-06-17",11.273334
"620","2009-06-18",11.293333
"621","2009-06-19",11.52
"622","2009-06-22",10.703333
"623","2009-06-23",10.876667
"624","2009-06-24",11.093333
"625","2009-06-25",11.753333
"626","2009-06-26",12.066667
"627","2009-06-29",11.586667
"628","2009-06-30",11.543333
"629","2009-07-01",11.543333
"630","2009-07-02",11.073334
"631","2009-07-06",10.846666
"632","2009-07-07",10.416667
"633","2009-07-08",10.48
"634","2009-07-09",10.613334
"635","2009-07-10",10.676666
"636","2009-07-13",10.846666
"637","2009-07-14",11.6
"638","2009-07-15",12.316667
"639","2009-07-16",12.36
"640","2009-07-17",12.623333
"641","2009-07-20",12.98
"642","2009-07-21",12.993333
"643","2009-07-22",13.163333
"644","2009-07-23",13.613334
"645","2009-07-24",13.573334
"646","2009-07-27",13.64
"647","2009-07-28",13.23
"648","2009-07-29",13.256667
"649","2009-07-30",13.49
"650","2009-07-31",13.373333
"651","2009-08-03",13.993333
"652","2009-08-04",13.983334
"653","2009-08-05",13.76
"654","2009-08-06",13.693334
"655","2009-08-07",14.776667
"656","2009-08-10",14.453333
"657","2009-08-11",14.723333
"658","2009-08-12",14.743333
"659","2009-08-13",14.946667
"660","2009-08-14",14.86
"661","2009-08-17",14.29
"662","2009-08-18",14.476666
"663","2009-08-19",14.39
"664","2009-08-20",14.74
"665","2009-08-21",15.02
"666","2009-08-24",14.833333
"667","2009-08-25",14.813334
"668","2009-08-26",14.35
"669","2009-08-27",14.486667
"670","2009-08-28",14.576667
"671","2009-08-31",14.166667
"672","2009-09-01",13.98
"673","2009-09-02",13.91
"674","2009-09-03",14.806666
"675","2009-09-04",15.096666
"676","2009-09-08",15.203333
"677","2009-09-09",15.643333
"678","2009-09-10",16.056667
"679","2009-09-11",15.643333
"680","2009-09-14",15.693334
"681","2009-09-15",15.6
"682","2009-09-16",15.27
"683","2009-09-17",15.04
"684","2009-09-18",15.086667
"685","2009-09-21",15.153334
"686","2009-09-22",15.283334
"687","2009-09-23",14.89
"688","2009-09-24",14.736667
"689","2009-09-25",14.273334
"690","2009-09-28",14.586667
"691","2009-09-29",14.356667
"692","2009-09-30",13.953333
"693","2009-10-01",13.923333
"694","2009-10-02",13.883333
"695","2009-10-05",14.2
"696","2009-10-06",14.24
"697","2009-10-07",14.266666
"698","2009-10-08",14.71
"699","2009-10-09",14.82
"700","2009-10-12",14.97
"701","2009-10-13",14.76
"702","2009-10-14",15.686666
"703","2009-10-15",15.55
"704","2009-10-16",15.59
"705","2009-10-19",15.613334
"706","2009-10-20",15.486667
"707","2009-10-21",15.153334
"708","2009-10-22",15.323334
"709","2009-10-23",14.44
"710","2009-10-26",14.51
"711","2009-10-27",14.186666
"712","2009-10-28",13.986667
"713","2009-10-29",14.4
"714","2009-10-30",14.06
"715","2009-11-02",14.28
"716","2009-11-03",15.323334
"717","2009-11-04",15.156667
"718","2009-11-05",15.63
"719","2009-11-06",15.896667
"720","2009-11-09",16.153334
"721","2009-11-10",15.916667
"722","2009-11-11",16.073334
"723","2009-11-12",16.1
"724","2009-11-13",16.316668
"725","2009-11-16",16.533333
"726","2009-11-17",16.673334
"727","2009-11-18",16.666666
"728","2009-11-19",16.379999
"729","2009-11-20",16.206667
"730","2009-11-23",16.226667
"731","2009-11-24",16
"732","2009-11-25",16.066668
"733","2009-11-27",15.843333
"734","2009-11-30",15.826667
"735","2009-12-01",16.273333
"736","2009-12-02",16.283333
"737","2009-12-03",16.083334
"738","2009-12-04",16.709999
"739","2009-12-07",16.363333
"740","2009-12-08",15.84
"741","2009-12-09",15.816667
"742","2009-12-10",16.256666
"743","2009-12-11",16.313334
"744","2009-12-14",16.453333
"745","2009-12-15",16.533333
"746","2009-12-16",16.606667
"747","2009-12-17",16.153334
"748","2009-12-18",16.156666
"749","2009-12-21",16.389999
"750","2009-12-22",16.493334
"751","2009-12-23",16.65
"752","2009-12-24",16.799999
"753","2009-12-28",16.526667
"754","2009-12-29",16.386667
"755","2009-12-30",16.373333
"756","2009-12-31",16.163334
"757","2010-01-04",16.286667
"758","2010-01-05",16.716667
"759","2010-01-06",16.77
"760","2010-01-07",16.653334
"761","2010-01-08",17.459999
"762","2010-01-11",17.286667
"763","2010-01-12",16.903334
"764","2010-01-13",17.006666
"765","2010-01-14",16.85
"766","2010-01-15",16.68
"767","2010-01-19",16.836666
"768","2010-01-20",15.783334
"769","2010-01-21",15.12
"770","2010-01-22",14.706667
"771","2010-01-25",14.983334
"772","2010-01-26",15.1
"773","2010-01-27",15.18
"774","2010-01-28",14.56
"775","2010-01-29",14.286667
"776","2010-02-01",14.61
"777","2010-02-02",14.826667
"778","2010-02-03",14.67
"779","2010-02-04",14.11
"780","2010-02-05",14.306666
"781","2010-02-08",14.17
"782","2010-02-09",14.36
"783","2010-02-10",14.36
"784","2010-02-11",15.02
"785","2010-02-12",14.966666
"786","2010-02-16",15.37
"787","2010-02-17",15.37
"788","2010-02-18",15.466666
"789","2010-02-19",15.59
"790","2010-02-22",15.606667
"791","2010-02-23",15.666667
"792","2010-02-24",15.76
"793","2010-02-25",15.843333
"794","2010-02-26",15.82
"795","2010-03-01",16.106667
"796","2010-03-02",16.156666
"797","2010-03-03",15.993333
"798","2010-03-04",16.02
"799","2010-03-05",16.323334
"800","2010-03-08",16.343334
"801","2010-03-09",16.506666
"802","2010-03-10",16.629999
"803","2010-03-11",16.893333
"804","2010-03-12",16.993334
"805","2010-03-15",17.040001
"806","2010-03-16",17.18
"807","2010-03-17",17.076666
"808","2010-03-18",17.283333
"809","2010-03-19",17.17
"810","2010-03-22",17.266666
"811","2010-03-23",17.25
"812","2010-03-24",17.033333
"813","2010-03-25",17.059999
"814","2010-03-26",16.996666
"815","2010-03-29",17.17
"816","2010-03-30",17.110001
"817","2010-03-31",16.966667
"818","2010-04-01",17.4
"819","2010-04-05",17.536667
"820","2010-04-06",17.486666
"821","2010-04-07",17.306667
"822","2010-04-08",17.66
"823","2010-04-09",17.653334
"824","2010-04-12",17.626667
"825","2010-04-13",17.76
"826","2010-04-14",18.486666
"827","2010-04-15",18.416666
"828","2010-04-16",18.146667
"829","2010-04-19",18.066668
"830","2010-04-20",18.403334
"831","2010-04-21",18.496666
"832","2010-04-22",18.566668
"833","2010-04-23",18.940001
"834","2010-04-26",19
"835","2010-04-27",18.573334
"836","2010-04-28",18.626667
"837","2010-04-29",19.093334
"838","2010-04-30",18.683332
"839","2010-05-03",19.166666
"840","2010-05-04",18.443333
"841","2010-05-05",17.940001
"842","2010-05-06",17.709999
"843","2010-05-07",17.556667
"844","2010-05-10",18.416666
"845","2010-05-11",18.526667
"846","2010-05-12",18.913334
"847","2010-05-13",18.65
"848","2010-05-14",18.343334
"849","2010-05-17",18.223333
"850","2010-05-18",17.963333
"851","2010-05-19",17.706667
"852","2010-05-20",16.586666
"853","2010-05-21",17.030001
"854","2010-05-24",16.823334
"855","2010-05-25",16.826666
"856","2010-05-26",16.940001
"857","2010-05-27",17.540001
"858","2010-05-28",17.416666
"859","2010-06-01",17.176666
"860","2010-06-02",17.833334
"861","2010-06-03",17.673334
"862","2010-06-04",16.673334
"863","2010-06-07",16.219999
"864","2010-06-08",16.416666
"865","2010-06-09",16.396667
"866","2010-06-10",17.256666
"867","2010-06-11",17.383333
"868","2010-06-14",17.290001
"869","2010-06-15",17.873333
"870","2010-06-16",17.906666
"871","2010-06-17",18.326666
"872","2010-06-18",18.316668
"873","2010-06-21",18.663334
"874","2010-06-22",17.826666
"875","2010-06-23",17.790001
"876","2010-06-24",17.23
"877","2010-06-25",17.416666
"878","2010-06-28",17.453333
"879","2010-06-29",16.65
"880","2010-06-30",16.543333
"881","2010-07-01",16.376667
"882","2010-07-02",15.9
"883","2010-07-06",15.826667
"884","2010-07-07",16.436666
"885","2010-07-08",16.92
"886","2010-07-09",17.253334
"887","2010-07-12",17.486666
"888","2010-07-13",17.24
"889","2010-07-14",17.313334
"890","2010-07-15",17.34
"891","2010-07-16",16.706667
"892","2010-07-19",16.596666
"893","2010-07-20",16.870001
"894","2010-07-21",16.673334
"895","2010-07-22",17.24
"896","2010-07-23",17.549999
"897","2010-07-26",17.953333
"898","2010-07-27",17.663334
"899","2010-07-28",17.57
"900","2010-07-29",17.5
"901","2010-07-30",17.573334
"902","2010-08-02",17.959999
"903","2010-08-03",17.906666
"904","2010-08-04",18.103333
"905","2010-08-05",18.196667
"906","2010-08-06",17.799999
"907","2010-08-09",17.956667
"908","2010-08-10",17.783333
"909","2010-08-11",17.016666
"910","2010-08-12",16.906666
"911","2010-08-13",16.796667
"912","2010-08-16",16.76
"913","2010-08-17",17.086666
"914","2010-08-18",17.236666
"915","2010-08-19",16.763334
"916","2010-08-20",16.596666
"917","2010-08-23",16.213333
"918","2010-08-24",15.816667
"919","2010-08-25",15.933333
"920","2010-08-26",16.153334
"921","2010-08-27",16.596666
"922","2010-08-30",16.370001
"923","2010-08-31",16.629999
"924","2010-09-01",17.316668
"925","2010-09-02",17.620001
"926","2010-09-03",17.889999
"927","2010-09-07",17.823334
"928","2010-09-08",18.216667
"929","2010-09-09",17.99
"930","2010-09-10",18.24
"931","2010-09-13",18.360001
"932","2010-09-14",18.373333
"933","2010-09-15",18.496666
"934","2010-09-16",18.253334
"935","2010-09-17",18.299999
"936","2010-09-20",18.42
"937","2010-09-21",18.683332
"938","2010-09-22",18.466667
"939","2010-09-23",18.129999
"940","2010-09-24",18.713333
"941","2010-09-27",18.613333
"942","2010-09-28",18.610001
"943","2010-09-29",18.553333
"944","2010-09-30",18.440001
"945","2010-10-01",18.386667
"946","2010-10-04",18.15
"947","2010-10-05",18.686666
"948","2010-10-06",18.936666
"949","2010-10-07",18.896667
"950","2010-10-08",19.163334
"951","2010-10-11",19.389999
