"","date","CRT"
"187","2007-09-28",39.93
"188","2007-10-01",39.450001
"189","2007-10-02",40
"190","2007-10-03",39.93
"191","2007-10-04",40.27
"192","2007-10-05",40.099998
"193","2007-10-08",39.900002
"194","2007-10-09",39.759998
"195","2007-10-10",39.810001
"196","2007-10-11",39.919998
"197","2007-10-12",39.77
"198","2007-10-15",39.75
"199","2007-10-16",39.75
"200","2007-10-17",39.810001
"201","2007-10-18",39.990002
"202","2007-10-19",39.75
"203","2007-10-22",39.93
"204","2007-10-23",39.880001
"205","2007-10-24",40.200001
"206","2007-10-25",40.18
"207","2007-10-26",40.599998
"208","2007-10-29",40.330002
"209","2007-10-30",39.799999
"210","2007-10-31",40.299999
"211","2007-11-01",41.119999
"212","2007-11-02",40.860001
"213","2007-11-05",41.490002
"214","2007-11-06",41.950001
"215","2007-11-07",40.5
"216","2007-11-08",40.099998
"217","2007-11-09",39.639999
"218","2007-11-12",40.529999
"219","2007-11-13",40.119999
"220","2007-11-14",41.049999
"221","2007-11-15",40.5
"222","2007-11-16",41
"223","2007-11-19",41
"224","2007-11-20",40.860001
"225","2007-11-21",40.529999
"226","2007-11-23",41.189999
"227","2007-11-26",41.650002
"228","2007-11-27",41.34
"229","2007-11-28",40.889999
"230","2007-11-29",40.34
"231","2007-11-30",40.200001
"232","2007-12-03",40.439999
"233","2007-12-04",39.299999
"234","2007-12-05",39.450001
"235","2007-12-06",40.119999
"236","2007-12-07",40.119999
"237","2007-12-10",40.919998
"238","2007-12-11",41.580002
"239","2007-12-12",41.700001
"240","2007-12-13",42.310001
"241","2007-12-14",41.57
"242","2007-12-17",41.349998
"243","2007-12-18",40.709999
"244","2007-12-19",41.09
"245","2007-12-20",41.169998
"246","2007-12-21",42.25
"247","2007-12-24",42.650002
"248","2007-12-26",42.720001
"249","2007-12-27",41.849998
"250","2007-12-28",41.810001
"251","2007-12-31",41.25
"252","2008-01-02",41.25
"253","2008-01-03",41.23
"254","2008-01-04",41.119999
"255","2008-01-07",40.849998
"256","2008-01-08",41.349998
"257","2008-01-09",40.98
"258","2008-01-10",41.509998
"259","2008-01-11",41.330002
"260","2008-01-14",41.450001
"261","2008-01-15",41.599998
"262","2008-01-16",41.990002
"263","2008-01-17",41.470001
"264","2008-01-18",41.970001
"265","2008-01-22",41.5
"266","2008-01-23",41.419998
"267","2008-01-24",42.490002
"268","2008-01-25",43.299999
"269","2008-01-28",43.5
"270","2008-01-29",43.48
"271","2008-01-30",43.84
"272","2008-01-31",44
"273","2008-02-01",43.720001
"274","2008-02-04",44.610001
"275","2008-02-05",44.439999
"276","2008-02-06",44.619999
"277","2008-02-07",44.950001
"278","2008-02-08",45.32
"279","2008-02-11",46.82
"280","2008-02-12",47.18
"281","2008-02-13",47.900002
"282","2008-02-14",47.169998
"283","2008-02-15",46.700001
"284","2008-02-19",48.200001
"285","2008-02-20",48.200001
"286","2008-02-21",47.990002
"287","2008-02-22",46.810001
"288","2008-02-25",47.880001
"289","2008-02-26",48.360001
"290","2008-02-27",46.91
"291","2008-02-28",47.470001
"292","2008-02-29",47.02
"293","2008-03-03",47.549999
"294","2008-03-04",46.950001
"295","2008-03-05",47.240002
"296","2008-03-06",47.990002
"297","2008-03-07",48.200001
"298","2008-03-10",49.509998
"299","2008-03-11",50
"300","2008-03-12",50
"301","2008-03-13",50.259998
"302","2008-03-14",52
"303","2008-03-17",50
"304","2008-03-18",50
"305","2008-03-19",49.900002
"306","2008-03-20",47.5
"307","2008-03-24",47.43
"308","2008-03-25",47.5
"309","2008-03-26",48.900002
"310","2008-03-27",48.950001
"311","2008-03-28",49.049999
"312","2008-03-31",49.049999
"313","2008-04-01",47.599998
"314","2008-04-02",47.900002
"315","2008-04-03",48.25
"316","2008-04-04",49.02
"317","2008-04-07",49.799999
"318","2008-04-08",49.939999
"319","2008-04-09",50.790001
"320","2008-04-10",50.759998
"321","2008-04-11",50.700001
"322","2008-04-14",50.900002
"323","2008-04-15",50.849998
"324","2008-04-16",50.299999
"325","2008-04-17",49.48
"326","2008-04-18",49.57
"327","2008-04-21",51.349998
"328","2008-04-22",50.759998
"329","2008-04-23",50.52
"330","2008-04-24",50.009998
"331","2008-04-25",50.369999
"332","2008-04-28",50.669998
"333","2008-04-29",49.099998
"334","2008-04-30",48.959999
"335","2008-05-01",46.040001
"336","2008-05-02",49.099998
"337","2008-05-05",50.119999
"338","2008-05-06",51.150002
"339","2008-05-07",50.060001
"340","2008-05-08",51.509998
"341","2008-05-09",51.700001
"342","2008-05-12",50.580002
"343","2008-05-13",50.900002
"344","2008-05-14",49.939999
"345","2008-05-15",50.299999
"346","2008-05-16",50.139999
"347","2008-05-19",50.900002
"348","2008-05-20",51.5
"349","2008-05-21",52.029999
"350","2008-05-22",52.130001
"351","2008-05-23",51.93
"352","2008-05-27",52.099998
"353","2008-05-28",52
"354","2008-05-29",52.02
"355","2008-05-30",52.139999
"356","2008-06-02",52.139999
"357","2008-06-03",51.380001
"358","2008-06-04",50.380001
"359","2008-06-05",51.709999
"360","2008-06-06",52.389999
"361","2008-06-09",52.240002
"362","2008-06-10",51.709999
"363","2008-06-11",52.119999
"364","2008-06-12",51.799999
"365","2008-06-13",52.099998
"366","2008-06-16",51.970001
"367","2008-06-17",52.150002
"368","2008-06-18",52.93
"369","2008-06-19",52.110001
"370","2008-06-20",53.48
"371","2008-06-23",56.540001
"372","2008-06-24",57.91
"373","2008-06-25",57.799999
"374","2008-06-26",56.43
"375","2008-06-27",58.84
"376","2008-06-30",60.18
"377","2008-07-01",62.189999
"378","2008-07-02",61.580002
"379","2008-07-03",58.290001
"380","2008-07-07",56.59
"381","2008-07-08",55.25
"382","2008-07-09",57.18
"383","2008-07-10",60.139999
"384","2008-07-11",62
"385","2008-07-14",62.889999
"386","2008-07-15",61.130001
"387","2008-07-16",58.400002
"388","2008-07-17",55.25
"389","2008-07-18",56.25
"390","2008-07-21",59.400002
"391","2008-07-22",57.150002
"392","2008-07-23",54.5
"393","2008-07-24",52.349998
"394","2008-07-25",49.09
"395","2008-07-28",51.029999
"396","2008-07-29",49.049999
"397","2008-07-30",52
"398","2008-07-31",50.52
"399","2008-08-01",50.189999
"400","2008-08-04",49.349998
"401","2008-08-05",48.490002
"402","2008-08-06",49.209999
"403","2008-08-07",49.349998
"404","2008-08-08",47.98
"405","2008-08-11",46.959999
"406","2008-08-12",47.349998
"407","2008-08-13",47.830002
"408","2008-08-14",47.549999
"409","2008-08-15",46.900002
"410","2008-08-18",46.259998
"411","2008-08-19",46.509998
"412","2008-08-20",48.869999
"413","2008-08-21",49.720001
"414","2008-08-22",48.5
"415","2008-08-25",49.880001
"416","2008-08-26",50.220001
"417","2008-08-27",49.849998
"418","2008-08-28",49.34
"419","2008-08-29",48.509998
"420","2008-09-02",48.110001
"421","2008-09-03",47.400002
"422","2008-09-04",48.68
"423","2008-09-05",47.75
"424","2008-09-08",47.169998
"425","2008-09-09",45.799999
"426","2008-09-10",47.02
"427","2008-09-11",46.939999
"428","2008-09-12",48.720001
"429","2008-09-15",48.099998
"430","2008-09-16",45.990002
"431","2008-09-17",44.650002
"432","2008-09-18",45.740002
"433","2008-09-19",52.919998
"434","2008-09-22",52.5
"435","2008-09-23",50.75
"436","2008-09-24",50.57
"437","2008-09-25",52.080002
"438","2008-09-26",49.740002
"439","2008-09-29",45.529999
"440","2008-09-30",46.049999
"441","2008-10-01",45.91
"442","2008-10-02",44.34
"443","2008-10-03",43
"444","2008-10-06",37.970001
"445","2008-10-07",35.299999
"446","2008-10-08",35.279999
"447","2008-10-09",32.330002
"448","2008-10-10",30.76
"449","2008-10-13",36.759998
"450","2008-10-14",36.23
"451","2008-10-15",35.52
"452","2008-10-16",36.5
"453","2008-10-17",39.330002
"454","2008-10-20",41.799999
"455","2008-10-21",43
"456","2008-10-22",40.939999
"457","2008-10-23",41.099998
"458","2008-10-24",41.860001
"459","2008-10-27",42.490002
"460","2008-10-28",40.75
"461","2008-10-29",42.400002
"462","2008-10-30",44.959999
"463","2008-10-31",45.490002
"464","2008-11-03",45.419998
"465","2008-11-04",48.25
"466","2008-11-05",46.990002
"467","2008-11-06",43
"468","2008-11-07",43.66
"469","2008-11-10",44.860001
"470","2008-11-11",42.5
"471","2008-11-12",40.990002
"472","2008-11-13",42.950001
"473","2008-11-14",40.5
"474","2008-11-17",40.200001
"475","2008-11-18",41.919998
"476","2008-11-19",39.490002
"477","2008-11-20",32.25
"478","2008-11-21",30.6
"479","2008-11-24",31.219999
"480","2008-11-25",29
"481","2008-11-26",28.860001
"482","2008-11-28",28.76
"483","2008-12-01",26.559999
"484","2008-12-02",24.98
"485","2008-12-03",24.309999
"486","2008-12-04",24.25
"487","2008-12-05",23.73
"488","2008-12-08",25.25
"489","2008-12-09",26.35
"490","2008-12-10",26.549999
"491","2008-12-11",27
"492","2008-12-12",28.5
"493","2008-12-15",29.4
"494","2008-12-16",29.450001
"495","2008-12-17",29.68
"496","2008-12-18",28.5
"497","2008-12-19",26.870001
"498","2008-12-22",27.450001
"499","2008-12-23",27.9
"500","2008-12-24",27.75
"501","2008-12-26",28.35
"502","2008-12-29",28.049999
"503","2008-12-30",28
"504","2008-12-31",27.85
"505","2009-01-02",29.629999
"506","2009-01-05",31.299999
"507","2009-01-06",32.459999
"508","2009-01-07",32.200001
"509","2009-01-08",32.450001
"510","2009-01-09",31.51
"511","2009-01-12",31.209999
"512","2009-01-13",30.940001
"513","2009-01-14",30.540001
"514","2009-01-15",30
"515","2009-01-16",29.83
"516","2009-01-20",29.4
"517","2009-01-21",30.74
"518","2009-01-22",30.48
"519","2009-01-23",31.51
"520","2009-01-26",30.940001
"521","2009-01-27",30.93
"522","2009-01-28",31.129999
"523","2009-01-29",32
"524","2009-01-30",33.18
"525","2009-02-02",34.16
"526","2009-02-03",34.630001
"527","2009-02-04",34.349998
"528","2009-02-05",34.220001
"529","2009-02-06",33.880001
"530","2009-02-09",33.32
"531","2009-02-10",32.709999
"532","2009-02-11",32.279999
"533","2009-02-12",30.15
"534","2009-02-13",31
"535","2009-02-17",28.700001
"536","2009-02-18",23.309999
"537","2009-02-19",22.65
"538","2009-02-20",20.139999
"539","2009-02-23",18.35
"540","2009-02-24",18.58
"541","2009-02-25",15.9
"542","2009-02-26",16.950001
"543","2009-02-27",18.41
"544","2009-03-02",14.88
"545","2009-03-03",14.83
"546","2009-03-04",16.23
"547","2009-03-05",14.65
"548","2009-03-06",14.36
"549","2009-03-09",15.09
"550","2009-03-10",16.23
"551","2009-03-11",16.299999
"552","2009-03-12",17.190001
"553","2009-03-13",17.17
"554","2009-03-16",17.76
"555","2009-03-17",17.4
"556","2009-03-18",17.200001
"557","2009-03-19",18.52
"558","2009-03-20",18.33
"559","2009-03-23",20.370001
"560","2009-03-24",19.709999
"561","2009-03-25",20.35
"562","2009-03-26",19.9
"563","2009-03-27",19.280001
"564","2009-03-30",17.450001
"565","2009-03-31",18.190001
"566","2009-04-01",17.65
"567","2009-04-02",18.799999
"568","2009-04-03",20.1
"569","2009-04-06",19.92
"570","2009-04-07",18.24
"571","2009-04-08",18.68
"572","2009-04-09",19.1
"573","2009-04-13",19.620001
"574","2009-04-14",19.379999
"575","2009-04-15",19.200001
"576","2009-04-16",19.82
"577","2009-04-17",20
"578","2009-04-20",19.290001
"579","2009-04-21",19.66
"580","2009-04-22",19.780001
"581","2009-04-23",19.360001
"582","2009-04-24",19.74
"583","2009-04-27",19.48
"584","2009-04-28",19.85
"585","2009-04-29",20.35
"586","2009-04-30",20.139999
"587","2009-05-01",21.84
"588","2009-05-04",22.540001
"589","2009-05-05",21.85
"590","2009-05-06",23.059999
"591","2009-05-07",24.01
"592","2009-05-08",25.09
"593","2009-05-11",24.860001
"594","2009-05-12",24.49
"595","2009-05-13",23.52
"596","2009-05-14",23.6
"597","2009-05-15",22.190001
"598","2009-05-18",22.01
"599","2009-05-19",22.49
"600","2009-05-20",23.66
"601","2009-05-21",23.280001
"602","2009-05-22",22.75
"603","2009-05-26",23.549999
"604","2009-05-27",23.549999
"605","2009-05-28",24.5
"606","2009-05-29",26.41
"607","2009-06-01",27.83
"608","2009-06-02",28.92
"609","2009-06-03",26.84
"610","2009-06-04",28.120001
"611","2009-06-05",28.129999
"612","2009-06-08",27.75
"613","2009-06-09",29.200001
"614","2009-06-10",28.780001
"615","2009-06-11",30
"616","2009-06-12",29.610001
"617","2009-06-15",28.809999
"618","2009-06-16",28.1
"619","2009-06-17",26.450001
"620","2009-06-18",25.870001
"621","2009-06-19",25.889999
"622","2009-06-22",24.639999
"623","2009-06-23",25.43
"624","2009-06-24",26.25
"625","2009-06-25",26.610001
"626","2009-06-26",26.549999
"627","2009-06-29",24.860001
"628","2009-06-30",24.9
"629","2009-07-01",24.969999
"630","2009-07-02",24.450001
"631","2009-07-06",23.610001
"632","2009-07-07",23.66
"633","2009-07-08",22.76
"634","2009-07-09",24.35
"635","2009-07-10",23.690001
"636","2009-07-13",22.450001
"637","2009-07-14",22.23
"638","2009-07-15",23.65
"639","2009-07-16",24.879999
"640","2009-07-17",24.23
"641","2009-07-20",24.41
"642","2009-07-21",23.58
"643","2009-07-22",24.76
"644","2009-07-23",24.469999
"645","2009-07-24",24.6
"646","2009-07-27",24.65
"647","2009-07-28",24.23
"648","2009-07-29",23.690001
"649","2009-07-30",24.66
"650","2009-07-31",24.360001
"651","2009-08-03",25
"652","2009-08-04",24.709999
"653","2009-08-05",24.959999
"654","2009-08-06",25.08
"655","2009-08-07",24.559999
"656","2009-08-10",23.959999
"657","2009-08-11",24.24
"658","2009-08-12",24.870001
"659","2009-08-13",24.52
"660","2009-08-14",24.92
"661","2009-08-17",24.02
"662","2009-08-18",24.549999
"663","2009-08-19",25.290001
"664","2009-08-20",24.65
"665","2009-08-21",26.25
"666","2009-08-24",27.23
"667","2009-08-25",26.530001
"668","2009-08-26",25.75
"669","2009-08-27",25.790001
"670","2009-08-28",25.219999
"671","2009-08-31",25.049999
"672","2009-09-01",25.18
"673","2009-09-02",24.68
"674","2009-09-03",23.99
"675","2009-09-04",24.01
"676","2009-09-08",25.129999
"677","2009-09-09",25.68
"678","2009-09-10",27.049999
"679","2009-09-11",26.98
"680","2009-09-14",28.09
"681","2009-09-15",28.32
"682","2009-09-16",29.08
"683","2009-09-17",29.889999
"684","2009-09-18",30.219999
"685","2009-09-21",29.92
"686","2009-09-22",30.969999
"687","2009-09-23",31.299999
"688","2009-09-24",30.540001
"689","2009-09-25",30.41
"690","2009-09-28",30.719999
"691","2009-09-29",30.49
"692","2009-09-30",30.82
"693","2009-10-01",29.25
"694","2009-10-02",28.370001
"695","2009-10-05",29.15
"696","2009-10-06",29.799999
"697","2009-10-07",29.82
"698","2009-10-08",30.51
"699","2009-10-09",30.799999
"700","2009-10-12",31.16
"701","2009-10-13",32.560001
"702","2009-10-14",31.75
"703","2009-10-15",33
"704","2009-10-16",33.02
"705","2009-10-19",34.139999
"706","2009-10-20",35.080002
"707","2009-10-21",35.130001
"708","2009-10-22",35.669998
"709","2009-10-23",35.189999
"710","2009-10-26",35.32
"711","2009-10-27",35.200001
"712","2009-10-28",32.790001
"713","2009-10-29",33.779999
"714","2009-10-30",32.02
"715","2009-11-02",31.77
"716","2009-11-03",32.240002
"717","2009-11-04",32.490002
"718","2009-11-05",33.549999
"719","2009-11-06",34.099998
"720","2009-11-09",34.799999
"721","2009-11-10",35.189999
"722","2009-11-11",35.529999
"723","2009-11-12",35.099998
"724","2009-11-13",34.57
"725","2009-11-16",35.139999
"726","2009-11-17",35.52
"727","2009-11-18",35.709999
"728","2009-11-19",35.599998
"729","2009-11-20",35.200001
"730","2009-11-23",35.700001
"731","2009-11-24",35.84
"732","2009-11-25",35.119999
"733","2009-11-27",34.990002
"734","2009-11-30",34.240002
"735","2009-12-01",34.889999
"736","2009-12-02",34.450001
"737","2009-12-03",34
"738","2009-12-04",33.959999
"739","2009-12-07",34.23
"740","2009-12-08",34.610001
"741","2009-12-09",34.23
"742","2009-12-10",34.470001
"743","2009-12-11",34.43
"744","2009-12-14",35.25
"745","2009-12-15",35.349998
"746","2009-12-16",35.400002
"747","2009-12-17",35.23
"748","2009-12-18",34.93
"749","2009-12-21",34.240002
"750","2009-12-22",34.299999
"751","2009-12-23",34.360001
"752","2009-12-24",34.220001
"753","2009-12-28",34.400002
"754","2009-12-29",34.259998
"755","2009-12-30",34.169998
"756","2009-12-31",33.720001
"757","2010-01-04",34.580002
"758","2010-01-05",34.380001
"759","2010-01-06",34.650002
"760","2010-01-07",34.560001
"761","2010-01-08",34.669998
"762","2010-01-11",34.48
"763","2010-01-12",34.32
"764","2010-01-13",34.860001
"765","2010-01-14",34.75
"766","2010-01-15",34.709999
"767","2010-01-19",34.939999
"768","2010-01-20",34.599998
"769","2010-01-21",34.5
"770","2010-01-22",34.490002
"771","2010-01-25",34.41
"772","2010-01-26",34.400002
"773","2010-01-27",33.509998
"774","2010-01-28",32.73
"775","2010-01-29",32.549999
"776","2010-02-01",32.52
"777","2010-02-02",33.490002
"778","2010-02-03",32.540001
"779","2010-02-04",30.65
"780","2010-02-05",30.370001
"781","2010-02-08",30.709999
"782","2010-02-09",31.280001
"783","2010-02-10",31.73
"784","2010-02-11",32.540001
"785","2010-02-12",33.389999
"786","2010-02-16",33.639999
"787","2010-02-17",33.73
"788","2010-02-18",33.880001
"789","2010-02-19",33.610001
"790","2010-02-22",33.779999
"791","2010-02-23",32.919998
"792","2010-02-24",32.799999
"793","2010-02-25",33.130001
"794","2010-02-26",33.380001
"795","2010-03-01",33.240002
"796","2010-03-02",33.540001
"797","2010-03-03",33.970001
"798","2010-03-04",33.200001
"799","2010-03-05",33.990002
"800","2010-03-08",32.939999
"801","2010-03-09",32.900002
"802","2010-03-10",33.66
"803","2010-03-11",34.040001
"804","2010-03-12",34.169998
"805","2010-03-15",33.290001
"806","2010-03-16",32.529999
"807","2010-03-17",31.629999
"808","2010-03-18",30.33
"809","2010-03-19",29.559999
"810","2010-03-22",30.209999
"811","2010-03-23",31.48
"812","2010-03-24",31.73
"813","2010-03-25",31.559999
"814","2010-03-26",31.67
"815","2010-03-29",31.59
"816","2010-03-30",31.84
"817","2010-03-31",32.029999
"818","2010-04-01",32.27
"819","2010-04-05",32.82
"820","2010-04-06",33.049999
"821","2010-04-07",33.5
"822","2010-04-08",33.5
"823","2010-04-09",34.080002
"824","2010-04-12",34.400002
"825","2010-04-13",34.529999
"826","2010-04-14",34.32
"827","2010-04-15",34
"828","2010-04-16",34
"829","2010-04-19",33.810001
"830","2010-04-20",35.450001
"831","2010-04-21",35.389999
"832","2010-04-22",35.41
"833","2010-04-23",36.700001
"834","2010-04-26",37.810001
"835","2010-04-27",37.459999
"836","2010-04-28",37.98
"837","2010-04-29",38.02
"838","2010-04-30",38.5
"839","2010-05-03",39.299999
"840","2010-05-04",38.369999
"841","2010-05-05",37.150002
"842","2010-05-06",35.439999
"843","2010-05-07",35.200001
"844","2010-05-10",36.580002
"845","2010-05-11",38.349998
"846","2010-05-12",38.889999
"847","2010-05-13",38.849998
"848","2010-05-14",38.299999
"849","2010-05-17",37.75
"850","2010-05-18",34.849998
"851","2010-05-19",34.259998
"852","2010-05-20",33
"853","2010-05-21",33.09
"854","2010-05-24",33.490002
"855","2010-05-25",32.509998
"856","2010-05-26",32.57
"857","2010-05-27",33.68
"858","2010-05-28",33.790001
"859","2010-06-01",33.540001
"860","2010-06-02",34.73
"861","2010-06-03",35.900002
"862","2010-06-04",35.639999
"863","2010-06-07",35.299999
"864","2010-06-08",35.720001
"865","2010-06-09",36.689999
"866","2010-06-10",37.25
"867","2010-06-11",37.400002
"868","2010-06-14",38
"869","2010-06-15",38.959999
"870","2010-06-16",38.880001
"871","2010-06-17",38.32
"872","2010-06-18",38.34
"873","2010-06-21",37.52
"874","2010-06-22",37.009998
"875","2010-06-23",36.099998
"876","2010-06-24",35.5
"877","2010-06-25",36.360001
"878","2010-06-28",35.66
"879","2010-06-29",34.759998
"880","2010-06-30",34.75
"881","2010-07-01",34.740002
"882","2010-07-02",34.529999
"883","2010-07-06",34.18
"884","2010-07-07",34.880001
"885","2010-07-08",34.400002
"886","2010-07-09",35.18
"887","2010-07-12",34.799999
"888","2010-07-13",34.299999
"889","2010-07-14",34.049999
"890","2010-07-15",34.66
"891","2010-07-16",34.25
"892","2010-07-19",34
"893","2010-07-20",34.68
"894","2010-07-21",34.32
"895","2010-07-22",34.720001
"896","2010-07-23",34.540001
"897","2010-07-26",35.09
"898","2010-07-27",34.91
"899","2010-07-28",34.52
"900","2010-07-29",34.73
"901","2010-07-30",34.900002
"902","2010-08-02",34.919998
"903","2010-08-03",35.200001
"904","2010-08-04",35.310001
"905","2010-08-05",35.130001
"906","2010-08-06",34.950001
"907","2010-08-09",35.279999
"908","2010-08-10",35.650002
"909","2010-08-11",35.419998
"910","2010-08-12",34.919998
"911","2010-08-13",35.580002
"912","2010-08-16",35.459999
"913","2010-08-17",36.349998
"914","2010-08-18",36.5
"915","2010-08-19",36.5
"916","2010-08-20",36.240002
"917","2010-08-23",35.759998
"918","2010-08-24",35.049999
"919","2010-08-25",35.139999
"920","2010-08-26",35.130001
"921","2010-08-27",35.380001
"922","2010-08-30",35.369999
"923","2010-08-31",34.860001
"924","2010-09-01",35.200001
"925","2010-09-02",35.200001
"926","2010-09-03",35.509998
"927","2010-09-07",35.25
"928","2010-09-08",34.630001
"929","2010-09-09",35.09
"930","2010-09-10",35.310001
"931","2010-09-13",35.689999
"932","2010-09-14",35.630001
"933","2010-09-15",36.27
"934","2010-09-16",36.490002
"935","2010-09-17",35.93
"936","2010-09-20",36.290001
"937","2010-09-21",35.810001
"938","2010-09-22",35.810001
"939","2010-09-23",35.25
"940","2010-09-24",35.5
"941","2010-09-27",35.57
"942","2010-09-28",35.400002
"943","2010-09-29",35.669998
"944","2010-09-30",35.650002
"945","2010-10-01",35.740002
"946","2010-10-04",35.560001
"947","2010-10-05",35.57
"948","2010-10-06",36.25
"949","2010-10-07",35.77
"950","2010-10-08",36.52
"951","2010-10-11",36.630001
"952","2010-10-12",37.07
"953","2010-10-13",37.360001
"954","2010-10-14",37.43
"955","2010-10-15",37.25
"956","2010-10-18",37.459999
"957","2010-10-19",36.709999
"958","2010-10-20",37.459999
"959","2010-10-21",37.200001
"960","2010-10-22",37.700001
