"","date","EVOP"
"107","2018-10-23",24.1
"108","2018-10-24",23.870001
"109","2018-10-25",23.83
"110","2018-10-26",24.030001
"111","2018-10-29",23.110001
"112","2018-10-30",23.190001
"113","2018-10-31",23.74
"114","2018-11-01",25.129999
"115","2018-11-02",25.33
"116","2018-11-05",24.77
"117","2018-11-06",24.940001
"118","2018-11-07",27.27
"119","2018-11-08",27.549999
"120","2018-11-09",26.67
"121","2018-11-12",25.790001
"122","2018-11-13",25.879999
"123","2018-11-14",26.950001
"124","2018-11-15",27.290001
"125","2018-11-16",26.75
"126","2018-11-19",24.799999
"127","2018-11-20",23.73
"128","2018-11-21",24.459999
"129","2018-11-23",24.610001
"130","2018-11-26",25.24
"131","2018-11-27",25.110001
"132","2018-11-28",26.33
"133","2018-11-29",26.18
"134","2018-11-30",26.190001
"135","2018-12-03",25.860001
"136","2018-12-04",24.99
"137","2018-12-06",25.610001
"138","2018-12-07",24.889999
"139","2018-12-10",24.73
"140","2018-12-11",24.379999
"141","2018-12-12",24.379999
"142","2018-12-13",23.85
"143","2018-12-14",24.049999
"144","2018-12-17",23.370001
"145","2018-12-18",24.01
"146","2018-12-19",23.84
"147","2018-12-20",23.91
"148","2018-12-21",23.309999
"149","2018-12-24",22.309999
"150","2018-12-26",23.57
"151","2018-12-27",23.639999
"152","2018-12-28",24.360001
"153","2018-12-31",24.67
"154","2019-01-02",24.41
"155","2019-01-03",23.559999
"156","2019-01-04",24.23
"157","2019-01-07",24.629999
"158","2019-01-08",23.440001
"159","2019-01-09",23.67
"160","2019-01-10",23.52
"161","2019-01-11",23.59
"162","2019-01-14",23.440001
"163","2019-01-15",23.83
"164","2019-01-16",24.15
"165","2019-01-17",24.610001
"166","2019-01-18",24.01
"167","2019-01-22",24.389999
"168","2019-01-23",24.48
"169","2019-01-24",24.6
"170","2019-01-25",25
"171","2019-01-28",24.77
"172","2019-01-29",24.9
"173","2019-01-30",24.99
"174","2019-01-31",25.15
"175","2019-02-01",25.68
"176","2019-02-04",26.01
"177","2019-02-05",26.299999
"178","2019-02-06",26.059999
"179","2019-02-07",25.51
"180","2019-02-08",25.77
"181","2019-02-11",26.23
"182","2019-02-12",25.950001
"183","2019-02-13",25.9
"184","2019-02-14",25.58
"185","2019-02-15",25.67
"186","2019-02-19",26.549999
"187","2019-02-20",26.280001
"188","2019-02-21",25.709999
"189","2019-02-22",26
"190","2019-02-25",26.18
"191","2019-02-26",26.35
"192","2019-02-27",27.459999
"193","2019-02-28",26.719999
"194","2019-03-01",26.91
"195","2019-03-04",26.83
"196","2019-03-05",26.610001
"197","2019-03-06",25.940001
"198","2019-03-07",25.85
"199","2019-03-08",25.450001
"200","2019-03-11",26.02
"201","2019-03-12",25.82
"202","2019-03-13",26.27
"203","2019-03-14",26.01
"204","2019-03-15",26.08
"205","2019-03-18",26.48
"206","2019-03-19",27.48
"207","2019-03-20",27.309999
"208","2019-03-21",27.879999
"209","2019-03-22",27.280001
"210","2019-03-25",28.1
"211","2019-03-26",29.030001
"212","2019-03-27",28.870001
"213","2019-03-28",28.57
"214","2019-03-29",29.049999
"215","2019-04-01",29.23
"216","2019-04-02",28.42
"217","2019-04-03",27.16
"218","2019-04-04",27.93
"219","2019-04-05",28.67
"220","2019-04-08",28.219999
"221","2019-04-09",28.549999
"222","2019-04-10",28.49
"223","2019-04-11",28.780001
"224","2019-04-12",28.52
"225","2019-04-15",28.32
"226","2019-04-16",28.030001
"227","2019-04-17",28.93
"228","2019-04-18",28.27
"229","2019-04-22",28.139999
"230","2019-04-23",29.040001
"231","2019-04-24",28.66
"232","2019-04-25",29.23
"233","2019-04-26",30.32
"234","2019-04-29",29.959999
"235","2019-04-30",29.709999
"236","2019-05-01",29.379999
"237","2019-05-02",29.15
"238","2019-05-03",29.290001
"239","2019-05-06",29
"240","2019-05-07",28.6
"241","2019-05-08",28.1
"242","2019-05-09",28.49
"243","2019-05-10",28.98
"244","2019-05-13",28.360001
"245","2019-05-14",28.299999
"246","2019-05-15",28.98
"247","2019-05-16",28.51
"248","2019-05-17",28.23
"249","2019-05-20",28.309999
"250","2019-05-21",28.68
"251","2019-05-22",28.48
"252","2019-05-23",27.76
"253","2019-05-24",28.969999
"254","2019-05-28",30.43
"255","2019-05-29",30.049999
"256","2019-05-30",30.4
"257","2019-05-31",29.440001
"258","2019-06-03",27.49
"259","2019-06-04",28.48
"260","2019-06-05",29.32
"261","2019-06-06",29.5
"262","2019-06-07",29.540001
"263","2019-06-10",29.620001
"264","2019-06-11",29.57
"265","2019-06-12",30.23
"266","2019-06-13",29.959999
"267","2019-06-14",29.66
"268","2019-06-17",29.65
"269","2019-06-18",29.969999
"270","2019-06-19",30.209999
"271","2019-06-20",30.18
"272","2019-06-21",30.91
"273","2019-06-24",30.540001
"274","2019-06-25",30.59
"275","2019-06-26",31.09
"276","2019-06-27",31.02
"277","2019-06-28",31.530001
"278","2019-07-01",29.58
"279","2019-07-02",29.030001
"280","2019-07-03",29.139999
"281","2019-07-05",28.91
"282","2019-07-08",29.25
"283","2019-07-09",29.42
"284","2019-07-10",29.26
"285","2019-07-11",29.1
"286","2019-07-12",29.18
"287","2019-07-15",29.389999
"288","2019-07-16",29.67
"289","2019-07-17",29.870001
"290","2019-07-18",30.57
"291","2019-07-19",30.42
"292","2019-07-22",29.959999
"293","2019-07-23",30.309999
"294","2019-07-24",30.299999
"295","2019-07-25",30.52
"296","2019-07-26",30.889999
"297","2019-07-29",31.530001
"298","2019-07-30",31.049999
"299","2019-07-31",31.120001
"300","2019-08-01",31.049999
"301","2019-08-02",31.129999
"302","2019-08-05",30.25
"303","2019-08-06",30.280001
"304","2019-08-07",30
"305","2019-08-08",30.17
"306","2019-08-09",29.33
"307","2019-08-12",29.389999
"308","2019-08-13",28.540001
"309","2019-08-14",27.780001
"310","2019-08-15",27.91
"311","2019-08-16",28.01
"312","2019-08-19",28.450001
"313","2019-08-20",28.450001
"314","2019-08-21",28.540001
"315","2019-08-22",28.93
"316","2019-08-23",28.85
"317","2019-08-26",29.35
"318","2019-08-27",29.32
"319","2019-08-28",29.42
"320","2019-08-29",29.76
"321","2019-08-30",29.68
"322","2019-09-03",28.940001
"323","2019-09-04",29.040001
"324","2019-09-05",29.65
"325","2019-09-06",28.98
"326","2019-09-09",28.67
"327","2019-09-10",28.58
"328","2019-09-11",28.43
"329","2019-09-12",28.469999
"330","2019-09-13",28.799999
"331","2019-09-16",28.790001
"332","2019-09-17",29.23
"333","2019-09-18",29.049999
"334","2019-09-19",29.379999
"335","2019-09-20",29.139999
"336","2019-09-23",28.75
"337","2019-09-24",28.5
"338","2019-09-25",29.1
"339","2019-09-26",28.42
"340","2019-09-27",27.25
"341","2019-09-30",28.120001
"342","2019-10-01",27.73
"343","2019-10-02",26.940001
"344","2019-10-03",27.219999
"345","2019-10-04",27.629999
"346","2019-10-07",27.469999
"347","2019-10-08",26.99
"348","2019-10-09",27.24
"349","2019-10-10",27.540001
"350","2019-10-11",28.120001
"351","2019-10-14",28.08
"352","2019-10-15",28.535
"353","2019-10-16",28.540001
"354","2019-10-17",28.889999
"355","2019-10-18",28.43
"356","2019-10-21",28.85
"357","2019-10-22",28.18
"358","2019-10-23",28.18
"359","2019-10-24",28.700001
"360","2019-10-25",29.02
"361","2019-10-28",28.995001
"362","2019-10-29",29.02
"363","2019-10-30",29.309999
"364","2019-10-31",28.43
"365","2019-11-01",28.475
"366","2019-11-04",27.82
"367","2019-11-05",27.58
"368","2019-11-06",27.43
"369","2019-11-07",27.469999
"370","2019-11-08",27.969999
"371","2019-11-11",28.030001
"372","2019-11-12",27.57
"373","2019-11-13",27.1
"374","2019-11-14",27.73
"375","2019-11-15",27.92
"376","2019-11-18",27.285
"377","2019-11-19",27.530001
"378","2019-11-20",27.530001
"379","2019-11-21",26.885
"380","2019-11-22",27.01
"381","2019-11-25",28.1
"382","2019-11-26",28.68
"383","2019-11-27",28.5
"384","2019-11-29",28.07
"385","2019-12-02",27.74
"386","2019-12-03",28.030001
"387","2019-12-04",27.754999
"388","2019-12-05",27.41
"389","2019-12-06",27.299999
"390","2019-12-09",27.360001
"391","2019-12-10",26.290001
"392","2019-12-11",25.93
"393","2019-12-12",25.6
"394","2019-12-13",26.57
"395","2019-12-16",25.93
"396","2019-12-17",25.6
"397","2019-12-18",26.139999
"398","2019-12-19",26.43
"399","2019-12-20",26.110001
"400","2019-12-23",26.469999
"401","2019-12-24",26.280001
"402","2019-12-26",26.51
"403","2019-12-27",26.530001
"404","2019-12-30",26.27
"405","2019-12-31",26.41
"406","2020-01-02",26.65
"407","2020-01-03",26.459999
"408","2020-01-06",27.459999
"409","2020-01-07",27.370001
"410","2020-01-08",27.5
"411","2020-01-09",27.370001
"412","2020-01-10",27.75
"413","2020-01-13",27.959999
"414","2020-01-14",28.15
"415","2020-01-15",28.42
"416","2020-01-16",28.68
"417","2020-01-17",28.385
"418","2020-01-21",27.950001
"419","2020-01-22",27.945
"420","2020-01-23",28.530001
"421","2020-01-24",28.120001
"422","2020-01-27",27.799999
"423","2020-01-28",27.91
"424","2020-01-29",27.91
"425","2020-01-30",28.245001
"426","2020-01-31",27.709999
"427","2020-02-03",28.129999
"428","2020-02-04",28.84
"429","2020-02-05",28.49
"430","2020-02-06",29.049999
"431","2020-02-07",29.059999
"432","2020-02-10",29.165001
"433","2020-02-11",28.99
"434","2020-02-12",28.9
"435","2020-02-13",28.98
"436","2020-02-14",28.860001
"437","2020-02-18",29.450001
"438","2020-02-19",29.75
"439","2020-02-20",29.76
"440","2020-02-21",29.059999
"441","2020-02-24",28.75
"442","2020-02-25",27.540001
"443","2020-02-26",26.790001
"444","2020-02-27",26.74
"445","2020-02-28",25.280001
"446","2020-03-02",25.59
"447","2020-03-03",25.25
"448","2020-03-04",24.969999
"449","2020-03-05",23.75
"450","2020-03-06",22.860001
"451","2020-03-09",21.84
"452","2020-03-10",22.379999
"453","2020-03-11",21.799999
"454","2020-03-12",19.110001
"455","2020-03-13",19.92
"456","2020-03-16",16
"457","2020-03-17",15.95
"458","2020-03-18",12.53
"459","2020-03-19",15.09
"460","2020-03-20",14.18
"461","2020-03-23",12.66
"462","2020-03-24",13.84
"463","2020-03-25",15.8
"464","2020-03-26",15.54
"465","2020-03-27",13.94
"466","2020-03-30",15.31
"467","2020-03-31",15.3
"468","2020-04-01",13.07
"469","2020-04-02",12.54
"470","2020-04-03",12.71
"471","2020-04-06",13.77
"472","2020-04-07",13.67
"473","2020-04-08",14.3
"474","2020-04-09",15.08
"475","2020-04-13",14.87
"476","2020-04-14",15
"477","2020-04-15",13.66
"478","2020-04-16",12.91
"479","2020-04-17",14.92
"480","2020-04-20",14.53
"481","2020-04-21",14.45
"482","2020-04-22",15.13
"483","2020-04-23",15.66
"484","2020-04-24",16.459999
"485","2020-04-27",17.5
"486","2020-04-28",18.200001
"487","2020-04-29",19.59
"488","2020-04-30",19.91
"489","2020-05-01",19.219999
"490","2020-05-04",18.68
"491","2020-05-05",19.43
"492","2020-05-06",19.629999
"493","2020-05-07",20.629999
"494","2020-05-08",21.110001
"495","2020-05-11",20.290001
"496","2020-05-12",19.809999
"497","2020-05-13",19.610001
"498","2020-05-14",19.74
"499","2020-05-15",19.379999
"500","2020-05-18",20.83
"501","2020-05-19",20.785
"502","2020-05-20",21.040001
"503","2020-05-21",21.120001
"504","2020-05-22",21.549999
"505","2020-05-26",23
"506","2020-05-27",23.68
"507","2020-05-28",22.41
"508","2020-05-29",22.139999
"509","2020-06-01",22.5
"510","2020-06-02",22.719999
"511","2020-06-03",23.209999
"512","2020-06-04",23.02
"513","2020-06-05",24.99
"514","2020-06-08",25.65
"515","2020-06-09",24.99
"516","2020-06-10",24.58
"517","2020-06-11",22.77
"518","2020-06-12",23.629999
"519","2020-06-15",24.48
"520","2020-06-16",24.07
"521","2020-06-17",23.73
"522","2020-06-18",24.165001
"523","2020-06-19",23.84
"524","2020-06-22",23.66
"525","2020-06-23",23.865
"526","2020-06-24",23.33
"527","2020-06-25",23.41
"528","2020-06-26",22.32
"529","2020-06-29",22.73
"530","2020-06-30",22.83
"531","2020-07-01",22.879999
"532","2020-07-02",22.4
"533","2020-07-06",21.75
"534","2020-07-07",21.370001
"535","2020-07-08",21.629999
"536","2020-07-09",21.4
"537","2020-07-10",21.299999
"538","2020-07-13",21.040001
"539","2020-07-14",21.469999
"540","2020-07-15",22.799999
"541","2020-07-16",22.809999
"542","2020-07-17",22.870001
"543","2020-07-20",23.09
"544","2020-07-21",23.42
"545","2020-07-22",23.809999
"546","2020-07-23",23.870001
"547","2020-07-24",23.379999
"548","2020-07-27",23.32
"549","2020-07-28",22.98
"550","2020-07-29",23.200001
"551","2020-07-30",23.290001
"552","2020-07-31",22.690001
"553","2020-08-03",23.549999
"554","2020-08-04",23.91
"555","2020-08-05",25.75
"556","2020-08-06",26.110001
"557","2020-08-07",25.98
"558","2020-08-10",26.280001
"559","2020-08-11",26.799999
"560","2020-08-12",26.799999
"561","2020-08-13",27.33
"562","2020-08-14",27.42
"563","2020-08-17",27.59
"564","2020-08-18",27.98
"565","2020-08-19",28.66
"566","2020-08-20",28.389999
"567","2020-08-21",28.07
"568","2020-08-24",28.700001
"569","2020-08-25",28.5
"570","2020-08-26",27.93
"571","2020-08-27",28.35
"572","2020-08-28",28.93
"573","2020-08-31",28.73
"574","2020-09-01",29.48
"575","2020-09-02",29.6
"576","2020-09-03",28.190001
"577","2020-09-04",27.540001
"578","2020-09-08",26.34
"579","2020-09-09",26.15
"580","2020-09-10",25.5
"581","2020-09-11",24.5
"582","2020-09-14",24.51
"583","2020-09-15",25.15
"584","2020-09-16",25.27
"585","2020-09-17",25
"586","2020-09-18",25.530001
"587","2020-09-21",24.559999
"588","2020-09-22",24.52
"589","2020-09-23",23.92
"590","2020-09-24",24.219999
"591","2020-09-25",25
"592","2020-09-28",25.049999
"593","2020-09-29",25.09
"594","2020-09-30",24.85
"595","2020-10-01",24.790001
"596","2020-10-02",24.299999
"597","2020-10-05",24.92
"598","2020-10-06",24.309999
"599","2020-10-07",24.379999
"600","2020-10-08",25.139999
"601","2020-10-09",25.459999
"602","2020-10-12",25.35
"603","2020-10-13",25.5
"604","2020-10-14",25.959999
"605","2020-10-15",25.549999
"606","2020-10-16",24.610001
"607","2020-10-19",23.49
"608","2020-10-20",24.1
"609","2020-10-21",23.889999
"610","2020-10-22",24.41
"611","2020-10-23",24.315001
"612","2020-10-26",23.65
"613","2020-10-27",24.16
"614","2020-10-28",22.299999
"615","2020-10-29",21.76
"616","2020-10-30",21.07
"617","2020-11-02",21.42
"618","2020-11-03",22.4
"619","2020-11-04",22.969999
"620","2020-11-05",23.940001
"621","2020-11-06",24.459999
"622","2020-11-09",27.01
"623","2020-11-10",25.92
"624","2020-11-11",23.959999
"625","2020-11-12",23.549999
"626","2020-11-13",24.42
"627","2020-11-16",25.18
"628","2020-11-17",25.99
"629","2020-11-18",25.719999
"630","2020-11-19",25.809999
"631","2020-11-20",25.5
"632","2020-11-23",26.370001
"633","2020-11-24",27
"634","2020-11-25",25.66
"635","2020-11-27",25.1
