"","date","KWR"
"80","2007-04-27",23.4
"81","2007-04-30",22.860001
"82","2007-05-01",22.66
"83","2007-05-02",23.780001
"84","2007-05-03",23.610001
"85","2007-05-04",23.41
"86","2007-05-07",23.950001
"87","2007-05-08",24.700001
"88","2007-05-09",23.530001
"89","2007-05-10",23.83
"90","2007-05-11",23.91
"91","2007-05-14",23.75
"92","2007-05-15",23.58
"93","2007-05-16",23.139999
"94","2007-05-17",22.93
"95","2007-05-18",23.48
"96","2007-05-21",23.799999
"97","2007-05-22",23.77
"98","2007-05-23",23.42
"99","2007-05-24",23.52
"100","2007-05-25",23.879999
"101","2007-05-29",24.049999
"102","2007-05-30",24.26
"103","2007-05-31",23.950001
"104","2007-06-01",24.1
"105","2007-06-04",24.120001
"106","2007-06-05",23.93
"107","2007-06-06",23.98
"108","2007-06-07",23.51
"109","2007-06-08",23.48
"110","2007-06-11",23.48
"111","2007-06-12",22.540001
"112","2007-06-13",22.690001
"113","2007-06-14",23.01
"114","2007-06-15",23.459999
"115","2007-06-18",24.16
"116","2007-06-19",24.57
"117","2007-06-20",24.16
"118","2007-06-21",24.200001
"119","2007-06-22",23.4
"120","2007-06-25",23.75
"121","2007-06-26",23.120001
"122","2007-06-27",23.530001
"123","2007-06-28",23.34
"124","2007-06-29",23.6
"125","2007-07-02",23.75
"126","2007-07-03",23.84
"127","2007-07-05",24.440001
"128","2007-07-06",24.6
"129","2007-07-09",24.48
"130","2007-07-10",24.41
"131","2007-07-11",24.35
"132","2007-07-12",24.450001
"133","2007-07-13",24.299999
"134","2007-07-16",24.34
"135","2007-07-17",24.299999
"136","2007-07-18",24.219999
"137","2007-07-19",24.209999
"138","2007-07-20",24.25
"139","2007-07-23",23.549999
"140","2007-07-24",23.07
"141","2007-07-25",22.57
"142","2007-07-26",21.040001
"143","2007-07-27",20.639999
"144","2007-07-30",21.41
"145","2007-07-31",21.719999
"146","2007-08-01",21.83
"147","2007-08-02",23.74
"148","2007-08-03",24.200001
"149","2007-08-06",23.610001
"150","2007-08-07",23.85
"151","2007-08-08",22.02
"152","2007-08-09",19.950001
"153","2007-08-10",22.860001
"154","2007-08-13",21.719999
"155","2007-08-14",21.309999
"156","2007-08-15",21.42
"157","2007-08-16",21.469999
"158","2007-08-17",21.51
"159","2007-08-20",21.01
"160","2007-08-21",22.129999
"161","2007-08-22",21.6
"162","2007-08-23",21.629999
"163","2007-08-24",21.92
"164","2007-08-27",21.65
"165","2007-08-28",21.309999
"166","2007-08-29",21.469999
"167","2007-08-30",21.219999
"168","2007-08-31",22
"169","2007-09-04",21.41
"170","2007-09-05",21.700001
"171","2007-09-06",23.110001
"172","2007-09-07",21.98
"173","2007-09-10",21.799999
"174","2007-09-11",21.889999
"175","2007-09-12",22.719999
"176","2007-09-13",22.200001
"177","2007-09-14",22.93
"178","2007-09-17",22.59
"179","2007-09-18",23.709999
"180","2007-09-19",23.65
"181","2007-09-20",24.43
"182","2007-09-21",23.66
"183","2007-09-24",23.42
"184","2007-09-25",23.25
"185","2007-09-26",23.99
"186","2007-09-27",23.91
"187","2007-09-28",23.52
"188","2007-10-01",23.950001
"189","2007-10-02",23.690001
"190","2007-10-03",23.34
"191","2007-10-04",23.9
"192","2007-10-05",23.700001
"193","2007-10-08",23.950001
"194","2007-10-09",23.9
"195","2007-10-10",23.700001
"196","2007-10-11",23.41
"197","2007-10-12",23.32
"198","2007-10-15",22.91
"199","2007-10-16",22.91
"200","2007-10-17",22.59
"201","2007-10-18",22.84
"202","2007-10-19",22.67
"203","2007-10-22",22.700001
"204","2007-10-23",23.120001
"205","2007-10-24",23.74
"206","2007-10-25",22.82
"207","2007-10-26",22.48
"208","2007-10-29",22.51
"209","2007-10-30",22.190001
"210","2007-10-31",21.58
"211","2007-11-01",21.43
"212","2007-11-02",23.18
"213","2007-11-05",22.049999
"214","2007-11-06",23.469999
"215","2007-11-07",22.889999
"216","2007-11-08",22.92
"217","2007-11-09",22.309999
"218","2007-11-12",22.01
"219","2007-11-13",23.02
"220","2007-11-14",22.26
"221","2007-11-15",23.4
"222","2007-11-16",23.17
"223","2007-11-19",22.67
"224","2007-11-20",22.950001
"225","2007-11-21",21.82
"226","2007-11-23",21.709999
"227","2007-11-26",21.24
"228","2007-11-27",21.83
"229","2007-11-28",21.860001
"230","2007-11-29",21.790001
"231","2007-11-30",21.780001
"232","2007-12-03",21.66
"233","2007-12-04",21.02
"234","2007-12-05",21.41
"235","2007-12-06",22.9
"236","2007-12-07",22.68
"237","2007-12-10",22.51
"238","2007-12-11",22.190001
"239","2007-12-12",21.65
"240","2007-12-13",21.709999
"241","2007-12-14",20.91
"242","2007-12-17",20.4
"243","2007-12-18",20.969999
"244","2007-12-19",20.799999
"245","2007-12-20",21.200001
"246","2007-12-21",22
"247","2007-12-24",21.969999
"248","2007-12-26",21.26
"249","2007-12-27",21.450001
"250","2007-12-28",21.35
"251","2007-12-31",21.969999
"252","2008-01-02",20.959999
"253","2008-01-03",19.799999
"254","2008-01-04",19.35
"255","2008-01-07",18.940001
"256","2008-01-08",18.870001
"257","2008-01-09",18.91
"258","2008-01-10",19.4
"259","2008-01-11",18.75
"260","2008-01-14",18.959999
"261","2008-01-15",18.23
"262","2008-01-16",18.85
"263","2008-01-17",17.219999
"264","2008-01-18",16.83
"265","2008-01-22",16.950001
"266","2008-01-23",16.84
"267","2008-01-24",16.98
"268","2008-01-25",18.84
"269","2008-01-28",19.799999
"270","2008-01-29",19.450001
"271","2008-01-30",19.75
"272","2008-01-31",20.030001
"273","2008-02-01",20.83
"274","2008-02-04",20.200001
"275","2008-02-05",19.9
"276","2008-02-06",20.139999
"277","2008-02-07",20.030001
"278","2008-02-08",20.129999
"279","2008-02-11",21.190001
"280","2008-02-12",20.780001
"281","2008-02-13",22
"282","2008-02-14",21.32
"283","2008-02-15",20.74
"284","2008-02-19",21.09
"285","2008-02-20",21.58
"286","2008-02-21",22.09
"287","2008-02-22",21.17
"288","2008-02-25",21.549999
"289","2008-02-26",21.709999
"290","2008-02-27",23.34
"291","2008-02-28",23.690001
"292","2008-02-29",23.5
"293","2008-03-03",24.5
"294","2008-03-04",23.73
"295","2008-03-05",24.459999
"296","2008-03-06",24.5
"297","2008-03-07",24.889999
"298","2008-03-10",23.66
"299","2008-03-11",26.4
"300","2008-03-12",25.51
"301","2008-03-13",26.5
"302","2008-03-14",25.51
"303","2008-03-17",26.15
"304","2008-03-18",26.790001
"305","2008-03-19",25.9
"306","2008-03-20",26.07
"307","2008-03-24",26.35
"308","2008-03-25",27.879999
"309","2008-03-26",28
"310","2008-03-27",27.59
"311","2008-03-28",28.540001
"312","2008-03-31",31.290001
"313","2008-04-01",29.860001
"314","2008-04-02",30.51
"315","2008-04-03",30.299999
"316","2008-04-04",30.799999
"317","2008-04-07",30.6
"318","2008-04-08",31
"319","2008-04-09",30.08
"320","2008-04-10",30.6
"321","2008-04-11",30.02
"322","2008-04-14",30.469999
"323","2008-04-15",30.110001
"324","2008-04-16",31.75
"325","2008-04-17",30.9
"326","2008-04-18",32.099998
"327","2008-04-21",31.799999
"328","2008-04-22",31.02
"329","2008-04-23",32.900002
"330","2008-04-24",31.719999
"331","2008-04-25",32.240002
"332","2008-04-28",32.150002
"333","2008-04-29",31.809999
"334","2008-04-30",31
"335","2008-05-01",31.1
"336","2008-05-02",29.940001
"337","2008-05-05",30.27
"338","2008-05-06",30.08
"339","2008-05-07",29.549999
"340","2008-05-08",29.02
"341","2008-05-09",28.860001
"342","2008-05-12",29.85
"343","2008-05-13",29.91
"344","2008-05-14",29.530001
"345","2008-05-15",29.4
"346","2008-05-16",28.870001
"347","2008-05-19",28.299999
"348","2008-05-20",28.200001
"349","2008-05-21",28.99
"350","2008-05-22",28.82
"351","2008-05-23",28.27
"352","2008-05-27",28.93
"353","2008-05-28",30.450001
"354","2008-05-29",32.66
"355","2008-05-30",31.969999
"356","2008-06-02",29.790001
"357","2008-06-03",28.469999
"358","2008-06-04",30.15
"359","2008-06-05",30.25
"360","2008-06-06",29.58
"361","2008-06-09",29.889999
"362","2008-06-10",29.459999
"363","2008-06-11",28.27
"364","2008-06-12",29.1
"365","2008-06-13",29.940001
"366","2008-06-16",30.75
"367","2008-06-17",30.33
"368","2008-06-18",30.690001
"369","2008-06-19",30.51
"370","2008-06-20",30.1
"371","2008-06-23",30.049999
"372","2008-06-24",28.129999
"373","2008-06-25",26.379999
"374","2008-06-26",27.57
"375","2008-06-27",26.700001
"376","2008-06-30",26.66
"377","2008-07-01",27.34
"378","2008-07-02",24.83
"379","2008-07-03",25.18
"380","2008-07-07",26
"381","2008-07-08",26.82
"382","2008-07-09",25.690001
"383","2008-07-10",26.58
"384","2008-07-11",28.219999
"385","2008-07-14",27.110001
"386","2008-07-15",27.35
"387","2008-07-16",29.49
"388","2008-07-17",29.65
"389","2008-07-18",29.129999
"390","2008-07-21",29.969999
"391","2008-07-22",30.32
"392","2008-07-23",30.77
"393","2008-07-24",30.76
"394","2008-07-25",30.02
"395","2008-07-28",29.469999
"396","2008-07-29",30
"397","2008-07-30",30
"398","2008-07-31",29.879999
"399","2008-08-01",30.129999
"400","2008-08-04",30.07
"401","2008-08-05",30.83
"402","2008-08-06",31.719999
"403","2008-08-07",31.66
"404","2008-08-08",31.549999
"405","2008-08-11",32.220001
"406","2008-08-12",32.380001
"407","2008-08-13",32.98
"408","2008-08-14",32.970001
"409","2008-08-15",32.27
"410","2008-08-18",32.389999
"411","2008-08-19",31.469999
"412","2008-08-20",31.959999
"413","2008-08-21",31.290001
"414","2008-08-22",32.91
"415","2008-08-25",31.440001
"416","2008-08-26",31.26
"417","2008-08-27",30.809999
"418","2008-08-28",30.299999
"419","2008-08-29",29.6
"420","2008-09-02",30.120001
"421","2008-09-03",31.120001
"422","2008-09-04",29.620001
"423","2008-09-05",29.65
"424","2008-09-08",30.120001
"425","2008-09-09",29.879999
"426","2008-09-10",30.379999
"427","2008-09-11",31.17
"428","2008-09-12",31.5
"429","2008-09-15",31.34
"430","2008-09-16",32
"431","2008-09-17",30.5
"432","2008-09-18",32
"433","2008-09-19",32.950001
"434","2008-09-22",32.900002
"435","2008-09-23",31.1
"436","2008-09-24",31.389999
"437","2008-09-25",31.959999
"438","2008-09-26",31
"439","2008-09-29",28.139999
"440","2008-09-30",28.459999
"441","2008-10-01",29.379999
"442","2008-10-02",23.950001
"443","2008-10-03",22.299999
"444","2008-10-06",22.24
"445","2008-10-07",20.940001
"446","2008-10-08",18.85
"447","2008-10-09",17.559999
"448","2008-10-10",17.860001
"449","2008-10-13",21.219999
"450","2008-10-14",18.950001
"451","2008-10-15",16.129999
"452","2008-10-16",17.99
"453","2008-10-17",17.25
"454","2008-10-20",18.040001
"455","2008-10-21",17.93
"456","2008-10-22",16.77
"457","2008-10-23",16.67
"458","2008-10-24",15.92
"459","2008-10-27",15.06
"460","2008-10-28",17.209999
"461","2008-10-29",16.25
"462","2008-10-30",17.440001
"463","2008-10-31",19.129999
"464","2008-11-03",18.57
"465","2008-11-04",18.469999
"466","2008-11-05",17.43
"467","2008-11-06",16.950001
"468","2008-11-07",18.190001
"469","2008-11-10",16.690001
"470","2008-11-11",16.15
"471","2008-11-12",14.92
"472","2008-11-13",17.25
"473","2008-11-14",14.58
"474","2008-11-17",14.19
"475","2008-11-18",13.68
"476","2008-11-19",12.06
"477","2008-11-20",11.07
"478","2008-11-21",11.2
"479","2008-11-24",11.19
"480","2008-11-25",11.74
"481","2008-11-26",12.3
"482","2008-11-28",12.81
"483","2008-12-01",10.56
"484","2008-12-02",11.72
"485","2008-12-03",12.37
"486","2008-12-04",11.78
"487","2008-12-05",11.94
"488","2008-12-08",13.59
"489","2008-12-09",12.61
"490","2008-12-10",12.11
"491","2008-12-11",10.77
"492","2008-12-12",11.86
"493","2008-12-15",12.28
"494","2008-12-16",13.76
"495","2008-12-17",14.06
"496","2008-12-18",14.01
"497","2008-12-19",14.18
"498","2008-12-22",14.49
"499","2008-12-23",14.66
"500","2008-12-24",14.04
"501","2008-12-26",14.26
"502","2008-12-29",13.68
"503","2008-12-30",14.1
"504","2008-12-31",16.450001
"505","2009-01-02",15.31
"506","2009-01-05",15.1
"507","2009-01-06",16.15
"508","2009-01-07",15.42
"509","2009-01-08",15.12
"510","2009-01-09",13.88
"511","2009-01-12",14.26
"512","2009-01-13",13.47
"513","2009-01-14",11.97
"514","2009-01-15",12.49
"515","2009-01-16",12.44
"516","2009-01-20",11.85
"517","2009-01-21",11.94
"518","2009-01-22",11.42
"519","2009-01-23",11.4
"520","2009-01-26",11.96
"521","2009-01-27",12.18
"522","2009-01-28",13.08
"523","2009-01-29",12.19
"524","2009-01-30",11.41
"525","2009-02-02",11.19
"526","2009-02-03",10.97
"527","2009-02-04",10.59
"528","2009-02-05",11.01
"529","2009-02-06",11.32
"530","2009-02-09",11.4
"531","2009-02-10",10.68
"532","2009-02-11",10.87
"533","2009-02-12",11.23
"534","2009-02-13",10.48
"535","2009-02-17",9.76
"536","2009-02-18",9.2
"537","2009-02-19",9.18
"538","2009-02-20",8.73
"539","2009-02-23",7.73
"540","2009-02-24",7.73
"541","2009-02-25",6.93
"542","2009-02-26",6.06
"543","2009-02-27",5.63
"544","2009-03-02",5.92
"545","2009-03-03",5.75
"546","2009-03-04",5.9
"547","2009-03-05",5.36
"548","2009-03-06",5.15
"549","2009-03-09",4.68
"550","2009-03-10",5.3
"551","2009-03-11",5.74
"552","2009-03-12",6.02
"553","2009-03-13",6.28
"554","2009-03-16",6.25
"555","2009-03-17",6.81
"556","2009-03-18",6.99
"557","2009-03-19",6.95
"558","2009-03-20",6.88
"559","2009-03-23",8.44
"560","2009-03-24",7.6
"561","2009-03-25",8.01
"562","2009-03-26",8.8
"563","2009-03-27",7.72
"564","2009-03-30",7.62
"565","2009-03-31",7.94
"566","2009-04-01",8.24
"567","2009-04-02",9.22
"568","2009-04-03",9.71
"569","2009-04-06",9.48
"570","2009-04-07",9.04
"571","2009-04-08",9.4
"572","2009-04-09",10.67
"573","2009-04-13",11
"574","2009-04-14",9.29
"575","2009-04-15",9.64
"576","2009-04-16",10.42
"577","2009-04-17",10.73
"578","2009-04-20",9.52
"579","2009-04-21",9.86
"580","2009-04-22",11.2
"581","2009-04-23",11.26
"582","2009-04-24",11.88
"583","2009-04-27",11.14
"584","2009-04-28",12.82
"585","2009-04-29",11.95
"586","2009-04-30",11.7
"587","2009-05-01",11.89
"588","2009-05-04",13.67
"589","2009-05-05",13.05
"590","2009-05-06",13.93
"591","2009-05-07",12.64
"592","2009-05-08",13.84
"593","2009-05-11",13.2
"594","2009-05-12",13.65
"595","2009-05-13",12.45
"596","2009-05-14",12.94
"597","2009-05-15",13.14
"598","2009-05-18",13.41
"599","2009-05-19",13.97
"600","2009-05-20",13.59
"601","2009-05-21",13.51
"602","2009-05-22",12.76
"603","2009-05-26",14.7
"604","2009-05-27",13.76
"605","2009-05-28",13.88
"606","2009-05-29",13.79
"607","2009-06-01",15.11
"608","2009-06-02",14.85
"609","2009-06-03",14.15
"610","2009-06-04",14.73
"611","2009-06-05",14.77
"612","2009-06-08",14.28
"613","2009-06-09",14.44
"614","2009-06-10",14.14
"615","2009-06-11",14.5
"616","2009-06-12",14.88
"617","2009-06-15",14.27
"618","2009-06-16",13.48
"619","2009-06-17",14.16
"620","2009-06-18",14.55
"621","2009-06-19",14.19
"622","2009-06-22",12.6
"623","2009-06-23",11.7
"624","2009-06-24",12.2
"625","2009-06-25",12.62
"626","2009-06-26",13.15
"627","2009-06-29",12.82
"628","2009-06-30",13.29
"629","2009-07-01",13.99
"630","2009-07-02",13.5
"631","2009-07-06",13.08
"632","2009-07-07",12.64
"633","2009-07-08",12.72
"634","2009-07-09",12.5
"635","2009-07-10",12.64
"636","2009-07-13",13.1
"637","2009-07-14",13.27
"638","2009-07-15",14.53
"639","2009-07-16",14.69
"640","2009-07-17",13.99
"641","2009-07-20",14.66
"642","2009-07-21",14.32
"643","2009-07-22",14.72
"644","2009-07-23",14.94
"645","2009-07-24",15.34
"646","2009-07-27",15.55
"647","2009-07-28",15.58
"648","2009-07-29",15.31
"649","2009-07-30",18.07
"650","2009-07-31",18
"651","2009-08-03",19.73
"652","2009-08-04",20.610001
"653","2009-08-05",21.469999
"654","2009-08-06",21.190001
"655","2009-08-07",21.77
"656","2009-08-10",22.370001
"657","2009-08-11",21.57
"658","2009-08-12",22.200001
"659","2009-08-13",22.18
"660","2009-08-14",20.940001
"661","2009-08-17",20.219999
"662","2009-08-18",21.1
"663","2009-08-19",21.040001
"664","2009-08-20",21.299999
"665","2009-08-21",22.049999
"666","2009-08-24",21.48
"667","2009-08-25",22.01
"668","2009-08-26",22.809999
"669","2009-08-27",21.860001
"670","2009-08-28",21.629999
"671","2009-08-31",20.719999
"672","2009-09-01",19.389999
"673","2009-09-02",19.07
"674","2009-09-03",19.17
"675","2009-09-04",19.459999
"676","2009-09-08",20.6
"677","2009-09-09",20.67
"678","2009-09-10",21.4
"679","2009-09-11",21.360001
"680","2009-09-14",21.85
"681","2009-09-15",22.09
"682","2009-09-16",22.610001
"683","2009-09-17",22.549999
"684","2009-09-18",22.049999
"685","2009-09-21",22.42
"686","2009-09-22",22.459999
"687","2009-09-23",21.99
"688","2009-09-24",21.41
"689","2009-09-25",21.809999
"690","2009-09-28",22.09
"691","2009-09-29",22.360001
"692","2009-09-30",21.93
"693","2009-10-01",20.51
"694","2009-10-02",20.559999
"695","2009-10-05",20.790001
"696","2009-10-06",21.280001
"697","2009-10-07",21.120001
"698","2009-10-08",21.1
"699","2009-10-09",21.18
"700","2009-10-12",21.33
"701","2009-10-13",20.620001
"702","2009-10-14",20.870001
"703","2009-10-15",20.65
"704","2009-10-16",20.030001
"705","2009-10-19",20.379999
"706","2009-10-20",18.299999
"707","2009-10-21",18.120001
"708","2009-10-22",19.52
"709","2009-10-23",18.450001
"710","2009-10-26",17.870001
"711","2009-10-27",17.610001
"712","2009-10-28",20.120001
"713","2009-10-29",19.459999
"714","2009-10-30",20.6
"715","2009-11-02",22.200001
"716","2009-11-03",22.9
"717","2009-11-04",22.360001
"718","2009-11-05",23.23
"719","2009-11-06",22.93
"720","2009-11-09",23.200001
"721","2009-11-10",23.24
"722","2009-11-11",23.389999
"723","2009-11-12",22.32
"724","2009-11-13",22.42
"725","2009-11-16",23.76
"726","2009-11-17",22.719999
"727","2009-11-18",22.9
"728","2009-11-19",21.440001
"729","2009-11-20",21.049999
"730","2009-11-23",22.16
"731","2009-11-24",21.110001
"732","2009-11-25",20.91
"733","2009-11-27",20.08
"734","2009-11-30",19.49
"735","2009-12-01",19.25
"736","2009-12-02",19.469999
"737","2009-12-03",19.959999
"738","2009-12-04",20.76
"739","2009-12-07",20.65
"740","2009-12-08",20.040001
"741","2009-12-09",20.57
"742","2009-12-10",19.82
"743","2009-12-11",19.83
"744","2009-12-14",21.209999
"745","2009-12-15",20.530001
"746","2009-12-16",21.120001
"747","2009-12-17",20.299999
"748","2009-12-18",19.950001
"749","2009-12-21",21.629999
"750","2009-12-22",21.26
"751","2009-12-23",21.549999
"752","2009-12-24",21.450001
"753","2009-12-28",21.59
"754","2009-12-29",21.26
"755","2009-12-30",21.23
"756","2009-12-31",20.639999
"757","2010-01-04",21.82
"758","2010-01-05",21.6
"759","2010-01-06",21.040001
"760","2010-01-07",21.43
"761","2010-01-08",21.370001
"762","2010-01-11",21.66
"763","2010-01-12",21.58
"764","2010-01-13",21.690001
"765","2010-01-14",21.58
"766","2010-01-15",21.75
"767","2010-01-19",21.68
"768","2010-01-20",21.459999
"769","2010-01-21",20.85
"770","2010-01-22",20.309999
"771","2010-01-25",19.620001
"772","2010-01-26",18.82
"773","2010-01-27",19.17
"774","2010-01-28",18.030001
"775","2010-01-29",17.49
"776","2010-02-01",17.75
"777","2010-02-02",17.950001
"778","2010-02-03",17.74
"779","2010-02-04",17.030001
"780","2010-02-05",17.07
"781","2010-02-08",16.34
"782","2010-02-09",17.01
"783","2010-02-10",16.870001
"784","2010-02-11",17.190001
"785","2010-02-12",17.59
"786","2010-02-16",18.200001
"787","2010-02-17",18.51
"788","2010-02-18",18.879999
"789","2010-02-19",19.77
"790","2010-02-22",19.809999
"791","2010-02-23",19.26
"792","2010-02-24",19.690001
"793","2010-02-25",19.950001
"794","2010-02-26",19.809999
"795","2010-03-01",20.75
"796","2010-03-02",21.190001
"797","2010-03-03",22.09
"798","2010-03-04",24.01
"799","2010-03-05",25.190001
"800","2010-03-08",26.07
"801","2010-03-09",25.99
"802","2010-03-10",25.360001
"803","2010-03-11",25.459999
"804","2010-03-12",25.52
"805","2010-03-15",26.620001
"806","2010-03-16",26.77
"807","2010-03-17",26.940001
"808","2010-03-18",26.77
"809","2010-03-19",26.07
"810","2010-03-22",26.709999
"811","2010-03-23",27.110001
"812","2010-03-24",26.16
"813","2010-03-25",25.959999
"814","2010-03-26",25.790001
"815","2010-03-29",26.5
"816","2010-03-30",26.639999
"817","2010-03-31",27.110001
"818","2010-04-01",28.1
"819","2010-04-05",28.41
"820","2010-04-06",28.549999
"821","2010-04-07",28.16
"822","2010-04-08",28.459999
"823","2010-04-09",28.360001
"824","2010-04-12",28.83
"825","2010-04-13",29.16
"826","2010-04-14",30.299999
"827","2010-04-15",31.040001
"828","2010-04-16",30.32
"829","2010-04-19",30.200001
"830","2010-04-20",31.49
"831","2010-04-21",31.370001
"832","2010-04-22",32.540001
"833","2010-04-23",33.27
"834","2010-04-26",33.799999
"835","2010-04-27",34.540001
"836","2010-04-28",31.57
"837","2010-04-29",33.200001
"838","2010-04-30",31.469999
"839","2010-05-03",32.959999
"840","2010-05-04",31.26
"841","2010-05-05",27.969999
"842","2010-05-06",27.65
"843","2010-05-07",25.17
"844","2010-05-10",29.16
"845","2010-05-11",28.299999
"846","2010-05-12",29.93
"847","2010-05-13",29.66
"848","2010-05-14",28.1
"849","2010-05-17",28.15
"850","2010-05-18",27.66
"851","2010-05-19",26
"852","2010-05-20",24.379999
"853","2010-05-21",24.950001
"854","2010-05-24",24.049999
"855","2010-05-25",24.469999
"856","2010-05-26",25.059999
"857","2010-05-27",27.4
"858","2010-05-28",27.629999
"859","2010-06-01",25.940001
"860","2010-06-02",27.110001
"861","2010-06-03",26.389999
"862","2010-06-04",24.379999
"863","2010-06-07",22.76
"864","2010-06-08",22.68
"865","2010-06-09",23.68
"866","2010-06-10",25.709999
"867","2010-06-11",26.84
"868","2010-06-14",26.99
"869","2010-06-15",28.120001
"870","2010-06-16",27.4
"871","2010-06-17",28.290001
"872","2010-06-18",27.93
"873","2010-06-21",28.559999
"874","2010-06-22",28.879999
"875","2010-06-23",29.059999
"876","2010-06-24",29
"877","2010-06-25",29.030001
"878","2010-06-28",30.389999
"879","2010-06-29",27.83
"880","2010-06-30",27.09
"881","2010-07-01",26.34
"882","2010-07-02",25.879999
"883","2010-07-06",24.99
"884","2010-07-07",27.120001
"885","2010-07-08",27.41
"886","2010-07-09",28.77
"887","2010-07-12",28.709999
"888","2010-07-13",30.860001
"889","2010-07-14",29.799999
"890","2010-07-15",29.66
"891","2010-07-16",27.43
"892","2010-07-19",29.51
"893","2010-07-20",30.559999
"894","2010-07-21",29.709999
"895","2010-07-22",30.709999
"896","2010-07-23",32.200001
"897","2010-07-26",33
"898","2010-07-27",32.360001
"899","2010-07-28",31.129999
"900","2010-07-29",33.25
"901","2010-07-30",35.259998
"902","2010-08-02",36.400002
"903","2010-08-03",36.32
"904","2010-08-04",36.130001
"905","2010-08-05",35.380001
"906","2010-08-06",35.009998
"907","2010-08-09",34.599998
"908","2010-08-10",33.029999
"909","2010-08-11",31.42
"910","2010-08-12",31.07
"911","2010-08-13",30.809999
"912","2010-08-16",31.450001
"913","2010-08-17",32.59
"914","2010-08-18",32.900002
"915","2010-08-19",30.540001
"916","2010-08-20",29.92
"917","2010-08-23",29.059999
"918","2010-08-24",28.76
"919","2010-08-25",29.379999
"920","2010-08-26",28.719999
"921","2010-08-27",30.02
"922","2010-08-30",29.02
"923","2010-08-31",29.610001
"924","2010-09-01",31.82
"925","2010-09-02",31.290001
"926","2010-09-03",31.870001
"927","2010-09-07",30.969999
"928","2010-09-08",31.110001
"929","2010-09-09",30.559999
"930","2010-09-10",31.370001
"931","2010-09-13",32.029999
"932","2010-09-14",32.75
"933","2010-09-15",33.130001
"934","2010-09-16",32.66
"935","2010-09-17",32.25
"936","2010-09-20",33.720001
"937","2010-09-21",32.669998
"938","2010-09-22",32.080002
"939","2010-09-23",31.08
"940","2010-09-24",32.959999
"941","2010-09-27",32.790001
"942","2010-09-28",33.669998
"943","2010-09-29",33.07
"944","2010-09-30",32.560001
"945","2010-10-01",33.040001
"946","2010-10-04",32.57
"947","2010-10-05",34.23
"948","2010-10-06",34.5
"949","2010-10-07",34.470001
"950","2010-10-08",34.990002
"951","2010-10-11",35.25
"952","2010-10-12",36
"953","2010-10-13",36.619999
"954","2010-10-14",36.650002
"955","2010-10-15",36.259998
"956","2010-10-18",36.619999
"957","2010-10-19",36.610001
"958","2010-10-20",37.040001
"959","2010-10-21",37.349998
"960","2010-10-22",37.099998
"961","2010-10-25",37.34
"962","2010-10-26",36.66
"963","2010-10-27",36.599998
"964","2010-10-28",36.34
"965","2010-10-29",36.419998
"966","2010-11-01",36.630001
"967","2010-11-02",37.150002
"968","2010-11-03",37.209999
"969","2010-11-04",37.560001
"970","2010-11-05",37.700001
"971","2010-11-08",37.610001
"972","2010-11-09",37.240002
"973","2010-11-10",37.880001
