"","date","GDDY"
"126","2015-09-28",24.6
"127","2015-09-29",23.59
"128","2015-09-30",25.209999
"129","2015-10-01",25.290001
"130","2015-10-02",25.67
"131","2015-10-05",26.040001
"132","2015-10-06",25.76
"133","2015-10-07",25.780001
"134","2015-10-08",26.27
"135","2015-10-09",27.110001
"136","2015-10-12",26.74
"137","2015-10-13",26.639999
"138","2015-10-14",26.940001
"139","2015-10-15",27.41
"140","2015-10-16",27.709999
"141","2015-10-19",27.4
"142","2015-10-20",27.15
"143","2015-10-21",26.860001
"144","2015-10-22",27.84
"145","2015-10-23",28.17
"146","2015-10-26",28.24
"147","2015-10-27",27.82
"148","2015-10-28",27.51
"149","2015-10-29",27.219999
"150","2015-10-30",27.48
"151","2015-11-02",27.59
"152","2015-11-03",27.469999
"153","2015-11-04",27.43
"154","2015-11-05",32.41
"155","2015-11-06",30.540001
"156","2015-11-09",31.209999
"157","2015-11-10",32.209999
"158","2015-11-11",32.060001
"159","2015-11-12",32.93
"160","2015-11-13",31.32
"161","2015-11-16",31.82
"162","2015-11-17",31.82
"163","2015-11-18",31.950001
"164","2015-11-19",32.290001
"165","2015-11-20",32.689999
"166","2015-11-23",32.169998
"167","2015-11-24",31.23
"168","2015-11-25",30.99
"169","2015-11-27",31.610001
"170","2015-11-30",31.07
"171","2015-12-01",31.280001
"172","2015-12-02",31.16
"173","2015-12-03",31.559999
"174","2015-12-04",32.68
"175","2015-12-07",33.939999
"176","2015-12-08",33.790001
"177","2015-12-09",33.5
"178","2015-12-10",33.900002
"179","2015-12-11",33.580002
"180","2015-12-14",32.32
"181","2015-12-15",32.630001
"182","2015-12-16",34.240002
"183","2015-12-17",33.689999
"184","2015-12-18",34.130001
"185","2015-12-21",33.98
"186","2015-12-22",33.990002
"187","2015-12-23",34.009998
"188","2015-12-24",33.98
"189","2015-12-28",33.189999
"190","2015-12-29",33.299999
"191","2015-12-30",32.919998
"192","2015-12-31",32.060001
"193","2016-01-04",32.810001
"194","2016-01-05",31.57
"195","2016-01-06",31.73
"196","2016-01-07",30.5
"197","2016-01-08",29.969999
"198","2016-01-11",30.67
"199","2016-01-12",30.25
"200","2016-01-13",29.549999
"201","2016-01-14",29.559999
"202","2016-01-15",29.17
"203","2016-01-19",28.34
"204","2016-01-20",28.23
"205","2016-01-21",28.15
"206","2016-01-22",29.17
"207","2016-01-25",29.42
"208","2016-01-26",29.32
"209","2016-01-27",28.83
"210","2016-01-28",29.469999
"211","2016-01-29",30.49
"212","2016-02-01",30.67
"213","2016-02-02",30.129999
"214","2016-02-03",30.27
"215","2016-02-04",28.49
"216","2016-02-05",25.860001
"217","2016-02-08",25.940001
"218","2016-02-09",24.690001
"219","2016-02-10",24.709999
"220","2016-02-11",24.25
"221","2016-02-12",24.860001
"222","2016-02-16",27.09
"223","2016-02-17",29.1
"224","2016-02-18",28.01
"225","2016-02-19",29.34
"226","2016-02-22",30.16
"227","2016-02-23",29.68
"228","2016-02-24",29.83
"229","2016-02-25",29.52
"230","2016-02-26",31.18
"231","2016-02-29",31.35
"232","2016-03-01",32.23
"233","2016-03-02",32.23
"234","2016-03-03",31.9
"235","2016-03-04",32.029999
"236","2016-03-07",32.700001
"237","2016-03-08",32.139999
"238","2016-03-09",31.280001
"239","2016-03-10",31.139999
"240","2016-03-11",31.82
"241","2016-03-14",31.76
"242","2016-03-15",31.25
"243","2016-03-16",31.809999
"244","2016-03-17",32.009998
"245","2016-03-18",31.93
"246","2016-03-21",31.75
"247","2016-03-22",32.200001
"248","2016-03-23",31.66
"249","2016-03-24",31.559999
"250","2016-03-28",31.889999
"251","2016-03-29",31.73
"252","2016-03-30",32.029999
"253","2016-03-31",32.330002
"254","2016-04-01",32.950001
"255","2016-04-04",32.459999
"256","2016-04-05",30.1
"257","2016-04-06",30.83
"258","2016-04-07",31.6
"259","2016-04-08",31.620001
"260","2016-04-11",30.639999
"261","2016-04-12",30.16
"262","2016-04-13",31.42
"263","2016-04-14",31.030001
"264","2016-04-15",30.65
"265","2016-04-18",30.700001
"266","2016-04-19",30.67
"267","2016-04-20",31
"268","2016-04-21",30.209999
"269","2016-04-22",30.200001
"270","2016-04-25",30.280001
"271","2016-04-26",30.6
"272","2016-04-27",30.780001
"273","2016-04-28",30.190001
"274","2016-04-29",30.370001
"275","2016-05-02",31.299999
"276","2016-05-03",30.040001
"277","2016-05-04",30.639999
"278","2016-05-05",29.58
"279","2016-05-06",30.209999
"280","2016-05-09",30.209999
"281","2016-05-10",30.85
"282","2016-05-11",30.860001
"283","2016-05-12",30.18
"284","2016-05-13",30.219999
"285","2016-05-16",31.08
"286","2016-05-17",29.799999
"287","2016-05-18",30.48
"288","2016-05-19",30.540001
"289","2016-05-20",31.530001
"290","2016-05-23",31.24
"291","2016-05-24",31.67
"292","2016-05-25",31.700001
"293","2016-05-26",32.07
"294","2016-05-27",32.540001
"295","2016-05-31",32.529999
"296","2016-06-01",33.310001
"297","2016-06-02",33.330002
"298","2016-06-03",33.240002
"299","2016-06-06",32.98
"300","2016-06-07",32.209999
"301","2016-06-08",32.09
"302","2016-06-09",31.950001
"303","2016-06-10",31.66
"304","2016-06-13",32.450001
"305","2016-06-14",32.740002
"306","2016-06-15",32.630001
"307","2016-06-16",32.32
"308","2016-06-17",31.879999
"309","2016-06-20",32.369999
"310","2016-06-21",32.43
"311","2016-06-22",32.110001
"312","2016-06-23",32.48
"313","2016-06-24",31.16
"314","2016-06-27",30.48
"315","2016-06-28",30.83
"316","2016-06-29",31.5
"317","2016-06-30",31.190001
"318","2016-07-01",31.26
"319","2016-07-05",30.610001
"320","2016-07-06",29.83
"321","2016-07-07",30.02
"322","2016-07-08",30.719999
"323","2016-07-11",30.52
"324","2016-07-12",30.790001
"325","2016-07-13",30.110001
"326","2016-07-14",29.27
"327","2016-07-15",29.309999
"328","2016-07-18",29.360001
"329","2016-07-19",28.99
"330","2016-07-20",29.73
"331","2016-07-21",29.450001
"332","2016-07-22",29.5
"333","2016-07-25",29.18
"334","2016-07-26",29.700001
"335","2016-07-27",29.709999
"336","2016-07-28",30.01
"337","2016-07-29",29.92
"338","2016-08-01",30.34
"339","2016-08-02",29.34
"340","2016-08-03",28.309999
"341","2016-08-04",31.780001
"342","2016-08-05",33.349998
"343","2016-08-08",33.330002
"344","2016-08-09",33.459999
"345","2016-08-10",33.029999
"346","2016-08-11",32.98
"347","2016-08-12",32.630001
"348","2016-08-15",32.77
"349","2016-08-16",32.98
"350","2016-08-17",32.25
"351","2016-08-18",31.91
"352","2016-08-19",32.099998
"353","2016-08-22",32.310001
"354","2016-08-23",32.900002
"355","2016-08-24",32.779999
"356","2016-08-25",32.91
"357","2016-08-26",32.880001
"358","2016-08-29",32.299999
"359","2016-08-30",32.32
"360","2016-08-31",32.380001
"361","2016-09-01",32.599998
"362","2016-09-02",32.68
"363","2016-09-06",33.23
"364","2016-09-07",32.400002
"365","2016-09-08",32.59
"366","2016-09-09",32.099998
"367","2016-09-12",32.68
"368","2016-09-13",32.470001
"369","2016-09-14",32.540001
"370","2016-09-15",33.150002
"371","2016-09-16",33.310001
"372","2016-09-19",33.549999
"373","2016-09-20",33.43
"374","2016-09-21",34.549999
"375","2016-09-22",35
"376","2016-09-23",34.290001
"377","2016-09-26",33.759998
"378","2016-09-27",34.290001
"379","2016-09-28",34.34
"380","2016-09-29",34.169998
"381","2016-09-30",34.529999
"382","2016-10-03",34.75
"383","2016-10-04",34.759998
"384","2016-10-05",34.720001
"385","2016-10-06",35.099998
"386","2016-10-07",35.48
"387","2016-10-10",35.959999
"388","2016-10-11",35.669998
"389","2016-10-12",35.779999
"390","2016-10-13",35.880001
"391","2016-10-14",35.639999
"392","2016-10-17",35.220001
"393","2016-10-18",35.509998
"394","2016-10-19",36.220001
"395","2016-10-20",35.580002
"396","2016-10-21",36.400002
"397","2016-10-24",36.82
"398","2016-10-25",36.66
"399","2016-10-26",36.32
"400","2016-10-27",36.389999
"401","2016-10-28",36.330002
"402","2016-10-31",35.790001
"403","2016-11-01",35.299999
"404","2016-11-02",35.209999
"405","2016-11-03",33.279999
"406","2016-11-04",31.799999
"407","2016-11-07",32.860001
"408","2016-11-08",33.700001
"409","2016-11-09",33.07
"410","2016-11-10",32.439999
"411","2016-11-11",33.139999
"412","2016-11-14",32.790001
"413","2016-11-15",33.290001
"414","2016-11-16",33.25
"415","2016-11-17",33.919998
"416","2016-11-18",34.389999
"417","2016-11-21",35.32
"418","2016-11-22",36.119999
"419","2016-11-23",36.450001
"420","2016-11-25",36.82
"421","2016-11-28",36.389999
"422","2016-11-29",36.220001
"423","2016-11-30",35.34
"424","2016-12-01",33.73
"425","2016-12-02",33.290001
"426","2016-12-05",34.740002
"427","2016-12-06",36.369999
"428","2016-12-07",36.040001
"429","2016-12-08",36.610001
"430","2016-12-09",36.720001
"431","2016-12-12",35.990002
"432","2016-12-13",35.849998
"433","2016-12-14",35.220001
"434","2016-12-15",35.25
"435","2016-12-16",34.98
"436","2016-12-19",34.950001
"437","2016-12-20",34.810001
"438","2016-12-21",35
"439","2016-12-22",34.669998
"440","2016-12-23",34.470001
"441","2016-12-27",35.049999
"442","2016-12-28",34.790001
"443","2016-12-29",34.889999
"444","2016-12-30",34.950001
"445","2017-01-03",35.720001
"446","2017-01-04",35.330002
"447","2017-01-05",34.830002
"448","2017-01-06",35.380001
"449","2017-01-09",35.380001
"450","2017-01-10",35.209999
"451","2017-01-11",35.27
"452","2017-01-12",34.41
"453","2017-01-13",35.18
"454","2017-01-17",35.200001
"455","2017-01-18",34.900002
"456","2017-01-19",35.200001
"457","2017-01-20",35.200001
"458","2017-01-23",34.950001
"459","2017-01-24",34.939999
"460","2017-01-25",36.16
"461","2017-01-26",35.959999
"462","2017-01-27",36.419998
"463","2017-01-30",36.080002
"464","2017-01-31",35.73
"465","2017-02-01",35.889999
"466","2017-02-02",35.990002
"467","2017-02-03",36.07
"468","2017-02-06",36.189999
"469","2017-02-07",36.099998
"470","2017-02-08",35.77
"471","2017-02-09",36.049999
"472","2017-02-10",36.009998
"473","2017-02-13",36.080002
"474","2017-02-14",36.34
"475","2017-02-15",37.459999
"476","2017-02-16",35.880001
"477","2017-02-17",36.689999
"478","2017-02-21",36.73
"479","2017-02-22",36.759998
"480","2017-02-23",36.540001
"481","2017-02-24",36.959999
"482","2017-02-27",37.18
"483","2017-02-28",36.849998
"484","2017-03-01",36.560001
"485","2017-03-02",36.049999
"486","2017-03-03",36.290001
"487","2017-03-06",36.599998
"488","2017-03-07",36.27
"489","2017-03-08",36.610001
"490","2017-03-09",36.549999
"491","2017-03-10",36.580002
"492","2017-03-13",37.700001
"493","2017-03-14",37.540001
"494","2017-03-15",37.59
"495","2017-03-16",37.470001
"496","2017-03-17",37.18
"497","2017-03-20",37.150002
"498","2017-03-21",36.529999
"499","2017-03-22",36.68
"500","2017-03-23",36.650002
"501","2017-03-24",36.389999
"502","2017-03-27",36.459999
"503","2017-03-28",36.299999
"504","2017-03-29",37.080002
"505","2017-03-30",37.119999
"506","2017-03-31",37.900002
"507","2017-04-03",37.580002
"508","2017-04-04",37.040001
"509","2017-04-05",37.080002
"510","2017-04-06",37.150002
"511","2017-04-07",37.32
"512","2017-04-10",36.939999
"513","2017-04-11",36.779999
"514","2017-04-12",36.290001
"515","2017-04-13",36.09
"516","2017-04-17",36.880001
"517","2017-04-18",36.970001
"518","2017-04-19",37.619999
"519","2017-04-20",37.75
"520","2017-04-21",37.619999
"521","2017-04-24",38.25
"522","2017-04-25",38.799999
"523","2017-04-26",38.91
"524","2017-04-27",39.040001
"525","2017-04-28",38.919998
"526","2017-05-01",39.689999
"527","2017-05-02",39.349998
"528","2017-05-03",38.450001
"529","2017-05-04",38.869999
"530","2017-05-05",38.900002
"531","2017-05-08",39.209999
"532","2017-05-09",39.18
"533","2017-05-10",39.279999
"534","2017-05-11",38.950001
"535","2017-05-12",38.759998
"536","2017-05-15",39.060001
"537","2017-05-16",40.290001
"538","2017-05-17",38.630001
"539","2017-05-18",39.900002
"540","2017-05-19",40.169998
"541","2017-05-22",40.720001
"542","2017-05-23",40.529999
"543","2017-05-24",41.450001
"544","2017-05-25",41.419998
"545","2017-05-26",42.150002
"546","2017-05-30",41.700001
"547","2017-05-31",41.139999
"548","2017-06-01",41.560001
"549","2017-06-02",41.959999
"550","2017-06-05",42.349998
"551","2017-06-06",42.279999
"552","2017-06-07",42.790001
"553","2017-06-08",43.59
"554","2017-06-09",42.389999
"555","2017-06-12",41.810001
"556","2017-06-13",42.09
"557","2017-06-14",41.810001
"558","2017-06-15",41.529999
"559","2017-06-16",42.099998
"560","2017-06-19",42.41
"561","2017-06-20",41.939999
"562","2017-06-21",42.740002
"563","2017-06-22",43.110001
"564","2017-06-23",43.27
"565","2017-06-26",42.57
"566","2017-06-27",41.509998
"567","2017-06-28",42.959999
"568","2017-06-29",42.380001
"569","2017-06-30",42.419998
"570","2017-07-03",41.84
"571","2017-07-05",42.279999
"572","2017-07-06",41.84
"573","2017-07-07",42.080002
"574","2017-07-10",42.18
"575","2017-07-11",42.43
"576","2017-07-12",42.799999
"577","2017-07-13",42.349998
"578","2017-07-14",42.220001
"579","2017-07-17",42.810001
"580","2017-07-18",43.700001
"581","2017-07-19",44
"582","2017-07-20",43.18
"583","2017-07-21",43.049999
"584","2017-07-24",43.599998
"585","2017-07-25",43.549999
"586","2017-07-26",43.790001
"587","2017-07-27",43.360001
"588","2017-07-28",43.23
"589","2017-07-31",42.98
"590","2017-08-01",43.110001
"591","2017-08-02",42.799999
"592","2017-08-03",42.939999
"593","2017-08-04",42.57
"594","2017-08-07",42.68
"595","2017-08-08",42.450001
"596","2017-08-09",44
"597","2017-08-10",41.290001
"598","2017-08-11",41.560001
"599","2017-08-14",42.34
"600","2017-08-15",41.689999
"601","2017-08-16",42.259998
"602","2017-08-17",41.189999
"603","2017-08-18",41.810001
"604","2017-08-21",41.450001
"605","2017-08-22",41.869999
"606","2017-08-23",42.349998
"607","2017-08-24",42.540001
"608","2017-08-25",42.48
"609","2017-08-28",42.720001
"610","2017-08-29",42.759998
"611","2017-08-30",43.880001
"612","2017-08-31",44.82
"613","2017-09-01",44.950001
"614","2017-09-05",45.18
"615","2017-09-06",43.700001
"616","2017-09-07",44.029999
"617","2017-09-08",43.52
"618","2017-09-11",43.98
"619","2017-09-12",43.799999
"620","2017-09-13",43.939999
"621","2017-09-14",43.799999
"622","2017-09-15",43.810001
"623","2017-09-18",44.41
"624","2017-09-19",44.869999
"625","2017-09-20",44.73
"626","2017-09-21",44.720001
"627","2017-09-22",45.299999
"628","2017-09-25",43.150002
"629","2017-09-26",42.549999
"630","2017-09-27",42.93
"631","2017-09-28",43.290001
"632","2017-09-29",43.509998
"633","2017-10-02",43.439999
"634","2017-10-03",43.630001
"635","2017-10-04",43.41
"636","2017-10-05",43.610001
"637","2017-10-06",44.220001
"638","2017-10-09",44.099998
"639","2017-10-10",43.779999
"640","2017-10-11",43.919998
"641","2017-10-12",44.130001
"642","2017-10-13",44.23
"643","2017-10-16",43.869999
"644","2017-10-17",43.849998
"645","2017-10-18",44.41
"646","2017-10-19",44.200001
"647","2017-10-20",45
"648","2017-10-23",44.98
"649","2017-10-24",45.400002
"650","2017-10-25",45.439999
"651","2017-10-26",45.75
"652","2017-10-27",46.540001
"653","2017-10-30",46.32
"654","2017-10-31",46.700001
"655","2017-11-01",46.830002
"656","2017-11-02",46.720001
"657","2017-11-03",46.860001
"658","2017-11-06",47.220001
"659","2017-11-07",48.610001
"660","2017-11-08",48.02
"661","2017-11-09",47.98
"662","2017-11-10",48.150002
"663","2017-11-13",48.57
"664","2017-11-14",48.650002
"665","2017-11-15",48.91
"666","2017-11-16",49.330002
"667","2017-11-17",49.549999
"668","2017-11-20",50.18
"669","2017-11-21",50.490002
"670","2017-11-22",50.43
"671","2017-11-24",51.060001
"672","2017-11-27",50.889999
"673","2017-11-28",50.450001
"674","2017-11-29",48.779999
"675","2017-11-30",48.650002
"676","2017-12-01",48
"677","2017-12-04",47.32
"678","2017-12-05",46.09
"679","2017-12-06",46.779999
"680","2017-12-07",48.150002
"681","2017-12-08",48.880001
"682","2017-12-11",48.950001
"683","2017-12-12",48.209999
"684","2017-12-13",48.419998
"685","2017-12-14",48.209999
"686","2017-12-15",48.970001
"687","2017-12-18",50.360001
"688","2017-12-19",50.810001
"689","2017-12-20",50.400002
"690","2017-12-21",49.73
"691","2017-12-22",49.869999
"692","2017-12-26",50
"693","2017-12-27",50.02
"694","2017-12-28",50.48
"695","2017-12-29",50.279999
"696","2018-01-02",49.07
"697","2018-01-03",50.009998
"698","2018-01-04",50.549999
"699","2018-01-05",51.049999
"700","2018-01-08",51.080002
"701","2018-01-09",51.200001
"702","2018-01-10",50.919998
"703","2018-01-11",51.299999
"704","2018-01-12",51.43
"705","2018-01-16",50.130001
"706","2018-01-17",51.130001
"707","2018-01-18",51.23
"708","2018-01-19",51.669998
"709","2018-01-22",52.32
"710","2018-01-23",53.099998
"711","2018-01-24",53.740002
"712","2018-01-25",54.549999
"713","2018-01-26",55.27
"714","2018-01-29",54.889999
"715","2018-01-30",54.610001
"716","2018-01-31",55.23
"717","2018-02-01",56.009998
"718","2018-02-02",55.259998
"719","2018-02-05",52.509998
"720","2018-02-06",53.450001
"721","2018-02-07",53.77
"722","2018-02-08",51.360001
"723","2018-02-09",52.049999
"724","2018-02-12",52.59
"725","2018-02-13",53.220001
"726","2018-02-14",54.77
"727","2018-02-15",55.77
"728","2018-02-16",55.779999
"729","2018-02-20",56.240002
"730","2018-02-21",55.700001
"731","2018-02-22",55.43
"732","2018-02-23",61.48
"733","2018-02-26",60.880001
"734","2018-02-27",60.360001
"735","2018-02-28",59.810001
"736","2018-03-01",59.360001
"737","2018-03-02",60.689999
"738","2018-03-05",61.029999
"739","2018-03-06",60.91
"740","2018-03-07",62.66
"741","2018-03-08",63.27
"742","2018-03-09",63.98
"743","2018-03-12",63.66
"744","2018-03-13",62.57
"745","2018-03-14",63.34
"746","2018-03-15",63.209999
"747","2018-03-16",62.419998
"748","2018-03-19",61.919998
"749","2018-03-20",62.490002
"750","2018-03-21",62.290001
"751","2018-03-22",61.110001
"752","2018-03-23",61.009998
"753","2018-03-26",62.540001
"754","2018-03-27",60.02
"755","2018-03-28",58.93
"756","2018-03-29",61.419998
"757","2018-04-02",59.119999
"758","2018-04-03",59.25
"759","2018-04-04",60.57
"760","2018-04-05",60.93
"761","2018-04-06",59.860001
"762","2018-04-09",60.630001
"763","2018-04-10",61.189999
"764","2018-04-11",61.299999
"765","2018-04-12",61.84
"766","2018-04-13",61.57
"767","2018-04-16",62.130001
"768","2018-04-17",64.239998
"769","2018-04-18",64.82
"770","2018-04-19",64.870003
"771","2018-04-20",63.77
"772","2018-04-23",63.68
"773","2018-04-24",62.549999
"774","2018-04-25",63.349998
"775","2018-04-26",64.75
"776","2018-04-27",64.339996
"777","2018-04-30",64.559998
"778","2018-05-01",64.029999
"779","2018-05-02",64.550003
"780","2018-05-03",65.050003
"781","2018-05-04",65.779999
"782","2018-05-07",66.230003
"783","2018-05-08",65.959999
"784","2018-05-09",68.989998
"785","2018-05-10",68.849998
"786","2018-05-11",69.43
"787","2018-05-14",68.68
"788","2018-05-15",69.150002
"789","2018-05-16",69.809998
"790","2018-05-17",70.650002
"791","2018-05-18",71.339996
"792","2018-05-21",70.790001
"793","2018-05-22",70.650002
"794","2018-05-23",70.889999
"795","2018-05-24",70.760002
"796","2018-05-25",71.010002
"797","2018-05-29",71.089996
"798","2018-05-30",72.129997
"799","2018-05-31",71.589996
"800","2018-06-01",73.610001
"801","2018-06-04",73.830002
"802","2018-06-05",73.860001
"803","2018-06-06",74.129997
"804","2018-06-07",72.480003
"805","2018-06-08",72.639999
"806","2018-06-11",72.139999
"807","2018-06-12",73.129997
"808","2018-06-13",72.970001
"809","2018-06-14",73.550003
"810","2018-06-15",73.349998
"811","2018-06-18",74.739998
"812","2018-06-19",73.800003
"813","2018-06-20",74.690002
"814","2018-06-21",73.580002
"815","2018-06-22",73.290001
"816","2018-06-25",70.57
"817","2018-06-26",70.739998
"818","2018-06-27",68.790001
"819","2018-06-28",69.760002
"820","2018-06-29",70.599998
"821","2018-07-02",72.459999
"822","2018-07-03",71.709999
"823","2018-07-05",72.82
"824","2018-07-06",73.779999
"825","2018-07-09",74.720001
"826","2018-07-10",74.790001
"827","2018-07-11",75.190002
"828","2018-07-12",76.910004
"829","2018-07-13",76.779999
"830","2018-07-16",77.160004
"831","2018-07-17",78.199997
"832","2018-07-18",78.459999
"833","2018-07-19",78.220001
"834","2018-07-20",78.449997
"835","2018-07-23",79.540001
"836","2018-07-24",78.440002
"837","2018-07-25",79.620003
"838","2018-07-26",78.889999
"839","2018-07-27",76.809998
"840","2018-07-30",73.349998
"841","2018-07-31",73.620003
"842","2018-08-01",75
"843","2018-08-02",76.550003
"844","2018-08-03",75.940002
"845","2018-08-06",76.120003
"846","2018-08-07",76.779999
"847","2018-08-08",76.260002
"848","2018-08-09",76.650002
"849","2018-08-10",76.040001
"850","2018-08-13",75.279999
"851","2018-08-14",75.860001
"852","2018-08-15",73.68
"853","2018-08-16",73.949997
"854","2018-08-17",73.75
"855","2018-08-20",73.080002
"856","2018-08-21",73.980003
"857","2018-08-22",75.199997
"858","2018-08-23",76.550003
"859","2018-08-24",78.919998
"860","2018-08-27",80.139999
"861","2018-08-28",81.349998
"862","2018-08-29",80.739998
"863","2018-08-30",80.269997
"864","2018-08-31",81.459999
"865","2018-09-04",81.75
"866","2018-09-05",79.339996
"867","2018-09-06",79.449997
"868","2018-09-07",80.349998
"869","2018-09-10",81.610001
"870","2018-09-11",82.900002
"871","2018-09-12",82.949997
"872","2018-09-13",84
"873","2018-09-14",83.779999
"874","2018-09-17",81.400002
"875","2018-09-18",82.290001
"876","2018-09-19",81.849998
"877","2018-09-20",81.580002
"878","2018-09-21",80.400002
"879","2018-09-24",80.589996
"880","2018-09-25",81.959999
"881","2018-09-26",82.589996
"882","2018-09-27",83.199997
"883","2018-09-28",83.389999
"884","2018-10-01",83.07
"885","2018-10-02",81.669998
"886","2018-10-03",82.089996
"887","2018-10-04",79.470001
"888","2018-10-05",78.599998
"889","2018-10-08",75.970001
"890","2018-10-09",75.68
"891","2018-10-10",70.790001
"892","2018-10-11",72
"893","2018-10-12",75.440002
"894","2018-10-15",74.849998
"895","2018-10-16",79.150002
"896","2018-10-17",78.480003
"897","2018-10-18",76.309998
"898","2018-10-19",74.800003
"899","2018-10-22",75.919998
"900","2018-10-23",74.25
"901","2018-10-24",69.889999
"902","2018-10-25",72.800003
"903","2018-10-26",72.080002
"904","2018-10-29",67.75
"905","2018-10-30",70.389999
"906","2018-10-31",73.169998
"907","2018-11-01",74.400002
"908","2018-11-02",73.620003
"909","2018-11-05",73
"910","2018-11-06",72.5
"911","2018-11-07",66.480003
"912","2018-11-08",66.870003
"913","2018-11-09",64.459999
"914","2018-11-12",63.150002
"915","2018-11-13",63.560001
"916","2018-11-14",62.09
"917","2018-11-15",64.559998
"918","2018-11-16",63.529999
"919","2018-11-19",59.25
"920","2018-11-20",60.099998
"921","2018-11-21",60.529999
"922","2018-11-23",60.34
"923","2018-11-26",62.959999
"924","2018-11-27",61.700001
"925","2018-11-28",66.099998
"926","2018-11-29",65.860001
"927","2018-11-30",65.260002
"928","2018-12-03",66.889999
"929","2018-12-04",64.790001
"930","2018-12-06",65.879997
"931","2018-12-07",63.720001
"932","2018-12-10",64.720001
"933","2018-12-11",63.470001
"934","2018-12-12",65.220001
"935","2018-12-13",63.619999
"936","2018-12-14",62.599998
"937","2018-12-17",61.09
"938","2018-12-18",61.990002
"939","2018-12-19",62.150002
"940","2018-12-20",61.919998
"941","2018-12-21",59.98
"942","2018-12-24",59.689999
"943","2018-12-26",63.790001
"944","2018-12-27",63.529999
"945","2018-12-28",63.93
"946","2018-12-31",65.620003
"947","2019-01-02",62.82
"948","2019-01-03",60.23
"949","2019-01-04",62.599998
"950","2019-01-07",63.650002
"951","2019-01-08",63.09
"952","2019-01-09",63.5
"953","2019-01-10",63.919998
"954","2019-01-11",63.060001
"955","2019-01-14",62.240002
