"","date","ZSAN"
"92","2015-06-08",147.800003
"93","2015-06-09",154
"94","2015-06-10",154
"95","2015-06-11",149.199997
"96","2015-06-12",147
"97","2015-06-15",150
"98","2015-06-16",145.199997
"99","2015-06-17",148.199997
"100","2015-06-18",151
"101","2015-06-19",146.600006
"102","2015-06-22",146.199997
"103","2015-06-23",149.600006
"104","2015-06-24",150.5
"105","2015-06-25",148
"106","2015-06-26",148
"107","2015-06-29",146.399994
"108","2015-06-30",145
"109","2015-07-01",148.199997
"110","2015-07-02",156.199997
"111","2015-07-06",162
"112","2015-07-07",163.199997
"113","2015-07-08",155.600006
"114","2015-07-09",155.399994
"115","2015-07-10",165.199997
"116","2015-07-13",180
"117","2015-07-14",188.600006
"118","2015-07-15",188.199997
"119","2015-07-16",192.199997
"120","2015-07-17",189.600006
"121","2015-07-20",180
"122","2015-07-21",180.199997
"123","2015-07-22",180
"124","2015-07-23",180
"125","2015-07-24",174.199997
"126","2015-07-27",158.199997
"127","2015-07-28",159
"128","2015-07-29",160.800003
"129","2015-07-30",154.199997
"130","2015-07-31",156.199997
"131","2015-08-03",158.699997
"132","2015-08-04",159
"133","2015-08-05",159.199997
"134","2015-08-06",160
"135","2015-08-07",154.800003
"136","2015-08-10",153.600006
"137","2015-08-11",153.399994
"138","2015-08-12",149.199997
"139","2015-08-13",157.600006
"140","2015-08-14",158.399994
"141","2015-08-17",163.199997
"142","2015-08-18",160
"143","2015-08-19",159.399994
"144","2015-08-20",162
"145","2015-08-21",158.399994
"146","2015-08-24",150
"147","2015-08-25",156.800003
"148","2015-08-26",158.199997
"149","2015-08-27",161
"150","2015-08-28",162
"151","2015-08-31",162
"152","2015-09-01",162
"153","2015-09-02",164.399994
"154","2015-09-03",168
"155","2015-09-04",175.600006
"156","2015-09-08",179.800003
"157","2015-09-09",166
"158","2015-09-10",158.399994
"159","2015-09-11",159.399994
"160","2015-09-14",163.399994
"161","2015-09-15",170.600006
"162","2015-09-16",165.399994
"163","2015-09-17",170.600006
"164","2015-09-18",174.199997
"165","2015-09-21",163.600006
"166","2015-09-22",154.699997
"167","2015-09-23",155.800003
"168","2015-09-24",143.399994
"169","2015-09-25",132.600006
"170","2015-09-28",126.400002
"171","2015-09-29",83.400002
"172","2015-09-30",79.199997
"173","2015-10-01",77.599998
"174","2015-10-02",74.800003
"175","2015-10-05",69.400002
"176","2015-10-06",65
"177","2015-10-07",58.799999
"178","2015-10-08",57
"179","2015-10-09",56.799999
"180","2015-10-12",55.799999
"181","2015-10-13",52
"182","2015-10-14",48
"183","2015-10-15",50.200001
"184","2015-10-16",57.599998
"185","2015-10-19",62.599998
"186","2015-10-20",61.200001
"187","2015-10-21",59.599998
"188","2015-10-22",57.599998
"189","2015-10-23",57.799999
"190","2015-10-26",57.599998
"191","2015-10-27",52.200001
"192","2015-10-28",55
"193","2015-10-29",55.400002
"194","2015-10-30",54.900002
"195","2015-11-02",59
"196","2015-11-03",62
"197","2015-11-04",61.799999
"198","2015-11-05",61.799999
"199","2015-11-06",63.599998
"200","2015-11-09",59.200001
"201","2015-11-10",62.200001
"202","2015-11-11",58.400002
"203","2015-11-12",56.799999
"204","2015-11-13",56.400002
"205","2015-11-16",57.400002
"206","2015-11-17",59.700001
"207","2015-11-18",62.400002
"208","2015-11-19",63.799999
"209","2015-11-20",60.400002
"210","2015-11-23",59.200001
"211","2015-11-24",54.799999
"212","2015-11-25",53.200001
"213","2015-11-27",53.799999
"214","2015-11-30",55
"215","2015-12-01",56.200001
"216","2015-12-02",54.599998
"217","2015-12-03",54
"218","2015-12-04",53.799999
"219","2015-12-07",53.599998
"220","2015-12-08",53.400002
"221","2015-12-09",51.400002
"222","2015-12-10",51.32
"223","2015-12-11",48.400002
"224","2015-12-14",47.200001
"225","2015-12-15",45.200001
"226","2015-12-16",45.200001
"227","2015-12-17",47
"228","2015-12-18",51
"229","2015-12-21",48
"230","2015-12-22",45.599998
"231","2015-12-23",45.220001
"232","2015-12-24",47.799999
"233","2015-12-28",48.799999
"234","2015-12-29",47.799999
"235","2015-12-30",44.799999
"236","2015-12-31",45.599998
"237","2016-01-04",47.599998
"238","2016-01-05",50.220001
"239","2016-01-06",48.599998
"240","2016-01-07",48.799999
"241","2016-01-08",47.799999
"242","2016-01-11",48.040001
"243","2016-01-12",48.040001
"244","2016-01-13",46.799999
"245","2016-01-14",43
"246","2016-01-15",42
"247","2016-01-19",40.400002
"248","2016-01-20",41
"249","2016-01-21",39.400002
"250","2016-01-22",39.400002
"251","2016-01-25",46
"252","2016-01-26",50.200001
"253","2016-01-27",45.599998
"254","2016-01-28",41
"255","2016-01-29",45.599998
"256","2016-02-01",42.799999
"257","2016-02-02",42.799999
"258","2016-02-03",46.799999
"259","2016-02-04",45.400002
"260","2016-02-05",45
"261","2016-02-08",40.400002
"262","2016-02-09",40.599998
"263","2016-02-10",39.400002
"264","2016-02-11",40.200001
"265","2016-02-12",42.400002
"266","2016-02-16",41.599998
"267","2016-02-17",46
"268","2016-02-18",43.799999
"269","2016-02-19",45.52
"270","2016-02-22",43.599998
"271","2016-02-23",43.200001
"272","2016-02-24",44
"273","2016-02-25",46.299999
"274","2016-02-26",49.799999
"275","2016-02-29",48.799999
"276","2016-03-01",53.700001
"277","2016-03-02",50.599998
"278","2016-03-03",51.400002
"279","2016-03-04",47.599998
"280","2016-03-07",50
"281","2016-03-08",54
"282","2016-03-09",53.599998
"283","2016-03-10",53.200001
"284","2016-03-11",53.400002
"285","2016-03-14",53.299999
"286","2016-03-15",49.259998
"287","2016-03-16",49.259998
"288","2016-03-17",53.400002
"289","2016-03-18",53.400002
"290","2016-03-21",54
"291","2016-03-22",47.599998
"292","2016-03-23",54.200001
"293","2016-03-24",52.200001
"294","2016-03-28",48.799999
"295","2016-03-29",51.400002
"296","2016-03-30",53.200001
"297","2016-03-31",46
"298","2016-04-01",46.200001
"299","2016-04-04",47.599998
"300","2016-04-05",45
"301","2016-04-06",47
"302","2016-04-07",47
"303","2016-04-08",43.599998
"304","2016-04-11",45.799999
"305","2016-04-12",43
"306","2016-04-13",44.200001
"307","2016-04-14",39.099998
"308","2016-04-15",40.099998
"309","2016-04-18",40.200001
"310","2016-04-19",41.799999
"311","2016-04-20",40.799999
"312","2016-04-21",42.02
"313","2016-04-22",40.200001
"314","2016-04-25",41
"315","2016-04-26",41
"316","2016-04-27",40.200001
"317","2016-04-28",42.599998
"318","2016-04-29",43.5
"319","2016-05-02",40.400002
"320","2016-05-03",40.400002
"321","2016-05-04",42.099998
"322","2016-05-05",42.099998
"323","2016-05-06",42.099998
"324","2016-05-09",42.599998
"325","2016-05-10",39
"326","2016-05-11",41.279999
"327","2016-05-12",41
"328","2016-05-13",41
"329","2016-05-16",37.799999
"330","2016-05-17",33.799999
"331","2016-05-18",36.799999
"332","2016-05-19",36
"333","2016-05-20",36
"334","2016-05-23",36
"335","2016-05-24",36
"336","2016-05-25",35
"337","2016-05-26",36
"338","2016-05-27",36
"339","2016-05-31",36
"340","2016-06-01",35.279999
"341","2016-06-02",34.799999
"342","2016-06-03",34.560001
"343","2016-06-06",31
"344","2016-06-07",31
"345","2016-06-08",34.959999
"346","2016-06-09",34.959999
"347","2016-06-10",33.200001
"348","2016-06-13",33.200001
"349","2016-06-14",30.200001
"350","2016-06-15",30.200001
"351","2016-06-16",28.4
"352","2016-06-17",28.6
"353","2016-06-20",28.200001
"354","2016-06-21",29
"355","2016-06-22",28
"356","2016-06-23",25.200001
"357","2016-06-24",24.4
"358","2016-06-27",22.200001
"359","2016-06-28",29.6
"360","2016-06-29",29.299999
"361","2016-06-30",25.4
"362","2016-07-01",24.52
"363","2016-07-05",25.6
"364","2016-07-06",25.4
"365","2016-07-07",24.200001
"366","2016-07-08",22.4
"367","2016-07-11",22.4
"368","2016-07-12",22.799999
"369","2016-07-13",23.6
"370","2016-07-14",23.200001
"371","2016-07-15",22.799999
"372","2016-07-18",21.200001
"373","2016-07-19",22.200001
"374","2016-07-20",26
"375","2016-07-21",26
"376","2016-07-22",28
"377","2016-07-25",35
"378","2016-07-26",39.400002
"379","2016-07-27",36.799999
"380","2016-07-28",36.400002
"381","2016-07-29",35
"382","2016-08-01",28
"383","2016-08-02",28.200001
"384","2016-08-03",30.200001
"385","2016-08-04",31.6
"386","2016-08-05",30.200001
"387","2016-08-08",29.6
"388","2016-08-09",28
"389","2016-08-10",27.799999
"390","2016-08-11",29.6
"391","2016-08-12",27.200001
"392","2016-08-15",26.4
"393","2016-08-16",27
"394","2016-08-17",26.4
"395","2016-08-18",25.4
"396","2016-08-19",25
"397","2016-08-22",23
"398","2016-08-23",22.799999
"399","2016-08-24",23.799999
"400","2016-08-25",23
"401","2016-08-26",19.6
"402","2016-08-29",20.200001
"403","2016-08-30",18.48
"404","2016-08-31",16
"405","2016-09-01",15.46
"406","2016-09-02",16.299999
"407","2016-09-06",16
"408","2016-09-07",15.4
"409","2016-09-08",15.2
"410","2016-09-09",15.4
"411","2016-09-12",15.6
"412","2016-09-13",14.5
"413","2016-09-14",14.48
"414","2016-09-15",15.14
"415","2016-09-16",15
"416","2016-09-19",15
"417","2016-09-20",14.76
"418","2016-09-21",15.5
"419","2016-09-22",15.5
"420","2016-09-23",16
"421","2016-09-26",16.379999
"422","2016-09-27",16.799999
"423","2016-09-28",16.48
"424","2016-09-29",15.8
"425","2016-09-30",15.8
"426","2016-10-03",14.9
"427","2016-10-04",14.34
"428","2016-10-05",15
"429","2016-10-06",14.4
"430","2016-10-07",15
"431","2016-10-10",15
"432","2016-10-11",14
"433","2016-10-12",13.8
"434","2016-10-13",14
"435","2016-10-14",13.3
"436","2016-10-17",12.4
"437","2016-10-18",13
"438","2016-10-19",12.62
"439","2016-10-20",13.2
"440","2016-10-21",12.22
"441","2016-10-24",12.6
"442","2016-10-25",12.8
"443","2016-10-26",12.02
"444","2016-10-27",12
"445","2016-10-28",11.78
"446","2016-10-31",11.8
"447","2016-11-01",12
"448","2016-11-02",11.5
"449","2016-11-03",9.6
"450","2016-11-04",9.06
"451","2016-11-07",10.1
"452","2016-11-08",10.3
"453","2016-11-09",9.8
"454","2016-11-10",11.2
"455","2016-11-11",11.6
"456","2016-11-14",11.6
"457","2016-11-15",11.2
"458","2016-11-16",11.8
"459","2016-11-17",11.7
"460","2016-11-18",11.8
"461","2016-11-21",13.8
"462","2016-11-22",12.8
"463","2016-11-23",12.6
"464","2016-11-25",12.96
"465","2016-11-28",16
"466","2016-11-29",18.9
"467","2016-11-30",16.200001
"468","2016-12-01",15
"469","2016-12-02",14.98
"470","2016-12-05",16.799999
"471","2016-12-06",16.4
"472","2016-12-07",15
"473","2016-12-08",14.6
"474","2016-12-09",15.4
"475","2016-12-12",16.4
"476","2016-12-13",18
"477","2016-12-14",18.4
"478","2016-12-15",18.4
"479","2016-12-16",18
"480","2016-12-19",21.6
"481","2016-12-20",17.200001
"482","2016-12-21",17
"483","2016-12-22",17.6
"484","2016-12-23",17.4
"485","2016-12-27",16
"486","2016-12-28",15.7
"487","2016-12-29",15
"488","2016-12-30",15.6
"489","2017-01-03",15.64
"490","2017-01-04",17.4
"491","2017-01-05",19.4
"492","2017-01-06",21.200001
"493","2017-01-09",22
"494","2017-01-10",20.6
"495","2017-01-11",21.4
"496","2017-01-12",25.799999
"497","2017-01-13",24
"498","2017-01-17",23.4
"499","2017-01-18",23
"500","2017-01-19",22.799999
"501","2017-01-20",22.4
"502","2017-01-23",22.6
"503","2017-01-24",22.6
"504","2017-01-25",22.799999
"505","2017-01-26",22.4
"506","2017-01-27",22.799999
"507","2017-01-30",23.4
"508","2017-01-31",24
"509","2017-02-01",23.799999
"510","2017-02-02",22.799999
"511","2017-02-03",21.799999
"512","2017-02-06",23
"513","2017-02-07",23.6
"514","2017-02-08",24
"515","2017-02-09",24.6
"516","2017-02-10",24
"517","2017-02-13",34
"518","2017-02-14",40.400002
"519","2017-02-15",57
"520","2017-02-16",61.400002
"521","2017-02-17",62.400002
"522","2017-02-21",57.400002
"523","2017-02-22",52.200001
"524","2017-02-23",44
"525","2017-02-24",52.200001
"526","2017-02-27",50
"527","2017-02-28",53.599998
"528","2017-03-01",51.200001
"529","2017-03-02",51.799999
"530","2017-03-03",55.200001
"531","2017-03-06",50.599998
"532","2017-03-07",47.799999
"533","2017-03-08",45
"534","2017-03-09",47.799999
"535","2017-03-10",47
"536","2017-03-13",45.200001
"537","2017-03-14",42.400002
"538","2017-03-15",40.799999
"539","2017-03-16",34.400002
"540","2017-03-17",31
"541","2017-03-20",33.200001
"542","2017-03-21",32.400002
"543","2017-03-22",34
"544","2017-03-23",35.400002
"545","2017-03-24",34.599998
"546","2017-03-27",34
"547","2017-03-28",37.599998
"548","2017-03-29",38
"549","2017-03-30",38.400002
"550","2017-03-31",38
"551","2017-04-03",36.599998
"552","2017-04-04",32.799999
"553","2017-04-05",32.599998
"554","2017-04-06",32
"555","2017-04-07",31.799999
"556","2017-04-10",31.799999
"557","2017-04-11",31
"558","2017-04-12",30.6
"559","2017-04-13",31
"560","2017-04-17",30.6
"561","2017-04-18",30
"562","2017-04-19",30
"563","2017-04-20",30
"564","2017-04-21",29.6
"565","2017-04-24",32
"566","2017-04-25",33.200001
"567","2017-04-26",31.6
"568","2017-04-27",30.799999
"569","2017-04-28",32.799999
"570","2017-05-01",33.599998
"571","2017-05-02",32.799999
"572","2017-05-03",31.200001
"573","2017-05-04",31.4
"574","2017-05-05",30.799999
"575","2017-05-08",29.76
"576","2017-05-09",29
"577","2017-05-10",26
"578","2017-05-11",27.4
"579","2017-05-12",28.200001
"580","2017-05-15",27.799999
"581","2017-05-16",27.200001
"582","2017-05-17",26
"583","2017-05-18",27.4
"584","2017-05-19",26.799999
"585","2017-05-22",27.4
"586","2017-05-23",26.6
"587","2017-05-24",27.4
"588","2017-05-25",26.6
"589","2017-05-26",29.799999
"590","2017-05-30",29.4
"591","2017-05-31",29.4
"592","2017-06-01",29.799999
"593","2017-06-02",30
"594","2017-06-05",30.620001
"595","2017-06-06",30.200001
"596","2017-06-07",33.400002
"597","2017-06-08",31.200001
"598","2017-06-09",30
"599","2017-06-12",27.200001
"600","2017-06-13",27
"601","2017-06-14",26.6
"602","2017-06-15",25.200001
"603","2017-06-16",26.799999
"604","2017-06-19",26.200001
"605","2017-06-20",25.4
"606","2017-06-21",27.5
"607","2017-06-22",28
"608","2017-06-23",29
"609","2017-06-26",29.6
"610","2017-06-27",27.200001
"611","2017-06-28",28.200001
"612","2017-06-29",28
"613","2017-06-30",28.200001
"614","2017-07-03",27.6
"615","2017-07-05",27.4
"616","2017-07-06",27.6
"617","2017-07-07",27.799999
"618","2017-07-10",27.799999
"619","2017-07-11",26.799999
"620","2017-07-12",26.200001
"621","2017-07-13",26.6
"622","2017-07-14",26.200001
"623","2017-07-17",26.4
"624","2017-07-18",26.799999
"625","2017-07-19",26.6
"626","2017-07-20",26.799999
"627","2017-07-21",26.4
"628","2017-07-24",27.4
"629","2017-07-25",25.799999
"630","2017-07-26",26
"631","2017-07-27",25.6
"632","2017-07-28",25.4
"633","2017-07-31",25.4
"634","2017-08-01",24.799999
"635","2017-08-02",24.200001
"636","2017-08-03",22.799999
"637","2017-08-04",21.200001
"638","2017-08-07",21.4
"639","2017-08-08",20.799999
"640","2017-08-09",19.799999
"641","2017-08-10",18.799999
"642","2017-08-11",17
"643","2017-08-14",17.959999
"644","2017-08-15",15.88
"645","2017-08-16",16.98
"646","2017-08-17",16.799999
"647","2017-08-18",16.379999
"648","2017-08-21",15.9
"649","2017-08-22",15.96
"650","2017-08-23",15.76
"651","2017-08-24",16.74
"652","2017-08-25",17.200001
"653","2017-08-28",17.4
"654","2017-08-29",16.9
"655","2017-08-30",16.799999
"656","2017-08-31",16.799999
"657","2017-09-01",18.559999
"658","2017-09-05",17.76
"659","2017-09-06",17.52
"660","2017-09-07",18.4
"661","2017-09-08",17.6
"662","2017-09-11",17.799999
"663","2017-09-12",18.32
"664","2017-09-13",20.200001
"665","2017-09-14",18.84
"666","2017-09-15",19.799999
"667","2017-09-18",19.299999
"668","2017-09-19",18.6
"669","2017-09-20",19.4
"670","2017-09-21",19.120001
"671","2017-09-22",19.58
"672","2017-09-25",16.799999
"673","2017-09-26",15.8
"674","2017-09-27",16.9
"675","2017-09-28",16.6
"676","2017-09-29",16.459999
"677","2017-10-02",17.4
"678","2017-10-03",16.860001
"679","2017-10-04",16.620001
"680","2017-10-05",17
"681","2017-10-06",16.959999
"682","2017-10-09",16.799999
"683","2017-10-10",19.200001
"684","2017-10-11",21.4
"685","2017-10-12",22.6
"686","2017-10-13",20.799999
"687","2017-10-16",18.799999
"688","2017-10-17",18.4
"689","2017-10-18",17.639999
"690","2017-10-19",16.9
"691","2017-10-20",16.98
"692","2017-10-23",15.3
"693","2017-10-24",15.6
"694","2017-10-25",14.72
"695","2017-10-26",14.4
"696","2017-10-27",14.2
"697","2017-10-30",13.8
"698","2017-10-31",13.6
"699","2017-11-01",15.3
"700","2017-11-02",14.8
"701","2017-11-03",14.2
"702","2017-11-06",13.96
"703","2017-11-07",14
"704","2017-11-08",13.5
"705","2017-11-09",14
"706","2017-11-10",13.8
"707","2017-11-13",13.7
"708","2017-11-14",11.56
"709","2017-11-15",12.44
"710","2017-11-16",13.02
"711","2017-11-17",13.7
"712","2017-11-20",13.6
"713","2017-11-21",12.4
"714","2017-11-22",12.8
"715","2017-11-24",12.8
"716","2017-11-27",12.46
"717","2017-11-28",12.8
"718","2017-11-29",13.1
"719","2017-11-30",12.18
"720","2017-12-01",12.4
"721","2017-12-04",11.66
"722","2017-12-05",12.58
"723","2017-12-06",11.98
"724","2017-12-07",11.42
"725","2017-12-08",11.62
"726","2017-12-11",12.46
"727","2017-12-12",11.8
"728","2017-12-13",12.6
"729","2017-12-14",13.4
"730","2017-12-15",14.22
"731","2017-12-18",14.6
"732","2017-12-19",14
"733","2017-12-20",12.8
"734","2017-12-21",13.4
"735","2017-12-22",13
"736","2017-12-26",11.8
"737","2017-12-27",10.64
"738","2017-12-28",10.96
"739","2017-12-29",10.4
"740","2018-01-02",10.6
"741","2018-01-03",11.4
"742","2018-01-04",11.6
"743","2018-01-05",11.46
"744","2018-01-08",10.72
"745","2018-01-09",10.88
"746","2018-01-10",10.6
"747","2018-01-11",11.3
"748","2018-01-12",10.5
"749","2018-01-16",10.6
"750","2018-01-17",10.1
"751","2018-01-18",9.78
"752","2018-01-19",9
"753","2018-01-22",9.32
"754","2018-01-23",9.4
"755","2018-01-24",8.4
"756","2018-01-25",7.3
"757","2018-01-26",7.41
"758","2018-01-29",6.75
"759","2018-01-30",6.69
"760","2018-01-31",6.99
"761","2018-02-01",6.34
"762","2018-02-02",5.8
"763","2018-02-05",5.18
"764","2018-02-06",4.765
"765","2018-02-07",4.66
"766","2018-02-08",4.1
"767","2018-02-09",4.03
"768","2018-02-12",4.8
"769","2018-02-13",3.66
"770","2018-02-14",4.49
"771","2018-02-15",4.3
"772","2018-02-16",4.295
"773","2018-02-20",4.46
"774","2018-02-21",4.69
"775","2018-02-22",4.35
"776","2018-02-23",4.46
"777","2018-02-26",7.68
"778","2018-02-27",8.29
"779","2018-02-28",6.24
"780","2018-03-01",5.46
"781","2018-03-02",7.61
"782","2018-03-05",7.45
"783","2018-03-06",9.28
"784","2018-03-07",14.53
"785","2018-03-08",18.49
"786","2018-03-09",17.25
"787","2018-03-12",15.39
"788","2018-03-13",16.700001
"789","2018-03-14",15.8
"790","2018-03-15",15.5
"791","2018-03-16",17.440001
"792","2018-03-19",16.65
"793","2018-03-20",16.92
"794","2018-03-21",17.27
"795","2018-03-22",16.889999
"796","2018-03-23",16.049999
"797","2018-03-26",14.55
"798","2018-03-27",12.14
"799","2018-03-28",9.17
"800","2018-03-29",5.04
"801","2018-04-02",5.02
"802","2018-04-03",4.95
"803","2018-04-04",4.8
"804","2018-04-05",4.73
"805","2018-04-06",4.72
"806","2018-04-09",4.71
"807","2018-04-10",4.8
"808","2018-04-11",4.82
"809","2018-04-12",4.85
"810","2018-04-13",4.67
"811","2018-04-16",4.24
"812","2018-04-17",4.31
"813","2018-04-18",4.34
"814","2018-04-19",4.27
"815","2018-04-20",4.24
"816","2018-04-23",4.14
"817","2018-04-24",4.18
"818","2018-04-25",4.2
"819","2018-04-26",4.18
"820","2018-04-27",4.22
"821","2018-04-30",4.28
"822","2018-05-01",4.17
"823","2018-05-02",3.95
"824","2018-05-03",3.92
"825","2018-05-04",4.03
"826","2018-05-07",4.08
"827","2018-05-08",4.22
"828","2018-05-09",4.1
"829","2018-05-10",4.16
"830","2018-05-11",4.08
"831","2018-05-14",4.51
"832","2018-05-15",4.72
"833","2018-05-16",4.34
"834","2018-05-17",4.27
"835","2018-05-18",4.31
"836","2018-05-21",4.08
"837","2018-05-22",4.05
"838","2018-05-23",4.04
"839","2018-05-24",3.97
"840","2018-05-25",3.91
"841","2018-05-29",3.99
"842","2018-05-30",4.11
"843","2018-05-31",4.16
"844","2018-06-01",4.15
"845","2018-06-04",4.1
"846","2018-06-05",4.41
"847","2018-06-06",4.6
"848","2018-06-07",4.53
"849","2018-06-08",4.54
"850","2018-06-11",4.51
"851","2018-06-12",4.51
"852","2018-06-13",4.38
"853","2018-06-14",4.51
"854","2018-06-15",4.57
"855","2018-06-18",4.11
"856","2018-06-19",4.16
"857","2018-06-20",4.18
"858","2018-06-21",4.16
"859","2018-06-22",4.17
"860","2018-06-25",4
"861","2018-06-26",3.96
"862","2018-06-27",3.8
"863","2018-06-28",3.98
"864","2018-06-29",4.08
"865","2018-07-02",4.25
"866","2018-07-03",4.47
"867","2018-07-05",4.68
"868","2018-07-06",4.63
"869","2018-07-09",4.43
"870","2018-07-10",4.35
"871","2018-07-11",4.36
"872","2018-07-12",4.31
"873","2018-07-13",4.34
"874","2018-07-16",4.14
"875","2018-07-17",4.68
"876","2018-07-18",4.36
"877","2018-07-19",4.38
"878","2018-07-20",4.38
"879","2018-07-23",4.38
"880","2018-07-24",4.39
"881","2018-07-25",4.35
"882","2018-07-26",4.4
"883","2018-07-27",4.25
"884","2018-07-30",4.21
"885","2018-07-31",4.18
"886","2018-08-01",4.21
"887","2018-08-02",4.4
"888","2018-08-03",4.37
"889","2018-08-06",4.37
"890","2018-08-07",4.49
"891","2018-08-08",4.55
"892","2018-08-09",4.32
"893","2018-08-10",4.16
"894","2018-08-13",4.11
"895","2018-08-14",4.07
"896","2018-08-15",3.86
"897","2018-08-16",3.95
"898","2018-08-17",3.92
"899","2018-08-20",3.97
"900","2018-08-21",3.96
"901","2018-08-22",4.08
"902","2018-08-23",4.09
"903","2018-08-24",4.04
"904","2018-08-27",4.02
"905","2018-08-28",4
"906","2018-08-29",4.05
"907","2018-08-30",4.2
"908","2018-08-31",4.17
"909","2018-09-04",4.2
"910","2018-09-05",3.97
"911","2018-09-06",4.03
"912","2018-09-07",4.06
"913","2018-09-10",3.91
"914","2018-09-11",4.07
"915","2018-09-12",4.09
"916","2018-09-13",4.04
"917","2018-09-14",3.96
"918","2018-09-17",3.89
"919","2018-09-18",3.93
"920","2018-09-19",3.92
"921","2018-09-20",4
"922","2018-09-21",4.03
"923","2018-09-24",3.98
"924","2018-09-25",4.07
"925","2018-09-26",4.03
"926","2018-09-27",4.04
"927","2018-09-28",4.09
"928","2018-10-01",4.01
"929","2018-10-02",4.11
"930","2018-10-03",4.2
"931","2018-10-04",4.09
"932","2018-10-05",4.17
"933","2018-10-08",4.14
"934","2018-10-09",4.04
"935","2018-10-10",3.91
"936","2018-10-11",3.93
"937","2018-10-12",4
"938","2018-10-15",3.93
"939","2018-10-16",4.02
"940","2018-10-17",4.03
"941","2018-10-18",4.02
"942","2018-10-19",4.12
"943","2018-10-22",4
"944","2018-10-23",3.97
"945","2018-10-24",3.8
"946","2018-10-25",3.8
"947","2018-10-26",3.63
"948","2018-10-29",3.49
"949","2018-10-30",3.4
"950","2018-10-31",3.39
"951","2018-11-01",3.54
"952","2018-11-02",3.47
"953","2018-11-05",3.74
"954","2018-11-06",3.7
"955","2018-11-07",3.97
"956","2018-11-08",3.95
"957","2018-11-09",3.88
"958","2018-11-12",3.78
"959","2018-11-13",3.8
"960","2018-11-14",3.75
"961","2018-11-15",3.9
"962","2018-11-16",3.85
"963","2018-11-19",3.82
"964","2018-11-20",3.75
"965","2018-11-21",3.7
"966","2018-11-23",3.64
"967","2018-11-26",3.76
"968","2018-11-27",3.75
"969","2018-11-28",3.86
"970","2018-11-29",3.75
"971","2018-11-30",3.74
"972","2018-12-03",3.795
"973","2018-12-04",3.86
"974","2018-12-06",3.76
"975","2018-12-07",3.75
"976","2018-12-10",3.6
"977","2018-12-11",3.7
"978","2018-12-12",3.62
"979","2018-12-13",3.63
"980","2018-12-14",3.53
"981","2018-12-17",3.45
"982","2018-12-18",3.35
"983","2018-12-19",3.2
"984","2018-12-20",2.75
"985","2018-12-21",2.25
"986","2018-12-24",2.13
"987","2018-12-26",1.94
"988","2018-12-27",1.85
"989","2018-12-28",2.27
"990","2018-12-31",2.12
"991","2019-01-02",2.34
"992","2019-01-03",2.41
"993","2019-01-04",2.64
"994","2019-01-07",2.72
"995","2019-01-08",2.77
