"","date","SNAP"
"229","2018-01-26",13.56
"230","2018-01-29",13.47
"231","2018-01-30",13.26
"232","2018-01-31",13.52
"233","2018-02-01",13.92
"234","2018-02-02",13.71
"235","2018-02-05",13.85
"236","2018-02-06",14.06
"237","2018-02-07",20.75
"238","2018-02-08",19.389999
"239","2018-02-09",18.799999
"240","2018-02-12",18.629999
"241","2018-02-13",18.58
"242","2018-02-14",19.559999
"243","2018-02-15",19.75
"244","2018-02-16",20.42
"245","2018-02-20",18.93
"246","2018-02-21",18.639999
"247","2018-02-22",17.51
"248","2018-02-23",17.450001
"249","2018-02-26",17.09
"250","2018-02-27",16.32
"251","2018-02-28",17.32
"252","2018-03-01",17.209999
"253","2018-03-02",18.01
"254","2018-03-05",18.25
"255","2018-03-06",18.01
"256","2018-03-07",18.02
"257","2018-03-08",17.65
"258","2018-03-09",17.879999
"259","2018-03-12",18.110001
"260","2018-03-13",17.51
"261","2018-03-14",17.85
"262","2018-03-15",17.200001
"263","2018-03-16",17.01
"264","2018-03-19",16.42
"265","2018-03-20",16
"266","2018-03-21",16.57
"267","2018-03-22",16.57
"268","2018-03-23",16.360001
"269","2018-03-26",16.25
"270","2018-03-27",16.200001
"271","2018-03-28",15.95
"272","2018-03-29",15.87
"273","2018-04-02",14.46
"274","2018-04-03",14.08
"275","2018-04-04",14.59
"276","2018-04-05",14.39
"277","2018-04-06",14.25
"278","2018-04-09",14.15
"279","2018-04-10",14.48
"280","2018-04-11",14.8
"281","2018-04-12",14.92
"282","2018-04-13",14.88
"283","2018-04-16",14.58
"284","2018-04-17",14.88
"285","2018-04-18",14.65
"286","2018-04-19",14.84
"287","2018-04-20",15.2
"288","2018-04-23",15.54
"289","2018-04-24",15.63
"290","2018-04-25",14.54
"291","2018-04-26",14.7
"292","2018-04-27",14.23
"293","2018-04-30",14.33
"294","2018-05-01",14.13
"295","2018-05-02",11.03
"296","2018-05-03",10.97
"297","2018-05-04",10.79
"298","2018-05-07",10.74
"299","2018-05-08",10.97
"300","2018-05-09",11.01
"301","2018-05-10",11.01
"302","2018-05-11",11.04
"303","2018-05-14",10.98
"304","2018-05-15",10.65
"305","2018-05-16",10.58
"306","2018-05-17",10.57
"307","2018-05-18",10.58
"308","2018-05-21",10.71
"309","2018-05-22",10.74
"310","2018-05-23",10.65
"311","2018-05-24",10.6
"312","2018-05-25",10.71
"313","2018-05-29",10.55
"314","2018-05-30",10.97
"315","2018-05-31",11.39
"316","2018-06-01",11.63
"317","2018-06-04",12.32
"318","2018-06-05",12.93
"319","2018-06-06",13.13
"320","2018-06-07",12.73
"321","2018-06-08",13.08
"322","2018-06-11",13.17
"323","2018-06-12",13.42
"324","2018-06-13",13.62
"325","2018-06-14",13.87
"326","2018-06-15",14.02
"327","2018-06-18",14.05
"328","2018-06-19",13.31
"329","2018-06-20",12.8
"330","2018-06-21",13.24
"331","2018-06-22",13.2
"332","2018-06-25",13.1
"333","2018-06-26",13
"334","2018-06-27",12.82
"335","2018-06-28",13.4
"336","2018-06-29",13.09
"337","2018-07-02",13.15
"338","2018-07-03",13.15
"339","2018-07-05",13.21
"340","2018-07-06",13.53
"341","2018-07-09",13.65
"342","2018-07-10",13.31
"343","2018-07-11",13.4
"344","2018-07-12",13.65
"345","2018-07-13",13.36
"346","2018-07-16",13.07
"347","2018-07-17",13.42
"348","2018-07-18",13.35
"349","2018-07-19",13.43
"350","2018-07-20",13.27
"351","2018-07-23",13.39
"352","2018-07-24",13.14
"353","2018-07-25",13.39
"354","2018-07-26",13.37
"355","2018-07-27",12.83
"356","2018-07-30",12.27
"357","2018-07-31",12.5
"358","2018-08-01",12.38
"359","2018-08-02",12.7
"360","2018-08-03",12.73
"361","2018-08-06",13.05
"362","2018-08-07",13.12
"363","2018-08-08",12.23
"364","2018-08-09",12.31
"365","2018-08-10",12.31
"366","2018-08-13",12.57
"367","2018-08-14",12.34
"368","2018-08-15",12.18
"369","2018-08-16",12.17
"370","2018-08-17",11.89
"371","2018-08-20",11.73
"372","2018-08-21",11.44
"373","2018-08-22",11.44
"374","2018-08-23",11.4
"375","2018-08-24",11.63
"376","2018-08-27",11.81
"377","2018-08-28",11.29
"378","2018-08-29",11.17
"379","2018-08-30",11.08
"380","2018-08-31",10.9
"381","2018-09-04",10.59
"382","2018-09-05",10.11
"383","2018-09-06",9.8
"384","2018-09-07",9.93
"385","2018-09-10",9.74
"386","2018-09-11",9.89
"387","2018-09-12",9.2
"388","2018-09-13",9.35
"389","2018-09-14",9.29
"390","2018-09-17",9.18
"391","2018-09-18",9.13
"392","2018-09-19",9.16
"393","2018-09-20",9.21
"394","2018-09-21",9.14
"395","2018-09-24",8.95
"396","2018-09-25",9.05
"397","2018-09-26",8.99
"398","2018-09-27",8.8
"399","2018-09-28",8.48
"400","2018-10-01",8.36
"401","2018-10-02",8.18
"402","2018-10-03",8.23
"403","2018-10-04",7.8
"404","2018-10-05",7.77
"405","2018-10-08",7.48
"406","2018-10-09",7
"407","2018-10-10",6.59
"408","2018-10-11",6.81
"409","2018-10-12",7.18
"410","2018-10-15",7.4
"411","2018-10-16",7.25
"412","2018-10-17",7.06
"413","2018-10-18",6.81
"414","2018-10-19",6.81
"415","2018-10-22",6.84
"416","2018-10-23",6.82
"417","2018-10-24",6.59
"418","2018-10-25",6.99
"419","2018-10-26",6.28
"420","2018-10-29",5.99
"421","2018-10-30",6.43
"422","2018-10-31",6.61
"423","2018-11-01",7.2
"424","2018-11-02",6.82
"425","2018-11-05",6.9
"426","2018-11-06",7.09
"427","2018-11-07",7.2
"428","2018-11-08",7.02
"429","2018-11-09",6.79
"430","2018-11-12",6.65
"431","2018-11-13",6.71
"432","2018-11-14",6.48
"433","2018-11-15",6.82
"434","2018-11-16",6.49
"435","2018-11-19",6.05
"436","2018-11-20",6.09
"437","2018-11-21",6.35
"438","2018-11-23",6.2
"439","2018-11-26",6.5
"440","2018-11-27",6.4
"441","2018-11-28",6.51
"442","2018-11-29",6.4
"443","2018-11-30",6.51
"444","2018-12-03",6.36
"445","2018-12-04",6.21
"446","2018-12-06",5.97
"447","2018-12-07",5.8
"448","2018-12-10",5.67
"449","2018-12-11",5.75
"450","2018-12-12",5.91
"451","2018-12-13",5.86
"452","2018-12-14",5.92
"453","2018-12-17",5.58
"454","2018-12-18",5.65
"455","2018-12-19",5.41
"456","2018-12-20",5.07
"457","2018-12-21",4.99
"458","2018-12-24",5.18
"459","2018-12-26",5.42
"460","2018-12-27",5.35
"461","2018-12-28",5.71
"462","2018-12-31",5.51
"463","2019-01-02",5.79
"464","2019-01-03",5.68
"465","2019-01-04",5.95
"466","2019-01-07",6.21
"467","2019-01-08",6.4
"468","2019-01-09",6.28
"469","2019-01-10",6.22
"470","2019-01-11",6.28
"471","2019-01-14",6.31
"472","2019-01-15",6.54
"473","2019-01-16",5.64
"474","2019-01-17",5.74
"475","2019-01-18",6.18
"476","2019-01-22",5.93
"477","2019-01-23",5.99
"478","2019-01-24",6.17
"479","2019-01-25",6.4
"480","2019-01-28",6.34
"481","2019-01-29",6.43
"482","2019-01-30",6.57
"483","2019-01-31",6.68
"484","2019-02-01",6.91
"485","2019-02-04",6.93
"486","2019-02-05",7.04
"487","2019-02-06",8.59
"488","2019-02-07",8.57
"489","2019-02-08",9.1
"490","2019-02-11",8.99
"491","2019-02-12",8.8
"492","2019-02-13",9.07
"493","2019-02-14",9.19
"494","2019-02-15",9.12
"495","2019-02-19",9.28
"496","2019-02-20",9.24
"497","2019-02-21",9.39
"498","2019-02-22",9.71
"499","2019-02-25",10.12
"500","2019-02-26",10.08
"501","2019-02-27",9.81
"502","2019-02-28",9.8
"503","2019-03-01",9.8
"504","2019-03-04",9.92
"505","2019-03-05",10.08
"506","2019-03-06",9.87
"507","2019-03-07",9.49
"508","2019-03-08",9.48
"509","2019-03-11",9.96
"510","2019-03-12",9.88
"511","2019-03-13",10.05
"512","2019-03-14",11.28
"513","2019-03-15",11.16
"514","2019-03-18",10.94
"515","2019-03-19",10.63
"516","2019-03-20",10.94
"517","2019-03-21",11.01
"518","2019-03-22",10.73
"519","2019-03-25",10.72
"520","2019-03-26",10.76
"521","2019-03-27",10.64
"522","2019-03-28",10.79
"523","2019-03-29",11.02
"524","2019-04-01",11.36
"525","2019-04-02",11.22
"526","2019-04-03",11.16
"527","2019-04-04",11.28
"528","2019-04-05",11.84
"529","2019-04-08",12.27
"530","2019-04-09",12.35
"531","2019-04-10",12.02
"532","2019-04-11",11.9
"533","2019-04-12",11.97
"534","2019-04-15",11.85
"535","2019-04-16",11.69
"536","2019-04-17",11.75
"537","2019-04-18",11.67
"538","2019-04-22",11.53
"539","2019-04-23",11.99
"540","2019-04-24",11.26
"541","2019-04-25",10.79
"542","2019-04-26",10.91
"543","2019-04-29",11.22
"544","2019-04-30",11.14
"545","2019-05-01",11.2
"546","2019-05-02",11.24
"547","2019-05-03",11.8
"548","2019-05-06",11.77
"549","2019-05-07",11.17
"550","2019-05-08",10.82
"551","2019-05-09",10.98
"552","2019-05-10",10.49
"553","2019-05-13",10.11
"554","2019-05-14",10.49
"555","2019-05-15",10.66
"556","2019-05-16",11.42
"557","2019-05-17",11.49
"558","2019-05-20",11.19
"559","2019-05-21",11.54
"560","2019-05-22",11.31
"561","2019-05-23",11.12
"562","2019-05-24",11.56
"563","2019-05-28",11.57
"564","2019-05-29",11.68
"565","2019-05-30",11.99
"566","2019-05-31",11.89
"567","2019-06-03",11.69
"568","2019-06-04",12.95
"569","2019-06-05",12.94
"570","2019-06-06",13.82
"571","2019-06-07",13.87
"572","2019-06-10",13.77
"573","2019-06-11",13.54
"574","2019-06-12",13.75
"575","2019-06-13",14.11
"576","2019-06-14",13.96
"577","2019-06-17",13.55
"578","2019-06-18",14.86
"579","2019-06-19",14.67
"580","2019-06-20",14.84
"581","2019-06-21",14.56
"582","2019-06-24",14.76
"583","2019-06-25",14.53
"584","2019-06-26",14.71
"585","2019-06-27",14.58
"586","2019-06-28",14.3
"587","2019-07-01",14.35
"588","2019-07-02",14.1
"589","2019-07-03",14.76
"590","2019-07-05",15.23
"591","2019-07-08",15.14
"592","2019-07-09",15.25
"593","2019-07-10",15.26
"594","2019-07-11",15.57
"595","2019-07-12",15.61
"596","2019-07-15",15.5
"597","2019-07-16",15
"598","2019-07-17",14.93
"599","2019-07-18",14.55
"600","2019-07-19",14.02
"601","2019-07-22",14.15
"602","2019-07-23",14.83
"603","2019-07-24",17.610001
"604","2019-07-25",17.690001
"605","2019-07-26",17.889999
"606","2019-07-29",17.5
"607","2019-07-30",16.93
"608","2019-07-31",16.799999
"609","2019-08-01",16.68
"610","2019-08-02",17.030001
"611","2019-08-05",16.459999
"612","2019-08-06",16.290001
"613","2019-08-07",15.91
"614","2019-08-08",16.76
"615","2019-08-09",16.98
"616","2019-08-12",16.809999
"617","2019-08-13",17
"618","2019-08-14",16.360001
"619","2019-08-15",15.99
"620","2019-08-16",15.98
"621","2019-08-19",16.16
"622","2019-08-20",16.08
"623","2019-08-21",16.139999
"624","2019-08-22",16.08
"625","2019-08-23",15.55
"626","2019-08-26",16.110001
"627","2019-08-27",15.51
"628","2019-08-28",15.55
"629","2019-08-29",15.78
"630","2019-08-30",15.83
"631","2019-09-03",15.93
"632","2019-09-04",15.8
"633","2019-09-05",15.87
"634","2019-09-06",16.620001
"635","2019-09-09",15.31
"636","2019-09-10",15.02
"637","2019-09-11",15.31
"638","2019-09-12",15.77
"639","2019-09-13",16
"640","2019-09-16",15.76
"641","2019-09-17",16.83
"642","2019-09-18",16.9
"643","2019-09-19",16.879999
"644","2019-09-20",17.040001
"645","2019-09-23",17.120001
"646","2019-09-24",17.040001
"647","2019-09-25",17.110001
"648","2019-09-26",17
"649","2019-09-27",16.02
"650","2019-09-30",15.8
"651","2019-10-01",15.52
"652","2019-10-02",14.8
"653","2019-10-03",14.3
"654","2019-10-04",14.52
"655","2019-10-07",14.47
"656","2019-10-08",14.15
"657","2019-10-09",14.21
"658","2019-10-10",14.08
"659","2019-10-11",14.16
"660","2019-10-14",13.76
"661","2019-10-15",14.09
"662","2019-10-16",13.67
"663","2019-10-17",13.78
"664","2019-10-18",13.52
"665","2019-10-21",14.58
"666","2019-10-22",14
"667","2019-10-23",13.18
"668","2019-10-24",13.52
"669","2019-10-25",13.96
"670","2019-10-28",14.68
"671","2019-10-29",14.64
"672","2019-10-30",14.86
"673","2019-10-31",15.06
"674","2019-11-01",15.18
"675","2019-11-04",15.35
"676","2019-11-05",14.83
"677","2019-11-06",14.41
"678","2019-11-07",14.16
"679","2019-11-08",14.19
"680","2019-11-11",14.39
"681","2019-11-12",14.38
"682","2019-11-13",14.47
"683","2019-11-14",14.37
"684","2019-11-15",13.94
"685","2019-11-18",14.69
"686","2019-11-19",15.16
"687","2019-11-20",15.31
"688","2019-11-21",15.08
"689","2019-11-22",15.26
"690","2019-11-25",15.5
"691","2019-11-26",15.46
"692","2019-11-27",15.35
"693","2019-11-29",15.25
"694","2019-12-02",14.6
"695","2019-12-03",14.92
"696","2019-12-04",15
"697","2019-12-05",14.68
"698","2019-12-06",14.74
"699","2019-12-09",14.23
"700","2019-12-10",14.09
"701","2019-12-11",14.23
"702","2019-12-12",14.45
"703","2019-12-13",15.09
"704","2019-12-16",15.11
"705","2019-12-17",15.1
"706","2019-12-18",15.11
"707","2019-12-19",15.46
"708","2019-12-20",15.55
"709","2019-12-23",15.49
"710","2019-12-24",15.61
"711","2019-12-26",15.97
"712","2019-12-27",16.030001
"713","2019-12-30",15.89
"714","2019-12-31",16.33
"715","2020-01-02",16.780001
"716","2020-01-03",16.75
"717","2020-01-06",16.780001
"718","2020-01-07",17.030001
"719","2020-01-08",16.67
"720","2020-01-09",17.360001
"721","2020-01-10",17.41
"722","2020-01-13",18
"723","2020-01-14",17.99
"724","2020-01-15",18.190001
"725","2020-01-16",18.25
"726","2020-01-17",19.110001
"727","2020-01-21",19
"728","2020-01-22",19.1
"729","2020-01-23",19.25
"730","2020-01-24",19.049999
"731","2020-01-27",18.620001
"732","2020-01-28",18.99
"733","2020-01-29",19.139999
"734","2020-01-30",18.879999
"735","2020-01-31",18.379999
"736","2020-02-03",18.23
"737","2020-02-04",18.98
"738","2020-02-05",16.190001
"739","2020-02-06",17
"740","2020-02-07",17.129999
"741","2020-02-10",17.6
"742","2020-02-11",17.610001
"743","2020-02-12",17.4
"744","2020-02-13",17.59
"745","2020-02-14",17.559999
"746","2020-02-18",17.17
"747","2020-02-19",17.200001
"748","2020-02-20",16.92
"749","2020-02-21",16.700001
"750","2020-02-24",16.15
"751","2020-02-25",15.89
"752","2020-02-26",15.67
"753","2020-02-27",14.66
"754","2020-02-28",14.17
"755","2020-03-02",14.39
"756","2020-03-03",13.55
"757","2020-03-04",13.63
"758","2020-03-05",13.85
"759","2020-03-06",13
"760","2020-03-09",11.45
"761","2020-03-10",11.99
"762","2020-03-11",10.81
"763","2020-03-12",10.42
"764","2020-03-13",11.35
"765","2020-03-16",9.06
"766","2020-03-17",8.91
"767","2020-03-18",8.37
"768","2020-03-19",9.47
"769","2020-03-20",10.09
"770","2020-03-23",10.65
"771","2020-03-24",11
"772","2020-03-25",11.23
"773","2020-03-26",11.95
"774","2020-03-27",12.18
"775","2020-03-30",11.85
"776","2020-03-31",11.89
"777","2020-04-01",11.21
"778","2020-04-02",11.27
"779","2020-04-03",11.06
"780","2020-04-06",12.16
"781","2020-04-07",12.1
"782","2020-04-08",13.22
"783","2020-04-09",13.61
"784","2020-04-13",13.54
"785","2020-04-14",13.78
"786","2020-04-15",13.58
"787","2020-04-16",13.02
"788","2020-04-17",12.98
"789","2020-04-20",12.92
"790","2020-04-21",12.44
"791","2020-04-22",17.01
"792","2020-04-23",16.059999
"793","2020-04-24",16
"794","2020-04-27",16.91
"795","2020-04-28",16.41
"796","2020-04-29",17.83
"797","2020-04-30",17.610001
"798","2020-05-01",16.790001
"799","2020-05-04",17.1
"800","2020-05-05",17.51
"801","2020-05-06",17.33
"802","2020-05-07",18.15
"803","2020-05-08",18.23
"804","2020-05-11",18.09
"805","2020-05-12",17.379999
"806","2020-05-13",16.77
"807","2020-05-14",16.93
"808","2020-05-15",17.1
"809","2020-05-18",17.49
"810","2020-05-19",17.48
"811","2020-05-20",18.23
"812","2020-05-21",17.549999
"813","2020-05-22",17.67
"814","2020-05-26",17.41
"815","2020-05-27",17
"816","2020-05-28",18.25
"817","2020-05-29",18.940001
"818","2020-06-01",19.549999
"819","2020-06-02",19.75
"820","2020-06-03",19.73
"821","2020-06-04",19.26
"822","2020-06-05",20.33
"823","2020-06-08",20.65
"824","2020-06-09",21.09
"825","2020-06-10",21.200001
"826","2020-06-11",19.709999
"827","2020-06-12",20.18
"828","2020-06-15",20.75
"829","2020-06-16",20.9
"830","2020-06-17",21.82
"831","2020-06-18",21.99
"832","2020-06-19",22.66
"833","2020-06-22",23.200001
"834","2020-06-23",23.67
"835","2020-06-24",23.629999
"836","2020-06-25",24.48
"837","2020-06-26",23.07
"838","2020-06-29",23.09
"839","2020-06-30",23.49
"840","2020-07-01",23.719999
"841","2020-07-02",23.219999
"842","2020-07-06",23.42
"843","2020-07-07",24.809999
"844","2020-07-08",26.41
"845","2020-07-09",25.940001
"846","2020-07-10",25.530001
"847","2020-07-13",24.27
"848","2020-07-14",23.74
"849","2020-07-15",24.540001
"850","2020-07-16",23.9
"851","2020-07-17",24.540001
"852","2020-07-20",25.27
"853","2020-07-21",24.74
"854","2020-07-22",23.200001
"855","2020-07-23",21.969999
"856","2020-07-24",22.15
"857","2020-07-27",22.84
"858","2020-07-28",22.59
"859","2020-07-29",22.9
"860","2020-07-30",22.41
"861","2020-07-31",22.42
"862","2020-08-03",21.219999
"863","2020-08-04",21.76
"864","2020-08-05",21.700001
"865","2020-08-06",21.35
"866","2020-08-07",21.58
"867","2020-08-10",22.02
"868","2020-08-11",21.6
"869","2020-08-12",21.860001
"870","2020-08-13",21.9
"871","2020-08-14",21.690001
"872","2020-08-17",21.790001
"873","2020-08-18",21.77
"874","2020-08-19",21.92
"875","2020-08-20",21.83
"876","2020-08-21",21.6
"877","2020-08-24",20.870001
"878","2020-08-25",21.120001
"879","2020-08-26",21.360001
"880","2020-08-27",21.74
"881","2020-08-28",22.309999
"882","2020-08-31",22.59
"883","2020-09-01",22.41
"884","2020-09-02",23.530001
"885","2020-09-03",23.200001
"886","2020-09-04",22.440001
"887","2020-09-08",22.690001
"888","2020-09-09",23.65
"889","2020-09-10",23.309999
"890","2020-09-11",24.190001
"891","2020-09-14",24.129999
"892","2020-09-15",24.469999
"893","2020-09-16",24.860001
"894","2020-09-17",24.299999
"895","2020-09-18",23.82
"896","2020-09-21",23.879999
"897","2020-09-22",25.469999
"898","2020-09-23",25.370001
"899","2020-09-24",24.32
"900","2020-09-25",24.690001
"901","2020-09-28",25.74
"902","2020-09-29",25.99
"903","2020-09-30",26.110001
"904","2020-10-01",26.780001
"905","2020-10-02",26.639999
"906","2020-10-05",27.540001
"907","2020-10-06",26.73
"908","2020-10-07",26.67
"909","2020-10-08",27.049999
"910","2020-10-09",27
"911","2020-10-12",26.959999
"912","2020-10-13",27
"913","2020-10-14",27.32
"914","2020-10-15",28.059999
"915","2020-10-16",27.83
"916","2020-10-19",28.66
"917","2020-10-20",28.450001
"918","2020-10-21",36.5
"919","2020-10-22",38.970001
"920","2020-10-23",43.169998
"921","2020-10-26",41.27
"922","2020-10-27",41.540001
"923","2020-10-28",42.860001
"924","2020-10-29",42.220001
"925","2020-10-30",39.389999
"926","2020-11-02",40.790001
"927","2020-11-03",41.169998
"928","2020-11-04",41.990002
"929","2020-11-05",41.549999
"930","2020-11-06",45.380001
"931","2020-11-09",41.099998
"932","2020-11-10",38.540001
"933","2020-11-11",38.459999
"934","2020-11-12",40.299999
"935","2020-11-13",40.43
"936","2020-11-16",39.080002
"937","2020-11-17",39.27
"938","2020-11-18",40.630001
"939","2020-11-19",42.290001
"940","2020-11-20",44.290001
"941","2020-11-23",45.259998
"942","2020-11-24",44.290001
"943","2020-11-25",45.560001
"944","2020-11-27",46.029999
