"","date","SBAC"
"289","2008-02-26",33.220001
"290","2008-02-27",32.470001
"291","2008-02-28",32.389999
"292","2008-02-29",31.049999
"293","2008-03-03",30.219999
"294","2008-03-04",29.24
"295","2008-03-05",29.6
"296","2008-03-06",28.719999
"297","2008-03-07",28.35
"298","2008-03-10",27.15
"299","2008-03-11",28.57
"300","2008-03-12",28.35
"301","2008-03-13",29.15
"302","2008-03-14",28.1
"303","2008-03-17",27.219999
"304","2008-03-18",28.709999
"305","2008-03-19",28.02
"306","2008-03-20",28.4
"307","2008-03-24",29.77
"308","2008-03-25",30.360001
"309","2008-03-26",31.209999
"310","2008-03-27",31.27
"311","2008-03-28",30.1
"312","2008-03-31",29.83
"313","2008-04-01",30.049999
"314","2008-04-02",31.209999
"315","2008-04-03",31.540001
"316","2008-04-04",31.02
"317","2008-04-07",30.66
"318","2008-04-08",31.09
"319","2008-04-09",29.9
"320","2008-04-10",30.040001
"321","2008-04-11",29.57
"322","2008-04-14",29.370001
"323","2008-04-15",30.25
"324","2008-04-16",30.799999
"325","2008-04-17",30.41
"326","2008-04-18",31.549999
"327","2008-04-21",31.83
"328","2008-04-22",31.41
"329","2008-04-23",31.73
"330","2008-04-24",32.740002
"331","2008-04-25",33.150002
"332","2008-04-28",33.130001
"333","2008-04-29",32.93
"334","2008-04-30",32.34
"335","2008-05-01",33.509998
"336","2008-05-02",33.43
"337","2008-05-05",33.220001
"338","2008-05-06",34.490002
"339","2008-05-07",34.400002
"340","2008-05-08",34.240002
"341","2008-05-09",33.970001
"342","2008-05-12",34.549999
"343","2008-05-13",35
"344","2008-05-14",35.060001
"345","2008-05-15",35.240002
"346","2008-05-16",35.77
"347","2008-05-19",36.57
"348","2008-05-20",36.09
"349","2008-05-21",35.82
"350","2008-05-22",35.759998
"351","2008-05-23",35.639999
"352","2008-05-27",36.07
"353","2008-05-28",36.52
"354","2008-05-29",37.040001
"355","2008-05-30",37.220001
"356","2008-06-02",37.389999
"357","2008-06-03",37.540001
"358","2008-06-04",36.700001
"359","2008-06-05",35.950001
"360","2008-06-06",34.290001
"361","2008-06-09",34.68
"362","2008-06-10",35.860001
"363","2008-06-11",34.950001
"364","2008-06-12",35.310001
"365","2008-06-13",35.84
"366","2008-06-16",37.02
"367","2008-06-17",37.84
"368","2008-06-18",37.02
"369","2008-06-19",37.57
"370","2008-06-20",36.740002
"371","2008-06-23",35.970001
"372","2008-06-24",35.209999
"373","2008-06-25",35.93
"374","2008-06-26",34.98
"375","2008-06-27",35.110001
"376","2008-06-30",36.009998
"377","2008-07-01",33.869999
"378","2008-07-02",32.869999
"379","2008-07-03",33.970001
"380","2008-07-07",33.759998
"381","2008-07-08",34.950001
"382","2008-07-09",34.509998
"383","2008-07-10",34.369999
"384","2008-07-11",34.330002
"385","2008-07-14",34.349998
"386","2008-07-15",34.799999
"387","2008-07-16",34.939999
"388","2008-07-17",34.290001
"389","2008-07-18",34.919998
"390","2008-07-21",35.080002
"391","2008-07-22",36.02
"392","2008-07-23",36.279999
"393","2008-07-24",35.130001
"394","2008-07-25",36.889999
"395","2008-07-28",36.23
"396","2008-07-29",37.130001
"397","2008-07-30",37.75
"398","2008-07-31",37.889999
"399","2008-08-01",37.68
"400","2008-08-04",34.880001
"401","2008-08-05",35.099998
"402","2008-08-06",35.27
"403","2008-08-07",34.66
"404","2008-08-08",34.990002
"405","2008-08-11",35.439999
"406","2008-08-12",34.919998
"407","2008-08-13",34.540001
"408","2008-08-14",34.779999
"409","2008-08-15",35.150002
"410","2008-08-18",34.419998
"411","2008-08-19",33.389999
"412","2008-08-20",33.439999
"413","2008-08-21",34.209999
"414","2008-08-22",34.68
"415","2008-08-25",33.900002
"416","2008-08-26",34.16
"417","2008-08-27",33.959999
"418","2008-08-28",35.139999
"419","2008-08-29",34.93
"420","2008-09-02",34.900002
"421","2008-09-03",34
"422","2008-09-04",32.970001
"423","2008-09-05",32.139999
"424","2008-09-08",32.290001
"425","2008-09-09",31.23
"426","2008-09-10",32.349998
"427","2008-09-11",31.41
"428","2008-09-12",31.09
"429","2008-09-15",29.620001
"430","2008-09-16",28.75
"431","2008-09-17",26.879999
"432","2008-09-18",27.559999
"433","2008-09-19",30.43
"434","2008-09-22",28.790001
"435","2008-09-23",27.700001
"436","2008-09-24",26.799999
"437","2008-09-25",26.799999
"438","2008-09-26",27.66
"439","2008-09-29",23.799999
"440","2008-09-30",25.870001
"441","2008-10-01",24.91
"442","2008-10-02",21.27
"443","2008-10-03",20.469999
"444","2008-10-06",18.219999
"445","2008-10-07",16.48
"446","2008-10-08",16.09
"447","2008-10-09",13.34
"448","2008-10-10",14.41
"449","2008-10-13",18.1
"450","2008-10-14",18.24
"451","2008-10-15",15.8
"452","2008-10-16",16.620001
"453","2008-10-17",18.16
"454","2008-10-20",18.860001
"455","2008-10-21",18.25
"456","2008-10-22",18.120001
"457","2008-10-23",17.049999
"458","2008-10-24",15.75
"459","2008-10-27",15.69
"460","2008-10-28",17.27
"461","2008-10-29",19.35
"462","2008-10-30",20.469999
"463","2008-10-31",20.99
"464","2008-11-03",20.969999
"465","2008-11-04",20.68
"466","2008-11-05",19.1
"467","2008-11-06",17.93
"468","2008-11-07",18.32
"469","2008-11-10",18.040001
"470","2008-11-11",16.950001
"471","2008-11-12",14.44
"472","2008-11-13",15.82
"473","2008-11-14",15.5
"474","2008-11-17",14.87
"475","2008-11-18",14.17
"476","2008-11-19",12.32
"477","2008-11-20",10.64
"478","2008-11-21",10.8
"479","2008-11-24",12.6
"480","2008-11-25",13.47
"481","2008-11-26",14.72
"482","2008-11-28",15.79
"483","2008-12-01",13.55
"484","2008-12-02",13.94
"485","2008-12-03",14.36
"486","2008-12-04",14.06
"487","2008-12-05",15.63
"488","2008-12-08",16.629999
"489","2008-12-09",16.059999
"490","2008-12-10",16.91
"491","2008-12-11",16.139999
"492","2008-12-12",16.290001
"493","2008-12-15",15.33
"494","2008-12-16",16.290001
"495","2008-12-17",16.5
"496","2008-12-18",16.65
"497","2008-12-19",16.27
"498","2008-12-22",15.31
"499","2008-12-23",15.21
"500","2008-12-24",15.3
"501","2008-12-26",15.3
"502","2008-12-29",15.07
"503","2008-12-30",15.59
"504","2008-12-31",16.32
"505","2009-01-02",17.690001
"506","2009-01-05",18.25
"507","2009-01-06",19.469999
"508","2009-01-07",18.91
"509","2009-01-08",19.41
"510","2009-01-09",18.6
"511","2009-01-12",17.790001
"512","2009-01-13",18.129999
"513","2009-01-14",17.299999
"514","2009-01-15",17.549999
"515","2009-01-16",18.450001
"516","2009-01-20",17.030001
"517","2009-01-21",18.59
"518","2009-01-22",19.1
"519","2009-01-23",18.690001
"520","2009-01-26",19.049999
"521","2009-01-27",19.17
"522","2009-01-28",20.91
"523","2009-01-29",20.49
"524","2009-01-30",19.9
"525","2009-02-02",20.139999
"526","2009-02-03",20.43
"527","2009-02-04",19.870001
"528","2009-02-05",20.219999
"529","2009-02-06",21.459999
"530","2009-02-09",21.559999
"531","2009-02-10",20.33
"532","2009-02-11",20.15
"533","2009-02-12",19.99
"534","2009-02-13",20.02
"535","2009-02-17",18.459999
"536","2009-02-18",17.969999
"537","2009-02-19",18.120001
"538","2009-02-20",18.799999
"539","2009-02-23",18.309999
"540","2009-02-24",19.65
"541","2009-02-25",19.799999
"542","2009-02-26",20.190001
"543","2009-02-27",20.780001
"544","2009-03-02",19.67
"545","2009-03-03",19.17
"546","2009-03-04",20.67
"547","2009-03-05",19.68
"548","2009-03-06",19.99
"549","2009-03-09",19.83
"550","2009-03-10",23
"551","2009-03-11",23.379999
"552","2009-03-12",23.860001
"553","2009-03-13",23.190001
"554","2009-03-16",22.309999
"555","2009-03-17",23.02
"556","2009-03-18",23.35
"557","2009-03-19",23.17
"558","2009-03-20",22.4
"559","2009-03-23",24
"560","2009-03-24",23.57
"561","2009-03-25",23.5
"562","2009-03-26",24.040001
"563","2009-03-27",23.9
"564","2009-03-30",22.93
"565","2009-03-31",23.299999
"566","2009-04-01",24.379999
"567","2009-04-02",26.469999
"568","2009-04-03",26.92
"569","2009-04-06",25.969999
"570","2009-04-07",24.860001
"571","2009-04-08",25.92
"572","2009-04-09",27
"573","2009-04-13",26.209999
"574","2009-04-14",25.040001
"575","2009-04-15",26.120001
"576","2009-04-16",26.690001
"577","2009-04-17",26.41
"578","2009-04-20",24.799999
"579","2009-04-21",25.030001
"580","2009-04-22",24.83
"581","2009-04-23",25.059999
"582","2009-04-24",25.309999
"583","2009-04-27",25.09
"584","2009-04-28",24.02
"585","2009-04-29",24.780001
"586","2009-04-30",25.200001
"587","2009-05-01",24.99
"588","2009-05-04",25
"589","2009-05-05",25.23
"590","2009-05-06",25.450001
"591","2009-05-07",24.379999
"592","2009-05-08",24.440001
"593","2009-05-11",24.18
"594","2009-05-12",23.190001
"595","2009-05-13",22.59
"596","2009-05-14",22.719999
"597","2009-05-15",22.200001
"598","2009-05-18",24.01
"599","2009-05-19",24.25
"600","2009-05-20",23.799999
"601","2009-05-21",23.59
"602","2009-05-22",23.469999
"603","2009-05-26",24.83
"604","2009-05-27",24.870001
"605","2009-05-28",25.6
"606","2009-05-29",25.57
"607","2009-06-01",25.540001
"608","2009-06-02",25.129999
"609","2009-06-03",24.440001
"610","2009-06-04",24.219999
"611","2009-06-05",24.309999
"612","2009-06-08",23.92
"613","2009-06-09",24
"614","2009-06-10",23.360001
"615","2009-06-11",23.68
"616","2009-06-12",24.059999
"617","2009-06-15",23.450001
"618","2009-06-16",23
"619","2009-06-17",22.73
"620","2009-06-18",22.940001
"621","2009-06-19",23.18
"622","2009-06-22",22.4
"623","2009-06-23",22.74
"624","2009-06-24",23.790001
"625","2009-06-25",24.33
"626","2009-06-26",24.93
"627","2009-06-29",24.889999
"628","2009-06-30",24.540001
"629","2009-07-01",24.41
"630","2009-07-02",23.68
"631","2009-07-06",22.9
"632","2009-07-07",22.73
"633","2009-07-08",22.639999
"634","2009-07-09",23.299999
"635","2009-07-10",23.49
"636","2009-07-13",23.83
"637","2009-07-14",24.059999
"638","2009-07-15",25.030001
"639","2009-07-16",25.33
"640","2009-07-17",25.35
"641","2009-07-20",26.02
"642","2009-07-21",26.139999
"643","2009-07-22",26.309999
"644","2009-07-23",26.91
"645","2009-07-24",26.67
"646","2009-07-27",26.690001
"647","2009-07-28",26.780001
"648","2009-07-29",25.440001
"649","2009-07-30",26.059999
"650","2009-07-31",26.09
"651","2009-08-03",26.530001
"652","2009-08-04",26.450001
"653","2009-08-05",25.98
"654","2009-08-06",25.379999
"655","2009-08-07",25.25
"656","2009-08-10",25
"657","2009-08-11",25.059999
"658","2009-08-12",25.190001
"659","2009-08-13",25.09
"660","2009-08-14",24.83
"661","2009-08-17",23.98
"662","2009-08-18",24.290001
"663","2009-08-19",24.73
"664","2009-08-20",25.16
"665","2009-08-21",24.639999
"666","2009-08-24",24.549999
"667","2009-08-25",24.559999
"668","2009-08-26",24.67
"669","2009-08-27",24.639999
"670","2009-08-28",25.059999
"671","2009-08-31",24.110001
"672","2009-09-01",23.469999
"673","2009-09-02",23.43
"674","2009-09-03",24.139999
"675","2009-09-04",24.540001
"676","2009-09-08",25.01
"677","2009-09-09",25.030001
"678","2009-09-10",25.59
"679","2009-09-11",26.440001
"680","2009-09-14",25.75
"681","2009-09-15",26.4
"682","2009-09-16",27.23
"683","2009-09-17",27.33
"684","2009-09-18",27.709999
"685","2009-09-21",27.969999
"686","2009-09-22",27.93
"687","2009-09-23",27.200001
"688","2009-09-24",26.75
"689","2009-09-25",27.1
"690","2009-09-28",27.5
"691","2009-09-29",27.469999
"692","2009-09-30",27.030001
"693","2009-10-01",26.33
"694","2009-10-02",25.940001
"695","2009-10-05",26.93
"696","2009-10-06",27.690001
"697","2009-10-07",27.65
"698","2009-10-08",27.700001
"699","2009-10-09",28.18
"700","2009-10-12",28.5
"701","2009-10-13",28.42
"702","2009-10-14",29.440001
"703","2009-10-15",31.35
"704","2009-10-16",31.139999
"705","2009-10-19",31.469999
"706","2009-10-20",31.08
"707","2009-10-21",30.469999
"708","2009-10-22",30.940001
"709","2009-10-23",30.58
"710","2009-10-26",30.360001
"711","2009-10-27",29.360001
"712","2009-10-28",28.860001
"713","2009-10-29",29.379999
"714","2009-10-30",28.209999
"715","2009-11-02",27.959999
"716","2009-11-03",28.969999
"717","2009-11-04",28.6
"718","2009-11-05",29.5
"719","2009-11-06",29.93
"720","2009-11-09",31.129999
"721","2009-11-10",31.18
"722","2009-11-11",32.130001
"723","2009-11-12",30.959999
"724","2009-11-13",31.360001
"725","2009-11-16",31.99
"726","2009-11-17",32.59
"727","2009-11-18",32.029999
"728","2009-11-19",31.700001
"729","2009-11-20",31.73
"730","2009-11-23",31.65
"731","2009-11-24",31.23
"732","2009-11-25",31.389999
"733","2009-11-27",31.629999
"734","2009-11-30",32.040001
"735","2009-12-01",32.619999
"736","2009-12-02",32.959999
"737","2009-12-03",32.540001
"738","2009-12-04",32.869999
"739","2009-12-07",32.549999
"740","2009-12-08",31.950001
"741","2009-12-09",31.879999
"742","2009-12-10",32.790001
"743","2009-12-11",32.900002
"744","2009-12-14",33.099998
"745","2009-12-15",33.049999
"746","2009-12-16",33.509998
"747","2009-12-17",33.68
"748","2009-12-18",34.07
"749","2009-12-21",34.630001
"750","2009-12-22",35.5
"751","2009-12-23",34.689999
"752","2009-12-24",35.119999
"753","2009-12-28",34.959999
"754","2009-12-29",34.549999
"755","2009-12-30",34.32
"756","2009-12-31",34.16
"757","2010-01-04",35.169998
"758","2010-01-05",36.009998
"759","2010-01-06",35.939999
"760","2010-01-07",36.450001
"761","2010-01-08",36.490002
"762","2010-01-11",36.740002
"763","2010-01-12",35.330002
"764","2010-01-13",36.279999
"765","2010-01-14",36.41
"766","2010-01-15",36.650002
"767","2010-01-19",36.720001
"768","2010-01-20",36.310001
"769","2010-01-21",36.130001
"770","2010-01-22",34.5
"771","2010-01-25",34.689999
"772","2010-01-26",34.25
"773","2010-01-27",34.57
"774","2010-01-28",33.689999
"775","2010-01-29",33.09
"776","2010-02-01",34.060001
"777","2010-02-02",34.060001
"778","2010-02-03",33.16
"779","2010-02-04",31.82
"780","2010-02-05",31.790001
"781","2010-02-08",32.18
"782","2010-02-09",32.970001
"783","2010-02-10",33.240002
"784","2010-02-11",33.810001
"785","2010-02-12",33.950001
"786","2010-02-16",34.330002
"787","2010-02-17",34.330002
"788","2010-02-18",34.450001
"789","2010-02-19",34.779999
"790","2010-02-22",34.220001
"791","2010-02-23",34.380001
"792","2010-02-24",34.889999
"793","2010-02-25",35.439999
"794","2010-02-26",35.360001
"795","2010-03-01",35.540001
"796","2010-03-02",35.419998
"797","2010-03-03",35.650002
"798","2010-03-04",35.709999
"799","2010-03-05",35.720001
"800","2010-03-08",35.349998
"801","2010-03-09",36.259998
"802","2010-03-10",36.669998
"803","2010-03-11",36.490002
"804","2010-03-12",36.259998
"805","2010-03-15",35.610001
"806","2010-03-16",36.380001
"807","2010-03-17",36.34
"808","2010-03-18",35.900002
"809","2010-03-19",35.27
"810","2010-03-22",35.790001
"811","2010-03-23",36.299999
"812","2010-03-24",35.689999
"813","2010-03-25",34.810001
"814","2010-03-26",34.830002
"815","2010-03-29",35.630001
"816","2010-03-30",36.25
"817","2010-03-31",36.07
"818","2010-04-01",36.619999
"819","2010-04-05",36.970001
"820","2010-04-06",36.619999
"821","2010-04-07",35.830002
"822","2010-04-08",35.93
"823","2010-04-09",36.240002
"824","2010-04-12",36.169998
"825","2010-04-13",35.549999
"826","2010-04-14",35.389999
"827","2010-04-15",35.099998
"828","2010-04-16",34.82
"829","2010-04-19",34.25
"830","2010-04-20",35.18
"831","2010-04-21",35.349998
"832","2010-04-22",35.790001
"833","2010-04-23",35.759998
"834","2010-04-26",35.799999
"835","2010-04-27",35.209999
"836","2010-04-28",34.75
"837","2010-04-29",35.5
"838","2010-04-30",35.34
"839","2010-05-03",35.799999
"840","2010-05-04",34.73
"841","2010-05-05",33.68
"842","2010-05-06",32.810001
"843","2010-05-07",32.610001
"844","2010-05-10",33.779999
"845","2010-05-11",33.419998
"846","2010-05-12",34.110001
"847","2010-05-13",34.290001
"848","2010-05-14",33.98
"849","2010-05-17",33.970001
"850","2010-05-18",33.580002
"851","2010-05-19",32.84
"852","2010-05-20",31.540001
"853","2010-05-21",32.029999
"854","2010-05-24",31.66
"855","2010-05-25",31.9
"856","2010-05-26",32.330002
"857","2010-05-27",33.740002
"858","2010-05-28",33.029999
"859","2010-06-01",32.099998
"860","2010-06-02",33.18
"861","2010-06-03",34.299999
"862","2010-06-04",32.790001
"863","2010-06-07",32.439999
"864","2010-06-08",32.259998
"865","2010-06-09",32.200001
"866","2010-06-10",33.970001
"867","2010-06-11",34.959999
"868","2010-06-14",34.599998
"869","2010-06-15",35.59
"870","2010-06-16",35.369999
"871","2010-06-17",35.07
"872","2010-06-18",35.330002
"873","2010-06-21",35.139999
"874","2010-06-22",34.630001
"875","2010-06-23",35.07
"876","2010-06-24",34.419998
"877","2010-06-25",34.759998
"878","2010-06-28",35.189999
"879","2010-06-29",34.060001
"880","2010-06-30",34.009998
"881","2010-07-01",33.450001
"882","2010-07-02",33.23
"883","2010-07-06",33.5
"884","2010-07-07",35.119999
"885","2010-07-08",35.669998
"886","2010-07-09",35.349998
"887","2010-07-12",34.43
"888","2010-07-13",34.860001
"889","2010-07-14",35.07
"890","2010-07-15",34.91
"891","2010-07-16",34.009998
"892","2010-07-19",34.299999
"893","2010-07-20",35.900002
"894","2010-07-21",35.48
"895","2010-07-22",35.810001
"896","2010-07-23",36.419998
"897","2010-07-26",36.040001
"898","2010-07-27",35.5
"899","2010-07-28",35.529999
"900","2010-07-29",35.34
"901","2010-07-30",36.18
"902","2010-08-02",37.150002
"903","2010-08-03",36.029999
"904","2010-08-04",36.68
"905","2010-08-05",36.599998
"906","2010-08-06",35.990002
"907","2010-08-09",36.299999
"908","2010-08-10",36.400002
"909","2010-08-11",35.509998
"910","2010-08-12",35.82
"911","2010-08-13",36
"912","2010-08-16",36.189999
"913","2010-08-17",36.950001
"914","2010-08-18",36.990002
"915","2010-08-19",36.549999
"916","2010-08-20",36.73
"917","2010-08-23",36.779999
"918","2010-08-24",36.259998
"919","2010-08-25",36.740002
"920","2010-08-26",36.540001
"921","2010-08-27",36.599998
"922","2010-08-30",35.689999
"923","2010-08-31",35.799999
"924","2010-09-01",36
"925","2010-09-02",36.209999
"926","2010-09-03",36.889999
"927","2010-09-07",37.279999
"928","2010-09-08",37.75
"929","2010-09-09",37.57
"930","2010-09-10",38.139999
"931","2010-09-13",38.580002
"932","2010-09-14",38.200001
"933","2010-09-15",38.439999
"934","2010-09-16",37.860001
"935","2010-09-17",38.150002
"936","2010-09-20",38.98
"937","2010-09-21",39.34
"938","2010-09-22",38.880001
"939","2010-09-23",38.93
"940","2010-09-24",39.849998
"941","2010-09-27",39.400002
"942","2010-09-28",39.939999
"943","2010-09-29",40.299999
"944","2010-09-30",40.299999
"945","2010-10-01",40.279999
"946","2010-10-04",40.220001
"947","2010-10-05",40.77
"948","2010-10-06",40.529999
"949","2010-10-07",40.810001
"950","2010-10-08",40.959999
"951","2010-10-11",40.880001
"952","2010-10-12",40.720001
"953","2010-10-13",40.93
"954","2010-10-14",40.540001
"955","2010-10-15",39.889999
"956","2010-10-18",39.490002
"957","2010-10-19",39.119999
"958","2010-10-20",39.5
"959","2010-10-21",38.959999
"960","2010-10-22",39
"961","2010-10-25",39.25
"962","2010-10-26",39.48
