"","date","YY"
"137","2013-06-10",30
"138","2013-06-11",28.799999
"139","2013-06-12",28.719999
"140","2013-06-13",28.889999
"141","2013-06-14",28.48
"142","2013-06-17",28.68
"143","2013-06-18",28.940001
"144","2013-06-19",26.549999
"145","2013-06-20",26.860001
"146","2013-06-21",27.58
"147","2013-06-24",23.99
"148","2013-06-25",25.01
"149","2013-06-26",26.48
"150","2013-06-27",26.860001
"151","2013-06-28",26.83
"152","2013-07-01",28.700001
"153","2013-07-02",28.18
"154","2013-07-03",28.43
"155","2013-07-05",28.92
"156","2013-07-08",28.5
"157","2013-07-09",29.98
"158","2013-07-10",29.68
"159","2013-07-11",32.970001
"160","2013-07-12",33.41
"161","2013-07-15",37.34
"162","2013-07-16",34.619999
"163","2013-07-17",34.02
"164","2013-07-18",35.099998
"165","2013-07-19",36.18
"166","2013-07-22",36.27
"167","2013-07-23",35.509998
"168","2013-07-24",35.419998
"169","2013-07-25",39.349998
"170","2013-07-26",41.389999
"171","2013-07-29",41.990002
"172","2013-07-30",40.360001
"173","2013-07-31",43.689999
"174","2013-08-01",41.84
"175","2013-08-02",41.799999
"176","2013-08-05",44.290001
"177","2013-08-06",42.310001
"178","2013-08-07",40.669998
"179","2013-08-08",41.990002
"180","2013-08-09",41.599998
"181","2013-08-12",40.889999
"182","2013-08-13",41.740002
"183","2013-08-14",42.009998
"184","2013-08-15",38.57
"185","2013-08-16",39.369999
"186","2013-08-19",40.639999
"187","2013-08-20",40.689999
"188","2013-08-21",39.43
"189","2013-08-22",37.18
"190","2013-08-23",38.77
"191","2013-08-26",41.630001
"192","2013-08-27",39.189999
"193","2013-08-28",39.330002
"194","2013-08-29",39.709999
"195","2013-08-30",39.459999
"196","2013-09-03",40.299999
"197","2013-09-04",40.91
"198","2013-09-05",43.700001
"199","2013-09-06",42.889999
"200","2013-09-09",46.490002
"201","2013-09-10",48.880001
"202","2013-09-11",46.68
"203","2013-09-12",47.290001
"204","2013-09-13",45.959999
"205","2013-09-16",45.799999
"206","2013-09-17",47.049999
"207","2013-09-18",48.099998
"208","2013-09-19",50.07
"209","2013-09-20",48.939999
"210","2013-09-23",46.59
"211","2013-09-24",46.07
"212","2013-09-25",46.689999
"213","2013-09-26",48.900002
"214","2013-09-27",48.220001
"215","2013-09-30",46.779999
"216","2013-10-01",48.09
"217","2013-10-02",50.470001
"218","2013-10-03",48.400002
"219","2013-10-04",49.720001
"220","2013-10-07",49.09
"221","2013-10-08",41.709999
"222","2013-10-09",43.93
"223","2013-10-10",47.009998
"224","2013-10-11",50
"225","2013-10-14",50.080002
"226","2013-10-15",50.439999
"227","2013-10-16",52.610001
"228","2013-10-17",53.330002
"229","2013-10-18",54.98
"230","2013-10-21",53.389999
"231","2013-10-22",50.939999
"232","2013-10-23",48.130001
"233","2013-10-24",49.18
"234","2013-10-25",46.220001
"235","2013-10-28",43.099998
"236","2013-10-29",49.779999
"237","2013-10-30",47.5
"238","2013-10-31",49.169998
"239","2013-11-01",49.75
"240","2013-11-04",54.549999
"241","2013-11-05",53.889999
"242","2013-11-06",48.009998
"243","2013-11-07",47.73
"244","2013-11-08",47.470001
"245","2013-11-11",49.029999
"246","2013-11-12",49.279999
"247","2013-11-13",54
"248","2013-11-14",52.68
"249","2013-11-15",54.139999
"250","2013-11-18",52.060001
"251","2013-11-19",50.07
"252","2013-11-20",51.009998
"253","2013-11-21",51.720001
"254","2013-11-22",50.279999
"255","2013-11-25",47.310001
"256","2013-11-26",49.299999
"257","2013-11-27",50
"258","2013-11-29",50.380001
"259","2013-12-02",51.98
"260","2013-12-03",51.279999
"261","2013-12-04",51.389999
"262","2013-12-05",51.700001
"263","2013-12-06",49.529999
"264","2013-12-09",50.060001
"265","2013-12-10",50.150002
"266","2013-12-11",49.009998
"267","2013-12-12",49.799999
"268","2013-12-13",49.900002
"269","2013-12-16",48.080002
"270","2013-12-17",49.110001
"271","2013-12-18",47.849998
"272","2013-12-19",48.189999
"273","2013-12-20",49.080002
"274","2013-12-23",50.049999
"275","2013-12-24",49.990002
"276","2013-12-26",48.959999
"277","2013-12-27",50.450001
"278","2013-12-30",49.75
"279","2013-12-31",50.279999
"280","2014-01-02",52.459999
"281","2014-01-03",58.02
"282","2014-01-06",57.34
"283","2014-01-07",62.18
"284","2014-01-08",63.380001
"285","2014-01-09",60.959999
"286","2014-01-10",64.400002
"287","2014-01-13",62.77
"288","2014-01-14",67
"289","2014-01-15",70.440002
"290","2014-01-16",71.449997
"291","2014-01-17",71.400002
"292","2014-01-21",67.540001
"293","2014-01-22",68.889999
"294","2014-01-23",63.77
"295","2014-01-24",59.790001
"296","2014-01-27",56.990002
"297","2014-01-28",65.279999
"298","2014-01-29",63.779999
"299","2014-01-30",64.279999
"300","2014-01-31",63.299999
"301","2014-02-03",62.459999
"302","2014-02-04",61.349998
"303","2014-02-05",58.900002
"304","2014-02-06",59.869999
"305","2014-02-07",65.029999
"306","2014-02-10",64.959999
"307","2014-02-11",64.25
"308","2014-02-12",66.099998
"309","2014-02-13",68.290001
"310","2014-02-14",67.139999
"311","2014-02-18",70.32
"312","2014-02-19",68.029999
"313","2014-02-20",68.660004
"314","2014-02-21",67.989998
"315","2014-02-24",67.910004
"316","2014-02-25",70.830002
"317","2014-02-26",74.830002
"318","2014-02-27",75
"319","2014-02-28",75.290001
"320","2014-03-03",75.889999
"321","2014-03-04",87.18
"322","2014-03-05",84.389999
"323","2014-03-06",89.699997
"324","2014-03-07",88.269997
"325","2014-03-10",84.459999
"326","2014-03-11",81.410004
"327","2014-03-12",82.279999
"328","2014-03-13",81.199997
"329","2014-03-14",81.410004
"330","2014-03-17",81.489998
"331","2014-03-18",82
"332","2014-03-19",79.690002
"333","2014-03-20",77.019997
"334","2014-03-21",77.660004
"335","2014-03-24",74.349998
"336","2014-03-25",77.019997
"337","2014-03-26",73.809998
"338","2014-03-27",71.010002
"339","2014-03-28",73.599998
"340","2014-03-31",76.360001
"341","2014-04-01",81.839996
"342","2014-04-02",79.190002
"343","2014-04-03",73.559998
"344","2014-04-04",68.650002
"345","2014-04-07",64.519997
"346","2014-04-08",69.150002
"347","2014-04-09",73.559998
"348","2014-04-10",68.110001
"349","2014-04-11",65.160004
"350","2014-04-14",66.599998
"351","2014-04-15",63.639999
"352","2014-04-16",64.970001
"353","2014-04-17",67.150002
"354","2014-04-21",68.879997
"355","2014-04-22",71.489998
"356","2014-04-23",68.57
"357","2014-04-24",64.800003
"358","2014-04-25",63.209999
"359","2014-04-28",58.369999
"360","2014-04-29",59.779999
"361","2014-04-30",57.360001
"362","2014-05-01",60.220001
"363","2014-05-02",60.619999
"364","2014-05-05",61.959999
"365","2014-05-06",56.779999
"366","2014-05-07",53.330002
"367","2014-05-08",52.049999
"368","2014-05-09",52.849998
"369","2014-05-12",56.669998
"370","2014-05-13",54.59
"371","2014-05-14",55.43
"372","2014-05-15",54.689999
"373","2014-05-16",53.98
"374","2014-05-19",56.439999
"375","2014-05-20",55.950001
"376","2014-05-21",56
"377","2014-05-22",62.23
"378","2014-05-23",63.369999
"379","2014-05-27",61.619999
"380","2014-05-28",63.689999
"381","2014-05-29",65.150002
"382","2014-05-30",65.110001
"383","2014-06-02",63.639999
"384","2014-06-03",63.439999
"385","2014-06-04",64.599998
"386","2014-06-05",65.410004
"387","2014-06-06",65.220001
"388","2014-06-09",67.25
"389","2014-06-10",65.959999
"390","2014-06-11",67.720001
"391","2014-06-12",69.519997
"392","2014-06-13",69.760002
"393","2014-06-16",70.07
"394","2014-06-17",75.169998
"395","2014-06-18",73.389999
"396","2014-06-19",70.910004
"397","2014-06-20",71.120003
"398","2014-06-23",72.330002
"399","2014-06-24",72.470001
"400","2014-06-25",74.029999
"401","2014-06-26",74.489998
"402","2014-06-27",74.650002
"403","2014-06-30",75.5
"404","2014-07-01",77.410004
"405","2014-07-02",76.599998
"406","2014-07-03",75.879997
"407","2014-07-07",75.099998
"408","2014-07-08",71.050003
"409","2014-07-09",71.830002
"410","2014-07-10",70.529999
"411","2014-07-11",71.57
"412","2014-07-14",72.339996
"413","2014-07-15",73.040001
"414","2014-07-16",73.559998
"415","2014-07-17",71.779999
"416","2014-07-18",72.400002
"417","2014-07-21",73.980003
"418","2014-07-22",76.110001
"419","2014-07-23",74.019997
"420","2014-07-24",74.150002
"421","2014-07-25",79.25
"422","2014-07-28",79.07
"423","2014-07-29",78.949997
"424","2014-07-30",79.540001
"425","2014-07-31",77.32
"426","2014-08-01",76.699997
"427","2014-08-04",80.959999
"428","2014-08-05",79.339996
"429","2014-08-06",82.75
"430","2014-08-07",85.800003
"431","2014-08-08",85.949997
"432","2014-08-11",89.019997
"433","2014-08-12",89.599998
"434","2014-08-13",89.120003
"435","2014-08-14",87.410004
"436","2014-08-15",87.400002
"437","2014-08-18",88.639999
"438","2014-08-19",86.620003
"439","2014-08-20",86.309998
"440","2014-08-21",85.75
"441","2014-08-22",87.510002
"442","2014-08-25",88.419998
"443","2014-08-26",89.980003
"444","2014-08-27",87.139999
"445","2014-08-28",84.800003
"446","2014-08-29",84.889999
"447","2014-09-02",87.919998
"448","2014-09-03",88.75
"449","2014-09-04",92.120003
"450","2014-09-05",91.419998
"451","2014-09-08",95.889999
"452","2014-09-09",93
"453","2014-09-10",91.029999
"454","2014-09-11",89.989998
"455","2014-09-12",88.57
"456","2014-09-15",80.739998
"457","2014-09-16",83.190002
"458","2014-09-17",80.949997
"459","2014-09-18",78.529999
"460","2014-09-19",77.889999
"461","2014-09-22",75.940002
"462","2014-09-23",78.330002
"463","2014-09-24",79.580002
"464","2014-09-25",77.239998
"465","2014-09-26",77.940002
"466","2014-09-29",77.82
"467","2014-09-30",74.889999
"468","2014-10-01",72.769997
"469","2014-10-02",73.410004
"470","2014-10-03",77.080002
"471","2014-10-06",76.629997
"472","2014-10-07",75.059998
"473","2014-10-08",77.809998
"474","2014-10-09",76.629997
"475","2014-10-10",73.080002
"476","2014-10-13",69.410004
"477","2014-10-14",69.470001
"478","2014-10-15",72.400002
"479","2014-10-16",76.370003
"480","2014-10-17",75.489998
"481","2014-10-20",76.339996
"482","2014-10-21",78.330002
"483","2014-10-22",75.5
"484","2014-10-23",78.75
"485","2014-10-24",81.940002
"486","2014-10-27",78.459999
"487","2014-10-28",79.360001
"488","2014-10-29",76.919998
"489","2014-10-30",79.050003
"490","2014-10-31",82.860001
"491","2014-11-03",81.730003
"492","2014-11-04",83.510002
"493","2014-11-05",81.139999
"494","2014-11-06",80.669998
"495","2014-11-07",79.5
"496","2014-11-10",82.43
"497","2014-11-11",79.779999
"498","2014-11-12",79.529999
"499","2014-11-13",71.669998
"500","2014-11-14",76.699997
"501","2014-11-17",75.93
"502","2014-11-18",73.760002
"503","2014-11-19",73.970001
"504","2014-11-20",74.610001
"505","2014-11-21",74.389999
"506","2014-11-24",77.370003
"507","2014-11-25",78.339996
"508","2014-11-26",80
"509","2014-11-28",76.449997
"510","2014-12-01",71.970001
"511","2014-12-02",72.110001
"512","2014-12-03",70.370003
"513","2014-12-04",66.330002
"514","2014-12-05",67.129997
"515","2014-12-08",63.130001
"516","2014-12-09",64.260002
"517","2014-12-10",63.5
"518","2014-12-11",64.410004
"519","2014-12-12",64.349998
"520","2014-12-15",62.41
"521","2014-12-16",60.790001
"522","2014-12-17",62.580002
"523","2014-12-18",64.580002
"524","2014-12-19",65.43
"525","2014-12-22",64.970001
"526","2014-12-23",64.510002
"527","2014-12-24",65.269997
"528","2014-12-26",65.339996
"529","2014-12-29",63.34
"530","2014-12-30",63.09
"531","2014-12-31",62.34
"532","2015-01-02",65.68
"533","2015-01-05",67.239998
"534","2015-01-06",68.099998
"535","2015-01-07",67.720001
"536","2015-01-08",70.379997
"537","2015-01-09",67.309998
"538","2015-01-12",67.209999
"539","2015-01-13",67.5
"540","2015-01-14",66.639999
"541","2015-01-15",65.75
"542","2015-01-16",66.809998
"543","2015-01-20",68.010002
"544","2015-01-21",70.050003
"545","2015-01-22",70.989998
"546","2015-01-23",72.510002
"547","2015-01-26",72.5
"548","2015-01-27",71.830002
"549","2015-01-28",72.400002
"550","2015-01-29",72.199997
"551","2015-01-30",71.980003
"552","2015-02-02",68.050003
"553","2015-02-03",68.980003
"554","2015-02-04",69.970001
"555","2015-02-05",69.709999
"556","2015-02-06",69.629997
"557","2015-02-09",67.800003
"558","2015-02-10",68.209999
"559","2015-02-11",67.220001
"560","2015-02-12",64.040001
"561","2015-02-13",63.080002
"562","2015-02-17",64.68
"563","2015-02-18",63.639999
"564","2015-02-19",61.540001
"565","2015-02-20",61.82
"566","2015-02-23",60.490002
"567","2015-02-24",60.52
"568","2015-02-25",55.389999
"569","2015-02-26",54.630001
"570","2015-02-27",52.689999
"571","2015-03-02",53.240002
"572","2015-03-03",52.73
"573","2015-03-04",51.439999
"574","2015-03-05",55.169998
"575","2015-03-06",57.759998
"576","2015-03-09",56.919998
"577","2015-03-10",55.810001
"578","2015-03-11",54.990002
"579","2015-03-12",52.830002
"580","2015-03-13",51.790001
"581","2015-03-16",51.540001
"582","2015-03-17",51.48
"583","2015-03-18",54.459999
"584","2015-03-19",54.16
"585","2015-03-20",56.200001
"586","2015-03-23",58.07
"587","2015-03-24",56.57
"588","2015-03-25",55.23
"589","2015-03-26",55.630001
"590","2015-03-27",55.200001
"591","2015-03-30",53.990002
"592","2015-03-31",54.560001
"593","2015-04-01",55.549999
"594","2015-04-02",56.110001
"595","2015-04-06",56.34
"596","2015-04-07",55.66
"597","2015-04-08",63.860001
"598","2015-04-09",64.75
"599","2015-04-10",63.470001
"600","2015-04-13",60.900002
"601","2015-04-14",61.619999
"602","2015-04-15",59.73
"603","2015-04-16",61.849998
"604","2015-04-17",60.349998
"605","2015-04-20",60.299999
"606","2015-04-21",60.740002
"607","2015-04-22",61.860001
"608","2015-04-23",62.919998
"609","2015-04-24",63.869999
"610","2015-04-27",64.639999
"611","2015-04-28",62.700001
"612","2015-04-29",62.459999
"613","2015-04-30",63.560001
"614","2015-05-01",67.330002
"615","2015-05-04",69.580002
"616","2015-05-05",68.510002
"617","2015-05-06",66.610001
"618","2015-05-07",65.419998
"619","2015-05-08",68.120003
"620","2015-05-11",68.970001
"621","2015-05-12",63.07
"622","2015-05-13",66.370003
"623","2015-05-14",64.870003
"624","2015-05-15",60.880001
"625","2015-05-18",60
"626","2015-05-19",62.73
"627","2015-05-20",62.490002
"628","2015-05-21",64.919998
"629","2015-05-22",66.660004
"630","2015-05-26",67.970001
"631","2015-05-27",70.040001
"632","2015-05-28",69
"633","2015-05-29",64.839996
"634","2015-06-01",66.809998
"635","2015-06-02",65.540001
"636","2015-06-03",65.360001
"637","2015-06-04",65.389999
"638","2015-06-05",71.489998
"639","2015-06-08",72.980003
"640","2015-06-09",71.690002
"641","2015-06-10",75.010002
"642","2015-06-11",74.93
"643","2015-06-12",80.660004
"644","2015-06-15",77.459999
"645","2015-06-16",74.779999
"646","2015-06-17",79.449997
"647","2015-06-18",79.440002
"648","2015-06-19",74.07
"649","2015-06-22",73.459999
"650","2015-06-23",75.440002
"651","2015-06-24",75.5
"652","2015-06-25",74.410004
"653","2015-06-26",70.120003
"654","2015-06-29",67.699997
"655","2015-06-30",69.519997
"656","2015-07-01",67.029999
"657","2015-07-02",66.360001
"658","2015-07-06",57.93
"659","2015-07-07",55.59
"660","2015-07-08",58.349998
"661","2015-07-09",59.310001
"662","2015-07-10",59.360001
"663","2015-07-13",59.099998
"664","2015-07-14",58.790001
"665","2015-07-15",57.560001
"666","2015-07-16",58.529999
"667","2015-07-17",59.810001
"668","2015-07-20",59.299999
"669","2015-07-21",58.84
"670","2015-07-22",59.009998
"671","2015-07-23",60.150002
"672","2015-07-24",59.900002
"673","2015-07-27",58.139999
"674","2015-07-28",59.119999
"675","2015-07-29",58.93
"676","2015-07-30",59.59
"677","2015-07-31",59.110001
"678","2015-08-03",58.990002
"679","2015-08-04",59.459999
"680","2015-08-05",59.93
"681","2015-08-06",61.240002
"682","2015-08-07",60.59
"683","2015-08-10",61.209999
"684","2015-08-11",60.650002
"685","2015-08-12",60.77
"686","2015-08-13",60.459999
"687","2015-08-14",61.02
"688","2015-08-17",62.630001
"689","2015-08-18",60.849998
"690","2015-08-19",60.380001
"691","2015-08-20",59.450001
"692","2015-08-21",59.220001
"693","2015-08-24",51.580002
"694","2015-08-25",52.98
"695","2015-08-26",53.450001
"696","2015-08-27",57.900002
"697","2015-08-28",56.540001
"698","2015-08-31",54.619999
"699","2015-09-01",54.130001
"700","2015-09-02",54.619999
"701","2015-09-03",54.93
"702","2015-09-04",52.93
"703","2015-09-08",53.57
"704","2015-09-09",53.310001
"705","2015-09-10",53.59
"706","2015-09-11",56.509998
"707","2015-09-14",54.330002
"708","2015-09-15",54.75
"709","2015-09-16",56.450001
"710","2015-09-17",55.759998
"711","2015-09-18",55.959999
"712","2015-09-21",56.82
"713","2015-09-22",56.200001
"714","2015-09-23",55.580002
"715","2015-09-24",54.740002
"716","2015-09-25",54.59
"717","2015-09-28",52.98
"718","2015-09-29",52.860001
"719","2015-09-30",54.540001
"720","2015-10-01",54.029999
"721","2015-10-02",56.279999
"722","2015-10-05",56.529999
"723","2015-10-06",57.139999
"724","2015-10-07",57.049999
"725","2015-10-08",56.529999
"726","2015-10-09",55.77
"727","2015-10-12",57.060001
"728","2015-10-13",56.220001
"729","2015-10-14",54.799999
"730","2015-10-15",57.540001
"731","2015-10-16",58.540001
"732","2015-10-19",59.130001
"733","2015-10-20",58.389999
"734","2015-10-21",56.98
"735","2015-10-22",57.099998
"736","2015-10-23",56.639999
"737","2015-10-26",56.82
"738","2015-10-27",57.299999
"739","2015-10-28",58.189999
"740","2015-10-29",57.189999
"741","2015-10-30",56.939999
"742","2015-11-02",57.169998
"743","2015-11-03",57.220001
"744","2015-11-04",57.990002
"745","2015-11-05",57.889999
"746","2015-11-06",58.419998
"747","2015-11-09",58.360001
"748","2015-11-10",58.139999
"749","2015-11-11",58.130001
"750","2015-11-12",59.080002
"751","2015-11-13",57.66
"752","2015-11-16",57.990002
"753","2015-11-17",58
"754","2015-11-18",58.259998
"755","2015-11-19",59.41
"756","2015-11-20",60.009998
"757","2015-11-23",59.610001
"758","2015-11-24",59.57
"759","2015-11-25",60.27
"760","2015-11-27",59.279999
"761","2015-11-30",60.580002
"762","2015-12-01",58.990002
"763","2015-12-02",61.34
"764","2015-12-03",61.34
"765","2015-12-04",61.759998
"766","2015-12-07",61.740002
"767","2015-12-08",62.25
"768","2015-12-09",62.130001
"769","2015-12-10",62.639999
"770","2015-12-11",62.209999
"771","2015-12-14",62.310001
"772","2015-12-15",62.639999
"773","2015-12-16",63.080002
"774","2015-12-17",63.91
"775","2015-12-18",64.849998
"776","2015-12-21",65.199997
"777","2015-12-22",64.889999
"778","2015-12-23",63.98
"779","2015-12-24",63.990002
"780","2015-12-28",63.150002
"781","2015-12-29",63.080002
"782","2015-12-30",62.93
"783","2015-12-31",62.470001
"784","2016-01-04",60.700001
"785","2016-01-05",61.580002
"786","2016-01-06",62.150002
"787","2016-01-07",59.5
"788","2016-01-08",59.41
"789","2016-01-11",57.57
"790","2016-01-12",56.630001
"791","2016-01-13",56.509998
"792","2016-01-14",57.560001
"793","2016-01-15",56.639999
"794","2016-01-19",57.650002
"795","2016-01-20",55.09
"796","2016-01-21",59
"797","2016-01-22",59.34
"798","2016-01-25",58.5
"799","2016-01-26",57.880001
"800","2016-01-27",57.439999
"801","2016-01-28",56.810001
"802","2016-01-29",58.110001
"803","2016-02-01",58.529999
"804","2016-02-02",56.799999
"805","2016-02-03",56.82
"806","2016-02-04",56.330002
"807","2016-02-05",56
"808","2016-02-08",54
"809","2016-02-09",52.490002
"810","2016-02-10",50.139999
"811","2016-02-11",47.52
"812","2016-02-12",50.450001
"813","2016-02-16",53.27
"814","2016-02-17",54.330002
"815","2016-02-18",54.759998
"816","2016-02-19",54.959999
"817","2016-02-22",56.060001
"818","2016-02-23",54.470001
"819","2016-02-24",53.259998
"820","2016-02-25",52.369999
"821","2016-02-26",52.07
"822","2016-02-29",52.049999
"823","2016-03-01",52.110001
"824","2016-03-02",52.220001
"825","2016-03-03",52.009998
"826","2016-03-04",56.209999
"827","2016-03-07",55.959999
"828","2016-03-08",54.799999
"829","2016-03-09",55.119999
"830","2016-03-10",55.040001
"831","2016-03-11",55.080002
"832","2016-03-14",56.009998
"833","2016-03-15",53.830002
"834","2016-03-16",55.290001
"835","2016-03-17",57.459999
"836","2016-03-18",59.799999
"837","2016-03-21",57.689999
"838","2016-03-22",59.77
"839","2016-03-23",58.900002
"840","2016-03-24",60.099998
"841","2016-03-28",60.139999
"842","2016-03-29",60.279999
"843","2016-03-30",61.380001
"844","2016-03-31",61.59
"845","2016-04-01",61.400002
"846","2016-04-04",61.380001
"847","2016-04-05",61.279999
"848","2016-04-06",62.5
"849","2016-04-07",62.209999
"850","2016-04-08",63.009998
"851","2016-04-11",63.299999
"852","2016-04-12",63.5
"853","2016-04-13",63.43
"854","2016-04-14",63.029999
"855","2016-04-15",62.880001
"856","2016-04-18",63.049999
"857","2016-04-19",63.25
"858","2016-04-20",63.18
"859","2016-04-21",63.110001
"860","2016-04-22",63.529999
"861","2016-04-25",63.490002
"862","2016-04-26",63.080002
"863","2016-04-27",62.939999
"864","2016-04-28",62.799999
"865","2016-04-29",62.82
"866","2016-05-02",63
"867","2016-05-03",62.830002
"868","2016-05-04",62.869999
"869","2016-05-05",60.009998
"870","2016-05-06",56.619999
"871","2016-05-09",48.799999
"872","2016-05-10",51.529999
"873","2016-05-11",46.990002
"874","2016-05-12",45.07
"875","2016-05-13",44.849998
"876","2016-05-16",45.869999
"877","2016-05-17",45.119999
"878","2016-05-18",45.630001
"879","2016-05-19",44.450001
"880","2016-05-20",44.75
"881","2016-05-23",42.91
"882","2016-05-24",44.23
"883","2016-05-25",43.310001
"884","2016-05-26",42.939999
"885","2016-05-27",43.509998
"886","2016-05-31",43.450001
"887","2016-06-01",44.02
"888","2016-06-02",43.16
"889","2016-06-03",42.869999
"890","2016-06-06",43.43
"891","2016-06-07",43.369999
"892","2016-06-08",42.709999
"893","2016-06-09",41.34
"894","2016-06-10",39.259998
"895","2016-06-13",37.57
"896","2016-06-14",38.139999
"897","2016-06-15",38.82
"898","2016-06-16",38.450001
"899","2016-06-17",38.400002
"900","2016-06-20",38.869999
"901","2016-06-21",37.470001
"902","2016-06-22",35.610001
"903","2016-06-23",34.599998
"904","2016-06-24",33.43
"905","2016-06-27",32.07
"906","2016-06-28",33.220001
"907","2016-06-29",34.110001
"908","2016-06-30",33.869999
"909","2016-07-01",34.470001
"910","2016-07-05",33.59
"911","2016-07-06",33.200001
"912","2016-07-07",33.639999
"913","2016-07-08",33.619999
"914","2016-07-11",34.240002
"915","2016-07-12",36.990002
"916","2016-07-13",38.950001
"917","2016-07-14",39.369999
"918","2016-07-15",38.98
"919","2016-07-18",39.43
"920","2016-07-19",38.259998
"921","2016-07-20",39.459999
"922","2016-07-21",39.009998
"923","2016-07-22",39.450001
"924","2016-07-25",40.200001
"925","2016-07-26",40.360001
"926","2016-07-27",39.34
"927","2016-07-28",39.240002
"928","2016-07-29",39.189999
"929","2016-08-01",39.130001
"930","2016-08-02",38.98
"931","2016-08-03",38.709999
"932","2016-08-04",38.57
"933","2016-08-05",40.43
"934","2016-08-08",41.419998
"935","2016-08-09",44.849998
"936","2016-08-10",45.060001
"937","2016-08-11",47.310001
"938","2016-08-12",47.75
"939","2016-08-15",50.919998
"940","2016-08-16",48.580002
"941","2016-08-17",49.080002
"942","2016-08-18",50.740002
"943","2016-08-19",47.970001
"944","2016-08-22",50.349998
"945","2016-08-23",50.830002
"946","2016-08-24",47.02
"947","2016-08-25",46.84
"948","2016-08-26",47.709999
"949","2016-08-29",47.540001
"950","2016-08-30",48.07
"951","2016-08-31",51.450001
"952","2016-09-01",51.759998
"953","2016-09-02",52.919998
"954","2016-09-06",51.009998
