"","date","MBIN"
"97","2018-03-19",22.549999
"98","2018-03-20",22.41
"99","2018-03-21",22.629999
"100","2018-03-22",22.73
"101","2018-03-23",22.4
"102","2018-03-26",22.99
"103","2018-03-27",22.68
"104","2018-03-28",22.379999
"105","2018-03-29",21.5
"106","2018-04-02",21.74
"107","2018-04-03",21.48
"108","2018-04-04",21.110001
"109","2018-04-05",20.799999
"110","2018-04-06",21.389999
"111","2018-04-09",20.280001
"112","2018-04-10",20.209999
"113","2018-04-11",20.5
"114","2018-04-12",20.92
"115","2018-04-13",20.5
"116","2018-04-16",20.639999
"117","2018-04-17",20.84
"118","2018-04-18",21.4
"119","2018-04-19",21.08
"120","2018-04-20",20.74
"121","2018-04-23",20.889999
"122","2018-04-24",20.99
"123","2018-04-25",21.43
"124","2018-04-26",21.34
"125","2018-04-27",20.875
"126","2018-04-30",21.379999
"127","2018-05-01",22.25
"128","2018-05-02",23.200001
"129","2018-05-03",22.059999
"130","2018-05-04",22.92
"131","2018-05-07",23.030001
"132","2018-05-08",22.950001
"133","2018-05-09",22.940001
"134","2018-05-10",23
"135","2018-05-11",22.969999
"136","2018-05-14",23.16
"137","2018-05-15",23.639999
"138","2018-05-16",24.469999
"139","2018-05-17",25.18
"140","2018-05-18",24.99
"141","2018-05-21",24.99
"142","2018-05-22",24.98
"143","2018-05-23",25.190001
"144","2018-05-24",25.799999
"145","2018-05-25",26.4
"146","2018-05-29",25.940001
"147","2018-05-30",25.98
"148","2018-05-31",25.51
"149","2018-06-01",26.26
"150","2018-06-04",27.370001
"151","2018-06-05",27.68
"152","2018-06-06",27.950001
"153","2018-06-07",27.799999
"154","2018-06-08",27.950001
"155","2018-06-11",28.049999
"156","2018-06-12",28.6
"157","2018-06-13",27.870001
"158","2018-06-14",27.879999
"159","2018-06-15",27.82
"160","2018-06-18",28.34
"161","2018-06-19",28.450001
"162","2018-06-20",28.85
"163","2018-06-21",28.24
"164","2018-06-22",28.219999
"165","2018-06-25",28.75
"166","2018-06-26",28.32
"167","2018-06-27",27.6
"168","2018-06-28",28.280001
"169","2018-06-29",28.530001
"170","2018-07-02",28.26
"171","2018-07-03",27.940001
"172","2018-07-05",28.459999
"173","2018-07-06",28.709999
"174","2018-07-09",28.83
"175","2018-07-10",28.280001
"176","2018-07-11",27.67
"177","2018-07-12",27.219999
"178","2018-07-13",27.049999
"179","2018-07-16",27.43
"180","2018-07-17",27.389999
"181","2018-07-18",27.469999
"182","2018-07-19",27.5
"183","2018-07-20",27.84
"184","2018-07-23",28.16
"185","2018-07-24",28.549999
"186","2018-07-25",28.559999
"187","2018-07-26",28.6
"188","2018-07-27",26.799999
"189","2018-07-30",26.450001
"190","2018-07-31",24.51
"191","2018-08-01",25.1
"192","2018-08-02",25.48
"193","2018-08-03",26.01
"194","2018-08-06",25.799999
"195","2018-08-07",25.190001
"196","2018-08-08",25.15
"197","2018-08-09",25.360001
"198","2018-08-10",25.6
"199","2018-08-13",25.719999
"200","2018-08-14",26.17
"201","2018-08-15",25.76
"202","2018-08-16",26.34
"203","2018-08-17",26.77
"204","2018-08-20",26.530001
"205","2018-08-21",26.66
"206","2018-08-22",26.639999
"207","2018-08-23",26.620001
"208","2018-08-24",26.57
"209","2018-08-27",26.280001
"210","2018-08-28",26.059999
"211","2018-08-29",25.76
"212","2018-08-30",25.879999
"213","2018-08-31",26.110001
"214","2018-09-04",26.17
"215","2018-09-05",26.879999
"216","2018-09-06",26.719999
"217","2018-09-07",27.15
"218","2018-09-10",27.709999
"219","2018-09-11",27.92
"220","2018-09-12",27.66
"221","2018-09-13",27.77
"222","2018-09-14",27.719999
"223","2018-09-17",28.17
"224","2018-09-18",27.959999
"225","2018-09-19",27.959999
"226","2018-09-20",28
"227","2018-09-21",26.75
"228","2018-09-24",26.620001
"229","2018-09-25",26.129999
"230","2018-09-26",25.540001
"231","2018-09-27",25.389999
"232","2018-09-28",25.42
"233","2018-10-01",25.1
"234","2018-10-02",24.49
"235","2018-10-03",24.440001
"236","2018-10-04",24.41
"237","2018-10-05",24.33
"238","2018-10-08",24.75
"239","2018-10-09",24.809999
"240","2018-10-10",24.620001
"241","2018-10-11",24.299999
"242","2018-10-12",23.139999
"243","2018-10-15",22.93
"244","2018-10-16",23.870001
"245","2018-10-17",23.43
"246","2018-10-18",22.870001
"247","2018-10-19",22
"248","2018-10-22",22.969999
"249","2018-10-23",22.58
"250","2018-10-24",22.290001
"251","2018-10-25",22.68
"252","2018-10-26",22.790001
"253","2018-10-29",22.16
"254","2018-10-30",22.18
"255","2018-10-31",23
"256","2018-11-01",22.110001
"257","2018-11-02",22.209999
"258","2018-11-05",22.75
"259","2018-11-06",23.07
"260","2018-11-07",23.41
"261","2018-11-08",23.27
"262","2018-11-09",22.959999
"263","2018-11-12",23.120001
"264","2018-11-13",22.85
"265","2018-11-14",23.27
"266","2018-11-15",24.620001
"267","2018-11-16",24.139999
"268","2018-11-19",24.01
"269","2018-11-20",23.42
"270","2018-11-21",23.82
"271","2018-11-23",24
"272","2018-11-26",22.780001
"273","2018-11-27",22.879999
"274","2018-11-28",23.450001
"275","2018-11-29",23.57
"276","2018-11-30",23.889999
"277","2018-12-03",23.370001
"278","2018-12-04",21.85
"279","2018-12-06",21.6
"280","2018-12-07",20.98
"281","2018-12-10",19.85
"282","2018-12-11",20.65
"283","2018-12-12",21.33
"284","2018-12-13",20.98
"285","2018-12-14",21
"286","2018-12-17",20.85
"287","2018-12-18",20.299999
"288","2018-12-19",19.74
"289","2018-12-20",19.52
"290","2018-12-21",19.24
"291","2018-12-24",18.99
"292","2018-12-26",19.610001
"293","2018-12-27",19.639999
"294","2018-12-28",20.34
"295","2018-12-31",19.959999
"296","2019-01-02",20.08
"297","2019-01-03",20.18
"298","2019-01-04",20.98
"299","2019-01-07",21.620001
"300","2019-01-08",21.52
"301","2019-01-09",21.59
"302","2019-01-10",20.75
"303","2019-01-11",20.870001
"304","2019-01-14",21.360001
"305","2019-01-15",21.629999
"306","2019-01-16",21.610001
"307","2019-01-17",21.469999
"308","2019-01-18",21.459999
"309","2019-01-22",21.33
"310","2019-01-23",21.24
"311","2019-01-24",21.110001
"312","2019-01-25",21.219999
"313","2019-01-28",21.15
"314","2019-01-29",21.190001
"315","2019-01-30",21.209999
"316","2019-01-31",19.57
"317","2019-02-01",19.559999
"318","2019-02-04",19.860001
"319","2019-02-05",19.780001
"320","2019-02-06",19.799999
"321","2019-02-07",19.76
"322","2019-02-08",19.66
"323","2019-02-11",19.66
"324","2019-02-12",19.940001
"325","2019-02-13",20.09
"326","2019-02-14",20.01
"327","2019-02-15",21.33
"328","2019-02-19",21.75
"329","2019-02-20",21.84
"330","2019-02-21",21.75
"331","2019-02-22",21.719999
"332","2019-02-25",21.5
"333","2019-02-26",21.059999
"334","2019-02-27",20.76
"335","2019-02-28",20.85
"336","2019-03-01",20.540001
"337","2019-03-04",20.5
"338","2019-03-05",20.530001
"339","2019-03-06",20.299999
"340","2019-03-07",19.940001
"341","2019-03-08",19.950001
"342","2019-03-11",20.48
"343","2019-03-12",20.24
"344","2019-03-13",20.299999
"345","2019-03-14",20.24
"346","2019-03-15",20.299999
"347","2019-03-18",20.85
"348","2019-03-19",20.879999
"349","2019-03-20",20.559999
"350","2019-03-21",20.07
"351","2019-03-22",18.950001
"352","2019-03-25",20.049999
"353","2019-03-26",20.629999
"354","2019-03-27",21
"355","2019-03-28",21.58
"356","2019-03-29",21.5
"357","2019-04-01",21.67
"358","2019-04-02",21.9
"359","2019-04-03",22.15
"360","2019-04-04",22.15
"361","2019-04-05",22.309999
"362","2019-04-08",22.51
"363","2019-04-09",22.18
"364","2019-04-10",22.639999
"365","2019-04-11",22.65
"366","2019-04-12",22.639999
"367","2019-04-15",22.73
"368","2019-04-16",23.110001
"369","2019-04-17",23.15
"370","2019-04-18",23.780001
"371","2019-04-22",23.809999
"372","2019-04-23",24.379999
"373","2019-04-24",24.41
"374","2019-04-25",23.98
"375","2019-04-26",23.879999
"376","2019-04-29",24.790001
"377","2019-04-30",24.18
"378","2019-05-01",22.379999
"379","2019-05-02",22.360001
"380","2019-05-03",22.91
"381","2019-05-06",22.530001
"382","2019-05-07",22.15
"383","2019-05-08",22.51
"384","2019-05-09",22.01
"385","2019-05-10",21.9
"386","2019-05-13",21.65
"387","2019-05-14",21.940001
"388","2019-05-15",22.02
"389","2019-05-16",21.889999
"390","2019-05-17",21.42
"391","2019-05-20",20.9
"392","2019-05-21",21.799999
"393","2019-05-22",21.700001
"394","2019-05-23",21.15
"395","2019-05-24",21.65
"396","2019-05-28",20.280001
"397","2019-05-29",19.58
"398","2019-05-30",17.969999
"399","2019-05-31",18.200001
"400","2019-06-03",18.280001
"401","2019-06-04",18.950001
"402","2019-06-05",18.08
"403","2019-06-06",17.91
"404","2019-06-07",17.98
"405","2019-06-10",17.08
"406","2019-06-11",16.92
"407","2019-06-12",16.57
"408","2019-06-13",16.540001
"409","2019-06-14",16.58
"410","2019-06-17",16.23
"411","2019-06-18",16.459999
"412","2019-06-19",16.360001
"413","2019-06-20",16.52
"414","2019-06-21",16.879999
"415","2019-06-24",16.26
"416","2019-06-25",15.64
"417","2019-06-26",16.23
"418","2019-06-27",16.860001
"419","2019-06-28",17.030001
"420","2019-07-01",17.23
"421","2019-07-02",16.58
"422","2019-07-03",16.74
"423","2019-07-05",17.09
"424","2019-07-08",17.120001
"425","2019-07-09",16.889999
"426","2019-07-10",16.870001
"427","2019-07-11",16.790001
"428","2019-07-12",16.799999
"429","2019-07-15",16.85
"430","2019-07-16",16.85
"431","2019-07-17",16.85
"432","2019-07-18",16.879999
"433","2019-07-19",16.82
"434","2019-07-22",17.16
"435","2019-07-23",16.85
"436","2019-07-24",16.950001
"437","2019-07-25",16.870001
"438","2019-07-26",17.030001
"439","2019-07-29",16.82
"440","2019-07-30",17.42
"441","2019-07-31",17.889999
"442","2019-08-01",17.969999
"443","2019-08-02",17.91
"444","2019-08-05",17.440001
"445","2019-08-06",17.41
"446","2019-08-07",17.370001
"447","2019-08-08",17.83
"448","2019-08-09",17.440001
"449","2019-08-12",17.469999
"450","2019-08-13",17.24
"451","2019-08-14",15.97
"452","2019-08-15",15.91
"453","2019-08-16",15.39
"454","2019-08-19",15.49
"455","2019-08-20",15.74
"456","2019-08-21",16.23
"457","2019-08-22",15.64
"458","2019-08-23",15.19
"459","2019-08-26",15.51
"460","2019-08-27",15.22
"461","2019-08-28",15.65
"462","2019-08-29",15.99
"463","2019-08-30",15.86
"464","2019-09-03",15.49
"465","2019-09-04",15.56
"466","2019-09-05",16.17
"467","2019-09-06",15.92
"468","2019-09-09",16.57
"469","2019-09-10",16.4
"470","2019-09-11",17.139999
"471","2019-09-12",16.129999
"472","2019-09-13",16.84
"473","2019-09-16",17.290001
"474","2019-09-17",17.08
"475","2019-09-18",17.040001
"476","2019-09-19",16.59
"477","2019-09-20",16.110001
"478","2019-09-23",16.67
"479","2019-09-24",16.4
"480","2019-09-25",16.610001
"481","2019-09-26",16.65
"482","2019-09-27",16.6
"483","2019-09-30",16.540001
"484","2019-10-01",16.129999
"485","2019-10-02",15.84
"486","2019-10-03",15.84
"487","2019-10-04",15.9
"488","2019-10-07",15.82
"489","2019-10-08",15.55
"490","2019-10-09",15.42
"491","2019-10-10",15.78
"492","2019-10-11",15.92
"493","2019-10-14",15.86
"494","2019-10-15",15.98
"495","2019-10-16",15.9
"496","2019-10-17",15.92
"497","2019-10-18",15.87
"498","2019-10-21",16.23
"499","2019-10-22",16.139999
"500","2019-10-23",16.34
"501","2019-10-24",16.17
"502","2019-10-25",16.5
"503","2019-10-28",16.51
"504","2019-10-29",16.459999
"505","2019-10-30",16.01
"506","2019-10-31",16.33
"507","2019-11-01",16.809999
"508","2019-11-04",17.799999
"509","2019-11-05",17.4
"510","2019-11-06",17
"511","2019-11-07",17.43
"512","2019-11-08",17.43
"513","2019-11-11",17.49
"514","2019-11-12",17.469999
"515","2019-11-13",17.559999
"516","2019-11-14",17.58
"517","2019-11-15",18.15
"518","2019-11-18",17.91
"519","2019-11-19",18.26
"520","2019-11-20",17.889999
"521","2019-11-21",18.129999
"522","2019-11-22",17.93
"523","2019-11-25",18.530001
"524","2019-11-26",18.18
"525","2019-11-27",18.209999
"526","2019-11-29",17.98
"527","2019-12-02",17.790001
"528","2019-12-03",17.790001
"529","2019-12-04",17.879999
"530","2019-12-05",17.959999
"531","2019-12-06",18.18
"532","2019-12-09",18.280001
"533","2019-12-10",18.26
"534","2019-12-11",18.4
"535","2019-12-12",18.74
"536","2019-12-13",18.73
"537","2019-12-16",18.940001
"538","2019-12-17",19.08
"539","2019-12-18",19.59
"540","2019-12-19",19.549999
"541","2019-12-20",19.84
"542","2019-12-23",19.65
"543","2019-12-24",19.58
"544","2019-12-26",19.5
"545","2019-12-27",19.42
"546","2019-12-30",19.65
"547","2019-12-31",19.709999
"548","2020-01-02",19.360001
"549","2020-01-03",19.73
"550","2020-01-06",19.610001
"551","2020-01-07",19.57
"552","2020-01-08",19.639999
"553","2020-01-09",19.82
"554","2020-01-10",19.549999
"555","2020-01-13",19.77
"556","2020-01-14",19.92
"557","2020-01-15",19.790001
"558","2020-01-16",19.110001
"559","2020-01-17",19.129999
"560","2020-01-21",19.110001
"561","2020-01-22",19.040001
"562","2020-01-23",18.879999
"563","2020-01-24",18.549999
"564","2020-01-27",18.549999
"565","2020-01-28",18.59
"566","2020-01-29",17.93
"567","2020-01-30",17.92
"568","2020-01-31",19.68
"569","2020-02-03",19.969999
"570","2020-02-04",20
"571","2020-02-05",20.74
"572","2020-02-06",20.49
"573","2020-02-07",20.82
"574","2020-02-10",21.34
"575","2020-02-11",21.440001
"576","2020-02-12",21.6
"577","2020-02-13",21.290001
"578","2020-02-14",21.120001
"579","2020-02-18",20.860001
"580","2020-02-19",20.959999
"581","2020-02-20",21.370001
"582","2020-02-21",20.99
"583","2020-02-24",20.74
"584","2020-02-25",19.799999
"585","2020-02-26",19.860001
"586","2020-02-27",19.09
"587","2020-02-28",18.02
"588","2020-03-02",18.870001
"589","2020-03-03",18.280001
"590","2020-03-04",18.48
"591","2020-03-05",18.33
"592","2020-03-06",18
"593","2020-03-09",16.5
"594","2020-03-10",16.93
"595","2020-03-11",15.97
"596","2020-03-12",14.24
"597","2020-03-13",16.049999
"598","2020-03-16",15
"599","2020-03-17",18.17
"600","2020-03-18",13.65
"601","2020-03-19",14.98
"602","2020-03-20",14.24
"603","2020-03-23",13.32
"604","2020-03-24",13.71
"605","2020-03-25",13.2
"606","2020-03-26",15.02
"607","2020-03-27",14.23
"608","2020-03-30",14.84
"609","2020-03-31",15.18
"610","2020-04-01",13.74
"611","2020-04-02",13.67
"612","2020-04-03",13.58
"613","2020-04-06",14.41
"614","2020-04-07",14.22
"615","2020-04-08",14.44
"616","2020-04-09",15.45
"617","2020-04-13",14.33
"618","2020-04-14",13.7
"619","2020-04-15",13
"620","2020-04-16",13.74
"621","2020-04-17",14.64
"622","2020-04-20",14.15
"623","2020-04-21",13.51
"624","2020-04-22",13.52
"625","2020-04-23",13.6
"626","2020-04-24",14.34
"627","2020-04-27",15.35
"628","2020-04-28",15.54
"629","2020-04-29",16.709999
"630","2020-04-30",15.4
"631","2020-05-01",14.94
"632","2020-05-04",15.28
"633","2020-05-05",14.57
"634","2020-05-06",14.31
"635","2020-05-07",14.44
"636","2020-05-08",14.92
"637","2020-05-11",14.83
"638","2020-05-12",14.78
"639","2020-05-13",14.25
"640","2020-05-14",14.64
"641","2020-05-15",14.51
"642","2020-05-18",15.51
"643","2020-05-19",15.27
"644","2020-05-20",15.99
"645","2020-05-21",16.030001
"646","2020-05-22",17.030001
"647","2020-05-26",18.254999
"648","2020-05-27",18.549999
"649","2020-05-28",17.190001
"650","2020-05-29",17.08
"651","2020-06-01",16.25
"652","2020-06-02",16.790001
"653","2020-06-03",17.41
"654","2020-06-04",18.18
"655","2020-06-05",19.35
"656","2020-06-08",18.84
"657","2020-06-09",18.58
"658","2020-06-10",17.67
"659","2020-06-11",16.25
"660","2020-06-12",16.52
"661","2020-06-15",16.219999
"662","2020-06-16",16.549999
"663","2020-06-17",17.42
"664","2020-06-18",17.610001
"665","2020-06-19",17.58
"666","2020-06-22",17.67
"667","2020-06-23",18.049999
"668","2020-06-24",17.280001
"669","2020-06-25",17.49
"670","2020-06-26",16.709999
"671","2020-06-29",17.790001
"672","2020-06-30",18.49
"673","2020-07-01",17.92
"674","2020-07-02",17.73
"675","2020-07-06",17.370001
"676","2020-07-07",16.370001
"677","2020-07-08",16.4
"678","2020-07-09",15.93
"679","2020-07-10",16.540001
"680","2020-07-13",16.360001
"681","2020-07-14",16.389999
"682","2020-07-15",16.93
"683","2020-07-16",16.65
"684","2020-07-17",16.719999
"685","2020-07-20",16.530001
"686","2020-07-21",17.17
"687","2020-07-22",16.68
"688","2020-07-23",17.059999
"689","2020-07-24",17.219999
"690","2020-07-27",17.24
"691","2020-07-28",17.15
"692","2020-07-29",18.959999
"693","2020-07-30",19.129999
"694","2020-07-31",18.43
"695","2020-08-03",18.870001
"696","2020-08-04",18.860001
"697","2020-08-05",18.940001
"698","2020-08-06",18.98
"699","2020-08-07",19.690001
"700","2020-08-10",19.73
"701","2020-08-11",19.370001
"702","2020-08-12",19.889999
"703","2020-08-13",19.67
"704","2020-08-14",20.219999
"705","2020-08-17",19.879999
"706","2020-08-18",19.41
"707","2020-08-19",19.49
"708","2020-08-20",19.41
"709","2020-08-21",19.09
"710","2020-08-24",20.1
"711","2020-08-25",20.34
"712","2020-08-26",20.209999
"713","2020-08-27",20.299999
"714","2020-08-28",20.459999
"715","2020-08-31",20.379999
"716","2020-09-01",20.559999
"717","2020-09-02",20.5
"718","2020-09-03",20.530001
"719","2020-09-04",20.629999
"720","2020-09-08",19.790001
"721","2020-09-09",20.27
"722","2020-09-10",19.91
"723","2020-09-11",20.059999
"724","2020-09-14",20.530001
"725","2020-09-15",20.5
"726","2020-09-16",21.01
"727","2020-09-17",21.049999
"728","2020-09-18",21.469999
"729","2020-09-21",20.700001
"730","2020-09-22",19.67
"731","2020-09-23",19.059999
"732","2020-09-24",19.629999
"733","2020-09-25",19.41
"734","2020-09-28",19.99
"735","2020-09-29",19.799999
"736","2020-09-30",19.709999
"737","2020-10-01",19.969999
"738","2020-10-02",20.07
"739","2020-10-05",20.75
"740","2020-10-06",20.91
"741","2020-10-07",20.65
"742","2020-10-08",20.6
"743","2020-10-09",20.889999
"744","2020-10-12",21.25
"745","2020-10-13",21.280001
"746","2020-10-14",21.15
"747","2020-10-15",21.379999
"748","2020-10-16",21.530001
"749","2020-10-19",21.690001
"750","2020-10-20",21.870001
"751","2020-10-21",22.049999
"752","2020-10-22",22.719999
"753","2020-10-23",23.24
"754","2020-10-26",22.450001
"755","2020-10-27",21.610001
"756","2020-10-28",21.16
"757","2020-10-29",21.66
"758","2020-10-30",21.58
"759","2020-11-02",22.299999
"760","2020-11-03",22.75
"761","2020-11-04",22
"762","2020-11-05",22
"763","2020-11-06",21.110001
"764","2020-11-09",23.049999
"765","2020-11-10",24.66
"766","2020-11-11",24.58
"767","2020-11-12",24.709999
"768","2020-11-13",25.33
"769","2020-11-16",27.42
"770","2020-11-17",28.15
"771","2020-11-18",27.110001
"772","2020-11-19",27.129999
"773","2020-11-20",26.959999
"774","2020-11-23",26.719999
"775","2020-11-24",27.43
"776","2020-11-25",27.32
"777","2020-11-27",27.35
