"","date","YELP"
"79","2012-06-22",21.639999
"80","2012-06-25",21.950001
"81","2012-06-26",22.040001
"82","2012-06-27",22.790001
"83","2012-06-28",22.51
"84","2012-06-29",22.73
"85","2012-07-02",23.74
"86","2012-07-03",24.719999
"87","2012-07-05",26.16
"88","2012-07-06",25.299999
"89","2012-07-09",24.790001
"90","2012-07-10",22.629999
"91","2012-07-11",21.360001
"92","2012-07-12",22.139999
"93","2012-07-13",21.639999
"94","2012-07-16",21.43
"95","2012-07-17",23.02
"96","2012-07-18",22.700001
"97","2012-07-19",24
"98","2012-07-20",24.049999
"99","2012-07-23",23.290001
"100","2012-07-24",22.51
"101","2012-07-25",21.5
"102","2012-07-26",19.68
"103","2012-07-27",19.51
"104","2012-07-30",20.620001
"105","2012-07-31",19.959999
"106","2012-08-01",18.82
"107","2012-08-02",22
"108","2012-08-03",23.4
"109","2012-08-06",25.43
"110","2012-08-07",25.84
"111","2012-08-08",26.459999
"112","2012-08-09",25.73
"113","2012-08-10",25.85
"114","2012-08-13",23.870001
"115","2012-08-14",22.290001
"116","2012-08-15",22.110001
"117","2012-08-16",21.76
"118","2012-08-17",21.5
"119","2012-08-20",20.219999
"120","2012-08-21",19
"121","2012-08-22",17.870001
"122","2012-08-23",18.190001
"123","2012-08-24",19.48
"124","2012-08-27",19.110001
"125","2012-08-28",18.26
"126","2012-08-29",22.370001
"127","2012-08-30",21.690001
"128","2012-08-31",22
"129","2012-09-04",24.25
"130","2012-09-05",25.77
"131","2012-09-06",25.549999
"132","2012-09-07",24.82
"133","2012-09-10",25.07
"134","2012-09-11",26.200001
"135","2012-09-12",25.799999
"136","2012-09-13",23.950001
"137","2012-09-14",26.18
"138","2012-09-17",25.700001
"139","2012-09-18",24.77
"140","2012-09-19",25.709999
"141","2012-09-20",26.309999
"142","2012-09-21",26.780001
"143","2012-09-24",25.67
"144","2012-09-25",25.5
"145","2012-09-26",25.68
"146","2012-09-27",26.24
"147","2012-09-28",27.049999
"148","2012-10-01",27.76
"149","2012-10-02",27.59
"150","2012-10-03",28.09
"151","2012-10-04",28.889999
"152","2012-10-05",28.4
"153","2012-10-08",28.27
"154","2012-10-09",27.43
"155","2012-10-10",25.610001
"156","2012-10-11",25.73
"157","2012-10-12",25.24
"158","2012-10-15",25.309999
"159","2012-10-16",24.85
"160","2012-10-17",25.700001
"161","2012-10-18",24.76
"162","2012-10-19",24.610001
"163","2012-10-22",24.27
"164","2012-10-23",24
"165","2012-10-24",25.77
"166","2012-10-25",24.030001
"167","2012-10-26",23.17
"168","2012-10-31",24.1
"169","2012-11-01",24.030001
"170","2012-11-02",20.51
"171","2012-11-05",19.110001
"172","2012-11-06",18.25
"173","2012-11-07",18.4
"174","2012-11-08",17.77
"175","2012-11-09",17.719999
"176","2012-11-12",17.07
"177","2012-11-13",17.209999
"178","2012-11-14",16.77
"179","2012-11-15",17.209999
"180","2012-11-16",17.32
"181","2012-11-19",18.799999
"182","2012-11-20",18.809999
"183","2012-11-21",18.709999
"184","2012-11-23",18.98
"185","2012-11-26",18.99
"186","2012-11-27",20.24
"187","2012-11-28",20.200001
"188","2012-11-29",19.450001
"189","2012-11-30",18.91
"190","2012-12-03",19.27
"191","2012-12-04",19.049999
"192","2012-12-05",18.84
"193","2012-12-06",18.09
"194","2012-12-07",19.049999
"195","2012-12-10",18.82
"196","2012-12-11",19.299999
"197","2012-12-12",19.620001
"198","2012-12-13",19.66
"199","2012-12-14",19.459999
"200","2012-12-17",18.93
"201","2012-12-18",18.059999
"202","2012-12-19",18.450001
"203","2012-12-20",18.91
"204","2012-12-21",19
"205","2012-12-24",18.440001
"206","2012-12-26",18.629999
"207","2012-12-27",18.83
"208","2012-12-28",18.870001
"209","2012-12-31",18.85
"210","2013-01-02",19.700001
"211","2013-01-03",20.15
"212","2013-01-04",21.52
"213","2013-01-07",21.08
"214","2013-01-08",20.83
"215","2013-01-09",20.76
"216","2013-01-10",22.190001
"217","2013-01-11",22.120001
"218","2013-01-14",21.969999
"219","2013-01-15",20.610001
"220","2013-01-16",20.360001
"221","2013-01-17",20.27
"222","2013-01-18",20.299999
"223","2013-01-22",19.9
"224","2013-01-23",20.34
"225","2013-01-24",20.83
"226","2013-01-25",21.17
"227","2013-01-28",21.030001
"228","2013-01-29",20.84
"229","2013-01-30",20.459999
"230","2013-01-31",21.24
"231","2013-02-01",20.469999
"232","2013-02-04",20.34
"233","2013-02-05",21.18
"234","2013-02-06",22.379999
"235","2013-02-07",21.35
"236","2013-02-08",21.85
"237","2013-02-11",21.629999
"238","2013-02-12",21.66
"239","2013-02-13",21.790001
"240","2013-02-14",21.440001
"241","2013-02-15",21.959999
"242","2013-02-19",21.879999
"243","2013-02-20",21.889999
"244","2013-02-21",22
"245","2013-02-22",22.18
"246","2013-02-25",21.620001
"247","2013-02-26",21.290001
"248","2013-02-27",21.860001
"249","2013-02-28",22.190001
"250","2013-03-01",23.01
"251","2013-03-04",23.18
"252","2013-03-05",23.02
"253","2013-03-06",23.02
"254","2013-03-07",23.459999
"255","2013-03-08",25.01
"256","2013-03-11",25.129999
"257","2013-03-12",23.73
"258","2013-03-13",25.02
"259","2013-03-14",25.049999
"260","2013-03-15",25.1
"261","2013-03-18",24.5
"262","2013-03-19",24.280001
"263","2013-03-20",24.120001
"264","2013-03-21",24
"265","2013-03-22",23.790001
"266","2013-03-25",23.49
"267","2013-03-26",23.68
"268","2013-03-27",23.719999
"269","2013-03-28",23.709999
"270","2013-04-01",22.889999
"271","2013-04-02",22.77
"272","2013-04-03",23.049999
"273","2013-04-04",23.67
"274","2013-04-05",25.700001
"275","2013-04-08",25
"276","2013-04-09",24.620001
"277","2013-04-10",25.75
"278","2013-04-11",26.35
"279","2013-04-12",26.959999
"280","2013-04-15",25.83
"281","2013-04-16",25.709999
"282","2013-04-17",26.1
"283","2013-04-18",25.33
"284","2013-04-19",25.5
"285","2013-04-22",25.32
"286","2013-04-23",25.290001
"287","2013-04-24",24.969999
"288","2013-04-25",25.42
"289","2013-04-26",25.450001
"290","2013-04-29",26.620001
"291","2013-04-30",26.030001
"292","2013-05-01",25.299999
"293","2013-05-02",32.220001
"294","2013-05-03",31.120001
"295","2013-05-06",30.690001
"296","2013-05-07",30.67
"297","2013-05-08",29.91
"298","2013-05-09",30.67
"299","2013-05-10",30.93
"300","2013-05-13",30.92
"301","2013-05-14",30.969999
"302","2013-05-15",30.01
"303","2013-05-16",30.43
"304","2013-05-17",30.790001
"305","2013-05-20",30.969999
"306","2013-05-21",31.58
"307","2013-05-22",29.4
"308","2013-05-23",29.459999
"309","2013-05-24",29.34
"310","2013-05-28",29.950001
"311","2013-05-29",30.09
"312","2013-05-30",29.99
"313","2013-05-31",29.809999
"314","2013-06-03",28.15
"315","2013-06-04",27.459999
"316","2013-06-05",28.200001
"317","2013-06-06",29.09
"318","2013-06-07",30.110001
"319","2013-06-10",29.92
"320","2013-06-11",29.52
"321","2013-06-12",29.389999
"322","2013-06-13",29.48
"323","2013-06-14",30.84
"324","2013-06-17",31.75
"325","2013-06-18",31.549999
"326","2013-06-19",32.93
"327","2013-06-20",31
"328","2013-06-21",31.24
"329","2013-06-24",30.940001
"330","2013-06-25",31.110001
"331","2013-06-26",34.869999
"332","2013-06-27",34.330002
"333","2013-06-28",34.77
"334","2013-07-01",34.02
"335","2013-07-02",34.509998
"336","2013-07-03",34.450001
"337","2013-07-05",34.990002
"338","2013-07-08",34.91
"339","2013-07-09",37.240002
"340","2013-07-10",36.900002
"341","2013-07-11",37.450001
"342","2013-07-12",39.400002
"343","2013-07-15",38.669998
"344","2013-07-16",38.970001
"345","2013-07-17",39.970001
"346","2013-07-18",39.75
"347","2013-07-19",42.130001
"348","2013-07-22",40.990002
"349","2013-07-23",39.939999
"350","2013-07-24",39.91
"351","2013-07-25",41.52
"352","2013-07-26",42.099998
"353","2013-07-29",42.119999
"354","2013-07-30",41.790001
"355","2013-07-31",41.799999
"356","2013-08-01",51.5
"357","2013-08-02",57.02
"358","2013-08-05",54.009998
"359","2013-08-06",51.990002
"360","2013-08-07",52.080002
"361","2013-08-08",51.259998
"362","2013-08-09",51.849998
"363","2013-08-12",50.75
"364","2013-08-13",51.290001
"365","2013-08-14",50.82
"366","2013-08-15",47.75
"367","2013-08-16",50.130001
"368","2013-08-19",49.23
"369","2013-08-20",49.639999
"370","2013-08-21",51.450001
"371","2013-08-22",52.099998
"372","2013-08-23",51.830002
"373","2013-08-26",51.259998
"374","2013-08-27",51.470001
"375","2013-08-28",51.669998
"376","2013-08-29",53.799999
"377","2013-08-30",51.98
"378","2013-09-03",52.369999
"379","2013-09-04",55.950001
"380","2013-09-05",58.91
"381","2013-09-06",62.400002
"382","2013-09-09",61.91
"383","2013-09-10",63.200001
"384","2013-09-11",64.580002
"385","2013-09-12",63.77
"386","2013-09-13",62.91
"387","2013-09-16",62.759998
"388","2013-09-17",65.919998
"389","2013-09-18",69.089996
"390","2013-09-19",70.589996
"391","2013-09-20",70.019997
"392","2013-09-23",65.800003
"393","2013-09-24",67.360001
"394","2013-09-25",68.93
"395","2013-09-26",68.449997
"396","2013-09-27",68.050003
"397","2013-09-30",66.18
"398","2013-10-01",71.120003
"399","2013-10-02",70.690002
"400","2013-10-03",71.019997
"401","2013-10-04",73.220001
"402","2013-10-07",69.93
"403","2013-10-08",64.599998
"404","2013-10-09",63.470001
"405","2013-10-10",66.25
"406","2013-10-11",67.330002
"407","2013-10-14",68.330002
"408","2013-10-15",67.82
"409","2013-10-16",70.150002
"410","2013-10-17",68.900002
"411","2013-10-18",74.889999
"412","2013-10-21",71.059998
"413","2013-10-22",69.410004
"414","2013-10-23",66.010002
"415","2013-10-24",68.519997
"416","2013-10-25",68
"417","2013-10-28",67.589996
"418","2013-10-29",68.830002
"419","2013-10-30",67.050003
"420","2013-10-31",67.75
"421","2013-11-01",67.150002
"422","2013-11-04",69.230003
"423","2013-11-05",71.129997
"424","2013-11-06",66.610001
"425","2013-11-07",61.830002
"426","2013-11-08",63.380001
"427","2013-11-11",62.77
"428","2013-11-12",65.129997
"429","2013-11-13",66.809998
"430","2013-11-14",67.25
"431","2013-11-15",70.769997
"432","2013-11-18",64.43
"433","2013-11-19",63.060001
"434","2013-11-20",62.330002
"435","2013-11-21",63.93
"436","2013-11-22",62.389999
"437","2013-11-25",58.200001
"438","2013-11-26",61.919998
"439","2013-11-27",61.540001
"440","2013-11-29",60.689999
"441","2013-12-02",59.959999
"442","2013-12-03",60.27
"443","2013-12-04",63.07
"444","2013-12-05",62.619999
"445","2013-12-06",62.860001
"446","2013-12-09",63.790001
"447","2013-12-10",65.529999
"448","2013-12-11",63.099998
"449","2013-12-12",64.379997
"450","2013-12-13",64.050003
"451","2013-12-16",64.139999
"452","2013-12-17",66.800003
"453","2013-12-18",65.790001
"454","2013-12-19",65.489998
"455","2013-12-20",68.010002
"456","2013-12-23",68.300003
"457","2013-12-24",67.830002
"458","2013-12-26",68.160004
"459","2013-12-27",65.919998
"460","2013-12-30",66.010002
"461","2013-12-31",68.949997
"462","2014-01-02",67.919998
"463","2014-01-03",67.660004
"464","2014-01-06",71.720001
"465","2014-01-07",72.660004
"466","2014-01-08",78.419998
"467","2014-01-09",78.419998
"468","2014-01-10",82.209999
"469","2014-01-13",75.839996
"470","2014-01-14",81.400002
"471","2014-01-15",80.93
"472","2014-01-16",81.150002
"473","2014-01-17",82.360001
"474","2014-01-21",82.209999
"475","2014-01-22",81.279999
"476","2014-01-23",79.449997
"477","2014-01-24",75.989998
"478","2014-01-27",72.440002
"479","2014-01-28",76.089996
"480","2014-01-29",71.949997
"481","2014-01-30",75.470001
"482","2014-01-31",75.949997
"483","2014-02-03",74.489998
"484","2014-02-04",77.790001
"485","2014-02-05",75.230003
"486","2014-02-06",89.459999
"487","2014-02-07",89.410004
"488","2014-02-10",91.110001
"489","2014-02-11",92.779999
"490","2014-02-12",90.760002
"491","2014-02-13",91.970001
"492","2014-02-14",89.779999
"493","2014-02-18",91.739998
"494","2014-02-19",90
"495","2014-02-20",91.370003
"496","2014-02-21",91.82
"497","2014-02-24",94.669998
"498","2014-02-25",94.699997
"499","2014-02-26",95.449997
"500","2014-02-27",97.389999
"501","2014-02-28",94.419998
"502","2014-03-03",94.970001
"503","2014-03-04",98.040001
"504","2014-03-05",97.769997
"505","2014-03-06",97.800003
"506","2014-03-07",97.25
"507","2014-03-10",92.720001
"508","2014-03-11",90
"509","2014-03-12",92.790001
"510","2014-03-13",87.370003
"511","2014-03-14",86.790001
"512","2014-03-17",89.010002
"513","2014-03-18",90.110001
"514","2014-03-19",87.82
"515","2014-03-20",84.309998
"516","2014-03-21",83.43
"517","2014-03-24",81.169998
"518","2014-03-25",78.959999
"519","2014-03-26",77.300003
"520","2014-03-27",78.18
"521","2014-03-28",76.440002
"522","2014-03-31",76.93
"523","2014-04-01",80.18
"524","2014-04-02",75.629997
"525","2014-04-03",70.610001
"526","2014-04-04",65.760002
"527","2014-04-07",66
"528","2014-04-08",67.25
"529","2014-04-09",71.25
"530","2014-04-10",63.470001
"531","2014-04-11",61.720001
"532","2014-04-14",61.939999
"533","2014-04-15",63.060001
"534","2014-04-16",65.800003
"535","2014-04-17",64.870003
"536","2014-04-21",67.050003
"537","2014-04-22",68.309998
"538","2014-04-23",64.5
"539","2014-04-24",62.700001
"540","2014-04-25",57.630001
"541","2014-04-28",55.549999
"542","2014-04-29",58.919998
"543","2014-04-30",58.32
"544","2014-05-01",64.019997
"545","2014-05-02",59.759998
"546","2014-05-05",60.189999
"547","2014-05-06",52.130001
"548","2014-05-07",52.740002
"549","2014-05-08",53.290001
"550","2014-05-09",54.220001
"551","2014-05-12",56.599998
"552","2014-05-13",55.529999
"553","2014-05-14",54.610001
"554","2014-05-15",55.200001
"555","2014-05-16",54.720001
"556","2014-05-19",57.310001
"557","2014-05-20",57.380001
"558","2014-05-21",57.720001
"559","2014-05-22",60.5
"560","2014-05-23",61.540001
"561","2014-05-27",63.560001
"562","2014-05-28",63.419998
"563","2014-05-29",68.559998
"564","2014-05-30",66.150002
"565","2014-06-02",64.610001
"566","2014-06-03",64.669998
"567","2014-06-04",64.580002
"568","2014-06-05",65
"569","2014-06-06",65.230003
"570","2014-06-09",65.489998
"571","2014-06-10",65
"572","2014-06-11",65.769997
"573","2014-06-12",65.839996
"574","2014-06-13",74.919998
"575","2014-06-16",73.480003
"576","2014-06-17",74.639999
"577","2014-06-18",77.010002
"578","2014-06-19",76.019997
"579","2014-06-20",74.93
"580","2014-06-23",77.639999
"581","2014-06-24",75.830002
"582","2014-06-25",78
"583","2014-06-26",76.900002
"584","2014-06-27",77.279999
"585","2014-06-30",76.68
"586","2014-07-01",77.629997
"587","2014-07-02",79.370003
"588","2014-07-03",78.889999
"589","2014-07-07",75.760002
"590","2014-07-08",70.709999
"591","2014-07-09",71.360001
"592","2014-07-10",70.910004
"593","2014-07-11",70.620003
"594","2014-07-14",71.110001
"595","2014-07-15",69.019997
"596","2014-07-16",68.07
"597","2014-07-17",66.529999
"598","2014-07-18",68.349998
"599","2014-07-21",68.32
"600","2014-07-22",68.57
"601","2014-07-23",68.699997
"602","2014-07-24",69.769997
"603","2014-07-25",68.68
"604","2014-07-28",69.330002
"605","2014-07-29",69.480003
"606","2014-07-30",75.599998
"607","2014-07-31",67.160004
"608","2014-08-01",66.309998
"609","2014-08-04",68.57
"610","2014-08-05",68.230003
"611","2014-08-06",67.779999
"612","2014-08-07",68.620003
"613","2014-08-08",68
"614","2014-08-11",70.160004
"615","2014-08-12",69.919998
"616","2014-08-13",74.459999
"617","2014-08-14",74.900002
"618","2014-08-15",76.529999
"619","2014-08-18",77.849998
"620","2014-08-19",79.150002
"621","2014-08-20",80.300003
"622","2014-08-21",80.32
"623","2014-08-22",81.599998
"624","2014-08-25",82.599998
"625","2014-08-26",82.389999
"626","2014-08-27",82.860001
"627","2014-08-28",82.32
"628","2014-08-29",82.419998
"629","2014-09-02",84.959999
"630","2014-09-03",83.290001
"631","2014-09-04",81.910004
"632","2014-09-05",83.279999
"633","2014-09-08",82.43
"634","2014-09-09",80.879997
"635","2014-09-10",82.639999
"636","2014-09-11",81.949997
"637","2014-09-12",81.779999
"638","2014-09-15",76.620003
"639","2014-09-16",76.540001
"640","2014-09-17",76.040001
"641","2014-09-18",76.07
"642","2014-09-19",75.889999
"643","2014-09-22",71.68
"644","2014-09-23",71.730003
"645","2014-09-24",72.970001
"646","2014-09-25",70.419998
"647","2014-09-26",70.900002
"648","2014-09-29",69.540001
"649","2014-09-30",68.25
"650","2014-10-01",67.110001
"651","2014-10-02",69.07
"652","2014-10-03",69.440002
"653","2014-10-06",69.160004
"654","2014-10-07",68.32
"655","2014-10-08",70.150002
"656","2014-10-09",69.620003
"657","2014-10-10",66.059998
"658","2014-10-13",62.119999
"659","2014-10-14",65.190002
"660","2014-10-15",66.709999
"661","2014-10-16",67
"662","2014-10-17",67.089996
"663","2014-10-20",68.779999
"664","2014-10-21",71.279999
"665","2014-10-22",70.230003
"666","2014-10-23",57.169998
"667","2014-10-24",59.419998
"668","2014-10-27",57.209999
"669","2014-10-28",59.110001
"670","2014-10-29",56.68
"671","2014-10-30",57.279999
"672","2014-10-31",60
"673","2014-11-03",61.32
"674","2014-11-04",60.099998
"675","2014-11-05",57.650002
"676","2014-11-06",58.779999
"677","2014-11-07",58.41
"678","2014-11-10",59.07
"679","2014-11-11",62.310001
"680","2014-11-12",60.580002
"681","2014-11-13",58.099998
"682","2014-11-14",59.82
"683","2014-11-17",58
"684","2014-11-18",57.459999
"685","2014-11-19",55.77
"686","2014-11-20",57.880001
"687","2014-11-21",58.09
"688","2014-11-24",58.84
"689","2014-11-25",58.82
"690","2014-11-26",58.400002
"691","2014-11-28",57.09
"692","2014-12-01",55.130001
"693","2014-12-02",55.169998
"694","2014-12-03",54.77
"695","2014-12-04",55.139999
"696","2014-12-05",53.84
"697","2014-12-08",51.52
"698","2014-12-09",52.73
"699","2014-12-10",51.959999
"700","2014-12-11",52.450001
"701","2014-12-12",52.700001
"702","2014-12-15",53.259998
"703","2014-12-16",50.040001
"704","2014-12-17",51.900002
"705","2014-12-18",52.490002
"706","2014-12-19",54.59
"707","2014-12-22",53
"708","2014-12-23",53.360001
"709","2014-12-24",53
"710","2014-12-26",52.939999
"711","2014-12-29",53.009998
"712","2014-12-30",54.240002
"713","2014-12-31",54.73
"714","2015-01-02",55.150002
"715","2015-01-05",52.529999
"716","2015-01-06",52.439999
"717","2015-01-07",52.209999
"718","2015-01-08",53.830002
"719","2015-01-09",56.07
"720","2015-01-12",54.02
"721","2015-01-13",53.18
"722","2015-01-14",52.200001
"723","2015-01-15",50.119999
"724","2015-01-16",51.389999
"725","2015-01-20",51.41
"726","2015-01-21",53.41
"727","2015-01-22",54.799999
"728","2015-01-23",55.189999
"729","2015-01-26",55.41
"730","2015-01-27",55.630001
"731","2015-01-28",53
"732","2015-01-29",52.93
"733","2015-01-30",52.470001
"734","2015-02-02",53.470001
"735","2015-02-03",55.779999
"736","2015-02-04",56.740002
"737","2015-02-05",57.470001
"738","2015-02-06",45.110001
"739","2015-02-09",42.169998
"740","2015-02-10",44.66
"741","2015-02-11",46.18
"742","2015-02-12",47.630001
"743","2015-02-13",47.529999
"744","2015-02-17",48.189999
"745","2015-02-18",47.540001
"746","2015-02-19",47.34
"747","2015-02-20",47.790001
"748","2015-02-23",47.349998
"749","2015-02-24",47.290001
"750","2015-02-25",47.150002
"751","2015-02-26",47.75
"752","2015-02-27",48
"753","2015-03-02",47.860001
"754","2015-03-03",48.580002
"755","2015-03-04",47.790001
"756","2015-03-05",47.939999
"757","2015-03-06",47.049999
"758","2015-03-09",45.82
"759","2015-03-10",45.23
"760","2015-03-11",45.73
"761","2015-03-12",46.799999
"762","2015-03-13",46.450001
"763","2015-03-16",46.709999
"764","2015-03-17",47.220001
"765","2015-03-18",46.82
"766","2015-03-19",45.18
"767","2015-03-20",44.939999
"768","2015-03-23",47.029999
"769","2015-03-24",47.040001
"770","2015-03-25",45.759998
"771","2015-03-26",45.709999
"772","2015-03-27",47.16
"773","2015-03-30",47.389999
"774","2015-03-31",47.349998
"775","2015-04-01",45.5
"776","2015-04-02",47.139999
"777","2015-04-06",47.310001
"778","2015-04-07",46.990002
"779","2015-04-08",47.43
"780","2015-04-09",47
"781","2015-04-10",47.650002
"782","2015-04-13",47.400002
"783","2015-04-14",47.599998
"784","2015-04-15",49.57
"785","2015-04-16",49.369999
"786","2015-04-17",48.299999
"787","2015-04-20",48.25
"788","2015-04-21",49.310001
"789","2015-04-22",50.450001
"790","2015-04-23",50.32
"791","2015-04-24",50.610001
"792","2015-04-27",51.02
"793","2015-04-28",51.220001
"794","2015-04-29",51.279999
"795","2015-04-30",39.389999
"796","2015-05-01",39.759998
"797","2015-05-04",39.610001
"798","2015-05-05",38.880001
"799","2015-05-06",38.220001
"800","2015-05-07",47.009998
"801","2015-05-08",49.93
"802","2015-05-11",48.619999
"803","2015-05-12",48.830002
"804","2015-05-13",47.84
"805","2015-05-14",47.349998
"806","2015-05-15",46.889999
"807","2015-05-18",46.560001
"808","2015-05-19",46.459999
"809","2015-05-20",46.43
"810","2015-05-21",46.139999
"811","2015-05-22",46.48
"812","2015-05-26",45.549999
"813","2015-05-27",45.52
"814","2015-05-28",47.75
"815","2015-05-29",47.91
"816","2015-06-01",47.41
"817","2015-06-02",48.580002
"818","2015-06-03",47.560001
"819","2015-06-04",47.150002
"820","2015-06-05",48.220001
"821","2015-06-08",45.669998
"822","2015-06-09",45.439999
"823","2015-06-10",44.459999
"824","2015-06-11",43.540001
"825","2015-06-12",44.040001
"826","2015-06-15",44
"827","2015-06-16",44.700001
"828","2015-06-17",44.599998
"829","2015-06-18",45.439999
"830","2015-06-19",45.119999
"831","2015-06-22",45.279999
"832","2015-06-23",46.02
"833","2015-06-24",45.25
"834","2015-06-25",44.880001
"835","2015-06-26",44.509998
"836","2015-06-29",42.470001
"837","2015-06-30",43.029999
"838","2015-07-01",42.439999
"839","2015-07-02",38.18
"840","2015-07-06",37.490002
"841","2015-07-07",36.299999
"842","2015-07-08",35.400002
"843","2015-07-09",34.75
"844","2015-07-10",34.73
"845","2015-07-13",35.43
"846","2015-07-14",35.990002
"847","2015-07-15",35
"848","2015-07-16",35.110001
"849","2015-07-17",34.959999
"850","2015-07-20",34.549999
"851","2015-07-21",35.57
"852","2015-07-22",34.439999
"853","2015-07-23",35.040001
"854","2015-07-24",34.560001
"855","2015-07-27",33.73
"856","2015-07-28",33.509998
"857","2015-07-29",25.059999
"858","2015-07-30",26.030001
"859","2015-07-31",26.4
"860","2015-08-03",25.92
"861","2015-08-04",26.18
"862","2015-08-05",26.129999
"863","2015-08-06",25.379999
"864","2015-08-07",25.35
"865","2015-08-10",26
"866","2015-08-11",25.35
"867","2015-08-12",25.469999
"868","2015-08-13",24.540001
"869","2015-08-14",25.77
"870","2015-08-17",26.639999
"871","2015-08-18",25.41
"872","2015-08-19",25.25
"873","2015-08-20",24.01
"874","2015-08-21",23.09
"875","2015-08-24",22.98
"876","2015-08-25",22.75
"877","2015-08-26",23.379999
"878","2015-08-27",23.98
"879","2015-08-28",23.959999
"880","2015-08-31",24.280001
"881","2015-09-01",23.4
"882","2015-09-02",24.280001
"883","2015-09-03",24.17
"884","2015-09-04",24.209999
"885","2015-09-08",23.98
"886","2015-09-09",24.68
"887","2015-09-10",25.120001
"888","2015-09-11",24.709999
"889","2015-09-14",24.469999
"890","2015-09-15",24.940001
"891","2015-09-16",25.290001
"892","2015-09-17",25.129999
"893","2015-09-18",24.75
"894","2015-09-21",24.23
"895","2015-09-22",23.35
"896","2015-09-23",23.1
"897","2015-09-24",22.58
"898","2015-09-25",22.17
"899","2015-09-28",21.379999
"900","2015-09-29",21.139999
"901","2015-09-30",21.66
"902","2015-10-01",20.870001
"903","2015-10-02",22.379999
"904","2015-10-05",22.68
"905","2015-10-06",22.68
"906","2015-10-07",23.5
"907","2015-10-08",23.610001
"908","2015-10-09",24.879999
"909","2015-10-12",22.74
"910","2015-10-13",22.49
"911","2015-10-14",21.98
"912","2015-10-15",22.610001
"913","2015-10-16",22.65
"914","2015-10-19",22.6
"915","2015-10-20",22.52
"916","2015-10-21",22.389999
"917","2015-10-22",22.52
"918","2015-10-23",22.559999
"919","2015-10-26",24.43
"920","2015-10-27",22.9
"921","2015-10-28",22.07
"922","2015-10-29",22.950001
"923","2015-10-30",22.25
"924","2015-11-02",23.799999
"925","2015-11-03",24.120001
"926","2015-11-04",24.42
"927","2015-11-05",25.049999
"928","2015-11-06",25.5
"929","2015-11-09",24.959999
"930","2015-11-10",25.16
"931","2015-11-11",24.98
"932","2015-11-12",25.9
"933","2015-11-13",27.1
"934","2015-11-16",27.440001
"935","2015-11-17",27.540001
"936","2015-11-18",28.23
"937","2015-11-19",28.059999
"938","2015-11-20",31.209999
"939","2015-11-23",29.860001
"940","2015-11-24",30.01
"941","2015-11-25",30.51
"942","2015-11-27",30.18
"943","2015-11-30",30.129999
"944","2015-12-01",30.309999
"945","2015-12-02",31.389999
"946","2015-12-03",30.629999
"947","2015-12-04",30.450001
"948","2015-12-07",30.040001
"949","2015-12-08",30.92
"950","2015-12-09",30
"951","2015-12-10",30.83
"952","2015-12-11",29.65
"953","2015-12-14",29.58
"954","2015-12-15",26.870001
"955","2015-12-16",28.030001
"956","2015-12-17",27.42
"957","2015-12-18",27.17
"958","2015-12-21",26.25
"959","2015-12-22",27.93
"960","2015-12-23",28.15
"961","2015-12-24",28.4
