"","date","O"
"400","2008-08-04",25
"401","2008-08-05",25.99
"402","2008-08-06",25.23
"403","2008-08-07",24.52
"404","2008-08-08",25
"405","2008-08-11",25.309999
"406","2008-08-12",25.299999
"407","2008-08-13",25.440001
"408","2008-08-14",25.9
"409","2008-08-15",25.67
"410","2008-08-18",25.25
"411","2008-08-19",25.110001
"412","2008-08-20",25.309999
"413","2008-08-21",25.01
"414","2008-08-22",25.709999
"415","2008-08-25",25.09
"416","2008-08-26",25.450001
"417","2008-08-27",25.58
"418","2008-08-28",26.110001
"419","2008-08-29",25.68
"420","2008-09-02",25.860001
"421","2008-09-03",26.33
"422","2008-09-04",25.59
"423","2008-09-05",25.23
"424","2008-09-08",25.700001
"425","2008-09-09",25.299999
"426","2008-09-10",25.379999
"427","2008-09-11",25.27
"428","2008-09-12",25.959999
"429","2008-09-15",24.49
"430","2008-09-16",26.290001
"431","2008-09-17",25.870001
"432","2008-09-18",30.32
"433","2008-09-19",29
"434","2008-09-22",27.299999
"435","2008-09-23",27.1
"436","2008-09-24",26.82
"437","2008-09-25",26.620001
"438","2008-09-26",26.940001
"439","2008-09-29",24.74
"440","2008-09-30",25.6
"441","2008-10-01",26.27
"442","2008-10-02",24.74
"443","2008-10-03",23.93
"444","2008-10-06",23.309999
"445","2008-10-07",21.92
"446","2008-10-08",21.48
"447","2008-10-09",20.41
"448","2008-10-10",24.5
"449","2008-10-13",25.889999
"450","2008-10-14",23.959999
"451","2008-10-15",21.209999
"452","2008-10-16",23.73
"453","2008-10-17",22.440001
"454","2008-10-20",22.559999
"455","2008-10-21",21.719999
"456","2008-10-22",20.629999
"457","2008-10-23",21.58
"458","2008-10-24",20.75
"459","2008-10-27",19.139999
"460","2008-10-28",23.27
"461","2008-10-29",21.969999
"462","2008-10-30",21.959999
"463","2008-10-31",23.120001
"464","2008-11-03",22.57
"465","2008-11-04",22.98
"466","2008-11-05",20.790001
"467","2008-11-06",20.17
"468","2008-11-07",21.200001
"469","2008-11-10",19.83
"470","2008-11-11",19.76
"471","2008-11-12",19.120001
"472","2008-11-13",21.02
"473","2008-11-14",19.23
"474","2008-11-17",18.24
"475","2008-11-18",18.120001
"476","2008-11-19",16.24
"477","2008-11-20",15.47
"478","2008-11-21",17.299999
"479","2008-11-24",20.27
"480","2008-11-25",20.98
"481","2008-11-26",20.879999
"482","2008-11-28",20.190001
"483","2008-12-01",16.200001
"484","2008-12-02",18.08
"485","2008-12-03",18.82
"486","2008-12-04",18.6
"487","2008-12-05",20.59
"488","2008-12-08",22.5
"489","2008-12-09",20.77
"490","2008-12-10",22.469999
"491","2008-12-11",19.059999
"492","2008-12-12",20.83
"493","2008-12-15",20.440001
"494","2008-12-16",23.389999
"495","2008-12-17",24
"496","2008-12-18",23.02
"497","2008-12-19",24.540001
"498","2008-12-22",24
"499","2008-12-23",24.25
"500","2008-12-24",23.52
"501","2008-12-26",23.450001
"502","2008-12-29",22.48
"503","2008-12-30",22.77
"504","2008-12-31",23.15
"505","2009-01-02",22.209999
"506","2009-01-05",21.450001
"507","2009-01-06",22.620001
"508","2009-01-07",21.66
"509","2009-01-08",21.34
"510","2009-01-09",20.290001
"511","2009-01-12",19.51
"512","2009-01-13",20.129999
"513","2009-01-14",19.15
"514","2009-01-15",20.08
"515","2009-01-16",20.629999
"516","2009-01-20",18.49
"517","2009-01-21",20.17
"518","2009-01-22",19.040001
"519","2009-01-23",19.52
"520","2009-01-26",19.299999
"521","2009-01-27",19.889999
"522","2009-01-28",21.49
"523","2009-01-29",19.52
"524","2009-01-30",19.27
"525","2009-02-02",19.799999
"526","2009-02-03",19.360001
"527","2009-02-04",19.129999
"528","2009-02-05",18.85
"529","2009-02-06",20.030001
"530","2009-02-09",20.190001
"531","2009-02-10",18.66
"532","2009-02-11",18.870001
"533","2009-02-12",19.360001
"534","2009-02-13",18.66
"535","2009-02-17",18.1
"536","2009-02-18",18.33
"537","2009-02-19",17.389999
"538","2009-02-20",18.459999
"539","2009-02-23",17.549999
"540","2009-02-24",18.65
"541","2009-02-25",18.309999
"542","2009-02-26",17.700001
"543","2009-02-27",17.530001
"544","2009-03-02",16.870001
"545","2009-03-03",16.82
"546","2009-03-04",16.889999
"547","2009-03-05",15.63
"548","2009-03-06",15.03
"549","2009-03-09",15.26
"550","2009-03-10",16.860001
"551","2009-03-11",16.379999
"552","2009-03-12",17.15
"553","2009-03-13",16.790001
"554","2009-03-16",15.69
"555","2009-03-17",16.780001
"556","2009-03-18",17.700001
"557","2009-03-19",16.98
"558","2009-03-20",16.059999
"559","2009-03-23",18.559999
"560","2009-03-24",17.32
"561","2009-03-25",17.52
"562","2009-03-26",18.610001
"563","2009-03-27",18.040001
"564","2009-03-30",17.219999
"565","2009-03-31",18.82
"566","2009-04-01",18.879999
"567","2009-04-02",19.98
"568","2009-04-03",21.33
"569","2009-04-06",20.860001
"570","2009-04-07",19.25
"571","2009-04-08",19.58
"572","2009-04-09",22.02
"573","2009-04-13",21.690001
"574","2009-04-14",20.280001
"575","2009-04-15",21.35
"576","2009-04-16",21.93
"577","2009-04-17",22
"578","2009-04-20",20.030001
"579","2009-04-21",21.959999
"580","2009-04-22",21.32
"581","2009-04-23",21.860001
"582","2009-04-24",22.4
"583","2009-04-27",21.58
"584","2009-04-28",21.85
"585","2009-04-29",22.440001
"586","2009-04-30",22.33
"587","2009-05-01",21.1
"588","2009-05-04",22.43
"589","2009-05-05",21.5
"590","2009-05-06",22.52
"591","2009-05-07",21.41
"592","2009-05-08",22.18
"593","2009-05-11",21.309999
"594","2009-05-12",21.459999
"595","2009-05-13",20.51
"596","2009-05-14",20.940001
"597","2009-05-15",20.110001
"598","2009-05-18",21.43
"599","2009-05-19",20.98
"600","2009-05-20",20.940001
"601","2009-05-21",21.66
"602","2009-05-22",20.92
"603","2009-05-26",22
"604","2009-05-27",21.24
"605","2009-05-28",21.540001
"606","2009-05-29",21.469999
"607","2009-06-01",22.110001
"608","2009-06-02",22.18
"609","2009-06-03",22.48
"610","2009-06-04",22.969999
"611","2009-06-05",22.73
"612","2009-06-08",22.73
"613","2009-06-09",22.610001
"614","2009-06-10",22.190001
"615","2009-06-11",21.860001
"616","2009-06-12",22.48
"617","2009-06-15",21.75
"618","2009-06-16",21.74
"619","2009-06-17",21.870001
"620","2009-06-18",22.23
"621","2009-06-19",22.52
"622","2009-06-22",21.969999
"623","2009-06-23",22.24
"624","2009-06-24",22.49
"625","2009-06-25",23.07
"626","2009-06-26",21.790001
"627","2009-06-29",21.629999
"628","2009-06-30",21.92
"629","2009-07-01",22.24
"630","2009-07-02",21.26
"631","2009-07-06",21.959999
"632","2009-07-07",21.25
"633","2009-07-08",20.91
"634","2009-07-09",20.43
"635","2009-07-10",20.32
"636","2009-07-13",21.18
"637","2009-07-14",21.190001
"638","2009-07-15",21.940001
"639","2009-07-16",22.15
"640","2009-07-17",21.99
"641","2009-07-20",22.43
"642","2009-07-21",22.559999
"643","2009-07-22",22.530001
"644","2009-07-23",22.91
"645","2009-07-24",22.790001
"646","2009-07-27",23.41
"647","2009-07-28",23.469999
"648","2009-07-29",23.32
"649","2009-07-30",23.629999
"650","2009-07-31",23.58
"651","2009-08-03",23.91
"652","2009-08-04",25.27
"653","2009-08-05",25.549999
"654","2009-08-06",25.360001
"655","2009-08-07",26.209999
"656","2009-08-10",25.27
"657","2009-08-11",24.620001
"658","2009-08-12",24.700001
"659","2009-08-13",24.780001
"660","2009-08-14",24.540001
"661","2009-08-17",23.59
"662","2009-08-18",23.709999
"663","2009-08-19",23.799999
"664","2009-08-20",24.790001
"665","2009-08-21",25.139999
"666","2009-08-24",25.200001
"667","2009-08-25",25.34
"668","2009-08-26",25.57
"669","2009-08-27",26.629999
"670","2009-08-28",25.93
"671","2009-08-31",25.549999
"672","2009-09-01",24.76
"673","2009-09-02",23.92
"674","2009-09-03",24.610001
"675","2009-09-04",24.73
"676","2009-09-08",25.32
"677","2009-09-09",25.860001
"678","2009-09-10",25.870001
"679","2009-09-11",25.85
"680","2009-09-14",25.629999
"681","2009-09-15",26.48
"682","2009-09-16",27.49
"683","2009-09-17",26.99
"684","2009-09-18",26.93
"685","2009-09-21",26.92
"686","2009-09-22",27.540001
"687","2009-09-23",26.370001
"688","2009-09-24",25.49
"689","2009-09-25",25.74
"690","2009-09-28",26.5
"691","2009-09-29",25.93
"692","2009-09-30",25.65
"693","2009-10-01",24.549999
"694","2009-10-02",24.09
"695","2009-10-05",24.799999
"696","2009-10-06",24.709999
"697","2009-10-07",23.58
"698","2009-10-08",23.879999
"699","2009-10-09",23.91
"700","2009-10-12",23.9
"701","2009-10-13",23.66
"702","2009-10-14",24.02
"703","2009-10-15",23.690001
"704","2009-10-16",23.389999
"705","2009-10-19",23.469999
"706","2009-10-20",23.200001
"707","2009-10-21",23.08
"708","2009-10-22",23.67
"709","2009-10-23",23.52
"710","2009-10-26",23.799999
"711","2009-10-27",23.129999
"712","2009-10-28",22.24
"713","2009-10-29",23.309999
"714","2009-10-30",23.18
"715","2009-11-02",23.1
"716","2009-11-03",23.200001
"717","2009-11-04",22.940001
"718","2009-11-05",23.360001
"719","2009-11-06",23.92
"720","2009-11-09",24.440001
"721","2009-11-10",24.25
"722","2009-11-11",24.639999
"723","2009-11-12",24.26
"724","2009-11-13",24.58
"725","2009-11-16",24.870001
"726","2009-11-17",24.66
"727","2009-11-18",25.309999
"728","2009-11-19",24.860001
"729","2009-11-20",25.09
"730","2009-11-23",25.110001
"731","2009-11-24",24.99
"732","2009-11-25",25.1
"733","2009-11-27",24.93
"734","2009-11-30",25.290001
"735","2009-12-01",25.530001
"736","2009-12-02",25.6
"737","2009-12-03",25.290001
"738","2009-12-04",25.82
"739","2009-12-07",25.559999
"740","2009-12-08",25.4
"741","2009-12-09",25.379999
"742","2009-12-10",25.379999
"743","2009-12-11",26.030001
"744","2009-12-14",26.389999
"745","2009-12-15",26.48
"746","2009-12-16",26.450001
"747","2009-12-17",26.870001
"748","2009-12-18",27.4
"749","2009-12-21",26.799999
"750","2009-12-22",26.57
"751","2009-12-23",26.440001
"752","2009-12-24",26.99
"753","2009-12-28",26.709999
"754","2009-12-29",26.690001
"755","2009-12-30",26.440001
"756","2009-12-31",25.91
"757","2010-01-04",26.1
"758","2010-01-05",26.540001
"759","2010-01-06",26.52
"760","2010-01-07",27.08
"761","2010-01-08",27.450001
"762","2010-01-11",27.24
"763","2010-01-12",27.34
"764","2010-01-13",27.65
"765","2010-01-14",27.540001
"766","2010-01-15",27.49
"767","2010-01-19",27.950001
"768","2010-01-20",27.530001
"769","2010-01-21",26.92
"770","2010-01-22",26.27
"771","2010-01-25",26.85
"772","2010-01-26",27.27
"773","2010-01-27",27.84
"774","2010-01-28",27.780001
"775","2010-01-29",27.93
"776","2010-02-01",27.860001
"777","2010-02-02",27.700001
"778","2010-02-03",27.059999
"779","2010-02-04",26.02
"780","2010-02-05",26.120001
"781","2010-02-08",25.74
"782","2010-02-09",25.52
"783","2010-02-10",25.75
"784","2010-02-11",26.030001
"785","2010-02-12",26.99
"786","2010-02-16",27.85
"787","2010-02-17",28.32
"788","2010-02-18",28.75
"789","2010-02-19",28.58
"790","2010-02-22",28.299999
"791","2010-02-23",28.030001
"792","2010-02-24",28.309999
"793","2010-02-25",28.309999
"794","2010-02-26",28
"795","2010-03-01",27.98
"796","2010-03-02",27.969999
"797","2010-03-03",27.959999
"798","2010-03-04",28.059999
"799","2010-03-05",28.440001
"800","2010-03-08",28.610001
"801","2010-03-09",29.120001
"802","2010-03-10",29.219999
"803","2010-03-11",29.219999
"804","2010-03-12",29.17
"805","2010-03-15",29.290001
"806","2010-03-16",29.92
"807","2010-03-17",30.209999
"808","2010-03-18",30.48
"809","2010-03-19",29.959999
"810","2010-03-22",30.43
"811","2010-03-23",30.219999
"812","2010-03-24",30.639999
"813","2010-03-25",30.52
"814","2010-03-26",30.77
"815","2010-03-29",30.84
"816","2010-03-30",30.73
"817","2010-03-31",30.690001
"818","2010-04-01",30.440001
"819","2010-04-05",31.049999
"820","2010-04-06",31.530001
"821","2010-04-07",31.719999
"822","2010-04-08",31.66
"823","2010-04-09",31.75
"824","2010-04-12",31.4
"825","2010-04-13",31.98
"826","2010-04-14",32.540001
"827","2010-04-15",31.879999
"828","2010-04-16",31.43
"829","2010-04-19",31.51
"830","2010-04-20",31.969999
"831","2010-04-21",32.650002
"832","2010-04-22",33.139999
"833","2010-04-23",33.290001
"834","2010-04-26",33.57
"835","2010-04-27",32.889999
"836","2010-04-28",33.169998
"837","2010-04-29",34.380001
"838","2010-04-30",32.790001
"839","2010-05-03",32.91
"840","2010-05-04",31.84
"841","2010-05-05",31.540001
"842","2010-05-06",30.02
"843","2010-05-07",30.24
"844","2010-05-10",31.879999
"845","2010-05-11",32.369999
"846","2010-05-12",32.709999
"847","2010-05-13",32.450001
"848","2010-05-14",31.73
"849","2010-05-17",31.530001
"850","2010-05-18",31.24
"851","2010-05-19",30.68
"852","2010-05-20",29.65
"853","2010-05-21",30.77
"854","2010-05-24",30.33
"855","2010-05-25",30.940001
"856","2010-05-26",30.67
"857","2010-05-27",31.950001
"858","2010-05-28",31.139999
"859","2010-06-01",30.540001
"860","2010-06-02",31.379999
"861","2010-06-03",31.15
"862","2010-06-04",29.6
"863","2010-06-07",29.690001
"864","2010-06-08",30.27
"865","2010-06-09",30.33
"866","2010-06-10",31.469999
"867","2010-06-11",31.83
"868","2010-06-14",32.25
"869","2010-06-15",33.029999
"870","2010-06-16",32.509998
"871","2010-06-17",32.689999
"872","2010-06-18",32.09
"873","2010-06-21",31.74
"874","2010-06-22",30.879999
"875","2010-06-23",31.01
"876","2010-06-24",30.65
"877","2010-06-25",31.860001
"878","2010-06-28",31.34
"879","2010-06-29",30.65
"880","2010-06-30",30.33
"881","2010-07-01",30.219999
"882","2010-07-02",30.299999
"883","2010-07-06",29.33
"884","2010-07-07",31.059999
"885","2010-07-08",31.389999
"886","2010-07-09",31.6
"887","2010-07-12",31.370001
"888","2010-07-13",31.91
"889","2010-07-14",31.940001
"890","2010-07-15",31.84
"891","2010-07-16",30.73
"892","2010-07-19",30.99
"893","2010-07-20",31.25
"894","2010-07-21",30.68
"895","2010-07-22",31.860001
"896","2010-07-23",32.110001
"897","2010-07-26",32.84
"898","2010-07-27",32.799999
"899","2010-07-28",32.599998
"900","2010-07-29",31.809999
"901","2010-07-30",32.09
"902","2010-08-02",33.150002
"903","2010-08-03",32.630001
"904","2010-08-04",32.709999
"905","2010-08-05",32.279999
"906","2010-08-06",32.389999
"907","2010-08-09",32.790001
"908","2010-08-10",32.73
"909","2010-08-11",32.41
"910","2010-08-12",31.959999
"911","2010-08-13",32.48
"912","2010-08-16",32.650002
"913","2010-08-17",33.029999
"914","2010-08-18",32.830002
"915","2010-08-19",32.189999
"916","2010-08-20",32.07
"917","2010-08-23",31.99
"918","2010-08-24",32.09
"919","2010-08-25",32.52
"920","2010-08-26",32.380001
"921","2010-08-27",32.689999
"922","2010-08-30",32.23
"923","2010-08-31",32.59
"924","2010-09-01",33.459999
"925","2010-09-02",33.779999
"926","2010-09-03",33.779999
"927","2010-09-07",33.029999
"928","2010-09-08",33.169998
"929","2010-09-09",32.93
"930","2010-09-10",33.07
"931","2010-09-13",33.709999
"932","2010-09-14",33.950001
"933","2010-09-15",34.09
"934","2010-09-16",33.779999
"935","2010-09-17",33.93
"936","2010-09-20",34.709999
"937","2010-09-21",34.119999
"938","2010-09-22",33.830002
"939","2010-09-23",33.490002
"940","2010-09-24",33.810001
"941","2010-09-27",33.5
"942","2010-09-28",33.82
"943","2010-09-29",33.779999
"944","2010-09-30",33.720001
"945","2010-10-01",33.970001
"946","2010-10-04",34.200001
"947","2010-10-05",34.32
"948","2010-10-06",34.330002
"949","2010-10-07",34.209999
"950","2010-10-08",34.220001
"951","2010-10-11",34.23
"952","2010-10-12",34.459999
"953","2010-10-13",34.66
"954","2010-10-14",34.279999
"955","2010-10-15",34.610001
"956","2010-10-18",35.080002
"957","2010-10-19",34.869999
"958","2010-10-20",35.650002
"959","2010-10-21",35.560001
"960","2010-10-22",35.490002
"961","2010-10-25",35.490002
"962","2010-10-26",35.16
"963","2010-10-27",35.139999
"964","2010-10-28",34.419998
"965","2010-10-29",34.279999
"966","2010-11-01",34.450001
"967","2010-11-02",34.240002
"968","2010-11-03",34.310001
