"","date","ARCB"
"84","2007-05-03",39.619999
"85","2007-05-04",39.73
"86","2007-05-07",39.580002
"87","2007-05-08",39.419998
"88","2007-05-09",39.279999
"89","2007-05-10",38.130001
"90","2007-05-11",38.639999
"91","2007-05-14",37.709999
"92","2007-05-15",38.220001
"93","2007-05-16",38.990002
"94","2007-05-17",38.77
"95","2007-05-18",38.900002
"96","2007-05-21",39.540001
"97","2007-05-22",39.75
"98","2007-05-23",40.110001
"99","2007-05-24",39.599998
"100","2007-05-25",39.360001
"101","2007-05-29",40.099998
"102","2007-05-30",40.259998
"103","2007-05-31",41.290001
"104","2007-06-01",41.099998
"105","2007-06-04",40.25
"106","2007-06-05",40.790001
"107","2007-06-06",41.610001
"108","2007-06-07",39.240002
"109","2007-06-08",39.669998
"110","2007-06-11",39.490002
"111","2007-06-12",38.93
"112","2007-06-13",39.18
"113","2007-06-14",40.02
"114","2007-06-15",39.860001
"115","2007-06-18",39.790001
"116","2007-06-19",39.049999
"117","2007-06-20",38.970001
"118","2007-06-21",39.25
"119","2007-06-22",39.200001
"120","2007-06-25",40
"121","2007-06-26",39.130001
"122","2007-06-27",40.23
"123","2007-06-28",39.77
"124","2007-06-29",38.970001
"125","2007-07-02",39.400002
"126","2007-07-03",39.119999
"127","2007-07-05",39.099998
"128","2007-07-06",39.5
"129","2007-07-09",40.84
"130","2007-07-10",39.41
"131","2007-07-11",39.709999
"132","2007-07-12",40.23
"133","2007-07-13",39.970001
"134","2007-07-16",40.709999
"135","2007-07-17",40.639999
"136","2007-07-18",41.509998
"137","2007-07-19",41.380001
"138","2007-07-20",40.150002
"139","2007-07-23",38.5
"140","2007-07-24",36.610001
"141","2007-07-25",37.98
"142","2007-07-26",37.400002
"143","2007-07-27",36.580002
"144","2007-07-30",36.599998
"145","2007-07-31",36.029999
"146","2007-08-01",36.700001
"147","2007-08-02",37.34
"148","2007-08-03",35.32
"149","2007-08-06",35.82
"150","2007-08-07",35.830002
"151","2007-08-08",35.619999
"152","2007-08-09",35.049999
"153","2007-08-10",36.389999
"154","2007-08-13",35.599998
"155","2007-08-14",34.5
"156","2007-08-15",34.52
"157","2007-08-16",35.07
"158","2007-08-17",35.299999
"159","2007-08-20",36.150002
"160","2007-08-21",36.27
"161","2007-08-22",36.490002
"162","2007-08-23",35.34
"163","2007-08-24",35.450001
"164","2007-08-27",35.970001
"165","2007-08-28",35.049999
"166","2007-08-29",35.740002
"167","2007-08-30",35.200001
"168","2007-08-31",35.900002
"169","2007-09-04",36.400002
"170","2007-09-05",35.290001
"171","2007-09-06",34.650002
"172","2007-09-07",33.98
"173","2007-09-10",33.23
"174","2007-09-11",33.689999
"175","2007-09-12",33.200001
"176","2007-09-13",33.439999
"177","2007-09-14",33.889999
"178","2007-09-17",33.330002
"179","2007-09-18",34.82
"180","2007-09-19",34.279999
"181","2007-09-20",33.68
"182","2007-09-21",33.52
"183","2007-09-24",32.369999
"184","2007-09-25",32.43
"185","2007-09-26",32.34
"186","2007-09-27",32.66
"187","2007-09-28",32.66
"188","2007-10-01",32.900002
"189","2007-10-02",33.619999
"190","2007-10-03",32.93
"191","2007-10-04",33.02
"192","2007-10-05",34.790001
"193","2007-10-08",33.919998
"194","2007-10-09",34.16
"195","2007-10-10",33.630001
"196","2007-10-11",32.959999
"197","2007-10-12",33.040001
"198","2007-10-15",32.310001
"199","2007-10-16",32.48
"200","2007-10-17",32
"201","2007-10-18",31.139999
"202","2007-10-19",30.25
"203","2007-10-22",31.57
"204","2007-10-23",31.719999
"205","2007-10-24",31.219999
"206","2007-10-25",31.26
"207","2007-10-26",30.82
"208","2007-10-29",28.860001
"209","2007-10-30",26.98
"210","2007-10-31",27.450001
"211","2007-11-01",25.709999
"212","2007-11-02",25.879999
"213","2007-11-05",25.969999
"214","2007-11-06",26.02
"215","2007-11-07",24.58
"216","2007-11-08",24.74
"217","2007-11-09",25.110001
"218","2007-11-12",25.290001
"219","2007-11-13",25.940001
"220","2007-11-14",25.92
"221","2007-11-15",24.98
"222","2007-11-16",23.51
"223","2007-11-19",22.719999
"224","2007-11-20",22.190001
"225","2007-11-21",22.190001
"226","2007-11-23",22.4
"227","2007-11-26",21.940001
"228","2007-11-27",22.059999
"229","2007-11-28",23.040001
"230","2007-11-29",22.51
"231","2007-11-30",22.799999
"232","2007-12-03",22.18
"233","2007-12-04",22.110001
"234","2007-12-05",22.620001
"235","2007-12-06",23.98
"236","2007-12-07",25.110001
"237","2007-12-10",26.120001
"238","2007-12-11",24.09
"239","2007-12-12",23.09
"240","2007-12-13",23.35
"241","2007-12-14",22.440001
"242","2007-12-17",22.309999
"243","2007-12-18",22.209999
"244","2007-12-19",21.780001
"245","2007-12-20",21.98
"246","2007-12-21",22.530001
"247","2007-12-24",23.23
"248","2007-12-26",22.91
"249","2007-12-27",21.959999
"250","2007-12-28",22.17
"251","2007-12-31",21.940001
"252","2008-01-02",20.559999
"253","2008-01-03",19.379999
"254","2008-01-04",18.6
"255","2008-01-07",19.33
"256","2008-01-08",18.280001
"257","2008-01-09",18.92
"258","2008-01-10",18.959999
"259","2008-01-11",18.15
"260","2008-01-14",19.51
"261","2008-01-15",18.780001
"262","2008-01-16",19.74
"263","2008-01-17",19.92
"264","2008-01-18",20
"265","2008-01-22",20.75
"266","2008-01-23",24.26
"267","2008-01-24",23.51
"268","2008-01-25",27.450001
"269","2008-01-28",28.280001
"270","2008-01-29",28.809999
"271","2008-01-30",30
"272","2008-01-31",30.790001
"273","2008-02-01",29.9
"274","2008-02-04",28.51
"275","2008-02-05",27.76
"276","2008-02-06",27.48
"277","2008-02-07",29.09
"278","2008-02-08",29.57
"279","2008-02-11",28.809999
"280","2008-02-12",28.68
"281","2008-02-13",29.07
"282","2008-02-14",29.59
"283","2008-02-15",28.719999
"284","2008-02-19",28.07
"285","2008-02-20",28.540001
"286","2008-02-21",27.6
"287","2008-02-22",27.379999
"288","2008-02-25",28.280001
"289","2008-02-26",29.18
"290","2008-02-27",28.35
"291","2008-02-28",27.59
"292","2008-02-29",26.709999
"293","2008-03-03",28.360001
"294","2008-03-04",30.1
"295","2008-03-05",29.450001
"296","2008-03-06",28.5
"297","2008-03-07",28.469999
"298","2008-03-10",27.870001
"299","2008-03-11",30.02
"300","2008-03-12",29.83
"301","2008-03-13",31.15
"302","2008-03-14",30.15
"303","2008-03-17",30.469999
"304","2008-03-18",31.870001
"305","2008-03-19",30.83
"306","2008-03-20",33.459999
"307","2008-03-24",35.200001
"308","2008-03-25",33.880001
"309","2008-03-26",32.110001
"310","2008-03-27",31.450001
"311","2008-03-28",31
"312","2008-03-31",31.860001
"313","2008-04-01",33.349998
"314","2008-04-02",33.790001
"315","2008-04-03",33.75
"316","2008-04-04",33.639999
"317","2008-04-07",34.049999
"318","2008-04-08",34.310001
"319","2008-04-09",32.32
"320","2008-04-10",32.84
"321","2008-04-11",31.370001
"322","2008-04-14",31.120001
"323","2008-04-15",31.549999
"324","2008-04-16",33.610001
"325","2008-04-17",31.26
"326","2008-04-18",32.349998
"327","2008-04-21",30.99
"328","2008-04-22",31.440001
"329","2008-04-23",36.540001
"330","2008-04-24",37
"331","2008-04-25",38.860001
"332","2008-04-28",39.799999
"333","2008-04-29",40.439999
"334","2008-04-30",39.48
"335","2008-05-01",41.799999
"336","2008-05-02",40.77
"337","2008-05-05",39.939999
"338","2008-05-06",39.849998
"339","2008-05-07",38.549999
"340","2008-05-08",38.25
"341","2008-05-09",38.439999
"342","2008-05-12",39.580002
"343","2008-05-13",39.549999
"344","2008-05-14",40.09
"345","2008-05-15",40.330002
"346","2008-05-16",39.799999
"347","2008-05-19",40.119999
"348","2008-05-20",39.240002
"349","2008-05-21",37.200001
"350","2008-05-22",38.52
"351","2008-05-23",36.939999
"352","2008-05-27",36.400002
"353","2008-05-28",36.040001
"354","2008-05-29",36.779999
"355","2008-05-30",37.16
"356","2008-06-02",35.110001
"357","2008-06-03",36.169998
"358","2008-06-04",37.279999
"359","2008-06-05",38.900002
"360","2008-06-06",37.470001
"361","2008-06-09",37.939999
"362","2008-06-10",38.09
"363","2008-06-11",35.889999
"364","2008-06-12",34.34
"365","2008-06-13",35.380001
"366","2008-06-16",36.23
"367","2008-06-17",36.709999
"368","2008-06-18",37.93
"369","2008-06-19",40.450001
"370","2008-06-20",39.110001
"371","2008-06-23",37.75
"372","2008-06-24",36.77
"373","2008-06-25",37.880001
"374","2008-06-26",36.310001
"375","2008-06-27",36.810001
"376","2008-06-30",36.639999
"377","2008-07-01",36.830002
"378","2008-07-02",35.849998
"379","2008-07-03",35.279999
"380","2008-07-07",34.43
"381","2008-07-08",37.439999
"382","2008-07-09",37.400002
"383","2008-07-10",36.360001
"384","2008-07-11",35.59
"385","2008-07-14",35.380001
"386","2008-07-15",35.900002
"387","2008-07-16",39.59
"388","2008-07-17",42.150002
"389","2008-07-18",42.630001
"390","2008-07-21",42.41
"391","2008-07-22",44.93
"392","2008-07-23",35.939999
"393","2008-07-24",33.110001
"394","2008-07-25",33.720001
"395","2008-07-28",33.669998
"396","2008-07-29",36.450001
"397","2008-07-30",36.700001
"398","2008-07-31",37.139999
"399","2008-08-01",35.779999
"400","2008-08-04",34.790001
"401","2008-08-05",36.990002
"402","2008-08-06",37.220001
"403","2008-08-07",36.25
"404","2008-08-08",39.380001
"405","2008-08-11",39.549999
"406","2008-08-12",36.860001
"407","2008-08-13",37.360001
"408","2008-08-14",38.400002
"409","2008-08-15",38.560001
"410","2008-08-18",37.610001
"411","2008-08-19",35.939999
"412","2008-08-20",34.869999
"413","2008-08-21",34.049999
"414","2008-08-22",35.25
"415","2008-08-25",33.450001
"416","2008-08-26",31.870001
"417","2008-08-27",32.919998
"418","2008-08-28",34.049999
"419","2008-08-29",34.619999
"420","2008-09-02",35.139999
"421","2008-09-03",35.139999
"422","2008-09-04",33.630001
"423","2008-09-05",32.41
"424","2008-09-08",32.27
"425","2008-09-09",30.82
"426","2008-09-10",31.290001
"427","2008-09-11",33.5
"428","2008-09-12",33.66
"429","2008-09-15",34.860001
"430","2008-09-16",36.91
"431","2008-09-17",36.470001
"432","2008-09-18",39.810001
"433","2008-09-19",40.02
"434","2008-09-22",38.459999
"435","2008-09-23",36.450001
"436","2008-09-24",35.740002
"437","2008-09-25",35.290001
"438","2008-09-26",35.07
"439","2008-09-29",33.560001
"440","2008-09-30",33.689999
"441","2008-10-01",34
"442","2008-10-02",29.23
"443","2008-10-03",28.16
"444","2008-10-06",29.709999
"445","2008-10-07",29.41
"446","2008-10-08",29.940001
"447","2008-10-09",28.23
"448","2008-10-10",30.639999
"449","2008-10-13",31.48
"450","2008-10-14",29.77
"451","2008-10-15",26.77
"452","2008-10-16",30.360001
"453","2008-10-17",29.379999
"454","2008-10-20",30.24
"455","2008-10-21",29.41
"456","2008-10-22",28.110001
"457","2008-10-23",27.190001
"458","2008-10-24",25.530001
"459","2008-10-27",26.59
"460","2008-10-28",26.98
"461","2008-10-29",27.469999
"462","2008-10-30",27.77
"463","2008-10-31",29.190001
"464","2008-11-03",29.030001
"465","2008-11-04",29.65
"466","2008-11-05",26.33
"467","2008-11-06",25.18
"468","2008-11-07",25.049999
"469","2008-11-10",25.049999
"470","2008-11-11",25.16
"471","2008-11-12",23.99
"472","2008-11-13",26
"473","2008-11-14",23.93
"474","2008-11-17",23.83
"475","2008-11-18",22.6
"476","2008-11-19",20.52
"477","2008-11-20",20.6
"478","2008-11-21",22.58
"479","2008-11-24",24.969999
"480","2008-11-25",25.15
"481","2008-11-26",26.559999
"482","2008-11-28",26.549999
"483","2008-12-01",25.639999
"484","2008-12-02",26.200001
"485","2008-12-03",26.969999
"486","2008-12-04",26.059999
"487","2008-12-05",26.799999
"488","2008-12-08",28.58
"489","2008-12-09",24.98
"490","2008-12-10",25.280001
"491","2008-12-11",22.76
"492","2008-12-12",23.91
"493","2008-12-15",22.950001
"494","2008-12-16",24.690001
"495","2008-12-17",26.969999
"496","2008-12-18",25.98
"497","2008-12-19",26.639999
"498","2008-12-22",28.26
"499","2008-12-23",26.790001
"500","2008-12-24",28.030001
"501","2008-12-26",28.24
"502","2008-12-29",27.67
"503","2008-12-30",29.030001
"504","2008-12-31",30.110001
"505","2009-01-02",30.620001
"506","2009-01-05",29.66
"507","2009-01-06",29.700001
"508","2009-01-07",28.51
"509","2009-01-08",27.82
"510","2009-01-09",26.389999
"511","2009-01-12",25.26
"512","2009-01-13",25.469999
"513","2009-01-14",23.879999
"514","2009-01-15",24.32
"515","2009-01-16",24.030001
"516","2009-01-20",22.639999
"517","2009-01-21",23.870001
"518","2009-01-22",23.48
"519","2009-01-23",22.809999
"520","2009-01-26",22.549999
"521","2009-01-27",23.32
"522","2009-01-28",23.889999
"523","2009-01-29",23.84
"524","2009-01-30",23.389999
"525","2009-02-02",23.09
"526","2009-02-03",24.73
"527","2009-02-04",23.9
"528","2009-02-05",25.049999
"529","2009-02-06",26.120001
"530","2009-02-09",25.33
"531","2009-02-10",24.280001
"532","2009-02-11",23.18
"533","2009-02-12",23.34
"534","2009-02-13",22.860001
"535","2009-02-17",21.57
"536","2009-02-18",20.959999
"537","2009-02-19",20.75
"538","2009-02-20",20.309999
"539","2009-02-23",19.51
"540","2009-02-24",20.32
"541","2009-02-25",18.77
"542","2009-02-26",17.82
"543","2009-02-27",17.42
"544","2009-03-02",16.34
"545","2009-03-03",16.1
"546","2009-03-04",17.459999
"547","2009-03-05",17.379999
"548","2009-03-06",17.190001
"549","2009-03-09",16.719999
"550","2009-03-10",17.639999
"551","2009-03-11",18.040001
"552","2009-03-12",18.969999
"553","2009-03-13",19.74
"554","2009-03-16",19.83
"555","2009-03-17",20.32
"556","2009-03-18",20.719999
"557","2009-03-19",19.690001
"558","2009-03-20",18.6
"559","2009-03-23",20.879999
"560","2009-03-24",20.65
"561","2009-03-25",20.41
"562","2009-03-26",21.76
"563","2009-03-27",20.73
"564","2009-03-30",19.030001
"565","2009-03-31",19.02
"566","2009-04-01",19.17
"567","2009-04-02",20.5
"568","2009-04-03",20.549999
"569","2009-04-06",19.67
"570","2009-04-07",18.27
"571","2009-04-08",19.280001
"572","2009-04-09",21.66
"573","2009-04-13",22.25
"574","2009-04-14",23.33
"575","2009-04-15",23.040001
"576","2009-04-16",24.389999
"577","2009-04-17",24.49
"578","2009-04-20",21.93
"579","2009-04-21",22.75
"580","2009-04-22",21.889999
"581","2009-04-23",21.16
"582","2009-04-24",22.030001
"583","2009-04-27",20.73
"584","2009-04-28",21.209999
"585","2009-04-29",22.549999
"586","2009-04-30",23.08
"587","2009-05-01",23.309999
"588","2009-05-04",25.23
"589","2009-05-05",25.5
"590","2009-05-06",26.379999
"591","2009-05-07",25.690001
"592","2009-05-08",25.77
"593","2009-05-11",24.76
"594","2009-05-12",24.370001
"595","2009-05-13",22.209999
"596","2009-05-14",22.790001
"597","2009-05-15",24.4
"598","2009-05-18",25.73
"599","2009-05-19",27.57
"600","2009-05-20",27.709999
"601","2009-05-21",26.48
"602","2009-05-22",26.57
"603","2009-05-26",28.07
"604","2009-05-27",27.65
"605","2009-05-28",27.700001
"606","2009-05-29",28.110001
"607","2009-06-01",30.370001
"608","2009-06-02",30.139999
"609","2009-06-03",29.58
"610","2009-06-04",29.530001
"611","2009-06-05",29.01
"612","2009-06-08",28.719999
"613","2009-06-09",30.67
"614","2009-06-10",29.639999
"615","2009-06-11",29.07
"616","2009-06-12",28.51
"617","2009-06-15",28.65
"618","2009-06-16",28.940001
"619","2009-06-17",29.129999
"620","2009-06-18",30.209999
"621","2009-06-19",30.15
"622","2009-06-22",28.200001
"623","2009-06-23",27.15
"624","2009-06-24",27.18
"625","2009-06-25",28.120001
"626","2009-06-26",28.190001
"627","2009-06-29",26.59
"628","2009-06-30",26.35
"629","2009-07-01",27.83
"630","2009-07-02",27.120001
"631","2009-07-06",26.57
"632","2009-07-07",27.709999
"633","2009-07-08",27.969999
"634","2009-07-09",27.139999
"635","2009-07-10",28.15
"636","2009-07-13",28.27
"637","2009-07-14",27.25
"638","2009-07-15",26.280001
"639","2009-07-16",26.58
"640","2009-07-17",25.83
"641","2009-07-20",26.389999
"642","2009-07-21",25.66
"643","2009-07-22",24.440001
"644","2009-07-23",25.51
"645","2009-07-24",26.360001
"646","2009-07-27",27.17
"647","2009-07-28",26.98
"648","2009-07-29",26.25
"649","2009-07-30",26.26
"650","2009-07-31",28.48
"651","2009-08-03",28.639999
"652","2009-08-04",28.049999
"653","2009-08-05",27.18
"654","2009-08-06",27
"655","2009-08-07",28.790001
"656","2009-08-10",28.209999
"657","2009-08-11",28.92
"658","2009-08-12",30.07
"659","2009-08-13",30.110001
"660","2009-08-14",29.58
"661","2009-08-17",28.049999
"662","2009-08-18",29.629999
"663","2009-08-19",29.870001
"664","2009-08-20",29.98
"665","2009-08-21",30.870001
"666","2009-08-24",31.07
"667","2009-08-25",31.809999
"668","2009-08-26",31.68
"669","2009-08-27",31.68
"670","2009-08-28",31.610001
"671","2009-08-31",31.9
"672","2009-09-01",31.780001
"673","2009-09-02",31.629999
"674","2009-09-03",32.029999
"675","2009-09-04",32.610001
"676","2009-09-08",32.09
"677","2009-09-09",32.66
"678","2009-09-10",33.549999
"679","2009-09-11",33.970001
"680","2009-09-14",33.950001
"681","2009-09-15",33.48
"682","2009-09-16",33.439999
"683","2009-09-17",32.849998
"684","2009-09-18",32.860001
"685","2009-09-21",32.27
"686","2009-09-22",31.940001
"687","2009-09-23",31.379999
"688","2009-09-24",31.049999
"689","2009-09-25",29.959999
"690","2009-09-28",30.370001
"691","2009-09-29",30.16
"692","2009-09-30",29.940001
"693","2009-10-01",28.85
"694","2009-10-02",27.34
"695","2009-10-05",27.35
"696","2009-10-06",27.959999
"697","2009-10-07",28.559999
"698","2009-10-08",29.059999
"699","2009-10-09",28.92
"700","2009-10-12",29.889999
"701","2009-10-13",29.43
"702","2009-10-14",30.34
"703","2009-10-15",30.08
"704","2009-10-16",29.9
"705","2009-10-19",29.969999
"706","2009-10-20",30
"707","2009-10-21",28.52
"708","2009-10-22",28.040001
"709","2009-10-23",27.25
"710","2009-10-26",26.870001
"711","2009-10-27",26.74
"712","2009-10-28",25.85
"713","2009-10-29",26.620001
"714","2009-10-30",25.82
"715","2009-11-02",24.4
"716","2009-11-03",24.549999
"717","2009-11-04",23.4
"718","2009-11-05",23.9
"719","2009-11-06",24.02
"720","2009-11-09",23.91
"721","2009-11-10",24.49
"722","2009-11-11",26.190001
"723","2009-11-12",25.120001
"724","2009-11-13",25.200001
"725","2009-11-16",25.93
"726","2009-11-17",25.459999
"727","2009-11-18",25.77
"728","2009-11-19",24.559999
"729","2009-11-20",24.870001
"730","2009-11-23",25.360001
"731","2009-11-24",25.07
"732","2009-11-25",24.969999
"733","2009-11-27",24.120001
"734","2009-11-30",24.620001
"735","2009-12-01",25.540001
"736","2009-12-02",26.610001
"737","2009-12-03",26.530001
"738","2009-12-04",27.370001
"739","2009-12-07",27.09
"740","2009-12-08",28.709999
"741","2009-12-09",28.42
"742","2009-12-10",28
"743","2009-12-11",27.74
"744","2009-12-14",28.49
"745","2009-12-15",28.16
"746","2009-12-16",28.15
"747","2009-12-17",30.84
"748","2009-12-18",31.23
"749","2009-12-21",31.66
"750","2009-12-22",30.9
"751","2009-12-23",31.639999
"752","2009-12-24",31.49
"753","2009-12-28",30.77
"754","2009-12-29",33.389999
"755","2009-12-30",32.82
"756","2009-12-31",29.43
"757","2010-01-04",28.530001
"758","2010-01-05",28.42
"759","2010-01-06",28.209999
"760","2010-01-07",27.809999
"761","2010-01-08",28.200001
"762","2010-01-11",27.959999
"763","2010-01-12",27.98
"764","2010-01-13",28.129999
"765","2010-01-14",28.780001
"766","2010-01-15",27.91
"767","2010-01-19",27.42
"768","2010-01-20",26.950001
"769","2010-01-21",26.440001
"770","2010-01-22",26.290001
"771","2010-01-25",26.309999
"772","2010-01-26",26.15
"773","2010-01-27",25.959999
"774","2010-01-28",23.530001
"775","2010-01-29",22.540001
"776","2010-02-01",22.51
"777","2010-02-02",22.5
"778","2010-02-03",22.51
"779","2010-02-04",21.790001
"780","2010-02-05",22.290001
"781","2010-02-08",21.6
"782","2010-02-09",21.99
"783","2010-02-10",22.629999
"784","2010-02-11",23.219999
"785","2010-02-12",23.139999
"786","2010-02-16",23.620001
"787","2010-02-17",25.280001
"788","2010-02-18",24.76
"789","2010-02-19",25.1
"790","2010-02-22",25.35
"791","2010-02-23",24.549999
"792","2010-02-24",25.639999
"793","2010-02-25",26.049999
"794","2010-02-26",26.24
"795","2010-03-01",26.799999
"796","2010-03-02",26.75
"797","2010-03-03",27.02
"798","2010-03-04",26.91
"799","2010-03-05",27.620001
"800","2010-03-08",28.129999
"801","2010-03-09",28.75
"802","2010-03-10",28.84
"803","2010-03-11",29.129999
"804","2010-03-12",28.780001
"805","2010-03-15",28.93
"806","2010-03-16",29.99
"807","2010-03-17",29.469999
"808","2010-03-18",29.66
"809","2010-03-19",29.120001
"810","2010-03-22",29.870001
"811","2010-03-23",30.030001
"812","2010-03-24",29.48
"813","2010-03-25",29.290001
"814","2010-03-26",29.290001
"815","2010-03-29",29.780001
"816","2010-03-30",29.68
"817","2010-03-31",29.879999
"818","2010-04-01",30.42
"819","2010-04-05",30.049999
"820","2010-04-06",29.85
"821","2010-04-07",29.33
"822","2010-04-08",29.98
"823","2010-04-09",30
"824","2010-04-12",29.99
"825","2010-04-13",29.93
"826","2010-04-14",30.620001
"827","2010-04-15",30.110001
"828","2010-04-16",29.93
"829","2010-04-19",31.35
"830","2010-04-20",30.559999
"831","2010-04-21",31.719999
"832","2010-04-22",31.49
"833","2010-04-23",32.029999
"834","2010-04-26",32.709999
"835","2010-04-27",31.360001
"836","2010-04-28",29.48
"837","2010-04-29",31.540001
"838","2010-04-30",30.540001
"839","2010-05-03",31.07
"840","2010-05-04",29.309999
"841","2010-05-05",28.799999
"842","2010-05-06",28.200001
"843","2010-05-07",27.129999
"844","2010-05-10",28.440001
"845","2010-05-11",29.200001
"846","2010-05-12",29.5
"847","2010-05-13",29.26
"848","2010-05-14",28.360001
"849","2010-05-17",28.4
"850","2010-05-18",28.23
"851","2010-05-19",27.799999
"852","2010-05-20",26.030001
"853","2010-05-21",26
"854","2010-05-24",26
"855","2010-05-25",22.26
"856","2010-05-26",22.02
"857","2010-05-27",23.09
"858","2010-05-28",23.389999
"859","2010-06-01",22.67
"860","2010-06-02",22.719999
"861","2010-06-03",23.110001
"862","2010-06-04",22.07
"863","2010-06-07",20.9
"864","2010-06-08",21.02
"865","2010-06-09",20.860001
"866","2010-06-10",22.049999
"867","2010-06-11",22.299999
"868","2010-06-14",22.24
"869","2010-06-15",21.99
"870","2010-06-16",21.74
"871","2010-06-17",21.459999
"872","2010-06-18",21.690001
"873","2010-06-21",21.23
"874","2010-06-22",19.85
"875","2010-06-23",20.49
"876","2010-06-24",20.1
"877","2010-06-25",20.48
"878","2010-06-28",21.209999
"879","2010-06-29",20.620001
"880","2010-06-30",20.75
"881","2010-07-01",20.16
"882","2010-07-02",19.379999
"883","2010-07-06",18.969999
"884","2010-07-07",20.41
"885","2010-07-08",21.15
"886","2010-07-09",21.530001
"887","2010-07-12",21.67
"888","2010-07-13",22.440001
"889","2010-07-14",22.4
"890","2010-07-15",21.75
"891","2010-07-16",20.879999
"892","2010-07-19",20.889999
"893","2010-07-20",21.389999
"894","2010-07-21",20.889999
"895","2010-07-22",21.75
"896","2010-07-23",22.77
"897","2010-07-26",23.5
"898","2010-07-27",23.290001
"899","2010-07-28",22.559999
"900","2010-07-29",22.549999
"901","2010-07-30",22.57
"902","2010-08-02",23.16
"903","2010-08-03",22.41
"904","2010-08-04",22.940001
"905","2010-08-05",22.16
"906","2010-08-06",21.5
"907","2010-08-09",21.92
"908","2010-08-10",21.219999
"909","2010-08-11",20.09
"910","2010-08-12",20.440001
"911","2010-08-13",19.709999
"912","2010-08-16",19.74
"913","2010-08-17",20.23
"914","2010-08-18",20.360001
"915","2010-08-19",19.5
"916","2010-08-20",19.870001
"917","2010-08-23",19.620001
"918","2010-08-24",19.620001
"919","2010-08-25",20.33
"920","2010-08-26",20.58
"921","2010-08-27",21.290001
"922","2010-08-30",20.549999
"923","2010-08-31",20.59
"924","2010-09-01",21.25
"925","2010-09-02",21.940001
"926","2010-09-03",21.67
"927","2010-09-07",22.129999
"928","2010-09-08",22.75
"929","2010-09-09",22.780001
"930","2010-09-10",22.219999
"931","2010-09-13",23.35
"932","2010-09-14",23.370001
"933","2010-09-15",23.74
"934","2010-09-16",24.370001
"935","2010-09-17",23.6
"936","2010-09-20",24.360001
"937","2010-09-21",24.01
"938","2010-09-22",23.620001
"939","2010-09-23",22.870001
"940","2010-09-24",23.82
"941","2010-09-27",24.200001
"942","2010-09-28",24.129999
"943","2010-09-29",24.280001
"944","2010-09-30",24.23
"945","2010-10-01",23.75
"946","2010-10-04",23.4
"947","2010-10-05",24.309999
"948","2010-10-06",24.18
"949","2010-10-07",24.049999
"950","2010-10-08",24.049999
"951","2010-10-11",24.08
"952","2010-10-12",24.25
"953","2010-10-13",25.17
"954","2010-10-14",24.99
"955","2010-10-15",24.51
"956","2010-10-18",25.370001
"957","2010-10-19",24.780001
"958","2010-10-20",25.59
"959","2010-10-21",25.49
"960","2010-10-22",25.48
"961","2010-10-25",25.719999
