"","date","CXP"
"191","2014-07-15",25.860001
"192","2014-07-16",26.01
"193","2014-07-17",25.969999
"194","2014-07-18",26.09
"195","2014-07-21",26.08
"196","2014-07-22",26.01
"197","2014-07-23",26.030001
"198","2014-07-24",25.75
"199","2014-07-25",25.73
"200","2014-07-28",25.639999
"201","2014-07-29",25.83
"202","2014-07-30",25.77
"203","2014-07-31",25.51
"204","2014-08-01",25.18
"205","2014-08-04",25.17
"206","2014-08-05",24.98
"207","2014-08-06",25.040001
"208","2014-08-07",24.91
"209","2014-08-08",24.860001
"210","2014-08-11",24.780001
"211","2014-08-12",24.82
"212","2014-08-13",24.92
"213","2014-08-14",25.32
"214","2014-08-15",25.52
"215","2014-08-18",25.68
"216","2014-08-19",25.610001
"217","2014-08-20",25.629999
"218","2014-08-21",26.059999
"219","2014-08-22",25.98
"220","2014-08-25",26.08
"221","2014-08-26",25.84
"222","2014-08-27",26.02
"223","2014-08-28",25.66
"224","2014-08-29",25.67
"225","2014-09-02",25.459999
"226","2014-09-03",25.48
"227","2014-09-04",25.66
"228","2014-09-05",26.09
"229","2014-09-08",25.889999
"230","2014-09-09",25.959999
"231","2014-09-10",25.34
"232","2014-09-11",25.629999
"233","2014-09-12",25.030001
"234","2014-09-15",24.719999
"235","2014-09-16",24.92
"236","2014-09-17",24.690001
"237","2014-09-18",24.92
"238","2014-09-19",24.75
"239","2014-09-22",24.32
"240","2014-09-23",24.02
"241","2014-09-24",24.02
"242","2014-09-25",23.85
"243","2014-09-26",24.059999
"244","2014-09-29",24.040001
"245","2014-09-30",23.870001
"246","2014-10-01",23.889999
"247","2014-10-02",23.799999
"248","2014-10-03",24.049999
"249","2014-10-06",24
"250","2014-10-07",23.9
"251","2014-10-08",24.549999
"252","2014-10-09",24.52
"253","2014-10-10",24.280001
"254","2014-10-13",24.389999
"255","2014-10-14",24.700001
"256","2014-10-15",24.639999
"257","2014-10-16",24.870001
"258","2014-10-17",24.85
"259","2014-10-20",24.950001
"260","2014-10-21",25.190001
"261","2014-10-22",25.15
"262","2014-10-23",25.26
"263","2014-10-24",25.280001
"264","2014-10-27",25.43
"265","2014-10-28",25.620001
"266","2014-10-29",25.41
"267","2014-10-30",25.379999
"268","2014-10-31",25.23
"269","2014-11-03",25.549999
"270","2014-11-04",25.15
"271","2014-11-05",25.469999
"272","2014-11-06",25.559999
"273","2014-11-07",25.17
"274","2014-11-10",25.040001
"275","2014-11-11",24.85
"276","2014-11-12",24.91
"277","2014-11-13",25.02
"278","2014-11-14",25
"279","2014-11-17",24.92
"280","2014-11-18",24.84
"281","2014-11-19",24.93
"282","2014-11-20",24.969999
"283","2014-11-21",25.41
"284","2014-11-24",25.780001
"285","2014-11-25",25.52
"286","2014-11-26",25.35
"287","2014-11-28",25.200001
"288","2014-12-01",25.27
"289","2014-12-02",25.25
"290","2014-12-03",25.5
"291","2014-12-04",25.76
"292","2014-12-05",25.709999
"293","2014-12-08",25.790001
"294","2014-12-09",25.639999
"295","2014-12-10",25.530001
"296","2014-12-11",25.440001
"297","2014-12-12",25.24
"298","2014-12-15",25.08
"299","2014-12-16",25.17
"300","2014-12-17",25.690001
"301","2014-12-18",25.559999
"302","2014-12-19",25.6
"303","2014-12-22",25.780001
"304","2014-12-23",25.74
"305","2014-12-24",25.5
"306","2014-12-26",25.6
"307","2014-12-29",25.59
"308","2014-12-30",25.610001
"309","2014-12-31",25.35
"310","2015-01-02",25.75
"311","2015-01-05",25.629999
"312","2015-01-06",25.440001
"313","2015-01-07",25.25
"314","2015-01-08",25.16
"315","2015-01-09",24.629999
"316","2015-01-12",25.15
"317","2015-01-13",24.92
"318","2015-01-14",24.84
"319","2015-01-15",24.35
"320","2015-01-16",24.620001
"321","2015-01-20",24.200001
"322","2015-01-21",24.4
"323","2015-01-22",24.58
"324","2015-01-23",24.389999
"325","2015-01-26",24.709999
"326","2015-01-27",24.450001
"327","2015-01-28",24.08
"328","2015-01-29",24.32
"329","2015-01-30",24.469999
"330","2015-02-02",24.6
"331","2015-02-03",24.77
"332","2015-02-04",25.32
"333","2015-02-05",25.82
"334","2015-02-06",25.01
"335","2015-02-09",25.389999
"336","2015-02-10",25.620001
"337","2015-02-11",25.59
"338","2015-02-12",25.74
"339","2015-02-13",26
"340","2015-02-17",26.27
"341","2015-02-18",26.02
"342","2015-02-19",25.52
"343","2015-02-20",25.629999
"344","2015-02-23",25.99
"345","2015-02-24",25.57
"346","2015-02-25",25.610001
"347","2015-02-26",25.700001
"348","2015-02-27",25.889999
"349","2015-03-02",25.76
"350","2015-03-03",25.700001
"351","2015-03-04",25.48
"352","2015-03-05",25.709999
"353","2015-03-06",25.5
"354","2015-03-09",25.610001
"355","2015-03-10",25.709999
"356","2015-03-11",25.809999
"357","2015-03-12",25.950001
"358","2015-03-13",25.889999
"359","2015-03-16",26.219999
"360","2015-03-17",26.16
"361","2015-03-18",26.4
"362","2015-03-19",26.67
"363","2015-03-20",27.559999
"364","2015-03-23",27.67
"365","2015-03-24",27.459999
"366","2015-03-25",26.870001
"367","2015-03-26",26.58
"368","2015-03-27",26.879999
"369","2015-03-30",26.879999
"370","2015-03-31",27.02
"371","2015-04-01",27.16
"372","2015-04-02",27.23
"373","2015-04-06",27.42
"374","2015-04-07",26.82
"375","2015-04-08",27.01
"376","2015-04-09",26.57
"377","2015-04-10",26.620001
"378","2015-04-13",26.51
"379","2015-04-14",26.610001
"380","2015-04-15",26.690001
"381","2015-04-16",26.73
"382","2015-04-17",26.719999
"383","2015-04-20",26.74
"384","2015-04-21",26.969999
"385","2015-04-22",27.07
"386","2015-04-23",27.219999
"387","2015-04-24",27.450001
"388","2015-04-27",27.379999
"389","2015-04-28",27.059999
"390","2015-04-29",26.59
"391","2015-04-30",26.23
"392","2015-05-01",26.790001
"393","2015-05-04",27
"394","2015-05-05",26.58
"395","2015-05-06",26.290001
"396","2015-05-07",26.42
"397","2015-05-08",27.18
"398","2015-05-11",27.030001
"399","2015-05-12",27.200001
"400","2015-05-13",27.26
"401","2015-05-14",27.23
"402","2015-05-15",27.35
"403","2015-05-18",27.450001
"404","2015-05-19",27.34
"405","2015-05-20",27.030001
"406","2015-05-21",27.120001
"407","2015-05-22",26.950001
"408","2015-05-26",26.68
"409","2015-05-27",26.83
"410","2015-05-28",26.26
"411","2015-05-29",26
"412","2015-06-01",26.16
"413","2015-06-02",26.02
"414","2015-06-03",25.709999
"415","2015-06-04",25.719999
"416","2015-06-05",25.5
"417","2015-06-08",25.360001
"418","2015-06-09",25.25
"419","2015-06-10",25.35
"420","2015-06-11",25.440001
"421","2015-06-12",25.67
"422","2015-06-15",25.41
"423","2015-06-16",25.51
"424","2015-06-17",25.690001
"425","2015-06-18",25.85
"426","2015-06-19",25.799999
"427","2015-06-22",25.709999
"428","2015-06-23",25.530001
"429","2015-06-24",25.27
"430","2015-06-25",25.02
"431","2015-06-26",25.07
"432","2015-06-29",24.719999
"433","2015-06-30",24.549999
"434","2015-07-01",24.84
"435","2015-07-02",24.66
"436","2015-07-06",24.75
"437","2015-07-07",24.950001
"438","2015-07-08",24.83
"439","2015-07-09",24.77
"440","2015-07-10",25.139999
"441","2015-07-13",25.139999
"442","2015-07-14",25.059999
"443","2015-07-15",25.1
"444","2015-07-16",25.299999
"445","2015-07-17",25.200001
"446","2015-07-20",25.120001
"447","2015-07-21",24.879999
"448","2015-07-22",24.91
"449","2015-07-23",24.51
"450","2015-07-24",24.049999
"451","2015-07-27",23.85
"452","2015-07-28",24.049999
"453","2015-07-29",24.4
"454","2015-07-30",24.290001
"455","2015-07-31",24.16
"456","2015-08-03",24.200001
"457","2015-08-04",24.049999
"458","2015-08-05",23.92
"459","2015-08-06",23.67
"460","2015-08-07",23.68
"461","2015-08-10",23.700001
"462","2015-08-11",23.790001
"463","2015-08-12",23.83
"464","2015-08-13",23.879999
"465","2015-08-14",23.99
"466","2015-08-17",24.030001
"467","2015-08-18",24.049999
"468","2015-08-19",23.85
"469","2015-08-20",23.58
"470","2015-08-21",22.99
"471","2015-08-24",21.809999
"472","2015-08-25",21.469999
"473","2015-08-26",21.879999
"474","2015-08-27",21.85
"475","2015-08-28",21.68
"476","2015-08-31",21.379999
"477","2015-09-01",21.16
"478","2015-09-02",21.530001
"479","2015-09-03",21.59
"480","2015-09-04",21.190001
"481","2015-09-08",21.49
"482","2015-09-09",21.76
"483","2015-09-10",21.68
"484","2015-09-11",22.09
"485","2015-09-14",22.1
"486","2015-09-15",22.209999
"487","2015-09-16",22.67
"488","2015-09-17",22.57
"489","2015-09-18",23.17
"490","2015-09-21",23.379999
"491","2015-09-22",23.07
"492","2015-09-23",23.25
"493","2015-09-24",22.92
"494","2015-09-25",23.040001
"495","2015-09-28",22.870001
"496","2015-09-29",23.110001
"497","2015-09-30",23.200001
"498","2015-10-01",23.4
"499","2015-10-02",23.219999
"500","2015-10-05",23.77
"501","2015-10-06",23.73
"502","2015-10-07",24.139999
"503","2015-10-08",24.25
"504","2015-10-09",24.35
"505","2015-10-12",24.549999
"506","2015-10-13",24.440001
"507","2015-10-14",24.469999
"508","2015-10-15",24.870001
"509","2015-10-16",25.030001
"510","2015-10-19",25.25
"511","2015-10-20",25.34
"512","2015-10-21",25.33
"513","2015-10-22",25.59
"514","2015-10-23",25.48
"515","2015-10-26",25.67
"516","2015-10-27",25.85
"517","2015-10-28",25.969999
"518","2015-10-29",25.93
"519","2015-10-30",24.84
"520","2015-11-02",25.200001
"521","2015-11-03",24.620001
"522","2015-11-04",24.27
"523","2015-11-05",24.58
"524","2015-11-06",24.24
"525","2015-11-09",23.93
"526","2015-11-10",24.16
"527","2015-11-11",24.190001
"528","2015-11-12",23.82
"529","2015-11-13",23.6
"530","2015-11-16",23.629999
"531","2015-11-17",23.59
"532","2015-11-18",23.85
"533","2015-11-19",23.85
"534","2015-11-20",24.139999
"535","2015-11-23",24.52
"536","2015-11-24",24.809999
"537","2015-11-25",25.309999
"538","2015-11-27",25.129999
"539","2015-11-30",25.059999
"540","2015-12-01",25.26
"541","2015-12-02",24.66
"542","2015-12-03",24.299999
"543","2015-12-04",24.459999
"544","2015-12-07",24.25
"545","2015-12-08",24.02
"546","2015-12-09",23.799999
"547","2015-12-10",23.639999
"548","2015-12-11",23.52
"549","2015-12-14",23.290001
"550","2015-12-15",23.209999
"551","2015-12-16",23.57
"552","2015-12-17",23.24
"553","2015-12-18",23.299999
"554","2015-12-21",23.280001
"555","2015-12-22",23.290001
"556","2015-12-23",23.58
"557","2015-12-24",23.530001
"558","2015-12-28",23.700001
"559","2015-12-29",23.870001
"560","2015-12-30",23.74
"561","2015-12-31",23.48
"562","2016-01-04",23
"563","2016-01-05",23.18
"564","2016-01-06",23.059999
"565","2016-01-07",22.92
"566","2016-01-08",23.120001
"567","2016-01-11",23.01
"568","2016-01-12",23.139999
"569","2016-01-13",23.200001
"570","2016-01-14",22.709999
"571","2016-01-15",22.469999
"572","2016-01-19",22.709999
"573","2016-01-20",21.85
"574","2016-01-21",21.9
"575","2016-01-22",22.59
"576","2016-01-25",22.25
"577","2016-01-26",22.74
"578","2016-01-27",22.469999
"579","2016-01-28",21.98
"580","2016-01-29",22.27
"581","2016-02-01",22.389999
"582","2016-02-02",22.35
"583","2016-02-03",22.34
"584","2016-02-04",22.42
"585","2016-02-05",21.67
"586","2016-02-08",20.93
"587","2016-02-09",20.860001
"588","2016-02-10",21.299999
"589","2016-02-11",20.389999
"590","2016-02-12",20.01
"591","2016-02-16",20.110001
"592","2016-02-17",20.290001
"593","2016-02-18",20.23
"594","2016-02-19",19.809999
"595","2016-02-22",20.02
"596","2016-02-23",20.049999
"597","2016-02-24",20.34
"598","2016-02-25",20.91
"599","2016-02-26",20.620001
"600","2016-02-29",20.27
"601","2016-03-01",20.68
"602","2016-03-02",20.82
"603","2016-03-03",20.82
"604","2016-03-04",21.09
"605","2016-03-07",21.219999
"606","2016-03-08",21.1
"607","2016-03-09",21.41
"608","2016-03-10",20.959999
"609","2016-03-11",21.66
"610","2016-03-14",20.809999
"611","2016-03-15",20.889999
"612","2016-03-16",21.08
"613","2016-03-17",21.59
"614","2016-03-18",21.709999
"615","2016-03-21",21.68
"616","2016-03-22",21.440001
"617","2016-03-23",21.33
"618","2016-03-24",21.25
"619","2016-03-28",21.209999
"620","2016-03-29",21.690001
"621","2016-03-30",21.620001
"622","2016-03-31",21.99
"623","2016-04-01",21.889999
"624","2016-04-04",21.75
"625","2016-04-05",21.5
"626","2016-04-06",21.610001
"627","2016-04-07",21.67
"628","2016-04-08",21.969999
"629","2016-04-11",21.639999
"630","2016-04-12",21.75
"631","2016-04-13",21.809999
"632","2016-04-14",21.83
"633","2016-04-15",22
"634","2016-04-18",21.690001
"635","2016-04-19",21.799999
"636","2016-04-20",21.26
"637","2016-04-21",21.049999
"638","2016-04-22",21.18
"639","2016-04-25",21.42
"640","2016-04-26",21.559999
"641","2016-04-27",21.6
"642","2016-04-28",22.700001
"643","2016-04-29",22.299999
"644","2016-05-02",22.77
"645","2016-05-03",22.5
"646","2016-05-04",22.450001
"647","2016-05-05",22.52
"648","2016-05-06",22.51
"649","2016-05-09",22.59
"650","2016-05-10",22.389999
"651","2016-05-11",21.950001
"652","2016-05-12",21.9
"653","2016-05-13",21.57
"654","2016-05-16",21.700001
"655","2016-05-17",21.24
"656","2016-05-18",20.639999
"657","2016-05-19",20.200001
"658","2016-05-20",20.42
"659","2016-05-23",20.32
"660","2016-05-24",20.74
"661","2016-05-25",20.610001
"662","2016-05-26",20.67
"663","2016-05-27",20.59
"664","2016-05-31",20.620001
"665","2016-06-01",21.120001
"666","2016-06-02",21.76
"667","2016-06-03",21.77
"668","2016-06-06",21.950001
"669","2016-06-07",22.26
"670","2016-06-08",22.27
"671","2016-06-09",22.450001
"672","2016-06-10",22.379999
"673","2016-06-13",22.299999
"674","2016-06-14",21.950001
"675","2016-06-15",21.85
"676","2016-06-16",21.57
"677","2016-06-17",21.639999
"678","2016-06-20",21.559999
"679","2016-06-21",21.530001
"680","2016-06-22",21.530001
"681","2016-06-23",21.700001
"682","2016-06-24",21.43
"683","2016-06-27",20.879999
"684","2016-06-28",21.379999
"685","2016-06-29",21.299999
"686","2016-06-30",21.4
"687","2016-07-01",21.52
"688","2016-07-05",21.4
"689","2016-07-06",21.35
"690","2016-07-07",21.24
"691","2016-07-08",21.629999
"692","2016-07-11",21.98
"693","2016-07-12",22.34
"694","2016-07-13",22.51
"695","2016-07-14",22.42
"696","2016-07-15",22.92
"697","2016-07-18",23
"698","2016-07-19",23.41
"699","2016-07-20",23.700001
"700","2016-07-21",23.860001
"701","2016-07-22",23.77
"702","2016-07-25",23.780001
"703","2016-07-26",23.75
"704","2016-07-27",23.75
"705","2016-07-28",23.83
"706","2016-07-29",24.299999
"707","2016-08-01",24.110001
"708","2016-08-02",23.74
"709","2016-08-03",23.780001
"710","2016-08-04",23.76
"711","2016-08-05",23.93
"712","2016-08-08",24.1
"713","2016-08-09",24.280001
"714","2016-08-10",24.41
"715","2016-08-11",24.26
"716","2016-08-12",23.959999
"717","2016-08-15",23.780001
"718","2016-08-16",23.809999
"719","2016-08-17",24.01
"720","2016-08-18",23.799999
"721","2016-08-19",23.77
"722","2016-08-22",23.83
"723","2016-08-23",23.860001
"724","2016-08-24",23.65
"725","2016-08-25",23.809999
"726","2016-08-26",23.709999
"727","2016-08-29",23.639999
"728","2016-08-30",23.6
"729","2016-08-31",23.58
"730","2016-09-01",23.67
"731","2016-09-02",23.719999
"732","2016-09-06",24.110001
"733","2016-09-07",24.629999
"734","2016-09-08",24.43
"735","2016-09-09",23.450001
"736","2016-09-12",23.91
"737","2016-09-13",23
"738","2016-09-14",22.799999
"739","2016-09-15",22.83
"740","2016-09-16",22.59
"741","2016-09-19",22.67
"742","2016-09-20",22.49
"743","2016-09-21",22.74
"744","2016-09-22",23.059999
"745","2016-09-23",22.83
"746","2016-09-26",22.84
"747","2016-09-27",22.639999
"748","2016-09-28",22.82
"749","2016-09-29",22.559999
"750","2016-09-30",22.389999
"751","2016-10-03",22.190001
"752","2016-10-04",21.709999
"753","2016-10-05",21.32
"754","2016-10-06",21.469999
"755","2016-10-07",21.379999
"756","2016-10-10",21.6
"757","2016-10-11",21.58
"758","2016-10-12",21.709999
"759","2016-10-13",21.83
"760","2016-10-14",21.84
"761","2016-10-17",21.879999
"762","2016-10-18",22.16
"763","2016-10-19",22.219999
"764","2016-10-20",22.110001
"765","2016-10-21",21.85
"766","2016-10-24",21.91
"767","2016-10-25",22.040001
"768","2016-10-26",21.57
"769","2016-10-27",21.24
"770","2016-10-28",21.01
"771","2016-10-31",21.08
"772","2016-11-01",20.82
"773","2016-11-02",20.52
"774","2016-11-03",20.57
"775","2016-11-04",20.559999
"776","2016-11-07",21.049999
"777","2016-11-08",20.969999
"778","2016-11-09",20.91
"779","2016-11-10",20.469999
"780","2016-11-11",21.02
"781","2016-11-14",21.76
"782","2016-11-15",21.6
"783","2016-11-16",21.450001
"784","2016-11-17",21.16
"785","2016-11-18",21.43
"786","2016-11-21",21.620001
"787","2016-11-22",21.73
"788","2016-11-23",21.85
"789","2016-11-25",21.33
"790","2016-11-28",21.209999
"791","2016-11-29",21.200001
"792","2016-11-30",21.059999
"793","2016-12-01",20.690001
"794","2016-12-02",20.780001
"795","2016-12-05",20.969999
"796","2016-12-06",21.02
"797","2016-12-07",21.33
"798","2016-12-08",21.58
"799","2016-12-09",21.49
"800","2016-12-12",21.559999
"801","2016-12-13",21.440001
"802","2016-12-14",20.99
"803","2016-12-15",20.629999
"804","2016-12-16",21.16
"805","2016-12-19",21.24
"806","2016-12-20",21.43
"807","2016-12-21",21.040001
"808","2016-12-22",20.83
"809","2016-12-23",20.91
"810","2016-12-27",20.860001
"811","2016-12-28",21
"812","2016-12-29",21.139999
"813","2016-12-30",21.6
"814","2017-01-03",21.58
"815","2017-01-04",21.98
"816","2017-01-05",21.99
"817","2017-01-06",21.75
"818","2017-01-09",21.35
"819","2017-01-10",21.290001
"820","2017-01-11",21.24
"821","2017-01-12",21.459999
"822","2017-01-13",21.25
"823","2017-01-17",21.5
"824","2017-01-18",21.459999
"825","2017-01-19",21.200001
"826","2017-01-20",21.6
"827","2017-01-23",21.76
"828","2017-01-24",22.469999
"829","2017-01-25",22.42
"830","2017-01-26",22.309999
"831","2017-01-27",22.27
"832","2017-01-30",22.200001
"833","2017-01-31",22.25
"834","2017-02-01",22.49
"835","2017-02-02",22.85
"836","2017-02-03",22.809999
"837","2017-02-06",23.01
"838","2017-02-07",22.68
"839","2017-02-08",22.74
"840","2017-02-09",22.76
"841","2017-02-10",23.01
"842","2017-02-13",23.030001
"843","2017-02-14",22.83
"844","2017-02-15",22.790001
"845","2017-02-16",23.01
"846","2017-02-17",22.969999
"847","2017-02-21",23.01
"848","2017-02-22",23.18
"849","2017-02-23",23.370001
"850","2017-02-24",23.43
"851","2017-02-27",23.27
"852","2017-02-28",23.09
"853","2017-03-01",23.190001
"854","2017-03-02",22.860001
"855","2017-03-03",22.940001
"856","2017-03-06",22.809999
"857","2017-03-07",22.950001
"858","2017-03-08",22.639999
"859","2017-03-09",22.16
"860","2017-03-10",21.700001
"861","2017-03-13",21.59
"862","2017-03-14",21.530001
"863","2017-03-15",22.209999
"864","2017-03-16",22.129999
"865","2017-03-17",22.1
"866","2017-03-20",21.969999
"867","2017-03-21",21.93
"868","2017-03-22",21.870001
"869","2017-03-23",21.790001
"870","2017-03-24",21.950001
"871","2017-03-27",21.68
"872","2017-03-28",22.120001
"873","2017-03-29",22.07
"874","2017-03-30",22.190001
"875","2017-03-31",22.25
"876","2017-04-03",22.34
"877","2017-04-04",22.49
"878","2017-04-05",22.49
"879","2017-04-06",22.780001
"880","2017-04-07",22.950001
"881","2017-04-10",23.129999
"882","2017-04-11",23.030001
"883","2017-04-12",22.75
"884","2017-04-13",22.68
"885","2017-04-17",22.860001
"886","2017-04-18",22.799999
"887","2017-04-19",22.59
"888","2017-04-20",22.610001
"889","2017-04-21",22.49
"890","2017-04-24",22.27
"891","2017-04-25",22.629999
"892","2017-04-26",22.6
"893","2017-04-27",22.48
"894","2017-04-28",22.5
"895","2017-05-01",22.93
"896","2017-05-02",22.57
"897","2017-05-03",22.25
"898","2017-05-04",22.459999
"899","2017-05-05",22.450001
"900","2017-05-08",22.23
"901","2017-05-09",22.030001
"902","2017-05-10",22.24
"903","2017-05-11",22.24
"904","2017-05-12",22.1
"905","2017-05-15",22.049999
"906","2017-05-16",21.99
"907","2017-05-17",21.83
"908","2017-05-18",21.77
"909","2017-05-19",21.9
"910","2017-05-22",21.969999
"911","2017-05-23",22.030001
"912","2017-05-24",22.07
"913","2017-05-25",21.940001
"914","2017-05-26",21.67
"915","2017-05-30",21.469999
"916","2017-05-31",21.6
"917","2017-06-01",21.82
"918","2017-06-02",21.950001
"919","2017-06-05",21.73
"920","2017-06-06",21.450001
"921","2017-06-07",21.700001
"922","2017-06-08",21.629999
"923","2017-06-09",21.860001
"924","2017-06-12",22.23
"925","2017-06-13",22.16
"926","2017-06-14",22.120001
"927","2017-06-15",22.09
"928","2017-06-16",21.82
"929","2017-06-19",22.120001
"930","2017-06-20",22.15
"931","2017-06-21",22.24
"932","2017-06-22",22.16
"933","2017-06-23",22.25
"934","2017-06-26",22.35
"935","2017-06-27",22.290001
"936","2017-06-28",22.299999
"937","2017-06-29",22.17
"938","2017-06-30",22.379999
"939","2017-07-03",22.620001
"940","2017-07-05",22.190001
"941","2017-07-06",22.139999
"942","2017-07-07",22.200001
"943","2017-07-10",21.9
"944","2017-07-11",22.110001
"945","2017-07-12",22.309999
"946","2017-07-13",22.34
"947","2017-07-14",22.49
"948","2017-07-17",22.629999
"949","2017-07-18",22.5
"950","2017-07-19",22.629999
"951","2017-07-20",22.5
"952","2017-07-21",22.49
"953","2017-07-24",22.15
"954","2017-07-25",22.030001
"955","2017-07-26",22.01
"956","2017-07-27",22.059999
"957","2017-07-28",21.709999
"958","2017-07-31",21.75
"959","2017-08-01",21.76
"960","2017-08-02",21.549999
"961","2017-08-03",21.629999
"962","2017-08-04",21.719999
"963","2017-08-07",21.690001
"964","2017-08-08",21.43
"965","2017-08-09",21.209999
"966","2017-08-10",21.129999
"967","2017-08-11",21.110001
"968","2017-08-14",21.33
