"","date","HNP"
"286","2008-02-21",32.740002
"287","2008-02-22",33.119999
"288","2008-02-25",33.299999
"289","2008-02-26",33.650002
"290","2008-02-27",34.23
"291","2008-02-28",33.540001
"292","2008-02-29",32.5
"293","2008-03-03",32.169998
"294","2008-03-04",31.389999
"295","2008-03-05",32.349998
"296","2008-03-06",30.4
"297","2008-03-07",29.469999
"298","2008-03-10",28.200001
"299","2008-03-11",29.66
"300","2008-03-12",27.870001
"301","2008-03-13",27.4
"302","2008-03-14",25.07
"303","2008-03-17",24.860001
"304","2008-03-18",27.49
"305","2008-03-19",26.08
"306","2008-03-20",27.48
"307","2008-03-24",27.219999
"308","2008-03-25",28.93
"309","2008-03-26",28
"310","2008-03-27",28.84
"311","2008-03-28",29.6
"312","2008-03-31",30.540001
"313","2008-04-01",31.799999
"314","2008-04-02",31.620001
"315","2008-04-03",32.689999
"316","2008-04-04",32.029999
"317","2008-04-07",31.76
"318","2008-04-08",28.709999
"319","2008-04-09",27.780001
"320","2008-04-10",28.09
"321","2008-04-11",27.58
"322","2008-04-14",27.309999
"323","2008-04-15",27.51
"324","2008-04-16",26.530001
"325","2008-04-17",26.620001
"326","2008-04-18",26.51
"327","2008-04-21",26.59
"328","2008-04-22",26.120001
"329","2008-04-23",30.25
"330","2008-04-24",30.889999
"331","2008-04-25",30.379999
"332","2008-04-28",30.379999
"333","2008-04-29",31.73
"334","2008-04-30",33.650002
"335","2008-05-01",33.880001
"336","2008-05-02",35.389999
"337","2008-05-05",35.099998
"338","2008-05-06",34.450001
"339","2008-05-07",32.099998
"340","2008-05-08",31.66
"341","2008-05-09",31.639999
"342","2008-05-12",31.52
"343","2008-05-13",31.360001
"344","2008-05-14",30.99
"345","2008-05-15",31.48
"346","2008-05-16",32.709999
"347","2008-05-19",32.139999
"348","2008-05-20",29.700001
"349","2008-05-21",31.15
"350","2008-05-22",32.18
"351","2008-05-23",31.4
"352","2008-05-27",30.59
"353","2008-05-28",31.959999
"354","2008-05-29",32.93
"355","2008-05-30",33.740002
"356","2008-06-02",34.610001
"357","2008-06-03",33.610001
"358","2008-06-04",34.490002
"359","2008-06-05",35.549999
"360","2008-06-06",33.220001
"361","2008-06-09",33.330002
"362","2008-06-10",31.91
"363","2008-06-11",31.33
"364","2008-06-12",32.639999
"365","2008-06-13",32.91
"366","2008-06-16",33.540001
"367","2008-06-17",32.799999
"368","2008-06-18",35
"369","2008-06-19",35.84
"370","2008-06-20",32.130001
"371","2008-06-23",31.030001
"372","2008-06-24",29.85
"373","2008-06-25",29.559999
"374","2008-06-26",28.219999
"375","2008-06-27",27.52
"376","2008-06-30",27.65
"377","2008-07-01",27.209999
"378","2008-07-02",26.049999
"379","2008-07-03",25.540001
"380","2008-07-07",25.98
"381","2008-07-08",26.219999
"382","2008-07-09",26.07
"383","2008-07-10",27.290001
"384","2008-07-11",27.280001
"385","2008-07-14",27.09
"386","2008-07-15",25.51
"387","2008-07-16",26.690001
"388","2008-07-17",26.84
"389","2008-07-18",28.15
"390","2008-07-21",29.16
"391","2008-07-22",30.07
"392","2008-07-23",30.309999
"393","2008-07-24",28.860001
"394","2008-07-25",27.639999
"395","2008-07-28",27.200001
"396","2008-07-29",27.790001
"397","2008-07-30",28.67
"398","2008-07-31",28.17
"399","2008-08-01",27.1
"400","2008-08-04",26.549999
"401","2008-08-05",27.09
"402","2008-08-06",27.209999
"403","2008-08-07",26.27
"404","2008-08-08",28.139999
"405","2008-08-11",28.530001
"406","2008-08-12",28.85
"407","2008-08-13",29.76
"408","2008-08-14",29.530001
"409","2008-08-15",29.4
"410","2008-08-18",28.85
"411","2008-08-19",29.059999
"412","2008-08-20",28.34
"413","2008-08-21",28.049999
"414","2008-08-22",28.360001
"415","2008-08-25",27.74
"416","2008-08-26",29.200001
"417","2008-08-27",30.129999
"418","2008-08-28",30.030001
"419","2008-08-29",30
"420","2008-09-02",28.9
"421","2008-09-03",28.809999
"422","2008-09-04",27.35
"423","2008-09-05",27.84
"424","2008-09-08",28.4
"425","2008-09-09",26.74
"426","2008-09-10",28.58
"427","2008-09-11",29.48
"428","2008-09-12",30.6
"429","2008-09-15",28.85
"430","2008-09-16",31.059999
"431","2008-09-17",28.799999
"432","2008-09-18",31.18
"433","2008-09-19",34.43
"434","2008-09-22",30.389999
"435","2008-09-23",28.92
"436","2008-09-24",28.9
"437","2008-09-25",29.790001
"438","2008-09-26",28.93
"439","2008-09-29",24.74
"440","2008-09-30",26.620001
"441","2008-10-01",26.889999
"442","2008-10-02",26.4
"443","2008-10-03",26.200001
"444","2008-10-06",25.33
"445","2008-10-07",23.639999
"446","2008-10-08",23.42
"447","2008-10-09",22
"448","2008-10-10",23.57
"449","2008-10-13",27.02
"450","2008-10-14",24.66
"451","2008-10-15",22.389999
"452","2008-10-16",25.35
"453","2008-10-17",25.360001
"454","2008-10-20",26.790001
"455","2008-10-21",24.709999
"456","2008-10-22",21.719999
"457","2008-10-23",20.299999
"458","2008-10-24",19.16
"459","2008-10-27",17.530001
"460","2008-10-28",18.91
"461","2008-10-29",18.51
"462","2008-10-30",20.370001
"463","2008-10-31",19.610001
"464","2008-11-03",19.75
"465","2008-11-04",20.77
"466","2008-11-05",19.030001
"467","2008-11-06",16.9
"468","2008-11-07",18.16
"469","2008-11-10",18.639999
"470","2008-11-11",18.549999
"471","2008-11-12",17.559999
"472","2008-11-13",20.52
"473","2008-11-14",20.66
"474","2008-11-17",22.07
"475","2008-11-18",22.51
"476","2008-11-19",21.25
"477","2008-11-20",20.34
"478","2008-11-21",21.799999
"479","2008-11-24",22.110001
"480","2008-11-25",23.360001
"481","2008-11-26",26.48
"482","2008-11-28",26.950001
"483","2008-12-01",22.620001
"484","2008-12-02",24.610001
"485","2008-12-03",26.57
"486","2008-12-04",24.030001
"487","2008-12-05",26.33
"488","2008-12-08",28.110001
"489","2008-12-09",26.98
"490","2008-12-10",27.790001
"491","2008-12-11",25.5
"492","2008-12-12",26.32
"493","2008-12-15",25.610001
"494","2008-12-16",27.34
"495","2008-12-17",27.790001
"496","2008-12-18",28.35
"497","2008-12-19",28.440001
"498","2008-12-22",27.5
"499","2008-12-23",26.299999
"500","2008-12-24",26.549999
"501","2008-12-26",26.74
"502","2008-12-29",27.799999
"503","2008-12-30",28.35
"504","2008-12-31",29.18
"505","2009-01-02",30.030001
"506","2009-01-05",30.799999
"507","2009-01-06",29.58
"508","2009-01-07",27.709999
"509","2009-01-08",27.389999
"510","2009-01-09",26.129999
"511","2009-01-12",25.01
"512","2009-01-13",25.07
"513","2009-01-14",24.43
"514","2009-01-15",24.549999
"515","2009-01-16",24.77
"516","2009-01-20",23.290001
"517","2009-01-21",26.15
"518","2009-01-22",25.540001
"519","2009-01-23",25.49
"520","2009-01-26",25.549999
"521","2009-01-27",25.9
"522","2009-01-28",26.85
"523","2009-01-29",25.700001
"524","2009-01-30",28.52
"525","2009-02-02",27.969999
"526","2009-02-03",29
"527","2009-02-04",28.780001
"528","2009-02-05",29.33
"529","2009-02-06",30.139999
"530","2009-02-09",29.34
"531","2009-02-10",27.67
"532","2009-02-11",27.629999
"533","2009-02-12",28.389999
"534","2009-02-13",28.75
"535","2009-02-17",26.309999
"536","2009-02-18",26.309999
"537","2009-02-19",27.299999
"538","2009-02-20",26.49
"539","2009-02-23",26.110001
"540","2009-02-24",27.18
"541","2009-02-25",26.77
"542","2009-02-26",25.870001
"543","2009-02-27",25.99
"544","2009-03-02",24.959999
"545","2009-03-03",25.58
"546","2009-03-04",27.540001
"547","2009-03-05",26.530001
"548","2009-03-06",26.190001
"549","2009-03-09",25.68
"550","2009-03-10",27.01
"551","2009-03-11",27.09
"552","2009-03-12",27.41
"553","2009-03-13",27.48
"554","2009-03-16",29.18
"555","2009-03-17",29.34
"556","2009-03-18",29.43
"557","2009-03-19",29.190001
"558","2009-03-20",28.059999
"559","2009-03-23",29.469999
"560","2009-03-24",28.25
"561","2009-03-25",27.18
"562","2009-03-26",26.93
"563","2009-03-27",25.709999
"564","2009-03-30",25.5
"565","2009-03-31",26.85
"566","2009-04-01",27
"567","2009-04-02",28
"568","2009-04-03",28.190001
"569","2009-04-06",27.389999
"570","2009-04-07",26.129999
"571","2009-04-08",27.25
"572","2009-04-09",28.290001
"573","2009-04-13",28.51
"574","2009-04-14",26.76
"575","2009-04-15",26.629999
"576","2009-04-16",26.690001
"577","2009-04-17",26.549999
"578","2009-04-20",26.41
"579","2009-04-21",26.889999
"580","2009-04-22",27.35
"581","2009-04-23",27.620001
"582","2009-04-24",27.889999
"583","2009-04-27",27.629999
"584","2009-04-28",26.889999
"585","2009-04-29",27.709999
"586","2009-04-30",27.23
"587","2009-05-01",27.5
"588","2009-05-04",28.32
"589","2009-05-05",27.700001
"590","2009-05-06",28.01
"591","2009-05-07",26.889999
"592","2009-05-08",27.540001
"593","2009-05-11",26.709999
"594","2009-05-12",25.98
"595","2009-05-13",25.07
"596","2009-05-14",25.559999
"597","2009-05-15",25.4
"598","2009-05-18",26.110001
"599","2009-05-19",26.030001
"600","2009-05-20",25.620001
"601","2009-05-21",25.549999
"602","2009-05-22",25.57
"603","2009-05-26",25.33
"604","2009-05-27",25.200001
"605","2009-05-28",25.700001
"606","2009-05-29",26.620001
"607","2009-06-01",27.93
"608","2009-06-02",27.68
"609","2009-06-03",27.24
"610","2009-06-04",28.059999
"611","2009-06-05",28.799999
"612","2009-06-08",29.83
"613","2009-06-09",29.530001
"614","2009-06-10",29.459999
"615","2009-06-11",29.5
"616","2009-06-12",28.549999
"617","2009-06-15",27.709999
"618","2009-06-16",27.15
"619","2009-06-17",27.15
"620","2009-06-18",27.870001
"621","2009-06-19",28.07
"622","2009-06-22",27.620001
"623","2009-06-23",27.15
"624","2009-06-24",28.09
"625","2009-06-25",28.610001
"626","2009-06-26",28.74
"627","2009-06-29",29.01
"628","2009-06-30",28.07
"629","2009-07-01",28.370001
"630","2009-07-02",28.469999
"631","2009-07-06",28.67
"632","2009-07-07",27.98
"633","2009-07-08",26.940001
"634","2009-07-09",27.049999
"635","2009-07-10",26.83
"636","2009-07-13",26.93
"637","2009-07-14",26.889999
"638","2009-07-15",27.59
"639","2009-07-16",27.610001
"640","2009-07-17",27.82
"641","2009-07-20",28.27
"642","2009-07-21",28.66
"643","2009-07-22",29.280001
"644","2009-07-23",30.790001
"645","2009-07-24",31
"646","2009-07-27",30.16
"647","2009-07-28",30.209999
"648","2009-07-29",29.549999
"649","2009-07-30",29.85
"650","2009-07-31",31.26
"651","2009-08-03",33.57
"652","2009-08-04",33.439999
"653","2009-08-05",32.669998
"654","2009-08-06",33.639999
"655","2009-08-07",33.720001
"656","2009-08-10",33.849998
"657","2009-08-11",33.349998
"658","2009-08-12",32.369999
"659","2009-08-13",31.52
"660","2009-08-14",30.440001
"661","2009-08-17",29.07
"662","2009-08-18",29.889999
"663","2009-08-19",29.26
"664","2009-08-20",29.74
"665","2009-08-21",29.969999
"666","2009-08-24",29.719999
"667","2009-08-25",29.26
"668","2009-08-26",29.040001
"669","2009-08-27",28.85
"670","2009-08-28",28.51
"671","2009-08-31",27.98
"672","2009-09-01",27.389999
"673","2009-09-02",27.469999
"674","2009-09-03",28.5
"675","2009-09-04",29.120001
"676","2009-09-08",29.76
"677","2009-09-09",29.52
"678","2009-09-10",29.73
"679","2009-09-11",29.1
"680","2009-09-14",28.700001
"681","2009-09-15",28.139999
"682","2009-09-16",29.43
"683","2009-09-17",29.809999
"684","2009-09-18",29.549999
"685","2009-09-21",28.68
"686","2009-09-22",28.24
"687","2009-09-23",28.02
"688","2009-09-24",26.530001
"689","2009-09-25",26.66
"690","2009-09-28",27.129999
"691","2009-09-29",27.1
"692","2009-09-30",26.639999
"693","2009-10-01",25.82
"694","2009-10-02",26.129999
"695","2009-10-05",26.389999
"696","2009-10-06",26.610001
"697","2009-10-07",26.74
"698","2009-10-08",26.9
"699","2009-10-09",26.690001
"700","2009-10-12",26.690001
"701","2009-10-13",26.77
"702","2009-10-14",27.360001
"703","2009-10-15",26.35
"704","2009-10-16",26.32
"705","2009-10-19",26.620001
"706","2009-10-20",26.99
"707","2009-10-21",28.68
"708","2009-10-22",28.9
"709","2009-10-23",28.209999
"710","2009-10-26",27.940001
"711","2009-10-27",27.24
"712","2009-10-28",26.209999
"713","2009-10-29",26.889999
"714","2009-10-30",25.51
"715","2009-11-02",25.690001
"716","2009-11-03",25.889999
"717","2009-11-04",26.969999
"718","2009-11-05",27
"719","2009-11-06",27.09
"720","2009-11-09",27.780001
"721","2009-11-10",26.959999
"722","2009-11-11",26.540001
"723","2009-11-12",26.07
"724","2009-11-13",26.32
"725","2009-11-16",26.639999
"726","2009-11-17",26.67
"727","2009-11-18",26.309999
"728","2009-11-19",26.360001
"729","2009-11-20",26.09
"730","2009-11-23",26.17
"731","2009-11-24",25.700001
"732","2009-11-25",25.809999
"733","2009-11-27",25.309999
"734","2009-11-30",25.139999
"735","2009-12-01",25.549999
"736","2009-12-02",25.139999
"737","2009-12-03",24.969999
"738","2009-12-04",24.74
"739","2009-12-07",24.35
"740","2009-12-08",23.709999
"741","2009-12-09",23.559999
"742","2009-12-10",23.450001
"743","2009-12-11",23.290001
"744","2009-12-14",23.120001
"745","2009-12-15",23.360001
"746","2009-12-16",22.799999
"747","2009-12-17",22.26
"748","2009-12-18",22.629999
"749","2009-12-21",21.98
"750","2009-12-22",21.98
"751","2009-12-23",22.32
"752","2009-12-24",22.809999
"753","2009-12-28",22.58
"754","2009-12-29",22.219999
"755","2009-12-30",22.360001
"756","2009-12-31",22.4
"757","2010-01-04",22.879999
"758","2010-01-05",23.42
"759","2010-01-06",23.879999
"760","2010-01-07",23.879999
"761","2010-01-08",23.879999
"762","2010-01-11",23.879999
"763","2010-01-12",23.879999
"764","2010-01-13",23.879999
"765","2010-01-14",23.879999
"766","2010-01-15",23.879999
"767","2010-01-19",24.18
"768","2010-01-20",23.32
"769","2010-01-21",22.16
"770","2010-01-22",22.49
"771","2010-01-25",22.459999
"772","2010-01-26",22.139999
"773","2010-01-27",21.98
"774","2010-01-28",22.120001
"775","2010-01-29",22.26
"776","2010-02-01",24.01
"777","2010-02-02",24.360001
"778","2010-02-03",24.139999
"779","2010-02-04",23.110001
"780","2010-02-05",23.01
"781","2010-02-08",23.01
"782","2010-02-09",23.85
"783","2010-02-10",24.040001
"784","2010-02-11",24.549999
"785","2010-02-12",24.07
"786","2010-02-16",24.5
"787","2010-02-17",24.440001
"788","2010-02-18",24.43
"789","2010-02-19",23.959999
"790","2010-02-22",23.85
"791","2010-02-23",23.370001
"792","2010-02-24",23.690001
"793","2010-02-25",23.65
"794","2010-02-26",23.85
"795","2010-03-01",24.290001
"796","2010-03-02",24.16
"797","2010-03-03",23.91
"798","2010-03-04",23.83
"799","2010-03-05",24.200001
"800","2010-03-08",24.34
"801","2010-03-09",24.16
"802","2010-03-10",24.120001
"803","2010-03-11",24.120001
"804","2010-03-12",24.17
"805","2010-03-15",24.02
"806","2010-03-16",24.129999
"807","2010-03-17",24.360001
"808","2010-03-18",24.27
"809","2010-03-19",23.959999
"810","2010-03-22",24.02
"811","2010-03-23",23.76
"812","2010-03-24",23.24
"813","2010-03-25",23.18
"814","2010-03-26",23.33
"815","2010-03-29",23.66
"816","2010-03-30",23.75
"817","2010-03-31",23.24
"818","2010-04-01",23.5
"819","2010-04-05",23.950001
"820","2010-04-06",23.75
"821","2010-04-07",23.139999
"822","2010-04-08",23.280001
"823","2010-04-09",23.690001
"824","2010-04-12",23.209999
"825","2010-04-13",23.68
"826","2010-04-14",23.98
"827","2010-04-15",23.98
"828","2010-04-16",23.690001
"829","2010-04-19",23.370001
"830","2010-04-20",23.370001
"831","2010-04-21",23.629999
"832","2010-04-22",23.549999
"833","2010-04-23",23.440001
"834","2010-04-26",23.32
"835","2010-04-27",22.690001
"836","2010-04-28",22.780001
"837","2010-04-29",23.040001
"838","2010-04-30",23
"839","2010-05-03",23.129999
"840","2010-05-04",22.700001
"841","2010-05-05",22.540001
"842","2010-05-06",22
"843","2010-05-07",22.09
"844","2010-05-10",23.17
"845","2010-05-11",23.16
"846","2010-05-12",23.459999
"847","2010-05-13",23.48
"848","2010-05-14",23.219999
"849","2010-05-17",23.200001
"850","2010-05-18",23.59
"851","2010-05-19",23.5
"852","2010-05-20",22.74
"853","2010-05-21",23.25
"854","2010-05-24",23.290001
"855","2010-05-25",23.1
"856","2010-05-26",21.51
"857","2010-05-27",21.6
"858","2010-05-28",21.950001
"859","2010-06-01",21.25
"860","2010-06-02",21.540001
"861","2010-06-03",21.1
"862","2010-06-04",20.82
"863","2010-06-07",20.77
"864","2010-06-08",21.040001
"865","2010-06-09",21.25
"866","2010-06-10",21.629999
"867","2010-06-11",22.040001
"868","2010-06-14",22.190001
"869","2010-06-15",22.82
"870","2010-06-16",22.860001
"871","2010-06-17",22.4
"872","2010-06-18",22.639999
"873","2010-06-21",22.9
"874","2010-06-22",22.690001
"875","2010-06-23",22.99
"876","2010-06-24",23.049999
"877","2010-06-25",22.950001
"878","2010-06-28",24
"879","2010-06-29",23.610001
"880","2010-06-30",23.530001
"881","2010-07-01",23.65
"882","2010-07-02",23.360001
"883","2010-07-06",23.18
"884","2010-07-07",23.91
"885","2010-07-08",23.299999
"886","2010-07-09",24.25
"887","2010-07-12",23.92
"888","2010-07-13",24.01
"889","2010-07-14",23.83
"890","2010-07-15",23.33
"891","2010-07-16",23.02
"892","2010-07-19",23.09
"893","2010-07-20",23.530001
"894","2010-07-21",23.48
"895","2010-07-22",23.559999
"896","2010-07-23",23.370001
"897","2010-07-26",23.4
"898","2010-07-27",23.51
"899","2010-07-28",23.379999
"900","2010-07-29",23.219999
"901","2010-07-30",23.389999
"902","2010-08-02",23.75
"903","2010-08-03",23.51
"904","2010-08-04",23.690001
"905","2010-08-05",23.6
"906","2010-08-06",23.940001
"907","2010-08-09",24.15
"908","2010-08-10",24.190001
"909","2010-08-11",23.17
"910","2010-08-12",23.719999
"911","2010-08-13",24.059999
"912","2010-08-16",24.120001
"913","2010-08-17",24
"914","2010-08-18",24.08
"915","2010-08-19",24.049999
"916","2010-08-20",23.879999
"917","2010-08-23",23.780001
"918","2010-08-24",23.530001
"919","2010-08-25",23.389999
"920","2010-08-26",23.120001
"921","2010-08-27",23.530001
"922","2010-08-30",23.34
"923","2010-08-31",24.07
"924","2010-09-01",24.290001
"925","2010-09-02",24.280001
"926","2010-09-03",24.200001
"927","2010-09-07",23.4
"928","2010-09-08",23.26
"929","2010-09-09",23.41
"930","2010-09-10",23.690001
"931","2010-09-13",23.950001
"932","2010-09-14",24.040001
"933","2010-09-15",23.92
"934","2010-09-16",24.9
"935","2010-09-17",25.68
"936","2010-09-20",25.450001
"937","2010-09-21",25.25
"938","2010-09-22",25.6
"939","2010-09-23",25.33
"940","2010-09-24",25.629999
"941","2010-09-27",25.219999
"942","2010-09-28",25.16
"943","2010-09-29",24.9
"944","2010-09-30",24.76
"945","2010-10-01",24.92
"946","2010-10-04",24.84
"947","2010-10-05",24.98
"948","2010-10-06",24.74
"949","2010-10-07",24.950001
"950","2010-10-08",24.85
"951","2010-10-11",24.91
"952","2010-10-12",25.110001
"953","2010-10-13",25.27
"954","2010-10-14",25.209999
"955","2010-10-15",25.51
"956","2010-10-18",25.540001
"957","2010-10-19",24.74
"958","2010-10-20",24.049999
"959","2010-10-21",23.57
"960","2010-10-22",23.459999
"961","2010-10-25",23.48
