"","date","SFIX"
"233","2018-10-22",24.52
"234","2018-10-23",24.32
"235","2018-10-24",24
"236","2018-10-25",24.799999
"237","2018-10-26",23.67
"238","2018-10-29",24.15
"239","2018-10-30",25.969999
"240","2018-10-31",26.360001
"241","2018-11-01",27.82
"242","2018-11-02",27.57
"243","2018-11-05",27.76
"244","2018-11-06",27.450001
"245","2018-11-07",28.17
"246","2018-11-08",27.01
"247","2018-11-09",26.26
"248","2018-11-12",25.41
"249","2018-11-13",25.950001
"250","2018-11-14",26.450001
"251","2018-11-15",26.879999
"252","2018-11-16",26.790001
"253","2018-11-19",24.799999
"254","2018-11-20",24.4
"255","2018-11-21",25.290001
"256","2018-11-23",25.33
"257","2018-11-26",25.389999
"258","2018-11-27",25.51
"259","2018-11-28",26.370001
"260","2018-11-29",26.65
"261","2018-11-30",27.33
"262","2018-12-03",27.360001
"263","2018-12-04",26.690001
"264","2018-12-06",28.639999
"265","2018-12-07",26.360001
"266","2018-12-10",25.969999
"267","2018-12-11",20.540001
"268","2018-12-12",22.32
"269","2018-12-13",20.469999
"270","2018-12-14",20.35
"271","2018-12-17",18.219999
"272","2018-12-18",19.639999
"273","2018-12-19",18.51
"274","2018-12-20",18.35
"275","2018-12-21",16.870001
"276","2018-12-24",16.719999
"277","2018-12-26",17.879999
"278","2018-12-27",17.68
"279","2018-12-28",17.33
"280","2018-12-31",17.09
"281","2019-01-02",17.41
"282","2019-01-03",17.1
"283","2019-01-04",17.98
"284","2019-01-07",19.59
"285","2019-01-08",19.43
"286","2019-01-09",20.16
"287","2019-01-10",20.389999
"288","2019-01-11",20.59
"289","2019-01-14",20.4
"290","2019-01-15",20.65
"291","2019-01-16",20.809999
"292","2019-01-17",21.360001
"293","2019-01-18",22.92
"294","2019-01-22",21.360001
"295","2019-01-23",21.809999
"296","2019-01-24",22.18
"297","2019-01-25",23.08
"298","2019-01-28",23.27
"299","2019-01-29",23.25
"300","2019-01-30",23.23
"301","2019-01-31",22.450001
"302","2019-02-01",22.379999
"303","2019-02-04",22.110001
"304","2019-02-05",22.290001
"305","2019-02-06",21.950001
"306","2019-02-07",21.790001
"307","2019-02-08",22.469999
"308","2019-02-11",22.68
"309","2019-02-12",23.799999
"310","2019-02-13",23.700001
"311","2019-02-14",24.200001
"312","2019-02-15",25.200001
"313","2019-02-19",26.15
"314","2019-02-20",26.959999
"315","2019-02-21",26.309999
"316","2019-02-22",26.67
"317","2019-02-25",27.27
"318","2019-02-26",26.99
"319","2019-02-27",27.530001
"320","2019-02-28",27.82
"321","2019-03-01",29
"322","2019-03-04",27.32
"323","2019-03-05",28.280001
"324","2019-03-06",28.360001
"325","2019-03-07",26.549999
"326","2019-03-08",25.700001
"327","2019-03-11",26.98
"328","2019-03-12",33.779999
"329","2019-03-13",31.49
"330","2019-03-14",31.629999
"331","2019-03-15",32
"332","2019-03-18",31.040001
"333","2019-03-19",30.309999
"334","2019-03-20",29.299999
"335","2019-03-21",28.91
"336","2019-03-22",27.459999
"337","2019-03-25",27.889999
"338","2019-03-26",27.58
"339","2019-03-27",27.5
"340","2019-03-28",27.879999
"341","2019-03-29",28.23
"342","2019-04-01",28.09
"343","2019-04-02",28.75
"344","2019-04-03",28.700001
"345","2019-04-04",28.049999
"346","2019-04-05",27.469999
"347","2019-04-08",26.93
"348","2019-04-09",26.299999
"349","2019-04-10",26.73
"350","2019-04-11",26.540001
"351","2019-04-12",27.17
"352","2019-04-15",26.33
"353","2019-04-16",26.34
"354","2019-04-17",25.18
"355","2019-04-18",24.4
"356","2019-04-22",24.860001
"357","2019-04-23",25.67
"358","2019-04-24",25.809999
"359","2019-04-25",25.35
"360","2019-04-26",26.85
"361","2019-04-29",26.879999
"362","2019-04-30",26.65
"363","2019-05-01",26.809999
"364","2019-05-02",27.139999
"365","2019-05-03",27.690001
"366","2019-05-06",27.370001
"367","2019-05-07",26.540001
"368","2019-05-08",26.67
"369","2019-05-09",26.290001
"370","2019-05-10",25.309999
"371","2019-05-13",24.459999
"372","2019-05-14",25.75
"373","2019-05-15",24.469999
"374","2019-05-16",23.290001
"375","2019-05-17",22.129999
"376","2019-05-20",23.34
"377","2019-05-21",24.57
"378","2019-05-22",24.08
"379","2019-05-23",24.620001
"380","2019-05-24",23.940001
"381","2019-05-28",24.379999
"382","2019-05-29",24.1
"383","2019-05-30",23.51
"384","2019-05-31",23.16
"385","2019-06-03",22.559999
"386","2019-06-04",24.120001
"387","2019-06-05",23.57
"388","2019-06-06",27.040001
"389","2019-06-07",27.969999
"390","2019-06-10",28.110001
"391","2019-06-11",29.58
"392","2019-06-12",29.26
"393","2019-06-13",28.950001
"394","2019-06-14",29.93
"395","2019-06-17",30.120001
"396","2019-06-18",31
"397","2019-06-19",31.42
"398","2019-06-20",31.379999
"399","2019-06-21",31.530001
"400","2019-06-24",31.309999
"401","2019-06-25",30.75
"402","2019-06-26",30.51
"403","2019-06-27",30.42
"404","2019-06-28",31.99
"405","2019-07-01",31.26
"406","2019-07-02",31.4
"407","2019-07-03",30.9
"408","2019-07-05",31.01
"409","2019-07-08",30.58
"410","2019-07-09",29.35
"411","2019-07-10",28.969999
"412","2019-07-11",28.120001
"413","2019-07-12",27.65
"414","2019-07-15",28.57
"415","2019-07-16",29.02
"416","2019-07-17",28.639999
"417","2019-07-18",27.23
"418","2019-07-19",26.9
"419","2019-07-22",27.18
"420","2019-07-23",26.629999
"421","2019-07-24",27.389999
"422","2019-07-25",27.07
"423","2019-07-26",27.52
"424","2019-07-29",27.629999
"425","2019-07-30",27.09
"426","2019-07-31",26.08
"427","2019-08-01",25.27
"428","2019-08-02",24.83
"429","2019-08-05",23.25
"430","2019-08-06",23.41
"431","2019-08-07",23.07
"432","2019-08-08",23.530001
"433","2019-08-09",22.25
"434","2019-08-12",22.01
"435","2019-08-13",22.530001
"436","2019-08-14",20.790001
"437","2019-08-15",20.25
"438","2019-08-16",20.68
"439","2019-08-19",20.57
"440","2019-08-20",20.559999
"441","2019-08-21",20.129999
"442","2019-08-22",19.469999
"443","2019-08-23",18.969999
"444","2019-08-26",19.09
"445","2019-08-27",18.6
"446","2019-08-28",19.27
"447","2019-08-29",19.02
"448","2019-08-30",19.059999
"449","2019-09-03",18.129999
"450","2019-09-04",18.57
"451","2019-09-05",19
"452","2019-09-06",18.15
"453","2019-09-09",19.42
"454","2019-09-10",21.18
"455","2019-09-11",21.799999
"456","2019-09-12",21.01
"457","2019-09-13",20.67
"458","2019-09-16",21.59
"459","2019-09-17",21.49
"460","2019-09-18",20.389999
"461","2019-09-19",19.450001
"462","2019-09-20",19.639999
"463","2019-09-23",19.780001
"464","2019-09-24",18.200001
"465","2019-09-25",18.73
"466","2019-09-26",18.67
"467","2019-09-27",18.34
"468","2019-09-30",19.25
"469","2019-10-01",20.059999
"470","2019-10-02",17.885
"471","2019-10-03",18.66
"472","2019-10-04",19.610001
"473","2019-10-07",20.139999
"474","2019-10-08",20.34
"475","2019-10-09",20.860001
"476","2019-10-10",20.780001
"477","2019-10-11",21.790001
"478","2019-10-14",21.17
"479","2019-10-15",20.85
"480","2019-10-16",21.82
"481","2019-10-17",23.41
"482","2019-10-18",23.219999
"483","2019-10-21",22.99
"484","2019-10-22",23.33
"485","2019-10-23",23.030001
"486","2019-10-24",22.959999
"487","2019-10-25",23.809999
"488","2019-10-28",23.77
"489","2019-10-29",23.48
"490","2019-10-30",23.719999
"491","2019-10-31",22.860001
"492","2019-11-01",23.5
"493","2019-11-04",23.209999
"494","2019-11-05",23.139999
"495","2019-11-06",22.75
"496","2019-11-07",23.17
"497","2019-11-08",21.85
"498","2019-11-11",20.9
"499","2019-11-12",21.35
"500","2019-11-13",22.030001
"501","2019-11-14",22.67
"502","2019-11-15",22.219999
"503","2019-11-18",22.299999
"504","2019-11-19",22.639999
"505","2019-11-20",21.02
"506","2019-11-21",21.18
"507","2019-11-22",22.58
"508","2019-11-25",22.809999
"509","2019-11-26",23.879999
"510","2019-11-27",23.969999
"511","2019-11-29",23.58
"512","2019-12-02",23.75
"513","2019-12-03",24.15
"514","2019-12-04",23.355
"515","2019-12-05",23.23
"516","2019-12-06",24.09
"517","2019-12-09",25.02
"518","2019-12-10",26.225
"519","2019-12-11",27.549999
"520","2019-12-12",27.129999
"521","2019-12-13",25.870001
"522","2019-12-16",25.690001
"523","2019-12-17",25.629999
"524","2019-12-18",25.719999
"525","2019-12-19",26.610001
"526","2019-12-20",26.48
"527","2019-12-23",26.450001
"528","2019-12-24",26.27
"529","2019-12-26",25.559999
"530","2019-12-27",25.42
"531","2019-12-30",25.6
"532","2019-12-31",25.66
"533","2020-01-02",25.059999
"534","2020-01-03",25.129999
"535","2020-01-06",24.76
"536","2020-01-07",23.6
"537","2020-01-08",23.625
"538","2020-01-09",23.98
"539","2020-01-10",23.18
"540","2020-01-13",24.65
"541","2020-01-14",24.92
"542","2020-01-15",24.65
"543","2020-01-16",25.215
"544","2020-01-17",25.219999
"545","2020-01-21",24.35
"546","2020-01-22",23
"547","2020-01-23",23.17
"548","2020-01-24",22.639999
"549","2020-01-27",22.26
"550","2020-01-28",22.540001
"551","2020-01-29",21.860001
"552","2020-01-30",22.809999
"553","2020-01-31",22.9
"554","2020-02-03",24.27
"555","2020-02-04",24.15
"556","2020-02-05",24.049999
"557","2020-02-06",24.049999
"558","2020-02-07",23.43
"559","2020-02-10",24.32
"560","2020-02-11",24.85
"561","2020-02-12",26.200001
"562","2020-02-13",26.24
"563","2020-02-14",26.629999
"564","2020-02-18",27.67
"565","2020-02-19",28.530001
"566","2020-02-20",29.08
"567","2020-02-21",29.370001
"568","2020-02-24",27.469999
"569","2020-02-25",25.98
"570","2020-02-26",24.76
"571","2020-02-27",23.790001
"572","2020-02-28",24.030001
"573","2020-03-02",23.700001
"574","2020-03-03",22.620001
"575","2020-03-04",23.719999
"576","2020-03-05",23.290001
"577","2020-03-06",22.780001
"578","2020-03-09",21.209999
"579","2020-03-10",15.86
"580","2020-03-11",14.01
"581","2020-03-12",12.36
"582","2020-03-13",13.26
"583","2020-03-16",12.22
"584","2020-03-17",13.58
"585","2020-03-18",14.28
"586","2020-03-19",15.31
"587","2020-03-20",14.58
"588","2020-03-23",13.37
"589","2020-03-24",14.48
"590","2020-03-25",13.74
"591","2020-03-26",14.1
"592","2020-03-27",12.7
"593","2020-03-30",12.72
"594","2020-03-31",12.7
"595","2020-04-01",11.71
"596","2020-04-02",11.46
"597","2020-04-03",11.76
"598","2020-04-06",12.75
"599","2020-04-07",13.34
"600","2020-04-08",13.57
"601","2020-04-09",15.05
"602","2020-04-13",15.145
"603","2020-04-14",16.41
"604","2020-04-15",15.84
"605","2020-04-16",14.87
"606","2020-04-17",15.7
"607","2020-04-20",15.695
"608","2020-04-21",15.21
"609","2020-04-22",15.87
"610","2020-04-23",15.54
"611","2020-04-24",16.370001
"612","2020-04-27",16.719999
"613","2020-04-28",16.5
"614","2020-04-29",17.07
"615","2020-04-30",16.049999
"616","2020-05-01",15.49
"617","2020-05-04",15.29
"618","2020-05-05",16.559999
"619","2020-05-06",16.17
"620","2020-05-07",16.610001
"621","2020-05-08",17.610001
"622","2020-05-11",17.75
"623","2020-05-12",18.719999
"624","2020-05-13",18.549999
"625","2020-05-14",19.440001
"626","2020-05-15",21.41
"627","2020-05-18",21.09
"628","2020-05-19",21.584999
"629","2020-05-20",22.41
"630","2020-05-21",22.129999
"631","2020-05-22",23.51
"632","2020-05-26",24.51
"633","2020-05-27",23.610001
"634","2020-05-28",23.16
"635","2020-05-29",23.120001
"636","2020-06-01",23.620001
"637","2020-06-02",24.209999
"638","2020-06-03",24.709999
"639","2020-06-04",25.129999
"640","2020-06-05",24.959999
"641","2020-06-08",24.92
"642","2020-06-09",23.549999
"643","2020-06-10",24.799999
"644","2020-06-11",22.799999
"645","2020-06-12",23.440001
"646","2020-06-15",23.254999
"647","2020-06-16",24.375
"648","2020-06-17",25.135
"649","2020-06-18",24.459999
"650","2020-06-19",24.17
"651","2020-06-22",24.719999
"652","2020-06-23",24.299999
"653","2020-06-24",23.34
"654","2020-06-25",23.219999
"655","2020-06-26",23.01
"656","2020-06-29",24.92
"657","2020-06-30",24.940001
"658","2020-07-01",26.6
"659","2020-07-02",28.549999
"660","2020-07-06",29.09
"661","2020-07-07",29.1
"662","2020-07-08",29.309999
"663","2020-07-09",29.27
"664","2020-07-10",28.27
"665","2020-07-13",25.870001
"666","2020-07-14",26.15
"667","2020-07-15",26.709999
"668","2020-07-16",27.43
"669","2020-07-17",26.469999
"670","2020-07-20",25.9
"671","2020-07-21",25.280001
"672","2020-07-22",24.299999
"673","2020-07-23",23.6
"674","2020-07-24",23.440001
"675","2020-07-27",24.049999
"676","2020-07-28",23.01
"677","2020-07-29",23.25
"678","2020-07-30",23
"679","2020-07-31",22.15
"680","2020-08-03",22.57
"681","2020-08-04",22.77
"682","2020-08-05",22.709999
"683","2020-08-06",22.219999
"684","2020-08-07",22.129999
"685","2020-08-10",22.254999
"686","2020-08-11",22.865
"687","2020-08-12",22.25
"688","2020-08-13",23.52
"689","2020-08-14",23.5
"690","2020-08-17",24.379999
"691","2020-08-18",25.200001
"692","2020-08-19",24.98
"693","2020-08-20",24.07
"694","2020-08-21",23.885
"695","2020-08-24",25.450001
"696","2020-08-25",25.17
"697","2020-08-26",23.98
"698","2020-08-27",23.719999
"699","2020-08-28",23.77
"700","2020-08-31",24.15
"701","2020-09-01",26.389999
"702","2020-09-02",25.77
"703","2020-09-03",25.719999
"704","2020-09-04",26.25
"705","2020-09-08",26.6
"706","2020-09-09",28.77
"707","2020-09-10",27.950001
"708","2020-09-11",26.950001
"709","2020-09-14",28.809999
"710","2020-09-15",28.719999
"711","2020-09-16",28.26
"712","2020-09-17",28.290001
"713","2020-09-18",28.360001
"714","2020-09-21",29.059999
"715","2020-09-22",31.379999
"716","2020-09-23",26.51
"717","2020-09-24",25.469999
"718","2020-09-25",26.24
"719","2020-09-28",27.5
"720","2020-09-29",27.045
"721","2020-09-30",27.129999
"722","2020-10-01",28.290001
"723","2020-10-02",27.57
"724","2020-10-05",28.709999
"725","2020-10-06",28.190001
"726","2020-10-07",29.59
"727","2020-10-08",31.209999
"728","2020-10-09",31.48
"729","2020-10-12",31.440001
"730","2020-10-13",32.860001
"731","2020-10-14",32.639999
"732","2020-10-15",32.450001
"733","2020-10-16",32.59
"734","2020-10-19",33.669998
"735","2020-10-20",35.27
"736","2020-10-21",36.009998
"737","2020-10-22",34.799999
"738","2020-10-23",35.450001
"739","2020-10-26",35.52
"740","2020-10-27",37.700001
"741","2020-10-28",37.93
"742","2020-10-29",38.139999
"743","2020-10-30",34.43
"744","2020-11-02",34.880001
"745","2020-11-03",34.93
"746","2020-11-04",34.59
"747","2020-11-05",37.119999
"748","2020-11-06",37.439999
"749","2020-11-09",37.799999
"750","2020-11-10",37.810001
"751","2020-11-11",37.540001
"752","2020-11-12",36
"753","2020-11-13",35.330002
"754","2020-11-16",36.25
"755","2020-11-17",35.299999
"756","2020-11-18",34.93
"757","2020-11-19",36.869999
"758","2020-11-20",35.380001
"759","2020-11-23",37.34
"760","2020-11-24",38.98
"761","2020-11-25",38.549999
"762","2020-11-27",41.52
