"","date","JRVR"
"102","2015-05-11",24.41
"103","2015-05-12",24.02
"104","2015-05-13",24.280001
"105","2015-05-14",24.299999
"106","2015-05-15",24.030001
"107","2015-05-18",24.040001
"108","2015-05-19",24.059999
"109","2015-05-20",23.879999
"110","2015-05-21",23.84
"111","2015-05-22",23.530001
"112","2015-05-26",23.23
"113","2015-05-27",23.5
"114","2015-05-28",23.299999
"115","2015-05-29",23.51
"116","2015-06-01",23.67
"117","2015-06-02",23.110001
"118","2015-06-03",22.68
"119","2015-06-04",22.639999
"120","2015-06-05",23.219999
"121","2015-06-08",23.76
"122","2015-06-09",23.43
"123","2015-06-10",23.85
"124","2015-06-11",24.07
"125","2015-06-12",24.040001
"126","2015-06-15",23.98
"127","2015-06-16",24
"128","2015-06-17",24.15
"129","2015-06-18",24.43
"130","2015-06-19",24.889999
"131","2015-06-22",24.85
"132","2015-06-23",25.190001
"133","2015-06-24",25.139999
"134","2015-06-25",25.01
"135","2015-06-26",25.43
"136","2015-06-29",25.5
"137","2015-06-30",25.870001
"138","2015-07-01",26.07
"139","2015-07-02",25.860001
"140","2015-07-06",26.18
"141","2015-07-07",26.299999
"142","2015-07-08",25.709999
"143","2015-07-09",25.459999
"144","2015-07-10",25.52
"145","2015-07-13",26.120001
"146","2015-07-14",26.200001
"147","2015-07-15",26.209999
"148","2015-07-16",26.780001
"149","2015-07-17",26.959999
"150","2015-07-20",27.459999
"151","2015-07-21",27.440001
"152","2015-07-22",27.370001
"153","2015-07-23",27.32
"154","2015-07-24",27
"155","2015-07-27",26.870001
"156","2015-07-28",26.790001
"157","2015-07-29",27.23
"158","2015-07-30",27.120001
"159","2015-07-31",27.450001
"160","2015-08-03",27.5
"161","2015-08-04",27.65
"162","2015-08-05",27.799999
"163","2015-08-06",27.73
"164","2015-08-07",27.75
"165","2015-08-10",27.76
"166","2015-08-11",27.639999
"167","2015-08-12",27.48
"168","2015-08-13",27.35
"169","2015-08-14",26.76
"170","2015-08-17",27.190001
"171","2015-08-18",26.9
"172","2015-08-19",26.67
"173","2015-08-20",26.41
"174","2015-08-21",26.32
"175","2015-08-24",26.17
"176","2015-08-25",26.110001
"177","2015-08-26",26.42
"178","2015-08-27",26.6
"179","2015-08-28",26.790001
"180","2015-08-31",27.6
"181","2015-09-01",27.08
"182","2015-09-02",27.34
"183","2015-09-03",27.959999
"184","2015-09-04",27.690001
"185","2015-09-08",28
"186","2015-09-09",27.9
"187","2015-09-10",27.940001
"188","2015-09-11",28.030001
"189","2015-09-14",28.059999
"190","2015-09-15",28.1
"191","2015-09-16",28.1
"192","2015-09-17",28.049999
"193","2015-09-18",27.75
"194","2015-09-21",27.76
"195","2015-09-22",27.01
"196","2015-09-23",27.4
"197","2015-09-24",27.719999
"198","2015-09-25",27.35
"199","2015-09-28",27.190001
"200","2015-09-29",25.969999
"201","2015-09-30",26.889999
"202","2015-10-01",26.950001
"203","2015-10-02",27
"204","2015-10-05",27
"205","2015-10-06",26.58
"206","2015-10-07",26.5
"207","2015-10-08",26.719999
"208","2015-10-09",26.940001
"209","2015-10-12",26.73
"210","2015-10-13",26.700001
"211","2015-10-14",26.51
"212","2015-10-15",26.889999
"213","2015-10-16",26.75
"214","2015-10-19",26.66
"215","2015-10-20",27.34
"216","2015-10-21",27.66
"217","2015-10-22",27.85
"218","2015-10-23",28.91
"219","2015-10-26",29.040001
"220","2015-10-27",29.25
"221","2015-10-28",30.120001
"222","2015-10-29",29.52
"223","2015-10-30",29.43
"224","2015-11-02",28.5
"225","2015-11-03",28.25
"226","2015-11-04",28.1
"227","2015-11-05",29.540001
"228","2015-11-06",30.360001
"229","2015-11-09",30.66
"230","2015-11-10",30.450001
"231","2015-11-11",30
"232","2015-11-12",30.030001
"233","2015-11-13",29.969999
"234","2015-11-16",30.52
"235","2015-11-17",30.860001
"236","2015-11-18",31.35
"237","2015-11-19",31.049999
"238","2015-11-20",31.09
"239","2015-11-23",32.040001
"240","2015-11-24",32
"241","2015-11-25",32.52
"242","2015-11-27",32.5
"243","2015-11-30",32.099998
"244","2015-12-01",31.91
"245","2015-12-02",32.119999
"246","2015-12-03",31.389999
"247","2015-12-04",31.959999
"248","2015-12-07",31.85
"249","2015-12-08",31.74
"250","2015-12-09",32.029999
"251","2015-12-10",31.049999
"252","2015-12-11",31.32
"253","2015-12-14",31.530001
"254","2015-12-15",32.790001
"255","2015-12-16",32.75
"256","2015-12-17",33.290001
"257","2015-12-18",33.450001
"258","2015-12-21",33.740002
"259","2015-12-22",33.689999
"260","2015-12-23",33.900002
"261","2015-12-24",33.91
"262","2015-12-28",33.900002
"263","2015-12-29",34.349998
"264","2015-12-30",34.029999
"265","2015-12-31",33.540001
"266","2016-01-04",33.529999
"267","2016-01-05",33.23
"268","2016-01-06",33.549999
"269","2016-01-07",33.610001
"270","2016-01-08",32.970001
"271","2016-01-11",33.43
"272","2016-01-12",33.919998
"273","2016-01-13",33.43
"274","2016-01-14",33.209999
"275","2016-01-15",33.119999
"276","2016-01-19",33.32
"277","2016-01-20",32.860001
"278","2016-01-21",32.77
"279","2016-01-22",33.25
"280","2016-01-25",33.459999
"281","2016-01-26",33.16
"282","2016-01-27",32.240002
"283","2016-01-28",32.869999
"284","2016-01-29",33.919998
"285","2016-02-01",33.43
"286","2016-02-02",32.830002
"287","2016-02-03",32.93
"288","2016-02-04",32.150002
"289","2016-02-05",31.42
"290","2016-02-08",31.73
"291","2016-02-09",32.07
"292","2016-02-10",31.92
"293","2016-02-11",31.84
"294","2016-02-12",32.389999
"295","2016-02-16",32.07
"296","2016-02-17",31.52
"297","2016-02-18",30.24
"298","2016-02-19",30.610001
"299","2016-02-22",30.389999
"300","2016-02-23",30.18
"301","2016-02-24",29.91
"302","2016-02-25",29.18
"303","2016-02-26",29.129999
"304","2016-02-29",29.23
"305","2016-03-01",30.18
"306","2016-03-02",30.26
"307","2016-03-03",30.51
"308","2016-03-04",31.299999
"309","2016-03-07",31.42
"310","2016-03-08",31.59
"311","2016-03-09",31.389999
"312","2016-03-10",30.74
"313","2016-03-11",31.209999
"314","2016-03-14",31.1
"315","2016-03-15",31.120001
"316","2016-03-16",31.690001
"317","2016-03-17",32.75
"318","2016-03-18",32.490002
"319","2016-03-21",32.43
"320","2016-03-22",32.630001
"321","2016-03-23",32.299999
"322","2016-03-24",32.099998
"323","2016-03-28",32.099998
"324","2016-03-29",32.799999
"325","2016-03-30",33.139999
"326","2016-03-31",32.259998
"327","2016-04-01",32.48
"328","2016-04-04",32.77
"329","2016-04-05",32.540001
"330","2016-04-06",32.639999
"331","2016-04-07",32.720001
"332","2016-04-08",32.650002
"333","2016-04-11",32.259998
"334","2016-04-12",31.08
"335","2016-04-13",31.16
"336","2016-04-14",31.040001
"337","2016-04-15",30.889999
"338","2016-04-18",30.93
"339","2016-04-19",30.360001
"340","2016-04-20",30.09
"341","2016-04-21",29.92
"342","2016-04-22",29.950001
"343","2016-04-25",29.57
"344","2016-04-26",30.040001
"345","2016-04-27",30.52
"346","2016-04-28",31.059999
"347","2016-04-29",30.959999
"348","2016-05-02",31.1
"349","2016-05-03",30.690001
"350","2016-05-04",30.379999
"351","2016-05-05",32.389999
"352","2016-05-06",31.67
"353","2016-05-09",32.18
"354","2016-05-10",31.92
"355","2016-05-11",31.469999
"356","2016-05-12",31.76
"357","2016-05-13",31.75
"358","2016-05-16",31.76
"359","2016-05-17",30.67
"360","2016-05-18",30.76
"361","2016-05-19",30.940001
"362","2016-05-20",31.48
"363","2016-05-23",32.200001
"364","2016-05-24",33.889999
"365","2016-05-25",34.68
"366","2016-05-26",35.490002
"367","2016-05-27",35.720001
"368","2016-05-31",35.349998
"369","2016-06-01",35.57
"370","2016-06-02",35.419998
"371","2016-06-03",35.049999
"372","2016-06-06",34.990002
"373","2016-06-07",34.849998
"374","2016-06-08",34.869999
"375","2016-06-09",34.84
"376","2016-06-10",34.66
"377","2016-06-13",34.169998
"378","2016-06-14",33.91
"379","2016-06-15",33.540001
"380","2016-06-16",34.259998
"381","2016-06-17",34.610001
"382","2016-06-20",35.18
"383","2016-06-21",35.009998
"384","2016-06-22",34.290001
"385","2016-06-23",33.759998
"386","2016-06-24",33
"387","2016-06-27",32.59
"388","2016-06-28",32.939999
"389","2016-06-29",33.200001
"390","2016-06-30",33.959999
"391","2016-07-01",34.060001
"392","2016-07-05",33.740002
"393","2016-07-06",34.07
"394","2016-07-07",33.540001
"395","2016-07-08",34.240002
"396","2016-07-11",34.360001
"397","2016-07-12",34.419998
"398","2016-07-13",34.540001
"399","2016-07-14",34.209999
"400","2016-07-15",34.029999
"401","2016-07-18",34.02
"402","2016-07-19",33.950001
"403","2016-07-20",34.310001
"404","2016-07-21",34.259998
"405","2016-07-22",34.450001
"406","2016-07-25",34.43
"407","2016-07-26",33.880001
"408","2016-07-27",33.810001
"409","2016-07-28",33.860001
"410","2016-07-29",33.66
"411","2016-08-01",34.150002
"412","2016-08-02",33.84
"413","2016-08-03",33.830002
"414","2016-08-04",34.099998
"415","2016-08-05",34.990002
"416","2016-08-08",35.139999
"417","2016-08-09",35.34
"418","2016-08-10",35.23
"419","2016-08-11",35.330002
"420","2016-08-12",35.150002
"421","2016-08-15",36.049999
"422","2016-08-16",36.509998
"423","2016-08-17",35.810001
"424","2016-08-18",36.360001
"425","2016-08-19",36.049999
"426","2016-08-22",36.02
"427","2016-08-23",36.299999
"428","2016-08-24",36.009998
"429","2016-08-25",36.459999
"430","2016-08-26",36.439999
"431","2016-08-29",36.290001
"432","2016-08-30",36.650002
"433","2016-08-31",36.540001
"434","2016-09-01",36.639999
"435","2016-09-02",37.139999
"436","2016-09-06",37.150002
"437","2016-09-07",37.490002
"438","2016-09-08",36.810001
"439","2016-09-09",35.5
"440","2016-09-12",35.540001
"441","2016-09-13",35.25
"442","2016-09-14",34.869999
"443","2016-09-15",35.009998
"444","2016-09-16",34.860001
"445","2016-09-19",34.610001
"446","2016-09-20",34.459999
"447","2016-09-21",35.240002
"448","2016-09-22",35.919998
"449","2016-09-23",35.709999
"450","2016-09-26",35.549999
"451","2016-09-27",34.860001
"452","2016-09-28",35.119999
"453","2016-09-29",34.959999
"454","2016-09-30",36.200001
"455","2016-10-03",36.209999
"456","2016-10-04",36.650002
"457","2016-10-05",36.02
"458","2016-10-06",35.48
"459","2016-10-07",37.200001
"460","2016-10-10",36.720001
"461","2016-10-11",36.650002
"462","2016-10-12",37.75
"463","2016-10-13",37.490002
"464","2016-10-14",37.43
"465","2016-10-17",37.869999
"466","2016-10-18",38.830002
"467","2016-10-19",39.02
"468","2016-10-20",38.450001
"469","2016-10-21",38.18
"470","2016-10-24",38.66
"471","2016-10-25",38.799999
"472","2016-10-26",38.330002
"473","2016-10-27",37.919998
"474","2016-10-28",37.77
"475","2016-10-31",37.639999
"476","2016-11-01",37.59
"477","2016-11-02",36.75
"478","2016-11-03",36.830002
"479","2016-11-04",36.810001
"480","2016-11-07",36.990002
"481","2016-11-08",36.990002
"482","2016-11-09",37.450001
"483","2016-11-10",39.259998
"484","2016-11-11",40.18
"485","2016-11-14",38.360001
"486","2016-11-15",39.369999
"487","2016-11-16",39.349998
"488","2016-11-17",40.330002
"489","2016-11-18",41.439999
"490","2016-11-21",41.779999
"491","2016-11-22",38.990002
"492","2016-11-23",39.009998
"493","2016-11-25",39.099998
"494","2016-11-28",39.16
"495","2016-11-29",39.23
"496","2016-11-30",38.98
"497","2016-12-01",39.009998
"498","2016-12-02",39
"499","2016-12-05",39
"500","2016-12-06",39.150002
"501","2016-12-07",39.360001
"502","2016-12-08",39.98
"503","2016-12-09",40.02
"504","2016-12-12",40.189999
"505","2016-12-13",40.139999
"506","2016-12-14",38.209999
"507","2016-12-15",38.59
"508","2016-12-16",38.419998
"509","2016-12-19",39.75
"510","2016-12-20",41.27
"511","2016-12-21",41.130001
"512","2016-12-22",41.130001
"513","2016-12-23",41.130001
"514","2016-12-27",41.009998
"515","2016-12-28",41.23
"516","2016-12-29",41.450001
"517","2016-12-30",41.549999
"518","2017-01-03",41.93
"519","2017-01-04",42.029999
"520","2017-01-05",41.43
"521","2017-01-06",41.450001
"522","2017-01-09",40.889999
"523","2017-01-10",40.959999
"524","2017-01-11",41.59
"525","2017-01-12",40.799999
"526","2017-01-13",41.68
"527","2017-01-17",41.040001
"528","2017-01-18",41.369999
"529","2017-01-19",41.18
"530","2017-01-20",41.220001
"531","2017-01-23",40.830002
"532","2017-01-24",40.900002
"533","2017-01-25",41.02
"534","2017-01-26",40.619999
"535","2017-01-27",40.450001
"536","2017-01-30",40.18
"537","2017-01-31",39.650002
"538","2017-02-01",39.580002
"539","2017-02-02",39.919998
"540","2017-02-03",40.59
"541","2017-02-06",40.290001
"542","2017-02-07",40.889999
"543","2017-02-08",40.290001
"544","2017-02-09",40.549999
"545","2017-02-10",40.75
"546","2017-02-13",41.349998
"547","2017-02-14",42.169998
"548","2017-02-15",42.09
"549","2017-02-16",44.200001
"550","2017-02-17",43.889999
"551","2017-02-21",43.77
"552","2017-02-22",43.799999
"553","2017-02-23",44.07
"554","2017-02-24",43.740002
"555","2017-02-27",43.240002
"556","2017-02-28",43.02
"557","2017-03-01",43.68
"558","2017-03-02",43.150002
"559","2017-03-03",42.560001
"560","2017-03-06",42.610001
"561","2017-03-07",42.330002
"562","2017-03-08",42.009998
"563","2017-03-09",41.5
"564","2017-03-10",41.43
"565","2017-03-13",41.32
"566","2017-03-14",41.43
"567","2017-03-15",41.189999
"568","2017-03-16",41.220001
"569","2017-03-17",41.23
"570","2017-03-20",40.529999
"571","2017-03-21",39.900002
"572","2017-03-22",39.610001
"573","2017-03-23",39.66
"574","2017-03-24",40.419998
"575","2017-03-27",41
"576","2017-03-28",41.389999
"577","2017-03-29",41.43
"578","2017-03-30",42.18
"579","2017-03-31",42.860001
"580","2017-04-03",42.119999
"581","2017-04-04",41.98
"582","2017-04-05",41.459999
"583","2017-04-06",41.259998
"584","2017-04-07",41.48
"585","2017-04-10",41.560001
"586","2017-04-11",41.470001
"587","2017-04-12",41.099998
"588","2017-04-13",40.41
"589","2017-04-17",40.869999
"590","2017-04-18",40.48
"591","2017-04-19",40.279999
"592","2017-04-20",41.509998
"593","2017-04-21",42.119999
"594","2017-04-24",43.18
"595","2017-04-25",42.639999
"596","2017-04-26",43.119999
"597","2017-04-27",43.619999
"598","2017-04-28",43.560001
"599","2017-05-01",43.470001
"600","2017-05-02",43.599998
"601","2017-05-03",43.400002
"602","2017-05-04",42.849998
"603","2017-05-05",42.029999
"604","2017-05-08",41.32
"605","2017-05-09",41.630001
"606","2017-05-10",41.25
"607","2017-05-11",41.27
"608","2017-05-12",40.860001
"609","2017-05-15",40.740002
"610","2017-05-16",40.669998
"611","2017-05-17",40.18
"612","2017-05-18",40.139999
"613","2017-05-19",39.959999
"614","2017-05-22",40.779999
"615","2017-05-23",41.189999
"616","2017-05-24",41.73
"617","2017-05-25",42.599998
"618","2017-05-26",42.599998
"619","2017-05-30",42.040001
"620","2017-05-31",39.639999
"621","2017-06-01",39.610001
"622","2017-06-02",39.650002
"623","2017-06-05",39.560001
"624","2017-06-06",39.490002
"625","2017-06-07",39.59
"626","2017-06-08",39.029999
"627","2017-06-09",39.16
"628","2017-06-12",39.740002
"629","2017-06-13",39.830002
"630","2017-06-14",39.790001
"631","2017-06-15",39.259998
"632","2017-06-16",40.169998
"633","2017-06-19",39.950001
"634","2017-06-20",39.860001
"635","2017-06-21",39.169998
"636","2017-06-22",39.080002
"637","2017-06-23",39.75
"638","2017-06-26",39.540001
"639","2017-06-27",40.040001
"640","2017-06-28",39.900002
"641","2017-06-29",39.93
"642","2017-06-30",39.73
"643","2017-07-03",39.66
"644","2017-07-05",39.549999
"645","2017-07-06",39.560001
"646","2017-07-07",40.09
"647","2017-07-10",40.049999
"648","2017-07-11",40.049999
"649","2017-07-12",39.349998
"650","2017-07-13",39.48
"651","2017-07-14",39.009998
"652","2017-07-17",39.029999
"653","2017-07-18",39.169998
"654","2017-07-19",39.389999
"655","2017-07-20",39.639999
"656","2017-07-21",39.77
"657","2017-07-24",39.77
"658","2017-07-25",40.580002
"659","2017-07-26",39.84
"660","2017-07-27",39.419998
"661","2017-07-28",39.900002
"662","2017-07-31",40.16
"663","2017-08-01",40.349998
"664","2017-08-02",39.91
"665","2017-08-03",40
"666","2017-08-04",40.07
"667","2017-08-07",39.919998
"668","2017-08-08",39.849998
"669","2017-08-09",40.240002
"670","2017-08-10",40.139999
"671","2017-08-11",40.200001
"672","2017-08-14",40.110001
"673","2017-08-15",40.279999
"674","2017-08-16",40.59
"675","2017-08-17",40.400002
"676","2017-08-18",40.259998
"677","2017-08-21",39.959999
"678","2017-08-22",39.810001
"679","2017-08-23",39.419998
"680","2017-08-24",39.220001
"681","2017-08-25",39.630001
"682","2017-08-28",39.139999
"683","2017-08-29",39.09
"684","2017-08-30",39.529999
"685","2017-08-31",39.880001
"686","2017-09-01",40.119999
"687","2017-09-05",37.560001
"688","2017-09-06",38.860001
"689","2017-09-07",37.830002
"690","2017-09-08",39.240002
"691","2017-09-11",40.200001
"692","2017-09-12",40.43
"693","2017-09-13",40.939999
"694","2017-09-14",40.279999
"695","2017-09-15",40.360001
"696","2017-09-18",39.73
"697","2017-09-19",39.709999
"698","2017-09-20",40.049999
"699","2017-09-21",40.259998
"700","2017-09-22",40.68
"701","2017-09-25",41.139999
"702","2017-09-26",40.68
"703","2017-09-27",41.720001
"704","2017-09-28",41.990002
"705","2017-09-29",41.48
"706","2017-10-02",41.84
"707","2017-10-03",41.610001
"708","2017-10-04",41.310001
"709","2017-10-05",41.23
"710","2017-10-06",41.080002
"711","2017-10-09",41.02
"712","2017-10-10",41.200001
"713","2017-10-11",41.669998
"714","2017-10-12",41.73
"715","2017-10-13",42.029999
"716","2017-10-16",41.950001
"717","2017-10-17",42.360001
"718","2017-10-18",42.66
"719","2017-10-19",42.959999
"720","2017-10-20",43.310001
"721","2017-10-23",42.82
"722","2017-10-24",42.619999
"723","2017-10-25",42.810001
"724","2017-10-26",42.990002
"725","2017-10-27",42.700001
"726","2017-10-30",42.119999
"727","2017-10-31",42.32
"728","2017-11-01",42
"729","2017-11-02",41.189999
"730","2017-11-03",41.189999
"731","2017-11-06",41.5
"732","2017-11-07",41.23
"733","2017-11-08",41.709999
"734","2017-11-09",38.919998
"735","2017-11-10",39
"736","2017-11-13",38.490002
"737","2017-11-14",38.240002
"738","2017-11-15",37.75
"739","2017-11-16",38.150002
"740","2017-11-17",38.310001
"741","2017-11-20",38.880001
"742","2017-11-21",39.150002
"743","2017-11-22",39.040001
"744","2017-11-24",38.689999
"745","2017-11-27",38.93
"746","2017-11-28",39.23
"747","2017-11-29",40.57
"748","2017-11-30",40.48
"749","2017-12-01",40.580002
"750","2017-12-04",40.369999
"751","2017-12-05",40.150002
"752","2017-12-06",40.07
"753","2017-12-07",39.580002
"754","2017-12-08",39.41
"755","2017-12-11",39.849998
"756","2017-12-12",40.209999
"757","2017-12-13",40.509998
"758","2017-12-14",39.650002
"759","2017-12-15",40.48
"760","2017-12-18",39.68
"761","2017-12-19",39.669998
"762","2017-12-20",39.419998
"763","2017-12-21",39.240002
"764","2017-12-22",39.240002
"765","2017-12-26",39.150002
"766","2017-12-27",39.799999
"767","2017-12-28",39.860001
"768","2017-12-29",40.009998
"769","2018-01-02",39.52
"770","2018-01-03",39.889999
"771","2018-01-04",38.009998
"772","2018-01-05",37.880001
"773","2018-01-08",36.610001
"774","2018-01-09",35.630001
"775","2018-01-10",35.82
"776","2018-01-11",35.970001
"777","2018-01-12",36.130001
"778","2018-01-16",35.57
"779","2018-01-17",35.52
"780","2018-01-18",35.549999
"781","2018-01-19",35.599998
"782","2018-01-22",37.119999
"783","2018-01-23",36.970001
"784","2018-01-24",36.779999
"785","2018-01-25",37.48
"786","2018-01-26",37.43
"787","2018-01-29",37.880001
"788","2018-01-30",37.959999
"789","2018-01-31",38
"790","2018-02-01",37.849998
"791","2018-02-02",37.830002
"792","2018-02-05",36.799999
"793","2018-02-06",36.98
"794","2018-02-07",40.09
"795","2018-02-08",39.52
"796","2018-02-09",38.200001
"797","2018-02-12",38.220001
"798","2018-02-13",38.459999
"799","2018-02-14",38.849998
"800","2018-02-15",38.880001
"801","2018-02-16",39.880001
"802","2018-02-20",39.110001
"803","2018-02-21",39.709999
"804","2018-02-22",38.540001
"805","2018-02-23",34.450001
"806","2018-02-26",33.924999
"807","2018-02-27",33.439999
"808","2018-02-28",32.709999
"809","2018-03-01",32.380001
"810","2018-03-02",32.630001
"811","2018-03-05",33.509998
"812","2018-03-06",33.299999
"813","2018-03-07",34.349998
"814","2018-03-08",34.900002
"815","2018-03-09",34.759998
"816","2018-03-12",35.189999
"817","2018-03-13",34.799999
"818","2018-03-14",34.34
"819","2018-03-15",36.25
"820","2018-03-16",36.279999
"821","2018-03-19",35.59
"822","2018-03-20",35.259998
"823","2018-03-21",35.150002
"824","2018-03-22",34.68
"825","2018-03-23",34.150002
"826","2018-03-26",34.759998
"827","2018-03-27",34.93
"828","2018-03-28",35.580002
"829","2018-03-29",35.470001
"830","2018-04-02",35.310001
"831","2018-04-03",35.59
"832","2018-04-04",35.66
"833","2018-04-05",35.630001
"834","2018-04-06",35.66
"835","2018-04-09",36.080002
"836","2018-04-10",36.41
"837","2018-04-11",36.389999
"838","2018-04-12",36
"839","2018-04-13",35.66
"840","2018-04-16",36.049999
"841","2018-04-17",36.040001
"842","2018-04-18",36.349998
"843","2018-04-19",36.790001
"844","2018-04-20",36.790001
"845","2018-04-23",36.73
"846","2018-04-24",36.66
"847","2018-04-25",37.07
"848","2018-04-26",36.869999
"849","2018-04-27",36.970001
"850","2018-04-30",36.32
"851","2018-05-01",36.080002
"852","2018-05-02",35.580002
"853","2018-05-03",38
"854","2018-05-04",37.709999
"855","2018-05-07",37.639999
"856","2018-05-08",37.48
"857","2018-05-09",38.209999
"858","2018-05-10",38.279999
"859","2018-05-11",36.669998
"860","2018-05-14",36.209999
"861","2018-05-15",36.720001
"862","2018-05-16",36.650002
"863","2018-05-17",36.779999
"864","2018-05-18",36.93
"865","2018-05-21",37.639999
"866","2018-05-22",38.23
"867","2018-05-23",38.290001
"868","2018-05-24",38.299999
"869","2018-05-25",37.599998
"870","2018-05-29",37.189999
"871","2018-05-30",37.799999
"872","2018-05-31",37.93
"873","2018-06-01",38.52
"874","2018-06-04",38.490002
"875","2018-06-05",38.740002
"876","2018-06-06",39.09
"877","2018-06-07",39.77
"878","2018-06-08",39.939999
"879","2018-06-11",40.009998
"880","2018-06-12",40.119999
"881","2018-06-13",40.060001
"882","2018-06-14",40.080002
"883","2018-06-15",40.529999
"884","2018-06-18",40.25
"885","2018-06-19",40.599998
"886","2018-06-20",40
"887","2018-06-21",39.360001
"888","2018-06-22",39.669998
"889","2018-06-25",39.650002
"890","2018-06-26",39.59
"891","2018-06-27",39.369999
"892","2018-06-28",39.490002
"893","2018-06-29",39.290001
"894","2018-07-02",39.540001
"895","2018-07-03",39.790001
"896","2018-07-05",39.880001
"897","2018-07-06",40.02
"898","2018-07-09",40.189999
"899","2018-07-10",40
"900","2018-07-11",40.150002
"901","2018-07-12",39.400002
"902","2018-07-13",39.369999
"903","2018-07-16",39.52
"904","2018-07-17",39.5
"905","2018-07-18",39.709999
"906","2018-07-19",39.709999
"907","2018-07-20",40.23
"908","2018-07-23",40.220001
"909","2018-07-24",40.700001
"910","2018-07-25",41
"911","2018-07-26",41.439999
"912","2018-07-27",40.57
"913","2018-07-30",40.98
"914","2018-07-31",41.389999
"915","2018-08-01",41.369999
"916","2018-08-02",41.290001
"917","2018-08-03",40.889999
"918","2018-08-06",40.080002
"919","2018-08-07",40.259998
"920","2018-08-08",40.27
"921","2018-08-09",39.91
"922","2018-08-10",39.970001
"923","2018-08-13",40.310001
"924","2018-08-14",40.939999
"925","2018-08-15",40.119999
"926","2018-08-16",40.799999
"927","2018-08-17",40.830002
"928","2018-08-20",40.540001
"929","2018-08-21",41.139999
"930","2018-08-22",41.009998
"931","2018-08-23",40.860001
"932","2018-08-24",41.209999
"933","2018-08-27",41
"934","2018-08-28",40.59
"935","2018-08-29",40.610001
"936","2018-08-30",40.939999
"937","2018-08-31",40.950001
"938","2018-09-04",41.09
"939","2018-09-05",41.529999
"940","2018-09-06",41.77
"941","2018-09-07",41.580002
"942","2018-09-10",40.880001
"943","2018-09-11",41.220001
"944","2018-09-12",40.919998
"945","2018-09-13",41.240002
"946","2018-09-14",42.299999
"947","2018-09-17",42
"948","2018-09-18",42.610001
"949","2018-09-19",41.849998
"950","2018-09-20",42.099998
"951","2018-09-21",42.889999
"952","2018-09-24",42.630001
"953","2018-09-25",42.560001
"954","2018-09-26",42.18
"955","2018-09-27",42.189999
"956","2018-09-28",42.619999
"957","2018-10-01",41.5
"958","2018-10-02",41.66
"959","2018-10-03",42.200001
