"","date","VNET"
"991","2015-03-31",17.66
"992","2015-04-01",17.110001
"993","2015-04-02",17.389999
"994","2015-04-06",18.1
"995","2015-04-07",18.48
"996","2015-04-08",19.950001
"997","2015-04-09",19.9
"998","2015-04-10",19.76
"999","2015-04-13",20.540001
"1000","2015-04-14",19.98
"1001","2015-04-15",20.469999
"1002","2015-04-16",20.700001
"1003","2015-04-17",20.469999
"1004","2015-04-20",20.01
"1005","2015-04-21",20
"1006","2015-04-22",20.01
"1007","2015-04-23",20.139999
"1008","2015-04-24",20.200001
"1009","2015-04-27",20.49
"1010","2015-04-28",20.75
"1011","2015-04-29",20.549999
"1012","2015-04-30",20.57
"1013","2015-05-01",20.59
"1014","2015-05-04",20.77
"1015","2015-05-05",20.4
"1016","2015-05-06",20.07
"1017","2015-05-07",19.49
"1018","2015-05-08",19.76
"1019","2015-05-11",19.24
"1020","2015-05-12",19
"1021","2015-05-13",18.84
"1022","2015-05-14",18.83
"1023","2015-05-15",19.209999
"1024","2015-05-18",19.290001
"1025","2015-05-19",19.280001
"1026","2015-05-20",19.67
"1027","2015-05-21",19.49
"1028","2015-05-22",19.4
"1029","2015-05-26",18.610001
"1030","2015-05-27",17.530001
"1031","2015-05-28",17.73
"1032","2015-05-29",18.059999
"1033","2015-06-01",18.84
"1034","2015-06-02",20.309999
"1035","2015-06-03",20.99
"1036","2015-06-04",21.209999
"1037","2015-06-05",21.459999
"1038","2015-06-08",20.65
"1039","2015-06-09",19.91
"1040","2015-06-10",21.85
"1041","2015-06-11",21.709999
"1042","2015-06-12",21.709999
"1043","2015-06-15",21.77
"1044","2015-06-16",21.450001
"1045","2015-06-17",21.360001
"1046","2015-06-18",21.559999
"1047","2015-06-19",21.25
"1048","2015-06-22",21.209999
"1049","2015-06-23",21.190001
"1050","2015-06-24",20.969999
"1051","2015-06-25",20.709999
"1052","2015-06-26",20.559999
"1053","2015-06-29",19.65
"1054","2015-06-30",20.52
"1055","2015-07-01",20.41
"1056","2015-07-02",20.33
"1057","2015-07-06",18.24
"1058","2015-07-07",16.389999
"1059","2015-07-08",16.4
"1060","2015-07-09",18.74
"1061","2015-07-10",19.5
"1062","2015-07-13",19.559999
"1063","2015-07-14",20.07
"1064","2015-07-15",19.27
"1065","2015-07-16",19.459999
"1066","2015-07-17",19.84
"1067","2015-07-20",20.07
"1068","2015-07-21",20.32
"1069","2015-07-22",20.48
"1070","2015-07-23",20.709999
"1071","2015-07-24",20.51
"1072","2015-07-27",19.889999
"1073","2015-07-28",19.969999
"1074","2015-07-29",20.120001
"1075","2015-07-30",20.51
"1076","2015-07-31",20.26
"1077","2015-08-03",20.040001
"1078","2015-08-04",20.27
"1079","2015-08-05",20.290001
"1080","2015-08-06",20.41
"1081","2015-08-07",20.65
"1082","2015-08-10",20.99
"1083","2015-08-11",20.68
"1084","2015-08-12",20.110001
"1085","2015-08-13",20.25
"1086","2015-08-14",20.66
"1087","2015-08-17",21.41
"1088","2015-08-18",21.049999
"1089","2015-08-19",20.42
"1090","2015-08-20",19.9
"1091","2015-08-21",19.27
"1092","2015-08-24",17.77
"1093","2015-08-25",17.280001
"1094","2015-08-26",16.75
"1095","2015-08-27",17.969999
"1096","2015-08-28",18.049999
"1097","2015-08-31",17.790001
"1098","2015-09-01",17.24
"1099","2015-09-02",16.73
"1100","2015-09-03",18.07
"1101","2015-09-04",18
"1102","2015-09-08",18.309999
"1103","2015-09-09",18.379999
"1104","2015-09-10",18.16
"1105","2015-09-11",18.27
"1106","2015-09-14",17.690001
"1107","2015-09-15",17.57
"1108","2015-09-16",18.07
"1109","2015-09-17",17.84
"1110","2015-09-18",18.08
"1111","2015-09-21",17.940001
"1112","2015-09-22",17.01
"1113","2015-09-23",17.08
"1114","2015-09-24",17.700001
"1115","2015-09-25",17.860001
"1116","2015-09-28",17.49
"1117","2015-09-29",18.08
"1118","2015-09-30",18.280001
"1119","2015-10-01",17.959999
"1120","2015-10-02",18.459999
"1121","2015-10-05",18.35
"1122","2015-10-06",18.040001
"1123","2015-10-07",18.57
"1124","2015-10-08",18.66
"1125","2015-10-09",18.93
"1126","2015-10-12",19.25
"1127","2015-10-13",19.370001
"1128","2015-10-14",19.549999
"1129","2015-10-15",19.82
"1130","2015-10-16",20.24
"1131","2015-10-19",20.299999
"1132","2015-10-20",20.1
"1133","2015-10-21",20.01
"1134","2015-10-22",20
"1135","2015-10-23",20.059999
"1136","2015-10-26",20.35
"1137","2015-10-27",20.18
"1138","2015-10-28",20.01
"1139","2015-10-29",19.98
"1140","2015-10-30",20.040001
"1141","2015-11-02",20.26
"1142","2015-11-03",19.92
"1143","2015-11-04",20.07
"1144","2015-11-05",19.879999
"1145","2015-11-06",20.030001
"1146","2015-11-09",19.82
"1147","2015-11-10",19.85
"1148","2015-11-11",19.77
"1149","2015-11-12",19.870001
"1150","2015-11-13",19.67
"1151","2015-11-16",19.68
"1152","2015-11-17",19.790001
"1153","2015-11-18",19.74
"1154","2015-11-19",19.780001
"1155","2015-11-20",20.040001
"1156","2015-11-23",20.17
"1157","2015-11-24",20.120001
"1158","2015-11-25",20.02
"1159","2015-11-27",19.98
"1160","2015-11-30",20.83
"1161","2015-12-01",20.709999
"1162","2015-12-02",20.77
"1163","2015-12-03",20.51
"1164","2015-12-04",20.24
"1165","2015-12-07",20.26
"1166","2015-12-08",20.26
"1167","2015-12-09",20.370001
"1168","2015-12-10",20.34
"1169","2015-12-11",20.26
"1170","2015-12-14",20.190001
"1171","2015-12-15",20.450001
"1172","2015-12-16",20.25
"1173","2015-12-17",20.26
"1174","2015-12-18",20.379999
"1175","2015-12-21",20.700001
"1176","2015-12-22",21.24
"1177","2015-12-23",21.110001
"1178","2015-12-24",21.219999
"1179","2015-12-28",21.17
"1180","2015-12-29",21.18
"1181","2015-12-30",21.02
"1182","2015-12-31",21.139999
"1183","2016-01-04",20.76
"1184","2016-01-05",20.700001
"1185","2016-01-06",20.620001
"1186","2016-01-07",19.969999
"1187","2016-01-08",19.84
"1188","2016-01-11",18.709999
"1189","2016-01-12",18.540001
"1190","2016-01-13",18.690001
"1191","2016-01-14",19.24
"1192","2016-01-15",18.84
"1193","2016-01-19",19.469999
"1194","2016-01-20",18.950001
"1195","2016-01-21",19.129999
"1196","2016-01-22",19.08
"1197","2016-01-25",19
"1198","2016-01-26",19.049999
"1199","2016-01-27",18.870001
"1200","2016-01-28",18.969999
"1201","2016-01-29",19.190001
"1202","2016-02-01",19.110001
"1203","2016-02-02",19.040001
"1204","2016-02-03",18.870001
"1205","2016-02-04",18.67
"1206","2016-02-05",18.18
"1207","2016-02-08",16.790001
"1208","2016-02-09",15.65
"1209","2016-02-10",16.379999
"1210","2016-02-11",15.85
"1211","2016-02-12",17.02
"1212","2016-02-16",18.07
"1213","2016-02-17",18.549999
"1214","2016-02-18",18.620001
"1215","2016-02-19",18.58
"1216","2016-02-22",19.059999
"1217","2016-02-23",18.84
"1218","2016-02-24",18.540001
"1219","2016-02-25",18
"1220","2016-02-26",17.98
"1221","2016-02-29",17.559999
"1222","2016-03-01",18.99
"1223","2016-03-02",19.889999
"1224","2016-03-03",19.870001
"1225","2016-03-04",20.219999
"1226","2016-03-07",20.27
"1227","2016-03-08",19.93
"1228","2016-03-09",20
"1229","2016-03-10",19.950001
"1230","2016-03-11",20.33
"1231","2016-03-14",20.110001
"1232","2016-03-15",19.450001
"1233","2016-03-16",19.83
"1234","2016-03-17",19.950001
"1235","2016-03-18",20.15
"1236","2016-03-21",20.280001
"1237","2016-03-22",20.02
"1238","2016-03-23",19.709999
"1239","2016-03-24",19.559999
"1240","2016-03-28",19.280001
"1241","2016-03-29",19.32
"1242","2016-03-30",19.709999
"1243","2016-03-31",19.969999
"1244","2016-04-01",19.85
"1245","2016-04-04",20.17
"1246","2016-04-05",20.27
"1247","2016-04-06",20.459999
"1248","2016-04-07",20.450001
"1249","2016-04-08",20.59
"1250","2016-04-11",20.790001
"1251","2016-04-12",20.959999
"1252","2016-04-13",21.030001
"1253","2016-04-14",20.889999
"1254","2016-04-15",20.98
"1255","2016-04-18",20.99
"1256","2016-04-19",21
"1257","2016-04-20",20.93
"1258","2016-04-21",20.92
"1259","2016-04-22",20.67
"1260","2016-04-25",20.41
"1261","2016-04-26",20.41
"1262","2016-04-27",20.34
"1263","2016-04-28",20.219999
"1264","2016-04-29",20.18
"1265","2016-05-02",19.92
"1266","2016-05-03",19.889999
"1267","2016-05-04",19.969999
"1268","2016-05-05",19.34
"1269","2016-05-06",18.66
"1270","2016-05-09",14.18
"1271","2016-05-10",16.290001
"1272","2016-05-11",14.98
"1273","2016-05-12",13.4
"1274","2016-05-13",13.66
"1275","2016-05-16",15.04
"1276","2016-05-17",15
"1277","2016-05-18",14.85
"1278","2016-05-19",14.48
"1279","2016-05-20",14.45
"1280","2016-05-23",13.99
"1281","2016-05-24",13.79
"1282","2016-05-25",12.98
"1283","2016-05-26",13.77
"1284","2016-05-27",13.67
"1285","2016-05-31",14.52
"1286","2016-06-01",13.96
"1287","2016-06-02",13.9
"1288","2016-06-03",13.7
"1289","2016-06-06",13.7
"1290","2016-06-07",13.57
"1291","2016-06-08",13.56
"1292","2016-06-09",13.21
"1293","2016-06-10",12.26
"1294","2016-06-13",12.2
"1295","2016-06-14",12.22
"1296","2016-06-15",11.33
"1297","2016-06-16",10.87
"1298","2016-06-17",11.01
"1299","2016-06-20",11.39
"1300","2016-06-21",11.48
"1301","2016-06-22",11.4
"1302","2016-06-23",11.62
"1303","2016-06-24",11.08
"1304","2016-06-27",9.83
"1305","2016-06-28",10.5
"1306","2016-06-29",9.69
"1307","2016-06-30",10.21
"1308","2016-07-01",9.57
"1309","2016-07-05",9.64
"1310","2016-07-06",9.16
"1311","2016-07-07",9.3
"1312","2016-07-08",9.54
"1313","2016-07-11",9.95
"1314","2016-07-12",10.14
"1315","2016-07-13",10.36
"1316","2016-07-14",9.98
"1317","2016-07-15",9.44
"1318","2016-07-18",9.66
"1319","2016-07-19",9.51
"1320","2016-07-20",9.5
"1321","2016-07-21",9.52
"1322","2016-07-22",9.55
"1323","2016-07-25",9.57
"1324","2016-07-26",9.84
"1325","2016-07-27",9.78
"1326","2016-07-28",9.61
"1327","2016-07-29",9.58
"1328","2016-08-01",9.62
"1329","2016-08-02",9.49
"1330","2016-08-03",9.59
"1331","2016-08-04",9.56
"1332","2016-08-05",9.61
"1333","2016-08-08",10.05
"1334","2016-08-09",10.31
"1335","2016-08-10",10.28
"1336","2016-08-11",10.27
"1337","2016-08-12",10.27
"1338","2016-08-15",10.91
"1339","2016-08-16",10.51
"1340","2016-08-17",9.2
"1341","2016-08-18",8.95
"1342","2016-08-19",9
"1343","2016-08-22",8.59
"1344","2016-08-23",8.8
"1345","2016-08-24",8.85
"1346","2016-08-25",8.78
"1347","2016-08-26",8.87
"1348","2016-08-29",9
"1349","2016-08-30",9.16
"1350","2016-08-31",9.27
"1351","2016-09-01",9.31
"1352","2016-09-02",9.37
"1353","2016-09-06",9.19
"1354","2016-09-07",9.03
"1355","2016-09-08",8.97
"1356","2016-09-09",8.7
"1357","2016-09-12",8.61
"1358","2016-09-13",8.28
"1359","2016-09-14",8.26
"1360","2016-09-15",8.34
"1361","2016-09-16",8.18
"1362","2016-09-19",8.19
"1363","2016-09-20",8.12
"1364","2016-09-21",8.24
"1365","2016-09-22",8.51
"1366","2016-09-23",8.51
"1367","2016-09-26",8.18
"1368","2016-09-27",8.25
"1369","2016-09-28",8.24
"1370","2016-09-29",8.07
"1371","2016-09-30",7.95
"1372","2016-10-03",7.8
"1373","2016-10-04",7.81
"1374","2016-10-05",8.01
"1375","2016-10-06",7.82
"1376","2016-10-07",7.79
"1377","2016-10-10",7.82
"1378","2016-10-11",7.84
"1379","2016-10-12",7.84
"1380","2016-10-13",7.09
"1381","2016-10-14",6.86
"1382","2016-10-17",6.97
"1383","2016-10-18",7.03
"1384","2016-10-19",7.04
"1385","2016-10-20",7.24
"1386","2016-10-21",7.53
"1387","2016-10-24",7.61
"1388","2016-10-25",7.95
"1389","2016-10-26",7.65
"1390","2016-10-27",7.71
"1391","2016-10-28",7.31
"1392","2016-10-31",7.31
"1393","2016-11-01",7.19
"1394","2016-11-02",7.15
"1395","2016-11-03",7.01
"1396","2016-11-04",7.09
"1397","2016-11-07",7.3
"1398","2016-11-08",7.28
"1399","2016-11-09",7.4
"1400","2016-11-10",7.35
"1401","2016-11-11",7.43
"1402","2016-11-14",7.26
"1403","2016-11-15",7.23
"1404","2016-11-16",7.49
"1405","2016-11-17",7.51
"1406","2016-11-18",7.51
"1407","2016-11-21",7.59
"1408","2016-11-22",7.6
"1409","2016-11-23",7.71
"1410","2016-11-25",7.71
"1411","2016-11-28",7.62
"1412","2016-11-29",7.82
"1413","2016-11-30",7.85
"1414","2016-12-01",7.42
"1415","2016-12-02",7.57
"1416","2016-12-05",7.62
"1417","2016-12-06",7.69
"1418","2016-12-07",7.7
"1419","2016-12-08",8.04
"1420","2016-12-09",8.47
"1421","2016-12-12",8.08
"1422","2016-12-13",8.05
"1423","2016-12-14",7.59
"1424","2016-12-15",7.21
"1425","2016-12-16",7.33
"1426","2016-12-19",7.32
"1427","2016-12-20",7.32
"1428","2016-12-21",7.1
"1429","2016-12-22",6.99
"1430","2016-12-23",7.05
"1431","2016-12-27",7.15
"1432","2016-12-28",7.09
"1433","2016-12-29",6.96
"1434","2016-12-30",7.01
"1435","2017-01-03",7.1
"1436","2017-01-04",7.02
"1437","2017-01-05",7.46
"1438","2017-01-06",7.38
"1439","2017-01-09",7.2
"1440","2017-01-10",7.2
"1441","2017-01-11",7.09
"1442","2017-01-12",7.07
"1443","2017-01-13",7.31
"1444","2017-01-17",7.16
"1445","2017-01-18",7.1
"1446","2017-01-19",7.06
"1447","2017-01-20",7.04
"1448","2017-01-23",7.1
"1449","2017-01-24",7.13
"1450","2017-01-25",7.37
"1451","2017-01-26",7.29
"1452","2017-01-27",7.24
"1453","2017-01-30",7.06
"1454","2017-01-31",7.17
"1455","2017-02-01",7.23
"1456","2017-02-02",7.43
"1457","2017-02-03",7.48
"1458","2017-02-06",7.27
"1459","2017-02-07",7.2
"1460","2017-02-08",7.29
"1461","2017-02-09",7.22
"1462","2017-02-10",7.29
"1463","2017-02-13",7.46
"1464","2017-02-14",7.38
"1465","2017-02-15",7.51
"1466","2017-02-16",7.48
"1467","2017-02-17",7.39
"1468","2017-02-21",7.36
"1469","2017-02-22",7.33
"1470","2017-02-23",7.23
"1471","2017-02-24",7.24
"1472","2017-02-27",7.34
"1473","2017-02-28",7.23
"1474","2017-03-01",7.25
"1475","2017-03-02",7.23
"1476","2017-03-03",7.1
"1477","2017-03-06",7.05
"1478","2017-03-07",7
"1479","2017-03-08",7.05
"1480","2017-03-09",5.61
"1481","2017-03-10",5.6
"1482","2017-03-13",5.68
"1483","2017-03-14",5.24
"1484","2017-03-15",5.55
"1485","2017-03-16",5.73
"1486","2017-03-17",5.83
"1487","2017-03-20",5.55
"1488","2017-03-21",5.49
"1489","2017-03-22",5.58
"1490","2017-03-23",5.7
"1491","2017-03-24",5.45
"1492","2017-03-27",5.65
"1493","2017-03-28",5.55
"1494","2017-03-29",5.46
"1495","2017-03-30",5.61
"1496","2017-03-31",5.49
"1497","2017-04-03",5.38
"1498","2017-04-04",5.41
"1499","2017-04-05",5.36
"1500","2017-04-06",5.48
"1501","2017-04-07",5.39
"1502","2017-04-10",5.55
"1503","2017-04-11",5.49
"1504","2017-04-12",5.48
"1505","2017-04-13",5.51
"1506","2017-04-17",5.55
"1507","2017-04-18",5.52
"1508","2017-04-19",5.51
"1509","2017-04-20",5.51
"1510","2017-04-21",5.54
"1511","2017-04-24",5.5
"1512","2017-04-25",5.5
"1513","2017-04-26",5.43
"1514","2017-04-27",5.42
"1515","2017-04-28",5.41
"1516","2017-05-01",5.39
"1517","2017-05-02",5.47
"1518","2017-05-03",5.37
"1519","2017-05-04",5.27
"1520","2017-05-05",5.2
"1521","2017-05-08",5.15
"1522","2017-05-09",5.18
"1523","2017-05-10",5.12
"1524","2017-05-11",5.25
"1525","2017-05-12",5.2
"1526","2017-05-15",5.25
"1527","2017-05-16",5.22
"1528","2017-05-17",5.23
"1529","2017-05-18",4.98
"1530","2017-05-19",5.51
"1531","2017-05-22",5.58
"1532","2017-05-23",5.53
"1533","2017-05-24",5.6
"1534","2017-05-25",5.6
"1535","2017-05-26",5.33
"1536","2017-05-30",5.38
"1537","2017-05-31",5.35
"1538","2017-06-01",5.31
"1539","2017-06-02",5.44
"1540","2017-06-05",5.46
"1541","2017-06-06",5.48
"1542","2017-06-07",5.47
"1543","2017-06-08",5.68
"1544","2017-06-09",5.64
"1545","2017-06-12",5.6
"1546","2017-06-13",5.64
"1547","2017-06-14",5.56
"1548","2017-06-15",5.5
"1549","2017-06-16",5.46
"1550","2017-06-19",5.56
"1551","2017-06-20",5.45
"1552","2017-06-21",5.49
"1553","2017-06-22",5.47
"1554","2017-06-23",5.58
"1555","2017-06-26",5.5
"1556","2017-06-27",5.45
"1557","2017-06-28",5.25
"1558","2017-06-29",5.08
"1559","2017-06-30",5.02
"1560","2017-07-03",4.93
"1561","2017-07-05",4.88
"1562","2017-07-06",4.6
"1563","2017-07-07",4.62
"1564","2017-07-10",4.51
"1565","2017-07-11",4.75
"1566","2017-07-12",4.54
"1567","2017-07-13",4.66
"1568","2017-07-14",4.69
"1569","2017-07-17",4.56
"1570","2017-07-18",4.6
"1571","2017-07-19",4.59
"1572","2017-07-20",4.52
"1573","2017-07-21",4.6
"1574","2017-07-24",4.71
"1575","2017-07-25",4.66
"1576","2017-07-26",4.69
"1577","2017-07-27",4.57
"1578","2017-07-28",4.56
"1579","2017-07-31",4.46
"1580","2017-08-01",4.4
"1581","2017-08-02",4.18
"1582","2017-08-03",4.35
"1583","2017-08-04",4.44
"1584","2017-08-07",4.45
"1585","2017-08-08",4.49
"1586","2017-08-09",4.48
"1587","2017-08-10",4.22
"1588","2017-08-11",4.37
"1589","2017-08-14",4.42
"1590","2017-08-15",4.42
"1591","2017-08-16",4.45
"1592","2017-08-17",4.36
"1593","2017-08-18",4.72
"1594","2017-08-21",4.55
"1595","2017-08-22",4.58
"1596","2017-08-23",4.37
"1597","2017-08-24",4.49
"1598","2017-08-25",4.62
"1599","2017-08-28",4.65
"1600","2017-08-29",4.84
"1601","2017-08-30",5.08
"1602","2017-08-31",5.19
"1603","2017-09-01",5.28
"1604","2017-09-05",5.26
"1605","2017-09-06",5.27
"1606","2017-09-07",5.49
"1607","2017-09-08",5.5
"1608","2017-09-11",5.62
"1609","2017-09-12",5.82
"1610","2017-09-13",5.97
"1611","2017-09-14",5.95
"1612","2017-09-15",5.68
"1613","2017-09-18",5.95
"1614","2017-09-19",5.89
"1615","2017-09-20",6.06
"1616","2017-09-21",6.09
"1617","2017-09-22",6.16
"1618","2017-09-25",6.01
"1619","2017-09-26",7.19
"1620","2017-09-27",5.87
"1621","2017-09-28",5.65
"1622","2017-09-29",5.69
"1623","2017-10-02",5.79
"1624","2017-10-03",5.81
"1625","2017-10-04",6.67
"1626","2017-10-05",6.86
"1627","2017-10-06",7.17
"1628","2017-10-09",7.51
"1629","2017-10-10",7.59
"1630","2017-10-11",7.69
"1631","2017-10-12",7.68
"1632","2017-10-13",7.7
"1633","2017-10-16",7.63
"1634","2017-10-17",7.69
"1635","2017-10-18",7.87
"1636","2017-10-19",7.81
"1637","2017-10-20",7.69
"1638","2017-10-23",7.66
"1639","2017-10-24",7.6
"1640","2017-10-25",7.53
"1641","2017-10-26",7.47
"1642","2017-10-27",7.44
"1643","2017-10-30",7.48
"1644","2017-10-31",7.51
"1645","2017-11-01",7.51
"1646","2017-11-02",7.43
"1647","2017-11-03",7.14
"1648","2017-11-06",7.22
"1649","2017-11-07",7.21
"1650","2017-11-08",7.37
"1651","2017-11-09",7.24
"1652","2017-11-10",7.3
"1653","2017-11-13",7.25
"1654","2017-11-14",7.18
"1655","2017-11-15",6.79
"1656","2017-11-16",6.87
"1657","2017-11-17",6.84
"1658","2017-11-20",6.86
"1659","2017-11-21",7.03
"1660","2017-11-22",7.18
"1661","2017-11-24",7.24
"1662","2017-11-27",7.1
"1663","2017-11-28",7.05
"1664","2017-11-29",6.88
"1665","2017-11-30",7.14
"1666","2017-12-01",7.04
"1667","2017-12-04",7.12
"1668","2017-12-05",7
"1669","2017-12-06",6.89
"1670","2017-12-07",6.02
"1671","2017-12-08",6.34
"1672","2017-12-11",6.53
"1673","2017-12-12",6.8
"1674","2017-12-13",7.36
"1675","2017-12-14",7.56
"1676","2017-12-15",7.67
"1677","2017-12-18",7.75
"1678","2017-12-19",7.61
"1679","2017-12-20",7.86
"1680","2017-12-21",7.88
"1681","2017-12-22",7.8
"1682","2017-12-26",7.8
"1683","2017-12-27",7.94
"1684","2017-12-28",8.1
"1685","2017-12-29",7.98
"1686","2018-01-02",8.42
"1687","2018-01-03",9
"1688","2018-01-04",8.97
"1689","2018-01-05",9.16
"1690","2018-01-08",9.14
"1691","2018-01-09",8.77
"1692","2018-01-10",8.69
"1693","2018-01-11",8.89
"1694","2018-01-12",8.67
"1695","2018-01-16",8.27
"1696","2018-01-17",8.42
"1697","2018-01-18",8.47
"1698","2018-01-19",8.57
"1699","2018-01-22",8.62
"1700","2018-01-23",8.6
"1701","2018-01-24",8.66
"1702","2018-01-25",8.79
"1703","2018-01-26",9.47
"1704","2018-01-29",9.24
"1705","2018-01-30",8.93
"1706","2018-01-31",9.11
"1707","2018-02-01",8.95
"1708","2018-02-02",8.48
"1709","2018-02-05",8.25
"1710","2018-02-06",8.18
"1711","2018-02-07",7.77
"1712","2018-02-08",7.77
"1713","2018-02-09",7.53
"1714","2018-02-12",7.97
"1715","2018-02-13",7.87
"1716","2018-02-14",8.09
"1717","2018-02-15",8.15
"1718","2018-02-16",8.21
"1719","2018-02-20",8.17
"1720","2018-02-21",8.33
"1721","2018-02-22",8.03
"1722","2018-02-23",7.98
"1723","2018-02-26",7.91
"1724","2018-02-27",7.48
"1725","2018-02-28",7.63
"1726","2018-03-01",7.7
"1727","2018-03-02",7.93
"1728","2018-03-05",7.8
"1729","2018-03-06",7.81
"1730","2018-03-07",7.91
"1731","2018-03-08",7.9
"1732","2018-03-09",8.27
"1733","2018-03-12",8.28
"1734","2018-03-13",8.21
"1735","2018-03-14",8.05
"1736","2018-03-15",8.03
"1737","2018-03-16",7.84
"1738","2018-03-19",8.05
"1739","2018-03-20",7.85
"1740","2018-03-21",7.87
"1741","2018-03-22",7.89
"1742","2018-03-23",7.69
"1743","2018-03-26",7.44
"1744","2018-03-27",6.99
"1745","2018-03-28",6.88
"1746","2018-03-29",6.93
"1747","2018-04-02",6.75
"1748","2018-04-03",6.69
"1749","2018-04-04",6.63
"1750","2018-04-05",6.66
"1751","2018-04-06",6.3
"1752","2018-04-09",6.24
"1753","2018-04-10",6.7
"1754","2018-04-11",6.6
"1755","2018-04-12",6.41
"1756","2018-04-13",6.32
"1757","2018-04-16",6.41
"1758","2018-04-17",6.53
"1759","2018-04-18",6.45
"1760","2018-04-19",6.16
"1761","2018-04-20",5.84
"1762","2018-04-23",5.69
"1763","2018-04-24",5.77
"1764","2018-04-25",5.56
"1765","2018-04-26",5.63
"1766","2018-04-27",5.43
"1767","2018-04-30",5.27
"1768","2018-05-01",5.18
"1769","2018-05-02",5.24
"1770","2018-05-03",5.22
"1771","2018-05-04",5.1
"1772","2018-05-07",5.39
"1773","2018-05-08",5.14
"1774","2018-05-09",5.17
"1775","2018-05-10",5.14
"1776","2018-05-11",5.1
"1777","2018-05-14",5.6
"1778","2018-05-15",5.5
"1779","2018-05-16",6.82
"1780","2018-05-17",7.01
"1781","2018-05-18",6.7
"1782","2018-05-21",7.34
"1783","2018-05-22",7.72
"1784","2018-05-23",8.01
"1785","2018-05-24",8
"1786","2018-05-25",7.88
"1787","2018-05-29",7.85
"1788","2018-05-30",7.82
"1789","2018-05-31",8.27
"1790","2018-06-01",8.21
"1791","2018-06-04",8.36
"1792","2018-06-05",8.51
"1793","2018-06-06",8.74
"1794","2018-06-07",9.22
"1795","2018-06-08",9.13
"1796","2018-06-11",8.99
"1797","2018-06-12",8.92
"1798","2018-06-13",8.8
"1799","2018-06-14",8.84
"1800","2018-06-15",8.64
"1801","2018-06-18",8.66
"1802","2018-06-19",8.65
"1803","2018-06-20",8.58
"1804","2018-06-21",8.52
"1805","2018-06-22",8.8
"1806","2018-06-25",8.48
"1807","2018-06-26",8.66
"1808","2018-06-27",8.5
"1809","2018-06-28",8.88
"1810","2018-06-29",9.7
"1811","2018-07-02",10.19
"1812","2018-07-03",10.22
"1813","2018-07-05",9.72
"1814","2018-07-06",9.88
"1815","2018-07-09",9.91
"1816","2018-07-10",9.79
"1817","2018-07-11",9.82
"1818","2018-07-12",9.8
"1819","2018-07-13",9.86
"1820","2018-07-16",10
"1821","2018-07-17",10.41
"1822","2018-07-18",10.93
"1823","2018-07-19",11.09
"1824","2018-07-20",11.12
"1825","2018-07-23",10.78
"1826","2018-07-24",10.31
"1827","2018-07-25",10.32
"1828","2018-07-26",10.5
"1829","2018-07-27",9.74
"1830","2018-07-30",9.52
"1831","2018-07-31",9.44
"1832","2018-08-01",8.89
"1833","2018-08-02",8.94
"1834","2018-08-03",8.7
"1835","2018-08-06",8.64
"1836","2018-08-07",8.6
"1837","2018-08-08",8.61
"1838","2018-08-09",8.9
"1839","2018-08-10",8.82
"1840","2018-08-13",8.94
"1841","2018-08-14",9.31
"1842","2018-08-15",9.02
"1843","2018-08-16",9.45
"1844","2018-08-17",9.04
"1845","2018-08-20",9.24
"1846","2018-08-21",10.51
"1847","2018-08-22",10.49
"1848","2018-08-23",10.43
"1849","2018-08-24",10.95
"1850","2018-08-27",11.2
"1851","2018-08-28",11.08
"1852","2018-08-29",10.53
"1853","2018-08-30",9.56
"1854","2018-08-31",9.75
"1855","2018-09-04",9.71
"1856","2018-09-05",9.81
"1857","2018-09-06",9.66
"1858","2018-09-07",9.74
"1859","2018-09-10",9.66
"1860","2018-09-11",9.32
"1861","2018-09-12",9.26
"1862","2018-09-13",9.24
"1863","2018-09-14",8.93
"1864","2018-09-17",8.55
"1865","2018-09-18",8.87
"1866","2018-09-19",9.2
"1867","2018-09-20",9.69
"1868","2018-09-21",10.38
"1869","2018-09-24",10.04
"1870","2018-09-25",10.2
"1871","2018-09-26",10.13
"1872","2018-09-27",10.1
"1873","2018-09-28",10.1
"1874","2018-10-01",10.27
"1875","2018-10-02",10.1
"1876","2018-10-03",11.48
"1877","2018-10-04",10.21
"1878","2018-10-05",10.01
"1879","2018-10-08",9.55
"1880","2018-10-09",9.77
"1881","2018-10-10",9.67
"1882","2018-10-11",9.71
"1883","2018-10-12",10.12
"1884","2018-10-15",9.93
"1885","2018-10-16",10.31
"1886","2018-10-17",9.94
"1887","2018-10-18",9.51
"1888","2018-10-19",9.28
"1889","2018-10-22",9.67
"1890","2018-10-23",9.59
"1891","2018-10-24",9.42
"1892","2018-10-25",9.7
"1893","2018-10-26",9.61
"1894","2018-10-29",9.52
"1895","2018-10-30",9.59
"1896","2018-10-31",10.88
"1897","2018-11-01",11.07
"1898","2018-11-02",10.81
"1899","2018-11-05",10.76
"1900","2018-11-06",10.96
"1901","2018-11-07",10.8
"1902","2018-11-08",10.2
"1903","2018-11-09",10.46
"1904","2018-11-12",10.27
"1905","2018-11-13",10.76
"1906","2018-11-14",10.91
"1907","2018-11-15",11.71
"1908","2018-11-16",11.45
"1909","2018-11-19",11.31
"1910","2018-11-20",11.21
"1911","2018-11-21",10.36
"1912","2018-11-23",10.37
"1913","2018-11-26",9.53
"1914","2018-11-27",9.52
"1915","2018-11-28",9.89
"1916","2018-11-29",9.61
"1917","2018-11-30",9.48
