"","date","NKTR"
"1000","2010-12-20",12.3
"1001","2010-12-21",12.47
"1002","2010-12-22",12.55
"1003","2010-12-23",12.8
"1004","2010-12-27",12.66
"1005","2010-12-28",12.83
"1006","2010-12-29",12.86
"1007","2010-12-30",12.96
"1008","2010-12-31",12.85
"1009","2011-01-03",12.53
"1010","2011-01-04",11.94
"1011","2011-01-05",12.24
"1012","2011-01-06",12.16
"1013","2011-01-07",12.12
"1014","2011-01-10",11.92
"1015","2011-01-11",12.21
"1016","2011-01-12",12.33
"1017","2011-01-13",12.29
"1018","2011-01-14",12.18
"1019","2011-01-18",12.34
"1020","2011-01-19",11.43
"1021","2011-01-20",11.35
"1022","2011-01-21",11.12
"1023","2011-01-24",11.44
"1024","2011-01-25",11.49
"1025","2011-01-26",11.47
"1026","2011-01-27",11.65
"1027","2011-01-28",11.28
"1028","2011-01-31",11.21
"1029","2011-02-01",11.17
"1030","2011-02-02",11.16
"1031","2011-02-03",11.1
"1032","2011-02-04",11.1
"1033","2011-02-07",10.8
"1034","2011-02-08",10.69
"1035","2011-02-09",10.82
"1036","2011-02-10",10.83
"1037","2011-02-11",11.09
"1038","2011-02-14",11.23
"1039","2011-02-15",10.51
"1040","2011-02-16",10.47
"1041","2011-02-17",10.47
"1042","2011-02-18",10.46
"1043","2011-02-22",10
"1044","2011-02-23",9.76
"1045","2011-02-24",9.64
"1046","2011-02-25",9.78
"1047","2011-02-28",9.59
"1048","2011-03-01",9.73
"1049","2011-03-02",9.12
"1050","2011-03-03",8.9
"1051","2011-03-04",8.89
"1052","2011-03-07",8.71
"1053","2011-03-08",9.02
"1054","2011-03-09",9.06
"1055","2011-03-10",8.76
"1056","2011-03-11",8.93
"1057","2011-03-14",8.99
"1058","2011-03-15",8.99
"1059","2011-03-16",8.72
"1060","2011-03-17",8.76
"1061","2011-03-18",8.69
"1062","2011-03-21",8.58
"1063","2011-03-22",8.6
"1064","2011-03-23",8.66
"1065","2011-03-24",8.7
"1066","2011-03-25",8.76
"1067","2011-03-28",8.74
"1068","2011-03-29",9.01
"1069","2011-03-30",9.58
"1070","2011-03-31",9.47
"1071","2011-04-01",9.68
"1072","2011-04-04",9.3
"1073","2011-04-05",9.78
"1074","2011-04-06",10.01
"1075","2011-04-07",9.86
"1076","2011-04-08",9.84
"1077","2011-04-11",9.71
"1078","2011-04-12",9.69
"1079","2011-04-13",9.52
"1080","2011-04-14",9.61
"1081","2011-04-15",10.01
"1082","2011-04-18",9.79
"1083","2011-04-19",9.58
"1084","2011-04-20",9.53
"1085","2011-04-21",9.81
"1086","2011-04-25",9.83
"1087","2011-04-26",9.91
"1088","2011-04-27",9.96
"1089","2011-04-28",10
"1090","2011-04-29",10.38
"1091","2011-05-02",10.36
"1092","2011-05-03",10.08
"1093","2011-05-04",10.05
"1094","2011-05-05",10.07
"1095","2011-05-06",10.07
"1096","2011-05-09",10.17
"1097","2011-05-10",10.42
"1098","2011-05-11",10.28
"1099","2011-05-12",10.44
"1100","2011-05-13",10.3
"1101","2011-05-16",9.95
"1102","2011-05-17",9.88
"1103","2011-05-18",9.87
"1104","2011-05-19",9.59
"1105","2011-05-20",9.58
"1106","2011-05-23",9.21
"1107","2011-05-24",9
"1108","2011-05-25",9.09
"1109","2011-05-26",9.44
"1110","2011-05-27",9.36
"1111","2011-05-31",9.68
"1112","2011-06-01",9.34
"1113","2011-06-02",9.38
"1114","2011-06-03",9.12
"1115","2011-06-06",8.25
"1116","2011-06-07",8.24
"1117","2011-06-08",7.97
"1118","2011-06-09",8.1
"1119","2011-06-10",7.84
"1120","2011-06-13",7.55
"1121","2011-06-14",7.49
"1122","2011-06-15",7.69
"1123","2011-06-16",7.86
"1124","2011-06-17",7.65
"1125","2011-06-20",7.89
"1126","2011-06-21",7.87
"1127","2011-06-22",7.7
"1128","2011-06-23",7.57
"1129","2011-06-24",7.4
"1130","2011-06-27",7.35
"1131","2011-06-28",7.24
"1132","2011-06-29",7.22
"1133","2011-06-30",7.27
"1134","2011-07-01",7.4
"1135","2011-07-05",7.35
"1136","2011-07-06",7.35
"1137","2011-07-07",7.64
"1138","2011-07-08",7.52
"1139","2011-07-11",7.36
"1140","2011-07-12",7.35
"1141","2011-07-13",7.43
"1142","2011-07-14",7.46
"1143","2011-07-15",7.65
"1144","2011-07-18",7.38
"1145","2011-07-19",7.38
"1146","2011-07-20",7.42
"1147","2011-07-21",7.45
"1148","2011-07-22",7.36
"1149","2011-07-25",7.12
"1150","2011-07-26",6.81
"1151","2011-07-27",6.44
"1152","2011-07-28",6.35
"1153","2011-07-29",6.44
"1154","2011-08-01",6.26
"1155","2011-08-02",5.95
"1156","2011-08-03",5.86
"1157","2011-08-04",5.39
"1158","2011-08-05",5.35
"1159","2011-08-08",5.1
"1160","2011-08-09",5.73
"1161","2011-08-10",5.27
"1162","2011-08-11",5.48
"1163","2011-08-12",5.4
"1164","2011-08-15",5.65
"1165","2011-08-16",5.33
"1166","2011-08-17",5.29
"1167","2011-08-18",4.97
"1168","2011-08-19",5.02
"1169","2011-08-22",5.01
"1170","2011-08-23",5.24
"1171","2011-08-24",5.52
"1172","2011-08-25",5.28
"1173","2011-08-26",5.64
"1174","2011-08-29",5.9
"1175","2011-08-30",5.84
"1176","2011-08-31",5.73
"1177","2011-09-01",5.55
"1178","2011-09-02",5.31
"1179","2011-09-06",5.34
"1180","2011-09-07",5.52
"1181","2011-09-08",5.26
"1182","2011-09-09",5.06
"1183","2011-09-12",5.06
"1184","2011-09-13",5.14
"1185","2011-09-14",5.17
"1186","2011-09-15",5.31
"1187","2011-09-16",5.21
"1188","2011-09-19",4.98
"1189","2011-09-20",5.08
"1190","2011-09-21",5.07
"1191","2011-09-22",5.01
"1192","2011-09-23",5.12
"1193","2011-09-26",5.08
"1194","2011-09-27",5.31
"1195","2011-09-28",5.02
"1196","2011-09-29",4.98
"1197","2011-09-30",4.85
"1198","2011-10-03",4.37
"1199","2011-10-04",4.71
"1200","2011-10-05",4.62
"1201","2011-10-06",4.79
"1202","2011-10-07",4.66
"1203","2011-10-10",4.84
"1204","2011-10-11",4.9
"1205","2011-10-12",5.18
"1206","2011-10-13",5.02
"1207","2011-10-14",4.99
"1208","2011-10-17",4.74
"1209","2011-10-18",4.66
"1210","2011-10-19",4.63
"1211","2011-10-20",4.5
"1212","2011-10-21",5
"1213","2011-10-24",5.19
"1214","2011-10-25",4.99
"1215","2011-10-26",5.04
"1216","2011-10-27",5.53
"1217","2011-10-28",5.62
"1218","2011-10-31",5.42
"1219","2011-11-01",5.3
"1220","2011-11-02",4.96
"1221","2011-11-03",4.68
"1222","2011-11-04",4.74
"1223","2011-11-07",4.61
"1224","2011-11-08",4.73
"1225","2011-11-09",4.57
"1226","2011-11-10",4.63
"1227","2011-11-11",4.66
"1228","2011-11-14",4.54
"1229","2011-11-15",4.44
"1230","2011-11-16",4.28
"1231","2011-11-17",4.31
"1232","2011-11-18",4.32
"1233","2011-11-21",4.22
"1234","2011-11-22",4.32
"1235","2011-11-23",4.25
"1236","2011-11-25",4.23
"1237","2011-11-28",4.66
"1238","2011-11-29",4.83
"1239","2011-11-30",5
"1240","2011-12-01",4.92
"1241","2011-12-02",4.92
"1242","2011-12-05",5.19
"1243","2011-12-06",4.98
"1244","2011-12-07",5.1
"1245","2011-12-08",5.14
"1246","2011-12-09",5.29
"1247","2011-12-12",5.35
"1248","2011-12-13",5.3
"1249","2011-12-14",5.13
"1250","2011-12-15",5.3
"1251","2011-12-16",5.22
"1252","2011-12-19",5.19
"1253","2011-12-20",5.39
"1254","2011-12-21",5.37
"1255","2011-12-22",5.38
"1256","2011-12-23",5.45
"1257","2011-12-27",5.38
"1258","2011-12-28",5.46
"1259","2011-12-29",5.56
"1260","2011-12-30",5.6
"1261","2012-01-03",5.76
"1262","2012-01-04",5.68
"1263","2012-01-05",5.76
"1264","2012-01-06",5.73
"1265","2012-01-09",5.76
"1266","2012-01-10",6.16
"1267","2012-01-11",6.24
"1268","2012-01-12",6.29
"1269","2012-01-13",6.72
"1270","2012-01-17",6.33
"1271","2012-01-18",6.39
"1272","2012-01-19",6.3
"1273","2012-01-20",6.04
"1274","2012-01-23",6
"1275","2012-01-24",6.06
"1276","2012-01-25",6.18
"1277","2012-01-26",6.07
"1278","2012-01-27",6.14
"1279","2012-01-30",6.38
"1280","2012-01-31",6.25
"1281","2012-02-01",6.78
"1282","2012-02-02",6.92
"1283","2012-02-03",7.17
"1284","2012-02-06",7.36
"1285","2012-02-07",7.27
"1286","2012-02-08",7.21
"1287","2012-02-09",6.98
"1288","2012-02-10",6.84
"1289","2012-02-13",7.08
"1290","2012-02-14",6.92
"1291","2012-02-15",6.83
"1292","2012-02-16",7.03
"1293","2012-02-17",7.04
"1294","2012-02-21",6.74
"1295","2012-02-22",6.65
"1296","2012-02-23",6.87
"1297","2012-02-24",6.98
"1298","2012-02-27",6.84
"1299","2012-02-28",6.75
"1300","2012-02-29",7.17
"1301","2012-03-01",7.39
"1302","2012-03-02",7.67
"1303","2012-03-05",7.68
"1304","2012-03-06",7.49
"1305","2012-03-07",7.46
"1306","2012-03-08",7.52
"1307","2012-03-09",7.56
"1308","2012-03-12",7.53
"1309","2012-03-13",7.63
"1310","2012-03-14",7.59
"1311","2012-03-15",7.62
"1312","2012-03-16",7.55
"1313","2012-03-19",7.67
"1314","2012-03-20",7.55
"1315","2012-03-21",7.59
"1316","2012-03-22",7.6
"1317","2012-03-23",7.62
"1318","2012-03-26",7.87
"1319","2012-03-27",8.21
"1320","2012-03-28",8.15
"1321","2012-03-29",8.22
"1322","2012-03-30",7.92
"1323","2012-04-02",7.78
"1324","2012-04-03",7.79
"1325","2012-04-04",7.75
"1326","2012-04-05",7.65
"1327","2012-04-09",7.47
"1328","2012-04-10",7.31
"1329","2012-04-11",7.38
"1330","2012-04-12",7.38
"1331","2012-04-13",7.24
"1332","2012-04-16",7.21
"1333","2012-04-17",7.24
"1334","2012-04-18",7.27
"1335","2012-04-19",7.36
"1336","2012-04-20",7.51
"1337","2012-04-23",7.31
"1338","2012-04-24",7.49
"1339","2012-04-25",7.71
"1340","2012-04-26",7.82
"1341","2012-04-27",7.87
"1342","2012-04-30",7.63
"1343","2012-05-01",7.6
"1344","2012-05-02",7.61
"1345","2012-05-03",7.13
"1346","2012-05-04",6.9
"1347","2012-05-07",7.06
"1348","2012-05-08",7.18
"1349","2012-05-09",7.1
"1350","2012-05-10",7.14
"1351","2012-05-11",7.22
"1352","2012-05-14",7.22
"1353","2012-05-15",7.17
"1354","2012-05-16",7.06
"1355","2012-05-17",6.75
"1356","2012-05-18",6.41
"1357","2012-05-21",6.7
"1358","2012-05-22",6.61
"1359","2012-05-23",6.97
"1360","2012-05-24",7
"1361","2012-05-25",6.96
"1362","2012-05-29",7.05
"1363","2012-05-30",6.87
"1364","2012-05-31",6.7
"1365","2012-06-01",6.53
"1366","2012-06-04",6.57
"1367","2012-06-05",6.7
"1368","2012-06-06",6.82
"1369","2012-06-07",6.98
"1370","2012-06-08",7.35
"1371","2012-06-11",7.26
"1372","2012-06-12",7.67
"1373","2012-06-13",7.67
"1374","2012-06-14",8.14
"1375","2012-06-15",8.01
"1376","2012-06-18",7.68
"1377","2012-06-19",8.03
"1378","2012-06-20",7.87
"1379","2012-06-21",7.81
"1380","2012-06-22",8.09
"1381","2012-06-25",7.94
"1382","2012-06-26",7.9
"1383","2012-06-27",8.01
"1384","2012-06-28",7.99
"1385","2012-06-29",8.07
"1386","2012-07-02",8.19
"1387","2012-07-03",8.21
"1388","2012-07-05",8.23
"1389","2012-07-06",8.14
"1390","2012-07-09",8.34
"1391","2012-07-10",8.14
"1392","2012-07-11",8.23
"1393","2012-07-12",8.09
"1394","2012-07-13",8.49
"1395","2012-07-16",9.68
"1396","2012-07-17",9.72
"1397","2012-07-18",9.6
"1398","2012-07-19",9.52
"1399","2012-07-20",9.28
"1400","2012-07-23",9.16
"1401","2012-07-24",8.8
"1402","2012-07-25",8.86
"1403","2012-07-26",8.84
"1404","2012-07-27",9.19
"1405","2012-07-30",8.79
"1406","2012-07-31",8.52
"1407","2012-08-01",8.15
"1408","2012-08-02",8.08
"1409","2012-08-03",8.21
"1410","2012-08-06",8.49
"1411","2012-08-07",8.33
"1412","2012-08-08",8.19
"1413","2012-08-09",8.3
"1414","2012-08-10",8.24
"1415","2012-08-13",8.18
"1416","2012-08-14",8.15
"1417","2012-08-15",8.22
"1418","2012-08-16",8.14
"1419","2012-08-17",7.99
"1420","2012-08-20",8.17
"1421","2012-08-21",8.23
"1422","2012-08-22",8.52
"1423","2012-08-23",8.42
"1424","2012-08-24",8.64
"1425","2012-08-27",8.49
"1426","2012-08-28",8.46
"1427","2012-08-29",8.55
"1428","2012-08-30",8.64
"1429","2012-08-31",8.58
"1430","2012-09-04",8.84
"1431","2012-09-05",8.52
"1432","2012-09-06",8.49
"1433","2012-09-07",8.5
"1434","2012-09-10",8.51
"1435","2012-09-11",8.26
"1436","2012-09-12",8.5
"1437","2012-09-13",8.89
"1438","2012-09-14",9.24
"1439","2012-09-17",9.33
"1440","2012-09-18",9.47
"1441","2012-09-19",9.62
"1442","2012-09-20",10.1
"1443","2012-09-21",10.33
"1444","2012-09-24",10.39
"1445","2012-09-25",10.46
"1446","2012-09-26",10.53
"1447","2012-09-27",10.78
"1448","2012-09-28",10.68
"1449","2012-10-01",10.68
"1450","2012-10-02",10.51
"1451","2012-10-03",10.72
"1452","2012-10-04",10.75
"1453","2012-10-05",10.77
"1454","2012-10-08",10.75
"1455","2012-10-09",10.43
"1456","2012-10-10",10.54
"1457","2012-10-11",10.71
"1458","2012-10-12",10.64
"1459","2012-10-15",10.83
"1460","2012-10-16",10.74
"1461","2012-10-17",10.72
"1462","2012-10-18",10.42
"1463","2012-10-19",9.79
"1464","2012-10-22",9.63
"1465","2012-10-23",9.59
"1466","2012-10-24",9.56
"1467","2012-10-25",9.52
"1468","2012-10-26",9.22
"1469","2012-10-31",9
"1470","2012-11-01",9.19
"1471","2012-11-02",8.89
"1472","2012-11-05",9
"1473","2012-11-06",8.85
"1474","2012-11-07",8.86
"1475","2012-11-08",8.2
"1476","2012-11-09",8.15
"1477","2012-11-12",7.04
"1478","2012-11-13",6.71
"1479","2012-11-14",6.18
"1480","2012-11-15",6.05
"1481","2012-11-16",5.99
"1482","2012-11-19",6.16
"1483","2012-11-20",6.09
"1484","2012-11-21",6.35
"1485","2012-11-23",6.07
"1486","2012-11-26",6.23
"1487","2012-11-27",6.15
"1488","2012-11-28",6.37
"1489","2012-11-29",6.61
"1490","2012-11-30",6.52
"1491","2012-12-03",6.53
"1492","2012-12-04",6.47
"1493","2012-12-05",6.51
"1494","2012-12-06",6.8
"1495","2012-12-07",7
"1496","2012-12-10",7.05
"1497","2012-12-11",7.11
"1498","2012-12-12",6.97
"1499","2012-12-13",6.99
"1500","2012-12-14",6.78
"1501","2012-12-17",6.85
"1502","2012-12-18",6.99
"1503","2012-12-19",6.93
"1504","2012-12-20",6.96
"1505","2012-12-21",7.1
"1506","2012-12-24",7.03
"1507","2012-12-26",6.82
"1508","2012-12-27",6.95
"1509","2012-12-28",7.08
"1510","2012-12-31",7.41
"1511","2013-01-02",7.54
"1512","2013-01-03",7.75
"1513","2013-01-04",7.82
"1514","2013-01-07",7.76
"1515","2013-01-08",7.71
"1516","2013-01-09",8.33
"1517","2013-01-10",8.31
"1518","2013-01-11",8.27
"1519","2013-01-14",8.74
"1520","2013-01-15",9.43
"1521","2013-01-16",9.09
"1522","2013-01-17",8.87
"1523","2013-01-18",8.93
"1524","2013-01-22",8.79
"1525","2013-01-23",8.72
"1526","2013-01-24",8.57
"1527","2013-01-25",9.1
"1528","2013-01-28",9.06
"1529","2013-01-29",8.9
"1530","2013-01-30",8.5
"1531","2013-01-31",8.57
"1532","2013-02-01",8.81
"1533","2013-02-04",8.88
"1534","2013-02-05",9.02
"1535","2013-02-06",8.8
"1536","2013-02-07",8.79
"1537","2013-02-08",8.87
"1538","2013-02-11",8.87
"1539","2013-02-12",8.76
"1540","2013-02-13",8.81
"1541","2013-02-14",8.99
"1542","2013-02-15",9.14
"1543","2013-02-19",9.27
"1544","2013-02-20",9.02
"1545","2013-02-21",9.03
"1546","2013-02-22",9.36
"1547","2013-02-25",9.11
"1548","2013-02-26",9.47
"1549","2013-02-27",9.37
"1550","2013-02-28",9.27
"1551","2013-03-01",9.13
"1552","2013-03-04",9.42
"1553","2013-03-05",10
"1554","2013-03-06",9.97
"1555","2013-03-07",10
"1556","2013-03-08",10.05
"1557","2013-03-11",9.99
"1558","2013-03-12",9.99
"1559","2013-03-13",10.15
"1560","2013-03-14",10.2
"1561","2013-03-15",10.09
"1562","2013-03-18",10.51
"1563","2013-03-19",10.42
"1564","2013-03-20",10.65
"1565","2013-03-21",10.85
"1566","2013-03-22",10.86
"1567","2013-03-25",10.98
"1568","2013-03-26",11.06
"1569","2013-03-27",11
"1570","2013-03-28",11
"1571","2013-04-01",10.79
"1572","2013-04-02",10.93
"1573","2013-04-03",10.7
"1574","2013-04-04",10.7
"1575","2013-04-05",10.5
"1576","2013-04-08",10.64
"1577","2013-04-09",10.5
"1578","2013-04-10",10.87
"1579","2013-04-11",10.87
"1580","2013-04-12",10.98
"1581","2013-04-15",10.2
"1582","2013-04-16",10.89
"1583","2013-04-17",10.71
"1584","2013-04-18",11.15
"1585","2013-04-19",11
"1586","2013-04-22",10.99
"1587","2013-04-23",11.29
"1588","2013-04-24",10.94
"1589","2013-04-25",10.99
"1590","2013-04-26",11.08
"1591","2013-04-29",11.08
"1592","2013-04-30",10.84
"1593","2013-05-01",10.27
"1594","2013-05-02",10.5
"1595","2013-05-03",10.49
"1596","2013-05-06",10.41
"1597","2013-05-07",10.31
"1598","2013-05-08",10.03
"1599","2013-05-09",9.93
"1600","2013-05-10",9.62
"1601","2013-05-13",10.11
"1602","2013-05-14",10.01
"1603","2013-05-15",9.88
"1604","2013-05-16",9.6
"1605","2013-05-17",9.79
"1606","2013-05-20",9.77
"1607","2013-05-21",9.73
"1608","2013-05-22",9.24
"1609","2013-05-23",9.31
"1610","2013-05-24",9.27
"1611","2013-05-28",9.36
"1612","2013-05-29",9.18
"1613","2013-05-30",9.47
"1614","2013-05-31",9.47
"1615","2013-06-03",9.23
"1616","2013-06-04",9.14
"1617","2013-06-05",8.83
"1618","2013-06-06",9.17
"1619","2013-06-07",9.3
"1620","2013-06-10",9.45
"1621","2013-06-11",9.85
"1622","2013-06-12",9.52
"1623","2013-06-13",9.43
"1624","2013-06-14",9.27
"1625","2013-06-17",9.33
"1626","2013-06-18",9.81
"1627","2013-06-19",10.95
"1628","2013-06-20",10.59
"1629","2013-06-21",11
"1630","2013-06-24",10.34
"1631","2013-06-25",10.37
"1632","2013-06-26",11.23
"1633","2013-06-27",11.7
"1634","2013-06-28",11.55
"1635","2013-07-01",11.96
"1636","2013-07-02",11.73
"1637","2013-07-03",11.98
"1638","2013-07-05",12
"1639","2013-07-08",12.16
"1640","2013-07-09",12.24
"1641","2013-07-10",12.52
"1642","2013-07-11",12.7
"1643","2013-07-12",12.5
"1644","2013-07-15",12.75
"1645","2013-07-16",12.62
"1646","2013-07-17",12.68
"1647","2013-07-18",12.77
"1648","2013-07-19",12.88
"1649","2013-07-22",12.39
"1650","2013-07-23",12
"1651","2013-07-24",11.94
"1652","2013-07-25",11.91
"1653","2013-07-26",11.84
"1654","2013-07-29",11.54
"1655","2013-07-30",11.3
"1656","2013-07-31",11.21
"1657","2013-08-01",12.69
"1658","2013-08-02",12.3
"1659","2013-08-05",12.14
"1660","2013-08-06",11.59
"1661","2013-08-07",11.09
"1662","2013-08-08",10.94
"1663","2013-08-09",12.41
"1664","2013-08-12",11.62
"1665","2013-08-13",11.58
"1666","2013-08-14",11.1
"1667","2013-08-15",11.27
"1668","2013-08-16",11.15
"1669","2013-08-19",11.02
"1670","2013-08-20",11.36
"1671","2013-08-21",11.47
"1672","2013-08-22",12.01
"1673","2013-08-23",12.15
"1674","2013-08-26",12.51
"1675","2013-08-27",11.85
"1676","2013-08-28",11.8
"1677","2013-08-29",12.16
"1678","2013-08-30",12.18
"1679","2013-09-03",12.44
"1680","2013-09-04",12.82
"1681","2013-09-05",12.86
"1682","2013-09-06",13.04
"1683","2013-09-09",13.38
"1684","2013-09-10",13.78
"1685","2013-09-11",13.31
"1686","2013-09-12",13.31
"1687","2013-09-13",13.5
"1688","2013-09-16",13.41
"1689","2013-09-17",13.88
"1690","2013-09-18",13.62
"1691","2013-09-19",13.8
"1692","2013-09-20",13.96
"1693","2013-09-23",13.74
"1694","2013-09-24",13.67
"1695","2013-09-25",13.41
"1696","2013-09-26",13.85
"1697","2013-09-27",10.54
"1698","2013-09-30",10.45
"1699","2013-10-01",10.45
"1700","2013-10-02",10.3
"1701","2013-10-03",10.4
"1702","2013-10-04",10.68
"1703","2013-10-07",10.3
"1704","2013-10-08",9.9
"1705","2013-10-09",9.6
"1706","2013-10-10",10.04
"1707","2013-10-11",9.76
"1708","2013-10-14",9.89
"1709","2013-10-15",9.58
"1710","2013-10-16",10.15
"1711","2013-10-17",10.61
"1712","2013-10-18",10.24
"1713","2013-10-21",10.26
"1714","2013-10-22",10.49
"1715","2013-10-23",10.53
"1716","2013-10-24",10.72
"1717","2013-10-25",10.39
"1718","2013-10-28",10.27
"1719","2013-10-29",10.22
"1720","2013-10-30",9.6
"1721","2013-10-31",9.51
"1722","2013-11-01",9.45
"1723","2013-11-04",9.51
"1724","2013-11-05",9.58
"1725","2013-11-06",9.36
"1726","2013-11-07",8.96
"1727","2013-11-08",10.84
"1728","2013-11-11",10.83
"1729","2013-11-12",10.88
"1730","2013-11-13",11.23
"1731","2013-11-14",11.05
"1732","2013-11-15",11.36
"1733","2013-11-18",11.01
"1734","2013-11-19",11.01
"1735","2013-11-20",11.07
"1736","2013-11-21",11.59
"1737","2013-11-22",11.8
"1738","2013-11-25",11.83
"1739","2013-11-26",11.78
"1740","2013-11-27",12.32
"1741","2013-11-29",12.56
"1742","2013-12-02",12.02
"1743","2013-12-03",11.84
"1744","2013-12-04",11.65
"1745","2013-12-05",11.46
"1746","2013-12-06",11.54
"1747","2013-12-09",11.38
"1748","2013-12-10",11.23
"1749","2013-12-11",10.54
"1750","2013-12-12",10.74
"1751","2013-12-13",10.53
"1752","2013-12-16",10.76
"1753","2013-12-17",10.84
"1754","2013-12-18",10.99
"1755","2013-12-19",10.76
"1756","2013-12-20",11.19
"1757","2013-12-23",11.22
"1758","2013-12-24",11.48
"1759","2013-12-26",11.74
"1760","2013-12-27",11.39
"1761","2013-12-30",11.57
"1762","2013-12-31",11.35
"1763","2014-01-02",11.87
"1764","2014-01-03",11.97
"1765","2014-01-06",11.68
"1766","2014-01-07",11.89
"1767","2014-01-08",12.17
"1768","2014-01-09",12.4
"1769","2014-01-10",12.79
"1770","2014-01-13",12.38
"1771","2014-01-14",13.13
"1772","2014-01-15",13.16
"1773","2014-01-16",13.27
"1774","2014-01-17",13.06
"1775","2014-01-21",13.51
"1776","2014-01-22",13.1
"1777","2014-01-23",13.99
"1778","2014-01-24",12.92
"1779","2014-01-27",12.75
"1780","2014-01-28",13.37
"1781","2014-01-29",13.29
"1782","2014-01-30",13.99
"1783","2014-01-31",13.6
"1784","2014-02-03",12.86
"1785","2014-02-04",12.71
"1786","2014-02-05",12.43
"1787","2014-02-06",12.02
"1788","2014-02-07",12.8
"1789","2014-02-10",13.27
"1790","2014-02-11",13.37
"1791","2014-02-12",13.49
"1792","2014-02-13",13.63
"1793","2014-02-14",13.43
"1794","2014-02-18",13.88
"1795","2014-02-19",13.53
"1796","2014-02-20",13.75
"1797","2014-02-21",13.65
"1798","2014-02-24",13.63
"1799","2014-02-25",13.4
"1800","2014-02-26",13.7
"1801","2014-02-27",13.06
"1802","2014-02-28",12.83
"1803","2014-03-03",14.18
"1804","2014-03-04",14.78
"1805","2014-03-05",14.96
"1806","2014-03-06",14.25
"1807","2014-03-07",14.03
"1808","2014-03-10",13.6
"1809","2014-03-11",13.5
"1810","2014-03-12",13.36
"1811","2014-03-13",13.29
"1812","2014-03-14",13.43
"1813","2014-03-17",13.17
"1814","2014-03-18",14.37
"1815","2014-03-19",14.42
"1816","2014-03-20",14.5
"1817","2014-03-21",13.44
"1818","2014-03-24",12.75
"1819","2014-03-25",12.71
"1820","2014-03-26",12.3
"1821","2014-03-27",12.17
"1822","2014-03-28",11.76
"1823","2014-03-31",12.12
"1824","2014-04-01",12.64
"1825","2014-04-02",12.56
"1826","2014-04-03",11.74
"1827","2014-04-04",11.11
"1828","2014-04-07",11.15
"1829","2014-04-08",10.93
"1830","2014-04-09",11.77
"1831","2014-04-10",11.02
"1832","2014-04-11",10.53
"1833","2014-04-14",10.58
"1834","2014-04-15",10.88
"1835","2014-04-16",11.05
"1836","2014-04-17",10.97
"1837","2014-04-21",11.05
"1838","2014-04-22",12.26
"1839","2014-04-23",11.96
"1840","2014-04-24",11.87
"1841","2014-04-25",11.22
"1842","2014-04-28",11.19
"1843","2014-04-29",11.49
"1844","2014-04-30",11.77
"1845","2014-05-01",11.65
"1846","2014-05-02",11.47
"1847","2014-05-05",11.72
"1848","2014-05-06",11.21
"1849","2014-05-07",11.22
"1850","2014-05-08",10.88
"1851","2014-05-09",10.93
"1852","2014-05-12",11.21
"1853","2014-05-13",11.1
"1854","2014-05-14",11.11
"1855","2014-05-15",11.03
"1856","2014-05-16",10.95
"1857","2014-05-19",11.04
"1858","2014-05-20",10.94
"1859","2014-05-21",11.02
"1860","2014-05-22",11.68
"1861","2014-05-23",11.68
"1862","2014-05-27",11.76
"1863","2014-05-28",11.72
"1864","2014-05-29",12.05
"1865","2014-05-30",11.73
"1866","2014-06-02",11.53
"1867","2014-06-03",11.01
"1868","2014-06-04",11.12
"1869","2014-06-05",11.45
"1870","2014-06-06",11.19
"1871","2014-06-09",12.24
"1872","2014-06-10",12.54
"1873","2014-06-11",12.54
"1874","2014-06-12",12.54
"1875","2014-06-13",13.89
"1876","2014-06-16",14.31
"1877","2014-06-17",13.85
"1878","2014-06-18",13.89
"1879","2014-06-19",13.5
"1880","2014-06-20",13.24
"1881","2014-06-23",13.18
"1882","2014-06-24",12.83
"1883","2014-06-25",12.94
"1884","2014-06-26",12.99
"1885","2014-06-27",12.84
"1886","2014-06-30",12.82
"1887","2014-07-01",13.47
"1888","2014-07-02",13.27
"1889","2014-07-03",13.25
"1890","2014-07-07",12.45
"1891","2014-07-08",12.15
"1892","2014-07-09",12.13
"1893","2014-07-10",12.29
"1894","2014-07-11",12.58
"1895","2014-07-14",12.14
"1896","2014-07-15",11.74
"1897","2014-07-16",11.67
"1898","2014-07-17",11.06
"1899","2014-07-18",11.12
"1900","2014-07-21",10.95
"1901","2014-07-22",11.02
"1902","2014-07-23",11
"1903","2014-07-24",11.01
"1904","2014-07-25",10.98
"1905","2014-07-28",10.91
"1906","2014-07-29",11
"1907","2014-07-30",11.01
"1908","2014-07-31",10.55
"1909","2014-08-01",11.82
"1910","2014-08-04",11.83
"1911","2014-08-05",12.08
"1912","2014-08-06",12.54
"1913","2014-08-07",12.42
"1914","2014-08-08",12.64
"1915","2014-08-11",12.97
"1916","2014-08-12",12.88
"1917","2014-08-13",13.26
"1918","2014-08-14",13.51
"1919","2014-08-15",13.43
"1920","2014-08-18",13.54
"1921","2014-08-19",13.6
"1922","2014-08-20",13.39
"1923","2014-08-21",13.32
"1924","2014-08-22",13.44
"1925","2014-08-25",14.23
"1926","2014-08-26",14.41
"1927","2014-08-27",14.28
"1928","2014-08-28",14.31
"1929","2014-08-29",14.26
"1930","2014-09-02",14.48
"1931","2014-09-03",14.11
"1932","2014-09-04",13.73
"1933","2014-09-05",13.9
"1934","2014-09-08",14.02
