"","date","DISH"
"78","2007-04-25",46.669998
"79","2007-04-26",46.650002
"80","2007-04-27",46.290001
"81","2007-04-30",46.529999
"82","2007-05-01",47.75
"83","2007-05-02",48.619999
"84","2007-05-03",49.02
"85","2007-05-04",48.900002
"86","2007-05-07",48.41
"87","2007-05-08",48.509998
"88","2007-05-09",48.169998
"89","2007-05-10",48.32
"90","2007-05-11",49.130001
"91","2007-05-14",48.130001
"92","2007-05-15",47.740002
"93","2007-05-16",48.98
"94","2007-05-17",48.48
"95","2007-05-18",49.240002
"96","2007-05-21",49.560001
"97","2007-05-22",48.43
"98","2007-05-23",48.869999
"99","2007-05-24",47.209999
"100","2007-05-25",47.59
"101","2007-05-29",47.060001
"102","2007-05-30",46.860001
"103","2007-05-31",46.060001
"104","2007-06-01",46.650002
"105","2007-06-04",47.09
"106","2007-06-05",45.939999
"107","2007-06-06",45.32
"108","2007-06-07",45.150002
"109","2007-06-08",45.389999
"110","2007-06-11",45.400002
"111","2007-06-12",45.23
"112","2007-06-13",44.93
"113","2007-06-14",44.93
"114","2007-06-15",43.919998
"115","2007-06-18",43.41
"116","2007-06-19",44.220001
"117","2007-06-20",43.73
"118","2007-06-21",43.57
"119","2007-06-22",43.290001
"120","2007-06-25",43.080002
"121","2007-06-26",42.889999
"122","2007-06-27",43.360001
"123","2007-06-28",43.400002
"124","2007-06-29",43.369999
"125","2007-07-02",43.939999
"126","2007-07-03",43.529999
"127","2007-07-05",43.869999
"128","2007-07-06",44.560001
"129","2007-07-09",44.060001
"130","2007-07-10",43.369999
"131","2007-07-11",43.799999
"132","2007-07-12",44.110001
"133","2007-07-13",44.060001
"134","2007-07-16",43.919998
"135","2007-07-17",43.490002
"136","2007-07-18",44.560001
"137","2007-07-19",44.490002
"138","2007-07-20",44.09
"139","2007-07-23",44.75
"140","2007-07-24",44.240002
"141","2007-07-25",43.73
"142","2007-07-26",42.259998
"143","2007-07-27",42.099998
"144","2007-07-30",42.93
"145","2007-07-31",42.290001
"146","2007-08-01",42.23
"147","2007-08-02",42.220001
"148","2007-08-03",41.299999
"149","2007-08-06",40.709999
"150","2007-08-07",39.630001
"151","2007-08-08",39.82
"152","2007-08-09",38.299999
"153","2007-08-10",38.75
"154","2007-08-13",40.02
"155","2007-08-14",39.150002
"156","2007-08-15",38.790001
"157","2007-08-16",38
"158","2007-08-17",39.84
"159","2007-08-20",38.700001
"160","2007-08-21",38.380001
"161","2007-08-22",39.18
"162","2007-08-23",40.200001
"163","2007-08-24",42.450001
"164","2007-08-27",41.459999
"165","2007-08-28",40.790001
"166","2007-08-29",41.68
"167","2007-08-30",41.32
"168","2007-08-31",42.32
"169","2007-09-04",42.790001
"170","2007-09-05",42.549999
"171","2007-09-06",41.970001
"172","2007-09-07",41.73
"173","2007-09-10",41.200001
"174","2007-09-11",41.400002
"175","2007-09-12",40.700001
"176","2007-09-13",41.169998
"177","2007-09-14",41.18
"178","2007-09-17",40.959999
"179","2007-09-18",42.040001
"180","2007-09-19",42.040001
"181","2007-09-20",41.549999
"182","2007-09-21",41.73
"183","2007-09-24",41.32
"184","2007-09-25",44.139999
"185","2007-09-26",43.470001
"186","2007-09-27",45.98
"187","2007-09-28",46.810001
"188","2007-10-01",46.900002
"189","2007-10-02",46.77
"190","2007-10-03",48.939999
"191","2007-10-04",47.880001
"192","2007-10-05",48.48
"193","2007-10-08",48.259998
"194","2007-10-09",48.18
"195","2007-10-10",48.869999
"196","2007-10-11",48.349998
"197","2007-10-12",48.48
"198","2007-10-15",49.040001
"199","2007-10-16",51.080002
"200","2007-10-17",49.450001
"201","2007-10-18",49.73
"202","2007-10-19",48.720001
"203","2007-10-22",48.650002
"204","2007-10-23",48.349998
"205","2007-10-24",49.990002
"206","2007-10-25",49.580002
"207","2007-10-26",49.720001
"208","2007-10-29",49.779999
"209","2007-10-30",49
"210","2007-10-31",48.959999
"211","2007-11-01",48.610001
"212","2007-11-02",47.5
"213","2007-11-05",47.880001
"214","2007-11-06",49.099998
"215","2007-11-07",49.279999
"216","2007-11-08",50.470001
"217","2007-11-09",48.509998
"218","2007-11-12",40.830002
"219","2007-11-13",41.25
"220","2007-11-14",39.459999
"221","2007-11-15",39.509998
"222","2007-11-16",39.830002
"223","2007-11-19",47.490002
"224","2007-11-20",43.240002
"225","2007-11-21",42.25
"226","2007-11-23",41.849998
"227","2007-11-26",42.18
"228","2007-11-27",42.43
"229","2007-11-28",42.84
"230","2007-11-29",42.700001
"231","2007-11-30",43.099998
"232","2007-12-03",42.360001
"233","2007-12-04",40.310001
"234","2007-12-05",40.029999
"235","2007-12-06",39.509998
"236","2007-12-07",40.27
"237","2007-12-10",40.080002
"238","2007-12-11",38.830002
"239","2007-12-12",38.849998
"240","2007-12-13",37.93
"241","2007-12-14",37.82
"242","2007-12-17",36.77
"243","2007-12-18",37.009998
"244","2007-12-19",37.130001
"245","2007-12-20",37.32
"246","2007-12-21",37.369999
"247","2007-12-24",37.68
"248","2007-12-26",37.299999
"249","2007-12-27",37.009998
"250","2007-12-28",36.91
"251","2007-12-31",37.720001
"252","2008-01-02",32.099998
"253","2008-01-03",33.169998
"254","2008-01-04",33.48
"255","2008-01-07",31.98
"256","2008-01-08",31.299999
"257","2008-01-09",30.299999
"258","2008-01-10",30.32
"259","2008-01-11",30.4
"260","2008-01-14",29.620001
"261","2008-01-15",28.82
"262","2008-01-16",28.639999
"263","2008-01-17",28.15
"264","2008-01-18",27.950001
"265","2008-01-22",28.129999
"266","2008-01-23",28.610001
"267","2008-01-24",28.4
"268","2008-01-25",28.15
"269","2008-01-28",28.790001
"270","2008-01-29",28.940001
"271","2008-01-30",28.389999
"272","2008-01-31",28.24
"273","2008-02-01",31.17
"274","2008-02-04",30.33
"275","2008-02-05",29.629999
"276","2008-02-06",28.700001
"277","2008-02-07",29.450001
"278","2008-02-08",29.18
"279","2008-02-11",29.190001
"280","2008-02-12",29.5
"281","2008-02-13",30.629999
"282","2008-02-14",30.280001
"283","2008-02-15",30.440001
"284","2008-02-19",30.33
"285","2008-02-20",30.74
"286","2008-02-21",30.09
"287","2008-02-22",31.25
"288","2008-02-25",30.66
"289","2008-02-26",29.18
"290","2008-02-27",29.73
"291","2008-02-28",30.540001
"292","2008-02-29",29.65
"293","2008-03-03",30
"294","2008-03-04",29.950001
"295","2008-03-05",29.219999
"296","2008-03-06",29.07
"297","2008-03-07",28.34
"298","2008-03-10",27.08
"299","2008-03-11",27.66
"300","2008-03-12",28
"301","2008-03-13",28.82
"302","2008-03-14",27.74
"303","2008-03-17",26.639999
"304","2008-03-18",27.77
"305","2008-03-19",28.049999
"306","2008-03-20",28.620001
"307","2008-03-24",27.98
"308","2008-03-25",29.26
"309","2008-03-26",29.09
"310","2008-03-27",28.93
"311","2008-03-28",28.389999
"312","2008-03-31",28.73
"313","2008-04-01",29.790001
"314","2008-04-02",30.049999
"315","2008-04-03",29.91
"316","2008-04-04",29.65
"317","2008-04-07",30.540001
"318","2008-04-08",31.23
"319","2008-04-09",30.559999
"320","2008-04-10",31.629999
"321","2008-04-11",30.82
"322","2008-04-14",30.74
"323","2008-04-15",30.49
"324","2008-04-16",31.559999
"325","2008-04-17",31.84
"326","2008-04-18",32
"327","2008-04-21",31.549999
"328","2008-04-22",30.889999
"329","2008-04-23",30.52
"330","2008-04-24",30.940001
"331","2008-04-25",30.59
"332","2008-04-28",31.200001
"333","2008-04-29",30.879999
"334","2008-04-30",29.84
"335","2008-05-01",30.43
"336","2008-05-02",30.34
"337","2008-05-05",30.1
"338","2008-05-06",30.6
"339","2008-05-07",30.610001
"340","2008-05-08",30.959999
"341","2008-05-09",30.389999
"342","2008-05-12",30.450001
"343","2008-05-13",31.559999
"344","2008-05-14",33.32
"345","2008-05-15",33.560001
"346","2008-05-16",33.740002
"347","2008-05-19",34.700001
"348","2008-05-20",35.299999
"349","2008-05-21",34.369999
"350","2008-05-22",34.650002
"351","2008-05-23",34.349998
"352","2008-05-27",35
"353","2008-05-28",35.23
"354","2008-05-29",35.43
"355","2008-05-30",35.110001
"356","2008-06-02",35.279999
"357","2008-06-03",34.369999
"358","2008-06-04",35.130001
"359","2008-06-05",35.66
"360","2008-06-06",35.130001
"361","2008-06-09",34.869999
"362","2008-06-10",34.709999
"363","2008-06-11",33.849998
"364","2008-06-12",33.66
"365","2008-06-13",33.91
"366","2008-06-16",33.919998
"367","2008-06-17",33.02
"368","2008-06-18",30.870001
"369","2008-06-19",30.85
"370","2008-06-20",30.02
"371","2008-06-23",29.709999
"372","2008-06-24",29.35
"373","2008-06-25",30.34
"374","2008-06-26",29.09
"375","2008-06-27",29.26
"376","2008-06-30",29.280001
"377","2008-07-01",29.110001
"378","2008-07-02",26.91
"379","2008-07-03",26.84
"380","2008-07-07",26.700001
"381","2008-07-08",27.67
"382","2008-07-09",27.42
"383","2008-07-10",27.07
"384","2008-07-11",26.98
"385","2008-07-14",26.690001
"386","2008-07-15",27.15
"387","2008-07-16",28
"388","2008-07-17",27.74
"389","2008-07-18",28.440001
"390","2008-07-21",28.110001
"391","2008-07-22",28.17
"392","2008-07-23",28.110001
"393","2008-07-24",28.09
"394","2008-07-25",28.379999
"395","2008-07-28",27.9
"396","2008-07-29",28.5
"397","2008-07-30",28.52
"398","2008-07-31",29.42
"399","2008-08-01",28.959999
"400","2008-08-04",27.91
"401","2008-08-05",29.98
"402","2008-08-06",30.16
"403","2008-08-07",30.540001
"404","2008-08-08",30.91
"405","2008-08-11",30.540001
"406","2008-08-12",30.41
"407","2008-08-13",31.48
"408","2008-08-14",31.57
"409","2008-08-15",31.469999
"410","2008-08-18",30.469999
"411","2008-08-19",30.01
"412","2008-08-20",28.84
"413","2008-08-21",28.450001
"414","2008-08-22",28.92
"415","2008-08-25",28.09
"416","2008-08-26",28.77
"417","2008-08-27",28.59
"418","2008-08-28",28.67
"419","2008-08-29",28.209999
"420","2008-09-02",28.33
"421","2008-09-03",28.33
"422","2008-09-04",27.76
"423","2008-09-05",27.75
"424","2008-09-08",27.879999
"425","2008-09-09",27.190001
"426","2008-09-10",27.860001
"427","2008-09-11",28.139999
"428","2008-09-12",28.120001
"429","2008-09-15",26.73
"430","2008-09-16",26.34
"431","2008-09-17",24.860001
"432","2008-09-18",25.459999
"433","2008-09-19",25.33
"434","2008-09-22",24.469999
"435","2008-09-23",23.639999
"436","2008-09-24",23.860001
"437","2008-09-25",24.059999
"438","2008-09-26",24.549999
"439","2008-09-29",19.969999
"440","2008-09-30",21
"441","2008-10-01",20.690001
"442","2008-10-02",19.43
"443","2008-10-03",18.799999
"444","2008-10-06",18.059999
"445","2008-10-07",16.93
"446","2008-10-08",18.190001
"447","2008-10-09",16.09
"448","2008-10-10",13.71
"449","2008-10-13",16.5
"450","2008-10-14",15.9
"451","2008-10-15",14.45
"452","2008-10-16",15.02
"453","2008-10-17",15.4
"454","2008-10-20",16.48
"455","2008-10-21",16.33
"456","2008-10-22",15.97
"457","2008-10-23",16.969999
"458","2008-10-24",16.190001
"459","2008-10-27",15.62
"460","2008-10-28",16.379999
"461","2008-10-29",15.82
"462","2008-10-30",16.559999
"463","2008-10-31",15.74
"464","2008-11-03",15.7
"465","2008-11-04",16.280001
"466","2008-11-05",15.76
"467","2008-11-06",15.05
"468","2008-11-07",15.52
"469","2008-11-10",13.24
"470","2008-11-11",11.48
"471","2008-11-12",11.4
"472","2008-11-13",11.63
"473","2008-11-14",11
"474","2008-11-17",10.91
"475","2008-11-18",10.53
"476","2008-11-19",9.62
"477","2008-11-20",8.37
"478","2008-11-21",9.01
"479","2008-11-24",9.8
"480","2008-11-25",10.33
"481","2008-11-26",10.52
"482","2008-11-28",11.08
"483","2008-12-01",10.1
"484","2008-12-02",10.6
"485","2008-12-03",10.77
"486","2008-12-04",10.25
"487","2008-12-05",11.03
"488","2008-12-08",11.97
"489","2008-12-09",11.68
"490","2008-12-10",11.59
"491","2008-12-11",11.15
"492","2008-12-12",10.99
"493","2008-12-15",10.68
"494","2008-12-16",11.31
"495","2008-12-17",11.49
"496","2008-12-18",11.19
"497","2008-12-19",11.73
"498","2008-12-22",11.05
"499","2008-12-23",10.41
"500","2008-12-24",10.69
"501","2008-12-26",10.74
"502","2008-12-29",10.45
"503","2008-12-30",11.11
"504","2008-12-31",11.09
"505","2009-01-02",11.74
"506","2009-01-05",11.49
"507","2009-01-06",11.98
"508","2009-01-07",12.02
"509","2009-01-08",13.51
"510","2009-01-09",13.05
"511","2009-01-12",12.69
"512","2009-01-13",12.57
"513","2009-01-14",12.33
"514","2009-01-15",12.46
"515","2009-01-16",12.34
"516","2009-01-20",11.01
"517","2009-01-21",11.49
"518","2009-01-22",11.16
"519","2009-01-23",11.19
"520","2009-01-26",11.38
"521","2009-01-27",11.93
"522","2009-01-28",13.22
"523","2009-01-29",13.07
"524","2009-01-30",12.84
"525","2009-02-02",12.97
"526","2009-02-03",12.67
"527","2009-02-04",12.84
"528","2009-02-05",13.56
"529","2009-02-06",13.57
"530","2009-02-09",13.91
"531","2009-02-10",13.15
"532","2009-02-11",12.98
"533","2009-02-12",13.2
"534","2009-02-13",13.58
"535","2009-02-17",12.55
"536","2009-02-18",11.98
"537","2009-02-19",11.49
"538","2009-02-20",11.16
"539","2009-02-23",10.94
"540","2009-02-24",11.56
"541","2009-02-25",11.28
"542","2009-02-26",11.08
"543","2009-02-27",11.25
"544","2009-03-02",9.93
"545","2009-03-03",9.1
"546","2009-03-04",9.59
"547","2009-03-05",9.07
"548","2009-03-06",9.27
"549","2009-03-09",9.24
"550","2009-03-10",9.74
"551","2009-03-11",10.01
"552","2009-03-12",10.74
"553","2009-03-13",10.88
"554","2009-03-16",10.42
"555","2009-03-17",10.77
"556","2009-03-18",10.96
"557","2009-03-19",10.73
"558","2009-03-20",10.35
"559","2009-03-23",11.32
"560","2009-03-24",11.44
"561","2009-03-25",11.72
"562","2009-03-26",12.12
"563","2009-03-27",11.57
"564","2009-03-30",11.01
"565","2009-03-31",11.11
"566","2009-04-01",11.54
"567","2009-04-02",12.19
"568","2009-04-03",12.43
"569","2009-04-06",12.66
"570","2009-04-07",12.35
"571","2009-04-08",12.59
"572","2009-04-09",13.68
"573","2009-04-13",13.51
"574","2009-04-14",12.82
"575","2009-04-15",13.02
"576","2009-04-16",13.98
"577","2009-04-17",14.21
"578","2009-04-20",13.56
"579","2009-04-21",13.56
"580","2009-04-22",13.79
"581","2009-04-23",13.33
"582","2009-04-24",13.88
"583","2009-04-27",13.5
"584","2009-04-28",12.82
"585","2009-04-29",13.26
"586","2009-04-30",13.25
"587","2009-05-01",14.38
"588","2009-05-04",14.85
"589","2009-05-05",15.05
"590","2009-05-06",15.12
"591","2009-05-07",14.58
"592","2009-05-08",15.31
"593","2009-05-11",17.92
"594","2009-05-12",17.139999
"595","2009-05-13",15.75
"596","2009-05-14",15.84
"597","2009-05-15",15.71
"598","2009-05-18",17.34
"599","2009-05-19",17.219999
"600","2009-05-20",17.27
"601","2009-05-21",16.74
"602","2009-05-22",16.82
"603","2009-05-26",17.09
"604","2009-05-27",16.4
"605","2009-05-28",16.540001
"606","2009-05-29",16.4
"607","2009-06-01",16.93
"608","2009-06-02",17.24
"609","2009-06-03",15.56
"610","2009-06-04",15.98
"611","2009-06-05",15.96
"612","2009-06-08",16.1
"613","2009-06-09",16.08
"614","2009-06-10",16.120001
"615","2009-06-11",15.55
"616","2009-06-12",15.33
"617","2009-06-15",14.8
"618","2009-06-16",14.86
"619","2009-06-17",14.85
"620","2009-06-18",15.09
"621","2009-06-19",15.18
"622","2009-06-22",14.52
"623","2009-06-23",14.56
"624","2009-06-24",15.17
"625","2009-06-25",15.84
"626","2009-06-26",15.81
"627","2009-06-29",16.1
"628","2009-06-30",16.209999
"629","2009-07-01",16.48
"630","2009-07-02",16.1
"631","2009-07-06",15.46
"632","2009-07-07",14.63
"633","2009-07-08",14.5
"634","2009-07-09",14.82
"635","2009-07-10",14.86
"636","2009-07-13",14.67
"637","2009-07-14",14.91
"638","2009-07-15",15.61
"639","2009-07-16",16.040001
"640","2009-07-17",16.139999
"641","2009-07-20",16.82
"642","2009-07-21",17.17
"643","2009-07-22",16.49
"644","2009-07-23",16.700001
"645","2009-07-24",16.83
"646","2009-07-27",17.040001
"647","2009-07-28",17.08
"648","2009-07-29",16.98
"649","2009-07-30",17.08
"650","2009-07-31",16.950001
"651","2009-08-03",17.450001
"652","2009-08-04",18.18
"653","2009-08-05",17.700001
"654","2009-08-06",17.42
"655","2009-08-07",18.42
"656","2009-08-10",19.299999
"657","2009-08-11",18.530001
"658","2009-08-12",18.24
"659","2009-08-13",17.99
"660","2009-08-14",17.75
"661","2009-08-17",16.809999
"662","2009-08-18",16.559999
"663","2009-08-19",17.049999
"664","2009-08-20",16.950001
"665","2009-08-21",17.18
"666","2009-08-24",16.93
"667","2009-08-25",16.77
"668","2009-08-26",16.75
"669","2009-08-27",16.809999
"670","2009-08-28",16.860001
"671","2009-08-31",16.309999
"672","2009-09-01",15.97
"673","2009-09-02",16.120001
"674","2009-09-03",16.299999
"675","2009-09-04",17.23
"676","2009-09-08",17.190001
"677","2009-09-09",16.950001
"678","2009-09-10",17.030001
"679","2009-09-11",17.559999
"680","2009-09-14",18.129999
"681","2009-09-15",17.9
"682","2009-09-16",18.459999
"683","2009-09-17",17.879999
"684","2009-09-18",18.09
"685","2009-09-21",18.51
"686","2009-09-22",19
"687","2009-09-23",18.43
"688","2009-09-24",18.09
"689","2009-09-25",18.82
"690","2009-09-28",19.18
"691","2009-09-29",19.290001
"692","2009-09-30",19.26
"693","2009-10-01",19.360001
"694","2009-10-02",19.24
"695","2009-10-05",19.309999
"696","2009-10-06",19.639999
"697","2009-10-07",19.690001
"698","2009-10-08",20.02
"699","2009-10-09",20.030001
"700","2009-10-12",19.58
"701","2009-10-13",19.48
"702","2009-10-14",19.17
"703","2009-10-15",18.76
"704","2009-10-16",18.48
"705","2009-10-19",19.1
"706","2009-10-20",18.92
"707","2009-10-21",18.299999
"708","2009-10-22",18.5
"709","2009-10-23",18.07
"710","2009-10-26",17.700001
"711","2009-10-27",17.700001
"712","2009-10-28",17.280001
"713","2009-10-29",17.73
"714","2009-10-30",17.4
"715","2009-11-02",17.549999
"716","2009-11-03",17.370001
"717","2009-11-04",17.5
"718","2009-11-05",18.459999
"719","2009-11-06",19.15
"720","2009-11-09",20.139999
"721","2009-11-10",20.440001
"722","2009-11-11",20.690001
"723","2009-11-12",20.76
"724","2009-11-13",21.01
"725","2009-11-16",21.709999
"726","2009-11-17",22.15
"727","2009-11-18",19.91
"728","2009-11-19",19.860001
"729","2009-11-20",19.99
"730","2009-11-23",20.370001
"731","2009-11-24",20.92
"732","2009-11-25",21.120001
"733","2009-11-27",20.65
"734","2009-11-30",20.709999
"735","2009-12-01",20.959999
"736","2009-12-02",20.92
"737","2009-12-03",20.67
"738","2009-12-04",21.200001
"739","2009-12-07",21.4
"740","2009-12-08",21.200001
"741","2009-12-09",21.129999
"742","2009-12-10",21.48
"743","2009-12-11",21.26
"744","2009-12-14",21.18
"745","2009-12-15",21.15
"746","2009-12-16",21.18
"747","2009-12-17",21
"748","2009-12-18",20.959999
"749","2009-12-21",21.059999
"750","2009-12-22",20.959999
"751","2009-12-23",21.110001
"752","2009-12-24",20.940001
"753","2009-12-28",20.82
"754","2009-12-29",21.08
"755","2009-12-30",21.15
"756","2009-12-31",20.77
"757","2010-01-04",21.18
"758","2010-01-05",21.049999
"759","2010-01-06",20.700001
"760","2010-01-07",20.790001
"761","2010-01-08",21.16
"762","2010-01-11",21.23
"763","2010-01-12",20.32
"764","2010-01-13",20.49
"765","2010-01-14",20.190001
"766","2010-01-15",19.91
"767","2010-01-19",20.16
"768","2010-01-20",19.879999
"769","2010-01-21",19.110001
"770","2010-01-22",18.809999
"771","2010-01-25",19.01
"772","2010-01-26",18.700001
"773","2010-01-27",18.66
"774","2010-01-28",18.440001
"775","2010-01-29",18.26
"776","2010-02-01",19.01
"777","2010-02-02",18.889999
"778","2010-02-03",18.76
"779","2010-02-04",17.92
"780","2010-02-05",17.75
"781","2010-02-08",17.75
"782","2010-02-09",18.07
"783","2010-02-10",17.99
"784","2010-02-11",18.23
"785","2010-02-12",18.379999
"786","2010-02-16",19.059999
"787","2010-02-17",19.4
"788","2010-02-18",19.629999
"789","2010-02-19",19.68
"790","2010-02-22",19.84
"791","2010-02-23",19.889999
"792","2010-02-24",19.959999
"793","2010-02-25",19.870001
"794","2010-02-26",19.969999
"795","2010-03-01",21.5
"796","2010-03-02",21.290001
"797","2010-03-03",21.709999
"798","2010-03-04",20.59
"799","2010-03-05",21.18
"800","2010-03-08",21.370001
"801","2010-03-09",21.540001
"802","2010-03-10",21.799999
"803","2010-03-11",21.790001
"804","2010-03-12",21.690001
"805","2010-03-15",21.66
"806","2010-03-16",21.549999
"807","2010-03-17",21.309999
"808","2010-03-18",21.32
"809","2010-03-19",20.92
"810","2010-03-22",20.950001
"811","2010-03-23",20.809999
"812","2010-03-24",20.67
"813","2010-03-25",20.440001
"814","2010-03-26",20.459999
"815","2010-03-29",20.48
"816","2010-03-30",20.57
"817","2010-03-31",20.82
"818","2010-04-01",20.73
"819","2010-04-05",21.26
"820","2010-04-06",22.01
"821","2010-04-07",20.780001
"822","2010-04-08",21.030001
"823","2010-04-09",21.77
"824","2010-04-12",21.620001
"825","2010-04-13",21.77
"826","2010-04-14",21.73
"827","2010-04-15",21.84
"828","2010-04-16",21.52
"829","2010-04-19",21.5
"830","2010-04-20",21.82
"831","2010-04-21",21.620001
"832","2010-04-22",21.85
"833","2010-04-23",22.49
"834","2010-04-26",22.540001
"835","2010-04-27",22.01
"836","2010-04-28",21.73
"837","2010-04-29",22.23
"838","2010-04-30",22.17
"839","2010-05-03",22.91
"840","2010-05-04",22.16
"841","2010-05-05",21.82
"842","2010-05-06",21.200001
"843","2010-05-07",21.299999
"844","2010-05-10",21.879999
"845","2010-05-11",21.790001
"846","2010-05-12",22.370001
"847","2010-05-13",21.959999
"848","2010-05-14",22.9
"849","2010-05-17",23.15
"850","2010-05-18",22.469999
"851","2010-05-19",22.15
"852","2010-05-20",20.809999
"853","2010-05-21",21.030001
"854","2010-05-24",20.73
"855","2010-05-25",20.82
"856","2010-05-26",20.85
"857","2010-05-27",21.23
"858","2010-05-28",20.85
"859","2010-06-01",20.459999
"860","2010-06-02",20.940001
"861","2010-06-03",21.360001
"862","2010-06-04",20.35
"863","2010-06-07",19.92
"864","2010-06-08",19.969999
"865","2010-06-09",20.200001
"866","2010-06-10",20.969999
"867","2010-06-11",20.84
"868","2010-06-14",21.17
"869","2010-06-15",21.76
"870","2010-06-16",21.610001
"871","2010-06-17",21.48
"872","2010-06-18",21.309999
"873","2010-06-21",21.040001
"874","2010-06-22",20.25
"875","2010-06-23",20.190001
"876","2010-06-24",20.26
"877","2010-06-25",19.75
"878","2010-06-28",19.700001
"879","2010-06-29",18.42
"880","2010-06-30",18.15
"881","2010-07-01",18.49
"882","2010-07-02",17.940001
"883","2010-07-06",18.030001
"884","2010-07-07",18.74
"885","2010-07-08",18.780001
"886","2010-07-09",18.91
"887","2010-07-12",19.34
"888","2010-07-13",19.67
"889","2010-07-14",19.25
"890","2010-07-15",19.4
"891","2010-07-16",18.68
"892","2010-07-19",19.16
"893","2010-07-20",19.41
"894","2010-07-21",19.23
"895","2010-07-22",19.549999
"896","2010-07-23",19.809999
"897","2010-07-26",20.18
"898","2010-07-27",20.139999
"899","2010-07-28",20.110001
"900","2010-07-29",19.889999
"901","2010-07-30",20.08
"902","2010-08-02",20.709999
"903","2010-08-03",20.23
"904","2010-08-04",20.280001
"905","2010-08-05",20.77
"906","2010-08-06",20.84
"907","2010-08-09",18.719999
"908","2010-08-10",18.360001
"909","2010-08-11",18.1
"910","2010-08-12",17.870001
"911","2010-08-13",17.49
"912","2010-08-16",17.860001
"913","2010-08-17",18
"914","2010-08-18",18.120001
"915","2010-08-19",17.799999
"916","2010-08-20",17.879999
"917","2010-08-23",17.959999
"918","2010-08-24",17.440001
"919","2010-08-25",17.860001
"920","2010-08-26",17.77
"921","2010-08-27",17.950001
"922","2010-08-30",17.780001
"923","2010-08-31",17.940001
"924","2010-09-01",18.35
"925","2010-09-02",18.43
"926","2010-09-03",18.459999
"927","2010-09-07",18.26
"928","2010-09-08",18.370001
"929","2010-09-09",18.450001
"930","2010-09-10",18.65
"931","2010-09-13",18.6
"932","2010-09-14",18.58
"933","2010-09-15",18.68
"934","2010-09-16",18.690001
"935","2010-09-17",18.77
"936","2010-09-20",18.92
"937","2010-09-21",18.780001
"938","2010-09-22",18.889999
"939","2010-09-23",18.719999
"940","2010-09-24",19.290001
"941","2010-09-27",19.110001
"942","2010-09-28",19.139999
"943","2010-09-29",19.34
"944","2010-09-30",19.209999
"945","2010-10-01",19.33
"946","2010-10-04",19.059999
"947","2010-10-05",19.629999
"948","2010-10-06",19.1
"949","2010-10-07",19.299999
"950","2010-10-08",19.43
"951","2010-10-11",19.65
"952","2010-10-12",19.469999
"953","2010-10-13",19.27
"954","2010-10-14",19.16
"955","2010-10-15",19.25
"956","2010-10-18",19.08
"957","2010-10-19",19.16
"958","2010-10-20",19.57
"959","2010-10-21",19.540001
"960","2010-10-22",19.41
"961","2010-10-25",19.49
"962","2010-10-26",19.75
"963","2010-10-27",19.43
"964","2010-10-28",19.709999
"965","2010-10-29",19.870001
"966","2010-11-01",20.309999
"967","2010-11-02",20.27
"968","2010-11-03",20.65
"969","2010-11-04",20.690001
"970","2010-11-05",20.809999
