"","date","XENE"
"449","2016-08-17",7.97
"450","2016-08-18",7.65
"451","2016-08-19",8.04
"452","2016-08-22",7.975
"453","2016-08-23",7.86
"454","2016-08-24",7.92
"455","2016-08-25",7.889
"456","2016-08-26",8.02
"457","2016-08-29",7.92
"458","2016-08-30",7.92
"459","2016-08-31",7.977
"460","2016-09-01",7.97
"461","2016-09-02",8
"462","2016-09-06",8.06
"463","2016-09-07",8.01
"464","2016-09-08",7.84
"465","2016-09-09",7.73
"466","2016-09-12",7.9
"467","2016-09-13",8
"468","2016-09-14",7.97
"469","2016-09-15",7.9
"470","2016-09-16",7.99
"471","2016-09-19",7.93
"472","2016-09-20",8.03
"473","2016-09-21",8.02
"474","2016-09-22",8
"475","2016-09-23",7.83
"476","2016-09-26",8.12
"477","2016-09-27",8.15
"478","2016-09-28",8.33
"479","2016-09-29",7.95
"480","2016-09-30",8.1
"481","2016-10-03",8.01
"482","2016-10-04",7.62
"483","2016-10-05",7.77
"484","2016-10-06",8.25
"485","2016-10-07",8.13
"486","2016-10-10",8.28
"487","2016-10-11",8.38
"488","2016-10-12",8.3
"489","2016-10-13",8.13
"490","2016-10-14",8.26
"491","2016-10-17",8.3
"492","2016-10-18",8.4
"493","2016-10-19",8.25
"494","2016-10-20",8.35
"495","2016-10-21",8.55
"496","2016-10-24",8.5
"497","2016-10-25",8.5
"498","2016-10-26",8.55
"499","2016-10-27",8.35
"500","2016-10-28",8.15
"501","2016-10-31",7.6
"502","2016-11-01",7.95
"503","2016-11-02",7.85
"504","2016-11-03",7.7
"505","2016-11-04",7.65
"506","2016-11-07",7.5
"507","2016-11-08",7.75
"508","2016-11-09",8.15
"509","2016-11-10",7.8
"510","2016-11-11",7.8
"511","2016-11-14",8.4
"512","2016-11-15",7.8
"513","2016-11-16",7.75
"514","2016-11-17",7.65
"515","2016-11-18",8.25
"516","2016-11-21",8.1
"517","2016-11-22",7.9
"518","2016-11-23",8.15
"519","2016-11-25",8.2
"520","2016-11-28",7.75
"521","2016-11-29",8.05
"522","2016-11-30",7.8
"523","2016-12-01",7.95
"524","2016-12-02",7.8
"525","2016-12-05",7.9
"526","2016-12-06",7.9
"527","2016-12-07",7.9
"528","2016-12-08",7.8
"529","2016-12-09",8
"530","2016-12-12",7.8
"531","2016-12-13",7.75
"532","2016-12-14",7.85
"533","2016-12-15",8.2
"534","2016-12-16",8.2
"535","2016-12-19",8.2
"536","2016-12-20",8.1
"537","2016-12-21",8.3
"538","2016-12-22",8
"539","2016-12-23",8.25
"540","2016-12-27",8.25
"541","2016-12-28",7.7
"542","2016-12-29",7.8
"543","2016-12-30",7.7
"544","2017-01-03",7.85
"545","2017-01-04",7.95
"546","2017-01-05",7.75
"547","2017-01-06",8.1
"548","2017-01-09",8.45
"549","2017-01-10",8.45
"550","2017-01-11",8.3
"551","2017-01-12",8.25
"552","2017-01-13",8.35
"553","2017-01-17",8.2
"554","2017-01-18",8.4
"555","2017-01-19",8.3
"556","2017-01-20",8.2
"557","2017-01-23",8.15
"558","2017-01-24",8.05
"559","2017-01-25",8.3
"560","2017-01-26",8.2
"561","2017-01-27",8.15
"562","2017-01-30",8.05
"563","2017-01-31",8.2
"564","2017-02-01",8.1
"565","2017-02-02",8.1
"566","2017-02-03",8.2
"567","2017-02-06",8.3
"568","2017-02-07",8.15
"569","2017-02-08",8.2
"570","2017-02-09",8.025
"571","2017-02-10",8.1
"572","2017-02-13",8.2
"573","2017-02-14",8.25
"574","2017-02-15",8.3
"575","2017-02-16",8.15
"576","2017-02-17",8.3
"577","2017-02-21",8.25
"578","2017-02-22",8.2
"579","2017-02-23",7.95
"580","2017-02-24",7.75
"581","2017-02-27",8
"582","2017-02-28",8.05
"583","2017-03-01",8.1
"584","2017-03-02",8.15
"585","2017-03-03",8.6
"586","2017-03-06",8.2
"587","2017-03-07",8.4
"588","2017-03-08",8.35
"589","2017-03-09",8.4
"590","2017-03-10",8.35
"591","2017-03-13",8.4
"592","2017-03-14",8.3
"593","2017-03-15",8.15
"594","2017-03-16",8.2
"595","2017-03-17",8.1
"596","2017-03-20",8.25
"597","2017-03-21",8.4
"598","2017-03-22",9.35
"599","2017-03-23",9.85
"600","2017-03-24",4.65
"601","2017-03-27",4.55
"602","2017-03-28",4.35
"603","2017-03-29",4.1
"604","2017-03-30",3.95
"605","2017-03-31",4
"606","2017-04-03",4.25
"607","2017-04-04",4.15
"608","2017-04-05",3.9
"609","2017-04-06",3.85
"610","2017-04-07",3.85
"611","2017-04-10",3.85
"612","2017-04-11",3.85
"613","2017-04-12",3.85
"614","2017-04-13",3.9
"615","2017-04-17",3.9
"616","2017-04-18",3.85
"617","2017-04-19",3.85
"618","2017-04-20",3.85
"619","2017-04-21",3.75
"620","2017-04-24",3.7
"621","2017-04-25",3.9
"622","2017-04-26",4
"623","2017-04-27",4.1
"624","2017-04-28",3.95
"625","2017-05-01",4
"626","2017-05-02",4
"627","2017-05-03",4.05
"628","2017-05-04",4.2
"629","2017-05-05",4.2
"630","2017-05-08",4.25
"631","2017-05-09",4.15
"632","2017-05-10",4.15
"633","2017-05-11",4.175
"634","2017-05-12",4.2
"635","2017-05-15",4.15
"636","2017-05-16",4.05
"637","2017-05-17",4
"638","2017-05-18",4.05
"639","2017-05-19",4
"640","2017-05-22",4
"641","2017-05-23",4.05
"642","2017-05-24",3.95
"643","2017-05-25",3.95
"644","2017-05-26",4
"645","2017-05-30",3.75
"646","2017-05-31",3.65
"647","2017-06-01",3.85
"648","2017-06-02",3.7
"649","2017-06-05",3.895
"650","2017-06-06",3.85
"651","2017-06-07",4
"652","2017-06-08",3.95
"653","2017-06-09",4
"654","2017-06-12",3.85
"655","2017-06-13",3.95
"656","2017-06-14",3.95
"657","2017-06-15",3.85
"658","2017-06-16",4
"659","2017-06-19",3.85
"660","2017-06-20",3.95
"661","2017-06-21",4
"662","2017-06-22",4.05
"663","2017-06-23",4.1
"664","2017-06-26",3.8
"665","2017-06-27",3
"666","2017-06-28",3.1
"667","2017-06-29",3.15
"668","2017-06-30",3.15
"669","2017-07-03",3.2
"670","2017-07-05",3.25
"671","2017-07-06",3.25
"672","2017-07-07",3.3
"673","2017-07-10",3.3
"674","2017-07-11",3.35
"675","2017-07-12",3.3
"676","2017-07-13",3.25
"677","2017-07-14",3.4
"678","2017-07-17",3.4
"679","2017-07-18",3.475
"680","2017-07-19",3.4
"681","2017-07-20",3.3
"682","2017-07-21",3.35
"683","2017-07-24",3.35
"684","2017-07-25",3.3
"685","2017-07-26",3.35
"686","2017-07-27",3.2
"687","2017-07-28",3.1
"688","2017-07-31",3.1
"689","2017-08-01",3.2
"690","2017-08-02",3.15
"691","2017-08-03",3.2
"692","2017-08-04",3
"693","2017-08-07",3.05
"694","2017-08-08",2.9
"695","2017-08-09",2.75
"696","2017-08-10",2.75
"697","2017-08-11",2.7
"698","2017-08-14",2.5
"699","2017-08-15",2.45
"700","2017-08-16",2.65
"701","2017-08-17",2.8
"702","2017-08-18",2.95
"703","2017-08-21",3.05
"704","2017-08-22",3.1
"705","2017-08-23",3.1
"706","2017-08-24",3.25
"707","2017-08-25",3.15
"708","2017-08-28",3.175
"709","2017-08-29",3.125
"710","2017-08-30",3.25
"711","2017-08-31",3.15
"712","2017-09-01",3.2
"713","2017-09-05",3.2
"714","2017-09-06",2.9
"715","2017-09-07",3
"716","2017-09-08",3.05
"717","2017-09-11",3.15
"718","2017-09-12",3.15
"719","2017-09-13",3.225
"720","2017-09-14",3.1
"721","2017-09-15",3.15
"722","2017-09-18",3.05
"723","2017-09-19",2.95
"724","2017-09-20",2.9
"725","2017-09-21",2.9
"726","2017-09-22",2.9
"727","2017-09-25",2.925
"728","2017-09-26",2.95
"729","2017-09-27",3
"730","2017-09-28",2.9
"731","2017-09-29",2.95
"732","2017-10-02",2.95
"733","2017-10-03",2.85
"734","2017-10-04",2.925
"735","2017-10-05",2.95
"736","2017-10-06",3
"737","2017-10-09",3.15
"738","2017-10-10",3.1
"739","2017-10-11",3.1
"740","2017-10-12",3.125
"741","2017-10-13",3.125
"742","2017-10-16",3.125
"743","2017-10-17",3.2
"744","2017-10-18",3.25
"745","2017-10-19",3.2
"746","2017-10-20",3.25
"747","2017-10-23",3.1
"748","2017-10-24",3.1
"749","2017-10-25",2.95
"750","2017-10-26",3
"751","2017-10-27",2.9
"752","2017-10-30",3.1
"753","2017-10-31",3.1
"754","2017-11-01",3.1
"755","2017-11-02",3.062
"756","2017-11-03",3.125
"757","2017-11-06",3.15
"758","2017-11-07",3.15
"759","2017-11-08",2.6
"760","2017-11-09",2.45
"761","2017-11-10",2.45
"762","2017-11-13",2.325
"763","2017-11-14",2.2
"764","2017-11-15",2.2
"765","2017-11-16",2.2
"766","2017-11-17",2.4
"767","2017-11-20",2.375
"768","2017-11-21",2.35
"769","2017-11-22",2.325
"770","2017-11-24",2.3
"771","2017-11-27",2.325
"772","2017-11-28",2.35
"773","2017-11-29",2.3
"774","2017-11-30",2.45
"775","2017-12-01",2.3
"776","2017-12-04",2.35
"777","2017-12-05",2.4
"778","2017-12-06",2.4
"779","2017-12-07",2.35
"780","2017-12-08",2.45
"781","2017-12-11",2.5
"782","2017-12-12",2.45
"783","2017-12-13",2.55
"784","2017-12-14",2.4
"785","2017-12-15",2.45
"786","2017-12-18",2.5
"787","2017-12-19",2.45
"788","2017-12-20",2.5
"789","2017-12-21",2.55
"790","2017-12-22",2.5
"791","2017-12-26",2.9
"792","2017-12-27",2.85
"793","2017-12-28",2.8
"794","2017-12-29",2.825
"795","2018-01-02",2.875
"796","2018-01-03",2.95
"797","2018-01-04",3
"798","2018-01-05",2.925
"799","2018-01-08",2.9
"800","2018-01-09",2.85
"801","2018-01-10",2.85
"802","2018-01-11",2.9
"803","2018-01-12",2.9
"804","2018-01-16",2.7
"805","2018-01-17",2.8
"806","2018-01-18",2.8
"807","2018-01-19",2.8
"808","2018-01-22",2.95
"809","2018-01-23",2.95
"810","2018-01-24",3
"811","2018-01-25",3.025
"812","2018-01-26",3.35
"813","2018-01-29",3.15
"814","2018-01-30",3.1
"815","2018-01-31",3.2
"816","2018-02-01",3.2
"817","2018-02-02",3.25
"818","2018-02-05",3.3
"819","2018-02-06",3.35
"820","2018-02-07",3.375
"821","2018-02-08",3
"822","2018-02-09",3.5
"823","2018-02-12",3.75
"824","2018-02-13",3.55
"825","2018-02-14",3.7
"826","2018-02-15",3.625
"827","2018-02-16",3.6
"828","2018-02-20",3.725
"829","2018-02-21",3.7
"830","2018-02-22",3.745
"831","2018-02-23",3.7
"832","2018-02-26",3.75
"833","2018-02-27",3.65
"834","2018-02-28",3.75
"835","2018-03-01",4.4
"836","2018-03-02",4.4
"837","2018-03-05",3.975
"838","2018-03-06",4.05
"839","2018-03-07",4.3
"840","2018-03-08",4.3
"841","2018-03-09",4.5
"842","2018-03-12",4.75
"843","2018-03-13",4.7
"844","2018-03-14",4.625
"845","2018-03-15",4.7
"846","2018-03-16",4.6
"847","2018-03-19",4.65
"848","2018-03-20",4.8
"849","2018-03-21",4.9
"850","2018-03-22",4.75
"851","2018-03-23",4.75
"852","2018-03-26",4.8
"853","2018-03-27",4.75
"854","2018-03-28",4.65
"855","2018-03-29",4.9
"856","2018-04-02",4.85
"857","2018-04-03",4.85
"858","2018-04-04",4.9
"859","2018-04-05",4.9
"860","2018-04-06",4.95
"861","2018-04-09",4.95
"862","2018-04-10",5.15
"863","2018-04-11",5
"864","2018-04-12",5.25
"865","2018-04-13",5.25
"866","2018-04-16",5.45
"867","2018-04-17",5.45
"868","2018-04-18",5.4
"869","2018-04-19",5.3
"870","2018-04-20",5.05
"871","2018-04-23",5.125
"872","2018-04-24",4.8
"873","2018-04-25",5
"874","2018-04-26",5.25
"875","2018-04-27",5.85
"876","2018-04-30",6.1
"877","2018-05-01",6.2
"878","2018-05-02",6.05
"879","2018-05-03",6.1
"880","2018-05-04",6.05
"881","2018-05-07",5.95
"882","2018-05-08",6.05
"883","2018-05-09",5.95
"884","2018-05-10",5.9
"885","2018-05-11",5.85
"886","2018-05-14",6
"887","2018-05-15",6.65
"888","2018-05-16",6.35
"889","2018-05-17",6.45
"890","2018-05-18",6.15
"891","2018-05-21",6
"892","2018-05-22",5.55
"893","2018-05-23",5.6
"894","2018-05-24",5.5
"895","2018-05-25",5.5
"896","2018-05-29",5.55
"897","2018-05-30",5.55
"898","2018-05-31",5.6
"899","2018-06-01",5.7
"900","2018-06-04",6.2
"901","2018-06-05",5.8
"902","2018-06-06",6.45
"903","2018-06-07",6.25
"904","2018-06-08",6.5
"905","2018-06-11",6.9
"906","2018-06-12",8
"907","2018-06-13",8.3
"908","2018-06-14",8.05
"909","2018-06-15",8.35
"910","2018-06-18",8.25
"911","2018-06-19",7.9
"912","2018-06-20",8.5
"913","2018-06-21",7.85
"914","2018-06-22",7.7
"915","2018-06-25",8
"916","2018-06-26",7.85
"917","2018-06-27",7.9
"918","2018-06-28",8.65
"919","2018-06-29",9.2
"920","2018-07-02",9.6
"921","2018-07-03",9.5
"922","2018-07-05",9.8
"923","2018-07-06",10.05
"924","2018-07-09",9.6
"925","2018-07-10",9.55
"926","2018-07-11",9
"927","2018-07-12",9.65
"928","2018-07-13",10.55
"929","2018-07-16",10.1
"930","2018-07-17",10.1
"931","2018-07-18",10.05
"932","2018-07-19",10.25
"933","2018-07-20",10.1
"934","2018-07-23",10.2
"935","2018-07-24",9.7
"936","2018-07-25",9.6
"937","2018-07-26",9.65
"938","2018-07-27",9.15
"939","2018-07-30",9.2
"940","2018-07-31",9.95
"941","2018-08-01",10.2
"942","2018-08-02",10.1
"943","2018-08-03",9.75
"944","2018-08-06",9.5
"945","2018-08-07",9.95
"946","2018-08-08",11
"947","2018-08-09",12.1
"948","2018-08-10",11.75
"949","2018-08-13",11.65
"950","2018-08-14",11.4
"951","2018-08-15",11.7
"952","2018-08-16",11.8
"953","2018-08-17",11.45
"954","2018-08-20",11.9
"955","2018-08-21",12.2
"956","2018-08-22",12.1
"957","2018-08-23",11.85
"958","2018-08-24",11.85
"959","2018-08-27",12.25
"960","2018-08-28",12.1
"961","2018-08-29",12.25
"962","2018-08-30",13.15
"963","2018-08-31",13.25
"964","2018-09-04",13.2
"965","2018-09-05",13.45
"966","2018-09-06",13.15
"967","2018-09-07",14.25
"968","2018-09-10",14.7
"969","2018-09-11",14.9
"970","2018-09-12",14.25
"971","2018-09-13",13.95
"972","2018-09-14",14.05
"973","2018-09-17",13.75
"974","2018-09-18",13.7
"975","2018-09-19",13.35
"976","2018-09-20",13.3
"977","2018-09-21",13.1
"978","2018-09-24",13.5
"979","2018-09-25",13.25
"980","2018-09-26",13.3
"981","2018-09-27",13.1
"982","2018-09-28",13.2
"983","2018-10-01",12.34
"984","2018-10-02",12.62
"985","2018-10-03",12.33
"986","2018-10-04",12.02
"987","2018-10-05",11.53
"988","2018-10-08",10.93
"989","2018-10-09",10.66
"990","2018-10-10",10.01
"991","2018-10-11",10.17
"992","2018-10-12",10.48
"993","2018-10-15",10.26
"994","2018-10-16",11.13
"995","2018-10-17",10.84
"996","2018-10-18",10.75
"997","2018-10-19",10.51
"998","2018-10-22",10.31
"999","2018-10-23",10.53
"1000","2018-10-24",10.27
"1001","2018-10-25",10.62
"1002","2018-10-26",10.66
"1003","2018-10-29",10.55
