"","date","STN"
"518","2009-01-22",10.73
"519","2009-01-23",10.935
"520","2009-01-26",10.925
"521","2009-01-27",11.45
"522","2009-01-28",11.135
"523","2009-01-29",11.205
"524","2009-01-30",10.865
"525","2009-02-02",10.565
"526","2009-02-03",11.05
"527","2009-02-04",10.99
"528","2009-02-05",11.225
"529","2009-02-06",11.85
"530","2009-02-09",11.71
"531","2009-02-10",11.115
"532","2009-02-11",11.2
"533","2009-02-12",11.16
"534","2009-02-13",11.34
"535","2009-02-17",10.47
"536","2009-02-18",10.41
"537","2009-02-19",10.22
"538","2009-02-20",9.59
"539","2009-02-23",9.16
"540","2009-02-24",10.005
"541","2009-02-25",9.79
"542","2009-02-26",9.26
"543","2009-02-27",8.05
"544","2009-03-02",7.765
"545","2009-03-03",7.715
"546","2009-03-04",8.27
"547","2009-03-05",7.905
"548","2009-03-06",7.55
"549","2009-03-09",7.255
"550","2009-03-10",8.125
"551","2009-03-11",8.34
"552","2009-03-12",8.465
"553","2009-03-13",8.85
"554","2009-03-16",8.4
"555","2009-03-17",8.395
"556","2009-03-18",8.76
"557","2009-03-19",8.805
"558","2009-03-20",8.595
"559","2009-03-23",8.935
"560","2009-03-24",9.485
"561","2009-03-25",9.34
"562","2009-03-26",9.54
"563","2009-03-27",9.21
"564","2009-03-30",9.215
"565","2009-03-31",9.1
"566","2009-04-01",9.29
"567","2009-04-02",9.705
"568","2009-04-03",10.22
"569","2009-04-06",9.845
"570","2009-04-07",9.455
"571","2009-04-08",9.295
"572","2009-04-09",9.95
"573","2009-04-13",10.5
"574","2009-04-14",10.22
"575","2009-04-15",10.535
"576","2009-04-16",10.9
"577","2009-04-17",10.805
"578","2009-04-20",10.22
"579","2009-04-21",9.97
"580","2009-04-22",10.125
"581","2009-04-23",10.745
"582","2009-04-24",11.125
"583","2009-04-27",10.755
"584","2009-04-28",10.56
"585","2009-04-29",10.845
"586","2009-04-30",11.06
"587","2009-05-01",11.165
"588","2009-05-04",11.32
"589","2009-05-05",11.275
"590","2009-05-06",11.325
"591","2009-05-07",11.32
"592","2009-05-08",11.55
"593","2009-05-11",11.425
"594","2009-05-12",11.435
"595","2009-05-13",11.17
"596","2009-05-14",11.45
"597","2009-05-15",11.5
"598","2009-05-18",11.56
"599","2009-05-19",12.2
"600","2009-05-20",12.67
"601","2009-05-21",12.35
"602","2009-05-22",12.585
"603","2009-05-26",12.645
"604","2009-05-27",12.545
"605","2009-05-28",12.645
"606","2009-05-29",13.03
"607","2009-06-01",13.75
"608","2009-06-02",13.38
"609","2009-06-03",12.75
"610","2009-06-04",12.965
"611","2009-06-05",12.625
"612","2009-06-08",12.705
"613","2009-06-09",12.805
"614","2009-06-10",13.09
"615","2009-06-11",13.11
"616","2009-06-12",12.97
"617","2009-06-15",12.565
"618","2009-06-16",12.29
"619","2009-06-17",12.59
"620","2009-06-18",12.325
"621","2009-06-19",12.5
"622","2009-06-22",11.55
"623","2009-06-23",11.61
"624","2009-06-24",12.12
"625","2009-06-25",12.16
"626","2009-06-26",12.115
"627","2009-06-29",12.075
"628","2009-06-30",12.015
"629","2009-07-01",12.355
"630","2009-07-02",12.08
"631","2009-07-06",11.75
"632","2009-07-07",11.155
"633","2009-07-08",10.715
"634","2009-07-09",11.305
"635","2009-07-10",11.44
"636","2009-07-13",11.56
"637","2009-07-14",11.63
"638","2009-07-15",11.975
"639","2009-07-16",11.825
"640","2009-07-17",11.995
"641","2009-07-20",12.265
"642","2009-07-21",12.255
"643","2009-07-22",12.23
"644","2009-07-23",12.22
"645","2009-07-24",12.215
"646","2009-07-27",11.85
"647","2009-07-28",11.68
"648","2009-07-29",11.99
"649","2009-07-30",12.42
"650","2009-07-31",12.655
"651","2009-08-03",12.425
"652","2009-08-04",12.74
"653","2009-08-05",13.105
"654","2009-08-06",12.7
"655","2009-08-07",13.6
"656","2009-08-10",13.04
"657","2009-08-11",13.07
"658","2009-08-12",13.485
"659","2009-08-13",13.35
"660","2009-08-14",13
"661","2009-08-17",12.85
"662","2009-08-18",12.97
"663","2009-08-19",13.05
"664","2009-08-20",13.125
"665","2009-08-21",13.22
"666","2009-08-24",13.125
"667","2009-08-25",12.845
"668","2009-08-26",13.015
"669","2009-08-27",13.205
"670","2009-08-28",12.955
"671","2009-08-31",12.895
"672","2009-09-01",12.575
"673","2009-09-02",12.495
"674","2009-09-03",12.56
"675","2009-09-04",13.085
"676","2009-09-08",13.1
"677","2009-09-09",12.965
"678","2009-09-10",13.25
"679","2009-09-11",13.275
"680","2009-09-14",13.19
"681","2009-09-15",13.3
"682","2009-09-16",13.38
"683","2009-09-17",12.96
"684","2009-09-18",13.15
"685","2009-09-21",12.965
"686","2009-09-22",13.15
"687","2009-09-23",12.95
"688","2009-09-24",12.38
"689","2009-09-25",12.315
"690","2009-09-28",12.73
"691","2009-09-29",13.085
"692","2009-09-30",12.54
"693","2009-10-01",12.245
"694","2009-10-02",12.3
"695","2009-10-05",12.45
"696","2009-10-06",12.51
"697","2009-10-07",12.425
"698","2009-10-08",12.57
"699","2009-10-09",12.825
"700","2009-10-12",12.775
"701","2009-10-13",12.575
"702","2009-10-14",12.59
"703","2009-10-15",12.765
"704","2009-10-16",12.565
"705","2009-10-19",12.635
"706","2009-10-20",12.605
"707","2009-10-21",12.625
"708","2009-10-22",12.7
"709","2009-10-23",12.615
"710","2009-10-26",12.465
"711","2009-10-27",12.505
"712","2009-10-28",12.215
"713","2009-10-29",12.42
"714","2009-10-30",12.1
"715","2009-11-02",12.2
"716","2009-11-03",12.45
"717","2009-11-04",12.605
"718","2009-11-05",12.465
"719","2009-11-06",12.445
"720","2009-11-09",12.95
"721","2009-11-10",12.805
"722","2009-11-11",12.8
"723","2009-11-12",12.535
"724","2009-11-13",12.62
"725","2009-11-16",12.89
"726","2009-11-17",12.535
"727","2009-11-18",12.615
"728","2009-11-19",12.365
"729","2009-11-20",12.16
"730","2009-11-23",12.39
"731","2009-11-24",12.275
"732","2009-11-25",12.64
"733","2009-11-27",12.365
"734","2009-11-30",12.635
"735","2009-12-01",12.96
"736","2009-12-02",13.545
"737","2009-12-03",13.445
"738","2009-12-04",13.31
"739","2009-12-07",13.555
"740","2009-12-08",13.655
"741","2009-12-09",13.875
"742","2009-12-10",13.85
"743","2009-12-11",13.93
"744","2009-12-14",14.035
"745","2009-12-15",14.005
"746","2009-12-16",14.035
"747","2009-12-17",13.73
"748","2009-12-18",13.68
"749","2009-12-21",14.03
"750","2009-12-22",14.14
"751","2009-12-23",14.68
"752","2009-12-24",14.62
"753","2009-12-28",14.545
"754","2009-12-29",14.565
"755","2009-12-30",14.115
"756","2009-12-31",14.42
"757","2010-01-04",14.305
"758","2010-01-05",14.09
"759","2010-01-06",14.575
"760","2010-01-07",14.415
"761","2010-01-08",14.385
"762","2010-01-11",14.22
"763","2010-01-12",14.25
"764","2010-01-13",14.285
"765","2010-01-14",14.345
"766","2010-01-15",14.33
"767","2010-01-19",14.14
"768","2010-01-20",13.54
"769","2010-01-21",13.535
"770","2010-01-22",13.295
"771","2010-01-25",13.195
"772","2010-01-26",13.1
"773","2010-01-27",13.015
"774","2010-01-28",12.83
"775","2010-01-29",12.585
"776","2010-02-01",12.915
"777","2010-02-02",13.52
"778","2010-02-03",13.28
"779","2010-02-04",12.555
"780","2010-02-05",12.665
"781","2010-02-08",12.67
"782","2010-02-09",12.88
"783","2010-02-10",13.055
"784","2010-02-11",12.965
"785","2010-02-12",13.245
"786","2010-02-16",13.12
"787","2010-02-17",13.105
"788","2010-02-18",12.95
"789","2010-02-19",12.875
"790","2010-02-22",12.695
"791","2010-02-23",12.57
"792","2010-02-24",12.65
"793","2010-02-25",12.395
"794","2010-02-26",12.845
"795","2010-03-01",12.855
"796","2010-03-02",12.715
"797","2010-03-03",12.755
"798","2010-03-04",12.865
"799","2010-03-05",12.82
"800","2010-03-08",12.775
"801","2010-03-09",12.795
"802","2010-03-10",13.075
"803","2010-03-11",13.225
"804","2010-03-12",13.285
"805","2010-03-15",13.23
"806","2010-03-16",13.175
"807","2010-03-17",13.255
"808","2010-03-18",13.19
"809","2010-03-19",12.88
"810","2010-03-22",12.63
"811","2010-03-23",12.78
"812","2010-03-24",12.64
"813","2010-03-25",12.78
"814","2010-03-26",12.33
"815","2010-03-29",12.625
"816","2010-03-30",12.83
"817","2010-03-31",13.04
"818","2010-04-01",13.215
"819","2010-04-05",13.315
"820","2010-04-06",13.36
"821","2010-04-07",13.325
"822","2010-04-08",13.41
"823","2010-04-09",13.31
"824","2010-04-12",13.415
"825","2010-04-13",13.25
"826","2010-04-14",13.47
"827","2010-04-15",13.54
"828","2010-04-16",13.18
"829","2010-04-19",13.01
"830","2010-04-20",13.27
"831","2010-04-21",13.345
"832","2010-04-22",13.16
"833","2010-04-23",13.11
"834","2010-04-26",13.18
"835","2010-04-27",12.925
"836","2010-04-28",12.85
"837","2010-04-29",12.755
"838","2010-04-30",12.75
"839","2010-05-03",12.785
"840","2010-05-04",12.345
"841","2010-05-05",12.395
"842","2010-05-06",12.09
"843","2010-05-07",11.86
"844","2010-05-10",12.67
"845","2010-05-11",12.615
"846","2010-05-12",12.96
"847","2010-05-13",12.91
"848","2010-05-14",12.655
"849","2010-05-17",12.395
"850","2010-05-18",12.195
"851","2010-05-19",12.08
"852","2010-05-20",11.65
"853","2010-05-21",11.91
"854","2010-05-24",11.925
"855","2010-05-25",12.1
"856","2010-05-26",12.39
"857","2010-05-27",12.64
"858","2010-05-28",12.345
"859","2010-06-01",12.145
"860","2010-06-02",12.3
"861","2010-06-03",12.145
"862","2010-06-04",11.895
"863","2010-06-07",11.9
"864","2010-06-08",11.895
"865","2010-06-09",12.03
"866","2010-06-10",12.29
"867","2010-06-11",12.35
"868","2010-06-14",12.51
"869","2010-06-15",12.545
"870","2010-06-16",12.37
"871","2010-06-17",12.26
"872","2010-06-18",12.21
"873","2010-06-21",12.29
"874","2010-06-22",12
"875","2010-06-23",12.005
"876","2010-06-24",11.685
"877","2010-06-25",11.675
"878","2010-06-28",11.61
"879","2010-06-29",10.855
"880","2010-06-30",11.065
"881","2010-07-01",10.89
"882","2010-07-02",11.3
"883","2010-07-06",11.355
"884","2010-07-07",11.51
"885","2010-07-08",11.265
"886","2010-07-09",11.415
"887","2010-07-12",11.41
"888","2010-07-13",11.46
"889","2010-07-14",11.365
"890","2010-07-15",11.52
"891","2010-07-16",11.25
"892","2010-07-19",11.305
"893","2010-07-20",11.77
"894","2010-07-21",11.77
"895","2010-07-22",11.97
"896","2010-07-23",12.06
"897","2010-07-26",12.06
"898","2010-07-27",12.04
"899","2010-07-28",11.86
"900","2010-07-29",11.785
"901","2010-07-30",11.795
"902","2010-08-02",11.79
"903","2010-08-03",12.175
"904","2010-08-04",12.225
"905","2010-08-05",12.245
"906","2010-08-06",12.26
"907","2010-08-09",12.48
"908","2010-08-10",12.17
"909","2010-08-11",11.89
"910","2010-08-12",12.2
"911","2010-08-13",12.31
"912","2010-08-16",12.095
"913","2010-08-17",12.2
"914","2010-08-18",12.275
"915","2010-08-19",12.075
"916","2010-08-20",11.985
"917","2010-08-23",11.845
"918","2010-08-24",11.825
"919","2010-08-25",11.86
"920","2010-08-26",11.895
"921","2010-08-27",12.155
"922","2010-08-30",12.15
"923","2010-08-31",12
"924","2010-09-01",12.665
"925","2010-09-02",12.4
"926","2010-09-03",12.575
"927","2010-09-07",12.505
"928","2010-09-08",12.49
"929","2010-09-09",13
"930","2010-09-10",12.965
"931","2010-09-13",12.94
"932","2010-09-14",13.29
"933","2010-09-15",13.29
"934","2010-09-16",13.245
"935","2010-09-17",13.19
"936","2010-09-20",13.295
"937","2010-09-21",13.395
"938","2010-09-22",13.375
"939","2010-09-23",13.265
"940","2010-09-24",13.58
"941","2010-09-27",13.48
"942","2010-09-28",13.765
"943","2010-09-29",13.605
"944","2010-09-30",13.205
"945","2010-10-01",13.49
"946","2010-10-04",13.445
"947","2010-10-05",13.58
"948","2010-10-06",13.755
"949","2010-10-07",13.745
"950","2010-10-08",13.845
"951","2010-10-11",13.845
"952","2010-10-12",13.96
"953","2010-10-13",14.335
"954","2010-10-14",14.03
"955","2010-10-15",13.85
"956","2010-10-18",14.06
"957","2010-10-19",13.675
"958","2010-10-20",14.045
"959","2010-10-21",13.72
"960","2010-10-22",13.905
"961","2010-10-25",13.92
"962","2010-10-26",13.99
"963","2010-10-27",13.655
"964","2010-10-28",13.73
"965","2010-10-29",13.755
"966","2010-11-01",13.95
"967","2010-11-02",14.185
"968","2010-11-03",13.95
"969","2010-11-04",13.92
"970","2010-11-05",13.92
"971","2010-11-08",13.665
"972","2010-11-09",13.585
"973","2010-11-10",13.86
"974","2010-11-11",13.41
"975","2010-11-12",13.225
"976","2010-11-15",13.26
"977","2010-11-16",13.1
"978","2010-11-17",13.045
"979","2010-11-18",13.255
"980","2010-11-19",13.365
"981","2010-11-22",13.25
"982","2010-11-23",13.225
"983","2010-11-24",13.475
"984","2010-11-26",13.34
"985","2010-11-29",13.17
"986","2010-11-30",13.05
"987","2010-12-01",13.305
"988","2010-12-02",13.49
"989","2010-12-03",13.405
"990","2010-12-06",13.455
"991","2010-12-07",13.535
"992","2010-12-08",13.62
"993","2010-12-09",13.535
