"","date","DOOR"
"398","2011-02-18",37.5
"399","2011-02-22",38
"400","2011-02-23",38
"401","2011-02-24",38.25
"402","2011-02-25",38.25
"403","2011-02-28",38.25
"404","2011-03-01",38.25
"405","2011-03-02",38.25
"406","2011-03-03",38.25
"407","2011-03-04",38.25
"408","2011-03-07",38.25
"409","2011-03-08",38.25
"410","2011-03-09",38.25
"411","2011-03-10",38.25
"412","2011-03-11",38.25
"413","2011-03-14",38.25
"414","2011-03-15",38.25
"415","2011-03-16",38.25
"416","2011-03-17",38.25
"417","2011-03-18",38.25
"418","2011-03-21",38.25
"419","2011-03-22",38.25
"420","2011-03-23",38.25
"421","2011-03-24",38.25
"422","2011-03-25",38.25
"423","2011-03-28",38.25
"424","2011-03-29",38.25
"425","2011-03-30",38.25
"426","2011-03-31",38.25
"427","2011-04-01",38.25
"428","2011-04-04",38.25
"429","2011-04-05",38.25
"430","2011-04-06",38.25
"431","2011-04-07",40.5
"432","2011-04-08",40.5
"433","2011-04-11",40.5
"434","2011-04-12",40.75
"435","2011-04-13",40.75
"436","2011-04-14",40.75
"437","2011-04-15",40.75
"438","2011-04-18",40.75
"439","2011-04-19",40.75
"440","2011-04-20",40.75
"441","2011-04-21",40.75
"442","2011-04-25",40.75
"443","2011-04-26",40.75
"444","2011-04-27",40.75
"445","2011-04-28",40.75
"446","2011-04-29",40.75
"447","2011-05-02",40.75
"448","2011-05-03",40.75
"449","2011-05-04",40.75
"450","2011-05-05",40.75
"451","2011-05-06",40.75
"452","2011-05-09",40.75
"453","2011-05-10",41
"454","2011-05-11",41
"455","2011-05-12",41
"456","2011-05-13",41
"457","2011-05-16",41
"458","2011-05-17",41
"459","2011-05-18",41
"460","2011-05-19",41
"461","2011-05-20",41
"462","2011-05-23",41
"463","2011-05-24",41
"464","2011-05-25",41
"465","2011-05-26",41
"466","2011-05-27",41
"467","2011-05-31",41
"468","2011-06-01",41
"469","2011-06-02",41
"470","2011-06-03",41
"471","2011-06-06",41
"472","2011-06-07",41
"473","2011-06-08",41
"474","2011-06-09",41
"475","2011-06-10",41
"476","2011-06-13",41
"477","2011-06-14",41
"478","2011-06-15",41
"479","2011-06-16",41
"480","2011-06-17",41
"481","2011-06-20",41
"482","2011-06-21",41
"483","2011-06-22",41
"484","2011-06-23",41
"485","2011-06-24",41
"486","2011-06-27",41
"487","2011-06-28",41
"488","2011-06-29",41
"489","2011-06-30",41
"490","2011-07-01",41
"491","2011-07-05",41
"492","2011-07-06",41
"493","2011-07-07",41
"494","2011-07-08",41
"495","2011-07-11",41
"496","2011-07-12",41
"497","2011-07-13",41
"498","2011-07-14",41
"499","2011-07-15",41
"500","2011-07-18",41
"501","2011-07-19",41
"502","2011-07-20",41
"503","2011-07-21",41
"504","2011-07-22",41
"505","2011-07-25",41
"506","2011-07-26",41
"507","2011-07-27",41
"508","2011-07-28",41
"509","2011-07-29",41
"510","2011-08-01",41
"511","2011-08-02",41
"512","2011-08-03",41
"513","2011-08-04",41
"514","2011-08-05",41
"515","2011-08-08",41
"516","2011-08-09",41
"517","2011-08-10",41
"518","2011-08-11",41
"519","2011-08-12",41
"520","2011-08-15",41
"521","2011-08-16",41
"522","2011-08-17",41
"523","2011-08-18",41
"524","2011-08-19",41
"525","2011-08-22",28.5
"526","2011-08-23",28.5
"527","2011-08-24",28.5
"528","2011-08-25",28.5
"529","2011-08-26",28.5
"530","2011-08-29",28.5
"531","2011-08-30",28.5
"532","2011-08-31",28.5
"533","2011-09-01",28.5
"534","2011-09-02",28.5
"535","2011-09-06",28.5
"536","2011-09-07",28.5
"537","2011-09-08",28.5
"538","2011-09-09",28.5
"539","2011-09-12",28.5
"540","2011-09-13",28.5
"541","2011-09-14",28.5
"542","2011-09-15",28.5
"543","2011-09-16",28.5
"544","2011-09-19",28.5
"545","2011-09-20",28.5
"546","2011-09-21",28.5
"547","2011-09-22",28.5
"548","2011-09-23",28.5
"549","2011-09-26",28.5
"550","2011-09-27",28.5
"551","2011-09-28",28.5
"552","2011-09-29",28.5
"553","2011-09-30",28.5
"554","2011-10-03",28.5
"555","2011-10-04",28.5
"556","2011-10-05",28.5
"557","2011-10-06",28.5
"558","2011-10-07",28.5
"559","2011-10-10",28.5
"560","2011-10-11",28.5
"561","2011-10-12",28.5
"562","2011-10-13",28.5
"563","2011-10-14",28.5
"564","2011-10-17",28.5
"565","2011-10-18",28.5
"566","2011-10-19",28.5
"567","2011-10-20",28.5
"568","2011-10-21",28.5
"569","2011-10-24",28.5
"570","2011-10-25",28.5
"571","2011-10-26",28.5
"572","2011-10-27",28.5
"573","2011-10-28",28.5
"574","2011-10-31",28.5
"575","2011-11-01",28.5
"576","2011-11-02",28.5
"577","2011-11-03",28.5
"578","2011-11-04",28.5
"579","2011-11-07",28.5
"580","2011-11-08",28.5
"581","2011-11-09",28.5
"582","2011-11-10",28.5
"583","2011-11-11",28.5
"584","2011-11-14",23
"585","2011-11-15",24
"586","2011-11-16",24.25
"587","2011-11-17",24.25
"588","2011-11-18",24.25
"589","2011-11-21",24.25
"590","2011-11-22",24.25
"591","2011-11-23",24.25
"592","2011-11-25",24.25
"593","2011-11-28",24.25
"594","2011-11-29",24.75
"595","2011-11-30",24.75
"596","2011-12-01",24.75
"597","2011-12-02",24.75
"598","2011-12-05",24.75
"599","2011-12-06",24.75
"600","2011-12-07",24.75
"601","2011-12-08",24.75
"602","2011-12-09",24.75
"603","2011-12-12",24.5
"604","2011-12-13",24.5
"605","2011-12-14",24
"606","2011-12-15",24
"607","2011-12-16",24
"608","2011-12-19",24
"609","2011-12-20",24
"610","2011-12-21",24
"611","2011-12-22",24
"612","2011-12-23",24
"613","2011-12-27",24
"614","2011-12-28",24
"615","2011-12-29",24
"616","2011-12-30",24
"617","2012-01-03",24
"618","2012-01-04",24
"619","2012-01-05",24
"620","2012-01-06",24
"621","2012-01-09",24
"622","2012-01-10",25.25
"623","2012-01-11",25.25
"624","2012-01-12",25.200001
"625","2012-01-13",25.200001
"626","2012-01-17",25.5
"627","2012-01-18",25.5
"628","2012-01-19",25.5
"629","2012-01-20",25.5
"630","2012-01-23",25.5
"631","2012-01-24",25.5
"632","2012-01-25",25.5
"633","2012-01-26",26
"634","2012-01-27",26
"635","2012-01-30",26
"636","2012-01-31",26.75
"637","2012-02-01",26.75
"638","2012-02-02",26.75
"639","2012-02-03",26.75
"640","2012-02-06",26.75
"641","2012-02-07",26.75
"642","2012-02-08",26.75
"643","2012-02-09",26.75
"644","2012-02-10",26.75
"645","2012-02-13",26.75
"646","2012-02-14",26.1
"647","2012-02-15",26.1
"648","2012-02-16",26.1
"649","2012-02-17",26.1
"650","2012-02-21",26.1
"651","2012-02-22",26.1
"652","2012-02-23",26.75
"653","2012-02-24",26.75
"654","2012-02-27",26.75
"655","2012-02-28",26.75
"656","2012-02-29",26.75
"657","2012-03-01",26.75
"658","2012-03-02",27.25
"659","2012-03-05",27.25
"660","2012-03-06",27.25
"661","2012-03-07",27.25
"662","2012-03-08",27.25
"663","2012-03-09",27.25
"664","2012-03-12",27.25
"665","2012-03-13",27.25
"666","2012-03-14",28.15
"667","2012-03-15",28.15
"668","2012-03-16",28.15
"669","2012-03-19",28.15
"670","2012-03-20",28.15
"671","2012-03-21",28.15
"672","2012-03-22",29.5
"673","2012-03-23",29.5
"674","2012-03-26",28.5
"675","2012-03-27",28.5
"676","2012-03-28",28.5
"677","2012-03-29",28.5
"678","2012-03-30",28.5
"679","2012-04-02",28.5
"680","2012-04-03",28.5
"681","2012-04-04",28.5
"682","2012-04-05",28.5
"683","2012-04-09",28.5
"684","2012-04-10",28.5
"685","2012-04-11",28.5
"686","2012-04-12",29.25
"687","2012-04-13",29.25
"688","2012-04-16",29.75
"689","2012-04-17",29.1
"690","2012-04-18",29.1
"691","2012-04-19",29.1
"692","2012-04-20",29.1
"693","2012-04-23",29.1
"694","2012-04-24",29.1
"695","2012-04-25",29.1
"696","2012-04-26",29.1
"697","2012-04-27",29.1
"698","2012-04-30",29.1
"699","2012-05-01",29.1
"700","2012-05-02",29.1
"701","2012-05-03",29.1
"702","2012-05-04",29.1
"703","2012-05-07",29.1
"704","2012-05-08",29.1
"705","2012-05-09",29.1
"706","2012-05-10",29.1
"707","2012-05-11",29.1
"708","2012-05-14",29.1
"709","2012-05-15",29.1
"710","2012-05-16",29.1
"711","2012-05-17",28.75
"712","2012-05-18",28.75
"713","2012-05-21",28.75
"714","2012-05-22",28.75
"715","2012-05-23",28.75
"716","2012-05-24",28.75
"717","2012-05-25",28.75
"718","2012-05-29",28.75
"719","2012-05-30",28.4
"720","2012-05-31",27.5
"721","2012-06-01",27.5
"722","2012-06-04",27.5
"723","2012-06-05",27.5
"724","2012-06-06",27.5
"725","2012-06-07",27.5
"726","2012-06-08",27.5
"727","2012-06-11",27.5
"728","2012-06-12",27.5
"729","2012-06-13",27.5
"730","2012-06-14",27.5
"731","2012-06-15",27.5
"732","2012-06-18",27.5
"733","2012-06-19",27.5
"734","2012-06-20",27.5
"735","2012-06-21",27.5
"736","2012-06-22",27.5
"737","2012-06-25",27.5
"738","2012-06-26",27.5
"739","2012-06-27",27.5
"740","2012-06-28",27.5
"741","2012-06-29",28.5
"742","2012-07-02",28.5
"743","2012-07-03",28.5
"744","2012-07-05",28.5
"745","2012-07-06",28.5
"746","2012-07-09",28.5
"747","2012-07-10",28.5
"748","2012-07-11",28.25
"749","2012-07-12",28.200001
"750","2012-07-13",28.200001
"751","2012-07-16",28.450001
"752","2012-07-17",28.450001
"753","2012-07-18",28.450001
"754","2012-07-19",28.450001
"755","2012-07-20",28.629999
"756","2012-07-23",28.629999
"757","2012-07-24",28.629999
"758","2012-07-25",28.629999
"759","2012-07-26",28.629999
"760","2012-07-27",28.629999
"761","2012-07-30",28.629999
"762","2012-07-31",28.629999
"763","2012-08-01",28.629999
"764","2012-08-02",29.5
"765","2012-08-03",29.35
"766","2012-08-06",29.35
"767","2012-08-07",29.35
"768","2012-08-08",29.35
"769","2012-08-09",29.35
"770","2012-08-10",29.35
"771","2012-08-13",29.35
"772","2012-08-14",25
"773","2012-08-15",25
"774","2012-08-16",29.1
"775","2012-08-17",29.1
"776","2012-08-20",29.1
"777","2012-08-21",29.1
"778","2012-08-22",29.1
"779","2012-08-23",29.1
"780","2012-08-24",29.75
"781","2012-08-27",29.65
"782","2012-08-28",29.5
"783","2012-08-29",30.25
"784","2012-08-30",30.5
"785","2012-08-31",29.75
"786","2012-09-04",29.75
"787","2012-09-05",31
"788","2012-09-06",31
"789","2012-09-07",31.75
"790","2012-09-10",31.75
"791","2012-09-11",31.75
"792","2012-09-12",31.75
"793","2012-09-13",31.75
"794","2012-09-14",33.75
"795","2012-09-17",33.75
"796","2012-09-18",33.75
"797","2012-09-19",33.75
"798","2012-09-20",35.25
"799","2012-09-21",35.25
"800","2012-09-24",35.25
"801","2012-09-25",35.25
"802","2012-09-26",35.25
"803","2012-09-27",35.25
"804","2012-09-28",35
"805","2012-10-01",35
"806","2012-10-02",35
"807","2012-10-03",35.25
"808","2012-10-04",35.25
"809","2012-10-05",35.25
"810","2012-10-08",35.25
"811","2012-10-09",35.25
"812","2012-10-10",35.380001
"813","2012-10-11",35.380001
"814","2012-10-12",35
"815","2012-10-15",36.25
"816","2012-10-16",36.25
"817","2012-10-17",36.25
"818","2012-10-18",36.25
"819","2012-10-19",36.25
"820","2012-10-22",36.25
"821","2012-10-23",36.5
"822","2012-10-24",36.5
"823","2012-10-25",36.5
"824","2012-10-26",36.5
"825","2012-10-31",36.5
"826","2012-11-01",36.5
"827","2012-11-02",36.5
"828","2012-11-05",36.5
"829","2012-11-06",36
"830","2012-11-07",36
"831","2012-11-08",36
"832","2012-11-09",36
"833","2012-11-12",36
"834","2012-11-13",36
"835","2012-11-14",34
"836","2012-11-15",34
"837","2012-11-16",32
"838","2012-11-19",32
"839","2012-11-20",32
"840","2012-11-21",31.75
"841","2012-11-23",31.75
"842","2012-11-26",31.5
"843","2012-11-27",31.5
"844","2012-11-28",31.5
"845","2012-11-29",31.5
"846","2012-11-30",36
"847","2012-12-03",36
"848","2012-12-04",36
"849","2012-12-05",36
"850","2012-12-06",36
"851","2012-12-07",35.5
"852","2012-12-10",33
"853","2012-12-11",32.5
"854","2012-12-12",31.549999
"855","2012-12-13",31.549999
"856","2012-12-14",31.549999
"857","2012-12-17",31.75
"858","2012-12-18",31.75
"859","2012-12-19",33.630001
"860","2012-12-20",32
"861","2012-12-21",32.5
"862","2012-12-24",32.5
"863","2012-12-26",32.5
"864","2012-12-27",32.5
"865","2012-12-28",32.5
"866","2012-12-31",33
"867","2013-01-02",33
"868","2013-01-03",33
"869","2013-01-04",33
"870","2013-01-07",33
"871","2013-01-08",33
"872","2013-01-09",33
"873","2013-01-10",35
"874","2013-01-11",36
"875","2013-01-14",36
"876","2013-01-15",36
"877","2013-01-16",36
"878","2013-01-17",34
"879","2013-01-18",36
"880","2013-01-22",36
"881","2013-01-23",37
"882","2013-01-24",36.5
"883","2013-01-25",36.5
"884","2013-01-28",36.5
"885","2013-01-29",40
"886","2013-01-30",40.880001
"887","2013-01-31",41
"888","2013-02-01",41
"889","2013-02-04",40.75
"890","2013-02-05",40.75
"891","2013-02-06",40
"892","2013-02-07",40
"893","2013-02-08",40.880001
"894","2013-02-11",40
"895","2013-02-12",40.630001
"896","2013-02-13",40.75
"897","2013-02-14",40.75
"898","2013-02-15",41.75
"899","2013-02-19",41.75
"900","2013-02-20",41
"901","2013-02-21",41
"902","2013-02-22",40.75
"903","2013-02-25",40.75
"904","2013-02-26",40.75
"905","2013-02-27",40.880001
"906","2013-02-28",44.380001
"907","2013-03-01",44.130001
"908","2013-03-04",43
"909","2013-03-05",42.5
"910","2013-03-06",44
"911","2013-03-07",44.25
"912","2013-03-08",44
"913","2013-03-11",44
"914","2013-03-12",44
"915","2013-03-13",43.27
"916","2013-03-14",44
"917","2013-03-15",44.25
"918","2013-03-18",43
"919","2013-03-19",43.099998
"920","2013-03-20",43.720001
"921","2013-03-21",44.099998
"922","2013-03-22",44
"923","2013-03-25",45
"924","2013-03-26",44.880001
"925","2013-03-27",45
"926","2013-03-28",44.75
"927","2013-04-01",44.75
"928","2013-04-02",45.150002
"929","2013-04-03",45.150002
"930","2013-04-04",45.099998
"931","2013-04-05",45.099998
"932","2013-04-08",45.099998
"933","2013-04-09",45.599998
"934","2013-04-10",45.599998
"935","2013-04-11",45.599998
"936","2013-04-12",45.630001
"937","2013-04-15",45.630001
"938","2013-04-16",45.630001
"939","2013-04-17",45.630001
"940","2013-04-18",45.619999
"941","2013-04-19",45.619999
"942","2013-04-22",45.619999
"943","2013-04-23",46
"944","2013-04-24",46.599998
"945","2013-04-25",46.380001
"946","2013-04-26",46.630001
"947","2013-04-29",46.5
"948","2013-04-30",46.5
"949","2013-05-01",46.5
"950","2013-05-02",46.799999
"951","2013-05-03",46.799999
"952","2013-05-06",46.799999
"953","2013-05-07",46.849998
"954","2013-05-08",47
"955","2013-05-09",47.130001
"956","2013-05-10",47
"957","2013-05-13",47.25
"958","2013-05-14",47.130001
"959","2013-05-15",47
"960","2013-05-16",47.400002
"961","2013-05-17",47.5
"962","2013-05-20",48
"963","2013-05-21",48
"964","2013-05-22",48.5
"965","2013-05-23",49
"966","2013-05-24",49
"967","2013-05-28",49.299999
"968","2013-05-29",49.5
"969","2013-05-30",51
"970","2013-05-31",54.150002
"971","2013-06-03",58
"972","2013-06-04",53.259998
"973","2013-06-05",53.5
"974","2013-06-06",57.5
"975","2013-06-07",57.5
"976","2013-06-10",57.5
"977","2013-06-11",57.5
"978","2013-06-12",57.5
"979","2013-06-13",55
"980","2013-06-14",55
"981","2013-06-17",54.5
"982","2013-06-18",54.5
"983","2013-06-19",54.950001
"984","2013-06-20",54.950001
"985","2013-06-21",54
"986","2013-06-24",54
"987","2013-06-25",54.130001
"988","2013-06-26",52.75
"989","2013-06-27",52.25
"990","2013-06-28",52
"991","2013-07-01",53
"992","2013-07-02",53
"993","2013-07-03",53
"994","2013-07-05",53
"995","2013-07-08",54
"996","2013-07-09",52
"997","2013-07-10",52.880001
"998","2013-07-11",50.700001
"999","2013-07-12",50
"1000","2013-07-15",51.25
"1001","2013-07-16",52
"1002","2013-07-17",52.5
"1003","2013-07-18",52.5
"1004","2013-07-19",52.5
"1005","2013-07-22",51.5
"1006","2013-07-23",49.599998
"1007","2013-07-24",49.599998
"1008","2013-07-25",49.599998
"1009","2013-07-26",51
"1010","2013-07-29",51
"1011","2013-07-30",50.75
"1012","2013-07-31",50
"1013","2013-08-01",50
"1014","2013-08-02",50.5
"1015","2013-08-05",50.5
"1016","2013-08-06",50.5
"1017","2013-08-07",50.75
"1018","2013-08-08",51
"1019","2013-08-09",51
"1020","2013-08-12",49.5
"1021","2013-08-13",49.5
"1022","2013-08-14",48.5
"1023","2013-08-15",48.5
"1024","2013-08-16",49.900002
"1025","2013-08-19",49.900002
"1026","2013-08-20",48
"1027","2013-08-21",47
"1028","2013-08-22",49.5
"1029","2013-08-23",50
"1030","2013-08-26",50
"1031","2013-08-27",48
"1032","2013-08-28",49
"1033","2013-08-29",48
"1034","2013-08-30",49
"1035","2013-09-03",49
"1036","2013-09-04",49
"1037","2013-09-05",50
"1038","2013-09-06",50.5
"1039","2013-09-09",51.75
"1040","2013-09-10",50.450001
"1041","2013-09-11",48.5
"1042","2013-09-12",49
"1043","2013-09-13",49
"1044","2013-09-16",49.259998
"1045","2013-09-17",50.990002
"1046","2013-09-18",50.299999
"1047","2013-09-19",50.75
"1048","2013-09-20",50.009998
"1049","2013-09-23",49.48
