"","date","CBRL"
"98","2007-05-23",44.650002
"99","2007-05-24",44.490002
"100","2007-05-25",44.34
"101","2007-05-29",44.32
"102","2007-05-30",44.25
"103","2007-05-31",44.939999
"104","2007-06-01",45.41
"105","2007-06-04",46.189999
"106","2007-06-05",46
"107","2007-06-06",45.48
"108","2007-06-07",44.240002
"109","2007-06-08",44.869999
"110","2007-06-11",44.5
"111","2007-06-12",44.52
"112","2007-06-13",45.549999
"113","2007-06-14",45.82
"114","2007-06-15",45.75
"115","2007-06-18",45.110001
"116","2007-06-19",45
"117","2007-06-20",44.16
"118","2007-06-21",43.610001
"119","2007-06-22",42.07
"120","2007-06-25",41.919998
"121","2007-06-26",41.619999
"122","2007-06-27",41.990002
"123","2007-06-28",42.09
"124","2007-06-29",42.48
"125","2007-07-02",42.470001
"126","2007-07-03",42.130001
"127","2007-07-05",42.369999
"128","2007-07-06",42.189999
"129","2007-07-09",41.720001
"130","2007-07-10",40.669998
"131","2007-07-11",40.509998
"132","2007-07-12",41.41
"133","2007-07-13",41.299999
"134","2007-07-16",41.16
"135","2007-07-17",41.200001
"136","2007-07-18",40.84
"137","2007-07-19",41.130001
"138","2007-07-20",40.459999
"139","2007-07-23",40.700001
"140","2007-07-24",39.639999
"141","2007-07-25",39.5
"142","2007-07-26",38.41
"143","2007-07-27",38.900002
"144","2007-07-30",39.23
"145","2007-07-31",38.43
"146","2007-08-01",37.630001
"147","2007-08-02",38.09
"148","2007-08-03",36.82
"149","2007-08-06",37.470001
"150","2007-08-07",38.93
"151","2007-08-08",39.41
"152","2007-08-09",36.169998
"153","2007-08-10",37.57
"154","2007-08-13",38.110001
"155","2007-08-14",36.5
"156","2007-08-15",35.990002
"157","2007-08-16",37.830002
"158","2007-08-17",39.380001
"159","2007-08-20",39.040001
"160","2007-08-21",38.830002
"161","2007-08-22",38.860001
"162","2007-08-23",38.790001
"163","2007-08-24",39.400002
"164","2007-08-27",38.52
"165","2007-08-28",37.200001
"166","2007-08-29",37.619999
"167","2007-08-30",36.900002
"168","2007-08-31",37.419998
"169","2007-09-04",37.82
"170","2007-09-05",37.529999
"171","2007-09-06",37.279999
"172","2007-09-07",36.34
"173","2007-09-10",36.040001
"174","2007-09-11",36.150002
"175","2007-09-12",35.950001
"176","2007-09-13",35.98
"177","2007-09-14",36.52
"178","2007-09-17",36.139999
"179","2007-09-18",41.52
"180","2007-09-19",40.049999
"181","2007-09-20",40.439999
"182","2007-09-21",41.240002
"183","2007-09-24",40.119999
"184","2007-09-25",40.110001
"185","2007-09-26",41.25
"186","2007-09-27",41.099998
"187","2007-09-28",40.799999
"188","2007-10-01",41.900002
"189","2007-10-02",41.459999
"190","2007-10-03",41.52
"191","2007-10-04",40.830002
"192","2007-10-05",41.32
"193","2007-10-08",40.869999
"194","2007-10-09",41.560001
"195","2007-10-10",41.43
"196","2007-10-11",40.470001
"197","2007-10-12",40.470001
"198","2007-10-15",39.639999
"199","2007-10-16",39.369999
"200","2007-10-17",39.419998
"201","2007-10-18",39.349998
"202","2007-10-19",38.209999
"203","2007-10-22",39.400002
"204","2007-10-23",39.299999
"205","2007-10-24",38.82
"206","2007-10-25",38.650002
"207","2007-10-26",39.349998
"208","2007-10-29",38.950001
"209","2007-10-30",39.169998
"210","2007-10-31",39.900002
"211","2007-11-01",38.189999
"212","2007-11-02",38.009998
"213","2007-11-05",36.830002
"214","2007-11-06",36
"215","2007-11-07",34.41
"216","2007-11-08",34.970001
"217","2007-11-09",33.889999
"218","2007-11-12",33.740002
"219","2007-11-13",35.849998
"220","2007-11-14",34.200001
"221","2007-11-15",34.369999
"222","2007-11-16",34.25
"223","2007-11-19",33.490002
"224","2007-11-20",32.740002
"225","2007-11-21",32.950001
"226","2007-11-23",33.810001
"227","2007-11-26",33.040001
"228","2007-11-27",34.27
"229","2007-11-28",32.860001
"230","2007-11-29",33.34
"231","2007-11-30",33.459999
"232","2007-12-03",32.779999
"233","2007-12-04",34.029999
"234","2007-12-05",34.07
"235","2007-12-06",34.849998
"236","2007-12-07",35.349998
"237","2007-12-10",35.470001
"238","2007-12-11",34.540001
"239","2007-12-12",34.349998
"240","2007-12-13",34.139999
"241","2007-12-14",33.490002
"242","2007-12-17",33.560001
"243","2007-12-18",33.880001
"244","2007-12-19",32.209999
"245","2007-12-20",33.200001
"246","2007-12-21",33.130001
"247","2007-12-24",33.150002
"248","2007-12-26",32.93
"249","2007-12-27",32.860001
"250","2007-12-28",32.509998
"251","2007-12-31",32.389999
"252","2008-01-02",31.32
"253","2008-01-03",29.540001
"254","2008-01-04",26.940001
"255","2008-01-07",27.43
"256","2008-01-08",26.65
"257","2008-01-09",27.02
"258","2008-01-10",27.33
"259","2008-01-11",27
"260","2008-01-14",26.26
"261","2008-01-15",24.450001
"262","2008-01-16",24.99
"263","2008-01-17",24.690001
"264","2008-01-18",24.65
"265","2008-01-22",26.27
"266","2008-01-23",29.719999
"267","2008-01-24",29.469999
"268","2008-01-25",29.26
"269","2008-01-28",30.17
"270","2008-01-29",30.299999
"271","2008-01-30",29.9
"272","2008-01-31",31.27
"273","2008-02-01",32.119999
"274","2008-02-04",31.84
"275","2008-02-05",32.599998
"276","2008-02-06",31.02
"277","2008-02-07",31.700001
"278","2008-02-08",31.15
"279","2008-02-11",31.700001
"280","2008-02-12",32.57
"281","2008-02-13",34.549999
"282","2008-02-14",33.029999
"283","2008-02-15",32.650002
"284","2008-02-19",32.369999
"285","2008-02-20",32.720001
"286","2008-02-21",32.560001
"287","2008-02-22",32.580002
"288","2008-02-25",34.439999
"289","2008-02-26",38.32
"290","2008-02-27",37.32
"291","2008-02-28",38.07
"292","2008-02-29",36.419998
"293","2008-03-03",35.43
"294","2008-03-04",36.119999
"295","2008-03-05",36.279999
"296","2008-03-06",33.639999
"297","2008-03-07",33.549999
"298","2008-03-10",32.380001
"299","2008-03-11",33.990002
"300","2008-03-12",33.25
"301","2008-03-13",33.32
"302","2008-03-14",32.59
"303","2008-03-17",32.369999
"304","2008-03-18",33.650002
"305","2008-03-19",33.66
"306","2008-03-20",36.259998
"307","2008-03-24",37
"308","2008-03-25",37.279999
"309","2008-03-26",36.099998
"310","2008-03-27",35.360001
"311","2008-03-28",34.57
"312","2008-03-31",35.77
"313","2008-04-01",36.990002
"314","2008-04-02",36.599998
"315","2008-04-03",36.689999
"316","2008-04-04",35.77
"317","2008-04-07",35.84
"318","2008-04-08",35.560001
"319","2008-04-09",34.07
"320","2008-04-10",34.959999
"321","2008-04-11",33.77
"322","2008-04-14",33.330002
"323","2008-04-15",32.869999
"324","2008-04-16",34.09
"325","2008-04-17",33.119999
"326","2008-04-18",34.630001
"327","2008-04-21",35.07
"328","2008-04-22",34.060001
"329","2008-04-23",34.080002
"330","2008-04-24",34.900002
"331","2008-04-25",35.369999
"332","2008-04-28",35.459999
"333","2008-04-29",35.639999
"334","2008-04-30",36.939999
"335","2008-05-01",38.009998
"336","2008-05-02",37.41
"337","2008-05-05",36.77
"338","2008-05-06",35.200001
"339","2008-05-07",34.689999
"340","2008-05-08",35.02
"341","2008-05-09",33.84
"342","2008-05-12",35.150002
"343","2008-05-13",36.330002
"344","2008-05-14",35.900002
"345","2008-05-15",36.439999
"346","2008-05-16",34.790001
"347","2008-05-19",34.779999
"348","2008-05-20",33.459999
"349","2008-05-21",31.59
"350","2008-05-22",32.5
"351","2008-05-23",30.91
"352","2008-05-27",32.330002
"353","2008-05-28",31.58
"354","2008-05-29",30.75
"355","2008-05-30",29.450001
"356","2008-06-02",28.5
"357","2008-06-03",28.379999
"358","2008-06-04",29.360001
"359","2008-06-05",30.24
"360","2008-06-06",28.219999
"361","2008-06-09",28.66
"362","2008-06-10",28.91
"363","2008-06-11",27.870001
"364","2008-06-12",27.75
"365","2008-06-13",27.950001
"366","2008-06-16",27.85
"367","2008-06-17",27.18
"368","2008-06-18",26.73
"369","2008-06-19",26.629999
"370","2008-06-20",25.709999
"371","2008-06-23",24.700001
"372","2008-06-24",25.940001
"373","2008-06-25",26.84
"374","2008-06-26",25.08
"375","2008-06-27",23.200001
"376","2008-06-30",24.51
"377","2008-07-01",22.110001
"378","2008-07-02",20.799999
"379","2008-07-03",22.01
"380","2008-07-07",21.799999
"381","2008-07-08",22.860001
"382","2008-07-09",21.290001
"383","2008-07-10",20.23
"384","2008-07-11",20.27
"385","2008-07-14",19.389999
"386","2008-07-15",19.879999
"387","2008-07-16",20.719999
"388","2008-07-17",22.07
"389","2008-07-18",22.219999
"390","2008-07-21",21.940001
"391","2008-07-22",24.68
"392","2008-07-23",25.32
"393","2008-07-24",24.1
"394","2008-07-25",24.129999
"395","2008-07-28",23.32
"396","2008-07-29",24.67
"397","2008-07-30",24.870001
"398","2008-07-31",24.17
"399","2008-08-01",24.85
"400","2008-08-04",24.41
"401","2008-08-05",26.76
"402","2008-08-06",26.959999
"403","2008-08-07",26.42
"404","2008-08-08",28.309999
"405","2008-08-11",29.190001
"406","2008-08-12",28.870001
"407","2008-08-13",27.459999
"408","2008-08-14",28.59
"409","2008-08-15",28.809999
"410","2008-08-18",27.82
"411","2008-08-19",26.42
"412","2008-08-20",26.290001
"413","2008-08-21",25.620001
"414","2008-08-22",26.23
"415","2008-08-25",25.43
"416","2008-08-26",24.559999
"417","2008-08-27",24.870001
"418","2008-08-28",25.870001
"419","2008-08-29",25.84
"420","2008-09-02",26.48
"421","2008-09-03",27.4
"422","2008-09-04",26.610001
"423","2008-09-05",27.84
"424","2008-09-08",29.549999
"425","2008-09-09",28.639999
"426","2008-09-10",28.77
"427","2008-09-11",28.5
"428","2008-09-12",27.450001
"429","2008-09-15",25.83
"430","2008-09-16",28.92
"431","2008-09-17",28.120001
"432","2008-09-18",28.610001
"433","2008-09-19",29.91
"434","2008-09-22",28.040001
"435","2008-09-23",27.43
"436","2008-09-24",26.610001
"437","2008-09-25",27.02
"438","2008-09-26",27.08
"439","2008-09-29",25.459999
"440","2008-09-30",26.299999
"441","2008-10-01",26.440001
"442","2008-10-02",25.01
"443","2008-10-03",23.5
"444","2008-10-06",23.299999
"445","2008-10-07",21.780001
"446","2008-10-08",21.82
"447","2008-10-09",21.16
"448","2008-10-10",22.129999
"449","2008-10-13",22.450001
"450","2008-10-14",21.85
"451","2008-10-15",18.290001
"452","2008-10-16",18.959999
"453","2008-10-17",19.139999
"454","2008-10-20",19.33
"455","2008-10-21",18.01
"456","2008-10-22",17.91
"457","2008-10-23",17.040001
"458","2008-10-24",16.209999
"459","2008-10-27",15.88
"460","2008-10-28",17.5
"461","2008-10-29",18.549999
"462","2008-10-30",19.129999
"463","2008-10-31",19.92
"464","2008-11-03",19.040001
"465","2008-11-04",19.209999
"466","2008-11-05",18.120001
"467","2008-11-06",16.92
"468","2008-11-07",16.889999
"469","2008-11-10",16.58
"470","2008-11-11",16.26
"471","2008-11-12",15.48
"472","2008-11-13",15.56
"473","2008-11-14",14.39
"474","2008-11-17",13.93
"475","2008-11-18",14.08
"476","2008-11-19",12.07
"477","2008-11-20",11.77
"478","2008-11-21",11.64
"479","2008-11-24",14.56
"480","2008-11-25",16.4
"481","2008-11-26",18.26
"482","2008-11-28",19.33
"483","2008-12-01",16.57
"484","2008-12-02",17.780001
"485","2008-12-03",18.639999
"486","2008-12-04",19.139999
"487","2008-12-05",20.41
"488","2008-12-08",21.559999
"489","2008-12-09",20.309999
"490","2008-12-10",20.709999
"491","2008-12-11",19.120001
"492","2008-12-12",19.16
"493","2008-12-15",18.110001
"494","2008-12-16",19.68
"495","2008-12-17",20.67
"496","2008-12-18",20.68
"497","2008-12-19",21.799999
"498","2008-12-22",20.309999
"499","2008-12-23",19
"500","2008-12-24",19.98
"501","2008-12-26",20.41
"502","2008-12-29",19.309999
"503","2008-12-30",19.84
"504","2008-12-31",20.59
"505","2009-01-02",22.049999
"506","2009-01-05",22.129999
"507","2009-01-06",20.889999
"508","2009-01-07",19.51
"509","2009-01-08",20.75
"510","2009-01-09",19.280001
"511","2009-01-12",17.92
"512","2009-01-13",17.43
"513","2009-01-14",16.129999
"514","2009-01-15",16.969999
"515","2009-01-16",17.950001
"516","2009-01-20",16.08
"517","2009-01-21",16.360001
"518","2009-01-22",17.4
"519","2009-01-23",17.610001
"520","2009-01-26",17.77
"521","2009-01-27",18.469999
"522","2009-01-28",19.709999
"523","2009-01-29",18.17
"524","2009-01-30",17.57
"525","2009-02-02",17.940001
"526","2009-02-03",18.360001
"527","2009-02-04",17.82
"528","2009-02-05",18.559999
"529","2009-02-06",19.52
"530","2009-02-09",19.370001
"531","2009-02-10",18.43
"532","2009-02-11",18.690001
"533","2009-02-12",19.41
"534","2009-02-13",18.709999
"535","2009-02-17",18.190001
"536","2009-02-18",17.93
"537","2009-02-19",17.52
"538","2009-02-20",17.68
"539","2009-02-23",17.950001
"540","2009-02-24",20.889999
"541","2009-02-25",21.68
"542","2009-02-26",21.790001
"543","2009-02-27",22.379999
"544","2009-03-02",22.379999
"545","2009-03-03",22.700001
"546","2009-03-04",22.93
"547","2009-03-05",22.389999
"548","2009-03-06",22.15
"549","2009-03-09",22.26
"550","2009-03-10",23.93
"551","2009-03-11",24.27
"552","2009-03-12",25.690001
"553","2009-03-13",25.98
"554","2009-03-16",25.34
"555","2009-03-17",26.48
"556","2009-03-18",28.17
"557","2009-03-19",27.690001
"558","2009-03-20",27.16
"559","2009-03-23",28.84
"560","2009-03-24",27.48
"561","2009-03-25",28.059999
"562","2009-03-26",29.66
"563","2009-03-27",28.940001
"564","2009-03-30",28
"565","2009-03-31",28.639999
"566","2009-04-01",28.25
"567","2009-04-02",30.27
"568","2009-04-03",31.98
"569","2009-04-06",31.07
"570","2009-04-07",30.370001
"571","2009-04-08",31.790001
"572","2009-04-09",33
"573","2009-04-13",33.490002
"574","2009-04-14",32.759998
"575","2009-04-15",30.85
"576","2009-04-16",31.870001
"577","2009-04-17",32.43
"578","2009-04-20",32.130001
"579","2009-04-21",32.43
"580","2009-04-22",33.970001
"581","2009-04-23",33.32
"582","2009-04-24",32.939999
"583","2009-04-27",32.610001
"584","2009-04-28",33.549999
"585","2009-04-29",33.439999
"586","2009-04-30",32.610001
"587","2009-05-01",32.02
"588","2009-05-04",32.669998
"589","2009-05-05",33.310001
"590","2009-05-06",32.950001
"591","2009-05-07",31.26
"592","2009-05-08",30.77
"593","2009-05-11",30.450001
"594","2009-05-12",29.59
"595","2009-05-13",28.07
"596","2009-05-14",28.75
"597","2009-05-15",28.5
"598","2009-05-18",29.809999
"599","2009-05-19",30.9
"600","2009-05-20",30.42
"601","2009-05-21",29.620001
"602","2009-05-22",28.82
"603","2009-05-26",31.48
"604","2009-05-27",30.780001
"605","2009-05-28",30.98
"606","2009-05-29",31.42
"607","2009-06-01",32.759998
"608","2009-06-02",32.740002
"609","2009-06-03",33.02
"610","2009-06-04",32.509998
"611","2009-06-05",31.860001
"612","2009-06-08",31.07
"613","2009-06-09",31.5
"614","2009-06-10",30.1
"615","2009-06-11",28.58
"616","2009-06-12",28.08
"617","2009-06-15",27.360001
"618","2009-06-16",26.049999
"619","2009-06-17",26.58
"620","2009-06-18",27.66
"621","2009-06-19",28.16
"622","2009-06-22",27.870001
"623","2009-06-23",27.450001
"624","2009-06-24",27.17
"625","2009-06-25",27.709999
"626","2009-06-26",27.85
"627","2009-06-29",28.1
"628","2009-06-30",27.9
"629","2009-07-01",28.940001
"630","2009-07-02",28.700001
"631","2009-07-06",28.879999
"632","2009-07-07",28.780001
"633","2009-07-08",29.379999
"634","2009-07-09",28.66
"635","2009-07-10",29.280001
"636","2009-07-13",29.84
"637","2009-07-14",30.51
"638","2009-07-15",30.02
"639","2009-07-16",30.629999
"640","2009-07-17",30.43
"641","2009-07-20",31
"642","2009-07-21",30.639999
"643","2009-07-22",30.74
"644","2009-07-23",31.049999
"645","2009-07-24",30.700001
"646","2009-07-27",30.440001
"647","2009-07-28",29.780001
"648","2009-07-29",28.98
"649","2009-07-30",29.52
"650","2009-07-31",28.860001
"651","2009-08-03",29.299999
"652","2009-08-04",29.67
"653","2009-08-05",29.559999
"654","2009-08-06",28.24
"655","2009-08-07",29.120001
"656","2009-08-10",28.879999
"657","2009-08-11",28.549999
"658","2009-08-12",27.639999
"659","2009-08-13",27.59
"660","2009-08-14",26.75
"661","2009-08-17",26.370001
"662","2009-08-18",27.040001
"663","2009-08-19",27.59
"664","2009-08-20",27.690001
"665","2009-08-21",28.59
"666","2009-08-24",28.85
"667","2009-08-25",28.51
"668","2009-08-26",28.549999
"669","2009-08-27",29.129999
"670","2009-08-28",28.719999
"671","2009-08-31",28.41
"672","2009-09-01",28.23
"673","2009-09-02",28.15
"674","2009-09-03",28.790001
"675","2009-09-04",29.84
"676","2009-09-08",31.24
"677","2009-09-09",31.690001
"678","2009-09-10",31.58
"679","2009-09-11",31.530001
"680","2009-09-14",32.09
"681","2009-09-15",33.73
"682","2009-09-16",34.959999
"683","2009-09-17",34.259998
"684","2009-09-18",34.709999
"685","2009-09-21",34.5
"686","2009-09-22",34.48
"687","2009-09-23",34.200001
"688","2009-09-24",34.389999
"689","2009-09-25",34.040001
"690","2009-09-28",34.68
"691","2009-09-29",34.240002
"692","2009-09-30",34.400002
"693","2009-10-01",33.619999
"694","2009-10-02",33.119999
"695","2009-10-05",34.459999
"696","2009-10-06",34.950001
"697","2009-10-07",34.82
"698","2009-10-08",35.299999
"699","2009-10-09",36
"700","2009-10-12",36.599998
"701","2009-10-13",36.279999
"702","2009-10-14",36.560001
"703","2009-10-15",36.349998
"704","2009-10-16",36.380001
"705","2009-10-19",36.52
"706","2009-10-20",35.959999
"707","2009-10-21",34.549999
"708","2009-10-22",35.529999
"709","2009-10-23",35.02
"710","2009-10-26",35.169998
"711","2009-10-27",34.849998
"712","2009-10-28",34.029999
"713","2009-10-29",34.09
"714","2009-10-30",33.150002
"715","2009-11-02",32.740002
"716","2009-11-03",33.34
"717","2009-11-04",32.779999
"718","2009-11-05",33.82
"719","2009-11-06",33.720001
"720","2009-11-09",33.919998
"721","2009-11-10",33.68
"722","2009-11-11",33.369999
"723","2009-11-12",33.209999
"724","2009-11-13",33.709999
"725","2009-11-16",34.75
"726","2009-11-17",35.099998
"727","2009-11-18",35.419998
"728","2009-11-19",34.73
"729","2009-11-20",34.73
"730","2009-11-23",35.369999
"731","2009-11-24",38.07
"732","2009-11-25",38.080002
"733","2009-11-27",37.450001
"734","2009-11-30",37.560001
"735","2009-12-01",37.43
"736","2009-12-02",37.41
"737","2009-12-03",36.740002
"738","2009-12-04",37.639999
"739","2009-12-07",37.549999
"740","2009-12-08",37.52
"741","2009-12-09",37.259998
"742","2009-12-10",37.110001
"743","2009-12-11",37.5
"744","2009-12-14",38.290001
"745","2009-12-15",37.939999
"746","2009-12-16",38.220001
"747","2009-12-17",38.529999
"748","2009-12-18",38.59
"749","2009-12-21",38.91
"750","2009-12-22",38.93
"751","2009-12-23",39.32
"752","2009-12-24",39.419998
"753","2009-12-28",39.200001
"754","2009-12-29",39.25
"755","2009-12-30",38.779999
"756","2009-12-31",37.990002
"757","2010-01-04",37.759998
"758","2010-01-05",37.509998
"759","2010-01-06",36.720001
"760","2010-01-07",37.77
"761","2010-01-08",37.740002
"762","2010-01-11",37.529999
"763","2010-01-12",37.139999
"764","2010-01-13",37.950001
"765","2010-01-14",38.470001
"766","2010-01-15",38.720001
"767","2010-01-19",39.25
"768","2010-01-20",40.610001
"769","2010-01-21",40.59
"770","2010-01-22",40.279999
"771","2010-01-25",39.57
"772","2010-01-26",39.369999
"773","2010-01-27",39.169998
"774","2010-01-28",37.810001
"775","2010-01-29",36.959999
"776","2010-02-01",37.950001
"777","2010-02-02",37.740002
"778","2010-02-03",37.610001
"779","2010-02-04",37.029999
"780","2010-02-05",36.740002
"781","2010-02-08",36.529999
"782","2010-02-09",37.639999
"783","2010-02-10",37.75
"784","2010-02-11",38.619999
"785","2010-02-12",38.580002
"786","2010-02-16",39.119999
"787","2010-02-17",39.439999
"788","2010-02-18",39.959999
"789","2010-02-19",39.860001
"790","2010-02-22",39.860001
"791","2010-02-23",42.349998
"792","2010-02-24",43.57
"793","2010-02-25",43.599998
"794","2010-02-26",43.68
"795","2010-03-01",44.279999
"796","2010-03-02",44.389999
"797","2010-03-03",44.349998
"798","2010-03-04",43.889999
"799","2010-03-05",44.5
"800","2010-03-08",44.619999
"801","2010-03-09",44.610001
"802","2010-03-10",45.459999
"803","2010-03-11",45.73
"804","2010-03-12",45.790001
"805","2010-03-15",46.299999
"806","2010-03-16",46.639999
"807","2010-03-17",47.09
"808","2010-03-18",47.110001
"809","2010-03-19",47.189999
"810","2010-03-22",47.209999
"811","2010-03-23",47.5
"812","2010-03-24",46.830002
"813","2010-03-25",46.450001
"814","2010-03-26",45.900002
"815","2010-03-29",45.950001
"816","2010-03-30",45.990002
"817","2010-03-31",46.380001
"818","2010-04-01",46.860001
"819","2010-04-05",47.959999
"820","2010-04-06",48.450001
"821","2010-04-07",49.93
"822","2010-04-08",50.040001
"823","2010-04-09",50.139999
"824","2010-04-12",50.43
"825","2010-04-13",50.93
"826","2010-04-14",52.389999
"827","2010-04-15",51.84
"828","2010-04-16",51.25
"829","2010-04-19",51.560001
"830","2010-04-20",52.139999
"831","2010-04-21",52.34
"832","2010-04-22",52.779999
"833","2010-04-23",52.150002
"834","2010-04-26",52.02
"835","2010-04-27",51.02
"836","2010-04-28",50.740002
"837","2010-04-29",51.669998
"838","2010-04-30",49.369999
"839","2010-05-03",51.41
"840","2010-05-04",49.380001
"841","2010-05-05",49.389999
"842","2010-05-06",47.439999
"843","2010-05-07",46.580002
"844","2010-05-10",49.200001
"845","2010-05-11",50.009998
"846","2010-05-12",51.099998
"847","2010-05-13",51.150002
"848","2010-05-14",51.389999
"849","2010-05-17",51.43
"850","2010-05-18",50.43
"851","2010-05-19",50.34
"852","2010-05-20",48.52
"853","2010-05-21",48.830002
"854","2010-05-24",50.009998
"855","2010-05-25",47.799999
"856","2010-05-26",48.869999
"857","2010-05-27",50.59
"858","2010-05-28",49.830002
"859","2010-06-01",48.639999
"860","2010-06-02",49.91
"861","2010-06-03",50.119999
"862","2010-06-04",48.75
"863","2010-06-07",46.790001
"864","2010-06-08",47.130001
"865","2010-06-09",48.119999
"866","2010-06-10",48.34
"867","2010-06-11",49.049999
"868","2010-06-14",49.650002
"869","2010-06-15",50.790001
"870","2010-06-16",50.619999
"871","2010-06-17",50.639999
"872","2010-06-18",50.490002
"873","2010-06-21",49.099998
"874","2010-06-22",47.720001
"875","2010-06-23",48.119999
"876","2010-06-24",47.450001
"877","2010-06-25",47.400002
"878","2010-06-28",47.619999
"879","2010-06-29",46.099998
"880","2010-06-30",46.560001
"881","2010-07-01",47.040001
"882","2010-07-02",46.310001
"883","2010-07-06",45.610001
"884","2010-07-07",46.380001
"885","2010-07-08",47.5
"886","2010-07-09",47.970001
"887","2010-07-12",47.799999
"888","2010-07-13",49.400002
"889","2010-07-14",49.650002
"890","2010-07-15",49.52
"891","2010-07-16",47.029999
"892","2010-07-19",46.75
"893","2010-07-20",48.150002
"894","2010-07-21",46.950001
"895","2010-07-22",48.34
"896","2010-07-23",49
"897","2010-07-26",50.060001
"898","2010-07-27",49.73
"899","2010-07-28",48.939999
"900","2010-07-29",48.900002
"901","2010-07-30",48.98
"902","2010-08-02",49.110001
"903","2010-08-03",48.25
"904","2010-08-04",48.84
"905","2010-08-05",48.310001
"906","2010-08-06",48.110001
"907","2010-08-09",48.709999
"908","2010-08-10",48.25
"909","2010-08-11",47.099998
"910","2010-08-12",47.049999
"911","2010-08-13",45.639999
"912","2010-08-16",45.849998
"913","2010-08-17",45.889999
"914","2010-08-18",46.189999
"915","2010-08-19",45.869999
"916","2010-08-20",45.939999
"917","2010-08-23",45.169998
"918","2010-08-24",44.419998
"919","2010-08-25",44.439999
"920","2010-08-26",44.490002
"921","2010-08-27",45.200001
"922","2010-08-30",44.389999
"923","2010-08-31",44.610001
"924","2010-09-01",45.689999
"925","2010-09-02",46.66
"926","2010-09-03",47.27
"927","2010-09-07",48.299999
"928","2010-09-08",47.790001
"929","2010-09-09",47.25
"930","2010-09-10",47.990002
"931","2010-09-13",48.59
"932","2010-09-14",49.939999
"933","2010-09-15",50.450001
"934","2010-09-16",50.450001
"935","2010-09-17",50.43
"936","2010-09-20",50.959999
"937","2010-09-21",50.259998
"938","2010-09-22",50.02
"939","2010-09-23",49.419998
"940","2010-09-24",50.540001
"941","2010-09-27",50.18
"942","2010-09-28",50.98
"943","2010-09-29",50.57
"944","2010-09-30",50.759998
"945","2010-10-01",51.009998
"946","2010-10-04",51.119999
"947","2010-10-05",52.48
"948","2010-10-06",51.5
"949","2010-10-07",51.860001
"950","2010-10-08",52.220001
"951","2010-10-11",52.200001
"952","2010-10-12",52.049999
"953","2010-10-13",51.950001
"954","2010-10-14",52
"955","2010-10-15",52.689999
"956","2010-10-18",53.209999
"957","2010-10-19",52.639999
