"","date","BCDA"
"99","2007-05-24",97.199997
"100","2007-05-25",97.199997
"101","2007-05-29",97.199997
"102","2007-05-30",97.199997
"103","2007-05-31",97.199997
"104","2007-06-01",97.199997
"105","2007-06-04",97.199997
"106","2007-06-05",97.199997
"107","2007-06-06",108
"108","2007-06-07",108
"109","2007-06-08",108
"110","2007-06-11",108
"111","2007-06-12",108
"112","2007-06-13",108
"113","2007-06-14",108
"114","2007-06-15",129.600006
"115","2007-06-18",129.600006
"116","2007-06-19",129.600006
"117","2007-06-20",118.800003
"118","2007-06-21",118.800003
"119","2007-06-22",118.800003
"120","2007-06-25",108
"121","2007-06-26",118.800003
"122","2007-06-27",108
"123","2007-06-28",108
"124","2007-06-29",108
"125","2007-07-02",108
"126","2007-07-03",108
"127","2007-07-05",108
"128","2007-07-06",108
"129","2007-07-09",108
"130","2007-07-10",108
"131","2007-07-11",108
"132","2007-07-12",108
"133","2007-07-13",108
"134","2007-07-16",108
"135","2007-07-17",108
"136","2007-07-18",108
"137","2007-07-19",108
"138","2007-07-20",108
"139","2007-07-23",118.800003
"140","2007-07-24",129.600006
"141","2007-07-25",108
"142","2007-07-26",108
"143","2007-07-27",108
"144","2007-07-30",108
"145","2007-07-31",108
"146","2007-08-01",108
"147","2007-08-02",108
"148","2007-08-03",108
"149","2007-08-06",108
"150","2007-08-07",108
"151","2007-08-08",108
"152","2007-08-09",108
"153","2007-08-10",97.199997
"154","2007-08-13",97.199997
"155","2007-08-14",97.199997
"156","2007-08-15",97.199997
"157","2007-08-16",97.199997
"158","2007-08-17",97.199997
"159","2007-08-20",97.199997
"160","2007-08-21",97.199997
"161","2007-08-22",97.199997
"162","2007-08-23",97.199997
"163","2007-08-24",97.199997
"164","2007-08-27",97.199997
"165","2007-08-28",97.199997
"166","2007-08-29",97.199997
"167","2007-08-30",86.400002
"168","2007-08-31",86.400002
"169","2007-09-04",86.400002
"170","2007-09-05",86.400002
"171","2007-09-06",86.400002
"172","2007-09-07",86.400002
"173","2007-09-10",86.400002
"174","2007-09-11",86.400002
"175","2007-09-12",86.400002
"176","2007-09-13",86.400002
"177","2007-09-14",86.400002
"178","2007-09-17",86.400002
"179","2007-09-18",86.400002
"180","2007-09-19",86.400002
"181","2007-09-20",86.400002
"182","2007-09-21",86.400002
"183","2007-09-24",86.400002
"184","2007-09-25",86.400002
"185","2007-09-26",324
"186","2007-09-27",475.200012
"187","2007-09-28",432
"188","2007-10-01",583.200012
"189","2007-10-02",507.600006
"190","2007-10-03",529.200012
"191","2007-10-04",550.799988
"192","2007-10-05",529.200012
"193","2007-10-08",540
"194","2007-10-09",540
"195","2007-10-10",529.200012
"196","2007-10-11",518.400024
"197","2007-10-12",529.200012
"198","2007-10-15",529.200012
"199","2007-10-16",550.799988
"200","2007-10-17",550.799988
"201","2007-10-18",550.799988
"202","2007-10-19",540
"203","2007-10-22",550.799988
"204","2007-10-23",540
"205","2007-10-24",669.599976
"206","2007-10-25",648
"207","2007-10-26",648
"208","2007-10-29",604.799988
"209","2007-10-30",604.799988
"210","2007-10-31",550.799988
"211","2007-11-01",561.599976
"212","2007-11-02",529.200012
"213","2007-11-05",529.200012
"214","2007-11-06",529.200012
"215","2007-11-07",507.600006
"216","2007-11-08",475.200012
"217","2007-11-09",464.399994
"218","2007-11-12",464.399994
"219","2007-11-13",410.399994
"220","2007-11-14",475.200012
"221","2007-11-15",453.600006
"222","2007-11-16",432
"223","2007-11-19",432
"224","2007-11-20",432
"225","2007-11-21",432
"226","2007-11-23",442.799988
"227","2007-11-26",442.799988
"228","2007-11-27",432
"229","2007-11-28",432
"230","2007-11-29",453.600006
"231","2007-11-30",442.799988
"232","2007-12-03",442.799988
"233","2007-12-04",442.799988
"234","2007-12-05",442.799988
"235","2007-12-06",432
"236","2007-12-07",442.799988
"237","2007-12-10",442.799988
"238","2007-12-11",442.799988
"239","2007-12-12",421.200012
"240","2007-12-13",442.799988
"241","2007-12-14",442.799988
"242","2007-12-17",399.600006
"243","2007-12-18",378
"244","2007-12-19",399.600006
"245","2007-12-20",356.399994
"246","2007-12-21",399.600006
"247","2007-12-24",399.600006
"248","2007-12-26",324
"249","2007-12-27",324
"250","2007-12-28",324
"251","2007-12-31",334.799988
"252","2008-01-02",334.799988
"253","2008-01-03",421.200012
"254","2008-01-04",356.399994
"255","2008-01-07",356.399994
"256","2008-01-08",399.600006
"257","2008-01-09",302.399994
"258","2008-01-10",302.399994
"259","2008-01-11",324
"260","2008-01-14",324
"261","2008-01-15",313.200012
"262","2008-01-16",313.200012
"263","2008-01-17",313.200012
"264","2008-01-18",324
"265","2008-01-22",248.399994
"266","2008-01-23",324
"267","2008-01-24",324
"268","2008-01-25",248.399994
"269","2008-01-28",324
"270","2008-01-29",324
"271","2008-01-30",324
"272","2008-01-31",237.600006
"273","2008-02-01",259.200012
"274","2008-02-04",259.200012
"275","2008-02-05",302.399994
"276","2008-02-06",216
"277","2008-02-07",216
"278","2008-02-08",216
"279","2008-02-11",216
"280","2008-02-12",302.399994
"281","2008-02-13",302.399994
"282","2008-02-14",302.399994
"283","2008-02-15",205.199997
"284","2008-02-19",205.199997
"285","2008-02-20",183.600006
"286","2008-02-21",237.600006
"287","2008-02-22",237.600006
"288","2008-02-25",270
"289","2008-02-26",248.399994
"290","2008-02-27",280.799988
"291","2008-02-28",280.799988
"292","2008-02-29",280.799988
"293","2008-03-03",216
"294","2008-03-04",216
"295","2008-03-05",237.600006
"296","2008-03-06",194.399994
"297","2008-03-07",216
"298","2008-03-10",216
"299","2008-03-11",216
"300","2008-03-12",216
"301","2008-03-13",216
"302","2008-03-14",216
"303","2008-03-17",216
"304","2008-03-18",216
"305","2008-03-19",216
"306","2008-03-20",280.799988
"307","2008-03-24",280.799988
"308","2008-03-25",226.800003
"309","2008-03-26",183.600006
"310","2008-03-27",243
"311","2008-03-28",243
"312","2008-03-31",243
"313","2008-04-01",243
"314","2008-04-02",243
"315","2008-04-03",210.600006
"316","2008-04-04",210.600006
"317","2008-04-07",210.600006
"318","2008-04-08",243
"319","2008-04-09",243
"320","2008-04-10",184.679993
"321","2008-04-11",184.679993
"322","2008-04-14",184.679993
"323","2008-04-15",184.679993
"324","2008-04-16",184.679993
"325","2008-04-17",184.679993
"326","2008-04-18",232.199997
"327","2008-04-21",232.199997
"328","2008-04-22",232.199997
"329","2008-04-23",232.199997
"330","2008-04-24",232.199997
"331","2008-04-25",232.199997
"332","2008-04-28",216
"333","2008-04-29",216
"334","2008-04-30",216
"335","2008-05-01",216
"336","2008-05-02",216
"337","2008-05-05",216
"338","2008-05-06",189
"339","2008-05-07",189
"340","2008-05-08",189
"341","2008-05-09",189
"342","2008-05-12",189
"343","2008-05-13",216
"344","2008-05-14",205.199997
"345","2008-05-15",189
"346","2008-05-16",183.600006
"347","2008-05-19",183.600006
"348","2008-05-20",172.800003
"349","2008-05-21",172.800003
"350","2008-05-22",113.400002
"351","2008-05-23",113.400002
"352","2008-05-27",129.600006
"353","2008-05-28",129.600006
"354","2008-05-29",178.199997
"355","2008-05-30",178.199997
"356","2008-06-02",162
"357","2008-06-03",162
"358","2008-06-04",176.039993
"359","2008-06-05",176.039993
"360","2008-06-06",176.039993
"361","2008-06-09",176.039993
"362","2008-06-10",176.039993
"363","2008-06-11",176.039993
"364","2008-06-12",176.039993
"365","2008-06-13",176.039993
"366","2008-06-16",176.039993
"367","2008-06-17",176.039993
"368","2008-06-18",176.039993
"369","2008-06-19",167.399994
"370","2008-06-20",145.800003
"371","2008-06-23",151.199997
"372","2008-06-24",162
"373","2008-06-25",145.800003
"374","2008-06-26",135
"375","2008-06-27",135
"376","2008-06-30",162
"377","2008-07-01",162
"378","2008-07-02",162
"379","2008-07-03",162
"380","2008-07-07",162
"381","2008-07-08",178.199997
"382","2008-07-09",157.679993
"383","2008-07-10",157.679993
"384","2008-07-11",157.679993
"385","2008-07-14",151.199997
"386","2008-07-15",178.199997
"387","2008-07-16",178.199997
"388","2008-07-17",178.199997
"389","2008-07-18",178.199997
"390","2008-07-21",162
"391","2008-07-22",162
"392","2008-07-23",162
"393","2008-07-24",156.600006
"394","2008-07-25",156.600006
"395","2008-07-28",156.600006
"396","2008-07-29",156.600006
"397","2008-07-30",156.600006
"398","2008-07-31",178.199997
"399","2008-08-01",178.199997
"400","2008-08-04",178.199997
"401","2008-08-05",178.199997
"402","2008-08-06",156.600006
"403","2008-08-07",163.080002
"404","2008-08-08",163.080002
"405","2008-08-11",163.080002
"406","2008-08-12",163.080002
"407","2008-08-13",163.080002
"408","2008-08-14",163.080002
"409","2008-08-15",163.080002
"410","2008-08-18",163.080002
"411","2008-08-19",172.800003
"412","2008-08-20",172.800003
"413","2008-08-21",172.800003
"414","2008-08-22",118.800003
"415","2008-08-25",118.800003
"416","2008-08-26",118.800003
"417","2008-08-27",118.800003
"418","2008-08-28",118.800003
"419","2008-08-29",167.399994
"420","2008-09-02",167.399994
"421","2008-09-03",177.119995
"422","2008-09-04",189
"423","2008-09-05",194.399994
"424","2008-09-08",216
"425","2008-09-09",223.559998
"426","2008-09-10",248.399994
"427","2008-09-11",302.399994
"428","2008-09-12",259.200012
"429","2008-09-15",253.800003
"430","2008-09-16",259.200012
"431","2008-09-17",216
"432","2008-09-18",226.800003
"433","2008-09-19",226.800003
"434","2008-09-22",226.800003
"435","2008-09-23",205.199997
"436","2008-09-24",205.199997
"437","2008-09-25",205.199997
"438","2008-09-26",205.199997
"439","2008-09-29",183.600006
"440","2008-09-30",183.600006
"441","2008-10-01",183.600006
"442","2008-10-02",183.600006
"443","2008-10-03",183.600006
"444","2008-10-06",162
"445","2008-10-07",162
"446","2008-10-08",135
"447","2008-10-09",135
"448","2008-10-10",162
"449","2008-10-13",162
"450","2008-10-14",162
"451","2008-10-15",162
"452","2008-10-16",135
"453","2008-10-17",135
"454","2008-10-20",204.119995
"455","2008-10-21",205.199997
"456","2008-10-22",144.720001
"457","2008-10-23",140.399994
"458","2008-10-24",140.399994
"459","2008-10-27",140.399994
"460","2008-10-28",140.399994
"461","2008-10-29",136.080002
"462","2008-10-30",140.399994
"463","2008-10-31",145.800003
"464","2008-11-03",162
"465","2008-11-04",183.600006
"466","2008-11-05",183.600006
"467","2008-11-06",183.600006
"468","2008-11-07",183.600006
"469","2008-11-10",183.600006
"470","2008-11-11",183.600006
"471","2008-11-12",199.800003
"472","2008-11-13",199.800003
"473","2008-11-14",199.800003
"474","2008-11-17",199.800003
"475","2008-11-18",152.279999
"476","2008-11-19",152.279999
"477","2008-11-20",199.800003
"478","2008-11-21",151.199997
"479","2008-11-24",151.199997
"480","2008-11-25",151.199997
"481","2008-11-26",151.199997
"482","2008-11-28",199.800003
"483","2008-12-01",156.600006
"484","2008-12-02",156.600006
"485","2008-12-03",167.399994
"486","2008-12-04",189
"487","2008-12-05",189
"488","2008-12-08",189
"489","2008-12-09",189
"490","2008-12-10",189
"491","2008-12-11",189
"492","2008-12-12",172.800003
"493","2008-12-15",172.800003
"494","2008-12-16",156.600006
"495","2008-12-17",156.600006
"496","2008-12-18",156.600006
"497","2008-12-19",156.600006
"498","2008-12-22",156.600006
"499","2008-12-23",156.600006
"500","2008-12-24",156.600006
"501","2008-12-26",167.399994
"502","2008-12-29",167.399994
"503","2008-12-30",156.600006
"504","2008-12-31",156.600006
"505","2009-01-02",156.600006
"506","2009-01-05",156.600006
"507","2009-01-06",156.600006
"508","2009-01-07",135
"509","2009-01-08",135
"510","2009-01-09",57.240002
"511","2009-01-12",109.080002
"512","2009-01-13",109.080002
"513","2009-01-14",109.080002
"514","2009-01-15",58.32
"515","2009-01-16",58.32
"516","2009-01-20",109.080002
"517","2009-01-21",118.800003
"518","2009-01-22",118.800003
"519","2009-01-23",118.800003
"520","2009-01-26",118.800003
"521","2009-01-27",118.800003
"522","2009-01-28",122.040001
"523","2009-01-29",122.040001
"524","2009-01-30",122.040001
"525","2009-02-02",122.040001
"526","2009-02-03",145.800003
"527","2009-02-04",145.800003
"528","2009-02-05",145.800003
"529","2009-02-06",243
"530","2009-02-09",214.919998
"531","2009-02-10",214.919998
"532","2009-02-11",214.919998
"533","2009-02-12",109.080002
"534","2009-02-13",109.080002
"535","2009-02-17",109.080002
"536","2009-02-18",109.080002
"537","2009-02-19",109.080002
"538","2009-02-20",109.080002
"539","2009-02-23",109.080002
"540","2009-02-24",109.080002
"541","2009-02-25",109.080002
"542","2009-02-26",162
"543","2009-02-27",210.600006
"544","2009-03-02",194.399994
"545","2009-03-03",59.400002
"546","2009-03-04",59.400002
"547","2009-03-05",59.400002
"548","2009-03-06",59.400002
"549","2009-03-09",59.400002
"550","2009-03-10",109.080002
"551","2009-03-11",109.080002
"552","2009-03-12",109.080002
"553","2009-03-13",109.080002
"554","2009-03-16",81
"555","2009-03-17",81
"556","2009-03-18",81
"557","2009-03-19",81
"558","2009-03-20",81
"559","2009-03-23",81
"560","2009-03-24",162
"561","2009-03-25",162
"562","2009-03-26",162
"563","2009-03-27",162
"564","2009-03-30",162
"565","2009-03-31",162
"566","2009-04-01",162
"567","2009-04-02",162
"568","2009-04-03",162
"569","2009-04-06",160.919998
"570","2009-04-07",160.919998
"571","2009-04-08",160.919998
"572","2009-04-09",160.919998
"573","2009-04-13",160.919998
"574","2009-04-14",160.919998
"575","2009-04-15",160.919998
"576","2009-04-16",160.919998
"577","2009-04-17",160.919998
"578","2009-04-20",160.919998
"579","2009-04-21",160.919998
"580","2009-04-22",160.919998
"581","2009-04-23",160.919998
"582","2009-04-24",160.919998
"583","2009-04-27",160.919998
"584","2009-04-28",160.919998
"585","2009-04-29",160.919998
"586","2009-04-30",160.919998
"587","2009-05-01",160.919998
"588","2009-05-04",160.919998
"589","2009-05-05",109.080002
"590","2009-05-06",160.919998
"591","2009-05-07",109.080002
"592","2009-05-08",109.080002
"593","2009-05-11",109.080002
"594","2009-05-12",109.080002
"595","2009-05-13",109.080002
"596","2009-05-14",109.080002
"597","2009-05-15",109.080002
"598","2009-05-18",109.080002
"599","2009-05-19",109.080002
"600","2009-05-20",109.080002
"601","2009-05-21",109.080002
"602","2009-05-22",109.080002
"603","2009-05-26",109.080002
"604","2009-05-27",109.080002
"605","2009-05-28",109.080002
"606","2009-05-29",109.080002
"607","2009-06-01",109.080002
"608","2009-06-02",109.080002
"609","2009-06-03",109.080002
"610","2009-06-04",109.080002
"611","2009-06-05",109.080002
"612","2009-06-08",109.080002
"613","2009-06-09",109.080002
"614","2009-06-10",109.080002
"615","2009-06-11",135
"616","2009-06-12",135
"617","2009-06-15",70.199997
"618","2009-06-16",135
"619","2009-06-17",135
"620","2009-06-18",135
"621","2009-06-19",70.199997
"622","2009-06-22",70.199997
"623","2009-06-23",135
"624","2009-06-24",135
"625","2009-06-25",135
"626","2009-06-26",135
"627","2009-06-29",135
"628","2009-06-30",135
"629","2009-07-01",135
"630","2009-07-02",135
"631","2009-07-06",135
"632","2009-07-07",135
"633","2009-07-08",135
"634","2009-07-09",135
"635","2009-07-10",135
"636","2009-07-13",135
"637","2009-07-14",135
"638","2009-07-15",71.279999
"639","2009-07-16",124.199997
"640","2009-07-17",124.199997
"641","2009-07-20",124.199997
"642","2009-07-21",124.199997
"643","2009-07-22",72.360001
"644","2009-07-23",72.360001
"645","2009-07-24",106.919998
"646","2009-07-27",106.919998
"647","2009-07-28",106.919998
"648","2009-07-29",106.919998
"649","2009-07-30",112.32
"650","2009-07-31",112.32
"651","2009-08-03",112.32
"652","2009-08-04",112.32
"653","2009-08-05",112.32
"654","2009-08-06",112.32
"655","2009-08-07",91.800003
"656","2009-08-10",91.800003
"657","2009-08-11",91.800003
"658","2009-08-12",91.800003
"659","2009-08-13",91.800003
"660","2009-08-14",91.800003
"661","2009-08-17",91.800003
"662","2009-08-18",123.120003
"663","2009-08-19",123.120003
"664","2009-08-20",123.120003
"665","2009-08-21",123.120003
"666","2009-08-24",123.120003
"667","2009-08-25",123.120003
"668","2009-08-26",123.120003
"669","2009-08-27",123.120003
"670","2009-08-28",123.120003
"671","2009-08-31",86.400002
"672","2009-09-01",123.120003
"673","2009-09-02",123.120003
"674","2009-09-03",123.120003
"675","2009-09-04",123.120003
"676","2009-09-08",123.120003
"677","2009-09-09",123.120003
"678","2009-09-10",86.400002
"679","2009-09-11",118.800003
"680","2009-09-14",118.800003
"681","2009-09-15",109.080002
"682","2009-09-16",109.080002
"683","2009-09-17",87.480003
"684","2009-09-18",113.400002
"685","2009-09-21",87.480003
"686","2009-09-22",86.400002
"687","2009-09-23",86.400002
"688","2009-09-24",86.400002
"689","2009-09-25",64.800003
"690","2009-09-28",103.68
"691","2009-09-29",103.68
"692","2009-09-30",103.68
"693","2009-10-01",103.68
"694","2009-10-02",103.68
"695","2009-10-05",103.68
"696","2009-10-06",103.68
"697","2009-10-07",103.68
"698","2009-10-08",64.800003
"699","2009-10-09",103.68
"700","2009-10-12",103.68
"701","2009-10-13",103.68
"702","2009-10-14",103.68
"703","2009-10-15",103.68
"704","2009-10-16",103.68
"705","2009-10-19",103.68
"706","2009-10-20",103.68
"707","2009-10-21",103.68
"708","2009-10-22",103.68
"709","2009-10-23",103.68
"710","2009-10-26",103.68
"711","2009-10-27",103.68
"712","2009-10-28",103.68
"713","2009-10-29",103.68
"714","2009-10-30",103.68
"715","2009-11-02",103.68
"716","2009-11-03",91.800003
"717","2009-11-04",91.800003
"718","2009-11-05",91.800003
"719","2009-11-06",91.800003
"720","2009-11-09",91.800003
"721","2009-11-10",91.800003
"722","2009-11-11",91.800003
"723","2009-11-12",103.68
"724","2009-11-13",103.68
"725","2009-11-16",103.68
"726","2009-11-17",103.68
"727","2009-11-18",66.959999
"728","2009-11-19",66.959999
"729","2009-11-20",66.959999
"730","2009-11-23",66.959999
"731","2009-11-24",68.040001
"732","2009-11-25",68.040001
"733","2009-11-27",68.040001
"734","2009-11-30",68.040001
"735","2009-12-01",69.120003
"736","2009-12-02",69.120003
"737","2009-12-03",100.440002
"738","2009-12-04",100.440002
"739","2009-12-07",100.440002
"740","2009-12-08",108
"741","2009-12-09",108
"742","2009-12-10",75.599998
"743","2009-12-11",75.599998
"744","2009-12-14",75.599998
"745","2009-12-15",75.599998
"746","2009-12-16",55.080002
"747","2009-12-17",109.080002
"748","2009-12-18",54
"749","2009-12-21",194.399994
"750","2009-12-22",194.399994
"751","2009-12-23",81
"752","2009-12-24",160.919998
"753","2009-12-28",37.799999
"754","2009-12-29",48.599998
"755","2009-12-30",91.800003
"756","2009-12-31",91.800003
"757","2010-01-04",91.800003
"758","2010-01-05",91.800003
"759","2010-01-06",91.800003
"760","2010-01-07",91.800003
"761","2010-01-08",91.800003
"762","2010-01-11",91.800003
"763","2010-01-12",91.800003
"764","2010-01-13",61.560001
"765","2010-01-14",102.599998
"766","2010-01-15",102.599998
"767","2010-01-19",61.560001
"768","2010-01-20",97.199997
"769","2010-01-21",97.199997
"770","2010-01-22",97.199997
"771","2010-01-25",97.199997
"772","2010-01-26",97.199997
"773","2010-01-27",97.199997
"774","2010-01-28",97.199997
"775","2010-01-29",97.199997
"776","2010-02-01",97.199997
"777","2010-02-02",62.639999
"778","2010-02-03",103.68
"779","2010-02-04",103.68
"780","2010-02-05",103.68
"781","2010-02-08",103.68
"782","2010-02-09",103.68
"783","2010-02-10",103.68
"784","2010-02-11",103.68
"785","2010-02-12",103.68
"786","2010-02-16",54
"787","2010-02-17",58.32
"788","2010-02-18",90.720001
"789","2010-02-19",54
"790","2010-02-22",75.599998
"791","2010-02-23",75.599998
"792","2010-02-24",75.599998
"793","2010-02-25",75.599998
"794","2010-02-26",96.120003
"795","2010-03-01",96.120003
"796","2010-03-02",55.080002
"797","2010-03-03",91.800003
"798","2010-03-04",56.16
"799","2010-03-05",91.800003
"800","2010-03-08",43.200001
"801","2010-03-09",86.400002
"802","2010-03-10",54
"803","2010-03-11",59.400002
"804","2010-03-12",76.68
"805","2010-03-15",76.68
"806","2010-03-16",75.599998
"807","2010-03-17",75.599998
"808","2010-03-18",75.599998
"809","2010-03-19",75.599998
"810","2010-03-22",64.800003
"811","2010-03-23",54
"812","2010-03-24",54
"813","2010-03-25",54
"814","2010-03-26",54
"815","2010-03-29",54
"816","2010-03-30",54
"817","2010-03-31",54
"818","2010-04-01",54
"819","2010-04-05",54
"820","2010-04-06",54
"821","2010-04-07",54
"822","2010-04-08",54
"823","2010-04-09",54
"824","2010-04-12",54
"825","2010-04-13",54
"826","2010-04-14",44.279999
"827","2010-04-15",54
"828","2010-04-16",54
"829","2010-04-19",54
"830","2010-04-20",43.200001
"831","2010-04-21",54
"832","2010-04-22",54
"833","2010-04-23",75.599998
"834","2010-04-26",105.839996
"835","2010-04-27",75.599998
"836","2010-04-28",75.599998
"837","2010-04-29",91.800003
"838","2010-04-30",91.800003
"839","2010-05-03",91.800003
"840","2010-05-04",103.68
"841","2010-05-05",103.68
"842","2010-05-06",103.68
"843","2010-05-07",103.68
"844","2010-05-10",103.68
"845","2010-05-11",103.68
"846","2010-05-12",103.68
"847","2010-05-13",103.68
"848","2010-05-14",103.68
"849","2010-05-17",103.68
"850","2010-05-18",103.68
"851","2010-05-19",103.68
"852","2010-05-20",103.68
"853","2010-05-21",70.199997
"854","2010-05-24",61.560001
"855","2010-05-25",91.800003
"856","2010-05-26",91.800003
"857","2010-05-27",81
"858","2010-05-28",81
"859","2010-06-01",81
"860","2010-06-02",64.800003
"861","2010-06-03",64.800003
"862","2010-06-04",44.279999
"863","2010-06-07",64.800003
"864","2010-06-08",55.080002
"865","2010-06-09",55.080002
"866","2010-06-10",55.080002
"867","2010-06-11",59.400002
"868","2010-06-14",55.080002
"869","2010-06-15",48.599998
"870","2010-06-16",54
"871","2010-06-17",54
"872","2010-06-18",54
"873","2010-06-21",45.360001
"874","2010-06-22",45.360001
"875","2010-06-23",64.800003
"876","2010-06-24",64.800003
"877","2010-06-25",64.800003
"878","2010-06-28",46.439999
"879","2010-06-29",64.800003
"880","2010-06-30",64.800003
"881","2010-07-01",64.800003
"882","2010-07-02",64.800003
"883","2010-07-06",36.720001
"884","2010-07-07",37.799999
"885","2010-07-08",37.799999
"886","2010-07-09",48.599998
"887","2010-07-12",55.080002
"888","2010-07-13",62.639999
"889","2010-07-14",62.639999
"890","2010-07-15",62.639999
"891","2010-07-16",62.639999
"892","2010-07-19",34.560001
"893","2010-07-20",34.560001
"894","2010-07-21",34.560001
"895","2010-07-22",34.560001
"896","2010-07-23",34.560001
"897","2010-07-26",34.560001
"898","2010-07-27",34.560001
"899","2010-07-28",34.560001
"900","2010-07-29",34.560001
"901","2010-07-30",54
"902","2010-08-02",29.16
"903","2010-08-03",52.919998
"904","2010-08-04",52.919998
"905","2010-08-05",50.759998
"906","2010-08-06",50.759998
"907","2010-08-09",50.759998
"908","2010-08-10",50.759998
"909","2010-08-11",50.759998
"910","2010-08-12",21.6
"911","2010-08-13",21.6
"912","2010-08-16",48.599998
"913","2010-08-17",32.400002
"914","2010-08-18",32.400002
"915","2010-08-19",32.400002
"916","2010-08-20",32.400002
"917","2010-08-23",32.400002
"918","2010-08-24",32.400002
"919","2010-08-25",32.400002
"920","2010-08-26",32.400002
"921","2010-08-27",32.400002
"922","2010-08-30",22.68
"923","2010-08-31",46.439999
"924","2010-09-01",46.439999
"925","2010-09-02",30.24
"926","2010-09-03",30.24
"927","2010-09-07",20.52
"928","2010-09-08",27
"929","2010-09-09",24.84
"930","2010-09-10",24.84
"931","2010-09-13",33.48
"932","2010-09-14",42.119999
"933","2010-09-15",45.360001
"934","2010-09-16",45.360001
"935","2010-09-17",43.200001
"936","2010-09-20",43.200001
"937","2010-09-21",32.400002
"938","2010-09-22",44.279999
"939","2010-09-23",44.279999
"940","2010-09-24",44.279999
"941","2010-09-27",44.279999
"942","2010-09-28",44.279999
"943","2010-09-29",44.279999
"944","2010-09-30",43.200001
"945","2010-10-01",43.200001
"946","2010-10-04",43.200001
"947","2010-10-05",31.32
"948","2010-10-06",27
"949","2010-10-07",24.84
"950","2010-10-08",21.6
"951","2010-10-11",21.6
"952","2010-10-12",21.6
"953","2010-10-13",17.280001
"954","2010-10-14",31.32
"955","2010-10-15",31.32
"956","2010-10-18",31.32
"957","2010-10-19",27
"958","2010-10-20",16.200001
"959","2010-10-21",15.12
"960","2010-10-22",15.12
"961","2010-10-25",14.04
"962","2010-10-26",14.04
"963","2010-10-27",14.04
"964","2010-10-28",16.200001
"965","2010-10-29",15.12
"966","2010-11-01",15.12
"967","2010-11-02",10.8
"968","2010-11-03",10.8
"969","2010-11-04",10.8
"970","2010-11-05",11.88
"971","2010-11-08",8.64
"972","2010-11-09",10.8
"973","2010-11-10",10.8
"974","2010-11-11",10.8
"975","2010-11-12",8.64
"976","2010-11-15",9.72
"977","2010-11-16",9.72
"978","2010-11-17",9.72
"979","2010-11-18",9.72
"980","2010-11-19",9.72
"981","2010-11-22",9.72
"982","2010-11-23",8.64
"983","2010-11-24",8.64
"984","2010-11-26",8.64
"985","2010-11-29",8.64
