"","date","ACM"
"109","2007-10-12",36.330002
"110","2007-10-15",36.669998
"111","2007-10-16",35.580002
"112","2007-10-17",36.75
"113","2007-10-18",35.169998
"114","2007-10-19",33.68
"115","2007-10-22",32.380001
"116","2007-10-23",34.009998
"117","2007-10-24",33.150002
"118","2007-10-25",33.299999
"119","2007-10-26",33.82
"120","2007-10-29",34.799999
"121","2007-10-30",34.84
"122","2007-10-31",33.77
"123","2007-11-01",32.200001
"124","2007-11-02",31.74
"125","2007-11-05",32.150002
"126","2007-11-06",32.639999
"127","2007-11-07",32.279999
"128","2007-11-08",31.17
"129","2007-11-09",30.110001
"130","2007-11-12",28.83
"131","2007-11-13",29.35
"132","2007-11-14",30.030001
"133","2007-11-15",29.549999
"134","2007-11-16",30.01
"135","2007-11-19",29.629999
"136","2007-11-20",29.84
"137","2007-11-21",29.969999
"138","2007-11-23",30.360001
"139","2007-11-26",30.99
"140","2007-11-27",27.139999
"141","2007-11-28",27.549999
"142","2007-11-29",26.799999
"143","2007-11-30",26.59
"144","2007-12-03",26.469999
"145","2007-12-04",27.440001
"146","2007-12-05",28.35
"147","2007-12-06",29
"148","2007-12-07",29.07
"149","2007-12-10",29.110001
"150","2007-12-11",28.09
"151","2007-12-12",28.32
"152","2007-12-13",28.49
"153","2007-12-14",28.030001
"154","2007-12-17",27.1
"155","2007-12-18",27.15
"156","2007-12-19",27.48
"157","2007-12-20",28.09
"158","2007-12-21",28.23
"159","2007-12-24",28.85
"160","2007-12-26",29.07
"161","2007-12-27",28.32
"162","2007-12-28",29.41
"163","2007-12-31",28.57
"164","2008-01-02",27.49
"165","2008-01-03",26.98
"166","2008-01-04",25.76
"167","2008-01-07",24.93
"168","2008-01-08",25.01
"169","2008-01-09",25.67
"170","2008-01-10",25.75
"171","2008-01-11",25.469999
"172","2008-01-14",25.209999
"173","2008-01-15",24.860001
"174","2008-01-16",24.67
"175","2008-01-17",24.139999
"176","2008-01-18",24.17
"177","2008-01-22",23.9
"178","2008-01-23",24.51
"179","2008-01-24",23.77
"180","2008-01-25",23.01
"181","2008-01-28",23.9
"182","2008-01-29",24.469999
"183","2008-01-30",23.709999
"184","2008-01-31",24.559999
"185","2008-02-01",25.309999
"186","2008-02-04",25.889999
"187","2008-02-05",24.57
"188","2008-02-06",24.870001
"189","2008-02-07",25
"190","2008-02-08",25.459999
"191","2008-02-11",25.9
"192","2008-02-12",26.82
"193","2008-02-13",28.23
"194","2008-02-14",27.93
"195","2008-02-15",28.379999
"196","2008-02-19",28.24
"197","2008-02-20",28.4
"198","2008-02-21",29.01
"199","2008-02-22",29.5
"200","2008-02-25",29.950001
"201","2008-02-26",29.83
"202","2008-02-27",27.07
"203","2008-02-28",27
"204","2008-02-29",25.92
"205","2008-03-03",26.469999
"206","2008-03-04",26.52
"207","2008-03-05",26.68
"208","2008-03-06",25.65
"209","2008-03-07",25.379999
"210","2008-03-10",24.23
"211","2008-03-11",25.09
"212","2008-03-12",24.83
"213","2008-03-13",25.309999
"214","2008-03-14",24.26
"215","2008-03-17",23.059999
"216","2008-03-18",24.58
"217","2008-03-19",23.620001
"218","2008-03-20",23.799999
"219","2008-03-24",24.799999
"220","2008-03-25",24.950001
"221","2008-03-26",24.690001
"222","2008-03-27",25.790001
"223","2008-03-28",25.870001
"224","2008-03-31",26.01
"225","2008-04-01",26.799999
"226","2008-04-02",27.5
"227","2008-04-03",27.74
"228","2008-04-04",27.709999
"229","2008-04-07",26.92
"230","2008-04-08",26.299999
"231","2008-04-09",25.92
"232","2008-04-10",26.58
"233","2008-04-11",25.549999
"234","2008-04-14",25.309999
"235","2008-04-15",25.52
"236","2008-04-16",26.76
"237","2008-04-17",26.809999
"238","2008-04-18",27.549999
"239","2008-04-21",27.68
"240","2008-04-22",27.02
"241","2008-04-23",26.690001
"242","2008-04-24",27.35
"243","2008-04-25",27.1
"244","2008-04-28",26.879999
"245","2008-04-29",26.85
"246","2008-04-30",27.459999
"247","2008-05-01",28.41
"248","2008-05-02",28.889999
"249","2008-05-05",28.75
"250","2008-05-06",28.889999
"251","2008-05-07",28.9
"252","2008-05-08",29.75
"253","2008-05-09",29.59
"254","2008-05-12",29.799999
"255","2008-05-13",29.959999
"256","2008-05-14",29.85
"257","2008-05-15",29.889999
"258","2008-05-16",30.200001
"259","2008-05-19",31.32
"260","2008-05-20",31.940001
"261","2008-05-21",31.15
"262","2008-05-22",31.030001
"263","2008-05-23",30.4
"264","2008-05-27",30.620001
"265","2008-05-28",30.959999
"266","2008-05-29",31.129999
"267","2008-05-30",32.209999
"268","2008-06-02",31.690001
"269","2008-06-03",31.629999
"270","2008-06-04",31.58
"271","2008-06-05",32.25
"272","2008-06-06",31.639999
"273","2008-06-09",31.5
"274","2008-06-10",31.27
"275","2008-06-11",30.68
"276","2008-06-12",31.4
"277","2008-06-13",32.790001
"278","2008-06-16",34
"279","2008-06-17",34.130001
"280","2008-06-18",32.52
"281","2008-06-19",31.799999
"282","2008-06-20",31.049999
"283","2008-06-23",31.07
"284","2008-06-24",31.58
"285","2008-06-25",31.950001
"286","2008-06-26",31.440001
"287","2008-06-27",33.130001
"288","2008-06-30",32.529999
"289","2008-07-01",33.18
"290","2008-07-02",32.110001
"291","2008-07-03",31.09
"292","2008-07-07",29.889999
"293","2008-07-08",30.58
"294","2008-07-09",30.190001
"295","2008-07-10",30
"296","2008-07-11",29.75
"297","2008-07-14",29.940001
"298","2008-07-15",29.49
"299","2008-07-16",29.940001
"300","2008-07-17",29.360001
"301","2008-07-18",29.139999
"302","2008-07-21",29.57
"303","2008-07-22",29.309999
"304","2008-07-23",29.32
"305","2008-07-24",27.91
"306","2008-07-25",28.1
"307","2008-07-28",27.709999
"308","2008-07-29",27.879999
"309","2008-07-30",28.9
"310","2008-07-31",28.469999
"311","2008-08-01",28.200001
"312","2008-08-04",27.57
"313","2008-08-05",28.059999
"314","2008-08-06",28.82
"315","2008-08-07",29.860001
"316","2008-08-08",30.67
"317","2008-08-11",30.51
"318","2008-08-12",31.360001
"319","2008-08-13",31.77
"320","2008-08-14",32.119999
"321","2008-08-15",31.85
"322","2008-08-18",31.700001
"323","2008-08-19",31.4
"324","2008-08-20",31.809999
"325","2008-08-21",31.690001
"326","2008-08-22",31.799999
"327","2008-08-25",30.5
"328","2008-08-26",30.99
"329","2008-08-27",31.24
"330","2008-08-28",31.23
"331","2008-08-29",31.959999
"332","2008-09-02",30.879999
"333","2008-09-03",29.549999
"334","2008-09-04",27.82
"335","2008-09-05",28.030001
"336","2008-09-08",27.969999
"337","2008-09-09",24.07
"338","2008-09-10",25.59
"339","2008-09-11",24.73
"340","2008-09-12",25.690001
"341","2008-09-15",24.540001
"342","2008-09-16",24.639999
"343","2008-09-17",23.73
"344","2008-09-18",25.120001
"345","2008-09-19",27.280001
"346","2008-09-22",26.360001
"347","2008-09-23",25.139999
"348","2008-09-24",24.879999
"349","2008-09-25",24.68
"350","2008-09-26",24.459999
"351","2008-09-29",23.219999
"352","2008-09-30",24.440001
"353","2008-10-01",23.23
"354","2008-10-02",20.469999
"355","2008-10-03",19.790001
"356","2008-10-06",18.549999
"357","2008-10-07",19.120001
"358","2008-10-08",18.18
"359","2008-10-09",17.209999
"360","2008-10-10",16.370001
"361","2008-10-13",18.59
"362","2008-10-14",18.940001
"363","2008-10-15",16.379999
"364","2008-10-16",17.51
"365","2008-10-17",17.73
"366","2008-10-20",19.25
"367","2008-10-21",18.75
"368","2008-10-22",17.190001
"369","2008-10-23",15.7
"370","2008-10-24",15.39
"371","2008-10-27",15.22
"372","2008-10-28",16.360001
"373","2008-10-29",17.379999
"374","2008-10-30",17.9
"375","2008-10-31",17.629999
"376","2008-11-03",17.66
"377","2008-11-04",19.389999
"378","2008-11-05",17.309999
"379","2008-11-06",16.32
"380","2008-11-07",16.879999
"381","2008-11-10",17.309999
"382","2008-11-11",17.6
"383","2008-11-12",18.780001
"384","2008-11-13",21.51
"385","2008-11-14",19.809999
"386","2008-11-17",19.34
"387","2008-11-18",19.6
"388","2008-11-19",20.77
"389","2008-11-20",20.48
"390","2008-11-21",21.1
"391","2008-11-24",24.65
"392","2008-11-25",26.77
"393","2008-11-26",26.780001
"394","2008-11-28",26.49
"395","2008-12-01",23.940001
"396","2008-12-02",25.620001
"397","2008-12-03",26.190001
"398","2008-12-04",25.290001
"399","2008-12-05",27.59
"400","2008-12-08",30.5
"401","2008-12-09",29.4
"402","2008-12-10",29.23
"403","2008-12-11",28.65
"404","2008-12-12",28.690001
"405","2008-12-15",25.940001
"406","2008-12-16",29.049999
"407","2008-12-17",30
"408","2008-12-18",29.51
"409","2008-12-19",29.200001
"410","2008-12-22",28.120001
"411","2008-12-23",28.719999
"412","2008-12-24",28.73
"413","2008-12-26",30.129999
"414","2008-12-29",29.200001
"415","2008-12-30",28
"416","2008-12-31",30.73
"417","2009-01-02",32.34
"418","2009-01-05",31.43
"419","2009-01-06",30.68
"420","2009-01-07",28.59
"421","2009-01-08",29.16
"422","2009-01-09",29.6
"423","2009-01-12",27.42
"424","2009-01-13",28.030001
"425","2009-01-14",24.440001
"426","2009-01-15",25.1
"427","2009-01-16",26.6
"428","2009-01-20",25.01
"429","2009-01-21",26.4
"430","2009-01-22",25
"431","2009-01-23",25.639999
"432","2009-01-26",26.360001
"433","2009-01-27",26.75
"434","2009-01-28",27.51
"435","2009-01-29",25.969999
"436","2009-01-30",25.309999
"437","2009-02-02",24.34
"438","2009-02-03",25.049999
"439","2009-02-04",25.33
"440","2009-02-05",25.469999
"441","2009-02-06",26.690001
"442","2009-02-09",27.299999
"443","2009-02-10",27.35
"444","2009-02-11",26.67
"445","2009-02-12",26.18
"446","2009-02-13",25.59
"447","2009-02-17",22.59
"448","2009-02-18",21.82
"449","2009-02-19",21.889999
"450","2009-02-20",22
"451","2009-02-23",21.68
"452","2009-02-24",22.629999
"453","2009-02-25",24.559999
"454","2009-02-26",24.49
"455","2009-02-27",24.530001
"456","2009-03-02",22.6
"457","2009-03-03",20.299999
"458","2009-03-04",21.32
"459","2009-03-05",21.01
"460","2009-03-06",21.17
"461","2009-03-09",21.77
"462","2009-03-10",23.93
"463","2009-03-11",24
"464","2009-03-12",25.09
"465","2009-03-13",25.76
"466","2009-03-16",24.809999
"467","2009-03-17",26.120001
"468","2009-03-18",25.719999
"469","2009-03-19",25.040001
"470","2009-03-20",24.51
"471","2009-03-23",26
"472","2009-03-24",25.620001
"473","2009-03-25",26.27
"474","2009-03-26",27.200001
"475","2009-03-27",26.549999
"476","2009-03-30",25.48
"477","2009-03-31",26.08
"478","2009-04-01",26.49
"479","2009-04-02",27.65
"480","2009-04-03",28.58
"481","2009-04-06",27.92
"482","2009-04-07",26.85
"483","2009-04-08",26.469999
"484","2009-04-09",28.33
"485","2009-04-13",28
"486","2009-04-14",26.99
"487","2009-04-15",27.389999
"488","2009-04-16",27.75
"489","2009-04-17",27.209999
"490","2009-04-20",26.34
"491","2009-04-21",27.440001
"492","2009-04-22",26.76
"493","2009-04-23",25.440001
"494","2009-04-24",25.48
"495","2009-04-27",25.200001
"496","2009-04-28",25.610001
"497","2009-04-29",25.75
"498","2009-04-30",25.73
"499","2009-05-01",25.209999
"500","2009-05-04",26.639999
"501","2009-05-05",27.59
"502","2009-05-06",28.24
"503","2009-05-07",29.59
"504","2009-05-08",31.030001
"505","2009-05-11",30.16
"506","2009-05-12",30.27
"507","2009-05-13",29.34
"508","2009-05-14",29.639999
"509","2009-05-15",29.790001
"510","2009-05-18",30.559999
"511","2009-05-19",30.559999
"512","2009-05-20",29.59
"513","2009-05-21",29.219999
"514","2009-05-22",29.24
"515","2009-05-26",30.99
"516","2009-05-27",30.98
"517","2009-05-28",31.59
"518","2009-05-29",31.91
"519","2009-06-01",31.18
"520","2009-06-02",31.48
"521","2009-06-03",30.530001
"522","2009-06-04",30.74
"523","2009-06-05",30.9
"524","2009-06-08",30.34
"525","2009-06-09",30.200001
"526","2009-06-10",30.709999
"527","2009-06-11",31.09
"528","2009-06-12",30.67
"529","2009-06-15",29.84
"530","2009-06-16",29.200001
"531","2009-06-17",29.059999
"532","2009-06-18",29.780001
"533","2009-06-19",30.379999
"534","2009-06-22",29.07
"535","2009-06-23",28.540001
"536","2009-06-24",29
"537","2009-06-25",29.379999
"538","2009-06-26",29.24
"539","2009-06-29",32
"540","2009-06-30",32
"541","2009-07-01",31.35
"542","2009-07-02",29.68
"543","2009-07-06",29.799999
"544","2009-07-07",29.139999
"545","2009-07-08",29.58
"546","2009-07-09",30.379999
"547","2009-07-10",30.66
"548","2009-07-13",30.799999
"549","2009-07-14",30.549999
"550","2009-07-15",31.1
"551","2009-07-16",31.370001
"552","2009-07-17",31.549999
"553","2009-07-20",32.040001
"554","2009-07-21",31.91
"555","2009-07-22",32.200001
"556","2009-07-23",32.91
"557","2009-07-24",32.990002
"558","2009-07-27",32.689999
"559","2009-07-28",32.169998
"560","2009-07-29",31.959999
"561","2009-07-30",32.209999
"562","2009-07-31",32.400002
"563","2009-08-03",32.349998
"564","2009-08-04",31.58
"565","2009-08-05",31.809999
"566","2009-08-06",29.51
"567","2009-08-07",31.4
"568","2009-08-10",30.459999
"569","2009-08-11",30.290001
"570","2009-08-12",30.049999
"571","2009-08-13",29.57
"572","2009-08-14",28.74
"573","2009-08-17",28.059999
"574","2009-08-18",28.049999
"575","2009-08-19",28.610001
"576","2009-08-20",28.75
"577","2009-08-21",28.18
"578","2009-08-24",27.610001
"579","2009-08-25",27.74
"580","2009-08-26",28.42
"581","2009-08-27",28.280001
"582","2009-08-28",27.809999
"583","2009-08-31",27.41
"584","2009-09-01",27.24
"585","2009-09-02",27.219999
"586","2009-09-03",28.01
"587","2009-09-04",28.219999
"588","2009-09-08",28.639999
"589","2009-09-09",28.24
"590","2009-09-10",28.299999
"591","2009-09-11",27.93
"592","2009-09-14",28.139999
"593","2009-09-15",27.84
"594","2009-09-16",28.299999
"595","2009-09-17",28.799999
"596","2009-09-18",28.790001
"597","2009-09-21",27.75
"598","2009-09-22",27.74
"599","2009-09-23",27.35
"600","2009-09-24",26.940001
"601","2009-09-25",26.200001
"602","2009-09-28",26.610001
"603","2009-09-29",27.549999
"604","2009-09-30",27.139999
"605","2009-10-01",26.65
"606","2009-10-02",26.33
"607","2009-10-05",26.389999
"608","2009-10-06",26.030001
"609","2009-10-07",26.02
"610","2009-10-08",26.379999
"611","2009-10-09",26.23
"612","2009-10-12",26
"613","2009-10-13",25.65
"614","2009-10-14",25.67
"615","2009-10-15",26.059999
"616","2009-10-16",25.879999
"617","2009-10-19",26.18
"618","2009-10-20",25.85
"619","2009-10-21",25.65
"620","2009-10-22",25.690001
"621","2009-10-23",25.58
"622","2009-10-26",26.85
"623","2009-10-27",26.49
"624","2009-10-28",25.799999
"625","2009-10-29",26.290001
"626","2009-10-30",25.24
"627","2009-11-02",25.370001
"628","2009-11-03",25.110001
"629","2009-11-04",25.389999
"630","2009-11-05",25.9
"631","2009-11-06",25.27
"632","2009-11-09",25.43
"633","2009-11-10",25.27
"634","2009-11-11",25.469999
"635","2009-11-12",26.719999
"636","2009-11-13",28.01
"637","2009-11-16",28.440001
"638","2009-11-17",28.040001
"639","2009-11-18",28.049999
"640","2009-11-19",27.18
"641","2009-11-20",27.08
"642","2009-11-23",27.440001
"643","2009-11-24",26.969999
"644","2009-11-25",26.469999
"645","2009-11-27",25.49
"646","2009-11-30",25.4
"647","2009-12-01",24.99
"648","2009-12-02",24.450001
"649","2009-12-03",24.540001
"650","2009-12-04",24.59
"651","2009-12-07",24.629999
"652","2009-12-08",24.309999
"653","2009-12-09",24.74
"654","2009-12-10",25.129999
"655","2009-12-11",25.16
"656","2009-12-14",26.219999
"657","2009-12-15",26.99
"658","2009-12-16",26.860001
"659","2009-12-17",26.82
"660","2009-12-18",27.200001
"661","2009-12-21",27.42
"662","2009-12-22",27.610001
"663","2009-12-23",27.959999
"664","2009-12-24",28.02
"665","2009-12-28",28.41
"666","2009-12-29",28.15
"667","2009-12-30",27.75
"668","2009-12-31",27.5
"669","2010-01-04",28.15
"670","2010-01-05",28.459999
"671","2010-01-06",29.190001
"672","2010-01-07",30.17
"673","2010-01-08",30.48
"674","2010-01-11",29.99
"675","2010-01-12",29.620001
"676","2010-01-13",29.690001
"677","2010-01-14",29.42
"678","2010-01-15",28.9
"679","2010-01-19",28.99
"680","2010-01-20",28.709999
"681","2010-01-21",28.41
"682","2010-01-22",28.08
"683","2010-01-25",28.24
"684","2010-01-26",28.17
"685","2010-01-27",27.98
"686","2010-01-28",27.389999
"687","2010-01-29",26.969999
"688","2010-02-01",26.83
"689","2010-02-02",27.200001
"690","2010-02-03",26.950001
"691","2010-02-04",25.92
"692","2010-02-05",25.450001
"693","2010-02-08",25.799999
"694","2010-02-09",27.469999
"695","2010-02-10",27.309999
"696","2010-02-11",27.309999
"697","2010-02-12",27.43
"698","2010-02-16",27.370001
"699","2010-02-17",27.540001
"700","2010-02-18",27.620001
"701","2010-02-19",27.66
"702","2010-02-22",27.200001
"703","2010-02-23",26.82
"704","2010-02-24",27.07
"705","2010-02-25",27.280001
"706","2010-02-26",27.1
"707","2010-03-01",27.290001
"708","2010-03-02",27.200001
"709","2010-03-03",28.040001
"710","2010-03-04",28.15
"711","2010-03-05",28.67
"712","2010-03-08",28.33
"713","2010-03-09",28.25
"714","2010-03-10",28.360001
"715","2010-03-11",28.290001
"716","2010-03-12",28.33
"717","2010-03-15",28.129999
"718","2010-03-16",28.379999
"719","2010-03-17",28.790001
"720","2010-03-18",28.57
"721","2010-03-19",29.35
"722","2010-03-22",29.51
"723","2010-03-23",29.780001
"724","2010-03-24",29.530001
"725","2010-03-25",29.450001
"726","2010-03-26",29.389999
"727","2010-03-29",29.09
"728","2010-03-30",28.67
"729","2010-03-31",28.370001
"730","2010-04-01",29.26
"731","2010-04-05",29.290001
"732","2010-04-06",29.23
"733","2010-04-07",28.690001
"734","2010-04-08",28.620001
"735","2010-04-09",28.75
"736","2010-04-12",29.1
"737","2010-04-13",29.48
"738","2010-04-14",29.5
"739","2010-04-15",29.5
"740","2010-04-16",29.049999
"741","2010-04-19",28.870001
"742","2010-04-20",29.57
"743","2010-04-21",29.959999
"744","2010-04-22",30.73
"745","2010-04-23",30.719999
"746","2010-04-26",30.620001
"747","2010-04-27",30.01
"748","2010-04-28",29.99
"749","2010-04-29",30.559999
"750","2010-04-30",30.07
"751","2010-05-03",30.450001
"752","2010-05-04",29.530001
"753","2010-05-05",29.309999
"754","2010-05-06",27.99
"755","2010-05-07",26.4
"756","2010-05-10",27.379999
"757","2010-05-11",27.379999
"758","2010-05-12",28.129999
"759","2010-05-13",27.93
"760","2010-05-14",26.84
"761","2010-05-17",26.77
"762","2010-05-18",26.549999
"763","2010-05-19",26.209999
"764","2010-05-20",24.92
"765","2010-05-21",25.57
"766","2010-05-24",24.940001
"767","2010-05-25",24.85
"768","2010-05-26",24.4
"769","2010-05-27",25.66
"770","2010-05-28",25.379999
"771","2010-06-01",24.559999
"772","2010-06-02",25.07
"773","2010-06-03",25.290001
"774","2010-06-04",24.620001
"775","2010-06-07",23.709999
"776","2010-06-08",23.459999
"777","2010-06-09",23.82
"778","2010-06-10",24.49
"779","2010-06-11",24.6
"780","2010-06-14",24.540001
"781","2010-06-15",25.35
"782","2010-06-16",25.379999
"783","2010-06-17",25.34
"784","2010-06-18",25.26
"785","2010-06-21",24.950001
"786","2010-06-22",24.24
"787","2010-06-23",24.360001
"788","2010-06-24",23.73
"789","2010-06-25",23.780001
"790","2010-06-28",23.83
"791","2010-06-29",22.940001
"792","2010-06-30",23.059999
"793","2010-07-01",22.02
"794","2010-07-02",22.1
"795","2010-07-06",22.15
"796","2010-07-07",22.620001
"797","2010-07-08",23.219999
"798","2010-07-09",23.74
"799","2010-07-12",23.52
"800","2010-07-13",24.34
"801","2010-07-14",24.17
"802","2010-07-15",24.26
"803","2010-07-16",23.27
"804","2010-07-19",23.219999
"805","2010-07-20",23.889999
"806","2010-07-21",23.370001
"807","2010-07-22",24.57
"808","2010-07-23",24.860001
"809","2010-07-26",25.4
"810","2010-07-27",25.299999
"811","2010-07-28",24.870001
"812","2010-07-29",24.379999
"813","2010-07-30",24.139999
"814","2010-08-02",25.190001
"815","2010-08-03",25.15
"816","2010-08-04",25.219999
"817","2010-08-05",25.1
"818","2010-08-06",25.370001
"819","2010-08-09",26.370001
"820","2010-08-10",25.77
"821","2010-08-11",24.16
"822","2010-08-12",23.719999
"823","2010-08-13",23.9
"824","2010-08-16",23.559999
"825","2010-08-17",23.84
"826","2010-08-18",23.870001
"827","2010-08-19",23.5
"828","2010-08-20",23.299999
"829","2010-08-23",22.889999
"830","2010-08-24",22.33
"831","2010-08-25",22.75
"832","2010-08-26",22.67
"833","2010-08-27",22.969999
"834","2010-08-30",22.469999
"835","2010-08-31",22.5
"836","2010-09-01",23.1
"837","2010-09-02",23.15
"838","2010-09-03",23.280001
"839","2010-09-07",23.780001
"840","2010-09-08",23.77
"841","2010-09-09",24.09
"842","2010-09-10",23.969999
"843","2010-09-13",24.469999
"844","2010-09-14",24.440001
"845","2010-09-15",24.42
"846","2010-09-16",24.24
"847","2010-09-17",24.33
"848","2010-09-20",24.66
"849","2010-09-21",24.77
"850","2010-09-22",24.379999
"851","2010-09-23",24.129999
"852","2010-09-24",24.530001
"853","2010-09-27",24.42
"854","2010-09-28",24.889999
"855","2010-09-29",24.389999
"856","2010-09-30",24.26
"857","2010-10-01",24.299999
"858","2010-10-04",23.92
"859","2010-10-05",24.370001
"860","2010-10-06",24.26
"861","2010-10-07",24.309999
"862","2010-10-08",24.4
"863","2010-10-11",25.07
"864","2010-10-12",25.049999
"865","2010-10-13",25.559999
"866","2010-10-14",25.35
"867","2010-10-15",25.610001
"868","2010-10-18",25.879999
"869","2010-10-19",25.459999
"870","2010-10-20",25.700001
"871","2010-10-21",25.639999
"872","2010-10-22",25.84
"873","2010-10-25",26.280001
"874","2010-10-26",26.360001
"875","2010-10-27",26.09
"876","2010-10-28",26.15
"877","2010-10-29",26.51
"878","2010-11-01",26.92
"879","2010-11-02",27.129999
"880","2010-11-03",26.93
"881","2010-11-04",27.450001
"882","2010-11-05",27.83
"883","2010-11-08",27.76
"884","2010-11-09",27.540001
"885","2010-11-10",27.950001
"886","2010-11-11",27.9
"887","2010-11-12",27.48
"888","2010-11-15",27.42
"889","2010-11-16",26.84
"890","2010-11-17",26.879999
"891","2010-11-18",27.15
"892","2010-11-19",26.84
"893","2010-11-22",26.799999
"894","2010-11-23",26.15
"895","2010-11-24",26.360001
"896","2010-11-26",26.18
"897","2010-11-29",26.15
"898","2010-11-30",25.76
"899","2010-12-01",26.51
"900","2010-12-02",27.200001
"901","2010-12-03",27.26
"902","2010-12-06",27.860001
"903","2010-12-07",27.4
"904","2010-12-08",27.540001
"905","2010-12-09",27.969999
"906","2010-12-10",28.040001
"907","2010-12-13",28.26
"908","2010-12-14",28.02
"909","2010-12-15",27.719999
"910","2010-12-16",28.4
"911","2010-12-17",28.77
"912","2010-12-20",28.129999
"913","2010-12-21",28.08
"914","2010-12-22",28.17
"915","2010-12-23",28.049999
"916","2010-12-27",28.120001
"917","2010-12-28",27.959999
"918","2010-12-29",28.02
"919","2010-12-30",28.129999
"920","2010-12-31",27.969999
"921","2011-01-03",28.32
"922","2011-01-04",27.26
"923","2011-01-05",27.18
"924","2011-01-06",26.809999
"925","2011-01-07",26.77
"926","2011-01-10",26.950001
"927","2011-01-11",27.280001
"928","2011-01-12",28
"929","2011-01-13",27.709999
"930","2011-01-14",27.85
"931","2011-01-18",28.040001
"932","2011-01-19",28.299999
"933","2011-01-20",28.540001
"934","2011-01-21",28.620001
"935","2011-01-24",29.209999
"936","2011-01-25",29.360001
"937","2011-01-26",29.860001
"938","2011-01-27",29.5
"939","2011-01-28",28.809999
"940","2011-01-31",29.27
"941","2011-02-01",29.83
"942","2011-02-02",29.280001
"943","2011-02-03",29.08
"944","2011-02-04",28.809999
"945","2011-02-07",28.700001
"946","2011-02-08",29.450001
"947","2011-02-09",28.6
"948","2011-02-10",28.6
"949","2011-02-11",28.73
"950","2011-02-14",29.040001
"951","2011-02-15",29.41
"952","2011-02-16",29.68
"953","2011-02-17",29.93
"954","2011-02-18",29.870001
"955","2011-02-22",28.110001
"956","2011-02-23",27.75
"957","2011-02-24",28
"958","2011-02-25",28.450001
"959","2011-02-28",28.639999
"960","2011-03-01",28.200001
"961","2011-03-02",27.82
"962","2011-03-03",28.440001
"963","2011-03-04",28.07
"964","2011-03-07",27.360001
"965","2011-03-08",27.85
"966","2011-03-09",27.98
"967","2011-03-10",27.1
"968","2011-03-11",27.190001
"969","2011-03-14",27.299999
