"","date","UONE"
"1003","2010-12-23",1.16
"1004","2010-12-27",1.17
"1005","2010-12-28",1.09
"1006","2010-12-29",1.18
"1007","2010-12-30",1.16
"1008","2010-12-31",1.15
"1009","2011-01-03",1.21
"1010","2011-01-04",1.19
"1011","2011-01-05",1.19
"1012","2011-01-06",1.15
"1013","2011-01-07",1.13
"1014","2011-01-10",1.2
"1015","2011-01-11",1.52
"1016","2011-01-12",1.53
"1017","2011-01-13",1.57
"1018","2011-01-14",1.53
"1019","2011-01-18",1.64
"1020","2011-01-19",1.53
"1021","2011-01-20",1.46
"1022","2011-01-21",1.39
"1023","2011-01-24",1.33
"1024","2011-01-25",1.29
"1025","2011-01-26",1.33
"1026","2011-01-27",1.35
"1027","2011-01-28",1.31
"1028","2011-01-31",1.3
"1029","2011-02-01",1.48
"1030","2011-02-02",1.43
"1031","2011-02-03",1.48
"1032","2011-02-04",1.46
"1033","2011-02-07",1.52
"1034","2011-02-08",1.61
"1035","2011-02-09",1.58
"1036","2011-02-10",1.55
"1037","2011-02-11",1.54
"1038","2011-02-14",1.54
"1039","2011-02-15",1.54
"1040","2011-02-16",1.51
"1041","2011-02-17",1.57
"1042","2011-02-18",1.89
"1043","2011-02-22",1.88
"1044","2011-02-23",1.86
"1045","2011-02-24",1.89
"1046","2011-02-25",2.35
"1047","2011-02-28",2.66
"1048","2011-03-01",2.45
"1049","2011-03-02",2.27
"1050","2011-03-03",1.94
"1051","2011-03-04",2.1
"1052","2011-03-07",2.05
"1053","2011-03-08",2.03
"1054","2011-03-09",2.1
"1055","2011-03-10",2.05
"1056","2011-03-11",1.96
"1057","2011-03-14",1.79
"1058","2011-03-15",1.88
"1059","2011-03-16",1.79
"1060","2011-03-17",1.76
"1061","2011-03-18",1.7
"1062","2011-03-21",1.71
"1063","2011-03-22",1.78
"1064","2011-03-23",1.8
"1065","2011-03-24",1.88
"1066","2011-03-25",1.96
"1067","2011-03-28",1.94
"1068","2011-03-29",1.96
"1069","2011-03-30",1.96
"1070","2011-03-31",2.08
"1071","2011-04-01",2.16
"1072","2011-04-04",2.1
"1073","2011-04-05",2.05
"1074","2011-04-06",2.15
"1075","2011-04-07",2.25
"1076","2011-04-08",2.3
"1077","2011-04-11",2.22
"1078","2011-04-12",2.15
"1079","2011-04-13",2.17
"1080","2011-04-14",2.25
"1081","2011-04-15",2.39
"1082","2011-04-18",2.41
"1083","2011-04-19",2.67
"1084","2011-04-20",2.65
"1085","2011-04-21",2.75
"1086","2011-04-25",2.73
"1087","2011-04-26",2.85
"1088","2011-04-27",2.89
"1089","2011-04-28",2.96
"1090","2011-04-29",2.97
"1091","2011-05-02",2.91
"1092","2011-05-03",3.05
"1093","2011-05-04",2.86
"1094","2011-05-05",2.77
"1095","2011-05-06",3.05
"1096","2011-05-09",2.91
"1097","2011-05-10",2.95
"1098","2011-05-11",2.87
"1099","2011-05-12",2.8
"1100","2011-05-13",2.84
"1101","2011-05-16",2.85
"1102","2011-05-17",2.88
"1103","2011-05-18",2.93
"1104","2011-05-19",2.87
"1105","2011-05-20",2.99
"1106","2011-05-23",2.9
"1107","2011-05-24",2.83
"1108","2011-05-25",2.43
"1109","2011-05-26",2.45
"1110","2011-05-27",2.31
"1111","2011-05-31",2.3
"1112","2011-06-01",2.19
"1113","2011-06-02",2.19
"1114","2011-06-03",2.19
"1115","2011-06-06",1.87
"1116","2011-06-07",1.75
"1117","2011-06-08",1.8
"1118","2011-06-09",1.99
"1119","2011-06-10",1.92
"1120","2011-06-13",1.87
"1121","2011-06-14",1.78
"1122","2011-06-15",1.78
"1123","2011-06-16",1.77
"1124","2011-06-17",1.81
"1125","2011-06-20",1.89
"1126","2011-06-21",2.1
"1127","2011-06-22",2.04
"1128","2011-06-23",1.96
"1129","2011-06-24",1.96
"1130","2011-06-27",1.8
"1131","2011-06-28",1.84
"1132","2011-06-29",1.78
"1133","2011-06-30",1.71
"1134","2011-07-01",1.79
"1135","2011-07-05",1.7
"1136","2011-07-06",1.76
"1137","2011-07-07",1.79
"1138","2011-07-08",1.74
"1139","2011-07-11",1.7
"1140","2011-07-12",1.67
"1141","2011-07-13",1.75
"1142","2011-07-14",1.64
"1143","2011-07-15",1.66
"1144","2011-07-18",1.66
"1145","2011-07-19",1.68
"1146","2011-07-20",1.67
"1147","2011-07-21",1.64
"1148","2011-07-22",1.58
"1149","2011-07-25",1.55
"1150","2011-07-26",1.53
"1151","2011-07-27",1.54
"1152","2011-07-28",1.49
"1153","2011-07-29",1.48
"1154","2011-08-01",1.45
"1155","2011-08-02",1.45
"1156","2011-08-03",1.39
"1157","2011-08-04",1.39
"1158","2011-08-05",1.39
"1159","2011-08-08",1.17
"1160","2011-08-09",1.25
"1161","2011-08-10",1.26
"1162","2011-08-11",1.26
"1163","2011-08-12",1.46
"1164","2011-08-15",1.56
"1165","2011-08-16",1.51
"1166","2011-08-17",1.58
"1167","2011-08-18",1.51
"1168","2011-08-19",1.34
"1169","2011-08-22",1.16
"1170","2011-08-23",1.23
"1171","2011-08-24",1.21
"1172","2011-08-25",1.32
"1173","2011-08-26",1.3
"1174","2011-08-29",1.45
"1175","2011-08-30",1.43
"1176","2011-08-31",1.43
"1177","2011-09-01",1.42
"1178","2011-09-02",1.37
"1179","2011-09-06",1.3
"1180","2011-09-07",1.33
"1181","2011-09-08",1.33
"1182","2011-09-09",1.31
"1183","2011-09-12",1.31
"1184","2011-09-13",1.33
"1185","2011-09-14",1.35
"1186","2011-09-15",1.39
"1187","2011-09-16",1.38
"1188","2011-09-19",1.38
"1189","2011-09-20",1.37
"1190","2011-09-21",1.31
"1191","2011-09-22",1.25
"1192","2011-09-23",1.21
"1193","2011-09-26",1.17
"1194","2011-09-27",1.23
"1195","2011-09-28",1.19
"1196","2011-09-29",1.2
"1197","2011-09-30",1.21
"1198","2011-10-03",1.01
"1199","2011-10-04",1.01
"1200","2011-10-05",1.05
"1201","2011-10-06",1.17
"1202","2011-10-07",1.19
"1203","2011-10-10",1.24
"1204","2011-10-11",1.28
"1205","2011-10-12",1.4
"1206","2011-10-13",1.3
"1207","2011-10-14",1.28
"1208","2011-10-17",1.27
"1209","2011-10-18",1.27
"1210","2011-10-19",1.27
"1211","2011-10-20",1.35
"1212","2011-10-21",1.34
"1213","2011-10-24",1.36
"1214","2011-10-25",1.32
"1215","2011-10-26",1.32
"1216","2011-10-27",1.28
"1217","2011-10-28",1.28
"1218","2011-10-31",1.29
"1219","2011-11-01",1.24
"1220","2011-11-02",1.24
"1221","2011-11-03",1.31
"1222","2011-11-04",1.33
"1223","2011-11-07",1.44
"1224","2011-11-08",1.47
"1225","2011-11-09",1.44
"1226","2011-11-10",1.44
"1227","2011-11-11",1.28
"1228","2011-11-14",1.3
"1229","2011-11-15",1.25
"1230","2011-11-16",1.25
"1231","2011-11-17",1.18
"1232","2011-11-18",1.2
"1233","2011-11-21",1.25
"1234","2011-11-22",1.16
"1235","2011-11-23",1.1
"1236","2011-11-25",1.15
"1237","2011-11-28",1.16
"1238","2011-11-29",1.11
"1239","2011-11-30",1.11
"1240","2011-12-01",1.12
"1241","2011-12-02",1.09
"1242","2011-12-05",1.08
"1243","2011-12-06",1.07
"1244","2011-12-07",1.06
"1245","2011-12-08",1.05
"1246","2011-12-09",1.05
"1247","2011-12-12",1.04
"1248","2011-12-13",1.04
"1249","2011-12-14",1.03
"1250","2011-12-15",1.05
"1251","2011-12-16",1.02
"1252","2011-12-19",0.98
"1253","2011-12-20",1.01
"1254","2011-12-21",0.97
"1255","2011-12-22",0.97
"1256","2011-12-23",0.97
"1257","2011-12-27",0.94
"1258","2011-12-28",0.97
"1259","2011-12-29",0.91
"1260","2011-12-30",0.95
"1261","2012-01-03",0.95
"1262","2012-01-04",0.94
"1263","2012-01-05",0.91
"1264","2012-01-06",0.94
"1265","2012-01-09",0.93
"1266","2012-01-10",0.98
"1267","2012-01-11",0.99
"1268","2012-01-12",0.99
"1269","2012-01-13",0.92
"1270","2012-01-17",0.93
"1271","2012-01-18",0.93
"1272","2012-01-19",1
"1273","2012-01-20",1.02
"1274","2012-01-23",1.07
"1275","2012-01-24",1.21
"1276","2012-01-25",1.1
"1277","2012-01-26",1.11
"1278","2012-01-27",1.11
"1279","2012-01-30",1.07
"1280","2012-01-31",1.08
"1281","2012-02-01",1.08
"1282","2012-02-02",1.03
"1283","2012-02-03",1.12
"1284","2012-02-06",1.12
"1285","2012-02-07",1.12
"1286","2012-02-08",1.14
"1287","2012-02-09",1.14
"1288","2012-02-10",1.14
"1289","2012-02-13",1.17
"1290","2012-02-14",1.25
"1291","2012-02-15",1.21
"1292","2012-02-16",1.21
"1293","2012-02-17",1.22
"1294","2012-02-21",1.2
"1295","2012-02-22",1.23
"1296","2012-02-23",1.21
"1297","2012-02-24",1.1
"1298","2012-02-27",1.04
"1299","2012-02-28",1.09
"1300","2012-02-29",1.11
"1301","2012-03-01",1
"1302","2012-03-02",1.07
"1303","2012-03-05",1.05
"1304","2012-03-06",1.01
"1305","2012-03-07",0.96
"1306","2012-03-08",0.98
"1307","2012-03-09",1.03
"1308","2012-03-12",1.03
"1309","2012-03-13",1.04
"1310","2012-03-14",1.12
"1311","2012-03-15",1.1
"1312","2012-03-16",1.03
"1313","2012-03-19",1.03
"1314","2012-03-20",1
"1315","2012-03-21",1
"1316","2012-03-22",0.99
"1317","2012-03-23",1.04
"1318","2012-03-26",1.06
"1319","2012-03-27",1
"1320","2012-03-28",1.03
"1321","2012-03-29",1.04
"1322","2012-03-30",1.05
"1323","2012-04-02",1.1
"1324","2012-04-03",1.01
"1325","2012-04-04",1.06
"1326","2012-04-05",1.1
"1327","2012-04-09",1.1
"1328","2012-04-10",1.01
"1329","2012-04-11",1.05
"1330","2012-04-12",1.05
"1331","2012-04-13",1.05
"1332","2012-04-16",1.05
"1333","2012-04-17",1.05
"1334","2012-04-18",1.05
"1335","2012-04-19",1
"1336","2012-04-20",1
"1337","2012-04-23",0.97
"1338","2012-04-24",0.97
"1339","2012-04-25",0.97
"1340","2012-04-26",1
"1341","2012-04-27",1.1
"1342","2012-04-30",1.12
"1343","2012-05-01",1.18
"1344","2012-05-02",1.23
"1345","2012-05-03",1.1
"1346","2012-05-04",1.06
"1347","2012-05-07",1.04
"1348","2012-05-08",1.04
"1349","2012-05-09",1.12
"1350","2012-05-10",1.06
"1351","2012-05-11",1.06
"1352","2012-05-14",1.05
"1353","2012-05-15",1.02
"1354","2012-05-16",0.99
"1355","2012-05-17",1
"1356","2012-05-18",1.02
"1357","2012-05-21",1.08
"1358","2012-05-22",1.01
"1359","2012-05-23",1.01
"1360","2012-05-24",1
"1361","2012-05-25",1.01
"1362","2012-05-29",1.01
"1363","2012-05-30",1.03
"1364","2012-05-31",0.97
"1365","2012-06-01",0.97
"1366","2012-06-04",0.97
"1367","2012-06-05",0.97
"1368","2012-06-06",1.01
"1369","2012-06-07",1.01
"1370","2012-06-08",1
"1371","2012-06-11",1
"1372","2012-06-12",0.96
"1373","2012-06-13",0.96
"1374","2012-06-14",0.91
"1375","2012-06-15",0.91
"1376","2012-06-18",0.93
"1377","2012-06-19",0.93
"1378","2012-06-20",0.94
"1379","2012-06-21",0.96
"1380","2012-06-22",0.96
"1381","2012-06-25",0.96
"1382","2012-06-26",0.96
"1383","2012-06-27",0.96
"1384","2012-06-28",0.9
"1385","2012-06-29",0.91
"1386","2012-07-02",0.91
"1387","2012-07-03",0.89
"1388","2012-07-05",0.91
"1389","2012-07-06",0.91
"1390","2012-07-09",0.91
"1391","2012-07-10",0.92
"1392","2012-07-11",0.97
"1393","2012-07-12",0.97
"1394","2012-07-13",0.97
"1395","2012-07-16",0.97
"1396","2012-07-17",0.94
"1397","2012-07-18",0.92
"1398","2012-07-19",0.97
"1399","2012-07-20",0.92
"1400","2012-07-23",0.92
"1401","2012-07-24",0.92
"1402","2012-07-25",0.89
"1403","2012-07-26",0.87
"1404","2012-07-27",0.87
"1405","2012-07-30",0.92
"1406","2012-07-31",0.92
"1407","2012-08-01",0.9
"1408","2012-08-02",0.83
"1409","2012-08-03",0.8
"1410","2012-08-06",0.82
"1411","2012-08-07",0.71
"1412","2012-08-08",0.79
"1413","2012-08-09",0.83
"1414","2012-08-10",0.88
"1415","2012-08-13",0.87
"1416","2012-08-14",0.87
"1417","2012-08-15",0.78
"1418","2012-08-16",0.87
"1419","2012-08-17",0.84
"1420","2012-08-20",0.83
"1421","2012-08-21",0.89
"1422","2012-08-22",0.82
"1423","2012-08-23",0.82
"1424","2012-08-24",0.82
"1425","2012-08-27",0.82
"1426","2012-08-28",0.87
"1427","2012-08-29",0.87
"1428","2012-08-30",0.83
"1429","2012-08-31",0.84
"1430","2012-09-04",0.83
"1431","2012-09-05",0.83
"1432","2012-09-06",0.86
"1433","2012-09-07",0.86
"1434","2012-09-10",0.83
"1435","2012-09-11",0.85
"1436","2012-09-12",0.85
"1437","2012-09-13",0.83
"1438","2012-09-14",0.86
"1439","2012-09-17",0.85
"1440","2012-09-18",0.85
"1441","2012-09-19",0.84
"1442","2012-09-20",0.84
"1443","2012-09-21",0.9
"1444","2012-09-24",0.83
"1445","2012-09-25",0.83
"1446","2012-09-26",0.83
"1447","2012-09-27",0.81
"1448","2012-09-28",0.81
"1449","2012-10-01",0.81
"1450","2012-10-02",0.81
"1451","2012-10-03",0.81
"1452","2012-10-04",0.9
"1453","2012-10-05",0.9
"1454","2012-10-08",0.83
"1455","2012-10-09",0.83
"1456","2012-10-10",0.82
"1457","2012-10-11",0.81
"1458","2012-10-12",0.89
"1459","2012-10-15",0.91
"1460","2012-10-16",0.83
"1461","2012-10-17",0.82
"1462","2012-10-18",0.85
"1463","2012-10-19",0.85
"1464","2012-10-22",0.82
"1465","2012-10-23",0.92
"1466","2012-10-24",0.92
"1467","2012-10-25",0.92
"1468","2012-10-26",0.92
"1469","2012-10-31",0.92
"1470","2012-11-01",0.92
"1471","2012-11-02",0.93
"1472","2012-11-05",0.87
"1473","2012-11-06",0.87
"1474","2012-11-07",0.88
"1475","2012-11-08",0.88
"1476","2012-11-09",0.88
"1477","2012-11-12",0.82
"1478","2012-11-13",0.88
"1479","2012-11-14",0.84
"1480","2012-11-15",0.81
"1481","2012-11-16",0.82
"1482","2012-11-19",0.82
"1483","2012-11-20",0.82
"1484","2012-11-21",0.82
"1485","2012-11-23",0.75
"1486","2012-11-26",0.82
"1487","2012-11-27",0.82
"1488","2012-11-28",0.82
"1489","2012-11-29",0.82
"1490","2012-11-30",0.75
"1491","2012-12-03",0.75
"1492","2012-12-04",0.75
"1493","2012-12-05",0.82
"1494","2012-12-06",0.76
"1495","2012-12-07",0.79
"1496","2012-12-10",0.75
"1497","2012-12-11",0.77
"1498","2012-12-12",0.77
"1499","2012-12-13",0.74
"1500","2012-12-14",0.74
"1501","2012-12-17",0.7
"1502","2012-12-18",0.7
"1503","2012-12-19",0.71
"1504","2012-12-20",0.79
"1505","2012-12-21",0.79
"1506","2012-12-24",0.89
"1507","2012-12-26",0.76
"1508","2012-12-27",0.75
"1509","2012-12-28",0.75
"1510","2012-12-31",0.72
"1511","2013-01-02",0.77
"1512","2013-01-03",0.77
"1513","2013-01-04",0.88
"1514","2013-01-07",1
"1515","2013-01-08",1.04
"1516","2013-01-09",0.95
"1517","2013-01-10",0.97
"1518","2013-01-11",1.13
"1519","2013-01-14",1.13
"1520","2013-01-15",1.11
"1521","2013-01-16",1.12
"1522","2013-01-17",1.14
"1523","2013-01-18",1.14
"1524","2013-01-22",1.23
"1525","2013-01-23",1.23
"1526","2013-01-24",1.21
"1527","2013-01-25",1.12
"1528","2013-01-28",1.26
"1529","2013-01-29",1.26
"1530","2013-01-30",1.36
"1531","2013-01-31",1.36
"1532","2013-02-01",1.31
"1533","2013-02-04",1.34
"1534","2013-02-05",1.38
"1535","2013-02-06",1.36
"1536","2013-02-07",1.34
"1537","2013-02-08",1.34
"1538","2013-02-11",1.33
"1539","2013-02-12",1.76
"1540","2013-02-13",1.72
"1541","2013-02-14",1.66
"1542","2013-02-15",1.69
"1543","2013-02-19",1.6
"1544","2013-02-20",1.58
"1545","2013-02-21",1.53
"1546","2013-02-22",1.45
"1547","2013-02-25",1.43
"1548","2013-02-26",1.43
"1549","2013-02-27",1.48
"1550","2013-02-28",1.47
"1551","2013-03-01",1.45
"1552","2013-03-04",1.45
"1553","2013-03-05",1.5
"1554","2013-03-06",1.6
"1555","2013-03-07",1.65
"1556","2013-03-08",1.7
"1557","2013-03-11",1.74
"1558","2013-03-12",1.86
"1559","2013-03-13",1.92
"1560","2013-03-14",1.89
"1561","2013-03-15",1.78
"1562","2013-03-18",1.7
"1563","2013-03-19",1.68
"1564","2013-03-20",1.79
"1565","2013-03-21",1.79
"1566","2013-03-22",1.79
"1567","2013-03-25",1.75
"1568","2013-03-26",1.75
"1569","2013-03-27",1.74
"1570","2013-03-28",1.74
"1571","2013-04-01",1.75
"1572","2013-04-02",1.74
"1573","2013-04-03",1.74
"1574","2013-04-04",1.79
"1575","2013-04-05",1.73
"1576","2013-04-08",1.74
"1577","2013-04-09",1.71
"1578","2013-04-10",1.71
"1579","2013-04-11",1.74
"1580","2013-04-12",1.7
"1581","2013-04-15",1.65
"1582","2013-04-16",1.68
"1583","2013-04-17",1.65
"1584","2013-04-18",1.59
"1585","2013-04-19",1.59
"1586","2013-04-22",1.59
"1587","2013-04-23",1.66
"1588","2013-04-24",1.66
"1589","2013-04-25",1.66
"1590","2013-04-26",1.66
"1591","2013-04-29",1.59
"1592","2013-04-30",1.55
"1593","2013-05-01",1.56
"1594","2013-05-02",1.5
"1595","2013-05-03",1.51
"1596","2013-05-06",1.58
"1597","2013-05-07",1.59
"1598","2013-05-08",1.62
"1599","2013-05-09",1.9
"1600","2013-05-10",2.05
"1601","2013-05-13",2.09
"1602","2013-05-14",2.19
"1603","2013-05-15",2.24
"1604","2013-05-16",2.37
"1605","2013-05-17",2.4
"1606","2013-05-20",2.37
"1607","2013-05-21",2.38
"1608","2013-05-22",2.35
"1609","2013-05-23",2.34
"1610","2013-05-24",2.35
"1611","2013-05-28",2.31
"1612","2013-05-29",2.31
"1613","2013-05-30",2.31
"1614","2013-05-31",2.32
"1615","2013-06-03",2.32
"1616","2013-06-04",2.39
"1617","2013-06-05",2.33
"1618","2013-06-06",2.33
"1619","2013-06-07",2.32
"1620","2013-06-10",2.4
"1621","2013-06-11",2.4
"1622","2013-06-12",2.4
"1623","2013-06-13",2.43
"1624","2013-06-14",2.35
"1625","2013-06-17",2.31
"1626","2013-06-18",2.37
"1627","2013-06-19",2.55
"1628","2013-06-20",2.43
"1629","2013-06-21",2.36
"1630","2013-06-24",2.28
"1631","2013-06-25",2.28
"1632","2013-06-26",2.28
"1633","2013-06-27",2.39
"1634","2013-06-28",2.47
"1635","2013-07-01",2.2
"1636","2013-07-02",2.2
"1637","2013-07-03",2.17
"1638","2013-07-05",2.21
"1639","2013-07-08",2.3
"1640","2013-07-09",2.26
"1641","2013-07-10",2.24
"1642","2013-07-11",2.16
"1643","2013-07-12",2.2
"1644","2013-07-15",2.2
"1645","2013-07-16",2.2
"1646","2013-07-17",2.26
"1647","2013-07-18",2.26
"1648","2013-07-19",2.13
"1649","2013-07-22",2.14
"1650","2013-07-23",2.17
"1651","2013-07-24",2.14
"1652","2013-07-25",2.15
"1653","2013-07-26",2.08
"1654","2013-07-29",2.15
"1655","2013-07-30",2.27
"1656","2013-07-31",2.22
"1657","2013-08-01",2.37
"1658","2013-08-02",2.4
"1659","2013-08-05",2.49
"1660","2013-08-06",2.47
"1661","2013-08-07",2.32
"1662","2013-08-08",2.4
"1663","2013-08-09",2.36
"1664","2013-08-12",2.46
"1665","2013-08-13",2.5
"1666","2013-08-14",2.51
"1667","2013-08-15",2.38
"1668","2013-08-16",2.38
"1669","2013-08-19",2.27
"1670","2013-08-20",2.34
"1671","2013-08-21",2.3
"1672","2013-08-22",2.33
"1673","2013-08-23",2.32
"1674","2013-08-26",2.3
"1675","2013-08-27",2.3
"1676","2013-08-28",2.3
"1677","2013-08-29",2.3
"1678","2013-08-30",2.28
"1679","2013-09-03",2.28
"1680","2013-09-04",2.34
"1681","2013-09-05",2.34
"1682","2013-09-06",2.35
"1683","2013-09-09",2.33
"1684","2013-09-10",2.36
"1685","2013-09-11",2.48
"1686","2013-09-12",2.45
"1687","2013-09-13",2.55
"1688","2013-09-16",2.57
"1689","2013-09-17",2.58
"1690","2013-09-18",2.54
"1691","2013-09-19",2.64
"1692","2013-09-20",2.54
"1693","2013-09-23",2.54
"1694","2013-09-24",2.67
"1695","2013-09-25",2.74
"1696","2013-09-26",2.74
"1697","2013-09-27",2.72
"1698","2013-09-30",2.72
"1699","2013-10-01",2.78
"1700","2013-10-02",2.85
"1701","2013-10-03",2.73
"1702","2013-10-04",2.75
"1703","2013-10-07",2.84
"1704","2013-10-08",2.68
"1705","2013-10-09",2.68
"1706","2013-10-10",2.7
"1707","2013-10-11",2.75
"1708","2013-10-14",2.75
"1709","2013-10-15",2.82
"1710","2013-10-16",2.8
"1711","2013-10-17",2.84
"1712","2013-10-18",2.92
"1713","2013-10-21",2.87
"1714","2013-10-22",2.85
"1715","2013-10-23",2.86
"1716","2013-10-24",2.94
"1717","2013-10-25",3.05
"1718","2013-10-28",3.1
"1719","2013-10-29",3.15
"1720","2013-10-30",3.03
"1721","2013-10-31",2.96
"1722","2013-11-01",3.12
"1723","2013-11-04",3.25
"1724","2013-11-05",3.2
"1725","2013-11-06",3.18
"1726","2013-11-07",3.1
"1727","2013-11-08",3.31
"1728","2013-11-11",3.39
"1729","2013-11-12",3.44
"1730","2013-11-13",3.43
"1731","2013-11-14",3.39
"1732","2013-11-15",3.37
"1733","2013-11-18",3.23
"1734","2013-11-19",3.2
"1735","2013-11-20",3.37
"1736","2013-11-21",3.38
"1737","2013-11-22",3.39
"1738","2013-11-25",3.35
"1739","2013-11-26",3.35
"1740","2013-11-27",3.48
"1741","2013-11-29",3.49
"1742","2013-12-02",3.48
"1743","2013-12-03",3.49
"1744","2013-12-04",3.42
"1745","2013-12-05",3.37
"1746","2013-12-06",3.45
"1747","2013-12-09",3.4
"1748","2013-12-10",3.47
"1749","2013-12-11",3.34
"1750","2013-12-12",3.37
"1751","2013-12-13",3.33
"1752","2013-12-16",3.31
"1753","2013-12-17",3.31
"1754","2013-12-18",3.35
"1755","2013-12-19",3.35
"1756","2013-12-20",3.38
"1757","2013-12-23",3.46
"1758","2013-12-24",3.46
"1759","2013-12-26",3.5
"1760","2013-12-27",3.54
"1761","2013-12-30",3.49
"1762","2013-12-31",3.8
"1763","2014-01-02",4.07
"1764","2014-01-03",5.08
"1765","2014-01-06",5.42
"1766","2014-01-07",5.49
"1767","2014-01-08",5.6
"1768","2014-01-09",5.41
"1769","2014-01-10",5.03
"1770","2014-01-13",4.9
"1771","2014-01-14",5.04
"1772","2014-01-15",4.85
"1773","2014-01-16",4.88
"1774","2014-01-17",4.97
"1775","2014-01-21",5
"1776","2014-01-22",5.02
"1777","2014-01-23",5
"1778","2014-01-24",4.92
"1779","2014-01-27",5.06
"1780","2014-01-28",5.3
"1781","2014-01-29",5.18
"1782","2014-01-30",5.24
"1783","2014-01-31",5.48
"1784","2014-02-03",5.19
"1785","2014-02-04",5.3
"1786","2014-02-05",5.21
"1787","2014-02-06",5.17
"1788","2014-02-07",5
"1789","2014-02-10",5.08
"1790","2014-02-11",5.08
"1791","2014-02-12",5.23
"1792","2014-02-13",5.17
"1793","2014-02-14",4.98
"1794","2014-02-18",5.31
"1795","2014-02-19",5.39
"1796","2014-02-20",5
"1797","2014-02-21",5.29
"1798","2014-02-24",5.03
"1799","2014-02-25",5.03
"1800","2014-02-26",4.85
"1801","2014-02-27",4.94
"1802","2014-02-28",4.94
"1803","2014-03-03",5.02
"1804","2014-03-04",4.95
"1805","2014-03-05",4.98
"1806","2014-03-06",4.99
"1807","2014-03-07",4.96
"1808","2014-03-10",5.09
"1809","2014-03-11",5.01
"1810","2014-03-12",5.05
"1811","2014-03-13",4.75
"1812","2014-03-14",5
"1813","2014-03-17",4.85
"1814","2014-03-18",4.91
"1815","2014-03-19",4.91
"1816","2014-03-20",4.89
"1817","2014-03-21",4.84
"1818","2014-03-24",4.94
"1819","2014-03-25",4.8
"1820","2014-03-26",4.75
"1821","2014-03-27",4.6
"1822","2014-03-28",4.67
"1823","2014-03-31",4.71
"1824","2014-04-01",4.85
"1825","2014-04-02",4.83
"1826","2014-04-03",4.81
"1827","2014-04-04",4.8
"1828","2014-04-07",4.44
"1829","2014-04-08",4.38
"1830","2014-04-09",4.48
"1831","2014-04-10",4.52
"1832","2014-04-11",4.49
"1833","2014-04-14",4.12
"1834","2014-04-15",3.91
"1835","2014-04-16",4.36
"1836","2014-04-17",4.36
"1837","2014-04-21",4.71
"1838","2014-04-22",4.72
"1839","2014-04-23",4.61
"1840","2014-04-24",4.63
"1841","2014-04-25",4.58
"1842","2014-04-28",4.48
"1843","2014-04-29",4.4
"1844","2014-04-30",4.48
"1845","2014-05-01",4.4
"1846","2014-05-02",4.5
"1847","2014-05-05",4.5
"1848","2014-05-06",4.51
"1849","2014-05-07",4.24
"1850","2014-05-08",3.91
"1851","2014-05-09",3.78
"1852","2014-05-12",3.97
"1853","2014-05-13",4.2
"1854","2014-05-14",4.04
"1855","2014-05-15",3.98
"1856","2014-05-16",3.96
"1857","2014-05-19",3.94
"1858","2014-05-20",3.82
"1859","2014-05-21",3.96
"1860","2014-05-22",4.07
"1861","2014-05-23",4.1
"1862","2014-05-27",4.22
"1863","2014-05-28",4.38
"1864","2014-05-29",4.47
"1865","2014-05-30",4.44
"1866","2014-06-02",4.38
"1867","2014-06-03",4.24
"1868","2014-06-04",4.41
"1869","2014-06-05",4.41
"1870","2014-06-06",4.39
"1871","2014-06-09",4.43
"1872","2014-06-10",4.56
"1873","2014-06-11",4.51
"1874","2014-06-12",4.46
"1875","2014-06-13",4.58
"1876","2014-06-16",4.43
"1877","2014-06-17",4.48
"1878","2014-06-18",4.67
"1879","2014-06-19",4.5
"1880","2014-06-20",4.7
"1881","2014-06-23",4.73
"1882","2014-06-24",4.84
"1883","2014-06-25",4.71
"1884","2014-06-26",4.89
"1885","2014-06-27",4.9
"1886","2014-06-30",4.9
"1887","2014-07-01",4.93
"1888","2014-07-02",4.7
"1889","2014-07-03",4.76
"1890","2014-07-07",4.78
"1891","2014-07-08",4.63
"1892","2014-07-09",4.74
"1893","2014-07-10",4.73
"1894","2014-07-11",4.71
"1895","2014-07-14",4.99
"1896","2014-07-15",4.84
"1897","2014-07-16",4.84
"1898","2014-07-17",4.79
"1899","2014-07-18",4.8
"1900","2014-07-21",4.81
"1901","2014-07-22",4.84
"1902","2014-07-23",4.85
"1903","2014-07-24",4.75
"1904","2014-07-25",4.75
"1905","2014-07-28",4.53
"1906","2014-07-29",4.48
"1907","2014-07-30",4.48
"1908","2014-07-31",4.35
"1909","2014-08-01",4.16
"1910","2014-08-04",4.22
"1911","2014-08-05",3.36
"1912","2014-08-06",3.35
"1913","2014-08-07",2.92
"1914","2014-08-08",3.07
"1915","2014-08-11",3.23
"1916","2014-08-12",2.94
"1917","2014-08-13",2.94
"1918","2014-08-14",2.95
"1919","2014-08-15",2.94
"1920","2014-08-18",2.98
"1921","2014-08-19",2.98
"1922","2014-08-20",2.98
"1923","2014-08-21",3.03
"1924","2014-08-22",2.95
"1925","2014-08-25",2.93
"1926","2014-08-26",3.02
"1927","2014-08-27",3.02
"1928","2014-08-28",3
"1929","2014-08-29",3
"1930","2014-09-02",3.19
"1931","2014-09-03",3.28
"1932","2014-09-04",3.28
"1933","2014-09-05",3.1
"1934","2014-09-08",3.16
"1935","2014-09-09",3.13
"1936","2014-09-10",3.11
"1937","2014-09-11",3.13
