"","date","APEN"
"1","2007-05-01",889.349976
"2","2007-05-02",857.01001
"3","2007-05-03",835.450012
"4","2007-05-04",916.299988
"5","2007-05-07",970.200012
"6","2007-05-08",1078
"7","2007-05-09",1051.050049
"8","2007-05-10",1078
"9","2007-05-11",1034.880005
"10","2007-05-14",1024.099976
"11","2007-05-15",997.150024
"12","2007-05-16",975.590027
"13","2007-05-17",1018.710022
"14","2007-05-18",1018.710022
"15","2007-05-21",1024.099976
"16","2007-05-22",997.150024
"17","2007-05-23",997.150024
"18","2007-05-24",1013.320007
"19","2007-05-25",1024.099976
"20","2007-05-29",997.150024
"21","2007-05-30",1007.929993
"22","2007-05-31",916.299988
"23","2007-06-01",991.76001
"24","2007-06-04",970.200012
"25","2007-06-05",916.299988
"26","2007-06-06",927.080017
"27","2007-06-07",927.080017
"28","2007-06-08",927.080017
"29","2007-06-11",927.080017
"30","2007-06-12",905.52002
"31","2007-06-13",970.200012
"32","2007-06-14",970.200012
"33","2007-06-15",943.25
"34","2007-06-18",889.349976
"35","2007-06-19",873.179993
"36","2007-06-20",867.789978
"37","2007-06-21",867.789978
"38","2007-06-22",878.570007
"39","2007-06-25",878.570007
"40","2007-06-26",878.570007
"41","2007-06-27",797.719971
"42","2007-06-28",754.599976
"43","2007-06-29",727.650024
"44","2007-07-02",727.650024
"45","2007-07-03",727.650024
"46","2007-07-05",689.919983
"47","2007-07-06",727.650024
"48","2007-07-09",754.599976
"49","2007-07-10",754.599976
"50","2007-07-11",889.349976
"51","2007-07-12",883.960022
"52","2007-07-13",889.349976
"53","2007-07-16",937.859985
"54","2007-07-17",943.25
"55","2007-07-18",1024.099976
"56","2007-07-19",1024.099976
"57","2007-07-20",943.25
"58","2007-07-23",1018.710022
"59","2007-07-24",980.97998
"60","2007-07-25",916.299988
"61","2007-07-26",910.909973
"62","2007-07-27",889.349976
"63","2007-07-30",889.349976
"64","2007-07-31",970.200012
"65","2007-08-01",943.25
"66","2007-08-02",943.25
"67","2007-08-03",970.200012
"68","2007-08-06",970.200012
"69","2007-08-07",1007.929993
"70","2007-08-08",991.76001
"71","2007-08-09",997.150024
"72","2007-08-10",997.150024
"73","2007-08-13",997.150024
"74","2007-08-14",980.97998
"75","2007-08-15",970.200012
"76","2007-08-16",808.5
"77","2007-08-17",808.5
"78","2007-08-20",808.5
"79","2007-08-21",824.669983
"80","2007-08-22",835.450012
"81","2007-08-23",835.450012
"82","2007-08-24",943.25
"83","2007-08-27",916.299988
"84","2007-08-28",916.299988
"85","2007-08-29",916.299988
"86","2007-08-30",900.130005
"87","2007-08-31",943.25
"88","2007-09-04",943.25
"89","2007-09-05",921.690002
"90","2007-09-06",889.349976
"91","2007-09-07",889.349976
"92","2007-09-10",916.299988
"93","2007-09-11",835.450012
"94","2007-09-12",862.400024
"95","2007-09-13",862.400024
"96","2007-09-14",867.789978
"97","2007-09-17",862.400024
"98","2007-09-18",916.299988
"99","2007-09-19",927.080017
"100","2007-09-20",927.080017
"101","2007-09-21",937.859985
"102","2007-09-24",964.809998
"103","2007-09-25",954.030029
"104","2007-09-26",964.809998
"105","2007-09-27",1007.929993
"106","2007-09-28",1051.050049
"107","2007-10-01",1040.27002
"108","2007-10-02",1083.390015
"109","2007-10-03",1126.51001
"110","2007-10-04",1131.900024
"111","2007-10-05",1104.949951
"112","2007-10-08",1072.609985
"113","2007-10-09",1158.849976
"114","2007-10-10",1207.359985
"115","2007-10-11",1024.099976
"116","2007-10-12",1131.900024
"117","2007-10-15",1083.390015
"118","2007-10-16",1104.949951
"119","2007-10-17",1212.75
"120","2007-10-18",1180.410034
"121","2007-10-19",1239.699951
"122","2007-10-22",1158.849976
"123","2007-10-23",1239.699951
"124","2007-10-24",1266.650024
"125","2007-10-25",1239.699951
"126","2007-10-26",1266.650024
"127","2007-10-29",1266.650024
"128","2007-10-30",1272.040039
"129","2007-10-31",1266.650024
"130","2007-11-01",1298.98999
"131","2007-11-02",1320.550049
"132","2007-11-05",1309.77002
"133","2007-11-06",1320.550049
"134","2007-11-07",1266.650024
"135","2007-11-08",1315.160034
"136","2007-11-09",1320.550049
"137","2007-11-12",1331.329956
"138","2007-11-13",1320.550049
"139","2007-11-14",1363.670044
"140","2007-11-15",1369.060059
"141","2007-11-16",1347.5
"142","2007-11-19",1320.550049
"143","2007-11-20",1320.550049
"144","2007-11-21",1293.599976
"145","2007-11-23",1293.599976
"146","2007-11-26",1164.23999
"147","2007-11-27",1239.699951
"148","2007-11-28",1239.699951
"149","2007-11-29",1239.699951
"150","2007-11-30",1239.699951
"151","2007-12-03",1212.75
"152","2007-12-04",1239.699951
"153","2007-12-05",1234.310059
"154","2007-12-06",1250.47998
"155","2007-12-07",1245.089966
"156","2007-12-10",1239.699951
"157","2007-12-11",1261.26001
"158","2007-12-12",1212.75
"159","2007-12-13",1239.699951
"160","2007-12-14",1212.75
"161","2007-12-17",1196.579956
"162","2007-12-18",1191.189941
"163","2007-12-19",1239.699951
"164","2007-12-20",1185.800049
"165","2007-12-21",1212.75
"166","2007-12-24",1261.26001
"167","2007-12-26",1261.26001
"168","2007-12-27",1239.699951
"169","2007-12-28",1239.699951
"170","2007-12-31",1250.47998
"171","2008-01-02",1212.75
"172","2008-01-03",1239.699951
"173","2008-01-04",1234.310059
"174","2008-01-07",1239.699951
"175","2008-01-08",1212.75
"176","2008-01-09",1212.75
"177","2008-01-10",1191.189941
"178","2008-01-11",1212.75
"179","2008-01-14",1212.75
"180","2008-01-15",1239.699951
"181","2008-01-16",1239.699951
"182","2008-01-17",1239.699951
"183","2008-01-18",1212.75
"184","2008-01-22",1158.849976
"185","2008-01-23",1153.459961
"186","2008-01-24",1153.459961
"187","2008-01-25",1212.75
"188","2008-01-28",1212.75
"189","2008-01-29",1196.579956
"190","2008-01-30",1185.800049
"191","2008-01-31",1185.800049
"192","2008-02-01",1104.949951
"193","2008-02-04",1131.900024
"194","2008-02-05",1104.949951
"195","2008-02-06",1158.849976
"196","2008-02-07",1175.02002
"197","2008-02-08",1131.900024
"198","2008-02-11",1131.900024
"199","2008-02-12",1158.849976
"200","2008-02-13",1131.900024
"201","2008-02-14",1110.339966
"202","2008-02-15",1110.339966
"203","2008-02-19",997.150024
"204","2008-02-20",1024.099976
"205","2008-02-21",1051.050049
"206","2008-02-22",1104.949951
"207","2008-02-25",1131.900024
"208","2008-02-26",997.150024
"209","2008-02-27",1051.050049
"210","2008-02-28",1051.050049
"211","2008-02-29",1024.099976
"212","2008-03-03",1024.099976
"213","2008-03-04",1018.710022
"214","2008-03-05",1078
"215","2008-03-06",997.150024
"216","2008-03-07",970.200012
"217","2008-03-10",916.299988
"218","2008-03-11",943.25
"219","2008-03-12",970.200012
"220","2008-03-13",1024.099976
"221","2008-03-14",997.150024
"222","2008-03-17",997.150024
"223","2008-03-18",970.200012
"224","2008-03-19",970.200012
"225","2008-03-20",1024.099976
"226","2008-03-24",970.200012
"227","2008-03-25",970.200012
"228","2008-03-26",1024.099976
"229","2008-03-27",970.200012
"230","2008-03-28",970.200012
"231","2008-03-31",970.200012
"232","2008-04-01",943.25
"233","2008-04-02",943.25
"234","2008-04-03",916.299988
"235","2008-04-04",927.080017
"236","2008-04-07",862.400024
"237","2008-04-08",835.450012
"238","2008-04-09",910.909973
"239","2008-04-10",916.299988
"240","2008-04-11",889.349976
"241","2008-04-14",916.299988
"242","2008-04-15",835.450012
"243","2008-04-16",862.400024
"244","2008-04-17",824.669983
"245","2008-04-18",808.5
"246","2008-04-21",862.400024
"247","2008-04-22",867.789978
"248","2008-04-23",862.400024
"249","2008-04-24",916.299988
"250","2008-04-25",862.400024
"251","2008-04-28",889.349976
"252","2008-04-29",943.25
"253","2008-04-30",889.349976
"254","2008-05-01",889.349976
"255","2008-05-02",916.299988
"256","2008-05-05",916.299988
"257","2008-05-06",937.859985
"258","2008-05-07",932.469971
"259","2008-05-08",862.400024
"260","2008-05-09",862.400024
"261","2008-05-12",862.400024
"262","2008-05-13",862.400024
"263","2008-05-14",862.400024
"264","2008-05-15",851.619995
"265","2008-05-16",781.549988
"266","2008-05-19",792.330017
"267","2008-05-20",781.549988
"268","2008-05-21",808.5
"269","2008-05-22",808.5
"270","2008-05-23",781.549988
"271","2008-05-27",754.599976
"272","2008-05-28",781.549988
"273","2008-05-29",781.549988
"274","2008-05-30",781.549988
"275","2008-06-02",754.599976
"276","2008-06-03",808.5
"277","2008-06-04",781.549988
"278","2008-06-05",808.5
"279","2008-06-06",808.5
"280","2008-06-09",781.549988
"281","2008-06-10",781.549988
"282","2008-06-11",786.940002
"283","2008-06-12",759.98999
"284","2008-06-13",770.77002
"285","2008-06-16",759.98999
"286","2008-06-17",759.98999
"287","2008-06-18",770.77002
"288","2008-06-19",770.77002
"289","2008-06-20",754.599976
"290","2008-06-23",700.700012
"291","2008-06-24",700.700012
"292","2008-06-25",700.700012
"293","2008-06-26",700.700012
"294","2008-06-27",679.140015
"295","2008-06-30",662.969971
"296","2008-07-01",592.900024
"297","2008-07-02",592.900024
"298","2008-07-03",636.02002
"299","2008-07-07",619.849976
"300","2008-07-08",592.900024
"301","2008-07-09",641.409973
"302","2008-07-10",636.02002
"303","2008-07-11",646.799988
"304","2008-07-14",592.900024
"305","2008-07-15",636.02002
"306","2008-07-16",646.799988
"307","2008-07-17",598.289978
"308","2008-07-18",636.02002
"309","2008-07-21",646.799988
"310","2008-07-22",641.409973
"311","2008-07-23",646.799988
"312","2008-07-24",646.799988
"313","2008-07-25",646.799988
"314","2008-07-28",646.799988
"315","2008-07-29",646.799988
"316","2008-07-30",646.799988
"317","2008-07-31",619.849976
"318","2008-08-01",673.75
"319","2008-08-04",619.849976
"320","2008-08-05",619.849976
"321","2008-08-06",619.849976
"322","2008-08-07",673.75
"323","2008-08-08",646.799988
"324","2008-08-11",700.700012
"325","2008-08-12",668.359985
"326","2008-08-13",749.210022
"327","2008-08-14",754.599976
"328","2008-08-15",727.650024
"329","2008-08-18",738.429993
"330","2008-08-19",738.429993
"331","2008-08-20",727.650024
"332","2008-08-21",727.650024
"333","2008-08-22",646.799988
"334","2008-08-25",619.849976
"335","2008-08-26",571.340027
"336","2008-08-27",565.950012
"337","2008-08-28",636.02002
"338","2008-08-29",727.650024
"339","2008-09-02",727.650024
"340","2008-09-03",786.940002
