"","date","INSW"
"100","2017-04-11",19.200001
"101","2017-04-12",18.799999
"102","2017-04-13",18.629999
"103","2017-04-17",18.879999
"104","2017-04-18",19
"105","2017-04-19",18.950001
"106","2017-04-20",18.99
"107","2017-04-21",19.139999
"108","2017-04-24",19.190001
"109","2017-04-25",19.41
"110","2017-04-26",19.57
"111","2017-04-27",19.540001
"112","2017-04-28",19.33
"113","2017-05-01",19.48
"114","2017-05-02",19.75
"115","2017-05-03",19.629999
"116","2017-05-04",19.82
"117","2017-05-05",19.950001
"118","2017-05-08",19.790001
"119","2017-05-09",19.870001
"120","2017-05-10",21.110001
"121","2017-05-11",21
"122","2017-05-12",20.43
"123","2017-05-15",19.959999
"124","2017-05-16",19.98
"125","2017-05-17",20.389999
"126","2017-05-18",20.639999
"127","2017-05-19",20.92
"128","2017-05-22",20.66
"129","2017-05-23",20.32
"130","2017-05-24",20.1
"131","2017-05-25",20.18
"132","2017-05-26",20.559999
"133","2017-05-30",19.969999
"134","2017-05-31",19.780001
"135","2017-06-01",19.799999
"136","2017-06-02",19.85
"137","2017-06-05",19.860001
"138","2017-06-06",19.870001
"139","2017-06-07",20
"140","2017-06-08",20.030001
"141","2017-06-09",19.83
"142","2017-06-12",19.950001
"143","2017-06-13",20.559999
"144","2017-06-14",20.129999
"145","2017-06-15",19.6
"146","2017-06-16",19.889999
"147","2017-06-19",20.450001
"148","2017-06-20",20.58
"149","2017-06-21",20.42
"150","2017-06-22",20.450001
"151","2017-06-23",20.889999
"152","2017-06-26",21.16
"153","2017-06-27",21.24
"154","2017-06-28",21.280001
"155","2017-06-29",21.620001
"156","2017-06-30",21.67
"157","2017-07-03",21.889999
"158","2017-07-05",22.1
"159","2017-07-06",21.780001
"160","2017-07-07",21.6
"161","2017-07-10",21.51
"162","2017-07-11",21.98
"163","2017-07-12",22.35
"164","2017-07-13",22.33
"165","2017-07-14",22.1
"166","2017-07-17",22.190001
"167","2017-07-18",22.200001
"168","2017-07-19",22.51
"169","2017-07-20",22.65
"170","2017-07-21",22.73
"171","2017-07-24",22.629999
"172","2017-07-25",23.02
"173","2017-07-26",22.9
"174","2017-07-27",22.959999
"175","2017-07-28",22.49
"176","2017-07-31",22.809999
"177","2017-08-01",22.82
"178","2017-08-02",22.48
"179","2017-08-03",22.42
"180","2017-08-04",22.450001
"181","2017-08-07",22.209999
"182","2017-08-08",22.02
"183","2017-08-09",21.49
"184","2017-08-10",21.34
"185","2017-08-11",20.99
"186","2017-08-14",20.67
"187","2017-08-15",19.379999
"188","2017-08-16",19.51
"189","2017-08-17",18.549999
"190","2017-08-18",18.75
"191","2017-08-21",18.18
"192","2017-08-22",18.24
"193","2017-08-23",18.4
"194","2017-08-24",18.77
"195","2017-08-25",18.809999
"196","2017-08-28",18.25
"197","2017-08-29",18.870001
"198","2017-08-30",18.32
"199","2017-08-31",18.440001
"200","2017-09-01",18.42
"201","2017-09-05",18.42
"202","2017-09-06",18.23
"203","2017-09-07",18.129999
"204","2017-09-08",17.99
"205","2017-09-11",18.1
"206","2017-09-12",18.4
"207","2017-09-13",18.200001
"208","2017-09-14",18.299999
"209","2017-09-15",18.290001
"210","2017-09-18",18.6
"211","2017-09-19",18.83
"212","2017-09-20",19.639999
"213","2017-09-21",19.27
"214","2017-09-22",19.92
"215","2017-09-25",20.25
"216","2017-09-26",19.85
"217","2017-09-27",20.1
"218","2017-09-28",19.68
"219","2017-09-29",19.700001
"220","2017-10-02",19.91
"221","2017-10-03",20.16
"222","2017-10-04",19.9
"223","2017-10-05",20.299999
"224","2017-10-06",20.190001
"225","2017-10-09",20.360001
"226","2017-10-10",20.26
"227","2017-10-11",20.41
"228","2017-10-12",20.34
"229","2017-10-13",20.379999
"230","2017-10-16",20.48
"231","2017-10-17",20.6
"232","2017-10-18",20.26
"233","2017-10-19",20.209999
"234","2017-10-20",20.16
"235","2017-10-23",19.85
"236","2017-10-24",19.76
"237","2017-10-25",19.84
"238","2017-10-26",19.84
"239","2017-10-27",20.09
"240","2017-10-30",20.01
"241","2017-10-31",20.139999
"242","2017-11-01",20.24
"243","2017-11-02",20.309999
"244","2017-11-03",20.719999
"245","2017-11-06",20.459999
"246","2017-11-07",20.190001
"247","2017-11-08",20.879999
"248","2017-11-09",19.299999
"249","2017-11-10",18.98
"250","2017-11-13",18.370001
"251","2017-11-14",17.5
"252","2017-11-15",17.01
"253","2017-11-16",17.16
"254","2017-11-17",17.17
"255","2017-11-20",17.24
"256","2017-11-21",17.200001
"257","2017-11-22",17.25
"258","2017-11-24",17.4
"259","2017-11-27",17.02
"260","2017-11-28",17.219999
"261","2017-11-29",16.889999
"262","2017-11-30",16.99
"263","2017-12-01",16.75
"264","2017-12-04",17.129999
"265","2017-12-05",16.92
"266","2017-12-06",16.68
"267","2017-12-07",16.700001
"268","2017-12-08",16.719999
"269","2017-12-11",16.77
"270","2017-12-12",17.07
"271","2017-12-13",17.110001
"272","2017-12-14",17.049999
"273","2017-12-15",17.85
"274","2017-12-18",17.809999
"275","2017-12-19",17.309999
"276","2017-12-20",17.379999
"277","2017-12-21",18.83
"278","2017-12-22",19.530001
"279","2017-12-26",18.870001
"280","2017-12-27",18.610001
"281","2017-12-28",18.66
"282","2017-12-29",18.459999
"283","2018-01-02",19.120001
"284","2018-01-03",19
"285","2018-01-04",19.200001
"286","2018-01-05",18.84
"287","2018-01-08",18.059999
"288","2018-01-09",18.200001
"289","2018-01-10",18.389999
"290","2018-01-11",18.719999
"291","2018-01-12",18.700001
"292","2018-01-16",18.93
"293","2018-01-17",18.57
"294","2018-01-18",18.42
"295","2018-01-19",18.469999
"296","2018-01-22",18.25
"297","2018-01-23",18.190001
"298","2018-01-24",18.07
"299","2018-01-25",17.82
"300","2018-01-26",17.549999
"301","2018-01-29",17.200001
"302","2018-01-30",16.99
"303","2018-01-31",16.690001
"304","2018-02-01",16.65
"305","2018-02-02",16.629999
"306","2018-02-05",16.02
"307","2018-02-06",16.26
"308","2018-02-07",16.219999
"309","2018-02-08",15.67
"310","2018-02-09",15.7
"311","2018-02-12",16
"312","2018-02-13",16.059999
"313","2018-02-14",16.26
"314","2018-02-15",16.860001
"315","2018-02-16",16.780001
"316","2018-02-20",16.68
"317","2018-02-21",16.879999
"318","2018-02-22",16.67
"319","2018-02-23",16.43
"320","2018-02-26",16.58
"321","2018-02-27",16.620001
"322","2018-02-28",16.27
"323","2018-03-01",16.26
"324","2018-03-02",16.68
"325","2018-03-05",17.370001
"326","2018-03-06",17.450001
"327","2018-03-07",16.85
"328","2018-03-08",17.57
"329","2018-03-09",18.549999
"330","2018-03-12",19.209999
"331","2018-03-13",18.99
"332","2018-03-14",18.700001
"333","2018-03-15",18.1
"334","2018-03-16",19.059999
"335","2018-03-19",18.780001
"336","2018-03-20",18.24
"337","2018-03-21",18.639999
"338","2018-03-22",17.92
"339","2018-03-23",18.07
"340","2018-03-26",18.200001
"341","2018-03-27",17.83
"342","2018-03-28",17.370001
"343","2018-03-29",17.6
"344","2018-04-02",17.09
"345","2018-04-03",17.120001
"346","2018-04-04",17.459999
"347","2018-04-05",18.18
"348","2018-04-06",18.41
"349","2018-04-09",18.450001
"350","2018-04-10",19.059999
"351","2018-04-11",19.639999
"352","2018-04-12",19.83
"353","2018-04-13",19.9
"354","2018-04-16",19.969999
"355","2018-04-17",20.08
"356","2018-04-18",20.389999
"357","2018-04-19",20.33
"358","2018-04-20",20.76
"359","2018-04-23",20.879999
"360","2018-04-24",20.959999
"361","2018-04-25",20.780001
"362","2018-04-26",20.66
"363","2018-04-27",20.040001
"364","2018-04-30",20.129999
"365","2018-05-01",19.91
"366","2018-05-02",20.35
"367","2018-05-03",20.120001
"368","2018-05-04",19.35
"369","2018-05-07",19.59
"370","2018-05-08",19.98
"371","2018-05-09",19.870001
"372","2018-05-10",19.540001
"373","2018-05-11",19.75
"374","2018-05-14",19.620001
"375","2018-05-15",19.030001
"376","2018-05-16",19.15
"377","2018-05-17",18.76
"378","2018-05-18",18.389999
"379","2018-05-21",19.24
"380","2018-05-22",19.700001
"381","2018-05-23",19.690001
"382","2018-05-24",18.879999
"383","2018-05-25",18.620001
"384","2018-05-29",19.379999
"385","2018-05-30",20.35
"386","2018-05-31",20.9
"387","2018-06-01",20.440001
"388","2018-06-04",19.959999
"389","2018-06-05",19.76
"390","2018-06-06",20.549999
"391","2018-06-07",21.110001
"392","2018-06-08",21.5
"393","2018-06-11",21.790001
"394","2018-06-12",21.51
"395","2018-06-13",20.42
"396","2018-06-14",20.040001
"397","2018-06-15",19.700001
"398","2018-06-18",20.76
"399","2018-06-19",21.219999
"400","2018-06-20",21.540001
"401","2018-06-21",21.610001
"402","2018-06-22",23.74
"403","2018-06-25",24.41
"404","2018-06-26",24.360001
"405","2018-06-27",24.110001
"406","2018-06-28",23.889999
"407","2018-06-29",23.139999
"408","2018-07-02",23.27
"409","2018-07-03",23.469999
"410","2018-07-05",23.57
"411","2018-07-06",23.65
"412","2018-07-09",23.74
"413","2018-07-10",23.959999
"414","2018-07-11",22.709999
"415","2018-07-12",22.26
"416","2018-07-13",21.83
"417","2018-07-16",21.32
"418","2018-07-17",21.41
"419","2018-07-18",21.540001
"420","2018-07-19",21.620001
"421","2018-07-20",21.459999
"422","2018-07-23",21.040001
"423","2018-07-24",20.879999
"424","2018-07-25",21.540001
"425","2018-07-26",22.389999
"426","2018-07-27",21.809999
"427","2018-07-30",21.549999
"428","2018-07-31",21.77
"429","2018-08-01",21.620001
"430","2018-08-02",22.059999
"431","2018-08-03",21.52
"432","2018-08-06",21.530001
"433","2018-08-07",21.42
"434","2018-08-08",21.07
"435","2018-08-09",20.52
"436","2018-08-10",20.75
"437","2018-08-13",20.26
"438","2018-08-14",19.98
"439","2018-08-15",19.66
"440","2018-08-16",19.41
"441","2018-08-17",19.370001
"442","2018-08-20",19.870001
"443","2018-08-21",20.370001
"444","2018-08-22",20.950001
"445","2018-08-23",20.860001
"446","2018-08-24",21.120001
"447","2018-08-27",20.969999
"448","2018-08-28",21.1
"449","2018-08-29",21.040001
"450","2018-08-30",21.23
"451","2018-08-31",20.52
"452","2018-09-04",19.66
"453","2018-09-05",18.99
"454","2018-09-06",18.200001
"455","2018-09-07",18.610001
"456","2018-09-10",19
"457","2018-09-11",18.9
"458","2018-09-12",18.780001
"459","2018-09-13",18.540001
"460","2018-09-14",18.209999
"461","2018-09-17",18.16
"462","2018-09-18",18.690001
"463","2018-09-19",19.43
"464","2018-09-20",19.49
"465","2018-09-21",20.15
"466","2018-09-24",19.940001
"467","2018-09-25",20.469999
"468","2018-09-26",19.530001
"469","2018-09-27",19.629999
"470","2018-09-28",20.02
"471","2018-10-01",21.549999
"472","2018-10-02",21.9
"473","2018-10-03",22.110001
"474","2018-10-04",21.52
"475","2018-10-05",21.43
"476","2018-10-08",21.559999
"477","2018-10-09",21.91
"478","2018-10-10",21.18
"479","2018-10-11",20.530001
"480","2018-10-12",20.57
"481","2018-10-15",20.84
"482","2018-10-16",21.440001
"483","2018-10-17",21.639999
"484","2018-10-18",21.040001
"485","2018-10-19",21.51
"486","2018-10-22",21.27
"487","2018-10-23",21.02
"488","2018-10-24",19.77
"489","2018-10-25",19.790001
"490","2018-10-26",20.440001
"491","2018-10-29",21.67
"492","2018-10-30",21.75
"493","2018-10-31",21.51
"494","2018-11-01",21.75
"495","2018-11-02",21.75
"496","2018-11-05",21.74
"497","2018-11-06",22.27
"498","2018-11-07",19.610001
"499","2018-11-08",18.809999
"500","2018-11-09",17.790001
"501","2018-11-12",17.41
"502","2018-11-13",17.09
"503","2018-11-14",17.219999
"504","2018-11-15",17.4
"505","2018-11-16",17.059999
"506","2018-11-19",16.68
"507","2018-11-20",16.1
"508","2018-11-21",16.889999
"509","2018-11-23",17.17
"510","2018-11-26",17.440001
"511","2018-11-27",19.190001
"512","2018-11-28",19.09
"513","2018-11-29",19.219999
"514","2018-11-30",19.280001
"515","2018-12-03",19.450001
"516","2018-12-04",18.35
"517","2018-12-06",18.450001
"518","2018-12-07",18.370001
"519","2018-12-10",18.02
"520","2018-12-11",18.15
"521","2018-12-12",18.620001
"522","2018-12-13",18.92
"523","2018-12-14",18.34
"524","2018-12-17",17.76
"525","2018-12-18",17.17
"526","2018-12-19",17.110001
"527","2018-12-20",16.84
"528","2018-12-21",16.709999
"529","2018-12-24",16.74
"530","2018-12-26",17.58
"531","2018-12-27",16.9
"532","2018-12-28",16.790001
"533","2018-12-31",16.84
"534","2019-01-02",17.700001
"535","2019-01-03",17.790001
"536","2019-01-04",18.76
"537","2019-01-07",19.110001
"538","2019-01-08",18.969999
"539","2019-01-09",18.42
"540","2019-01-10",17.5
"541","2019-01-11",17.530001
"542","2019-01-14",17.48
"543","2019-01-15",17.52
"544","2019-01-16",17.84
"545","2019-01-17",17.959999
"546","2019-01-18",18.469999
"547","2019-01-22",17.67
"548","2019-01-23",16.98
"549","2019-01-24",17.01
"550","2019-01-25",17.440001
"551","2019-01-28",17.43
"552","2019-01-29",17.43
"553","2019-01-30",17.889999
"554","2019-01-31",18.120001
"555","2019-02-01",18
"556","2019-02-04",18.16
"557","2019-02-05",17.469999
"558","2019-02-06",17.120001
"559","2019-02-07",16.52
"560","2019-02-08",16.43
"561","2019-02-11",16.469999
"562","2019-02-12",17.51
"563","2019-02-13",17.129999
"564","2019-02-14",17.120001
"565","2019-02-15",17.709999
"566","2019-02-19",18.26
"567","2019-02-20",17.26
"568","2019-02-21",17.33
"569","2019-02-22",18.110001
"570","2019-02-25",17.49
"571","2019-02-26",17.219999
"572","2019-02-27",16.969999
"573","2019-02-28",16.639999
"574","2019-03-01",16.66
"575","2019-03-04",17.08
"576","2019-03-05",17.440001
"577","2019-03-06",16.92
"578","2019-03-07",16.780001
"579","2019-03-08",16.780001
"580","2019-03-11",17.35
"581","2019-03-12",18.9
"582","2019-03-13",18.65
"583","2019-03-14",18.370001
"584","2019-03-15",18.59
"585","2019-03-18",18.9
"586","2019-03-19",18.48
"587","2019-03-20",18.48
"588","2019-03-21",18.299999
"589","2019-03-22",17.58
"590","2019-03-25",18.15
"591","2019-03-26",18
"592","2019-03-27",17.75
"593","2019-03-28",17.360001
"594","2019-03-29",17.139999
"595","2019-04-01",17.290001
"596","2019-04-02",17.15
"597","2019-04-03",17.120001
"598","2019-04-04",17.040001
"599","2019-04-05",17.209999
"600","2019-04-08",17.549999
"601","2019-04-09",18.139999
"602","2019-04-10",18.74
"603","2019-04-11",19.190001
"604","2019-04-12",19.889999
"605","2019-04-15",19.84
"606","2019-04-16",19.5
"607","2019-04-17",19.84
"608","2019-04-18",19.25
"609","2019-04-22",19.48
"610","2019-04-23",18.889999
"611","2019-04-24",19.4
"612","2019-04-25",18.42
"613","2019-04-26",18.120001
"614","2019-04-29",18.1
"615","2019-04-30",17.82
"616","2019-05-01",17.9
"617","2019-05-02",17.870001
"618","2019-05-03",18.389999
"619","2019-05-06",18.360001
"620","2019-05-07",18.360001
"621","2019-05-08",18.709999
"622","2019-05-09",19.43
"623","2019-05-10",20.040001
"624","2019-05-13",19.73
"625","2019-05-14",20.139999
"626","2019-05-15",20.15
"627","2019-05-16",20.200001
"628","2019-05-17",19.43
"629","2019-05-20",19.799999
"630","2019-05-21",19.68
"631","2019-05-22",19.6
"632","2019-05-23",18.98
"633","2019-05-24",18.59
"634","2019-05-28",18.24
"635","2019-05-29",18.16
"636","2019-05-30",17.639999
"637","2019-05-31",17.799999
"638","2019-06-03",17.82
"639","2019-06-04",18.299999
"640","2019-06-05",18.1
"641","2019-06-06",18
"642","2019-06-07",18.309999
"643","2019-06-10",17.799999
"644","2019-06-11",18.17
"645","2019-06-12",17.219999
"646","2019-06-13",17.360001
"647","2019-06-14",17.280001
"648","2019-06-17",17.66
"649","2019-06-18",17.75
"650","2019-06-19",17.879999
"651","2019-06-20",18.48
"652","2019-06-21",18.120001
"653","2019-06-24",17.809999
"654","2019-06-25",18.16
"655","2019-06-26",18.65
"656","2019-06-27",19
"657","2019-06-28",19
"658","2019-07-01",19.370001
"659","2019-07-02",19
"660","2019-07-03",18.58
"661","2019-07-05",19.040001
"662","2019-07-08",18.98
"663","2019-07-09",19
"664","2019-07-10",19.110001
"665","2019-07-11",19.200001
"666","2019-07-12",19.459999
"667","2019-07-15",18.76
"668","2019-07-16",18.9
"669","2019-07-17",17.77
"670","2019-07-18",17.639999
"671","2019-07-19",17.58
"672","2019-07-22",17.33
"673","2019-07-23",17.540001
"674","2019-07-24",17.889999
"675","2019-07-25",17.32
"676","2019-07-26",17.4
"677","2019-07-29",16.92
"678","2019-07-30",16.969999
"679","2019-07-31",17.01
"680","2019-08-01",16.469999
"681","2019-08-02",15.99
"682","2019-08-05",15.34
"683","2019-08-06",15.76
"684","2019-08-07",15.61
"685","2019-08-08",15.94
"686","2019-08-09",15.88
"687","2019-08-12",15.77
"688","2019-08-13",16.209999
"689","2019-08-14",16
"690","2019-08-15",15.94
"691","2019-08-16",16.030001
"692","2019-08-19",16.58
"693","2019-08-20",16.59
"694","2019-08-21",16.91
"695","2019-08-22",17.07
"696","2019-08-23",16.620001
"697","2019-08-26",16.84
"698","2019-08-27",16.959999
"699","2019-08-28",17.059999
"700","2019-08-29",17.219999
"701","2019-08-30",17.219999
"702","2019-09-03",17.299999
"703","2019-09-04",17.700001
"704","2019-09-05",17.93
"705","2019-09-06",17.950001
"706","2019-09-09",18.32
"707","2019-09-10",18.889999
"708","2019-09-11",18.889999
"709","2019-09-12",19
"710","2019-09-13",19.01
"711","2019-09-16",18.98
"712","2019-09-17",18.66
"713","2019-09-18",18.370001
"714","2019-09-19",18.379999
"715","2019-09-20",18.27
"716","2019-09-23",18.370001
"717","2019-09-24",17.93
"718","2019-09-25",18.67
"719","2019-09-26",19.139999
"720","2019-09-27",19.139999
"721","2019-09-30",19.26
"722","2019-10-01",19.790001
"723","2019-10-02",19.719999
"724","2019-10-03",19.700001
"725","2019-10-04",20.75
"726","2019-10-07",23.83
"727","2019-10-08",24.219999
"728","2019-10-09",23.99
"729","2019-10-10",24.42
"730","2019-10-11",25.459999
"731","2019-10-14",25.879999
"732","2019-10-15",24.799999
"733","2019-10-16",25.120001
"734","2019-10-17",25.049999
"735","2019-10-18",25.360001
"736","2019-10-21",24.629999
"737","2019-10-22",24.780001
"738","2019-10-23",26.52
"739","2019-10-24",26.18
"740","2019-10-25",26.34
"741","2019-10-28",26.209999
"742","2019-10-29",25.85
"743","2019-10-30",25.98
"744","2019-10-31",25.139999
"745","2019-11-01",25.290001
"746","2019-11-04",25.66
"747","2019-11-05",25.290001
"748","2019-11-06",24.09
"749","2019-11-07",23.4
"750","2019-11-08",24.35
"751","2019-11-11",25.1
"752","2019-11-12",25.59
"753","2019-11-13",25.129999
"754","2019-11-14",25.809999
"755","2019-11-15",26.129999
"756","2019-11-18",25.719999
"757","2019-11-19",26.049999
"758","2019-11-20",26.76
"759","2019-11-21",27.030001
"760","2019-11-22",26.98
"761","2019-11-25",27.6
"762","2019-11-26",26.940001
"763","2019-11-27",26.440001
"764","2019-11-29",26.48
"765","2019-12-02",26.24
"766","2019-12-03",25.99
"767","2019-12-04",26.360001
"768","2019-12-05",26.83
"769","2019-12-06",27.73
"770","2019-12-09",27.639999
"771","2019-12-10",27.74
"772","2019-12-11",27.66
"773","2019-12-12",27.559999
"774","2019-12-13",27.85
"775","2019-12-16",28.129999
"776","2019-12-17",28.190001
"777","2019-12-18",28.4
"778","2019-12-19",30.040001
"779","2019-12-20",29.059999
"780","2019-12-23",29.4
"781","2019-12-24",29.24
"782","2019-12-26",29.290001
"783","2019-12-27",28.959999
"784","2019-12-30",29.379999
"785","2019-12-31",29.76
"786","2020-01-02",29.82
"787","2020-01-03",30
"788","2020-01-06",29.959999
"789","2020-01-07",30.629999
"790","2020-01-08",29.67
"791","2020-01-09",29.780001
"792","2020-01-10",29.08
"793","2020-01-13",29.02
"794","2020-01-14",28.32
"795","2020-01-15",27.309999
"796","2020-01-16",27.059999
"797","2020-01-17",26.549999
"798","2020-01-21",26.799999
"799","2020-01-22",26.309999
"800","2020-01-23",25.969999
"801","2020-01-24",24.6
"802","2020-01-27",24.110001
"803","2020-01-28",24.120001
"804","2020-01-29",23.58
"805","2020-01-30",22.370001
"806","2020-01-31",22.26
"807","2020-02-03",21.950001
"808","2020-02-04",22.33
"809","2020-02-05",22.940001
"810","2020-02-06",22.360001
"811","2020-02-07",20.469999
"812","2020-02-10",20.299999
"813","2020-02-11",21.200001
"814","2020-02-12",21.73
"815","2020-02-13",21.26
"816","2020-02-14",21.219999
"817","2020-02-18",20.6
"818","2020-02-19",20.82
"819","2020-02-20",20.6
"820","2020-02-21",20.25
"821","2020-02-24",19.129999
"822","2020-02-25",18.719999
"823","2020-02-26",18.700001
"824","2020-02-27",18.75
"825","2020-02-28",19.889999
"826","2020-03-02",20.93
"827","2020-03-03",20.59
"828","2020-03-04",19.690001
"829","2020-03-05",18.309999
"830","2020-03-06",19.469999
"831","2020-03-09",19.940001
"832","2020-03-10",22.1
"833","2020-03-11",21.65
"834","2020-03-12",21.190001
"835","2020-03-13",23.440001
"836","2020-03-16",19.49
"837","2020-03-17",20.16
"838","2020-03-18",16.58
"839","2020-03-19",18.99
"840","2020-03-20",17.43
"841","2020-03-23",18.690001
"842","2020-03-24",20.540001
"843","2020-03-25",19.129999
"844","2020-03-26",20.84
"845","2020-03-27",22.709999
"846","2020-03-30",23.959999
"847","2020-03-31",23.889999
"848","2020-04-01",23.530001
"849","2020-04-02",21.93
"850","2020-04-03",20.440001
"851","2020-04-06",20.969999
"852","2020-04-07",19.870001
"853","2020-04-08",19.85
"854","2020-04-09",23.059999
"855","2020-04-13",21.889999
"856","2020-04-14",23.48
"857","2020-04-15",23.209999
"858","2020-04-16",23.23
"859","2020-04-17",23.98
"860","2020-04-20",25.82
"861","2020-04-21",26.4
"862","2020-04-22",27.290001
"863","2020-04-23",26.309999
"864","2020-04-24",26.120001
"865","2020-04-27",28.290001
"866","2020-04-28",27.16
"867","2020-04-29",24.66
"868","2020-04-30",24.200001
"869","2020-05-01",23.93
"870","2020-05-04",25.389999
"871","2020-05-05",22.51
"872","2020-05-06",20.790001
"873","2020-05-07",21.49
"874","2020-05-08",21.82
"875","2020-05-11",22.17
"876","2020-05-12",21.629999
"877","2020-05-13",22.02
"878","2020-05-14",20.870001
"879","2020-05-15",21.299999
"880","2020-05-18",20.82
"881","2020-05-19",20.360001
"882","2020-05-20",20.99
"883","2020-05-21",21.66
"884","2020-05-22",21.530001
"885","2020-05-26",22.459999
"886","2020-05-27",23.540001
"887","2020-05-28",21.85
"888","2020-05-29",22.68
"889","2020-06-01",23.209999
"890","2020-06-02",21.4
"891","2020-06-03",20.75
"892","2020-06-04",20.48
"893","2020-06-05",21.610001
"894","2020-06-08",23.32
"895","2020-06-09",23.120001
"896","2020-06-10",21.370001
"897","2020-06-11",19.799999
"898","2020-06-12",19.889999
"899","2020-06-15",19.709999
"900","2020-06-16",19.860001
"901","2020-06-17",18.5
"902","2020-06-18",18.74
"903","2020-06-19",18.49
"904","2020-06-22",17.559999
"905","2020-06-23",17.59
"906","2020-06-24",16.85
"907","2020-06-25",16.67
"908","2020-06-26",16.049999
"909","2020-06-29",17.290001
"910","2020-06-30",16.34
"911","2020-07-01",17.139999
"912","2020-07-02",15.73
"913","2020-07-06",16.57
"914","2020-07-07",15.72
"915","2020-07-08",16.059999
"916","2020-07-09",15.25
"917","2020-07-10",16.52
"918","2020-07-13",16.120001
"919","2020-07-14",16.65
"920","2020-07-15",16.959999
"921","2020-07-16",16.41
"922","2020-07-17",16.52
"923","2020-07-20",16.52
"924","2020-07-21",16.389999
"925","2020-07-22",16.4
"926","2020-07-23",17.120001
"927","2020-07-24",17.129999
"928","2020-07-27",17.120001
"929","2020-07-28",17.27
"930","2020-07-29",17.889999
"931","2020-07-30",17.299999
"932","2020-07-31",17.27
"933","2020-08-03",17.09
"934","2020-08-04",17.48
"935","2020-08-05",17.4
"936","2020-08-06",17.26
"937","2020-08-07",17.389999
"938","2020-08-10",17.34
"939","2020-08-11",17.889999
"940","2020-08-12",18.51
"941","2020-08-13",18.549999
"942","2020-08-14",19.049999
"943","2020-08-17",18.639999
"944","2020-08-18",18.4
"945","2020-08-19",17.809999
"946","2020-08-20",17.99
"947","2020-08-21",17.83
"948","2020-08-24",17.709999
"949","2020-08-25",18.25
"950","2020-08-26",17.41
"951","2020-08-27",16.450001
"952","2020-08-28",16.93
"953","2020-08-31",16.959999
"954","2020-09-01",16.110001
"955","2020-09-02",16.1
"956","2020-09-03",15.66
"957","2020-09-04",15.78
"958","2020-09-08",15.9
"959","2020-09-09",15.84
"960","2020-09-10",16.559999
"961","2020-09-11",16.879999
"962","2020-09-14",17.49
"963","2020-09-15",16.85
"964","2020-09-16",17.16
"965","2020-09-17",16.860001
"966","2020-09-18",16.52
"967","2020-09-21",15.32
"968","2020-09-22",14.75
"969","2020-09-23",14.38
"970","2020-09-24",14.18
