"","date","SOL"
"93","2008-06-10",98.25
"94","2008-06-11",95
"95","2008-06-12",86.099998
"96","2008-06-13",89
"97","2008-06-16",100
"98","2008-06-17",103.849998
"99","2008-06-18",107.449997
"100","2008-06-19",110.75
"101","2008-06-20",104.349998
"102","2008-06-23",105.900002
"103","2008-06-24",98.25
"104","2008-06-25",95.349998
"105","2008-06-26",86.699997
"106","2008-06-27",91.849998
"107","2008-06-30",86.5
"108","2008-07-01",78.800003
"109","2008-07-02",69.5
"110","2008-07-03",65.800003
"111","2008-07-07",66.5
"112","2008-07-08",66.449997
"113","2008-07-09",67.900002
"114","2008-07-10",70.25
"115","2008-07-11",75.099998
"116","2008-07-14",77.199997
"117","2008-07-15",76.599998
"118","2008-07-16",84.5
"119","2008-07-17",79.449997
"120","2008-07-18",83.5
"121","2008-07-21",83.199997
"122","2008-07-22",79.5
"123","2008-07-23",79.300003
"124","2008-07-24",72.75
"125","2008-07-25",72.75
"126","2008-07-28",72.5
"127","2008-07-29",81.699997
"128","2008-07-30",78.199997
"129","2008-07-31",78.849998
"130","2008-08-01",76.650002
"131","2008-08-04",73.199997
"132","2008-08-05",74.050003
"133","2008-08-06",75.800003
"134","2008-08-07",74.300003
"135","2008-08-08",69.5
"136","2008-08-11",69.050003
"137","2008-08-12",78.949997
"138","2008-08-13",82.699997
"139","2008-08-14",83.300003
"140","2008-08-15",90.650002
"141","2008-08-18",89.650002
"142","2008-08-19",87.449997
"143","2008-08-20",95.550003
"144","2008-08-21",92.949997
"145","2008-08-22",94.699997
"146","2008-08-25",95.050003
"147","2008-08-26",89.150002
"148","2008-08-27",92.050003
"149","2008-08-28",93
"150","2008-08-29",94.75
"151","2008-09-02",85.150002
"152","2008-09-03",80.5
"153","2008-09-04",76.400002
"154","2008-09-05",76.699997
"155","2008-09-08",72.849998
"156","2008-09-09",65.599998
"157","2008-09-10",65.550003
"158","2008-09-11",66.599998
"159","2008-09-12",69.5
"160","2008-09-15",63.349998
"161","2008-09-16",65.5
"162","2008-09-17",62.799999
"163","2008-09-18",66
"164","2008-09-19",72.75
"165","2008-09-22",67.800003
"166","2008-09-23",64.949997
"167","2008-09-24",66
"168","2008-09-25",70.349998
"169","2008-09-26",66.800003
"170","2008-09-29",47.5
"171","2008-09-30",52.450001
"172","2008-10-01",56.150002
"173","2008-10-02",49.549999
"174","2008-10-03",48.5
"175","2008-10-06",42.799999
"176","2008-10-07",34.299999
"177","2008-10-08",36.549999
"178","2008-10-09",34.099998
"179","2008-10-10",35.650002
"180","2008-10-13",41.049999
"181","2008-10-14",37.900002
"182","2008-10-15",31.6
"183","2008-10-16",35.599998
"184","2008-10-17",36.950001
"185","2008-10-20",39
"186","2008-10-21",36.5
"187","2008-10-22",32.799999
"188","2008-10-23",29.950001
"189","2008-10-24",24.700001
"190","2008-10-27",23.549999
"191","2008-10-28",22.450001
"192","2008-10-29",24.35
"193","2008-10-30",29.799999
"194","2008-10-31",31.4
"195","2008-11-03",37.849998
"196","2008-11-04",44.099998
"197","2008-11-05",36.299999
"198","2008-11-06",31.950001
"199","2008-11-07",34.849998
"200","2008-11-10",32.549999
"201","2008-11-11",29.950001
"202","2008-11-12",17.35
"203","2008-11-13",22.549999
"204","2008-11-14",21.75
"205","2008-11-17",20.549999
"206","2008-11-18",16.75
"207","2008-11-19",12.6
"208","2008-11-20",11.05
"209","2008-11-21",11.75
"210","2008-11-24",13.95
"211","2008-11-25",14.75
"212","2008-11-26",15.95
"213","2008-11-28",17.35
"214","2008-12-01",13.6
"215","2008-12-02",15.65
"216","2008-12-03",16.4
"217","2008-12-04",14.95
"218","2008-12-05",16.15
"219","2008-12-08",15.5
"220","2008-12-09",14.85
"221","2008-12-10",15.75
"222","2008-12-11",16.4
"223","2008-12-12",16
"224","2008-12-15",15.9
"225","2008-12-16",16.6
"226","2008-12-17",18.15
"227","2008-12-18",16.700001
"228","2008-12-19",20
"229","2008-12-22",18.1
"230","2008-12-23",17.6
"231","2008-12-24",17.25
"232","2008-12-26",17.25
"233","2008-12-29",18.15
"234","2008-12-30",24.299999
"235","2008-12-31",22.049999
"236","2009-01-02",24.299999
"237","2009-01-05",25.75
"238","2009-01-06",25.65
"239","2009-01-07",24.35
"240","2009-01-08",23.85
"241","2009-01-09",23.950001
"242","2009-01-12",20.700001
"243","2009-01-13",19.15
"244","2009-01-14",17.549999
"245","2009-01-15",18.700001
"246","2009-01-16",19.049999
"247","2009-01-20",17.049999
"248","2009-01-21",17.25
"249","2009-01-22",17.450001
"250","2009-01-23",16.65
"251","2009-01-26",16.950001
"252","2009-01-27",17.950001
"253","2009-01-28",19.25
"254","2009-01-29",17.85
"255","2009-01-30",18.4
"256","2009-02-02",17.6
"257","2009-02-03",17.9
"258","2009-02-04",17.9
"259","2009-02-05",18.200001
"260","2009-02-06",19.15
"261","2009-02-09",20
"262","2009-02-10",18.200001
"263","2009-02-11",18.1
"264","2009-02-12",17.200001
"265","2009-02-13",17.9
"266","2009-02-17",15.8
"267","2009-02-18",14.2
"268","2009-02-19",12.8
"269","2009-02-20",11.85
"270","2009-02-23",11.4
"271","2009-02-24",13.55
"272","2009-02-25",12.65
"273","2009-02-26",12.1
"274","2009-02-27",12.1
"275","2009-03-02",11.05
"276","2009-03-03",11.6
"277","2009-03-04",12.2
"278","2009-03-05",10.9
"279","2009-03-06",10.6
"280","2009-03-09",10.6
"281","2009-03-10",11.8
"282","2009-03-11",11.35
"283","2009-03-12",11.5
"284","2009-03-13",11.3
"285","2009-03-16",10.7
"286","2009-03-17",11.05
"287","2009-03-18",11.4
"288","2009-03-19",13.75
"289","2009-03-20",11.75
"290","2009-03-23",13.85
"291","2009-03-24",13.6
"292","2009-03-25",13.15
"293","2009-03-26",18.5
"294","2009-03-27",18.5
"295","2009-03-30",17.299999
"296","2009-03-31",20
"297","2009-04-01",19.75
"298","2009-04-02",19.9
"299","2009-04-03",19.200001
"300","2009-04-06",20
"301","2009-04-07",18.5
"302","2009-04-08",18.6
"303","2009-04-09",19.1
"304","2009-04-13",18.35
"305","2009-04-14",18.5
"306","2009-04-15",17.5
"307","2009-04-16",17.700001
"308","2009-04-17",16.6
"309","2009-04-20",14.5
"310","2009-04-21",15.4
"311","2009-04-22",15.65
"312","2009-04-23",15.5
"313","2009-04-24",15.4
"314","2009-04-27",15.7
"315","2009-04-28",15.05
"316","2009-04-29",15.75
"317","2009-04-30",17.35
"318","2009-05-01",17.25
"319","2009-05-04",18.799999
"320","2009-05-05",20.35
"321","2009-05-06",21.299999
"322","2009-05-07",20
"323","2009-05-08",20.200001
"324","2009-05-11",19.5
"325","2009-05-12",19
"326","2009-05-13",16.450001
"327","2009-05-14",17
"328","2009-05-15",16.799999
"329","2009-05-18",17.049999
"330","2009-05-19",19.1
"331","2009-05-20",18.5
"332","2009-05-21",19.85
"333","2009-05-22",18.450001
"334","2009-05-26",19
"335","2009-05-27",20.049999
"336","2009-05-28",20.9
"337","2009-05-29",21.200001
"338","2009-06-01",24.65
"339","2009-06-02",25.9
"340","2009-06-03",24.049999
"341","2009-06-04",26.950001
"342","2009-06-05",31.049999
"343","2009-06-08",33.549999
"344","2009-06-09",37.049999
"345","2009-06-10",38.799999
"346","2009-06-11",34.849998
"347","2009-06-12",32.950001
"348","2009-06-15",33
"349","2009-06-16",34
"350","2009-06-17",31.950001
"351","2009-06-18",30.700001
"352","2009-06-19",30.450001
"353","2009-06-22",26.049999
"354","2009-06-23",25.65
"355","2009-06-24",28.450001
"356","2009-06-25",28.799999
"357","2009-06-26",29.299999
"358","2009-06-29",28.75
"359","2009-06-30",28.15
"360","2009-07-01",27.85
"361","2009-07-02",27.65
"362","2009-07-06",24.700001
"363","2009-07-07",25.049999
"364","2009-07-08",21.799999
"365","2009-07-09",22.549999
"366","2009-07-10",23.200001
"367","2009-07-13",24.15
"368","2009-07-14",26.25
"369","2009-07-15",26.75
"370","2009-07-16",29.049999
"371","2009-07-17",26.35
"372","2009-07-20",26.799999
"373","2009-07-21",28.6
"374","2009-07-22",27.450001
"375","2009-07-23",28.9
"376","2009-07-24",31
"377","2009-07-27",30.200001
"378","2009-07-28",28.799999
"379","2009-07-29",27.799999
"380","2009-07-30",28.299999
"381","2009-07-31",27.25
"382","2009-08-03",28.9
"383","2009-08-04",29.450001
"384","2009-08-05",29.450001
"385","2009-08-06",28.299999
"386","2009-08-07",28.35
"387","2009-08-10",28.15
"388","2009-08-11",28.25
"389","2009-08-12",26.799999
"390","2009-08-13",27.75
"391","2009-08-14",26.9
"392","2009-08-17",24.85
"393","2009-08-18",25.299999
"394","2009-08-19",24.549999
"395","2009-08-20",28.450001
"396","2009-08-21",27.65
"397","2009-08-24",26.450001
"398","2009-08-25",26.4
"399","2009-08-26",26.700001
"400","2009-08-27",27.6
"401","2009-08-28",28.65
"402","2009-08-31",28.15
"403","2009-09-01",25.799999
"404","2009-09-02",25.25
"405","2009-09-03",27.6
"406","2009-09-04",27.75
"407","2009-09-08",29.75
"408","2009-09-09",29.4
"409","2009-09-10",30.6
"410","2009-09-11",29.299999
"411","2009-09-14",29.35
"412","2009-09-15",29.6
"413","2009-09-16",29.9
"414","2009-09-17",30.35
"415","2009-09-18",30
"416","2009-09-21",29.450001
"417","2009-09-22",29.299999
"418","2009-09-23",30.049999
"419","2009-09-24",27.35
"420","2009-09-25",26.9
"421","2009-09-28",26.799999
"422","2009-09-29",26.6
"423","2009-09-30",24.049999
"424","2009-10-01",22.65
"425","2009-10-02",22.549999
"426","2009-10-05",23.299999
"427","2009-10-06",23.799999
"428","2009-10-07",23.950001
"429","2009-10-08",23.6
"430","2009-10-09",23.85
"431","2009-10-12",24.25
"432","2009-10-13",23.6
"433","2009-10-14",23.65
"434","2009-10-15",22.950001
"435","2009-10-16",22.450001
"436","2009-10-19",22.950001
"437","2009-10-20",22.299999
"438","2009-10-21",22
"439","2009-10-22",21.549999
"440","2009-10-23",20.25
"441","2009-10-26",19.4
"442","2009-10-27",19.6
"443","2009-10-28",17.85
"444","2009-10-29",19.799999
"445","2009-10-30",18.4
"446","2009-11-02",18.4
"447","2009-11-03",19.549999
"448","2009-11-04",19.85
"449","2009-11-05",19.9
"450","2009-11-06",19.75
"451","2009-11-09",20.450001
"452","2009-11-10",20.450001
"453","2009-11-11",19.9
"454","2009-11-12",18.65
"455","2009-11-13",20.25
"456","2009-11-16",21.4
"457","2009-11-17",21
"458","2009-11-18",21.25
"459","2009-11-19",20.9
"460","2009-11-20",20.4
"461","2009-11-23",20.5
"462","2009-11-24",20.049999
"463","2009-11-25",19.85
"464","2009-11-27",19.25
"465","2009-11-30",20.049999
"466","2009-12-01",20.6
"467","2009-12-02",20.75
"468","2009-12-03",20.65
"469","2009-12-04",20.5
"470","2009-12-07",23
"471","2009-12-08",22
"472","2009-12-09",22.35
"473","2009-12-10",20.25
"474","2009-12-11",20.799999
"475","2009-12-14",21.799999
"476","2009-12-15",22.5
"477","2009-12-16",24.5
"478","2009-12-17",24.15
"479","2009-12-18",24.1
"480","2009-12-21",25.1
"481","2009-12-22",24.65
"482","2009-12-23",25.4
"483","2009-12-24",25.6
"484","2009-12-28",25.299999
"485","2009-12-29",24.5
"486","2009-12-30",24.1
"487","2009-12-31",23.799999
"488","2010-01-04",25.5
"489","2010-01-05",26.25
"490","2010-01-06",29.35
"491","2010-01-07",28.299999
"492","2010-01-08",28.799999
"493","2010-01-11",30.65
"494","2010-01-12",29.450001
"495","2010-01-13",28.75
"496","2010-01-14",26.85
"497","2010-01-15",25.5
"498","2010-01-19",26.200001
"499","2010-01-20",26
"500","2010-01-21",25.25
"501","2010-01-22",23.049999
"502","2010-01-25",23.799999
"503","2010-01-26",24.549999
"504","2010-01-27",24
"505","2010-01-28",23.15
"506","2010-01-29",22
"507","2010-02-01",23.799999
"508","2010-02-02",24.6
"509","2010-02-03",24.5
"510","2010-02-04",22.35
"511","2010-02-05",22.700001
"512","2010-02-08",22.4
"513","2010-02-09",22.799999
"514","2010-02-10",22.4
"515","2010-02-11",24.450001
"516","2010-02-12",25.15
"517","2010-02-16",26.6
"518","2010-02-17",26.65
"519","2010-02-18",26.049999
"520","2010-02-19",25.549999
"521","2010-02-22",25.25
"522","2010-02-23",24.65
"523","2010-02-24",25.200001
"524","2010-02-25",25.950001
"525","2010-02-26",25.35
"526","2010-03-01",26
"527","2010-03-02",26.15
"528","2010-03-03",26.9
"529","2010-03-04",27.049999
"530","2010-03-05",27.5
"531","2010-03-08",26.25
"532","2010-03-09",26.299999
"533","2010-03-10",25.799999
"534","2010-03-11",26.299999
"535","2010-03-12",25.85
"536","2010-03-15",25.299999
"537","2010-03-16",24.950001
"538","2010-03-17",24.950001
"539","2010-03-18",24.6
"540","2010-03-19",24.299999
"541","2010-03-22",24.549999
"542","2010-03-23",25.1
"543","2010-03-24",25
"544","2010-03-25",25.75
"545","2010-03-26",28.049999
"546","2010-03-29",28.799999
"547","2010-03-30",29.6
"548","2010-03-31",29.6
"549","2010-04-01",30.549999
"550","2010-04-05",30.950001
"551","2010-04-06",30.5
"552","2010-04-07",32.799999
"553","2010-04-08",33.799999
"554","2010-04-09",32.099998
"555","2010-04-12",32.150002
"556","2010-04-13",33.450001
"557","2010-04-14",34.099998
"558","2010-04-15",33.799999
"559","2010-04-16",31.65
"560","2010-04-19",32.299999
"561","2010-04-20",35.25
"562","2010-04-21",36.150002
"563","2010-04-22",36.25
"564","2010-04-23",36.700001
"565","2010-04-26",37.25
"566","2010-04-27",35.299999
"567","2010-04-28",33.75
"568","2010-04-29",36.650002
"569","2010-04-30",39.049999
"570","2010-05-03",38.950001
"571","2010-05-04",37.299999
"572","2010-05-05",34.849998
"573","2010-05-06",32.400002
"574","2010-05-07",33.049999
"575","2010-05-10",36.400002
"576","2010-05-11",33.450001
"577","2010-05-12",34.25
"578","2010-05-13",33.75
"579","2010-05-14",32.400002
"580","2010-05-17",31.1
"581","2010-05-18",31.4
"582","2010-05-19",27.6
"583","2010-05-20",26.5
"584","2010-05-21",28.65
"585","2010-05-24",26.85
"586","2010-05-25",26.9
"587","2010-05-26",28.1
"588","2010-05-27",30
"589","2010-05-28",30.85
"590","2010-06-01",27.4
"591","2010-06-02",29.549999
"592","2010-06-03",29.950001
"593","2010-06-04",29.200001
"594","2010-06-07",26.85
"595","2010-06-08",26.75
"596","2010-06-09",26.4
"597","2010-06-10",28.9
"598","2010-06-11",29.1
"599","2010-06-14",29.65
"600","2010-06-15",31.799999
"601","2010-06-16",31.25
"602","2010-06-17",32.650002
"603","2010-06-18",32.450001
"604","2010-06-21",31.85
"605","2010-06-22",29.9
"606","2010-06-23",30.299999
"607","2010-06-24",28.799999
"608","2010-06-25",30
"609","2010-06-28",29.549999
"610","2010-06-29",27.700001
"611","2010-06-30",29.85
"612","2010-07-01",32.400002
"613","2010-07-02",34.200001
"614","2010-07-06",32.799999
"615","2010-07-07",34.700001
"616","2010-07-08",37.75
"617","2010-07-09",38
"618","2010-07-12",37.400002
"619","2010-07-13",36.5
"620","2010-07-14",37.299999
"621","2010-07-15",37.150002
"622","2010-07-16",36.049999
"623","2010-07-19",37.700001
"624","2010-07-20",39.299999
"625","2010-07-21",38
"626","2010-07-22",39.549999
"627","2010-07-23",40.049999
"628","2010-07-26",40.700001
"629","2010-07-27",39.200001
"630","2010-07-28",38.150002
"631","2010-07-29",39.299999
"632","2010-07-30",37.900002
"633","2010-08-02",39.599998
"634","2010-08-03",39.900002
"635","2010-08-04",39.549999
"636","2010-08-05",39.5
"637","2010-08-06",39.950001
"638","2010-08-09",41.549999
"639","2010-08-10",40.150002
"640","2010-08-11",36.650002
"641","2010-08-12",38.349998
"642","2010-08-13",37.400002
"643","2010-08-16",36.950001
"644","2010-08-17",40
"645","2010-08-18",41.400002
"646","2010-08-19",38.900002
"647","2010-08-20",39.450001
"648","2010-08-23",38.950001
"649","2010-08-24",37.650002
"650","2010-08-25",40.799999
"651","2010-08-26",38.900002
"652","2010-08-27",41.75
"653","2010-08-30",42.900002
"654","2010-08-31",43.849998
"655","2010-09-01",45.200001
"656","2010-09-02",46.849998
"657","2010-09-03",48.650002
"658","2010-09-07",48.650002
"659","2010-09-08",49.049999
"660","2010-09-09",48.400002
"661","2010-09-10",47.150002
"662","2010-09-13",48.5
"663","2010-09-14",51
"664","2010-09-15",50.849998
"665","2010-09-16",51.5
"666","2010-09-17",51.400002
"667","2010-09-20",54.349998
"668","2010-09-21",55.099998
"669","2010-09-22",56.049999
"670","2010-09-23",54.900002
"671","2010-09-24",59.349998
"672","2010-09-27",57.900002
"673","2010-09-28",57.349998
"674","2010-09-29",60.849998
"675","2010-09-30",62.5
"676","2010-10-01",61.75
"677","2010-10-04",58.599998
"678","2010-10-05",60.75
"679","2010-10-06",61.150002
"680","2010-10-07",66.25
"681","2010-10-08",65.5
"682","2010-10-11",68.800003
"683","2010-10-12",68
"684","2010-10-13",72
"685","2010-10-14",72.75
"686","2010-10-15",65.150002
"687","2010-10-18",66.949997
"688","2010-10-19",60.849998
"689","2010-10-20",62.849998
"690","2010-10-21",60.150002
"691","2010-10-22",59.400002
"692","2010-10-25",61.25
"693","2010-10-26",60.799999
"694","2010-10-27",61.900002
"695","2010-10-28",64.349998
"696","2010-10-29",59.849998
"697","2010-11-01",57.349998
"698","2010-11-02",59.549999
"699","2010-11-03",62.900002
"700","2010-11-04",65.300003
"701","2010-11-05",64.800003
"702","2010-11-08",62.200001
"703","2010-11-09",61.150002
"704","2010-11-10",59.099998
"705","2010-11-11",57.599998
"706","2010-11-12",55.650002
"707","2010-11-15",53.650002
"708","2010-11-16",49.099998
"709","2010-11-17",44.950001
"710","2010-11-18",45.599998
"711","2010-11-19",47.549999
"712","2010-11-22",49.200001
"713","2010-11-23",47.349998
"714","2010-11-24",48.650002
"715","2010-11-26",46.75
"716","2010-11-29",44.349998
"717","2010-11-30",41.150002
"718","2010-12-01",41.549999
"719","2010-12-02",43.200001
"720","2010-12-03",45.25
"721","2010-12-06",46.799999
"722","2010-12-07",44.650002
"723","2010-12-08",44.599998
"724","2010-12-09",44.650002
"725","2010-12-10",43.75
"726","2010-12-13",41.5
"727","2010-12-14",41.200001
"728","2010-12-15",41.200001
"729","2010-12-16",40.75
"730","2010-12-17",40.099998
"731","2010-12-20",41.450001
"732","2010-12-21",42.450001
"733","2010-12-22",42
"734","2010-12-23",45.349998
"735","2010-12-27",44
"736","2010-12-28",42.549999
"737","2010-12-29",42.75
"738","2010-12-30",43.450001
"739","2010-12-31",43.700001
"740","2011-01-03",45.200001
"741","2011-01-04",47.049999
"742","2011-01-05",46.650002
"743","2011-01-06",46.349998
"744","2011-01-07",48.549999
"745","2011-01-10",52.650002
"746","2011-01-11",53.849998
"747","2011-01-12",55.650002
"748","2011-01-13",52.950001
"749","2011-01-14",51.599998
"750","2011-01-18",54.849998
"751","2011-01-19",50.049999
"752","2011-01-20",52.25
"753","2011-01-21",51.25
"754","2011-01-24",54.150002
"755","2011-01-25",51.700001
"756","2011-01-26",50.599998
"757","2011-01-27",53.25
"758","2011-01-28",50.900002
"759","2011-01-31",52.849998
"760","2011-02-01",53.799999
"761","2011-02-02",57.950001
"762","2011-02-03",57.700001
"763","2011-02-04",55.950001
"764","2011-02-07",56.950001
"765","2011-02-08",56.25
"766","2011-02-09",54.400002
"767","2011-02-10",55
"768","2011-02-11",56.900002
"769","2011-02-14",59.599998
"770","2011-02-15",58.75
"771","2011-02-16",61.150002
"772","2011-02-17",63.650002
"773","2011-02-18",63.150002
"774","2011-02-22",58.799999
"775","2011-02-23",58.349998
"776","2011-02-24",59.099998
"777","2011-02-25",57.700001
"778","2011-02-28",55.25
"779","2011-03-01",46
"780","2011-03-02",47.950001
"781","2011-03-03",47.299999
"782","2011-03-04",46.299999
"783","2011-03-07",44.599998
"784","2011-03-08",44.299999
"785","2011-03-09",43.049999
"786","2011-03-10",43.950001
"787","2011-03-11",43.549999
"788","2011-03-14",45.25
"789","2011-03-15",47.5
"790","2011-03-16",46.049999
"791","2011-03-17",46.25
"792","2011-03-18",45.150002
"793","2011-03-21",45.400002
"794","2011-03-22",44.150002
"795","2011-03-23",44.849998
"796","2011-03-24",45.200001
"797","2011-03-25",45
"798","2011-03-28",46.900002
"799","2011-03-29",50.450001
"800","2011-03-30",50.900002
"801","2011-03-31",52.75
"802","2011-04-01",50.299999
"803","2011-04-04",49.200001
"804","2011-04-05",49.349998
"805","2011-04-06",49.549999
"806","2011-04-07",49.049999
"807","2011-04-08",48.950001
"808","2011-04-11",47.450001
"809","2011-04-12",45.849998
"810","2011-04-13",47.299999
"811","2011-04-14",47.599998
"812","2011-04-15",46.049999
"813","2011-04-18",44.450001
"814","2011-04-19",44.200001
"815","2011-04-20",46.349998
"816","2011-04-21",46.049999
"817","2011-04-25",46.450001
"818","2011-04-26",46
"819","2011-04-27",44.25
"820","2011-04-28",43.299999
"821","2011-04-29",45.900002
"822","2011-05-02",44.650002
"823","2011-05-03",43.25
"824","2011-05-04",41.200001
"825","2011-05-05",41.099998
"826","2011-05-06",41.549999
"827","2011-05-09",41.549999
"828","2011-05-10",44.25
"829","2011-05-11",41.900002
"830","2011-05-12",41.650002
"831","2011-05-13",41.25
"832","2011-05-16",40.099998
"833","2011-05-17",37.849998
"834","2011-05-18",38.299999
"835","2011-05-19",37.700001
"836","2011-05-20",36.25
"837","2011-05-23",35.650002
"838","2011-05-24",36.25
"839","2011-05-25",34.599998
"840","2011-05-26",35.25
"841","2011-05-27",36
"842","2011-05-31",37.099998
"843","2011-06-01",34.349998
"844","2011-06-02",33.450001
"845","2011-06-03",31.25
"846","2011-06-06",30.299999
"847","2011-06-07",31.549999
"848","2011-06-08",28.25
"849","2011-06-09",28.15
"850","2011-06-10",26.200001
"851","2011-06-13",26.6
"852","2011-06-14",28.1
"853","2011-06-15",26.700001
"854","2011-06-16",25.299999
"855","2011-06-17",24.65
"856","2011-06-20",23.049999
"857","2011-06-21",21.799999
"858","2011-06-22",24.799999
"859","2011-06-23",25.299999
"860","2011-06-24",25.200001
"861","2011-06-27",24.4
"862","2011-06-28",24.5
"863","2011-06-29",25.200001
"864","2011-06-30",26.1
"865","2011-07-01",26.200001
"866","2011-07-05",26.1
"867","2011-07-06",25.25
"868","2011-07-07",24.799999
"869","2011-07-08",23.85
"870","2011-07-11",23.4
"871","2011-07-12",23.549999
"872","2011-07-13",24.049999
"873","2011-07-14",22.950001
"874","2011-07-15",22.450001
"875","2011-07-18",21.950001
"876","2011-07-19",23
"877","2011-07-20",23.9
"878","2011-07-21",23.200001
"879","2011-07-22",24.4
"880","2011-07-25",23.549999
"881","2011-07-26",23.700001
"882","2011-07-27",22.450001
"883","2011-07-28",22.700001
"884","2011-07-29",22.65
"885","2011-08-01",22.700001
"886","2011-08-02",21.450001
"887","2011-08-03",20.700001
"888","2011-08-04",17.950001
"889","2011-08-05",16.9
"890","2011-08-08",13.8
"891","2011-08-09",15.75
"892","2011-08-10",16.15
"893","2011-08-11",20
"894","2011-08-12",17.6
"895","2011-08-15",18.9
"896","2011-08-16",17.9
"897","2011-08-17",16.950001
"898","2011-08-18",15.5
"899","2011-08-19",14.95
"900","2011-08-22",15.05
"901","2011-08-23",16.5
"902","2011-08-24",16.9
"903","2011-08-25",16.549999
"904","2011-08-26",17.4
"905","2011-08-29",18.200001
"906","2011-08-30",17.75
"907","2011-08-31",17.35
"908","2011-09-01",16.049999
"909","2011-09-02",15.3
"910","2011-09-06",15.7
"911","2011-09-07",15.95
"912","2011-09-08",15.1
"913","2011-09-09",14.6
"914","2011-09-12",15.05
"915","2011-09-13",14.95
"916","2011-09-14",14.35
"917","2011-09-15",14.8
"918","2011-09-16",14.1
"919","2011-09-19",13.2
"920","2011-09-20",11.75
"921","2011-09-21",11.25
"922","2011-09-22",10.4
"923","2011-09-23",11.15
"924","2011-09-26",10.75
"925","2011-09-27",10.8
"926","2011-09-28",9.7
"927","2011-09-29",8.75
"928","2011-09-30",8.6
"929","2011-10-03",7.75
"930","2011-10-04",8.05
"931","2011-10-05",8.2
"932","2011-10-06",9.7
"933","2011-10-07",9.45
"934","2011-10-10",9.7
"935","2011-10-11",9.7
"936","2011-10-12",10.75
"937","2011-10-13",11.7
"938","2011-10-14",11.7
"939","2011-10-17",11.1
"940","2011-10-18",10.9
"941","2011-10-19",10.4
"942","2011-10-20",10.7
"943","2011-10-21",10.75
"944","2011-10-24",11.5
"945","2011-10-25",10.35
"946","2011-10-26",10.7
"947","2011-10-27",12.2
"948","2011-10-28",13
"949","2011-10-31",11.4
"950","2011-11-01",10.75
"951","2011-11-02",10.65
"952","2011-11-03",11
"953","2011-11-04",11.85
"954","2011-11-07",11.3
"955","2011-11-08",11.2
"956","2011-11-09",10.2
"957","2011-11-10",9.85
"958","2011-11-11",10.65
"959","2011-11-14",9.95
"960","2011-11-15",9.3
"961","2011-11-16",9.55
"962","2011-11-17",8.85
"963","2011-11-18",8.4
"964","2011-11-21",8.4
"965","2011-11-22",8.7
"966","2011-11-23",9.3
"967","2011-11-25",8.8
"968","2011-11-28",9.25
"969","2011-11-29",9.4
"970","2011-11-30",10
