"","date","ZYXI"
"452","2008-10-16",4.55
"453","2008-10-17",4.37
"454","2008-10-20",4.4
"455","2008-10-21",4.8
"456","2008-10-22",4.75
"457","2008-10-23",4.97
"458","2008-10-24",5
"459","2008-10-27",4.85
"460","2008-10-28",4.75
"461","2008-10-29",4.7
"462","2008-10-30",4.38
"463","2008-10-31",4.5
"464","2008-11-03",3.7
"465","2008-11-04",1.87
"466","2008-11-05",2
"467","2008-11-06",2.75
"468","2008-11-07",3.1
"469","2008-11-10",3
"470","2008-11-11",3.17
"471","2008-11-12",3.19
"472","2008-11-13",3.23
"473","2008-11-14",3.14
"474","2008-11-17",3.1
"475","2008-11-18",3.1
"476","2008-11-19",2.97
"477","2008-11-20",1.77
"478","2008-11-21",1.75
"479","2008-11-24",1.65
"480","2008-11-25",1.4
"481","2008-11-26",1.47
"482","2008-11-28",1.52
"483","2008-12-01",1.4
"484","2008-12-02",1.35
"485","2008-12-03",1.24
"486","2008-12-04",1.23
"487","2008-12-05",1.3
"488","2008-12-08",1.6
"489","2008-12-09",1.7
"490","2008-12-10",1.65
"491","2008-12-11",1.64
"492","2008-12-12",1.65
"493","2008-12-15",1.65
"494","2008-12-16",1.6
"495","2008-12-17",1.72
"496","2008-12-18",1.7
"497","2008-12-19",1.65
"498","2008-12-22",1.68
"499","2008-12-23",1.65
"500","2008-12-24",1.65
"501","2008-12-26",1.65
"502","2008-12-29",1.45
"503","2008-12-30",1.55
"504","2008-12-31",1.55
"505","2009-01-02",1.54
"506","2009-01-05",1.42
"507","2009-01-06",1.6
"508","2009-01-07",1.51
"509","2009-01-08",1.52
"510","2009-01-09",1.58
"511","2009-01-12",1.69
"512","2009-01-13",1.54
"513","2009-01-14",1.53
"514","2009-01-15",1.5
"515","2009-01-16",1.5
"516","2009-01-20",1.28
"517","2009-01-21",1.23
"518","2009-01-22",1.22
"519","2009-01-23",1.22
"520","2009-01-26",1.38
"521","2009-01-27",1.25
"522","2009-01-28",1.3
"523","2009-01-29",1.26
"524","2009-01-30",1.26
"525","2009-02-02",1.23
"526","2009-02-03",1.13
"527","2009-02-04",1.11
"528","2009-02-05",1.11
"529","2009-02-06",1.37
"530","2009-02-09",1.2
"531","2009-02-10",1.2
"532","2009-02-11",1.08
"533","2009-02-12",1.11
"534","2009-02-13",1.2
"535","2009-02-17",1.13
"536","2009-02-18",1.18
"537","2009-02-19",1.2
"538","2009-02-20",1.2
"539","2009-02-23",1.2
"540","2009-02-24",1.2
"541","2009-02-25",1.18
"542","2009-02-26",1.09
"543","2009-02-27",1.18
"544","2009-03-02",1.21
"545","2009-03-03",1.22
"546","2009-03-04",1.22
"547","2009-03-05",1.17
"548","2009-03-06",1.2
"549","2009-03-09",1.1
"550","2009-03-10",1
"551","2009-03-11",1
"552","2009-03-12",1.01
"553","2009-03-13",1.05
"554","2009-03-16",1.08
"555","2009-03-17",1.09
"556","2009-03-18",1.12
"557","2009-03-19",1.25
"558","2009-03-20",1.2
"559","2009-03-23",1.18
"560","2009-03-24",1.03
"561","2009-03-25",1.15
"562","2009-03-26",1.12
"563","2009-03-27",1
"564","2009-03-30",1.16
"565","2009-03-31",1.15
"566","2009-04-01",0.5
"567","2009-04-02",0.46
"568","2009-04-03",0.54
"569","2009-04-06",0.49
"570","2009-04-07",0.47
"571","2009-04-08",0.6
"572","2009-04-09",0.6
"573","2009-04-13",0.48
"574","2009-04-14",0.55
"575","2009-04-15",0.47
"576","2009-04-16",0.6
"577","2009-04-17",0.55
"578","2009-04-20",0.6
"579","2009-04-21",0.6
"580","2009-04-22",0.6
"581","2009-04-23",0.6
"582","2009-04-24",0.55
"583","2009-04-27",0.55
"584","2009-04-28",0.61
"585","2009-04-29",0.6
"586","2009-04-30",0.68
"587","2009-05-01",0.69
"588","2009-05-04",0.75
"589","2009-05-05",0.75
"590","2009-05-06",0.8
"591","2009-05-07",0.8
"592","2009-05-08",0.8
"593","2009-05-11",0.8
"594","2009-05-12",0.75
"595","2009-05-13",0.75
"596","2009-05-14",0.85
"597","2009-05-15",0.85
"598","2009-05-18",0.88
"599","2009-05-19",1
"600","2009-05-20",1.18
"601","2009-05-21",1.15
"602","2009-05-22",1.06
"603","2009-05-26",1.06
"604","2009-05-27",0.93
"605","2009-05-28",0.91
"606","2009-05-29",1.15
"607","2009-06-01",1.05
"608","2009-06-02",1
"609","2009-06-03",1
"610","2009-06-04",1
"611","2009-06-05",1
"612","2009-06-08",1.17
"613","2009-06-09",1.2
"614","2009-06-10",1.2
"615","2009-06-11",1.05
"616","2009-06-12",1.03
"617","2009-06-15",1.05
"618","2009-06-16",1.05
"619","2009-06-17",1.1
"620","2009-06-18",1.1
"621","2009-06-19",1
"622","2009-06-22",0.96
"623","2009-06-23",0.84
"624","2009-06-24",0.84
"625","2009-06-25",0.84
"626","2009-06-26",0.84
"627","2009-06-29",0.94
"628","2009-06-30",0.94
"629","2009-07-01",0.95
"630","2009-07-02",0.95
"631","2009-07-06",0.89
"632","2009-07-07",0.89
"633","2009-07-08",0.89
"634","2009-07-09",0.89
"635","2009-07-10",0.9
"636","2009-07-13",0.95
"637","2009-07-14",0.95
"638","2009-07-15",0.95
"639","2009-07-16",0.95
"640","2009-07-17",0.95
"641","2009-07-20",1.02
"642","2009-07-21",1.09
"643","2009-07-22",1.15
"644","2009-07-23",1.01
"645","2009-07-24",1.02
"646","2009-07-27",1.05
"647","2009-07-28",1.05
"648","2009-07-29",1.05
"649","2009-07-30",1.05
"650","2009-07-31",1.14
"651","2009-08-03",1.05
"652","2009-08-04",1.13
"653","2009-08-05",1.05
"654","2009-08-06",1.15
"655","2009-08-07",1.05
"656","2009-08-10",1.05
"657","2009-08-11",1.16
"658","2009-08-12",1.16
"659","2009-08-13",1.2
"660","2009-08-14",1.23
"661","2009-08-17",1.18
"662","2009-08-18",1.16
"663","2009-08-19",1.13
"664","2009-08-20",1.13
"665","2009-08-21",1.08
"666","2009-08-24",1.06
"667","2009-08-25",1.06
"668","2009-08-26",1.06
"669","2009-08-27",1.01
"670","2009-08-28",1.09
"671","2009-08-31",1.05
"672","2009-09-01",0.95
"673","2009-09-02",0.95
"674","2009-09-03",1
"675","2009-09-04",1
"676","2009-09-08",1.07
"677","2009-09-09",1.2
"678","2009-09-10",1.1
"679","2009-09-11",1.1
"680","2009-09-14",1.09
"681","2009-09-15",1.01
"682","2009-09-16",1.01
"683","2009-09-17",1
"684","2009-09-18",1
"685","2009-09-21",1
"686","2009-09-22",0.97
"687","2009-09-23",1.01
"688","2009-09-24",1.05
"689","2009-09-25",1.03
"690","2009-09-28",1.06
"691","2009-09-29",1
"692","2009-09-30",1.09
"693","2009-10-01",1.05
"694","2009-10-02",1.08
"695","2009-10-05",1.08
"696","2009-10-06",1.15
"697","2009-10-07",1.23
"698","2009-10-08",1.23
"699","2009-10-09",1.1
"700","2009-10-12",1.2
"701","2009-10-13",1.2
"702","2009-10-14",1.26
"703","2009-10-15",1.26
"704","2009-10-16",1.29
"705","2009-10-19",1.34
"706","2009-10-20",1.69
"707","2009-10-21",1.64
"708","2009-10-22",1.65
"709","2009-10-23",1.65
"710","2009-10-26",1.66
"711","2009-10-27",1.62
"712","2009-10-28",1.65
"713","2009-10-29",1.68
"714","2009-10-30",1.74
"715","2009-11-02",1.68
"716","2009-11-03",1.71
"717","2009-11-04",1.65
"718","2009-11-05",1.69
"719","2009-11-06",1.61
"720","2009-11-09",1.66
"721","2009-11-10",1.6
"722","2009-11-11",1.62
"723","2009-11-12",1.64
"724","2009-11-13",1.7
"725","2009-11-16",1.73
"726","2009-11-17",1.45
"727","2009-11-18",1.47
"728","2009-11-19",1.41
"729","2009-11-20",1.37
"730","2009-11-23",1.35
"731","2009-11-24",1.36
"732","2009-11-25",1.28
"733","2009-11-27",1.33
"734","2009-11-30",1.35
"735","2009-12-01",1.31
"736","2009-12-02",1.17
"737","2009-12-03",1.28
"738","2009-12-04",1.25
"739","2009-12-07",1.18
"740","2009-12-08",1.12
"741","2009-12-09",1.1
"742","2009-12-10",1.05
"743","2009-12-11",1.1
"744","2009-12-14",1.17
"745","2009-12-15",1.15
"746","2009-12-16",1.15
"747","2009-12-17",1.1
"748","2009-12-18",1.13
"749","2009-12-21",1.1
"750","2009-12-22",1.1
"751","2009-12-23",1.1
"752","2009-12-24",1.11
"753","2009-12-28",1.09
"754","2009-12-29",1.1
"755","2009-12-30",1.12
"756","2009-12-31",1.06
"757","2010-01-04",1.06
"758","2010-01-05",1.07
"759","2010-01-06",1.14
"760","2010-01-07",1.16
"761","2010-01-08",1.18
"762","2010-01-11",1.2
"763","2010-01-12",1.15
"764","2010-01-13",1.15
"765","2010-01-14",1.12
"766","2010-01-15",1.12
"767","2010-01-19",1.07
"768","2010-01-20",1.03
"769","2010-01-21",1.04
"770","2010-01-22",1.04
"771","2010-01-25",1.02
"772","2010-01-26",0.81
"773","2010-01-27",1
"774","2010-01-28",1
"775","2010-01-29",1
"776","2010-02-01",1
"777","2010-02-02",0.92
"778","2010-02-03",0.92
"779","2010-02-04",0.92
"780","2010-02-05",0.94
"781","2010-02-08",0.95
"782","2010-02-09",0.95
"783","2010-02-10",0.99
"784","2010-02-11",0.98
"785","2010-02-12",0.95
"786","2010-02-16",0.91
"787","2010-02-17",0.95
"788","2010-02-18",0.95
"789","2010-02-19",0.95
"790","2010-02-22",0.95
"791","2010-02-23",0.97
"792","2010-02-24",0.92
"793","2010-02-25",0.9
"794","2010-02-26",0.89
"795","2010-03-01",0.88
"796","2010-03-02",0.88
"797","2010-03-03",0.9
"798","2010-03-04",0.9
"799","2010-03-05",0.89
"800","2010-03-08",0.82
"801","2010-03-09",0.9
"802","2010-03-10",0.86
"803","2010-03-11",0.9
"804","2010-03-12",0.9
"805","2010-03-15",0.9
"806","2010-03-16",0.89
"807","2010-03-17",0.8
"808","2010-03-18",0.85
"809","2010-03-19",0.82
"810","2010-03-22",0.85
"811","2010-03-23",0.85
"812","2010-03-24",0.9
"813","2010-03-25",0.91
"814","2010-03-26",0.9
"815","2010-03-29",0.9
"816","2010-03-30",0.91
"817","2010-03-31",0.91
"818","2010-04-01",0.92
"819","2010-04-05",0.91
"820","2010-04-06",0.96
"821","2010-04-07",0.96
"822","2010-04-08",0.99
"823","2010-04-09",1
"824","2010-04-12",0.93
"825","2010-04-13",0.99
"826","2010-04-14",0.99
"827","2010-04-15",0.99
"828","2010-04-16",0.99
"829","2010-04-19",0.99
"830","2010-04-20",1
"831","2010-04-21",0.95
"832","2010-04-22",0.95
"833","2010-04-23",0.99
"834","2010-04-26",0.95
"835","2010-04-27",0.93
"836","2010-04-28",0.93
"837","2010-04-29",0.9
"838","2010-04-30",0.95
"839","2010-05-03",0.96
"840","2010-05-04",0.96
"841","2010-05-05",0.9
"842","2010-05-06",0.88
"843","2010-05-07",0.9
"844","2010-05-10",0.93
"845","2010-05-11",0.89
"846","2010-05-12",0.93
"847","2010-05-13",0.93
"848","2010-05-14",0.93
"849","2010-05-17",0.93
"850","2010-05-18",0.45
"851","2010-05-19",0.61
"852","2010-05-20",0.68
"853","2010-05-21",0.65
"854","2010-05-24",0.64
"855","2010-05-25",0.64
"856","2010-05-26",0.64
"857","2010-05-27",0.62
"858","2010-05-28",0.62
"859","2010-06-01",0.6
"860","2010-06-02",0.62
"861","2010-06-03",0.6
"862","2010-06-04",0.6
"863","2010-06-07",0.63
"864","2010-06-08",0.62
"865","2010-06-09",0.61
"866","2010-06-10",0.62
"867","2010-06-11",0.64
"868","2010-06-14",0.64
"869","2010-06-15",0.64
"870","2010-06-16",0.64
"871","2010-06-17",0.6
"872","2010-06-18",0.6
"873","2010-06-21",0.6
"874","2010-06-22",0.55
"875","2010-06-23",0.61
"876","2010-06-24",0.62
"877","2010-06-25",0.62
"878","2010-06-28",0.57
"879","2010-06-29",0.61
"880","2010-06-30",0.58
"881","2010-07-01",0.6
"882","2010-07-02",0.6
"883","2010-07-06",0.6
"884","2010-07-07",0.59
"885","2010-07-08",0.6
"886","2010-07-09",0.6
"887","2010-07-12",0.55
"888","2010-07-13",0.55
"889","2010-07-14",0.54
"890","2010-07-15",0.55
"891","2010-07-16",0.5
"892","2010-07-19",0.5
"893","2010-07-20",0.55
"894","2010-07-21",0.56
"895","2010-07-22",0.5
"896","2010-07-23",0.5
"897","2010-07-26",0.5
"898","2010-07-27",0.5
"899","2010-07-28",0.5
"900","2010-07-29",0.51
"901","2010-07-30",0.6
"902","2010-08-02",0.6
"903","2010-08-03",0.57
"904","2010-08-04",0.57
"905","2010-08-05",0.57
"906","2010-08-06",0.55
"907","2010-08-09",0.55
"908","2010-08-10",0.5
"909","2010-08-11",0.5
"910","2010-08-12",0.5
"911","2010-08-13",0.5
"912","2010-08-16",0.43
"913","2010-08-17",0.51
"914","2010-08-18",0.5
"915","2010-08-19",0.43
"916","2010-08-20",0.5
"917","2010-08-23",0.46
"918","2010-08-24",0.43
"919","2010-08-25",0.5
"920","2010-08-26",0.49
"921","2010-08-27",0.5
"922","2010-08-30",0.45
"923","2010-08-31",0.5
"924","2010-09-01",0.45
"925","2010-09-02",0.38
"926","2010-09-03",0.41
"927","2010-09-07",0.41
"928","2010-09-08",0.42
"929","2010-09-09",0.42
"930","2010-09-10",0.42
"931","2010-09-13",0.45
"932","2010-09-14",0.47
"933","2010-09-15",0.5
"934","2010-09-16",0.5
"935","2010-09-17",0.5
"936","2010-09-20",0.47
"937","2010-09-21",0.47
"938","2010-09-22",0.4
"939","2010-09-23",0.47
"940","2010-09-24",0.5
"941","2010-09-27",0.5
"942","2010-09-28",0.5
"943","2010-09-29",0.5
"944","2010-09-30",0.51
"945","2010-10-01",0.5
"946","2010-10-04",0.5
"947","2010-10-05",0.49
"948","2010-10-06",0.49
"949","2010-10-07",0.5
"950","2010-10-08",0.5
"951","2010-10-11",0.5
"952","2010-10-12",0.5
"953","2010-10-13",0.5
"954","2010-10-14",0.49
"955","2010-10-15",0.49
"956","2010-10-18",0.52
"957","2010-10-19",0.49
"958","2010-10-20",0.49
"959","2010-10-21",0.49
"960","2010-10-22",0.49
"961","2010-10-25",0.42
"962","2010-10-26",0.46
"963","2010-10-27",0.48
"964","2010-10-28",0.51
"965","2010-10-29",0.5
"966","2010-11-01",0.5
"967","2010-11-02",0.53
"968","2010-11-03",0.53
"969","2010-11-04",0.6
"970","2010-11-05",0.6
"971","2010-11-08",0.63
"972","2010-11-09",0.63
"973","2010-11-10",0.61
"974","2010-11-11",0.61
"975","2010-11-12",0.61
"976","2010-11-15",0.61
"977","2010-11-16",0.62
"978","2010-11-17",0.58
"979","2010-11-18",0.6
"980","2010-11-19",0.63
"981","2010-11-22",0.64
"982","2010-11-23",0.6
"983","2010-11-24",0.62
"984","2010-11-26",0.65
"985","2010-11-29",0.58
"986","2010-11-30",0.6
"987","2010-12-01",0.62
"988","2010-12-02",0.59
"989","2010-12-03",0.59
"990","2010-12-06",0.62
"991","2010-12-07",0.62
"992","2010-12-08",0.63
"993","2010-12-09",0.61
"994","2010-12-10",0.61
"995","2010-12-13",0.61
"996","2010-12-14",0.58
"997","2010-12-15",0.62
"998","2010-12-16",0.62
"999","2010-12-17",0.6
"1000","2010-12-20",0.6
"1001","2010-12-21",0.61
"1002","2010-12-22",0.62
