"","date","PAR"
"1004","2010-12-27",5.81
"1005","2010-12-28",5.75
"1006","2010-12-29",5.75
"1007","2010-12-30",5.68
"1008","2010-12-31",5.71
"1009","2011-01-03",5.98
"1010","2011-01-04",5.9
"1011","2011-01-05",5.98
"1012","2011-01-06",6.15
"1013","2011-01-07",5.98
"1014","2011-01-10",6
"1015","2011-01-11",6.04
"1016","2011-01-12",5.94
"1017","2011-01-13",5.87
"1018","2011-01-14",5.85
"1019","2011-01-18",5.74
"1020","2011-01-19",5.74
"1021","2011-01-20",5.69
"1022","2011-01-21",5.75
"1023","2011-01-24",5.82
"1024","2011-01-25",6.01
"1025","2011-01-26",6.09
"1026","2011-01-27",6.05
"1027","2011-01-28",6.02
"1028","2011-01-31",6.04
"1029","2011-02-01",5.99
"1030","2011-02-02",5.95
"1031","2011-02-03",6.01
"1032","2011-02-04",6.01
"1033","2011-02-07",5.78
"1034","2011-02-08",5.83
"1035","2011-02-09",5.8
"1036","2011-02-10",5.3
"1037","2011-02-11",5.12
"1038","2011-02-14",5.3
"1039","2011-02-15",5.67
"1040","2011-02-16",5.48
"1041","2011-02-17",5.54
"1042","2011-02-18",5.29
"1043","2011-02-22",5.29
"1044","2011-02-23",5.4
"1045","2011-02-24",5.48
"1046","2011-02-25",5.46
"1047","2011-02-28",5.36
"1048","2011-03-01",5.42
"1049","2011-03-02",5.48
"1050","2011-03-03",5.61
"1051","2011-03-04",5.55
"1052","2011-03-07",5.54
"1053","2011-03-08",5.35
"1054","2011-03-09",5.19
"1055","2011-03-10",5.19
"1056","2011-03-11",5.1
"1057","2011-03-14",5.11
"1058","2011-03-15",4.97
"1059","2011-03-16",4.92
"1060","2011-03-17",4.9
"1061","2011-03-18",4.9
"1062","2011-03-21",4.85
"1063","2011-03-22",4.84
"1064","2011-03-23",4.52
"1065","2011-03-24",4.5
"1066","2011-03-25",4.78
"1067","2011-03-28",4.64
"1068","2011-03-29",4.78
"1069","2011-03-30",4.74
"1070","2011-03-31",4.56
"1071","2011-04-01",4.6
"1072","2011-04-04",4.66
"1073","2011-04-05",4.74
"1074","2011-04-06",4.64
"1075","2011-04-07",4.65
"1076","2011-04-08",4.73
"1077","2011-04-11",4.74
"1078","2011-04-12",4.73
"1079","2011-04-13",4.65
"1080","2011-04-14",4.69
"1081","2011-04-15",4.72
"1082","2011-04-18",4.64
"1083","2011-04-19",4.63
"1084","2011-04-20",4.69
"1085","2011-04-21",4.91
"1086","2011-04-25",4.95
"1087","2011-04-26",4.92
"1088","2011-04-27",4.79
"1089","2011-04-28",4.35
"1090","2011-04-29",4.24
"1091","2011-05-02",4.2
"1092","2011-05-03",4
"1093","2011-05-04",4.01
"1094","2011-05-05",4.18
"1095","2011-05-06",4.21
"1096","2011-05-09",4.22
"1097","2011-05-10",4.29
"1098","2011-05-11",4.25
"1099","2011-05-12",4.3
"1100","2011-05-13",4.36
"1101","2011-05-16",4.34
"1102","2011-05-17",4.28
"1103","2011-05-18",4.26
"1104","2011-05-19",4.19
"1105","2011-05-20",4.17
"1106","2011-05-23",4.2
"1107","2011-05-24",4.17
"1108","2011-05-25",4.2
"1109","2011-05-26",4.12
"1110","2011-05-27",4.09
"1111","2011-05-31",4.08
"1112","2011-06-01",4.1
"1113","2011-06-02",4.12
"1114","2011-06-03",4.01
"1115","2011-06-06",3.9
"1116","2011-06-07",3.91
"1117","2011-06-08",3.9
"1118","2011-06-09",3.88
"1119","2011-06-10",3.76
"1120","2011-06-13",3.85
"1121","2011-06-14",3.76
"1122","2011-06-15",3.66
"1123","2011-06-16",3.74
"1124","2011-06-17",3.74
"1125","2011-06-20",3.84
"1126","2011-06-21",3.94
"1127","2011-06-22",3.97
"1128","2011-06-23",3.96
"1129","2011-06-24",3.97
"1130","2011-06-27",3.9
"1131","2011-06-28",3.87
"1132","2011-06-29",3.8
"1133","2011-06-30",3.83
"1134","2011-07-01",3.89
"1135","2011-07-05",3.77
"1136","2011-07-06",3.8
"1137","2011-07-07",3.83
"1138","2011-07-08",3.8
"1139","2011-07-11",3.7
"1140","2011-07-12",3.74
"1141","2011-07-13",3.75
"1142","2011-07-14",3.74
"1143","2011-07-15",3.7
"1144","2011-07-18",3.68
"1145","2011-07-19",3.71
"1146","2011-07-20",3.75
"1147","2011-07-21",3.77
"1148","2011-07-22",3.74
"1149","2011-07-25",3.8
"1150","2011-07-26",3.76
"1151","2011-07-27",3.89
"1152","2011-07-28",3.88
"1153","2011-07-29",3.86
"1154","2011-08-01",3.89
"1155","2011-08-02",3.77
"1156","2011-08-03",3.84
"1157","2011-08-04",3.81
"1158","2011-08-05",3.68
"1159","2011-08-08",3.46
"1160","2011-08-09",3.44
"1161","2011-08-10",3.46
"1162","2011-08-11",3.5
"1163","2011-08-12",3.53
"1164","2011-08-15",3.7
"1165","2011-08-16",3.66
"1166","2011-08-17",3.66
"1167","2011-08-18",3.43
"1168","2011-08-19",3.35
"1169","2011-08-22",3.39
"1170","2011-08-23",3.43
"1171","2011-08-24",3.6
"1172","2011-08-25",3.63
"1173","2011-08-26",3.65
"1174","2011-08-29",3.66
"1175","2011-08-30",3.66
"1176","2011-08-31",3.62
"1177","2011-09-01",3.51
"1178","2011-09-02",3.51
"1179","2011-09-06",3.4
"1180","2011-09-07",3.43
"1181","2011-09-08",3.43
"1182","2011-09-09",3.4
"1183","2011-09-12",3.34
"1184","2011-09-13",3.36
"1185","2011-09-14",3.36
"1186","2011-09-15",3.43
"1187","2011-09-16",3.42
"1188","2011-09-19",3.44
"1189","2011-09-20",3.4
"1190","2011-09-21",3.34
"1191","2011-09-22",3.18
"1192","2011-09-23",3.08
"1193","2011-09-26",3.1
"1194","2011-09-27",3.22
"1195","2011-09-28",3.25
"1196","2011-09-29",3.31
"1197","2011-09-30",3.35
"1198","2011-10-03",3.3
"1199","2011-10-04",3.32
"1200","2011-10-05",3.39
"1201","2011-10-06",3.4
"1202","2011-10-07",3.54
"1203","2011-10-10",3.62
"1204","2011-10-11",3.7
"1205","2011-10-12",3.68
"1206","2011-10-13",3.65
"1207","2011-10-14",3.65
"1208","2011-10-17",3.61
"1209","2011-10-18",3.64
"1210","2011-10-19",3.53
"1211","2011-10-20",3.49
"1212","2011-10-21",3.5
"1213","2011-10-24",3.52
"1214","2011-10-25",3.55
"1215","2011-10-26",3.53
"1216","2011-10-27",3.7
"1217","2011-10-28",3.65
"1218","2011-10-31",3.68
"1219","2011-11-01",3.71
"1220","2011-11-02",3.7
"1221","2011-11-03",3.72
"1222","2011-11-04",3.72
"1223","2011-11-07",3.77
"1224","2011-11-08",3.94
"1225","2011-11-09",3.94
"1226","2011-11-10",3.9
"1227","2011-11-11",3.9
"1228","2011-11-14",3.9
"1229","2011-11-15",3.87
"1230","2011-11-16",4
"1231","2011-11-17",3.91
"1232","2011-11-18",3.95
"1233","2011-11-21",3.94
"1234","2011-11-22",3.93
"1235","2011-11-23",3.92
"1236","2011-11-25",3.86
"1237","2011-11-28",3.9
"1238","2011-11-29",3.95
"1239","2011-11-30",3.95
"1240","2011-12-01",3.9
"1241","2011-12-02",3.91
"1242","2011-12-05",3.87
"1243","2011-12-06",3.73
"1244","2011-12-07",3.75
"1245","2011-12-08",3.63
"1246","2011-12-09",3.71
"1247","2011-12-12",3.66
"1248","2011-12-13",3.67
"1249","2011-12-14",3.67
"1250","2011-12-15",3.63
"1251","2011-12-16",3.42
"1252","2011-12-19",3.43
"1253","2011-12-20",3.53
"1254","2011-12-21",3.51
"1255","2011-12-22",3.43
"1256","2011-12-23",3.53
"1257","2011-12-27",3.59
"1258","2011-12-28",3.65
"1259","2011-12-29",3.69
"1260","2011-12-30",3.94
"1261","2012-01-03",3.98
"1262","2012-01-04",3.93
"1263","2012-01-05",4.25
"1264","2012-01-06",4.1
"1265","2012-01-09",4.17
"1266","2012-01-10",4.18
"1267","2012-01-11",4.24
"1268","2012-01-12",4.24
"1269","2012-01-13",4.26
"1270","2012-01-17",4.4
"1271","2012-01-18",4.4
"1272","2012-01-19",4.47
"1273","2012-01-20",4.58
"1274","2012-01-23",4.63
"1275","2012-01-24",4.79
"1276","2012-01-25",4.64
"1277","2012-01-26",4.7
"1278","2012-01-27",4.65
"1279","2012-01-30",4.6
"1280","2012-01-31",4.71
"1281","2012-02-01",4.73
"1282","2012-02-02",4.72
"1283","2012-02-03",4.75
"1284","2012-02-06",4.79
"1285","2012-02-07",5.02
"1286","2012-02-08",5.02
"1287","2012-02-09",5.1
"1288","2012-02-10",5.09
"1289","2012-02-13",5.08
"1290","2012-02-14",4.97
"1291","2012-02-15",5.04
"1292","2012-02-16",4.94
"1293","2012-02-17",5.09
"1294","2012-02-21",5.08
"1295","2012-02-22",4.95
"1296","2012-02-23",4.95
"1297","2012-02-24",5.02
"1298","2012-02-27",5.05
"1299","2012-02-28",5.09
"1300","2012-02-29",5.14
"1301","2012-03-01",5.05
"1302","2012-03-02",5.05
"1303","2012-03-05",5.01
"1304","2012-03-06",4.98
"1305","2012-03-07",4.94
"1306","2012-03-08",4.95
"1307","2012-03-09",4.93
"1308","2012-03-12",5.02
"1309","2012-03-13",4.91
"1310","2012-03-14",4.81
"1311","2012-03-15",4.88
"1312","2012-03-16",4.87
"1313","2012-03-19",5.08
"1314","2012-03-20",5.09
"1315","2012-03-21",5.09
"1316","2012-03-22",4.95
"1317","2012-03-23",4.85
"1318","2012-03-26",4.89
"1319","2012-03-27",4.89
"1320","2012-03-28",4.9
"1321","2012-03-29",4.9
"1322","2012-03-30",4.91
"1323","2012-04-02",4.9
"1324","2012-04-03",5.08
"1325","2012-04-04",4.94
"1326","2012-04-05",5.04
"1327","2012-04-09",5.05
"1328","2012-04-10",4.82
"1329","2012-04-11",4.88
"1330","2012-04-12",4.93
"1331","2012-04-13",4.75
"1332","2012-04-16",4.84
"1333","2012-04-17",4.95
"1334","2012-04-18",4.78
"1335","2012-04-19",4.82
"1336","2012-04-20",4.79
"1337","2012-04-23",4.84
"1338","2012-04-24",4.82
"1339","2012-04-25",4.87
"1340","2012-04-26",5.05
"1341","2012-04-27",5.08
"1342","2012-04-30",5.09
"1343","2012-05-01",5.03
"1344","2012-05-02",5.06
"1345","2012-05-03",4.99
"1346","2012-05-04",5.07
"1347","2012-05-07",5.05
"1348","2012-05-08",4.99
"1349","2012-05-09",5.05
"1350","2012-05-10",4.97
"1351","2012-05-11",4.95
"1352","2012-05-14",4.99
"1353","2012-05-15",5.02
"1354","2012-05-16",5.03
"1355","2012-05-17",5.04
"1356","2012-05-18",5.05
"1357","2012-05-21",5.07
"1358","2012-05-22",5.08
"1359","2012-05-23",5.07
"1360","2012-05-24",5.07
"1361","2012-05-25",5.07
"1362","2012-05-29",5.09
"1363","2012-05-30",5.14
"1364","2012-05-31",5.12
"1365","2012-06-01",5.01
"1366","2012-06-04",5.05
"1367","2012-06-05",5.05
"1368","2012-06-06",5.06
"1369","2012-06-07",4.96
"1370","2012-06-08",5.02
"1371","2012-06-11",4.95
"1372","2012-06-12",4.9
"1373","2012-06-13",4.88
"1374","2012-06-14",4.83
"1375","2012-06-15",4.74
"1376","2012-06-18",4.83
"1377","2012-06-19",4.97
"1378","2012-06-20",4.98
"1379","2012-06-21",4.98
"1380","2012-06-22",4.96
"1381","2012-06-25",4.81
"1382","2012-06-26",4.85
"1383","2012-06-27",4.95
"1384","2012-06-28",4.78
"1385","2012-06-29",4.93
"1386","2012-07-02",5.02
"1387","2012-07-03",5
"1388","2012-07-05",5
"1389","2012-07-06",5.14
"1390","2012-07-09",5.25
"1391","2012-07-10",5.16
"1392","2012-07-11",5.1
"1393","2012-07-12",5.09
"1394","2012-07-13",5.1
"1395","2012-07-16",5.17
"1396","2012-07-17",5.13
"1397","2012-07-18",5.14
"1398","2012-07-19",5.15
"1399","2012-07-20",5.17
"1400","2012-07-23",5.11
"1401","2012-07-24",5.01
"1402","2012-07-25",5.06
"1403","2012-07-26",5.13
"1404","2012-07-27",5.13
"1405","2012-07-30",5.1
"1406","2012-07-31",5.13
"1407","2012-08-01",5.11
"1408","2012-08-02",5.12
"1409","2012-08-03",5.08
"1410","2012-08-06",5.12
"1411","2012-08-07",5.15
"1412","2012-08-08",5.1
"1413","2012-08-09",5.1
"1414","2012-08-10",5.15
"1415","2012-08-13",5.21
"1416","2012-08-14",5.14
"1417","2012-08-15",5.17
"1418","2012-08-16",5.21
"1419","2012-08-17",5.2
"1420","2012-08-20",5.2
"1421","2012-08-21",5.16
"1422","2012-08-22",5.15
"1423","2012-08-23",5.15
"1424","2012-08-24",5.15
"1425","2012-08-27",5.1
"1426","2012-08-28",5.13
"1427","2012-08-29",5.1
"1428","2012-08-30",5.07
"1429","2012-08-31",5.01
"1430","2012-09-04",5.1
"1431","2012-09-05",5.11
"1432","2012-09-06",5.25
"1433","2012-09-07",5.21
"1434","2012-09-10",5.22
"1435","2012-09-11",5.23
"1436","2012-09-12",5.32
"1437","2012-09-13",5.37
"1438","2012-09-14",5.42
"1439","2012-09-17",5.44
"1440","2012-09-18",5.45
"1441","2012-09-19",5.52
"1442","2012-09-20",5.52
"1443","2012-09-21",5.51
"1444","2012-09-24",5.52
"1445","2012-09-25",5.48
"1446","2012-09-26",5.4
"1447","2012-09-27",5.44
"1448","2012-09-28",5.45
"1449","2012-10-01",5.37
"1450","2012-10-02",5.38
"1451","2012-10-03",5.42
"1452","2012-10-04",5.5
"1453","2012-10-05",5.45
"1454","2012-10-08",5.45
"1455","2012-10-09",5.46
"1456","2012-10-10",5.42
"1457","2012-10-11",5.45
"1458","2012-10-12",5.43
"1459","2012-10-15",5.41
"1460","2012-10-16",5.38
"1461","2012-10-17",5.41
"1462","2012-10-18",5.43
"1463","2012-10-19",5.35
"1464","2012-10-22",5.4
"1465","2012-10-23",5.44
"1466","2012-10-24",5.44
"1467","2012-10-25",5.36
"1468","2012-10-26",5.39
"1469","2012-10-31",5.35
"1470","2012-11-01",5.42
"1471","2012-11-02",5.32
"1472","2012-11-05",5.02
"1473","2012-11-06",5.12
"1474","2012-11-07",5.14
"1475","2012-11-08",5.17
"1476","2012-11-09",5.24
"1477","2012-11-12",5.1
"1478","2012-11-13",5.07
"1479","2012-11-14",5.1
"1480","2012-11-15",5
"1481","2012-11-16",4.95
"1482","2012-11-19",4.96
"1483","2012-11-20",4.9
"1484","2012-11-21",4.9
"1485","2012-11-23",4.95
"1486","2012-11-26",5
"1487","2012-11-27",5
"1488","2012-11-28",4.95
"1489","2012-11-29",5.03
"1490","2012-11-30",5.02
"1491","2012-12-03",5.01
"1492","2012-12-04",5.01
"1493","2012-12-05",5
"1494","2012-12-06",4.99
"1495","2012-12-07",4.96
"1496","2012-12-10",4.82
"1497","2012-12-11",4.9
"1498","2012-12-12",4.96
"1499","2012-12-13",4.9
"1500","2012-12-14",4.91
"1501","2012-12-17",4.96
"1502","2012-12-18",4.97
"1503","2012-12-19",4.91
"1504","2012-12-20",4.93
"1505","2012-12-21",4.94
"1506","2012-12-24",4.97
"1507","2012-12-26",4.98
"1508","2012-12-27",4.96
"1509","2012-12-28",4.98
"1510","2012-12-31",4.9
"1511","2013-01-02",4.98
"1512","2013-01-03",5.05
"1513","2013-01-04",5.1
"1514","2013-01-07",4.98
"1515","2013-01-08",4.96
"1516","2013-01-09",4.95
"1517","2013-01-10",4.93
"1518","2013-01-11",4.94
"1519","2013-01-14",4.9
"1520","2013-01-15",4.89
"1521","2013-01-16",4.85
"1522","2013-01-17",4.68
"1523","2013-01-18",4.72
"1524","2013-01-22",4.72
"1525","2013-01-23",4.74
"1526","2013-01-24",4.62
"1527","2013-01-25",4.62
"1528","2013-01-28",4.56
"1529","2013-01-29",4.56
"1530","2013-01-30",4.41
"1531","2013-01-31",4.44
"1532","2013-02-01",4.4
"1533","2013-02-04",4.42
"1534","2013-02-05",4.32
"1535","2013-02-06",4.43
"1536","2013-02-07",4.42
"1537","2013-02-08",4.44
"1538","2013-02-11",4.33
"1539","2013-02-12",4.32
"1540","2013-02-13",4.32
"1541","2013-02-14",4.52
"1542","2013-02-15",4.55
"1543","2013-02-19",4.4
"1544","2013-02-20",4.52
"1545","2013-02-21",4.59
"1546","2013-02-22",4.55
"1547","2013-02-25",4.57
"1548","2013-02-26",4.61
"1549","2013-02-27",4.59
"1550","2013-02-28",4.58
"1551","2013-03-01",4.55
"1552","2013-03-04",4.5
"1553","2013-03-05",4.6
"1554","2013-03-06",4.58
"1555","2013-03-07",4.59
"1556","2013-03-08",4.65
"1557","2013-03-11",4.71
"1558","2013-03-12",4.78
"1559","2013-03-13",4.6
"1560","2013-03-14",4.65
"1561","2013-03-15",4.62
"1562","2013-03-18",4.62
"1563","2013-03-19",4.62
"1564","2013-03-20",4.65
"1565","2013-03-21",4.65
"1566","2013-03-22",4.66
"1567","2013-03-25",4.67
"1568","2013-03-26",4.59
"1569","2013-03-27",4.54
"1570","2013-03-28",4.71
"1571","2013-04-01",4.85
"1572","2013-04-02",4.81
"1573","2013-04-03",4.72
"1574","2013-04-04",4.49
"1575","2013-04-05",4.32
"1576","2013-04-08",4.18
"1577","2013-04-09",4.2
"1578","2013-04-10",4.31
"1579","2013-04-11",4.35
"1580","2013-04-12",4.5
"1581","2013-04-15",4.35
"1582","2013-04-16",4.33
"1583","2013-04-17",4.27
"1584","2013-04-18",4.18
"1585","2013-04-19",4.14
"1586","2013-04-22",4.2
"1587","2013-04-23",4.2
"1588","2013-04-24",4.15
"1589","2013-04-25",4.24
"1590","2013-04-26",4.25
"1591","2013-04-29",4.19
"1592","2013-04-30",4.19
"1593","2013-05-01",4.2
"1594","2013-05-02",4.14
"1595","2013-05-03",4.13
"1596","2013-05-06",4.05
"1597","2013-05-07",3.87
"1598","2013-05-08",3.93
"1599","2013-05-09",3.92
"1600","2013-05-10",3.99
"1601","2013-05-13",3.85
"1602","2013-05-14",3.85
"1603","2013-05-15",3.99
"1604","2013-05-16",4
"1605","2013-05-17",4.02
"1606","2013-05-20",4.04
"1607","2013-05-21",4.02
"1608","2013-05-22",3.95
"1609","2013-05-23",3.97
"1610","2013-05-24",3.99
"1611","2013-05-28",3.95
"1612","2013-05-29",3.95
"1613","2013-05-30",3.98
"1614","2013-05-31",3.99
"1615","2013-06-03",3.96
"1616","2013-06-04",3.94
"1617","2013-06-05",4
"1618","2013-06-06",4.02
"1619","2013-06-07",3.98
"1620","2013-06-10",4.21
"1621","2013-06-11",4.1
"1622","2013-06-12",4.05
"1623","2013-06-13",4.08
"1624","2013-06-14",4.13
"1625","2013-06-17",4.11
"1626","2013-06-18",4.06
"1627","2013-06-19",4.02
"1628","2013-06-20",3.98
"1629","2013-06-21",4.11
"1630","2013-06-24",3.95
"1631","2013-06-25",3.97
"1632","2013-06-26",4.02
"1633","2013-06-27",4.04
"1634","2013-06-28",4.03
"1635","2013-07-01",4.02
"1636","2013-07-02",4.05
"1637","2013-07-03",4.12
"1638","2013-07-05",4.2
"1639","2013-07-08",4.21
"1640","2013-07-09",4.31
"1641","2013-07-10",4.31
"1642","2013-07-11",4.34
"1643","2013-07-12",4.3
"1644","2013-07-15",4.3
"1645","2013-07-16",4.3
"1646","2013-07-17",4.29
"1647","2013-07-18",4.28
"1648","2013-07-19",4.3
"1649","2013-07-22",4.26
"1650","2013-07-23",4.29
"1651","2013-07-24",4.3
"1652","2013-07-25",4.28
"1653","2013-07-26",4.34
"1654","2013-07-29",4.32
"1655","2013-07-30",4.3
"1656","2013-07-31",4.2
"1657","2013-08-01",4.32
"1658","2013-08-02",4.38
"1659","2013-08-05",4.39
"1660","2013-08-06",4.36
"1661","2013-08-07",4.37
"1662","2013-08-08",4.34
"1663","2013-08-09",4.37
"1664","2013-08-12",4.37
"1665","2013-08-13",4.24
"1666","2013-08-14",4.26
"1667","2013-08-15",4.25
"1668","2013-08-16",4.3
"1669","2013-08-19",4.35
"1670","2013-08-20",4.3
"1671","2013-08-21",4.3
"1672","2013-08-22",4.29
"1673","2013-08-23",4.3
"1674","2013-08-26",4.34
"1675","2013-08-27",4.3
"1676","2013-08-28",4.36
"1677","2013-08-29",4.36
"1678","2013-08-30",4.38
"1679","2013-09-03",4.39
"1680","2013-09-04",4.31
"1681","2013-09-05",4.36
"1682","2013-09-06",4.24
"1683","2013-09-09",4.31
"1684","2013-09-10",4.32
"1685","2013-09-11",4.4
"1686","2013-09-12",4.41
"1687","2013-09-13",4.43
"1688","2013-09-16",4.41
"1689","2013-09-17",4.41
"1690","2013-09-18",4.5
"1691","2013-09-19",4.62
"1692","2013-09-20",4.9
"1693","2013-09-23",4.73
"1694","2013-09-24",4.98
"1695","2013-09-25",5.06
"1696","2013-09-26",5
"1697","2013-09-27",5.03
"1698","2013-09-30",4.94
"1699","2013-10-01",5
"1700","2013-10-02",5
"1701","2013-10-03",4.96
"1702","2013-10-04",4.96
"1703","2013-10-07",4.9
"1704","2013-10-08",4.94
"1705","2013-10-09",4.93
"1706","2013-10-10",4.96
"1707","2013-10-11",4.99
"1708","2013-10-14",5.07
"1709","2013-10-15",5.08
"1710","2013-10-16",5.03
"1711","2013-10-17",5.01
"1712","2013-10-18",4.96
"1713","2013-10-21",4.99
"1714","2013-10-22",5.29
"1715","2013-10-23",5.28
"1716","2013-10-24",5.44
"1717","2013-10-25",5.48
"1718","2013-10-28",5.49
"1719","2013-10-29",5.51
"1720","2013-10-30",5.45
"1721","2013-10-31",5.56
"1722","2013-11-01",5.4
"1723","2013-11-04",5.45
"1724","2013-11-05",5.39
"1725","2013-11-06",5.29
"1726","2013-11-07",5.25
"1727","2013-11-08",5.28
"1728","2013-11-11",5.18
"1729","2013-11-12",5.32
"1730","2013-11-13",5.31
"1731","2013-11-14",5.54
"1732","2013-11-15",5.62
"1733","2013-11-18",5.7
"1734","2013-11-19",5.57
"1735","2013-11-20",5.53
"1736","2013-11-21",5.61
"1737","2013-11-22",5.57
"1738","2013-11-25",5.58
"1739","2013-11-26",5.49
"1740","2013-11-27",5.51
"1741","2013-11-29",5.54
"1742","2013-12-02",5.6
"1743","2013-12-03",5.67
"1744","2013-12-04",5.61
"1745","2013-12-05",5.59
"1746","2013-12-06",5.58
"1747","2013-12-09",5.46
"1748","2013-12-10",5.33
"1749","2013-12-11",5.31
"1750","2013-12-12",5.46
"1751","2013-12-13",5.52
"1752","2013-12-16",5.63
"1753","2013-12-17",5.59
"1754","2013-12-18",5.6
"1755","2013-12-19",5.66
"1756","2013-12-20",5.7
"1757","2013-12-23",5.54
"1758","2013-12-24",5.61
"1759","2013-12-26",5.49
"1760","2013-12-27",5.42
"1761","2013-12-30",5.48
"1762","2013-12-31",5.45
"1763","2014-01-02",5.35
"1764","2014-01-03",5.37
"1765","2014-01-06",5.31
"1766","2014-01-07",5.32
"1767","2014-01-08",5.33
"1768","2014-01-09",5.28
"1769","2014-01-10",5.24
"1770","2014-01-13",5.13
"1771","2014-01-14",5.15
"1772","2014-01-15",5.3
"1773","2014-01-16",5.12
"1774","2014-01-17",5.2
"1775","2014-01-21",5.45
"1776","2014-01-22",5.43
"1777","2014-01-23",5.2
"1778","2014-01-24",5.06
"1779","2014-01-27",5.06
"1780","2014-01-28",5.32
"1781","2014-01-29",5.26
"1782","2014-01-30",5.37
"1783","2014-01-31",5.41
"1784","2014-02-03",5.34
"1785","2014-02-04",5.5
"1786","2014-02-05",5.47
"1787","2014-02-06",5.35
"1788","2014-02-07",5.21
"1789","2014-02-10",5.15
"1790","2014-02-11",5.19
"1791","2014-02-12",5.05
"1792","2014-02-13",5.05
"1793","2014-02-14",5.01
"1794","2014-02-18",5.06
"1795","2014-02-19",4.9
"1796","2014-02-20",4.82
"1797","2014-02-21",4.8
"1798","2014-02-24",4.85
"1799","2014-02-25",4.81
"1800","2014-02-26",4.9
"1801","2014-02-27",5.1
"1802","2014-02-28",4.98
"1803","2014-03-03",5.01
"1804","2014-03-04",5.01
"1805","2014-03-05",5.15
"1806","2014-03-06",5.16
"1807","2014-03-07",5.13
"1808","2014-03-10",5.15
"1809","2014-03-11",5.07
"1810","2014-03-12",5.08
"1811","2014-03-13",5.18
"1812","2014-03-14",5.12
"1813","2014-03-17",5.12
"1814","2014-03-18",5.07
"1815","2014-03-19",5.1
"1816","2014-03-20",4.96
"1817","2014-03-21",4.65
"1818","2014-03-24",4.81
"1819","2014-03-25",4.96
"1820","2014-03-26",4.84
"1821","2014-03-27",4.79
"1822","2014-03-28",4.97
"1823","2014-03-31",4.89
"1824","2014-04-01",4.93
"1825","2014-04-02",4.97
"1826","2014-04-03",4.99
"1827","2014-04-04",4.93
"1828","2014-04-07",4.93
"1829","2014-04-08",4.93
"1830","2014-04-09",4.93
"1831","2014-04-10",4.82
"1832","2014-04-11",4.76
"1833","2014-04-14",4.7
"1834","2014-04-15",4.73
"1835","2014-04-16",4.89
"1836","2014-04-17",4.8
"1837","2014-04-21",4.94
"1838","2014-04-22",4.94
"1839","2014-04-23",4.94
"1840","2014-04-24",4.93
"1841","2014-04-25",4.93
"1842","2014-04-28",4.95
"1843","2014-04-29",4.87
"1844","2014-04-30",4.83
"1845","2014-05-01",4.95
"1846","2014-05-02",4.82
"1847","2014-05-05",4.75
"1848","2014-05-06",4.53
"1849","2014-05-07",4.59
"1850","2014-05-08",4.5
"1851","2014-05-09",4.72
"1852","2014-05-12",4.8
"1853","2014-05-13",4.84
"1854","2014-05-14",4.83
"1855","2014-05-15",4.75
"1856","2014-05-16",4.66
"1857","2014-05-19",4.66
"1858","2014-05-20",4.79
"1859","2014-05-21",4.91
"1860","2014-05-22",4.75
"1861","2014-05-23",4.57
"1862","2014-05-27",4.5
"1863","2014-05-28",4.4
"1864","2014-05-29",4.51
"1865","2014-05-30",4.29
"1866","2014-06-02",4.28
"1867","2014-06-03",4.29
"1868","2014-06-04",4.34
"1869","2014-06-05",4.32
"1870","2014-06-06",4.35
"1871","2014-06-09",4.3
"1872","2014-06-10",4.26
"1873","2014-06-11",4.27
"1874","2014-06-12",4.26
"1875","2014-06-13",4.19
"1876","2014-06-16",4.16
"1877","2014-06-17",4.34
"1878","2014-06-18",4.3
"1879","2014-06-19",4.27
"1880","2014-06-20",4.12
"1881","2014-06-23",4.12
"1882","2014-06-24",4.23
"1883","2014-06-25",4.28
"1884","2014-06-26",4.2
"1885","2014-06-27",4.26
"1886","2014-06-30",4.2
"1887","2014-07-01",4.23
"1888","2014-07-02",4.21
"1889","2014-07-03",4.21
"1890","2014-07-07",4.1
"1891","2014-07-08",4
"1892","2014-07-09",4.1
"1893","2014-07-10",4.02
"1894","2014-07-11",4
"1895","2014-07-14",4.03
"1896","2014-07-15",3.93
"1897","2014-07-16",3.94
"1898","2014-07-17",3.93
"1899","2014-07-18",3.9
"1900","2014-07-21",3.89
"1901","2014-07-22",3.98
"1902","2014-07-23",3.92
"1903","2014-07-24",3.91
"1904","2014-07-25",3.94
"1905","2014-07-28",3.93
"1906","2014-07-29",3.94
"1907","2014-07-30",3.95
"1908","2014-07-31",3.9
"1909","2014-08-01",3.81
"1910","2014-08-04",3.8
"1911","2014-08-05",3.78
"1912","2014-08-06",3.8
"1913","2014-08-07",3.96
"1914","2014-08-08",4.04
"1915","2014-08-11",4.32
"1916","2014-08-12",4.35
"1917","2014-08-13",4.31
"1918","2014-08-14",4.12
"1919","2014-08-15",4.03
"1920","2014-08-18",4.09
"1921","2014-08-19",4.07
"1922","2014-08-20",4.17
"1923","2014-08-21",4.18
"1924","2014-08-22",4.23
"1925","2014-08-25",4.33
"1926","2014-08-26",4.29
"1927","2014-08-27",4.22
"1928","2014-08-28",4.28
"1929","2014-08-29",4.27
"1930","2014-09-02",4.48
"1931","2014-09-03",4.45
"1932","2014-09-04",4.68
"1933","2014-09-05",4.66
"1934","2014-09-08",4.86
"1935","2014-09-09",4.95
"1936","2014-09-10",5.1
"1937","2014-09-11",4.99
