"","date","SLNO"
"105","2015-04-16",33.950001
"106","2015-04-17",34.650002
"107","2015-04-20",33.450001
"108","2015-04-21",36.400002
"109","2015-04-22",34.950001
"110","2015-04-23",34.299999
"111","2015-04-24",34.349998
"112","2015-04-27",32.450001
"113","2015-04-28",33.900002
"114","2015-04-29",32.849998
"115","2015-04-30",31.549999
"116","2015-05-01",30.049999
"117","2015-05-04",28.4
"118","2015-05-05",25.74
"119","2015-05-06",23.5
"120","2015-05-07",21.299999
"121","2015-05-08",24.700001
"122","2015-05-11",23.375
"123","2015-05-12",25
"124","2015-05-13",23.75
"125","2015-05-14",23.549999
"126","2015-05-15",23.299999
"127","2015-05-18",24
"128","2015-05-19",23.700001
"129","2015-05-20",24.004999
"130","2015-05-21",23
"131","2015-05-22",21.85
"132","2015-05-26",21.4
"133","2015-05-27",21.15
"134","2015-05-28",20.950001
"135","2015-05-29",21.75
"136","2015-06-01",21.25
"137","2015-06-02",20.305
"138","2015-06-03",23.75
"139","2015-06-04",21.75
"140","2015-06-05",21.700001
"141","2015-06-08",20.85
"142","2015-06-09",20.6
"143","2015-06-10",20.25
"144","2015-06-11",19.799999
"145","2015-06-12",19.450001
"146","2015-06-15",17.9
"147","2015-06-16",19.700001
"148","2015-06-17",18.6
"149","2015-06-18",19
"150","2015-06-19",18.4
"151","2015-06-22",16.75
"152","2015-06-23",17.75
"153","2015-06-24",17.1
"154","2015-06-25",16.75
"155","2015-06-26",14.3
"156","2015-06-29",14.95
"157","2015-06-30",14.05
"158","2015-07-01",13.7
"159","2015-07-02",13.25
"160","2015-07-06",13.2
"161","2015-07-07",13.65
"162","2015-07-08",14.1
"163","2015-07-09",14.2
"164","2015-07-10",13.895
"165","2015-07-13",14.75
"166","2015-07-14",15.25
"167","2015-07-15",15.05
"168","2015-07-16",14.7
"169","2015-07-17",14.25
"170","2015-07-20",13.85
"171","2015-07-21",14.25
"172","2015-07-22",14.05
"173","2015-07-23",13.15
"174","2015-07-24",12.75
"175","2015-07-27",13.55
"176","2015-07-28",12.75
"177","2015-07-29",12.2
"178","2015-07-30",10.7
"179","2015-07-31",10.95
"180","2015-08-03",9.5
"181","2015-08-04",8.55
"182","2015-08-05",5.75
"183","2015-08-06",10.785
"184","2015-08-07",10.25
"185","2015-08-10",9.25
"186","2015-08-11",8.8
"187","2015-08-12",8.15
"188","2015-08-13",15.76
"189","2015-08-14",12.75
"190","2015-08-17",12
"191","2015-08-18",13.15
"192","2015-08-19",11.95
"193","2015-08-20",11.35
"194","2015-08-21",9.95
"195","2015-08-24",9.25
"196","2015-08-25",9.1
"197","2015-08-26",9.4
"198","2015-08-27",11.2
"199","2015-08-28",11.35
"200","2015-08-31",11.55
"201","2015-09-01",11.05
"202","2015-09-02",11.05
"203","2015-09-03",10.6
"204","2015-09-04",10.1
"205","2015-09-08",12.65
"206","2015-09-09",11.3
"207","2015-09-10",12.25
"208","2015-09-11",12.25
"209","2015-09-14",11.5
"210","2015-09-15",14
"211","2015-09-16",13.75
"212","2015-09-17",13.4
"213","2015-09-18",13.85
"214","2015-09-21",13.45
"215","2015-09-22",12.55
"216","2015-09-23",12
"217","2015-09-24",13.2
"218","2015-09-25",12.1
"219","2015-09-28",11.7
"220","2015-09-29",11.05
"221","2015-09-30",10.55
"222","2015-10-01",10.75
"223","2015-10-02",10.5
"224","2015-10-05",11.25
"225","2015-10-06",11.45
"226","2015-10-07",11.4
"227","2015-10-08",12.1
"228","2015-10-09",12.3
"229","2015-10-12",10.75
"230","2015-10-13",10.65
"231","2015-10-14",10.3
"232","2015-10-15",11
"233","2015-10-16",11.05
"234","2015-10-19",11.2
"235","2015-10-20",10.95
"236","2015-10-21",10.55
"237","2015-10-22",10.325
"238","2015-10-23",9.5
"239","2015-10-26",9.6
"240","2015-10-27",9.5
"241","2015-10-28",9.7
"242","2015-10-29",9.55
"243","2015-10-30",9.2
"244","2015-11-02",8.92
"245","2015-11-03",9.2
"246","2015-11-04",8.825
"247","2015-11-05",8.6
"248","2015-11-06",8.9
"249","2015-11-09",9.15
"250","2015-11-10",9.6
"251","2015-11-11",9.35
"252","2015-11-12",9.45
"253","2015-11-13",9
"254","2015-11-16",8.95
"255","2015-11-17",8.8
"256","2015-11-18",8.9
"257","2015-11-19",9.5
"258","2015-11-20",9.05
"259","2015-11-23",9.3
"260","2015-11-24",10.4
"261","2015-11-25",9.85
"262","2015-11-27",9.9
"263","2015-11-30",10
"264","2015-12-01",9.8
"265","2015-12-02",9.9
"266","2015-12-03",10.09
"267","2015-12-04",9.935
"268","2015-12-07",9
"269","2015-12-08",9.095
"270","2015-12-09",8.85
"271","2015-12-10",8.85
"272","2015-12-11",8.75
"273","2015-12-14",8.65
"274","2015-12-15",8.6
"275","2015-12-16",8.3
"276","2015-12-17",7.55
"277","2015-12-18",8
"278","2015-12-21",9.5
"279","2015-12-22",10.4
"280","2015-12-23",10.45
"281","2015-12-24",10.75
"282","2015-12-28",10.2
"283","2015-12-29",10.2
"284","2015-12-30",9.35
"285","2015-12-31",9.25
"286","2016-01-04",9.25
"287","2016-01-05",9.05
"288","2016-01-06",8.55
"289","2016-01-07",8.45
"290","2016-01-08",8.05
"291","2016-01-11",7.6
"292","2016-01-12",6.75
"293","2016-01-13",6.3
"294","2016-01-14",6.55
"295","2016-01-15",6.65
"296","2016-01-19",5.9
"297","2016-01-20",5.705
"298","2016-01-21",6.95
"299","2016-01-22",6.7
"300","2016-01-25",6.69
"301","2016-01-26",6.45
"302","2016-01-27",7.55
"303","2016-01-28",6.9
"304","2016-01-29",6.7
"305","2016-02-01",6.8
"306","2016-02-02",6.7
"307","2016-02-03",6.6
"308","2016-02-04",6.45
"309","2016-02-05",6.15
"310","2016-02-08",6.05
"311","2016-02-09",6.15
"312","2016-02-10",6.05
"313","2016-02-11",6.25
"314","2016-02-12",6.17
"315","2016-02-16",6.2
"316","2016-02-17",6.33
"317","2016-02-18",6.15
"318","2016-02-19",6.05
"319","2016-02-22",6.05
"320","2016-02-23",6
"321","2016-02-24",6
"322","2016-02-25",6.05
"323","2016-02-26",6.1
"324","2016-02-29",5.75
"325","2016-03-01",6
"326","2016-03-02",5.75
"327","2016-03-03",5.9
"328","2016-03-04",6
"329","2016-03-07",6.15
"330","2016-03-08",5.95
"331","2016-03-09",5.9
"332","2016-03-10",5.9
"333","2016-03-11",5.75
"334","2016-03-14",6.15
"335","2016-03-15",6.75
"336","2016-03-16",7.05
"337","2016-03-17",6.75
"338","2016-03-18",6.9
"339","2016-03-21",6.9
"340","2016-03-22",6.6
"341","2016-03-23",6.6
"342","2016-03-24",6.45
"343","2016-03-28",6
"344","2016-03-29",6
"345","2016-03-30",5.95
"346","2016-03-31",5.945
"347","2016-04-01",6.25
"348","2016-04-04",6.4
"349","2016-04-05",6.25
"350","2016-04-06",5.95
"351","2016-04-07",6
"352","2016-04-08",5.95
"353","2016-04-11",5.85
"354","2016-04-12",5.75
"355","2016-04-13",5.85
"356","2016-04-14",6
"357","2016-04-15",5.9
"358","2016-04-18",6.3
"359","2016-04-19",6.15
"360","2016-04-20",6.345
"361","2016-04-21",6.4
"362","2016-04-22",6.35
"363","2016-04-25",6.15
"364","2016-04-26",6.25
"365","2016-04-27",6.3
"366","2016-04-28",6.25
"367","2016-04-29",6.1
"368","2016-05-02",6
"369","2016-05-03",5.75
"370","2016-05-04",5.75
"371","2016-05-05",5.75
"372","2016-05-06",5.8
"373","2016-05-09",5.8
"374","2016-05-10",5.9
"375","2016-05-11",5.55
"376","2016-05-12",5.85
"377","2016-05-13",5.9
"378","2016-05-16",5.9
"379","2016-05-17",5.55
"380","2016-05-18",5.45
"381","2016-05-19",6.5
"382","2016-05-20",6.4
"383","2016-05-23",6.6
"384","2016-05-24",6.4
"385","2016-05-25",6.4
"386","2016-05-26",6.8
"387","2016-05-27",6.4
"388","2016-05-31",6.65
"389","2016-06-01",6.45
"390","2016-06-02",6.2
"391","2016-06-03",6.05
"392","2016-06-06",6.3
"393","2016-06-07",6.35
"394","2016-06-08",6
"395","2016-06-09",6.1
"396","2016-06-10",6.05
"397","2016-06-13",5.95
"398","2016-06-14",6.05
"399","2016-06-15",6.3
"400","2016-06-16",6.2
"401","2016-06-17",6.05
"402","2016-06-20",5.8
"403","2016-06-21",5.9
"404","2016-06-22",5.8
"405","2016-06-23",5.85
"406","2016-06-24",6.2
"407","2016-06-27",5.85
"408","2016-06-28",6.05
"409","2016-06-29",6.05
"410","2016-06-30",5.8
"411","2016-07-01",5.93
"412","2016-07-05",5.9
"413","2016-07-06",5.7
"414","2016-07-07",5.65
"415","2016-07-08",5.9
"416","2016-07-11",5.7
"417","2016-07-12",5.8
"418","2016-07-13",5.75
"419","2016-07-14",5.7
"420","2016-07-15",5.555
"421","2016-07-18",5.6
"422","2016-07-19",5.35
"423","2016-07-20",5.35
"424","2016-07-21",5.05
"425","2016-07-22",5.05
"426","2016-07-25",4.8
"427","2016-07-26",4.55
"428","2016-07-27",4.655
"429","2016-07-28",4.64
"430","2016-07-29",4.7
"431","2016-08-01",4.6
"432","2016-08-02",4.8
"433","2016-08-03",4.75
"434","2016-08-04",4.84
"435","2016-08-05",4.69
"436","2016-08-08",4.8
"437","2016-08-09",4.84
"438","2016-08-10",4.665
"439","2016-08-11",4.74
"440","2016-08-12",4.775
"441","2016-08-15",4.5
"442","2016-08-16",4.5
"443","2016-08-17",4.63
"444","2016-08-18",5
"445","2016-08-19",5.2
"446","2016-08-22",5.3
"447","2016-08-23",5.35
"448","2016-08-24",5.25
"449","2016-08-25",5.3
"450","2016-08-26",5.25
"451","2016-08-29",5.1
"452","2016-08-30",5.15
"453","2016-08-31",5.15
"454","2016-09-01",5.05
"455","2016-09-02",5.05
"456","2016-09-06",5
"457","2016-09-07",4.85
"458","2016-09-08",5.025
"459","2016-09-09",5.15
"460","2016-09-12",5
"461","2016-09-13",5
"462","2016-09-14",5
"463","2016-09-15",5
"464","2016-09-16",4.73
"465","2016-09-19",4.95
"466","2016-09-20",5
"467","2016-09-21",5
"468","2016-09-22",4.8
"469","2016-09-23",4.725
"470","2016-09-26",4.8
"471","2016-09-27",4.85
"472","2016-09-28",4.8
"473","2016-09-29",4.865
"474","2016-09-30",4.5
"475","2016-10-03",4.78
"476","2016-10-04",4.8
"477","2016-10-05",4.85
"478","2016-10-06",4.61
"479","2016-10-07",4.78
"480","2016-10-10",4.6
"481","2016-10-11",4.5
"482","2016-10-12",4.7
"483","2016-10-13",4.75
"484","2016-10-14",4.85
"485","2016-10-17",4.85
"486","2016-10-18",4.8
"487","2016-10-19",4.84
"488","2016-10-20",4.85
"489","2016-10-21",4.85
"490","2016-10-24",4.85
"491","2016-10-25",4.9
"492","2016-10-26",4.9
"493","2016-10-27",5
"494","2016-10-28",5.15
"495","2016-10-31",5.15
"496","2016-11-01",5
"497","2016-11-02",4.85
"498","2016-11-03",4.65
"499","2016-11-04",4.9
"500","2016-11-07",5.15
"501","2016-11-08",4.95
"502","2016-11-09",5
"503","2016-11-10",4.85
"504","2016-11-11",4.85
"505","2016-11-14",4.9
"506","2016-11-15",4.81
"507","2016-11-16",4.81
"508","2016-11-17",4.85
"509","2016-11-18",4.85
"510","2016-11-21",4.75
"511","2016-11-22",4.85
"512","2016-11-23",4.9
"513","2016-11-25",4.85
"514","2016-11-28",4.65
"515","2016-11-29",4.7
"516","2016-11-30",4.7
"517","2016-12-01",4.75
"518","2016-12-02",4.7
"519","2016-12-05",4.605
"520","2016-12-06",4.6
"521","2016-12-07",4.6
"522","2016-12-08",4.51
"523","2016-12-09",4.57
"524","2016-12-12",4.45
"525","2016-12-13",4.3
"526","2016-12-14",4
"527","2016-12-15",3.855
"528","2016-12-16",3.99
"529","2016-12-19",3.9
"530","2016-12-20",3.8
"531","2016-12-21",3.99
"532","2016-12-22",3.65
"533","2016-12-23",4.05
"534","2016-12-27",3.785
"535","2016-12-28",3.7
"536","2016-12-29",3.95
"537","2016-12-30",4.05
"538","2017-01-03",4.05
"539","2017-01-04",4.1
"540","2017-01-05",4.25
"541","2017-01-06",4.25
"542","2017-01-09",4.35
"543","2017-01-10",4.32
"544","2017-01-11",4.3
"545","2017-01-12",4.42
"546","2017-01-13",4.45
"547","2017-01-17",4.45
"548","2017-01-18",4.45
"549","2017-01-19",4.4
"550","2017-01-20",4.47
"551","2017-01-23",4.5
"552","2017-01-24",4.4
"553","2017-01-25",4.1
"554","2017-01-26",4.25
"555","2017-01-27",4.25
"556","2017-01-30",4.225
"557","2017-01-31",4.25
"558","2017-02-01",4.155
"559","2017-02-02",4.25
"560","2017-02-03",4.1
"561","2017-02-06",4.185
"562","2017-02-07",4.235
"563","2017-02-08",4.195
"564","2017-02-09",4.15
"565","2017-02-10",4.15
"566","2017-02-13",4.15
"567","2017-02-14",4.1
"568","2017-02-15",4.125
"569","2017-02-16",4.1
"570","2017-02-17",4.005
"571","2017-02-21",4.1
"572","2017-02-22",4.1
"573","2017-02-23",3.9
"574","2017-02-24",3.55
"575","2017-02-27",3.65
"576","2017-02-28",3.25
"577","2017-03-01",3.5
"578","2017-03-02",3.365
"579","2017-03-03",3.35
"580","2017-03-06",3.2
"581","2017-03-07",3.25
"582","2017-03-08",3.85
"583","2017-03-09",3.585
"584","2017-03-10",3.55
"585","2017-03-13",3.62
"586","2017-03-14",3.635
"587","2017-03-15",3.75
"588","2017-03-16",3.865
"589","2017-03-17",3.46
"590","2017-03-20",3.64
"591","2017-03-21",3.7
"592","2017-03-22",3.535
"593","2017-03-23",3.445
"594","2017-03-24",3.525
"595","2017-03-27",3.4
"596","2017-03-28",3.4
"597","2017-03-29",3.445
"598","2017-03-30",3.5
"599","2017-03-31",3.55
"600","2017-04-03",3.4
"601","2017-04-04",3.3
"602","2017-04-05",3.205
"603","2017-04-06",3.16
"604","2017-04-07",2.85
"605","2017-04-10",3.05
"606","2017-04-11",3.05
"607","2017-04-12",3
"608","2017-04-13",3.1
"609","2017-04-17",3.1
"610","2017-04-18",2.95
"611","2017-04-19",2.95
"612","2017-04-20",2.8
"613","2017-04-21",2.9
"614","2017-04-24",2.8
"615","2017-04-25",2.8
"616","2017-04-26",2.92
"617","2017-04-27",2.91
"618","2017-04-28",3
"619","2017-05-01",2.95
"620","2017-05-02",3
"621","2017-05-03",3.175
"622","2017-05-04",3.15
"623","2017-05-05",3.3
"624","2017-05-08",3.6
"625","2017-05-09",3.51
"626","2017-05-10",3.45
"627","2017-05-11",3.5
"628","2017-05-12",3.7
"629","2017-05-15",3.5
"630","2017-05-16",3.5
"631","2017-05-17",3.05
"632","2017-05-18",3.25
"633","2017-05-19",3.5
"634","2017-05-22",3.5
"635","2017-05-23",3.5
"636","2017-05-24",3.45
"637","2017-05-25",3.495
"638","2017-05-26",3.345
"639","2017-05-30",3.3
"640","2017-05-31",3.2
"641","2017-06-01",2.985
"642","2017-06-02",3.1
"643","2017-06-05",3.15
"644","2017-06-06",3
"645","2017-06-07",2.8
"646","2017-06-08",3.095
"647","2017-06-09",2.95
"648","2017-06-12",3.1
"649","2017-06-13",3.15
"650","2017-06-14",3.05
"651","2017-06-15",3.2
"652","2017-06-16",2.9
"653","2017-06-19",3.11
"654","2017-06-20",2.875
"655","2017-06-21",2.875
"656","2017-06-22",2.75
"657","2017-06-23",2.71
"658","2017-06-26",2.6
"659","2017-06-27",2.52
"660","2017-06-28",2.555
"661","2017-06-29",2.55
"662","2017-06-30",2.505
"663","2017-07-03",2.65
"664","2017-07-05",3.05
"665","2017-07-06",2.8
"666","2017-07-07",3.1
"667","2017-07-10",2.925
"668","2017-07-11",3.05
"669","2017-07-12",3.05
"670","2017-07-13",3
"671","2017-07-14",3
"672","2017-07-17",3
"673","2017-07-18",2.945
"674","2017-07-19",2.7
"675","2017-07-20",3
"676","2017-07-21",2.65
"677","2017-07-24",2.935
"678","2017-07-25",2.935
"679","2017-07-26",3
"680","2017-07-27",2.75
"681","2017-07-28",2.65
"682","2017-07-31",2.49
"683","2017-08-01",2.315
"684","2017-08-02",2.25
"685","2017-08-03",2.23
"686","2017-08-04",2.15
"687","2017-08-07",2.195
"688","2017-08-08",2.105
"689","2017-08-09",2.065
"690","2017-08-10",2.025
"691","2017-08-11",2
"692","2017-08-14",2.2
"693","2017-08-15",2.01
"694","2017-08-16",1.9
"695","2017-08-17",2.175
"696","2017-08-18",1.9
"697","2017-08-21",1.8
"698","2017-08-22",1.575
"699","2017-08-23",1.75
"700","2017-08-24",1.975
"701","2017-08-25",2.445
"702","2017-08-28",2.85
"703","2017-08-29",3.15
"704","2017-08-30",2.725
"705","2017-08-31",3.075
"706","2017-09-01",3
"707","2017-09-05",2.95
"708","2017-09-06",2.91
"709","2017-09-07",2.85
"710","2017-09-08",2.6
"711","2017-09-11",2.6
"712","2017-09-12",2.7
"713","2017-09-13",2.93
"714","2017-09-14",2.85
"715","2017-09-15",3.21
"716","2017-09-18",3.355
"717","2017-09-19",3.1
"718","2017-09-20",2.9
"719","2017-09-21",2.8
"720","2017-09-22",2.9
"721","2017-09-25",2.85
"722","2017-09-26",2.8
"723","2017-09-27",2.7
"724","2017-09-28",2.5
"725","2017-09-29",2.6
"726","2017-10-02",2.7
"727","2017-10-03",2.655
"728","2017-10-04",2.73
"729","2017-10-05",2.5
"730","2017-10-06",2.44
"731","2017-10-09",2.5
"732","2017-10-10",2.38
"733","2017-10-11",2.57
"734","2017-10-12",2.56
"735","2017-10-13",2.43
"736","2017-10-16",2.43
"737","2017-10-17",2.35
"738","2017-10-18",2.3
"739","2017-10-19",2.21
"740","2017-10-20",2.12
"741","2017-10-23",2.188
"742","2017-10-24",2.14
"743","2017-10-25",1.97
"744","2017-10-26",1.877
"745","2017-10-27",1.91
"746","2017-10-30",1.814
"747","2017-10-31",1.93
"748","2017-11-01",1.909
"749","2017-11-02",1.88
"750","2017-11-03",1.95
"751","2017-11-06",2.03
"752","2017-11-07",2.16
"753","2017-11-08",2.13
"754","2017-11-09",2.06
"755","2017-11-10",2.09
"756","2017-11-13",2.07
"757","2017-11-14",1.82
"758","2017-11-15",1.789
"759","2017-11-16",1.83
"760","2017-11-17",1.6
"761","2017-11-20",1.589
"762","2017-11-21",1.51
"763","2017-11-22",1.52
"764","2017-11-24",1.49
"765","2017-11-27",1.47
"766","2017-11-28",1.39
"767","2017-11-29",1.41
"768","2017-11-30",1.46
"769","2017-12-01",1.4
"770","2017-12-04",1.43
"771","2017-12-05",1.39
"772","2017-12-06",1.6
"773","2017-12-07",1.55
"774","2017-12-08",1.72
"775","2017-12-11",1.76
"776","2017-12-12",1.82
"777","2017-12-13",1.8
"778","2017-12-14",1.7
"779","2017-12-15",1.61
"780","2017-12-18",1.64
"781","2017-12-19",1.62
"782","2017-12-20",1.59
"783","2017-12-21",1.626
"784","2017-12-22",1.63
"785","2017-12-26",1.71
"786","2017-12-27",1.875
"787","2017-12-28",1.87
"788","2017-12-29",1.8
"789","2018-01-02",1.83
"790","2018-01-03",1.83
"791","2018-01-04",1.91
"792","2018-01-05",1.87
"793","2018-01-08",1.81
"794","2018-01-09",1.82
"795","2018-01-10",1.83
"796","2018-01-11",1.86
"797","2018-01-12",1.87
"798","2018-01-16",1.89
"799","2018-01-17",1.911
"800","2018-01-18",1.97
"801","2018-01-19",2.12
"802","2018-01-22",2.05
"803","2018-01-23",2.03
"804","2018-01-24",1.96
"805","2018-01-25",1.866
"806","2018-01-26",1.855
"807","2018-01-29",1.8
"808","2018-01-30",1.74
"809","2018-01-31",1.77
"810","2018-02-01",1.78
"811","2018-02-02",1.726
"812","2018-02-05",1.75
"813","2018-02-06",1.641
"814","2018-02-07",1.6
"815","2018-02-08",1.56
"816","2018-02-09",1.68
"817","2018-02-12",1.64
"818","2018-02-13",1.75
"819","2018-02-14",1.667
"820","2018-02-15",1.73
"821","2018-02-16",1.62
"822","2018-02-20",1.65
"823","2018-02-21",1.72
"824","2018-02-22",1.73
"825","2018-02-23",1.69
"826","2018-02-26",1.69
"827","2018-02-27",1.73
"828","2018-02-28",1.68
"829","2018-03-01",1.71
"830","2018-03-02",1.74
"831","2018-03-05",1.88
"832","2018-03-06",1.9
"833","2018-03-07",1.86
"834","2018-03-08",1.92
"835","2018-03-09",1.92
"836","2018-03-12",1.89
"837","2018-03-13",1.91
"838","2018-03-14",1.81
"839","2018-03-15",1.82
"840","2018-03-16",1.85
"841","2018-03-19",1.85
"842","2018-03-20",1.9
"843","2018-03-21",1.86
"844","2018-03-22",1.892
"845","2018-03-23",1.96
"846","2018-03-26",1.92
"847","2018-03-27",1.93
"848","2018-03-28",1.86
"849","2018-03-29",1.813
"850","2018-04-02",1.75
"851","2018-04-03",1.8
"852","2018-04-04",1.84
"853","2018-04-05",1.79
"854","2018-04-06",1.84
"855","2018-04-09",1.799
"856","2018-04-10",1.8
"857","2018-04-11",1.8
"858","2018-04-12",1.809
"859","2018-04-13",1.8
"860","2018-04-16",1.81
"861","2018-04-17",1.81
"862","2018-04-18",1.82
"863","2018-04-19",1.8
"864","2018-04-20",1.83
"865","2018-04-23",1.78
"866","2018-04-24",1.756
"867","2018-04-25",1.71
"868","2018-04-26",1.813
"869","2018-04-27",1.78
"870","2018-04-30",1.66
"871","2018-05-01",1.69
"872","2018-05-02",1.65
"873","2018-05-03",1.61
"874","2018-05-04",1.582
"875","2018-05-07",1.559
"876","2018-05-08",1.561
"877","2018-05-09",1.585
"878","2018-05-10",1.58
"879","2018-05-11",1.58
"880","2018-05-14",1.9
"881","2018-05-15",1.795
"882","2018-05-16",1.75
"883","2018-05-17",1.85
"884","2018-05-18",1.81
"885","2018-05-21",1.95
"886","2018-05-22",1.97
"887","2018-05-23",2.1
"888","2018-05-24",2.09
"889","2018-05-25",2.05
"890","2018-05-29",2.09
"891","2018-05-30",2.1
"892","2018-05-31",2.085
"893","2018-06-01",2.08
"894","2018-06-04",2.06
"895","2018-06-05",2.064
"896","2018-06-06",2.01
"897","2018-06-07",2.015
"898","2018-06-08",2.05
"899","2018-06-11",2.04
"900","2018-06-12",2.07
"901","2018-06-13",2.15
"902","2018-06-14",2.09
"903","2018-06-15",2.33
"904","2018-06-18",2.26
"905","2018-06-19",2.16
"906","2018-06-20",2.37
"907","2018-06-21",2.316
"908","2018-06-22",3.1
"909","2018-06-25",2.77
"910","2018-06-26",2.47
"911","2018-06-27",2.45
"912","2018-06-28",2.35
"913","2018-06-29",2.34
"914","2018-07-02",2.54
"915","2018-07-03",2.7
"916","2018-07-05",2.82
"917","2018-07-06",2.895
"918","2018-07-09",2.9
"919","2018-07-10",3.07
"920","2018-07-11",2.87
"921","2018-07-12",2.79
"922","2018-07-13",2.71
"923","2018-07-16",2.84
"924","2018-07-17",2.91
"925","2018-07-18",2.76
"926","2018-07-19",2.74
"927","2018-07-20",2.8
"928","2018-07-23",2.674
"929","2018-07-24",2.56
"930","2018-07-25",2.44
"931","2018-07-26",2.38
"932","2018-07-27",2.54
"933","2018-07-30",2.76
"934","2018-07-31",2.71
"935","2018-08-01",2.73
"936","2018-08-02",2.55
"937","2018-08-03",2.7
"938","2018-08-06",2.63
"939","2018-08-07",2.656
"940","2018-08-08",2.612
"941","2018-08-09",2.54
"942","2018-08-10",2.7
"943","2018-08-13",2.55
"944","2018-08-14",2.657
"945","2018-08-15",2.44
"946","2018-08-16",2.46
"947","2018-08-17",2.42
"948","2018-08-20",2.38
"949","2018-08-21",2.28
"950","2018-08-22",2.33
"951","2018-08-23",2.25
"952","2018-08-24",2.15
"953","2018-08-27",2.15
"954","2018-08-28",2.15
"955","2018-08-29",2.188
"956","2018-08-30",2.16
"957","2018-08-31",2.1
"958","2018-09-04",2.09
"959","2018-09-05",2.06
"960","2018-09-06",2.1
"961","2018-09-07",2.25
"962","2018-09-10",2.17
"963","2018-09-11",1.97
"964","2018-09-12",1.98
"965","2018-09-13",2.03
"966","2018-09-14",1.95
"967","2018-09-17",2
"968","2018-09-18",2.03
"969","2018-09-19",2.05
"970","2018-09-20",2.03
"971","2018-09-21",2.13
"972","2018-09-24",2.15
"973","2018-09-25",2.1
"974","2018-09-26",2.127
"975","2018-09-27",2.034
"976","2018-09-28",2.16
"977","2018-10-01",2.27
"978","2018-10-02",2.3
"979","2018-10-03",2.24
"980","2018-10-04",2.28
"981","2018-10-05",2.21
"982","2018-10-08",1.96
"983","2018-10-09",2.089
"984","2018-10-10",1.96
"985","2018-10-11",1.84
"986","2018-10-12",1.85
"987","2018-10-15",1.98
"988","2018-10-16",1.9
"989","2018-10-17",2
"990","2018-10-18",1.96
"991","2018-10-19",1.88
"992","2018-10-22",2.26
"993","2018-10-23",2.04
"994","2018-10-24",2.02
"995","2018-10-25",1.98
"996","2018-10-26",2
"997","2018-10-29",2
"998","2018-10-30",2
"999","2018-10-31",2.09
"1000","2018-11-01",2.01
"1001","2018-11-02",2.02
"1002","2018-11-05",2.1
"1003","2018-11-06",2.07
