"","date","AMAT"
"137","2007-07-19",21.780001
"138","2007-07-20",21.459999
"139","2007-07-23",21.440001
"140","2007-07-24",21.309999
"141","2007-07-25",21.75
"142","2007-07-26",21.6
"143","2007-07-27",21.559999
"144","2007-07-30",22.02
"145","2007-07-31",22.040001
"146","2007-08-01",22.450001
"147","2007-08-02",22.32
"148","2007-08-03",22.209999
"149","2007-08-06",22.85
"150","2007-08-07",22.610001
"151","2007-08-08",22.959999
"152","2007-08-09",22.389999
"153","2007-08-10",21.85
"154","2007-08-13",21.74
"155","2007-08-14",21.24
"156","2007-08-15",20.360001
"157","2007-08-16",20.33
"158","2007-08-17",20.799999
"159","2007-08-20",20.940001
"160","2007-08-21",20.84
"161","2007-08-22",20.57
"162","2007-08-23",20.700001
"163","2007-08-24",20.860001
"164","2007-08-27",20.59
"165","2007-08-28",20.139999
"166","2007-08-29",20.709999
"167","2007-08-30",20.950001
"168","2007-08-31",21.360001
"169","2007-09-04",21.780001
"170","2007-09-05",21.299999
"171","2007-09-06",21.33
"172","2007-09-07",20.790001
"173","2007-09-10",20.91
"174","2007-09-11",21.02
"175","2007-09-12",20.549999
"176","2007-09-13",20.559999
"177","2007-09-14",20.33
"178","2007-09-17",20.309999
"179","2007-09-18",21.09
"180","2007-09-19",21.1
"181","2007-09-20",21.02
"182","2007-09-21",21.299999
"183","2007-09-24",21.040001
"184","2007-09-25",21.01
"185","2007-09-26",20.68
"186","2007-09-27",20.700001
"187","2007-09-28",20.700001
"188","2007-10-01",21.33
"189","2007-10-02",21.620001
"190","2007-10-03",20.809999
"191","2007-10-04",20.65
"192","2007-10-05",21.129999
"193","2007-10-08",20.91
"194","2007-10-09",20.66
"195","2007-10-10",20.190001
"196","2007-10-11",20.120001
"197","2007-10-12",21.040001
"198","2007-10-15",20.780001
"199","2007-10-16",20.85
"200","2007-10-17",21.620001
"201","2007-10-18",20.870001
"202","2007-10-19",20.1
"203","2007-10-22",20.459999
"204","2007-10-23",20.52
"205","2007-10-24",20.120001
"206","2007-10-25",19.360001
"207","2007-10-26",18.860001
"208","2007-10-29",18.969999
"209","2007-10-30",19.17
"210","2007-10-31",19.42
"211","2007-11-01",18.780001
"212","2007-11-02",18.870001
"213","2007-11-05",18.5
"214","2007-11-06",18.389999
"215","2007-11-07",17.91
"216","2007-11-08",17.91
"217","2007-11-09",18.709999
"218","2007-11-12",18.309999
"219","2007-11-13",18.610001
"220","2007-11-14",18.809999
"221","2007-11-15",18.870001
"222","2007-11-16",18.549999
"223","2007-11-19",18.299999
"224","2007-11-20",18.200001
"225","2007-11-21",18
"226","2007-11-23",18.33
"227","2007-11-26",17.82
"228","2007-11-27",18.17
"229","2007-11-28",18.780001
"230","2007-11-29",18.719999
"231","2007-11-30",18.83
"232","2007-12-03",18.200001
"233","2007-12-04",18.09
"234","2007-12-05",18.73
"235","2007-12-06",18.66
"236","2007-12-07",18.290001
"237","2007-12-10",18.639999
"238","2007-12-11",18.110001
"239","2007-12-12",18.379999
"240","2007-12-13",18.07
"241","2007-12-14",17.77
"242","2007-12-17",17.57
"243","2007-12-18",17.709999
"244","2007-12-19",17.59
"245","2007-12-20",17.969999
"246","2007-12-21",17.940001
"247","2007-12-24",18.15
"248","2007-12-26",18.190001
"249","2007-12-27",17.76
"250","2007-12-28",17.870001
"251","2007-12-31",17.76
"252","2008-01-02",17.41
"253","2008-01-03",17.1
"254","2008-01-04",16.77
"255","2008-01-07",16.73
"256","2008-01-08",16.33
"257","2008-01-09",16.639999
"258","2008-01-10",16.4
"259","2008-01-11",16.4
"260","2008-01-14",16.84
"261","2008-01-15",16.950001
"262","2008-01-16",17.42
"263","2008-01-17",17.530001
"264","2008-01-18",18.02
"265","2008-01-22",18
"266","2008-01-23",18.1
"267","2008-01-24",17.959999
"268","2008-01-25",17.42
"269","2008-01-28",17.950001
"270","2008-01-29",17.68
"271","2008-01-30",17.92
"272","2008-01-31",17.92
"273","2008-02-01",18.879999
"274","2008-02-04",18.48
"275","2008-02-05",18.1
"276","2008-02-06",17.48
"277","2008-02-07",17.65
"278","2008-02-08",17.93
"279","2008-02-11",18.49
"280","2008-02-12",18.07
"281","2008-02-13",19.91
"282","2008-02-14",19.190001
"283","2008-02-15",19.040001
"284","2008-02-19",18.48
"285","2008-02-20",19.440001
"286","2008-02-21",19.280001
"287","2008-02-22",19.68
"288","2008-02-25",19.65
"289","2008-02-26",19.85
"290","2008-02-27",20.1
"291","2008-02-28",19.83
"292","2008-02-29",19.17
"293","2008-03-03",18.879999
"294","2008-03-04",20.32
"295","2008-03-05",20.5
"296","2008-03-06",20.129999
"297","2008-03-07",20.09
"298","2008-03-10",20.32
"299","2008-03-11",20.940001
"300","2008-03-12",20.98
"301","2008-03-13",21.059999
"302","2008-03-14",20.58
"303","2008-03-17",20.67
"304","2008-03-18",21.530001
"305","2008-03-19",20.67
"306","2008-03-20",21.1
"307","2008-03-24",20.91
"308","2008-03-25",20.66
"309","2008-03-26",20.33
"310","2008-03-27",19.98
"311","2008-03-28",19.52
"312","2008-03-31",19.51
"313","2008-04-01",20.1
"314","2008-04-02",20.59
"315","2008-04-03",20.85
"316","2008-04-04",20.889999
"317","2008-04-07",20.190001
"318","2008-04-08",19.5
"319","2008-04-09",19.68
"320","2008-04-10",20.18
"321","2008-04-11",19.110001
"322","2008-04-14",18.889999
"323","2008-04-15",18.76
"324","2008-04-16",19.34
"325","2008-04-17",19.17
"326","2008-04-18",19.129999
"327","2008-04-21",19
"328","2008-04-22",18.4
"329","2008-04-23",18.799999
"330","2008-04-24",19.26
"331","2008-04-25",19.1
"332","2008-04-28",18.99
"333","2008-04-29",19
"334","2008-04-30",18.66
"335","2008-05-01",19.51
"336","2008-05-02",19.700001
"337","2008-05-05",19.459999
"338","2008-05-06",19.389999
"339","2008-05-07",19.26
"340","2008-05-08",19.51
"341","2008-05-09",19.290001
"342","2008-05-12",19.870001
"343","2008-05-13",19.860001
"344","2008-05-14",19.9
"345","2008-05-15",19.639999
"346","2008-05-16",19.57
"347","2008-05-19",19.5
"348","2008-05-20",19.08
"349","2008-05-21",18.889999
"350","2008-05-22",19.17
"351","2008-05-23",18.92
"352","2008-05-27",19.559999
"353","2008-05-28",19.540001
"354","2008-05-29",19.629999
"355","2008-05-30",19.809999
"356","2008-06-02",19.450001
"357","2008-06-03",18.950001
"358","2008-06-04",19.24
"359","2008-06-05",19.299999
"360","2008-06-06",18.889999
"361","2008-06-09",18.93
"362","2008-06-10",18.969999
"363","2008-06-11",18.73
"364","2008-06-12",19.360001
"365","2008-06-13",20.09
"366","2008-06-16",20.790001
"367","2008-06-17",20.450001
"368","2008-06-18",20.35
"369","2008-06-19",20.5
"370","2008-06-20",20.1
"371","2008-06-23",19.75
"372","2008-06-24",19.98
"373","2008-06-25",20.610001
"374","2008-06-26",19.4
"375","2008-06-27",19.290001
"376","2008-06-30",19.09
"377","2008-07-01",19.280001
"378","2008-07-02",18.799999
"379","2008-07-03",18.700001
"380","2008-07-07",18.860001
"381","2008-07-08",18.84
"382","2008-07-09",17.85
"383","2008-07-10",18.34
"384","2008-07-11",17.91
"385","2008-07-14",17.77
"386","2008-07-15",18.07
"387","2008-07-16",18.32
"388","2008-07-17",18.67
"389","2008-07-18",18.280001
"390","2008-07-21",17.809999
"391","2008-07-22",17.389999
"392","2008-07-23",17.57
"393","2008-07-24",16.959999
"394","2008-07-25",17.01
"395","2008-07-28",16.700001
"396","2008-07-29",17
"397","2008-07-30",17.209999
"398","2008-07-31",17.32
"399","2008-08-01",17.530001
"400","2008-08-04",17.870001
"401","2008-08-05",18.07
"402","2008-08-06",17.950001
"403","2008-08-07",18.48
"404","2008-08-08",18.790001
"405","2008-08-11",18.52
"406","2008-08-12",18.469999
"407","2008-08-13",19.33
"408","2008-08-14",19.120001
"409","2008-08-15",19.299999
"410","2008-08-18",18.790001
"411","2008-08-19",18.43
"412","2008-08-20",18.459999
"413","2008-08-21",18.360001
"414","2008-08-22",18.49
"415","2008-08-25",18.120001
"416","2008-08-26",18.190001
"417","2008-08-27",18.309999
"418","2008-08-28",18.5
"419","2008-08-29",17.92
"420","2008-09-02",17.799999
"421","2008-09-03",17.110001
"422","2008-09-04",16.75
"423","2008-09-05",17.16
"424","2008-09-08",17.35
"425","2008-09-09",16.9
"426","2008-09-10",16.370001
"427","2008-09-11",16.620001
"428","2008-09-12",16.23
"429","2008-09-15",16.34
"430","2008-09-16",16.540001
"431","2008-09-17",15.7
"432","2008-09-18",15.93
"433","2008-09-19",15.9
"434","2008-09-22",15.49
"435","2008-09-23",15.56
"436","2008-09-24",15.64
"437","2008-09-25",16.02
"438","2008-09-26",15.95
"439","2008-09-29",14.63
"440","2008-09-30",15.13
"441","2008-10-01",14.96
"442","2008-10-02",14.27
"443","2008-10-03",14.19
"444","2008-10-06",13.54
"445","2008-10-07",12.35
"446","2008-10-08",12.47
"447","2008-10-09",12.8
"448","2008-10-10",12.7
"449","2008-10-13",13.39
"450","2008-10-14",12.75
"451","2008-10-15",11.51
"452","2008-10-16",12.53
"453","2008-10-17",11.99
"454","2008-10-20",12.76
"455","2008-10-21",12.22
"456","2008-10-22",11.64
"457","2008-10-23",11.36
"458","2008-10-24",11.4
"459","2008-10-27",11.3
"460","2008-10-28",12.44
"461","2008-10-29",11.98
"462","2008-10-30",12.08
"463","2008-10-31",12.91
"464","2008-11-03",12.96
"465","2008-11-04",13.31
"466","2008-11-05",12.46
"467","2008-11-06",10.89
"468","2008-11-07",11.3
"469","2008-11-10",10.71
"470","2008-11-11",10.65
"471","2008-11-12",9.95
"472","2008-11-13",11.37
"473","2008-11-14",10.23
"474","2008-11-17",10
"475","2008-11-18",9.5
"476","2008-11-19",8.42
"477","2008-11-20",8.14
"478","2008-11-21",8.35
"479","2008-11-24",8.84
"480","2008-11-25",8.71
"481","2008-11-26",9.73
"482","2008-11-28",9.58
"483","2008-12-01",8.88
"484","2008-12-02",8.99
"485","2008-12-03",9.31
"486","2008-12-04",9.52
"487","2008-12-05",10
"488","2008-12-08",10.01
"489","2008-12-09",10.31
"490","2008-12-10",10.35
"491","2008-12-11",10.06
"492","2008-12-12",10.45
"493","2008-12-15",10.19
"494","2008-12-16",10.75
"495","2008-12-17",10.67
"496","2008-12-18",10.1
"497","2008-12-19",10.13
"498","2008-12-22",10.15
"499","2008-12-23",9.72
"500","2008-12-24",9.83
"501","2008-12-26",9.69
"502","2008-12-29",9.8
"503","2008-12-30",10.15
"504","2008-12-31",10.13
"505","2009-01-02",10.67
"506","2009-01-05",10.67
"507","2009-01-06",11.58
"508","2009-01-07",10.6
"509","2009-01-08",10.74
"510","2009-01-09",10.37
"511","2009-01-12",10
"512","2009-01-13",10.19
"513","2009-01-14",9.73
"514","2009-01-15",9.7
"515","2009-01-16",10.18
"516","2009-01-20",9.4
"517","2009-01-21",9.42
"518","2009-01-22",9.15
"519","2009-01-23",9.71
"520","2009-01-26",9.83
"521","2009-01-27",10.08
"522","2009-01-28",10.38
"523","2009-01-29",9.6
"524","2009-01-30",9.37
"525","2009-02-02",9.41
"526","2009-02-03",9.58
"527","2009-02-04",9.83
"528","2009-02-05",10.23
"529","2009-02-06",10.45
"530","2009-02-09",10.2
"531","2009-02-10",9.69
"532","2009-02-11",9.77
"533","2009-02-12",9.42
"534","2009-02-13",9.51
"535","2009-02-17",8.61
"536","2009-02-18",8.59
"537","2009-02-19",8.34
"538","2009-02-20",8.76
"539","2009-02-23",8.37
"540","2009-02-24",8.74
"541","2009-02-25",9.45
"542","2009-02-26",9.84
"543","2009-02-27",9.21
"544","2009-03-02",8.85
"545","2009-03-03",8.85
"546","2009-03-04",9.3
"547","2009-03-05",9.04
"548","2009-03-06",8.7
"549","2009-03-09",8.58
"550","2009-03-10",9.22
"551","2009-03-11",9.6
"552","2009-03-12",10.14
"553","2009-03-13",10.59
"554","2009-03-16",10.43
"555","2009-03-17",10.7
"556","2009-03-18",10.85
"557","2009-03-19",10.7
"558","2009-03-20",10.21
"559","2009-03-23",11.06
"560","2009-03-24",10.59
"561","2009-03-25",10.99
"562","2009-03-26",11.62
"563","2009-03-27",11.23
"564","2009-03-30",10.66
"565","2009-03-31",10.75
"566","2009-04-01",10.76
"567","2009-04-02",11.44
"568","2009-04-03",11.81
"569","2009-04-06",11.56
"570","2009-04-07",10.55
"571","2009-04-08",10.75
"572","2009-04-09",11.45
"573","2009-04-13",11.51
"574","2009-04-14",11.76
"575","2009-04-15",11.43
"576","2009-04-16",11.83
"577","2009-04-17",11.92
"578","2009-04-20",11.13
"579","2009-04-21",11.25
"580","2009-04-22",11.61
"581","2009-04-23",11.45
"582","2009-04-24",11.7
"583","2009-04-27",11.59
"584","2009-04-28",11.41
"585","2009-04-29",11.59
"586","2009-04-30",12.21
"587","2009-05-01",12.18
"588","2009-05-04",12.76
"589","2009-05-05",12.39
"590","2009-05-06",12.68
"591","2009-05-07",11.85
"592","2009-05-08",11.89
"593","2009-05-11",11.78
"594","2009-05-12",11.48
"595","2009-05-13",10.99
"596","2009-05-14",11.06
"597","2009-05-15",10.71
"598","2009-05-18",11.12
"599","2009-05-19",11.13
"600","2009-05-20",10.97
"601","2009-05-21",10.64
"602","2009-05-22",10.67
"603","2009-05-26",10.93
"604","2009-05-27",11.08
"605","2009-05-28",11.3
"606","2009-05-29",11.26
"607","2009-06-01",12.06
"608","2009-06-02",11.61
"609","2009-06-03",11.38
"610","2009-06-04",11.54
"611","2009-06-05",10.98
"612","2009-06-08",10.86
"613","2009-06-09",11.03
"614","2009-06-10",10.92
"615","2009-06-11",11.15
"616","2009-06-12",11.23
"617","2009-06-15",11.1
"618","2009-06-16",10.9
"619","2009-06-17",10.94
"620","2009-06-18",10.84
"621","2009-06-19",10.98
"622","2009-06-22",10.5
"623","2009-06-23",10.61
"624","2009-06-24",10.8
"625","2009-06-25",10.97
"626","2009-06-26",10.91
"627","2009-06-29",11.05
"628","2009-06-30",11.01
"629","2009-07-01",11.13
"630","2009-07-02",11.13
"631","2009-07-06",11.25
"632","2009-07-07",10.93
"633","2009-07-08",10.72
"634","2009-07-09",10.95
"635","2009-07-10",11
"636","2009-07-13",11.42
"637","2009-07-14",11.64
"638","2009-07-15",12.31
"639","2009-07-16",12.74
"640","2009-07-17",12.67
"641","2009-07-20",12.79
"642","2009-07-21",12.83
"643","2009-07-22",13.25
"644","2009-07-23",13.49
"645","2009-07-24",13.19
"646","2009-07-27",13.31
"647","2009-07-28",13.38
"648","2009-07-29",13.61
"649","2009-07-30",13.63
"650","2009-07-31",13.8
"651","2009-08-03",14.01
"652","2009-08-04",13.94
"653","2009-08-05",13.73
"654","2009-08-06",13.41
"655","2009-08-07",13.52
"656","2009-08-10",13.53
"657","2009-08-11",13.22
"658","2009-08-12",13.66
"659","2009-08-13",13.97
"660","2009-08-14",13.55
"661","2009-08-17",13.12
"662","2009-08-18",13.37
"663","2009-08-19",13.3
"664","2009-08-20",13.46
"665","2009-08-21",13.74
"666","2009-08-24",13.48
"667","2009-08-25",13.25
"668","2009-08-26",13.32
"669","2009-08-27",13.29
"670","2009-08-28",13.27
"671","2009-08-31",13.18
"672","2009-09-01",12.93
"673","2009-09-02",12.97
"674","2009-09-03",13.15
"675","2009-09-04",13.45
"676","2009-09-08",13.68
"677","2009-09-09",13.9
"678","2009-09-10",13.64
"679","2009-09-11",13.51
"680","2009-09-14",13.3
"681","2009-09-15",13.35
"682","2009-09-16",13.39
"683","2009-09-17",13.03
"684","2009-09-18",13.03
"685","2009-09-21",12.66
"686","2009-09-22",13.27
"687","2009-09-23",13.24
"688","2009-09-24",13.02
"689","2009-09-25",13.1
"690","2009-09-28",13.5
"691","2009-09-29",13.28
"692","2009-09-30",13.38
"693","2009-10-01",12.89
"694","2009-10-02",12.68
"695","2009-10-05",12.76
"696","2009-10-06",13.15
"697","2009-10-07",13.01
"698","2009-10-08",13.08
"699","2009-10-09",13.22
"700","2009-10-12",13.62
"701","2009-10-13",13.44
"702","2009-10-14",13.71
"703","2009-10-15",13.59
"704","2009-10-16",13.38
"705","2009-10-19",13.54
"706","2009-10-20",13.47
"707","2009-10-21",13.12
"708","2009-10-22",13.23
"709","2009-10-23",12.95
"710","2009-10-26",12.93
"711","2009-10-27",12.62
"712","2009-10-28",12.37
"713","2009-10-29",12.75
"714","2009-10-30",12.2
"715","2009-11-02",12.3
"716","2009-11-03",11.89
"717","2009-11-04",11.94
"718","2009-11-05",12.4
"719","2009-11-06",12.4
"720","2009-11-09",12.98
"721","2009-11-10",13
"722","2009-11-11",13.25
"723","2009-11-12",12.82
"724","2009-11-13",12.72
"725","2009-11-16",13.05
"726","2009-11-17",12.94
"727","2009-11-18",12.86
"728","2009-11-19",12.48
"729","2009-11-20",12.28
"730","2009-11-23",12.4
"731","2009-11-24",12.35
"732","2009-11-25",12.43
"733","2009-11-27",12.29
"734","2009-11-30",12.31
"735","2009-12-01",12.89
"736","2009-12-02",13
"737","2009-12-03",13.07
"738","2009-12-04",13.32
"739","2009-12-07",13.25
"740","2009-12-08",13.32
"741","2009-12-09",13.49
"742","2009-12-10",13.31
"743","2009-12-11",13.38
"744","2009-12-14",13.56
"745","2009-12-15",13.53
"746","2009-12-16",13.59
"747","2009-12-17",13.35
"748","2009-12-18",13.62
"749","2009-12-21",13.84
"750","2009-12-22",13.94
"751","2009-12-23",13.95
"752","2009-12-24",14
"753","2009-12-28",13.86
"754","2009-12-29",13.74
"755","2009-12-30",14.06
"756","2009-12-31",13.94
"757","2010-01-04",14.3
"758","2010-01-05",14.19
"759","2010-01-06",14.16
"760","2010-01-07",14.01
"761","2010-01-08",14.55
"762","2010-01-11",14.87
"763","2010-01-12",14.2
"764","2010-01-13",14.27
"765","2010-01-14",14.35
"766","2010-01-15",13.73
"767","2010-01-19",13.97
"768","2010-01-20",13.8
"769","2010-01-21",13.58
"770","2010-01-22",12.63
"771","2010-01-25",12.64
"772","2010-01-26",12.65
"773","2010-01-27",13.04
"774","2010-01-28",12.61
"775","2010-01-29",12.18
"776","2010-02-01",12.52
"777","2010-02-02",12.51
"778","2010-02-03",12.28
"779","2010-02-04",11.8
"780","2010-02-05",12.23
"781","2010-02-08",12.07
"782","2010-02-09",12.15
"783","2010-02-10",12.23
"784","2010-02-11",12.47
"785","2010-02-12",12.47
"786","2010-02-16",12.95
"787","2010-02-17",12.99
"788","2010-02-18",12.68
"789","2010-02-19",12.5
"790","2010-02-22",12.45
"791","2010-02-23",12.01
"792","2010-02-24",12.27
"793","2010-02-25",12.22
"794","2010-02-26",12.24
"795","2010-03-01",12.5
"796","2010-03-02",12.42
"797","2010-03-03",12.39
"798","2010-03-04",12.26
"799","2010-03-05",12.29
"800","2010-03-08",12.36
"801","2010-03-09",12.29
"802","2010-03-10",12.53
"803","2010-03-11",12.41
"804","2010-03-12",12.36
"805","2010-03-15",12.23
"806","2010-03-16",12.45
"807","2010-03-17",12.66
"808","2010-03-18",12.63
"809","2010-03-19",12.49
"810","2010-03-22",12.78
"811","2010-03-23",13.24
"812","2010-03-24",13
"813","2010-03-25",13.16
"814","2010-03-26",13.21
"815","2010-03-29",13.31
"816","2010-03-30",13.45
"817","2010-03-31",13.47
"818","2010-04-01",13.35
"819","2010-04-05",13.52
"820","2010-04-06",13.48
"821","2010-04-07",13.58
"822","2010-04-08",13.34
"823","2010-04-09",13.47
"824","2010-04-12",13.63
"825","2010-04-13",13.8
"826","2010-04-14",14.41
"827","2010-04-15",14.34
"828","2010-04-16",14.36
"829","2010-04-19",14.3
"830","2010-04-20",14.46
"831","2010-04-21",14.43
"832","2010-04-22",14.37
"833","2010-04-23",14.47
"834","2010-04-26",14.36
"835","2010-04-27",13.93
"836","2010-04-28",14.05
"837","2010-04-29",14.26
"838","2010-04-30",13.78
"839","2010-05-03",14
"840","2010-05-04",13.39
"841","2010-05-05",13.22
"842","2010-05-06",12.71
"843","2010-05-07",12.5
"844","2010-05-10",13.19
"845","2010-05-11",13.36
"846","2010-05-12",13.77
"847","2010-05-13",13.23
"848","2010-05-14",12.95
"849","2010-05-17",13.18
"850","2010-05-18",12.94
"851","2010-05-19",13.02
"852","2010-05-20",12.69
"853","2010-05-21",12.72
"854","2010-05-24",12.49
"855","2010-05-25",12.67
"856","2010-05-26",12.52
"857","2010-05-27",13.07
"858","2010-05-28",12.92
"859","2010-06-01",12.59
"860","2010-06-02",12.85
"861","2010-06-03",13.03
"862","2010-06-04",12.57
"863","2010-06-07",12.18
"864","2010-06-08",12.34
"865","2010-06-09",12.19
"866","2010-06-10",12.53
"867","2010-06-11",12.69
"868","2010-06-14",12.69
"869","2010-06-15",13.26
"870","2010-06-16",13.39
"871","2010-06-17",13.4
"872","2010-06-18",13.34
"873","2010-06-21",13.26
"874","2010-06-22",13.06
"875","2010-06-23",13.12
"876","2010-06-24",12.76
"877","2010-06-25",12.95
"878","2010-06-28",12.83
"879","2010-06-29",12.32
"880","2010-06-30",12.02
"881","2010-07-01",12
"882","2010-07-02",12
"883","2010-07-06",11.78
"884","2010-07-07",12.19
"885","2010-07-08",12.11
"886","2010-07-09",12.3
"887","2010-07-12",12.31
"888","2010-07-13",12.52
"889","2010-07-14",12.53
"890","2010-07-15",12.46
"891","2010-07-16",12.19
"892","2010-07-19",12.38
"893","2010-07-20",12.34
"894","2010-07-21",12.2
"895","2010-07-22",12.45
"896","2010-07-23",12.51
"897","2010-07-26",12.56
"898","2010-07-27",12.61
"899","2010-07-28",12.35
"900","2010-07-29",11.94
"901","2010-07-30",11.8
"902","2010-08-02",12.01
"903","2010-08-03",11.82
"904","2010-08-04",11.87
"905","2010-08-05",11.81
"906","2010-08-06",11.84
"907","2010-08-09",11.87
"908","2010-08-10",11.53
"909","2010-08-11",11.21
"910","2010-08-12",11.16
"911","2010-08-13",11.17
"912","2010-08-16",11.21
"913","2010-08-17",11.39
"914","2010-08-18",11.38
"915","2010-08-19",11.36
"916","2010-08-20",11.09
"917","2010-08-23",10.99
"918","2010-08-24",10.59
"919","2010-08-25",10.71
"920","2010-08-26",10.53
"921","2010-08-27",10.69
"922","2010-08-30",10.47
"923","2010-08-31",10.37
"924","2010-09-01",10.71
"925","2010-09-02",10.79
"926","2010-09-03",10.98
"927","2010-09-07",10.82
"928","2010-09-08",10.58
"929","2010-09-09",10.78
"930","2010-09-10",10.68
"931","2010-09-13",10.78
"932","2010-09-14",11.11
"933","2010-09-15",11.04
"934","2010-09-16",11.08
"935","2010-09-17",11.02
"936","2010-09-20",11.16
"937","2010-09-21",11.25
"938","2010-09-22",11.16
"939","2010-09-23",11.29
"940","2010-09-24",11.63
"941","2010-09-27",11.54
"942","2010-09-28",11.73
"943","2010-09-29",11.68
"944","2010-09-30",11.68
"945","2010-10-01",11.71
"946","2010-10-04",11.49
"947","2010-10-05",11.86
"948","2010-10-06",11.73
"949","2010-10-07",11.73
"950","2010-10-08",11.82
"951","2010-10-11",11.82
"952","2010-10-12",11.96
"953","2010-10-13",11.97
"954","2010-10-14",11.91
"955","2010-10-15",12.02
"956","2010-10-18",11.95
"957","2010-10-19",11.78
"958","2010-10-20",11.94
"959","2010-10-21",11.9
"960","2010-10-22",12.13
"961","2010-10-25",12.15
"962","2010-10-26",12.09
"963","2010-10-27",12.24
"964","2010-10-28",12.25
"965","2010-10-29",12.35
"966","2010-11-01",12.37
"967","2010-11-02",12.48
"968","2010-11-03",12.54
"969","2010-11-04",12.89
"970","2010-11-05",12.98
"971","2010-11-08",12.8
"972","2010-11-09",12.82
"973","2010-11-10",12.85
"974","2010-11-11",12.63
"975","2010-11-12",12.59
"976","2010-11-15",12.61
"977","2010-11-16",12.46
"978","2010-11-17",12.38
"979","2010-11-18",12.65
"980","2010-11-19",12.53
"981","2010-11-22",12.53
"982","2010-11-23",12.41
"983","2010-11-24",12.59
"984","2010-11-26",12.53
"985","2010-11-29",12.52
"986","2010-11-30",12.43
