"","date","NYMT"
"105","2007-06-04",19.9
"106","2007-06-05",19.700001
"107","2007-06-06",19.799999
"108","2007-06-07",19.9
"109","2007-06-08",19.5
"110","2007-06-11",19.700001
"111","2007-06-12",19.1
"112","2007-06-13",19
"113","2007-06-14",19.9
"114","2007-06-15",19.799999
"115","2007-06-18",20
"116","2007-06-19",19.700001
"117","2007-06-20",19.1
"118","2007-06-21",18.4
"119","2007-06-22",18.299999
"120","2007-06-25",18.4
"121","2007-06-26",18.700001
"122","2007-06-27",19
"123","2007-06-28",19.5
"124","2007-06-29",19.1
"125","2007-07-02",18.1
"126","2007-07-03",18.1
"127","2007-07-05",17.200001
"128","2007-07-06",17.1
"129","2007-07-09",17.299999
"130","2007-07-10",17.4
"131","2007-07-11",18.1
"132","2007-07-12",17
"133","2007-07-13",17.700001
"134","2007-07-16",17.6
"135","2007-07-17",17.5
"136","2007-07-18",17
"137","2007-07-19",16.700001
"138","2007-07-20",16.200001
"139","2007-07-23",15.7
"140","2007-07-24",14.7
"141","2007-07-25",13.9
"142","2007-07-26",13.2
"143","2007-07-27",12.4
"144","2007-07-30",11.8
"145","2007-07-31",10.1
"146","2007-08-01",10.2
"147","2007-08-02",8.1
"148","2007-08-03",7.1
"149","2007-08-06",7.5
"150","2007-08-07",9.1
"151","2007-08-08",10
"152","2007-08-09",12.1
"153","2007-08-10",11.9
"154","2007-08-13",11.9
"155","2007-08-14",9.6
"156","2007-08-15",10.9
"157","2007-08-16",11.2
"158","2007-08-17",10.9
"159","2007-08-20",10.2
"160","2007-08-21",10.2
"161","2007-08-22",10
"162","2007-08-23",9.6
"163","2007-08-24",10.3
"164","2007-08-27",9.9
"165","2007-08-28",10
"166","2007-08-29",11.1
"167","2007-08-30",10.3
"168","2007-08-31",12
"169","2007-09-04",11.1
"170","2007-09-05",10.6
"171","2007-09-06",9.2
"172","2007-09-07",8.7
"173","2007-09-10",7.5
"174","2007-09-11",8.5
"175","2007-09-12",9.3
"176","2007-09-13",9.5
"177","2007-09-14",9.3
"178","2007-09-17",9.3
"179","2007-09-18",9.5
"180","2007-09-19",9.6
"181","2007-09-20",9.6
"182","2007-09-21",8.8
"183","2007-09-24",8.5
"184","2007-09-25",8.5
"185","2007-09-26",8.3
"186","2007-09-27",8.8
"187","2007-09-28",8.4
"188","2007-10-01",8.4
"189","2007-10-02",7.8
"190","2007-10-03",9
"191","2007-10-04",9
"192","2007-10-05",9
"193","2007-10-08",8.5
"194","2007-10-09",8.5
"195","2007-10-10",8.2
"196","2007-10-11",8.2
"197","2007-10-12",8.8
"198","2007-10-15",8.8
"199","2007-10-16",8.5
"200","2007-10-17",7.8
"201","2007-10-18",7.9
"202","2007-10-19",7.7
"203","2007-10-22",7.7
"204","2007-10-23",7.6
"205","2007-10-24",6.8
"206","2007-10-25",7.2
"207","2007-10-26",7.1
"208","2007-10-29",7.2
"209","2007-10-30",7
"210","2007-10-31",7
"211","2007-11-01",7.2
"212","2007-11-02",7.1
"213","2007-11-05",6.96
"214","2007-11-06",6.92
"215","2007-11-07",7.3
"216","2007-11-08",7.8
"217","2007-11-09",7.5
"218","2007-11-12",7.36
"219","2007-11-13",7
"220","2007-11-14",6.74
"221","2007-11-15",6.82
"222","2007-11-16",7.2
"223","2007-11-19",7.1
"224","2007-11-20",6.5
"225","2007-11-21",7
"226","2007-11-23",6.8
"227","2007-11-26",6.88
"228","2007-11-27",6.7
"229","2007-11-28",6.62
"230","2007-11-29",6.62
"231","2007-11-30",7
"232","2007-12-03",7.1
"233","2007-12-04",8
"234","2007-12-05",7.5
"235","2007-12-06",7.6
"236","2007-12-07",7.3
"237","2007-12-10",7.4
"238","2007-12-11",7.36
"239","2007-12-12",7.78
"240","2007-12-13",9.5
"241","2007-12-14",9.2
"242","2007-12-17",9.1
"243","2007-12-18",9.1
"244","2007-12-19",9
"245","2007-12-20",9.1
"246","2007-12-21",8.8
"247","2007-12-24",8.6
"248","2007-12-26",9
"249","2007-12-27",8.4
"250","2007-12-28",8.3
"251","2007-12-31",8.6
"252","2008-01-02",8.6
"253","2008-01-03",8.3
"254","2008-01-04",8
"255","2008-01-07",7.8
"256","2008-01-08",7.9
"257","2008-01-09",7.8
"258","2008-01-10",7.9
"259","2008-01-11",8.5
"260","2008-01-14",8.5
"261","2008-01-15",8.5
"262","2008-01-16",8.5
"263","2008-01-17",8.3
"264","2008-01-18",8.5
"265","2008-01-22",8.3
"266","2008-01-23",8.24
"267","2008-01-24",8.5
"268","2008-01-25",8.46
"269","2008-01-28",9
"270","2008-01-29",8.8
"271","2008-01-30",8
"272","2008-01-31",7.9
"273","2008-02-01",8
"274","2008-02-04",8
"275","2008-02-05",8.4
"276","2008-02-06",8.1
"277","2008-02-07",7.9
"278","2008-02-08",7.74
"279","2008-02-11",7.8
"280","2008-02-12",7.8
"281","2008-02-13",8
"282","2008-02-14",8
"283","2008-02-15",9.8
"284","2008-02-19",9
"285","2008-02-20",9.4
"286","2008-02-21",9
"287","2008-02-22",9.1
"288","2008-02-25",9.2
"289","2008-02-26",9.2
"290","2008-02-27",9.2
"291","2008-02-28",9.36
"292","2008-02-29",9.2
"293","2008-03-03",9.1
"294","2008-03-04",9
"295","2008-03-05",9.4
"296","2008-03-06",8.4
"297","2008-03-07",8.2
"298","2008-03-10",7.5
"299","2008-03-11",7.8
"300","2008-03-12",7.8
"301","2008-03-13",7.04
"302","2008-03-14",6.96
"303","2008-03-17",5.8
"304","2008-03-18",6.5
"305","2008-03-19",5.4
"306","2008-03-20",5.7
"307","2008-03-24",5.6
"308","2008-03-25",5.1
"309","2008-03-26",5
"310","2008-03-27",4.4
"311","2008-03-28",5.2
"312","2008-03-31",5.4
"313","2008-04-01",5.4
"314","2008-04-02",5.2
"315","2008-04-03",5.1
"316","2008-04-04",5.5
"317","2008-04-07",5.5
"318","2008-04-08",5.18
"319","2008-04-09",4.64
"320","2008-04-10",4.6
"321","2008-04-11",4.6
"322","2008-04-14",4.3
"323","2008-04-15",4.3
"324","2008-04-16",4.5
"325","2008-04-17",4.8
"326","2008-04-18",4.56
"327","2008-04-21",5.1
"328","2008-04-22",4.94
"329","2008-04-23",5
"330","2008-04-24",4.8
"331","2008-04-25",4.8
"332","2008-04-28",5
"333","2008-04-29",4.7
"334","2008-04-30",4.8
"335","2008-05-01",4.7
"336","2008-05-02",4.8
"337","2008-05-05",4.76
"338","2008-05-06",4.4
"339","2008-05-07",4.5
"340","2008-05-08",4.5
"341","2008-05-09",5.1
"342","2008-05-12",5.3
"343","2008-05-13",5.3
"344","2008-05-14",5.1
"345","2008-05-15",5
"346","2008-05-16",5.08
"347","2008-05-19",5.08
"348","2008-05-20",5.08
"349","2008-05-21",5.1
"350","2008-05-22",5.2
"351","2008-05-23",5.3
"352","2008-05-27",5.3
"353","2008-05-28",5.38
"354","2008-05-29",5.1
"355","2008-05-30",6
"356","2008-06-02",6
"357","2008-06-03",6
"358","2008-06-04",6
"359","2008-06-05",5.39
"360","2008-06-06",5.98
"361","2008-06-09",5.98
"362","2008-06-10",5.35
"363","2008-06-11",5.6
"364","2008-06-12",5.55
"365","2008-06-13",5.35
"366","2008-06-16",5.94
"367","2008-06-17",5.6
"368","2008-06-18",6.17
"369","2008-06-19",6.1
"370","2008-06-20",5.05
"371","2008-06-23",5.87
"372","2008-06-24",5
"373","2008-06-25",5.6
"374","2008-06-26",5.73
"375","2008-06-27",5.55
"376","2008-06-30",6.2
"377","2008-07-01",5.8
"378","2008-07-02",5.88
"379","2008-07-03",5.71
"380","2008-07-07",5.01
"381","2008-07-08",5.24
"382","2008-07-09",5.23
"383","2008-07-10",5.13
"384","2008-07-11",5.1
"385","2008-07-14",5.05
"386","2008-07-15",5
"387","2008-07-16",5.24
"388","2008-07-17",5.25
"389","2008-07-18",5.4
"390","2008-07-21",5.09
"391","2008-07-22",5.25
"392","2008-07-23",4.86
"393","2008-07-24",4.88
"394","2008-07-25",5.01
"395","2008-07-28",4.75
"396","2008-07-29",4.8
"397","2008-07-30",5.25
"398","2008-07-31",5.74
"399","2008-08-01",5.12
"400","2008-08-04",4.9
"401","2008-08-05",4.9
"402","2008-08-06",5
"403","2008-08-07",5
"404","2008-08-08",4.86
"405","2008-08-11",4.7
"406","2008-08-12",4.73
"407","2008-08-13",4.7
"408","2008-08-14",4.75
"409","2008-08-15",4.56
"410","2008-08-18",4.39
"411","2008-08-19",4.46
"412","2008-08-20",4.45
"413","2008-08-21",4.4
"414","2008-08-22",4.42
"415","2008-08-25",4.53
"416","2008-08-26",4.75
"417","2008-08-27",4.71
"418","2008-08-28",4.43
"419","2008-08-29",4.42
"420","2008-09-02",4.24
"421","2008-09-03",4.2
"422","2008-09-04",4.15
"423","2008-09-05",4.18
"424","2008-09-08",4.39
"425","2008-09-09",4.39
"426","2008-09-10",4.17
"427","2008-09-11",3.94
"428","2008-09-12",3.94
"429","2008-09-15",3.56
"430","2008-09-16",3.26
"431","2008-09-17",3.29
"432","2008-09-18",3
"433","2008-09-19",3.84
"434","2008-09-22",3.48
"435","2008-09-23",3.41
"436","2008-09-24",2.61
"437","2008-09-25",3.25
"438","2008-09-26",2.94
"439","2008-09-29",2.9
"440","2008-09-30",3.17
"441","2008-10-01",3
"442","2008-10-02",3.55
"443","2008-10-03",3.36
"444","2008-10-06",3
"445","2008-10-07",3.95
"446","2008-10-08",3.46
"447","2008-10-09",3
"448","2008-10-10",3
"449","2008-10-13",3
"450","2008-10-14",2.95
"451","2008-10-15",2.88
"452","2008-10-16",2.84
"453","2008-10-17",2.75
"454","2008-10-20",2.6
"455","2008-10-21",2.67
"456","2008-10-22",2.25
"457","2008-10-23",2.11
"458","2008-10-24",2.32
"459","2008-10-27",2.09
"460","2008-10-28",1.9
"461","2008-10-29",1.9
"462","2008-10-30",1.95
"463","2008-10-31",2.04
"464","2008-11-03",2
"465","2008-11-04",2
"466","2008-11-05",1.91
"467","2008-11-06",1.86
"468","2008-11-07",1.99
"469","2008-11-10",2
"470","2008-11-11",2
"471","2008-11-12",1.85
"472","2008-11-13",1.85
"473","2008-11-14",1.85
"474","2008-11-17",1.9
"475","2008-11-18",1.9
"476","2008-11-19",1.9
"477","2008-11-20",1.6
"478","2008-11-21",1.7
"479","2008-11-24",2
"480","2008-11-25",2.02
"481","2008-11-26",1.95
"482","2008-11-28",2.14
"483","2008-12-01",2
"484","2008-12-02",2
"485","2008-12-03",2.15
"486","2008-12-04",1.99
"487","2008-12-05",1.96
"488","2008-12-08",2.06
"489","2008-12-09",2.2
"490","2008-12-10",2.19
"491","2008-12-11",2
"492","2008-12-12",1.99
"493","2008-12-15",2.24
"494","2008-12-16",2.24
"495","2008-12-17",2.15
"496","2008-12-18",2.12
"497","2008-12-19",2.15
"498","2008-12-22",2.2
"499","2008-12-23",2.22
"500","2008-12-24",2.43
"501","2008-12-26",2.4
"502","2008-12-29",1.96
"503","2008-12-30",2.32
"504","2008-12-31",2.2
"505","2009-01-02",2.2
"506","2009-01-05",2.1
"507","2009-01-06",2.1
"508","2009-01-07",2.1
"509","2009-01-08",2.1
"510","2009-01-09",2.1
"511","2009-01-12",2.1
"512","2009-01-13",2.3
"513","2009-01-14",2.4
"514","2009-01-15",2.41
"515","2009-01-16",2.4
"516","2009-01-20",2.4
"517","2009-01-21",2.28
"518","2009-01-22",2.39
"519","2009-01-23",2.55
"520","2009-01-26",2.32
"521","2009-01-27",2.5
"522","2009-01-28",2.5
"523","2009-01-29",2.5
"524","2009-01-30",2.5
"525","2009-02-02",2.47
"526","2009-02-03",2.45
"527","2009-02-04",2.45
"528","2009-02-05",2.47
"529","2009-02-06",2.5
"530","2009-02-09",2.5
"531","2009-02-10",2.5
"532","2009-02-11",2.41
"533","2009-02-12",2.41
"534","2009-02-13",2.63
"535","2009-02-17",2.63
"536","2009-02-18",2.63
"537","2009-02-19",2.49
"538","2009-02-20",2.45
"539","2009-02-23",2.28
"540","2009-02-24",2.16
"541","2009-02-25",2.49
"542","2009-02-26",2.49
"543","2009-02-27",2.45
"544","2009-03-02",2.24
"545","2009-03-03",2.25
"546","2009-03-04",2.32
"547","2009-03-05",2.21
"548","2009-03-06",2.22
"549","2009-03-09",2.23
"550","2009-03-10",2.23
"551","2009-03-11",2.29
"552","2009-03-12",2.29
"553","2009-03-13",2.29
"554","2009-03-16",2.3
"555","2009-03-17",2.3
"556","2009-03-18",2.45
"557","2009-03-19",2.45
"558","2009-03-20",3.07
"559","2009-03-23",3.07
"560","2009-03-24",3.03
"561","2009-03-25",3
"562","2009-03-26",2.85
"563","2009-03-27",3.55
"564","2009-03-30",3.73
"565","2009-03-31",3.8
"566","2009-04-01",3.52
"567","2009-04-02",3.5
"568","2009-04-03",3.73
"569","2009-04-06",3.35
"570","2009-04-07",3.65
"571","2009-04-08",3.49
"572","2009-04-09",2.88
"573","2009-04-13",2.68
"574","2009-04-14",3.1
"575","2009-04-15",3.21
"576","2009-04-16",3.28
"577","2009-04-17",3.46
"578","2009-04-20",3.15
"579","2009-04-21",3.3
"580","2009-04-22",3.3
"581","2009-04-23",3.13
"582","2009-04-24",3.25
"583","2009-04-27",3.3
"584","2009-04-28",3.68
"585","2009-04-29",3.63
"586","2009-04-30",3.7
"587","2009-05-01",3.61
"588","2009-05-04",3.91
"589","2009-05-05",3.95
"590","2009-05-06",4.09
"591","2009-05-07",4.24
"592","2009-05-08",4.28
"593","2009-05-11",4.1
"594","2009-05-12",4.11
"595","2009-05-13",4.01
"596","2009-05-14",3.61
"597","2009-05-15",4
"598","2009-05-18",4.3
"599","2009-05-19",4.2
"600","2009-05-20",4.31
"601","2009-05-21",4.36
"602","2009-05-22",4.3
"603","2009-05-26",4.32
"604","2009-05-27",4.8
"605","2009-05-28",4.74
"606","2009-05-29",4.86
"607","2009-06-01",5.05
"608","2009-06-02",5.03
"609","2009-06-03",5
"610","2009-06-04",5
"611","2009-06-05",5
"612","2009-06-08",5.15
"613","2009-06-09",5.05
"614","2009-06-10",5.01
"615","2009-06-11",5.05
"616","2009-06-12",5.02
"617","2009-06-15",5.22
"618","2009-06-16",5.1
"619","2009-06-17",5.05
"620","2009-06-18",5.05
"621","2009-06-19",5.1
"622","2009-06-22",5.16
"623","2009-06-23",5.2
"624","2009-06-24",4.99
"625","2009-06-25",5.01
"626","2009-06-26",5.19
"627","2009-06-29",5.05
"628","2009-06-30",5.16
"629","2009-07-01",5.22
"630","2009-07-02",5.2
"631","2009-07-06",5.21
"632","2009-07-07",5.33
"633","2009-07-08",5.25
"634","2009-07-09",5.28
"635","2009-07-10",5.29
"636","2009-07-13",5.28
"637","2009-07-14",5.27
"638","2009-07-15",5.27
"639","2009-07-16",5.37
"640","2009-07-17",5.48
"641","2009-07-20",5.48
"642","2009-07-21",5.49
"643","2009-07-22",5.54
"644","2009-07-23",5.54
"645","2009-07-24",5.62
"646","2009-07-27",5.6
"647","2009-07-28",5.81
"648","2009-07-29",5.84
"649","2009-07-30",5.81
"650","2009-07-31",5.9
"651","2009-08-03",6.05
"652","2009-08-04",6.15
"653","2009-08-05",6.22
"654","2009-08-06",6.16
"655","2009-08-07",6.3
"656","2009-08-10",6.35
"657","2009-08-11",6.27
"658","2009-08-12",6.18
"659","2009-08-13",6.15
"660","2009-08-14",6.15
"661","2009-08-17",6.12
"662","2009-08-18",5.92
"663","2009-08-19",5.95
"664","2009-08-20",6.01
"665","2009-08-21",5.99
"666","2009-08-24",5.99
"667","2009-08-25",5.98
"668","2009-08-26",6.18
"669","2009-08-27",6.24
"670","2009-08-28",6.25
"671","2009-08-31",6
"672","2009-09-01",5.85
"673","2009-09-02",5.94
"674","2009-09-03",5.92
"675","2009-09-04",6.1
"676","2009-09-08",6.16
"677","2009-09-09",6.52
"678","2009-09-10",6.4
"679","2009-09-11",6.4
"680","2009-09-14",6.51
"681","2009-09-15",6.62
"682","2009-09-16",6.88
"683","2009-09-17",6.91
"684","2009-09-18",6.85
"685","2009-09-21",6.98
"686","2009-09-22",7.28
"687","2009-09-23",7.39
"688","2009-09-24",7.49
"689","2009-09-25",7.41
"690","2009-09-28",7.35
"691","2009-09-29",7.28
"692","2009-09-30",7.6
"693","2009-10-01",7.85
"694","2009-10-02",7.93
"695","2009-10-05",8.32
"696","2009-10-06",8.46
"697","2009-10-07",8.35
"698","2009-10-08",7.94
"699","2009-10-09",7.93
"700","2009-10-12",8.05
"701","2009-10-13",7.81
"702","2009-10-14",7.5
"703","2009-10-15",7.67
"704","2009-10-16",7.8
"705","2009-10-19",7.87
"706","2009-10-20",7.84
"707","2009-10-21",7.78
"708","2009-10-22",7.76
"709","2009-10-23",7.73
"710","2009-10-26",7.38
"711","2009-10-27",6.8
"712","2009-10-28",6.15
"713","2009-10-29",6.06
"714","2009-10-30",6.08
"715","2009-11-02",6
"716","2009-11-03",6.02
"717","2009-11-04",6.74
"718","2009-11-05",6.95
"719","2009-11-06",6.85
"720","2009-11-09",6.98
"721","2009-11-10",6.82
"722","2009-11-11",6.86
"723","2009-11-12",6.97
"724","2009-11-13",6.96
"725","2009-11-16",6.91
"726","2009-11-17",6.91
"727","2009-11-18",6.94
"728","2009-11-19",7
"729","2009-11-20",6.95
"730","2009-11-23",6.99
"731","2009-11-24",7
"732","2009-11-25",7
"733","2009-11-27",6.9
"734","2009-11-30",6.93
"735","2009-12-01",7
"736","2009-12-02",6.85
"737","2009-12-03",6.95
"738","2009-12-04",6.97
"739","2009-12-07",6.94
"740","2009-12-08",6.92
"741","2009-12-09",6.75
"742","2009-12-10",6.75
"743","2009-12-11",6.81
"744","2009-12-14",6.64
"745","2009-12-15",6.74
"746","2009-12-16",6.86
"747","2009-12-17",6.71
"748","2009-12-18",6.72
"749","2009-12-21",6.91
"750","2009-12-22",6.97
"751","2009-12-23",6.98
"752","2009-12-24",7
"753","2009-12-28",7
"754","2009-12-29",7
"755","2009-12-30",7
"756","2009-12-31",7.19
"757","2010-01-04",7.33
"758","2010-01-05",7.1
"759","2010-01-06",7.03
"760","2010-01-07",7.01
"761","2010-01-08",6.87
"762","2010-01-11",6.7
"763","2010-01-12",6.88
"764","2010-01-13",6.87
"765","2010-01-14",6.89
"766","2010-01-15",6.85
"767","2010-01-19",6.98
"768","2010-01-20",6.86
"769","2010-01-21",6.68
"770","2010-01-22",6.82
"771","2010-01-25",6.56
"772","2010-01-26",6.64
"773","2010-01-27",6.64
"774","2010-01-28",6.74
"775","2010-01-29",6.7
"776","2010-02-01",6.74
"777","2010-02-02",6.73
"778","2010-02-03",6.66
"779","2010-02-04",6.54
"780","2010-02-05",6.57
"781","2010-02-08",6.82
"782","2010-02-09",6.67
"783","2010-02-10",6.58
"784","2010-02-11",6.54
"785","2010-02-12",6.74
"786","2010-02-16",6.72
"787","2010-02-17",6.76
"788","2010-02-18",6.79
"789","2010-02-19",6.84
"790","2010-02-22",6.9
"791","2010-02-23",6.89
"792","2010-02-24",6.9
"793","2010-02-25",6.9
"794","2010-02-26",6.9
"795","2010-03-01",6.93
"796","2010-03-02",7.09
"797","2010-03-03",7.18
"798","2010-03-04",7.15
"799","2010-03-05",7.25
"800","2010-03-08",7.3
"801","2010-03-09",7.41
"802","2010-03-10",7.5
"803","2010-03-11",7.46
"804","2010-03-12",7.49
"805","2010-03-15",7.5
"806","2010-03-16",7.6
"807","2010-03-17",7.84
"808","2010-03-18",7.97
"809","2010-03-19",8
"810","2010-03-22",7.99
"811","2010-03-23",8
"812","2010-03-24",8.03
"813","2010-03-25",7.98
"814","2010-03-26",7.85
"815","2010-03-29",7.93
"816","2010-03-30",7.6
"817","2010-03-31",7.55
"818","2010-04-01",7.58
"819","2010-04-05",7.5
"820","2010-04-06",7.23
"821","2010-04-07",7.15
"822","2010-04-08",7.22
"823","2010-04-09",7.23
"824","2010-04-12",7.39
"825","2010-04-13",7.52
"826","2010-04-14",7.6
"827","2010-04-15",7.65
"828","2010-04-16",7.65
"829","2010-04-19",7.65
"830","2010-04-20",7.67
"831","2010-04-21",7.64
"832","2010-04-22",7.71
"833","2010-04-23",7.62
"834","2010-04-26",7.67
"835","2010-04-27",7.65
"836","2010-04-28",7.68
"837","2010-04-29",7.7
"838","2010-04-30",7.68
"839","2010-05-03",7.67
"840","2010-05-04",7.69
"841","2010-05-05",7.68
"842","2010-05-06",7.28
"843","2010-05-07",7.25
"844","2010-05-10",7.51
"845","2010-05-11",7.6
"846","2010-05-12",7.65
"847","2010-05-13",7.69
"848","2010-05-14",7.69
"849","2010-05-17",7.65
"850","2010-05-18",7.62
"851","2010-05-19",7.45
"852","2010-05-20",7.18
"853","2010-05-21",7.32
"854","2010-05-24",7.35
"855","2010-05-25",7.29
"856","2010-05-26",7.32
"857","2010-05-27",7.49
"858","2010-05-28",7.49
"859","2010-06-01",7.51
"860","2010-06-02",7.6
"861","2010-06-03",7.75
"862","2010-06-04",7.77
"863","2010-06-07",7.67
"864","2010-06-08",7.71
"865","2010-06-09",7.7
"866","2010-06-10",7.61
"867","2010-06-11",7.59
"868","2010-06-14",7.71
"869","2010-06-15",7.71
"870","2010-06-16",7.6
"871","2010-06-17",6.84
"872","2010-06-18",6.99
"873","2010-06-21",7
"874","2010-06-22",7.09
"875","2010-06-23",6.99
"876","2010-06-24",6.67
"877","2010-06-25",6.74
"878","2010-06-28",6.51
"879","2010-06-29",6.7
"880","2010-06-30",6.62
"881","2010-07-01",6.26
"882","2010-07-02",5.68
"883","2010-07-06",6.25
"884","2010-07-07",6.16
"885","2010-07-08",6.37
"886","2010-07-09",6.32
"887","2010-07-12",6.5
"888","2010-07-13",6.43
"889","2010-07-14",6.52
"890","2010-07-15",6.5
"891","2010-07-16",6.5
"892","2010-07-19",6.5
"893","2010-07-20",6.45
"894","2010-07-21",6.39
"895","2010-07-22",6.34
"896","2010-07-23",6.26
"897","2010-07-26",6.34
"898","2010-07-27",6.26
"899","2010-07-28",6.38
"900","2010-07-29",6.31
"901","2010-07-30",6.39
"902","2010-08-02",6.39
"903","2010-08-03",6.37
"904","2010-08-04",6.21
"905","2010-08-05",6.25
"906","2010-08-06",6.26
"907","2010-08-09",6.28
"908","2010-08-10",6.39
"909","2010-08-11",6.3
"910","2010-08-12",6.2
"911","2010-08-13",6.19
"912","2010-08-16",6.25
"913","2010-08-17",6.32
"914","2010-08-18",6.26
"915","2010-08-19",6.18
"916","2010-08-20",6.2
"917","2010-08-23",6.22
"918","2010-08-24",6.31
"919","2010-08-25",6.46
"920","2010-08-26",6.4
"921","2010-08-27",6.39
"922","2010-08-30",6.29
"923","2010-08-31",6.28
"924","2010-09-01",6.34
"925","2010-09-02",6.4
"926","2010-09-03",6.43
"927","2010-09-07",6.35
"928","2010-09-08",6.42
"929","2010-09-09",6.39
"930","2010-09-10",6.36
"931","2010-09-13",6.38
"932","2010-09-14",6.36
"933","2010-09-15",6.31
"934","2010-09-16",6.34
"935","2010-09-17",6.33
"936","2010-09-20",6.3
"937","2010-09-21",6.21
"938","2010-09-22",6.35
"939","2010-09-23",6.35
"940","2010-09-24",6.31
"941","2010-09-27",6.25
"942","2010-09-28",6.28
"943","2010-09-29",6.26
"944","2010-09-30",6.26
"945","2010-10-01",6.23
"946","2010-10-04",6.24
"947","2010-10-05",6.25
"948","2010-10-06",6.3
"949","2010-10-07",6.4
"950","2010-10-08",6.54
"951","2010-10-11",6.42
"952","2010-10-12",6.38
"953","2010-10-13",6.35
"954","2010-10-14",6.3
"955","2010-10-15",6.31
"956","2010-10-18",6.33
"957","2010-10-19",6.3
"958","2010-10-20",6.32
"959","2010-10-21",6.4
"960","2010-10-22",6.4
"961","2010-10-25",6.33
"962","2010-10-26",6.38
"963","2010-10-27",6.33
"964","2010-10-28",6.36
"965","2010-10-29",6.36
"966","2010-11-01",6.31
"967","2010-11-02",6.31
"968","2010-11-03",6.3
"969","2010-11-04",6.28
"970","2010-11-05",6.3
"971","2010-11-08",6.38
"972","2010-11-09",6.39
"973","2010-11-10",6.35
"974","2010-11-11",6.34
"975","2010-11-12",6.34
"976","2010-11-15",6.31
"977","2010-11-16",6.35
"978","2010-11-17",6.36
"979","2010-11-18",6.37
"980","2010-11-19",6.38
"981","2010-11-22",6.36
"982","2010-11-23",6.37
"983","2010-11-24",6.38
"984","2010-11-26",6.36
"985","2010-11-29",6.36
"986","2010-11-30",6.4
"987","2010-12-01",6.37
"988","2010-12-02",6.44
"989","2010-12-03",6.43
"990","2010-12-06",6.48
"991","2010-12-07",6.47
"992","2010-12-08",6.44
"993","2010-12-09",6.49
"994","2010-12-10",6.55
"995","2010-12-13",6.57
"996","2010-12-14",6.63
"997","2010-12-15",6.61
"998","2010-12-16",6.72
"999","2010-12-17",6.73
"1000","2010-12-20",6.73
"1001","2010-12-21",6.72
"1002","2010-12-22",6.75
"1003","2010-12-23",6.73
"1004","2010-12-27",6.75
"1005","2010-12-28",6.73
"1006","2010-12-29",6.75
"1007","2010-12-30",6.74
