"","date","SKYW"
"276","2008-02-06",25.799999
"277","2008-02-07",25.610001
"278","2008-02-08",25.35
"279","2008-02-11",24.629999
"280","2008-02-12",23.940001
"281","2008-02-13",24.219999
"282","2008-02-14",23.74
"283","2008-02-15",24.360001
"284","2008-02-19",23.58
"285","2008-02-20",23.6
"286","2008-02-21",23.389999
"287","2008-02-22",23.15
"288","2008-02-25",23.74
"289","2008-02-26",23.67
"290","2008-02-27",23.41
"291","2008-02-28",22.59
"292","2008-02-29",22.120001
"293","2008-03-03",21.58
"294","2008-03-04",21.940001
"295","2008-03-05",22.639999
"296","2008-03-06",21.639999
"297","2008-03-07",21.82
"298","2008-03-10",21.389999
"299","2008-03-11",22.4
"300","2008-03-12",20.48
"301","2008-03-13",21.209999
"302","2008-03-14",20.690001
"303","2008-03-17",20.43
"304","2008-03-18",21.379999
"305","2008-03-19",20.610001
"306","2008-03-20",20.91
"307","2008-03-24",21.450001
"308","2008-03-25",21.290001
"309","2008-03-26",20.99
"310","2008-03-27",21
"311","2008-03-28",21.120001
"312","2008-03-31",21.120001
"313","2008-04-01",21.77
"314","2008-04-02",21.129999
"315","2008-04-03",20.940001
"316","2008-04-04",20.92
"317","2008-04-07",20.799999
"318","2008-04-08",20.6
"319","2008-04-09",19.82
"320","2008-04-10",19.709999
"321","2008-04-11",19.040001
"322","2008-04-14",19.4
"323","2008-04-15",18.719999
"324","2008-04-16",19.1
"325","2008-04-17",18.879999
"326","2008-04-18",19.360001
"327","2008-04-21",18.68
"328","2008-04-22",17.18
"329","2008-04-23",16.639999
"330","2008-04-24",17.16
"331","2008-04-25",17.25
"332","2008-04-28",17.969999
"333","2008-04-29",18.75
"334","2008-04-30",19.030001
"335","2008-05-01",19.639999
"336","2008-05-02",19.5
"337","2008-05-05",19.24
"338","2008-05-06",18.84
"339","2008-05-07",18.370001
"340","2008-05-08",17.74
"341","2008-05-09",17.9
"342","2008-05-12",18.25
"343","2008-05-13",18.219999
"344","2008-05-14",18.4
"345","2008-05-15",18.360001
"346","2008-05-16",17.49
"347","2008-05-19",16.959999
"348","2008-05-20",16.91
"349","2008-05-21",15.64
"350","2008-05-22",15.48
"351","2008-05-23",14.87
"352","2008-05-27",15.5
"353","2008-05-28",15
"354","2008-05-29",15.55
"355","2008-05-30",15.46
"356","2008-06-02",15.43
"357","2008-06-03",15.35
"358","2008-06-04",15.97
"359","2008-06-05",16.950001
"360","2008-06-06",15.87
"361","2008-06-09",15.64
"362","2008-06-10",15.24
"363","2008-06-11",15.06
"364","2008-06-12",14.49
"365","2008-06-13",14.32
"366","2008-06-16",14.31
"367","2008-06-17",14.15
"368","2008-06-18",13.82
"369","2008-06-19",15.29
"370","2008-06-20",13.88
"371","2008-06-23",13.18
"372","2008-06-24",13.1
"373","2008-06-25",13.61
"374","2008-06-26",12.84
"375","2008-06-27",13.21
"376","2008-06-30",12.65
"377","2008-07-01",12.42
"378","2008-07-02",11.84
"379","2008-07-03",11.78
"380","2008-07-07",11.92
"381","2008-07-08",13.01
"382","2008-07-09",12.23
"383","2008-07-10",12.28
"384","2008-07-11",12.1
"385","2008-07-14",11.63
"386","2008-07-15",11.45
"387","2008-07-16",12.8
"388","2008-07-17",13.74
"389","2008-07-18",13.46
"390","2008-07-21",13.97
"391","2008-07-22",15.83
"392","2008-07-23",16.129999
"393","2008-07-24",14.63
"394","2008-07-25",15.09
"395","2008-07-28",14.58
"396","2008-07-29",15.74
"397","2008-07-30",14.7
"398","2008-07-31",15.22
"399","2008-08-01",15.67
"400","2008-08-04",15.65
"401","2008-08-05",16.540001
"402","2008-08-06",16.709999
"403","2008-08-07",16.58
"404","2008-08-08",17.42
"405","2008-08-11",18.629999
"406","2008-08-12",18.200001
"407","2008-08-13",17.48
"408","2008-08-14",17.52
"409","2008-08-15",17.889999
"410","2008-08-18",17.17
"411","2008-08-19",16.4
"412","2008-08-20",15.95
"413","2008-08-21",16
"414","2008-08-22",17.120001
"415","2008-08-25",16.66
"416","2008-08-26",16.48
"417","2008-08-27",16.709999
"418","2008-08-28",17.459999
"419","2008-08-29",17.09
"420","2008-09-02",17.559999
"421","2008-09-03",18
"422","2008-09-04",17.459999
"423","2008-09-05",17.870001
"424","2008-09-08",18.27
"425","2008-09-09",18.33
"426","2008-09-10",18.23
"427","2008-09-11",19
"428","2008-09-12",19.02
"429","2008-09-15",18.52
"430","2008-09-16",20.639999
"431","2008-09-17",19.68
"432","2008-09-18",19.1
"433","2008-09-19",18.57
"434","2008-09-22",17.299999
"435","2008-09-23",17.190001
"436","2008-09-24",16.700001
"437","2008-09-25",16.809999
"438","2008-09-26",16.969999
"439","2008-09-29",16.139999
"440","2008-09-30",15.98
"441","2008-10-01",16.58
"442","2008-10-02",15.97
"443","2008-10-03",14.77
"444","2008-10-06",14.4
"445","2008-10-07",12.77
"446","2008-10-08",12.32
"447","2008-10-09",11.79
"448","2008-10-10",13.75
"449","2008-10-13",14.27
"450","2008-10-14",13.32
"451","2008-10-15",12.48
"452","2008-10-16",14.34
"453","2008-10-17",13.41
"454","2008-10-20",13.46
"455","2008-10-21",13.88
"456","2008-10-22",13.13
"457","2008-10-23",12.84
"458","2008-10-24",12.14
"459","2008-10-27",11.52
"460","2008-10-28",12.42
"461","2008-10-29",12.57
"462","2008-10-30",13.75
"463","2008-10-31",15.41
"464","2008-11-03",16.33
"465","2008-11-04",15.71
"466","2008-11-05",14.42
"467","2008-11-06",13.49
"468","2008-11-07",13.85
"469","2008-11-10",13.37
"470","2008-11-11",13.65
"471","2008-11-12",12.47
"472","2008-11-13",13.2
"473","2008-11-14",12.87
"474","2008-11-17",12.93
"475","2008-11-18",13.52
"476","2008-11-19",12.51
"477","2008-11-20",11.74
"478","2008-11-21",11.98
"479","2008-11-24",13.29
"480","2008-11-25",14.04
"481","2008-11-26",14.88
"482","2008-11-28",15.2
"483","2008-12-01",13.94
"484","2008-12-02",15
"485","2008-12-03",15.3
"486","2008-12-04",14.42
"487","2008-12-05",15.21
"488","2008-12-08",16.1
"489","2008-12-09",15.86
"490","2008-12-10",16.139999
"491","2008-12-11",15.32
"492","2008-12-12",15.95
"493","2008-12-15",15.39
"494","2008-12-16",16.389999
"495","2008-12-17",16.879999
"496","2008-12-18",16.67
"497","2008-12-19",17.040001
"498","2008-12-22",17.16
"499","2008-12-23",17.16
"500","2008-12-24",17.58
"501","2008-12-26",17.559999
"502","2008-12-29",17.65
"503","2008-12-30",18.57
"504","2008-12-31",18.6
"505","2009-01-02",19.049999
"506","2009-01-05",18.629999
"507","2009-01-06",18.58
"508","2009-01-07",18.58
"509","2009-01-08",18.58
"510","2009-01-09",17.65
"511","2009-01-12",17.65
"512","2009-01-13",17.51
"513","2009-01-14",17.290001
"514","2009-01-15",17.4
"515","2009-01-16",18.219999
"516","2009-01-20",16.82
"517","2009-01-21",16.360001
"518","2009-01-22",16.4
"519","2009-01-23",16.15
"520","2009-01-26",16.040001
"521","2009-01-27",15.74
"522","2009-01-28",16.98
"523","2009-01-29",16.49
"524","2009-01-30",15.65
"525","2009-02-02",15.28
"526","2009-02-03",15.55
"527","2009-02-04",15.24
"528","2009-02-05",15.54
"529","2009-02-06",16.43
"530","2009-02-09",16.5
"531","2009-02-10",15.51
"532","2009-02-11",14.26
"533","2009-02-12",13.03
"534","2009-02-13",12.51
"535","2009-02-17",11.84
"536","2009-02-18",11.19
"537","2009-02-19",10.94
"538","2009-02-20",10.33
"539","2009-02-23",10.64
"540","2009-02-24",11.29
"541","2009-02-25",10.88
"542","2009-02-26",10.72
"543","2009-02-27",10.24
"544","2009-03-02",9.62
"545","2009-03-03",8.5
"546","2009-03-04",9.19
"547","2009-03-05",8.19
"548","2009-03-06",8.91
"549","2009-03-09",8.6
"550","2009-03-10",10.01
"551","2009-03-11",10.2
"552","2009-03-12",11.33
"553","2009-03-13",12.02
"554","2009-03-16",11.49
"555","2009-03-17",12.33
"556","2009-03-18",12.83
"557","2009-03-19",12.3
"558","2009-03-20",11.92
"559","2009-03-23",12.52
"560","2009-03-24",12.15
"561","2009-03-25",12.52
"562","2009-03-26",13.51
"563","2009-03-27",13.25
"564","2009-03-30",12.38
"565","2009-03-31",12.44
"566","2009-04-01",12.72
"567","2009-04-02",14
"568","2009-04-03",14.12
"569","2009-04-06",14.24
"570","2009-04-07",13.64
"571","2009-04-08",14.22
"572","2009-04-09",15.36
"573","2009-04-13",15.47
"574","2009-04-14",14.78
"575","2009-04-15",12.69
"576","2009-04-16",13.16
"577","2009-04-17",13.29
"578","2009-04-20",12.4
"579","2009-04-21",13.64
"580","2009-04-22",13.85
"581","2009-04-23",13.84
"582","2009-04-24",13.54
"583","2009-04-27",12.51
"584","2009-04-28",12.07
"585","2009-04-29",12.26
"586","2009-04-30",12.04
"587","2009-05-01",12.37
"588","2009-05-04",12.9
"589","2009-05-05",12.86
"590","2009-05-06",12.8
"591","2009-05-07",11.95
"592","2009-05-08",12.68
"593","2009-05-11",12.49
"594","2009-05-12",11.68
"595","2009-05-13",10.73
"596","2009-05-14",11.11
"597","2009-05-15",10.98
"598","2009-05-18",11.15
"599","2009-05-19",11
"600","2009-05-20",10.86
"601","2009-05-21",10.66
"602","2009-05-22",10.58
"603","2009-05-26",10.91
"604","2009-05-27",10.28
"605","2009-05-28",10.19
"606","2009-05-29",10.23
"607","2009-06-01",10.79
"608","2009-06-02",11.05
"609","2009-06-03",10.94
"610","2009-06-04",10.77
"611","2009-06-05",10.73
"612","2009-06-08",10.35
"613","2009-06-09",10.33
"614","2009-06-10",10.04
"615","2009-06-11",10.02
"616","2009-06-12",10
"617","2009-06-15",9.72
"618","2009-06-16",9.76
"619","2009-06-17",9.99
"620","2009-06-18",10.2
"621","2009-06-19",10.25
"622","2009-06-22",9.69
"623","2009-06-23",9.66
"624","2009-06-24",9.77
"625","2009-06-25",10.17
"626","2009-06-26",10.21
"627","2009-06-29",10.62
"628","2009-06-30",10.2
"629","2009-07-01",10.57
"630","2009-07-02",10.28
"631","2009-07-06",10.71
"632","2009-07-07",10.45
"633","2009-07-08",10.44
"634","2009-07-09",10.46
"635","2009-07-10",10.63
"636","2009-07-13",10.88
"637","2009-07-14",11.01
"638","2009-07-15",11.58
"639","2009-07-16",11.63
"640","2009-07-17",11.34
"641","2009-07-20",11.65
"642","2009-07-21",11.25
"643","2009-07-22",11.33
"644","2009-07-23",11.53
"645","2009-07-24",11.89
"646","2009-07-27",11.94
"647","2009-07-28",12.25
"648","2009-07-29",12.35
"649","2009-07-30",12.62
"650","2009-07-31",12.68
"651","2009-08-03",12.68
"652","2009-08-04",13.04
"653","2009-08-05",13.34
"654","2009-08-06",13.49
"655","2009-08-07",13.74
"656","2009-08-10",13.75
"657","2009-08-11",13.82
"658","2009-08-12",14.25
"659","2009-08-13",14.61
"660","2009-08-14",14.54
"661","2009-08-17",14.65
"662","2009-08-18",14.82
"663","2009-08-19",14.57
"664","2009-08-20",14.75
"665","2009-08-21",15.26
"666","2009-08-24",15.12
"667","2009-08-25",15.6
"668","2009-08-26",15.65
"669","2009-08-27",15.6
"670","2009-08-28",15.66
"671","2009-08-31",15.45
"672","2009-09-01",14.92
"673","2009-09-02",14.98
"674","2009-09-03",15.21
"675","2009-09-04",15.8
"676","2009-09-08",15.89
"677","2009-09-09",16.33
"678","2009-09-10",16.889999
"679","2009-09-11",16.82
"680","2009-09-14",16.969999
"681","2009-09-15",17.58
"682","2009-09-16",17.83
"683","2009-09-17",18.040001
"684","2009-09-18",17.950001
"685","2009-09-21",18.040001
"686","2009-09-22",17.99
"687","2009-09-23",17.43
"688","2009-09-24",17.049999
"689","2009-09-25",17.440001
"690","2009-09-28",17.15
"691","2009-09-29",17.030001
"692","2009-09-30",16.58
"693","2009-10-01",15.98
"694","2009-10-02",16.15
"695","2009-10-05",16.389999
"696","2009-10-06",17.16
"697","2009-10-07",16.51
"698","2009-10-08",17.16
"699","2009-10-09",16.92
"700","2009-10-12",16.66
"701","2009-10-13",16.68
"702","2009-10-14",17.08
"703","2009-10-15",16.799999
"704","2009-10-16",16.51
"705","2009-10-19",16.870001
"706","2009-10-20",16.74
"707","2009-10-21",15.78
"708","2009-10-22",15.36
"709","2009-10-23",15.03
"710","2009-10-26",14.74
"711","2009-10-27",14.82
"712","2009-10-28",14.33
"713","2009-10-29",14.42
"714","2009-10-30",13.97
"715","2009-11-02",13.99
"716","2009-11-03",14.31
"717","2009-11-04",14.01
"718","2009-11-05",14.69
"719","2009-11-06",15.12
"720","2009-11-09",15.4
"721","2009-11-10",15.4
"722","2009-11-11",15.63
"723","2009-11-12",15.19
"724","2009-11-13",15.35
"725","2009-11-16",15.75
"726","2009-11-17",15.72
"727","2009-11-18",15.42
"728","2009-11-19",14.89
"729","2009-11-20",15.03
"730","2009-11-23",15.08
"731","2009-11-24",14.8
"732","2009-11-25",14.82
"733","2009-11-27",14.55
"734","2009-11-30",14.71
"735","2009-12-01",15.11
"736","2009-12-02",16
"737","2009-12-03",16.459999
"738","2009-12-04",17.360001
"739","2009-12-07",16.83
"740","2009-12-08",16.860001
"741","2009-12-09",16.48
"742","2009-12-10",16.35
"743","2009-12-11",16.92
"744","2009-12-14",17.459999
"745","2009-12-15",16.860001
"746","2009-12-16",17.219999
"747","2009-12-17",17.34
"748","2009-12-18",17.799999
"749","2009-12-21",17.41
"750","2009-12-22",17.68
"751","2009-12-23",17.99
"752","2009-12-24",18.02
"753","2009-12-28",17.57
"754","2009-12-29",17.280001
"755","2009-12-30",17.16
"756","2009-12-31",16.92
"757","2010-01-04",16.9
"758","2010-01-05",17.280001
"759","2010-01-06",16.709999
"760","2010-01-07",17.01
"761","2010-01-08",16.5
"762","2010-01-11",16.360001
"763","2010-01-12",15.58
"764","2010-01-13",16.120001
"765","2010-01-14",16.34
"766","2010-01-15",15.9
"767","2010-01-19",16.15
"768","2010-01-20",15.59
"769","2010-01-21",15.7
"770","2010-01-22",15.59
"771","2010-01-25",15.47
"772","2010-01-26",15.16
"773","2010-01-27",15.42
"774","2010-01-28",14.84
"775","2010-01-29",14.63
"776","2010-02-01",14.98
"777","2010-02-02",15.22
"778","2010-02-03",14.49
"779","2010-02-04",13.98
"780","2010-02-05",14.09
"781","2010-02-08",13.86
"782","2010-02-09",14.25
"783","2010-02-10",14.4
"784","2010-02-11",14.32
"785","2010-02-12",14
"786","2010-02-16",14.3
"787","2010-02-17",14.52
"788","2010-02-18",14.8
"789","2010-02-19",14.95
"790","2010-02-22",14.87
"791","2010-02-23",14.84
"792","2010-02-24",14.91
"793","2010-02-25",14.56
"794","2010-02-26",14.76
"795","2010-03-01",15.29
"796","2010-03-02",14.94
"797","2010-03-03",14.89
"798","2010-03-04",14.79
"799","2010-03-05",15.16
"800","2010-03-08",14.75
"801","2010-03-09",14.85
"802","2010-03-10",15
"803","2010-03-11",14.93
"804","2010-03-12",14.75
"805","2010-03-15",14.63
"806","2010-03-16",14.6
"807","2010-03-17",14.53
"808","2010-03-18",14.59
"809","2010-03-19",14.69
"810","2010-03-22",14.97
"811","2010-03-23",14.81
"812","2010-03-24",14.64
"813","2010-03-25",14.54
"814","2010-03-26",14.68
"815","2010-03-29",14.45
"816","2010-03-30",14.44
"817","2010-03-31",14.28
"818","2010-04-01",14.24
"819","2010-04-05",14.26
"820","2010-04-06",14.33
"821","2010-04-07",14.28
"822","2010-04-08",14.25
"823","2010-04-09",14.29
"824","2010-04-12",14.35
"825","2010-04-13",14.35
"826","2010-04-14",14.5
"827","2010-04-15",14.83
"828","2010-04-16",14.49
"829","2010-04-19",14.44
"830","2010-04-20",14.35
"831","2010-04-21",14.36
"832","2010-04-22",14.25
"833","2010-04-23",14.58
"834","2010-04-26",14.66
"835","2010-04-27",14.28
"836","2010-04-28",14.52
"837","2010-04-29",15.49
"838","2010-04-30",14.98
"839","2010-05-03",15.17
"840","2010-05-04",14.72
"841","2010-05-05",14.34
"842","2010-05-06",13.53
"843","2010-05-07",13.13
"844","2010-05-10",14.13
"845","2010-05-11",14.36
"846","2010-05-12",14.76
"847","2010-05-13",14.47
"848","2010-05-14",14.43
"849","2010-05-17",14.67
"850","2010-05-18",14.61
"851","2010-05-19",14.68
"852","2010-05-20",14.46
"853","2010-05-21",14.89
"854","2010-05-24",14.78
"855","2010-05-25",14.88
"856","2010-05-26",14.74
"857","2010-05-27",15.03
"858","2010-05-28",14.67
"859","2010-06-01",13.68
"860","2010-06-02",13.85
"861","2010-06-03",13.51
"862","2010-06-04",13.04
"863","2010-06-07",12.97
"864","2010-06-08",12.95
"865","2010-06-09",12.99
"866","2010-06-10",13.19
"867","2010-06-11",13.35
"868","2010-06-14",13.46
"869","2010-06-15",13.74
"870","2010-06-16",13.49
"871","2010-06-17",13.56
"872","2010-06-18",13.51
"873","2010-06-21",13.5
"874","2010-06-22",13.51
"875","2010-06-23",13.49
"876","2010-06-24",13.14
"877","2010-06-25",12.74
"878","2010-06-28",12.74
"879","2010-06-29",12.17
"880","2010-06-30",12.22
"881","2010-07-01",12.01
"882","2010-07-02",11.82
"883","2010-07-06",11.48
"884","2010-07-07",11.91
"885","2010-07-08",11.91
"886","2010-07-09",12.14
"887","2010-07-12",12.09
"888","2010-07-13",12.32
"889","2010-07-14",12.3
"890","2010-07-15",12.27
"891","2010-07-16",11.94
"892","2010-07-19",12.01
"893","2010-07-20",12.13
"894","2010-07-21",12
"895","2010-07-22",12.51
"896","2010-07-23",12.52
"897","2010-07-26",12.67
"898","2010-07-27",12.83
"899","2010-07-28",12.49
"900","2010-07-29",12.52
"901","2010-07-30",12.45
"902","2010-08-02",12.76
"903","2010-08-03",12.41
"904","2010-08-04",12.52
"905","2010-08-05",12.4
"906","2010-08-06",12.34
"907","2010-08-09",13.01
"908","2010-08-10",13.47
"909","2010-08-11",13.16
"910","2010-08-12",13.17
"911","2010-08-13",13.06
"912","2010-08-16",13.01
"913","2010-08-17",13.26
"914","2010-08-18",13.39
"915","2010-08-19",12.76
"916","2010-08-20",12.52
"917","2010-08-23",12.23
"918","2010-08-24",12.15
"919","2010-08-25",12.3
"920","2010-08-26",12.06
"921","2010-08-27",12.35
"922","2010-08-30",12.1
"923","2010-08-31",12.74
"924","2010-09-01",13.41
"925","2010-09-02",13.15
"926","2010-09-03",13.47
"927","2010-09-07",13.02
"928","2010-09-08",13
"929","2010-09-09",12.94
"930","2010-09-10",12.97
"931","2010-09-13",13.32
"932","2010-09-14",13.38
"933","2010-09-15",13.61
"934","2010-09-16",13.54
"935","2010-09-17",13.6
"936","2010-09-20",14.05
"937","2010-09-21",13.9
"938","2010-09-22",13.78
"939","2010-09-23",13.53
"940","2010-09-24",13.95
"941","2010-09-27",13.74
"942","2010-09-28",14.02
"943","2010-09-29",13.92
"944","2010-09-30",13.96
"945","2010-10-01",14.05
"946","2010-10-04",13.73
"947","2010-10-05",14.18
"948","2010-10-06",14.25
"949","2010-10-07",14.04
"950","2010-10-08",14.24
"951","2010-10-11",14.02
"952","2010-10-12",13.99
"953","2010-10-13",14.43
"954","2010-10-14",14.82
"955","2010-10-15",14.58
"956","2010-10-18",14.87
"957","2010-10-19",14.48
"958","2010-10-20",15.01
"959","2010-10-21",14.89
"960","2010-10-22",14.83
"961","2010-10-25",15.19
"962","2010-10-26",15.06
"963","2010-10-27",14.98
"964","2010-10-28",15.11
"965","2010-10-29",15.16
"966","2010-11-01",15.17
"967","2010-11-02",15.51
"968","2010-11-03",15.4
"969","2010-11-04",15.67
"970","2010-11-05",15.88
"971","2010-11-08",16.049999
"972","2010-11-09",15.89
"973","2010-11-10",16.049999
"974","2010-11-11",15.99
"975","2010-11-12",15.72
"976","2010-11-15",15.86
"977","2010-11-16",15.5
"978","2010-11-17",15.65
"979","2010-11-18",15.84
"980","2010-11-19",16.01
"981","2010-11-22",16.07
"982","2010-11-23",15.73
"983","2010-11-24",16.190001
"984","2010-11-26",16.17
"985","2010-11-29",16.200001
