"","date","SAFE"
"167","2018-02-20",16.139999
"168","2018-02-21",16.309999
"169","2018-02-22",16.41
"170","2018-02-23",16.6
"171","2018-02-26",17.33
"172","2018-02-27",17.629999
"173","2018-02-28",17.42
"174","2018-03-01",17.08
"175","2018-03-02",16.959999
"176","2018-03-05",16.83
"177","2018-03-06",16.790001
"178","2018-03-07",16.85
"179","2018-03-08",17.07
"180","2018-03-09",17.08
"181","2018-03-12",17.01
"182","2018-03-13",17.01
"183","2018-03-14",17.309999
"184","2018-03-15",17.219999
"185","2018-03-16",17.09
"186","2018-03-19",16.690001
"187","2018-03-20",16.700001
"188","2018-03-21",16.68
"189","2018-03-22",16.809999
"190","2018-03-23",16.129999
"191","2018-03-26",16.469999
"192","2018-03-27",16.07
"193","2018-03-28",15.88
"194","2018-03-29",15.99
"195","2018-04-02",15.63
"196","2018-04-03",16.16
"197","2018-04-04",16.469999
"198","2018-04-05",16.51
"199","2018-04-06",16.540001
"200","2018-04-09",16.75
"201","2018-04-10",16.860001
"202","2018-04-11",17.1
"203","2018-04-12",17.01
"204","2018-04-13",17.18
"205","2018-04-16",17.389999
"206","2018-04-17",17.85
"207","2018-04-18",17.65
"208","2018-04-19",17.4
"209","2018-04-20",17.49
"210","2018-04-23",17.43
"211","2018-04-24",17.959999
"212","2018-04-25",17.42
"213","2018-04-26",18.120001
"214","2018-04-27",18.190001
"215","2018-04-30",17.950001
"216","2018-05-01",17.700001
"217","2018-05-02",17.950001
"218","2018-05-03",17.35
"219","2018-05-04",17.389999
"220","2018-05-07",17.860001
"221","2018-05-08",17.9
"222","2018-05-09",18
"223","2018-05-10",18
"224","2018-05-11",18
"225","2018-05-14",18.4
"226","2018-05-15",18.1
"227","2018-05-16",18.379999
"228","2018-05-17",18.379999
"229","2018-05-18",18.360001
"230","2018-05-21",18.4
"231","2018-05-22",18.389999
"232","2018-05-23",18.620001
"233","2018-05-24",18.940001
"234","2018-05-25",18.889999
"235","2018-05-29",19.07
"236","2018-05-30",19.25
"237","2018-05-31",19.18
"238","2018-06-01",18.690001
"239","2018-06-04",18.92
"240","2018-06-05",19.459999
"241","2018-06-06",19.370001
"242","2018-06-07",19.24
"243","2018-06-08",18.77
"244","2018-06-11",18.92
"245","2018-06-12",19.02
"246","2018-06-13",18.969999
"247","2018-06-14",19.07
"248","2018-06-15",18.77
"249","2018-06-18",18.93
"250","2018-06-19",19.040001
"251","2018-06-20",19.120001
"252","2018-06-21",19.190001
"253","2018-06-22",19.34
"254","2018-06-25",18.940001
"255","2018-06-26",19.120001
"256","2018-06-27",19.139999
"257","2018-06-28",19.129999
"258","2018-06-29",18.969999
"259","2018-07-02",19.15
"260","2018-07-03",19.1
"261","2018-07-05",19.84
"262","2018-07-06",19.809999
"263","2018-07-09",19.709999
"264","2018-07-10",19.610001
"265","2018-07-11",19.379999
"266","2018-07-12",19.370001
"267","2018-07-13",19.030001
"268","2018-07-16",18.85
"269","2018-07-17",18.719999
"270","2018-07-18",18.5
"271","2018-07-19",18.610001
"272","2018-07-20",18.469999
"273","2018-07-23",18.42
"274","2018-07-24",18.379999
"275","2018-07-25",18.32
"276","2018-07-26",18.24
"277","2018-07-27",17.68
"278","2018-07-30",17.9
"279","2018-07-31",17.799999
"280","2018-08-01",17.450001
"281","2018-08-02",17.290001
"282","2018-08-03",17.07
"283","2018-08-06",17.360001
"284","2018-08-07",17.42
"285","2018-08-08",17.309999
"286","2018-08-09",17.23
"287","2018-08-10",17.139999
"288","2018-08-13",17.27
"289","2018-08-14",17.17
"290","2018-08-15",16.860001
"291","2018-08-16",16.91
"292","2018-08-17",16.85
"293","2018-08-20",16.639999
"294","2018-08-21",16.629999
"295","2018-08-22",16.49
"296","2018-08-23",16.540001
"297","2018-08-24",16.209999
"298","2018-08-27",16.370001
"299","2018-08-28",16.67
"300","2018-08-29",16.48
"301","2018-08-30",16.48
"302","2018-08-31",16.5
"303","2018-09-04",16.34
"304","2018-09-05",16.43
"305","2018-09-06",16.299999
"306","2018-09-07",16.98
"307","2018-09-10",17.049999
"308","2018-09-11",16.790001
"309","2018-09-12",16.780001
"310","2018-09-13",17.059999
"311","2018-09-14",17.76
"312","2018-09-17",18.09
"313","2018-09-18",17.969999
"314","2018-09-19",17.959999
"315","2018-09-20",18.43
"316","2018-09-21",18.82
"317","2018-09-24",18.91
"318","2018-09-25",18.969999
"319","2018-09-26",18.66
"320","2018-09-27",18.530001
"321","2018-09-28",18.73
"322","2018-10-01",18.6
"323","2018-10-02",18.66
"324","2018-10-03",18.450001
"325","2018-10-04",18.110001
"326","2018-10-05",17.959999
"327","2018-10-08",17.959999
"328","2018-10-09",17.809999
"329","2018-10-10",17.73
"330","2018-10-11",17.1
"331","2018-10-12",17.02
"332","2018-10-15",16.709999
"333","2018-10-16",17.01
"334","2018-10-17",17.049999
"335","2018-10-18",16.67
"336","2018-10-19",16.57
"337","2018-10-22",16.9
"338","2018-10-23",17.02
"339","2018-10-24",16.950001
"340","2018-10-25",17.450001
"341","2018-10-26",17.5
"342","2018-10-29",17.17
"343","2018-10-30",17.51
"344","2018-10-31",17.98
"345","2018-11-01",18.07
"346","2018-11-02",17.879999
"347","2018-11-05",17.98
"348","2018-11-06",18.389999
"349","2018-11-07",18.48
"350","2018-11-08",18.709999
"351","2018-11-09",18.43
"352","2018-11-12",18.440001
"353","2018-11-13",18.959999
"354","2018-11-14",18.700001
"355","2018-11-15",18.809999
"356","2018-11-16",18.93
"357","2018-11-19",18.9
"358","2018-11-20",18.91
"359","2018-11-21",18.950001
"360","2018-11-23",19.129999
"361","2018-11-26",19.200001
"362","2018-11-27",19.32
"363","2018-11-28",19.6
"364","2018-11-29",19.75
"365","2018-11-30",19.74
"366","2018-12-03",19.139999
"367","2018-12-04",18.66
"368","2018-12-06",18.959999
"369","2018-12-07",19.01
"370","2018-12-10",19.219999
"371","2018-12-11",19.030001
"372","2018-12-12",19.110001
"373","2018-12-13",19.120001
"374","2018-12-14",19.23
"375","2018-12-17",19.09
"376","2018-12-18",19.16
"377","2018-12-19",19.5
"378","2018-12-20",19.190001
"379","2018-12-21",19.549999
"380","2018-12-24",19.040001
"381","2018-12-26",18.879999
"382","2018-12-27",18.9
"383","2018-12-28",19.17
"384","2018-12-31",18.809999
"385","2019-01-02",18.34
"386","2019-01-03",17.889999
"387","2019-01-04",17.809999
"388","2019-01-07",17.58
"389","2019-01-08",17.6
"390","2019-01-09",17.379999
"391","2019-01-10",17.35
"392","2019-01-11",17.32
"393","2019-01-14",17.040001
"394","2019-01-15",17.01
"395","2019-01-16",17.309999
"396","2019-01-17",17.23
"397","2019-01-18",17.360001
"398","2019-01-22",17.030001
"399","2019-01-23",17.01
"400","2019-01-24",16.77
"401","2019-01-25",16.6
"402","2019-01-28",16.59
"403","2019-01-29",16.73
"404","2019-01-30",17.77
"405","2019-01-31",17.639999
"406","2019-02-01",17.76
"407","2019-02-04",18.309999
"408","2019-02-05",18.26
"409","2019-02-06",18.299999
"410","2019-02-07",18.08
"411","2019-02-08",18.09
"412","2019-02-11",18.34
"413","2019-02-12",18.32
"414","2019-02-13",18.75
"415","2019-02-14",18.950001
"416","2019-02-15",19.040001
"417","2019-02-19",19.18
"418","2019-02-20",19.16
"419","2019-02-21",19.440001
"420","2019-02-22",19.82
"421","2019-02-25",19.57
"422","2019-02-26",19.200001
"423","2019-02-27",19.08
"424","2019-02-28",19.15
"425","2019-03-01",18.99
"426","2019-03-04",19.129999
"427","2019-03-05",19.27
"428","2019-03-06",19.25
"429","2019-03-07",19.32
"430","2019-03-08",19.25
"431","2019-03-11",19.27
"432","2019-03-12",19.450001
"433","2019-03-13",19.809999
"434","2019-03-14",19.93
"435","2019-03-15",20.639999
"436","2019-03-18",20.690001
"437","2019-03-19",20.690001
"438","2019-03-20",20.610001
"439","2019-03-21",20.9
"440","2019-03-22",20.16
"441","2019-03-25",20.290001
"442","2019-03-26",20.73
"443","2019-03-27",21.01
"444","2019-03-28",21.280001
"445","2019-03-29",21.809999
"446","2019-04-01",21.75
"447","2019-04-02",21.870001
"448","2019-04-03",22.219999
"449","2019-04-04",22.08
"450","2019-04-05",22.700001
"451","2019-04-08",22.299999
"452","2019-04-09",22.309999
"453","2019-04-10",22.67
"454","2019-04-11",22.82
"455","2019-04-12",23.139999
"456","2019-04-15",23.08
"457","2019-04-16",22.82
"458","2019-04-17",22.690001
"459","2019-04-18",23.17
"460","2019-04-22",23.299999
"461","2019-04-23",24.879999
"462","2019-04-24",24.549999
"463","2019-04-25",25.43
"464","2019-04-26",25.700001
"465","2019-04-29",25.639999
"466","2019-04-30",25.23
"467","2019-05-01",25.1
"468","2019-05-02",24.9
"469","2019-05-03",25.309999
"470","2019-05-06",26.620001
"471","2019-05-07",26.25
"472","2019-05-08",26.23
"473","2019-05-09",27.190001
"474","2019-05-10",27.379999
"475","2019-05-13",27.68
"476","2019-05-14",27.459999
"477","2019-05-15",27.48
"478","2019-05-16",27.99
"479","2019-05-17",28.32
"480","2019-05-20",28.200001
"481","2019-05-21",28.32
"482","2019-05-22",29.209999
"483","2019-05-23",29.02
"484","2019-05-24",29.17
"485","2019-05-28",29
"486","2019-05-29",28.440001
"487","2019-05-30",27.799999
"488","2019-05-31",27.290001
"489","2019-06-03",27.5
"490","2019-06-04",30.889999
"491","2019-06-05",29.940001
"492","2019-06-06",29.99
"493","2019-06-07",29.84
"494","2019-06-10",28.48
"495","2019-06-11",28.01
"496","2019-06-12",28.639999
"497","2019-06-13",28.879999
"498","2019-06-14",29.52
"499","2019-06-17",28.719999
"500","2019-06-18",28.1
"501","2019-06-19",29.18
"502","2019-06-20",28.65
"503","2019-06-21",28.610001
"504","2019-06-24",28.75
"505","2019-06-25",28.440001
"506","2019-06-26",28.33
"507","2019-06-27",29.059999
"508","2019-06-28",30.200001
"509","2019-07-01",30.290001
"510","2019-07-02",30.49
"511","2019-07-03",31.200001
"512","2019-07-05",30.99
"513","2019-07-08",31.469999
"514","2019-07-09",32.23
"515","2019-07-10",32.630001
"516","2019-07-11",32.220001
"517","2019-07-12",32.52
"518","2019-07-15",32.200001
"519","2019-07-16",32.119999
"520","2019-07-17",31.620001
"521","2019-07-18",31.74
"522","2019-07-19",32.98
"523","2019-07-22",32.880001
"524","2019-07-23",33.16
"525","2019-07-24",33.41
"526","2019-07-25",33
"527","2019-07-26",33.279999
"528","2019-07-29",33.549999
"529","2019-07-30",33.349998
"530","2019-07-31",32.869999
"531","2019-08-01",33.52
"532","2019-08-02",33.52
"533","2019-08-05",32.580002
"534","2019-08-06",32.82
"535","2019-08-07",29.370001
"536","2019-08-08",28.93
"537","2019-08-09",29.209999
"538","2019-08-12",29.360001
"539","2019-08-13",29.129999
"540","2019-08-14",28.5
"541","2019-08-15",28.530001
"542","2019-08-16",28.85
"543","2019-08-19",28.950001
"544","2019-08-20",28.93
"545","2019-08-21",28.82
"546","2019-08-22",28.700001
"547","2019-08-23",27.799999
"548","2019-08-26",28.620001
"549","2019-08-27",28.73
"550","2019-08-28",29
"551","2019-08-29",28.870001
"552","2019-08-30",29.299999
"553","2019-09-03",28.91
"554","2019-09-04",28.85
"555","2019-09-05",28.709999
"556","2019-09-06",27.67
"557","2019-09-09",27.219999
"558","2019-09-10",27.639999
"559","2019-09-11",28.77
"560","2019-09-12",28.889999
"561","2019-09-13",30.43
"562","2019-09-16",30.02
"563","2019-09-17",30.07
"564","2019-09-18",29.940001
"565","2019-09-19",29.85
"566","2019-09-20",29.58
"567","2019-09-23",30.02
"568","2019-09-24",29.959999
"569","2019-09-25",30
"570","2019-09-26",29.91
"571","2019-09-27",30.02
"572","2019-09-30",30.5
"573","2019-10-01",31.41
"574","2019-10-02",32.049999
"575","2019-10-03",33.200001
"576","2019-10-04",33.59
"577","2019-10-07",34.32
"578","2019-10-08",34.029999
"579","2019-10-09",34.25
"580","2019-10-10",34.290001
"581","2019-10-11",34.27
"582","2019-10-14",34.279999
"583","2019-10-15",34.389999
"584","2019-10-16",34.16
"585","2019-10-17",34.099998
"586","2019-10-18",33.98
"587","2019-10-21",34.400002
"588","2019-10-22",34.080002
"589","2019-10-23",34.110001
"590","2019-10-24",33.91
"591","2019-10-25",33.540001
"592","2019-10-28",33.709999
"593","2019-10-29",34.669998
"594","2019-10-30",34.709999
"595","2019-10-31",34.580002
"596","2019-11-01",34.279999
"597","2019-11-04",33.439999
"598","2019-11-05",32.849998
"599","2019-11-06",33.23
"600","2019-11-07",33.98
"601","2019-11-08",33.75
"602","2019-11-11",34.43
"603","2019-11-12",34.639999
"604","2019-11-13",35.419998
"605","2019-11-14",36.279999
"606","2019-11-15",35.43
"607","2019-11-18",35.93
"608","2019-11-19",34.599998
"609","2019-11-20",36.360001
"610","2019-11-21",37.419998
"611","2019-11-22",37.939999
"612","2019-11-25",38.41
"613","2019-11-26",41.07
"614","2019-11-27",40.959999
"615","2019-11-29",40.849998
"616","2019-12-02",39.66
"617","2019-12-03",42.130001
"618","2019-12-04",42.470001
"619","2019-12-05",42.73
"620","2019-12-06",41.869999
"621","2019-12-09",41.84
"622","2019-12-10",41.66
"623","2019-12-11",41.110001
"624","2019-12-12",39.849998
"625","2019-12-13",39.02
"626","2019-12-16",38.650002
"627","2019-12-17",38.560001
"628","2019-12-18",39.400002
"629","2019-12-19",39
"630","2019-12-20",39.75
"631","2019-12-23",39.169998
"632","2019-12-24",39.540001
"633","2019-12-26",39.52
"634","2019-12-27",39.810001
"635","2019-12-30",39.970001
"636","2019-12-31",40.299999
"637","2020-01-02",39.419998
"638","2020-01-03",40.34
"639","2020-01-06",40.400002
"640","2020-01-07",39.830002
"641","2020-01-08",40.25
"642","2020-01-09",40.689999
"643","2020-01-10",40.580002
"644","2020-01-13",41.279999
"645","2020-01-14",40.970001
"646","2020-01-15",41.349998
"647","2020-01-16",41.59
"648","2020-01-17",42.009998
"649","2020-01-21",43.950001
"650","2020-01-22",43.790001
"651","2020-01-23",45.119999
"652","2020-01-24",45.259998
"653","2020-01-27",45.41
"654","2020-01-28",47.07
"655","2020-01-29",46.720001
"656","2020-01-30",45.560001
"657","2020-01-31",44.959999
"658","2020-02-03",46.23
"659","2020-02-04",48.02
"660","2020-02-05",48.779999
"661","2020-02-06",49.619999
"662","2020-02-07",49.720001
"663","2020-02-10",51.110001
"664","2020-02-11",51.259998
"665","2020-02-12",51.57
"666","2020-02-13",52.630001
"667","2020-02-14",53
"668","2020-02-18",52.32
"669","2020-02-19",53
"670","2020-02-20",55.099998
"671","2020-02-21",56.68
"672","2020-02-24",55.91
"673","2020-02-25",56.900002
"674","2020-02-26",57.41
"675","2020-02-27",54.790001
"676","2020-02-28",54.619999
"677","2020-03-02",55.52
"678","2020-03-03",58.400002
"679","2020-03-04",63.919998
"680","2020-03-05",65.739998
"681","2020-03-06",64.239998
"682","2020-03-09",59.900002
"683","2020-03-10",61.16
"684","2020-03-11",56
"685","2020-03-12",46.459999
"686","2020-03-13",51.139999
"687","2020-03-16",41.549999
"688","2020-03-17",49.349998
"689","2020-03-18",46.91
"690","2020-03-19",47.34
"691","2020-03-20",52
"692","2020-03-23",52.66
"693","2020-03-24",56.57
"694","2020-03-25",57.110001
"695","2020-03-26",62.360001
"696","2020-03-27",61.23
"697","2020-03-30",63.450001
"698","2020-03-31",63.23
"699","2020-04-01",50.529999
"700","2020-04-02",47.369999
"701","2020-04-03",42.810001
"702","2020-04-06",49.009998
"703","2020-04-07",51.599998
"704","2020-04-08",52.75
"705","2020-04-09",58.439999
"706","2020-04-13",53.139999
"707","2020-04-14",58.310001
"708","2020-04-15",51.509998
"709","2020-04-16",54.529999
"710","2020-04-17",54.220001
"711","2020-04-20",51.16
"712","2020-04-21",50.919998
"713","2020-04-22",52.610001
"714","2020-04-23",49.84
"715","2020-04-24",48.59
"716","2020-04-27",50.330002
"717","2020-04-28",51.34
"718","2020-04-29",57.16
"719","2020-04-30",57.759998
"720","2020-05-01",52.389999
"721","2020-05-04",51.939999
"722","2020-05-05",52.77
"723","2020-05-06",50.91
"724","2020-05-07",51.5
"725","2020-05-08",51.470001
"726","2020-05-11",50.009998
"727","2020-05-12",48.009998
"728","2020-05-13",46.939999
"729","2020-05-14",46.84
"730","2020-05-15",48.349998
"731","2020-05-18",49.869999
"732","2020-05-19",48.060001
"733","2020-05-20",50.509998
"734","2020-05-21",50.200001
"735","2020-05-22",51.029999
"736","2020-05-26",53.790001
"737","2020-05-27",53.16
"738","2020-05-28",54.110001
"739","2020-05-29",54.790001
"740","2020-06-01",54.75
"741","2020-06-02",56.099998
"742","2020-06-03",60.849998
"743","2020-06-04",60.240002
"744","2020-06-05",61.259998
"745","2020-06-08",60.689999
"746","2020-06-09",62.529999
"747","2020-06-10",61.490002
"748","2020-06-11",59.18
"749","2020-06-12",61.25
"750","2020-06-15",64.089996
"751","2020-06-16",65.18
"752","2020-06-17",66.010002
"753","2020-06-18",66
"754","2020-06-19",64.580002
"755","2020-06-22",65.019997
"756","2020-06-23",62.43
"757","2020-06-24",60.389999
"758","2020-06-25",59.790001
"759","2020-06-26",54.939999
"760","2020-06-29",55.849998
"761","2020-06-30",57.490002
"762","2020-07-01",58.799999
"763","2020-07-02",56.970001
"764","2020-07-06",55.759998
"765","2020-07-07",53.650002
"766","2020-07-08",53.700001
"767","2020-07-09",52.459999
"768","2020-07-10",52.77
"769","2020-07-13",51.869999
"770","2020-07-14",53.119999
"771","2020-07-15",53.099998
"772","2020-07-16",52.470001
"773","2020-07-17",52.560001
"774","2020-07-20",52.75
"775","2020-07-21",52.59
"776","2020-07-22",53.779999
"777","2020-07-23",50.650002
"778","2020-07-24",48.700001
"779","2020-07-27",48.189999
"780","2020-07-28",48.59
"781","2020-07-29",50.450001
"782","2020-07-30",50.209999
"783","2020-07-31",50.43
"784","2020-08-03",48.93
"785","2020-08-04",50.169998
"786","2020-08-05",50.82
"787","2020-08-06",50.779999
"788","2020-08-07",51.07
"789","2020-08-10",51.849998
"790","2020-08-11",52.880001
"791","2020-08-12",52.84
"792","2020-08-13",53.34
"793","2020-08-14",53.689999
"794","2020-08-17",53.75
"795","2020-08-18",51.830002
"796","2020-08-19",50.32
"797","2020-08-20",51.57
"798","2020-08-21",51.450001
"799","2020-08-24",51.75
"800","2020-08-25",53.509998
"801","2020-08-26",53.439999
"802","2020-08-27",53.830002
"803","2020-08-28",55.18
"804","2020-08-31",55.470001
"805","2020-09-01",54.330002
"806","2020-09-02",54.650002
"807","2020-09-03",57.389999
"808","2020-09-04",58.43
"809","2020-09-08",56.32
"810","2020-09-09",59.389999
"811","2020-09-10",57.189999
"812","2020-09-11",58.310001
"813","2020-09-14",59.32
"814","2020-09-15",61.560001
"815","2020-09-16",63.290001
"816","2020-09-17",58.02
"817","2020-09-18",57.09
"818","2020-09-21",52.650002
"819","2020-09-22",53.77
"820","2020-09-23",53.200001
"821","2020-09-24",55.91
"822","2020-09-25",57.130001
"823","2020-09-28",62.080002
"824","2020-09-29",62.200001
"825","2020-09-30",62.099998
"826","2020-10-01",63.18
"827","2020-10-02",64.93
"828","2020-10-05",65.349998
"829","2020-10-06",65.599998
"830","2020-10-07",62.549999
"831","2020-10-08",64.120003
"832","2020-10-09",64.459999
"833","2020-10-12",65.699997
"834","2020-10-13",65.660004
"835","2020-10-14",64.959999
"836","2020-10-15",66.449997
"837","2020-10-16",65.540001
"838","2020-10-19",65.360001
"839","2020-10-20",65.760002
"840","2020-10-21",65.449997
"841","2020-10-22",65.989998
"842","2020-10-23",71
"843","2020-10-26",69.980003
"844","2020-10-27",69.349998
"845","2020-10-28",69.190002
"846","2020-10-29",70.089996
"847","2020-10-30",68.82
"848","2020-11-02",67.110001
"849","2020-11-03",68.75
"850","2020-11-04",71
"851","2020-11-05",68.709999
"852","2020-11-06",67.470001
"853","2020-11-09",64.089996
"854","2020-11-10",64.269997
"855","2020-11-11",69.809998
"856","2020-11-12",67.059998
"857","2020-11-13",66.5
"858","2020-11-16",68.25
"859","2020-11-17",68.839996
"860","2020-11-18",66.709999
"861","2020-11-19",67.559998
"862","2020-11-20",67.639999
"863","2020-11-23",69.139999
"864","2020-11-24",65.599998
"865","2020-11-25",66.599998
"866","2020-11-27",66.769997
