"","date","SITE"
"938","2020-02-03",98.639999
"939","2020-02-04",100.459999
"940","2020-02-05",101.629997
"941","2020-02-06",101.32
"942","2020-02-07",98.93
"943","2020-02-10",99.32
"944","2020-02-11",101.980003
"945","2020-02-12",103.739998
"946","2020-02-13",104.150002
"947","2020-02-14",105.709999
"948","2020-02-18",115.290001
"949","2020-02-19",114.169998
"950","2020-02-20",117.190002
"951","2020-02-21",112.269997
"952","2020-02-24",110.550003
"953","2020-02-25",104.029999
"954","2020-02-26",99.830002
"955","2020-02-27",99.910004
"956","2020-02-28",99.25
"957","2020-03-02",99.489998
"958","2020-03-03",103.18
"959","2020-03-04",108.239998
"960","2020-03-05",105.260002
"961","2020-03-06",99.480003
"962","2020-03-09",86.260002
"963","2020-03-10",90.800003
"964","2020-03-11",86.879997
"965","2020-03-12",77.25
"966","2020-03-13",75
"967","2020-03-16",57.360001
"968","2020-03-17",62.48
"969","2020-03-18",61.099998
"970","2020-03-19",65.980003
"971","2020-03-20",58.16
"972","2020-03-23",57.189999
"973","2020-03-24",65.970001
"974","2020-03-25",69.120003
"975","2020-03-26",74.089996
"976","2020-03-27",70.120003
"977","2020-03-30",73.800003
"978","2020-03-31",73.620003
"979","2020-04-01",68.339996
"980","2020-04-02",69.830002
"981","2020-04-03",61.459999
"982","2020-04-06",65.660004
"983","2020-04-07",65.849998
"984","2020-04-08",73.010002
"985","2020-04-09",76.919998
"986","2020-04-13",74.239998
"987","2020-04-14",77.32
"988","2020-04-15",73.830002
"989","2020-04-16",71.269997
"990","2020-04-17",76.410004
"991","2020-04-20",71.709999
"992","2020-04-21",68.349998
"993","2020-04-22",72.870003
"994","2020-04-23",73.610001
"995","2020-04-24",77.459999
"996","2020-04-27",83.080002
"997","2020-04-28",86.440002
"998","2020-04-29",96.739998
"999","2020-04-30",88.629997
"1000","2020-05-01",86.150002
"1001","2020-05-04",84.559998
"1002","2020-05-05",92.059998
"1003","2020-05-06",90.610001
"1004","2020-05-07",89.309998
"1005","2020-05-08",90
"1006","2020-05-11",91.010002
"1007","2020-05-12",88.269997
"1008","2020-05-13",85.5
"1009","2020-05-14",86.160004
"1010","2020-05-15",88.75
"1011","2020-05-18",96.150002
"1012","2020-05-19",93.360001
"1013","2020-05-20",92.550003
"1014","2020-05-21",94.989998
"1015","2020-05-22",97
"1016","2020-05-26",99.139999
"1017","2020-05-27",105.370003
"1018","2020-05-28",105.889999
"1019","2020-05-29",106.309998
"1020","2020-06-01",106.029999
"1021","2020-06-02",109.410004
"1022","2020-06-03",111.129997
"1023","2020-06-04",109.779999
"1024","2020-06-05",110
"1025","2020-06-08",114.059998
"1026","2020-06-09",112.339996
"1027","2020-06-10",113.800003
"1028","2020-06-11",104.68
"1029","2020-06-12",105.169998
"1030","2020-06-15",109.620003
"1031","2020-06-16",112.5
"1032","2020-06-17",111.709999
"1033","2020-06-18",109.980003
"1034","2020-06-19",109.709999
"1035","2020-06-22",112.540001
"1036","2020-06-23",112.93
"1037","2020-06-24",108.260002
"1038","2020-06-25",108
"1039","2020-06-26",104.18
"1040","2020-06-29",109.410004
"1041","2020-06-30",113.970001
"1042","2020-07-01",111.129997
"1043","2020-07-02",110.150002
"1044","2020-07-06",112.68
"1045","2020-07-07",110.580002
"1046","2020-07-08",107.730003
"1047","2020-07-09",106.599998
"1048","2020-07-10",108.110001
"1049","2020-07-13",108.220001
"1050","2020-07-14",112.339996
"1051","2020-07-15",116.190002
"1052","2020-07-16",116.620003
"1053","2020-07-17",118.300003
"1054","2020-07-20",121.089996
"1055","2020-07-21",118.790001
"1056","2020-07-22",119.5
"1057","2020-07-23",120.330002
"1058","2020-07-24",121.519997
"1059","2020-07-27",125.25
"1060","2020-07-28",120.349998
"1061","2020-07-29",126.779999
"1062","2020-07-30",122.93
"1063","2020-07-31",128.029999
"1064","2020-08-03",131.940002
"1065","2020-08-04",119.419998
"1066","2020-08-05",121.769997
"1067","2020-08-06",122.989998
"1068","2020-08-07",122.830002
"1069","2020-08-10",122.449997
"1070","2020-08-11",122.93
"1071","2020-08-12",126.360001
"1072","2020-08-13",126.290001
"1073","2020-08-14",126.239998
"1074","2020-08-17",128.050003
"1075","2020-08-18",128.130005
"1076","2020-08-19",124.889999
"1077","2020-08-20",122.330002
"1078","2020-08-21",123.769997
"1079","2020-08-24",123.419998
"1080","2020-08-25",122.580002
"1081","2020-08-26",124.349998
"1082","2020-08-27",125.169998
"1083","2020-08-28",126.339996
"1084","2020-08-31",125.050003
"1085","2020-09-01",130.130005
"1086","2020-09-02",129.050003
"1087","2020-09-03",122.089996
"1088","2020-09-04",118.800003
"1089","2020-09-08",115.050003
"1090","2020-09-09",118.18
"1091","2020-09-10",113.849998
"1092","2020-09-11",112.379997
"1093","2020-09-14",113.970001
"1094","2020-09-15",118.730003
"1095","2020-09-16",117.779999
"1096","2020-09-17",115.239998
"1097","2020-09-18",114.349998
"1098","2020-09-21",112.32
"1099","2020-09-22",119.150002
"1100","2020-09-23",114.269997
"1101","2020-09-24",116.510002
"1102","2020-09-25",118.309998
"1103","2020-09-28",120.459999
"1104","2020-09-29",121.43
"1105","2020-09-30",121.949997
"1106","2020-10-01",124.75
"1107","2020-10-02",126.32
"1108","2020-10-05",129.080002
"1109","2020-10-06",126.809998
"1110","2020-10-07",127.830002
"1111","2020-10-08",129.720001
"1112","2020-10-09",130.830002
"1113","2020-10-12",135.979996
"1114","2020-10-13",136.039993
"1115","2020-10-14",133.259995
"1116","2020-10-15",134.960007
"1117","2020-10-16",135.740005
"1118","2020-10-19",133.460007
"1119","2020-10-20",135.130005
"1120","2020-10-21",128.410004
"1121","2020-10-22",124.639999
"1122","2020-10-23",125.470001
"1123","2020-10-26",124
"1124","2020-10-27",123.489998
"1125","2020-10-28",126.580002
"1126","2020-10-29",124.470001
"1127","2020-10-30",119.489998
"1128","2020-11-02",126.18
"1129","2020-11-03",131.100006
"1130","2020-11-04",135.220001
"1131","2020-11-05",135.929993
"1132","2020-11-06",140.690002
"1133","2020-11-09",123.730003
"1134","2020-11-10",127.879997
"1135","2020-11-11",131.399994
"1136","2020-11-12",130.740005
"1137","2020-11-13",132.619995
"1138","2020-11-16",135.279999
"1139","2020-11-17",137.020004
"1140","2020-11-18",135.490005
"1141","2020-11-19",140.059998
"1142","2020-11-20",137.539993
"1143","2020-11-23",138.75
"1144","2020-11-24",135.479996
"1145","2020-11-25",133.960007
"1146","2020-11-27",137.860001
