"","date","REPH"
"139","2014-09-23",2.690583
"140","2014-09-24",2.744395
"141","2014-09-25",2.690583
"142","2014-09-26",2.636771
"143","2014-09-29",2.556054
"144","2014-09-30",2.654709
"145","2014-10-01",2.789238
"146","2014-10-02",2.955157
"147","2014-10-03",2.932735
"148","2014-10-06",2.852018
"149","2014-10-07",2.735426
"150","2014-10-08",2.663677
"151","2014-10-09",2.609865
"152","2014-10-10",2.511211
"153","2014-10-13",2.600897
"154","2014-10-14",2.573991
"155","2014-10-15",2.520179
"156","2014-10-16",2.466368
"157","2014-10-17",2.70852
"158","2014-10-20",2.699552
"159","2014-10-21",2.635875
"160","2014-10-22",2.654709
"161","2014-10-23",2.556054
"162","2014-10-24",2.538117
"163","2014-10-27",2.511211
"164","2014-10-28",2.466368
"165","2014-10-29",2.484305
"166","2014-10-30",2.466368
"167","2014-10-31",2.466368
"168","2014-11-03",2.520179
"169","2014-11-04",2.64574
"170","2014-11-05",2.58296
"171","2014-11-06",2.58296
"172","2014-11-07",2.529148
"173","2014-11-10",2.690583
"174","2014-11-11",2.627803
"175","2014-11-12",2.565022
"176","2014-11-13",2.49417
"177","2014-11-14",2.49417
"178","2014-11-17",2.448431
"179","2014-11-18",2.412556
"180","2014-11-19",2.439462
"181","2014-11-20",2.439462
"182","2014-11-21",2.403587
"183","2014-11-24",2.394619
"184","2014-11-25",2.421525
"185","2014-11-26",2.421525
"186","2014-11-28",2.484305
"187","2014-12-01",2.376682
"188","2014-12-02",2.331839
"189","2014-12-03",2.286995
"190","2014-12-04",2.421525
"191","2014-12-05",2.547085
"192","2014-12-08",2.600897
"193","2014-12-09",2.38565
"194","2014-12-10",2.331839
"195","2014-12-11",2.331839
"196","2014-12-12",2.295964
"197","2014-12-15",2.215247
"198","2014-12-16",2.493273
"199","2014-12-17",2.215247
"200","2014-12-18",2.457399
"201","2014-12-19",2.430493
"202","2014-12-22",2.547085
"203","2014-12-23",2.556054
"204","2014-12-24",2.556054
"205","2014-12-26",2.654709
"206","2014-12-29",2.600897
"207","2014-12-30",2.591928
"208","2014-12-31",2.565022
"209","2015-01-02",2.600897
"210","2015-01-05",2.654709
"211","2015-01-06",2.64574
"212","2015-01-07",2.869955
"213","2015-01-08",2.950673
"214","2015-01-09",2.829597
"215","2015-01-12",2.90583
"216","2015-01-13",2.941704
"217","2015-01-14",2.807175
"218","2015-01-15",2.804484
"219","2015-01-16",2.699552
"220","2015-01-20",2.726457
"221","2015-01-21",2.789238
"222","2015-01-22",2.834081
"223","2015-01-23",2.834081
"224","2015-01-26",2.798206
"225","2015-01-27",2.822422
"226","2015-01-28",2.771301
"227","2015-01-29",2.735426
"228","2015-01-30",2.735426
"229","2015-02-02",2.520179
"230","2015-02-03",2.852018
"231","2015-02-04",2.932735
"232","2015-02-05",2.977578
"233","2015-02-06",2.995516
"234","2015-02-09",2.995516
"235","2015-02-10",2.986547
"236","2015-02-11",2.957848
"237","2015-02-12",2.911211
"238","2015-02-13",2.807175
"239","2015-02-17",2.932735
"240","2015-02-18",2.995516
"241","2015-02-19",2.887892
"242","2015-02-20",2.896861
"243","2015-02-23",2.914798
"244","2015-02-24",2.914798
"245","2015-02-25",3.004484
"246","2015-02-26",3.004484
"247","2015-02-27",3.058296
"248","2015-03-02",2.90583
"249","2015-03-03",2.916592
"250","2015-03-04",2.932735
"251","2015-03-05",2.950673
"252","2015-03-06",2.950673
"253","2015-03-09",4.035874
"254","2015-03-10",4.905829
"255","2015-03-11",5.049327
"256","2015-03-12",5.237668
"257","2015-03-13",5.336323
"258","2015-03-16",6.70852
"259","2015-03-17",7.452915
"260","2015-03-18",7.309417
"261","2015-03-19",7.309417
"262","2015-03-20",7.748879
"263","2015-03-23",7.668161
"264","2015-03-24",7.713005
"265","2015-03-25",8.430493
"266","2015-03-26",7.892377
"267","2015-03-27",8.179372
"268","2015-03-30",8.107623
"269","2015-03-31",8.134529
"270","2015-04-01",8.098655
"271","2015-04-02",8.107623
"272","2015-04-06",8.340807
"273","2015-04-07",8.340807
"274","2015-04-08",8.170403
"275","2015-04-09",8.726458
"276","2015-04-10",10.017938
"277","2015-04-13",12.206278
"278","2015-04-14",12.358745
"279","2015-04-15",12.591928
"280","2015-04-16",11.793722
"281","2015-04-17",11.973094
"282","2015-04-20",10
"283","2015-04-21",10.304933
"284","2015-04-22",9.605381
"285","2015-04-23",9.721973
"286","2015-04-24",10.654709
"287","2015-04-27",9.623319
"288","2015-04-28",9.210762
"289","2015-04-29",8.753364
"290","2015-04-30",8.071749
"291","2015-05-01",7.838565
"292","2015-05-04",8.313901
"293","2015-05-05",7.928251
"294","2015-05-06",7.605381
"295","2015-05-07",7.686099
"296","2015-05-08",8.7713
"297","2015-05-11",8.681614
"298","2015-05-12",8.565022
"299","2015-05-13",9.130045
"300","2015-05-14",8.672646
"301","2015-05-15",8.816143
"302","2015-05-18",8.44843
"303","2015-05-19",7.757847
"304","2015-05-20",7.147982
"305","2015-05-21",6.807175
"306","2015-05-22",6.70852
"307","2015-05-26",6.627803
"308","2015-05-27",6.7713
"309","2015-05-28",7.650224
"310","2015-05-29",7.847534
"311","2015-06-01",7.38565
"312","2015-06-02",7.076233
"313","2015-06-03",7.426009
"314","2015-06-04",7.551569
"315","2015-06-05",8.313901
"316","2015-06-08",10
"317","2015-06-09",9.605381
"318","2015-06-10",10.170403
"319","2015-06-11",10.242152
"320","2015-06-12",9.417041
"321","2015-06-15",9.955157
"322","2015-06-16",9.704036
"323","2015-06-17",10.06278
"324","2015-06-18",11.775784
"325","2015-06-19",12.017938
"326","2015-06-22",12.089686
"327","2015-06-23",11.434978
"328","2015-06-24",11.058296
"329","2015-06-25",11.524664
"330","2015-06-26",11.210762
"331","2015-06-29",11.237668
"332","2015-06-30",11.587444
"333","2015-07-01",11.605381
"334","2015-07-02",12.313901
"335","2015-07-06",12.340807
"336","2015-07-07",12.269058
"337","2015-07-08",11.991032
"338","2015-07-09",12.394619
"339","2015-07-10",12.457399
"340","2015-07-13",13.183857
"341","2015-07-14",12.932735
"342","2015-07-15",13.874439
"343","2015-07-16",14.286996
"344","2015-07-17",14.869955
"345","2015-07-20",14.439462
"346","2015-07-21",15.246636
"347","2015-07-22",14.376681
"348","2015-07-23",13.668161
"349","2015-07-24",12.816143
"350","2015-07-27",12.421525
"351","2015-07-28",12.421525
"352","2015-07-29",11.811659
"353","2015-07-30",11.874439
"354","2015-07-31",12.64574
"355","2015-08-03",12.224216
"356","2015-08-04",12.080717
"357","2015-08-05",11.811659
"358","2015-08-06",11.112107
"359","2015-08-07",11.35426
"360","2015-08-10",11.443946
"361","2015-08-11",10.807175
"362","2015-08-12",11.470852
"363","2015-08-13",11.874439
"364","2015-08-14",12.421525
"365","2015-08-17",13.121077
"366","2015-08-18",12.197309
"367","2015-08-19",11.892377
"368","2015-08-20",11.300448
"369","2015-08-21",12
"370","2015-08-24",11.48879
"371","2015-08-25",11.533632
"372","2015-08-26",11.641255
"373","2015-08-27",11.73991
"374","2015-08-28",12.636771
"375","2015-08-31",12.044843
"376","2015-09-01",11.569507
"377","2015-09-02",11.838565
"378","2015-09-03",12.457399
"379","2015-09-04",13.183857
"380","2015-09-08",14.224216
"381","2015-09-09",14.32287
"382","2015-09-10",13.955157
"383","2015-09-11",15.147982
"384","2015-09-14",15.2287
"385","2015-09-15",15.147982
"386","2015-09-16",15.246636
"387","2015-09-17",15.282511
"388","2015-09-18",15.345291
"389","2015-09-21",13.793722
"390","2015-09-22",14.017938
"391","2015-09-23",14.098655
"392","2015-09-24",13.2287
"393","2015-09-25",11.300448
"394","2015-09-28",10.816143
"395","2015-09-29",10.269058
"396","2015-09-30",10.789238
"397","2015-10-01",10.699552
"398","2015-10-02",10.762332
"399","2015-10-05",10.233184
"400","2015-10-06",9.506726
"401","2015-10-07",9.470852
"402","2015-10-08",9.273542
"403","2015-10-09",10.251122
"404","2015-10-12",11.076233
"405","2015-10-13",10.035874
"406","2015-10-14",10.080717
"407","2015-10-15",10.313901
"408","2015-10-16",10.134529
"409","2015-10-19",10.044843
"410","2015-10-20",10.215246
"411","2015-10-21",9.964126
"412","2015-10-22",10.008968
"413","2015-10-23",10.125561
"414","2015-10-26",9.704036
"415","2015-10-27",8.852018
"416","2015-10-28",8.762332
"417","2015-10-29",8.780269
"418","2015-10-30",8.744394
"419","2015-11-02",9.130045
"420","2015-11-03",9.282511
"421","2015-11-04",9.48879
"422","2015-11-05",9.192825
"423","2015-11-06",9.587444
"424","2015-11-09",9.668161
"425","2015-11-10",9.515695
"426","2015-11-11",9.165919
"427","2015-11-12",8.869955
"428","2015-11-13",8.421525
"429","2015-11-16",8.035874
"430","2015-11-17",8.179372
"431","2015-11-18",8.116591
"432","2015-11-19",8.152467
"433","2015-11-20",8.044843
"434","2015-11-23",8.044843
"435","2015-11-24",7.955157
"436","2015-11-25",8.071749
"437","2015-11-27",8.071749
"438","2015-11-30",7.991031
"439","2015-12-01",8.331839
"440","2015-12-02",8.51121
"441","2015-12-03",7.991031
"442","2015-12-04",7.901345
"443","2015-12-07",7.928251
"444","2015-12-08",7.955157
"445","2015-12-09",7.506726
"446","2015-12-10",7.147982
"447","2015-12-11",6.96861
"448","2015-12-14",6.932735
"449","2015-12-15",7.049327
"450","2015-12-16",7.542601
"451","2015-12-17",7.578475
"452","2015-12-18",7.73991
"453","2015-12-21",7.93722
"454","2015-12-22",7.847534
"455","2015-12-23",8.017938
"456","2015-12-24",8.170403
"457","2015-12-28",7.892377
"458","2015-12-29",8.035874
"459","2015-12-30",8.080717
"460","2015-12-31",8.071749
"461","2016-01-04",7.802691
"462","2016-01-05",7.856502
"463","2016-01-06",8.161435
"464","2016-01-07",8.215246
"465","2016-01-08",7.847534
"466","2016-01-11",7.515695
"467","2016-01-12",7.461884
"468","2016-01-13",7.112108
"469","2016-01-14",6.573991
"470","2016-01-15",6.286995
"471","2016-01-19",6.044843
"472","2016-01-20",6.107623
"473","2016-01-21",6.403587
"474","2016-01-22",6.986547
"475","2016-01-25",7.264574
"476","2016-01-26",7.174888
"477","2016-01-27",7.103139
"478","2016-01-28",7.121076
"479","2016-01-29",7.022421
"480","2016-02-01",7.103139
"481","2016-02-02",6.96861
"482","2016-02-03",6.717489
"483","2016-02-04",6.556054
"484","2016-02-05",6.636771
"485","2016-02-08",6.358745
"486","2016-02-09",5.946188
"487","2016-02-10",5.919282
"488","2016-02-11",5.919282
"489","2016-02-12",5.623318
"490","2016-02-16",5.470852
"491","2016-02-17",5.533632
"492","2016-02-18",5.300448
"493","2016-02-19",5.345292
"494","2016-02-22",5.497758
"495","2016-02-23",5.802691
"496","2016-02-24",5.811659
"497","2016-02-25",5.959641
"498","2016-02-26",5.973094
"499","2016-02-29",5.991031
"500","2016-03-01",5.775785
"501","2016-03-02",5.668161
"502","2016-03-03",5.381166
"503","2016-03-04",5.399103
"504","2016-03-07",5.524663
"505","2016-03-08",5.713005
"506","2016-03-09",5.61435
"507","2016-03-10",5.605381
"508","2016-03-11",5.506726
"509","2016-03-14",5.497758
"510","2016-03-15",5.426009
"511","2016-03-16",5.372197
"512","2016-03-17",5.250224
"513","2016-03-18",5.282511
"514","2016-03-21",5.29148
"515","2016-03-22",5.327354
"516","2016-03-23",5.367713
"517","2016-03-24",5.318386
"518","2016-03-28",5.336323
"519","2016-03-29",5.282511
"520","2016-03-30",5.336323
"521","2016-03-31",5.35426
"522","2016-04-01",5.713005
"523","2016-04-04",6.125561
"524","2016-04-05",7.165919
"525","2016-04-06",7.524663
"526","2016-04-07",7.551569
"527","2016-04-08",7.052915
"528","2016-04-11",6.591928
"529","2016-04-12",6.32287
"530","2016-04-13",6.334529
"531","2016-04-14",6.295964
"532","2016-04-15",6.304933
"533","2016-04-18",6.304933
"534","2016-04-19",6.38565
"535","2016-04-20",6.313901
"536","2016-04-21",6.304933
"537","2016-04-22",6.32287
"538","2016-04-25",6.358745
"539","2016-04-26",6.242153
"540","2016-04-27",6.233184
"541","2016-04-28",6.233184
"542","2016-04-29",6.197309
"543","2016-05-02",6.125561
"544","2016-05-03",6.177578
"545","2016-05-04",6.134529
"546","2016-05-05",6
"547","2016-05-06",6.06278
"548","2016-05-09",6.143498
"549","2016-05-10",6.085202
"550","2016-05-11",5.973094
"551","2016-05-12",5.973094
"552","2016-05-13",5.991031
"553","2016-05-16",6
"554","2016-05-17",6.107623
"555","2016-05-18",5.955157
"556","2016-05-19",5.865471
"557","2016-05-20",5.668161
"558","2016-05-23",5.721973
"559","2016-05-24",6.313901
"560","2016-05-25",6.932735
"561","2016-05-26",7.273542
"562","2016-05-27",7.237668
"563","2016-05-31",7.506726
"564","2016-06-01",7.434978
"565","2016-06-02",7.605381
"566","2016-06-03",7.605381
"567","2016-06-06",7.569507
"568","2016-06-07",7.650224
"569","2016-06-08",7.713005
"570","2016-06-09",7.596413
"571","2016-06-10",7.41704
"572","2016-06-13",7.318386
"573","2016-06-14",7.282511
"574","2016-06-15",7.300448
"575","2016-06-16",7.264574
"576","2016-06-17",7.183856
"577","2016-06-20",7.121076
"578","2016-06-21",7.085202
"579","2016-06-22",7.103139
"580","2016-06-23",7.121076
"581","2016-06-24",7.085202
"582","2016-06-27",6.96861
"583","2016-06-28",7.130045
"584","2016-06-29",7.15695
"585","2016-06-30",7.130045
"586","2016-07-01",7.336323
"587","2016-07-05",7.372197
"588","2016-07-06",7.399103
"589","2016-07-07",7.345292
"590","2016-07-08",7.130045
"591","2016-07-11",6.932735
"592","2016-07-12",7.022421
"593","2016-07-13",7.139013
"594","2016-07-14",7.067265
"595","2016-07-15",7.076233
"596","2016-07-18",7.040359
"597","2016-07-19",7.03139
"598","2016-07-20",6.96861
"599","2016-07-21",7.147982
"600","2016-07-22",7.040359
"601","2016-07-25",6.959641
"602","2016-07-26",6.887892
"603","2016-07-27",8.878923
"604","2016-07-28",8.887893
"605","2016-07-29",8.887893
"606","2016-08-01",8.699552
"607","2016-08-02",8.52018
"608","2016-08-03",8.466368
"609","2016-08-04",8.609865
"610","2016-08-05",8.672646
"611","2016-08-08",8.789238
"612","2016-08-09",8.627803
"613","2016-08-10",8.385651
"614","2016-08-11",8.017938
"615","2016-08-12",7.991031
"616","2016-08-15",7.883408
"617","2016-08-16",7.713005
"618","2016-08-17",7.61435
"619","2016-08-18",7.650224
"620","2016-08-19",7.605381
"621","2016-08-22",7.713005
"622","2016-08-23",8.7713
"623","2016-08-24",8.188341
"624","2016-08-25",8.215246
"625","2016-08-26",8.206278
"626","2016-08-29",8.457399
"627","2016-08-30",8.349775
"628","2016-08-31",8.529148
"629","2016-09-01",8.484305
"630","2016-09-02",8.484305
"631","2016-09-06",8.869955
"632","2016-09-07",8.843049
"633","2016-09-08",8.869955
"634","2016-09-09",8.64574
"635","2016-09-12",8.627803
"636","2016-09-13",8.376681
"637","2016-09-14",8.430493
"638","2016-09-15",8.349775
"639","2016-09-16",8.52018
"640","2016-09-19",8.215246
"641","2016-09-20",8.215246
"642","2016-09-21",8.376681
"643","2016-09-22",8.233184
"644","2016-09-23",8.251122
"645","2016-09-26",8.295964
"646","2016-09-27",8.080717
"647","2016-09-28",8.071749
"648","2016-09-29",8
"649","2016-09-30",7.928251
"650","2016-10-03",7.838565
"651","2016-10-04",7.730942
"652","2016-10-05",7.730942
"653","2016-10-06",7.318386
"654","2016-10-07",7.327354
"655","2016-10-10",7.596413
"656","2016-10-11",7.41704
"657","2016-10-12",7.058296
"658","2016-10-13",7.15695
"659","2016-10-14",7.049327
"660","2016-10-17",7.192825
"661","2016-10-18",7.004484
"662","2016-10-19",6.627803
"663","2016-10-20",6.58296
"664","2016-10-21",6.825112
"665","2016-10-24",6.798206
"666","2016-10-25",6.618834
"667","2016-10-26",6.412556
"668","2016-10-27",6.358745
"669","2016-10-28",6.38565
"670","2016-10-31",6.32287
"671","2016-11-01",6.38565
"672","2016-11-02",6.278027
"673","2016-11-03",6.242153
"674","2016-11-04",6.206278
"675","2016-11-07",6.224215
"676","2016-11-08",6.403587
"677","2016-11-09",6.529148
"678","2016-11-10",6.735426
"679","2016-11-11",7.210763
"680","2016-11-14",7.130045
"681","2016-11-15",7.040359
"682","2016-11-16",7.390134
"683","2016-11-17",7.811659
"684","2016-11-18",7.686099
"685","2016-11-21",7.650224
"686","2016-11-22",7.246637
"687","2016-11-23",7.165919
"688","2016-11-25",6.959641
"689","2016-11-28",8.340807
"690","2016-11-29",7.811659
"691","2016-11-30",7.174888
"692","2016-12-01",5.811659
"693","2016-12-02",6.600897
"694","2016-12-05",6.547085
"695","2016-12-06",6.457399
"696","2016-12-07",6.269058
"697","2016-12-08",5.928251
"698","2016-12-09",5.982063
"699","2016-12-12",5.578475
"700","2016-12-13",6.098655
"701","2016-12-14",6.179372
"702","2016-12-15",5.847534
"703","2016-12-16",6.134529
"704","2016-12-19",6.412556
"705","2016-12-20",6.717489
"706","2016-12-21",7.174888
"707","2016-12-22",7.103139
"708","2016-12-23",6.654708
"709","2016-12-27",6.64574
"710","2016-12-28",7.318386
"711","2016-12-29",7.399103
"712","2016-12-30",7.2287
"713","2017-01-03",7.381166
"714","2017-01-04",7.551569
"715","2017-01-05",7.390134
"716","2017-01-06",7.255605
"717","2017-01-09",7.443946
"718","2017-01-10",7.201794
"719","2017-01-11",7.058296
"720","2017-01-12",6.717489
"721","2017-01-13",6.726458
"722","2017-01-17",6.367713
"723","2017-01-18",6.573991
"724","2017-01-19",6.394619
"725","2017-01-20",6.38565
"726","2017-01-23",6.340807
"727","2017-01-24",6.242153
"728","2017-01-25",6.340807
"729","2017-01-26",6.331839
"730","2017-01-27",6.556054
"731","2017-01-30",6.466368
"732","2017-01-31",6.64574
"733","2017-02-01",6.878924
"734","2017-02-02",6.798206
"735","2017-02-03",7.03139
"736","2017-02-06",7.165919
"737","2017-02-07",7.336323
"738","2017-02-08",7.219731
"739","2017-02-09",7.336323
"740","2017-02-10",7.336323
"741","2017-02-13",7.174888
"742","2017-02-14",7.147982
"743","2017-02-15",7.094171
"744","2017-02-16",7.022421
"745","2017-02-17",6.986547
"746","2017-02-21",6.923767
"747","2017-02-22",6.64574
"748","2017-02-23",6.663677
"749","2017-02-24",6.556054
"750","2017-02-27",7.03139
"751","2017-02-28",6.995516
"752","2017-03-01",6.762332
"753","2017-03-02",6.726458
"754","2017-03-03",6.84305
"755","2017-03-06",6.816144
"756","2017-03-07",6.995516
"757","2017-03-08",7.103139
"758","2017-03-09",7.076233
"759","2017-03-10",7.03139
"760","2017-03-13",7.363229
"761","2017-03-14",7.201794
"762","2017-03-15",7.165919
"763","2017-03-16",7.147982
"764","2017-03-17",7.237668
"765","2017-03-20",7.147982
"766","2017-03-21",6.852018
"767","2017-03-22",6.7713
"768","2017-03-23",7.112108
"769","2017-03-24",7.139013
"770","2017-03-27",7.085202
"771","2017-03-28",7.067265
"772","2017-03-29",7.058296
"773","2017-03-30",7.067265
"774","2017-03-31",7.838565
"775","2017-04-03",7.363229
"776","2017-04-04",7.255605
"777","2017-04-05",7.103139
"778","2017-04-06",7.2287
"779","2017-04-07",7.41704
"780","2017-04-10",7.434978
"781","2017-04-11",7.336323
"782","2017-04-12",7.390134
"783","2017-04-13",7.363229
"784","2017-04-17",7.174888
"785","2017-04-18",7.139013
"786","2017-04-19",7.165919
"787","2017-04-20",7.085202
"788","2017-04-21",7.058296
"789","2017-04-24",7.067265
"790","2017-04-25",7.183856
"791","2017-04-26",7.300448
"792","2017-04-27",7.201794
"793","2017-04-28",7.15695
"794","2017-05-01",7.183856
"795","2017-05-02",7.103139
"796","2017-05-03",6.950673
"797","2017-05-04",6.986547
"798","2017-05-05",6.717489
"799","2017-05-08",6.735426
"800","2017-05-09",6.995516
"801","2017-05-10",6.905829
"802","2017-05-11",6.834081
"803","2017-05-12",7.094171
"804","2017-05-15",7.605381
"805","2017-05-16",7.605381
"806","2017-05-17",7.488789
"807","2017-05-18",7.524663
"808","2017-05-19",7.426009
"809","2017-05-22",7.623318
"810","2017-05-23",7.650224
"811","2017-05-24",7.605381
"812","2017-05-25",7.399103
"813","2017-05-26",6.995516
"814","2017-05-30",6.609866
"815","2017-05-31",6.511211
"816","2017-06-01",6.762332
"817","2017-06-02",6.941704
"818","2017-06-05",6.798206
"819","2017-06-06",6.565022
"820","2017-06-07",6.304933
"821","2017-06-08",6.224215
"822","2017-06-09",6.251121
"823","2017-06-12",5.973094
"824","2017-06-13",5.802691
"825","2017-06-14",5.560538
"826","2017-06-15",5.560538
"827","2017-06-16",5.650224
"828","2017-06-19",5.766816
"829","2017-06-20",5.829597
"830","2017-06-21",6
"831","2017-06-22",6.170403
"832","2017-06-23",6.367713
"833","2017-06-26",6.511211
"834","2017-06-27",6.313901
"835","2017-06-28",6.358745
"836","2017-06-29",6.547085
"837","2017-06-30",6.304933
"838","2017-07-03",6.340807
"839","2017-07-05",6.475337
"840","2017-07-06",6.618834
"841","2017-07-07",6.448431
"842","2017-07-10",6.421525
"843","2017-07-11",6.493274
"844","2017-07-12",6.573991
"845","2017-07-13",6.70852
"846","2017-07-14",6.565022
"847","2017-07-17",6.457399
"848","2017-07-18",6.64574
"849","2017-07-19",6.699552
"850","2017-07-20",6.699552
"851","2017-07-21",6.735426
"852","2017-07-24",6.7713
"853","2017-07-25",7.03139
"854","2017-07-26",7.03139
"855","2017-07-27",6.717489
"856","2017-07-28",6.699552
"857","2017-07-31",6.825112
"858","2017-08-01",7.067265
"859","2017-08-02",6.887892
"860","2017-08-03",6.70852
"861","2017-08-04",6.816144
"862","2017-08-07",6.735426
"863","2017-08-08",6.565022
"864","2017-08-09",6.511211
"865","2017-08-10",6.547085
"866","2017-08-11",6.493274
"867","2017-08-14",6.654708
"868","2017-08-15",6.600897
"869","2017-08-16",6.591928
"870","2017-08-17",6.547085
"871","2017-08-18",6.502242
"872","2017-08-21",6.26009
"873","2017-08-22",6.349776
"874","2017-08-23",6.32287
"875","2017-08-24",6.32287
"876","2017-08-25",6.286995
"877","2017-08-28",6.663677
"878","2017-08-29",6.70852
"879","2017-08-30",6.699552
"880","2017-08-31",6.753363
"881","2017-09-01",6.681614
"882","2017-09-05",6.816144
"883","2017-09-06",6.762332
"884","2017-09-07",6.825112
"885","2017-09-08",6.896861
"886","2017-09-11",6.852018
"887","2017-09-12",6.941704
"888","2017-09-13",6.887892
"889","2017-09-14",7.058296
"890","2017-09-15",7.165919
"891","2017-09-18",7.35426
"892","2017-09-19",7.488789
"893","2017-09-20",7.587444
"894","2017-09-21",7.515695
"895","2017-09-22",7.632287
"896","2017-09-25",8.035874
"897","2017-09-26",8.044843
"898","2017-09-27",8.143497
"899","2017-09-28",8.107623
"900","2017-09-29",8.053812
"901","2017-10-02",8.161435
"902","2017-10-03",8.242152
"903","2017-10-04",8.331839
"904","2017-10-05",8.295964
"905","2017-10-06",8.080717
"906","2017-10-09",7.704036
"907","2017-10-10",7.820628
"908","2017-10-11",7.892377
"909","2017-10-12",7.713005
"910","2017-10-13",7.695067
"911","2017-10-16",7.757847
"912","2017-10-17",7.811659
"913","2017-10-18",8.080717
"914","2017-10-19",8.026906
"915","2017-10-20",8.044843
"916","2017-10-23",7.910314
"917","2017-10-24",7.73991
"918","2017-10-25",7.802691
"919","2017-10-26",7.73991
"920","2017-10-27",7.766816
"921","2017-10-30",7.748879
"922","2017-10-31",7.73991
"923","2017-11-01",7.892377
"924","2017-11-02",7.820628
"925","2017-11-03",7.910314
"926","2017-11-06",7.847534
"927","2017-11-07",7.991031
"928","2017-11-08",7.605381
"929","2017-11-09",7.838565
"930","2017-11-10",7.847534
"931","2017-11-13",7.730942
"932","2017-11-14",7.479821
"933","2017-11-15",7.704036
