"","date","NMR"
"208","2007-10-29",17.379999
"209","2007-10-30",17.52
"210","2007-10-31",17.83
"211","2007-11-01",17.440001
"212","2007-11-02",17.219999
"213","2007-11-05",17.030001
"214","2007-11-06",17.41
"215","2007-11-07",16.74
"216","2007-11-08",16.99
"217","2007-11-09",16.530001
"218","2007-11-12",16.77
"219","2007-11-13",17.48
"220","2007-11-14",17.360001
"221","2007-11-15",16.91
"222","2007-11-16",16.4
"223","2007-11-19",16.08
"224","2007-11-20",16.690001
"225","2007-11-21",16.120001
"226","2007-11-23",16.540001
"227","2007-11-26",16.83
"228","2007-11-27",17.450001
"229","2007-11-28",17.719999
"230","2007-11-29",18.219999
"231","2007-11-30",17.889999
"232","2007-12-03",18.17
"233","2007-12-04",17.959999
"234","2007-12-05",18.4
"235","2007-12-06",18.82
"236","2007-12-07",18.26
"237","2007-12-10",18.469999
"238","2007-12-11",17.77
"239","2007-12-12",17.77
"240","2007-12-13",16.98
"241","2007-12-14",16.33
"242","2007-12-17",16.280001
"243","2007-12-18",16.26
"244","2007-12-19",16.18
"245","2007-12-20",16.25
"246","2007-12-21",16.6
"247","2007-12-24",16.620001
"248","2007-12-26",16.959999
"249","2007-12-27",16.549999
"250","2007-12-28",16.690001
"251","2007-12-31",16.75
"252","2008-01-02",16.74
"253","2008-01-03",16.68
"254","2008-01-04",16.24
"255","2008-01-07",16.360001
"256","2008-01-08",15.94
"257","2008-01-09",16.370001
"258","2008-01-10",15.94
"259","2008-01-11",15.18
"260","2008-01-14",15.34
"261","2008-01-15",14.55
"262","2008-01-16",14.21
"263","2008-01-17",13.27
"264","2008-01-18",14.01
"265","2008-01-22",13.85
"266","2008-01-23",14.06
"267","2008-01-24",14.53
"268","2008-01-25",14.84
"269","2008-01-28",14.92
"270","2008-01-29",15.11
"271","2008-01-30",15.11
"272","2008-01-31",14.64
"273","2008-02-01",14.77
"274","2008-02-04",15.05
"275","2008-02-05",14.5
"276","2008-02-06",14.3
"277","2008-02-07",14.34
"278","2008-02-08",13.95
"279","2008-02-11",14.05
"280","2008-02-12",14.1
"281","2008-02-13",14.38
"282","2008-02-14",14.4
"283","2008-02-15",15.05
"284","2008-02-19",15.57
"285","2008-02-20",15.46
"286","2008-02-21",15.7
"287","2008-02-22",15.77
"288","2008-02-25",16.290001
"289","2008-02-26",16.940001
"290","2008-02-27",16.709999
"291","2008-02-28",16.450001
"292","2008-02-29",15.66
"293","2008-03-03",16
"294","2008-03-04",15.41
"295","2008-03-05",15.45
"296","2008-03-06",15.26
"297","2008-03-07",14.69
"298","2008-03-10",14.64
"299","2008-03-11",15.1
"300","2008-03-12",15.38
"301","2008-03-13",15.41
"302","2008-03-14",14.58
"303","2008-03-17",14.53
"304","2008-03-18",15.24
"305","2008-03-19",15.17
"306","2008-03-20",15.74
"307","2008-03-24",16.18
"308","2008-03-25",16.120001
"309","2008-03-26",15.6
"310","2008-03-27",15.12
"311","2008-03-28",15.25
"312","2008-03-31",15.03
"313","2008-04-01",15.43
"314","2008-04-02",15.97
"315","2008-04-03",16.51
"316","2008-04-04",16.58
"317","2008-04-07",16.459999
"318","2008-04-08",15.67
"319","2008-04-09",15.2
"320","2008-04-10",15.22
"321","2008-04-11",14.98
"322","2008-04-14",14.57
"323","2008-04-15",15.16
"324","2008-04-16",15.89
"325","2008-04-17",16.01
"326","2008-04-18",16.35
"327","2008-04-21",16.26
"328","2008-04-22",15.69
"329","2008-04-23",15.6
"330","2008-04-24",15.71
"331","2008-04-25",15.39
"332","2008-04-28",17.299999
"333","2008-04-29",16.860001
"334","2008-04-30",17.41
"335","2008-05-01",17.219999
"336","2008-05-02",17.530001
"337","2008-05-05",17.620001
"338","2008-05-06",17.6
"339","2008-05-07",17.469999
"340","2008-05-08",17.5
"341","2008-05-09",17.35
"342","2008-05-12",17.129999
"343","2008-05-13",17.110001
"344","2008-05-14",16.84
"345","2008-05-15",17.309999
"346","2008-05-16",17.629999
"347","2008-05-19",17.42
"348","2008-05-20",16.879999
"349","2008-05-21",16.5
"350","2008-05-22",17.01
"351","2008-05-23",16.67
"352","2008-05-27",16.950001
"353","2008-05-28",16.67
"354","2008-05-29",17.15
"355","2008-05-30",16.93
"356","2008-06-02",17.559999
"357","2008-06-03",17.469999
"358","2008-06-04",17.690001
"359","2008-06-05",17.809999
"360","2008-06-06",17.280001
"361","2008-06-09",16.879999
"362","2008-06-10",16.389999
"363","2008-06-11",15.9
"364","2008-06-12",15.99
"365","2008-06-13",16.299999
"366","2008-06-16",16.59
"367","2008-06-17",16.42
"368","2008-06-18",16.139999
"369","2008-06-19",15.86
"370","2008-06-20",15.32
"371","2008-06-23",15.11
"372","2008-06-24",15.22
"373","2008-06-25",15.39
"374","2008-06-26",14.72
"375","2008-06-27",14.74
"376","2008-06-30",14.75
"377","2008-07-01",14.72
"378","2008-07-02",14.27
"379","2008-07-03",14.55
"380","2008-07-07",14.49
"381","2008-07-08",14.4
"382","2008-07-09",14.02
"383","2008-07-10",14.23
"384","2008-07-11",14.1
"385","2008-07-14",14.14
"386","2008-07-15",13.7
"387","2008-07-16",14.6
"388","2008-07-17",15.13
"389","2008-07-18",14.87
"390","2008-07-21",14.78
"391","2008-07-22",15.28
"392","2008-07-23",15.32
"393","2008-07-24",15.23
"394","2008-07-25",14.95
"395","2008-07-28",14.44
"396","2008-07-29",14.13
"397","2008-07-30",15.02
"398","2008-07-31",14.38
"399","2008-08-01",14.06
"400","2008-08-04",13.67
"401","2008-08-05",14.27
"402","2008-08-06",14.5
"403","2008-08-07",13.89
"404","2008-08-08",14.22
"405","2008-08-11",14.48
"406","2008-08-12",14.21
"407","2008-08-13",13.64
"408","2008-08-14",13.53
"409","2008-08-15",13.63
"410","2008-08-18",13.57
"411","2008-08-19",13.18
"412","2008-08-20",13.41
"413","2008-08-21",13.28
"414","2008-08-22",13.17
"415","2008-08-25",13.02
"416","2008-08-26",13.01
"417","2008-08-27",13.16
"418","2008-08-28",13.32
"419","2008-08-29",13.32
"420","2008-09-02",13.34
"421","2008-09-03",13.36
"422","2008-09-04",12.66
"423","2008-09-05",12.88
"424","2008-09-08",13.6
"425","2008-09-09",13.23
"426","2008-09-10",13.93
"427","2008-09-11",13.38
"428","2008-09-12",13.24
"429","2008-09-15",12.19
"430","2008-09-16",12.58
"431","2008-09-17",11.11
"432","2008-09-18",11.95
"433","2008-09-19",13
"434","2008-09-22",13.05
"435","2008-09-23",13.23
"436","2008-09-24",14.65
"437","2008-09-25",14.2
"438","2008-09-26",14.01
"439","2008-09-29",12.41
"440","2008-09-30",13.08
"441","2008-10-01",13.61
"442","2008-10-02",12.38
"443","2008-10-03",12.9
"444","2008-10-06",11.5
"445","2008-10-07",11.66
"446","2008-10-08",12.16
"447","2008-10-09",11.44
"448","2008-10-10",10.85
"449","2008-10-13",13.5
"450","2008-10-14",13.82
"451","2008-10-15",12.46
"452","2008-10-16",12.41
"453","2008-10-17",12.37
"454","2008-10-20",12.77
"455","2008-10-21",12.71
"456","2008-10-22",11.75
"457","2008-10-23",12.23
"458","2008-10-24",10.9
"459","2008-10-27",9.64
"460","2008-10-28",9.99
"461","2008-10-29",8.89
"462","2008-10-30",9.72
"463","2008-10-31",9.4
"464","2008-11-03",9.48
"465","2008-11-04",9.74
"466","2008-11-05",9.75
"467","2008-11-06",8.94
"468","2008-11-07",9.85
"469","2008-11-10",9.6
"470","2008-11-11",9.25
"471","2008-11-12",8.74
"472","2008-11-13",9.34
"473","2008-11-14",8.71
"474","2008-11-17",8.37
"475","2008-11-18",8.17
"476","2008-11-19",7.19
"477","2008-11-20",6.63
"478","2008-11-21",6.64
"479","2008-11-24",7.14
"480","2008-11-25",7.29
"481","2008-11-26",6.98
"482","2008-11-28",7.28
"483","2008-12-01",6.62
"484","2008-12-02",6.75
"485","2008-12-03",6.85
"486","2008-12-04",6.28
"487","2008-12-05",6.84
"488","2008-12-08",7.03
"489","2008-12-09",7.64
"490","2008-12-10",7.57
"491","2008-12-11",7.5
"492","2008-12-12",7.5
"493","2008-12-15",7.24
"494","2008-12-16",7.58
"495","2008-12-17",7.3
"496","2008-12-18",7.41
"497","2008-12-19",7.79
"498","2008-12-22",8.11
"499","2008-12-23",8.03
"500","2008-12-24",7.85
"501","2008-12-26",8.25
"502","2008-12-29",8.06
"503","2008-12-30",8.27
"504","2008-12-31",8.35
"505","2009-01-02",8.39
"506","2009-01-05",8.3
"507","2009-01-06",8.11
"508","2009-01-07",7.97
"509","2009-01-08",7.88
"510","2009-01-09",8.05
"511","2009-01-12",7.87
"512","2009-01-13",7.4
"513","2009-01-14",7.24
"514","2009-01-15",7.31
"515","2009-01-16",7.07
"516","2009-01-20",6.57
"517","2009-01-21",7.28
"518","2009-01-22",7.06
"519","2009-01-23",6.91
"520","2009-01-26",6.96
"521","2009-01-27",7.01
"522","2009-01-28",7.41
"523","2009-01-29",6.57
"524","2009-01-30",6.43
"525","2009-02-02",6.35
"526","2009-02-03",6.37
"527","2009-02-04",6.22
"528","2009-02-05",6.47
"529","2009-02-06",5.82
"530","2009-02-09",5.56
"531","2009-02-10",5.48
"532","2009-02-11",5.54
"533","2009-02-12",5.14
"534","2009-02-13",5.1
"535","2009-02-17",4.69
"536","2009-02-18",4.55
"537","2009-02-19",4.6
"538","2009-02-20",4.8
"539","2009-02-23",4.43
"540","2009-02-24",4.49
"541","2009-02-25",4.25
"542","2009-02-26",4.15
"543","2009-02-27",4.09
"544","2009-03-02",4.35
"545","2009-03-03",4.5
"546","2009-03-04",4.37
"547","2009-03-05",4.14
"548","2009-03-06",4.21
"549","2009-03-09",4.1
"550","2009-03-10",4.46
"551","2009-03-11",4.7
"552","2009-03-12",4.76
"553","2009-03-13",4.77
"554","2009-03-16",4.89
"555","2009-03-17",5.29
"556","2009-03-18",5.5
"557","2009-03-19",5.17
"558","2009-03-20",5.14
"559","2009-03-23",5.83
"560","2009-03-24",5.45
"561","2009-03-25",5.6
"562","2009-03-26",5.71
"563","2009-03-27",5.51
"564","2009-03-30",5.25
"565","2009-03-31",5.03
"566","2009-04-01",5.33
"567","2009-04-02",5.81
"568","2009-04-03",5.99
"569","2009-04-06",5.76
"570","2009-04-07",5.68
"571","2009-04-08",5.8
"572","2009-04-09",6.31
"573","2009-04-13",6.45
"574","2009-04-14",6.43
"575","2009-04-15",6.15
"576","2009-04-16",6.06
"577","2009-04-17",6.23
"578","2009-04-20",5.84
"579","2009-04-21",5.99
"580","2009-04-22",6.01
"581","2009-04-23",6.14
"582","2009-04-24",6.41
"583","2009-04-27",6.33
"584","2009-04-28",6.07
"585","2009-04-29",6.13
"586","2009-04-30",6.01
"587","2009-05-01",6.31
"588","2009-05-04",6.59
"589","2009-05-05",6.44
"590","2009-05-06",6.61
"591","2009-05-07",6.5
"592","2009-05-08",7.21
"593","2009-05-11",7.1
"594","2009-05-12",6.96
"595","2009-05-13",6.74
"596","2009-05-14",6.86
"597","2009-05-15",6.96
"598","2009-05-18",7.08
"599","2009-05-19",6.89
"600","2009-05-20",7.1
"601","2009-05-21",6.97
"602","2009-05-22",7.13
"603","2009-05-26",7.52
"604","2009-05-27",7.41
"605","2009-05-28",7.41
"606","2009-05-29",7.58
"607","2009-06-01",7.85
"608","2009-06-02",7.74
"609","2009-06-03",7.65
"610","2009-06-04",8.12
"611","2009-06-05",7.98
"612","2009-06-08",8.15
"613","2009-06-09",8.25
"614","2009-06-10",8.7
"615","2009-06-11",9.08
"616","2009-06-12",9.39
"617","2009-06-15",8.95
"618","2009-06-16",8.32
"619","2009-06-17",8.43
"620","2009-06-18",8.4
"621","2009-06-19",8.55
"622","2009-06-22",8.25
"623","2009-06-23",8.2
"624","2009-06-24",8.19
"625","2009-06-25",8.63
"626","2009-06-26",8.67
"627","2009-06-29",8.42
"628","2009-06-30",8.43
"629","2009-07-01",8.45
"630","2009-07-02",8.45
"631","2009-07-06",8.71
"632","2009-07-07",8.17
"633","2009-07-08",7.95
"634","2009-07-09",7.85
"635","2009-07-10",7.67
"636","2009-07-13",7.5
"637","2009-07-14",7.8
"638","2009-07-15",7.88
"639","2009-07-16",7.77
"640","2009-07-17",7.92
"641","2009-07-20",8.08
"642","2009-07-21",8.3
"643","2009-07-22",8.37
"644","2009-07-23",8.45
"645","2009-07-24",8.4
"646","2009-07-27",8.67
"647","2009-07-28",8.6
"648","2009-07-29",8.85
"649","2009-07-30",8.81
"650","2009-07-31",8.81
"651","2009-08-03",8.89
"652","2009-08-04",8.55
"653","2009-08-05",8.36
"654","2009-08-06",8.16
"655","2009-08-07",8.33
"656","2009-08-10",8.33
"657","2009-08-11",8.54
"658","2009-08-12",8.67
"659","2009-08-13",8.7
"660","2009-08-14",8.72
"661","2009-08-17",8.36
"662","2009-08-18",8.64
"663","2009-08-19",8.51
"664","2009-08-20",8.69
"665","2009-08-21",8.8
"666","2009-08-24",8.54
"667","2009-08-25",8.79
"668","2009-08-26",8.72
"669","2009-08-27",8.81
"670","2009-08-28",8.95
"671","2009-08-31",8.87
"672","2009-09-01",8.53
"673","2009-09-02",8.66
"674","2009-09-03",8.51
"675","2009-09-04",8.22
"676","2009-09-08",8.33
"677","2009-09-09",8.22
"678","2009-09-10",8.37
"679","2009-09-11",8.26
"680","2009-09-14",8.1
"681","2009-09-15",7.94
"682","2009-09-16",8
"683","2009-09-17",7.6
"684","2009-09-18",7.7
"685","2009-09-21",7.59
"686","2009-09-22",7.73
"687","2009-09-23",7.66
"688","2009-09-24",6.49
"689","2009-09-25",5.9
"690","2009-09-28",6.14
"691","2009-09-29",6.32
"692","2009-09-30",6.12
"693","2009-10-01",5.8
"694","2009-10-02",6.15
"695","2009-10-05",6.69
"696","2009-10-06",7.07
"697","2009-10-07",7.03
"698","2009-10-08",7.13
"699","2009-10-09",7.41
"700","2009-10-12",7.38
"701","2009-10-13",7.23
"702","2009-10-14",7.4
"703","2009-10-15",7.13
"704","2009-10-16",6.82
"705","2009-10-19",7.25
"706","2009-10-20",7.43
"707","2009-10-21",7.37
"708","2009-10-22",7.31
"709","2009-10-23",6.98
"710","2009-10-26",7
"711","2009-10-27",6.93
"712","2009-10-28",7.07
"713","2009-10-29",7.24
"714","2009-10-30",7.02
"715","2009-11-02",7.09
"716","2009-11-03",7.13
"717","2009-11-04",7.07
"718","2009-11-05",7.11
"719","2009-11-06",7.04
"720","2009-11-09",7.05
"721","2009-11-10",7.15
"722","2009-11-11",7.19
"723","2009-11-12",6.99
"724","2009-11-13",7.02
"725","2009-11-16",7.02
"726","2009-11-17",6.89
"727","2009-11-18",6.79
"728","2009-11-19",6.44
"729","2009-11-20",6.84
"730","2009-11-23",6.86
"731","2009-11-24",6.65
"732","2009-11-25",6.72
"733","2009-11-27",6.92
"734","2009-11-30",7.18
"735","2009-12-01",7.47
"736","2009-12-02",7.46
"737","2009-12-03",7.58
"738","2009-12-04",7.95
"739","2009-12-07",7.82
"740","2009-12-08",7.67
"741","2009-12-09",7.64
"742","2009-12-10",7.54
"743","2009-12-11",7.61
"744","2009-12-14",7.54
"745","2009-12-15",7.43
"746","2009-12-16",7.77
"747","2009-12-17",7.5
"748","2009-12-18",7.46
"749","2009-12-21",7.45
"750","2009-12-22",7.52
"751","2009-12-23",7.51
"752","2009-12-24",7.58
"753","2009-12-28",7.46
"754","2009-12-29",7.47
"755","2009-12-30",7.46
"756","2009-12-31",7.4
"757","2010-01-04",7.56
"758","2010-01-05",7.66
"759","2010-01-06",7.75
"760","2010-01-07",7.98
"761","2010-01-08",8.18
"762","2010-01-11",8.19
"763","2010-01-12",8.38
"764","2010-01-13",8.35
"765","2010-01-14",8.54
"766","2010-01-15",8.43
"767","2010-01-19",8.07
"768","2010-01-20",7.72
"769","2010-01-21",7.77
"770","2010-01-22",7.63
"771","2010-01-25",7.77
"772","2010-01-26",7.65
"773","2010-01-27",7.75
"774","2010-01-28",7.57
"775","2010-01-29",7.48
"776","2010-02-01",7.6
"777","2010-02-02",7.85
"778","2010-02-03",7.55
"779","2010-02-04",7.18
"780","2010-02-05",7.14
"781","2010-02-08",7.15
"782","2010-02-09",7.2
"783","2010-02-10",7.02
"784","2010-02-11",7.09
"785","2010-02-12",7.03
"786","2010-02-16",7.2
"787","2010-02-17",7.29
"788","2010-02-18",7.27
"789","2010-02-19",7.1
"790","2010-02-22",7.17
"791","2010-02-23",7.28
"792","2010-02-24",7.29
"793","2010-02-25",7.21
"794","2010-02-26",7.38
"795","2010-03-01",7.39
"796","2010-03-02",7.39
"797","2010-03-03",7.28
"798","2010-03-04",7.15
"799","2010-03-05",7.25
"800","2010-03-08",7.39
"801","2010-03-09",7.33
"802","2010-03-10",7.21
"803","2010-03-11",7.24
"804","2010-03-12",7.45
"805","2010-03-15",7.59
"806","2010-03-16",7.66
"807","2010-03-17",7.6
"808","2010-03-18",7.41
"809","2010-03-19",7.33
"810","2010-03-22",7.4
"811","2010-03-23",7.39
"812","2010-03-24",7.28
"813","2010-03-25",7.2
"814","2010-03-26",7.34
"815","2010-03-29",7.61
"816","2010-03-30",7.55
"817","2010-03-31",7.33
"818","2010-04-01",7.36
"819","2010-04-05",7.35
"820","2010-04-06",7.37
"821","2010-04-07",7.56
"822","2010-04-08",7.6
"823","2010-04-09",7.62
"824","2010-04-12",7.65
"825","2010-04-13",7.55
"826","2010-04-14",7.49
"827","2010-04-15",7.47
"828","2010-04-16",7.27
"829","2010-04-19",7.28
"830","2010-04-20",7.22
"831","2010-04-21",7.11
"832","2010-04-22",7.07
"833","2010-04-23",7.13
"834","2010-04-26",7.18
"835","2010-04-27",6.94
"836","2010-04-28",6.91
"837","2010-04-29",7.02
"838","2010-04-30",6.89
"839","2010-05-03",7.03
"840","2010-05-04",6.67
"841","2010-05-05",6.67
"842","2010-05-06",6.47
"843","2010-05-07",6.53
"844","2010-05-10",6.67
"845","2010-05-11",6.49
"846","2010-05-12",6.47
"847","2010-05-13",6.44
"848","2010-05-14",6.49
"849","2010-05-17",6.46
"850","2010-05-18",6.19
"851","2010-05-19",6.24
"852","2010-05-20",6.11
"853","2010-05-21",6.31
"854","2010-05-24",6.08
"855","2010-05-25",6.12
"856","2010-05-26",6.08
"857","2010-05-27",6.37
"858","2010-05-28",6.17
"859","2010-06-01",6.18
"860","2010-06-02",6.12
"861","2010-06-03",6.03
"862","2010-06-04",5.92
"863","2010-06-07",5.74
"864","2010-06-08",5.79
"865","2010-06-09",5.69
"866","2010-06-10",5.92
"867","2010-06-11",5.84
"868","2010-06-14",5.79
"869","2010-06-15",5.98
"870","2010-06-16",5.96
"871","2010-06-17",5.93
"872","2010-06-18",5.89
"873","2010-06-21",5.79
"874","2010-06-22",5.8
"875","2010-06-23",5.76
"876","2010-06-24",5.75
"877","2010-06-25",5.77
"878","2010-06-28",5.62
"879","2010-06-29",5.45
"880","2010-06-30",5.45
"881","2010-07-01",5.46
"882","2010-07-02",5.4
"883","2010-07-06",5.55
"884","2010-07-07",5.47
"885","2010-07-08",5.6
"886","2010-07-09",5.56
"887","2010-07-12",5.58
"888","2010-07-13",5.7
"889","2010-07-14",5.64
"890","2010-07-15",5.62
"891","2010-07-16",5.39
"892","2010-07-19",5.5
"893","2010-07-20",5.42
"894","2010-07-21",5.19
"895","2010-07-22",5.41
"896","2010-07-23",5.45
"897","2010-07-26",5.42
"898","2010-07-27",5.47
"899","2010-07-28",5.56
"900","2010-07-29",5.62
"901","2010-07-30",5.63
"902","2010-08-02",5.77
"903","2010-08-03",5.82
"904","2010-08-04",5.84
"905","2010-08-05",5.85
"906","2010-08-06",5.92
"907","2010-08-09",5.95
"908","2010-08-10",6.05
"909","2010-08-11",5.83
"910","2010-08-12",5.73
"911","2010-08-13",5.74
"912","2010-08-16",5.78
"913","2010-08-17",5.73
"914","2010-08-18",5.79
"915","2010-08-19",5.83
"916","2010-08-20",5.82
"917","2010-08-23",5.77
"918","2010-08-24",5.72
"919","2010-08-25",5.64
"920","2010-08-26",5.49
"921","2010-08-27",5.69
"922","2010-08-30",5.68
"923","2010-08-31",5.6
"924","2010-09-01",5.62
"925","2010-09-02",5.58
"926","2010-09-03",5.63
"927","2010-09-07",5.64
"928","2010-09-08",5.57
"929","2010-09-09",5.43
"930","2010-09-10",5.5
"931","2010-09-13",5.55
"932","2010-09-14",5.49
"933","2010-09-15",5.4
"934","2010-09-16",5.23
"935","2010-09-17",5.13
"936","2010-09-20",5.16
"937","2010-09-21",4.92
"938","2010-09-22",5.01
"939","2010-09-23",4.97
"940","2010-09-24",5.01
"941","2010-09-27",4.93
"942","2010-09-28",4.86
"943","2010-09-29",4.85
"944","2010-09-30",4.77
"945","2010-10-01",4.94
"946","2010-10-04",4.8
"947","2010-10-05",4.91
"948","2010-10-06",5.27
"949","2010-10-07",5.31
"950","2010-10-08",5.48
"951","2010-10-11",5.44
"952","2010-10-12",5.32
"953","2010-10-13",5.3
"954","2010-10-14",5.48
"955","2010-10-15",5.16
"956","2010-10-18",5.22
"957","2010-10-19",5.2
"958","2010-10-20",5.27
"959","2010-10-21",5.23
"960","2010-10-22",5.36
"961","2010-10-25",5.47
"962","2010-10-26",5.31
"963","2010-10-27",5.28
"964","2010-10-28",5.26
"965","2010-10-29",5.06
"966","2010-11-01",4.86
"967","2010-11-02",5.06
"968","2010-11-03",5.09
"969","2010-11-04",5.2
"970","2010-11-05",5.3
"971","2010-11-08",5.28
"972","2010-11-09",5.17
"973","2010-11-10",5.47
"974","2010-11-11",5.52
"975","2010-11-12",5.46
"976","2010-11-15",5.5
"977","2010-11-16",5.45
"978","2010-11-17",5.54
"979","2010-11-18",5.81
"980","2010-11-19",5.92
"981","2010-11-22",5.95
"982","2010-11-23",5.8
"983","2010-11-24",5.96
"984","2010-11-26",5.64
"985","2010-11-29",5.79
"986","2010-11-30",5.72
"987","2010-12-01",5.78
"988","2010-12-02",5.95
"989","2010-12-03",5.94
"990","2010-12-06",5.93
