"","date","RMCF"
"70","2007-04-13",12.752381
"71","2007-04-16",12.752381
"72","2007-04-17",12.67619
"73","2007-04-18",12.866667
"74","2007-04-19",12.923809
"75","2007-04-20",12.904762
"76","2007-04-23",12.904762
"77","2007-04-24",12.857142
"78","2007-04-25",12.771428
"79","2007-04-26",12.780952
"80","2007-04-27",12.847619
"81","2007-04-30",12.847619
"82","2007-05-01",12.838096
"83","2007-05-02",12.952381
"84","2007-05-03",12.857142
"85","2007-05-04",12.809524
"86","2007-05-07",12.8
"87","2007-05-08",12.857142
"88","2007-05-09",13.085714
"89","2007-05-10",13.714286
"90","2007-05-11",13.619047
"91","2007-05-14",13.780952
"92","2007-05-15",14.047619
"93","2007-05-16",14.504762
"94","2007-05-17",14.561905
"95","2007-05-18",14.87619
"96","2007-05-21",14.619047
"97","2007-05-22",14.87619
"98","2007-05-23",14.704762
"99","2007-05-24",14.914286
"100","2007-05-25",14.657143
"101","2007-05-29",14.628572
"102","2007-05-30",15.038095
"103","2007-05-31",15.142858
"104","2007-06-01",15.266666
"105","2007-06-04",15.561905
"106","2007-06-05",15.628572
"107","2007-06-06",15.666667
"108","2007-06-07",15.580953
"109","2007-06-08",15.028571
"110","2007-06-11",15.190476
"111","2007-06-12",14.819048
"112","2007-06-13",14.914286
"113","2007-06-14",14.742857
"114","2007-06-15",14.923809
"115","2007-06-18",15.228572
"116","2007-06-19",15.352381
"117","2007-06-20",15.32381
"118","2007-06-21",15.342857
"119","2007-06-22",15.419047
"120","2007-06-25",15.228572
"121","2007-06-26",15.32381
"122","2007-06-27",15.219048
"123","2007-06-28",15.152381
"124","2007-06-29",15.12381
"125","2007-07-02",15.238095
"126","2007-07-03",15.495238
"127","2007-07-05",15.571428
"128","2007-07-06",15.619047
"129","2007-07-09",15.942857
"130","2007-07-10",16.961905
"131","2007-07-11",16.066668
"132","2007-07-12",16.285715
"133","2007-07-13",15.790476
"134","2007-07-16",16.219048
"135","2007-07-17",16.152382
"136","2007-07-18",17.15
"137","2007-07-19",17.639999
"138","2007-07-20",18
"139","2007-07-23",17.540001
"140","2007-07-24",17.68
"141","2007-07-25",17.540001
"142","2007-07-26",18
"143","2007-07-27",17.190001
"144","2007-07-30",17.25
"145","2007-07-31",16.9
"146","2007-08-01",17.129999
"147","2007-08-02",17.459999
"148","2007-08-03",17.73
"149","2007-08-06",16.959999
"150","2007-08-07",16.389999
"151","2007-08-08",16.66
"152","2007-08-09",16
"153","2007-08-10",15.75
"154","2007-08-13",15.63
"155","2007-08-14",15.95
"156","2007-08-15",15.79
"157","2007-08-16",15.58
"158","2007-08-17",15.74
"159","2007-08-20",15.7
"160","2007-08-21",16.040001
"161","2007-08-22",16
"162","2007-08-23",16.24
"163","2007-08-24",16.34
"164","2007-08-27",16.440001
"165","2007-08-28",16.07
"166","2007-08-29",16.129999
"167","2007-08-30",16.09
"168","2007-08-31",16.01
"169","2007-09-04",16
"170","2007-09-05",16.219999
"171","2007-09-06",16
"172","2007-09-07",16.02
"173","2007-09-10",16
"174","2007-09-11",16.440001
"175","2007-09-12",16.59
"176","2007-09-13",16.17
"177","2007-09-14",16.059999
"178","2007-09-17",16
"179","2007-09-18",16
"180","2007-09-19",15.83
"181","2007-09-20",16
"182","2007-09-21",16.18
"183","2007-09-24",16.370001
"184","2007-09-25",16.190001
"185","2007-09-26",16.35
"186","2007-09-27",17.030001
"187","2007-09-28",17.209999
"188","2007-10-01",17.74
"189","2007-10-02",17.379999
"190","2007-10-03",17.139999
"191","2007-10-04",17.32
"192","2007-10-05",17.290001
"193","2007-10-08",17.48
"194","2007-10-09",17.690001
"195","2007-10-10",17.48
"196","2007-10-11",17.48
"197","2007-10-12",17.379999
"198","2007-10-15",17.25
"199","2007-10-16",17.139999
"200","2007-10-17",16.860001
"201","2007-10-18",16.9
"202","2007-10-19",16.620001
"203","2007-10-22",16.91
"204","2007-10-23",17
"205","2007-10-24",16.940001
"206","2007-10-25",17.17
"207","2007-10-26",17.02
"208","2007-10-29",17.07
"209","2007-10-30",17.200001
"210","2007-10-31",16.74
"211","2007-11-01",16.91
"212","2007-11-02",17.200001
"213","2007-11-05",17.33
"214","2007-11-06",17.26
"215","2007-11-07",17
"216","2007-11-08",17.41
"217","2007-11-09",17.24
"218","2007-11-12",17.440001
"219","2007-11-13",17.1
"220","2007-11-14",17.1
"221","2007-11-15",16.719999
"222","2007-11-16",16.809999
"223","2007-11-19",16.719999
"224","2007-11-20",16.52
"225","2007-11-21",17.5
"226","2007-11-23",17.32
"227","2007-11-26",17.299999
"228","2007-11-27",17.01
"229","2007-11-28",17.59
"230","2007-11-29",17.67
"231","2007-11-30",17.52
"232","2007-12-03",17.459999
"233","2007-12-04",17.370001
"234","2007-12-05",17.190001
"235","2007-12-06",17.6
"236","2007-12-07",17.030001
"237","2007-12-10",16.57
"238","2007-12-11",16
"239","2007-12-12",16.34
"240","2007-12-13",15.96
"241","2007-12-14",16.450001
"242","2007-12-17",15.78
"243","2007-12-18",16
"244","2007-12-19",15.81
"245","2007-12-20",16.620001
"246","2007-12-21",16.639999
"247","2007-12-24",16.91
"248","2007-12-26",16.67
"249","2007-12-27",16.58
"250","2007-12-28",16.379999
"251","2007-12-31",15.88
"252","2008-01-02",15.75
"253","2008-01-03",15.74
"254","2008-01-04",15.41
"255","2008-01-07",15.36
"256","2008-01-08",13.24
"257","2008-01-09",13.02
"258","2008-01-10",12.99
"259","2008-01-11",12.65
"260","2008-01-14",12.56
"261","2008-01-15",12.08
"262","2008-01-16",12.03
"263","2008-01-17",11.95
"264","2008-01-18",12.05
"265","2008-01-22",11.63
"266","2008-01-23",11.23
"267","2008-01-24",11.7
"268","2008-01-25",11.66
"269","2008-01-28",11.68
"270","2008-01-29",11.65
"271","2008-01-30",11.61
"272","2008-01-31",11.72
"273","2008-02-01",11.64
"274","2008-02-04",11.54
"275","2008-02-05",11.57
"276","2008-02-06",11.58
"277","2008-02-07",11.5
"278","2008-02-08",11.57
"279","2008-02-11",11.58
"280","2008-02-12",11.67
"281","2008-02-13",11.56
"282","2008-02-14",11.75
"283","2008-02-15",11.35
"284","2008-02-19",11.84
"285","2008-02-20",11.93
"286","2008-02-21",11.9
"287","2008-02-22",12.09
"288","2008-02-25",12.7
"289","2008-02-26",12.62
"290","2008-02-27",12.65
"291","2008-02-28",12.6
"292","2008-02-29",12.7
"293","2008-03-03",12.73
"294","2008-03-04",12.61
"295","2008-03-05",12.95
"296","2008-03-06",13.29
"297","2008-03-07",13.13
"298","2008-03-10",12.68
"299","2008-03-11",13.2
"300","2008-03-12",13.09
"301","2008-03-13",13.14
"302","2008-03-14",13.25
"303","2008-03-17",13.1
"304","2008-03-18",13.05
"305","2008-03-19",12.85
"306","2008-03-20",13
"307","2008-03-24",12.74
"308","2008-03-25",12.93
"309","2008-03-26",12.83
"310","2008-03-27",12.83
"311","2008-03-28",12.59
"312","2008-03-31",12.57
"313","2008-04-01",12.85
"314","2008-04-02",13
"315","2008-04-03",12.4
"316","2008-04-04",12.6
"317","2008-04-07",13
"318","2008-04-08",12.29
"319","2008-04-09",12.8
"320","2008-04-10",12.75
"321","2008-04-11",12.52
"322","2008-04-14",12.81
"323","2008-04-15",12.76
"324","2008-04-16",12.23
"325","2008-04-17",12.68
"326","2008-04-18",12.66
"327","2008-04-21",12.94
"328","2008-04-22",12.97
"329","2008-04-23",12.83
"330","2008-04-24",12.87
"331","2008-04-25",12.42
"332","2008-04-28",12.32
"333","2008-04-29",12.26
"334","2008-04-30",12.3
"335","2008-05-01",12.29
"336","2008-05-02",12.23
"337","2008-05-05",12.44
"338","2008-05-06",12.17
"339","2008-05-07",12.24
"340","2008-05-08",11.18
"341","2008-05-09",11.33
"342","2008-05-12",11.54
"343","2008-05-13",11.39
"344","2008-05-14",11.45
"345","2008-05-15",11.25
"346","2008-05-16",11.48
"347","2008-05-19",11.95
"348","2008-05-20",12
"349","2008-05-21",12.05
"350","2008-05-22",12.02
"351","2008-05-23",11.63
"352","2008-05-27",11.63
"353","2008-05-28",12.03
"354","2008-05-29",12.03
"355","2008-05-30",11.74
"356","2008-06-02",11.89
"357","2008-06-03",11.86
"358","2008-06-04",11.74
"359","2008-06-05",11.35
"360","2008-06-06",11.14
"361","2008-06-09",10.66
"362","2008-06-10",10.8
"363","2008-06-11",10.82
"364","2008-06-12",10.45
"365","2008-06-13",10.75
"366","2008-06-16",10.59
"367","2008-06-17",10.26
"368","2008-06-18",10.16
"369","2008-06-19",10.05
"370","2008-06-20",10.25
"371","2008-06-23",9.95
"372","2008-06-24",9.75
"373","2008-06-25",9.35
"374","2008-06-26",9.96
"375","2008-06-27",9.63
"376","2008-06-30",9.63
"377","2008-07-01",10
"378","2008-07-02",9.8
"379","2008-07-03",9.67
"380","2008-07-07",9.46
"381","2008-07-08",9.52
"382","2008-07-09",9.15
"383","2008-07-10",9
"384","2008-07-11",8.86
"385","2008-07-14",8.93
"386","2008-07-15",8.82
"387","2008-07-16",8.91
"388","2008-07-17",8.72
"389","2008-07-18",8.99
"390","2008-07-21",8.86
"391","2008-07-22",8.93
"392","2008-07-23",8.96
"393","2008-07-24",9.04
"394","2008-07-25",9.15
"395","2008-07-28",8.85
"396","2008-07-29",8.99
"397","2008-07-30",8.9
"398","2008-07-31",8.96
"399","2008-08-01",8.95
"400","2008-08-04",8.7
"401","2008-08-05",8.96
"402","2008-08-06",8.96
"403","2008-08-07",8.94
"404","2008-08-08",8.93
"405","2008-08-11",8.95
"406","2008-08-12",9.02
"407","2008-08-13",9.07
"408","2008-08-14",9.14
"409","2008-08-15",9.17
"410","2008-08-18",9.16
"411","2008-08-19",9.13
"412","2008-08-20",9.1
"413","2008-08-21",9.16
"414","2008-08-22",9.2
"415","2008-08-25",9.24
"416","2008-08-26",9.32
"417","2008-08-27",9.11
"418","2008-08-28",9.1
"419","2008-08-29",9.01
"420","2008-09-02",9.16
"421","2008-09-03",9
"422","2008-09-04",8.94
"423","2008-09-05",8.97
"424","2008-09-08",9
"425","2008-09-09",9.14
"426","2008-09-10",9.15
"427","2008-09-11",9.15
"428","2008-09-12",9.13
"429","2008-09-15",9.33
"430","2008-09-16",9.4
"431","2008-09-17",9.35
"432","2008-09-18",9.29
"433","2008-09-19",9.5
"434","2008-09-22",9.39
"435","2008-09-23",9.39
"436","2008-09-24",9.5
"437","2008-09-25",9.56
"438","2008-09-26",9.51
"439","2008-09-29",9.12
"440","2008-09-30",9.11
"441","2008-10-01",8.99
"442","2008-10-02",8.9
"443","2008-10-03",8.75
"444","2008-10-06",7.91
"445","2008-10-07",7.99
"446","2008-10-08",7.75
"447","2008-10-09",6.68
"448","2008-10-10",5.65
"449","2008-10-13",8.05
"450","2008-10-14",6.35
"451","2008-10-15",6.77
"452","2008-10-16",6.79
"453","2008-10-17",7.4
"454","2008-10-20",7.38
"455","2008-10-21",7.25
"456","2008-10-22",6.9
"457","2008-10-23",6.5
"458","2008-10-24",6.52
"459","2008-10-27",6.39
"460","2008-10-28",6.19
"461","2008-10-29",6.3
"462","2008-10-30",6.47
"463","2008-10-31",7.06
"464","2008-11-03",6.97
"465","2008-11-04",6.92
"466","2008-11-05",6.88
"467","2008-11-06",6.83
"468","2008-11-07",6.51
"469","2008-11-10",6.44
"470","2008-11-11",6.49
"471","2008-11-12",6.42
"472","2008-11-13",6.15
"473","2008-11-14",5.73
"474","2008-11-17",6.32
"475","2008-11-18",5.95
"476","2008-11-19",6.22
"477","2008-11-20",5.76
"478","2008-11-21",5.73
"479","2008-11-24",6.36
"480","2008-11-25",6.09
"481","2008-11-26",6.2
"482","2008-11-28",6.03
"483","2008-12-01",6.06
"484","2008-12-02",6.06
"485","2008-12-03",6.01
"486","2008-12-04",6
"487","2008-12-05",6.04
"488","2008-12-08",6
"489","2008-12-09",6.04
"490","2008-12-10",5.85
"491","2008-12-11",5.81
"492","2008-12-12",5.69
"493","2008-12-15",5.79
"494","2008-12-16",5.75
"495","2008-12-17",5.62
"496","2008-12-18",5.61
"497","2008-12-19",5.5
"498","2008-12-22",5.52
"499","2008-12-23",5.5
"500","2008-12-24",5.67
"501","2008-12-26",5.44
"502","2008-12-29",5.39
"503","2008-12-30",5.45
"504","2008-12-31",5.31
"505","2009-01-02",5.47
"506","2009-01-05",5.75
"507","2009-01-06",5.95
"508","2009-01-07",5.76
"509","2009-01-08",5.88
"510","2009-01-09",5.89
"511","2009-01-12",5.71
"512","2009-01-13",5.76
"513","2009-01-14",5.88
"514","2009-01-15",6.25
"515","2009-01-16",6.24
"516","2009-01-20",6.23
"517","2009-01-21",6.45
"518","2009-01-22",6.5
"519","2009-01-23",6.48
"520","2009-01-26",6.52
"521","2009-01-27",6.55
"522","2009-01-28",6.6
"523","2009-01-29",6.52
"524","2009-01-30",6.48
"525","2009-02-02",6.59
"526","2009-02-03",6.63
"527","2009-02-04",7.25
"528","2009-02-05",7.28
"529","2009-02-06",7.7
"530","2009-02-09",7.38
"531","2009-02-10",6.91
"532","2009-02-11",6.66
"533","2009-02-12",6.59
"534","2009-02-13",6.85
"535","2009-02-17",6.39
"536","2009-02-18",6.55
"537","2009-02-19",6.37
"538","2009-02-20",5.61
"539","2009-02-23",5.76
"540","2009-02-24",5.87
"541","2009-02-25",5.69
"542","2009-02-26",5.86
"543","2009-02-27",5.77
"544","2009-03-02",5.27
"545","2009-03-03",4.86
"546","2009-03-04",4.84
"547","2009-03-05",4.54
"548","2009-03-06",4.36
"549","2009-03-09",4.38
"550","2009-03-10",4.35
"551","2009-03-11",4.34
"552","2009-03-12",5.4
"553","2009-03-13",5.4
"554","2009-03-16",5.12
"555","2009-03-17",5.18
"556","2009-03-18",5.2
"557","2009-03-19",5.19
"558","2009-03-20",5.74
"559","2009-03-23",6.14
"560","2009-03-24",6.38
"561","2009-03-25",6.3
"562","2009-03-26",6.36
"563","2009-03-27",6.12
"564","2009-03-30",6.22
"565","2009-03-31",6.15
"566","2009-04-01",6.41
"567","2009-04-02",6.2
"568","2009-04-03",6.51
"569","2009-04-06",6.24
"570","2009-04-07",6.04
"571","2009-04-08",6.22
"572","2009-04-09",6.55
"573","2009-04-13",6.1
"574","2009-04-14",6.08
"575","2009-04-15",6.04
"576","2009-04-16",6.04
"577","2009-04-17",6
"578","2009-04-20",5.96
"579","2009-04-21",5.92
"580","2009-04-22",5.64
"581","2009-04-23",5.8
"582","2009-04-24",5.55
"583","2009-04-27",6.04
"584","2009-04-28",6.04
"585","2009-04-29",6.08
"586","2009-04-30",6.19
"587","2009-05-01",6.17
"588","2009-05-04",6.23
"589","2009-05-05",6.3
"590","2009-05-06",6.46
"591","2009-05-07",6.7
"592","2009-05-08",6.93
"593","2009-05-11",7.77
"594","2009-05-12",9
"595","2009-05-13",8.33
"596","2009-05-14",8.02
"597","2009-05-15",8.47
"598","2009-05-18",8.55
"599","2009-05-19",8.72
"600","2009-05-20",8.3
"601","2009-05-21",7.97
"602","2009-05-22",8.14
"603","2009-05-26",8.66
"604","2009-05-27",8.47
"605","2009-05-28",8.4
"606","2009-05-29",8.3
"607","2009-06-01",7.95
"608","2009-06-02",8.24
"609","2009-06-03",8.11
"610","2009-06-04",8
"611","2009-06-05",8.02
"612","2009-06-08",8.07
"613","2009-06-09",8.25
"614","2009-06-10",8.25
"615","2009-06-11",8.17
"616","2009-06-12",8.05
"617","2009-06-15",7.85
"618","2009-06-16",7.88
"619","2009-06-17",7.75
"620","2009-06-18",8.2
"621","2009-06-19",8.02
"622","2009-06-22",8
"623","2009-06-23",7.61
"624","2009-06-24",7.62
"625","2009-06-25",7.66
"626","2009-06-26",7.76
"627","2009-06-29",7.85
"628","2009-06-30",7.7
"629","2009-07-01",7.71
"630","2009-07-02",7.59
"631","2009-07-06",7.69
"632","2009-07-07",7.74
"633","2009-07-08",7.92
"634","2009-07-09",7.5
"635","2009-07-10",7.5
"636","2009-07-13",7.57
"637","2009-07-14",7.73
"638","2009-07-15",7.61
"639","2009-07-16",7.67
"640","2009-07-17",8.06
"641","2009-07-20",8.1
"642","2009-07-21",8.29
"643","2009-07-22",8.25
"644","2009-07-23",8.36
"645","2009-07-24",8.35
"646","2009-07-27",8.12
"647","2009-07-28",8.15
"648","2009-07-29",8.23
"649","2009-07-30",8.28
"650","2009-07-31",8.1
"651","2009-08-03",8.31
"652","2009-08-04",8.24
"653","2009-08-05",8.21
"654","2009-08-06",8.2
"655","2009-08-07",8.3
"656","2009-08-10",8.21
"657","2009-08-11",8.2
"658","2009-08-12",8.28
"659","2009-08-13",8.24
"660","2009-08-14",7.83
"661","2009-08-17",7.96
"662","2009-08-18",8.44
"663","2009-08-19",8.14
"664","2009-08-20",8.11
"665","2009-08-21",8.06
"666","2009-08-24",8.09
"667","2009-08-25",8.09
"668","2009-08-26",7.9
"669","2009-08-27",8.01
"670","2009-08-28",7.9
"671","2009-08-31",8.02
"672","2009-09-01",7.9
"673","2009-09-02",8.01
"674","2009-09-03",7.94
"675","2009-09-04",7.96
"676","2009-09-08",8.12
"677","2009-09-09",8.25
"678","2009-09-10",8.23
"679","2009-09-11",8.25
"680","2009-09-14",8.21
"681","2009-09-15",8.15
"682","2009-09-16",8.18
"683","2009-09-17",8.48
"684","2009-09-18",8.66
"685","2009-09-21",8.8
"686","2009-09-22",8.97
"687","2009-09-23",8.74
"688","2009-09-24",8.84
"689","2009-09-25",8.97
"690","2009-09-28",8.92
"691","2009-09-29",9.1
"692","2009-09-30",9
"693","2009-10-01",8.77
"694","2009-10-02",8.75
"695","2009-10-05",9.02
"696","2009-10-06",9.05
"697","2009-10-07",8.76
"698","2009-10-08",8.94
"699","2009-10-09",8.84
"700","2009-10-12",8.89
"701","2009-10-13",8.85
"702","2009-10-14",8.89
"703","2009-10-15",8.8
"704","2009-10-16",8.87
"705","2009-10-19",8.75
"706","2009-10-20",8.69
"707","2009-10-21",8.8
"708","2009-10-22",8.94
"709","2009-10-23",8.85
"710","2009-10-26",8.92
"711","2009-10-27",8.89
"712","2009-10-28",8.6
"713","2009-10-29",8.63
"714","2009-10-30",8.52
"715","2009-11-02",8.58
"716","2009-11-03",8.41
"717","2009-11-04",8.25
"718","2009-11-05",8.19
"719","2009-11-06",8.28
"720","2009-11-09",8.4
"721","2009-11-10",8.42
"722","2009-11-11",8.38
"723","2009-11-12",8.23
"724","2009-11-13",8.26
"725","2009-11-16",8.16
"726","2009-11-17",8.29
"727","2009-11-18",8.48
"728","2009-11-19",8.41
"729","2009-11-20",8.42
"730","2009-11-23",8.72
"731","2009-11-24",8.7
"732","2009-11-25",8.75
"733","2009-11-27",8.72
"734","2009-11-30",8.61
"735","2009-12-01",8.2
"736","2009-12-02",8.05
"737","2009-12-03",8.19
"738","2009-12-04",8.08
"739","2009-12-07",8.15
"740","2009-12-08",8.01
"741","2009-12-09",8.06
"742","2009-12-10",8.12
"743","2009-12-11",8.02
"744","2009-12-14",8.01
"745","2009-12-15",8.02
"746","2009-12-16",8.03
"747","2009-12-17",8.02
"748","2009-12-18",8.01
"749","2009-12-21",8.05
"750","2009-12-22",8.02
"751","2009-12-23",8
"752","2009-12-24",8
"753","2009-12-28",8.01
"754","2009-12-29",8.01
"755","2009-12-30",8.02
"756","2009-12-31",8.1
"757","2010-01-04",8.23
"758","2010-01-05",8.31
"759","2010-01-06",8.35
"760","2010-01-07",8.48
"761","2010-01-08",8.42
"762","2010-01-11",8.74
"763","2010-01-12",8.92
"764","2010-01-13",8.76
"765","2010-01-14",8.77
"766","2010-01-15",8.5
"767","2010-01-19",8.59
"768","2010-01-20",8.63
"769","2010-01-21",8.57
"770","2010-01-22",8.64
"771","2010-01-25",8.64
"772","2010-01-26",8.57
"773","2010-01-27",8.56
"774","2010-01-28",8.5
"775","2010-01-29",8.7
"776","2010-02-01",8.64
"777","2010-02-02",8.67
"778","2010-02-03",8.69
"779","2010-02-04",8.65
"780","2010-02-05",8.65
"781","2010-02-08",8.68
"782","2010-02-09",8.61
"783","2010-02-10",8.65
"784","2010-02-11",8.57
"785","2010-02-12",8.67
"786","2010-02-16",8.61
"787","2010-02-17",8.54
"788","2010-02-18",8.55
"789","2010-02-19",8.61
"790","2010-02-22",8.71
"791","2010-02-23",8.7
"792","2010-02-24",8.63
"793","2010-02-25",8.64
"794","2010-02-26",8.54
"795","2010-03-01",8.55
"796","2010-03-02",8.57
"797","2010-03-03",8.74
"798","2010-03-04",8.69
"799","2010-03-05",8.71
"800","2010-03-08",8.65
"801","2010-03-09",8.72
"802","2010-03-10",8.71
"803","2010-03-11",8.95
"804","2010-03-12",8.98
"805","2010-03-15",9.16
"806","2010-03-16",9.9
"807","2010-03-17",9.99
"808","2010-03-18",9.72
"809","2010-03-19",9.42
"810","2010-03-22",9.5
"811","2010-03-23",9.71
"812","2010-03-24",9.8
"813","2010-03-25",9.6
"814","2010-03-26",9.3
"815","2010-03-29",9.3
"816","2010-03-30",9.25
"817","2010-03-31",9.2
"818","2010-04-01",8.9
"819","2010-04-05",9.21
"820","2010-04-06",9.09
"821","2010-04-07",9.15
"822","2010-04-08",8.91
"823","2010-04-09",9.27
"824","2010-04-12",9.29
"825","2010-04-13",9.25
"826","2010-04-14",9.23
"827","2010-04-15",9.73
"828","2010-04-16",9.63
"829","2010-04-19",9.5
"830","2010-04-20",9.68
"831","2010-04-21",9.69
"832","2010-04-22",9.62
"833","2010-04-23",9.57
"834","2010-04-26",9.6
"835","2010-04-27",9.61
"836","2010-04-28",9.7
"837","2010-04-29",9.45
"838","2010-04-30",9.52
"839","2010-05-03",9.8
"840","2010-05-04",9.79
"841","2010-05-05",9.47
"842","2010-05-06",9.3
"843","2010-05-07",9.36
"844","2010-05-10",9.7
"845","2010-05-11",9.53
"846","2010-05-12",9.65
"847","2010-05-13",9.51
"848","2010-05-14",9.58
"849","2010-05-17",9.48
"850","2010-05-18",9.55
"851","2010-05-19",9.55
"852","2010-05-20",9.57
"853","2010-05-21",9.54
"854","2010-05-24",9.62
"855","2010-05-25",9.39
"856","2010-05-26",9.41
"857","2010-05-27",9.29
"858","2010-05-28",9.1
"859","2010-06-01",9.28
"860","2010-06-02",9.27
"861","2010-06-03",9.37
"862","2010-06-04",9.4
"863","2010-06-07",9.2
"864","2010-06-08",9.39
"865","2010-06-09",9.29
"866","2010-06-10",9.45
"867","2010-06-11",9.67
"868","2010-06-14",9.68
"869","2010-06-15",9.68
"870","2010-06-16",9.47
"871","2010-06-17",9.51
"872","2010-06-18",9.7
"873","2010-06-21",9.42
"874","2010-06-22",9.46
"875","2010-06-23",9.47
"876","2010-06-24",9.42
"877","2010-06-25",9.56
"878","2010-06-28",9.49
"879","2010-06-29",9.41
"880","2010-06-30",9.29
"881","2010-07-01",9.15
"882","2010-07-02",9.05
"883","2010-07-06",9.13
"884","2010-07-07",9.13
"885","2010-07-08",9.15
"886","2010-07-09",9.45
"887","2010-07-12",9.6
"888","2010-07-13",9.6
"889","2010-07-14",9.69
"890","2010-07-15",9.6
"891","2010-07-16",9.36
"892","2010-07-19",9.28
"893","2010-07-20",9.27
"894","2010-07-21",9.31
"895","2010-07-22",9.51
"896","2010-07-23",9.54
"897","2010-07-26",9.52
"898","2010-07-27",9.62
"899","2010-07-28",9.51
"900","2010-07-29",9.45
"901","2010-07-30",9.45
"902","2010-08-02",9.6
"903","2010-08-03",9.55
"904","2010-08-04",9.9
"905","2010-08-05",9.78
"906","2010-08-06",9.95
"907","2010-08-09",9.99
"908","2010-08-10",9.98
"909","2010-08-11",9.98
"910","2010-08-12",9.87
"911","2010-08-13",9.65
"912","2010-08-16",9.94
"913","2010-08-17",9.85
"914","2010-08-18",9.77
"915","2010-08-19",9.83
"916","2010-08-20",9.79
"917","2010-08-23",9.7
"918","2010-08-24",9.65
"919","2010-08-25",9.59
"920","2010-08-26",9.64
"921","2010-08-27",9.62
"922","2010-08-30",9.51
"923","2010-08-31",9.6
"924","2010-09-01",9.53
"925","2010-09-02",9.7
"926","2010-09-03",9.51
"927","2010-09-07",9.63
"928","2010-09-08",9.82
"929","2010-09-09",9.69
"930","2010-09-10",9.59
"931","2010-09-13",9.69
"932","2010-09-14",9.7
"933","2010-09-15",9.75
"934","2010-09-16",9.8
"935","2010-09-17",9.61
"936","2010-09-20",9.61
"937","2010-09-21",9.6
"938","2010-09-22",9.57
"939","2010-09-23",9.57
"940","2010-09-24",9.6
"941","2010-09-27",9.49
"942","2010-09-28",9.55
"943","2010-09-29",9.45
"944","2010-09-30",9.46
"945","2010-10-01",9.5
"946","2010-10-04",9.55
"947","2010-10-05",9.41
"948","2010-10-06",9.5
"949","2010-10-07",9.48
"950","2010-10-08",9.52
"951","2010-10-11",9.47
"952","2010-10-12",9.45
"953","2010-10-13",9.5
"954","2010-10-14",9.41
"955","2010-10-15",9.4
"956","2010-10-18",9.42
"957","2010-10-19",9.54
"958","2010-10-20",9.67
"959","2010-10-21",9.53
"960","2010-10-22",9.5
"961","2010-10-25",9.54
"962","2010-10-26",9.5
"963","2010-10-27",9.53
"964","2010-10-28",9.5
"965","2010-10-29",9.49
"966","2010-11-01",9.57
"967","2010-11-02",9.48
"968","2010-11-03",9.5
"969","2010-11-04",9.59
"970","2010-11-05",9.53
"971","2010-11-08",9.51
"972","2010-11-09",9.51
"973","2010-11-10",9.5
"974","2010-11-11",9.51
"975","2010-11-12",9.49
"976","2010-11-15",9.55
"977","2010-11-16",9.5
"978","2010-11-17",9.67
"979","2010-11-18",9.55
"980","2010-11-19",9.75
"981","2010-11-22",9.6
"982","2010-11-23",9.65
"983","2010-11-24",9.7
"984","2010-11-26",9.51
"985","2010-11-29",9.6
"986","2010-11-30",9.55
"987","2010-12-01",9.58
"988","2010-12-02",9.52
"989","2010-12-03",9.5
"990","2010-12-06",9.58
"991","2010-12-07",9.58
