"","date","AUBN"
"93","2007-05-16",27.74
"94","2007-05-17",27.25
"95","2007-05-18",27.9
"96","2007-05-21",27.9
"97","2007-05-22",27.26
"98","2007-05-23",27.280001
"99","2007-05-24",27.549999
"100","2007-05-25",27.52
"101","2007-05-29",27.25
"102","2007-05-30",27.35
"103","2007-05-31",27.74
"104","2007-06-01",27.030001
"105","2007-06-04",27.49
"106","2007-06-05",27.02
"107","2007-06-06",27
"108","2007-06-07",27
"109","2007-06-08",27
"110","2007-06-11",27
"111","2007-06-12",27.09
"112","2007-06-13",27
"113","2007-06-14",26.799999
"114","2007-06-15",26.799999
"115","2007-06-18",26.799999
"116","2007-06-19",26.75
"117","2007-06-20",27
"118","2007-06-21",26.26
"119","2007-06-22",26.1
"120","2007-06-25",26.639999
"121","2007-06-26",27
"122","2007-06-27",27
"123","2007-06-28",27
"124","2007-06-29",26.309999
"125","2007-07-02",26.309999
"126","2007-07-03",27.65
"127","2007-07-05",27.65
"128","2007-07-06",27.65
"129","2007-07-09",27.65
"130","2007-07-10",26.629999
"131","2007-07-11",26.629999
"132","2007-07-12",26.629999
"133","2007-07-13",26.629999
"134","2007-07-16",25.01
"135","2007-07-17",25.120001
"136","2007-07-18",24.780001
"137","2007-07-19",25.24
"138","2007-07-20",24.27
"139","2007-07-23",24.200001
"140","2007-07-24",24.809999
"141","2007-07-25",26.48
"142","2007-07-26",25.68
"143","2007-07-27",25.799999
"144","2007-07-30",27.77
"145","2007-07-31",27.02
"146","2007-08-01",26.26
"147","2007-08-02",25.450001
"148","2007-08-03",26.190001
"149","2007-08-06",25.049999
"150","2007-08-07",25.75
"151","2007-08-08",25.040001
"152","2007-08-09",24.5
"153","2007-08-10",24.360001
"154","2007-08-13",24.07
"155","2007-08-14",24.290001
"156","2007-08-15",24.290001
"157","2007-08-16",24.5
"158","2007-08-17",24.18
"159","2007-08-20",24.700001
"160","2007-08-21",24.65
"161","2007-08-22",25.879999
"162","2007-08-23",25.6
"163","2007-08-24",25.6
"164","2007-08-27",25.25
"165","2007-08-28",25.049999
"166","2007-08-29",24.75
"167","2007-08-30",24.75
"168","2007-08-31",24.75
"169","2007-09-04",25
"170","2007-09-05",25
"171","2007-09-06",25
"172","2007-09-07",24.57
"173","2007-09-10",24.32
"174","2007-09-11",23.879999
"175","2007-09-12",24.040001
"176","2007-09-13",23.879999
"177","2007-09-14",23.879999
"178","2007-09-17",23.879999
"179","2007-09-18",24
"180","2007-09-19",24
"181","2007-09-20",23.76
"182","2007-09-21",23.76
"183","2007-09-24",23.5
"184","2007-09-25",23.5
"185","2007-09-26",23.530001
"186","2007-09-27",24.77
"187","2007-09-28",24.77
"188","2007-10-01",24.65
"189","2007-10-02",23.18
"190","2007-10-03",23.940001
"191","2007-10-04",23.5
"192","2007-10-05",23.5
"193","2007-10-08",23.98
"194","2007-10-09",23.98
"195","2007-10-10",23.5
"196","2007-10-11",23.75
"197","2007-10-12",23.75
"198","2007-10-15",23.75
"199","2007-10-16",24.99
"200","2007-10-17",24.99
"201","2007-10-18",23.6
"202","2007-10-19",24.4
"203","2007-10-22",23.51
"204","2007-10-23",23.51
"205","2007-10-24",23.950001
"206","2007-10-25",23.950001
"207","2007-10-26",23.950001
"208","2007-10-29",24.01
"209","2007-10-30",24.26
"210","2007-10-31",25.200001
"211","2007-11-01",25.200001
"212","2007-11-02",24.82
"213","2007-11-05",24.99
"214","2007-11-06",24.99
"215","2007-11-07",24.99
"216","2007-11-08",24
"217","2007-11-09",24
"218","2007-11-12",24.98
"219","2007-11-13",24.98
"220","2007-11-14",24.98
"221","2007-11-15",24.98
"222","2007-11-16",24.6
"223","2007-11-19",24.450001
"224","2007-11-20",23.75
"225","2007-11-21",23.75
"226","2007-11-23",23.75
"227","2007-11-26",24.959999
"228","2007-11-27",24.959999
"229","2007-11-28",24.959999
"230","2007-11-29",24.959999
"231","2007-11-30",24.08
"232","2007-12-03",23.35
"233","2007-12-04",23.4
"234","2007-12-05",23.4
"235","2007-12-06",24.9
"236","2007-12-07",23.76
"237","2007-12-10",23.76
"238","2007-12-11",23.76
"239","2007-12-12",22.950001
"240","2007-12-13",22.950001
"241","2007-12-14",22.950001
"242","2007-12-17",22.950001
"243","2007-12-18",23.01
"244","2007-12-19",23.01
"245","2007-12-20",22.35
"246","2007-12-21",21.5
"247","2007-12-24",22
"248","2007-12-26",22
"249","2007-12-27",21.559999
"250","2007-12-28",21.75
"251","2007-12-31",21.950001
"252","2008-01-02",21.950001
"253","2008-01-03",21.950001
"254","2008-01-04",22.24
"255","2008-01-07",22.25
"256","2008-01-08",21.5
"257","2008-01-09",20.1
"258","2008-01-10",20.99
"259","2008-01-11",20.370001
"260","2008-01-14",21.200001
"261","2008-01-15",21.200001
"262","2008-01-16",21
"263","2008-01-17",20.059999
"264","2008-01-18",19.860001
"265","2008-01-22",22.9
"266","2008-01-23",22.299999
"267","2008-01-24",23
"268","2008-01-25",22.15
"269","2008-01-28",21.969999
"270","2008-01-29",21.9
"271","2008-01-30",21.9
"272","2008-01-31",21.5
"273","2008-02-01",21.5
"274","2008-02-04",21.5
"275","2008-02-05",21.5
"276","2008-02-06",21.5
"277","2008-02-07",21.809999
"278","2008-02-08",22
"279","2008-02-11",22
"280","2008-02-12",21.26
"281","2008-02-13",21.26
"282","2008-02-14",21
"283","2008-02-15",21.25
"284","2008-02-19",21.25
"285","2008-02-20",21
"286","2008-02-21",21.639999
"287","2008-02-22",21.629999
"288","2008-02-25",21.299999
"289","2008-02-26",21.719999
"290","2008-02-27",21.9
"291","2008-02-28",21.299999
"292","2008-02-29",21.299999
"293","2008-03-03",22
"294","2008-03-04",22
"295","2008-03-05",21.35
"296","2008-03-06",22.889999
"297","2008-03-07",21.01
"298","2008-03-10",21.01
"299","2008-03-11",21
"300","2008-03-12",21
"301","2008-03-13",21
"302","2008-03-14",21.25
"303","2008-03-17",21.25
"304","2008-03-18",21.35
"305","2008-03-19",22.98
"306","2008-03-20",23.99
"307","2008-03-24",22.469999
"308","2008-03-25",22.15
"309","2008-03-26",23.9
"310","2008-03-27",22.6
"311","2008-03-28",21.51
"312","2008-03-31",22
"313","2008-04-01",22
"314","2008-04-02",21.5
"315","2008-04-03",21.5
"316","2008-04-04",21.5
"317","2008-04-07",21.5
"318","2008-04-08",21.5
"319","2008-04-09",21.5
"320","2008-04-10",21.5
"321","2008-04-11",23
"322","2008-04-14",21.559999
"323","2008-04-15",22
"324","2008-04-16",22
"325","2008-04-17",22
"326","2008-04-18",22
"327","2008-04-21",22
"328","2008-04-22",22
"329","2008-04-23",22
"330","2008-04-24",23.25
"331","2008-04-25",23.25
"332","2008-04-28",23.25
"333","2008-04-29",23.25
"334","2008-04-30",23.68
"335","2008-05-01",23.5
"336","2008-05-02",23.5
"337","2008-05-05",22.6
"338","2008-05-06",23.219999
"339","2008-05-07",22.6
"340","2008-05-08",22.6
"341","2008-05-09",22.6
"342","2008-05-12",22.6
"343","2008-05-13",23.49
"344","2008-05-14",23.49
"345","2008-05-15",23.49
"346","2008-05-16",22.75
"347","2008-05-19",22.75
"348","2008-05-20",22.75
"349","2008-05-21",22.01
"350","2008-05-22",22
"351","2008-05-23",22
"352","2008-05-27",22
"353","2008-05-28",22.01
"354","2008-05-29",22.49
"355","2008-05-30",22.290001
"356","2008-06-02",22.290001
"357","2008-06-03",22
"358","2008-06-04",22
"359","2008-06-05",23.23
"360","2008-06-06",23
"361","2008-06-09",23.25
"362","2008-06-10",23.25
"363","2008-06-11",23.25
"364","2008-06-12",23.25
"365","2008-06-13",22.5
"366","2008-06-16",22.5
"367","2008-06-17",21.809999
"368","2008-06-18",21.809999
"369","2008-06-19",22
"370","2008-06-20",22
"371","2008-06-23",22
"372","2008-06-24",22
"373","2008-06-25",22
"374","2008-06-26",22.85
"375","2008-06-27",22.110001
"376","2008-06-30",22.1
"377","2008-07-01",23
"378","2008-07-02",23
"379","2008-07-03",23
"380","2008-07-07",22.120001
"381","2008-07-08",23.25
"382","2008-07-09",22.139999
"383","2008-07-10",22.1
"384","2008-07-11",23
"385","2008-07-14",22.110001
"386","2008-07-15",23.5
"387","2008-07-16",23.5
"388","2008-07-17",23.5
"389","2008-07-18",23.5
"390","2008-07-21",23.5
"391","2008-07-22",23.5
"392","2008-07-23",23.5
"393","2008-07-24",22.33
"394","2008-07-25",22.33
"395","2008-07-28",22.33
"396","2008-07-29",23.02
"397","2008-07-30",23.02
"398","2008-07-31",22.440001
"399","2008-08-01",22.440001
"400","2008-08-04",22.440001
"401","2008-08-05",22.440001
"402","2008-08-06",22.440001
"403","2008-08-07",22.440001
"404","2008-08-08",22.440001
"405","2008-08-11",22.440001
"406","2008-08-12",22.440001
"407","2008-08-13",22.440001
"408","2008-08-14",22.440001
"409","2008-08-15",23
"410","2008-08-18",22.51
"411","2008-08-19",22.51
"412","2008-08-20",22.51
"413","2008-08-21",22.51
"414","2008-08-22",22.51
"415","2008-08-25",23.25
"416","2008-08-26",23.719999
"417","2008-08-27",23.719999
"418","2008-08-28",24
"419","2008-08-29",24
"420","2008-09-02",24
"421","2008-09-03",24
"422","2008-09-04",24
"423","2008-09-05",22.450001
"424","2008-09-08",22.450001
"425","2008-09-09",22.450001
"426","2008-09-10",22.209999
"427","2008-09-11",22.219999
"428","2008-09-12",23
"429","2008-09-15",22.209999
"430","2008-09-16",22.370001
"431","2008-09-17",22.370001
"432","2008-09-18",22.370001
"433","2008-09-19",22.209999
"434","2008-09-22",24.969999
"435","2008-09-23",24.969999
"436","2008-09-24",24.969999
"437","2008-09-25",24.700001
"438","2008-09-26",25
"439","2008-09-29",25
"440","2008-09-30",24
"441","2008-10-01",22.65
"442","2008-10-02",22.209999
"443","2008-10-03",22.209999
"444","2008-10-06",20.01
"445","2008-10-07",20.049999
"446","2008-10-08",22.700001
"447","2008-10-09",21.049999
"448","2008-10-10",21.049999
"449","2008-10-13",21.049999
"450","2008-10-14",23.5
"451","2008-10-15",23.5
"452","2008-10-16",23.5
"453","2008-10-17",23.5
"454","2008-10-20",23.5
"455","2008-10-21",22.5
"456","2008-10-22",22.5
"457","2008-10-23",20.049999
"458","2008-10-24",22.41
"459","2008-10-27",22.41
"460","2008-10-28",22.41
"461","2008-10-29",22.41
"462","2008-10-30",22.41
"463","2008-10-31",22.41
"464","2008-11-03",22.41
"465","2008-11-04",22.469999
"466","2008-11-05",22.469999
"467","2008-11-06",22.02
"468","2008-11-07",22.02
"469","2008-11-10",22.02
"470","2008-11-11",22.24
"471","2008-11-12",22.25
"472","2008-11-13",22.25
"473","2008-11-14",22.25
"474","2008-11-17",22.25
"475","2008-11-18",22.25
"476","2008-11-19",22.25
"477","2008-11-20",21.9
"478","2008-11-21",20.700001
"479","2008-11-24",20.700001
"480","2008-11-25",20.01
"481","2008-11-26",22
"482","2008-11-28",22
"483","2008-12-01",22
"484","2008-12-02",22
"485","2008-12-03",22.25
"486","2008-12-04",22.25
"487","2008-12-05",22.25
"488","2008-12-08",22.25
"489","2008-12-09",19.059999
"490","2008-12-10",19.059999
"491","2008-12-11",19.059999
"492","2008-12-12",19.059999
"493","2008-12-15",19.059999
"494","2008-12-16",20
"495","2008-12-17",20
"496","2008-12-18",20
"497","2008-12-19",20
"498","2008-12-22",21.959999
"499","2008-12-23",20.040001
"500","2008-12-24",20.219999
"501","2008-12-26",20.219999
"502","2008-12-29",20.26
"503","2008-12-30",20.26
"504","2008-12-31",20.1
"505","2009-01-02",20.1
"506","2009-01-05",20.1
"507","2009-01-06",22
"508","2009-01-07",22
"509","2009-01-08",22
"510","2009-01-09",22
"511","2009-01-12",20.34
"512","2009-01-13",20.299999
"513","2009-01-14",20.299999
"514","2009-01-15",20.450001
"515","2009-01-16",20.450001
"516","2009-01-20",20.450001
"517","2009-01-21",20.049999
"518","2009-01-22",20.049999
"519","2009-01-23",20
"520","2009-01-26",20
"521","2009-01-27",21
"522","2009-01-28",21
"523","2009-01-29",20
"524","2009-01-30",19.99
"525","2009-02-02",20.969999
"526","2009-02-03",20.969999
"527","2009-02-04",20.969999
"528","2009-02-05",20.969999
"529","2009-02-06",20.969999
"530","2009-02-09",21.940001
"531","2009-02-10",20.58
"532","2009-02-11",20.58
"533","2009-02-12",20.58
"534","2009-02-13",20.98
"535","2009-02-17",20.299999
"536","2009-02-18",20.299999
"537","2009-02-19",20.299999
"538","2009-02-20",20.299999
"539","2009-02-23",20
"540","2009-02-24",19.99
"541","2009-02-25",19.99
"542","2009-02-26",19.99
"543","2009-02-27",20
"544","2009-03-02",19.25
"545","2009-03-03",20
"546","2009-03-04",20
"547","2009-03-05",20
"548","2009-03-06",19.25
"549","2009-03-09",19.24
"550","2009-03-10",19.24
"551","2009-03-11",19.24
"552","2009-03-12",19.139999
"553","2009-03-13",22.99
"554","2009-03-16",20.799999
"555","2009-03-17",20.370001
"556","2009-03-18",20.5
"557","2009-03-19",20.5
"558","2009-03-20",21.73
"559","2009-03-23",21.73
"560","2009-03-24",21.73
"561","2009-03-25",21.73
"562","2009-03-26",21.940001
"563","2009-03-27",21.940001
"564","2009-03-30",21
"565","2009-03-31",21
"566","2009-04-01",21
"567","2009-04-02",21
"568","2009-04-03",21.959999
"569","2009-04-06",21.959999
"570","2009-04-07",22
"571","2009-04-08",23
"572","2009-04-09",23.25
"573","2009-04-13",22.790001
"574","2009-04-14",23
"575","2009-04-15",23
"576","2009-04-16",23
"577","2009-04-17",23.74
"578","2009-04-20",24
"579","2009-04-21",24
"580","2009-04-22",24
"581","2009-04-23",22.540001
"582","2009-04-24",23.5
"583","2009-04-27",22.530001
"584","2009-04-28",22.530001
"585","2009-04-29",22.530001
"586","2009-04-30",23.35
"587","2009-05-01",23.5
"588","2009-05-04",22.76
"589","2009-05-05",23.5
"590","2009-05-06",23.5
"591","2009-05-07",23.5
"592","2009-05-08",23.5
"593","2009-05-11",23.4
"594","2009-05-12",23.5
"595","2009-05-13",23.5
"596","2009-05-14",23.5
"597","2009-05-15",23.25
"598","2009-05-18",24
"599","2009-05-19",24
"600","2009-05-20",24
"601","2009-05-21",24
"602","2009-05-22",24
"603","2009-05-26",24
"604","2009-05-27",24
"605","2009-05-28",21.950001
"606","2009-05-29",24
"607","2009-06-01",24
"608","2009-06-02",24
"609","2009-06-03",24
"610","2009-06-04",25
"611","2009-06-05",26
"612","2009-06-08",26.02
"613","2009-06-09",26.950001
"614","2009-06-10",25.950001
"615","2009-06-11",26.35
"616","2009-06-12",26.93
"617","2009-06-15",26.950001
"618","2009-06-16",26.9
"619","2009-06-17",26.5
"620","2009-06-18",26.440001
"621","2009-06-19",26.950001
"622","2009-06-22",27.139999
"623","2009-06-23",27.200001
"624","2009-06-24",26.860001
"625","2009-06-25",27.4
"626","2009-06-26",29.950001
"627","2009-06-29",28.610001
"628","2009-06-30",28.5
"629","2009-07-01",28.9
"630","2009-07-02",29
"631","2009-07-06",28.379999
"632","2009-07-07",27.059999
"633","2009-07-08",25.530001
"634","2009-07-09",24.959999
"635","2009-07-10",23.059999
"636","2009-07-13",23
"637","2009-07-14",22.9
"638","2009-07-15",24.15
"639","2009-07-16",24.450001
"640","2009-07-17",22.940001
"641","2009-07-20",23.93
"642","2009-07-21",23.549999
"643","2009-07-22",23.360001
"644","2009-07-23",24.49
"645","2009-07-24",24.35
"646","2009-07-27",24.33
"647","2009-07-28",24.610001
"648","2009-07-29",24.32
"649","2009-07-30",24.5
"650","2009-07-31",24.549999
"651","2009-08-03",24.200001
"652","2009-08-04",24.18
"653","2009-08-05",23.940001
"654","2009-08-06",23.6
"655","2009-08-07",23.620001
"656","2009-08-10",23.860001
"657","2009-08-11",23.65
"658","2009-08-12",24.200001
"659","2009-08-13",23.91
"660","2009-08-14",23.6
"661","2009-08-17",23.299999
"662","2009-08-18",23.58
"663","2009-08-19",23.75
"664","2009-08-20",23.67
"665","2009-08-21",23.549999
"666","2009-08-24",23.780001
"667","2009-08-25",24.190001
"668","2009-08-26",24.99
"669","2009-08-27",25.25
"670","2009-08-28",26.23
"671","2009-08-31",28.540001
"672","2009-09-01",28.16
"673","2009-09-02",28.120001
"674","2009-09-03",28.370001
"675","2009-09-04",28.469999
"676","2009-09-08",27.84
"677","2009-09-09",26.91
"678","2009-09-10",26.940001
"679","2009-09-11",26.360001
"680","2009-09-14",26.85
"681","2009-09-15",26.6
"682","2009-09-16",26.85
"683","2009-09-17",26.59
"684","2009-09-18",25
"685","2009-09-21",24.93
"686","2009-09-22",23.99
"687","2009-09-23",23.709999
"688","2009-09-24",24.120001
"689","2009-09-25",24.48
"690","2009-09-28",25.450001
"691","2009-09-29",25.040001
"692","2009-09-30",24.4
"693","2009-10-01",24.709999
"694","2009-10-02",24.43
"695","2009-10-05",24.299999
"696","2009-10-06",25.040001
"697","2009-10-07",25.719999
"698","2009-10-08",25.950001
"699","2009-10-09",25.25
"700","2009-10-12",24.77
"701","2009-10-13",25.16
"702","2009-10-14",25.5
"703","2009-10-15",25.280001
"704","2009-10-16",24.379999
"705","2009-10-19",24.610001
"706","2009-10-20",24.610001
"707","2009-10-21",22.92
"708","2009-10-22",22.17
"709","2009-10-23",21.459999
"710","2009-10-26",22.860001
"711","2009-10-27",21.24
"712","2009-10-28",20.299999
"713","2009-10-29",20.299999
"714","2009-10-30",19.559999
"715","2009-11-02",20.209999
"716","2009-11-03",20.4
"717","2009-11-04",19.84
"718","2009-11-05",20.219999
"719","2009-11-06",19.549999
"720","2009-11-09",19.82
"721","2009-11-10",19.51
"722","2009-11-11",20.040001
"723","2009-11-12",19.43
"724","2009-11-13",19.790001
"725","2009-11-16",20
"726","2009-11-17",19.91
"727","2009-11-18",19.77
"728","2009-11-19",19.93
"729","2009-11-20",19.719999
"730","2009-11-23",19.620001
"731","2009-11-24",19.68
"732","2009-11-25",20
"733","2009-11-27",19.58
"734","2009-11-30",19.41
"735","2009-12-01",19.41
"736","2009-12-02",19.49
"737","2009-12-03",19.68
"738","2009-12-04",19.74
"739","2009-12-07",19.66
"740","2009-12-08",19.65
"741","2009-12-09",19.799999
"742","2009-12-10",19.16
"743","2009-12-11",19.49
"744","2009-12-14",19.639999
"745","2009-12-15",19.110001
"746","2009-12-16",19.5
"747","2009-12-17",19.360001
"748","2009-12-18",19.35
"749","2009-12-21",19.610001
"750","2009-12-22",19.16
"751","2009-12-23",19.379999
"752","2009-12-24",19.190001
"753","2009-12-28",19.5
"754","2009-12-29",20.26
"755","2009-12-30",19.780001
"756","2009-12-31",19.690001
"757","2010-01-04",20.620001
"758","2010-01-05",20.110001
"759","2010-01-06",19.370001
"760","2010-01-07",19.440001
"761","2010-01-08",19.200001
"762","2010-01-11",19.24
"763","2010-01-12",19.309999
"764","2010-01-13",19.32
"765","2010-01-14",19.290001
"766","2010-01-15",19.99
"767","2010-01-19",20.370001
"768","2010-01-20",20.190001
"769","2010-01-21",19.4
"770","2010-01-22",18.540001
"771","2010-01-25",18.969999
"772","2010-01-26",19.17
"773","2010-01-27",18.67
"774","2010-01-28",18.52
"775","2010-01-29",19.57
"776","2010-02-01",19.02
"777","2010-02-02",18.780001
"778","2010-02-03",18.25
"779","2010-02-04",18
"780","2010-02-05",17.610001
"781","2010-02-08",18.24
"782","2010-02-09",18.299999
"783","2010-02-10",19.1
"784","2010-02-11",19.959999
"785","2010-02-12",18.99
"786","2010-02-16",19.59
"787","2010-02-17",19.879999
"788","2010-02-18",19.780001
"789","2010-02-19",19.74
"790","2010-02-22",19.4
"791","2010-02-23",18.76
"792","2010-02-24",19.35
"793","2010-02-25",19.709999
"794","2010-02-26",19.57
"795","2010-03-01",19.870001
"796","2010-03-02",20.02
"797","2010-03-03",19.92
"798","2010-03-04",19.969999
"799","2010-03-05",20
"800","2010-03-08",19.940001
"801","2010-03-09",20
"802","2010-03-10",20.190001
"803","2010-03-11",20.68
"804","2010-03-12",20.299999
"805","2010-03-15",19.9
"806","2010-03-16",20.469999
"807","2010-03-17",19.85
"808","2010-03-18",19.93
"809","2010-03-19",19.76
"810","2010-03-22",19.950001
"811","2010-03-23",19.93
"812","2010-03-24",19.879999
"813","2010-03-25",20.33
"814","2010-03-26",21.93
"815","2010-03-29",21.84
"816","2010-03-30",21.74
"817","2010-03-31",20.65
"818","2010-04-01",20.4
"819","2010-04-05",20.370001
"820","2010-04-06",20
"821","2010-04-07",20.42
"822","2010-04-08",20.42
"823","2010-04-09",18.85
"824","2010-04-12",18.620001
"825","2010-04-13",18.4
"826","2010-04-14",19.02
"827","2010-04-15",19.02
"828","2010-04-16",18.51
"829","2010-04-19",18.559999
"830","2010-04-20",19.889999
"831","2010-04-21",19.34
"832","2010-04-22",19.73
"833","2010-04-23",20.02
"834","2010-04-26",19.389999
"835","2010-04-27",19.370001
"836","2010-04-28",19.459999
"837","2010-04-29",19.959999
"838","2010-04-30",20.040001
"839","2010-05-03",19.799999
"840","2010-05-04",18.77
"841","2010-05-05",18.25
"842","2010-05-06",18
"843","2010-05-07",17.49
"844","2010-05-10",17.85
"845","2010-05-11",18.26
"846","2010-05-12",18.459999
"847","2010-05-13",18.68
"848","2010-05-14",17.92
"849","2010-05-17",18.07
"850","2010-05-18",17.77
"851","2010-05-19",17.82
"852","2010-05-20",17.51
"853","2010-05-21",18.5
"854","2010-05-24",17.809999
"855","2010-05-25",17.52
"856","2010-05-26",17.969999
"857","2010-05-27",19.67
"858","2010-05-28",19.799999
"859","2010-06-01",18.799999
"860","2010-06-02",18.110001
"861","2010-06-03",17.879999
"862","2010-06-04",17.67
"863","2010-06-07",17.59
"864","2010-06-08",17.549999
"865","2010-06-09",18.09
"866","2010-06-10",17.309999
"867","2010-06-11",17.52
"868","2010-06-14",17.34
"869","2010-06-15",17.040001
"870","2010-06-16",17.530001
"871","2010-06-17",17.93
"872","2010-06-18",18.99
"873","2010-06-21",18.719999
"874","2010-06-22",18.809999
"875","2010-06-23",19
"876","2010-06-24",18.24
"877","2010-06-25",18.5
"878","2010-06-28",18.5
"879","2010-06-29",18.799999
"880","2010-06-30",18.799999
"881","2010-07-01",18.370001
"882","2010-07-02",18.6
"883","2010-07-06",18.360001
"884","2010-07-07",18.17
"885","2010-07-08",18.08
"886","2010-07-09",18.190001
"887","2010-07-12",18.43
"888","2010-07-13",18.51
"889","2010-07-14",18.639999
"890","2010-07-15",18.469999
"891","2010-07-16",18.25
"892","2010-07-19",18.25
"893","2010-07-20",18.52
"894","2010-07-21",18.780001
"895","2010-07-22",18.780001
"896","2010-07-23",18.780001
"897","2010-07-26",18.68
"898","2010-07-27",19.16
"899","2010-07-28",19.16
"900","2010-07-29",19.16
"901","2010-07-30",18.549999
"902","2010-08-02",18.9
"903","2010-08-03",18.790001
"904","2010-08-04",19.139999
"905","2010-08-05",18.870001
"906","2010-08-06",19.27
"907","2010-08-09",19.23
"908","2010-08-10",19.5
"909","2010-08-11",19.5
"910","2010-08-12",19.76
"911","2010-08-13",19.76
"912","2010-08-16",19.99
"913","2010-08-17",19.99
"914","2010-08-18",19.99
"915","2010-08-19",19.66
"916","2010-08-20",20
"917","2010-08-23",19.83
"918","2010-08-24",19.83
"919","2010-08-25",19.83
"920","2010-08-26",20.6
"921","2010-08-27",20.6
"922","2010-08-30",20.5
"923","2010-08-31",20.77
"924","2010-09-01",20.76
"925","2010-09-02",20.76
"926","2010-09-03",20.77
"927","2010-09-07",20.639999
"928","2010-09-08",20.440001
"929","2010-09-09",21.200001
"930","2010-09-10",22
"931","2010-09-13",21.27
"932","2010-09-14",20.290001
"933","2010-09-15",20.33
"934","2010-09-16",20.110001
"935","2010-09-17",20.93
"936","2010-09-20",20.25
"937","2010-09-21",20.25
"938","2010-09-22",20.84
"939","2010-09-23",21
"940","2010-09-24",20.629999
"941","2010-09-27",20.58
"942","2010-09-28",20.889999
"943","2010-09-29",20.35
"944","2010-09-30",20.35
"945","2010-10-01",21
"946","2010-10-04",20.32
"947","2010-10-05",20.549999
"948","2010-10-06",20.549999
"949","2010-10-07",20.549999
"950","2010-10-08",20.549999
"951","2010-10-11",20.549999
"952","2010-10-12",20.57
"953","2010-10-13",20.92
"954","2010-10-14",21.34
"955","2010-10-15",21.02
"956","2010-10-18",21.09
"957","2010-10-19",21.290001
"958","2010-10-20",21.75
"959","2010-10-21",19.84
"960","2010-10-22",19.85
"961","2010-10-25",19.549999
"962","2010-10-26",20.879999
"963","2010-10-27",20.389999
"964","2010-10-28",20.09
"965","2010-10-29",20.559999
"966","2010-11-01",20.700001
"967","2010-11-02",21.84
"968","2010-11-03",22
"969","2010-11-04",20
"970","2010-11-05",20.4
"971","2010-11-08",20.120001
"972","2010-11-09",20.379999
"973","2010-11-10",20.1
"974","2010-11-11",20.1
"975","2010-11-12",20.1
"976","2010-11-15",20.1
"977","2010-11-16",20.24
"978","2010-11-17",20.1
"979","2010-11-18",20.1
"980","2010-11-19",19.76
"981","2010-11-22",20.76
"982","2010-11-23",20.290001
"983","2010-11-24",20.139999
"984","2010-11-26",20.139999
"985","2010-11-29",20.139999
"986","2010-11-30",20.200001
"987","2010-12-01",19.950001
"988","2010-12-02",19.950001
"989","2010-12-03",19.799999
"990","2010-12-06",19.98
"991","2010-12-07",19.950001
"992","2010-12-08",19.73
"993","2010-12-09",19.75
