"","date","CLI"
"124","2007-06-29",43.490002
"125","2007-07-02",44.07
"126","2007-07-03",43.900002
"127","2007-07-05",44.439999
"128","2007-07-06",44.810001
"129","2007-07-09",44.380001
"130","2007-07-10",43.240002
"131","2007-07-11",43.169998
"132","2007-07-12",43.66
"133","2007-07-13",43.759998
"134","2007-07-16",43.27
"135","2007-07-17",42.93
"136","2007-07-18",42.959999
"137","2007-07-19",43.43
"138","2007-07-20",43.040001
"139","2007-07-23",42.470001
"140","2007-07-24",40.98
"141","2007-07-25",40.689999
"142","2007-07-26",40.049999
"143","2007-07-27",39.290001
"144","2007-07-30",39.349998
"145","2007-07-31",38.599998
"146","2007-08-01",39.040001
"147","2007-08-02",39.82
"148","2007-08-03",38.73
"149","2007-08-06",39.240002
"150","2007-08-07",38.93
"151","2007-08-08",40.720001
"152","2007-08-09",40.150002
"153","2007-08-10",39.139999
"154","2007-08-13",39.400002
"155","2007-08-14",37.849998
"156","2007-08-15",37.279999
"157","2007-08-16",39
"158","2007-08-17",40.779999
"159","2007-08-20",41.380001
"160","2007-08-21",42.200001
"161","2007-08-22",42.959999
"162","2007-08-23",41.950001
"163","2007-08-24",41.59
"164","2007-08-27",40.57
"165","2007-08-28",39.630001
"166","2007-08-29",40.279999
"167","2007-08-30",40.41
"168","2007-08-31",41.759998
"169","2007-09-04",42.080002
"170","2007-09-05",41.299999
"171","2007-09-06",41.700001
"172","2007-09-07",40.709999
"173","2007-09-10",40.040001
"174","2007-09-11",40.509998
"175","2007-09-12",40.150002
"176","2007-09-13",41.310001
"177","2007-09-14",41.830002
"178","2007-09-17",41.630001
"179","2007-09-18",42.439999
"180","2007-09-19",42.389999
"181","2007-09-20",41.630001
"182","2007-09-21",41
"183","2007-09-24",41.369999
"184","2007-09-25",41.009998
"185","2007-09-26",41.25
"186","2007-09-27",41.48
"187","2007-09-28",41.099998
"188","2007-10-01",41.009998
"189","2007-10-02",41.419998
"190","2007-10-03",41.689999
"191","2007-10-04",42.869999
"192","2007-10-05",44.23
"193","2007-10-08",43.98
"194","2007-10-09",43.84
"195","2007-10-10",43.939999
"196","2007-10-11",43.759998
"197","2007-10-12",43.73
"198","2007-10-15",42.66
"199","2007-10-16",42.299999
"200","2007-10-17",42.130001
"201","2007-10-18",42.060001
"202","2007-10-19",40
"203","2007-10-22",40.169998
"204","2007-10-23",40.369999
"205","2007-10-24",39.52
"206","2007-10-25",39.599998
"207","2007-10-26",39.970001
"208","2007-10-29",38.919998
"209","2007-10-30",38.790001
"210","2007-10-31",39.59
"211","2007-11-01",37.990002
"212","2007-11-02",37.639999
"213","2007-11-05",37.34
"214","2007-11-06",37.82
"215","2007-11-07",36.099998
"216","2007-11-08",35.689999
"217","2007-11-09",35.849998
"218","2007-11-12",36.040001
"219","2007-11-13",37.720001
"220","2007-11-14",37.5
"221","2007-11-15",37.34
"222","2007-11-16",37
"223","2007-11-19",36.5
"224","2007-11-20",35.560001
"225","2007-11-21",35.189999
"226","2007-11-23",35.73
"227","2007-11-26",33.93
"228","2007-11-27",34.599998
"229","2007-11-28",35.529999
"230","2007-11-29",35.52
"231","2007-11-30",35.689999
"232","2007-12-03",35.040001
"233","2007-12-04",33.93
"234","2007-12-05",34.970001
"235","2007-12-06",35.939999
"236","2007-12-07",36.259998
"237","2007-12-10",36.700001
"238","2007-12-11",34.509998
"239","2007-12-12",34.139999
"240","2007-12-13",33.5
"241","2007-12-14",32.740002
"242","2007-12-17",31.99
"243","2007-12-18",31.379999
"244","2007-12-19",32.529999
"245","2007-12-20",33.16
"246","2007-12-21",33.849998
"247","2007-12-24",35.400002
"248","2007-12-26",34.959999
"249","2007-12-27",34.150002
"250","2007-12-28",33.759998
"251","2007-12-31",34
"252","2008-01-02",33.34
"253","2008-01-03",31.73
"254","2008-01-04",30.85
"255","2008-01-07",30.91
"256","2008-01-08",29.98
"257","2008-01-09",30.48
"258","2008-01-10",30.610001
"259","2008-01-11",30.040001
"260","2008-01-14",29.940001
"261","2008-01-15",29.209999
"262","2008-01-16",29.85
"263","2008-01-17",29.49
"264","2008-01-18",29.299999
"265","2008-01-22",30.65
"266","2008-01-23",33.689999
"267","2008-01-24",33.650002
"268","2008-01-25",33.080002
"269","2008-01-28",34.59
"270","2008-01-29",34.790001
"271","2008-01-30",34.77
"272","2008-01-31",35.52
"273","2008-02-01",36.439999
"274","2008-02-04",36.73
"275","2008-02-05",35.130001
"276","2008-02-06",34
"277","2008-02-07",34.720001
"278","2008-02-08",33.669998
"279","2008-02-11",33.599998
"280","2008-02-12",34.860001
"281","2008-02-13",35.02
"282","2008-02-14",34.529999
"283","2008-02-15",35.169998
"284","2008-02-19",34.400002
"285","2008-02-20",35.07
"286","2008-02-21",34.240002
"287","2008-02-22",34.91
"288","2008-02-25",35.849998
"289","2008-02-26",36.169998
"290","2008-02-27",35.82
"291","2008-02-28",34.830002
"292","2008-02-29",34.490002
"293","2008-03-03",34.669998
"294","2008-03-04",35.02
"295","2008-03-05",35.740002
"296","2008-03-06",34.07
"297","2008-03-07",34.740002
"298","2008-03-10",34.240002
"299","2008-03-11",36.150002
"300","2008-03-12",35.41
"301","2008-03-13",35.950001
"302","2008-03-14",35.599998
"303","2008-03-17",35.599998
"304","2008-03-18",36.57
"305","2008-03-19",35.630001
"306","2008-03-20",36.709999
"307","2008-03-24",36.860001
"308","2008-03-25",37.049999
"309","2008-03-26",36.349998
"310","2008-03-27",35.860001
"311","2008-03-28",34.900002
"312","2008-03-31",35.709999
"313","2008-04-01",37.66
"314","2008-04-02",38
"315","2008-04-03",39.439999
"316","2008-04-04",39.189999
"317","2008-04-07",38.900002
"318","2008-04-08",38.25
"319","2008-04-09",37.279999
"320","2008-04-10",37.740002
"321","2008-04-11",37.470001
"322","2008-04-14",37.5
"323","2008-04-15",37.759998
"324","2008-04-16",38.689999
"325","2008-04-17",39.099998
"326","2008-04-18",38.849998
"327","2008-04-21",38.43
"328","2008-04-22",38.59
"329","2008-04-23",39.5
"330","2008-04-24",39.939999
"331","2008-04-25",40.48
"332","2008-04-28",40.169998
"333","2008-04-29",39.689999
"334","2008-04-30",39.02
"335","2008-05-01",39.200001
"336","2008-05-02",39.080002
"337","2008-05-05",38.259998
"338","2008-05-06",38.5
"339","2008-05-07",37.950001
"340","2008-05-08",38.029999
"341","2008-05-09",38
"342","2008-05-12",38.349998
"343","2008-05-13",38.110001
"344","2008-05-14",38.48
"345","2008-05-15",39.080002
"346","2008-05-16",38.970001
"347","2008-05-19",38.860001
"348","2008-05-20",38.509998
"349","2008-05-21",37.540001
"350","2008-05-22",37.310001
"351","2008-05-23",37.150002
"352","2008-05-27",37.939999
"353","2008-05-28",37.98
"354","2008-05-29",38.41
"355","2008-05-30",38.639999
"356","2008-06-02",38
"357","2008-06-03",38.259998
"358","2008-06-04",38.720001
"359","2008-06-05",39.720001
"360","2008-06-06",38.209999
"361","2008-06-09",37.07
"362","2008-06-10",36.580002
"363","2008-06-11",35.68
"364","2008-06-12",35.950001
"365","2008-06-13",36.939999
"366","2008-06-16",37.029999
"367","2008-06-17",36.110001
"368","2008-06-18",35.540001
"369","2008-06-19",36.540001
"370","2008-06-20",36.02
"371","2008-06-23",35.369999
"372","2008-06-24",35.509998
"373","2008-06-25",35.869999
"374","2008-06-26",34.759998
"375","2008-06-27",34.509998
"376","2008-06-30",34.169998
"377","2008-07-01",34.16
"378","2008-07-02",33.639999
"379","2008-07-03",33.23
"380","2008-07-07",32.759998
"381","2008-07-08",35
"382","2008-07-09",32.57
"383","2008-07-10",33.98
"384","2008-07-11",34.290001
"385","2008-07-14",33.09
"386","2008-07-15",32.91
"387","2008-07-16",35.650002
"388","2008-07-17",36.150002
"389","2008-07-18",36.27
"390","2008-07-21",36.77
"391","2008-07-22",38.419998
"392","2008-07-23",39.200001
"393","2008-07-24",36.830002
"394","2008-07-25",37.669998
"395","2008-07-28",36.779999
"396","2008-07-29",38.799999
"397","2008-07-30",38.799999
"398","2008-07-31",38.380001
"399","2008-08-01",39.07
"400","2008-08-04",39.439999
"401","2008-08-05",41.610001
"402","2008-08-06",41.66
"403","2008-08-07",40.66
"404","2008-08-08",41.799999
"405","2008-08-11",42.5
"406","2008-08-12",41.439999
"407","2008-08-13",40.389999
"408","2008-08-14",40.889999
"409","2008-08-15",40.619999
"410","2008-08-18",39.509998
"411","2008-08-19",38.580002
"412","2008-08-20",38.66
"413","2008-08-21",38.200001
"414","2008-08-22",39.779999
"415","2008-08-25",38.52
"416","2008-08-26",39.139999
"417","2008-08-27",39.41
"418","2008-08-28",40.68
"419","2008-08-29",40.419998
"420","2008-09-02",40.68
"421","2008-09-03",41.709999
"422","2008-09-04",40.310001
"423","2008-09-05",40.200001
"424","2008-09-08",41.790001
"425","2008-09-09",40.630001
"426","2008-09-10",40.560001
"427","2008-09-11",41.119999
"428","2008-09-12",41.759998
"429","2008-09-15",37.689999
"430","2008-09-16",38.889999
"431","2008-09-17",35.639999
"432","2008-09-18",37.669998
"433","2008-09-19",39.869999
"434","2008-09-22",34.73
"435","2008-09-23",35.720001
"436","2008-09-24",34.169998
"437","2008-09-25",34.779999
"438","2008-09-26",35.689999
"439","2008-09-29",32.200001
"440","2008-09-30",33.869999
"441","2008-10-01",33.09
"442","2008-10-02",31.52
"443","2008-10-03",29.209999
"444","2008-10-06",29.25
"445","2008-10-07",26.98
"446","2008-10-08",26.790001
"447","2008-10-09",24.25
"448","2008-10-10",30
"449","2008-10-13",29.17
"450","2008-10-14",27.309999
"451","2008-10-15",23.610001
"452","2008-10-16",23.870001
"453","2008-10-17",23.139999
"454","2008-10-20",23.360001
"455","2008-10-21",22.52
"456","2008-10-22",20.639999
"457","2008-10-23",20.200001
"458","2008-10-24",19.200001
"459","2008-10-27",17.690001
"460","2008-10-28",19.77
"461","2008-10-29",19.450001
"462","2008-10-30",20.5
"463","2008-10-31",22.719999
"464","2008-11-03",22.450001
"465","2008-11-04",24.15
"466","2008-11-05",22.02
"467","2008-11-06",21.280001
"468","2008-11-07",23.469999
"469","2008-11-10",20.969999
"470","2008-11-11",20.73
"471","2008-11-12",19.35
"472","2008-11-13",22.48
"473","2008-11-14",19.450001
"474","2008-11-17",18.59
"475","2008-11-18",19.280001
"476","2008-11-19",16.299999
"477","2008-11-20",14.25
"478","2008-11-21",15.24
"479","2008-11-24",17.85
"480","2008-11-25",19.07
"481","2008-11-26",19
"482","2008-11-28",18.969999
"483","2008-12-01",14.68
"484","2008-12-02",17.93
"485","2008-12-03",19.23
"486","2008-12-04",18
"487","2008-12-05",19.57
"488","2008-12-08",22.059999
"489","2008-12-09",19.700001
"490","2008-12-10",21.639999
"491","2008-12-11",18.219999
"492","2008-12-12",21.17
"493","2008-12-15",19.92
"494","2008-12-16",23.299999
"495","2008-12-17",24.02
"496","2008-12-18",21.299999
"497","2008-12-19",23.01
"498","2008-12-22",22.209999
"499","2008-12-23",22.99
"500","2008-12-24",22.969999
"501","2008-12-26",23.52
"502","2008-12-29",21.74
"503","2008-12-30",23.17
"504","2008-12-31",24.5
"505","2009-01-02",22.889999
"506","2009-01-05",22.26
"507","2009-01-06",23.280001
"508","2009-01-07",22.33
"509","2009-01-08",22.68
"510","2009-01-09",22.389999
"511","2009-01-12",20.799999
"512","2009-01-13",21.4
"513","2009-01-14",20.4
"514","2009-01-15",21.379999
"515","2009-01-16",22.690001
"516","2009-01-20",19.4
"517","2009-01-21",22.17
"518","2009-01-22",20.610001
"519","2009-01-23",21.52
"520","2009-01-26",21.26
"521","2009-01-27",21.42
"522","2009-01-28",23.440001
"523","2009-01-29",21.299999
"524","2009-01-30",20.32
"525","2009-02-02",21.02
"526","2009-02-03",20.6
"527","2009-02-04",20.030001
"528","2009-02-05",19.889999
"529","2009-02-06",21.91
"530","2009-02-09",22.049999
"531","2009-02-10",20.049999
"532","2009-02-11",20.27
"533","2009-02-12",20.73
"534","2009-02-13",19.6
"535","2009-02-17",18.24
"536","2009-02-18",17.959999
"537","2009-02-19",17.73
"538","2009-02-20",19.23
"539","2009-02-23",17.9
"540","2009-02-24",19.370001
"541","2009-02-25",18.82
"542","2009-02-26",17.48
"543","2009-02-27",17.08
"544","2009-03-02",15.95
"545","2009-03-03",15.99
"546","2009-03-04",16.42
"547","2009-03-05",14.98
"548","2009-03-06",14.63
"549","2009-03-09",14.54
"550","2009-03-10",16.719999
"551","2009-03-11",16.59
"552","2009-03-12",18.02
"553","2009-03-13",17.790001
"554","2009-03-16",15.94
"555","2009-03-17",17.459999
"556","2009-03-18",18.82
"557","2009-03-19",18.41
"558","2009-03-20",17.01
"559","2009-03-23",20.799999
"560","2009-03-24",18.9
"561","2009-03-25",18.969999
"562","2009-03-26",20.059999
"563","2009-03-27",19.559999
"564","2009-03-30",18.379999
"565","2009-03-31",19.809999
"566","2009-04-01",18.6
"567","2009-04-02",20.200001
"568","2009-04-03",22.709999
"569","2009-04-06",21.950001
"570","2009-04-07",20
"571","2009-04-08",20.549999
"572","2009-04-09",23.809999
"573","2009-04-13",24.52
"574","2009-04-14",22.93
"575","2009-04-15",24.540001
"576","2009-04-16",26.030001
"577","2009-04-17",26.389999
"578","2009-04-20",23.42
"579","2009-04-21",25.42
"580","2009-04-22",25.08
"581","2009-04-23",25.860001
"582","2009-04-24",27.34
"583","2009-04-27",25.43
"584","2009-04-28",25.799999
"585","2009-04-29",26.610001
"586","2009-04-30",26.860001
"587","2009-05-01",24.67
"588","2009-05-04",25.870001
"589","2009-05-05",25.049999
"590","2009-05-06",25.700001
"591","2009-05-07",23.84
"592","2009-05-08",26.299999
"593","2009-05-11",25.059999
"594","2009-05-12",24.620001
"595","2009-05-13",22.389999
"596","2009-05-14",22.9
"597","2009-05-15",21.66
"598","2009-05-18",24.059999
"599","2009-05-19",23.709999
"600","2009-05-20",23.889999
"601","2009-05-21",23.780001
"602","2009-05-22",23.190001
"603","2009-05-26",24.73
"604","2009-05-27",23.690001
"605","2009-05-28",23.91
"606","2009-05-29",24.709999
"607","2009-06-01",25.43
"608","2009-06-02",25.32
"609","2009-06-03",25.27
"610","2009-06-04",25.950001
"611","2009-06-05",25.68
"612","2009-06-08",25.290001
"613","2009-06-09",24.92
"614","2009-06-10",23.950001
"615","2009-06-11",23.15
"616","2009-06-12",23.620001
"617","2009-06-15",22.530001
"618","2009-06-16",22.27
"619","2009-06-17",22.049999
"620","2009-06-18",21.959999
"621","2009-06-19",22.34
"622","2009-06-22",21.23
"623","2009-06-23",21.58
"624","2009-06-24",22.02
"625","2009-06-25",22.16
"626","2009-06-26",22.16
"627","2009-06-29",22.6
"628","2009-06-30",22.799999
"629","2009-07-01",23.030001
"630","2009-07-02",21.85
"631","2009-07-06",22.77
"632","2009-07-07",21.860001
"633","2009-07-08",21.93
"634","2009-07-09",21.83
"635","2009-07-10",21.719999
"636","2009-07-13",22.870001
"637","2009-07-14",23.07
"638","2009-07-15",23.940001
"639","2009-07-16",24.620001
"640","2009-07-17",24.59
"641","2009-07-20",25.57
"642","2009-07-21",25.15
"643","2009-07-22",25.35
"644","2009-07-23",26.620001
"645","2009-07-24",27.120001
"646","2009-07-27",27.280001
"647","2009-07-28",27.09
"648","2009-07-29",26.870001
"649","2009-07-30",27.84
"650","2009-07-31",27.91
"651","2009-08-03",28.290001
"652","2009-08-04",30
"653","2009-08-05",31.889999
"654","2009-08-06",31.370001
"655","2009-08-07",32.59
"656","2009-08-10",31.6
"657","2009-08-11",31.1
"658","2009-08-12",31.719999
"659","2009-08-13",31.82
"660","2009-08-14",31.99
"661","2009-08-17",30.389999
"662","2009-08-18",30.440001
"663","2009-08-19",30.629999
"664","2009-08-20",31.66
"665","2009-08-21",32.490002
"666","2009-08-24",32.27
"667","2009-08-25",32.68
"668","2009-08-26",32.369999
"669","2009-08-27",32.740002
"670","2009-08-28",32.68
"671","2009-08-31",32.029999
"672","2009-09-01",30.290001
"673","2009-09-02",30.129999
"674","2009-09-03",31.01
"675","2009-09-04",31.709999
"676","2009-09-08",32.919998
"677","2009-09-09",33.48
"678","2009-09-10",33.759998
"679","2009-09-11",33.400002
"680","2009-09-14",35.060001
"681","2009-09-15",35.119999
"682","2009-09-16",36.400002
"683","2009-09-17",36.259998
"684","2009-09-18",36.439999
"685","2009-09-21",35.119999
"686","2009-09-22",35.720001
"687","2009-09-23",33.57
"688","2009-09-24",32.09
"689","2009-09-25",31.83
"690","2009-09-28",33.25
"691","2009-09-29",32.880001
"692","2009-09-30",32.330002
"693","2009-10-01",30.6
"694","2009-10-02",30.290001
"695","2009-10-05",31.23
"696","2009-10-06",31.49
"697","2009-10-07",31.190001
"698","2009-10-08",32.119999
"699","2009-10-09",32.470001
"700","2009-10-12",32.59
"701","2009-10-13",32.330002
"702","2009-10-14",33.369999
"703","2009-10-15",33.200001
"704","2009-10-16",32.07
"705","2009-10-19",32.720001
"706","2009-10-20",32.119999
"707","2009-10-21",31.77
"708","2009-10-22",32.650002
"709","2009-10-23",32.41
"710","2009-10-26",32.330002
"711","2009-10-27",31.76
"712","2009-10-28",30.27
"713","2009-10-29",31.9
"714","2009-10-30",30.950001
"715","2009-11-02",31.08
"716","2009-11-03",31
"717","2009-11-04",30.07
"718","2009-11-05",30.280001
"719","2009-11-06",29.799999
"720","2009-11-09",31.52
"721","2009-11-10",30.969999
"722","2009-11-11",31.690001
"723","2009-11-12",31.15
"724","2009-11-13",31.799999
"725","2009-11-16",32.310001
"726","2009-11-17",31.66
"727","2009-11-18",32.16
"728","2009-11-19",31.290001
"729","2009-11-20",30.540001
"730","2009-11-23",30.57
"731","2009-11-24",30.15
"732","2009-11-25",30.4
"733","2009-11-27",29.469999
"734","2009-11-30",30.690001
"735","2009-12-01",31.690001
"736","2009-12-02",32.470001
"737","2009-12-03",32.650002
"738","2009-12-04",33.689999
"739","2009-12-07",33
"740","2009-12-08",33.18
"741","2009-12-09",33.25
"742","2009-12-10",33.259998
"743","2009-12-11",34
"744","2009-12-14",34.82
"745","2009-12-15",34.84
"746","2009-12-16",34.66
"747","2009-12-17",34.209999
"748","2009-12-18",34.220001
"749","2009-12-21",34.73
"750","2009-12-22",35.040001
"751","2009-12-23",35.209999
"752","2009-12-24",35.470001
"753","2009-12-28",35.689999
"754","2009-12-29",35.34
"755","2009-12-30",35.400002
"756","2009-12-31",34.57
"757","2010-01-04",33.68
"758","2010-01-05",34.610001
"759","2010-01-06",35
"760","2010-01-07",35.580002
"761","2010-01-08",35.459999
"762","2010-01-11",35.93
"763","2010-01-12",34.830002
"764","2010-01-13",35.580002
"765","2010-01-14",35.380001
"766","2010-01-15",35.400002
"767","2010-01-19",36.240002
"768","2010-01-20",35.959999
"769","2010-01-21",35.16
"770","2010-01-22",34.41
"771","2010-01-25",34.639999
"772","2010-01-26",33.830002
"773","2010-01-27",33.490002
"774","2010-01-28",33.009998
"775","2010-01-29",32.619999
"776","2010-02-01",32.82
"777","2010-02-02",33.119999
"778","2010-02-03",32.77
"779","2010-02-04",31.530001
"780","2010-02-05",31.85
"781","2010-02-08",31.24
"782","2010-02-09",30.93
"783","2010-02-10",31
"784","2010-02-11",31.16
"785","2010-02-12",31.299999
"786","2010-02-16",31.790001
"787","2010-02-17",32.029999
"788","2010-02-18",32.349998
"789","2010-02-19",32.439999
"790","2010-02-22",32.400002
"791","2010-02-23",32.509998
"792","2010-02-24",33.139999
"793","2010-02-25",33.490002
"794","2010-02-26",33.540001
"795","2010-03-01",34
"796","2010-03-02",33.639999
"797","2010-03-03",33.360001
"798","2010-03-04",33.380001
"799","2010-03-05",34.110001
"800","2010-03-08",34.630001
"801","2010-03-09",34.630001
"802","2010-03-10",34.25
"803","2010-03-11",34.459999
"804","2010-03-12",34.5
"805","2010-03-15",34.400002
"806","2010-03-16",35.16
"807","2010-03-17",35.669998
"808","2010-03-18",35.310001
"809","2010-03-19",34.66
"810","2010-03-22",35.040001
"811","2010-03-23",35.209999
"812","2010-03-24",35.450001
"813","2010-03-25",35.75
"814","2010-03-26",35.150002
"815","2010-03-29",35.130001
"816","2010-03-30",35.259998
"817","2010-03-31",35.25
"818","2010-04-01",34.869999
"819","2010-04-05",36.470001
"820","2010-04-06",37.330002
"821","2010-04-07",36.75
"822","2010-04-08",36.5
"823","2010-04-09",37.650002
"824","2010-04-12",37.189999
"825","2010-04-13",38.189999
"826","2010-04-14",37.610001
"827","2010-04-15",36.369999
"828","2010-04-16",35.169998
"829","2010-04-19",35.169998
"830","2010-04-20",35.349998
"831","2010-04-21",36.040001
"832","2010-04-22",36.119999
"833","2010-04-23",36.439999
"834","2010-04-26",36.610001
"835","2010-04-27",35.5
"836","2010-04-28",35.709999
"837","2010-04-29",36.400002
"838","2010-04-30",34.360001
"839","2010-05-03",34.919998
"840","2010-05-04",34.220001
"841","2010-05-05",33.900002
"842","2010-05-06",32.830002
"843","2010-05-07",32.75
"844","2010-05-10",34.799999
"845","2010-05-11",35.060001
"846","2010-05-12",35.470001
"847","2010-05-13",34.970001
"848","2010-05-14",34.110001
"849","2010-05-17",34.200001
"850","2010-05-18",33.490002
"851","2010-05-19",32.709999
"852","2010-05-20",31.290001
"853","2010-05-21",31.67
"854","2010-05-24",31.299999
"855","2010-05-25",32
"856","2010-05-26",31.879999
"857","2010-05-27",33.43
"858","2010-05-28",32.98
"859","2010-06-01",32.029999
"860","2010-06-02",32.639999
"861","2010-06-03",32.400002
"862","2010-06-04",30.530001
"863","2010-06-07",29.99
"864","2010-06-08",30.299999
"865","2010-06-09",30.35
"866","2010-06-10",31.459999
"867","2010-06-11",31.68
"868","2010-06-14",32.169998
"869","2010-06-15",32.990002
"870","2010-06-16",32.73
"871","2010-06-17",32.98
"872","2010-06-18",33.369999
"873","2010-06-21",33
"874","2010-06-22",31.68
"875","2010-06-23",31.790001
"876","2010-06-24",30.860001
"877","2010-06-25",31.209999
"878","2010-06-28",30.709999
"879","2010-06-29",29.940001
"880","2010-06-30",29.73
"881","2010-07-01",29.059999
"882","2010-07-02",28.610001
"883","2010-07-06",27.98
"884","2010-07-07",29.25
"885","2010-07-08",29.26
"886","2010-07-09",29.75
"887","2010-07-12",29.799999
"888","2010-07-13",30.51
"889","2010-07-14",30.5
"890","2010-07-15",30.67
"891","2010-07-16",29.860001
"892","2010-07-19",30.209999
"893","2010-07-20",30.84
"894","2010-07-21",30.25
"895","2010-07-22",31.26
"896","2010-07-23",31.52
"897","2010-07-26",32.41
"898","2010-07-27",32.540001
"899","2010-07-28",32.43
"900","2010-07-29",31.719999
"901","2010-07-30",32.220001
"902","2010-08-02",33.5
"903","2010-08-03",33.57
"904","2010-08-04",33.450001
"905","2010-08-05",33.299999
"906","2010-08-06",33.400002
"907","2010-08-09",33.720001
"908","2010-08-10",32.84
"909","2010-08-11",31.620001
"910","2010-08-12",31.120001
"911","2010-08-13",30.83
"912","2010-08-16",30.93
"913","2010-08-17",31.709999
"914","2010-08-18",31.85
"915","2010-08-19",30.76
"916","2010-08-20",30.450001
"917","2010-08-23",30.389999
"918","2010-08-24",30.15
"919","2010-08-25",30.879999
"920","2010-08-26",30.389999
"921","2010-08-27",30.950001
"922","2010-08-30",30.83
"923","2010-08-31",30.85
"924","2010-09-01",31.959999
"925","2010-09-02",32.400002
"926","2010-09-03",32.84
"927","2010-09-07",31.99
"928","2010-09-08",32.130001
"929","2010-09-09",32.009998
"930","2010-09-10",32.560001
"931","2010-09-13",33.009998
"932","2010-09-14",32.720001
"933","2010-09-15",32.73
"934","2010-09-16",32.509998
"935","2010-09-17",32.639999
"936","2010-09-20",33.57
"937","2010-09-21",33.220001
"938","2010-09-22",32.849998
"939","2010-09-23",31.91
"940","2010-09-24",33.119999
"941","2010-09-27",32.52
"942","2010-09-28",32.669998
"943","2010-09-29",32.52
"944","2010-09-30",32.709999
"945","2010-10-01",32.290001
"946","2010-10-04",32.490002
"947","2010-10-05",33.23
"948","2010-10-06",32.869999
"949","2010-10-07",32.82
"950","2010-10-08",32.650002
"951","2010-10-11",32.540001
"952","2010-10-12",32.560001
"953","2010-10-13",32.77
"954","2010-10-14",32.73
"955","2010-10-15",32.650002
"956","2010-10-18",32.779999
"957","2010-10-19",32.529999
"958","2010-10-20",33.509998
"959","2010-10-21",33.669998
