"","date","FNB"
"258","2008-01-10",14.01
"259","2008-01-11",13.69
"260","2008-01-14",13.61
"261","2008-01-15",13.44
"262","2008-01-16",13.88
"263","2008-01-17",13.33
"264","2008-01-18",13.38
"265","2008-01-22",13.63
"266","2008-01-23",14.95
"267","2008-01-24",14.76
"268","2008-01-25",14.47
"269","2008-01-28",14.96
"270","2008-01-29",15.1
"271","2008-01-30",15.07
"272","2008-01-31",15.57
"273","2008-02-01",15.85
"274","2008-02-04",15.41
"275","2008-02-05",14.87
"276","2008-02-06",14.98
"277","2008-02-07",15.37
"278","2008-02-08",15.39
"279","2008-02-11",15.11
"280","2008-02-12",15.26
"281","2008-02-13",15.52
"282","2008-02-14",14.92
"283","2008-02-15",14.9
"284","2008-02-19",14.66
"285","2008-02-20",15.03
"286","2008-02-21",14.63
"287","2008-02-22",14.9
"288","2008-02-25",15.07
"289","2008-02-26",15.16
"290","2008-02-27",14.92
"291","2008-02-28",14.53
"292","2008-02-29",13.71
"293","2008-03-03",13.69
"294","2008-03-04",13.99
"295","2008-03-05",13.59
"296","2008-03-06",13.29
"297","2008-03-07",13.46
"298","2008-03-10",13.53
"299","2008-03-11",15
"300","2008-03-12",14.62
"301","2008-03-13",14.95
"302","2008-03-14",14.64
"303","2008-03-17",14.95
"304","2008-03-18",15.49
"305","2008-03-19",15.22
"306","2008-03-20",16.02
"307","2008-03-24",16.040001
"308","2008-03-25",16.030001
"309","2008-03-26",15.87
"310","2008-03-27",15.61
"311","2008-03-28",15.16
"312","2008-03-31",15.61
"313","2008-04-01",16.219999
"314","2008-04-02",16.360001
"315","2008-04-03",16.27
"316","2008-04-04",16.129999
"317","2008-04-07",16.040001
"318","2008-04-08",15.93
"319","2008-04-09",15.23
"320","2008-04-10",15.43
"321","2008-04-11",15
"322","2008-04-14",14.96
"323","2008-04-15",15.63
"324","2008-04-16",16.530001
"325","2008-04-17",16.860001
"326","2008-04-18",16
"327","2008-04-21",15.44
"328","2008-04-22",15.39
"329","2008-04-23",14.86
"330","2008-04-24",15.97
"331","2008-04-25",15.87
"332","2008-04-28",15.78
"333","2008-04-29",15.77
"334","2008-04-30",15.46
"335","2008-05-01",16.26
"336","2008-05-02",15.9
"337","2008-05-05",15.8
"338","2008-05-06",15.78
"339","2008-05-07",15.04
"340","2008-05-08",14.91
"341","2008-05-09",14.82
"342","2008-05-12",15.44
"343","2008-05-13",15.46
"344","2008-05-14",15.2
"345","2008-05-15",15.46
"346","2008-05-16",15.12
"347","2008-05-19",14.87
"348","2008-05-20",14.72
"349","2008-05-21",14.64
"350","2008-05-22",14.77
"351","2008-05-23",14.56
"352","2008-05-27",14.86
"353","2008-05-28",14.27
"354","2008-05-29",14.79
"355","2008-05-30",14.99
"356","2008-06-02",14.87
"357","2008-06-03",14.9
"358","2008-06-04",14.88
"359","2008-06-05",15.16
"360","2008-06-06",14.74
"361","2008-06-09",14.25
"362","2008-06-10",14.2
"363","2008-06-11",13.74
"364","2008-06-12",13.52
"365","2008-06-13",13.21
"366","2008-06-16",13.46
"367","2008-06-17",12.93
"368","2008-06-18",12.82
"369","2008-06-19",12.73
"370","2008-06-20",13.06
"371","2008-06-23",12.69
"372","2008-06-24",13
"373","2008-06-25",12.91
"374","2008-06-26",12.81
"375","2008-06-27",12.19
"376","2008-06-30",11.78
"377","2008-07-01",11.67
"378","2008-07-02",11.48
"379","2008-07-03",10.64
"380","2008-07-07",10.52
"381","2008-07-08",11.22
"382","2008-07-09",10.62
"383","2008-07-10",10.76
"384","2008-07-11",10.83
"385","2008-07-14",10.04
"386","2008-07-15",9.87
"387","2008-07-16",11.16
"388","2008-07-17",11.86
"389","2008-07-18",11.76
"390","2008-07-21",11.41
"391","2008-07-22",11.95
"392","2008-07-23",11.65
"393","2008-07-24",10.88
"394","2008-07-25",10.76
"395","2008-07-28",10.39
"396","2008-07-29",11.45
"397","2008-07-30",11.14
"398","2008-07-31",11.33
"399","2008-08-01",11.36
"400","2008-08-04",11.29
"401","2008-08-05",12.09
"402","2008-08-06",11.89
"403","2008-08-07",11.72
"404","2008-08-08",12.15
"405","2008-08-11",12.96
"406","2008-08-12",12.3
"407","2008-08-13",12.19
"408","2008-08-14",12.35
"409","2008-08-15",12.63
"410","2008-08-18",12.19
"411","2008-08-19",11.98
"412","2008-08-20",11.71
"413","2008-08-21",11.44
"414","2008-08-22",11.95
"415","2008-08-25",11.53
"416","2008-08-26",11.68
"417","2008-08-27",11.49
"418","2008-08-28",11.9
"419","2008-08-29",11.73
"420","2008-09-02",12.06
"421","2008-09-03",12.67
"422","2008-09-04",12.06
"423","2008-09-05",12.65
"424","2008-09-08",13.43
"425","2008-09-09",13.19
"426","2008-09-10",13.58
"427","2008-09-11",14.18
"428","2008-09-12",14.3
"429","2008-09-15",13.77
"430","2008-09-16",14.72
"431","2008-09-17",14.39
"432","2008-09-18",17.5
"433","2008-09-19",17.5
"434","2008-09-22",15.17
"435","2008-09-23",15.49
"436","2008-09-24",16.049999
"437","2008-09-25",16.07
"438","2008-09-26",15.97
"439","2008-09-29",14.72
"440","2008-09-30",15.98
"441","2008-10-01",15.95
"442","2008-10-02",15.45
"443","2008-10-03",14.99
"444","2008-10-06",14.88
"445","2008-10-07",13.74
"446","2008-10-08",12.48
"447","2008-10-09",10.39
"448","2008-10-10",12.21
"449","2008-10-13",12.53
"450","2008-10-14",13.4
"451","2008-10-15",12.45
"452","2008-10-16",13.38
"453","2008-10-17",12.59
"454","2008-10-20",13.21
"455","2008-10-21",12.4
"456","2008-10-22",11.83
"457","2008-10-23",11.37
"458","2008-10-24",11.45
"459","2008-10-27",11.61
"460","2008-10-28",13.18
"461","2008-10-29",12.36
"462","2008-10-30",12.54
"463","2008-10-31",13.1
"464","2008-11-03",13.84
"465","2008-11-04",14.73
"466","2008-11-05",13.21
"467","2008-11-06",13.05
"468","2008-11-07",13.19
"469","2008-11-10",12.56
"470","2008-11-11",12.37
"471","2008-11-12",11.35
"472","2008-11-13",12.9
"473","2008-11-14",11.57
"474","2008-11-17",11.26
"475","2008-11-18",11.52
"476","2008-11-19",10.49
"477","2008-11-20",10.06
"478","2008-11-21",11.52
"479","2008-11-24",11.89
"480","2008-11-25",11.65
"481","2008-11-26",11.48
"482","2008-11-28",12.36
"483","2008-12-01",9.75
"484","2008-12-02",10.6
"485","2008-12-03",11.12
"486","2008-12-04",11.2
"487","2008-12-05",12.14
"488","2008-12-08",12.56
"489","2008-12-09",11.51
"490","2008-12-10",11.5
"491","2008-12-11",10.76
"492","2008-12-12",11.45
"493","2008-12-15",11.36
"494","2008-12-16",12.65
"495","2008-12-17",12.09
"496","2008-12-18",11.98
"497","2008-12-19",12.46
"498","2008-12-22",12.27
"499","2008-12-23",12.08
"500","2008-12-24",12.5
"501","2008-12-26",12.38
"502","2008-12-29",11.92
"503","2008-12-30",12.78
"504","2008-12-31",13.2
"505","2009-01-02",13.39
"506","2009-01-05",12.78
"507","2009-01-06",12.95
"508","2009-01-07",12.31
"509","2009-01-08",12.44
"510","2009-01-09",12.08
"511","2009-01-12",11.51
"512","2009-01-13",11.76
"513","2009-01-14",9.11
"514","2009-01-15",8.89
"515","2009-01-16",8.89
"516","2009-01-20",7.7
"517","2009-01-21",8.29
"518","2009-01-22",7.56
"519","2009-01-23",7.9
"520","2009-01-26",7.82
"521","2009-01-27",8.01
"522","2009-01-28",9.01
"523","2009-01-29",8.11
"524","2009-01-30",7.91
"525","2009-02-02",8.13
"526","2009-02-03",8.06
"527","2009-02-04",7.99
"528","2009-02-05",7.87
"529","2009-02-06",8.4
"530","2009-02-09",8.5
"531","2009-02-10",7.44
"532","2009-02-11",7.69
"533","2009-02-12",7.23
"534","2009-02-13",7
"535","2009-02-17",6.38
"536","2009-02-18",5.84
"537","2009-02-19",5.51
"538","2009-02-20",5.75
"539","2009-02-23",5.38
"540","2009-02-24",6.22
"541","2009-02-25",6.59
"542","2009-02-26",6.45
"543","2009-02-27",6.28
"544","2009-03-02",6.33
"545","2009-03-03",6
"546","2009-03-04",6.2
"547","2009-03-05",5.88
"548","2009-03-06",6.21
"549","2009-03-09",6.32
"550","2009-03-10",7.18
"551","2009-03-11",6.67
"552","2009-03-12",7.4
"553","2009-03-13",7.11
"554","2009-03-16",7.04
"555","2009-03-17",7.65
"556","2009-03-18",7.99
"557","2009-03-19",7.39
"558","2009-03-20",7.14
"559","2009-03-23",8.47
"560","2009-03-24",7.57
"561","2009-03-25",7.88
"562","2009-03-26",7.9
"563","2009-03-27",7.3
"564","2009-03-30",7.22
"565","2009-03-31",7.67
"566","2009-04-01",7.73
"567","2009-04-02",8.05
"568","2009-04-03",8.15
"569","2009-04-06",7.25
"570","2009-04-07",6.93
"571","2009-04-08",6.84
"572","2009-04-09",7.49
"573","2009-04-13",7.74
"574","2009-04-14",7.02
"575","2009-04-15",7.31
"576","2009-04-16",7.42
"577","2009-04-17",7.6
"578","2009-04-20",6.48
"579","2009-04-21",6.95
"580","2009-04-22",6.61
"581","2009-04-23",6.56
"582","2009-04-24",7.68
"583","2009-04-27",7.04
"584","2009-04-28",7.1
"585","2009-04-29",7.85
"586","2009-04-30",7.52
"587","2009-05-01",7.56
"588","2009-05-04",8.4
"589","2009-05-05",7.98
"590","2009-05-06",8.33
"591","2009-05-07",8.35
"592","2009-05-08",9.3
"593","2009-05-11",8.54
"594","2009-05-12",8.3
"595","2009-05-13",7.49
"596","2009-05-14",7.53
"597","2009-05-15",7.3
"598","2009-05-18",7.79
"599","2009-05-19",7.2
"600","2009-05-20",6.74
"601","2009-05-21",6.6
"602","2009-05-22",6.65
"603","2009-05-26",7.05
"604","2009-05-27",6.56
"605","2009-05-28",6.54
"606","2009-05-29",6.68
"607","2009-06-01",6.77
"608","2009-06-02",6.78
"609","2009-06-03",6.93
"610","2009-06-04",7.36
"611","2009-06-05",7.02
"612","2009-06-08",6.99
"613","2009-06-09",6.43
"614","2009-06-10",6.15
"615","2009-06-11",5.8
"616","2009-06-12",6
"617","2009-06-15",6.12
"618","2009-06-16",6.23
"619","2009-06-17",6.01
"620","2009-06-18",6.19
"621","2009-06-19",6.2
"622","2009-06-22",5.9
"623","2009-06-23",5.85
"624","2009-06-24",5.8
"625","2009-06-25",6.15
"626","2009-06-26",6.41
"627","2009-06-29",6.35
"628","2009-06-30",6.19
"629","2009-07-01",6.43
"630","2009-07-02",6
"631","2009-07-06",6.13
"632","2009-07-07",5.98
"633","2009-07-08",6.14
"634","2009-07-09",6.21
"635","2009-07-10",6.16
"636","2009-07-13",6.41
"637","2009-07-14",6.37
"638","2009-07-15",6.44
"639","2009-07-16",6.44
"640","2009-07-17",6.13
"641","2009-07-20",6.34
"642","2009-07-21",6.06
"643","2009-07-22",6.19
"644","2009-07-23",6.59
"645","2009-07-24",6.5
"646","2009-07-27",6.91
"647","2009-07-28",7
"648","2009-07-29",6.78
"649","2009-07-30",7.2
"650","2009-07-31",7.76
"651","2009-08-03",7.45
"652","2009-08-04",7.56
"653","2009-08-05",7.55
"654","2009-08-06",7.39
"655","2009-08-07",7.79
"656","2009-08-10",7.83
"657","2009-08-11",7.6
"658","2009-08-12",7.59
"659","2009-08-13",7.51
"660","2009-08-14",7.29
"661","2009-08-17",7
"662","2009-08-18",7.01
"663","2009-08-19",7.03
"664","2009-08-20",7.28
"665","2009-08-21",7.58
"666","2009-08-24",7.35
"667","2009-08-25",7.24
"668","2009-08-26",7.3
"669","2009-08-27",7.26
"670","2009-08-28",7.02
"671","2009-08-31",7.08
"672","2009-09-01",6.75
"673","2009-09-02",6.51
"674","2009-09-03",6.59
"675","2009-09-04",6.61
"676","2009-09-08",6.67
"677","2009-09-09",6.89
"678","2009-09-10",6.99
"679","2009-09-11",7.05
"680","2009-09-14",7.14
"681","2009-09-15",7.32
"682","2009-09-16",7.48
"683","2009-09-17",7.32
"684","2009-09-18",7.54
"685","2009-09-21",7.38
"686","2009-09-22",7.52
"687","2009-09-23",7.43
"688","2009-09-24",7.24
"689","2009-09-25",7.15
"690","2009-09-28",7.23
"691","2009-09-29",7.18
"692","2009-09-30",7.11
"693","2009-10-01",6.95
"694","2009-10-02",6.79
"695","2009-10-05",6.87
"696","2009-10-06",7.08
"697","2009-10-07",6.96
"698","2009-10-08",6.89
"699","2009-10-09",6.92
"700","2009-10-12",6.9
"701","2009-10-13",6.82
"702","2009-10-14",6.94
"703","2009-10-15",6.93
"704","2009-10-16",6.89
"705","2009-10-19",6.9
"706","2009-10-20",6.72
"707","2009-10-21",6.37
"708","2009-10-22",6.8
"709","2009-10-23",6.76
"710","2009-10-26",6.91
"711","2009-10-27",7.3
"712","2009-10-28",7.24
"713","2009-10-29",7.41
"714","2009-10-30",7.08
"715","2009-11-02",6.99
"716","2009-11-03",6.97
"717","2009-11-04",6.78
"718","2009-11-05",6.84
"719","2009-11-06",6.71
"720","2009-11-09",6.92
"721","2009-11-10",6.76
"722","2009-11-11",6.86
"723","2009-11-12",6.61
"724","2009-11-13",6.66
"725","2009-11-16",6.65
"726","2009-11-17",6.75
"727","2009-11-18",6.72
"728","2009-11-19",6.58
"729","2009-11-20",6.75
"730","2009-11-23",6.72
"731","2009-11-24",6.7
"732","2009-11-25",6.67
"733","2009-11-27",6.36
"734","2009-11-30",6.51
"735","2009-12-01",6.54
"736","2009-12-02",6.64
"737","2009-12-03",6.48
"738","2009-12-04",6.7
"739","2009-12-07",6.7
"740","2009-12-08",6.7
"741","2009-12-09",6.67
"742","2009-12-10",6.67
"743","2009-12-11",6.67
"744","2009-12-14",6.75
"745","2009-12-15",6.73
"746","2009-12-16",6.75
"747","2009-12-17",6.61
"748","2009-12-18",6.82
"749","2009-12-21",7.05
"750","2009-12-22",6.94
"751","2009-12-23",6.91
"752","2009-12-24",6.93
"753","2009-12-28",6.92
"754","2009-12-29",6.92
"755","2009-12-30",6.91
"756","2009-12-31",6.79
"757","2010-01-04",7.03
"758","2010-01-05",6.88
"759","2010-01-06",6.95
"760","2010-01-07",7.19
"761","2010-01-08",7.32
"762","2010-01-11",7.06
"763","2010-01-12",7.06
"764","2010-01-13",7.15
"765","2010-01-14",7.38
"766","2010-01-15",7.27
"767","2010-01-19",7.42
"768","2010-01-20",7.33
"769","2010-01-21",7.55
"770","2010-01-22",7.36
"771","2010-01-25",7.21
"772","2010-01-26",7.02
"773","2010-01-27",7.4
"774","2010-01-28",7.21
"775","2010-01-29",7.09
"776","2010-02-01",7.13
"777","2010-02-02",7.05
"778","2010-02-03",6.9
"779","2010-02-04",6.78
"780","2010-02-05",6.94
"781","2010-02-08",6.74
"782","2010-02-09",6.82
"783","2010-02-10",6.9
"784","2010-02-11",6.9
"785","2010-02-12",6.94
"786","2010-02-16",7.13
"787","2010-02-17",7.11
"788","2010-02-18",7.29
"789","2010-02-19",7.36
"790","2010-02-22",7.43
"791","2010-02-23",7.36
"792","2010-02-24",7.62
"793","2010-02-25",7.57
"794","2010-02-26",7.6
"795","2010-03-01",7.54
"796","2010-03-02",7.36
"797","2010-03-03",7.31
"798","2010-03-04",7.43
"799","2010-03-05",7.78
"800","2010-03-08",7.78
"801","2010-03-09",7.83
"802","2010-03-10",7.91
"803","2010-03-11",7.99
"804","2010-03-12",7.91
"805","2010-03-15",8
"806","2010-03-16",8.07
"807","2010-03-17",8.1
"808","2010-03-18",8.12
"809","2010-03-19",8.38
"810","2010-03-22",8.51
"811","2010-03-23",8.57
"812","2010-03-24",8.34
"813","2010-03-25",8.41
"814","2010-03-26",8.47
"815","2010-03-29",8.32
"816","2010-03-30",8.27
"817","2010-03-31",8.11
"818","2010-04-01",8.24
"819","2010-04-05",8.42
"820","2010-04-06",8.69
"821","2010-04-07",8.69
"822","2010-04-08",8.73
"823","2010-04-09",8.78
"824","2010-04-12",8.84
"825","2010-04-13",8.75
"826","2010-04-14",8.99
"827","2010-04-15",9.06
"828","2010-04-16",8.85
"829","2010-04-19",8.76
"830","2010-04-20",8.96
"831","2010-04-21",9.27
"832","2010-04-22",9.6
"833","2010-04-23",9.5
"834","2010-04-26",9.29
"835","2010-04-27",9.01
"836","2010-04-28",9.17
"837","2010-04-29",9.69
"838","2010-04-30",9.32
"839","2010-05-03",9.42
"840","2010-05-04",9.14
"841","2010-05-05",9.15
"842","2010-05-06",8.84
"843","2010-05-07",8.41
"844","2010-05-10",8.96
"845","2010-05-11",9.26
"846","2010-05-12",9.58
"847","2010-05-13",9.49
"848","2010-05-14",9.28
"849","2010-05-17",9.35
"850","2010-05-18",9.17
"851","2010-05-19",9.04
"852","2010-05-20",8.23
"853","2010-05-21",8.45
"854","2010-05-24",8.12
"855","2010-05-25",8.2
"856","2010-05-26",8.19
"857","2010-05-27",8.38
"858","2010-05-28",8.19
"859","2010-06-01",8.04
"860","2010-06-02",8.41
"861","2010-06-03",8.61
"862","2010-06-04",8
"863","2010-06-07",8.05
"864","2010-06-08",8.09
"865","2010-06-09",7.97
"866","2010-06-10",8.27
"867","2010-06-11",8.44
"868","2010-06-14",8.48
"869","2010-06-15",8.74
"870","2010-06-16",8.82
"871","2010-06-17",8.81
"872","2010-06-18",8.79
"873","2010-06-21",8.74
"874","2010-06-22",8.65
"875","2010-06-23",8.58
"876","2010-06-24",8.46
"877","2010-06-25",8.7
"878","2010-06-28",8.66
"879","2010-06-29",8.18
"880","2010-06-30",8.03
"881","2010-07-01",7.95
"882","2010-07-02",7.88
"883","2010-07-06",7.74
"884","2010-07-07",8.16
"885","2010-07-08",8.26
"886","2010-07-09",8.5
"887","2010-07-12",8.41
"888","2010-07-13",8.74
"889","2010-07-14",8.57
"890","2010-07-15",8.38
"891","2010-07-16",7.97
"892","2010-07-19",7.9
"893","2010-07-20",8.01
"894","2010-07-21",7.53
"895","2010-07-22",7.89
"896","2010-07-23",8.09
"897","2010-07-26",8.5
"898","2010-07-27",8.7
"899","2010-07-28",8.7
"900","2010-07-29",8.68
"901","2010-07-30",8.57
"902","2010-08-02",8.79
"903","2010-08-03",8.73
"904","2010-08-04",8.83
"905","2010-08-05",8.64
"906","2010-08-06",8.5
"907","2010-08-09",8.78
"908","2010-08-10",8.74
"909","2010-08-11",8.26
"910","2010-08-12",8.01
"911","2010-08-13",7.87
"912","2010-08-16",7.99
"913","2010-08-17",8.26
"914","2010-08-18",8.29
"915","2010-08-19",8.03
"916","2010-08-20",7.77
"917","2010-08-23",7.9
"918","2010-08-24",7.91
"919","2010-08-25",8.01
"920","2010-08-26",7.97
"921","2010-08-27",8.1
"922","2010-08-30",7.67
"923","2010-08-31",7.77
"924","2010-09-01",7.98
"925","2010-09-02",7.95
"926","2010-09-03",8.25
"927","2010-09-07",8.08
"928","2010-09-08",8.3
"929","2010-09-09",8.41
"930","2010-09-10",8.48
"931","2010-09-13",8.69
"932","2010-09-14",8.5
"933","2010-09-15",8.61
"934","2010-09-16",8.56
"935","2010-09-17",8.54
"936","2010-09-20",8.68
"937","2010-09-21",8.53
"938","2010-09-22",8.3
"939","2010-09-23",8.22
"940","2010-09-24",8.58
"941","2010-09-27",8.46
"942","2010-09-28",8.6
"943","2010-09-29",8.56
"944","2010-09-30",8.56
"945","2010-10-01",8.57
"946","2010-10-04",8.52
"947","2010-10-05",8.9
"948","2010-10-06",8.92
"949","2010-10-07",8.91
"950","2010-10-08",8.97
"951","2010-10-11",8.93
"952","2010-10-12",8.96
"953","2010-10-13",9.17
"954","2010-10-14",9.09
"955","2010-10-15",8.91
"956","2010-10-18",9.15
"957","2010-10-19",9.07
"958","2010-10-20",9.15
"959","2010-10-21",9
"960","2010-10-22",8.8
"961","2010-10-25",8.64
"962","2010-10-26",8.57
"963","2010-10-27",8.55
"964","2010-10-28",8.57
"965","2010-10-29",8.5
"966","2010-11-01",8.24
"967","2010-11-02",8.43
"968","2010-11-03",8.67
"969","2010-11-04",9.14
"970","2010-11-05",9.2
"971","2010-11-08",9.09
"972","2010-11-09",8.98
"973","2010-11-10",9.22
"974","2010-11-11",9.19
"975","2010-11-12",9.07
"976","2010-11-15",9.18
"977","2010-11-16",9.08
"978","2010-11-17",9.05
"979","2010-11-18",9.23
"980","2010-11-19",9.26
"981","2010-11-22",8.98
"982","2010-11-23",8.89
"983","2010-11-24",9.01
"984","2010-11-26",8.96
"985","2010-11-29",8.91
"986","2010-11-30",8.77
"987","2010-12-01",9.03
"988","2010-12-02",9.24
"989","2010-12-03",9.31
"990","2010-12-06",9.35
"991","2010-12-07",9.35
"992","2010-12-08",9.56
"993","2010-12-09",9.59
"994","2010-12-10",9.78
