"","date","SINO"
"95","2008-10-03",17.450001
"96","2008-10-06",16.200001
"97","2008-10-07",14.9
"98","2008-10-08",12.55
"99","2008-10-09",14.45
"100","2008-10-10",12.55
"101","2008-10-13",13.15
"102","2008-10-14",14.95
"103","2008-10-15",15.4
"104","2008-10-16",15.4
"105","2008-10-17",14.95
"106","2008-10-20",14.95
"107","2008-10-21",15.45
"108","2008-10-22",14.95
"109","2008-10-23",15
"110","2008-10-24",14.9
"111","2008-10-27",15.5
"112","2008-10-28",16
"113","2008-10-29",15.95
"114","2008-10-30",15.9
"115","2008-10-31",17.200001
"116","2008-11-03",19.950001
"117","2008-11-04",19.950001
"118","2008-11-05",21
"119","2008-11-06",19.4
"120","2008-11-07",20.85
"121","2008-11-10",19.85
"122","2008-11-11",19.65
"123","2008-11-12",18.450001
"124","2008-11-13",19.5
"125","2008-11-14",20.35
"126","2008-11-17",19.450001
"127","2008-11-18",18.700001
"128","2008-11-19",18.6
"129","2008-11-20",18.299999
"130","2008-11-21",17.5
"131","2008-11-24",18.299999
"132","2008-11-25",17.450001
"133","2008-11-26",17.5
"134","2008-11-28",21.15
"135","2008-12-01",19.65
"136","2008-12-02",19.35
"137","2008-12-03",19.200001
"138","2008-12-04",18.5
"139","2008-12-05",18.049999
"140","2008-12-08",18.4
"141","2008-12-09",17.5
"142","2008-12-10",29.5
"143","2008-12-11",23.15
"144","2008-12-12",19.950001
"145","2008-12-15",21.85
"146","2008-12-16",19.6
"147","2008-12-17",18.5
"148","2008-12-18",17.5
"149","2008-12-19",17.4
"150","2008-12-22",15.45
"151","2008-12-23",14.55
"152","2008-12-24",14.6
"153","2008-12-26",15.45
"154","2008-12-29",14.9
"155","2008-12-30",15.65
"156","2008-12-31",16.5
"157","2009-01-02",18.25
"158","2009-01-05",18.1
"159","2009-01-06",19.450001
"160","2009-01-07",17.1
"161","2009-01-08",18.35
"162","2009-01-09",18.200001
"163","2009-01-12",16.85
"164","2009-01-13",16.75
"165","2009-01-14",16.700001
"166","2009-01-15",15.8
"167","2009-01-16",15.8
"168","2009-01-20",14.65
"169","2009-01-21",14.9
"170","2009-01-22",13.5
"171","2009-01-23",13
"172","2009-01-26",13.15
"173","2009-01-27",13.2
"174","2009-01-28",13.6
"175","2009-01-29",12.85
"176","2009-01-30",13
"177","2009-02-02",12.8
"178","2009-02-03",12.95
"179","2009-02-04",13
"180","2009-02-05",15.2
"181","2009-02-06",14.65
"182","2009-02-09",12.75
"183","2009-02-10",13.2
"184","2009-02-11",13.6
"185","2009-02-12",12.85
"186","2009-02-13",12.8
"187","2009-02-17",12.8
"188","2009-02-18",12.8
"189","2009-02-19",12.8
"190","2009-02-20",12.2
"191","2009-02-23",11.05
"192","2009-02-24",11.75
"193","2009-02-25",11.75
"194","2009-02-26",10.55
"195","2009-02-27",10.25
"196","2009-03-02",10.15
"197","2009-03-03",11.3
"198","2009-03-04",11.85
"199","2009-03-05",11.2
"200","2009-03-06",10.5
"201","2009-03-09",9.45
"202","2009-03-10",10.9
"203","2009-03-11",10.85
"204","2009-03-12",11.5
"205","2009-03-13",11.15
"206","2009-03-16",9.85
"207","2009-03-17",10.85
"208","2009-03-18",10.8
"209","2009-03-19",10.9
"210","2009-03-20",10.9
"211","2009-03-23",11.25
"212","2009-03-24",11.5
"213","2009-03-25",11.85
"214","2009-03-26",11.9
"215","2009-03-27",13.05
"216","2009-03-30",13.35
"217","2009-03-31",13.5
"218","2009-04-01",13.4
"219","2009-04-02",12.5
"220","2009-04-03",11.7
"221","2009-04-06",11.7
"222","2009-04-07",13.05
"223","2009-04-08",13.3
"224","2009-04-09",13.5
"225","2009-04-13",13.6
"226","2009-04-14",12.35
"227","2009-04-15",12.45
"228","2009-04-16",12.6
"229","2009-04-17",13.5
"230","2009-04-20",13.5
"231","2009-04-21",12.95
"232","2009-04-22",12.3
"233","2009-04-23",12.2
"234","2009-04-24",11.75
"235","2009-04-27",12.2
"236","2009-04-28",12.6
"237","2009-04-29",13.5
"238","2009-04-30",14.25
"239","2009-05-01",17
"240","2009-05-04",17
"241","2009-05-05",17.299999
"242","2009-05-06",18
"243","2009-05-07",16
"244","2009-05-08",16.75
"245","2009-05-11",16.700001
"246","2009-05-12",16.950001
"247","2009-05-13",16.950001
"248","2009-05-14",16.950001
"249","2009-05-15",16.049999
"250","2009-05-18",15.1
"251","2009-05-19",16
"252","2009-05-20",15.75
"253","2009-05-21",15.75
"254","2009-05-22",15.5
"255","2009-05-26",15.6
"256","2009-05-27",15.5
"257","2009-05-28",16.15
"258","2009-05-29",17
"259","2009-06-01",16.5
"260","2009-06-02",16.75
"261","2009-06-03",16
"262","2009-06-04",16.4
"263","2009-06-05",15.7
"264","2009-06-08",15.5
"265","2009-06-09",16.85
"266","2009-06-10",16.799999
"267","2009-06-11",16.25
"268","2009-06-12",16.6
"269","2009-06-15",15.75
"270","2009-06-16",15.7
"271","2009-06-17",15.7
"272","2009-06-18",15.7
"273","2009-06-19",14.45
"274","2009-06-22",13.8
"275","2009-06-23",14.2
"276","2009-06-24",15
"277","2009-06-25",15
"278","2009-06-26",14.25
"279","2009-06-29",14.5
"280","2009-06-30",15.7
"281","2009-07-01",14.2
"282","2009-07-02",14.05
"283","2009-07-06",14.1
"284","2009-07-07",13.8
"285","2009-07-08",12.55
"286","2009-07-09",12.75
"287","2009-07-10",14
"288","2009-07-13",12.55
"289","2009-07-14",13.75
"290","2009-07-15",13.95
"291","2009-07-16",13.7
"292","2009-07-17",13
"293","2009-07-20",14.25
"294","2009-07-21",13.3
"295","2009-07-22",12.75
"296","2009-07-23",14.25
"297","2009-07-24",13.75
"298","2009-07-27",14.25
"299","2009-07-28",14.5
"300","2009-07-29",14.75
"301","2009-07-30",14.95
"302","2009-07-31",15.25
"303","2009-08-03",16.200001
"304","2009-08-04",17
"305","2009-08-05",16
"306","2009-08-06",15.8
"307","2009-08-07",16.549999
"308","2009-08-10",15.55
"309","2009-08-11",16.5
"310","2009-08-12",15.25
"311","2009-08-13",15.15
"312","2009-08-14",15
"313","2009-08-17",14.05
"314","2009-08-18",15.2
"315","2009-08-19",14.95
"316","2009-08-20",15.5
"317","2009-08-21",15.95
"318","2009-08-24",15.55
"319","2009-08-25",15.6
"320","2009-08-26",15.35
"321","2009-08-27",15.75
"322","2009-08-28",15.5
"323","2009-08-31",15
"324","2009-09-01",14.15
"325","2009-09-02",14.05
"326","2009-09-03",14.85
"327","2009-09-04",15
"328","2009-09-08",15
"329","2009-09-09",14.15
"330","2009-09-10",15.4
"331","2009-09-11",15.55
"332","2009-09-14",15.05
"333","2009-09-15",15.5
"334","2009-09-16",16.700001
"335","2009-09-17",17.1
"336","2009-09-18",22.9
"337","2009-09-21",22.200001
"338","2009-09-22",19.25
"339","2009-09-23",18.299999
"340","2009-09-24",18.1
"341","2009-09-25",18.75
"342","2009-09-28",19.700001
"343","2009-09-29",18
"344","2009-09-30",18.549999
"345","2009-10-01",17.25
"346","2009-10-02",16.25
"347","2009-10-05",16.5
"348","2009-10-06",17.25
"349","2009-10-07",17.65
"350","2009-10-08",17.049999
"351","2009-10-09",17.15
"352","2009-10-12",17.299999
"353","2009-10-13",17.049999
"354","2009-10-14",17.049999
"355","2009-10-15",16.950001
"356","2009-10-16",16.25
"357","2009-10-19",17.299999
"358","2009-10-20",17.35
"359","2009-10-21",17.35
"360","2009-10-22",16.75
"361","2009-10-23",18.549999
"362","2009-10-26",18.549999
"363","2009-10-27",16.15
"364","2009-10-28",16.4
"365","2009-10-29",16.75
"366","2009-10-30",18.049999
"367","2009-11-02",19.5
"368","2009-11-03",19.5
"369","2009-11-04",17.75
"370","2009-11-05",17.75
"371","2009-11-06",18.200001
"372","2009-11-09",16.799999
"373","2009-11-10",17
"374","2009-11-11",17.9
"375","2009-11-12",17.75
"376","2009-11-13",17.5
"377","2009-11-16",18.450001
"378","2009-11-17",18.700001
"379","2009-11-18",18.5
"380","2009-11-19",18.5
"381","2009-11-20",17.299999
"382","2009-11-23",17.5
"383","2009-11-24",16.9
"384","2009-11-25",17.950001
"385","2009-11-27",18.15
"386","2009-11-30",17.950001
"387","2009-12-01",18.75
"388","2009-12-02",18.25
"389","2009-12-03",18.450001
"390","2009-12-04",17.5
"391","2009-12-07",16.9
"392","2009-12-08",16.200001
"393","2009-12-09",16.85
"394","2009-12-10",17.15
"395","2009-12-11",17.299999
"396","2009-12-14",16.799999
"397","2009-12-15",17.049999
"398","2009-12-16",16.799999
"399","2009-12-17",16.5
"400","2009-12-18",16.200001
"401","2009-12-21",17
"402","2009-12-22",17.450001
"403","2009-12-23",17.450001
"404","2009-12-24",17.450001
"405","2009-12-28",16.1
"406","2009-12-29",17.1
"407","2009-12-30",16.299999
"408","2009-12-31",16.549999
"409","2010-01-04",17.5
"410","2010-01-05",17.6
"411","2010-01-06",17.549999
"412","2010-01-07",18
"413","2010-01-08",16.85
"414","2010-01-11",16.9
"415","2010-01-12",16.65
"416","2010-01-13",16.6
"417","2010-01-14",16.65
"418","2010-01-15",17.6
"419","2010-01-19",17.6
"420","2010-01-20",18.15
"421","2010-01-21",16.5
"422","2010-01-22",16.5
"423","2010-01-25",16.6
"424","2010-01-26",17.450001
"425","2010-01-27",17
"426","2010-01-28",16.950001
"427","2010-01-29",14.5
"428","2010-02-01",14.8
"429","2010-02-02",14.8
"430","2010-02-03",15.6
"431","2010-02-04",14.3
"432","2010-02-05",14.3
"433","2010-02-08",14.3
"434","2010-02-09",14.95
"435","2010-02-10",14.95
"436","2010-02-11",14.95
"437","2010-02-12",15.2
"438","2010-02-16",15.3
"439","2010-02-17",15.3
"440","2010-02-18",15
"441","2010-02-19",16.799999
"442","2010-02-22",16.200001
"443","2010-02-23",15.3
"444","2010-02-24",15.3
"445","2010-02-25",15
"446","2010-02-26",15.15
"447","2010-03-01",15.15
"448","2010-03-02",14.05
"449","2010-03-03",15.15
"450","2010-03-04",14.25
"451","2010-03-05",15.15
"452","2010-03-08",15.75
"453","2010-03-09",16.25
"454","2010-03-10",17.4
"455","2010-03-11",16.799999
"456","2010-03-12",15.9
"457","2010-03-15",21.5
"458","2010-03-16",21
"459","2010-03-17",21.35
"460","2010-03-18",19.25
"461","2010-03-19",18.1
"462","2010-03-22",20.9
"463","2010-03-23",21.5
"464","2010-03-24",21.200001
"465","2010-03-25",20
"466","2010-03-26",19.6
"467","2010-03-29",20.65
"468","2010-03-30",20
"469","2010-03-31",20.450001
"470","2010-04-01",19.4
"471","2010-04-05",18.9
"472","2010-04-06",18.9
"473","2010-04-07",18
"474","2010-04-08",18.450001
"475","2010-04-09",18.4
"476","2010-04-12",17.549999
"477","2010-04-13",18.200001
"478","2010-04-14",18.15
"479","2010-04-15",18.15
"480","2010-04-16",17.75
"481","2010-04-19",17.75
"482","2010-04-20",17.75
"483","2010-04-21",17.5
"484","2010-04-22",17
"485","2010-04-23",17.5
"486","2010-04-26",17.4
"487","2010-04-27",17
"488","2010-04-28",17
"489","2010-04-29",17.799999
"490","2010-04-30",17.85
"491","2010-05-03",16.75
"492","2010-05-04",17
"493","2010-05-05",17.700001
"494","2010-05-06",16.65
"495","2010-05-07",16.25
"496","2010-05-10",15.9
"497","2010-05-11",15.3
"498","2010-05-12",15.1
"499","2010-05-13",15.8
"500","2010-05-14",15.3
"501","2010-05-17",14.85
"502","2010-05-18",15
"503","2010-05-19",15.35
"504","2010-05-20",14.55
"505","2010-05-21",14.55
"506","2010-05-24",14.25
"507","2010-05-25",13.2
"508","2010-05-26",13.35
"509","2010-05-27",14.2
"510","2010-05-28",14.65
"511","2010-06-01",15.2
"512","2010-06-02",15.15
"513","2010-06-03",16.1
"514","2010-06-04",15.3
"515","2010-06-07",15.3
"516","2010-06-08",15.35
"517","2010-06-09",15.55
"518","2010-06-10",15.3
"519","2010-06-11",15.3
"520","2010-06-14",14.95
"521","2010-06-15",14.25
"522","2010-06-16",14.25
"523","2010-06-17",14.95
"524","2010-06-18",14.05
"525","2010-06-21",14
"526","2010-06-22",13.55
"527","2010-06-23",13.55
"528","2010-06-24",12.75
"529","2010-06-25",13.55
"530","2010-06-28",11.5
"531","2010-06-29",12.1
"532","2010-06-30",11.75
"533","2010-07-01",12
"534","2010-07-02",12
"535","2010-07-06",12.45
"536","2010-07-07",12
"537","2010-07-08",11.15
"538","2010-07-09",11.55
"539","2010-07-12",11.8
"540","2010-07-13",11.75
"541","2010-07-14",11.75
"542","2010-07-15",11.9
"543","2010-07-16",11.65
"544","2010-07-19",11.7
"545","2010-07-20",11.9
"546","2010-07-21",11.9
"547","2010-07-22",12.3
"548","2010-07-23",12.3
"549","2010-07-26",11.65
"550","2010-07-27",11.5
"551","2010-07-28",11.7
"552","2010-07-29",11.95
"553","2010-07-30",11.05
"554","2010-08-02",11.9
"555","2010-08-03",12
"556","2010-08-04",11.4
"557","2010-08-05",12
"558","2010-08-06",12
"559","2010-08-09",13.25
"560","2010-08-10",12.55
"561","2010-08-11",12
"562","2010-08-12",12
"563","2010-08-13",12.95
"564","2010-08-16",12.15
"565","2010-08-17",12.9
"566","2010-08-18",13
"567","2010-08-19",13.15
"568","2010-08-20",13.15
"569","2010-08-23",13.1
"570","2010-08-24",12.25
"571","2010-08-25",11.8
"572","2010-08-26",11.7
"573","2010-08-27",12.25
"574","2010-08-30",11.4
"575","2010-08-31",12.4
"576","2010-09-01",12.25
"577","2010-09-02",11.75
"578","2010-09-03",12.45
"579","2010-09-07",12
"580","2010-09-08",12.35
"581","2010-09-09",13
"582","2010-09-10",13
"583","2010-09-13",12.95
"584","2010-09-14",12.55
"585","2010-09-15",12.5
"586","2010-09-16",12.3
"587","2010-09-17",12.1
"588","2010-09-20",11.7
"589","2010-09-21",11.85
"590","2010-09-22",11.4
"591","2010-09-23",11.4
"592","2010-09-24",12.45
"593","2010-09-27",11.6
"594","2010-09-28",12.45
"595","2010-09-29",12.05
"596","2010-09-30",12.05
"597","2010-10-01",12.6
"598","2010-10-04",11.95
"599","2010-10-05",11.5
"600","2010-10-06",12
"601","2010-10-07",12
"602","2010-10-08",11.95
"603","2010-10-11",11.55
"604","2010-10-12",11.55
"605","2010-10-13",12
"606","2010-10-14",11.95
"607","2010-10-15",12
"608","2010-10-18",11.45
"609","2010-10-19",11.45
"610","2010-10-20",11.25
"611","2010-10-21",11.65
"612","2010-10-22",11.8
"613","2010-10-25",11.8
"614","2010-10-26",11.15
"615","2010-10-27",11.15
"616","2010-10-28",10.9
"617","2010-10-29",11.3
"618","2010-11-01",11.35
"619","2010-11-02",11.7
"620","2010-11-03",11.3
"621","2010-11-04",11.55
"622","2010-11-05",12.4
"623","2010-11-08",12.15
"624","2010-11-09",12.35
"625","2010-11-10",12.75
"626","2010-11-11",15.75
"627","2010-11-12",15.8
"628","2010-11-15",15.6
"629","2010-11-16",12.65
"630","2010-11-17",14.6
"631","2010-11-18",14.5
"632","2010-11-19",13.5
"633","2010-11-22",13.9
"634","2010-11-23",13.85
"635","2010-11-24",15.1
"636","2010-11-26",13.2
"637","2010-11-29",11.5
"638","2010-11-30",11.5
"639","2010-12-01",11.8
"640","2010-12-02",10.75
"641","2010-12-03",12.1
"642","2010-12-06",12.05
"643","2010-12-07",11.35
"644","2010-12-08",11.25
"645","2010-12-09",11.9
"646","2010-12-10",11.6
"647","2010-12-13",11.3
"648","2010-12-14",12.45
"649","2010-12-15",12.45
"650","2010-12-16",12.4
"651","2010-12-17",12.65
"652","2010-12-20",11.55
"653","2010-12-21",11.75
"654","2010-12-22",11.3
"655","2010-12-23",11.95
"656","2010-12-27",11.75
"657","2010-12-28",10.85
"658","2010-12-29",12
"659","2010-12-30",11.95
"660","2010-12-31",11.9
"661","2011-01-03",12.2
"662","2011-01-04",12.3
"663","2011-01-05",12.4
"664","2011-01-06",12.4
"665","2011-01-07",12.05
"666","2011-01-10",12
"667","2011-01-11",11.75
"668","2011-01-12",11.75
"669","2011-01-13",11.75
"670","2011-01-14",12.35
"671","2011-01-18",12.35
"672","2011-01-19",11.75
"673","2011-01-20",11.75
"674","2011-01-21",11.45
"675","2011-01-24",11.4
"676","2011-01-25",11.4
"677","2011-01-26",11.35
"678","2011-01-27",11.35
"679","2011-01-28",11.35
"680","2011-01-31",11.9
"681","2011-02-01",11.9
"682","2011-02-02",11.9
"683","2011-02-03",11.9
"684","2011-02-04",11.05
"685","2011-02-07",11.05
"686","2011-02-08",11.05
"687","2011-02-09",10.9
"688","2011-02-10",11
"689","2011-02-11",10.95
"690","2011-02-14",10.95
"691","2011-02-15",10.95
"692","2011-02-16",12.35
"693","2011-02-17",12.2
"694","2011-02-18",11.7
"695","2011-02-22",11.7
"696","2011-02-23",11.3
"697","2011-02-24",11
"698","2011-02-25",11
"699","2011-02-28",10.75
"700","2011-03-01",11.35
"701","2011-03-02",10.9
"702","2011-03-03",11.4
"703","2011-03-04",11.1
"704","2011-03-07",11.1
"705","2011-03-08",11.1
"706","2011-03-09",11.1
"707","2011-03-10",10.75
"708","2011-03-11",10.65
"709","2011-03-14",10.7
"710","2011-03-15",10.75
"711","2011-03-16",10.3
"712","2011-03-17",10.5
"713","2011-03-18",10.4
"714","2011-03-21",10.5
"715","2011-03-22",10.3
"716","2011-03-23",10.3
"717","2011-03-24",10.4
"718","2011-03-25",10.4
"719","2011-03-28",11.1
"720","2011-03-29",10.6
"721","2011-03-30",10.75
"722","2011-03-31",11.25
"723","2011-04-01",10.55
"724","2011-04-04",10.4
"725","2011-04-05",10.3
"726","2011-04-06",11.15
"727","2011-04-07",11.15
"728","2011-04-08",10.65
"729","2011-04-11",10.1
"730","2011-04-12",9.55
"731","2011-04-13",9.75
"732","2011-04-14",10.6
"733","2011-04-15",9.3
"734","2011-04-18",9.65
"735","2011-04-19",14.35
"736","2011-04-20",11.95
"737","2011-04-21",11.75
"738","2011-04-25",11.15
"739","2011-04-26",10.75
"740","2011-04-27",11.15
"741","2011-04-28",10.55
"742","2011-04-29",10.1
"743","2011-05-02",10.25
"744","2011-05-03",11
"745","2011-05-04",11.25
"746","2011-05-05",10.4
"747","2011-05-06",11.05
"748","2011-05-09",11.25
"749","2011-05-10",11.75
"750","2011-05-11",11.75
"751","2011-05-12",10.55
"752","2011-05-13",10.55
"753","2011-05-16",10.45
"754","2011-05-17",10.4
"755","2011-05-18",11.15
"756","2011-05-19",11.5
"757","2011-05-20",12
"758","2011-05-23",11.2
"759","2011-05-24",11.2
"760","2011-05-25",10.95
"761","2011-05-26",10.95
"762","2011-05-27",11.55
"763","2011-05-31",11.1
"764","2011-06-01",11.1
"765","2011-06-02",10.65
"766","2011-06-03",10.4
"767","2011-06-06",10
"768","2011-06-07",10
"769","2011-06-08",9.55
"770","2011-06-09",9.45
"771","2011-06-10",9.4
"772","2011-06-13",9.4
"773","2011-06-14",8.25
"774","2011-06-15",8.25
"775","2011-06-16",8.25
"776","2011-06-17",8
"777","2011-06-20",6.4
"778","2011-06-21",6.85
"779","2011-06-22",6.95
"780","2011-06-23",7.25
"781","2011-06-24",8.95
"782","2011-06-27",9.25
"783","2011-06-28",8.2
"784","2011-06-29",7.8
"785","2011-06-30",7.25
"786","2011-07-01",7.05
"787","2011-07-05",7.05
"788","2011-07-06",6.9
"789","2011-07-07",7.3
"790","2011-07-08",7.15
"791","2011-07-11",8
"792","2011-07-12",8.05
"793","2011-07-13",7.65
"794","2011-07-14",7.65
"795","2011-07-15",7.3
"796","2011-07-18",7.1
"797","2011-07-19",8.85
"798","2011-07-20",22.15
"799","2011-07-21",31.6
"800","2011-07-22",33.75
"801","2011-07-25",24.85
"802","2011-07-26",23.299999
"803","2011-07-27",26.700001
"804","2011-07-28",30.1
"805","2011-07-29",28.450001
"806","2011-08-01",28.75
"807","2011-08-02",25.450001
"808","2011-08-03",27.6
"809","2011-08-04",23
"810","2011-08-05",22.65
"811","2011-08-08",19.049999
"812","2011-08-09",18.6
"813","2011-08-10",18.85
"814","2011-08-11",19.950001
"815","2011-08-12",19.799999
"816","2011-08-15",19.799999
"817","2011-08-16",19.65
"818","2011-08-17",19.1
"819","2011-08-18",17.549999
"820","2011-08-19",17.299999
"821","2011-08-22",16.799999
"822","2011-08-23",15.95
"823","2011-08-24",14.85
"824","2011-08-25",14.25
"825","2011-08-26",13.8
"826","2011-08-29",15
"827","2011-08-30",14.9
"828","2011-08-31",14.45
"829","2011-09-01",14.75
"830","2011-09-02",14.75
"831","2011-09-06",15.25
"832","2011-09-07",15.65
"833","2011-09-08",15.25
"834","2011-09-09",14.3
"835","2011-09-12",13.45
"836","2011-09-13",14.05
"837","2011-09-14",14.8
"838","2011-09-15",14.4
"839","2011-09-16",15
"840","2011-09-19",13.95
"841","2011-09-20",14.4
"842","2011-09-21",13.4
"843","2011-09-22",11.75
"844","2011-09-23",12.5
"845","2011-09-26",11.5
"846","2011-09-27",11.1
"847","2011-09-28",10.65
"848","2011-09-29",10.8
"849","2011-09-30",10.55
"850","2011-10-03",10
"851","2011-10-04",9.7
"852","2011-10-05",9.5
"853","2011-10-06",9
"854","2011-10-07",9.2
"855","2011-10-10",9.25
"856","2011-10-11",9.55
"857","2011-10-12",11.25
"858","2011-10-13",11.25
"859","2011-10-14",10.75
"860","2011-10-17",10.65
"861","2011-10-18",10.75
"862","2011-10-19",10.95
"863","2011-10-20",10.75
"864","2011-10-21",9.25
"865","2011-10-24",9.7
"866","2011-10-25",8.5
"867","2011-10-26",8.9
"868","2011-10-27",8.75
"869","2011-10-28",8.4
"870","2011-10-31",8.4
"871","2011-11-01",8.4
"872","2011-11-02",15.55
"873","2011-11-03",15.3
"874","2011-11-04",13.45
"875","2011-11-07",12.9
"876","2011-11-08",13.5
"877","2011-11-09",13.4
"878","2011-11-10",12.8
"879","2011-11-11",11.75
"880","2011-11-14",12.8
"881","2011-11-15",12.1
"882","2011-11-16",12.1
"883","2011-11-17",12.05
"884","2011-11-18",12
"885","2011-11-21",11.5
"886","2011-11-22",10.85
"887","2011-11-23",11.85
"888","2011-11-25",11.1
"889","2011-11-28",10.65
"890","2011-11-29",10.4
"891","2011-11-30",10.75
"892","2011-12-01",11.05
"893","2011-12-02",11.4
"894","2011-12-05",11.55
"895","2011-12-06",11.2
"896","2011-12-07",11
"897","2011-12-08",10.9
"898","2011-12-09",10.7
"899","2011-12-12",10.55
"900","2011-12-13",10.6
"901","2011-12-14",11.8
"902","2011-12-15",11.55
"903","2011-12-16",10.95
"904","2011-12-19",11.25
"905","2011-12-20",11.65
"906","2011-12-21",11.75
"907","2011-12-22",11.75
"908","2011-12-23",12
"909","2011-12-27",11.2
"910","2011-12-28",10.4
"911","2011-12-29",11.35
"912","2011-12-30",11
"913","2012-01-03",11.1
"914","2012-01-04",11.3
"915","2012-01-05",11.75
"916","2012-01-06",11.55
"917","2012-01-09",11.35
"918","2012-01-10",11.15
"919","2012-01-11",11
"920","2012-01-12",11.6
"921","2012-01-13",11.5
"922","2012-01-17",12.3
"923","2012-01-18",12.2
"924","2012-01-19",12.35
"925","2012-01-20",13.25
"926","2012-01-23",14.55
"927","2012-01-24",15.9
"928","2012-01-25",15.25
"929","2012-01-26",13.8
"930","2012-01-27",14.25
"931","2012-01-30",14.05
"932","2012-01-31",14.15
"933","2012-02-01",14.3
"934","2012-02-02",15.15
"935","2012-02-03",15.2
"936","2012-02-06",15.6
"937","2012-02-07",15.75
"938","2012-02-08",16
"939","2012-02-09",15.25
"940","2012-02-10",15.4
"941","2012-02-13",15.25
"942","2012-02-14",18.65
"943","2012-02-15",16.049999
"944","2012-02-16",15.3
"945","2012-02-17",15.75
"946","2012-02-21",15.75
"947","2012-02-22",15.9
"948","2012-02-23",16.4
"949","2012-02-24",16.6
"950","2012-02-27",16.15
"951","2012-02-28",14.75
"952","2012-02-29",14.6
"953","2012-03-01",14.1
"954","2012-03-02",12.9
"955","2012-03-05",12.5
"956","2012-03-06",12.9
"957","2012-03-07",13.4
"958","2012-03-08",13.55
"959","2012-03-09",13.6
"960","2012-03-12",13.45
"961","2012-03-13",13.35
"962","2012-03-14",13.55
"963","2012-03-15",13.25
"964","2012-03-16",13.75
"965","2012-03-19",14.2
"966","2012-03-20",13.5
"967","2012-03-21",13.6
"968","2012-03-22",12.85
"969","2012-03-23",12.8
"970","2012-03-26",12.1
"971","2012-03-27",12.1
"972","2012-03-28",11.9
"973","2012-03-29",11.75
"974","2012-03-30",11.7
"975","2012-04-02",12.25
"976","2012-04-03",11.95
"977","2012-04-04",12.5
"978","2012-04-05",12.5
"979","2012-04-09",12.5
"980","2012-04-10",13.25
"981","2012-04-11",19.9
"982","2012-04-12",17.950001
"983","2012-04-13",16.35
"984","2012-04-16",16.25
"985","2012-04-17",16.450001
"986","2012-04-18",15.25
"987","2012-04-19",13.2
"988","2012-04-20",13.55
"989","2012-04-23",13.25
"990","2012-04-24",13.2
"991","2012-04-25",16
"992","2012-04-26",17.15
"993","2012-04-27",15.25
"994","2012-04-30",14.55
"995","2012-05-01",15
"996","2012-05-02",15.55
"997","2012-05-03",15.4
"998","2012-05-04",14.8
"999","2012-05-07",14.95
"1000","2012-05-08",13.3
"1001","2012-05-09",14.05
