"","date","RGCO"
"166","2007-08-29",8.836667
"167","2007-08-30",8.966666
"168","2007-08-31",8.966666
"169","2007-09-04",9.073334
"170","2007-09-05",9.073334
"171","2007-09-06",9.166667
"172","2007-09-07",9.226666
"173","2007-09-10",8.933333
"174","2007-09-11",9.043333
"175","2007-09-12",8.893333
"176","2007-09-13",8.666667
"177","2007-09-14",8.666667
"178","2007-09-17",8.666667
"179","2007-09-18",8.783334
"180","2007-09-19",8.833333
"181","2007-09-20",8.786667
"182","2007-09-21",8.786667
"183","2007-09-24",8.806666
"184","2007-09-25",8.996667
"185","2007-09-26",8.996667
"186","2007-09-27",8.996667
"187","2007-09-28",8.996667
"188","2007-10-01",8.993333
"189","2007-10-02",8.783334
"190","2007-10-03",8.673333
"191","2007-10-04",8.916667
"192","2007-10-05",8.916667
"193","2007-10-08",8.916667
"194","2007-10-09",8.916667
"195","2007-10-10",8.916667
"196","2007-10-11",8.7
"197","2007-10-12",8.7
"198","2007-10-15",8.89
"199","2007-10-16",8.783334
"200","2007-10-17",8.783334
"201","2007-10-18",8.833333
"202","2007-10-19",8.983334
"203","2007-10-22",8.81
"204","2007-10-23",8.813334
"205","2007-10-24",8.72
"206","2007-10-25",8.72
"207","2007-10-26",8.736667
"208","2007-10-29",8.75
"209","2007-10-30",8.716666
"210","2007-10-31",8.683333
"211","2007-11-01",8.9
"212","2007-11-02",8.9
"213","2007-11-05",8.9
"214","2007-11-06",8.833333
"215","2007-11-07",8.856667
"216","2007-11-08",9.443334
"217","2007-11-09",9.863334
"218","2007-11-12",10.133333
"219","2007-11-13",10.2
"220","2007-11-14",10.753333
"221","2007-11-15",10.833333
"222","2007-11-16",10.606667
"223","2007-11-19",10.606667
"224","2007-11-20",10.083333
"225","2007-11-21",10.43
"226","2007-11-23",10.916667
"227","2007-11-26",9.966666
"228","2007-11-27",10.34
"229","2007-11-28",10.35
"230","2007-11-29",10.28
"231","2007-11-30",10.033334
"232","2007-12-03",10.283334
"233","2007-12-04",10.02
"234","2007-12-05",10.02
"235","2007-12-06",10
"236","2007-12-07",10.26
"237","2007-12-10",10.326667
"238","2007-12-11",9.816667
"239","2007-12-12",9.816667
"240","2007-12-13",9.673333
"241","2007-12-14",9.673333
"242","2007-12-17",10.5
"243","2007-12-18",10.163333
"244","2007-12-19",10.066667
"245","2007-12-20",10.066667
"246","2007-12-21",10.066667
"247","2007-12-24",9.966666
"248","2007-12-26",10.133333
"249","2007-12-27",10.05
"250","2007-12-28",10.183333
"251","2007-12-31",10.443334
"252","2008-01-02",10.416667
"253","2008-01-03",10.416667
"254","2008-01-04",9.986667
"255","2008-01-07",9.986667
"256","2008-01-08",10.086667
"257","2008-01-09",10.033334
"258","2008-01-10",10.033334
"259","2008-01-11",10.033334
"260","2008-01-14",10.033334
"261","2008-01-15",9.683333
"262","2008-01-16",9.5
"263","2008-01-17",9.5
"264","2008-01-18",9.5
"265","2008-01-22",9.166667
"266","2008-01-23",9.336667
"267","2008-01-24",9.166667
"268","2008-01-25",9.17
"269","2008-01-28",9.15
"270","2008-01-29",9.503333
"271","2008-01-30",9.333333
"272","2008-01-31",9.666667
"273","2008-02-01",9.393333
"274","2008-02-04",9.5
"275","2008-02-05",9.466666
"276","2008-02-06",9.173333
"277","2008-02-07",9.25
"278","2008-02-08",9.666667
"279","2008-02-11",9.583333
"280","2008-02-12",10.08
"281","2008-02-13",9.663333
"282","2008-02-14",9.663333
"283","2008-02-15",9.533334
"284","2008-02-19",9.766666
"285","2008-02-20",10.28
"286","2008-02-21",10.28
"287","2008-02-22",9.566667
"288","2008-02-25",9.536667
"289","2008-02-26",9.533334
"290","2008-02-27",9.176666
"291","2008-02-28",9.333333
"292","2008-02-29",9.17
"293","2008-03-03",9.476666
"294","2008-03-04",9.476666
"295","2008-03-05",9.166667
"296","2008-03-06",9.11
"297","2008-03-07",9.083333
"298","2008-03-10",9.083333
"299","2008-03-11",9.083333
"300","2008-03-12",9.083333
"301","2008-03-13",9.083333
"302","2008-03-14",9.31
"303","2008-03-17",9.31
"304","2008-03-18",9.1
"305","2008-03-19",9.083333
"306","2008-03-20",9.1
"307","2008-03-24",9.1
"308","2008-03-25",9.086667
"309","2008-03-26",9.483334
"310","2008-03-27",9.483334
"311","2008-03-28",9.086667
"312","2008-03-31",9.086667
"313","2008-04-01",9.086667
"314","2008-04-02",9.086667
"315","2008-04-03",9.083333
"316","2008-04-04",9.066667
"317","2008-04-07",9.333333
"318","2008-04-08",9.5
"319","2008-04-09",9.5
"320","2008-04-10",9.666667
"321","2008-04-11",9.516666
"322","2008-04-14",9.516666
"323","2008-04-15",9.666667
"324","2008-04-16",9.666667
"325","2008-04-17",9.133333
"326","2008-04-18",9.736667
"327","2008-04-21",9.736667
"328","2008-04-22",9.616667
"329","2008-04-23",9.346666
"330","2008-04-24",9.653334
"331","2008-04-25",9.5
"332","2008-04-28",9.63
"333","2008-04-29",9.19
"334","2008-04-30",9.19
"335","2008-05-01",9.733334
"336","2008-05-02",9.633333
"337","2008-05-05",9.75
"338","2008-05-06",9.416667
"339","2008-05-07",9.086667
"340","2008-05-08",9.423333
"341","2008-05-09",9.113334
"342","2008-05-12",9.113334
"343","2008-05-13",9.34
"344","2008-05-14",9.5
"345","2008-05-15",9.333333
"346","2008-05-16",9.153334
"347","2008-05-19",9.15
"348","2008-05-20",9.333333
"349","2008-05-21",9.266666
"350","2008-05-22",9.266666
"351","2008-05-23",9.266666
"352","2008-05-27",9.1
"353","2008-05-28",9.653334
"354","2008-05-29",9.653334
"355","2008-05-30",9.07
"356","2008-06-02",9.6
"357","2008-06-03",9.5
"358","2008-06-04",9.25
"359","2008-06-05",9.316667
"360","2008-06-06",9.316667
"361","2008-06-09",9.316667
"362","2008-06-10",9.633333
"363","2008-06-11",9.13
"364","2008-06-12",9.256667
"365","2008-06-13",9.443334
"366","2008-06-16",9.63
"367","2008-06-17",9.606667
"368","2008-06-18",9.566667
"369","2008-06-19",9.566667
"370","2008-06-20",9.253333
"371","2008-06-23",9.25
"372","2008-06-24",9.25
"373","2008-06-25",9.25
"374","2008-06-26",9.25
"375","2008-06-27",9.166667
"376","2008-06-30",9.166667
"377","2008-07-01",9.166667
"378","2008-07-02",9.166667
"379","2008-07-03",8.943334
"380","2008-07-07",8.943334
"381","2008-07-08",9
"382","2008-07-09",9
"383","2008-07-10",9
"384","2008-07-11",9
"385","2008-07-14",9
"386","2008-07-15",8.966666
"387","2008-07-16",8.966666
"388","2008-07-17",9
"389","2008-07-18",9
"390","2008-07-21",9.56
"391","2008-07-22",9.56
"392","2008-07-23",9.56
"393","2008-07-24",9.56
"394","2008-07-25",8.906667
"395","2008-07-28",9.543333
"396","2008-07-29",9.036667
"397","2008-07-30",9.036667
"398","2008-07-31",9.013333
"399","2008-08-01",9.473333
"400","2008-08-04",9.666667
"401","2008-08-05",9.35
"402","2008-08-06",9.603333
"403","2008-08-07",10.55
"404","2008-08-08",9.673333
"405","2008-08-11",9.673333
"406","2008-08-12",10.056666
"407","2008-08-13",9.846666
"408","2008-08-14",9.85
"409","2008-08-15",10.053333
"410","2008-08-18",10.053333
"411","2008-08-19",10.053333
"412","2008-08-20",9.676666
"413","2008-08-21",9.676666
"414","2008-08-22",9.676666
"415","2008-08-25",9.673333
"416","2008-08-26",9.673333
"417","2008-08-27",9.673333
"418","2008-08-28",9.683333
"419","2008-08-29",9.683333
"420","2008-09-02",9.683333
"421","2008-09-03",10.166667
"422","2008-09-04",10.166667
"423","2008-09-05",10
"424","2008-09-08",10
"425","2008-09-09",10
"426","2008-09-10",10
"427","2008-09-11",10.163333
"428","2008-09-12",10.423333
"429","2008-09-15",9.996667
"430","2008-09-16",9.503333
"431","2008-09-17",9.666667
"432","2008-09-18",9.633333
"433","2008-09-19",10
"434","2008-09-22",10
"435","2008-09-23",10
"436","2008-09-24",9.666667
"437","2008-09-25",9.666667
"438","2008-09-26",10.133333
"439","2008-09-29",9.666667
"440","2008-09-30",9.43
"441","2008-10-01",9.996667
"442","2008-10-02",9.683333
"443","2008-10-03",9.623333
"444","2008-10-06",9.61
"445","2008-10-07",9.333333
"446","2008-10-08",8.7
"447","2008-10-09",8.666667
"448","2008-10-10",8.333333
"449","2008-10-13",8.47
"450","2008-10-14",9
"451","2008-10-15",8.583333
"452","2008-10-16",8.596666
"453","2008-10-17",8.683333
"454","2008-10-20",8.72
"455","2008-10-21",9.21
"456","2008-10-22",8.186666
"457","2008-10-23",9.003333
"458","2008-10-24",8.353333
"459","2008-10-27",8.356667
"460","2008-10-28",8.366667
"461","2008-10-29",9.616667
"462","2008-10-30",8.326667
"463","2008-10-31",8.326667
"464","2008-11-03",9.456667
"465","2008-11-04",9.283334
"466","2008-11-05",8.35
"467","2008-11-06",9.6
"468","2008-11-07",9.6
"469","2008-11-10",9.6
"470","2008-11-11",8.403334
"471","2008-11-12",8.25
"472","2008-11-13",8.266666
"473","2008-11-14",9.316667
"474","2008-11-17",8.316667
"475","2008-11-18",8.62
"476","2008-11-19",8.343333
"477","2008-11-20",8.17
"478","2008-11-21",8.173333
"479","2008-11-24",8.373333
"480","2008-11-25",9.14
"481","2008-11-26",8.576667
"482","2008-11-28",8.576667
"483","2008-12-01",8.383333
"484","2008-12-02",8.17
"485","2008-12-03",8.383333
"486","2008-12-04",8.5
"487","2008-12-05",8.333333
"488","2008-12-08",8.35
"489","2008-12-09",8.333333
"490","2008-12-10",8.333333
"491","2008-12-11",8.333333
"492","2008-12-12",8.333333
"493","2008-12-15",8.333333
"494","2008-12-16",8.333333
"495","2008-12-17",8.333333
"496","2008-12-18",8.333333
"497","2008-12-19",8.493333
"498","2008-12-22",8.493333
"499","2008-12-23",8.37
"500","2008-12-24",8.51
"501","2008-12-26",8.81
"502","2008-12-29",8.443334
"503","2008-12-30",8.503333
"504","2008-12-31",8.5
"505","2009-01-02",8.503333
"506","2009-01-05",8.553333
"507","2009-01-06",8.583333
"508","2009-01-07",8.476666
"509","2009-01-08",8.446667
"510","2009-01-09",8.816667
"511","2009-01-12",8.993333
"512","2009-01-13",8.68
"513","2009-01-14",8.68
"514","2009-01-15",8.83
"515","2009-01-16",8.83
"516","2009-01-20",8.83
"517","2009-01-21",8.83
"518","2009-01-22",8.83
"519","2009-01-23",8.83
"520","2009-01-26",8.416667
"521","2009-01-27",8.416667
"522","2009-01-28",8.333333
"523","2009-01-29",8.35
"524","2009-01-30",8.35
"525","2009-02-02",8.726666
"526","2009-02-03",8.83
"527","2009-02-04",8.433333
"528","2009-02-05",8.6
"529","2009-02-06",8.683333
"530","2009-02-09",8.596666
"531","2009-02-10",8.786667
"532","2009-02-11",8.666667
"533","2009-02-12",8.826667
"534","2009-02-13",8.836667
"535","2009-02-17",8.836667
"536","2009-02-18",8.833333
"537","2009-02-19",8.833333
"538","2009-02-20",8.583333
"539","2009-02-23",8.583333
"540","2009-02-24",8.376667
"541","2009-02-25",8.416667
"542","2009-02-26",8.416667
"543","2009-02-27",8.08
"544","2009-03-02",8.583333
"545","2009-03-03",8.4
"546","2009-03-04",8.4
"547","2009-03-05",8.4
"548","2009-03-06",8.42
"549","2009-03-09",8.013333
"550","2009-03-10",8.106667
"551","2009-03-11",8.106667
"552","2009-03-12",8.106667
"553","2009-03-13",8
"554","2009-03-16",8.066667
"555","2009-03-17",7.866667
"556","2009-03-18",7.683333
"557","2009-03-19",7.833333
"558","2009-03-20",7.85
"559","2009-03-23",7.886667
"560","2009-03-24",7.756667
"561","2009-03-25",7.756667
"562","2009-03-26",7.936666
"563","2009-03-27",8.05
"564","2009-03-30",8.333333
"565","2009-03-31",8.333333
"566","2009-04-01",8.39
"567","2009-04-02",8.39
"568","2009-04-03",8.39
"569","2009-04-06",8.39
"570","2009-04-07",8.39
"571","2009-04-08",7.866667
"572","2009-04-09",7.87
"573","2009-04-13",8.076667
"574","2009-04-14",7.686666
"575","2009-04-15",7.71
"576","2009-04-16",7.72
"577","2009-04-17",8.033334
"578","2009-04-20",7.833333
"579","2009-04-21",7.943333
"580","2009-04-22",8.333333
"581","2009-04-23",8.7
"582","2009-04-24",8.346666
"583","2009-04-27",8.5
"584","2009-04-28",8.343333
"585","2009-04-29",8.336667
"586","2009-04-30",8.5
"587","2009-05-01",9.01
"588","2009-05-04",8.486667
"589","2009-05-05",8.486667
"590","2009-05-06",8.5
"591","2009-05-07",8.663333
"592","2009-05-08",8.503333
"593","2009-05-11",8.503333
"594","2009-05-12",8.503333
"595","2009-05-13",8.5
"596","2009-05-14",8.5
"597","2009-05-15",8.433333
"598","2009-05-18",8.373333
"599","2009-05-19",8.366667
"600","2009-05-20",8.366667
"601","2009-05-21",8.5
"602","2009-05-22",8.333333
"603","2009-05-26",8.5
"604","2009-05-27",8.333333
"605","2009-05-28",8.333333
"606","2009-05-29",8.336667
"607","2009-06-01",8.666667
"608","2009-06-02",8.333333
"609","2009-06-03",8.5
"610","2009-06-04",8.5
"611","2009-06-05",8.666667
"612","2009-06-08",8.833333
"613","2009-06-09",8.8
"614","2009-06-10",8.816667
"615","2009-06-11",9
"616","2009-06-12",8.833333
"617","2009-06-15",8.6
"618","2009-06-16",8.583333
"619","2009-06-17",8.583333
"620","2009-06-18",8.933333
"621","2009-06-19",8.933333
"622","2009-06-22",8.933333
"623","2009-06-23",8.933333
"624","2009-06-24",8.59
"625","2009-06-25",8.683333
"626","2009-06-26",8.666667
"627","2009-06-29",8.666667
"628","2009-06-30",8.666667
"629","2009-07-01",8.666667
"630","2009-07-02",8.666667
"631","2009-07-06",8.666667
"632","2009-07-07",8.666667
"633","2009-07-08",8.666667
"634","2009-07-09",8.916667
"635","2009-07-10",8.916667
"636","2009-07-13",8.9
"637","2009-07-14",8.703333
"638","2009-07-15",8.563334
"639","2009-07-16",9.166667
"640","2009-07-17",9.166667
"641","2009-07-20",9.166667
"642","2009-07-21",9.166667
"643","2009-07-22",8.916667
"644","2009-07-23",8.916667
"645","2009-07-24",8.666667
"646","2009-07-27",8.666667
"647","2009-07-28",8.676666
"648","2009-07-29",8.67
"649","2009-07-30",8.666667
"650","2009-07-31",8.666667
"651","2009-08-03",9.196667
"652","2009-08-04",8.833333
"653","2009-08-05",8.75
"654","2009-08-06",8.75
"655","2009-08-07",8.666667
"656","2009-08-10",8.666667
"657","2009-08-11",8.833333
"658","2009-08-12",9
"659","2009-08-13",9
"660","2009-08-14",8.676666
"661","2009-08-17",8.693334
"662","2009-08-18",9.076667
"663","2009-08-19",9.066667
"664","2009-08-20",9.033334
"665","2009-08-21",9.166667
"666","2009-08-24",9.166667
"667","2009-08-25",9.18
"668","2009-08-26",9.016666
"669","2009-08-27",9.426666
"670","2009-08-28",9.413333
"671","2009-08-31",9.453333
"672","2009-09-01",8.98
"673","2009-09-02",8.98
"674","2009-09-03",9.433333
"675","2009-09-04",9.013333
"676","2009-09-08",9.166667
"677","2009-09-09",9.5
"678","2009-09-10",9.66
"679","2009-09-11",9.333333
"680","2009-09-14",9.02
"681","2009-09-15",9.416667
"682","2009-09-16",9.416667
"683","2009-09-17",9.18
"684","2009-09-18",9.18
"685","2009-09-21",9.213333
"686","2009-09-22",9.993333
"687","2009-09-23",9.75
"688","2009-09-24",9.333333
"689","2009-09-25",9.156667
"690","2009-09-28",8.836667
"691","2009-09-29",8.806666
"692","2009-09-30",9.18
"693","2009-10-01",8.99
"694","2009-10-02",9.013333
"695","2009-10-05",9.013333
"696","2009-10-06",9.5
"697","2009-10-07",9.406667
"698","2009-10-08",9.176666
"699","2009-10-09",9.176666
"700","2009-10-12",9.663333
"701","2009-10-13",9.086667
"702","2009-10-14",9.166667
"703","2009-10-15",9.563334
"704","2009-10-16",9.563334
"705","2009-10-19",9.333333
"706","2009-10-20",9.333333
"707","2009-10-21",9.333333
"708","2009-10-22",8.89
"709","2009-10-23",8.89
"710","2009-10-26",9.323334
"711","2009-10-27",9.65
"712","2009-10-28",9.44
"713","2009-10-29",9.016666
"714","2009-10-30",9.436666
"715","2009-11-02",9.333333
"716","2009-11-03",9.456667
"717","2009-11-04",9.333333
"718","2009-11-05",9.333333
"719","2009-11-06",9.333333
"720","2009-11-09",9.466666
"721","2009-11-10",9.466666
"722","2009-11-11",9.333333
"723","2009-11-12",9.25
"724","2009-11-13",9.27
"725","2009-11-16",9.333333
"726","2009-11-17",8.98
"727","2009-11-18",8.98
"728","2009-11-19",9.03
"729","2009-11-20",9.333333
"730","2009-11-23",9.333333
"731","2009-11-24",9.166667
"732","2009-11-25",9.016666
"733","2009-11-27",9.016666
"734","2009-11-30",9.22
"735","2009-12-01",9.22
"736","2009-12-02",9.663333
"737","2009-12-03",9.393333
"738","2009-12-04",9.393333
"739","2009-12-07",9.58
"740","2009-12-08",9.583333
"741","2009-12-09",9.566667
"742","2009-12-10",9.476666
"743","2009-12-11",9.796667
"744","2009-12-14",9.796667
"745","2009-12-15",9.666667
"746","2009-12-16",9.833333
"747","2009-12-17",9.666667
"748","2009-12-18",9.66
"749","2009-12-21",9.66
"750","2009-12-22",9.66
"751","2009-12-23",9.66
"752","2009-12-24",10.183333
"753","2009-12-28",10
"754","2009-12-29",9.68
"755","2009-12-30",10.106667
"756","2009-12-31",9.66
"757","2010-01-04",10.173333
"758","2010-01-05",9.666667
"759","2010-01-06",9.666667
"760","2010-01-07",9.813334
"761","2010-01-08",10.37
"762","2010-01-11",10.006667
"763","2010-01-12",10
"764","2010-01-13",10.263333
"765","2010-01-14",9.97
"766","2010-01-15",10
"767","2010-01-19",10
"768","2010-01-20",10.263333
"769","2010-01-21",10.263333
"770","2010-01-22",10.216666
"771","2010-01-25",9.846666
"772","2010-01-26",9.836667
"773","2010-01-27",10.663333
"774","2010-01-28",10.15
"775","2010-01-29",10.213333
"776","2010-02-01",10.43
"777","2010-02-02",10.416667
"778","2010-02-03",9.803333
"779","2010-02-04",10
"780","2010-02-05",9.783334
"781","2010-02-08",10.34
"782","2010-02-09",10.226666
"783","2010-02-10",10.04
"784","2010-02-11",10.04
"785","2010-02-12",10.253333
"786","2010-02-16",10.003333
"787","2010-02-17",10.273334
"788","2010-02-18",10.166667
"789","2010-02-19",10.293333
"790","2010-02-22",10.23
"791","2010-02-23",10.23
"792","2010-02-24",10.2
"793","2010-02-25",10.296667
"794","2010-02-26",10.203333
"795","2010-03-01",10.3
"796","2010-03-02",10.17
"797","2010-03-03",10.29
"798","2010-03-04",10.183333
"799","2010-03-05",10.236667
"800","2010-03-08",10.373333
"801","2010-03-09",10.373333
"802","2010-03-10",10.39
"803","2010-03-11",10.396667
"804","2010-03-12",10.393333
"805","2010-03-15",10.356667
"806","2010-03-16",10.333333
"807","2010-03-17",10.383333
"808","2010-03-18",10.383333
"809","2010-03-19",10.333333
"810","2010-03-22",10.333333
"811","2010-03-23",10.4
"812","2010-03-24",10.496667
"813","2010-03-25",10.523334
"814","2010-03-26",10.523334
"815","2010-03-29",10.503333
"816","2010-03-30",10.596666
"817","2010-03-31",10.42
"818","2010-04-01",10.583333
"819","2010-04-05",10.62
"820","2010-04-06",10.62
"821","2010-04-07",10.566667
"822","2010-04-08",10.556666
"823","2010-04-09",10.656667
"824","2010-04-12",10.656667
"825","2010-04-13",10.656667
"826","2010-04-14",10.683333
"827","2010-04-15",10.536667
"828","2010-04-16",10.656667
"829","2010-04-19",10.65
"830","2010-04-20",10.663333
"831","2010-04-21",10.546667
"832","2010-04-22",10.55
"833","2010-04-23",10.58
"834","2010-04-26",10.596666
"835","2010-04-27",10.476666
"836","2010-04-28",10.416667
"837","2010-04-29",10.416667
"838","2010-04-30",10.453333
"839","2010-05-03",10.583333
"840","2010-05-04",10.583333
"841","2010-05-05",10.343333
"842","2010-05-06",10.416667
"843","2010-05-07",10.416667
"844","2010-05-10",10.256667
"845","2010-05-11",10.3
"846","2010-05-12",10.54
"847","2010-05-13",10.54
"848","2010-05-14",10.433333
"849","2010-05-17",10.433333
"850","2010-05-18",10.653334
"851","2010-05-19",10.416667
"852","2010-05-20",10.416667
"853","2010-05-21",10.416667
"854","2010-05-24",10.65
"855","2010-05-25",10.633333
"856","2010-05-26",10.416667
"857","2010-05-27",10.233334
"858","2010-05-28",10.416667
"859","2010-06-01",10.416667
"860","2010-06-02",10.5
"861","2010-06-03",10.5
"862","2010-06-04",10.133333
"863","2010-06-07",10.416667
"864","2010-06-08",10.416667
"865","2010-06-09",10.416667
"866","2010-06-10",10.416667
"867","2010-06-11",10.34
"868","2010-06-14",10.366667
"869","2010-06-15",10.366667
"870","2010-06-16",10.49
"871","2010-06-17",10.493333
"872","2010-06-18",10.48
"873","2010-06-21",10.4
"874","2010-06-22",10.506667
"875","2010-06-23",10.34
"876","2010-06-24",10.506667
"877","2010-06-25",10.5
"878","2010-06-28",10.5
"879","2010-06-29",10.5
"880","2010-06-30",10.333333
"881","2010-07-01",10.333333
"882","2010-07-02",10.56
"883","2010-07-06",10.496667
"884","2010-07-07",10.496667
"885","2010-07-08",10.57
"886","2010-07-09",10.503333
"887","2010-07-12",10.666667
"888","2010-07-13",10.333333
"889","2010-07-14",10.68
"890","2010-07-15",10.68
"891","2010-07-16",10.68
"892","2010-07-19",10.68
"893","2010-07-20",10.466666
"894","2010-07-21",10.266666
"895","2010-07-22",10.09
"896","2010-07-23",10.246667
"897","2010-07-26",10.156667
"898","2010-07-27",10.456667
"899","2010-07-28",10.456667
"900","2010-07-29",10.623333
"901","2010-07-30",10.18
"902","2010-08-02",10.68
"903","2010-08-03",10.606667
"904","2010-08-04",10.586667
"905","2010-08-05",10.533334
"906","2010-08-06",10.533334
"907","2010-08-09",10.696667
"908","2010-08-10",10.373333
"909","2010-08-11",10.563334
"910","2010-08-12",10.533334
"911","2010-08-13",10.533334
"912","2010-08-16",10.533334
"913","2010-08-17",10.333333
"914","2010-08-18",10.353333
"915","2010-08-19",10.333333
"916","2010-08-20",10.353333
"917","2010-08-23",10.35
"918","2010-08-24",10.333333
"919","2010-08-25",10.333333
"920","2010-08-26",10.333333
"921","2010-08-27",10.333333
"922","2010-08-30",10.333333
"923","2010-08-31",10.333333
"924","2010-09-01",10.426666
"925","2010-09-02",10.336667
"926","2010-09-03",10.333333
"927","2010-09-07",10.333333
"928","2010-09-08",10.28
"929","2010-09-09",10.333333
"930","2010-09-10",10.333333
"931","2010-09-13",10.336667
"932","2010-09-14",10.566667
"933","2010-09-15",10.166667
"934","2010-09-16",10.25
"935","2010-09-17",10.183333
"936","2010-09-20",10.2
"937","2010-09-21",10.2
"938","2010-09-22",10.2
"939","2010-09-23",10.2
"940","2010-09-24",10.2
"941","2010-09-27",10.2
"942","2010-09-28",10.116667
"943","2010-09-29",10.116667
"944","2010-09-30",10.066667
"945","2010-10-01",10.066667
"946","2010-10-04",10.073334
"947","2010-10-05",10.113334
"948","2010-10-06",10.436666
"949","2010-10-07",10.153334
"950","2010-10-08",10.153334
"951","2010-10-11",10.39
"952","2010-10-12",10.836667
"953","2010-10-13",10.66
"954","2010-10-14",10.333333
